Date,SPAIN Standard (Large+Mid Cap)
2005-06-17,2161.065
2005-06-20,2139.446
2005-06-21,2152.149
2005-06-22,2154.622
2005-06-23,2149.612
2005-06-24,2135.964
2005-06-27,2136.484
2005-06-28,2133.973
2005-06-29,2150.713
2005-06-30,2162.862
2005-07-01,2154.875
2005-07-04,2142.295
2005-07-05,2142.761
2005-07-06,2151.476
2005-07-07,2114.741
2005-07-08,2142.932
2005-07-11,2187.232
2005-07-12,2211.742
2005-07-13,2207.343
2005-07-14,2215.174
2005-07-15,2201.546
2005-07-18,2207.256
2005-07-19,2214.633
2005-07-20,2207.901
2005-07-21,2232.923
2005-07-22,2230.739
2005-07-25,2221.947
2005-07-26,2221.115
2005-07-27,2234.248
2005-07-28,2252.912
2005-07-29,2261.96
2005-08-01,2265.093
2005-08-02,2275.733
2005-08-03,2303.478
2005-08-04,2295.44
2005-08-05,2282.232
2005-08-08,2301.909
2005-08-09,2305.609
2005-08-10,2331.135
2005-08-11,2341.109
2005-08-12,2332.111
2005-08-15,2318.156
2005-08-16,2300.258
2005-08-17,2285.904
2005-08-18,2249.07
2005-08-19,2265.619
2005-08-22,2291.839
2005-08-23,2270.707
2005-08-24,2273.684
2005-08-25,2258.394
2005-08-26,2247.147
2005-08-29,2243.442
2005-08-30,2224.16
2005-08-31,2261.778
2005-09-01,2320.977
2005-09-02,2337.835
2005-09-05,2358.386
2005-09-06,2383.776
2005-09-07,2384.162
2005-09-08,2385.568
2005-09-09,2398.842
2005-09-12,2371.853
2005-09-13,2355.541
2005-09-14,2367.562
2005-09-15,2353.198
2005-09-16,2363.323
2005-09-19,2349.052
2005-09-20,2366.248
2005-09-21,2354.811
2005-09-22,2348.378
2005-09-23,2355.469
2005-09-26,2374.064
2005-09-27,2357.777
2005-09-28,2387.172
2005-09-29,2383.983
2005-09-30,2401.005
2005-10-03,2384.876
2005-10-04,2397.816
2005-10-05,2380.082
2005-10-06,2401.628
2005-10-07,2393.625
2005-10-10,2394.554
2005-10-11,2386.507
2005-10-12,2374.026
2005-10-13,2324.752
2005-10-14,2368.973
2005-10-17,2362.498
2005-10-18,2320.703
2005-10-19,2306.432
2005-10-20,2301.94
2005-10-21,2305.134
2005-10-24,2331.5
2005-10-25,2339.725
2005-10-26,2332.798
2005-10-27,2312.43
2005-10-28,2306.545
2005-10-31,2314.484
2005-11-01,2301.423
2005-11-02,2315.727
2005-11-03,2315.06
2005-11-04,2263.738
2005-11-07,2261.826
2005-11-08,2259.628
2005-11-09,2257.95
2005-11-10,2258.189
2005-11-11,2271.434
2005-11-14,2268.067
2005-11-15,2253.719
2005-11-16,2238.953
2005-11-17,2261.839
2005-11-18,2276.562
2005-11-21,2283.885
2005-11-22,2277.086
2005-11-23,2315.344
2005-11-24,2316.991
2005-11-25,2309.326
2005-11-28,2314.347
2005-11-29,2308.611
2005-11-30,2301.175
2005-12-01,2312.06
2005-12-02,2300.346
2005-12-05,2286.362
2005-12-06,2288.897
2005-12-07,2272.716
2005-12-08,2290.358
2005-12-09,2290.773
2005-12-12,2324.086
2005-12-13,2319.087
2005-12-14,2333.067
2005-12-15,2313.249
2005-12-16,2341.008
2005-12-19,2333.295
2005-12-20,2319.973
2005-12-21,2330.358
2005-12-22,2344.462
2005-12-23,2350.434
2005-12-26,2350.434
2005-12-27,2359.194
2005-12-28,2369.273
2005-12-29,2358.294
2005-12-30,2339.233
2006-01-02,2352.333
2006-01-03,2396.858
2006-01-04,2436.249
2006-01-05,2442.508
2006-01-06,2453.415
2006-01-09,2448.164
2006-01-10,2428.526
2006-01-11,2457.125
2006-01-12,2445.694
2006-01-13,2428.082
2006-01-16,2449.59
2006-01-17,2418.311
2006-01-18,2402.775
2006-01-19,2431.843
2006-01-20,2406.205
2006-01-23,2437.328
2006-01-24,2423.724
2006-01-25,2459.932
2006-01-26,2473.537
2006-01-27,2470.264
2006-01-30,2460.729
2006-01-31,2492.488
2006-02-01,2511.398
2006-02-02,2487.183
2006-02-03,2475.227
2006-02-06,2470.316
2006-02-07,2463.816
2006-02-08,2470.972
2006-02-09,2503.834
2006-02-10,2488.593
2006-02-13,2505.448
2006-02-14,2499.871
2006-02-15,2499.266
2006-02-16,2512.272
2006-02-17,2528.747
2006-02-20,2542.773
2006-02-21,2556.312
2006-02-22,2582.934
2006-02-23,2589.884
2006-02-24,2587.776
2006-02-27,2593.495
2006-02-28,2586.167
2006-03-01,2622.675
2006-03-02,2607.928
2006-03-03,2598.139
2006-03-06,2600.114
2006-03-07,2562.283
2006-03-08,2556.15
2006-03-09,2571.813
2006-03-10,2580.095
2006-03-13,2606.576
2006-03-14,2626.452
2006-03-15,2629.396
2006-03-16,2656.77
2006-03-17,2661.855
2006-03-20,2672.335
2006-03-21,2655.429
2006-03-22,2659.192
2006-03-23,2625.719
2006-03-24,2643.814
2006-03-27,2619.893
2006-03-28,2616.7
2006-03-29,2604.121
2006-03-30,2649.197
2006-03-31,2637.72
2006-04-03,2654.529
2006-04-04,2682.651
2006-04-05,2689.151
2006-04-06,2676.712
2006-04-07,2629.895
2006-04-10,2629.38
2006-04-11,2601.223
2006-04-12,2581.636
2006-04-13,2578.305
2006-04-14,2578.305
2006-04-17,2619.256
2006-04-18,2613.089
2006-04-19,2654.419
2006-04-20,2662.446
2006-04-21,2698.451
2006-04-24,2699.44
2006-04-25,2716.218
2006-04-26,2724.36
2006-04-27,2740.32
2006-04-28,2757.533
2006-05-01,2762.349
2006-05-02,2779.108
2006-05-03,2758.332
2006-05-04,2783.837
2006-05-05,2819.631
2006-05-08,2821.262
2006-05-09,2835.692
2006-05-10,2839.757
2006-05-11,2832.193
2006-05-12,2781.008
2006-05-15,2744.777
2006-05-16,2753.35
2006-05-17,2658.298
2006-05-18,2656.509
2006-05-19,2640.458
2006-05-22,2593.252
2006-05-23,2644.625
2006-05-24,2598.659
2006-05-25,2638.984
2006-05-26,2680.564
2006-05-29,2678.119
2006-05-30,2654.56
2006-05-31,2688.89
2006-06-01,2684.679
2006-06-02,2708.682
2006-06-05,2692.973
2006-06-06,2626.56
2006-06-07,2646.764
2006-06-08,2558.194
2006-06-09,2590.155
2006-06-12,2563.802
2006-06-13,2507.086
2006-06-14,2529.866
2006-06-15,2572.926
2006-06-16,2556.603
2006-06-19,2557.664
2006-06-20,2572.855
2006-06-21,2601.651
2006-06-22,2609.829
2006-06-23,2605.391
2006-06-26,2605.474
2006-06-27,2600.588
2006-06-28,2581.185
2006-06-29,2632.25
2006-06-30,2724.803
2006-07-03,2750.826
2006-07-04,2762.645
2006-07-05,2728.256
2006-07-06,2757.151
2006-07-07,2772.659
2006-07-10,2762.225
2006-07-11,2738.466
2006-07-12,2723.829
2006-07-13,2685.483
2006-07-14,2640.378
2006-07-17,2603.091
2006-07-18,2593.575
2006-07-19,2671.595
2006-07-20,2692.176
2006-07-21,2677.967
2006-07-24,2718.384
2006-07-25,2730.235
2006-07-26,2733.295
2006-07-27,2790.34
2006-07-28,2825.397
2006-07-31,2808.875
2006-08-01,2779.777
2006-08-02,2832.899
2006-08-03,2814.945
2006-08-04,2869.235
2006-08-07,2825.27
2006-08-08,2830.757
2006-08-09,2861.239
2006-08-10,2813.153
2006-08-11,2802.415
2006-08-14,2827.837
2006-08-15,2858.942
2006-08-16,2887.807
2006-08-17,2901.526
2006-08-18,2887.637
2006-08-21,2905.978
2006-08-22,2888.214
2006-08-23,2866.745
2006-08-24,2877.824
2006-08-25,2864.065
2006-08-28,2892.553
2006-08-29,2891.595
2006-08-30,2914.606
2006-08-31,2902.419
2006-09-01,2913.93
2006-09-04,2947.812
2006-09-05,2919.662
2006-09-06,2889.168
2006-09-07,2855.398
2006-09-08,2855.688
2006-09-11,2855.567
2006-09-12,2880.639
2006-09-13,2888.953
2006-09-14,2907.578
2006-09-15,2899.587
2006-09-18,2909.238
2006-09-19,2901.396
2006-09-20,2947.471
2006-09-21,2965.084
2006-09-22,2959.241
2006-09-25,2947.427
2006-09-26,2986.324
2006-09-27,3075.32
2006-09-28,3062.373
2006-09-29,3057.354
2006-10-02,3071.412
2006-10-03,3058.469
2006-10-04,3078.237
2006-10-05,3111.783
2006-10-06,3093.793
2006-10-09,3095.869
2006-10-10,3102.966
2006-10-11,3109.302
2006-10-12,3144.468
2006-10-13,3146.97
2006-10-16,3153.832
2006-10-17,3105.02
2006-10-18,3132.374
2006-10-19,3168.167
2006-10-20,3190.376
2006-10-23,3192.109
2006-10-24,3183.049
2006-10-25,3208.622
2006-10-26,3229.888
2006-10-27,3267.913
2006-10-30,3261.962
2006-10-31,3283.306
2006-11-01,3294.137
2006-11-02,3280.261
2006-11-03,3281.571
2006-11-06,3325.656
2006-11-07,3370.877
2006-11-08,3367.934
2006-11-09,3382.08
2006-11-10,3379.119
2006-11-13,3385.356
2006-11-14,3391.679
2006-11-15,3404.628
2006-11-16,3420.286
2006-11-17,3408.143
2006-11-20,3426.624
2006-11-21,3421.842
2006-11-22,3467.474
2006-11-23,3469.173
2006-11-24,3457.936
2006-11-27,3387.152
2006-11-28,3381.353
2006-11-29,3439.693
2006-11-30,3437.161
2006-12-01,3409.933
2006-12-04,3452.175
2006-12-05,3493.903
2006-12-06,3491.058
2006-12-07,3501.301
2006-12-08,3507.212
2006-12-11,3512.041
2006-12-12,3515.093
2006-12-13,3541.441
2006-12-14,3533.339
2006-12-15,3518.758
2006-12-18,3496.509
2006-12-19,3489.367
2006-12-20,3507.289
2006-12-21,3489.405
2006-12-22,3467.02
2006-12-25,3467.02
2006-12-26,3461.618
2006-12-27,3490.671
2006-12-28,3486.071
2006-12-29,3493.784
2007-01-01,3493.784
2007-01-02,3582.104
2007-01-03,3567.425
2007-01-04,3545.962
2007-01-05,3500.072
2007-01-08,3506.997
2007-01-09,3501.768
2007-01-10,3441.48
2007-01-11,3480.913
2007-01-12,3501.93
2007-01-15,3514.924
2007-01-16,3499.14
2007-01-17,3489.043
2007-01-18,3483.306
2007-01-19,3516.431
2007-01-22,3507.075
2007-01-23,3527.482
2007-01-24,3551.316
2007-01-25,3553.065
2007-01-26,3502.921
2007-01-29,3534.859
2007-01-30,3553.726
2007-01-31,3561.817
2007-02-01,3577.34
2007-02-02,3577.845
2007-02-05,3559.381
2007-02-06,3591.196
2007-02-07,3644.413
2007-02-08,3645.377
2007-02-09,3646.0
2007-02-12,3608.415
2007-02-13,3637.21
2007-02-14,3689.105
2007-02-15,3686.777
2007-02-16,3669.295
2007-02-19,3688.725
2007-02-20,3685.715
2007-02-21,3655.779
2007-02-22,3649.565
2007-02-23,3659.142
2007-02-26,3684.614
2007-02-27,3596.948
2007-02-28,3542.061
2007-03-01,3481.342
2007-03-02,3453.179
2007-03-05,3381.23
2007-03-06,3401.962
2007-03-07,3431.024
2007-03-08,3500.275
2007-03-09,3511.886
2007-03-12,3501.121
2007-03-13,3462.474
2007-03-14,3370.05
2007-03-15,3462.802
2007-03-16,3483.738
2007-03-19,3553.533
2007-03-20,3570.574
2007-03-21,3571.459
2007-03-22,3634.844
2007-03-23,3629.001
2007-03-26,3612.525
2007-03-27,3636.422
2007-03-28,3627.529
2007-03-29,3649.016
2007-03-30,3648.89
2007-04-02,3687.31
2007-04-03,3744.608
2007-04-04,3748.412
2007-04-05,3771.044
2007-04-06,3771.044
2007-04-09,3751.398
2007-04-10,3786.911
2007-04-11,3784.098
2007-04-12,3772.937
2007-04-13,3797.715
2007-04-16,3821.842
2007-04-17,3813.966
2007-04-18,3792.007
2007-04-19,3786.462
2007-04-20,3852.715
2007-04-23,3819.826
2007-04-24,3741.57
2007-04-25,3762.566
2007-04-26,3746.663
2007-04-27,3706.475
2007-04-30,3694.734
2007-05-01,3680.927
2007-05-02,3696.954
2007-05-03,3691.133
2007-05-04,3755.246
2007-05-07,3773.761
2007-05-08,3720.763
2007-05-09,3742.458
2007-05-10,3721.65
2007-05-11,3764.792
2007-05-14,3754.249
2007-05-15,3807.533
2007-05-16,3823.123
2007-05-17,3818.452
2007-05-18,3846.281
2007-05-21,3829.67
2007-05-22,3836.857
2007-05-23,3883.657
2007-05-24,3836.203
2007-05-25,3832.036
2007-05-28,3849.035
2007-05-29,3876.255
2007-05-30,3848.098
2007-05-31,3903.877
2007-06-01,3938.402
2007-06-04,3936.325
2007-06-05,3925.155
2007-06-06,3824.121
2007-06-07,3763.21
2007-06-08,3755.213
2007-06-11,3778.413
2007-06-12,3723.204
2007-06-13,3733.537
2007-06-14,3802.812
2007-06-15,3859.923
2007-06-18,3832.735
2007-06-19,3811.117
2007-06-20,3826.679
2007-06-21,3778.298
2007-06-22,3762.883
2007-06-25,3785.348
2007-06-26,3762.284
2007-06-27,3738.221
2007-06-28,3780.859
2007-06-29,3808.387
2007-07-02,3834.203
2007-07-03,3845.735
2007-07-04,3878.971
2007-07-05,3852.576
2007-07-06,3899.575
2007-07-09,3881.451
2007-07-10,3873.688
2007-07-11,3876.566
2007-07-12,3921.939
2007-07-13,3946.547
2007-07-16,3972.485
2007-07-17,3989.565
2007-07-18,3968.958
2007-07-19,4015.693
2007-07-20,3944.16
2007-07-23,3972.317
2007-07-24,3938.644
2007-07-25,3912.838
2007-07-26,3813.334
2007-07-27,3813.145
2007-07-30,3798.128
2007-07-31,3878.464
2007-08-01,3830.888
2007-08-02,3853.404
2007-08-03,3841.681
2007-08-06,3819.829
2007-08-07,3876.449
2007-08-08,3983.176
2007-08-09,3908.997
2007-08-10,3797.298
2007-08-13,3853.78
2007-08-14,3795.891
2007-08-15,3757.794
2007-08-16,3606.353
2007-08-17,3706.453
2007-08-20,3701.632
2007-08-21,3697.564
2007-08-22,3733.236
2007-08-23,3736.274
2007-08-24,3764.643
2007-08-27,3761.558
2007-08-28,3713.08
2007-08-29,3727.203
2007-08-30,3758.524
2007-08-31,3800.088
2007-09-03,3812.589
2007-09-04,3819.92
2007-09-05,3746.233
2007-09-06,3750.497
2007-09-07,3688.269
2007-09-10,3659.104
2007-09-11,3731.344
2007-09-12,3750.008
2007-09-13,3775.332
2007-09-14,3716.012
2007-09-17,3673.274
2007-09-18,3767.828
2007-09-19,3909.002
2007-09-20,3926.446
2007-09-21,3932.155
2007-09-24,3942.77
2007-09-25,3906.036
2007-09-26,3958.253
2007-09-27,3984.363
2007-09-28,4000.606
2007-10-01,4011.18
2007-10-02,4038.126
2007-10-03,4030.066
2007-10-04,4007.757
2007-10-05,4061.292
2007-10-08,4017.369
2007-10-09,4036.74
2007-10-10,4060.543
2007-10-11,4156.283
2007-10-12,4188.049
2007-10-15,4189.129
2007-10-16,4194.922
2007-10-17,4249.188
2007-10-18,4294.678
2007-10-19,4290.109
2007-10-22,4206.475
2007-10-23,4259.15
2007-10-24,4198.74
2007-10-25,4262.611
2007-10-26,4349.472
2007-10-29,4396.947
2007-10-30,4422.092
2007-10-31,4463.854
2007-11-01,4419.134
2007-11-02,4455.331
2007-11-05,4448.812
2007-11-06,4490.782
2007-11-07,4502.708
2007-11-08,4543.659
2007-11-09,4474.521
2007-11-12,4445.169
2007-11-13,4485.033
2007-11-14,4519.141
2007-11-15,4474.145
2007-11-16,4481.356
2007-11-19,4428.088
2007-11-20,4510.943
2007-11-21,4426.552
2007-11-22,4414.195
2007-11-23,4422.842
2007-11-26,4416.306
2007-11-27,4413.963
2007-11-28,4453.338
2007-11-29,4484.051
2007-11-30,4477.696
2007-12-03,4461.924
2007-12-04,4488.756
2007-12-05,4482.491
2007-12-06,4441.233
2007-12-07,4489.391
2007-12-10,4517.701
2007-12-11,4528.198
2007-12-12,4516.017
2007-12-13,4391.76
2007-12-14,4362.1
2007-12-17,4273.114
2007-12-18,4270.075
2007-12-19,4240.319
2007-12-20,4220.596
2007-12-21,4276.673
2007-12-24,4286.196
2007-12-25,4286.196
2007-12-26,4315.656
2007-12-27,4331.91
2007-12-28,4355.596
2007-12-31,4330.715
2008-01-01,4330.715
2008-01-02,4316.794
2008-01-03,4275.646
2008-01-04,4227.363
2008-01-07,4241.587
2008-01-08,4236.993
2008-01-09,4192.812
2008-01-10,4191.261
2008-01-11,4189.455
2008-01-14,4201.448
2008-01-15,4059.937
2008-01-16,3972.551
2008-01-17,3958.772
2008-01-18,3898.448
2008-01-21,3559.816
2008-01-22,3657.631
2008-01-23,3477.478
2008-01-24,3764.904
2008-01-25,3771.989
2008-01-28,3756.815
2008-01-29,3807.544
2008-01-30,3803.065
2008-01-31,3811.188
2008-02-01,3898.967
2008-02-04,3895.621
2008-02-05,3651.628
2008-02-06,3719.818
2008-02-07,3643.797
2008-02-08,3651.426
2008-02-11,3613.006
2008-02-12,3759.228
2008-02-13,3752.099
2008-02-14,3774.361
2008-02-15,3716.421
2008-02-18,3777.293
2008-02-19,3787.583
2008-02-20,3707.115
2008-02-21,3773.049
2008-02-22,3738.966
2008-02-25,3788.404
2008-02-26,3884.629
2008-02-27,3946.269
2008-02-28,3911.661
2008-02-29,3884.049
2008-03-03,3800.057
2008-03-04,3738.814
2008-03-05,3836.287
2008-03-06,3807.721
2008-03-07,3773.537
2008-03-10,3761.861
2008-03-11,3871.906
2008-03-12,3939.435
2008-03-13,3938.943
2008-03-14,3927.539
2008-03-17,3857.115
2008-03-18,3982.414
2008-03-19,3932.02
2008-03-20,3880.254
2008-03-21,3880.254
2008-03-24,3874.717
2008-03-25,4071.051
2008-03-26,4103.326
2008-03-27,4156.167
2008-03-28,4117.33
2008-03-31,4086.634
2008-04-01,4160.458
2008-04-02,4213.611
2008-04-03,4189.877
2008-04-04,4251.344
2008-04-07,4271.716
2008-04-08,4221.189
2008-04-09,4190.947
2008-04-10,4177.055
2008-04-11,4112.786
2008-04-14,4083.247
2008-04-15,4147.246
2008-04-16,4258.372
2008-04-17,4225.284
2008-04-18,4289.682
2008-04-21,4281.367
2008-04-22,4256.283
2008-04-23,4244.537
2008-04-24,4198.71
2008-04-25,4219.96
2008-04-28,4249.661
2008-04-29,4195.964
2008-04-30,4213.978
2008-05-01,4181.904
2008-05-02,4257.842
2008-05-05,4281.549
2008-05-06,4277.863
2008-05-07,4244.175
2008-05-08,4266.517
2008-05-09,4233.084
2008-05-12,4286.069
2008-05-13,4283.599
2008-05-14,4323.933
2008-05-15,4330.037
2008-05-16,4332.158
2008-05-19,4351.278
2008-05-20,4327.592
2008-05-21,4318.37
2008-05-22,4300.361
2008-05-23,4230.457
2008-05-26,4231.704
2008-05-27,4175.325
2008-05-28,4167.785
2008-05-29,4153.572
2008-05-30,4173.965
2008-06-02,4078.704
2008-06-03,4097.281
2008-06-04,4063.386
2008-06-05,4053.191
2008-06-06,4000.729
2008-06-09,3969.837
2008-06-10,3895.488
2008-06-11,3852.416
2008-06-12,3907.169
2008-06-13,3928.627
2008-06-16,3902.709
2008-06-17,3932.089
2008-06-18,3859.46
2008-06-19,3832.113
2008-06-20,3816.973
2008-06-23,3779.395
2008-06-24,3747.757
2008-06-25,3818.746
2008-06-26,3749.74
2008-06-27,3746.886
2008-06-30,3738.79
2008-07-01,3670.394
2008-07-02,3732.825
2008-07-03,3743.254
2008-07-04,3664.529
2008-07-07,3716.15
2008-07-08,3672.14
2008-07-09,3756.505
2008-07-10,3695.681
2008-07-11,3616.38
2008-07-14,3630.553
2008-07-15,3555.738
2008-07-16,3562.866
2008-07-17,3683.705
2008-07-18,3760.242
2008-07-21,3728.866
2008-07-22,3657.001
2008-07-23,3730.536
2008-07-24,3653.999
2008-07-25,3624.953
2008-07-28,3604.148
2008-07-29,3637.752
2008-07-30,3671.474
2008-07-31,3701.72
2008-08-01,3606.076
2008-08-04,3578.807
2008-08-05,3648.599
2008-08-06,3639.085
2008-08-07,3603.015
2008-08-08,3545.985
2008-08-11,3613.438
2008-08-12,3580.029
2008-08-13,3480.615
2008-08-14,3458.824
2008-08-15,3432.092
2008-08-18,3434.086
2008-08-19,3333.544
2008-08-20,3350.297
2008-08-21,3333.284
2008-08-22,3402.676
2008-08-25,3341.84
2008-08-26,3338.621
2008-08-27,3368.121
2008-08-28,3429.632
2008-08-29,3441.787
2008-09-01,3407.357
2008-09-02,3455.353
2008-09-03,3430.099
2008-09-04,3306.054
2008-09-05,3180.781
2008-09-08,3291.506
2008-09-09,3224.846
2008-09-10,3156.596
2008-09-11,3112.08
2008-09-12,3247.04
2008-09-15,3098.562
2008-09-16,3089.494
2008-09-17,3029.089
2008-09-18,3062.76
2008-09-19,3343.901
2008-09-22,3327.228
2008-09-23,3297.005
2008-09-24,3260.49
2008-09-25,3361.427
2008-09-26,3335.847
2008-09-29,3170.484
2008-09-30,3097.49
2008-10-01,3149.436
2008-10-02,3061.215
2008-10-03,3186.476
2008-10-06,2929.369
2008-10-07,3001.827
2008-10-08,2845.838
2008-10-09,2738.418
2008-10-10,2454.216
2008-10-13,2734.463
2008-10-14,2821.478
2008-10-15,2668.951
2008-10-16,2516.278
2008-10-17,2617.721
2008-10-20,2667.57
2008-10-21,2599.904
2008-10-22,2327.937
2008-10-23,2269.598
2008-10-24,2115.842
2008-10-27,1981.616
2008-10-28,1957.181
2008-10-29,2218.725
2008-10-30,2265.968
2008-10-31,2313.418
2008-11-03,2359.535
2008-11-04,2529.044
2008-11-05,2554.569
2008-11-06,2345.092
2008-11-07,2399.082
2008-11-10,2384.866
2008-11-11,2234.971
2008-11-12,2169.724
2008-11-13,2206.583
2008-11-14,2247.708
2008-11-17,2152.082
2008-11-18,2159.775
2008-11-19,2072.421
2008-11-20,1995.234
2008-11-21,1988.739
2008-11-24,2208.044
2008-11-25,2262.253
2008-11-26,2237.757
2008-11-27,2289.423
2008-11-28,2274.508
2008-12-01,2154.14
2008-12-02,2261.25
2008-12-03,2267.24
2008-12-04,2262.064
2008-12-05,2168.179
2008-12-08,2357.329
2008-12-09,2360.192
2008-12-10,2397.404
2008-12-11,2450.83
2008-12-12,2416.38
2008-12-15,2483.667
2008-12-16,2542.213
2008-12-17,2655.887
2008-12-18,2699.844
2008-12-19,2600.836
2008-12-22,2549.801
2008-12-23,2546.594
2008-12-24,2554.722
2008-12-25,2554.722
2008-12-26,2567.051
2008-12-29,2583.673
2008-12-30,2617.77
2008-12-31,2572.613
2009-01-01,2572.613
2009-01-02,2666.979
2009-01-05,2652.471
2009-01-06,2623.563
2009-01-07,2632.467
2009-01-08,2617.017
2009-01-09,2552.67
2009-01-12,2481.306
2009-01-13,2405.108
2009-01-14,2297.682
2009-01-15,2263.442
2009-01-16,2298.061
2009-01-19,2242.056
2009-01-20,2139.14
2009-01-21,2121.1
2009-01-22,2116.985
2009-01-23,2092.715
2009-01-26,2204.82
2009-01-27,2206.853
2009-01-28,2323.113
2009-01-29,2236.618
2009-01-30,2184.158
2009-02-02,2129.772
2009-02-03,2193.149
2009-02-04,2214.062
2009-02-05,2191.316
2009-02-06,2218.659
2009-02-09,2263.526
2009-02-10,2206.711
2009-02-11,2173.05
2009-02-12,2110.293
2009-02-13,2150.15
2009-02-16,2078.095
2009-02-17,1977.323
2009-02-18,1977.257
2009-02-19,2005.105
2009-02-20,1921.928
2009-02-23,1923.802
2009-02-24,1909.561
2009-02-25,1913.938
2009-02-26,2008.75
2009-02-27,1951.468
2009-03-02,1842.077
2009-03-03,1823.705
2009-03-04,1858.121
2009-03-05,1770.965
2009-03-06,1763.472
2009-03-09,1724.915
2009-03-10,1833.758
2009-03-11,1852.268
2009-03-12,1893.719
2009-03-13,1935.118
2009-03-16,2010.301
2009-03-17,2009.046
2009-03-18,2034.075
2009-03-19,2139.253
2009-03-20,2114.293
2009-03-23,2184.615
2009-03-24,2189.337
2009-03-25,2212.021
2009-03-26,2217.209
2009-03-27,2132.204
2009-03-30,2019.599
2009-03-31,2096.431
2009-04-01,2127.835
2009-04-02,2271.777
2009-04-03,2262.996
2009-04-06,2258.774
2009-04-07,2242.004
2009-04-08,2251.492
2009-04-09,2336.556
2009-04-10,2336.556
2009-04-13,2356.37
2009-04-14,2386.871
2009-04-15,2339.336
2009-04-16,2386.735
2009-04-17,2405.226
2009-04-20,2297.801
2009-04-21,2271.862
2009-04-22,2340.152
2009-04-23,2326.023
2009-04-24,2395.997
2009-04-27,2343.83
2009-04-28,2304.247
2009-04-29,2402.511
2009-04-30,2440.703
2009-05-01,2441.071
2009-05-04,2477.989
2009-05-05,2497.958
2009-05-06,2514.395
2009-05-07,2537.06
2009-05-08,2600.849
2009-05-11,2603.895
2009-05-12,2608.534
2009-05-13,2523.651
2009-05-14,2516.76
2009-05-15,2511.271
2009-05-18,2546.154
2009-05-19,2620.507
2009-05-20,2663.13
2009-05-21,2616.587
2009-05-22,2684.56
2009-05-25,2699.887
2009-05-26,2712.543
2009-05-27,2732.779
2009-05-28,2714.509
2009-05-29,2752.439
2009-06-01,2811.986
2009-06-02,2846.445
2009-06-03,2765.858
2009-06-04,2764.462
2009-06-05,2749.833
2009-06-08,2687.28
2009-06-09,2745.658
2009-06-10,2784.043
2009-06-11,2818.488
2009-06-12,2809.15
2009-06-15,2721.662
2009-06-16,2730.038
2009-06-17,2672.025
2009-06-18,2723.564
2009-06-19,2777.904
2009-06-22,2701.84
2009-06-23,2725.94
2009-06-24,2808.868
2009-06-25,2799.241
2009-06-26,2839.464
2009-06-29,2886.293
2009-06-30,2863.586
2009-07-01,2927.196
2009-07-02,2827.505
2009-07-03,2848.66
2009-07-06,2791.911
2009-07-07,2797.596
2009-07-08,2729.19
2009-07-09,2774.339
2009-07-10,2740.675
2009-07-13,2806.37
2009-07-14,2824.969
2009-07-15,2937.734
2009-07-16,2971.228
2009-07-17,2983.005
2009-07-20,3036.402
2009-07-21,3029.214
2009-07-22,3038.503
2009-07-23,3113.231
2009-07-24,3124.719
2009-07-27,3181.169
2009-07-28,3202.698
2009-07-29,3176.027
2009-07-30,3239.835
2009-07-31,3265.704
2009-08-03,3336.798
2009-08-04,3323.283
2009-08-05,3265.405
2009-08-06,3284.729
2009-08-07,3305.254
2009-08-10,3284.541
2009-08-11,3254.901
2009-08-12,3301.481
2009-08-13,3351.455
2009-08-14,3292.847
2009-08-17,3162.508
2009-08-18,3202.873
2009-08-19,3224.52
2009-08-20,3290.134
2009-08-21,3388.862
2009-08-24,3437.181
2009-08-25,3480.816
2009-08-26,3444.291
2009-08-27,3437.919
2009-08-28,3497.533
2009-08-31,3466.388
2009-09-01,3396.432
2009-09-02,3325.414
2009-09-03,3337.338
2009-09-04,3399.391
2009-09-07,3472.393
2009-09-08,3507.27
2009-09-09,3550.045
2009-09-10,3506.761
2009-09-11,3550.936
2009-09-14,3567.015
2009-09-15,3590.284
2009-09-16,3658.363
2009-09-17,3678.855
2009-09-18,3674.765
2009-09-21,3645.434
2009-09-22,3707.501
2009-09-23,3718.1
2009-09-24,3650.717
2009-09-25,3631.105
2009-09-28,3692.461
2009-09-29,3657.312
2009-09-30,3644.199
2009-10-01,3555.612
2009-10-02,3504.675
2009-10-05,3589.633
2009-10-06,3704.743
2009-10-07,3656.18
2009-10-08,3704.593
2009-10-09,3680.539
2009-10-12,3696.533
2009-10-13,3656.316
2009-10-14,3764.118
2009-10-15,3771.502
2009-10-16,3705.993
2009-10-19,3793.732
2009-10-20,3763.12
2009-10-21,3809.242
2009-10-22,3797.008
2009-10-23,3771.836
2009-10-26,3718.93
2009-10-27,3696.907
2009-10-28,3618.547
2009-10-29,3714.742
2009-10-30,3614.338
2009-11-02,3647.512
2009-11-03,3535.846
2009-11-04,3620.145
2009-11-05,3684.833
2009-11-06,3692.003
2009-11-09,3801.67
2009-11-10,3790.247
2009-11-11,3810.721
2009-11-12,3797.565
2009-11-13,3811.451
2009-11-16,3873.376
2009-11-17,3829.605
2009-11-18,3887.209
2009-11-19,3799.952
2009-11-20,3753.133
2009-11-23,3862.619
2009-11-24,3841.398
2009-11-25,3889.833
2009-11-26,3771.708
2009-11-27,3807.06
2009-11-30,3771.751
2009-12-01,3863.96
2009-12-02,3862.365
