Date,SPAIN Standard (Large+Mid Cap)
2009-11-20,5586.508
2009-11-23,5749.478
2009-11-24,5717.891
2009-11-25,5789.985
2009-11-26,5614.158
2009-11-27,5666.778
2009-11-30,5614.221
2009-12-01,5751.74
2009-12-02,5749.528
2009-12-03,5771.866
2009-12-04,5763.066
2009-12-07,5724.898
2009-12-08,5589.947
2009-12-09,5457.532
2009-12-10,5474.046
2009-12-11,5439.989
2009-12-14,5496.106
2009-12-15,5470.722
2009-12-16,5536.875
2009-12-17,5369.028
2009-12-18,5318.439
2009-12-21,5418.382
2009-12-22,5422.779
2009-12-23,5497.791
2009-12-24,5507.189
2009-12-25,5507.189
2009-12-28,5548.758
2009-12-29,5559.152
2009-12-30,5481.27
2009-12-31,5499.093
2010-01-01,5499.093
2010-01-04,5626.378
2010-01-05,5650.258
2010-01-06,5647.606
2010-01-07,5592.483
2010-01-08,5586.837
2010-01-11,5627.784
2010-01-12,5581.799
2010-01-13,5561.386
2010-01-14,5562.154
2010-01-15,5450.778
2010-01-18,5470.583
2010-01-19,5503.784
2010-01-20,5293.61
2010-01-21,5145.898
2010-01-22,5143.699
2010-01-25,5092.694
2010-01-26,5103.652
2010-01-27,4944.564
2010-01-28,4816.604
2010-01-29,4854.573
2010-02-01,4886.418
2010-02-02,4972.188
2010-02-03,4837.079
2010-02-04,4493.555
2010-02-05,4400.095
2010-02-08,4461.898
2010-02-09,4506.914
2010-02-10,4592.733
2010-02-11,4477.985
2010-02-12,4452.33
2010-02-15,4478.605
2010-02-16,4557.294
2010-02-17,4590.865
2010-02-18,4615.556
2010-02-19,4616.613
2010-02-22,4591.205
2010-02-23,4463.162
2010-02-24,4446.984
2010-02-25,4367.542
2010-02-26,4503.938
2010-03-01,4492.123
2010-03-02,4553.793
2010-03-03,4661.479
2010-03-04,4670.156
2010-03-05,4792.641
2010-03-08,4833.889
2010-03-09,4773.798
2010-03-10,4856.617
2010-03-11,4822.539
2010-03-12,4862.775
2010-03-15,4771.047
2010-03-16,4850.988
2010-03-17,4885.665
2010-03-18,4791.205
2010-03-19,4725.597
2010-03-22,4667.304
2010-03-23,4725.402
2010-03-24,4598.623
2010-03-25,4693.726
2010-03-26,4705.791
2010-03-29,4737.719
2010-03-30,4672.31
2010-03-31,4662.122
2010-04-01,4747.292
2010-04-02,4747.292
2010-04-05,4736.421
2010-04-06,4728.264
2010-04-07,4731.114
2010-04-08,4688.576
2010-04-09,4862.664
2010-04-12,4966.81
2010-04-13,4952.327
2010-04-14,4991.943
2010-04-15,4980.322
2010-04-16,4843.806
2010-04-19,4805.604
2010-04-20,4845.203
2010-04-21,4715.882
2010-04-22,4578.292
2010-04-23,4639.135
2010-04-26,4633.881
2010-04-27,4430.327
2010-04-28,4256.709
2010-04-29,4390.892
2010-04-30,4439.296
2010-05-03,4390.528
2010-05-04,4100.733
2010-05-05,3953.122
2010-05-06,3781.198
2010-05-07,3642.92
2010-05-10,4275.237
2010-05-11,4108.879
2010-05-12,4138.314
2010-05-13,4051.758
2010-05-14,3732.024
2010-05-17,3696.241
2010-05-18,3856.979
2010-05-19,3749.364
2010-05-20,3710.414
2010-05-21,3837.014
2010-05-24,3734.655
2010-05-25,3578.15
2010-05-26,3577.935
2010-05-27,3700.485
2010-05-28,3762.406
2010-05-31,3713.558
2010-06-01,3696.84
2010-06-02,3655.385
2010-06-03,3660.406
2010-06-04,3462.43
2010-06-07,3384.791
2010-06-08,3341.546
2010-06-09,3446.986
2010-06-10,3599.954
2010-06-11,3749.693
2010-06-14,3824.716
2010-06-15,3902.764
2010-06-16,3883.367
2010-06-17,3931.693
2010-06-18,4036.577
2010-06-21,4071.035
2010-06-22,4014.824
2010-06-23,3947.034
2010-06-24,3847.51
2010-06-25,3822.837
2010-06-28,3897.346
2010-06-29,3631.68
2010-06-30,3709.299
2010-07-01,3746.021
2010-07-02,3823.483
2010-07-05,3806.527
2010-07-06,3987.136
2010-07-07,4155.947
2010-07-08,4219.777
2010-07-09,4222.4
2010-07-12,4181.421
2010-07-13,4296.147
2010-07-14,4325.107
2010-07-15,4326.106
2010-07-16,4271.139
2010-07-19,4249.16
2010-07-20,4280.858
2010-07-21,4242.184
2010-07-22,4383.817
2010-07-23,4389.955
2010-07-26,4484.328
2010-07-27,4572.07
2010-07-28,4585.489
2010-07-29,4620.719
2010-07-30,4528.796
2010-08-02,4746.656
2010-08-03,4773.048
2010-08-04,4732.72
2010-08-05,4736.069
2010-08-06,4698.299
2010-08-09,4752.396
2010-08-10,4658.873
2010-08-11,4440.809
2010-08-12,4410.64
2010-08-13,4348.784
2010-08-16,4364.892
2010-08-17,4416.159
2010-08-18,4419.657
2010-08-19,4358.785
2010-08-20,4235.928
2010-08-23,4284.989
2010-08-24,4222.217
2010-08-25,4133.954
2010-08-26,4217.037
2010-08-27,4268.441
2010-08-30,4253.041
2010-08-31,4282.405
2010-09-01,4475.997
2010-09-02,4471.776
2010-09-03,4515.415
2010-09-06,4528.759
2010-09-07,4411.39
2010-09-08,4462.674
2010-09-09,4513.752
2010-09-10,4499.486
2010-09-13,4582.377
2010-09-14,4640.816
2010-09-15,4636.046
2010-09-16,4645.779
2010-09-17,4562.554
2010-09-20,4645.414
2010-09-21,4667.377
2010-09-22,4671.926
2010-09-23,4617.939
2010-09-24,4771.013
2010-09-27,4715.777
2010-09-28,4731.096
2010-09-29,4701.347
2010-09-30,4735.937
2010-10-01,4729.024
2010-10-04,4680.493
2010-10-05,4863.696
2010-10-06,4896.914
2010-10-07,4934.75
2010-10-08,4916.503
2010-10-11,4901.348
2010-10-12,4855.65
2010-10-13,5007.347
2010-10-14,5041.876
2010-10-15,5040.124
2010-10-18,5039.957
2010-10-19,4980.96
2010-10-20,5042.265
2010-10-21,5042.177
2010-10-22,5031.691
2010-10-25,5018.191
2010-10-26,4947.154
2010-10-27,4867.499
2010-10-28,4934.647
2010-10-29,4961.457
2010-11-01,4872.729
2010-11-02,4974.108
2010-11-03,4870.946
2010-11-04,4955.96
2010-11-05,4802.677
2010-11-08,4730.588
2010-11-09,4789.704
2010-11-10,4630.543
2010-11-11,4579.338
2010-11-12,4634.568
2010-11-15,4655.483
2010-11-16,4528.439
2010-11-17,4567.944
2010-11-18,4651.116
2010-11-19,4641.861
2010-11-22,4491.449
2010-11-23,4287.946
2010-11-24,4294.981
2010-11-25,4278.791
2010-11-26,4147.289
2010-11-29,4007.058
2010-11-30,3955.092
2010-12-01,4157.458
2010-12-02,4315.172
2010-12-03,4422.947
2010-12-06,4325.214
2010-12-07,4352.1
2010-12-08,4382.358
2010-12-09,4425.022
2010-12-10,4402.258
2010-12-13,4463.777
2010-12-14,4469.964
2010-12-15,4380.579
2010-12-16,4337.391
2010-12-17,4263.66
2010-12-20,4291.217
2010-12-21,4397.917
2010-12-22,4371.791
2010-12-23,4334.608
2010-12-24,4351.69
2010-12-27,4271.533
2010-12-28,4266.999
2010-12-29,4299.52
2010-12-30,4294.177
2010-12-31,4337.338
2011-01-03,4334.28
2011-01-04,4327.846
2011-01-05,4234.223
2011-01-06,4154.587
2011-01-07,4074.123
2011-01-10,4004.527
2011-01-11,4061.69
2011-01-12,4347.721
2011-01-13,4583.228
2011-01-14,4598.752
2011-01-17,4536.633
2011-01-18,4716.785
2011-01-19,4740.792
2011-01-20,4750.998
2011-01-21,4912.582
2011-01-24,4939.041
2011-01-25,4859.601
2011-01-26,4863.211
2011-01-27,4960.309
2011-01-28,4875.62
2011-01-31,4933.829
2011-02-01,5045.326
2011-02-02,5067.534
2011-02-03,4933.72
2011-02-04,4893.611
2011-02-07,4920.087
2011-02-08,4985.983
2011-02-09,4982.253
2011-02-10,4869.763
2011-02-11,4860.039
2011-02-14,4807.662
2011-02-15,4854.994
2011-02-16,4969.883
2011-02-17,5024.499
2011-02-18,5022.909
2011-02-21,4917.267
2011-02-22,4872.142
2011-02-23,4864.944
2011-02-24,4874.352
2011-02-25,4941.837
2011-02-28,4976.232
2011-03-01,4939.804
2011-03-02,4898.146
2011-03-03,4878.0
2011-03-04,4857.45
2011-03-07,4856.854
2011-03-08,4852.293
2011-03-09,4858.852
2011-03-10,4761.114
2011-03-11,4757.245
2011-03-14,4822.777
2011-03-15,4783.655
2011-03-16,4650.911
2011-03-17,4795.117
2011-03-18,4828.957
2011-03-21,4965.505
2011-03-22,4976.498
2011-03-23,4966.226
2011-03-24,5046.954
2011-03-25,5004.487
2011-03-28,5008.273
2011-03-29,4976.069
2011-03-30,4980.565
2011-03-31,4935.854
2011-04-01,5007.858
2011-04-04,5045.682
2011-04-05,4994.95
2011-04-06,5126.809
2011-04-07,5118.244
2011-04-08,5204.376
2011-04-11,5193.922
2011-04-12,5165.811
2011-04-13,5164.717
2011-04-14,5065.687
2011-04-15,5020.487
2011-04-18,4845.289
2011-04-19,4896.749
2011-04-20,5036.642
2011-04-21,5079.555
2011-04-22,5079.555
2011-04-25,5075.894
2011-04-26,5133.824
2011-04-27,5190.894
2011-04-28,5319.492
2011-04-29,5331.549
2011-05-02,5376.573
2011-05-03,5336.826
2011-05-04,5298.434
2011-05-05,5155.371
2011-05-06,5153.01
2011-05-09,4961.055
2011-05-10,5027.698
2011-05-11,5035.548
2011-05-12,4979.109
2011-05-13,4918.604
2011-05-16,4935.866
2011-05-17,4889.762
2011-05-18,4936.382
2011-05-19,4952.016
2011-05-20,4846.173
2011-05-23,4734.071
2011-05-24,4776.407
2011-05-25,4815.834
2011-05-26,4816.698
2011-05-27,4898.978
2011-05-30,4899.603
2011-05-31,5052.301
2011-06-01,4998.598
2011-06-02,4967.931
2011-06-03,5026.961
2011-06-06,4973.671
2011-06-07,5008.221
2011-06-08,4939.349
2011-06-09,4922.74
2011-06-10,4786.837
2011-06-13,4788.996
2011-06-14,4913.347
2011-06-15,4746.431
2011-06-16,4693.998
2011-06-17,4874.193
2011-06-20,4828.9
2011-06-21,4941.553
2011-06-22,4958.358
2011-06-23,4714.133
2011-06-24,4659.19
2011-06-27,4729.16
2011-06-28,4789.751
2011-06-29,4898.01
2011-06-30,5038.755
2011-07-01,5108.473
2011-07-04,5104.595
2011-07-05,5023.929
2011-07-06,4905.627
2011-07-07,4932.664
2011-07-08,4766.176
2011-07-11,4548.592
2011-07-12,4524.417
2011-07-13,4621.617
2011-07-14,4596.308
2011-07-15,4530.522
2011-07-18,4433.212
2011-07-19,4532.984
2011-07-20,4682.386
2011-07-21,4890.488
2011-07-22,4895.18
2011-07-25,4781.619
2011-07-26,4820.0
2011-07-27,4683.764
2011-07-28,4668.368
2011-07-29,4675.283
2011-08-01,4483.306
2011-08-02,4394.37
2011-08-03,4382.805
2011-08-04,4176.405
2011-08-05,4189.328
2011-08-08,4099.303
2011-08-09,4089.829
2011-08-10,3842.548
2011-08-11,3997.624
2011-08-12,4184.063
2011-08-15,4283.695
2011-08-16,4260.077
2011-08-17,4302.844
2011-08-18,4067.981
2011-08-19,4009.443
2011-08-22,4070.644
2011-08-23,4070.637
2011-08-24,4112.64
2011-08-25,4060.176
2011-08-26,4008.08
2011-08-29,4156.205
2011-08-30,4146.81
2011-08-31,4274.398
2011-09-01,4251.563
2011-09-02,4090.805
2011-09-05,3872.801
2011-09-06,3788.973
2011-09-07,3888.591
2011-09-08,3935.484
2011-09-09,3680.614
2011-09-12,3522.527
2011-09-13,3638.219
2011-09-14,3733.991
2011-09-15,3926.181
2011-09-16,3932.86
2011-09-19,3804.161
2011-09-20,3898.733
2011-09-21,3820.876
2011-09-22,3585.784
2011-09-23,3688.694
2011-09-26,3773.96
2011-09-27,3971.41
2011-09-28,3935.917
2011-09-29,4004.205
2011-09-30,3926.247
2011-10-03,3789.644
2011-10-04,3739.964
2011-10-05,3865.363
2011-10-06,3996.391
2011-10-07,4066.33
2011-10-10,4153.066
2011-10-11,4118.731
2011-10-12,4254.056
2011-10-13,4180.562
2011-10-14,4237.738
2011-10-17,4170.522
2011-10-18,4122.326
2011-10-19,4182.006
2011-10-20,4026.84
2011-10-21,4203.947
2011-10-24,4245.764
2011-10-25,4213.122
2011-10-26,4162.397
2011-10-27,4484.776
2011-10-28,4475.085
2011-10-31,4273.986
2011-11-01,4017.598
2011-11-02,4047.442
2011-11-03,4090.944
2011-11-04,4040.674
2011-11-07,4016.067
2011-11-08,4051.582
2011-11-09,3904.554
2011-11-10,3894.046
2011-11-11,4053.596
2011-11-14,3932.179
2011-11-15,3835.616
2011-11-16,3873.535
2011-11-17,3854.225
2011-11-18,3878.796
2011-11-21,3731.221
2011-11-22,3682.66
2011-11-23,3567.223
2011-11-24,3554.126
2011-11-25,3558.928
2011-11-28,3750.811
2011-11-29,3748.871
2011-11-30,3929.445
2011-12-01,3915.305
2011-12-02,3975.488
2011-12-05,4055.876
2011-12-06,4038.009
2011-12-07,4005.841
2011-12-08,3899.805
2011-12-09,4001.212
2011-12-12,3832.84
2011-12-13,3766.612
2011-12-14,3662.017
2011-12-15,3704.318
2011-12-16,3697.202
2011-12-19,3710.156
2011-12-20,3830.763
2011-12-21,3778.269
2011-12-22,3821.933
2011-12-23,3850.389
2011-12-26,3850.389
2011-12-27,3853.623
2011-12-28,3741.0
2011-12-29,3793.318
2011-12-30,3853.255
2012-01-02,3921.705
2012-01-03,3960.079
2012-01-04,3838.759
2012-01-05,3686.336
2012-01-06,3642.868
2012-01-09,3642.4
2012-01-10,3766.157
2012-01-11,3719.533
2012-01-12,3749.498
2012-01-13,3724.107
2012-01-16,3738.081
2012-01-17,3798.233
2012-01-18,3764.698
2012-01-19,3876.701
2012-01-20,3867.637
2012-01-23,3932.505
2012-01-24,3899.489
2012-01-25,3885.206
2012-01-26,4014.527
2012-01-27,3984.135
2012-01-30,3915.521
2012-01-31,3905.074
2012-02-01,4024.33
2012-02-02,4054.734
2012-02-03,4080.557
2012-02-06,4061.051
2012-02-07,4119.6
2012-02-08,4119.334
2012-02-09,4161.217
2012-02-10,4072.797
2012-02-13,4076.921
2012-02-14,4043.059
2012-02-15,4011.277
2012-02-16,3916.483
2012-02-17,4000.732
2012-02-20,4108.204
2012-02-21,4084.714
2012-02-22,4019.564
2012-02-23,3983.725
2012-02-24,4027.092
2012-02-27,4011.401
2012-02-28,4014.212
2012-02-29,3975.016
2012-03-01,4003.487
2012-03-02,3971.387
2012-03-05,3929.025
2012-03-06,3759.718
2012-03-07,3757.884
2012-03-08,3875.036
2012-03-09,3814.469
2012-03-12,3768.568
2012-03-13,3852.579
2012-03-14,3835.775
2012-03-15,3863.99
2012-03-16,3925.07
2012-03-19,3998.435
2012-03-20,3979.53
2012-03-21,3927.856
2012-03-22,3865.083
2012-03-23,3848.914
2012-03-26,3837.15
2012-03-27,3797.216
2012-03-28,3715.753
2012-03-29,3676.831
2012-03-30,3735.657
2012-04-02,3745.811
2012-04-03,3648.987
2012-04-04,3515.436
2012-04-05,3500.261
2012-04-06,3500.261
2012-04-09,3502.271
2012-04-10,3401.28
2012-04-11,3478.908
2012-04-12,3461.508
2012-04-13,3338.442
2012-04-16,3318.994
2012-04-17,3419.913
2012-04-18,3279.111
2012-04-19,3200.117
2012-04-20,3284.283
2012-04-23,3179.388
2012-04-24,3273.941
2012-04-25,3325.891
2012-04-26,3289.509
2012-04-27,3351.105
2012-04-30,3278.387
2012-05-01,3275.786
2012-05-02,3171.626
2012-05-03,3179.461
2012-05-04,3194.797
2012-05-07,3272.009
2012-05-08,3237.294
2012-05-09,3126.839
2012-05-10,3248.989
2012-05-11,3219.47
2012-05-14,3107.403
2012-05-15,3040.29
2012-05-16,2995.462
2012-05-17,2954.615
2012-05-18,3016.914
2012-05-21,3003.282
2012-05-22,3063.303
2012-05-23,2918.949
2012-05-24,2965.287
2012-05-25,2949.852
2012-05-28,2888.179
2012-05-29,2815.759
2012-05-30,2719.25
2012-05-31,2720.729
2012-06-01,2718.564
2012-06-04,2838.731
2012-06-05,2842.483
2012-06-06,2921.742
2012-06-07,2946.019
2012-06-08,2979.725
2012-06-11,2975.565
2012-06-12,2969.15
2012-06-13,3037.694
2012-06-14,3080.259
2012-06-15,3088.402
2012-06-18,2978.931
2012-06-19,3083.516
2012-06-20,3139.458
2012-06-21,3115.422
2012-06-22,3145.983
2012-06-25,3010.102
2012-06-26,2965.512
2012-06-27,3026.839
2012-06-28,3045.586
2012-06-29,3292.968
2012-07-02,3279.566
2012-07-03,3328.525
2012-07-04,3292.281
2012-07-05,3159.414
2012-07-06,3039.548
2012-07-09,3011.881
2012-07-10,3021.044
2012-07-11,3060.953
2012-07-12,2969.034
2012-07-13,3018.164
2012-07-16,2953.081
2012-07-17,2959.919
2012-07-18,2984.239
2012-07-19,3000.319
2012-07-20,2796.019
2012-07-23,2756.522
2012-07-24,2647.837
2012-07-25,2676.447
2012-07-26,2890.002
2012-07-27,3025.529
2012-07-30,3077.761
2012-07-31,3068.932
2012-08-01,3056.955
2012-08-02,2859.316
2012-08-03,3086.527
2012-08-06,3243.156
2012-08-07,3318.433
2012-08-08,3276.535
2012-08-09,3243.949
2012-08-10,3219.531
2012-08-13,3242.799
2012-08-14,3261.044
2012-08-15,3254.681
2012-08-16,3404.081
2012-08-17,3449.63
2012-08-20,3419.265
2012-08-21,3492.296
2012-08-22,3395.071
2012-08-23,3401.766
2012-08-24,3395.655
2012-08-27,3435.509
2012-08-28,3420.607
2012-08-29,3394.46
2012-08-30,3330.449
2012-08-31,3473.648
2012-09-03,3474.583
2012-09-04,3495.291
2012-09-05,3508.351
2012-09-06,3691.246
2012-09-07,3761.122
2012-09-10,3741.852
2012-09-11,3798.361
2012-09-12,3846.423
2012-09-13,3817.338
2012-09-14,3991.973
2012-09-17,3982.623
2012-09-18,3905.474
2012-09-19,3921.739
2012-09-20,3847.697
2012-09-21,3965.32
2012-09-24,3898.736
2012-09-25,3929.555
2012-09-26,3736.047
2012-09-27,3738.762
2012-09-28,3672.058
2012-10-01,3723.625
2012-10-02,3773.546
2012-10-03,3736.778
2012-10-04,3759.764
2012-10-05,3853.771
2012-10-08,3794.376
2012-10-09,3699.98
2012-10-10,3660.797
2012-10-11,3708.711
2012-10-12,3674.267
2012-10-15,3683.091
2012-10-16,3840.014
2012-10-17,3985.248
2012-10-18,3958.516
2012-10-19,3844.949
2012-10-22,3833.738
2012-10-23,3741.672
2012-10-24,3763.016
2012-10-25,3751.351
2012-10-26,3740.4
2012-10-29,3706.275
2012-10-30,3780.835
2012-10-31,3785.736
2012-11-01,3799.144
2012-11-02,3811.213
2012-11-05,3717.879
2012-11-06,3732.008
2012-11-07,3628.152
2012-11-08,3608.895
2012-11-09,3608.182
2012-11-12,3574.531
2012-11-13,3646.207
2012-11-14,3642.618
2012-11-15,3672.749
2012-11-16,3592.789
2012-11-19,3707.927
2012-11-20,3711.783
2012-11-21,3731.335
2012-11-22,3784.481
2012-11-23,3825.425
2012-11-26,3810.393
2012-11-27,3794.358
2012-11-28,3773.828
2012-11-29,3861.902
2012-11-30,3856.317
2012-12-03,3853.15
2012-12-04,3867.093
2012-12-05,3849.177
2012-12-06,3842.226
2012-12-07,3794.124
2012-12-10,3765.906
2012-12-11,3842.868
2012-12-12,3887.771
2012-12-13,3925.34
2012-12-14,3933.185
2012-12-17,3946.511
2012-12-18,4022.069
2012-12-19,4081.0
2012-12-20,4076.688
2012-12-21,4076.23
2012-12-24,4083.677
2012-12-25,4083.677
2012-12-26,4092.033
2012-12-27,4093.036
2012-12-28,4022.686
2012-12-31,4035.579
2013-01-01,4035.579
2013-01-02,4190.977
2013-01-03,4134.208
2013-01-04,4138.3
2013-01-07,4146.38
2013-01-08,4154.076
2013-01-09,4231.833
2013-01-10,4306.428
2013-01-11,4375.944
2013-01-14,4376.34
2013-01-15,4371.458
2013-01-16,4350.69
2013-01-17,4390.984
2013-01-18,4353.628
2013-01-21,4386.395
2013-01-22,4359.297
2013-01-23,4346.592
2013-01-24,4408.262
2013-01-25,4474.094
2013-01-28,4444.545
2013-01-29,4433.732
2013-01-30,4423.097
2013-01-31,4314.121
2013-02-01,4279.144
2013-02-04,4065.638
2013-02-05,4151.075
2013-02-06,4130.731
2013-02-07,4063.155
2013-02-08,4150.126
2013-02-11,4099.988
2013-02-12,4205.34
2013-02-13,4232.515
2013-02-14,4169.261
2013-02-15,4119.086
2013-02-18,4096.905
2013-02-19,4159.016
2013-02-20,4128.451
2013-02-21,4005.383
2013-02-22,4072.139
2013-02-25,4120.602
2013-02-26,3936.219
2013-02-27,4026.662
2013-02-28,4061.064
2013-03-01,4011.721
2013-03-04,4053.439
2013-03-05,4144.12
2013-03-06,4101.762
2013-03-07,4145.074
2013-03-08,4237.864
2013-03-11,4208.13
2013-03-12,4195.555
2013-03-13,4158.734
2013-03-14,4256.603
2013-03-15,4267.675
2013-03-18,4169.646
2013-03-19,4048.746
2013-03-20,4120.496
2013-03-21,4079.395
2013-03-22,4089.593
2013-03-25,3951.617
2013-03-26,3857.624
2013-03-27,3794.875
2013-03-28,3819.814
2013-03-29,3819.814
2013-04-01,3821.599
2013-04-02,3889.29
2013-04-03,3814.616
2013-04-04,3792.37
2013-04-05,3823.217
2013-04-08,3826.602
2013-04-09,3884.048
2013-04-10,4031.902
2013-04-11,4054.968
2013-04-12,3999.483
2013-04-15,3983.946
2013-04-16,3968.467
2013-04-17,3874.636
2013-04-18,3893.196
2013-04-19,3942.899
2013-04-22,3980.983
2013-04-23,4115.168
2013-04-24,4158.035
2013-04-25,4140.806
2013-04-26,4109.725
2013-04-29,4214.459
2013-04-30,4222.305
2013-05-01,4225.187
2013-05-02,4184.742
2013-05-03,4269.981
2013-05-06,4225.508
2013-05-07,4259.376
2013-05-08,4307.71
2013-05-09,4268.962
2013-05-10,4209.898
2013-05-13,4165.975
2013-05-14,4171.013
2013-05-15,4185.837
2013-05-16,4187.355
2013-05-17,4176.0
2013-05-20,4151.369
2013-05-21,4129.518
2013-05-22,4130.796
2013-05-23,4085.357
2013-05-24,4053.251
2013-05-27,4105.948
2013-05-28,4157.016
2013-05-29,4162.227
2013-05-30,4184.523
2013-05-31,4101.75
2013-06-03,4096.473
2013-06-04,4144.304
2013-06-05,4110.003
2013-06-06,4104.136
2013-06-07,4136.112
2013-06-10,4104.376
2013-06-11,4060.1
2013-06-12,4092.044
2013-06-13,4054.458
2013-06-14,4066.868
2013-06-17,4104.288
2013-06-18,4140.302
2013-06-19,4101.962
2013-06-20,3894.894
2013-06-21,3822.71
2013-06-24,3732.167
2013-06-25,3751.971
2013-06-26,3843.156
2013-06-27,3844.079
2013-06-28,3804.702
2013-07-01,3890.946
2013-07-02,3882.315
2013-07-03,3809.607
2013-07-04,3917.176
2013-07-05,3822.464
2013-07-08,3906.433
2013-07-09,3882.688
2013-07-10,3894.035
2013-07-11,3966.556
2013-07-12,3878.195
2013-07-15,3901.718
2013-07-16,3897.33
2013-07-17,3895.047
2013-07-18,3966.999
2013-07-19,3972.761
2013-07-22,4001.07
2013-07-23,4072.526
2013-07-24,4140.941
2013-07-25,4196.986
2013-07-26,4245.711
2013-07-29,4247.539
2013-07-30,4288.29
2013-07-31,4294.402
2013-08-01,4332.931
2013-08-02,4366.002
2013-08-05,4338.109
2013-08-06,4344.907
2013-08-07,4374.102
2013-08-08,4451.297
2013-08-09,4474.104
2013-08-12,4443.407
2013-08-13,4444.704
2013-08-14,4476.069
2013-08-15,4444.066
2013-08-16,4523.278
2013-08-19,4434.9
2013-08-20,4382.298
2013-08-21,4342.01
2013-08-22,4414.96
2013-08-23,4467.781
2013-08-26,4436.568
2013-08-27,4306.502
2013-08-28,4292.15
2013-08-29,4270.029
2013-08-30,4186.805
2013-09-02,4257.009
2013-09-03,4251.436
2013-09-04,4288.027
2013-09-05,4296.336
2013-09-06,4363.083
2013-09-09,4380.741
2013-09-10,4471.48
2013-09-11,4526.899
2013-09-12,4558.232
2013-09-13,4544.43
2013-09-16,4605.473
2013-09-17,4597.761
2013-09-18,4642.945
2013-09-19,4758.558
2013-09-20,4756.13
2013-09-23,4716.51
2013-09-24,4747.642
2013-09-25,4793.77
2013-09-26,4803.222
2013-09-27,4804.791
2013-09-30,4786.353
2013-10-01,4868.309
2013-10-02,4898.611
2013-10-03,4885.174
2013-10-04,4956.903
2013-10-07,4929.604
2013-10-08,4901.776
2013-10-09,4938.415
2013-10-10,5062.138
2013-10-11,5078.548
2013-10-14,5107.767
2013-10-15,5139.749
2013-10-16,5205.845
2013-10-17,5290.688
2013-10-18,5347.254
2013-10-21,5351.251
2013-10-22,5375.737
2013-10-23,5267.997
2013-10-24,5325.918
2013-10-25,5262.568
2013-10-28,5204.206
2013-10-29,5268.043
2013-10-30,5222.702
2013-10-31,5227.969
2013-11-01,5149.789
2013-11-04,5177.269
2013-11-05,5115.267
2013-11-06,5182.004
2013-11-07,5080.646
2013-11-08,5065.267
2013-11-11,5110.029
2013-11-12,5075.944
2013-11-13,5049.702
2013-11-14,5086.891
2013-11-15,5084.95
2013-11-18,5153.78
2013-11-19,5071.14
2013-11-20,5011.635
2013-11-21,5031.57
2013-11-22,5100.208
2013-11-25,5097.135
2013-11-26,5127.623
2013-11-27,5188.504
2013-11-28,5229.328
2013-11-29,5218.248
2013-12-02,5145.365
2013-12-03,5085.679
2013-12-04,5039.275
2013-12-05,4991.659
2013-12-06,5009.617
2013-12-09,5068.196
2013-12-10,5065.442
2013-12-11,5024.603
2013-12-12,4966.053
2013-12-13,4956.481
2013-12-16,5056.174
2013-12-17,4995.878
2013-12-18,5065.56
2013-12-19,5149.695
2013-12-20,5170.26
2013-12-23,5224.726
2013-12-24,5243.41
2013-12-25,5243.41
2013-12-26,5253.193
2013-12-27,5328.608
2013-12-30,5343.041
2013-12-31,5338.949
2014-01-01,5338.949
2014-01-02,5202.204
2014-01-03,5203.574
2014-01-06,5261.282
2014-01-07,5407.535
2014-01-08,5446.709
2014-01-09,5429.426
2014-01-10,5492.192
2014-01-13,5536.243
2014-01-14,5559.192
2014-01-15,5629.15
2014-01-16,5583.665
2014-01-17,5569.349
2014-01-20,5564.567
2014-01-21,5506.349
2014-01-22,5469.344
2014-01-23,5494.594
2014-01-24,5293.376
2014-01-27,5225.791
2014-01-28,5280.777
2014-01-29,5279.08
2014-01-30,5286.507
2014-01-31,5233.539
2014-02-03,5137.262
2014-02-04,5149.779
2014-02-05,5175.141
2014-02-06,5302.343
2014-02-07,5368.018
2014-02-10,5327.058
2014-02-11,5399.661
2014-02-12,5356.136
2014-02-13,5393.297
2014-02-14,5415.484
2014-02-17,5420.329
2014-02-18,5400.776
2014-02-19,5407.682
2014-02-20,5394.11
2014-02-21,5409.242
2014-02-24,5469.328
2014-02-25,5501.994
2014-02-26,5465.334
2014-02-27,5437.715
2014-02-28,5466.672
2014-03-03,5323.049
2014-03-04,5445.409
2014-03-05,5498.294
2014-03-06,5585.118
2014-03-07,5513.286
2014-03-10,5542.447
2014-03-11,5516.891
2014-03-12,5482.812
2014-03-13,5427.997
2014-03-14,5353.384
2014-03-17,5436.345
2014-03-18,5474.88
2014-03-19,5486.477
2014-03-20,5429.65
2014-03-21,5414.644
2014-03-24,5347.126
2014-03-25,5382.999
2014-03-26,5466.777
2014-03-27,5478.145
2014-03-28,5561.691
2014-03-31,5595.268
2014-04-01,5672.063
2014-04-02,5647.015
2014-04-03,5715.191
2014-04-04,5752.284
2014-04-07,5737.165
2014-04-08,5704.765
2014-04-09,5718.722
2014-04-10,5656.395
2014-04-11,5597.352
2014-04-14,5593.452
2014-04-15,5553.692
2014-04-16,5635.753
2014-04-17,5656.686
2014-04-18,5656.686
2014-04-21,5643.807
2014-04-22,5717.048
2014-04-23,5720.097
2014-04-24,5744.724
2014-04-25,5664.346
2014-04-28,5682.866
2014-04-29,5750.187
2014-04-30,5761.625
2014-05-01,5761.625
2014-05-02,5770.808
2014-05-05,5780.719
2014-05-06,5802.918
2014-05-07,5793.323
