Date,PORTUGAL IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,490.895
2005-11-09,491.78
2005-11-10,491.863
2005-11-11,497.526
2005-11-14,495.492
2005-11-15,494.109
2005-11-16,493.393
2005-11-17,495.043
2005-11-18,497.52
2005-11-21,497.48
2005-11-22,495.763
2005-11-23,503.026
2005-11-24,509.493
2005-11-25,508.83
2005-11-28,511.743
2005-11-29,511.798
2005-11-30,508.106
2005-12-01,507.017
2005-12-02,506.447
2005-12-05,511.201
2005-12-06,516.978
2005-12-07,518.064
2005-12-08,521.98
2005-12-09,521.528
2005-12-12,527.385
2005-12-13,524.932
2005-12-14,532.464
2005-12-15,536.938
2005-12-16,536.878
2005-12-19,534.568
2005-12-20,527.083
2005-12-21,540.241
2005-12-22,544.565
2005-12-23,550.756
2005-12-26,550.756
2005-12-27,548.934
2005-12-28,548.555
2005-12-29,547.956
2005-12-30,545.982
2006-01-02,545.012
2006-01-03,561.411
2006-01-04,570.323
2006-01-05,570.745
2006-01-06,574.676
2006-01-09,580.626
2006-01-10,576.251
2006-01-11,583.465
2006-01-12,574.729
2006-01-13,578.084
2006-01-16,580.956
2006-01-17,576.016
2006-01-18,573.927
2006-01-19,572.276
2006-01-20,568.937
2006-01-23,578.002
2006-01-24,574.701
2006-01-25,575.898
2006-01-26,575.929
2006-01-27,569.439
2006-01-30,567.561
2006-01-31,570.346
2006-02-01,574.796
2006-02-02,567.38
2006-02-03,565.63
2006-02-06,567.881
2006-02-07,599.481
2006-02-08,602.572
2006-02-09,600.859
2006-02-10,601.532
2006-02-13,600.68
2006-02-14,601.682
2006-02-15,604.749
2006-02-16,605.98
2006-02-17,608.104
2006-02-20,609.747
2006-02-21,611.617
2006-02-22,612.332
2006-02-23,615.538
2006-02-24,615.98
2006-02-27,617.021
2006-02-28,613.089
2006-03-01,617.816
2006-03-02,618.609
2006-03-03,618.592
2006-03-06,627.315
2006-03-07,618.327
2006-03-08,618.705
2006-03-09,620.196
2006-03-10,622.381
2006-03-13,633.68
2006-03-14,643.726
2006-03-15,659.757
2006-03-16,661.77
2006-03-17,662.241
2006-03-20,661.886
2006-03-21,658.822
2006-03-22,662.546
2006-03-23,656.226
2006-03-24,660.217
2006-03-27,660.545
2006-03-28,660.801
2006-03-29,663.426
2006-03-30,676.659
2006-03-31,672.09
2006-04-03,676.096
2006-04-04,683.106
2006-04-05,688.31
2006-04-06,683.908
2006-04-07,681.082
2006-04-10,680.283
2006-04-11,678.712
2006-04-12,675.836
2006-04-13,676.594
2006-04-14,676.594
2006-04-17,687.34
2006-04-18,686.199
2006-04-19,693.184
2006-04-20,688.916
2006-04-21,690.096
2006-04-24,692.039
2006-04-25,691.496
2006-04-26,692.715
2006-04-27,694.389
2006-04-28,695.022
2006-05-01,696.236
2006-05-02,696.73
2006-05-03,693.803
2006-05-04,699.532
2006-05-05,699.231
2006-05-08,699.394
2006-05-09,700.074
2006-05-10,700.322
2006-05-11,700.967
2006-05-12,699.513
2006-05-15,693.847
2006-05-16,694.848
2006-05-17,679.962
2006-05-18,675.35
2006-05-19,664.013
2006-05-22,664.679
2006-05-23,669.303
2006-05-24,666.906
2006-05-25,668.369
2006-05-26,675.864
2006-05-29,677.533
2006-05-30,676.493
2006-05-31,671.985
2006-06-01,670.725
2006-06-02,690.203
2006-06-05,689.481
2006-06-06,679.359
2006-06-07,685.258
2006-06-08,668.411
2006-06-09,671.11
2006-06-12,666.081
2006-06-13,649.591
2006-06-14,648.298
2006-06-15,655.816
2006-06-16,652.46
2006-06-19,651.225
2006-06-20,651.93
2006-06-21,660.274
2006-06-22,662.258
2006-06-23,660.732
2006-06-26,655.306
2006-06-27,656.749
2006-06-28,650.495
2006-06-29,653.716
2006-06-30,668.842
2006-07-03,674.624
2006-07-04,672.294
2006-07-05,668.719
2006-07-06,673.309
2006-07-07,679.648
2006-07-10,672.208
2006-07-11,673.727
2006-07-12,668.594
2006-07-13,668.831
2006-07-14,661.177
2006-07-17,655.338
2006-07-18,652.871
2006-07-19,660.529
2006-07-20,666.107
2006-07-21,669.496
2006-07-24,666.797
2006-07-25,672.317
2006-07-26,671.769
2006-07-27,681.412
2006-07-28,683.18
2006-07-31,682.258
2006-08-01,680.859
2006-08-02,688.98
2006-08-03,686.48
2006-08-04,692.891
2006-08-07,692.467
2006-08-08,691.719
2006-08-09,697.425
2006-08-10,690.692
2006-08-11,689.567
2006-08-14,689.876
2006-08-15,691.702
2006-08-16,701.019
2006-08-17,699.561
2006-08-18,701.789
2006-08-21,703.418
2006-08-22,702.177
2006-08-23,700.744
2006-08-24,701.579
2006-08-25,699.083
2006-08-28,706.659
2006-08-29,703.002
2006-08-30,709.764
2006-08-31,706.948
2006-09-01,708.106
2006-09-04,715.822
2006-09-05,713.469
2006-09-06,711.918
2006-09-07,706.0
2006-09-08,704.58
2006-09-11,702.949
2006-09-12,704.727
2006-09-13,707.279
2006-09-14,709.172
2006-09-15,703.036
2006-09-18,706.427
2006-09-19,707.673
2006-09-20,710.373
2006-09-21,712.555
2006-09-22,717.063
2006-09-25,709.813
2006-09-26,705.513
2006-09-27,708.247
2006-09-28,714.584
2006-09-29,713.451
2006-10-02,717.208
2006-10-03,717.389
2006-10-04,719.911
2006-10-05,719.836
2006-10-06,712.44
2006-10-09,716.33
2006-10-10,714.958
2006-10-11,714.604
2006-10-12,716.572
2006-10-13,713.358
2006-10-16,713.197
2006-10-17,712.723
2006-10-18,710.91
2006-10-19,713.49
2006-10-20,715.268
2006-10-23,711.889
2006-10-24,710.947
2006-10-25,715.787
2006-10-26,719.887
2006-10-27,723.201
2006-10-30,722.362
2006-10-31,725.077
2006-11-01,725.85
2006-11-02,726.755
2006-11-03,723.28
2006-11-06,726.614
2006-11-07,732.55
2006-11-08,728.783
2006-11-09,734.592
2006-11-10,738.01
2006-11-13,735.213
2006-11-14,734.288
2006-11-15,736.385
2006-11-16,735.328
2006-11-17,735.944
2006-11-20,732.436
2006-11-21,736.559
2006-11-22,740.361
2006-11-23,743.269
2006-11-24,752.145
2006-11-27,753.326
2006-11-28,753.059
2006-11-29,756.169
2006-11-30,763.846
2006-12-01,764.103
2006-12-04,765.937
2006-12-05,764.882
2006-12-06,771.297
2006-12-07,770.215
2006-12-08,772.682
2006-12-11,765.698
2006-12-12,771.798
2006-12-13,775.278
2006-12-14,778.591
2006-12-15,787.403
2006-12-18,782.174
2006-12-19,790.962
2006-12-20,793.61
2006-12-21,795.561
2006-12-22,789.806
2006-12-25,789.806
2006-12-26,788.576
2006-12-27,788.197
2006-12-28,792.801
2006-12-29,798.842
2007-01-01,798.842
2007-01-02,807.985
2007-01-03,804.139
2007-01-04,802.085
2007-01-05,796.719
2007-01-08,801.243
2007-01-09,801.939
2007-01-10,798.157
2007-01-11,798.793
2007-01-12,805.563
2007-01-15,805.484
2007-01-16,805.004
2007-01-17,804.677
2007-01-18,806.228
2007-01-19,811.224
2007-01-22,809.931
2007-01-23,814.228
2007-01-24,811.855
2007-01-25,812.07
2007-01-26,807.86
2007-01-29,815.377
2007-01-30,817.523
2007-01-31,816.131
2007-02-01,821.93
2007-02-02,818.565
2007-02-05,816.302
2007-02-06,822.361
2007-02-07,826.907
2007-02-08,832.25
2007-02-09,831.445
2007-02-12,825.905
2007-02-13,825.124
2007-02-14,836.439
2007-02-15,838.482
2007-02-16,838.051
2007-02-19,844.525
2007-02-20,847.639
2007-02-21,840.391
2007-02-22,838.839
2007-02-23,840.689
2007-02-26,839.154
2007-02-27,830.746
2007-02-28,818.93
2007-03-01,816.973
2007-03-02,807.017
2007-03-05,785.769
2007-03-06,791.264
2007-03-07,792.591
2007-03-08,801.316
2007-03-09,803.213
2007-03-12,815.86
2007-03-13,808.928
2007-03-14,796.415
2007-03-15,802.366
2007-03-16,802.357
2007-03-19,808.379
2007-03-20,806.722
2007-03-21,810.253
2007-03-22,817.185
2007-03-23,825.323
2007-03-26,832.937
2007-03-27,823.44
2007-03-28,819.665
2007-03-29,824.248
2007-03-30,823.446
2007-04-02,833.682
2007-04-03,836.954
2007-04-04,839.138
2007-04-05,843.926
2007-04-06,843.926
2007-04-09,839.53
2007-04-10,845.481
2007-04-11,847.129
2007-04-12,846.468
2007-04-13,850.31
2007-04-16,866.009
2007-04-17,868.53
2007-04-18,873.661
2007-04-19,875.034
2007-04-20,882.119
2007-04-23,878.275
2007-04-24,877.084
2007-04-25,896.078
2007-04-26,897.576
2007-04-27,908.459
2007-04-30,908.732
2007-05-01,905.336
2007-05-02,905.74
2007-05-03,906.441
2007-05-04,911.354
2007-05-07,915.63
2007-05-08,906.471
2007-05-09,912.115
2007-05-10,903.966
2007-05-11,901.13
2007-05-14,912.64
2007-05-15,925.206
2007-05-16,925.298
2007-05-17,920.477
2007-05-18,928.054
2007-05-21,931.792
2007-05-22,940.844
2007-05-23,955.034
2007-05-24,955.415
2007-05-25,955.388
2007-05-28,965.052
2007-05-29,976.715
2007-05-30,975.231
2007-05-31,1000.0
2007-06-01,984.856
2007-06-04,979.569
2007-06-05,972.128
2007-06-06,958.711
2007-06-07,952.772
2007-06-08,945.54
2007-06-11,957.442
2007-06-12,965.491
2007-06-13,965.871
2007-06-14,976.212
2007-06-15,987.219
2007-06-18,989.688
2007-06-19,996.106
2007-06-20,1014.448
2007-06-21,1008.514
2007-06-22,1009.08
2007-06-25,1023.865
2007-06-26,1034.641
2007-06-27,1010.039
2007-06-28,1025.914
2007-06-29,1031.977
2007-07-02,1040.935
2007-07-03,1032.464
2007-07-04,1046.446
2007-07-05,1037.322
2007-07-06,1042.156
2007-07-09,1039.653
2007-07-10,1044.128
2007-07-11,1038.881
2007-07-12,1043.62
2007-07-13,1047.672
2007-07-16,1058.127
2007-07-17,1066.491
2007-07-18,1063.382
2007-07-19,1063.726
2007-07-20,1062.869
2007-07-23,1054.714
2007-07-24,1032.755
2007-07-25,1028.535
2007-07-26,1004.153
2007-07-27,993.586
2007-07-30,1014.054
2007-07-31,1022.331
2007-08-01,1001.199
2007-08-02,1004.017
2007-08-03,1013.378
2007-08-06,1006.545
2007-08-07,1004.93
2007-08-08,1031.226
2007-08-09,1007.506
2007-08-10,972.874
2007-08-13,972.578
2007-08-14,956.698
2007-08-15,942.676
2007-08-16,904.135
2007-08-17,932.328
2007-08-20,939.799
2007-08-21,935.763
2007-08-22,950.231
2007-08-23,958.806
2007-08-24,966.275
2007-08-27,971.612
2007-08-28,955.492
2007-08-29,950.164
2007-08-30,940.015
2007-08-31,957.574
2007-09-03,964.468
2007-09-04,960.597
2007-09-05,963.602
2007-09-06,964.204
2007-09-07,945.501
2007-09-10,932.003
2007-09-11,934.5
2007-09-12,939.133
2007-09-13,936.961
2007-09-14,928.577
2007-09-17,916.09
2007-09-18,911.354
2007-09-19,936.052
2007-09-20,932.653
2007-09-21,931.569
2007-09-24,921.735
2007-09-25,898.246
2007-09-26,899.233
2007-09-27,920.781
2007-09-28,926.322
2007-10-01,930.344
2007-10-02,949.652
2007-10-03,970.384
2007-10-04,967.371
2007-10-05,970.07
2007-10-08,965.777
2007-10-09,965.828
2007-10-10,968.812
2007-10-11,980.64
2007-10-12,984.821
2007-10-15,983.352
2007-10-16,971.207
2007-10-17,980.93
2007-10-18,992.514
2007-10-19,986.997
2007-10-22,967.218
2007-10-23,981.956
2007-10-24,973.813
2007-10-25,985.222
2007-10-26,1017.901
2007-10-29,1029.434
2007-10-30,1038.014
2007-10-31,1036.766
2007-11-01,1017.413
2007-11-02,1012.069
2007-11-05,1007.716
2007-11-06,1032.263
2007-11-07,1022.29
2007-11-08,1011.64
2007-11-09,1012.459
2007-11-12,1010.2
2007-11-13,1022.74
2007-11-14,1033.151
2007-11-15,1013.248
2007-11-16,1011.211
2007-11-19,1002.324
2007-11-20,1015.259
2007-11-21,996.954
2007-11-22,1013.004
2007-11-23,1025.669
2007-11-26,1011.76
2007-11-27,1008.168
2007-11-28,1010.224
2007-11-29,1015.798
2007-11-30,1009.586
2007-12-03,1006.453
2007-12-04,1010.558
2007-12-05,1005.561
2007-12-06,1001.339
2007-12-07,1011.793
2007-12-10,1010.968
2007-12-11,1006.338
2007-12-12,1001.143
2007-12-13,983.098
2007-12-14,979.81
2007-12-17,967.362
2007-12-18,972.535
2007-12-19,967.807
2007-12-20,955.309
2007-12-21,961.656
2007-12-24,964.127
2007-12-25,964.127
2007-12-26,970.754
2007-12-27,966.783
2007-12-28,969.353
2007-12-31,960.091
2008-01-01,960.091
2008-01-02,966.127
2008-01-03,954.823
2008-01-04,946.84
2008-01-07,958.052
2008-01-08,974.78
2008-01-09,966.759
2008-01-10,962.852
2008-01-11,955.471
2008-01-14,949.223
2008-01-15,945.191
2008-01-16,918.063
2008-01-17,919.749
2008-01-18,921.31
2008-01-21,862.66
2008-01-22,871.054
2008-01-23,840.639
2008-01-24,866.413
2008-01-25,879.381
2008-01-28,880.053
2008-01-29,890.214
2008-01-30,884.628
2008-01-31,881.819
2008-02-01,891.97
2008-02-04,900.699
2008-02-05,867.297
2008-02-06,883.933
2008-02-07,871.222
2008-02-08,877.448
2008-02-11,864.9
2008-02-12,883.738
2008-02-13,889.132
2008-02-14,890.082
2008-02-15,893.681
2008-02-18,891.151
2008-02-19,895.918
2008-02-20,884.023
2008-02-21,888.315
2008-02-22,878.82
2008-02-25,887.343
2008-02-26,889.605
2008-02-27,882.777
2008-02-28,894.127
2008-02-29,903.255
2008-03-03,894.282
2008-03-04,886.83
2008-03-05,904.73
2008-03-06,893.567
2008-03-07,886.856
2008-03-10,877.134
2008-03-11,869.65
2008-03-12,870.271
2008-03-13,861.299
2008-03-14,853.105
2008-03-17,822.553
2008-03-18,839.48
2008-03-19,818.896
2008-03-20,802.14
2008-03-21,802.14
2008-03-24,800.995
2008-03-25,842.529
2008-03-26,855.356
2008-03-27,861.108
2008-03-28,867.068
2008-03-31,860.988
2008-04-01,860.059
2008-04-02,889.248
2008-04-03,898.571
2008-04-04,907.016
2008-04-07,913.498
2008-04-08,903.852
2008-04-09,914.231
2008-04-10,906.044
2008-04-11,902.783
2008-04-14,898.42
2008-04-15,901.778
2008-04-16,945.81
2008-04-17,950.324
2008-04-18,950.104
2008-04-21,957.717
2008-04-22,961.809
2008-04-23,944.141
2008-04-24,925.334
2008-04-25,945.257
2008-04-28,943.986
2008-04-29,934.041
2008-04-30,932.395
2008-05-01,925.298
2008-05-02,943.658
2008-05-05,946.461
2008-05-06,951.667
2008-05-07,955.644
2008-05-08,953.192
2008-05-09,953.124
2008-05-12,952.9
2008-05-13,958.464
2008-05-14,958.149
2008-05-15,962.922
2008-05-16,967.781
2008-05-19,964.806
2008-05-20,961.009
2008-05-21,957.992
2008-05-22,958.215
2008-05-23,956.122
2008-05-26,951.862
2008-05-27,945.91
2008-05-28,942.948
2008-05-29,924.351
2008-05-30,931.44
2008-06-02,928.267
2008-06-03,923.564
2008-06-04,912.627
2008-06-05,928.804
2008-06-06,926.118
2008-06-09,917.914
2008-06-10,900.276
2008-06-11,888.848
2008-06-12,887.191
2008-06-13,881.616
2008-06-16,887.527
2008-06-17,893.917
2008-06-18,880.929
2008-06-19,860.957
2008-06-20,850.973
2008-06-23,843.612
2008-06-24,832.709
2008-06-25,843.154
2008-06-26,831.747
2008-06-27,817.884
2008-06-30,810.629
2008-07-01,769.369
2008-07-02,795.321
2008-07-03,788.932
2008-07-04,772.811
2008-07-07,782.569
2008-07-08,781.636
2008-07-09,794.648
2008-07-10,784.12
2008-07-11,775.829
2008-07-14,762.489
2008-07-15,738.052
2008-07-16,747.142
2008-07-17,780.957
2008-07-18,816.17
2008-07-21,837.044
2008-07-22,811.811
2008-07-23,816.268
2008-07-24,801.402
2008-07-25,798.195
2008-07-28,788.28
2008-07-29,770.324
2008-07-30,774.737
2008-07-31,773.039
2008-08-01,763.388
2008-08-04,757.973
2008-08-05,756.073
2008-08-06,744.989
2008-08-07,748.773
2008-08-08,731.704
2008-08-11,757.771
2008-08-12,765.879
2008-08-13,742.263
2008-08-14,744.314
2008-08-15,732.351
2008-08-18,734.495
2008-08-19,711.481
2008-08-20,712.021
2008-08-21,707.841
2008-08-22,714.305
2008-08-25,709.257
2008-08-26,702.686
2008-08-27,707.332
2008-08-28,714.22
2008-08-29,720.327
2008-09-01,719.629
2008-09-02,732.128
2008-09-03,739.84
2008-09-04,718.701
2008-09-05,697.862
2008-09-08,714.798
2008-09-09,700.837
2008-09-10,696.873
2008-09-11,679.382
2008-09-12,695.463
2008-09-15,677.142
2008-09-16,687.096
2008-09-17,678.157
2008-09-18,674.314
2008-09-19,721.449
2008-09-22,739.612
2008-09-23,724.599
2008-09-24,712.246
2008-09-25,723.105
2008-09-26,726.152
2008-09-29,689.433
2008-09-30,684.006
2008-10-01,687.253
2008-10-02,666.717
2008-10-03,658.178
2008-10-06,595.368
2008-10-07,589.391
2008-10-08,565.624
2008-10-09,568.624
2008-10-10,526.582
2008-10-13,571.778
2008-10-14,588.498
2008-10-15,573.935
2008-10-16,539.91
2008-10-17,544.639
2008-10-20,553.218
2008-10-21,543.543
2008-10-22,510.942
2008-10-23,506.82
2008-10-24,472.716
2008-10-27,447.936
2008-10-28,445.021
2008-10-29,491.142
2008-10-30,491.469
2008-10-31,491.145
2008-11-03,514.818
2008-11-04,553.253
2008-11-05,554.806
2008-11-06,520.869
2008-11-07,524.996
2008-11-10,528.315
2008-11-11,512.711
2008-11-12,505.718
2008-11-13,513.585
2008-11-14,520.004
2008-11-17,511.102
2008-11-18,507.266
2008-11-19,487.351
2008-11-20,470.108
2008-11-21,451.092
2008-11-24,475.089
2008-11-25,485.748
2008-11-26,485.445
2008-11-27,490.813
2008-11-28,490.668
2008-12-01,485.339
2008-12-02,488.588
2008-12-03,499.213
2008-12-04,506.65
2008-12-05,488.298
2008-12-08,506.724
2008-12-09,512.305
2008-12-10,513.016
2008-12-11,520.716
2008-12-12,521.834
2008-12-15,537.404
2008-12-16,538.012
2008-12-17,566.958
2008-12-18,567.481
2008-12-19,542.789
2008-12-22,541.925
2008-12-23,542.97
2008-12-24,548.156
2008-12-25,548.156
2008-12-26,550.801
2008-12-29,562.097
2008-12-30,562.074
2008-12-31,552.629
2009-01-01,552.629
2009-01-02,561.767
2009-01-05,559.431
2009-01-06,560.802
2009-01-07,577.143
2009-01-08,570.602
2009-01-09,560.152
2009-01-12,550.887
2009-01-13,538.648
2009-01-14,518.692
2009-01-15,514.997
2009-01-16,529.25
2009-01-19,518.545
2009-01-20,502.606
2009-01-21,495.929
2009-01-22,499.634
2009-01-23,494.099
2009-01-26,512.809
2009-01-27,511.336
2009-01-28,518.366
2009-01-29,510.028
2009-01-30,500.526
2009-02-02,492.887
2009-02-03,503.469
2009-02-04,503.063
2009-02-05,489.993
2009-02-06,499.664
2009-02-09,509.888
2009-02-10,507.576
2009-02-11,506.444
2009-02-12,499.32
2009-02-13,513.547
2009-02-16,505.338
2009-02-17,479.587
2009-02-18,479.972
2009-02-19,476.245
2009-02-20,462.225
2009-02-23,464.491
2009-02-24,452.948
2009-02-25,449.246
2009-02-26,460.488
2009-02-27,460.326
2009-03-02,445.729
2009-03-03,435.143
2009-03-04,439.485
2009-03-05,437.983
2009-03-06,438.138
2009-03-09,431.312
2009-03-10,442.276
2009-03-11,445.802
2009-03-12,455.81
2009-03-13,460.043
2009-03-16,467.475
2009-03-17,463.888
2009-03-18,472.977
2009-03-19,498.233
2009-03-20,481.074
2009-03-23,490.022
2009-03-24,481.637
2009-03-25,481.032
2009-03-26,477.212
2009-03-27,468.084
2009-03-30,460.568
2009-03-31,475.057
2009-04-01,481.991
2009-04-02,515.543
2009-04-03,510.917
2009-04-06,512.708
2009-04-07,505.264
2009-04-08,506.956
2009-04-09,522.81
2009-04-10,522.81
2009-04-13,527.243
2009-04-14,530.846
2009-04-15,523.772
2009-04-16,532.852
2009-04-17,537.127
2009-04-20,528.695
2009-04-21,519.128
2009-04-22,526.562
2009-04-23,528.156
2009-04-24,543.016
2009-04-27,539.125
2009-04-28,528.383
2009-04-29,545.934
2009-04-30,552.039
2009-05-01,552.123
2009-05-04,569.116
2009-05-05,570.876
2009-05-06,588.776
2009-05-07,607.121
2009-05-08,615.17
2009-05-11,611.89
2009-05-12,596.765
2009-05-13,579.466
2009-05-14,601.595
2009-05-15,608.445
2009-05-18,608.798
2009-05-19,621.819
2009-05-20,630.651
2009-05-21,619.257
2009-05-22,632.015
2009-05-25,629.243
2009-05-26,633.028
2009-05-27,633.807
2009-05-28,628.945
2009-05-29,634.225
2009-06-01,641.931
2009-06-02,645.058
2009-06-03,637.173
2009-06-04,634.967
2009-06-05,626.713
2009-06-08,608.614
2009-06-09,623.739
2009-06-10,625.706
2009-06-11,631.415
2009-06-12,630.601
2009-06-15,617.829
2009-06-16,618.564
2009-06-17,603.897
2009-06-18,609.991
2009-06-19,618.264
2009-06-22,605.752
2009-06-23,606.15
2009-06-24,610.776
2009-06-25,604.238
2009-06-26,610.828
2009-06-29,617.791
2009-06-30,623.66
2009-07-01,643.117
2009-07-02,628.62
2009-07-03,633.689
2009-07-06,624.662
2009-07-07,629.247
2009-07-08,615.743
2009-07-09,621.363
2009-07-10,611.519
2009-07-13,623.146
2009-07-14,626.857
2009-07-15,642.731
2009-07-16,645.93
2009-07-17,647.933
2009-07-20,657.661
2009-07-21,659.355
2009-07-22,660.172
2009-07-23,664.427
2009-07-24,656.281
2009-07-27,660.883
2009-07-28,659.044
2009-07-29,658.111
2009-07-30,660.705
2009-07-31,660.156
2009-08-03,682.416
2009-08-04,688.238
2009-08-05,686.207
2009-08-06,686.93
2009-08-07,676.323
2009-08-10,677.711
2009-08-11,674.928
2009-08-12,680.122
2009-08-13,690.566
2009-08-14,696.444
2009-08-17,676.071
2009-08-18,688.598
2009-08-19,695.867
2009-08-20,709.59
2009-08-21,722.329
2009-08-24,727.252
2009-08-25,724.717
2009-08-26,717.413
2009-08-27,709.943
2009-08-28,721.217
2009-08-31,720.038
2009-09-01,714.024
2009-09-02,696.801
2009-09-03,706.014
2009-09-04,712.565
2009-09-07,728.849
2009-09-08,736.486
2009-09-09,746.78
2009-09-10,752.123
2009-09-11,762.601
2009-09-14,763.854
2009-09-15,775.273
2009-09-16,792.426
2009-09-17,801.8
2009-09-18,792.732
2009-09-21,782.501
2009-09-22,795.773
2009-09-23,798.392
2009-09-24,795.414
2009-09-25,793.851
2009-09-28,794.697
2009-09-29,788.446
2009-09-30,793.299
2009-10-01,790.627
2009-10-02,782.001
2009-10-05,789.261
2009-10-06,813.62
2009-10-07,815.87
2009-10-08,830.126
2009-10-09,830.59
2009-10-12,845.615
2009-10-13,836.948
2009-10-14,855.513
2009-10-15,857.216
2009-10-16,851.485
2009-10-19,863.171
2009-10-20,859.812
2009-10-21,857.686
2009-10-22,844.789
2009-10-23,841.912
2009-10-26,825.037
2009-10-27,808.631
2009-10-28,775.716
2009-10-29,807.842
2009-10-30,791.826
2009-11-02,795.538
2009-11-03,774.735
2009-11-04,795.668
2009-11-05,803.356
2009-11-06,799.777
2009-11-09,815.436
2009-11-10,811.194
2009-11-11,814.529
2009-11-12,804.421
2009-11-13,803.793
2009-11-16,816.121
2009-11-17,800.651
2009-11-18,810.176
2009-11-19,793.953
2009-11-20,790.876
2009-11-23,808.827
2009-11-24,801.112
2009-11-25,803.417
2009-11-26,780.44
2009-11-27,788.726
2009-11-30,778.927
2009-12-01,792.347
2009-12-02,788.144
2009-12-03,786.093
2009-12-04,776.385
2009-12-07,770.164
2009-12-08,756.512
2009-12-09,740.805
2009-12-10,745.431
2009-12-11,745.801
2009-12-14,754.606
2009-12-15,748.372
2009-12-16,755.716
2009-12-17,731.794
2009-12-18,736.295
2009-12-21,748.891
2009-12-22,749.438
2009-12-23,753.208
2009-12-24,758.104
2009-12-25,758.104
2009-12-28,759.032
2009-12-29,766.017
2009-12-30,762.487
2009-12-31,762.788
2010-01-01,762.788
2010-01-04,780.23
2010-01-05,784.658
2010-01-06,784.558
2010-01-07,790.122
2010-01-08,799.811
2010-01-11,809.818
2010-01-12,801.647
2010-01-13,799.078
2010-01-14,791.858
2010-01-15,769.998
2010-01-18,772.898
2010-01-19,764.128
2010-01-20,741.894
2010-01-21,729.951
2010-01-22,726.074
2010-01-25,726.377
2010-01-26,720.165
2010-01-27,714.214
2010-01-28,701.382
2010-01-29,696.218
2010-02-01,705.563
2010-02-02,709.359
2010-02-03,683.559
2010-02-04,643.334
2010-02-05,630.093
2010-02-08,639.396
2010-02-09,647.789
2010-02-10,653.682
2010-02-11,641.4
2010-02-12,639.443
2010-02-15,637.874
2010-02-16,646.883
2010-02-17,646.024
2010-02-18,646.942
2010-02-19,647.666
2010-02-22,650.287
2010-02-23,634.111
2010-02-24,631.979
2010-02-25,616.45
2010-02-26,631.493
2010-03-01,630.751
2010-03-02,637.985
2010-03-03,649.812
2010-03-04,650.591
2010-03-05,666.953
2010-03-08,662.244
2010-03-09,656.424
2010-03-10,674.286
2010-03-11,675.998
2010-03-12,680.401
2010-03-15,667.506
2010-03-16,683.369
2010-03-17,695.862
2010-03-18,683.065
2010-03-19,675.154
2010-03-22,666.971
2010-03-23,671.285
2010-03-24,656.157
2010-03-25,663.31
2010-03-26,669.414
2010-03-29,678.16
2010-03-30,674.392
2010-03-31,676.298
2010-04-01,684.863
2010-04-02,684.863
2010-04-05,683.295
2010-04-06,676.639
2010-04-07,670.813
2010-04-08,665.367
2010-04-09,684.4
2010-04-12,697.681
2010-04-13,694.26
2010-04-14,704.849
2010-04-15,696.705
2010-04-16,676.399
2010-04-19,667.489
2010-04-20,676.247
2010-04-21,652.947
2010-04-22,633.341
2010-04-23,643.746
2010-04-26,622.006
2010-04-27,588.444
2010-04-28,571.483
2010-04-29,602.588
2010-04-30,612.652
2010-05-03,605.448
2010-05-04,576.466
2010-05-05,558.708
2010-05-06,538.3
2010-05-07,526.881
2010-05-10,595.681
2010-05-11,574.985
2010-05-12,585.473
2010-05-13,571.268
2010-05-14,540.323
2010-05-17,539.638
2010-05-18,545.471
2010-05-19,533.106
2010-05-20,519.611
2010-05-21,535.409
2010-05-24,527.852
2010-05-25,505.409
2010-05-26,515.005
2010-05-27,527.823
2010-05-28,528.71
2010-05-31,525.579
2010-06-01,528.509
2010-06-02,518.683
2010-06-03,526.544
2010-06-04,504.773
2010-06-07,499.899
2010-06-08,496.275
2010-06-09,502.981
2010-06-10,518.145
2010-06-11,523.869
2010-06-14,535.483
2010-06-15,537.724
2010-06-16,541.465
2010-06-17,540.773
2010-06-18,556.004
2010-06-21,561.708
2010-06-22,552.712
2010-06-23,546.302
2010-06-24,537.539
2010-06-25,536.383
2010-06-28,538.157
2010-06-29,515.696
2010-06-30,520.915
2010-07-01,522.906
2010-07-02,533.698
2010-07-05,530.612
2010-07-06,548.67
2010-07-07,559.494
2010-07-08,569.806
2010-07-09,558.059
2010-07-12,552.926
2010-07-13,558.046
2010-07-14,557.248
2010-07-15,561.483
2010-07-16,556.993
2010-07-19,554.933
2010-07-20,553.67
2010-07-21,550.515
2010-07-22,570.155
2010-07-23,561.85
2010-07-26,572.075
2010-07-27,582.029
2010-07-28,590.359
2010-07-29,588.562
2010-07-30,583.429
2010-08-02,602.977
2010-08-03,606.221
2010-08-04,603.385
2010-08-05,604.768
2010-08-06,599.356
2010-08-09,604.458
2010-08-10,593.058
2010-08-11,567.714
2010-08-12,561.1
2010-08-13,557.091
2010-08-16,561.155
2010-08-17,569.72
2010-08-18,564.097
2010-08-19,557.181
2010-08-20,545.296
2010-08-23,546.861
2010-08-24,541.783
2010-08-25,536.924
2010-08-26,548.628
2010-08-27,551.186
2010-08-30,551.218
2010-08-31,549.672
2010-09-01,562.167
2010-09-02,561.096
2010-09-03,563.271
2010-09-06,567.593
2010-09-07,555.25
2010-09-08,555.446
2010-09-09,559.239
