Date,ITALY SMID VALUE SMID (Small+Mid Cap)
2011-01-10,443.964
2011-01-11,449.95
2011-01-12,467.537
2011-01-13,479.975
2011-01-14,483.099
2011-01-17,478.323
2011-01-18,487.712
2011-01-19,494.639
2011-01-20,490.757
2011-01-21,504.04
2011-01-24,509.432
2011-01-25,505.191
2011-01-26,506.138
2011-01-27,513.208
2011-01-28,507.335
2011-01-31,512.117
2011-02-01,520.043
2011-02-02,520.899
2011-02-03,510.419
2011-02-04,509.955
2011-02-07,515.276
2011-02-08,519.546
2011-02-09,520.733
2011-02-10,512.896
2011-02-11,512.314
2011-02-14,507.131
2011-02-15,509.293
2011-02-16,517.531
2011-02-17,519.593
2011-02-18,519.867
2011-02-21,505.543
2011-02-22,502.721
2011-02-23,503.559
2011-02-24,502.331
2011-02-25,508.063
2011-02-28,513.309
2011-03-01,511.673
2011-03-02,511.947
2011-03-03,511.426
2011-03-04,512.221
2011-03-07,518.345
2011-03-08,515.912
2011-03-09,522.452
2011-03-10,513.119
2011-03-11,510.746
2011-03-14,514.808
2011-03-15,506.416
2011-03-16,499.401
2011-03-17,507.905
2011-03-18,516.573
2011-03-21,522.269
2011-03-22,519.188
2011-03-23,517.775
2011-03-24,524.558
2011-03-25,524.409
2011-03-28,519.987
2011-03-29,507.591
2011-03-30,511.849
2011-03-31,512.632
2011-04-01,514.987
2011-04-04,519.174
2011-04-05,516.054
2011-04-06,527.646
2011-04-07,523.915
2011-04-08,531.045
2011-04-11,531.188
2011-04-12,528.47
2011-04-13,529.928
2011-04-14,523.046
2011-04-15,519.247
2011-04-18,500.776
2011-04-19,508.424
2011-04-20,517.404
2011-04-21,524.439
2011-04-22,524.439
2011-04-25,524.061
2011-04-26,533.995
2011-04-27,539.115
2011-04-28,547.961
2011-04-29,548.999
2011-05-02,552.15
2011-05-03,550.105
2011-05-04,545.971
2011-05-05,533.267
2011-05-06,534.915
2011-05-09,520.15
2011-05-10,529.299
2011-05-11,528.11
2011-05-12,522.313
2011-05-13,518.494
2011-05-16,517.88
2011-05-17,511.774
2011-05-18,514.148
2011-05-19,515.282
2011-05-20,505.667
2011-05-23,492.27
2011-05-24,495.5
2011-05-25,499.082
2011-05-26,497.155
2011-05-27,504.716
2011-05-30,504.055
2011-05-31,511.771
2011-06-01,508.72
2011-06-02,503.916
2011-06-03,510.103
2011-06-06,507.149
2011-06-07,506.618
2011-06-08,493.646
2011-06-09,493.929
2011-06-10,482.906
2011-06-13,483.203
2011-06-14,491.863
2011-06-15,476.31
2011-06-16,466.659
2011-06-17,474.857
2011-06-20,469.963
2011-06-21,480.511
2011-06-22,479.418
2011-06-23,455.983
2011-06-24,452.487
2011-06-27,457.39
2011-06-28,461.814
2011-06-29,474.5
2011-06-30,486.311
2011-07-01,490.617
2011-07-04,495.455
2011-07-05,487.309
2011-07-06,471.066
2011-07-07,473.626
2011-07-08,455.77
2011-07-11,430.914
2011-07-12,435.988
2011-07-13,447.129
2011-07-14,440.919
2011-07-15,438.127
2011-07-18,421.01
2011-07-19,430.222
2011-07-20,441.593
2011-07-21,459.268
2011-07-22,463.232
2011-07-25,452.728
2011-07-26,452.146
2011-07-27,437.127
2011-07-28,432.291
2011-07-29,431.555
2011-08-01,409.656
2011-08-02,393.938
2011-08-03,392.625
2011-08-04,372.729
2011-08-05,372.393
2011-08-08,359.279
2011-08-09,365.717
2011-08-10,344.744
2011-08-11,360.55
2011-08-12,376.563
2011-08-15,382.656
2011-08-16,375.517
2011-08-17,378.579
2011-08-18,352.542
2011-08-19,352.464
2011-08-22,354.591
2011-08-23,350.298
2011-08-24,358.023
2011-08-25,357.689
2011-08-26,354.22
2011-08-29,366.514
2011-08-30,363.022
2011-08-31,373.243
2011-09-01,369.825
2011-09-02,355.543
2011-09-05,335.977
2011-09-06,328.221
2011-09-07,342.515
2011-09-08,342.779
2011-09-09,322.345
2011-09-12,310.355
2011-09-13,317.356
2011-09-14,329.343
2011-09-15,341.152
2011-09-16,346.861
2011-09-19,334.99
2011-09-20,343.017
2011-09-21,336.49
2011-09-22,316.865
2011-09-23,319.081
2011-09-26,325.249
2011-09-27,341.42
2011-09-28,341.537
2011-09-29,345.837
2011-09-30,336.387
2011-10-03,329.232
2011-10-04,318.039
2011-10-05,327.336
2011-10-06,339.716
2011-10-07,341.64
2011-10-10,355.497
2011-10-11,354.663
2011-10-12,367.387
2011-10-13,355.131
2011-10-14,366.095
2011-10-17,356.13
2011-10-18,356.026
2011-10-19,360.005
2011-10-20,347.114
2011-10-21,359.65
2011-10-24,362.011
2011-10-25,360.202
2011-10-26,356.321
2011-10-27,377.881
2011-10-28,369.102
2011-10-31,350.93
2011-11-01,324.399
2011-11-02,330.1
2011-11-03,340.676
2011-11-04,333.251
2011-11-07,334.321
2011-11-08,334.178
2011-11-09,314.354
2011-11-10,318.251
2011-11-11,332.97
2011-11-14,324.204
2011-11-15,315.379
2011-11-16,315.766
2011-11-17,310.194
2011-11-18,309.051
2011-11-21,292.699
2011-11-22,289.537
2011-11-23,277.09
2011-11-24,277.035
2011-11-25,272.738
2011-11-28,284.381
2011-11-29,285.453
2011-11-30,302.99
2011-12-01,301.599
2011-12-02,307.098
2011-12-05,321.721
2011-12-06,316.391
2011-12-07,313.665
2011-12-08,299.593
2011-12-09,308.182
2011-12-12,290.307
2011-12-13,286.143
2011-12-14,276.965
2011-12-15,279.735
2011-12-16,284.498
2011-12-19,281.802
2011-12-20,293.21
2011-12-21,286.922
2011-12-22,291.805
2011-12-23,292.242
2011-12-26,292.242
2011-12-27,290.357
2011-12-28,285.176
2011-12-29,284.136
2011-12-30,287.799
2012-01-02,296.312
2012-01-03,301.602
2012-01-04,293.933
2012-01-05,280.106
2012-01-06,276.977
2012-01-09,270.277
2012-01-10,275.79
2012-01-11,276.776
2012-01-12,285.647
2012-01-13,280.84
2012-01-16,283.165
2012-01-17,284.688
2012-01-18,285.914
2012-01-19,296.749
2012-01-20,301.263
2012-01-23,312.602
2012-01-24,312.241
2012-01-25,316.52
2012-01-26,327.627
2012-01-27,323.275
2012-01-30,316.246
2012-01-31,318.991
2012-02-01,335.056
2012-02-02,340.314
2012-02-03,343.579
2012-02-06,345.183
2012-02-07,347.731
2012-02-08,350.171
2012-02-09,350.164
2012-02-10,341.626
2012-02-13,342.306
2012-02-14,338.874
2012-02-15,339.704
2012-02-16,337.332
2012-02-17,345.851
2012-02-20,354.821
2012-02-21,360.288
2012-02-22,354.787
2012-02-23,348.087
2012-02-24,354.746
2012-02-27,346.833
2012-02-28,347.921
2012-02-29,347.464
2012-03-01,358.146
2012-03-02,357.192
2012-03-05,354.123
2012-03-06,336.823
2012-03-07,342.027
2012-03-08,353.113
2012-03-09,345.107
2012-03-12,342.757
2012-03-13,349.055
2012-03-14,348.568
2012-03-15,349.671
2012-03-16,350.9
2012-03-19,353.547
2012-03-20,350.029
2012-03-21,347.813
2012-03-22,339.359
2012-03-23,343.517
2012-03-26,347.036
2012-03-27,345.359
2012-03-28,341.101
2012-03-29,327.786
2012-03-30,330.758
2012-04-02,328.089
2012-04-03,323.29
2012-04-04,306.442
2012-04-05,302.563
2012-04-06,302.563
2012-04-09,302.737
2012-04-10,288.885
2012-04-11,294.556
2012-04-12,300.124
2012-04-13,288.301
2012-04-16,283.474
2012-04-17,298.482
2012-04-18,290.487
2012-04-19,285.405
2012-04-20,286.903
2012-04-23,275.025
2012-04-24,283.139
2012-04-25,291.836
2012-04-26,287.698
2012-04-27,294.72
2012-04-30,294.6
2012-05-01,294.366
2012-05-02,283.464
2012-05-03,278.725
2012-05-04,275.619
2012-05-07,282.113
2012-05-08,273.594
2012-05-09,266.401
2012-05-10,272.355
2012-05-11,272.832
2012-05-14,265.549
2012-05-15,255.142
2012-05-16,253.662
2012-05-17,247.989
2012-05-18,247.558
2012-05-21,255.859
2012-05-22,264.387
2012-05-23,251.425
2012-05-24,252.454
2012-05-25,252.337
2012-05-28,249.598
2012-05-29,250.027
2012-05-30,242.871
2012-05-31,241.347
2012-06-01,239.16
2012-06-04,246.246
2012-06-05,246.83
2012-06-06,256.796
2012-06-07,261.005
2012-06-08,257.129
2012-06-11,249.37
2012-06-12,243.818
2012-06-13,243.726
2012-06-14,248.1
2012-06-15,255.309
2012-06-18,249.689
2012-06-19,258.291
2012-06-20,266.74
2012-06-21,265.821
2012-06-22,264.971
2012-06-25,252.103
2012-06-26,246.735
2012-06-27,252.091
2012-06-28,250.533
2012-06-29,270.272
2012-07-02,268.147
2012-07-03,270.304
2012-07-04,267.006
2012-07-05,258.673
2012-07-06,249.79
2012-07-09,249.578
2012-07-10,249.718
2012-07-11,248.789
2012-07-12,242.598
2012-07-13,245.154
2012-07-16,252.05
2012-07-17,256.62
2012-07-18,248.788
2012-07-19,253.159
2012-07-20,244.059
2012-07-23,236.832
2012-07-24,229.728
2012-07-25,230.86
2012-07-26,244.172
2012-07-27,243.862
2012-07-30,246.063
2012-07-31,246.788
2012-08-01,246.219
2012-08-02,230.293
2012-08-03,246.402
2012-08-06,251.447
2012-08-07,254.992
2012-08-08,252.785
2012-08-09,253.411
2012-08-10,252.504
2012-08-13,253.875
2012-08-14,254.057
2012-08-15,253.242
2012-08-16,260.862
2012-08-17,267.858
2012-08-20,266.345
2012-08-21,276.861
2012-08-22,275.203
2012-08-23,275.392
2012-08-24,272.751
2012-08-27,275.99
2012-08-28,278.281
2012-08-29,276.074
2012-08-30,273.301
2012-08-31,280.621
2012-09-03,283.8
2012-09-04,283.815
2012-09-05,285.383
2012-09-06,297.496
2012-09-07,306.815
2012-09-10,307.503
2012-09-11,310.891
2012-09-12,316.623
2012-09-13,312.419
2012-09-14,324.883
2012-09-17,323.647
2012-09-18,315.981
2012-09-19,314.913
2012-09-20,306.586
2012-09-21,311.743
2012-09-24,308.447
2012-09-25,311.633
2012-09-26,297.907
2012-09-27,299.439
2012-09-28,294.425
2012-10-01,303.036
2012-10-02,304.455
2012-10-03,305.225
2012-10-04,308.643
2012-10-05,315.525
2012-10-08,307.151
2012-10-09,303.476
2012-10-10,300.334
2012-10-11,304.775
2012-10-12,304.095
2012-10-15,304.979
2012-10-16,313.482
2012-10-17,321.334
2012-10-18,319.174
2012-10-19,311.569
2012-10-22,314.275
2012-10-23,306.019
2012-10-24,308.659
2012-10-25,306.497
2012-10-26,305.47
2012-10-29,298.114
2012-10-30,300.576
2012-10-31,298.984
2012-11-01,303.005
2012-11-02,300.671
2012-11-05,294.374
2012-11-06,297.167
2012-11-07,289.655
2012-11-08,286.546
2012-11-09,284.527
2012-11-12,281.374
2012-11-13,283.66
2012-11-14,281.164
2012-11-15,280.31
2012-11-16,272.252
2012-11-19,281.782
2012-11-20,279.043
2012-11-21,281.428
2012-11-22,286.663
2012-11-23,288.97
2012-11-26,288.097
2012-11-27,287.38
2012-11-28,285.977
2012-11-29,296.946
2012-11-30,296.463
2012-12-03,299.187
2012-12-04,303.217
2012-12-05,303.133
2012-12-06,298.846
2012-12-07,295.689
2012-12-10,287.618
2012-12-11,293.84
2012-12-12,299.112
2012-12-13,305.627
2012-12-14,307.39
2012-12-17,312.752
2012-12-18,318.434
2012-12-19,324.201
2012-12-20,326.151
2012-12-21,322.183
2012-12-24,322.684
2012-12-25,322.684
2012-12-26,323.345
2012-12-27,326.159
2012-12-28,324.65
2012-12-31,323.742
2013-01-01,323.742
2013-01-02,335.688
2013-01-03,333.6
2013-01-04,337.34
2013-01-07,341.841
2013-01-08,341.841
2013-01-09,350.94
2013-01-10,359.707
2013-01-11,363.313
2013-01-14,362.61
2013-01-15,363.651
2013-01-16,358.105
2013-01-17,367.4
2013-01-18,366.545
2013-01-21,369.753
2013-01-22,370.715
2013-01-23,365.042
2013-01-24,370.455
2013-01-25,374.111
2013-01-28,377.08
2013-01-29,377.129
2013-01-30,369.825
2013-01-31,372.471
2013-02-01,375.945
2013-02-04,356.012
2013-02-05,356.056
2013-02-06,356.797
2013-02-07,351.971
2013-02-08,358.397
2013-02-11,359.067
2013-02-12,363.821
2013-02-13,364.889
2013-02-14,359.714
2013-02-15,357.073
2013-02-18,355.826
2013-02-19,361.232
2013-02-20,359.224
2013-02-21,344.176
2013-02-22,345.492
2013-02-25,349.206
2013-02-26,327.973
2013-02-27,333.267
2013-02-28,335.067
2013-03-01,326.707
2013-03-04,325.087
2013-03-05,329.308
2013-03-06,327.734
2013-03-07,330.333
2013-03-08,334.796
2013-03-11,332.256
2013-03-12,329.946
2013-03-13,323.062
2013-03-14,331.123
2013-03-15,335.594
2013-03-18,331.491
2013-03-19,323.816
2013-03-20,332.168
2013-03-21,333.63
2013-03-22,335.955
2013-03-25,326.218
2013-03-26,321.657
2013-03-27,315.481
2013-03-28,316.985
2013-03-29,316.985
2013-04-01,317.133
2013-04-02,317.615
2013-04-03,312.378
2013-04-04,311.526
2013-04-05,319.053
2013-04-08,316.182
2013-04-09,321.402
2013-04-10,334.977
2013-04-11,338.868
2013-04-12,333.774
2013-04-15,331.038
2013-04-16,332.593
2013-04-17,327.237
2013-04-18,329.07
2013-04-19,335.677
2013-04-22,339.969
2013-04-23,348.893
2013-04-24,347.577
2013-04-25,350.427
2013-04-26,348.467
2013-04-29,356.951
2013-04-30,357.718
2013-05-01,357.962
2013-05-02,356.083
2013-05-03,360.085
2013-05-06,359.44
2013-05-07,367.901
2013-05-08,373.576
2013-05-09,366.414
2013-05-10,365.97
2013-05-13,365.361
2013-05-14,366.061
2013-05-15,368.015
2013-05-16,370.961
2013-05-17,369.185
2013-05-20,374.079
2013-05-21,371.796
2013-05-22,373.314
2013-05-23,363.542
2013-05-24,362.373
2013-05-27,368.224
2013-05-28,370.869
2013-05-29,370.612
2013-05-30,376.262
2013-05-31,372.714
2013-06-03,371.339
2013-06-04,375.998
2013-06-05,374.757
2013-06-06,366.961
2013-06-07,370.857
2013-06-10,366.71
2013-06-11,363.341
2013-06-12,359.531
2013-06-13,360.548
2013-06-14,362.19
2013-06-17,366.968
2013-06-18,368.804
2013-06-19,366.265
2013-06-20,351.122
2013-06-21,343.332
2013-06-24,339.076
2013-06-25,334.031
2013-06-26,338.236
2013-06-27,339.75
2013-06-28,336.543
2013-07-01,340.836
2013-07-02,339.786
2013-07-03,333.571
2013-07-04,344.587
2013-07-05,340.798
2013-07-08,345.809
2013-07-09,342.231
2013-07-10,345.247
2013-07-11,349.365
2013-07-12,344.632
2013-07-15,346.578
2013-07-16,347.583
2013-07-17,348.401
2013-07-18,357.115
2013-07-19,358.144
2013-07-22,361.601
2013-07-23,364.054
2013-07-24,369.254
2013-07-25,369.761
2013-07-26,370.539
2013-07-29,366.119
2013-07-30,369.329
2013-07-31,369.376
2013-08-01,374.309
2013-08-02,374.886
2013-08-05,374.861
2013-08-06,374.908
2013-08-07,377.492
2013-08-08,385.159
2013-08-09,386.457
2013-08-12,388.362
2013-08-13,390.327
2013-08-14,395.481
2013-08-15,395.034
2013-08-16,400.168
2013-08-19,392.387
2013-08-20,386.526
2013-08-21,383.23
2013-08-22,390.06
2013-08-23,389.575
2013-08-26,379.622
2013-08-27,372.208
2013-08-28,375.417
2013-08-29,376.694
2013-08-30,371.387
2013-09-02,376.303
2013-09-03,375.175
2013-09-04,370.449
2013-09-05,370.794
2013-09-06,373.711
2013-09-09,381.672
2013-09-10,381.493
2013-09-11,389.578
2013-09-12,390.281
2013-09-13,388.813
2013-09-16,395.554
2013-09-17,397.773
2013-09-18,399.492
2013-09-19,407.389
2013-09-20,405.9
2013-09-23,407.465
2013-09-24,411.749
2013-09-25,412.396
2013-09-26,406.996
2013-09-27,403.646
2013-09-30,399.005
2013-10-01,410.394
2013-10-02,416.759
2013-10-03,418.784
2013-10-04,429.783
2013-10-07,435.309
2013-10-08,436.068
2013-10-09,437.513
2013-10-10,443.556
2013-10-11,446.098
2013-10-14,451.373
2013-10-15,454.811
2013-10-16,457.891
2013-10-17,464.638
2013-10-18,467.408
2013-10-21,468.588
2013-10-22,475.459
2013-10-23,462.274
2013-10-24,471.075
2013-10-25,462.089
2013-10-28,461.33
2013-10-29,470.845
2013-10-30,467.991
2013-10-31,465.731
2013-11-01,457.827
2013-11-04,460.355
2013-11-05,459.012
2013-11-06,463.69
2013-11-07,452.602
2013-11-08,452.08
2013-11-11,458.238
2013-11-12,460.497
2013-11-13,450.674
2013-11-14,450.751
2013-11-15,450.468
2013-11-18,461.577
2013-11-19,455.276
2013-11-20,451.242
2013-11-21,453.597
2013-11-22,457.453
2013-11-25,453.627
2013-11-26,454.584
2013-11-27,459.367
2013-11-28,462.606
2013-11-29,462.545
2013-12-02,455.284
2013-12-03,449.286
2013-12-04,447.46
2013-12-05,444.778
2013-12-06,448.482
2013-12-09,454.678
2013-12-10,458.016
2013-12-11,453.459
2013-12-12,448.492
2013-12-13,448.751
2013-12-16,456.711
2013-12-17,452.436
2013-12-18,457.286
2013-12-19,460.744
2013-12-20,462.007
2013-12-23,467.569
2013-12-24,466.222
2013-12-25,466.222
2013-12-26,467.092
2013-12-27,476.138
2013-12-30,478.09
2013-12-31,476.879
2014-01-01,476.879
2014-01-02,476.764
2014-01-03,479.758
2014-01-06,484.451
2014-01-07,486.598
2014-01-08,484.166
2014-01-09,487.652
2014-01-10,491.961
2014-01-13,495.909
2014-01-14,498.9
2014-01-15,503.422
2014-01-16,501.774
2014-01-17,505.385
2014-01-20,503.031
2014-01-21,502.29
2014-01-22,498.368
2014-01-23,500.139
2014-01-24,491.57
2014-01-27,482.352
2014-01-28,485.522
2014-01-29,483.392
2014-01-30,484.301
2014-01-31,481.35
2014-02-03,471.635
2014-02-04,472.321
2014-02-05,477.373
2014-02-06,489.717
2014-02-07,493.646
2014-02-10,494.136
2014-02-11,502.462
2014-02-12,503.253
2014-02-13,506.676
2014-02-14,515.224
2014-02-17,518.205
2014-02-18,519.464
2014-02-19,521.171
2014-02-20,520.316
2014-02-21,521.866
2014-02-24,522.815
2014-02-25,525.766
2014-02-26,525.94
2014-02-27,528.174
2014-02-28,538.553
2014-03-03,521.625
2014-03-04,539.875
2014-03-05,549.133
2014-03-06,553.868
2014-03-07,554.249
2014-03-10,557.061
2014-03-11,557.054
2014-03-12,555.53
2014-03-13,555.216
2014-03-14,548.531
2014-03-17,561.293
2014-03-18,564.094
2014-03-19,562.846
2014-03-20,559.743
2014-03-21,557.243
2014-03-24,550.285
2014-03-25,552.835
2014-03-26,558.816
2014-03-27,559.145
2014-03-28,568.677
2014-03-31,584.688
2014-04-01,591.413
2014-04-02,582.6
2014-04-03,586.511
2014-04-04,589.18
2014-04-07,589.279
2014-04-08,579.902
2014-04-09,584.064
2014-04-10,580.628
2014-04-11,573.573
2014-04-14,567.672
2014-04-15,555.245
2014-04-16,572.496
2014-04-17,576.5
2014-04-18,576.5
2014-04-21,575.188
2014-04-22,583.31
2014-04-23,577.303
2014-04-24,581.118
2014-04-25,573.129
2014-04-28,574.04
2014-04-29,580.027
2014-04-30,579.005
2014-05-01,579.005
2014-05-02,580.133
2014-05-05,575.0
2014-05-06,573.776
2014-05-07,555.317
2014-05-08,564.999
2014-05-09,549.332
2014-05-12,552.286
2014-05-13,543.118
2014-05-14,536.686
2014-05-15,518.703
2014-05-16,519.686
2014-05-19,519.424
2014-05-20,520.556
2014-05-21,520.367
2014-05-22,512.406
2014-05-23,522.808
2014-05-26,541.554
2014-05-27,540.353
2014-05-28,543.521
2014-05-29,542.874
2014-05-30,550.797
2014-06-02,557.238
2014-06-03,552.198
2014-06-04,554.15
2014-06-05,560.236
2014-06-06,575.114
2014-06-09,575.283
2014-06-10,570.8
2014-06-11,561.701
2014-06-12,561.042
2014-06-13,557.533
2014-06-16,551.839
2014-06-17,552.166
2014-06-18,552.863
2014-06-19,557.195
2014-06-20,548.259
2014-06-23,542.756
2014-06-24,537.638
2014-06-25,537.283
2014-06-26,536.209
2014-06-27,535.917
2014-06-30,533.317
2014-07-01,541.544
2014-07-02,547.095
2014-07-03,548.593
2014-07-04,541.108
2014-07-07,533.248
2014-07-08,519.949
2014-07-09,523.987
2014-07-10,513.248
2014-07-11,517.626
2014-07-14,518.779
2014-07-15,510.455
2014-07-16,523.805
2014-07-17,513.905
2014-07-18,515.015
2014-07-21,507.898
2014-07-22,513.401
2014-07-23,512.243
2014-07-24,525.783
2014-07-25,521.333
2014-07-28,515.593
2014-07-29,516.351
2014-07-30,513.318
2014-07-31,503.76
2014-08-01,496.526
2014-08-04,494.407
2014-08-05,483.688
2014-08-06,464.646
2014-08-07,449.263
2014-08-08,457.777
2014-08-11,467.31
2014-08-12,468.227
2014-08-13,470.41
2014-08-14,470.657
2014-08-15,470.745
2014-08-18,476.123
2014-08-19,474.249
2014-08-20,473.349
2014-08-21,485.639
2014-08-22,483.79
2014-08-25,492.705
2014-08-26,499.148
2014-08-27,506.096
2014-08-28,495.826
2014-08-29,495.962
2014-09-01,491.508
2014-09-02,491.317
2014-09-03,498.216
2014-09-04,502.868
2014-09-05,508.141
2014-09-08,505.997
2014-09-09,499.357
2014-09-10,497.382
2014-09-11,496.515
2014-09-12,497.286
2014-09-15,490.276
2014-09-16,485.173
2014-09-17,493.504
2014-09-18,491.49
2014-09-19,485.546
2014-09-22,477.941
2014-09-23,473.879
2014-09-24,470.979
2014-09-25,462.887
2014-09-26,466.642
2014-09-29,460.111
2014-09-30,465.595
2014-10-01,464.821
2014-10-02,449.21
2014-10-03,451.51
2014-10-06,452.95
2014-10-07,449.165
2014-10-08,448.271
2014-10-09,441.719
2014-10-10,438.577
2014-10-13,440.677
2014-10-14,439.935
2014-10-15,422.586
2014-10-16,419.709
2014-10-17,436.167
2014-10-20,435.143
2014-10-21,446.979
2014-10-22,447.956
2014-10-23,452.083
2014-10-24,457.759
2014-10-27,449.185
2014-10-28,457.831
2014-10-29,447.391
2014-10-30,440.779
2014-10-31,448.316
2014-11-03,438.327
2014-11-04,432.376
2014-11-05,438.318
2014-11-06,432.939
2014-11-07,426.321
2014-11-10,425.271
2014-11-11,424.553
2014-11-12,415.086
2014-11-13,416.441
2014-11-14,420.733
2014-11-17,424.613
2014-11-18,432.033
2014-11-19,435.715
2014-11-20,429.877
2014-11-21,437.79
2014-11-24,440.424
2014-11-25,445.91
2014-11-26,446.634
2014-11-27,451.206
2014-11-28,449.69
2014-12-01,443.689
2014-12-02,443.896
2014-12-03,446.042
2014-12-04,440.674
2014-12-05,448.25
2014-12-08,447.619
2014-12-09,439.377
2014-12-10,435.486
2014-12-11,429.876
2014-12-12,419.842
2014-12-15,408.411
2014-12-16,422.243
2014-12-17,417.146
2014-12-18,422.415
2014-12-19,419.402
2014-12-22,422.684
2014-12-23,425.438
2014-12-24,425.893
2014-12-25,425.893
2014-12-26,425.229
2014-12-29,423.306
2014-12-30,421.203
2014-12-31,418.987
2015-01-01,418.987
2015-01-02,421.869
2015-01-05,406.452
2015-01-06,399.264
2015-01-07,394.148
2015-01-08,403.849
2015-01-09,395.101
2015-01-12,394.448
2015-01-13,398.748
2015-01-14,394.814
2015-01-15,394.128
2015-01-16,397.283
2015-01-19,414.878
2015-01-20,418.591
2015-01-21,426.553
2015-01-22,429.98
2015-01-23,422.444
2015-01-26,429.882
2015-01-27,434.825
2015-01-28,430.557
2015-01-29,431.309
2015-01-30,430.197
2015-02-02,433.814
2015-02-03,448.371
2015-02-04,449.991
2015-02-05,448.411
2015-02-06,445.854
2015-02-09,438.557
2015-02-10,445.007
2015-02-11,442.455
2015-02-12,456.852
2015-02-13,457.047
2015-02-16,458.734
2015-02-17,460.761
2015-02-18,465.678
2015-02-19,470.454
2015-02-20,470.987
2015-02-23,470.844
2015-02-24,473.661
2015-02-25,470.269
2015-02-26,469.85
2015-02-27,472.832
2015-03-02,470.89
2015-03-03,461.989
2015-03-04,460.941
2015-03-05,466.493
2015-03-06,461.791
2015-03-09,462.796
2015-03-10,454.551
2015-03-11,455.621
2015-03-12,460.569
2015-03-13,458.503
2015-03-16,465.227
2015-03-17,460.141
2015-03-18,460.728
2015-03-19,462.906
2015-03-20,473.086
2015-03-23,481.844
2015-03-24,485.956
2015-03-25,489.662
2015-03-26,481.994
2015-03-27,480.874
2015-03-30,484.0
2015-03-31,479.197
2015-04-01,480.684
2015-04-02,487.525
2015-04-03,487.525
2015-04-06,494.29
2015-04-07,492.321
2015-04-08,487.608
2015-04-09,486.842
2015-04-10,485.629
2015-04-13,485.456
2015-04-14,486.218
2015-04-15,485.812
2015-04-16,480.83
2015-04-17,471.415
2015-04-20,475.792
2015-04-21,471.52
2015-04-22,471.001
2015-04-23,471.546
2015-04-24,479.384
2015-04-27,488.404
2015-04-28,489.179
2015-04-29,484.442
2015-04-30,491.105
2015-05-01,491.85
2015-05-04,491.391
2015-05-05,479.992
2015-05-06,489.215
2015-05-07,491.647
2015-05-08,499.21
2015-05-11,496.871
2015-05-12,497.629
2015-05-13,504.164
2015-05-14,509.996
2015-05-15,514.697
2015-05-18,511.244
2015-05-19,508.493
2015-05-20,509.265
2015-05-21,508.519
2015-05-22,503.654
2015-05-25,494.438
2015-05-26,488.277
2015-05-27,496.365
2015-05-28,497.964
2015-05-29,498.049
2015-06-01,494.719
2015-06-02,509.285
2015-06-03,516.482
2015-06-04,511.988
2015-06-05,492.822
2015-06-08,491.495
2015-06-09,490.533
2015-06-10,500.539
2015-06-11,497.904
2015-06-12,493.964
2015-06-15,481.52
2015-06-16,482.363
2015-06-17,482.076
2015-06-18,490.009
2015-06-19,491.019
2015-06-22,512.987
2015-06-23,507.666
2015-06-24,505.553
2015-06-25,509.92
2015-06-26,510.866
2015-06-29,484.916
2015-06-30,484.98
2015-07-01,493.243
2015-07-02,486.68
2015-07-03,484.003
2015-07-06,463.498
2015-07-07,442.594
2015-07-08,460.94
2015-07-09,475.512
2015-07-10,492.357
2015-07-13,491.052
2015-07-14,487.09
2015-07-15,490.931
2015-07-16,497.556
2015-07-17,496.573
2015-07-20,505.027
2015-07-21,502.592
2015-07-22,503.667
2015-07-23,508.855
2015-07-24,505.439
2015-07-27,499.024
2015-07-28,504.183
2015-07-29,513.795
2015-07-30,508.881
2015-07-31,517.172
2015-08-03,517.138
2015-08-04,510.72
2015-08-05,513.013
2015-08-06,512.959
2015-08-07,510.736
2015-08-10,517.2
2015-08-11,517.496
2015-08-12,512.35
2015-08-13,518.832
2015-08-14,517.234
2015-08-17,518.742
2015-08-18,518.562
2015-08-19,514.685
2015-08-20,509.346
2015-08-21,499.003
2015-08-24,486.411
2015-08-25,502.474
2015-08-26,499.603
2015-08-27,504.85
2015-08-28,501.471
2015-08-31,499.744
2015-09-01,490.639
2015-09-02,490.909
2015-09-03,495.973
2015-09-04,484.44
2015-09-07,487.818
2015-09-08,498.437
2015-09-09,500.695
2015-09-10,499.762
2015-09-11,499.525
2015-09-14,494.797
2015-09-15,497.708
2015-09-16,498.238
2015-09-17,500.953
2015-09-18,495.813
2015-09-21,491.321
2015-09-22,474.773
2015-09-23,472.797
2015-09-24,474.502
2015-09-25,483.805
2015-09-28,473.576
2015-09-29,470.672
2015-09-30,476.237
2015-10-01,477.858
2015-10-02,486.727
2015-10-05,495.701
2015-10-06,500.516
2015-10-07,497.354
2015-10-08,502.986
2015-10-09,504.037
2015-10-12,499.69
2015-10-13,499.95
2015-10-14,500.931
2015-10-15,506.329
2015-10-16,507.672
2015-10-19,510.104
2015-10-20,507.998
2015-10-21,506.67
2015-10-22,502.337
2015-10-23,499.533
2015-10-26,498.691
2015-10-27,496.644
2015-10-28,503.144
2015-10-29,492.113
2015-10-30,498.878
2015-11-02,499.822
2015-11-03,494.845
2015-11-04,489.658
2015-11-05,487.539
2015-11-06,489.052
2015-11-09,482.712
2015-11-10,484.505
2015-11-11,489.772
2015-11-12,482.116
2015-11-13,482.291
2015-11-16,481.349
2015-11-17,485.101
2015-11-18,482.15
2015-11-19,488.417
2015-11-20,484.679
