Date,ITALY SMID VALUE SMID (Small+Mid Cap)
2005-11-09,550.694
2005-11-10,549.524
2005-11-11,550.778
2005-11-14,550.536
2005-11-15,550.39
2005-11-16,549.738
2005-11-17,557.63
2005-11-18,558.052
2005-11-21,558.716
2005-11-22,558.152
2005-11-23,566.808
2005-11-24,566.243
2005-11-25,563.16
2005-11-28,563.543
2005-11-29,561.969
2005-11-30,564.292
2005-12-01,565.97
2005-12-02,567.553
2005-12-05,571.438
2005-12-06,574.293
2005-12-07,569.949
2005-12-08,576.35
2005-12-09,576.323
2005-12-12,581.371
2005-12-13,578.065
2005-12-14,580.755
2005-12-15,572.322
2005-12-16,578.731
2005-12-19,584.144
2005-12-20,580.718
2005-12-21,581.701
2005-12-22,583.508
2005-12-23,583.844
2005-12-26,583.844
2005-12-27,581.943
2005-12-28,586.115
2005-12-29,583.087
2005-12-30,578.927
2006-01-02,582.043
2006-01-03,597.759
2006-01-04,608.384
2006-01-05,607.198
2006-01-06,613.307
2006-01-09,608.608
2006-01-10,606.638
2006-01-11,614.257
2006-01-12,613.863
2006-01-13,611.968
2006-01-16,617.436
2006-01-17,616.927
2006-01-18,614.44
2006-01-19,618.851
2006-01-20,614.344
2006-01-23,623.716
2006-01-24,626.224
2006-01-25,632.106
2006-01-26,635.196
2006-01-27,629.265
2006-01-30,627.607
2006-01-31,629.817
2006-02-01,631.123
2006-02-02,627.235
2006-02-03,622.258
2006-02-06,631.533
2006-02-07,632.374
2006-02-08,635.552
2006-02-09,639.893
2006-02-10,635.959
2006-02-13,638.082
2006-02-14,636.437
2006-02-15,639.001
2006-02-16,639.994
2006-02-17,646.902
2006-02-20,652.407
2006-02-21,652.7
2006-02-22,656.374
2006-02-23,658.788
2006-02-24,660.142
2006-02-27,665.442
2006-02-28,661.773
2006-03-01,666.002
2006-03-02,663.767
2006-03-03,667.002
2006-03-06,669.934
2006-03-07,656.722
2006-03-08,650.1
2006-03-09,655.641
2006-03-10,657.898
2006-03-13,668.56
2006-03-14,676.558
2006-03-15,679.033
2006-03-16,689.168
2006-03-17,690.919
2006-03-20,694.247
2006-03-21,692.602
2006-03-22,693.015
2006-03-23,683.892
2006-03-24,682.79
2006-03-27,677.508
2006-03-28,671.077
2006-03-29,669.824
2006-03-30,686.397
2006-03-31,683.289
2006-04-03,693.05
2006-04-04,698.805
2006-04-05,701.951
2006-04-06,699.385
2006-04-07,687.862
2006-04-10,691.611
2006-04-11,681.31
2006-04-12,679.699
2006-04-13,680.822
2006-04-14,680.822
2006-04-17,691.635
2006-04-18,689.549
2006-04-19,699.871
2006-04-20,702.9
2006-04-21,709.764
2006-04-24,711.778
2006-04-25,713.434
2006-04-26,718.428
2006-04-27,719.238
2006-04-28,718.668
2006-05-01,719.923
2006-05-02,725.75
2006-05-03,723.876
2006-05-04,735.508
2006-05-05,743.659
2006-05-08,746.468
2006-05-09,752.307
2006-05-10,755.011
2006-05-11,756.174
2006-05-12,745.805
2006-05-15,732.386
2006-05-16,728.009
2006-05-17,713.67
2006-05-18,710.884
2006-05-19,702.028
2006-05-22,694.869
2006-05-23,712.074
2006-05-24,709.979
2006-05-25,716.882
2006-05-26,719.953
2006-05-29,715.604
2006-05-30,717.339
2006-05-31,723.209
2006-06-01,723.213
2006-06-02,735.837
2006-06-05,733.527
2006-06-06,714.383
2006-06-07,715.979
2006-06-08,694.572
2006-06-09,699.448
2006-06-12,688.17
2006-06-13,675.049
2006-06-14,676.956
2006-06-15,691.991
2006-06-16,689.321
2006-06-19,690.01
2006-06-20,691.21
2006-06-21,696.416
2006-06-22,693.664
2006-06-23,691.227
2006-06-26,700.294
2006-06-27,700.921
2006-06-28,698.718
2006-06-29,705.361
2006-06-30,727.77
2006-07-03,730.67
2006-07-04,732.522
2006-07-05,722.765
2006-07-06,727.649
2006-07-07,729.732
2006-07-10,729.348
2006-07-11,722.707
2006-07-12,721.77
2006-07-13,715.957
2006-07-14,711.919
2006-07-17,698.572
2006-07-18,697.451
2006-07-19,712.34
2006-07-20,720.121
2006-07-21,718.405
2006-07-24,723.608
2006-07-25,721.983
2006-07-26,725.508
2006-07-27,739.445
2006-07-28,746.175
2006-07-31,744.873
2006-08-01,744.063
2006-08-02,752.436
2006-08-03,747.76
2006-08-04,758.494
2006-08-07,753.779
2006-08-08,753.582
2006-08-09,755.753
2006-08-10,745.73
2006-08-11,745.277
2006-08-14,748.38
2006-08-15,750.846
2006-08-16,758.868
2006-08-17,760.292
2006-08-18,761.21
2006-08-21,764.827
2006-08-22,759.779
2006-08-23,756.678
2006-08-24,761.493
2006-08-25,758.935
2006-08-28,766.262
2006-08-29,765.965
2006-08-30,776.245
2006-08-31,777.845
2006-09-01,781.118
2006-09-04,790.825
2006-09-05,785.592
2006-09-06,782.197
2006-09-07,775.737
2006-09-08,774.45
2006-09-11,776.537
2006-09-12,776.303
2006-09-13,773.226
2006-09-14,780.491
2006-09-15,775.533
2006-09-18,776.587
2006-09-19,771.606
2006-09-20,775.593
2006-09-21,778.722
2006-09-22,778.515
2006-09-25,774.979
2006-09-26,775.69
2006-09-27,781.306
2006-09-28,779.689
2006-09-29,780.252
2006-10-02,784.86
2006-10-03,786.115
2006-10-04,787.153
2006-10-05,793.804
2006-10-06,788.293
2006-10-09,791.73
2006-10-10,793.008
2006-10-11,793.026
2006-10-12,795.804
2006-10-13,792.481
2006-10-16,792.907
2006-10-17,784.269
2006-10-18,786.743
2006-10-19,791.033
2006-10-20,792.848
2006-10-23,790.448
2006-10-24,791.114
2006-10-25,796.147
2006-10-26,799.551
2006-10-27,803.13
2006-10-30,805.573
2006-10-31,815.628
2006-11-01,820.137
2006-11-02,819.593
2006-11-03,817.346
2006-11-06,822.043
2006-11-07,826.496
2006-11-08,822.794
2006-11-09,824.385
2006-11-10,830.561
2006-11-13,828.0
2006-11-14,818.438
2006-11-15,818.571
2006-11-16,821.296
2006-11-17,822.075
2006-11-20,821.957
2006-11-21,824.068
2006-11-22,834.384
2006-11-23,835.195
2006-11-24,841.917
2006-11-27,834.154
2006-11-28,833.103
2006-11-29,843.836
2006-11-30,846.779
2006-12-01,854.801
2006-12-04,856.437
2006-12-05,860.046
2006-12-06,861.81
2006-12-07,863.168
2006-12-08,866.96
2006-12-11,862.547
2006-12-12,865.107
2006-12-13,865.186
2006-12-14,860.114
2006-12-15,855.721
2006-12-18,857.782
2006-12-19,861.028
2006-12-20,867.085
2006-12-21,866.197
2006-12-22,860.292
2006-12-25,860.292
2006-12-26,858.952
2006-12-27,868.218
2006-12-28,868.634
2006-12-29,872.699
2007-01-01,872.699
2007-01-02,888.107
2007-01-03,886.322
2007-01-04,875.944
2007-01-05,869.738
2007-01-08,870.592
2007-01-09,874.131
2007-01-10,868.768
2007-01-11,871.218
2007-01-12,879.435
2007-01-15,879.982
2007-01-16,880.54
2007-01-17,878.831
2007-01-18,880.208
2007-01-19,885.704
2007-01-22,886.804
2007-01-23,891.071
2007-01-24,897.973
2007-01-25,897.113
2007-01-26,890.521
2007-01-29,893.927
2007-01-30,894.847
2007-01-31,902.389
2007-02-01,909.571
2007-02-02,915.7
2007-02-05,910.484
2007-02-06,909.803
2007-02-07,919.347
2007-02-08,915.139
2007-02-09,918.847
2007-02-12,914.393
2007-02-13,922.638
2007-02-14,937.624
2007-02-15,941.567
2007-02-16,940.787
2007-02-19,950.637
2007-02-20,944.962
2007-02-21,936.099
2007-02-22,936.477
2007-02-23,937.59
2007-02-26,943.828
2007-02-27,916.312
2007-02-28,908.533
2007-03-01,893.75
2007-03-02,895.04
2007-03-05,878.069
2007-03-06,885.41
2007-03-07,892.857
2007-03-08,906.298
2007-03-09,907.938
2007-03-12,908.913
2007-03-13,902.89
2007-03-14,883.764
2007-03-15,899.355
2007-03-16,903.826
2007-03-19,915.76
2007-03-20,916.545
2007-03-21,921.907
2007-03-22,934.658
2007-03-23,935.686
2007-03-26,930.533
2007-03-27,931.911
2007-03-28,931.575
2007-03-29,939.877
2007-03-30,942.951
2007-04-02,951.268
2007-04-03,960.897
2007-04-04,962.573
2007-04-05,967.014
2007-04-06,967.014
2007-04-09,961.976
2007-04-10,974.626
2007-04-11,971.156
2007-04-12,973.094
2007-04-13,979.541
2007-04-16,992.585
2007-04-17,994.48
2007-04-18,994.405
2007-04-19,993.494
2007-04-20,1000.483
2007-04-23,1002.854
2007-04-24,1000.73
2007-04-25,1012.262
2007-04-26,1008.486
2007-04-27,1012.432
2007-04-30,1015.964
2007-05-01,1012.167
2007-05-02,1015.916
2007-05-03,1003.78
2007-05-04,1006.546
2007-05-07,1014.723
2007-05-08,1002.74
2007-05-09,1006.824
2007-05-10,998.248
2007-05-11,999.463
2007-05-14,999.08
2007-05-15,1003.676
2007-05-16,1001.376
2007-05-17,998.742
2007-05-18,1007.125
2007-05-21,1005.525
2007-05-22,1003.296
2007-05-23,1013.673
2007-05-24,1000.686
2007-05-25,999.09
2007-05-28,1002.785
2007-05-29,1003.102
2007-05-30,994.295
2007-05-31,1000.0
2007-06-01,993.701
2007-06-04,991.188
2007-06-05,995.209
2007-06-06,976.405
2007-06-07,961.295
2007-06-08,947.711
2007-06-11,955.626
2007-06-12,950.064
2007-06-13,947.981
2007-06-14,961.048
2007-06-15,971.447
2007-06-18,975.913
2007-06-19,977.213
2007-06-20,979.617
2007-06-21,968.468
2007-06-22,965.061
2007-06-25,964.592
2007-06-26,954.558
2007-06-27,949.153
2007-06-28,957.954
2007-06-29,966.721
2007-07-02,976.629
2007-07-03,978.66
2007-07-04,982.928
2007-07-05,975.426
2007-07-06,981.218
2007-07-09,982.902
2007-07-10,979.907
2007-07-11,981.121
2007-07-12,989.52
2007-07-13,992.224
2007-07-16,993.509
2007-07-17,988.434
2007-07-18,981.678
2007-07-19,985.223
2007-07-20,982.613
2007-07-23,981.774
2007-07-24,968.098
2007-07-25,946.643
2007-07-26,928.824
2007-07-27,921.218
2007-07-30,922.121
2007-07-31,931.46
2007-08-01,913.767
2007-08-02,919.583
2007-08-03,917.543
2007-08-06,906.327
2007-08-07,913.486
2007-08-08,929.098
2007-08-09,908.228
2007-08-10,889.881
2007-08-13,891.428
2007-08-14,884.657
2007-08-15,878.008
2007-08-16,844.688
2007-08-17,858.408
2007-08-20,862.183
2007-08-21,861.303
2007-08-22,878.98
2007-08-23,885.172
2007-08-24,893.591
2007-08-27,896.955
2007-08-28,886.055
2007-08-29,893.231
2007-08-30,902.05
2007-08-31,909.976
2007-09-03,914.407
2007-09-04,918.219
2007-09-05,905.34
2007-09-06,904.489
2007-09-07,893.642
2007-09-10,890.815
2007-09-11,899.105
2007-09-12,899.947
2007-09-13,899.952
2007-09-14,888.891
2007-09-17,876.579
2007-09-18,884.177
2007-09-19,901.687
2007-09-20,903.157
2007-09-21,908.019
2007-09-24,909.446
2007-09-25,904.082
2007-09-26,911.999
2007-09-27,918.078
2007-09-28,919.609
2007-10-01,927.085
2007-10-02,927.734
2007-10-03,932.132
2007-10-04,935.592
2007-10-05,938.114
2007-10-08,931.098
2007-10-09,944.433
2007-10-10,947.198
2007-10-11,956.01
2007-10-12,949.388
2007-10-15,946.643
2007-10-16,936.862
2007-10-17,943.877
2007-10-18,936.947
2007-10-19,931.735
2007-10-22,914.232
2007-10-23,928.868
2007-10-24,920.451
2007-10-25,940.656
2007-10-26,945.759
2007-10-29,953.531
2007-10-30,953.746
2007-10-31,964.889
2007-11-01,949.968
2007-11-02,952.673
2007-11-05,941.504
2007-11-06,945.997
2007-11-07,936.976
2007-11-08,927.114
2007-11-09,906.399
2007-11-12,902.888
2007-11-13,913.218
2007-11-14,928.214
2007-11-15,909.834
2007-11-16,904.609
2007-11-19,879.485
2007-11-20,885.819
2007-11-21,864.792
2007-11-22,865.901
2007-11-23,880.571
2007-11-26,878.467
2007-11-27,883.845
2007-11-28,893.379
2007-11-29,896.46
2007-11-30,901.793
2007-12-03,898.929
2007-12-04,894.385
2007-12-05,900.584
2007-12-06,898.239
2007-12-07,906.969
2007-12-10,918.323
2007-12-11,915.208
2007-12-12,915.991
2007-12-13,892.444
2007-12-14,882.299
2007-12-17,862.22
2007-12-18,863.319
2007-12-19,854.996
2007-12-20,849.621
2007-12-21,857.133
2007-12-24,859.041
2007-12-25,859.041
2007-12-26,864.946
2007-12-27,872.62
2007-12-28,887.141
2007-12-31,882.073
2008-01-01,882.073
2008-01-02,881.708
2008-01-03,875.57
2008-01-04,857.975
2008-01-07,845.67
2008-01-08,844.214
2008-01-09,827.441
2008-01-10,826.147
2008-01-11,829.755
2008-01-14,842.686
2008-01-15,826.023
2008-01-16,813.046
2008-01-17,812.006
2008-01-18,796.755
2008-01-21,761.71
2008-01-22,775.514
2008-01-23,752.511
2008-01-24,778.543
2008-01-25,787.232
2008-01-28,785.637
2008-01-29,801.149
2008-01-30,798.092
2008-01-31,799.685
2008-02-01,815.031
2008-02-04,819.572
2008-02-05,788.362
2008-02-06,793.864
2008-02-07,772.508
2008-02-08,768.37
2008-02-11,759.833
2008-02-12,783.137
2008-02-13,787.899
2008-02-14,789.99
2008-02-15,785.744
2008-02-18,790.02
2008-02-19,798.644
2008-02-20,788.572
2008-02-21,802.798
2008-02-22,797.545
2008-02-25,809.851
2008-02-26,824.793
2008-02-27,837.686
2008-02-28,835.659
2008-02-29,825.012
2008-03-03,814.566
2008-03-04,802.547
2008-03-05,818.146
2008-03-06,811.526
2008-03-07,798.629
2008-03-10,787.234
2008-03-11,793.818
2008-03-12,804.647
2008-03-13,799.153
2008-03-14,794.176
2008-03-17,777.021
2008-03-18,789.925
2008-03-19,767.804
2008-03-20,746.859
2008-03-21,746.859
2008-03-24,745.793
2008-03-25,785.435
2008-03-26,793.199
2008-03-27,815.363
2008-03-28,810.86
2008-03-31,820.987
2008-04-01,829.573
2008-04-02,836.054
2008-04-03,828.56
2008-04-04,838.062
2008-04-07,840.276
2008-04-08,835.21
2008-04-09,837.194
2008-04-10,831.866
2008-04-11,831.161
2008-04-14,829.593
2008-04-15,824.727
2008-04-16,846.074
2008-04-17,837.648
2008-04-18,838.185
2008-04-21,844.598
2008-04-22,838.764
2008-04-23,835.599
2008-04-24,823.398
2008-04-25,824.301
2008-04-28,826.284
2008-04-29,821.537
2008-04-30,826.912
2008-05-01,820.618
2008-05-02,827.328
2008-05-05,836.896
2008-05-06,843.038
2008-05-07,840.652
2008-05-08,835.103
2008-05-09,830.084
2008-05-12,839.96
2008-05-13,840.719
2008-05-14,841.735
2008-05-15,843.7
2008-05-16,849.482
2008-05-19,860.38
2008-05-20,849.478
2008-05-21,851.925
2008-05-22,851.65
2008-05-23,849.44
2008-05-26,848.927
2008-05-27,840.237
2008-05-28,837.504
2008-05-29,832.478
2008-05-30,838.0
2008-06-02,827.848
2008-06-03,829.501
2008-06-04,825.768
2008-06-05,831.871
2008-06-06,825.412
2008-06-09,813.904
2008-06-10,794.45
2008-06-11,787.405
2008-06-12,780.068
2008-06-13,777.44
2008-06-16,782.492
2008-06-17,790.759
2008-06-18,775.944
2008-06-19,767.122
2008-06-20,756.689
2008-06-23,746.18
2008-06-24,742.714
2008-06-25,751.77
2008-06-26,741.89
2008-06-27,734.95
2008-06-30,732.633
2008-07-01,716.757
2008-07-02,725.0
2008-07-03,719.488
2008-07-04,710.541
2008-07-07,716.065
2008-07-08,704.125
2008-07-09,717.288
2008-07-10,711.242
2008-07-11,693.502
2008-07-14,696.821
2008-07-15,685.69
2008-07-16,689.431
2008-07-17,708.57
2008-07-18,724.93
2008-07-21,733.421
2008-07-22,731.937
2008-07-23,739.979
2008-07-24,729.837
2008-07-25,725.432
2008-07-28,719.369
2008-07-29,709.512
2008-07-30,721.475
2008-07-31,719.034
2008-08-01,709.937
2008-08-04,708.445
2008-08-05,726.91
2008-08-06,728.201
2008-08-07,724.697
2008-08-08,717.903
2008-08-11,727.354
2008-08-12,727.629
2008-08-13,712.76
2008-08-14,711.912
2008-08-15,701.973
2008-08-18,707.375
2008-08-19,688.253
2008-08-20,682.768
2008-08-21,683.99
2008-08-22,695.357
2008-08-25,689.93
2008-08-26,688.954
2008-08-27,688.361
2008-08-28,701.955
2008-08-29,709.043
2008-09-01,704.049
2008-09-02,714.569
2008-09-03,710.192
2008-09-04,685.157
2008-09-05,667.277
2008-09-08,678.412
2008-09-09,670.982
2008-09-10,665.305
2008-09-11,652.014
2008-09-12,667.317
2008-09-15,647.284
2008-09-16,636.049
2008-09-17,620.525
2008-09-18,619.431
2008-09-19,652.111
2008-09-22,659.27
2008-09-23,647.944
2008-09-24,641.205
2008-09-25,649.108
2008-09-26,637.843
2008-09-29,602.864
2008-09-30,591.664
2008-10-01,585.08
2008-10-02,572.109
2008-10-03,578.14
2008-10-06,523.859
2008-10-07,511.149
2008-10-08,485.715
2008-10-09,478.821
2008-10-10,452.581
2008-10-13,496.369
2008-10-14,515.159
2008-10-15,494.786
2008-10-16,474.646
2008-10-17,485.067
2008-10-20,491.154
2008-10-21,489.41
2008-10-22,467.708
2008-10-23,458.784
2008-10-24,440.486
2008-10-27,417.952
2008-10-28,420.327
2008-10-29,447.969
2008-10-30,457.416
2008-10-31,460.385
2008-11-03,477.101
2008-11-04,501.793
2008-11-05,504.831
2008-11-06,476.425
2008-11-07,479.428
2008-11-10,483.77
2008-11-11,459.417
2008-11-12,446.578
2008-11-13,446.24
2008-11-14,449.906
2008-11-17,441.236
2008-11-18,440.187
2008-11-19,429.58
2008-11-20,420.55
2008-11-21,412.416
2008-11-24,435.111
2008-11-25,438.666
2008-11-26,438.282
2008-11-27,439.29
2008-11-28,433.524
2008-12-01,416.003
2008-12-02,424.62
2008-12-03,423.816
2008-12-04,427.165
2008-12-05,413.22
2008-12-08,431.66
2008-12-09,434.794
2008-12-10,443.876
2008-12-11,452.726
2008-12-12,449.273
2008-12-15,455.478
2008-12-16,459.986
2008-12-17,476.18
2008-12-18,487.564
2008-12-19,471.601
2008-12-22,467.714
2008-12-23,467.225
2008-12-24,468.716
2008-12-25,468.716
2008-12-26,470.978
2008-12-29,477.132
2008-12-30,475.257
2008-12-31,467.059
2009-01-01,467.059
2009-01-02,478.165
2009-01-05,477.678
2009-01-06,481.982
2009-01-07,486.917
2009-01-08,490.619
2009-01-09,480.725
2009-01-12,472.101
2009-01-13,457.546
2009-01-14,445.381
2009-01-15,438.197
2009-01-16,445.604
2009-01-19,438.087
2009-01-20,426.517
2009-01-21,420.363
2009-01-22,413.936
2009-01-23,402.742
2009-01-26,418.138
2009-01-27,420.566
2009-01-28,432.391
2009-01-29,425.742
2009-01-30,418.41
2009-02-02,406.473
2009-02-03,416.936
2009-02-04,418.372
2009-02-05,419.137
2009-02-06,427.093
2009-02-09,437.118
2009-02-10,431.436
2009-02-11,426.06
2009-02-12,419.761
2009-02-13,422.231
2009-02-16,416.117
2009-02-17,396.668
2009-02-18,391.804
2009-02-19,396.168
2009-02-20,380.504
2009-02-23,375.92
2009-02-24,371.949
2009-02-25,367.498
2009-02-26,374.672
2009-02-27,367.817
2009-03-02,349.301
2009-03-03,343.29
2009-03-04,349.29
2009-03-05,332.968
2009-03-06,327.687
2009-03-09,315.526
2009-03-10,330.824
2009-03-11,329.473
2009-03-12,336.758
2009-03-13,337.822
2009-03-16,351.16
2009-03-17,350.957
2009-03-18,355.419
2009-03-19,377.259
2009-03-20,373.025
2009-03-23,387.886
2009-03-24,390.799
2009-03-25,400.207
2009-03-26,403.731
2009-03-27,394.967
2009-03-30,380.071
2009-03-31,392.633
2009-04-01,399.339
2009-04-02,416.996
2009-04-03,421.886
2009-04-06,416.062
2009-04-07,412.768
2009-04-08,417.232
2009-04-09,424.097
2009-04-10,424.097
2009-04-13,427.694
2009-04-14,429.066
2009-04-15,430.782
2009-04-16,438.149
2009-04-17,438.949
2009-04-20,423.147
2009-04-21,423.503
2009-04-22,435.047
2009-04-23,437.714
2009-04-24,456.668
2009-04-27,453.77
2009-04-28,445.744
2009-04-29,463.978
2009-04-30,465.735
2009-05-01,465.806
2009-05-04,482.285
2009-05-05,485.579
2009-05-06,491.671
2009-05-07,491.351
2009-05-08,503.892
2009-05-11,500.435
2009-05-12,501.138
2009-05-13,479.192
2009-05-14,483.507
2009-05-15,487.605
2009-05-18,497.806
2009-05-19,506.186
2009-05-20,521.431
2009-05-21,512.812
2009-05-22,523.18
2009-05-25,522.358
2009-05-26,523.492
2009-05-27,526.054
2009-05-28,522.894
2009-05-29,523.175
2009-06-01,535.656
2009-06-02,543.318
2009-06-03,531.256
2009-06-04,525.757
2009-06-05,517.961
2009-06-08,504.056
2009-06-09,516.332
2009-06-10,519.051
2009-06-11,525.124
2009-06-12,520.138
2009-06-15,506.352
2009-06-16,503.715
2009-06-17,487.037
2009-06-18,494.04
2009-06-19,490.403
2009-06-22,475.737
2009-06-23,478.363
2009-06-24,490.37
2009-06-25,485.815
2009-06-26,492.991
2009-06-29,498.04
2009-06-30,499.988
2009-07-01,510.352
2009-07-02,495.154
2009-07-03,495.286
2009-07-06,482.536
2009-07-07,482.014
2009-07-08,468.3
2009-07-09,470.968
2009-07-10,463.014
2009-07-13,470.334
2009-07-14,474.873
2009-07-15,494.96
2009-07-16,496.462
2009-07-17,497.092
2009-07-20,506.993
2009-07-21,512.469
2009-07-22,513.439
2009-07-23,522.772
2009-07-24,521.872
2009-07-27,526.324
2009-07-28,520.066
2009-07-29,518.938
2009-07-30,528.076
2009-07-31,529.713
2009-08-03,546.161
2009-08-04,542.503
2009-08-05,541.666
2009-08-06,544.904
2009-08-07,542.398
2009-08-10,545.538
2009-08-11,540.177
2009-08-12,549.301
2009-08-13,557.944
2009-08-14,554.644
2009-08-17,536.223
2009-08-18,544.958
2009-08-19,546.733
2009-08-20,552.646
2009-08-21,564.412
2009-08-24,575.719
2009-08-25,579.38
2009-08-26,582.334
2009-08-27,577.816
2009-08-28,585.47
2009-08-31,578.127
2009-09-01,568.244
2009-09-02,556.948
2009-09-03,559.243
2009-09-04,565.885
2009-09-07,580.706
2009-09-08,588.937
2009-09-09,601.233
2009-09-10,603.401
2009-09-11,607.085
2009-09-14,607.245
2009-09-15,611.018
2009-09-16,623.975
2009-09-17,626.244
2009-09-18,623.889
2009-09-21,608.914
2009-09-22,619.327
2009-09-23,619.562
2009-09-24,611.139
2009-09-25,610.747
2009-09-28,618.569
2009-09-29,615.527
2009-09-30,618.014
2009-10-01,607.421
2009-10-02,599.146
2009-10-05,605.102
2009-10-06,624.205
2009-10-07,621.657
2009-10-08,634.432
2009-10-09,640.322
2009-10-12,653.089
2009-10-13,648.804
2009-10-14,663.859
2009-10-15,665.216
2009-10-16,659.241
2009-10-19,664.36
2009-10-20,661.303
2009-10-21,659.738
2009-10-22,650.625
2009-10-23,644.032
2009-10-26,627.835
2009-10-27,611.937
2009-10-28,593.83
2009-10-29,615.079
2009-10-30,596.039
2009-11-02,598.237
2009-11-03,583.01
2009-11-04,602.298
2009-11-05,607.847
2009-11-06,609.469
2009-11-09,622.455
2009-11-10,619.352
2009-11-11,626.28
2009-11-12,624.49
2009-11-13,626.315
2009-11-16,633.901
2009-11-17,624.863
2009-11-18,631.741
2009-11-19,615.841
2009-11-20,607.465
2009-11-23,627.641
2009-11-24,620.667
2009-11-25,624.345
2009-11-26,602.211
2009-11-27,611.685
2009-11-30,606.037
2009-12-01,627.61
2009-12-02,625.966
2009-12-03,628.632
2009-12-04,624.902
2009-12-07,621.34
2009-12-08,608.633
2009-12-09,605.214
2009-12-10,606.212
2009-12-11,601.932
2009-12-14,607.498
2009-12-15,602.788
2009-12-16,610.219
2009-12-17,595.7
2009-12-18,584.919
2009-12-21,591.651
2009-12-22,593.727
2009-12-23,600.343
2009-12-24,601.369
2009-12-25,601.369
2009-12-28,608.347
2009-12-29,610.676
2009-12-30,604.732
2009-12-31,606.699
2010-01-01,606.699
2010-01-04,620.035
2010-01-05,620.888
2010-01-06,621.168
2010-01-07,617.934
2010-01-08,618.567
2010-01-11,622.962
2010-01-12,622.296
2010-01-13,623.679
2010-01-14,623.786
2010-01-15,613.864
2010-01-18,615.679
2010-01-19,617.437
2010-01-20,600.489
2010-01-21,591.645
2010-01-22,587.188
2010-01-25,589.031
2010-01-26,585.562
2010-01-27,577.898
2010-01-28,570.052
2010-01-29,566.64
2010-02-01,571.492
2010-02-02,580.12
2010-02-03,574.246
2010-02-04,553.269
2010-02-05,535.019
2010-02-08,534.407
2010-02-09,534.767
2010-02-10,541.2
2010-02-11,532.405
2010-02-12,530.368
2010-02-15,531.037
2010-02-16,539.976
2010-02-17,544.984
2010-02-18,543.199
2010-02-19,540.479
2010-02-22,542.984
2010-02-23,535.156
2010-02-24,536.966
2010-02-25,525.92
2010-02-26,538.467
2010-03-01,537.154
2010-03-02,544.155
2010-03-03,554.533
2010-03-04,555.071
2010-03-05,563.02
2010-03-08,567.267
2010-03-09,563.489
2010-03-10,571.839
2010-03-11,570.589
2010-03-12,575.398
2010-03-15,566.926
2010-03-16,577.479
2010-03-17,579.745
2010-03-18,574.399
2010-03-19,572.127
2010-03-22,572.354
2010-03-23,574.416
2010-03-24,570.965
2010-03-25,577.419
2010-03-26,580.192
2010-03-29,584.634
2010-03-30,580.758
2010-03-31,581.315
2010-04-01,586.444
2010-04-02,586.444
2010-04-05,585.101
2010-04-06,583.236
2010-04-07,579.16
2010-04-08,573.654
2010-04-09,583.466
2010-04-12,592.171
2010-04-13,588.548
2010-04-14,598.641
2010-04-15,597.858
2010-04-16,588.284
2010-04-19,578.52
2010-04-20,590.053
2010-04-21,583.978
2010-04-22,569.696
2010-04-23,576.723
2010-04-26,574.822
2010-04-27,560.511
2010-04-28,544.597
2010-04-29,553.251
2010-04-30,553.067
2010-05-03,552.238
2010-05-04,524.969
2010-05-05,505.483
2010-05-06,483.186
2010-05-07,468.709
2010-05-10,510.28
2010-05-11,500.161
2010-05-12,506.935
2010-05-13,496.568
2010-05-14,469.574
2010-05-17,464.98
2010-05-18,473.531
2010-05-19,460.658
2010-05-20,453.259
2010-05-21,466.657
2010-05-24,456.016
2010-05-25,439.111
2010-05-26,446.169
2010-05-27,461.521
2010-05-28,464.223
2010-05-31,464.122
2010-06-01,459.788
2010-06-02,454.833
2010-06-03,458.625
2010-06-04,440.005
2010-06-07,431.757
2010-06-08,428.461
2010-06-09,439.237
2010-06-10,451.636
2010-06-11,456.149
2010-06-14,471.625
2010-06-15,478.021
2010-06-16,475.562
2010-06-17,477.012
2010-06-18,482.334
2010-06-21,481.929
2010-06-22,474.969
2010-06-23,467.411
2010-06-24,460.5
2010-06-25,459.085
2010-06-28,465.242
2010-06-29,444.018
2010-06-30,448.599
2010-07-01,448.467
2010-07-02,454.054
2010-07-05,449.122
2010-07-06,464.132
2010-07-07,474.701
2010-07-08,480.432
2010-07-09,479.473
2010-07-12,476.657
2010-07-13,485.813
2010-07-14,487.215
2010-07-15,488.579
2010-07-16,485.265
2010-07-19,482.384
2010-07-20,476.852
2010-07-21,477.282
2010-07-22,490.7
2010-07-23,485.62
2010-07-26,496.098
2010-07-27,503.297
2010-07-28,503.617
2010-07-29,507.361
2010-07-30,500.651
2010-08-02,514.34
2010-08-03,512.816
2010-08-04,510.423
2010-08-05,509.7
2010-08-06,510.773
2010-08-09,514.117
2010-08-10,503.341
2010-08-11,483.049
2010-08-12,479.231
2010-08-13,474.754
2010-08-16,477.43
2010-08-17,484.313
2010-08-18,481.878
2010-08-19,475.376
2010-08-20,463.195
2010-08-23,464.831
2010-08-24,459.468
2010-08-25,455.085
2010-08-26,462.298
2010-08-27,465.441
2010-08-30,464.242
2010-08-31,465.029
2010-09-01,481.696
2010-09-02,482.945
2010-09-03,485.359
2010-09-06,487.634
2010-09-07,476.505
2010-09-08,480.815
2010-09-09,485.996
2010-09-10,484.566
2010-09-13,493.258
2010-09-14,497.565
2010-09-15,497.015
2010-09-16,496.691
