Date,NETHERLANDS SMID CAP SMID (Small+Mid Cap)
2005-11-08,607.016
2005-11-09,606.302
2005-11-10,608.295
2005-11-11,608.991
2005-11-14,606.999
2005-11-15,609.271
2005-11-16,606.31
2005-11-17,610.327
2005-11-18,611.962
2005-11-21,614.624
2005-11-22,615.205
2005-11-23,621.48
2005-11-24,619.496
2005-11-25,620.507
2005-11-28,621.257
2005-11-29,620.86
2005-11-30,621.814
2005-12-01,624.196
2005-12-02,625.719
2005-12-05,626.947
2005-12-06,630.395
2005-12-07,627.094
2005-12-08,633.006
2005-12-09,635.037
2005-12-12,642.037
2005-12-13,640.169
2005-12-14,643.487
2005-12-15,639.348
2005-12-16,643.933
2005-12-19,644.131
2005-12-20,637.338
2005-12-21,639.534
2005-12-22,641.733
2005-12-23,644.557
2005-12-26,644.557
2005-12-27,647.124
2005-12-28,649.028
2005-12-29,648.769
2005-12-30,644.333
2006-01-02,650.198
2006-01-03,661.324
2006-01-04,672.606
2006-01-05,672.13
2006-01-06,680.344
2006-01-09,680.773
2006-01-10,674.995
2006-01-11,679.323
2006-01-12,679.292
2006-01-13,675.989
2006-01-16,682.403
2006-01-17,671.74
2006-01-18,675.076
2006-01-19,677.283
2006-01-20,675.157
2006-01-23,683.374
2006-01-24,686.947
2006-01-25,697.367
2006-01-26,700.925
2006-01-27,703.24
2006-01-30,703.075
2006-01-31,703.575
2006-02-01,709.902
2006-02-02,709.051
2006-02-03,705.852
2006-02-06,708.825
2006-02-07,703.97
2006-02-08,702.159
2006-02-09,705.16
2006-02-10,698.602
2006-02-13,701.853
2006-02-14,704.051
2006-02-15,707.617
2006-02-16,705.922
2006-02-17,706.734
2006-02-20,712.304
2006-02-21,709.248
2006-02-22,707.69
2006-02-23,709.677
2006-02-24,705.159
2006-02-27,708.504
2006-02-28,706.05
2006-03-01,713.924
2006-03-02,716.554
2006-03-03,717.881
2006-03-06,717.563
2006-03-07,705.175
2006-03-08,701.154
2006-03-09,705.866
2006-03-10,704.923
2006-03-13,711.373
2006-03-14,719.997
2006-03-15,724.854
2006-03-16,730.574
2006-03-17,732.388
2006-03-20,735.153
2006-03-21,732.586
2006-03-22,734.917
2006-03-23,733.782
2006-03-24,737.865
2006-03-27,740.496
2006-03-28,741.777
2006-03-29,735.853
2006-03-30,747.685
2006-03-31,744.427
2006-04-03,747.153
2006-04-04,753.971
2006-04-05,756.094
2006-04-06,759.075
2006-04-07,751.8
2006-04-10,754.006
2006-04-11,743.46
2006-04-12,737.031
2006-04-13,741.181
2006-04-14,741.181
2006-04-17,752.953
2006-04-18,755.245
2006-04-19,766.597
2006-04-20,773.317
2006-04-21,781.066
2006-04-24,781.055
2006-04-25,781.367
2006-04-26,785.37
2006-04-27,785.202
2006-04-28,784.362
2006-05-01,785.732
2006-05-02,792.607
2006-05-03,786.876
2006-05-04,798.86
2006-05-05,810.487
2006-05-08,811.074
2006-05-09,813.567
2006-05-10,814.829
2006-05-11,812.288
2006-05-12,796.776
2006-05-15,778.445
2006-05-16,776.4
2006-05-17,757.079
2006-05-18,749.018
2006-05-19,740.025
2006-05-22,718.243
2006-05-23,744.533
2006-05-24,734.523
2006-05-25,742.407
2006-05-26,753.388
2006-05-29,760.452
2006-05-30,751.799
2006-05-31,754.411
2006-06-01,755.267
2006-06-02,764.649
2006-06-05,763.52
2006-06-06,735.891
2006-06-07,735.927
2006-06-08,706.073
2006-06-09,713.569
2006-06-12,704.159
2006-06-13,685.554
2006-06-14,691.143
2006-06-15,715.172
2006-06-16,708.026
2006-06-19,709.384
2006-06-20,707.911
2006-06-21,713.627
2006-06-22,714.982
2006-06-23,715.834
2006-06-26,716.866
2006-06-27,716.122
2006-06-28,710.743
2006-06-29,720.669
2006-06-30,746.676
2006-07-03,755.363
2006-07-04,756.759
2006-07-05,745.099
2006-07-06,751.455
2006-07-07,750.323
2006-07-10,747.275
2006-07-11,741.673
2006-07-12,743.359
2006-07-13,735.901
2006-07-14,721.206
2006-07-17,706.27
2006-07-18,701.972
2006-07-19,725.502
2006-07-20,731.07
2006-07-21,725.491
2006-07-24,731.586
2006-07-25,732.759
2006-07-26,735.197
2006-07-27,742.562
2006-07-28,747.069
2006-07-31,747.324
2006-08-01,740.844
2006-08-02,747.587
2006-08-03,739.785
2006-08-04,749.009
2006-08-07,736.82
2006-08-08,732.983
2006-08-09,738.302
2006-08-10,727.737
2006-08-11,731.944
2006-08-14,736.404
2006-08-15,745.266
2006-08-16,757.893
2006-08-17,763.002
2006-08-18,759.3
2006-08-21,760.962
2006-08-22,757.577
2006-08-23,753.697
2006-08-24,752.446
2006-08-25,751.751
2006-08-28,756.081
2006-08-29,755.301
2006-08-30,763.889
2006-08-31,762.79
2006-09-01,767.319
2006-09-04,777.04
2006-09-05,770.102
2006-09-06,766.435
2006-09-07,757.66
2006-09-08,756.304
2006-09-11,752.737
2006-09-12,762.207
2006-09-13,763.977
2006-09-14,769.602
2006-09-15,765.776
2006-09-18,769.676
2006-09-19,765.015
2006-09-20,769.715
2006-09-21,774.057
2006-09-22,772.053
2006-09-25,766.362
2006-09-26,773.96
2006-09-27,777.86
2006-09-28,781.097
2006-09-29,782.806
2006-10-02,788.723
2006-10-03,787.319
2006-10-04,788.849
2006-10-05,794.614
2006-10-06,788.608
2006-10-09,789.692
2006-10-10,786.501
2006-10-11,786.413
2006-10-12,792.417
2006-10-13,792.468
2006-10-16,795.503
2006-10-17,789.858
2006-10-18,789.858
2006-10-19,797.04
2006-10-20,798.367
2006-10-23,799.44
2006-10-24,800.869
2006-10-25,804.895
2006-10-26,808.049
2006-10-27,812.166
2006-10-30,808.648
2006-10-31,811.081
2006-11-01,808.715
2006-11-02,809.371
2006-11-03,808.926
2006-11-06,814.916
2006-11-07,824.8
2006-11-08,823.809
2006-11-09,832.209
2006-11-10,834.031
2006-11-13,834.005
2006-11-14,836.203
2006-11-15,844.43
2006-11-16,838.664
2006-11-17,835.851
2006-11-20,834.579
2006-11-21,838.414
2006-11-22,845.436
2006-11-23,843.17
2006-11-24,850.342
2006-11-27,835.381
2006-11-28,832.521
2006-11-29,844.463
2006-11-30,846.24
2006-12-01,846.86
2006-12-04,848.292
2006-12-05,853.806
2006-12-06,855.548
2006-12-07,855.756
2006-12-08,857.247
2006-12-11,856.524
2006-12-12,857.207
2006-12-13,864.767
2006-12-14,865.319
2006-12-15,866.217
2006-12-18,865.832
2006-12-19,866.627
2006-12-20,873.17
2006-12-21,871.757
2006-12-22,868.89
2006-12-25,868.89
2006-12-26,867.536
2006-12-27,877.721
2006-12-28,879.132
2006-12-29,885.059
2007-01-01,885.059
2007-01-02,900.716
2007-01-03,892.388
2007-01-04,881.475
2007-01-05,871.965
2007-01-08,876.551
2007-01-09,878.093
2007-01-10,869.02
2007-01-11,877.366
2007-01-12,881.547
2007-01-15,886.174
2007-01-16,883.16
2007-01-17,893.265
2007-01-18,894.04
2007-01-19,895.064
2007-01-22,894.815
2007-01-23,898.192
2007-01-24,899.131
2007-01-25,892.767
2007-01-26,884.851
2007-01-29,888.264
2007-01-30,891.96
2007-01-31,895.186
2007-02-01,906.164
2007-02-02,906.71
2007-02-05,905.141
2007-02-06,909.969
2007-02-07,922.074
2007-02-08,914.699
2007-02-09,915.011
2007-02-12,903.321
2007-02-13,910.1
2007-02-14,920.167
2007-02-15,929.389
2007-02-16,926.095
2007-02-19,932.069
2007-02-20,932.881
2007-02-21,929.42
2007-02-22,927.858
2007-02-23,932.85
2007-02-26,930.079
2007-02-27,905.092
2007-02-28,894.137
2007-03-01,877.976
2007-03-02,878.944
2007-03-05,861.075
2007-03-06,861.77
2007-03-07,869.858
2007-03-08,878.634
2007-03-09,879.621
2007-03-12,883.987
2007-03-13,873.725
2007-03-14,861.12
2007-03-15,880.823
2007-03-16,888.257
2007-03-19,899.047
2007-03-20,906.239
2007-03-21,915.697
2007-03-22,927.52
2007-03-23,927.927
2007-03-26,921.127
2007-03-27,918.518
2007-03-28,913.878
2007-03-29,920.35
2007-03-30,919.573
2007-04-02,927.607
2007-04-03,934.629
2007-04-04,935.4
2007-04-05,944.961
2007-04-06,944.961
2007-04-09,940.038
2007-04-10,958.066
2007-04-11,950.273
2007-04-12,949.89
2007-04-13,955.87
2007-04-16,963.971
2007-04-17,965.387
2007-04-18,968.627
2007-04-19,968.856
2007-04-20,977.682
2007-04-23,977.682
2007-04-24,978.045
2007-04-25,983.051
2007-04-26,976.938
2007-04-27,978.844
2007-04-30,982.596
2007-05-01,978.924
2007-05-02,981.067
2007-05-03,979.172
2007-05-04,990.006
2007-05-07,995.054
2007-05-08,977.398
2007-05-09,977.729
2007-05-10,974.222
2007-05-11,981.105
2007-05-14,978.772
2007-05-15,983.856
2007-05-16,977.359
2007-05-17,975.084
2007-05-18,981.918
2007-05-21,980.981
2007-05-22,985.009
2007-05-23,988.031
2007-05-24,979.169
2007-05-25,980.902
2007-05-28,983.382
2007-05-29,984.844
2007-05-30,979.726
2007-05-31,1000.0
2007-06-01,1004.232
2007-06-04,1008.175
2007-06-05,1006.049
2007-06-06,986.778
2007-06-07,974.299
2007-06-08,968.545
2007-06-11,979.481
2007-06-12,971.645
2007-06-13,971.52
2007-06-14,983.16
2007-06-15,995.216
2007-06-18,999.632
2007-06-19,1001.338
2007-06-20,1003.583
2007-06-21,994.376
2007-06-22,998.364
2007-06-25,996.233
2007-06-26,991.548
2007-06-27,988.771
2007-06-28,1004.765
2007-06-29,1012.788
2007-07-02,1029.618
2007-07-03,1034.305
2007-07-04,1040.073
2007-07-05,1035.006
2007-07-06,1042.815
2007-07-09,1059.903
2007-07-10,1083.407
2007-07-11,1080.934
2007-07-12,1090.402
2007-07-13,1095.238
2007-07-16,1095.466
2007-07-17,1095.04
2007-07-18,1092.421
2007-07-19,1104.613
2007-07-20,1101.496
2007-07-23,1109.702
2007-07-24,1099.141
2007-07-25,1072.454
2007-07-26,1053.42
2007-07-27,1030.107
2007-07-30,1039.559
2007-07-31,1059.169
2007-08-01,1040.952
2007-08-02,1042.526
2007-08-03,1042.974
2007-08-06,1034.71
2007-08-07,1038.409
2007-08-08,1050.73
2007-08-09,1019.184
2007-08-10,998.525
2007-08-13,1014.786
2007-08-14,1004.59
2007-08-15,986.727
2007-08-16,945.715
2007-08-17,957.866
2007-08-20,971.543
2007-08-21,974.14
2007-08-22,988.315
2007-08-23,999.638
2007-08-24,1006.446
2007-08-27,1011.556
2007-08-28,997.274
2007-08-29,999.509
2007-08-30,1008.345
2007-08-31,1016.689
2007-09-03,1018.794
2007-09-04,1021.548
2007-09-05,1013.172
2007-09-06,1021.385
2007-09-07,1004.431
2007-09-10,997.61
2007-09-11,1012.182
2007-09-12,1019.606
2007-09-13,1016.668
2007-09-14,1006.707
2007-09-17,992.296
2007-09-18,1003.997
2007-09-19,1032.945
2007-09-20,1039.084
2007-09-21,1044.789
2007-09-24,1041.59
2007-09-25,1031.366
2007-09-26,1040.134
2007-09-27,1049.11
2007-09-28,1056.693
2007-10-01,1068.88
2007-10-02,1066.39
2007-10-03,1060.857
2007-10-04,1060.577
2007-10-05,1072.407
2007-10-08,1069.297
2007-10-09,1078.659
2007-10-10,1086.583
2007-10-11,1094.2
2007-10-12,1090.316
2007-10-15,1092.919
2007-10-16,1082.434
2007-10-17,1103.242
2007-10-18,1100.005
2007-10-19,1092.119
2007-10-22,1071.525
2007-10-23,1094.579
2007-10-24,1086.42
2007-10-25,1100.957
2007-10-26,1100.577
2007-10-29,1110.264
2007-10-30,1102.88
2007-10-31,1109.977
2007-11-01,1095.0
2007-11-02,1096.327
2007-11-05,1085.236
2007-11-06,1093.43
2007-11-07,1100.077
2007-11-08,1088.896
2007-11-09,1072.434
2007-11-12,1064.336
2007-11-13,1056.816
2007-11-14,1070.807
2007-11-15,1048.432
2007-11-16,1033.533
2007-11-19,1012.335
2007-11-20,1027.281
2007-11-21,1002.31
2007-11-22,1004.498
2007-11-23,1016.645
2007-11-26,1022.895
2007-11-27,1021.689
2007-11-28,1038.333
2007-11-29,1044.582
2007-11-30,1065.623
2007-12-03,1057.106
2007-12-04,1043.341
2007-12-05,1056.769
2007-12-06,1056.254
2007-12-07,1064.122
2007-12-10,1075.032
2007-12-11,1071.945
2007-12-12,1060.649
2007-12-13,1037.585
2007-12-14,1031.333
2007-12-17,1002.878
2007-12-18,994.059
2007-12-19,987.066
2007-12-20,987.066
2007-12-21,995.592
2007-12-24,1002.748
2007-12-25,1002.748
2007-12-26,1009.64
2007-12-27,1009.641
2007-12-28,1020.877
2007-12-31,1022.374
2008-01-01,1022.374
2008-01-02,1021.614
2008-01-03,1010.464
2008-01-04,997.438
2008-01-07,975.289
2008-01-08,977.996
2008-01-09,955.783
2008-01-10,940.427
2008-01-11,938.098
2008-01-14,956.335
2008-01-15,923.736
2008-01-16,887.532
2008-01-17,893.427
2008-01-18,874.49
2008-01-21,821.333
2008-01-22,853.93
2008-01-23,833.157
2008-01-24,890.194
2008-01-25,899.844
2008-01-28,895.34
2008-01-29,913.039
2008-01-30,905.163
2008-01-31,905.979
2008-02-01,922.702
2008-02-04,931.841
2008-02-05,893.411
2008-02-06,898.927
2008-02-07,868.307
2008-02-08,869.186
2008-02-11,863.69
2008-02-12,892.788
2008-02-13,908.361
2008-02-14,915.754
2008-02-15,909.526
2008-02-18,921.544
2008-02-19,940.047
2008-02-20,926.392
2008-02-21,936.824
2008-02-22,939.145
2008-02-25,952.562
2008-02-26,964.402
2008-02-27,974.149
2008-02-28,961.385
2008-02-29,954.187
2008-03-03,937.286
2008-03-04,927.329
2008-03-05,950.301
2008-03-06,946.179
2008-03-07,929.635
2008-03-10,920.629
2008-03-11,931.031
2008-03-12,949.925
2008-03-13,946.215
2008-03-14,938.338
2008-03-17,911.871
2008-03-18,930.243
2008-03-19,916.054
2008-03-20,902.31
2008-03-21,902.31
2008-03-24,901.022
2008-03-25,936.868
2008-03-26,955.337
2008-03-27,973.598
2008-03-28,972.236
2008-03-31,983.974
2008-04-01,989.488
2008-04-02,997.834
2008-04-03,988.227
2008-04-04,1002.252
2008-04-07,1010.017
2008-04-08,996.012
2008-04-09,1000.652
2008-04-10,1001.158
2008-04-11,988.815
2008-04-14,984.889
2008-04-15,988.537
2008-04-16,1024.443
2008-04-17,1025.696
2008-04-18,1030.48
2008-04-21,1034.61
2008-04-22,1041.265
2008-04-23,1050.072
2008-04-24,1033.882
2008-04-25,1037.207
2008-04-28,1041.467
2008-04-29,1036.602
2008-04-30,1039.237
2008-05-01,1031.327
2008-05-02,1046.602
2008-05-05,1048.068
2008-05-06,1058.212
2008-05-07,1061.619
2008-05-08,1060.897
2008-05-09,1052.61
2008-05-12,1062.009
2008-05-13,1065.347
2008-05-14,1076.742
2008-05-15,1074.406
2008-05-16,1081.335
2008-05-19,1095.707
2008-05-20,1081.283
2008-05-21,1087.877
2008-05-22,1085.572
2008-05-23,1073.151
2008-05-26,1067.922
2008-05-27,1058.351
2008-05-28,1065.578
2008-05-29,1067.469
2008-05-30,1076.059
2008-06-02,1066.741
2008-06-03,1078.449
2008-06-04,1070.505
2008-06-05,1076.508
2008-06-06,1064.602
2008-06-09,1052.96
2008-06-10,1023.58
2008-06-11,1011.236
2008-06-12,1014.773
2008-06-13,1014.583
2008-06-16,1028.08
2008-06-17,1036.86
2008-06-18,1006.599
2008-06-19,979.666
2008-06-20,965.761
2008-06-23,950.319
2008-06-24,949.139
2008-06-25,957.666
2008-06-26,943.547
2008-06-27,943.142
2008-06-30,947.127
2008-07-01,923.927
2008-07-02,915.521
2008-07-03,900.656
2008-07-04,901.132
2008-07-07,910.169
2008-07-08,880.414
2008-07-09,892.547
2008-07-10,868.859
2008-07-11,857.499
2008-07-14,846.159
2008-07-15,830.352
2008-07-16,828.151
2008-07-17,862.327
2008-07-18,871.386
2008-07-21,894.32
2008-07-22,883.263
2008-07-23,886.222
2008-07-24,856.552
2008-07-25,852.511
2008-07-28,852.331
2008-07-29,854.625
2008-07-30,868.573
2008-07-31,873.108
2008-08-01,864.417
2008-08-04,863.801
2008-08-05,883.334
2008-08-06,895.272
2008-08-07,886.953
2008-08-08,877.33
2008-08-11,889.695
2008-08-12,880.946
2008-08-13,860.441
2008-08-14,860.691
2008-08-15,857.611
2008-08-18,857.964
2008-08-19,829.576
2008-08-20,837.984
2008-08-21,848.003
2008-08-22,859.881
2008-08-25,852.545
2008-08-26,852.447
2008-08-27,857.838
2008-08-28,876.318
2008-08-29,880.44
2008-09-01,873.77
2008-09-02,881.755
2008-09-03,865.294
2008-09-04,837.696
2008-09-05,816.08
2008-09-08,828.121
2008-09-09,811.206
2008-09-10,801.574
2008-09-11,787.077
2008-09-12,802.821
2008-09-15,790.863
2008-09-16,779.796
2008-09-17,759.958
2008-09-18,771.989
2008-09-19,819.117
2008-09-22,813.167
2008-09-23,803.891
2008-09-24,787.128
2008-09-25,796.816
2008-09-26,772.115
2008-09-29,709.281
2008-09-30,710.151
2008-10-01,705.533
2008-10-02,686.06
2008-10-03,690.539
2008-10-06,621.924
2008-10-07,612.574
2008-10-08,577.601
2008-10-09,575.738
2008-10-10,540.258
2008-10-13,589.299
2008-10-14,604.04
2008-10-15,570.132
2008-10-16,541.13
2008-10-17,545.596
2008-10-20,559.929
2008-10-21,566.365
2008-10-22,529.0
2008-10-23,524.767
2008-10-24,500.6
2008-10-27,466.67
2008-10-28,469.577
2008-10-29,513.817
2008-10-30,521.706
2008-10-31,532.849
2008-11-03,543.558
2008-11-04,582.857
2008-11-05,574.093
2008-11-06,529.275
2008-11-07,535.075
2008-11-10,542.09
2008-11-11,514.477
2008-11-12,496.776
2008-11-13,493.651
2008-11-14,493.55
2008-11-17,478.939
2008-11-18,480.136
2008-11-19,455.018
2008-11-20,430.097
2008-11-21,423.243
2008-11-24,461.073
2008-11-25,462.319
2008-11-26,462.138
2008-11-27,477.287
2008-11-28,466.95
2008-12-01,437.353
2008-12-02,445.538
2008-12-03,446.705
2008-12-04,440.007
2008-12-05,420.533
2008-12-08,447.594
2008-12-09,455.628
2008-12-10,471.061
2008-12-11,480.197
2008-12-12,477.508
2008-12-15,494.086
2008-12-16,495.677
2008-12-17,512.446
2008-12-18,520.575
2008-12-19,501.756
2008-12-22,492.17
2008-12-23,496.502
2008-12-24,494.897
2008-12-25,494.897
2008-12-26,497.286
2008-12-29,502.123
2008-12-30,510.487
2008-12-31,505.693
2009-01-01,505.693
2009-01-02,530.135
2009-01-05,528.362
2009-01-06,526.962
2009-01-07,531.337
2009-01-08,536.378
2009-01-09,528.821
2009-01-12,513.092
2009-01-13,503.467
2009-01-14,480.857
2009-01-15,474.573
2009-01-16,486.711
2009-01-19,482.947
2009-01-20,465.747
2009-01-21,462.448
2009-01-22,465.469
2009-01-23,453.787
2009-01-26,478.508
2009-01-27,481.755
2009-01-28,498.4
2009-01-29,484.219
2009-01-30,470.925
2009-02-02,462.915
2009-02-03,473.208
2009-02-04,481.71
2009-02-05,479.048
2009-02-06,495.607
2009-02-09,508.322
2009-02-10,493.151
2009-02-11,488.805
2009-02-12,475.838
2009-02-13,485.018
2009-02-16,477.895
2009-02-17,451.198
2009-02-18,445.549
2009-02-19,451.066
2009-02-20,434.783
2009-02-23,429.125
2009-02-24,428.508
2009-02-25,429.611
2009-02-26,434.546
2009-02-27,429.96
2009-03-02,409.013
2009-03-03,396.261
2009-03-04,413.72
2009-03-05,392.894
2009-03-06,391.781
2009-03-09,391.768
2009-03-10,415.924
2009-03-11,418.433
2009-03-12,422.241
2009-03-13,427.266
2009-03-16,442.53
2009-03-17,439.554
2009-03-18,443.998
2009-03-19,469.666
2009-03-20,464.504
2009-03-23,475.72
2009-03-24,472.015
2009-03-25,482.875
2009-03-26,487.549
2009-03-27,469.583
2009-03-30,452.296
2009-03-31,468.193
2009-04-01,472.645
2009-04-02,503.596
2009-04-03,501.619
2009-04-06,505.22
2009-04-07,489.093
2009-04-08,490.404
2009-04-09,502.197
2009-04-10,502.197
2009-04-13,506.455
2009-04-14,509.46
2009-04-15,510.206
2009-04-16,517.154
2009-04-17,525.968
2009-04-20,500.696
2009-04-21,508.083
2009-04-22,516.088
2009-04-23,518.186
2009-04-24,532.478
2009-04-27,525.236
2009-04-28,516.683
2009-04-29,533.798
2009-04-30,544.527
2009-05-01,544.609
2009-05-04,569.675
2009-05-05,573.114
2009-05-06,577.022
2009-05-07,577.165
2009-05-08,586.422
2009-05-11,581.087
2009-05-12,579.95
2009-05-13,560.723
2009-05-14,561.49
2009-05-15,575.824
2009-05-18,584.462
2009-05-19,600.928
2009-05-20,616.361
2009-05-21,603.949
2009-05-22,611.507
2009-05-25,614.03
2009-05-26,614.548
2009-05-27,614.456
2009-05-28,605.512
2009-05-29,615.115
2009-06-01,631.488
2009-06-02,645.563
2009-06-03,630.232
2009-06-04,625.505
2009-06-05,619.548
2009-06-08,601.924
2009-06-09,610.515
2009-06-10,617.626
2009-06-11,622.446
2009-06-12,620.486
2009-06-15,599.633
2009-06-16,598.422
2009-06-17,583.558
2009-06-18,585.32
2009-06-19,590.063
2009-06-22,573.81
2009-06-23,577.039
2009-06-24,596.18
2009-06-25,593.349
2009-06-26,601.924
2009-06-29,611.035
2009-06-30,607.273
2009-07-01,624.634
2009-07-02,611.809
2009-07-03,612.41
2009-07-06,596.98
2009-07-07,597.651
2009-07-08,581.73
2009-07-09,588.206
2009-07-10,579.048
2009-07-13,590.699
2009-07-14,593.412
2009-07-15,615.63
2009-07-16,619.634
2009-07-17,628.333
2009-07-20,637.547
2009-07-21,641.044
2009-07-22,647.188
2009-07-23,655.505
2009-07-24,654.386
2009-07-27,659.515
2009-07-28,653.868
2009-07-29,658.717
2009-07-30,672.218
2009-07-31,682.932
2009-08-03,705.051
2009-08-04,700.772
2009-08-05,700.663
2009-08-06,702.99
2009-08-07,702.801
2009-08-10,699.413
2009-08-11,687.188
2009-08-12,700.882
2009-08-13,711.278
2009-08-14,708.222
2009-08-17,689.494
2009-08-18,698.984
2009-08-19,706.929
2009-08-20,721.743
2009-08-21,739.09
2009-08-24,758.133
2009-08-25,764.876
2009-08-26,757.351
2009-08-27,752.149
2009-08-28,771.376
2009-08-31,758.361
2009-09-01,744.297
2009-09-02,728.47
2009-09-03,737.236
2009-09-04,747.857
2009-09-07,767.936
2009-09-08,781.216
2009-09-09,790.509
2009-09-10,796.712
2009-09-11,802.302
2009-09-14,800.771
2009-09-15,809.146
2009-09-16,826.534
2009-09-17,830.289
2009-09-18,828.7
2009-09-21,823.48
2009-09-22,831.329
2009-09-23,829.808
2009-09-24,816.996
2009-09-25,811.07
2009-09-28,818.843
2009-09-29,812.592
2009-09-30,817.165
2009-10-01,801.516
2009-10-02,785.634
2009-10-05,794.137
2009-10-06,826.603
2009-10-07,824.682
2009-10-08,838.863
2009-10-09,843.183
2009-10-12,858.357
2009-10-13,857.382
2009-10-14,867.973
2009-10-15,866.658
2009-10-16,855.653
2009-10-19,871.143
2009-10-20,869.203
2009-10-21,872.137
2009-10-22,863.491
2009-10-23,859.044
2009-10-26,846.891
2009-10-27,835.678
2009-10-28,793.375
2009-10-29,816.974
2009-10-30,796.976
2009-11-02,805.5
2009-11-03,791.384
2009-11-04,819.129
2009-11-05,826.335
2009-11-06,829.447
2009-11-09,852.673
2009-11-10,843.057
2009-11-11,854.494
2009-11-12,854.479
2009-11-13,857.198
2009-11-16,881.452
2009-11-17,873.752
2009-11-18,881.703
2009-11-19,848.962
2009-11-20,844.925
2009-11-23,868.156
2009-11-24,864.4
2009-11-25,870.453
2009-11-26,841.838
2009-11-27,850.382
2009-11-30,844.528
2009-12-01,874.708
2009-12-02,878.169
2009-12-03,881.099
2009-12-04,879.735
2009-12-07,879.813
2009-12-08,864.853
2009-12-09,857.594
2009-12-10,860.088
2009-12-11,861.971
2009-12-14,875.058
2009-12-15,870.229
2009-12-16,879.131
2009-12-17,860.434
2009-12-18,851.686
2009-12-21,865.172
2009-12-22,866.372
2009-12-23,870.62
2009-12-24,872.668
2009-12-25,872.668
2009-12-28,875.467
2009-12-29,878.461
2009-12-30,871.423
2009-12-31,876.038
2010-01-01,876.038
2010-01-04,897.823
2010-01-05,900.657
2010-01-06,901.785
2010-01-07,894.665
2010-01-08,894.379
2010-01-11,902.781
2010-01-12,896.811
2010-01-13,901.652
2010-01-14,902.703
2010-01-15,894.401
2010-01-18,895.431
2010-01-19,889.824
2010-01-20,880.328
2010-01-21,871.18
2010-01-22,864.603
2010-01-25,860.829
2010-01-26,857.338
2010-01-27,851.104
2010-01-28,844.461
2010-01-29,845.966
2010-02-01,851.893
2010-02-02,864.537
2010-02-03,862.496
2010-02-04,833.613
2010-02-05,808.814
2010-02-08,806.261
2010-02-09,810.774
2010-02-10,812.426
2010-02-11,808.61
2010-02-12,807.626
2010-02-15,804.11
2010-02-16,814.803
2010-02-17,820.591
2010-02-18,817.615
2010-02-19,813.613
2010-02-22,819.481
2010-02-23,813.532
2010-02-24,806.421
2010-02-25,791.501
2010-02-26,805.666
2010-03-01,809.388
2010-03-02,826.973
2010-03-03,842.45
2010-03-04,837.235
2010-03-05,846.663
2010-03-08,851.096
2010-03-09,846.983
2010-03-10,857.722
2010-03-11,855.604
2010-03-12,863.384
2010-03-15,848.475
2010-03-16,864.078
2010-03-17,872.99
2010-03-18,860.635
2010-03-19,852.266
2010-03-22,854.704
2010-03-23,868.604
2010-03-24,858.191
2010-03-25,865.315
2010-03-26,869.499
2010-03-29,877.448
2010-03-30,871.984
2010-03-31,882.38
2010-04-01,895.097
2010-04-02,895.097
2010-04-05,893.047
2010-04-06,894.637
2010-04-07,889.555
2010-04-08,883.095
2010-04-09,904.43
2010-04-12,911.102
2010-04-13,904.892
2010-04-14,910.208
2010-04-15,908.036
2010-04-16,895.105
2010-04-19,888.128
2010-04-20,906.385
2010-04-21,903.181
2010-04-22,892.14
2010-04-23,906.308
2010-04-26,906.784
2010-04-27,885.329
2010-04-28,860.015
2010-04-29,870.794
2010-04-30,871.037
2010-05-03,866.793
2010-05-04,834.168
2010-05-05,813.341
2010-05-06,799.348
2010-05-07,761.602
2010-05-10,813.857
2010-05-11,799.715
2010-05-12,818.95
2010-05-13,811.457
2010-05-14,779.477
2010-05-17,770.759
2010-05-18,776.064
2010-05-19,751.796
2010-05-20,730.44
2010-05-21,742.76
2010-05-24,734.232
2010-05-25,702.861
2010-05-26,722.767
2010-05-27,746.07
2010-05-28,750.877
2010-05-31,751.312
2010-06-01,748.999
2010-06-02,746.308
2010-06-03,761.196
2010-06-04,739.994
2010-06-07,722.677
2010-06-08,717.509
2010-06-09,737.51
2010-06-10,753.806
2010-06-11,756.522
2010-06-14,778.968
2010-06-15,787.804
2010-06-16,786.474
2010-06-17,788.886
2010-06-18,795.822
2010-06-21,803.757
2010-06-22,796.256
2010-06-23,786.462
2010-06-24,776.026
2010-06-25,768.391
2010-06-28,778.102
2010-06-29,741.564
2010-06-30,743.163
2010-07-01,738.851
2010-07-02,748.935
2010-07-05,744.953
2010-07-06,768.096
2010-07-07,771.478
2010-07-08,783.475
2010-07-09,783.004
2010-07-12,783.172
2010-07-13,803.008
2010-07-14,813.148
2010-07-15,813.806
2010-07-16,802.973
2010-07-19,799.552
2010-07-20,790.009
2010-07-21,800.099
2010-07-22,822.311
2010-07-23,822.711
2010-07-26,831.507
2010-07-27,835.738
2010-07-28,833.809
2010-07-29,837.035
2010-07-30,827.907
2010-08-02,857.545
2010-08-03,858.954
2010-08-04,858.663
2010-08-05,857.52
2010-08-06,853.593
2010-08-09,859.644
2010-08-10,839.062
2010-08-11,804.446
2010-08-12,797.182
2010-08-13,794.181
2010-08-16,797.548
2010-08-17,811.191
2010-08-18,808.939
2010-08-19,802.562
2010-08-20,778.857
2010-08-23,772.847
2010-08-24,760.125
2010-08-25,747.045
2010-08-26,761.658
