Date,NETHERLANDS SMID CAP SMID (Small+Mid Cap)
2010-08-27,774.948
2010-08-30,770.883
2010-08-31,771.723
2010-09-01,799.637
2010-09-02,804.364
2010-09-03,812.022
2010-09-06,816.475
2010-09-07,799.408
2010-09-08,805.243
2010-09-09,812.975
2010-09-10,813.186
2010-09-13,831.244
2010-09-14,845.279
2010-09-15,845.469
2010-09-16,846.91
2010-09-17,852.205
2010-09-20,866.94
2010-09-21,873.65
2010-09-22,881.938
2010-09-23,872.275
2010-09-24,890.927
2010-09-27,889.98
2010-09-28,899.969
2010-09-29,903.655
2010-09-30,904.842
2010-10-01,910.27
2010-10-04,903.157
2010-10-05,925.537
2010-10-06,933.692
2010-10-07,934.908
2010-10-08,934.2
2010-10-11,937.992
2010-10-12,935.966
2010-10-13,963.293
2010-10-14,973.184
2010-10-15,975.538
2010-10-18,974.916
2010-10-19,957.397
2010-10-20,969.376
2010-10-21,974.153
2010-10-22,968.235
2010-10-25,977.809
2010-10-26,968.55
2010-10-27,959.172
2010-10-28,964.946
2010-10-29,957.455
2010-11-01,960.995
2010-11-02,971.487
2010-11-03,969.441
2010-11-04,991.935
2010-11-05,980.839
2010-11-08,970.215
2010-11-09,975.563
2010-11-10,953.349
2010-11-11,944.383
2010-11-12,943.376
2010-11-15,945.022
2010-11-16,927.375
2010-11-17,931.32
2010-11-18,946.311
2010-11-19,954.801
2010-11-22,957.197
2010-11-23,933.786
2010-11-24,940.475
2010-11-25,947.16
2010-11-26,931.567
2010-11-29,904.313
2010-11-30,893.552
2010-12-01,917.564
2010-12-02,937.712
2010-12-03,956.603
2010-12-06,952.414
2010-12-07,961.703
2010-12-08,952.581
2010-12-09,963.264
2010-12-10,966.119
2010-12-13,978.236
2010-12-14,978.776
2010-12-15,974.336
2010-12-16,969.384
2010-12-17,973.172
2010-12-20,976.085
2010-12-21,988.346
2010-12-22,988.466
2010-12-23,983.692
2010-12-24,987.023
2010-12-27,990.886
2010-12-28,993.126
2010-12-29,994.442
2010-12-30,1005.587
2010-12-31,1014.511
2011-01-03,1019.457
2011-01-04,1010.267
2011-01-05,994.598
2011-01-06,983.025
2011-01-07,974.293
2011-01-10,968.549
2011-01-11,982.654
2011-01-12,1005.049
2011-01-13,1016.21
2011-01-14,1029.853
2011-01-17,1026.876
2011-01-18,1039.571
2011-01-19,1022.806
2011-01-20,1002.001
2011-01-21,1025.804
2011-01-24,1031.057
2011-01-25,1037.348
2011-01-26,1048.585
2011-01-27,1054.565
2011-01-28,1042.68
2011-01-31,1042.838
2011-02-01,1070.139
2011-02-02,1071.398
2011-02-03,1055.688
2011-02-04,1053.854
2011-02-07,1066.713
2011-02-08,1074.106
2011-02-09,1075.8
2011-02-10,1063.564
2011-02-11,1067.105
2011-02-14,1066.093
2011-02-15,1066.274
2011-02-16,1070.48
2011-02-17,1064.026
2011-02-18,1069.639
2011-02-21,1061.227
2011-02-22,1057.999
2011-02-23,1048.036
2011-02-24,1045.155
2011-02-25,1051.337
2011-02-28,1064.525
2011-03-01,1068.315
2011-03-02,1070.082
2011-03-03,1087.22
2011-03-04,1093.236
2011-03-07,1087.366
2011-03-08,1076.555
2011-03-09,1075.526
2011-03-10,1042.9
2011-03-11,1034.198
2011-03-14,1039.614
2011-03-15,1016.605
2011-03-16,1001.138
2011-03-17,1024.452
2011-03-18,1038.953
2011-03-21,1060.067
2011-03-22,1059.506
2011-03-23,1063.947
2011-03-24,1080.427
2011-03-25,1081.104
2011-03-28,1081.389
2011-03-29,1082.213
2011-03-30,1099.774
2011-03-31,1102.26
2011-04-01,1109.986
2011-04-04,1119.322
2011-04-05,1115.329
2011-04-06,1122.601
2011-04-07,1107.06
2011-04-08,1117.693
2011-04-11,1121.241
2011-04-12,1105.652
2011-04-13,1106.794
2011-04-14,1093.403
2011-04-15,1091.725
2011-04-18,1057.906
2011-04-19,1070.017
2011-04-20,1111.565
2011-04-21,1117.803
2011-04-22,1117.803
2011-04-25,1116.998
2011-04-26,1123.083
2011-04-27,1128.091
2011-04-28,1147.363
2011-04-29,1149.352
2011-05-02,1159.058
2011-05-03,1150.856
2011-05-04,1142.693
2011-05-05,1119.631
2011-05-06,1119.267
2011-05-09,1101.52
2011-05-10,1120.881
2011-05-11,1115.028
2011-05-12,1103.949
2011-05-13,1100.867
2011-05-16,1101.175
2011-05-17,1080.201
2011-05-18,1086.826
2011-05-19,1091.798
2011-05-20,1082.526
2011-05-23,1049.271
2011-05-24,1055.402
2011-05-25,1054.614
2011-05-26,1054.331
2011-05-27,1073.586
2011-05-30,1077.074
2011-05-31,1094.518
2011-06-01,1089.728
2011-06-02,1078.268
2011-06-03,1085.691
2011-06-06,1083.845
2011-06-07,1082.655
2011-06-08,1060.042
2011-06-09,1061.42
2011-06-10,1036.193
2011-06-13,1034.343
2011-06-14,1051.245
2011-06-15,1028.158
2011-06-16,1001.542
2011-06-17,1010.936
2011-06-20,1002.115
2011-06-21,1023.129
2011-06-22,1021.711
2011-06-23,979.078
2011-06-24,979.911
2011-06-27,986.439
2011-06-28,991.42
2011-06-29,1017.35
2011-06-30,1038.694
2011-07-01,1048.095
2011-07-04,1052.985
2011-07-05,1041.141
2011-07-06,1025.972
2011-07-07,1038.983
2011-07-08,1018.269
2011-07-11,980.201
2011-07-12,972.132
2011-07-13,985.175
2011-07-14,970.811
2011-07-15,965.273
2011-07-18,938.392
2011-07-19,961.611
2011-07-20,974.898
2011-07-21,1003.261
2011-07-22,1008.413
2011-07-25,1004.247
2011-07-26,1012.649
2011-07-27,992.287
2011-07-28,972.632
2011-07-29,971.02
2011-08-01,943.724
2011-08-02,922.588
2011-08-03,902.048
2011-08-04,848.297
2011-08-05,838.232
2011-08-08,793.564
2011-08-09,816.723
2011-08-10,792.775
2011-08-11,818.444
2011-08-12,841.415
2011-08-15,865.208
2011-08-16,844.796
2011-08-17,851.211
2011-08-18,796.614
2011-08-19,793.021
2011-08-22,794.934
2011-08-23,799.732
2011-08-24,814.963
2011-08-25,808.792
2011-08-26,803.961
2011-08-29,830.42
2011-08-30,832.002
2011-08-31,856.857
2011-09-01,850.644
2011-09-02,830.345
2011-09-05,791.645
2011-09-06,779.113
2011-09-07,800.245
2011-09-08,805.607
2011-09-09,767.6
2011-09-12,740.011
2011-09-13,742.746
2011-09-14,755.056
2011-09-15,780.421
2011-09-16,791.944
2011-09-19,763.852
2011-09-20,778.842
2011-09-21,771.85
2011-09-22,723.697
2011-09-23,719.057
2011-09-26,727.322
2011-09-27,771.972
2011-09-28,764.438
2011-09-29,775.346
2011-09-30,751.064
2011-10-03,729.101
2011-10-04,707.752
2011-10-05,724.924
2011-10-06,754.171
2011-10-07,766.054
2011-10-10,790.3
2011-10-11,789.125
2011-10-12,818.852
2011-10-13,806.47
2011-10-14,829.195
2011-10-17,809.427
2011-10-18,806.479
2011-10-19,818.101
2011-10-20,798.983
2011-10-21,831.666
2011-10-24,839.787
2011-10-25,836.22
2011-10-26,830.357
2011-10-27,871.211
2011-10-28,869.193
2011-10-31,839.779
2011-11-01,791.607
2011-11-02,801.724
2011-11-03,817.055
2011-11-04,811.126
2011-11-07,805.916
2011-11-08,806.312
2011-11-09,774.988
2011-11-10,767.638
2011-11-11,795.173
2011-11-14,777.976
2011-11-15,761.49
2011-11-16,761.95
2011-11-17,744.734
2011-11-18,739.181
2011-11-21,709.133
2011-11-22,706.694
2011-11-23,690.465
2011-11-24,689.61
2011-11-25,688.998
2011-11-28,723.795
2011-11-29,729.566
2011-11-30,767.901
2011-12-01,760.634
2011-12-02,770.114
2011-12-05,782.316
2011-12-06,773.032
2011-12-07,773.101
2011-12-08,750.217
2011-12-09,763.555
2011-12-12,733.544
2011-12-13,729.798
2011-12-14,705.269
2011-12-15,715.218
2011-12-16,722.763
2011-12-19,720.686
2011-12-20,750.032
2011-12-21,739.178
2011-12-22,748.49
2011-12-23,753.598
2011-12-26,753.598
2011-12-27,761.813
2011-12-28,747.973
2011-12-29,752.968
2011-12-30,763.214
2012-01-02,775.872
2012-01-03,786.086
2012-01-04,769.937
2012-01-05,752.941
2012-01-06,746.623
2012-01-09,750.183
2012-01-10,764.616
2012-01-11,758.125
2012-01-12,770.91
2012-01-13,759.823
2012-01-16,765.911
2012-01-17,775.546
2012-01-18,782.995
2012-01-19,801.581
2012-01-20,804.233
2012-01-23,819.933
2012-01-24,807.389
2012-01-25,806.85
2012-01-26,830.051
2012-01-27,825.873
2012-01-30,809.208
2012-01-31,815.745
2012-02-01,837.698
2012-02-02,838.658
2012-02-03,846.531
2012-02-06,842.537
2012-02-07,855.449
2012-02-08,858.055
2012-02-09,863.792
2012-02-10,844.145
2012-02-13,846.659
2012-02-14,835.303
2012-02-15,834.587
2012-02-16,835.78
2012-02-17,851.51
2012-02-20,895.743
2012-02-21,885.316
2012-02-22,881.415
2012-02-23,880.621
2012-02-24,895.341
2012-02-27,888.181
2012-02-28,887.264
2012-02-29,886.142
2012-03-01,890.074
2012-03-02,891.066
2012-03-05,888.987
2012-03-06,854.363
2012-03-07,862.648
2012-03-08,886.239
2012-03-09,881.639
2012-03-12,882.866
2012-03-13,890.531
2012-03-14,886.052
2012-03-15,892.756
2012-03-16,902.693
2012-03-19,908.662
2012-03-20,898.762
2012-03-21,893.823
2012-03-22,888.071
2012-03-23,894.349
2012-03-26,912.948
2012-03-27,908.469
2012-03-28,900.452
2012-03-29,889.648
2012-03-30,901.379
2012-04-02,907.809
2012-04-03,904.429
2012-04-04,863.619
2012-04-05,864.151
2012-04-06,864.151
2012-04-09,864.642
2012-04-10,841.809
2012-04-11,847.168
2012-04-12,865.738
2012-04-13,848.09
2012-04-16,846.641
2012-04-17,869.788
2012-04-18,857.899
2012-04-19,856.177
2012-04-20,864.084
2012-04-23,833.876
2012-04-24,852.922
2012-04-25,862.876
2012-04-26,864.576
2012-04-27,875.695
2012-04-30,869.404
2012-05-01,868.723
2012-05-02,864.084
2012-05-03,865.789
2012-05-04,842.687
2012-05-07,847.764
2012-05-08,829.063
2012-05-09,817.053
2012-05-10,826.692
2012-05-11,831.223
2012-05-14,802.783
2012-05-15,792.397
2012-05-16,788.877
2012-05-17,773.477
2012-05-18,766.29
2012-05-21,775.406
2012-05-22,791.753
2012-05-23,758.657
2012-05-24,765.585
2012-05-25,761.786
2012-05-28,767.594
2012-05-29,776.102
2012-05-30,755.064
2012-05-31,746.382
2012-06-01,727.74
2012-06-04,731.74
2012-06-05,734.095
2012-06-06,756.408
2012-06-07,766.218
2012-06-08,760.161
2012-06-11,758.553
2012-06-12,749.293
2012-06-13,744.109
2012-06-14,748.29
2012-06-15,765.358
2012-06-18,764.253
2012-06-19,785.189
2012-06-20,793.41
2012-06-21,781.817
2012-06-22,769.628
2012-06-25,753.115
2012-06-26,748.816
2012-06-27,759.016
2012-06-28,755.461
2012-06-29,795.54
2012-07-02,801.927
2012-07-03,818.174
2012-07-04,812.018
2012-07-05,798.95
2012-07-06,783.877
2012-07-09,780.833
2012-07-10,783.067
2012-07-11,777.332
2012-07-12,767.078
2012-07-13,780.365
2012-07-16,781.719
2012-07-17,780.706
2012-07-18,786.197
2012-07-19,792.568
2012-07-20,779.447
2012-07-23,750.604
2012-07-24,748.146
2012-07-25,756.28
2012-07-26,785.51
2012-07-27,795.01
2012-07-30,788.465
2012-07-31,789.798
2012-08-01,791.195
2012-08-02,764.856
2012-08-03,794.239
2012-08-06,800.976
2012-08-07,803.55
2012-08-08,797.068
2012-08-09,796.936
2012-08-10,791.921
2012-08-13,788.436
2012-08-14,790.323
2012-08-15,790.877
2012-08-16,804.986
2012-08-17,807.862
2012-08-20,807.13
2012-08-21,820.861
2012-08-22,811.511
2012-08-23,815.212
2012-08-24,808.445
2012-08-27,811.338
2012-08-28,809.804
2012-08-29,811.917
2012-08-30,803.198
2012-08-31,816.963
2012-09-03,820.853
2012-09-04,815.849
2012-09-05,819.989
2012-09-06,835.416
2012-09-07,851.02
2012-09-10,849.464
2012-09-11,857.359
2012-09-12,867.399
2012-09-13,864.328
2012-09-14,887.072
2012-09-17,885.997
2012-09-18,875.567
2012-09-19,878.584
2012-09-20,870.25
2012-09-21,871.404
2012-09-24,861.695
2012-09-25,871.613
2012-09-26,852.596
2012-09-27,855.673
2012-09-28,848.294
2012-10-01,859.936
2012-10-02,860.141
2012-10-03,856.817
2012-10-04,866.497
2012-10-05,878.422
2012-10-08,865.889
2012-10-09,856.855
2012-10-10,852.818
2012-10-11,858.863
2012-10-12,858.013
2012-10-15,860.749
2012-10-16,873.752
2012-10-17,886.275
2012-10-18,888.016
2012-10-19,883.467
2012-10-22,880.228
2012-10-23,856.365
2012-10-24,862.571
2012-10-25,863.48
2012-10-26,856.328
2012-10-29,853.902
2012-10-30,864.77
2012-10-31,863.879
2012-11-01,871.779
2012-11-02,867.936
2012-11-05,855.747
2012-11-06,861.129
2012-11-07,849.888
2012-11-08,841.425
2012-11-09,839.992
2012-11-12,839.055
2012-11-13,841.616
2012-11-14,839.001
2012-11-15,827.939
2012-11-16,811.282
2012-11-19,818.147
2012-11-20,818.729
2012-11-21,823.721
2012-11-22,835.813
2012-11-23,847.694
2012-11-26,847.84
2012-11-27,852.318
2012-11-28,853.715
2012-11-29,871.515
2012-11-30,870.359
2012-12-03,876.846
2012-12-04,876.895
2012-12-05,880.155
2012-12-06,882.124
2012-12-07,878.166
2012-12-10,875.022
2012-12-11,882.296
2012-12-12,884.418
2012-12-13,887.612
2012-12-14,888.133
2012-12-17,891.765
2012-12-18,901.314
2012-12-19,911.896
2012-12-20,919.287
2012-12-21,909.815
2012-12-24,913.029
2012-12-25,913.029
2012-12-26,914.873
2012-12-27,913.86
2012-12-28,909.261
2012-12-31,909.648
2013-01-01,909.648
2013-01-02,930.944
2013-01-03,920.403
2013-01-04,919.308
2013-01-07,920.254
2013-01-08,916.492
2013-01-09,919.258
2013-01-10,934.278
2013-01-11,940.129
2013-01-14,915.0
2013-01-15,915.293
2013-01-16,912.916
2013-01-17,921.729
2013-01-18,918.221
2013-01-21,922.601
2013-01-22,922.295
2013-01-23,923.476
2013-01-24,930.428
2013-01-25,941.83
2013-01-28,943.056
2013-01-29,942.828
2013-01-30,944.778
2013-01-31,940.399
2013-02-01,961.138
2013-02-04,927.23
2013-02-05,920.353
2013-02-06,917.223
2013-02-07,907.285
2013-02-08,911.238
2013-02-11,906.867
2013-02-12,915.416
2013-02-13,921.483
2013-02-14,911.391
2013-02-15,911.028
2013-02-18,911.091
2013-02-19,923.974
2013-02-20,921.393
2013-02-21,894.261
2013-02-22,900.498
2013-02-25,905.925
2013-02-26,889.338
2013-02-27,896.395
2013-02-28,901.538
2013-03-01,888.208
2013-03-04,891.547
2013-03-05,907.307
2013-03-06,906.583
2013-03-07,912.2
2013-03-08,916.419
2013-03-11,919.35
2013-03-12,928.472
2013-03-13,921.099
2013-03-14,925.959
2013-03-15,931.897
2013-03-18,925.253
2013-03-19,914.497
2013-03-20,924.899
2013-03-21,922.035
2013-03-22,922.74
2013-03-25,909.69
2013-03-26,913.301
2013-03-27,896.374
2013-03-28,926.779
2013-03-29,926.779
2013-04-01,927.206
2013-04-02,933.385
2013-04-03,933.083
2013-04-04,929.878
2013-04-05,928.347
2013-04-08,929.811
2013-04-09,934.956
2013-04-10,948.02
2013-04-11,960.762
2013-04-12,953.78
2013-04-15,946.277
2013-04-16,946.997
2013-04-17,929.665
2013-04-18,931.74
2013-04-19,933.121
2013-04-22,929.316
2013-04-23,944.486
2013-04-24,949.535
2013-04-25,960.797
2013-04-26,956.149
2013-04-29,961.573
2013-04-30,964.143
2013-05-01,964.792
2013-05-02,958.38
2013-05-03,968.559
2013-05-06,966.741
2013-05-07,971.129
2013-05-08,979.867
2013-05-09,979.512
2013-05-10,976.799
2013-05-13,978.368
2013-05-14,982.859
2013-05-15,976.524
2013-05-16,979.419
2013-05-17,973.923
2013-05-20,982.205
2013-05-21,986.699
2013-05-22,988.491
2013-05-23,973.26
2013-05-24,973.489
2013-05-27,980.123
2013-05-28,988.734
2013-05-29,988.764
2013-05-30,996.592
2013-05-31,983.805
2013-06-03,982.492
2013-06-04,988.918
2013-06-05,979.231
2013-06-06,984.39
2013-06-07,997.359
2013-06-10,995.386
2013-06-11,998.012
2013-06-12,1001.77
2013-06-13,999.367
2013-06-14,1002.246
2013-06-17,1011.56
2013-06-18,1017.763
2013-06-19,1016.698
2013-06-20,977.472
2013-06-21,962.772
2013-06-24,941.801
2013-06-25,947.586
2013-06-26,955.372
2013-06-27,971.253
2013-06-28,972.738
2013-07-01,984.071
2013-07-02,987.548
2013-07-03,985.581
2013-07-04,989.832
2013-07-05,979.567
2013-07-08,993.357
2013-07-09,993.661
2013-07-10,1001.902
2013-07-11,1019.18
2013-07-12,1019.056
2013-07-15,1024.682
2013-07-16,1028.699
2013-07-17,1028.673
2013-07-18,1036.73
2013-07-19,1039.6
2013-07-22,1046.278
2013-07-23,1046.79
2013-07-24,1056.259
2013-07-25,1061.231
2013-07-26,1061.318
2013-07-29,1063.393
2013-07-30,1068.361
2013-07-31,1071.672
2013-08-01,1086.504
2013-08-02,1084.509
2013-08-05,1080.135
2013-08-06,1085.452
2013-08-07,1078.946
2013-08-08,1096.14
2013-08-09,1110.383
2013-08-12,1106.285
2013-08-13,1106.881
2013-08-14,1114.03
2013-08-15,1105.932
2013-08-16,1113.251
2013-08-19,1117.133
2013-08-20,1113.858
2013-08-21,1111.65
2013-08-22,1114.525
2013-08-23,1122.361
2013-08-26,1116.541
2013-08-27,1099.174
2013-08-28,1091.518
2013-08-29,1091.142
2013-08-30,1083.275
2013-09-02,1095.181
2013-09-03,1092.36
2013-09-04,1097.253
2013-09-05,1095.131
2013-09-06,1100.282
2013-09-09,1105.588
2013-09-10,1122.013
2013-09-11,1122.908
2013-09-12,1124.64
2013-09-13,1126.67
2013-09-16,1143.203
2013-09-17,1145.975
2013-09-18,1145.404
2013-09-19,1162.631
2013-09-20,1163.374
2013-09-23,1154.824
2013-09-24,1159.058
2013-09-25,1156.543
2013-09-26,1145.156
2013-09-27,1153.746
2013-09-30,1146.998
2013-10-01,1156.988
2013-10-02,1160.306
2013-10-03,1156.915
2013-10-04,1158.689
2013-10-07,1150.21
2013-10-08,1149.954
2013-10-09,1130.923
2013-10-10,1143.115
2013-10-11,1149.92
2013-10-14,1153.061
2013-10-15,1158.201
2013-10-16,1162.996
2013-10-17,1164.572
2013-10-18,1176.562
2013-10-21,1180.732
2013-10-22,1195.297
2013-10-23,1200.161
2013-10-24,1202.59
2013-10-25,1203.216
2013-10-28,1204.111
2013-10-29,1202.032
2013-10-30,1201.34
2013-10-31,1194.49
2013-11-01,1183.89
2013-11-04,1191.612
2013-11-05,1192.033
2013-11-06,1208.218
2013-11-07,1189.848
2013-11-08,1190.411
2013-11-11,1202.668
2013-11-12,1204.162
2013-11-13,1194.211
2013-11-14,1209.53
2013-11-15,1212.835
2013-11-18,1215.605
2013-11-19,1214.252
2013-11-20,1202.282
2013-11-21,1201.009
2013-11-22,1205.442
2013-11-25,1207.511
2013-11-26,1206.842
2013-11-27,1212.435
2013-11-28,1218.815
2013-11-29,1219.597
2013-12-02,1212.256
2013-12-03,1195.112
2013-12-04,1181.071
2013-12-05,1182.747
2013-12-06,1189.592
2013-12-09,1190.001
2013-12-10,1190.853
2013-12-11,1185.949
2013-12-12,1172.141
2013-12-13,1170.448
2013-12-16,1180.282
2013-12-17,1175.543
2013-12-18,1186.136
2013-12-19,1189.082
2013-12-20,1198.764
2013-12-23,1211.892
2013-12-24,1215.025
2013-12-25,1215.025
2013-12-26,1217.27
2013-12-27,1229.321
2013-12-30,1235.479
2013-12-31,1235.539
2014-01-01,1235.539
2014-01-02,1222.067
2014-01-03,1228.016
2014-01-06,1233.318
2014-01-07,1235.383
2014-01-08,1243.218
2014-01-09,1242.201
2014-01-10,1255.189
2014-01-13,1253.511
2014-01-14,1269.349
2014-01-15,1267.792
2014-01-16,1267.11
2014-01-17,1265.415
2014-01-20,1264.494
2014-01-21,1246.335
2014-01-22,1249.725
2014-01-23,1257.674
2014-01-24,1228.095
2014-01-27,1219.081
2014-01-28,1223.962
2014-01-29,1222.25
2014-01-30,1217.325
2014-01-31,1206.488
2014-02-03,1197.311
2014-02-04,1189.577
2014-02-05,1194.688
2014-02-06,1214.888
2014-02-07,1211.041
2014-02-10,1212.903
2014-02-11,1224.166
2014-02-12,1216.493
2014-02-13,1227.521
2014-02-14,1230.333
2014-02-17,1237.364
2014-02-18,1242.957
2014-02-19,1239.224
2014-02-20,1223.349
2014-02-21,1236.007
2014-02-24,1236.113
2014-02-25,1236.264
2014-02-26,1222.565
2014-02-27,1223.624
2014-02-28,1241.907
2014-03-03,1212.656
2014-03-04,1234.434
2014-03-05,1237.069
2014-03-06,1256.662
2014-03-07,1248.046
2014-03-10,1240.412
2014-03-11,1244.014
2014-03-12,1237.903
2014-03-13,1228.757
2014-03-14,1215.385
2014-03-17,1228.853
2014-03-18,1235.74
2014-03-19,1232.933
2014-03-20,1218.707
2014-03-21,1217.324
2014-03-24,1206.302
2014-03-25,1219.194
2014-03-26,1228.663
2014-03-27,1224.969
2014-03-28,1235.61
2014-03-31,1242.471
2014-04-01,1252.595
2014-04-02,1254.583
2014-04-03,1242.706
2014-04-04,1241.14
2014-04-07,1238.503
2014-04-08,1230.748
2014-04-09,1239.146
2014-04-10,1237.506
2014-04-11,1218.782
2014-04-14,1201.105
2014-04-15,1193.563
2014-04-16,1205.299
2014-04-17,1219.325
2014-04-18,1219.325
2014-04-21,1216.577
2014-04-22,1231.429
2014-04-23,1231.176
2014-04-24,1230.366
2014-04-25,1218.126
2014-04-28,1218.214
2014-04-29,1228.955
2014-04-30,1234.595
2014-05-01,1234.595
2014-05-02,1236.344
2014-05-05,1232.482
2014-05-06,1237.835
2014-05-07,1232.965
2014-05-08,1232.206
2014-05-09,1225.027
2014-05-12,1239.537
2014-05-13,1238.266
2014-05-14,1237.454
2014-05-15,1222.804
2014-05-16,1218.387
2014-05-19,1228.963
2014-05-20,1229.877
2014-05-21,1227.842
2014-05-22,1231.016
2014-05-23,1237.697
2014-05-26,1246.957
2014-05-27,1247.552
2014-05-28,1247.275
2014-05-29,1251.634
2014-05-30,1255.609
2014-06-02,1253.459
2014-06-03,1250.69
2014-06-04,1252.087
2014-06-05,1254.576
2014-06-06,1269.61
2014-06-09,1269.831
2014-06-10,1266.739
2014-06-11,1253.436
2014-06-12,1257.442
2014-06-13,1252.23
2014-06-16,1249.756
2014-06-17,1253.225
2014-06-18,1252.193
2014-06-19,1259.603
2014-06-20,1250.933
2014-06-23,1245.169
2014-06-24,1245.552
2014-06-25,1238.408
2014-06-26,1231.106
2014-06-27,1233.519
2014-06-30,1243.541
2014-07-01,1244.799
2014-07-02,1240.185
2014-07-03,1242.291
2014-07-04,1236.802
2014-07-07,1220.356
2014-07-08,1203.46
2014-07-09,1207.993
2014-07-10,1174.836
2014-07-11,1171.685
2014-07-14,1182.811
2014-07-15,1172.835
2014-07-16,1185.418
2014-07-17,1174.061
2014-07-18,1172.481
2014-07-21,1172.341
2014-07-22,1172.753
2014-07-23,1175.186
2014-07-24,1185.023
2014-07-25,1167.771
2014-07-28,1160.313
2014-07-29,1164.32
2014-07-30,1160.317
2014-07-31,1150.797
2014-08-01,1141.842
2014-08-04,1132.103
2014-08-05,1132.249
2014-08-06,1122.838
2014-08-07,1116.163
2014-08-08,1113.305
2014-08-11,1133.441
2014-08-12,1124.72
2014-08-13,1127.049
2014-08-14,1130.957
2014-08-15,1130.024
2014-08-18,1140.628
2014-08-19,1148.634
2014-08-20,1150.203
2014-08-21,1157.055
2014-08-22,1152.1
2014-08-25,1157.845
2014-08-26,1166.938
2014-08-27,1170.938
2014-08-28,1162.756
2014-08-29,1162.924
2014-09-01,1159.88
2014-09-02,1159.043
2014-09-03,1165.466
2014-09-04,1154.658
2014-09-05,1153.029
2014-09-08,1152.388
2014-09-09,1146.482
2014-09-10,1142.029
2014-09-11,1142.671
2014-09-12,1145.159
2014-09-15,1138.94
2014-09-16,1134.62
2014-09-17,1138.46
2014-09-18,1143.31
2014-09-19,1138.985
2014-09-22,1133.197
2014-09-23,1121.678
2014-09-24,1112.651
2014-09-25,1105.081
2014-09-26,1099.711
2014-09-29,1103.919
2014-09-30,1101.873
2014-10-01,1085.839
2014-10-02,1071.386
2014-10-03,1071.36
2014-10-06,1081.056
2014-10-07,1071.438
2014-10-08,1065.088
2014-10-09,1062.465
2014-10-10,1037.46
2014-10-13,1015.184
2014-10-14,1007.481
2014-10-15,985.286
2014-10-16,982.315
2014-10-17,989.939
2014-10-20,997.713
2014-10-21,1017.116
2014-10-22,1024.069
2014-10-23,1019.383
2014-10-24,1020.242
2014-10-27,1021.457
2014-10-28,1037.022
2014-10-29,1037.363
2014-10-30,1037.84
2014-10-31,1042.138
2014-11-03,1036.213
2014-11-04,1034.14
2014-11-05,1037.387
2014-11-06,1040.747
2014-11-07,1038.668
2014-11-10,1062.169
2014-11-11,1061.857
2014-11-12,1063.448
2014-11-13,1062.557
2014-11-14,1068.239
2014-11-17,1071.302
2014-11-18,1081.64
2014-11-19,1083.041
2014-11-20,1084.741
2014-11-21,1082.673
2014-11-24,1082.374
2014-11-25,1095.751
2014-11-26,1105.885
2014-11-27,1109.461
2014-11-28,1108.343
2014-12-01,1110.962
2014-12-02,1111.244
2014-12-03,1106.66
2014-12-04,1109.578
2014-12-05,1108.922
2014-12-08,1103.606
2014-12-09,1099.334
2014-12-10,1095.631
2014-12-11,1091.525
2014-12-12,1079.866
2014-12-15,1058.836
2014-12-16,1080.737
2014-12-17,1064.608
2014-12-18,1081.682
2014-12-19,1083.702
2014-12-22,1094.743
2014-12-23,1096.293
2014-12-24,1098.625
2014-12-25,1098.625
2014-12-26,1096.912
2014-12-29,1096.262
2014-12-30,1088.776
2014-12-31,1090.299
2015-01-01,1090.299
2015-01-02,1078.185
2015-01-05,1048.699
2015-01-06,1039.933
2015-01-07,1028.023
2015-01-08,1044.776
2015-01-09,1044.36
2015-01-12,1047.089
2015-01-13,1052.259
2015-01-14,1045.44
2015-01-15,1027.858
2015-01-16,1030.545
2015-01-19,1051.616
2015-01-20,1050.502
2015-01-21,1054.586
2015-01-22,1047.086
2015-01-23,1045.603
2015-01-26,1057.504
2015-01-27,1062.124
2015-01-28,1059.444
2015-01-29,1063.808
2015-01-30,1062.94
2015-02-02,1065.542
2015-02-03,1086.385
2015-02-04,1087.639
2015-02-05,1095.608
2015-02-06,1087.549
2015-02-09,1077.396
2015-02-10,1085.711
2015-02-11,1094.533
2015-02-12,1107.739
2015-02-13,1115.777
2015-02-16,1117.381
2015-02-17,1111.416
2015-02-18,1118.284
2015-02-19,1134.873
2015-02-20,1132.335
2015-02-23,1139.797
2015-02-24,1142.92
2015-02-25,1149.236
2015-02-26,1139.416
2015-02-27,1141.58
2015-03-02,1144.947
2015-03-03,1137.853
2015-03-04,1127.366
2015-03-05,1133.75
2015-03-06,1123.451
2015-03-09,1127.219
2015-03-10,1106.25
2015-03-11,1109.682
2015-03-12,1120.914
2015-03-13,1111.467
2015-03-16,1125.326
2015-03-17,1118.436
2015-03-18,1128.187
2015-03-19,1128.349
2015-03-20,1156.238
2015-03-23,1169.529
2015-03-24,1175.212
2015-03-25,1172.652
2015-03-26,1158.49
2015-03-27,1154.561
2015-03-30,1168.378
2015-03-31,1145.606
2015-04-01,1154.62
2015-04-02,1174.312
2015-04-03,1174.312
2015-04-06,1190.606
2015-04-07,1200.79
2015-04-08,1187.983
2015-04-09,1187.324
2015-04-10,1194.169
2015-04-13,1194.876
2015-04-14,1203.806
2015-04-15,1195.0
2015-04-16,1190.533
2015-04-17,1175.081
2015-04-20,1185.177
2015-04-21,1192.626
2015-04-22,1184.337
2015-04-23,1185.714
