Date,AUSTRALIA IMI IMI (Large+Mid+Small Cap)
2010-08-17,878.337
2010-08-18,872.885
2010-08-19,869.995
2010-08-20,853.555
2010-08-23,859.987
2010-08-24,844.649
2010-08-25,826.369
2010-08-26,843.351
2010-08-27,852.155
2010-08-30,869.741
2010-08-31,854.978
2010-09-01,890.951
2010-09-02,901.17
2010-09-03,906.782
2010-09-06,918.242
2010-09-07,914.907
2010-09-08,912.612
2010-09-09,929.301
2010-09-10,925.732
2010-09-13,947.523
2010-09-14,954.039
2010-09-15,962.769
2010-09-16,948.121
2010-09-17,954.523
2010-09-20,964.73
2010-09-21,961.128
2010-09-22,972.707
2010-09-23,969.452
2010-09-24,970.285
2010-09-27,989.126
2010-09-28,990.94
2010-09-29,989.641
2010-09-30,976.183
2010-10-01,977.099
2010-10-04,984.046
2010-10-05,981.935
2010-10-06,1006.261
2010-10-07,1014.98
2010-10-08,1013.607
2010-10-11,1018.683
2010-10-12,999.983
2010-10-13,1008.47
2010-10-14,1029.948
2010-10-15,1020.897
2010-10-18,1015.14
2010-10-19,996.874
2010-10-20,1003.471
2010-10-21,1004.071
2010-10-22,1003.009
2010-10-25,1030.581
2010-10-26,1018.072
2010-10-27,991.064
2010-10-28,1008.358
2010-10-29,1006.37
2010-11-01,1022.278
2010-11-02,1034.735
2010-11-03,1037.089
2010-11-04,1062.018
2010-11-05,1074.14
2010-11-08,1067.669
2010-11-09,1065.018
2010-11-10,1039.155
2010-11-11,1043.684
2010-11-12,1028.335
2010-11-15,1026.198
2010-11-16,1018.001
2010-11-17,1006.686
2010-11-18,1016.23
2010-11-19,1009.86
2010-11-22,1015.434
2010-11-23,993.047
2010-11-24,998.624
2010-11-25,997.884
2010-11-26,980.584
2010-11-29,978.846
2010-11-30,972.959
2010-12-01,977.516
2010-12-02,1006.911
2010-12-03,1026.072
2010-12-06,1026.568
2010-12-07,1037.059
2010-12-08,1015.867
2010-12-09,1031.885
2010-12-10,1035.269
2010-12-13,1047.861
2010-12-14,1055.493
2010-12-15,1048.238
2010-12-16,1043.257
2010-12-17,1040.3
2010-12-20,1041.384
2010-12-21,1055.272
2010-12-22,1060.2
2010-12-23,1068.847
2010-12-24,1064.025
2010-12-27,1063.389
2010-12-28,1072.134
2010-12-29,1074.321
2010-12-30,1076.276
2010-12-31,1079.775
2011-01-03,1073.033
2011-01-04,1059.948
2011-01-05,1044.451
2011-01-06,1042.956
2011-01-07,1042.454
2011-01-10,1036.047
2011-01-11,1028.766
2011-01-12,1040.574
2011-01-13,1061.97
2011-01-14,1054.138
2011-01-17,1052.168
2011-01-18,1062.803
2011-01-19,1076.917
2011-01-20,1045.275
2011-01-21,1046.225
2011-01-24,1060.349
2011-01-25,1061.015
2011-01-26,1062.616
2011-01-27,1060.696
2011-01-28,1052.506
2011-01-31,1051.87
2011-02-01,1067.562
2011-02-02,1072.912
2011-02-03,1081.988
2011-02-04,1095.132
2011-02-07,1097.475
2011-02-08,1104.916
2011-02-09,1101.267
2011-02-10,1095.232
2011-02-11,1085.826
2011-02-14,1099.466
2011-02-15,1096.499
2011-02-16,1095.581
2011-02-17,1107.231
2011-02-18,1110.815
2011-02-21,1102.177
2011-02-22,1086.364
2011-02-23,1082.331
2011-02-24,1082.587
2011-02-25,1096.681
2011-02-28,1099.601
2011-03-01,1097.224
2011-03-02,1093.114
2011-03-03,1090.816
2011-03-04,1102.611
2011-03-07,1093.694
2011-03-08,1089.399
2011-03-09,1082.232
2011-03-10,1055.392
2011-03-11,1049.377
2011-03-14,1046.32
2011-03-15,1006.92
2011-03-16,1007.491
2011-03-17,1004.428
2011-03-18,1033.852
2011-03-21,1048.306
2011-03-22,1056.187
2011-03-23,1057.109
2011-03-24,1080.01
2011-03-25,1096.694
2011-03-28,1093.448
2011-03-29,1095.765
2011-03-30,1118.199
2011-03-31,1125.195
2011-04-01,1133.888
2011-04-04,1137.412
2011-04-05,1139.684
2011-04-06,1153.601
2011-04-07,1156.212
2011-04-08,1171.328
2011-04-11,1180.567
2011-04-12,1153.775
2011-04-13,1162.836
2011-04-14,1157.425
2011-04-15,1151.436
2011-04-18,1144.445
2011-04-19,1132.416
2011-04-20,1166.96
2011-04-21,1187.457
2011-04-22,1187.457
2011-04-25,1183.092
2011-04-26,1189.834
2011-04-27,1182.426
2011-04-28,1196.122
2011-04-29,1186.63
2011-05-02,1193.619
2011-05-03,1172.274
2011-05-04,1149.166
2011-05-05,1137.518
2011-05-06,1147.383
2011-05-09,1146.761
2011-05-10,1148.599
2011-05-11,1156.224
2011-05-12,1121.813
2011-05-13,1124.631
2011-05-16,1113.418
2011-05-17,1114.398
2011-05-18,1122.04
2011-05-19,1137.598
2011-05-20,1132.967
2011-05-23,1099.244
2011-05-24,1100.513
2011-05-25,1084.64
2011-05-26,1110.542
2011-05-27,1127.089
2011-05-30,1123.227
2011-05-31,1129.781
2011-06-01,1134.562
2011-06-02,1104.145
2011-06-03,1105.02
2011-06-06,1104.933
2011-06-07,1103.585
2011-06-08,1086.172
2011-06-09,1088.601
2011-06-10,1084.78
2011-06-13,1086.476
2011-06-14,1104.655
2011-06-15,1098.296
2011-06-16,1063.191
2011-06-17,1072.154
2011-06-20,1059.851
2011-06-21,1076.915
2011-06-22,1085.129
2011-06-23,1061.86
2011-06-24,1068.779
2011-06-27,1050.626
2011-06-28,1060.965
2011-06-29,1087.525
2011-06-30,1113.339
2011-07-01,1112.111
2011-07-04,1116.628
2011-07-05,1109.4
2011-07-06,1110.249
2011-07-07,1119.128
2011-07-08,1126.608
2011-07-11,1099.08
2011-07-12,1074.588
2011-07-13,1096.23
2011-07-14,1086.509
2011-07-15,1073.145
2011-07-18,1065.418
2011-07-19,1077.54
2011-07-20,1101.153
2011-07-21,1112.709
2011-07-22,1126.426
2011-07-25,1106.762
2011-07-26,1127.702
2011-07-27,1127.961
2011-07-28,1108.454
2011-07-29,1094.751
2011-08-01,1111.198
2011-08-02,1082.417
2011-08-03,1044.0
2011-08-04,1017.636
2011-08-05,963.97
2011-08-08,923.723
2011-08-09,922.765
2011-08-10,953.482
2011-08-11,956.454
2011-08-12,968.797
2011-08-15,1011.299
2011-08-16,1004.641
2011-08-17,1027.231
2011-08-18,996.897
2011-08-19,966.103
2011-08-22,961.537
2011-08-23,989.54
2011-08-24,988.421
2011-08-25,996.027
2011-08-26,1000.658
2011-08-29,1027.346
2011-08-30,1033.257
2011-08-31,1044.401
2011-09-01,1050.496
2011-09-02,1027.846
2011-09-05,997.448
2011-09-06,975.922
2011-09-07,1009.484
2011-09-08,1015.64
2011-09-09,999.805
2011-09-12,950.385
2011-09-13,957.284
2011-09-14,929.331
2011-09-15,953.596
2011-09-16,980.005
2011-09-19,946.715
2011-09-20,947.315
2011-09-21,945.258
2011-09-22,882.539
2011-09-23,869.377
2011-09-26,853.656
2011-09-27,908.574
2011-09-28,909.588
2011-09-29,895.863
2011-09-30,886.877
2011-10-03,852.072
2011-10-04,831.748
2011-10-05,858.458
2011-10-06,897.562
2011-10-07,934.118
2011-10-10,955.681
2011-10-11,959.323
2011-10-12,975.493
2011-10-13,979.667
2011-10-14,989.322
2011-10-17,999.248
2011-10-18,972.655
2011-10-19,989.6
2011-10-20,962.656
2011-10-21,975.242
2011-10-24,1011.69
2011-10-25,1007.31
2011-10-26,999.979
2011-10-27,1059.538
2011-10-28,1065.204
2011-10-31,1040.224
2011-11-01,994.299
2011-11-02,988.827
2011-11-03,984.295
2011-11-04,1010.881
2011-11-07,1009.866
2011-11-08,1014.881
2011-11-09,1011.814
2011-11-10,984.084
2011-11-11,1011.648
2011-11-14,1008.829
2011-11-15,999.094
2011-11-16,987.734
2011-11-17,983.321
2011-11-18,963.681
2011-11-21,937.158
2011-11-22,931.493
2011-11-23,899.982
2011-11-24,901.22
2011-11-25,890.812
2011-11-28,924.174
2011-11-29,941.23
2011-11-30,970.45
2011-12-01,991.049
2011-12-02,1008.857
2011-12-05,1019.85
2011-12-06,998.189
2011-12-07,1009.469
2011-12-08,1001.963
2011-12-09,979.838
2011-12-12,982.954
2011-12-13,968.599
2011-12-14,949.994
2011-12-15,940.863
2011-12-16,951.575
2011-12-19,922.821
2011-12-20,934.791
2011-12-21,954.609
2011-12-22,949.153
2011-12-23,962.771
2011-12-26,962.771
2011-12-27,963.245
2011-12-28,946.234
2011-12-29,942.898
2011-12-30,952.07
2012-01-02,952.07
2012-01-03,974.646
2012-01-04,990.968
2012-01-05,972.212
2012-01-06,962.076
2012-01-09,961.121
2012-01-10,982.073
2012-01-11,986.826
2012-01-12,988.059
2012-01-13,989.256
2012-01-16,982.119
2012-01-17,1004.498
2012-01-18,1003.88
2012-01-19,1006.586
2012-01-20,1015.982
2012-01-23,1021.726
2012-01-24,1013.142
2012-01-25,1025.916
2012-01-26,1042.761
2012-01-27,1045.672
2012-01-30,1036.177
2012-01-31,1039.169
2012-02-01,1040.559
2012-02-02,1050.749
2012-02-03,1050.833
2012-02-06,1057.427
2012-02-07,1059.328
2012-02-08,1063.373
2012-02-09,1062.128
2012-02-10,1040.48
2012-02-13,1055.424
2012-02-14,1039.298
2012-02-15,1045.812
2012-02-16,1027.81
2012-02-17,1031.033
2012-02-20,1055.862
2012-02-21,1057.772
2012-02-22,1052.475
2012-02-23,1056.984
2012-02-24,1064.388
2012-02-27,1060.302
2012-02-28,1062.154
2012-02-29,1076.379
2012-03-01,1064.299
2012-03-02,1064.633
2012-03-05,1054.932
2012-03-06,1029.204
2012-03-07,1013.029
2012-03-08,1025.593
2012-03-09,1037.778
2012-03-12,1021.655
2012-03-13,1038.95
2012-03-14,1039.533
2012-03-15,1045.207
2012-03-16,1050.782
2012-03-19,1058.029
2012-03-20,1042.012
2012-03-21,1032.552
2012-03-22,1030.142
2012-03-23,1037.929
2012-03-26,1042.992
2012-03-27,1048.666
2012-03-28,1047.841
2012-03-29,1041.4
2012-03-30,1044.255
2012-04-02,1047.441
2012-04-03,1046.481
2012-04-04,1032.816
2012-04-05,1034.921
2012-04-06,1034.921
2012-04-09,1035.222
2012-04-10,1023.835
2012-04-11,1017.197
2012-04-12,1037.537
2012-04-13,1041.886
2012-04-16,1034.545
2012-04-17,1036.314
2012-04-18,1049.695
2012-04-19,1048.464
2012-04-20,1052.378
2012-04-23,1040.547
2012-04-24,1043.025
2012-04-25,1045.555
2012-04-26,1053.226
2012-04-27,1056.92
2012-04-30,1062.246
2012-05-01,1063.802
2012-05-02,1061.183
2012-05-03,1055.44
2012-05-04,1039.552
2012-05-07,1016.306
2012-05-08,1010.783
2012-05-09,994.141
2012-05-10,1008.385
2012-05-11,1001.095
2012-05-14,997.805
2012-05-15,989.493
2012-05-16,962.631
2012-05-17,960.11
2012-05-18,927.522
2012-05-21,932.977
2012-05-22,947.733
2012-05-23,918.395
2012-05-24,920.858
2012-05-25,914.751
2012-05-28,931.21
2012-05-29,943.765
2012-05-30,925.754
2012-05-31,921.056
2012-06-01,912.933
2012-06-04,900.968
2012-06-05,917.068
2012-06-06,933.68
2012-06-07,951.023
2012-06-08,934.823
2012-06-11,940.029
2012-06-12,939.173
2012-06-13,945.79
2012-06-14,939.617
2012-06-15,950.138
2012-06-18,972.023
2012-06-19,978.067
2012-06-20,981.119
2012-06-21,964.256
2012-06-22,947.249
2012-06-25,937.988
2012-06-26,938.32
2012-06-27,948.812
2012-06-28,944.413
2012-06-29,977.989
2012-07-02,986.361
2012-07-03,987.851
2012-07-04,999.964
2012-07-05,1000.318
2012-07-06,990.405
2012-07-09,977.356
2012-07-10,974.427
2012-07-11,976.799
2012-07-12,957.206
2012-07-13,971.179
2012-07-16,978.422
2012-07-17,988.113
2012-07-18,992.611
2012-07-19,1020.019
2012-07-20,1014.73
2012-07-23,986.907
2012-07-24,988.426
2012-07-25,985.273
2012-07-26,1002.334
2012-07-27,1022.935
2012-07-30,1036.435
2012-07-31,1045.343
2012-08-01,1042.59
2012-08-02,1040.35
2012-08-03,1035.884
2012-08-06,1051.074
2012-08-07,1053.76
2012-08-08,1060.687
2012-08-09,1062.156
2012-08-10,1052.919
2012-08-13,1050.794
2012-08-14,1050.104
2012-08-15,1048.406
2012-08-16,1059.746
2012-08-17,1062.553
2012-08-20,1069.701
2012-08-21,1080.82
2012-08-22,1073.02
2012-08-23,1079.464
2012-08-24,1062.469
2012-08-27,1060.205
2012-08-28,1064.001
2012-08-29,1060.685
2012-08-30,1045.415
2012-08-31,1047.724
2012-09-03,1043.172
2012-09-04,1036.536
2012-09-05,1025.594
2012-09-06,1044.673
2012-09-07,1058.406
2012-09-10,1059.639
2012-09-11,1064.72
2012-09-12,1075.389
2012-09-13,1069.963
2012-09-14,1096.092
2012-09-17,1092.931
2012-09-18,1084.803
2012-09-19,1092.795
2012-09-20,1080.675
2012-09-21,1090.134
2012-09-24,1079.928
2012-09-25,1079.158
2012-09-26,1064.945
2012-09-27,1078.388
2012-09-28,1077.363
2012-10-01,1076.44
2012-10-02,1078.286
2012-10-03,1070.325
2012-10-04,1076.517
2012-10-05,1087.141
2012-10-08,1080.7
2012-10-09,1086.018
2012-10-10,1087.472
2012-10-11,1088.367
2012-10-12,1085.107
2012-10-15,1083.809
2012-10-16,1089.223
2012-10-17,1109.241
2012-10-18,1118.826
2012-10-19,1116.777
2012-10-22,1107.361
2012-10-23,1101.095
2012-10-24,1099.966
2012-10-25,1103.957
2012-10-26,1094.171
2012-10-29,1091.916
2012-10-30,1098.201
2012-10-31,1105.685
2012-11-01,1094.675
2012-11-02,1092.052
2012-11-05,1095.372
2012-11-06,1104.433
2012-11-07,1109.973
2012-11-08,1104.824
2012-11-09,1100.359
2012-11-12,1102.044
2012-11-13,1085.796
2012-11-14,1082.502
2012-11-15,1066.705
2012-11-16,1061.796
2012-11-19,1077.779
2012-11-20,1080.365
2012-11-21,1073.228
2012-11-22,1088.38
2012-11-23,1093.794
2012-11-26,1098.152
2012-11-27,1105.817
2012-11-28,1103.539
2012-11-29,1109.744
2012-11-30,1115.981
2012-12-03,1121.448
2012-12-04,1120.758
2012-12-05,1121.106
2012-12-06,1124.065
2012-12-07,1133.259
2012-12-10,1135.628
2012-12-11,1142.495
2012-12-12,1148.107
2012-12-13,1148.806
2012-12-14,1148.611
2012-12-17,1145.841
2012-12-18,1150.987
2012-12-19,1151.629
2012-12-20,1153.167
2012-12-21,1147.118
2012-12-24,1144.128
2012-12-25,1144.128
2012-12-26,1142.143
2012-12-27,1145.521
2012-12-28,1153.901
2012-12-31,1148.495
2013-01-01,1148.495
2013-01-02,1175.342
2013-01-03,1186.904
2013-01-04,1174.912
2013-01-07,1176.502
2013-01-08,1170.046
2013-01-09,1177.216
2013-01-10,1187.986
2013-01-11,1182.495
2013-01-14,1185.548
2013-01-15,1184.885
2013-01-16,1190.449
2013-01-17,1192.278
2013-01-18,1192.223
2013-01-21,1194.874
2013-01-22,1200.911
2013-01-23,1202.632
2013-01-24,1199.425
2013-01-25,1201.436
2013-01-28,1197.868
2013-01-29,1216.06
2013-01-30,1215.658
2013-01-31,1211.301
2013-02-01,1218.003
2013-02-04,1216.853
2013-02-05,1206.462
2013-02-06,1209.092
2013-02-07,1211.837
2013-02-08,1222.797
2013-02-11,1213.857
2013-02-12,1217.935
2013-02-13,1233.4
2013-02-14,1244.079
2013-02-15,1237.199
2013-02-18,1249.435
2013-02-19,1259.675
2013-02-20,1257.669
2013-02-21,1223.379
2013-02-22,1239.222
2013-02-25,1246.393
2013-02-26,1225.547
2013-02-27,1233.2
2013-02-28,1254.548
2013-03-01,1246.942
2013-03-04,1225.547
2013-03-05,1250.574
2013-03-06,1264.977
2013-03-07,1264.696
2013-03-08,1263.481
2013-03-11,1273.386
2013-03-12,1273.004
2013-03-13,1262.87
2013-03-14,1259.076
2013-03-15,1284.909
2013-03-18,1256.975
2013-03-19,1246.235
2013-03-20,1243.662
2013-03-21,1247.811
2013-03-22,1251.221
2013-03-25,1257.728
2013-03-26,1251.353
2013-03-27,1256.152
2013-03-28,1248.042
2013-03-29,1248.042
2013-04-01,1246.725
2013-04-02,1257.218
2013-04-03,1252.079
2013-04-04,1230.952
2013-04-05,1222.24
2013-04-08,1227.811
2013-04-09,1256.323
2013-04-10,1260.936
2013-04-11,1273.331
2013-04-12,1267.769
2013-04-15,1242.627
2013-04-16,1232.634
2013-04-17,1239.839
2013-04-18,1220.025
2013-04-19,1221.33
2013-04-22,1223.275
2013-04-23,1236.23
2013-04-24,1257.676
2013-04-25,1264.419
2013-04-26,1259.921
2013-04-29,1274.474
2013-04-30,1295.315
2013-05-01,1276.558
2013-05-02,1261.519
2013-05-03,1267.984
2013-05-06,1266.244
2013-05-07,1254.689
2013-05-08,1271.696
2013-05-09,1272.835
2013-05-10,1251.655
2013-05-13,1251.912
2013-05-14,1247.618
2013-05-15,1236.355
2013-05-16,1225.472
2013-05-17,1214.064
2013-05-20,1227.858
2013-05-21,1217.893
2013-05-22,1202.039
2013-05-23,1181.37
2013-05-24,1159.6
2013-05-27,1149.167
2013-05-28,1149.768
2013-05-29,1150.565
2013-05-30,1151.178
2013-05-31,1138.207
2013-06-03,1144.34
2013-06-04,1139.586
2013-06-05,1109.691
2013-06-06,1097.887
2013-06-07,1082.199
2013-06-10,1077.578
2013-06-11,1077.422
2013-06-12,1081.685
2013-06-13,1085.211
2013-06-14,1111.34
2013-06-17,1113.854
2013-06-18,1098.636
2013-06-19,1117.337
2013-06-20,1052.417
2013-06-21,1050.944
2013-06-24,1043.292
2013-06-25,1037.539
2013-06-26,1062.336
2013-06-27,1075.449
2013-06-28,1059.548
2013-07-01,1046.762
2013-07-02,1067.992
2013-07-03,1037.142
2013-07-04,1060.545
2013-07-05,1058.036
2013-07-08,1057.317
2013-07-09,1076.946
2013-07-10,1084.485
2013-07-11,1095.453
2013-07-12,1086.895
2013-07-15,1092.125
2013-07-16,1110.192
2013-07-17,1107.786
2013-07-18,1103.454
2013-07-19,1102.853
2013-07-22,1115.137
2013-07-23,1118.946
2013-07-24,1117.638
2013-07-25,1116.301
2013-07-26,1123.175
2013-07-29,1120.631
2013-07-30,1102.82
2013-07-31,1093.122
2013-08-01,1088.896
2013-08-02,1098.573
2013-08-05,1096.53
2013-08-06,1104.167
2013-08-07,1084.608
2013-08-08,1111.666
2013-08-09,1120.52
2013-08-12,1129.616
2013-08-13,1129.947
2013-08-14,1137.594
2013-08-15,1128.552
2013-08-16,1134.057
2013-08-19,1132.282
2013-08-20,1117.1
2013-08-21,1114.221
2013-08-22,1109.729
2013-08-23,1121.674
2013-08-26,1127.954
2013-08-27,1119.251
2013-08-28,1104.842
2013-08-29,1104.164
2013-08-30,1110.904
2013-09-02,1135.12
2013-09-03,1147.766
2013-09-04,1155.177
2013-09-05,1145.205
2013-09-06,1154.605
2013-09-09,1167.345
2013-09-10,1182.562
2013-09-11,1191.945
2013-09-12,1188.234
2013-09-13,1178.505
2013-09-16,1197.275
2013-09-17,1200.027
2013-09-18,1196.29
2013-09-19,1224.357
2013-09-20,1209.741
2013-09-23,1211.819
2013-09-24,1201.156
2013-09-25,1207.354
2013-09-26,1210.388
2013-09-27,1207.219
2013-09-30,1191.449
2013-10-01,1193.284
2013-10-02,1192.924
2013-10-03,1199.297
2013-10-04,1201.726
2013-10-07,1187.657
2013-10-08,1189.119
2013-10-09,1188.13
2013-10-10,1188.282
2013-10-11,1208.627
2013-10-14,1205.483
2013-10-15,1223.367
2013-10-16,1224.833
2013-10-17,1243.229
2013-10-18,1256.292
2013-10-21,1264.808
2013-10-22,1275.507
2013-10-23,1260.599
2013-10-24,1259.96
2013-10-25,1262.707
2013-10-28,1273.227
2013-10-29,1257.31
2013-10-30,1259.66
2013-10-31,1255.329
2013-11-01,1247.709
2013-11-04,1250.757
2013-11-05,1260.716
2013-11-06,1265.084
2013-11-07,1257.292
2013-11-08,1244.376
2013-11-11,1239.489
2013-11-12,1234.927
2013-11-13,1215.264
2013-11-14,1227.075
2013-11-15,1242.845
2013-11-18,1243.632
2013-11-19,1239.622
2013-11-20,1226.448
2013-11-21,1202.838
2013-11-22,1202.133
2013-11-25,1204.585
2013-11-26,1202.139
2013-11-27,1191.14
2013-11-28,1192.556
2013-11-29,1195.846
2013-12-02,1182.408
2013-12-03,1180.144
2013-12-04,1168.726
2013-12-05,1154.782
2013-12-06,1159.97
2013-12-09,1149.148
2013-12-10,1155.181
2013-12-11,1136.127
2013-12-12,1110.894
2013-12-13,1121.609
2013-12-16,1119.844
2013-12-17,1113.502
2013-12-18,1111.288
2013-12-19,1130.601
2013-12-20,1151.857
2013-12-23,1163.158
2013-12-24,1168.783
2013-12-25,1168.783
2013-12-26,1163.152
2013-12-27,1163.521
2013-12-30,1173.573
2013-12-31,1177.365
2014-01-01,1177.365
2014-01-02,1178.757
2014-01-03,1181.507
2014-01-06,1173.12
2014-01-07,1165.211
2014-01-08,1166.786
2014-01-09,1163.051
2014-01-10,1171.404
2014-01-13,1178.129
2014-01-14,1152.822
2014-01-15,1150.859
2014-01-16,1149.276
2014-01-17,1146.598
2014-01-20,1146.333
2014-01-21,1154.368
2014-01-22,1159.544
2014-01-23,1136.695
2014-01-24,1124.211
2014-01-27,1127.692
2014-01-28,1116.21
2014-01-29,1125.938
2014-01-30,1117.572
2014-01-31,1113.409
2014-02-03,1123.667
2014-02-04,1114.863
2014-02-05,1111.513
2014-02-06,1130.793
2014-02-07,1138.531
2014-02-10,1149.562
2014-02-11,1168.841
2014-02-12,1181.558
2014-02-13,1173.819
2014-02-14,1189.202
2014-02-17,1199.171
2014-02-18,1202.453
2014-02-19,1205.711
2014-02-20,1199.607
2014-02-21,1203.568
2014-02-24,1214.947
2014-02-25,1215.302
2014-02-26,1207.488
2014-02-27,1201.537
2014-02-28,1199.55
2014-03-03,1195.138
2014-03-04,1200.531
2014-03-05,1216.347
2014-03-06,1229.5
2014-03-07,1233.975
2014-03-10,1214.903
2014-03-11,1214.914
2014-03-12,1201.86
2014-03-13,1220.475
2014-03-14,1199.074
2014-03-17,1204.387
2014-03-18,1215.819
2014-03-19,1214.06
2014-03-20,1191.799
2014-03-21,1208.42
2014-03-24,1215.356
2014-03-25,1216.178
2014-03-26,1235.795
2014-03-27,1234.162
2014-03-28,1235.803
2014-03-31,1246.032
2014-04-01,1241.946
2014-04-02,1244.33
2014-04-03,1244.486
2014-04-04,1256.462
2014-04-07,1251.477
2014-04-08,1259.566
2014-04-09,1274.671
2014-04-10,1287.488
2014-04-11,1273.324
2014-04-14,1258.198
2014-04-15,1257.132
2014-04-16,1266.28
2014-04-17,1270.644
2014-04-18,1270.644
2014-04-21,1270.916
2014-04-22,1279.71
2014-04-23,1277.915
2014-04-24,1277.829
2014-04-25,1279.759
2014-04-28,1278.478
2014-04-29,1267.382
2014-04-30,1266.926
2014-05-01,1258.229
2014-05-02,1259.156
2014-05-05,1260.587
2014-05-06,1276.523
2014-05-07,1263.605
2014-05-08,1278.104
2014-05-09,1273.446
2014-05-12,1271.677
2014-05-13,1283.667
2014-05-14,1290.115
2014-05-15,1290.269
2014-05-16,1284.738
2014-05-19,1266.208
2014-05-20,1257.41
2014-05-21,1250.993
2014-05-22,1266.542
2014-05-23,1270.418
2014-05-26,1276.43
2014-05-27,1275.98
2014-05-28,1275.777
2014-05-29,1283.511
2014-05-30,1279.778
2014-06-02,1278.351
2014-06-03,1268.989
2014-06-04,1263.546
2014-06-05,1266.671
2014-06-06,1276.602
2014-06-09,1277.834
2014-06-10,1281.676
2014-06-11,1281.941
2014-06-12,1280.725
2014-06-13,1270.616
2014-06-16,1272.748
2014-06-17,1262.146
2014-06-18,1258.196
2014-06-19,1287.635
2014-06-20,1273.03
2014-06-23,1286.602
2014-06-24,1276.436
2014-06-25,1270.996
2014-06-26,1288.869
2014-06-27,1286.402
2014-06-30,1277.584
2014-07-01,1278.481
2014-07-02,1291.836
2014-07-03,1290.122
2014-07-04,1297.446
2014-07-07,1298.099
2014-07-08,1299.915
2014-07-09,1287.074
2014-07-10,1287.398
2014-07-11,1292.033
2014-07-14,1299.403
2014-07-15,1295.088
2014-07-16,1296.678
2014-07-17,1298.821
2014-07-18,1302.418
2014-07-21,1303.03
2014-07-22,1306.359
2014-07-23,1321.36
2014-07-24,1321.443
2014-07-25,1319.369
2014-07-28,1316.953
2014-07-29,1316.944
2014-07-30,1316.639
2014-07-31,1315.057
2014-08-01,1300.358
2014-08-04,1298.033
2014-08-05,1290.374
2014-08-06,1290.301
2014-08-07,1282.756
2014-08-08,1265.076
2014-08-11,1268.695
2014-08-12,1287.049
2014-08-13,1289.071
2014-08-14,1297.573
2014-08-15,1299.74
2014-08-18,1307.49
2014-08-19,1319.217
2014-08-20,1321.345
2014-08-21,1321.419
2014-08-22,1322.247
2014-08-25,1319.108
2014-08-26,1322.808
2014-08-27,1332.09
2014-08-28,1328.167
2014-08-29,1329.46
2014-09-01,1329.293
2014-09-02,1326.838
2014-09-03,1338.231
2014-09-04,1336.922
2014-09-05,1329.911
2014-09-08,1316.957
2014-09-09,1311.356
2014-09-10,1295.835
2014-09-11,1282.62
2014-09-12,1270.183
2014-09-15,1254.979
2014-09-16,1248.688
2014-09-17,1242.681
2014-09-18,1235.874
2014-09-19,1233.689
2014-09-22,1207.684
2014-09-23,1216.108
2014-09-24,1210.678
2014-09-25,1204.783
2014-09-26,1184.53
2014-09-29,1166.307
2014-09-30,1176.297
2014-10-01,1179.392
2014-10-02,1180.488
2014-10-03,1169.769
2014-10-06,1173.07
2014-10-07,1182.605
2014-10-08,1164.842
2014-10-09,1187.337
2014-10-10,1149.241
2014-10-13,1146.35
2014-10-14,1154.872
2014-10-15,1170.716
2014-10-16,1169.953
2014-10-17,1172.443
2014-10-20,1187.072
2014-10-21,1191.588
2014-10-22,1204.406
2014-10-23,1198.303
2014-10-24,1209.427
2014-10-27,1219.881
2014-10-28,1224.973
2014-10-29,1231.444
2014-10-30,1226.886
2014-10-31,1233.143
2014-11-03,1215.99
2014-11-04,1222.187
2014-11-05,1203.475
2014-11-06,1199.893
2014-11-07,1216.099
2014-11-10,1217.73
2014-11-11,1217.989
2014-11-12,1216.533
2014-11-13,1212.612
2014-11-14,1214.387
2014-11-17,1202.677
2014-11-18,1202.083
2014-11-19,1180.66
2014-11-20,1168.475
2014-11-21,1174.013
2014-11-24,1177.757
2014-11-25,1161.472
2014-11-26,1174.588
2014-11-27,1176.863
2014-11-28,1155.397
2014-12-01,1126.861
2014-12-02,1138.295
2014-12-03,1142.617
2014-12-04,1149.57
2014-12-05,1132.876
2014-12-08,1137.76
2014-12-09,1123.917
2014-12-10,1113.066
2014-12-11,1099.434
2014-12-12,1096.189
2014-12-15,1083.366
2014-12-16,1077.425
2014-12-17,1072.245
2014-12-18,1081.39
2014-12-19,1107.174
2014-12-22,1127.632
2014-12-23,1108.925
2014-12-24,1113.264
2014-12-25,1113.264
2014-12-26,1114.225
2014-12-29,1136.706
2014-12-30,1131.855
2014-12-31,1128.802
2015-01-01,1128.802
2015-01-02,1126.117
2015-01-05,1124.926
2015-01-06,1109.54
2015-01-07,1097.47
2015-01-08,1112.279
2015-01-09,1140.759
2015-01-12,1127.831
2015-01-13,1122.784
2015-01-14,1111.699
2015-01-15,1115.927
2015-01-16,1105.209
2015-01-19,1109.875
2015-01-20,1103.86
2015-01-21,1117.845
2015-01-22,1117.703
2015-01-23,1111.616
2015-01-26,1108.398
2015-01-27,1121.179
2015-01-28,1123.158
2015-01-29,1102.354
2015-01-30,1105.973
2015-02-02,1118.249
2015-02-03,1115.411
2015-02-04,1138.684
2015-02-05,1153.706
2015-02-06,1156.085
2015-02-09,1157.6
2015-02-10,1148.383
2015-02-11,1133.083
2015-02-12,1128.113
2015-02-13,1163.425
2015-02-16,1166.247
2015-02-17,1166.641
2015-02-18,1177.372
2015-02-19,1175.021
2015-02-20,1176.505
