Date,AUSTRALIA IMI IMI (Large+Mid+Small Cap)
2005-11-08,598.578
2005-11-09,594.708
2005-11-10,594.604
2005-11-11,599.49
2005-11-14,600.38
2005-11-15,601.629
2005-11-16,604.278
2005-11-17,609.399
2005-11-18,612.343
2005-11-21,614.94
2005-11-22,609.967
2005-11-23,612.95
2005-11-24,619.506
2005-11-25,615.254
2005-11-28,618.789
2005-11-29,616.954
2005-11-30,617.695
2005-12-01,611.37
2005-12-02,621.241
2005-12-05,625.125
2005-12-06,627.029
2005-12-07,623.463
2005-12-08,618.349
2005-12-09,620.937
2005-12-12,627.769
2005-12-13,624.006
2005-12-14,630.339
2005-12-15,623.957
2005-12-16,621.985
2005-12-19,623.679
2005-12-20,619.525
2005-12-21,623.679
2005-12-22,622.425
2005-12-23,622.442
2005-12-26,622.442
2005-12-27,620.904
2005-12-28,628.565
2005-12-29,631.716
2005-12-30,631.896
2006-01-02,631.896
2006-01-03,636.406
2006-01-04,649.284
2006-01-05,650.005
2006-01-06,650.866
2006-01-09,656.641
2006-01-10,653.929
2006-01-11,659.773
2006-01-12,657.744
2006-01-13,658.192
2006-01-16,659.423
2006-01-17,661.353
2006-01-18,647.907
2006-01-19,653.895
2006-01-20,656.949
2006-01-23,655.596
2006-01-24,655.491
2006-01-25,662.348
2006-01-26,664.241
2006-01-27,669.085
2006-01-30,670.715
2006-01-31,675.751
2006-02-01,678.303
2006-02-02,670.008
2006-02-03,661.647
2006-02-06,661.983
2006-02-07,659.82
2006-02-08,647.415
2006-02-09,653.976
2006-02-10,652.054
2006-02-13,645.84
2006-02-14,650.936
2006-02-15,650.583
2006-02-16,644.62
2006-02-17,642.69
2006-02-20,652.564
2006-02-21,656.335
2006-02-22,654.283
2006-02-23,661.517
2006-02-24,659.169
2006-02-27,663.097
2006-02-28,667.625
2006-03-01,659.642
2006-03-02,669.649
2006-03-03,666.209
2006-03-06,666.31
2006-03-07,656.299
2006-03-08,654.728
2006-03-09,659.095
2006-03-10,654.182
2006-03-13,663.946
2006-03-14,664.834
2006-03-15,668.824
2006-03-16,669.915
2006-03-17,663.196
2006-03-20,662.038
2006-03-21,655.245
2006-03-22,661.258
2006-03-23,659.317
2006-03-24,657.024
2006-03-27,660.195
2006-03-28,662.874
2006-03-29,658.293
2006-03-30,671.005
2006-03-31,672.208
2006-04-03,683.304
2006-04-04,683.526
2006-04-05,695.976
2006-04-06,704.538
2006-04-07,701.105
2006-04-10,696.126
2006-04-11,705.803
2006-04-12,697.564
2006-04-13,691.296
2006-04-14,691.296
2006-04-17,703.393
2006-04-18,712.805
2006-04-19,725.234
2006-04-20,715.592
2006-04-21,718.919
2006-04-24,720.866
2006-04-25,723.193
2006-04-26,737.671
2006-04-27,738.13
2006-04-28,733.688
2006-05-01,743.123
2006-05-02,739.879
2006-05-03,746.938
2006-05-04,737.825
2006-05-05,746.019
2006-05-08,754.133
2006-05-09,758.447
2006-05-10,764.515
2006-05-11,767.703
2006-05-12,760.919
2006-05-15,737.417
2006-05-16,738.657
2006-05-17,734.744
2006-05-18,723.465
2006-05-19,708.957
2006-05-22,695.661
2006-05-23,697.822
2006-05-24,697.548
2006-05-25,693.279
2006-05-26,704.518
2006-05-29,715.298
2006-05-30,718.687
2006-05-31,695.11
2006-06-01,697.697
2006-06-02,704.879
2006-06-05,711.212
2006-06-06,691.1
2006-06-07,687.663
2006-06-08,673.464
2006-06-09,688.201
2006-06-12,685.815
2006-06-13,661.53
2006-06-14,662.497
2006-06-15,663.742
2006-06-16,678.418
2006-06-19,667.655
2006-06-20,663.266
2006-06-21,668.731
2006-06-22,680.259
2006-06-23,672.878
2006-06-26,673.19
2006-06-27,681.299
2006-06-28,669.128
2006-06-29,678.47
2006-06-30,700.2
2006-07-03,703.452
2006-07-04,707.686
2006-07-05,700.77
2006-07-06,708.764
2006-07-07,717.101
2006-07-10,714.252
2006-07-11,712.399
2006-07-12,716.14
2006-07-13,712.265
2006-07-14,693.753
2006-07-17,688.01
2006-07-18,683.184
2006-07-19,680.381
2006-07-20,697.319
2006-07-21,693.827
2006-07-24,689.518
2006-07-25,699.4
2006-07-26,695.447
2006-07-27,710.661
2006-07-28,705.965
2006-07-31,709.446
2006-08-01,704.62
2006-08-02,700.304
2006-08-03,705.143
2006-08-04,704.449
2006-08-07,704.184
2006-08-08,709.638
2006-08-09,706.056
2006-08-10,706.602
2006-08-11,706.543
2006-08-14,704.699
2006-08-15,703.307
2006-08-16,710.813
2006-08-17,718.72
2006-08-18,714.303
2006-08-21,722.087
2006-08-22,723.602
2006-08-23,724.506
2006-08-24,711.975
2006-08-25,709.907
2006-08-28,713.12
2006-08-29,720.952
2006-08-30,724.423
2006-08-31,730.965
2006-09-01,729.478
2006-09-04,741.33
2006-09-05,743.71
2006-09-06,734.961
2006-09-07,727.303
2006-09-08,721.348
2006-09-11,708.161
2006-09-12,703.11
2006-09-13,707.416
2006-09-14,717.338
2006-09-15,710.289
2006-09-18,716.242
2006-09-19,717.954
2006-09-20,707.433
2006-09-21,708.79
2006-09-22,702.889
2006-09-25,702.639
2006-09-26,703.706
2006-09-27,717.363
2006-09-28,718.068
2006-09-29,722.438
2006-10-02,727.134
2006-10-03,725.031
2006-10-04,717.83
2006-10-05,730.847
2006-10-06,727.85
2006-10-09,726.505
2006-10-10,732.902
2006-10-11,739.264
2006-10-12,741.375
2006-10-13,745.783
2006-10-16,752.478
2006-10-17,748.497
2006-10-18,753.568
2006-10-19,753.715
2006-10-20,760.417
2006-10-23,760.447
2006-10-24,757.302
2006-10-25,765.184
2006-10-26,772.875
2006-10-27,773.666
2006-10-30,780.512
2006-10-31,783.034
2006-11-01,789.383
2006-11-02,787.044
2006-11-03,785.884
2006-11-06,789.086
2006-11-07,801.065
2006-11-08,789.031
2006-11-09,782.315
2006-11-10,785.951
2006-11-13,779.162
2006-11-14,784.336
2006-11-15,783.237
2006-11-16,781.783
2006-11-17,785.321
2006-11-20,771.814
2006-11-21,778.79
2006-11-22,796.788
2006-11-23,799.582
2006-11-24,800.793
2006-11-27,801.327
2006-11-28,793.495
2006-11-29,807.101
2006-11-30,816.551
2006-12-01,811.072
2006-12-04,806.508
2006-12-05,803.148
2006-12-06,812.262
2006-12-07,814.091
2006-12-08,807.632
2006-12-11,807.17
2006-12-12,808.783
2006-12-13,812.754
2006-12-14,821.633
2006-12-15,820.244
2006-12-18,819.381
2006-12-19,819.73
2006-12-20,831.119
2006-12-21,826.042
2006-12-22,829.275
2006-12-25,829.284
2006-12-26,827.539
2006-12-27,834.25
2006-12-28,840.995
2006-12-29,843.123
2007-01-01,843.123
2007-01-02,851.946
2007-01-03,846.173
2007-01-04,828.385
2007-01-05,819.551
2007-01-08,811.196
2007-01-09,823.141
2007-01-10,809.061
2007-01-11,819.513
2007-01-12,832.289
2007-01-15,838.642
2007-01-16,836.488
2007-01-17,836.888
2007-01-18,842.828
2007-01-19,843.368
2007-01-22,852.599
2007-01-23,857.274
2007-01-24,849.925
2007-01-25,847.79
2007-01-26,841.691
2007-01-29,839.435
2007-01-30,847.533
2007-01-31,844.569
2007-02-01,851.218
2007-02-02,853.776
2007-02-05,853.221
2007-02-06,860.651
2007-02-07,867.303
2007-02-08,869.775
2007-02-09,869.049
2007-02-12,864.235
2007-02-13,870.576
2007-02-14,882.906
2007-02-15,888.199
2007-02-16,883.015
2007-02-19,891.335
2007-02-20,890.951
2007-02-21,889.871
2007-02-22,898.7
2007-02-23,903.54
2007-02-26,909.872
2007-02-27,902.349
2007-02-28,872.649
2007-03-01,867.612
2007-03-02,862.149
2007-03-05,832.299
2007-03-06,849.596
2007-03-07,861.417
2007-03-08,860.069
2007-03-09,866.632
2007-03-12,879.605
2007-03-13,879.917
2007-03-14,860.478
2007-03-15,879.719
2007-03-16,884.607
2007-03-19,893.239
2007-03-20,898.359
2007-03-21,895.942
2007-03-22,917.868
2007-03-23,914.901
2007-03-26,926.028
2007-03-27,920.385
2007-03-28,911.625
2007-03-29,917.999
2007-03-30,923.454
2007-04-02,921.531
2007-04-03,933.395
2007-04-04,950.671
2007-04-05,949.741
2007-04-06,949.741
2007-04-09,946.38
2007-04-10,967.281
2007-04-11,968.813
2007-04-12,971.633
2007-04-13,973.68
2007-04-16,985.111
2007-04-17,988.63
2007-04-18,995.758
2007-04-19,982.628
2007-04-20,989.996
2007-04-23,988.123
2007-04-24,979.047
2007-04-25,986.023
2007-04-26,980.643
2007-04-27,977.734
2007-04-30,980.687
2007-05-01,971.49
2007-05-02,982.189
2007-05-03,982.381
2007-05-04,987.798
2007-05-07,999.297
2007-05-08,996.739
2007-05-09,1003.244
2007-05-10,1010.352
2007-05-11,1000.465
2007-05-14,1010.633
2007-05-15,1002.648
2007-05-16,993.559
2007-05-17,1000.305
2007-05-18,994.426
2007-05-21,1000.233
2007-05-22,996.903
2007-05-23,1005.164
2007-05-24,987.368
2007-05-25,981.547
2007-05-28,981.53
2007-05-29,991.135
2007-05-30,981.98
2007-05-31,1000.0
2007-06-01,1008.744
2007-06-04,1020.695
2007-06-05,1022.263
2007-06-06,1022.801
2007-06-07,1023.865
2007-06-08,1008.541
2007-06-11,1006.09
2007-06-12,1007.96
2007-06-13,996.591
2007-06-14,1003.676
2007-06-15,1014.737
2007-06-18,1025.665
2007-06-19,1034.093
2007-06-20,1040.095
2007-06-21,1039.239
2007-06-22,1040.752
2007-06-25,1034.034
2007-06-26,1029.563
2007-06-27,996.698
2007-06-28,1021.723
2007-06-29,1026.079
2007-07-02,1036.078
2007-07-03,1037.679
2007-07-04,1042.138
2007-07-05,1051.502
2007-07-06,1050.158
2007-07-09,1061.003
2007-07-10,1056.826
2007-07-11,1052.215
2007-07-12,1059.653
2007-07-13,1069.138
2007-07-16,1071.842
2007-07-17,1074.649
2007-07-18,1071.009
2007-07-19,1082.014
2007-07-20,1090.039
2007-07-23,1087.375
2007-07-24,1093.289
2007-07-25,1077.673
2007-07-26,1057.09
2007-07-27,1002.086
2007-07-30,1000.247
2007-07-31,1013.151
2007-08-01,973.814
2007-08-02,990.972
2007-08-03,992.75
2007-08-06,974.624
2007-08-07,982.605
2007-08-08,1012.887
2007-08-09,1013.983
2007-08-10,965.789
2007-08-13,975.664
2007-08-14,962.673
2007-08-15,920.046
2007-08-16,862.546
2007-08-17,860.921
2007-08-20,920.33
2007-08-21,929.788
2007-08-22,933.461
2007-08-23,976.011
2007-08-24,969.677
2007-08-27,994.397
2007-08-28,986.178
2007-08-29,966.435
2007-08-30,974.629
2007-08-31,987.717
2007-09-03,999.029
2007-09-04,1009.516
2007-09-05,1003.55
2007-09-06,1006.691
2007-09-07,1009.815
2007-09-10,991.846
2007-09-11,1007.716
2007-09-12,1016.326
2007-09-13,1017.833
2007-09-14,1033.713
2007-09-17,1023.1
2007-09-18,1008.287
2007-09-19,1060.421
2007-09-20,1078.193
2007-09-21,1071.678
2007-09-24,1091.693
2007-09-25,1098.255
2007-09-26,1107.145
2007-09-27,1121.901
2007-09-28,1134.527
2007-10-01,1140.614
2007-10-02,1148.361
2007-10-03,1154.737
2007-10-04,1139.959
2007-10-05,1159.694
2007-10-08,1164.287
2007-10-09,1170.379
2007-10-10,1182.749
2007-10-11,1196.32
2007-10-12,1190.165
2007-10-15,1188.785
2007-10-16,1154.587
2007-10-17,1162.062
2007-10-18,1180.917
2007-10-19,1165.896
2007-10-22,1126.308
2007-10-23,1160.354
2007-10-24,1162.872
2007-10-25,1171.3
2007-10-26,1197.098
2007-10-29,1220.48
2007-10-30,1210.435
2007-10-31,1222.588
2007-11-01,1224.875
2007-11-02,1199.249
2007-11-05,1181.198
2007-11-06,1196.259
2007-11-07,1223.651
2007-11-08,1184.323
2007-11-09,1170.258
2007-11-12,1110.112
2007-11-13,1136.369
2007-11-14,1163.03
2007-11-15,1138.045
2007-11-16,1123.979
2007-11-19,1133.833
2007-11-20,1119.803
2007-11-21,1086.478
2007-11-22,1080.143
2007-11-23,1079.513
2007-11-26,1111.216
2007-11-27,1102.819
2007-11-28,1101.887
2007-11-29,1111.232
2007-11-30,1132.202
2007-12-03,1131.684
2007-12-04,1119.392
2007-12-05,1109.708
2007-12-06,1128.402
2007-12-07,1147.374
2007-12-10,1146.761
2007-12-11,1159.291
2007-12-12,1148.024
2007-12-13,1133.096
2007-12-14,1098.657
2007-12-17,1053.146
2007-12-18,1051.312
2007-12-19,1046.829
2007-12-20,1038.554
2007-12-21,1066.222
2007-12-24,1081.104
2007-12-25,1081.104
2007-12-26,1084.02
2007-12-27,1093.31
2007-12-28,1091.259
2007-12-31,1092.849
2008-01-01,1092.849
2008-01-02,1097.572
2008-01-03,1089.136
2008-01-04,1082.091
2008-01-07,1051.953
2008-01-08,1061.072
2008-01-09,1053.737
2008-01-10,1059.477
2008-01-11,1048.843
2008-01-14,1055.244
2008-01-15,1042.232
2008-01-16,999.542
2008-01-17,1005.557
2008-01-18,991.687
2008-01-21,943.831
2008-01-22,883.892
2008-01-23,917.683
2008-01-24,959.555
2008-01-25,1013.633
2008-01-28,1015.529
2008-01-29,993.642
2008-01-30,979.459
2008-01-31,989.056
2008-02-01,1033.461
2008-02-04,1048.164
2008-02-05,1021.588
2008-02-06,987.64
2008-02-07,980.779
2008-02-08,995.647
2008-02-11,980.823
2008-02-12,998.006
2008-02-13,971.924
2008-02-14,1007.476
2008-02-15,997.385
2008-02-18,995.65
2008-02-19,1015.547
2008-02-20,986.831
2008-02-21,1006.58
2008-02-22,1004.311
2008-02-25,1022.882
2008-02-26,1037.449
2008-02-27,1066.464
2008-02-28,1055.347
2008-02-29,1027.924
2008-03-03,1001.934
2008-03-04,990.483
2008-03-05,992.455
2008-03-06,1003.012
2008-03-07,970.226
2008-03-10,941.642
2008-03-11,939.653
2008-03-12,971.337
2008-03-13,958.322
2008-03-14,968.198
2008-03-17,925.445
2008-03-18,934.66
2008-03-19,966.76
2008-03-20,912.181
2008-03-21,912.181
2008-03-24,922.771
2008-03-25,965.645
2008-03-26,983.988
2008-03-27,982.385
2008-03-28,976.574
2008-03-31,971.928
2008-04-01,963.169
2008-04-02,998.44
2008-04-03,1020.838
2008-04-04,1029.422
2008-04-07,1037.194
2008-04-08,1029.916
2008-04-09,1022.086
2008-04-10,1011.706
2008-04-11,1008.457
2008-04-14,982.713
2008-04-15,994.751
2008-04-16,1024.384
2008-04-17,1029.534
2008-04-18,1003.565
2008-04-21,1052.032
2008-04-22,1048.095
2008-04-23,1069.748
2008-04-24,1050.03
2008-04-25,1042.889
2008-04-28,1050.345
2008-04-29,1046.255
2008-04-30,1053.464
2008-05-01,1040.302
2008-05-02,1066.794
2008-05-05,1082.865
2008-05-06,1079.525
2008-05-07,1069.627
2008-05-08,1079.968
2008-05-09,1086.574
2008-05-12,1102.94
2008-05-13,1095.06
2008-05-14,1099.51
2008-05-15,1106.253
2008-05-16,1126.947
2008-05-19,1134.94
2008-05-20,1133.835
2008-05-21,1122.097
2008-05-22,1115.887
2008-05-23,1109.426
2008-05-26,1097.09
2008-05-27,1098.036
2008-05-28,1086.998
2008-05-29,1092.242
2008-05-30,1080.236
2008-06-02,1082.843
2008-06-03,1064.634
2008-06-04,1075.515
2008-06-05,1058.153
2008-06-06,1077.916
2008-06-09,1068.663
2008-06-10,1031.881
2008-06-11,1037.11
2008-06-12,995.891
2008-06-13,1011.309
2008-06-16,1010.635
2008-06-17,1023.507
2008-06-18,1029.205
2008-06-19,1020.523
2008-06-20,1011.181
2008-06-23,1005.964
2008-06-24,1017.63
2008-06-25,1005.062
2008-06-26,1021.469
2008-06-27,1011.61
2008-06-30,1005.753
2008-07-01,983.882
2008-07-02,984.467
2008-07-03,963.253
2008-07-04,982.82
2008-07-07,957.993
2008-07-08,942.282
2008-07-09,960.705
2008-07-10,952.472
2008-07-11,965.611
2008-07-14,957.9
2008-07-15,947.69
2008-07-16,950.005
2008-07-17,960.259
2008-07-18,943.496
2008-07-21,980.516
2008-07-22,977.589
2008-07-23,987.304
2008-07-24,991.078
2008-07-25,952.046
2008-07-28,943.013
2008-07-29,924.065
2008-07-30,934.031
2008-07-31,938.873
2008-08-01,915.69
2008-08-04,913.555
2008-08-05,886.323
2008-08-06,906.824
2008-08-07,908.087
2008-08-08,891.313
2008-08-11,899.634
2008-08-12,891.79
2008-08-13,864.317
2008-08-14,875.777
2008-08-15,867.247
2008-08-18,874.54
2008-08-19,851.77
2008-08-20,864.688
2008-08-21,863.968
2008-08-22,864.799
2008-08-25,877.554
2008-08-26,867.102
2008-08-27,870.232
2008-08-28,888.736
2008-08-29,897.503
2008-09-01,883.881
2008-09-02,870.792
2008-09-03,856.712
2008-09-04,842.962
2008-09-05,802.475
2008-09-08,847.867
2008-09-09,820.136
2008-09-10,805.897
2008-09-11,778.749
2008-09-12,816.538
2008-09-15,794.586
2008-09-16,764.006
2008-09-17,756.662
2008-09-18,748.667
2008-09-19,807.772
2008-09-22,867.829
2008-09-23,844.866
2008-09-24,852.125
2008-09-25,841.011
2008-09-26,831.271
2008-09-29,799.066
2008-09-30,739.33
2008-10-01,772.711
2008-10-02,750.709
2008-10-03,746.442
2008-10-06,661.068
2008-10-07,676.879
2008-10-08,596.281
2008-10-09,618.093
2008-10-10,526.529
2008-10-13,573.904
2008-10-14,619.067
2008-10-15,601.923
2008-10-16,542.815
2008-10-17,558.423
2008-10-20,589.186
2008-10-21,605.767
2008-10-22,573.9
2008-10-23,539.475
2008-10-24,485.213
2008-10-27,472.34
2008-10-28,484.074
2008-10-29,524.546
2008-10-30,546.779
2008-10-31,541.183
2008-11-03,585.182
2008-11-04,600.942
2008-11-05,621.951
2008-11-06,576.534
2008-11-07,558.659
2008-11-10,579.028
2008-11-11,529.646
2008-11-12,518.167
2008-11-13,484.916
2008-11-14,504.624
2008-11-17,484.533
2008-11-18,470.535
2008-11-19,466.266
2008-11-20,421.984
2008-11-21,431.708
2008-11-24,453.97
2008-11-25,477.744
2008-11-26,468.278
2008-11-27,482.696
2008-11-28,498.233
2008-12-01,484.476
2008-12-02,461.85
2008-12-03,466.269
2008-12-04,467.339
2008-12-05,452.079
2008-12-08,490.004
2008-12-09,482.132
2008-12-10,489.9
2008-12-11,492.998
2008-12-12,472.634
2008-12-15,492.919
2008-12-16,489.96
2008-12-17,508.513
2008-12-18,516.117
2008-12-19,506.131
2008-12-22,496.633
2008-12-23,492.833
2008-12-24,501.346
2008-12-25,501.346
2008-12-26,499.696
2008-12-29,514.553
2008-12-30,517.356
2008-12-31,531.26
2009-01-01,531.26
2009-01-02,536.42
2009-01-05,540.806
2009-01-06,548.816
2009-01-07,555.189
2009-01-08,538.492
2009-01-09,539.907
2009-01-12,517.279
2009-01-13,498.909
2009-01-14,499.257
2009-01-15,475.31
2009-01-16,489.181
2009-01-19,492.236
2009-01-20,467.699
2009-01-21,456.26
2009-01-22,465.981
2009-01-23,444.068
2009-01-26,449.8
2009-01-27,464.986
2009-01-28,476.405
2009-01-29,474.396
2009-01-30,459.79
2009-02-02,451.323
2009-02-03,462.14
2009-02-04,457.829
2009-02-05,456.869
2009-02-06,475.39
2009-02-09,490.964
2009-02-10,479.24
2009-02-11,464.389
2009-02-12,466.553
2009-02-13,483.527
2009-02-16,468.871
2009-02-17,453.733
2009-02-18,445.23
2009-02-19,457.395
2009-02-20,447.589
2009-02-23,444.227
2009-02-24,441.767
2009-02-25,442.896
2009-02-26,450.5
2009-02-27,441.449
2009-03-02,424.138
2009-03-03,424.897
2009-03-04,421.642
2009-03-05,424.353
2009-03-06,417.652
2009-03-09,413.507
2009-03-10,429.425
2009-03-11,439.685
2009-03-12,436.363
2009-03-13,459.44
2009-03-16,462.687
2009-03-17,475.977
2009-03-18,474.963
2009-03-19,504.581
2009-03-20,500.159
2009-03-23,520.41
2009-03-24,526.808
2009-03-25,530.739
2009-03-26,537.264
2009-03-27,535.07
2009-03-30,514.206
2009-03-31,521.865
2009-04-01,521.699
2009-04-02,554.108
2009-04-03,557.509
2009-04-06,561.187
2009-04-07,555.241
2009-04-08,538.338
2009-04-09,552.995
2009-04-10,552.995
2009-04-13,560.822
2009-04-14,574.307
2009-04-15,568.511
2009-04-16,571.811
2009-04-17,572.661
2009-04-20,558.84
2009-04-21,544.883
2009-04-22,546.203
2009-04-23,560.874
2009-04-24,562.986
2009-04-27,562.08
2009-04-28,549.849
2009-04-29,561.912
2009-04-30,584.1
2009-05-01,576.428
2009-05-04,604.022
2009-05-05,608.38
2009-05-06,606.069
2009-05-07,629.459
2009-05-08,631.03
2009-05-11,633.133
2009-05-12,625.862
2009-05-13,617.819
2009-05-14,592.457
2009-05-15,601.854
2009-05-18,598.659
2009-05-19,624.726
2009-05-20,629.292
2009-05-21,621.003
2009-05-22,623.843
2009-05-25,617.141
2009-05-26,625.148
2009-05-27,632.71
2009-05-28,621.831
2009-05-29,645.528
2009-06-01,665.638
2009-06-02,685.723
2009-06-03,688.478
2009-06-04,666.47
2009-06-05,673.074
2009-06-08,660.085
2009-06-09,664.446
2009-06-10,685.326
2009-06-11,699.935
2009-06-12,698.456
2009-06-15,679.225
2009-06-16,671.264
2009-06-17,650.93
2009-06-18,660.299
2009-06-19,666.247
2009-06-22,657.788
2009-06-23,633.607
2009-06-24,649.951
2009-06-25,651.665
2009-06-26,668.63
2009-06-29,663.257
2009-06-30,678.333
2009-07-01,663.696
2009-07-02,654.159
2009-07-03,649.331
2009-07-06,635.396
2009-07-07,638.547
2009-07-08,627.567
2009-07-09,623.711
2009-07-10,624.684
2009-07-13,615.587
2009-07-14,645.702
2009-07-15,667.58
2009-07-16,680.679
2009-07-17,680.458
2009-07-20,697.727
2009-07-21,701.394
2009-07-22,704.693
2009-07-23,707.566
2009-07-24,708.06
2009-07-27,721.078
2009-07-28,733.598
2009-07-29,720.273
2009-07-30,736.462
2009-07-31,750.086
2009-08-03,764.475
2009-08-04,771.86
2009-08-05,760.274
2009-08-06,773.391
2009-08-07,766.979
2009-08-10,767.097
2009-08-11,765.71
2009-08-12,768.634
2009-08-13,797.58
2009-08-14,794.645
2009-08-17,769.081
2009-08-18,770.304
2009-08-19,771.356
2009-08-20,776.31
2009-08-21,765.463
2009-08-24,797.042
2009-08-25,792.387
2009-08-26,792.329
2009-08-27,793.357
2009-08-28,814.191
2009-08-31,812.72
2009-09-01,814.416
2009-09-02,795.945
2009-09-03,798.087
2009-09-04,807.402
2009-09-07,822.231
2009-09-08,844.748
2009-09-09,844.854
2009-09-10,847.981
2009-09-11,858.659
2009-09-14,841.896
2009-09-15,842.913
2009-09-16,874.045
2009-09-17,890.764
2009-09-18,880.05
2009-09-21,870.092
2009-09-22,881.241
2009-09-23,893.674
2009-09-24,883.524
2009-09-25,882.803
2009-09-28,878.928
2009-09-29,894.466
2009-09-30,905.725
2009-10-01,891.959
2009-10-02,862.45
2009-10-05,865.162
2009-10-06,885.064
2009-10-07,902.408
2009-10-08,932.217
2009-10-09,930.213
2009-10-12,930.63
2009-10-13,938.261
2009-10-14,954.93
2009-10-15,967.596
2009-10-16,958.949
2009-10-19,959.989
2009-10-20,970.215
2009-10-21,972.302
2009-10-22,962.674
2009-10-23,974.18
2009-10-26,963.338
2009-10-27,943.655
2009-10-28,914.314
2009-10-29,904.891
2009-10-30,908.058
2009-11-02,891.672
2009-11-03,884.681
2009-11-04,893.491
2009-11-05,889.577
2009-11-06,914.071
2009-11-09,943.727
2009-11-10,954.662
2009-11-11,960.678
2009-11-12,957.847
2009-11-13,953.906
2009-11-16,969.979
2009-11-17,952.489
2009-11-18,958.982
2009-11-19,945.142
2009-11-20,931.377
2009-11-23,950.518
2009-11-24,936.04
2009-11-25,951.734
2009-11-26,933.894
2009-11-27,904.221
2009-11-30,936.649
2009-12-01,947.467
2009-12-02,961.577
2009-12-03,962.362
2009-12-04,937.281
2009-12-07,928.927
2009-12-08,922.365
2009-12-09,916.408
2009-12-10,918.74
2009-12-11,919.395
2009-12-14,925.307
2009-12-15,924.371
2009-12-16,911.94
2009-12-17,900.719
2009-12-18,896.83
2009-12-21,891.32
2009-12-22,896.96
2009-12-23,909.887
2009-12-24,921.061
2009-12-25,921.061
2009-12-28,926.332
2009-12-29,947.181
2009-12-30,940.892
2009-12-31,954.435
2010-01-01,954.435
2010-01-04,970.513
2010-01-05,981.543
2010-01-06,983.914
2010-01-07,982.158
2010-01-08,985.169
2010-01-11,1005.567
2010-01-12,989.496
2010-01-13,980.091
2010-01-14,994.211
2010-01-15,987.892
2010-01-18,993.077
2010-01-19,980.206
2010-01-20,967.757
2010-01-21,954.016
2010-01-22,938.139
2010-01-25,929.581
2010-01-26,924.643
2010-01-27,908.172
2010-01-28,914.731
2010-01-29,886.136
2010-02-01,873.805
2010-02-02,887.636
2010-02-03,895.193
2010-02-04,877.572
2010-02-05,851.242
2010-02-08,858.065
2010-02-09,857.767
2010-02-10,858.97
2010-02-11,879.672
2010-02-12,879.485
2010-02-15,883.122
2010-02-16,899.133
2010-02-17,920.238
2010-02-18,919.663
2010-02-19,908.028
2010-02-22,932.043
2010-02-23,929.942
2010-02-24,914.81
2010-02-25,892.526
2010-02-26,914.055
2010-03-01,929.661
2010-03-02,937.792
2010-03-03,947.968
2010-03-04,945.924
2010-03-05,957.814
2010-03-08,968.827
2010-03-09,973.182
2010-03-10,978.769
2010-03-11,973.123
2010-03-12,975.673
2010-03-15,964.147
2010-03-16,969.457
2010-03-17,989.097
2010-03-18,988.321
2010-03-19,986.262
2010-03-22,977.205
2010-03-23,990.394
2010-03-24,983.944
2010-03-25,985.71
2010-03-26,979.945
2010-03-29,992.084
2010-03-30,1000.147
2010-03-31,990.989
2010-04-01,999.025
2010-04-02,999.025
2010-04-05,998.428
2010-04-06,1013.16
2010-04-07,1016.642
2010-04-08,1011.368
2010-04-09,1018.485
2010-04-12,1023.817
2010-04-13,1011.724
2010-04-14,1031.72
2010-04-15,1032.6
2010-04-16,1022.389
2010-04-19,999.399
2010-04-20,1012.706
2010-04-21,1016.881
2010-04-22,1003.766
2010-04-23,993.439
2010-04-26,999.259
2010-04-27,996.418
2010-04-28,982.592
2010-04-29,980.364
2010-04-30,987.835
2010-05-03,976.064
2010-05-04,951.364
2010-05-05,935.179
2010-05-06,907.573
2010-05-07,873.043
2010-05-10,914.056
2010-05-11,900.172
2010-05-12,903.52
2010-05-13,924.252
2010-05-14,907.411
2010-05-17,868.257
2010-05-18,864.166
2010-05-19,816.042
2010-05-20,780.873
2010-05-21,785.629
2010-05-24,807.06
2010-05-25,767.957
2010-05-26,792.171
2010-05-27,816.1
2010-05-28,835.326
2010-05-31,821.234
2010-06-01,820.188
2010-06-02,805.661
2010-06-03,835.874
2010-06-04,816.344
2010-06-07,779.098
2010-06-08,791.291
2010-06-09,807.762
2010-06-10,829.09
2010-06-11,845.029
2010-06-14,860.653
2010-06-15,856.843
2010-06-16,870.761
2010-06-17,863.1
2010-06-18,874.844
2010-06-21,898.127
2010-06-22,885.523
2010-06-23,861.327
2010-06-24,857.641
2010-06-25,842.989
2010-06-28,846.208
2010-06-29,819.484
2010-06-30,802.931
2010-07-01,783.294
2010-07-02,792.895
2010-07-05,782.014
2010-07-06,807.524
2010-07-07,807.517
2010-07-08,841.853
2010-07-09,850.528
2010-07-12,852.019
2010-07-13,849.662
2010-07-14,870.478
2010-07-15,861.642
2010-07-16,853.618
2010-07-19,835.536
2010-07-20,853.479
2010-07-21,861.365
2010-07-22,863.722
2010-07-23,882.189
2010-07-26,892.597
2010-07-27,898.099
2010-07-28,895.649
2010-07-29,903.688
2010-07-30,900.683
2010-08-02,917.998
2010-08-03,924.239
2010-08-04,919.194
2010-08-05,921.323
2010-08-06,924.438
2010-08-09,930.82
2010-08-10,913.909
2010-08-11,888.109
2010-08-12,873.922
2010-08-13,887.255
2010-08-16,884.68
2010-08-17,900.703
2010-08-18,895.112
2010-08-19,892.149
