Date,AUSTRALIA IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,576.32
2005-11-09,572.651
2005-11-10,573.128
2005-11-11,576.528
2005-11-14,579.102
2005-11-15,579.506
2005-11-16,580.802
2005-11-17,585.761
2005-11-18,590.096
2005-11-21,593.465
2005-11-22,588.312
2005-11-23,590.455
2005-11-24,597.328
2005-11-25,594.061
2005-11-28,598.038
2005-11-29,594.436
2005-11-30,595.211
2005-12-01,590.021
2005-12-02,601.051
2005-12-05,605.392
2005-12-06,606.472
2005-12-07,604.528
2005-12-08,599.768
2005-12-09,604.297
2005-12-12,609.937
2005-12-13,605.424
2005-12-14,610.42
2005-12-15,603.897
2005-12-16,601.232
2005-12-19,603.757
2005-12-20,600.079
2005-12-21,604.582
2005-12-22,604.765
2005-12-23,604.87
2005-12-26,604.87
2005-12-27,603.376
2005-12-28,610.384
2005-12-29,614.774
2005-12-30,614.645
2006-01-02,614.645
2006-01-03,621.096
2006-01-04,635.032
2006-01-05,633.624
2006-01-06,633.41
2006-01-09,641.947
2006-01-10,638.847
2006-01-11,643.311
2006-01-12,642.638
2006-01-13,642.7
2006-01-16,645.674
2006-01-17,649.083
2006-01-18,633.616
2006-01-19,641.222
2006-01-20,644.224
2006-01-23,643.533
2006-01-24,644.256
2006-01-25,650.83
2006-01-26,652.69
2006-01-27,659.657
2006-01-30,664.05
2006-01-31,664.632
2006-02-01,664.954
2006-02-02,657.047
2006-02-03,647.632
2006-02-06,647.111
2006-02-07,644.929
2006-02-08,628.177
2006-02-09,636.79
2006-02-10,636.448
2006-02-13,626.4
2006-02-14,631.315
2006-02-15,630.732
2006-02-16,623.168
2006-02-17,621.311
2006-02-20,633.827
2006-02-21,638.159
2006-02-22,635.902
2006-02-23,642.847
2006-02-24,636.981
2006-02-27,642.525
2006-02-28,645.506
2006-03-01,638.621
2006-03-02,649.326
2006-03-03,647.338
2006-03-06,646.767
2006-03-07,634.954
2006-03-08,631.274
2006-03-09,635.9
2006-03-10,631.44
2006-03-13,643.932
2006-03-14,643.666
2006-03-15,649.953
2006-03-16,654.698
2006-03-17,649.251
2006-03-20,649.855
2006-03-21,643.255
2006-03-22,649.055
2006-03-23,647.737
2006-03-24,646.092
2006-03-27,652.275
2006-03-28,655.257
2006-03-29,650.428
2006-03-30,664.665
2006-03-31,668.692
2006-04-03,682.067
2006-04-04,684.884
2006-04-05,696.654
2006-04-06,708.532
2006-04-07,703.898
2006-04-10,699.171
2006-04-11,712.254
2006-04-12,700.948
2006-04-13,695.79
2006-04-14,695.79
2006-04-17,707.965
2006-04-18,720.55
2006-04-19,736.568
2006-04-20,725.524
2006-04-21,725.278
2006-04-24,730.2
2006-04-25,732.557
2006-04-26,746.409
2006-04-27,743.651
2006-04-28,735.259
2006-05-01,748.392
2006-05-02,745.576
2006-05-03,755.308
2006-05-04,743.063
2006-05-05,754.146
2006-05-08,764.891
2006-05-09,767.389
2006-05-10,777.611
2006-05-11,782.467
2006-05-12,774.965
2006-05-15,746.326
2006-05-16,743.089
2006-05-17,741.429
2006-05-18,725.759
2006-05-19,711.464
2006-05-22,693.164
2006-05-23,693.183
2006-05-24,698.382
2006-05-25,692.142
2006-05-26,706.982
2006-05-29,721.134
2006-05-30,724.54
2006-05-31,698.491
2006-06-01,699.794
2006-06-02,704.558
2006-06-05,713.157
2006-06-06,691.227
2006-06-07,685.938
2006-06-08,667.383
2006-06-09,677.422
2006-06-12,675.074
2006-06-13,646.399
2006-06-14,649.673
2006-06-15,653.365
2006-06-16,675.199
2006-06-19,661.542
2006-06-20,655.294
2006-06-21,662.665
2006-06-22,677.077
2006-06-23,666.717
2006-06-26,667.771
2006-06-27,677.809
2006-06-28,662.177
2006-06-29,673.334
2006-06-30,699.815
2006-07-03,705.087
2006-07-04,708.97
2006-07-05,699.913
2006-07-06,706.225
2006-07-07,716.576
2006-07-10,713.47
2006-07-11,711.133
2006-07-12,719.023
2006-07-13,714.837
2006-07-14,693.551
2006-07-17,688.475
2006-07-18,681.904
2006-07-19,678.604
2006-07-20,696.624
2006-07-21,688.009
2006-07-24,680.666
2006-07-25,693.283
2006-07-26,688.003
2006-07-27,702.969
2006-07-28,697.738
2006-07-31,700.251
2006-08-01,693.728
2006-08-02,686.157
2006-08-03,691.071
2006-08-04,688.87
2006-08-07,688.695
2006-08-08,693.206
2006-08-09,687.239
2006-08-10,686.318
2006-08-11,685.5
2006-08-14,684.591
2006-08-15,679.643
2006-08-16,687.331
2006-08-17,699.341
2006-08-18,697.786
2006-08-21,706.671
2006-08-22,710.184
2006-08-23,711.297
2006-08-24,698.687
2006-08-25,697.596
2006-08-28,701.233
2006-08-29,707.243
2006-08-30,707.691
2006-08-31,715.382
2006-09-01,713.29
2006-09-04,725.094
2006-09-05,729.754
2006-09-06,720.318
2006-09-07,710.87
2006-09-08,701.528
2006-09-11,684.581
2006-09-12,670.693
2006-09-13,676.601
2006-09-14,688.881
2006-09-15,680.436
2006-09-18,685.003
2006-09-19,687.552
2006-09-20,676.672
2006-09-21,679.43
2006-09-22,675.939
2006-09-25,675.731
2006-09-26,675.736
2006-09-27,692.458
2006-09-28,695.088
2006-09-29,699.355
2006-10-02,704.159
2006-10-03,700.504
2006-10-04,688.327
2006-10-05,701.319
2006-10-06,698.62
2006-10-09,697.848
2006-10-10,707.214
2006-10-11,713.329
2006-10-12,715.571
2006-10-13,722.409
2006-10-16,732.937
2006-10-17,731.204
2006-10-18,734.797
2006-10-19,732.348
2006-10-20,740.595
2006-10-23,740.677
2006-10-24,736.616
2006-10-25,745.872
2006-10-26,753.53
2006-10-27,753.318
2006-10-30,765.839
2006-10-31,764.13
2006-11-01,770.749
2006-11-02,767.725
2006-11-03,764.059
2006-11-06,769.627
2006-11-07,782.778
2006-11-08,768.218
2006-11-09,763.377
2006-11-10,769.654
2006-11-13,756.782
2006-11-14,761.772
2006-11-15,760.472
2006-11-16,757.596
2006-11-17,761.269
2006-11-20,749.214
2006-11-21,754.057
2006-11-22,773.049
2006-11-23,773.401
2006-11-24,774.906
2006-11-27,776.457
2006-11-28,767.625
2006-11-29,781.317
2006-11-30,793.032
2006-12-01,788.07
2006-12-04,784.771
2006-12-05,784.0
2006-12-06,794.011
2006-12-07,794.04
2006-12-08,787.591
2006-12-11,785.343
2006-12-12,784.675
2006-12-13,789.268
2006-12-14,801.129
2006-12-15,801.148
2006-12-18,799.006
2006-12-19,797.917
2006-12-20,809.588
2006-12-21,802.41
2006-12-22,802.929
2006-12-25,802.947
2006-12-26,801.258
2006-12-27,806.998
2006-12-28,812.679
2006-12-29,815.461
2007-01-01,815.461
2007-01-02,825.938
2007-01-03,821.339
2007-01-04,798.593
2007-01-05,789.683
2007-01-08,780.294
2007-01-09,791.161
2007-01-10,776.642
2007-01-11,787.595
2007-01-12,802.015
2007-01-15,809.247
2007-01-16,806.432
2007-01-17,805.938
2007-01-18,811.351
2007-01-19,811.272
2007-01-22,822.499
2007-01-23,826.463
2007-01-24,822.213
2007-01-25,820.006
2007-01-26,814.107
2007-01-29,811.636
2007-01-30,818.3
2007-01-31,816.082
2007-02-01,822.08
2007-02-02,826.282
2007-02-05,825.132
2007-02-06,831.555
2007-02-07,841.523
2007-02-08,841.867
2007-02-09,843.261
2007-02-12,840.878
2007-02-13,846.882
2007-02-14,862.243
2007-02-15,868.443
2007-02-16,864.114
2007-02-19,870.857
2007-02-20,872.991
2007-02-21,869.621
2007-02-22,876.196
2007-02-23,885.833
2007-02-26,897.441
2007-02-27,891.331
2007-02-28,854.802
2007-03-01,852.535
2007-03-02,847.337
2007-03-05,815.558
2007-03-06,832.38
2007-03-07,845.454
2007-03-08,843.564
2007-03-09,849.85
2007-03-12,864.051
2007-03-13,865.126
2007-03-14,844.991
2007-03-15,864.613
2007-03-16,872.857
2007-03-19,881.896
2007-03-20,888.386
2007-03-21,888.541
2007-03-22,910.815
2007-03-23,907.198
2007-03-26,923.099
2007-03-27,918.7
2007-03-28,910.493
2007-03-29,915.587
2007-03-30,920.862
2007-04-02,917.068
2007-04-03,931.142
2007-04-04,950.767
2007-04-05,949.762
2007-04-06,949.762
2007-04-09,946.401
2007-04-10,966.695
2007-04-11,967.461
2007-04-12,968.678
2007-04-13,970.198
2007-04-16,983.264
2007-04-17,980.046
2007-04-18,987.389
2007-04-19,972.621
2007-04-20,980.351
2007-04-23,980.614
2007-04-24,971.952
2007-04-25,978.877
2007-04-26,974.673
2007-04-27,969.383
2007-04-30,971.839
2007-05-01,960.288
2007-05-02,970.192
2007-05-03,971.025
2007-05-04,978.975
2007-05-07,995.618
2007-05-08,993.493
2007-05-09,1004.818
2007-05-10,1011.3
2007-05-11,999.579
2007-05-14,1011.699
2007-05-15,1002.072
2007-05-16,993.795
2007-05-17,1003.538
2007-05-18,994.11
2007-05-21,1002.683
2007-05-22,1003.48
2007-05-23,1011.655
2007-05-24,993.386
2007-05-25,984.095
2007-05-28,985.014
2007-05-29,996.099
2007-05-30,985.227
2007-05-31,1000.0
2007-06-01,1011.237
2007-06-04,1025.954
2007-06-05,1027.678
2007-06-06,1028.578
2007-06-07,1028.769
2007-06-08,1014.63
2007-06-11,1012.164
2007-06-12,1017.174
2007-06-13,1003.921
2007-06-14,1017.633
2007-06-15,1030.621
2007-06-18,1046.496
2007-06-19,1054.983
2007-06-20,1057.996
2007-06-21,1057.857
2007-06-22,1059.77
2007-06-25,1051.23
2007-06-26,1045.88
2007-06-27,1009.136
2007-06-28,1034.686
2007-06-29,1040.749
2007-07-02,1051.806
2007-07-03,1057.707
2007-07-04,1064.175
2007-07-05,1074.252
2007-07-06,1074.745
2007-07-09,1089.751
2007-07-10,1083.65
2007-07-11,1075.9
2007-07-12,1090.639
2007-07-13,1101.083
2007-07-16,1100.15
2007-07-17,1102.159
2007-07-18,1093.48
2007-07-19,1105.111
2007-07-20,1114.703
2007-07-23,1110.622
2007-07-24,1118.271
2007-07-25,1099.521
2007-07-26,1077.04
2007-07-27,1016.088
2007-07-30,1018.191
2007-07-31,1035.806
2007-08-01,990.666
2007-08-02,1006.515
2007-08-03,1011.169
2007-08-06,988.771
2007-08-07,994.139
2007-08-08,1028.852
2007-08-09,1027.271
2007-08-10,973.343
2007-08-13,980.418
2007-08-14,969.318
2007-08-15,922.387
2007-08-16,862.448
2007-08-17,856.873
2007-08-20,923.823
2007-08-21,934.861
2007-08-22,939.804
2007-08-23,990.168
2007-08-24,981.069
2007-08-27,1011.138
2007-08-28,1002.349
2007-08-29,980.933
2007-08-30,994.007
2007-08-31,1009.77
2007-09-03,1021.496
2007-09-04,1032.118
2007-09-05,1028.86
2007-09-06,1034.719
2007-09-07,1043.255
2007-09-10,1021.466
2007-09-11,1038.149
2007-09-12,1047.598
2007-09-13,1049.963
2007-09-14,1067.172
2007-09-17,1057.041
2007-09-18,1045.535
2007-09-19,1104.514
2007-09-20,1126.815
2007-09-21,1120.548
2007-09-24,1149.029
2007-09-25,1159.055
2007-09-26,1162.751
2007-09-27,1180.368
2007-09-28,1197.459
2007-10-01,1206.142
2007-10-02,1216.099
2007-10-03,1217.822
2007-10-04,1196.117
2007-10-05,1220.476
2007-10-08,1228.417
2007-10-09,1231.338
2007-10-10,1244.572
2007-10-11,1259.44
2007-10-12,1252.818
2007-10-15,1255.207
2007-10-16,1222.517
2007-10-17,1228.859
2007-10-18,1256.044
2007-10-19,1239.08
2007-10-22,1189.648
2007-10-23,1225.067
2007-10-24,1226.498
2007-10-25,1233.312
2007-10-26,1268.517
2007-10-29,1299.461
2007-10-30,1286.371
2007-10-31,1297.116
2007-11-01,1302.061
2007-11-02,1268.505
2007-11-05,1245.855
2007-11-06,1261.084
2007-11-07,1299.808
2007-11-08,1256.437
2007-11-09,1250.011
2007-11-12,1187.138
2007-11-13,1209.374
2007-11-14,1235.479
2007-11-15,1206.342
2007-11-16,1190.369
2007-11-19,1202.579
2007-11-20,1180.824
2007-11-21,1148.477
2007-11-22,1138.617
2007-11-23,1140.172
2007-11-26,1181.529
2007-11-27,1174.047
2007-11-28,1171.342
2007-11-29,1185.094
2007-11-30,1211.639
2007-12-03,1208.087
2007-12-04,1194.118
2007-12-05,1184.828
2007-12-06,1203.809
2007-12-07,1223.842
2007-12-10,1225.95
2007-12-11,1239.936
2007-12-12,1226.264
2007-12-13,1212.999
2007-12-14,1174.104
2007-12-17,1131.896
2007-12-18,1125.264
2007-12-19,1120.558
2007-12-20,1110.207
2007-12-21,1136.506
2007-12-24,1157.737
2007-12-25,1157.737
2007-12-26,1160.861
2007-12-27,1177.465
2007-12-28,1176.687
2007-12-31,1176.325
2008-01-01,1176.325
2008-01-02,1183.152
2008-01-03,1178.166
2008-01-04,1171.473
2008-01-07,1138.794
2008-01-08,1144.454
2008-01-09,1139.503
2008-01-10,1148.196
2008-01-11,1137.893
2008-01-14,1144.235
2008-01-15,1133.214
2008-01-16,1083.246
2008-01-17,1082.708
2008-01-18,1057.333
2008-01-21,1004.132
2008-01-22,932.725
2008-01-23,979.956
2008-01-24,1021.386
2008-01-25,1079.881
2008-01-28,1081.9
2008-01-29,1062.294
2008-01-30,1055.514
2008-01-31,1064.923
2008-02-01,1114.161
2008-02-04,1139.43
2008-02-05,1114.487
2008-02-06,1073.86
2008-02-07,1067.291
2008-02-08,1075.186
2008-02-11,1061.919
2008-02-12,1078.746
2008-02-13,1061.983
2008-02-14,1102.778
2008-02-15,1094.88
2008-02-18,1094.916
2008-02-19,1115.011
2008-02-20,1093.421
2008-02-21,1120.181
2008-02-22,1124.014
2008-02-25,1144.949
2008-02-26,1153.02
2008-02-27,1183.778
2008-02-28,1178.981
2008-02-29,1156.44
2008-03-03,1134.305
2008-03-04,1119.381
2008-03-05,1123.875
2008-03-06,1140.425
2008-03-07,1109.232
2008-03-10,1070.434
2008-03-11,1050.955
2008-03-12,1084.329
2008-03-13,1075.252
2008-03-14,1090.911
2008-03-17,1051.991
2008-03-18,1051.439
2008-03-19,1078.195
2008-03-20,1002.718
2008-03-21,1002.718
2008-03-24,1014.359
2008-03-25,1051.914
2008-03-26,1075.015
2008-03-27,1077.879
2008-03-28,1074.859
2008-03-31,1068.346
2008-04-01,1064.602
2008-04-02,1095.331
2008-04-03,1123.615
2008-04-04,1138.295
2008-04-07,1164.589
2008-04-08,1155.971
2008-04-09,1159.581
2008-04-10,1154.526
2008-04-11,1149.386
2008-04-14,1122.108
2008-04-15,1133.413
2008-04-16,1167.771
2008-04-17,1178.084
2008-04-18,1144.382
2008-04-21,1196.037
2008-04-22,1190.233
2008-04-23,1219.708
2008-04-24,1201.167
2008-04-25,1192.998
2008-04-28,1188.171
2008-04-29,1180.517
2008-04-30,1184.651
2008-05-01,1176.504
2008-05-02,1201.002
2008-05-05,1223.141
2008-05-06,1227.846
2008-05-07,1226.812
2008-05-08,1230.202
2008-05-09,1240.641
2008-05-12,1252.093
2008-05-13,1246.679
2008-05-14,1264.094
2008-05-15,1273.536
2008-05-16,1296.674
2008-05-19,1317.413
2008-05-20,1316.3
2008-05-21,1300.916
2008-05-22,1299.823
2008-05-23,1291.073
2008-05-26,1273.713
2008-05-27,1276.97
2008-05-28,1252.796
2008-05-29,1262.877
2008-05-30,1240.441
2008-06-02,1259.881
2008-06-03,1245.989
2008-06-04,1250.677
2008-06-05,1210.155
2008-06-06,1240.389
2008-06-09,1229.741
2008-06-10,1196.145
2008-06-11,1194.928
2008-06-12,1150.544
2008-06-13,1177.32
2008-06-16,1179.944
2008-06-17,1199.292
2008-06-18,1211.509
2008-06-19,1214.131
2008-06-20,1203.182
2008-06-23,1199.064
2008-06-24,1228.354
2008-06-25,1198.553
2008-06-26,1209.325
2008-06-27,1203.366
2008-06-30,1205.787
2008-07-01,1191.165
2008-07-02,1178.903
2008-07-03,1124.345
2008-07-04,1139.018
2008-07-07,1108.716
2008-07-08,1097.03
2008-07-09,1114.246
2008-07-10,1106.565
2008-07-11,1138.536
2008-07-14,1132.063
2008-07-15,1129.772
2008-07-16,1121.529
2008-07-17,1111.516
2008-07-18,1085.461
2008-07-21,1123.495
2008-07-22,1126.007
2008-07-23,1114.289
2008-07-24,1094.864
2008-07-25,1070.121
2008-07-28,1079.945
2008-07-29,1069.903
2008-07-30,1074.116
2008-07-31,1088.418
2008-08-01,1063.471
2008-08-04,1058.898
2008-08-05,1000.25
2008-08-06,1015.398
2008-08-07,1016.252
2008-08-08,1001.354
2008-08-11,997.411
2008-08-12,986.725
2008-08-13,963.591
2008-08-14,997.546
2008-08-15,979.559
2008-08-18,991.474
2008-08-19,968.083
2008-08-20,990.337
2008-08-21,996.129
2008-08-22,1004.919
2008-08-25,1011.408
2008-08-26,1003.567
2008-08-27,1013.359
2008-08-28,1038.775
2008-08-29,1045.729
2008-09-01,1026.383
2008-09-02,995.997
2008-09-03,964.84
2008-09-04,946.969
2008-09-05,905.886
2008-09-08,947.434
2008-09-09,912.294
2008-09-10,886.287
2008-09-11,862.291
2008-09-12,911.597
2008-09-15,898.684
2008-09-16,867.79
2008-09-17,860.359
2008-09-18,858.386
2008-09-19,902.482
2008-09-22,976.469
2008-09-23,950.64
2008-09-24,951.642
2008-09-25,936.339
2008-09-26,922.277
2008-09-29,882.558
2008-09-30,804.163
2008-10-01,843.359
2008-10-02,808.292
2008-10-03,798.27
2008-10-06,705.243
2008-10-07,721.958
2008-10-08,633.393
2008-10-09,664.558
2008-10-10,567.139
2008-10-13,615.226
2008-10-14,668.567
2008-10-15,641.151
2008-10-16,567.046
2008-10-17,578.703
2008-10-20,611.955
2008-10-21,636.521
2008-10-22,601.321
2008-10-23,557.944
2008-10-24,507.76
2008-10-27,496.437
2008-10-28,515.241
2008-10-29,563.685
2008-10-30,596.624
2008-10-31,586.938
2008-11-03,634.274
2008-11-04,647.122
2008-11-05,678.745
2008-11-06,625.961
2008-11-07,603.809
2008-11-10,638.638
2008-11-11,585.104
2008-11-12,571.212
2008-11-13,534.604
2008-11-14,563.111
2008-11-17,542.406
2008-11-18,521.964
2008-11-19,506.339
2008-11-20,452.176
2008-11-21,464.933
2008-11-24,494.68
2008-11-25,519.748
2008-11-26,506.294
2008-11-27,527.483
2008-11-28,549.625
2008-12-01,532.089
2008-12-02,504.335
2008-12-03,512.267
2008-12-04,510.62
2008-12-05,490.033
2008-12-08,532.047
2008-12-09,534.352
2008-12-10,547.203
2008-12-11,550.755
2008-12-12,523.558
2008-12-15,553.07
2008-12-16,549.063
2008-12-17,572.88
2008-12-18,579.634
2008-12-19,565.461
2008-12-22,554.55
2008-12-23,543.621
2008-12-24,553.794
2008-12-25,553.794
2008-12-26,551.971
2008-12-29,566.511
2008-12-30,572.28
2008-12-31,590.239
2009-01-01,590.239
2009-01-02,595.987
2009-01-05,604.551
2009-01-06,611.622
2009-01-07,618.015
2009-01-08,594.054
2009-01-09,598.183
2009-01-12,572.422
2009-01-13,552.942
2009-01-14,555.135
2009-01-15,528.261
2009-01-16,547.69
2009-01-19,552.524
2009-01-20,523.488
2009-01-21,514.145
2009-01-22,524.737
2009-01-23,501.943
2009-01-26,508.422
2009-01-27,530.316
2009-01-28,542.968
2009-01-29,539.921
2009-01-30,525.077
2009-02-02,514.291
2009-02-03,523.85
2009-02-04,523.136
2009-02-05,532.558
2009-02-06,555.32
2009-02-09,575.713
2009-02-10,561.84
2009-02-11,543.764
2009-02-12,546.175
2009-02-13,565.14
2009-02-16,547.424
2009-02-17,532.59
2009-02-18,522.395
2009-02-19,534.633
2009-02-20,523.029
2009-02-23,519.468
2009-02-24,518.26
2009-02-25,519.817
2009-02-26,527.142
2009-02-27,514.368
2009-03-02,495.179
2009-03-03,494.718
2009-03-04,494.541
2009-03-05,500.818
2009-03-06,495.217
2009-03-09,496.795
2009-03-10,513.534
2009-03-11,526.4
2009-03-12,518.673
2009-03-13,541.558
2009-03-16,540.325
2009-03-17,553.306
2009-03-18,545.958
2009-03-19,578.288
2009-03-20,579.119
2009-03-23,603.506
2009-03-24,611.764
2009-03-25,611.257
2009-03-26,620.973
2009-03-27,617.857
2009-03-30,592.672
2009-03-31,598.798
2009-04-01,599.14
2009-04-02,635.376
2009-04-03,637.243
2009-04-06,638.421
2009-04-07,629.291
2009-04-08,613.241
2009-04-09,628.427
2009-04-10,628.427
2009-04-13,637.322
2009-04-14,650.083
2009-04-15,648.785
2009-04-16,648.28
2009-04-17,648.69
2009-04-20,632.348
2009-04-21,617.575
2009-04-22,619.633
2009-04-23,636.882
2009-04-24,641.232
2009-04-27,641.819
2009-04-28,628.24
2009-04-29,643.979
2009-04-30,669.423
2009-05-01,659.869
2009-05-04,691.301
2009-05-05,699.093
2009-05-06,695.615
2009-05-07,726.91
2009-05-08,728.038
2009-05-11,730.628
2009-05-12,721.874
2009-05-13,713.991
2009-05-14,681.14
2009-05-15,696.174
2009-05-18,691.852
2009-05-19,722.111
2009-05-20,726.926
2009-05-21,720.635
2009-05-22,721.368
2009-05-25,717.836
2009-05-26,724.697
2009-05-27,732.211
2009-05-28,718.341
2009-05-29,743.679
2009-06-01,764.999
2009-06-02,787.841
2009-06-03,789.386
2009-06-04,759.658
2009-06-05,779.662
2009-06-08,764.616
2009-06-09,763.423
2009-06-10,788.709
2009-06-11,809.163
2009-06-12,804.862
2009-06-15,777.255
2009-06-16,770.119
2009-06-17,746.887
2009-06-18,752.239
2009-06-19,758.545
2009-06-22,749.734
2009-06-23,720.935
2009-06-24,737.98
2009-06-25,742.021
2009-06-26,758.472
2009-06-29,749.937
2009-06-30,769.021
2009-07-01,754.319
2009-07-02,743.351
2009-07-03,734.761
2009-07-06,715.346
2009-07-07,718.2
2009-07-08,703.711
2009-07-09,701.905
2009-07-10,701.1
2009-07-13,692.076
2009-07-14,724.365
2009-07-15,749.726
2009-07-16,763.718
2009-07-17,764.334
2009-07-20,786.246
2009-07-21,793.424
2009-07-22,796.775
2009-07-23,801.772
2009-07-24,802.271
2009-07-27,815.378
2009-07-28,828.886
2009-07-29,813.169
2009-07-30,826.38
2009-07-31,841.125
2009-08-03,855.139
2009-08-04,863.317
2009-08-05,849.893
2009-08-06,864.777
2009-08-07,854.879
2009-08-10,852.275
2009-08-11,846.472
2009-08-12,850.551
2009-08-13,878.515
2009-08-14,873.869
2009-08-17,845.126
2009-08-18,844.767
2009-08-19,845.016
2009-08-20,854.425
2009-08-21,847.513
2009-08-24,882.179
2009-08-25,875.25
2009-08-26,872.679
2009-08-27,871.738
2009-08-28,893.554
2009-08-31,885.603
2009-09-01,887.855
2009-09-02,869.003
2009-09-03,875.15
2009-09-04,885.974
2009-09-07,901.572
2009-09-08,925.504
2009-09-09,924.505
2009-09-10,926.456
2009-09-11,937.116
2009-09-14,920.848
2009-09-15,921.344
2009-09-16,955.155
2009-09-17,971.955
2009-09-18,954.603
2009-09-21,943.461
2009-09-22,956.128
2009-09-23,968.046
2009-09-24,955.318
2009-09-25,951.752
2009-09-28,943.119
2009-09-29,958.064
2009-09-30,969.572
2009-10-01,957.076
2009-10-02,924.589
2009-10-05,931.343
2009-10-06,955.736
2009-10-07,972.899
2009-10-08,999.502
2009-10-09,994.219
2009-10-12,996.978
2009-10-13,1003.947
2009-10-14,1023.376
2009-10-15,1040.74
2009-10-16,1034.205
2009-10-19,1038.954
2009-10-20,1049.286
2009-10-21,1051.89
2009-10-22,1044.357
2009-10-23,1054.821
2009-10-26,1042.965
2009-10-27,1018.623
2009-10-28,991.464
2009-10-29,981.38
2009-10-30,982.394
2009-11-02,967.014
2009-11-03,960.749
2009-11-04,973.236
2009-11-05,970.491
2009-11-06,999.354
2009-11-09,1024.118
2009-11-10,1036.085
2009-11-11,1042.538
2009-11-12,1042.866
2009-11-13,1037.895
2009-11-16,1060.919
2009-11-17,1045.77
2009-11-18,1050.029
2009-11-19,1033.885
2009-11-20,1017.78
2009-11-23,1042.151
2009-11-24,1027.023
2009-11-25,1047.788
2009-11-26,1032.201
2009-11-27,999.814
2009-11-30,1029.689
2009-12-01,1041.954
2009-12-02,1060.899
2009-12-03,1065.519
2009-12-04,1035.229
2009-12-07,1021.706
2009-12-08,1016.278
2009-12-09,1005.218
2009-12-10,1007.314
2009-12-11,1009.377
2009-12-14,1016.361
2009-12-15,1017.038
2009-12-16,1002.614
2009-12-17,990.898
2009-12-18,986.685
2009-12-21,983.495
2009-12-22,991.689
2009-12-23,1005.845
2009-12-24,1018.601
2009-12-25,1018.601
2009-12-28,1024.431
2009-12-29,1044.018
2009-12-30,1035.429
2009-12-31,1050.22
2010-01-01,1050.22
2010-01-04,1070.015
2010-01-05,1080.067
2010-01-06,1090.108
2010-01-07,1092.567
2010-01-08,1092.85
2010-01-11,1117.633
2010-01-12,1097.408
2010-01-13,1085.209
2010-01-14,1102.928
2010-01-15,1092.065
2010-01-18,1094.288
2010-01-19,1082.827
2010-01-20,1066.984
2010-01-21,1047.136
2010-01-22,1029.177
2010-01-25,1020.591
2010-01-26,1015.169
2010-01-27,990.52
2010-01-28,995.891
2010-01-29,960.863
2010-02-01,946.171
2010-02-02,966.329
2010-02-03,978.957
2010-02-04,956.546
2010-02-05,922.622
2010-02-08,932.168
2010-02-09,933.334
2010-02-10,936.521
2010-02-11,961.538
2010-02-12,967.171
2010-02-15,971.208
2010-02-16,990.959
2010-02-17,1015.853
2010-02-18,1011.777
2010-02-19,998.911
2010-02-22,1027.742
2010-02-23,1023.949
2010-02-24,1003.412
2010-02-25,978.719
2010-02-26,1004.171
2010-03-01,1022.39
2010-03-02,1031.676
2010-03-03,1044.833
2010-03-04,1045.128
2010-03-05,1059.307
2010-03-08,1078.815
2010-03-09,1081.776
2010-03-10,1088.52
2010-03-11,1080.064
2010-03-12,1082.173
2010-03-15,1069.239
2010-03-16,1075.389
2010-03-17,1102.649
2010-03-18,1098.953
2010-03-19,1095.588
2010-03-22,1084.146
2010-03-23,1096.934
2010-03-24,1092.009
2010-03-25,1094.793
2010-03-26,1087.271
2010-03-29,1100.567
2010-03-30,1114.699
2010-03-31,1103.264
2010-04-01,1114.825
2010-04-02,1114.825
2010-04-05,1114.159
2010-04-06,1134.624
2010-04-07,1137.72
2010-04-08,1128.624
2010-04-09,1136.094
2010-04-12,1142.121
2010-04-13,1123.484
2010-04-14,1142.776
2010-04-15,1140.343
2010-04-16,1127.683
2010-04-19,1102.658
2010-04-20,1115.281
2010-04-21,1120.281
2010-04-22,1103.287
2010-04-23,1089.213
2010-04-26,1095.594
2010-04-27,1091.001
2010-04-28,1073.506
2010-04-29,1070.16
2010-04-30,1076.705
2010-05-03,1055.7
2010-05-04,1024.163
2010-05-05,1011.559
2010-05-06,982.836
2010-05-07,951.239
2010-05-10,996.428
2010-05-11,979.194
2010-05-12,983.336
2010-05-13,1006.643
2010-05-14,990.718
2010-05-17,943.299
2010-05-18,938.942
2010-05-19,888.549
2010-05-20,851.273
2010-05-21,855.375
2010-05-24,880.434
2010-05-25,834.8
2010-05-26,864.28
2010-05-27,898.2
2010-05-28,914.485
2010-05-31,896.486
2010-06-01,897.937
2010-06-02,881.767
2010-06-03,913.693
2010-06-04,889.429
2010-06-07,848.851
2010-06-08,862.949
2010-06-09,879.407
2010-06-10,902.207
2010-06-11,922.718
2010-06-14,939.778
2010-06-15,934.336
2010-06-16,951.909
2010-06-17,943.299
2010-06-18,957.654
2010-06-21,984.24
2010-06-22,970.47
2010-06-23,942.657
2010-06-24,940.561
2010-06-25,924.153
2010-06-28,926.663
2010-06-29,895.836
2010-06-30,877.866
2010-07-01,856.834
2010-07-02,866.559
2010-07-05,855.943
2010-07-06,881.532
2010-07-07,884.193
2010-07-08,919.533
2010-07-09,929.656
2010-07-12,932.832
2010-07-13,923.982
2010-07-14,945.692
2010-07-15,934.883
2010-07-16,925.495
2010-07-19,905.47
2010-07-20,924.883
2010-07-21,934.217
2010-07-22,940.968
2010-07-23,961.54
2010-07-26,974.118
