Date,AUSTRALIA IMI GROWTH IMI (Large+Mid+Small Cap)
2016-01-29,949.308
2016-02-01,960.782
2016-02-02,947.248
2016-02-03,936.402
2016-02-04,961.376
2016-02-05,939.896
2016-02-08,938.468
2016-02-09,914.834
2016-02-10,909.785
2016-02-11,920.341
2016-02-12,912.158
2016-02-15,931.468
2016-02-16,936.113
2016-02-17,941.913
2016-02-18,957.243
2016-02-19,944.895
2016-02-22,973.412
2016-02-23,966.776
2016-02-24,949.019
2016-02-25,952.234
2016-02-26,950.857
2016-02-29,950.275
2016-03-01,958.144
2016-03-02,986.844
2016-03-03,1006.511
2016-03-04,1010.439
2016-03-07,1021.932
2016-03-08,1013.507
2016-03-09,1032.405
2016-03-10,1022.117
2016-03-11,1040.212
2016-03-14,1036.756
2016-03-15,1016.83
2016-03-16,1014.886
2016-03-17,1052.124
2016-03-18,1048.706
2016-03-21,1041.801
2016-03-22,1049.439
2016-03-23,1035.276
2016-03-24,1031.407
2016-03-25,1031.407
2016-03-28,1036.279
2016-03-29,1023.726
2016-03-30,1044.747
2016-03-31,1058.367
2016-04-01,1033.938
2016-04-04,1031.519
2016-04-05,1008.389
2016-04-06,1016.462
2016-04-07,1013.109
2016-04-08,1017.585
2016-04-11,1019.532
2016-04-12,1027.031
2016-04-13,1039.303
2016-04-14,1055.798
2016-04-15,1064.078
2016-04-18,1070.605
2016-04-19,1084.226
2016-04-20,1088.026
2016-04-21,1091.54
2016-04-22,1078.127
2016-04-25,1078.267
2016-04-26,1079.539
2016-04-27,1052.406
2016-04-28,1063.182
2016-04-29,1067.538
2016-05-02,1068.724
2016-05-03,1074.88
2016-05-04,1061.777
2016-05-05,1061.339
2016-05-06,1048.469
2016-05-09,1053.693
2016-05-10,1069.685
2016-05-11,1077.776
2016-05-12,1070.212
2016-05-13,1056.598
2016-05-16,1067.203
2016-05-17,1080.146
2016-05-18,1061.029
2016-05-19,1045.314
2016-05-20,1053.444
2016-05-23,1047.35
2016-05-24,1040.351
2016-05-25,1052.153
2016-05-26,1057.265
2016-05-27,1057.159
2016-05-30,1057.079
2016-05-31,1061.425
2016-06-01,1054.84
2016-06-02,1045.431
2016-06-03,1066.7
2016-06-06,1082.282
2016-06-07,1093.668
2016-06-08,1096.887
2016-06-09,1088.967
2016-06-10,1077.013
2016-06-13,1076.868
2016-06-14,1049.802
2016-06-15,1049.209
2016-06-16,1034.248
2016-06-17,1045.684
2016-06-20,1069.171
2016-06-21,1074.676
2016-06-22,1077.767
2016-06-23,1092.228
2016-06-24,1052.617
2016-06-27,1037.043
2016-06-28,1030.74
2016-06-29,1051.847
2016-06-30,1070.726
2016-07-01,1078.009
2016-07-04,1096.196
2016-07-05,1075.074
2016-07-06,1076.525
2016-07-07,1082.518
2016-07-08,1090.163
2016-07-11,1107.111
2016-07-12,1120.562
2016-07-13,1123.959
2016-07-14,1130.595
2016-07-15,1125.442
2016-07-18,1131.656
2016-07-19,1117.874
2016-07-20,1127.613
2016-07-21,1134.279
2016-07-22,1124.715
2016-07-25,1133.174
2016-07-26,1141.929
2016-07-27,1132.266
2016-07-28,1142.902
2016-07-29,1158.615
2016-08-01,1156.5
2016-08-02,1155.644
2016-08-03,1137.465
2016-08-04,1143.138
2016-08-05,1144.275
2016-08-08,1157.205
2016-08-09,1159.073
2016-08-10,1165.093
2016-08-11,1159.151
2016-08-12,1163.055
2016-08-15,1164.132
2016-08-16,1160.551
2016-08-17,1151.842
2016-08-18,1151.341
2016-08-19,1144.857
2016-08-22,1143.005
2016-08-23,1154.07
2016-08-24,1147.668
2016-08-25,1144.972
2016-08-26,1148.375
2016-08-29,1124.907
2016-08-30,1120.811
2016-08-31,1109.802
2016-09-01,1111.961
2016-09-02,1103.662
2016-09-05,1118.661
2016-09-06,1126.853
2016-09-07,1131.161
2016-09-08,1124.928
2016-09-09,1095.296
2016-09-12,1066.463
2016-09-13,1063.303
2016-09-14,1065.133
2016-09-15,1071.618
2016-09-16,1082.13
2016-09-19,1091.366
2016-09-20,1092.074
2016-09-21,1099.964
2016-09-22,1118.104
2016-09-23,1123.368
2016-09-26,1124.795
2016-09-27,1125.361
2016-09-28,1126.021
2016-09-29,1136.375
2016-09-30,1126.581
2016-10-03,1133.491
2016-10-04,1132.838
2016-10-05,1117.882
2016-10-06,1118.661
2016-10-07,1116.66
2016-10-10,1122.306
2016-10-11,1108.98
2016-10-12,1112.208
2016-10-13,1106.044
2016-10-14,1119.144
2016-10-17,1106.961
2016-10-18,1117.351
2016-10-19,1125.473
2016-10-20,1116.271
2016-10-21,1104.689
2016-10-24,1097.634
2016-10-25,1108.06
2016-10-26,1093.258
2016-10-27,1067.714
2016-10-28,1060.329
2016-10-31,1073.807
2016-11-01,1074.094
2016-11-02,1062.607
2016-11-03,1064.616
2016-11-04,1056.512
2016-11-07,1074.229
2016-11-08,1078.662
2016-11-09,1052.709
2016-11-10,1067.351
2016-11-11,1063.949
2016-11-14,1059.515
2016-11-15,1058.842
2016-11-16,1048.643
2016-11-17,1052.783
2016-11-18,1037.641
2016-11-21,1037.127
2016-11-22,1050.577
2016-11-23,1064.026
2016-11-24,1064.758
2016-11-25,1069.502
2016-11-28,1071.664
2016-11-29,1067.542
2016-11-30,1055.855
2016-12-01,1068.681
2016-12-02,1062.02
2016-12-05,1055.376
2016-12-06,1058.752
2016-12-07,1069.169
2016-12-08,1072.049
2016-12-09,1073.643
2016-12-12,1080.6
2016-12-13,1080.767
2016-12-14,1092.441
2016-12-15,1055.332
2016-12-16,1042.951
2016-12-19,1045.696
2016-12-20,1047.872
2016-12-21,1053.803
2016-12-22,1054.124
2016-12-23,1043.906
2016-12-26,1043.906
2016-12-27,1045.943
2016-12-28,1056.998
2016-12-29,1066.509
2016-12-30,1068.057
2017-01-02,1068.057
2017-01-03,1077.125
2017-01-04,1084.383
2017-01-05,1096.942
2017-01-06,1092.926
2017-01-09,1105.906
2017-01-10,1103.955
2017-01-11,1105.801
2017-01-12,1121.533
2017-01-13,1117.082
2017-01-16,1119.268
2017-01-17,1120.844
2017-01-18,1122.945
2017-01-19,1127.936
2017-01-20,1125.843
2017-01-23,1118.043
2017-01-24,1128.831
2017-01-25,1125.759
2017-01-26,1122.406
2017-01-27,1129.562
2017-01-30,1119.268
2017-01-31,1116.014
2017-02-01,1118.809
2017-02-02,1133.76
2017-02-03,1132.154
2017-02-06,1120.742
2017-02-07,1126.418
2017-02-08,1130.402
2017-02-09,1132.594
2017-02-10,1150.433
2017-02-13,1155.638
2017-02-14,1150.787
2017-02-15,1167.853
2017-02-16,1171.13
2017-02-17,1163.249
2017-02-20,1161.478
2017-02-21,1157.463
2017-02-22,1168.036
2017-02-23,1169.238
2017-02-24,1152.86
2017-02-27,1150.518
2017-02-28,1146.397
2017-03-01,1138.801
2017-03-02,1145.065
2017-03-03,1134.162
2017-03-06,1140.293
2017-03-07,1144.442
2017-03-08,1136.432
2017-03-09,1125.015
2017-03-10,1137.097
2017-03-13,1138.734
2017-03-14,1139.062
2017-03-15,1144.347
2017-03-16,1166.808
2017-03-17,1169.954
2017-03-20,1173.467
2017-03-21,1170.398
2017-03-22,1148.719
2017-03-23,1151.098
2017-03-24,1155.748
2017-03-27,1152.209
2017-03-28,1166.329
2017-03-29,1179.417
2017-03-30,1187.063
2017-03-31,1174.655
2017-04-03,1170.747
2017-04-04,1163.659
2017-04-05,1174.291
2017-04-06,1172.008
2017-04-07,1169.192
2017-04-10,1178.92
2017-04-11,1174.855
2017-04-12,1177.461
2017-04-13,1184.626
2017-04-14,1184.626
2017-04-17,1188.062
2017-04-18,1167.141
2017-04-19,1156.842
2017-04-20,1160.843
2017-04-21,1162.672
2017-04-24,1171.586
2017-04-25,1167.096
2017-04-26,1161.998
2017-04-27,1156.836
2017-04-28,1162.915
2017-05-01,1178.653
2017-05-02,1177.864
2017-05-03,1164.136
2017-05-04,1157.126
2017-05-05,1149.214
2017-05-08,1152.813
2017-05-09,1155.181
2017-05-10,1169.689
2017-05-11,1168.159
2017-05-12,1163.028
2017-05-15,1163.069
2017-05-16,1171.192
2017-05-17,1159.245
2017-05-18,1150.874
2017-05-19,1154.479
2017-05-22,1169.279
2017-05-23,1171.59
2017-05-24,1170.355
2017-05-25,1174.864
2017-05-26,1165.711
2017-05-29,1159.799
2017-05-30,1160.3
2017-05-31,1157.884
2017-06-01,1154.005
2017-06-02,1170.628
2017-06-05,1175.795
2017-06-06,1162.018
2017-06-07,1165.392
2017-06-08,1162.815
2017-06-09,1161.781
2017-06-12,1163.941
2017-06-13,1180.42
2017-06-14,1204.761
2017-06-15,1187.347
2017-06-16,1193.319
2017-06-19,1193.786
2017-06-20,1183.454
2017-06-21,1163.875
2017-06-22,1169.692
2017-06-23,1179.795
2017-06-26,1184.132
2017-06-27,1179.687
2017-06-28,1190.226
2017-06-29,1213.657
2017-06-30,1190.587
2017-07-03,1177.829
2017-07-04,1188.047
2017-07-05,1179.566
2017-07-06,1182.129
2017-07-07,1173.811
2017-07-10,1174.321
2017-07-11,1176.166
2017-07-12,1176.407
2017-07-13,1199.462
2017-07-14,1218.073
2017-07-17,1217.778
2017-07-18,1221.318
2017-07-19,1223.99
2017-07-20,1231.267
2017-07-21,1215.812
2017-07-24,1210.838
2017-07-25,1221.938
2017-07-26,1229.88
2017-07-27,1237.727
2017-07-28,1224.045
2017-07-31,1225.556
2017-08-01,1237.462
2017-08-02,1229.526
2017-08-03,1226.963
2017-08-04,1218.813
2017-08-07,1228.95
2017-08-08,1220.03
2017-08-09,1219.646
2017-08-10,1223.164
2017-08-11,1208.305
2017-08-14,1212.744
2017-08-15,1208.59
2017-08-16,1224.805
2017-08-17,1236.352
2017-08-18,1232.448
2017-08-21,1229.913
2017-08-22,1235.175
2017-08-23,1226.228
2017-08-24,1232.533
2017-08-25,1241.323
2017-08-28,1238.469
2017-08-29,1237.475
2017-08-30,1229.389
2017-08-31,1244.452
2017-09-01,1255.162
2017-09-04,1247.049
2017-09-05,1258.826
2017-09-06,1255.843
2017-09-07,1263.975
2017-09-08,1267.173
2017-09-11,1266.835
2017-09-12,1271.416
2017-09-13,1264.51
2017-09-14,1256.953
2017-09-15,1251.309
2017-09-18,1251.611
2017-09-19,1254.419
2017-09-20,1266.375
2017-09-21,1233.318
2017-09-22,1242.752
2017-09-25,1238.112
2017-09-26,1225.143
2017-09-27,1220.578
2017-09-28,1217.563
2017-09-29,1222.95
2017-10-02,1228.612
2017-10-03,1222.483
2017-10-04,1217.923
2017-10-05,1211.763
2017-10-06,1217.373
2017-10-09,1223.337
2017-10-10,1226.821
2017-10-11,1233.763
2017-10-12,1247.356
2017-10-13,1263.245
2017-10-16,1267.143
2017-10-17,1271.08
2017-10-18,1274.803
2017-10-19,1282.409
2017-10-20,1274.106
2017-10-23,1268.952
2017-10-24,1265.136
2017-10-25,1253.04
2017-10-26,1252.642
2017-10-27,1246.537
2017-10-30,1254.499
2017-10-31,1253.524
2017-11-01,1260.2
2017-11-02,1271.042
2017-11-03,1266.278
2017-11-06,1273.28
2017-11-07,1287.305
2017-11-08,1291.952
2017-11-09,1299.41
2017-11-10,1295.931
2017-11-13,1291.758
2017-11-14,1279.038
2017-11-15,1264.544
2017-11-16,1268.961
2017-11-17,1263.392
2017-11-20,1263.382
2017-11-21,1272.318
2017-11-22,1281.09
2017-11-23,1291.302
2017-11-24,1291.855
2017-11-27,1292.809
2017-11-28,1290.877
2017-11-29,1293.102
2017-11-30,1283.823
2017-12-01,1291.002
2017-12-04,1293.866
2017-12-05,1291.842
2017-12-06,1274.243
2017-12-07,1271.896
2017-12-08,1271.095
2017-12-11,1275.634
2017-12-12,1277.628
2017-12-13,1291.668
2017-12-14,1299.226
2017-12-15,1297.771
2017-12-18,1313.015
2017-12-19,1317.78
2017-12-20,1322.481
2017-12-21,1329.556
2017-12-22,1335.275
2017-12-25,1335.275
2017-12-26,1335.448
2017-12-27,1345.74
2017-12-28,1355.955
2017-12-29,1356.892
2018-01-01,1356.892
2018-01-02,1358.135
2018-01-03,1362.129
2018-01-04,1370.594
2018-01-05,1378.407
2018-01-08,1375.354
2018-01-09,1375.23
2018-01-10,1370.623
2018-01-11,1366.901
2018-01-12,1374.203
2018-01-15,1391.357
2018-01-16,1382.447
2018-01-17,1376.714
2018-01-18,1376.113
2018-01-19,1376.757
2018-01-22,1382.498
2018-01-23,1388.602
2018-01-24,1408.137
2018-01-25,1412.894
2018-01-26,1412.72
2018-01-29,1417.697
2018-01-30,1400.68
2018-01-31,1402.937
2018-02-01,1401.442
2018-02-02,1395.564
2018-02-05,1370.222
2018-02-06,1315.005
2018-02-07,1329.229
2018-02-08,1318.972
2018-02-09,1304.164
2018-02-12,1308.549
2018-02-13,1324.958
2018-02-14,1332.321
2018-02-15,1357.787
2018-02-16,1363.214
2018-02-19,1368.261
2018-02-20,1369.339
2018-02-21,1355.141
2018-02-22,1357.532
2018-02-23,1361.008
2018-02-26,1370.672
2018-02-27,1369.422
2018-02-28,1360.308
2018-03-01,1341.965
2018-03-02,1329.911
2018-03-05,1324.055
2018-03-06,1352.875
2018-03-07,1339.444
2018-03-08,1345.932
2018-03-09,1356.413
2018-03-12,1370.755
2018-03-13,1368.318
2018-03-14,1362.102
2018-03-15,1353.667
2018-03-16,1351.304
2018-03-19,1349.684
2018-03-20,1339.444
2018-03-21,1343.487
2018-03-22,1342.71
2018-03-23,1321.753
2018-03-26,1316.029
2018-03-27,1328.441
2018-03-28,1312.008
2018-03-29,1302.376
2018-03-30,1302.376
2018-04-02,1301.527
2018-04-03,1305.076
2018-04-04,1308.667
2018-04-05,1309.179
2018-04-06,1309.351
2018-04-09,1317.753
2018-04-10,1335.42
2018-04-11,1338.791
2018-04-12,1335.664
2018-04-13,1343.976
2018-04-16,1349.988
2018-04-17,1351.139
2018-04-18,1362.487
2018-04-19,1366.656
2018-04-20,1346.866
2018-04-23,1338.866
2018-04-24,1343.064
2018-04-25,1337.404
2018-04-26,1343.96
2018-04-27,1361.752
2018-04-30,1360.137
2018-05-01,1348.007
2018-05-02,1356.871
2018-05-03,1371.831
2018-05-04,1370.46
2018-05-07,1376.531
2018-05-08,1362.28
2018-05-09,1374.549
2018-05-10,1390.434
2018-05-11,1400.599
2018-05-14,1409.358
2018-05-15,1388.463
2018-05-16,1399.68
2018-05-17,1400.255
2018-05-18,1401.961
2018-05-21,1413.647
2018-05-22,1409.384
2018-05-23,1399.738
2018-05-24,1403.274
2018-05-25,1398.218
2018-05-28,1388.624
2018-05-29,1384.762
2018-05-30,1390.024
2018-05-31,1402.582
2018-06-01,1397.852
2018-06-04,1421.924
2018-06-05,1405.343
2018-06-06,1431.772
2018-06-07,1434.307
2018-06-08,1423.328
2018-06-11,1425.482
2018-06-12,1434.124
2018-06-13,1426.453
2018-06-14,1412.558
2018-06-15,1414.347
2018-06-18,1409.534
2018-06-19,1402.524
2018-06-20,1416.546
2018-06-21,1434.236
2018-06-22,1434.041
2018-06-25,1430.992
2018-06-26,1425.611
2018-06-27,1423.748
2018-06-28,1421.924
2018-06-29,1425.364
2018-07-02,1410.0
2018-07-03,1425.415
2018-07-04,1419.818
2018-07-05,1426.328
2018-07-06,1442.76
2018-07-09,1451.341
2018-07-10,1445.0
2018-07-11,1427.202
2018-07-12,1436.934
2018-07-13,1443.098
2018-07-16,1437.738
2018-07-17,1420.917
2018-07-18,1426.542
2018-07-19,1422.946
2018-07-20,1445.136
2018-07-23,1427.891
2018-07-24,1447.107
2018-07-25,1434.714
2018-07-26,1431.554
2018-07-27,1446.483
2018-07-30,1441.47
2018-07-31,1443.025
2018-08-01,1438.751
2018-08-02,1427.893
2018-08-03,1439.765
2018-08-06,1441.601
2018-08-07,1445.459
2018-08-08,1443.972
2018-08-09,1444.135
2018-08-10,1421.827
2018-08-13,1411.809
2018-08-14,1411.729
2018-08-15,1421.587
2018-08-16,1431.901
2018-08-17,1433.993
2018-08-20,1444.024
2018-08-21,1442.591
2018-08-22,1442.663
2018-08-23,1428.111
2018-08-24,1447.66
2018-08-27,1455.442
2018-08-28,1460.686
2018-08-29,1451.024
2018-08-30,1452.926
2018-08-31,1441.633
2018-09-03,1440.527
2018-09-04,1430.78
2018-09-05,1418.781
2018-09-06,1398.233
2018-09-07,1379.81
2018-09-10,1377.307
2018-09-11,1379.808
2018-09-12,1391.66
2018-09-13,1387.245
2018-09-14,1394.255
2018-09-17,1396.513
2018-09-18,1392.836
2018-09-19,1406.714
2018-09-20,1404.916
2018-09-21,1413.86
2018-09-24,1405.093
2018-09-25,1407.294
2018-09-26,1412.494
2018-09-27,1402.744
2018-09-28,1406.736
2018-10-01,1399.81
2018-10-02,1384.567
2018-10-03,1382.684
2018-10-04,1373.938
2018-10-05,1371.586
2018-10-08,1357.044
2018-10-09,1339.093
2018-10-10,1347.315
2018-10-11,1311.488
2018-10-12,1316.284
2018-10-15,1313.852
2018-10-16,1319.11
2018-10-17,1335.05
2018-10-18,1334.303
2018-10-19,1331.435
2018-10-22,1313.304
2018-10-23,1295.493
2018-10-24,1296.308
2018-10-25,1261.73
2018-10-26,1258.307
2018-10-29,1272.356
2018-10-30,1292.971
2018-10-31,1295.185
2018-11-01,1316.143
2018-11-02,1324.327
2018-11-05,1315.181
2018-11-06,1329.232
2018-11-07,1342.038
2018-11-08,1350.561
2018-11-09,1338.2
2018-11-12,1339.199
2018-11-13,1316.374
2018-11-14,1298.338
2018-11-15,1307.983
2018-11-16,1314.384
2018-11-19,1301.733
2018-11-20,1281.164
2018-11-21,1274.043
2018-11-22,1284.653
2018-11-23,1284.879
2018-11-26,1273.65
2018-11-27,1279.717
2018-11-28,1278.227
2018-11-29,1300.967
2018-11-30,1277.592
2018-12-03,1316.498
2018-12-04,1303.108
2018-12-05,1276.912
2018-12-06,1264.64
2018-12-07,1273.936
2018-12-10,1241.839
2018-12-11,1251.037
2018-12-12,1271.253
2018-12-13,1272.318
2018-12-14,1253.711
2018-12-17,1272.674
2018-12-18,1254.383
2018-12-19,1247.23
2018-12-20,1215.863
2018-12-21,1207.027
2018-12-24,1206.905
2018-12-25,1206.905
2018-12-26,1207.932
2018-12-27,1227.898
2018-12-28,1238.905
2018-12-31,1236.46
2019-01-01,1236.46
2019-01-02,1214.552
2019-01-03,1231.942
2019-01-04,1247.776
2019-01-07,1267.267
2019-01-08,1274.583
2019-01-09,1297.211
2019-01-10,1304.613
2019-01-11,1303.312
2019-01-14,1302.078
2019-01-15,1312.294
2019-01-16,1313.377
2019-01-17,1311.664
2019-01-18,1323.86
2019-01-21,1321.262
2019-01-22,1314.27
2019-01-23,1310.788
2019-01-24,1310.486
2019-01-25,1332.181
2019-01-28,1332.367
2019-01-29,1320.835
2019-01-30,1332.075
2019-01-31,1354.726
2019-02-01,1348.303
2019-02-04,1346.28
2019-02-05,1357.341
2019-02-06,1346.829
2019-02-07,1354.815
2019-02-08,1343.661
2019-02-11,1340.985
2019-02-12,1355.395
2019-02-13,1358.103
2019-02-14,1357.68
2019-02-15,1362.063
2019-02-18,1371.262
2019-02-19,1369.427
2019-02-20,1374.392
2019-02-21,1367.611
2019-02-22,1383.291
2019-02-25,1397.785
2019-02-26,1386.598
2019-02-27,1385.164
2019-02-28,1385.036
2019-03-01,1387.509
2019-03-04,1393.736
2019-03-05,1384.562
2019-03-06,1386.423
2019-03-07,1395.827
2019-03-08,1387.84
2019-03-11,1383.266
2019-03-12,1386.492
2019-03-13,1385.778
2019-03-14,1387.955
2019-03-15,1395.235
2019-03-18,1403.365
2019-03-19,1402.326
2019-03-20,1398.568
2019-03-21,1402.522
2019-03-22,1404.988
2019-03-25,1393.368
2019-03-26,1399.361
2019-03-27,1384.115
2019-03-28,1396.872
2019-03-29,1402.503
2019-04-01,1412.532
2019-04-02,1409.018
2019-04-03,1431.552
2019-04-04,1416.192
2019-04-05,1402.662
2019-04-08,1420.832
2019-04-09,1427.762
2019-04-10,1429.641
2019-04-11,1425.368
2019-04-12,1441.222
2019-04-15,1437.398
2019-04-16,1441.354
2019-04-17,1433.268
2019-04-18,1425.947
2019-04-19,1425.947
2019-04-22,1422.358
2019-04-23,1428.636
2019-04-24,1434.189
2019-04-25,1429.094
2019-04-26,1437.649
2019-04-29,1435.469
2019-04-30,1426.616
2019-05-01,1435.494
2019-05-02,1426.539
2019-05-03,1425.356
2019-05-06,1405.996
2019-05-07,1410.14
2019-05-08,1401.809
2019-05-09,1401.873
2019-05-10,1409.354
2019-05-13,1407.412
2019-05-14,1393.42
2019-05-15,1403.238
2019-05-16,1411.115
2019-05-17,1422.182
2019-05-20,1430.315
2019-05-21,1421.92
2019-05-22,1420.361
2019-05-23,1422.776
2019-05-24,1416.651
2019-05-27,1418.612
2019-05-28,1428.727
2019-05-29,1412.718
2019-05-30,1400.43
2019-05-31,1408.837
2019-06-03,1402.654
2019-06-04,1406.031
2019-06-05,1411.424
2019-06-06,1419.539
2019-06-07,1440.34
2019-06-10,1430.893
2019-06-11,1453.512
2019-06-12,1448.613
2019-06-13,1447.882
2019-06-14,1443.711
2019-06-17,1436.923
2019-06-18,1452.115
2019-06-19,1469.391
2019-06-20,1495.163
2019-06-21,1482.276
2019-06-24,1492.793
2019-06-25,1494.479
2019-06-26,1496.202
2019-06-27,1503.639
2019-06-28,1497.74
2019-07-01,1492.107
2019-07-02,1501.334
2019-07-03,1518.957
2019-07-04,1525.597
2019-07-05,1527.751
2019-07-08,1507.578
2019-07-09,1495.419
2019-07-10,1509.744
2019-07-11,1522.12
2019-07-12,1522.616
2019-07-15,1518.333
2019-07-16,1518.205
2019-07-17,1520.047
2019-07-18,1524.769
2019-07-19,1537.505
2019-07-22,1532.075
2019-07-23,1532.307
2019-07-24,1540.111
2019-07-25,1549.869
2019-07-26,1530.404
2019-07-29,1537.163
2019-07-30,1534.583
2019-07-31,1534.691
2019-08-01,1517.613
2019-08-02,1512.955
2019-08-05,1478.592
2019-08-06,1436.231
2019-08-07,1447.047
2019-08-08,1467.927
2019-08-09,1472.647
2019-08-12,1466.139
2019-08-13,1467.213
2019-08-14,1470.617
2019-08-15,1436.953
2019-08-16,1437.513
2019-08-19,1450.348
2019-08-20,1475.304
2019-08-21,1472.939
2019-08-22,1471.269
2019-08-23,1478.024
2019-08-26,1465.277
2019-08-27,1466.586
2019-08-28,1470.528
2019-08-29,1468.599
2019-08-30,1490.64
2019-09-02,1481.625
2019-09-03,1488.874
2019-09-04,1492.476
2019-09-05,1512.88
2019-09-06,1527.312
2019-09-09,1529.149
2019-09-10,1509.23
2019-09-11,1502.234
2019-09-12,1509.158
2019-09-13,1511.611
2019-09-16,1505.785
2019-09-17,1516.499
2019-09-18,1512.888
2019-09-19,1514.524
2019-09-20,1510.341
2019-09-23,1514.886
2019-09-24,1520.324
2019-09-25,1505.512
2019-09-26,1496.385
2019-09-27,1506.862
2019-09-30,1494.153
2019-10-01,1497.937
2019-10-02,1478.047
2019-10-03,1462.278
2019-10-04,1475.585
2019-10-07,1485.435
2019-10-08,1489.023
2019-10-09,1480.086
2019-10-10,1484.604
2019-10-11,1504.097
2019-10-14,1500.109
2019-10-15,1507.508
2019-10-16,1525.448
2019-10-17,1533.069
2019-10-18,1531.438
2019-10-21,1530.746
2019-10-22,1531.077
2019-10-23,1528.472
2019-10-24,1528.961
2019-10-25,1542.77
2019-10-28,1541.777
2019-10-29,1547.786
2019-10-30,1537.076
2019-10-31,1541.881
2019-11-01,1554.003
2019-11-04,1553.66
2019-11-05,1554.711
2019-11-06,1537.172
2019-11-07,1553.335
2019-11-08,1543.211
2019-11-11,1560.279
2019-11-12,1556.264
2019-11-13,1544.765
2019-11-14,1546.194
2019-11-15,1570.134
2019-11-18,1563.699
2019-11-19,1576.484
2019-11-20,1551.493
2019-11-21,1539.689
2019-11-22,1548.233
2019-11-25,1551.428
2019-11-26,1572.642
2019-11-27,1586.679
2019-11-28,1587.251
2019-11-29,1585.68
2019-12-02,1599.556
2019-12-03,1565.166
2019-12-04,1545.706
2019-12-05,1555.363
2019-12-06,1567.08
2019-12-09,1567.381
2019-12-10,1553.997
2019-12-11,1574.565
2019-12-12,1575.158
2019-12-13,1567.363
2019-12-16,1601.683
2019-12-17,1590.054
2019-12-18,1596.3
2019-12-19,1596.436
2019-12-20,1600.151
2019-12-23,1595.741
2019-12-24,1602.928
2019-12-25,1602.928
2019-12-26,1605.473
2019-12-27,1620.309
2019-12-30,1623.409
2019-12-31,1596.212
2020-01-01,1596.212
2020-01-02,1592.235
2020-01-03,1593.624
2020-01-06,1590.358
2020-01-07,1599.17
2020-01-08,1597.198
2020-01-09,1612.953
2020-01-10,1641.693
2020-01-13,1635.812
2020-01-14,1649.502
2020-01-15,1659.902
2020-01-16,1670.757
2020-01-17,1671.681
2020-01-20,1671.323
2020-01-21,1667.572
2020-01-22,1682.751
2020-01-23,1672.625
2020-01-24,1671.279
2020-01-27,1654.023
2020-01-28,1637.396
2020-01-29,1639.613
2020-01-30,1622.692
2020-01-31,1623.236
2020-02-03,1607.259
2020-02-04,1623.143
2020-02-05,1636.336
2020-02-06,1647.84
2020-02-07,1632.536
2020-02-10,1633.567
2020-02-11,1653.252
2020-02-12,1661.44
2020-02-13,1661.921
2020-02-14,1657.571
2020-02-17,1659.637
2020-02-18,1646.907
2020-02-19,1660.416
2020-02-20,1649.74
2020-02-21,1641.328
2020-02-24,1600.235
2020-02-25,1572.968
2020-02-26,1520.626
2020-02-27,1520.826
2020-02-28,1440.595
2020-03-02,1453.21
2020-03-03,1494.899
2020-03-04,1474.48
2020-03-05,1497.467
2020-03-06,1473.649
2020-03-09,1384.951
2020-03-10,1377.253
2020-03-11,1342.917
2020-03-12,1203.213
2020-03-13,1243.888
2020-03-16,1113.283
2020-03-17,1128.248
2020-03-18,1025.776
2020-03-19,1006.273
2020-03-20,1002.886
2020-03-23,946.523
2020-03-24,1018.452
2020-03-25,1062.485
2020-03-26,1114.526
2020-03-27,1069.859
2020-03-30,1152.86
2020-03-31,1115.599
2020-04-01,1159.012
2020-04-02,1130.15
2020-04-03,1099.977
2020-04-06,1161.469
2020-04-07,1172.146
2020-04-08,1176.025
2020-04-09,1239.961
2020-04-10,1239.961
2020-04-13,1252.737
2020-04-14,1288.064
2020-04-15,1265.193
2020-04-16,1254.37
2020-04-17,1285.059
2020-04-20,1255.186
2020-04-21,1204.298
2020-04-22,1212.321
2020-04-23,1224.485
2020-04-24,1224.961
2020-04-27,1274.257
2020-04-28,1277.025
2020-04-29,1292.078
2020-04-30,1317.233
2020-05-01,1240.431
2020-05-04,1255.471
2020-05-05,1279.034
2020-05-06,1275.706
2020-05-07,1276.764
2020-05-08,1298.761
2020-05-11,1308.458
2020-05-12,1306.728
2020-05-13,1299.777
2020-05-14,1272.073
2020-05-15,1283.134
2020-05-18,1315.36
2020-05-19,1343.03
2020-05-20,1354.921
2020-05-21,1346.472
2020-05-22,1323.202
2020-05-25,1360.836
2020-05-26,1417.423
2020-05-27,1375.135
2020-05-28,1401.629
2020-05-29,1382.678
2020-06-01,1431.145
2020-06-02,1457.767
2020-06-03,1474.761
2020-06-04,1494.552
2020-06-05,1479.388
2020-06-08,1480.235
2020-06-09,1482.618
2020-06-10,1501.212
2020-06-11,1457.949
2020-06-12,1426.136
2020-06-15,1401.842
2020-06-16,1446.516
2020-06-17,1475.794
2020-06-18,1450.675
2020-06-19,1463.859
2020-06-22,1469.191
2020-06-23,1484.453
2020-06-24,1477.763
2020-06-25,1443.948
2020-06-26,1451.527
2020-06-29,1436.572
2020-06-30,1464.146
2020-07-01,1475.347
2020-07-02,1498.977
2020-07-03,1517.421
2020-07-06,1511.886
2020-07-07,1513.837
2020-07-08,1487.417
2020-07-09,1495.917
2020-07-10,1489.003
2020-07-13,1499.652
2020-07-14,1482.554
2020-07-15,1528.881
2020-07-16,1510.682
