Date,BELGIUM MID VALUE Mid Cap
2010-08-25,816.125
2010-08-26,830.608
2010-08-27,834.419
2010-08-30,825.608
2010-08-31,824.28
2010-09-01,852.158
2010-09-02,860.806
2010-09-03,869.069
2010-09-06,874.016
2010-09-07,854.496
2010-09-08,855.525
2010-09-09,860.072
2010-09-10,861.348
2010-09-13,885.124
2010-09-14,891.349
2010-09-15,894.463
2010-09-16,894.461
2010-09-17,889.819
2010-09-20,896.01
2010-09-21,903.202
2010-09-22,919.888
2010-09-23,914.009
2010-09-24,934.002
2010-09-27,936.288
2010-09-28,941.11
2010-09-29,940.172
2010-09-30,936.593
2010-10-01,936.938
2010-10-04,925.43
2010-10-05,949.257
2010-10-06,953.995
2010-10-07,948.275
2010-10-08,950.821
2010-10-11,945.014
2010-10-12,937.451
2010-10-13,980.122
2010-10-14,990.26
2010-10-15,976.506
2010-10-18,979.194
2010-10-19,962.806
2010-10-20,970.895
2010-10-21,975.717
2010-10-22,971.041
2010-10-25,979.637
2010-10-26,972.452
2010-10-27,961.494
2010-10-28,961.776
2010-10-29,957.872
2010-11-01,967.269
2010-11-02,981.529
2010-11-03,968.684
2010-11-04,991.888
2010-11-05,973.635
2010-11-08,966.375
2010-11-09,968.113
2010-11-10,970.311
2010-11-11,946.575
2010-11-12,946.645
2010-11-15,943.238
2010-11-16,930.584
2010-11-17,928.9
2010-11-18,944.557
2010-11-19,945.35
2010-11-22,927.869
2010-11-23,896.737
2010-11-24,892.179
2010-11-25,894.228
2010-11-26,875.987
2010-11-29,851.18
2010-11-30,838.763
2010-12-01,862.025
2010-12-02,888.847
2010-12-03,900.202
2010-12-06,886.316
2010-12-07,892.923
2010-12-08,882.128
2010-12-09,883.716
2010-12-10,882.914
2010-12-13,900.804
2010-12-14,901.214
2010-12-15,895.652
2010-12-16,884.253
2010-12-17,880.779
2010-12-20,879.822
2010-12-21,885.222
2010-12-22,886.0
2010-12-23,882.844
2010-12-24,886.196
2010-12-27,880.534
2010-12-28,879.006
2010-12-29,884.111
2010-12-30,887.769
2010-12-31,892.967
2011-01-03,917.163
2011-01-04,922.16
2011-01-05,903.674
2011-01-06,896.754
2011-01-07,888.208
2011-01-10,867.128
2011-01-11,873.34
2011-01-12,898.958
2011-01-13,922.468
2011-01-14,920.395
2011-01-17,920.935
2011-01-18,941.355
2011-01-19,945.006
2011-01-20,936.97
2011-01-21,961.238
2011-01-24,972.047
2011-01-25,970.949
2011-01-26,972.462
2011-01-27,984.333
2011-01-28,967.145
2011-01-31,964.973
2011-02-01,987.917
2011-02-02,986.886
2011-02-03,971.376
2011-02-04,973.213
2011-02-07,980.766
2011-02-08,991.623
2011-02-09,998.081
2011-02-10,985.313
2011-02-11,985.811
2011-02-14,986.361
2011-02-15,987.937
2011-02-16,1009.161
2011-02-17,1036.489
2011-02-18,1032.943
2011-02-21,1016.098
2011-02-22,1016.889
2011-02-23,1010.296
2011-02-24,1003.804
2011-02-25,1009.457
2011-02-28,1020.582
2011-03-01,1021.813
2011-03-02,1028.285
2011-03-03,1026.587
2011-03-04,1038.489
2011-03-07,1032.442
2011-03-08,1026.515
2011-03-09,1021.037
2011-03-10,1021.342
2011-03-11,1018.068
2011-03-14,1032.923
2011-03-15,999.864
2011-03-16,972.117
2011-03-17,993.468
2011-03-18,1006.047
2011-03-21,1033.823
2011-03-22,1024.84
2011-03-23,1026.732
2011-03-24,1039.988
2011-03-25,1032.278
2011-03-28,1027.709
2011-03-29,1030.172
2011-03-30,1031.271
2011-03-31,1028.997
2011-04-01,1034.86
2011-04-04,1051.39
2011-04-05,1047.14
2011-04-06,1073.498
2011-04-07,1089.329
2011-04-08,1101.172
2011-04-11,1104.68
2011-04-12,1098.763
2011-04-13,1113.373
2011-04-14,1102.801
2011-04-15,1106.81
2011-04-18,1086.331
2011-04-19,1098.114
2011-04-20,1127.822
2011-04-21,1131.213
2011-04-22,1131.213
2011-04-25,1130.398
2011-04-26,1146.263
2011-04-27,1148.564
2011-04-28,1168.694
2011-04-29,1164.635
2011-05-02,1184.222
2011-05-03,1162.817
2011-05-04,1154.915
2011-05-05,1142.407
2011-05-06,1143.723
2011-05-09,1128.455
2011-05-10,1168.596
2011-05-11,1152.562
2011-05-12,1159.037
2011-05-13,1167.007
2011-05-16,1169.863
2011-05-17,1150.141
2011-05-18,1151.109
2011-05-19,1157.319
2011-05-20,1148.489
2011-05-23,1116.25
2011-05-24,1130.371
2011-05-25,1125.117
2011-05-26,1129.267
2011-05-27,1131.598
2011-05-30,1132.363
2011-05-31,1154.79
2011-06-01,1159.937
2011-06-02,1140.547
2011-06-03,1163.809
2011-06-06,1165.383
2011-06-07,1181.829
2011-06-08,1167.756
2011-06-09,1164.324
2011-06-10,1137.894
2011-06-13,1138.28
2011-06-14,1153.297
2011-06-15,1124.785
2011-06-16,1104.497
2011-06-17,1123.965
2011-06-20,1116.183
2011-06-21,1134.112
2011-06-22,1126.554
2011-06-23,1086.108
2011-06-24,1086.036
2011-06-27,1080.479
2011-06-28,1086.04
2011-06-29,1114.132
2011-06-30,1129.859
2011-07-01,1129.451
2011-07-04,1143.192
2011-07-05,1124.584
2011-07-06,1100.752
2011-07-07,1120.837
2011-07-08,1091.916
2011-07-11,1038.806
2011-07-12,1022.424
2011-07-13,1050.377
2011-07-14,1034.452
2011-07-15,1035.611
2011-07-18,996.523
2011-07-19,1009.266
2011-07-20,1036.869
2011-07-21,1084.081
2011-07-22,1090.116
2011-07-25,1079.697
2011-07-26,1083.025
2011-07-27,1052.735
2011-07-28,1044.29
2011-07-29,1041.55
2011-08-01,1007.565
2011-08-02,979.019
2011-08-03,972.05
2011-08-04,938.228
2011-08-05,909.26
2011-08-08,869.618
2011-08-09,903.947
2011-08-10,872.023
2011-08-11,897.451
2011-08-12,947.419
2011-08-15,974.744
2011-08-16,952.808
2011-08-17,958.788
2011-08-18,897.776
2011-08-19,889.237
2011-08-22,885.381
2011-08-23,874.343
2011-08-24,925.58
2011-08-25,909.151
2011-08-26,903.137
2011-08-29,923.599
2011-08-30,921.134
2011-08-31,942.201
2011-09-01,938.76
2011-09-02,911.863
2011-09-05,857.818
2011-09-06,846.888
2011-09-07,870.94
2011-09-08,876.093
2011-09-09,818.183
2011-09-12,783.332
2011-09-13,797.804
2011-09-14,812.125
2011-09-15,844.947
2011-09-16,840.109
2011-09-19,808.794
2011-09-20,825.02
2011-09-21,825.245
2011-09-22,761.85
2011-09-23,771.349
2011-09-26,789.437
2011-09-27,825.159
2011-09-28,819.462
2011-09-29,830.031
2011-09-30,803.82
2011-10-03,771.246
2011-10-04,737.073
2011-10-05,776.928
2011-10-06,794.87
2011-10-07,795.408
2011-10-10,822.681
2011-10-11,819.736
2011-10-12,849.718
2011-10-13,831.503
2011-10-14,853.55
2011-10-17,836.099
2011-10-18,827.32
2011-10-19,834.056
2011-10-20,811.973
2011-10-21,838.488
2011-10-24,848.313
2011-10-25,839.381
2011-10-26,840.984
2011-10-27,889.698
2011-10-28,886.127
2011-10-31,851.73
2011-11-01,791.764
2011-11-02,803.559
2011-11-03,821.351
2011-11-04,796.978
2011-11-07,791.248
2011-11-08,798.584
2011-11-09,773.679
2011-11-10,762.487
2011-11-11,791.086
2011-11-14,778.308
2011-11-15,760.432
2011-11-16,755.259
2011-11-17,751.241
2011-11-18,733.962
2011-11-21,713.15
2011-11-22,703.638
2011-11-23,692.671
2011-11-24,693.157
2011-11-25,694.064
2011-11-28,733.026
2011-11-29,728.631
2011-11-30,761.281
2011-12-01,749.406
2011-12-02,757.171
2011-12-05,774.276
2011-12-06,752.956
2011-12-07,742.503
2011-12-08,717.485
2011-12-09,734.403
2011-12-12,709.308
2011-12-13,701.239
2011-12-14,682.952
2011-12-15,687.53
2011-12-16,692.484
2011-12-19,685.451
2011-12-20,709.724
2011-12-21,697.046
2011-12-22,699.866
2011-12-23,699.867
2011-12-26,699.867
2011-12-27,697.909
2011-12-28,689.889
2011-12-29,694.271
2011-12-30,702.18
2012-01-02,710.019
2012-01-03,738.68
2012-01-04,724.57
2012-01-05,704.218
2012-01-06,703.953
2012-01-09,697.292
2012-01-10,713.245
2012-01-11,718.356
2012-01-12,709.188
2012-01-13,704.054
2012-01-16,700.997
2012-01-17,719.758
2012-01-18,722.21
2012-01-19,744.948
2012-01-20,750.541
2012-01-23,772.05
2012-01-24,759.547
2012-01-25,757.827
2012-01-26,793.39
2012-01-27,784.455
2012-01-30,770.176
2012-01-31,772.171
2012-02-01,804.536
2012-02-02,799.373
2012-02-03,803.308
2012-02-06,794.36
2012-02-07,807.242
2012-02-08,809.836
2012-02-09,812.317
2012-02-10,793.309
2012-02-13,805.722
2012-02-14,789.864
2012-02-15,785.88
2012-02-16,809.15
2012-02-17,826.97
2012-02-20,848.423
2012-02-21,839.171
2012-02-22,824.033
2012-02-23,821.9
2012-02-24,834.312
2012-02-27,825.727
2012-02-28,827.345
2012-02-29,832.488
2012-03-01,825.387
2012-03-02,831.134
2012-03-05,826.742
2012-03-06,786.313
2012-03-07,797.334
2012-03-08,801.645
2012-03-09,802.119
2012-03-12,800.215
2012-03-13,811.698
2012-03-14,800.474
2012-03-15,806.13
2012-03-16,824.101
2012-03-19,831.761
2012-03-20,818.122
2012-03-21,814.518
2012-03-22,801.36
2012-03-23,816.78
2012-03-26,830.311
2012-03-27,823.846
2012-03-28,811.157
2012-03-29,801.08
2012-03-30,816.075
2012-04-02,830.896
2012-04-03,829.227
2012-04-04,788.212
2012-04-05,778.428
2012-04-06,778.428
2012-04-09,778.875
2012-04-10,762.221
2012-04-11,768.417
2012-04-12,784.962
2012-04-13,770.563
2012-04-16,762.885
2012-04-17,784.542
2012-04-18,767.55
2012-04-19,765.001
2012-04-20,768.455
2012-04-23,745.056
2012-04-24,764.73
2012-04-25,787.513
2012-04-26,772.532
2012-04-27,784.536
2012-04-30,781.655
2012-05-01,781.035
2012-05-02,772.127
2012-05-03,752.418
2012-05-04,733.399
2012-05-07,728.256
2012-05-08,751.675
2012-05-09,744.182
2012-05-10,753.859
2012-05-11,751.598
2012-05-14,723.077
2012-05-15,703.326
2012-05-16,704.893
2012-05-17,692.61
2012-05-18,695.432
2012-05-21,708.712
2012-05-22,725.733
2012-05-23,693.742
2012-05-24,697.899
2012-05-25,693.728
2012-05-28,698.521
2012-05-29,706.741
2012-05-30,685.685
2012-05-31,676.264
2012-06-01,662.682
2012-06-04,670.14
2012-06-05,672.761
2012-06-06,694.746
2012-06-07,705.793
2012-06-08,688.944
2012-06-11,696.231
2012-06-12,689.517
2012-06-13,685.154
2012-06-14,690.311
2012-06-15,699.925
2012-06-18,690.2
2012-06-19,717.678
2012-06-20,721.35
2012-06-21,713.048
2012-06-22,697.623
2012-06-25,681.679
2012-06-26,678.475
2012-06-27,683.733
2012-06-28,690.678
2012-06-29,740.879
2012-07-02,743.105
2012-07-03,756.163
2012-07-04,750.474
2012-07-05,733.079
2012-07-06,712.353
2012-07-09,706.794
2012-07-10,717.369
2012-07-11,715.762
2012-07-12,702.232
2012-07-13,711.459
2012-07-16,712.949
2012-07-17,713.843
2012-07-18,730.367
2012-07-19,741.102
2012-07-20,718.604
2012-07-23,689.074
2012-07-24,681.831
2012-07-25,689.539
2012-07-26,725.131
2012-07-27,752.822
2012-07-30,760.34
2012-07-31,745.045
2012-08-01,747.247
2012-08-02,713.865
2012-08-03,753.376
2012-08-06,776.936
2012-08-07,779.843
2012-08-08,769.583
2012-08-09,777.173
2012-08-10,776.233
2012-08-13,777.734
2012-08-14,782.508
2012-08-15,780.976
2012-08-16,796.529
2012-08-17,800.706
2012-08-20,793.51
2012-08-21,809.3
2012-08-22,803.204
2012-08-23,804.693
2012-08-24,794.554
2012-08-27,805.357
2012-08-28,797.453
2012-08-29,795.41
2012-08-30,781.438
2012-08-31,796.422
2012-09-03,801.532
2012-09-04,794.087
2012-09-05,799.886
2012-09-06,827.641
2012-09-07,855.771
2012-09-10,850.773
2012-09-11,858.796
2012-09-12,881.277
2012-09-13,876.34
2012-09-14,914.021
2012-09-17,916.922
2012-09-18,892.593
2012-09-19,893.788
2012-09-20,880.475
2012-09-21,886.755
2012-09-24,878.598
2012-09-25,884.474
2012-09-26,849.352
2012-09-27,857.231
2012-09-28,838.613
2012-10-01,858.311
2012-10-02,859.835
2012-10-03,855.825
2012-10-04,868.09
2012-10-05,884.006
2012-10-08,861.533
2012-10-09,848.84
2012-10-10,842.19
2012-10-11,859.303
2012-10-12,859.843
2012-10-15,864.723
2012-10-16,877.284
2012-10-17,891.181
2012-10-18,886.71
2012-10-19,869.32
2012-10-22,868.39
2012-10-23,845.853
2012-10-24,848.358
2012-10-25,847.443
2012-10-26,845.481
2012-10-29,837.684
2012-10-30,856.717
2012-10-31,856.564
2012-11-01,864.833
2012-11-02,858.861
2012-11-05,847.608
2012-11-06,862.67
2012-11-07,842.58
2012-11-08,843.663
2012-11-09,836.744
2012-11-12,836.552
2012-11-13,839.705
2012-11-14,836.22
2012-11-15,834.801
2012-11-16,816.449
2012-11-19,846.536
2012-11-20,851.542
2012-11-21,864.595
2012-11-22,881.647
2012-11-23,897.92
2012-11-26,896.892
2012-11-27,904.634
2012-11-28,906.99
2012-11-29,936.822
2012-11-30,924.656
2012-12-03,928.371
2012-12-04,934.985
2012-12-05,936.087
2012-12-06,938.167
2012-12-07,942.795
2012-12-10,939.084
2012-12-11,944.208
2012-12-12,959.965
2012-12-13,968.883
2012-12-14,977.978
2012-12-17,986.898
2012-12-18,995.371
2012-12-19,1006.887
2012-12-20,1007.163
2012-12-21,997.157
2012-12-24,1000.104
2012-12-25,1000.104
2012-12-26,1002.15
2012-12-27,1010.083
2012-12-28,998.233
2012-12-31,999.192
2013-01-01,999.192
2013-01-02,1022.817
2013-01-03,1017.903
2013-01-04,1006.221
2013-01-07,1009.907
2013-01-08,1007.513
2013-01-09,1018.17
2013-01-10,1037.419
2013-01-11,1045.788
2013-01-14,1047.171
2013-01-15,1049.479
2013-01-16,1049.131
2013-01-17,1081.002
2013-01-18,1083.47
2013-01-21,1086.263
2013-01-22,1084.432
2013-01-23,1075.111
2013-01-24,1094.287
2013-01-25,1116.636
2013-01-28,1125.467
2013-01-29,1122.643
2013-01-30,1124.941
2013-01-31,1120.204
2013-02-01,1148.849
2013-02-04,1113.581
2013-02-05,1120.562
2013-02-06,1111.417
2013-02-07,1097.722
2013-02-08,1111.486
2013-02-11,1106.942
2013-02-12,1123.212
2013-02-13,1135.863
2013-02-14,1129.052
2013-02-15,1112.096
2013-02-18,1102.848
2013-02-19,1123.443
2013-02-20,1131.204
2013-02-21,1085.961
2013-02-22,1099.69
2013-02-25,1109.827
2013-02-26,1069.972
2013-02-27,1086.63
2013-02-28,1091.276
2013-03-01,1072.346
2013-03-04,1074.28
2013-03-05,1108.794
2013-03-06,1107.94
2013-03-07,1128.743
2013-03-08,1136.782
2013-03-11,1142.123
2013-03-12,1147.501
2013-03-13,1147.84
2013-03-14,1156.786
2013-03-15,1152.703
2013-03-18,1134.688
2013-03-19,1117.719
2013-03-20,1123.718
2013-03-21,1110.968
2013-03-22,1114.937
2013-03-25,1092.657
2013-03-26,1094.149
2013-03-27,1082.986
2013-03-28,1093.95
2013-03-29,1093.95
2013-04-01,1094.461
2013-04-02,1108.361
2013-04-03,1085.96
2013-04-04,1081.479
2013-04-05,1070.462
2013-04-08,1068.89
2013-04-09,1078.717
2013-04-10,1116.322
2013-04-11,1129.562
2013-04-12,1115.398
2013-04-15,1102.145
2013-04-16,1100.278
2013-04-17,1067.692
2013-04-18,1077.517
2013-04-19,1085.942
2013-04-22,1112.333
2013-04-23,1155.619
2013-04-24,1152.859
2013-04-25,1157.882
2013-04-26,1160.909
2013-04-29,1194.44
2013-04-30,1206.877
2013-05-01,1207.701
2013-05-02,1199.804
2013-05-03,1222.22
2013-05-06,1221.7
2013-05-07,1249.888
2013-05-08,1266.305
2013-05-09,1253.906
2013-05-10,1236.328
2013-05-13,1232.725
2013-05-14,1233.848
2013-05-15,1221.275
2013-05-16,1238.713
2013-05-17,1233.772
2013-05-20,1240.604
2013-05-21,1237.901
2013-05-22,1243.53
2013-05-23,1225.682
2013-05-24,1223.547
2013-05-27,1234.877
2013-05-28,1239.413
2013-05-29,1238.0
2013-05-30,1247.363
2013-05-31,1224.521
2013-06-03,1237.825
2013-06-04,1248.402
2013-06-05,1240.948
2013-06-06,1229.715
2013-06-07,1244.562
2013-06-10,1244.682
2013-06-11,1230.042
2013-06-12,1230.097
2013-06-13,1231.998
2013-06-14,1237.437
2013-06-17,1254.585
2013-06-18,1273.438
2013-06-19,1291.017
2013-06-20,1217.247
2013-06-21,1177.347
2013-06-24,1142.048
2013-06-25,1160.92
2013-06-26,1170.309
2013-06-27,1189.009
2013-06-28,1172.839
2013-07-01,1192.89
2013-07-02,1176.095
2013-07-03,1172.692
2013-07-04,1192.136
2013-07-05,1178.521
2013-07-08,1201.876
2013-07-09,1197.597
2013-07-10,1214.179
2013-07-11,1248.531
2013-07-12,1248.058
2013-07-15,1259.174
2013-07-16,1263.909
2013-07-17,1261.4
2013-07-18,1286.557
2013-07-19,1294.615
2013-07-22,1303.924
2013-07-23,1295.489
2013-07-24,1315.144
2013-07-25,1306.828
2013-07-26,1295.107
2013-07-29,1291.522
2013-07-30,1288.038
2013-07-31,1296.663
2013-08-01,1316.705
2013-08-02,1349.744
2013-08-05,1334.93
2013-08-06,1322.434
2013-08-07,1312.189
2013-08-08,1378.465
2013-08-09,1371.037
2013-08-12,1360.599
2013-08-13,1361.792
2013-08-14,1367.588
2013-08-15,1353.537
2013-08-16,1371.179
2013-08-19,1359.767
2013-08-20,1352.38
2013-08-21,1332.959
2013-08-22,1351.964
2013-08-23,1363.613
2013-08-26,1352.094
2013-08-27,1307.53
2013-08-28,1301.223
2013-08-29,1308.106
2013-08-30,1267.981
2013-09-02,1292.204
2013-09-03,1295.296
2013-09-04,1263.718
2013-09-05,1267.245
2013-09-06,1265.701
2013-09-09,1280.427
2013-09-10,1297.095
2013-09-11,1302.133
2013-09-12,1291.549
2013-09-13,1284.848
2013-09-16,1304.018
2013-09-17,1295.151
2013-09-18,1304.491
2013-09-19,1324.193
2013-09-20,1324.959
2013-09-23,1300.71
2013-09-24,1306.799
2013-09-25,1306.471
2013-09-26,1295.861
2013-09-27,1315.233
2013-09-30,1286.816
2013-10-01,1308.511
2013-10-02,1313.067
2013-10-03,1311.087
2013-10-04,1318.294
2013-10-07,1296.802
2013-10-08,1289.509
2013-10-09,1275.11
2013-10-10,1311.81
2013-10-11,1292.317
2013-10-14,1289.885
2013-10-15,1309.392
2013-10-16,1317.407
2013-10-17,1329.162
2013-10-18,1345.118
2013-10-21,1343.79
2013-10-22,1351.559
2013-10-23,1355.814
2013-10-24,1357.617
2013-10-25,1343.964
2013-10-28,1333.156
2013-10-29,1350.911
2013-10-30,1345.089
2013-10-31,1333.698
2013-11-01,1311.172
2013-11-04,1326.56
2013-11-05,1317.856
2013-11-06,1329.2
2013-11-07,1288.817
2013-11-08,1267.568
2013-11-11,1276.222
2013-11-12,1286.112
2013-11-13,1262.483
2013-11-14,1270.609
2013-11-15,1269.951
2013-11-18,1263.609
2013-11-19,1272.439
2013-11-20,1261.98
2013-11-21,1267.315
2013-11-22,1266.042
2013-11-25,1257.728
2013-11-26,1270.039
2013-11-27,1281.668
2013-11-28,1286.324
2013-11-29,1280.902
2013-12-02,1264.041
2013-12-03,1243.922
2013-12-04,1233.972
2013-12-05,1229.459
2013-12-06,1234.628
2013-12-09,1245.52
2013-12-10,1262.632
2013-12-11,1266.081
2013-12-12,1248.765
2013-12-13,1238.233
2013-12-16,1256.513
2013-12-17,1239.577
2013-12-18,1248.705
2013-12-19,1270.543
2013-12-20,1300.002
2013-12-23,1312.043
2013-12-24,1321.677
2013-12-25,1321.677
2013-12-26,1324.143
2013-12-27,1339.275
2013-12-30,1328.773
2013-12-31,1324.11
2014-01-01,1324.11
2014-01-02,1287.725
2014-01-03,1290.742
2014-01-06,1307.536
2014-01-07,1326.809
2014-01-08,1335.402
2014-01-09,1353.972
2014-01-10,1376.874
2014-01-13,1382.459
2014-01-14,1392.27
2014-01-15,1387.052
2014-01-16,1384.718
2014-01-17,1382.484
2014-01-20,1379.01
2014-01-21,1379.657
2014-01-22,1369.633
2014-01-23,1411.913
2014-01-24,1394.477
2014-01-27,1396.148
2014-01-28,1407.154
2014-01-29,1384.407
2014-01-30,1390.161
2014-01-31,1372.357
2014-02-03,1346.367
2014-02-04,1339.093
2014-02-05,1328.276
2014-02-06,1357.579
2014-02-07,1370.679
2014-02-10,1380.495
2014-02-11,1388.417
2014-02-12,1385.465
2014-02-13,1390.521
2014-02-14,1391.825
2014-02-17,1401.347
2014-02-18,1427.921
2014-02-19,1435.26
2014-02-20,1429.658
2014-02-21,1438.109
2014-02-24,1459.093
2014-02-25,1472.481
2014-02-26,1465.123
2014-02-27,1470.545
2014-02-28,1494.176
2014-03-03,1465.789
2014-03-04,1484.856
2014-03-05,1485.214
2014-03-06,1496.71
2014-03-07,1500.201
2014-03-10,1495.452
2014-03-11,1482.219
2014-03-12,1481.229
2014-03-13,1427.149
2014-03-14,1400.416
2014-03-17,1412.967
2014-03-18,1433.025
2014-03-19,1435.183
2014-03-20,1418.082
2014-03-21,1433.033
2014-03-24,1421.246
2014-03-25,1429.55
2014-03-26,1462.394
2014-03-27,1448.982
2014-03-28,1454.511
2014-03-31,1478.919
2014-04-01,1479.771
2014-04-02,1490.45
2014-04-03,1480.422
2014-04-04,1473.095
2014-04-07,1466.396
2014-04-08,1435.438
2014-04-09,1439.668
2014-04-10,1435.478
2014-04-11,1426.957
2014-04-14,1413.452
2014-04-15,1406.894
2014-04-16,1419.152
2014-04-17,1421.502
2014-04-18,1421.502
2014-04-21,1418.266
2014-04-22,1431.244
2014-04-23,1441.14
2014-04-24,1447.096
2014-04-25,1451.864
2014-04-28,1445.967
2014-04-29,1461.169
2014-04-30,1458.155
2014-05-01,1458.155
2014-05-02,1449.378
2014-05-05,1450.627
2014-05-06,1468.61
2014-05-07,1510.953
2014-05-08,1493.005
2014-05-09,1476.935
2014-05-12,1477.094
2014-05-13,1453.431
2014-05-14,1482.396
2014-05-15,1467.97
2014-05-16,1445.158
2014-05-19,1449.122
2014-05-20,1445.488
2014-05-21,1443.478
2014-05-22,1445.443
2014-05-23,1444.036
2014-05-26,1453.894
2014-05-27,1452.47
2014-05-28,1469.738
2014-05-29,1474.174
2014-05-30,1470.549
2014-06-02,1470.676
2014-06-03,1451.866
2014-06-04,1446.956
2014-06-05,1446.327
2014-06-06,1459.513
2014-06-09,1461.498
2014-06-10,1448.152
2014-06-11,1448.483
2014-06-12,1435.58
2014-06-13,1416.27
2014-06-16,1403.834
2014-06-17,1409.331
2014-06-18,1397.444
2014-06-19,1407.851
2014-06-20,1395.081
2014-06-23,1387.491
2014-06-24,1393.673
2014-06-25,1368.429
2014-06-26,1380.72
2014-06-27,1394.838
2014-06-30,1395.591
2014-07-01,1397.477
2014-07-02,1397.954
2014-07-03,1414.879
2014-07-04,1421.523
2014-07-07,1413.901
2014-07-08,1396.268
2014-07-09,1396.711
2014-07-10,1379.609
2014-07-11,1372.99
2014-07-14,1395.63
2014-07-15,1386.803
2014-07-16,1408.095
2014-07-17,1395.057
2014-07-18,1399.157
2014-07-21,1399.96
2014-07-22,1402.359
2014-07-23,1408.719
2014-07-24,1414.237
2014-07-25,1408.529
2014-07-28,1404.797
2014-07-29,1340.007
2014-07-30,1258.721
2014-07-31,1296.776
2014-08-01,1282.493
2014-08-04,1265.592
2014-08-05,1273.457
2014-08-06,1285.285
2014-08-07,1308.148
2014-08-08,1301.42
2014-08-11,1302.772
2014-08-12,1296.172
2014-08-13,1292.897
2014-08-14,1290.897
2014-08-15,1295.598
2014-08-18,1307.177
2014-08-19,1314.891
2014-08-20,1296.476
2014-08-21,1299.763
2014-08-22,1290.622
2014-08-25,1282.519
2014-08-26,1287.262
2014-08-27,1296.063
2014-08-28,1292.842
2014-08-29,1293.312
2014-09-01,1274.729
2014-09-02,1281.215
2014-09-03,1283.005
2014-09-04,1282.029
2014-09-05,1287.58
2014-09-08,1290.669
2014-09-09,1272.562
2014-09-10,1264.454
2014-09-11,1253.1
2014-09-12,1248.18
2014-09-15,1249.336
2014-09-16,1244.467
2014-09-17,1260.42
2014-09-18,1270.612
2014-09-19,1269.51
2014-09-22,1271.972
2014-09-23,1274.095
2014-09-24,1278.252
2014-09-25,1277.414
2014-09-26,1281.286
2014-09-29,1281.105
2014-09-30,1281.917
2014-10-01,1270.812
2014-10-02,1255.62
2014-10-03,1247.424
2014-10-06,1243.342
2014-10-07,1241.852
2014-10-08,1247.874
2014-10-09,1252.108
2014-10-10,1220.024
2014-10-13,1228.406
2014-10-14,1235.574
2014-10-15,1206.35
2014-10-16,1185.438
2014-10-17,1220.476
2014-10-20,1216.763
2014-10-21,1235.921
2014-10-22,1247.664
2014-10-23,1240.444
2014-10-24,1239.552
2014-10-27,1242.466
2014-10-28,1272.119
2014-10-29,1281.446
2014-10-30,1269.603
2014-10-31,1273.792
2014-11-03,1259.957
2014-11-04,1265.34
2014-11-05,1299.831
2014-11-06,1301.761
2014-11-07,1297.555
2014-11-10,1310.212
2014-11-11,1307.319
2014-11-12,1307.02
2014-11-13,1318.088
2014-11-14,1325.474
2014-11-17,1328.241
2014-11-18,1348.533
2014-11-19,1352.927
2014-11-20,1351.062
2014-11-21,1359.923
2014-11-24,1363.861
2014-11-25,1369.769
2014-11-26,1370.622
2014-11-27,1365.35
2014-11-28,1362.825
2014-12-01,1359.86
2014-12-02,1354.421
2014-12-03,1349.562
2014-12-04,1349.788
2014-12-05,1348.836
2014-12-08,1350.721
2014-12-09,1339.998
2014-12-10,1335.594
2014-12-11,1338.801
2014-12-12,1315.847
2014-12-15,1294.789
2014-12-16,1335.502
2014-12-17,1320.435
2014-12-18,1339.663
2014-12-19,1363.719
2014-12-22,1363.271
2014-12-23,1377.939
2014-12-24,1371.446
2014-12-25,1371.446
2014-12-26,1369.309
2014-12-29,1375.514
2014-12-30,1366.256
2014-12-31,1358.527
2015-01-01,1358.527
2015-01-02,1352.955
2015-01-05,1312.696
2015-01-06,1334.52
2015-01-07,1328.197
2015-01-08,1350.146
2015-01-09,1351.542
2015-01-12,1349.308
2015-01-13,1366.653
2015-01-14,1360.997
2015-01-15,1362.23
2015-01-16,1361.439
2015-01-19,1390.581
2015-01-20,1384.908
2015-01-21,1388.47
2015-01-22,1365.673
2015-01-23,1373.833
2015-01-26,1424.253
2015-01-27,1451.331
2015-01-28,1436.679
2015-01-29,1437.12
2015-01-30,1415.275
2015-02-02,1430.138
2015-02-03,1470.255
2015-02-04,1470.695
2015-02-05,1465.512
2015-02-06,1457.644
2015-02-09,1451.052
2015-02-10,1462.768
2015-02-11,1459.326
2015-02-12,1486.561
2015-02-13,1498.331
2015-02-16,1490.956
2015-02-17,1490.875
2015-02-18,1491.645
2015-02-19,1506.837
2015-02-20,1506.065
2015-02-23,1514.732
2015-02-24,1510.16
2015-02-25,1521.579
2015-02-26,1506.162
2015-02-27,1508.928
2015-03-02,1504.63
2015-03-03,1492.992
2015-03-04,1492.581
2015-03-05,1523.134
2015-03-06,1503.05
2015-03-09,1494.777
2015-03-10,1467.825
2015-03-11,1457.952
2015-03-12,1468.951
2015-03-13,1453.585
2015-03-16,1487.2
2015-03-17,1462.98
2015-03-18,1480.574
2015-03-19,1472.025
2015-03-20,1510.595
2015-03-23,1523.498
2015-03-24,1533.953
2015-03-25,1536.585
2015-03-26,1502.674
2015-03-27,1502.31
2015-03-30,1521.894
2015-03-31,1497.685
2015-04-01,1513.636
2015-04-02,1550.077
2015-04-03,1550.077
2015-04-06,1571.585
2015-04-07,1569.048
2015-04-08,1561.473
