Date,BELGIUM MID VALUE Mid Cap
2005-11-10,667.519
2005-11-11,675.658
2005-11-14,663.177
2005-11-15,666.944
2005-11-16,655.384
2005-11-17,662.803
2005-11-18,665.526
2005-11-21,662.986
2005-11-22,665.374
2005-11-23,674.57
2005-11-24,667.826
2005-11-25,668.345
2005-11-28,671.4
2005-11-29,638.312
2005-11-30,637.949
2005-12-01,639.331
2005-12-02,640.409
2005-12-05,642.462
2005-12-06,643.157
2005-12-07,639.819
2005-12-08,642.1
2005-12-09,643.589
2005-12-12,649.697
2005-12-13,653.163
2005-12-14,660.068
2005-12-15,654.408
2005-12-16,662.708
2005-12-19,662.468
2005-12-20,655.518
2005-12-21,655.409
2005-12-22,653.019
2005-12-23,652.59
2005-12-26,652.59
2005-12-27,657.81
2005-12-28,660.718
2005-12-29,656.121
2005-12-30,651.574
2006-01-02,654.262
2006-01-03,667.151
2006-01-04,676.686
2006-01-05,676.605
2006-01-06,679.661
2006-01-09,676.503
2006-01-10,675.831
2006-01-11,681.549
2006-01-12,679.331
2006-01-13,684.021
2006-01-16,689.954
2006-01-17,682.004
2006-01-18,680.447
2006-01-19,688.147
2006-01-20,687.61
2006-01-23,698.014
2006-01-24,698.047
2006-01-25,698.417
2006-01-26,702.752
2006-01-27,705.795
2006-01-30,701.861
2006-01-31,702.102
2006-02-01,699.765
2006-02-02,696.998
2006-02-03,692.894
2006-02-06,693.275
2006-02-07,692.279
2006-02-08,686.483
2006-02-09,694.608
2006-02-10,691.767
2006-02-13,688.281
2006-02-14,687.293
2006-02-15,687.602
2006-02-16,684.629
2006-02-17,684.729
2006-02-20,684.947
2006-02-21,685.951
2006-02-22,686.376
2006-02-23,687.566
2006-02-24,688.286
2006-02-27,686.587
2006-02-28,687.312
2006-03-01,689.603
2006-03-02,687.969
2006-03-03,687.106
2006-03-06,695.159
2006-03-07,682.336
2006-03-08,683.132
2006-03-09,686.539
2006-03-10,685.007
2006-03-13,689.206
2006-03-14,693.645
2006-03-15,700.005
2006-03-16,708.933
2006-03-17,707.757
2006-03-20,708.138
2006-03-21,706.156
2006-03-22,706.096
2006-03-23,698.829
2006-03-24,702.197
2006-03-27,702.147
2006-03-28,706.588
2006-03-29,700.313
2006-03-30,712.819
2006-03-31,713.0
2006-04-03,712.262
2006-04-04,716.914
2006-04-05,717.345
2006-04-06,716.961
2006-04-07,711.298
2006-04-10,705.242
2006-04-11,698.944
2006-04-12,689.15
2006-04-13,691.753
2006-04-14,691.753
2006-04-17,702.74
2006-04-18,704.539
2006-04-19,713.492
2006-04-20,715.241
2006-04-21,715.827
2006-04-24,722.828
2006-04-25,725.631
2006-04-26,726.699
2006-04-27,729.217
2006-04-28,729.596
2006-05-01,730.871
2006-05-02,732.971
2006-05-03,727.361
2006-05-04,736.832
2006-05-05,747.681
2006-05-08,747.776
2006-05-09,750.013
2006-05-10,750.804
2006-05-11,756.138
2006-05-12,744.276
2006-05-15,732.342
2006-05-16,729.308
2006-05-17,709.776
2006-05-18,702.087
2006-05-19,693.326
2006-05-22,679.135
2006-05-23,696.587
2006-05-24,691.774
2006-05-25,703.195
2006-05-26,709.703
2006-05-29,707.361
2006-05-30,702.089
2006-05-31,700.285
2006-06-01,703.439
2006-06-02,718.256
2006-06-05,711.524
2006-06-06,696.245
2006-06-07,691.305
2006-06-08,673.527
2006-06-09,677.324
2006-06-12,674.425
2006-06-13,660.851
2006-06-14,665.809
2006-06-15,674.792
2006-06-16,674.539
2006-06-19,671.549
2006-06-20,675.543
2006-06-21,685.278
2006-06-22,685.563
2006-06-23,683.48
2006-06-26,690.011
2006-06-27,691.194
2006-06-28,691.305
2006-06-29,697.341
2006-06-30,726.373
2006-07-03,738.773
2006-07-04,732.806
2006-07-05,720.755
2006-07-06,727.213
2006-07-07,728.674
2006-07-10,734.008
2006-07-11,732.576
2006-07-12,735.146
2006-07-13,726.286
2006-07-14,716.862
2006-07-17,708.57
2006-07-18,703.027
2006-07-19,716.881
2006-07-20,729.754
2006-07-21,726.186
2006-07-24,731.881
2006-07-25,736.934
2006-07-26,738.465
2006-07-27,752.665
2006-07-28,756.425
2006-07-31,756.747
2006-08-01,751.457
2006-08-02,762.243
2006-08-03,759.62
2006-08-04,772.514
2006-08-07,758.759
2006-08-08,767.112
2006-08-09,765.916
2006-08-10,755.94
2006-08-11,757.179
2006-08-14,761.957
2006-08-15,773.032
2006-08-16,776.978
2006-08-17,780.234
2006-08-18,781.341
2006-08-21,788.255
2006-08-22,778.533
2006-08-23,771.957
2006-08-24,772.58
2006-08-25,768.867
2006-08-28,774.56
2006-08-29,773.234
2006-08-30,780.059
2006-08-31,774.683
2006-09-01,781.125
2006-09-04,786.667
2006-09-05,783.074
2006-09-06,775.247
2006-09-07,767.722
2006-09-08,771.549
2006-09-11,768.979
2006-09-12,781.711
2006-09-13,784.047
2006-09-14,785.025
2006-09-15,782.38
2006-09-18,782.088
2006-09-19,782.217
2006-09-20,790.548
2006-09-21,800.474
2006-09-22,802.115
2006-09-25,800.961
2006-09-26,806.618
2006-09-27,818.63
2006-09-28,825.475
2006-09-29,831.221
2006-10-02,830.181
2006-10-03,824.394
2006-10-04,822.108
2006-10-05,827.087
2006-10-06,814.853
2006-10-09,813.077
2006-10-10,809.372
2006-10-11,810.192
2006-10-12,811.876
2006-10-13,808.607
2006-10-16,809.015
2006-10-17,802.713
2006-10-18,808.974
2006-10-19,816.274
2006-10-20,816.314
2006-10-23,812.429
2006-10-24,810.54
2006-10-25,812.756
2006-10-26,820.362
2006-10-27,814.183
2006-10-30,807.712
2006-10-31,819.873
2006-11-01,825.892
2006-11-02,823.648
2006-11-03,829.487
2006-11-06,828.388
2006-11-07,836.825
2006-11-08,832.851
2006-11-09,829.898
2006-11-10,841.624
2006-11-13,837.33
2006-11-14,835.289
2006-11-15,842.893
2006-11-16,844.5
2006-11-17,838.324
2006-11-20,838.019
2006-11-21,845.347
2006-11-22,852.925
2006-11-23,853.926
2006-11-24,855.081
2006-11-27,846.465
2006-11-28,839.03
2006-11-29,850.836
2006-11-30,853.809
2006-12-01,858.655
2006-12-04,867.967
2006-12-05,884.333
2006-12-06,883.874
2006-12-07,886.563
2006-12-08,888.911
2006-12-11,882.491
2006-12-12,890.726
2006-12-13,896.556
2006-12-14,892.063
2006-12-15,895.411
2006-12-18,895.331
2006-12-19,893.457
2006-12-20,897.99
2006-12-21,903.745
2006-12-22,895.203
2006-12-25,895.203
2006-12-26,893.808
2006-12-27,898.627
2006-12-28,900.046
2006-12-29,908.088
2007-01-01,908.088
2007-01-02,921.871
2007-01-03,933.516
2007-01-04,912.322
2007-01-05,899.857
2007-01-08,909.394
2007-01-09,914.689
2007-01-10,908.412
2007-01-11,913.159
2007-01-12,918.443
2007-01-15,919.797
2007-01-16,913.843
2007-01-17,924.775
2007-01-18,916.737
2007-01-19,917.702
2007-01-22,911.374
2007-01-23,906.861
2007-01-24,903.062
2007-01-25,896.05
2007-01-26,892.381
2007-01-29,890.052
2007-01-30,895.326
2007-01-31,904.684
2007-02-01,916.376
2007-02-02,925.995
2007-02-05,936.446
2007-02-06,939.631
2007-02-07,942.475
2007-02-08,936.465
2007-02-09,937.559
2007-02-12,934.185
2007-02-13,944.046
2007-02-14,947.354
2007-02-15,919.102
2007-02-16,907.789
2007-02-19,908.899
2007-02-20,904.302
2007-02-21,907.202
2007-02-22,904.572
2007-02-23,903.51
2007-02-26,909.315
2007-02-27,889.96
2007-02-28,871.103
2007-03-01,877.043
2007-03-02,883.461
2007-03-05,860.898
2007-03-06,863.775
2007-03-07,883.198
2007-03-08,891.791
2007-03-09,905.805
2007-03-12,919.008
2007-03-13,912.514
2007-03-14,897.255
2007-03-15,923.656
2007-03-16,924.636
2007-03-19,927.988
2007-03-20,924.076
2007-03-21,928.07
2007-03-22,939.601
2007-03-23,933.504
2007-03-26,936.737
2007-03-27,944.556
2007-03-28,944.891
2007-03-29,952.915
2007-03-30,947.557
2007-04-02,950.548
2007-04-03,959.91
2007-04-04,974.051
2007-04-05,977.153
2007-04-06,977.153
2007-04-09,972.062
2007-04-10,977.434
2007-04-11,980.776
2007-04-12,982.645
2007-04-13,985.108
2007-04-16,1001.891
2007-04-17,995.686
2007-04-18,996.769
2007-04-19,992.328
2007-04-20,994.943
2007-04-23,992.143
2007-04-24,992.762
2007-04-25,999.327
2007-04-26,991.302
2007-04-27,993.854
2007-04-30,989.379
2007-05-01,985.682
2007-05-02,993.841
2007-05-03,1015.027
2007-05-04,1018.821
2007-05-07,1018.579
2007-05-08,1010.046
2007-05-09,1010.833
2007-05-10,1002.008
2007-05-11,1012.362
2007-05-14,1009.168
2007-05-15,1002.582
2007-05-16,1006.083
2007-05-17,1004.689
2007-05-18,1011.608
2007-05-21,1000.142
2007-05-22,1014.506
2007-05-23,1014.566
2007-05-24,1008.327
2007-05-25,1006.353
2007-05-28,1007.286
2007-05-29,1003.307
2007-05-30,996.366
2007-05-31,1000.0
2007-06-01,999.748
2007-06-04,1012.403
2007-06-05,1016.352
2007-06-06,999.719
2007-06-07,993.007
2007-06-08,985.279
2007-06-11,1001.201
2007-06-12,1000.413
2007-06-13,996.983
2007-06-14,1017.232
2007-06-15,1032.936
2007-06-18,1029.326
2007-06-19,1028.076
2007-06-20,1034.96
2007-06-21,1017.078
2007-06-22,1017.817
2007-06-25,1016.015
2007-06-26,1013.723
2007-06-27,1011.891
2007-06-28,1018.712
2007-06-29,1021.438
2007-07-02,1004.236
2007-07-03,1015.431
2007-07-04,1019.764
2007-07-05,1011.092
2007-07-06,1016.56
2007-07-09,1018.003
2007-07-10,1024.477
2007-07-11,1019.86
2007-07-12,1026.531
2007-07-13,1023.546
2007-07-16,1019.682
2007-07-17,1012.282
2007-07-18,1003.63
2007-07-19,1005.727
2007-07-20,1005.113
2007-07-23,1005.686
2007-07-24,992.092
2007-07-25,977.891
2007-07-26,963.272
2007-07-27,945.816
2007-07-30,957.031
2007-07-31,976.373
2007-08-01,969.644
2007-08-02,987.663
2007-08-03,982.252
2007-08-06,973.316
2007-08-07,983.447
2007-08-08,1008.125
2007-08-09,992.98
2007-08-10,979.723
2007-08-13,968.929
2007-08-14,963.368
2007-08-15,955.653
2007-08-16,920.373
2007-08-17,935.364
2007-08-20,943.296
2007-08-21,945.62
2007-08-22,959.465
2007-08-23,966.642
2007-08-24,980.091
2007-08-27,973.514
2007-08-28,966.203
2007-08-29,968.412
2007-08-30,978.595
2007-08-31,992.143
2007-09-03,998.496
2007-09-04,990.462
2007-09-05,987.378
2007-09-06,992.31
2007-09-07,981.191
2007-09-10,972.148
2007-09-11,982.436
2007-09-12,987.394
2007-09-13,987.688
2007-09-14,975.876
2007-09-17,969.058
2007-09-18,979.262
2007-09-19,1000.081
2007-09-20,1009.2
2007-09-21,1018.352
2007-09-24,1019.177
2007-09-25,1011.155
2007-09-26,1004.177
2007-09-27,1008.683
2007-09-28,1007.73
2007-10-01,997.84
2007-10-02,988.16
2007-10-03,1000.925
2007-10-04,1012.107
2007-10-05,1013.578
2007-10-08,998.427
2007-10-09,1001.707
2007-10-10,1002.777
2007-10-11,1015.283
2007-10-12,1001.942
2007-10-15,998.888
2007-10-16,984.496
2007-10-17,995.748
2007-10-18,997.778
2007-10-19,994.201
2007-10-22,974.553
2007-10-23,982.723
2007-10-24,982.057
2007-10-25,1003.241
2007-10-26,1007.761
2007-10-29,1010.615
2007-10-30,1000.826
2007-10-31,1014.084
2007-11-01,996.606
2007-11-02,998.659
2007-11-05,997.785
2007-11-06,999.761
2007-11-07,999.637
2007-11-08,958.554
2007-11-09,948.6
2007-11-12,942.549
2007-11-13,954.951
2007-11-14,959.778
2007-11-15,949.6
2007-11-16,909.874
2007-11-19,901.589
2007-11-20,908.072
2007-11-21,881.509
2007-11-22,893.607
2007-11-23,909.996
2007-11-26,911.079
2007-11-27,914.812
2007-11-28,913.454
2007-11-29,909.032
2007-11-30,922.833
2007-12-03,921.481
2007-12-04,918.197
2007-12-05,924.774
2007-12-06,911.46
2007-12-07,913.973
2007-12-10,920.562
2007-12-11,914.125
2007-12-12,906.235
2007-12-13,889.295
2007-12-14,890.968
2007-12-17,869.929
2007-12-18,868.041
2007-12-19,868.548
2007-12-20,863.116
2007-12-21,873.666
2007-12-24,878.247
2007-12-25,878.247
2007-12-26,884.283
2007-12-27,888.898
2007-12-28,899.798
2007-12-31,895.213
2008-01-01,895.213
2008-01-02,895.2
2008-01-03,889.217
2008-01-04,896.239
2008-01-07,889.809
2008-01-08,887.903
2008-01-09,861.478
2008-01-10,855.002
2008-01-11,859.537
2008-01-14,864.612
2008-01-15,844.633
2008-01-16,822.847
2008-01-17,825.407
2008-01-18,814.78
2008-01-21,771.196
2008-01-22,788.578
2008-01-23,768.531
2008-01-24,807.532
2008-01-25,819.124
2008-01-28,827.652
2008-01-29,852.659
2008-01-30,845.509
2008-01-31,837.689
2008-02-01,852.978
2008-02-04,846.789
2008-02-05,807.828
2008-02-06,817.413
2008-02-07,792.704
2008-02-08,784.676
2008-02-11,785.369
2008-02-12,809.22
2008-02-13,807.097
2008-02-14,820.121
2008-02-15,817.644
2008-02-18,819.736
2008-02-19,837.741
2008-02-20,824.565
2008-02-21,834.895
2008-02-22,831.362
2008-02-25,844.751
2008-02-26,860.855
2008-02-27,873.558
2008-02-28,855.099
2008-02-29,841.159
2008-03-03,829.078
2008-03-04,820.947
2008-03-05,837.338
2008-03-06,839.239
2008-03-07,820.122
2008-03-10,797.393
2008-03-11,805.741
2008-03-12,832.019
2008-03-13,827.252
2008-03-14,824.13
2008-03-17,815.454
2008-03-18,829.66
2008-03-19,815.619
2008-03-20,785.765
2008-03-21,785.765
2008-03-24,784.644
2008-03-25,809.162
2008-03-26,816.406
2008-03-27,818.622
2008-03-28,816.401
2008-03-31,816.033
2008-04-01,821.28
2008-04-02,828.713
2008-04-03,818.533
2008-04-04,831.74
2008-04-07,836.628
2008-04-08,829.422
2008-04-09,823.466
2008-04-10,825.526
2008-04-11,821.875
2008-04-14,820.088
2008-04-15,822.208
2008-04-16,840.851
2008-04-17,840.072
2008-04-18,850.026
2008-04-21,860.354
2008-04-22,859.77
2008-04-23,892.836
2008-04-24,885.678
2008-04-25,892.742
2008-04-28,902.221
2008-04-29,901.96
2008-04-30,917.081
2008-05-01,910.101
2008-05-02,906.863
2008-05-05,911.202
2008-05-06,902.316
2008-05-07,883.387
2008-05-08,880.379
2008-05-09,868.223
2008-05-12,880.861
2008-05-13,870.064
2008-05-14,867.688
2008-05-15,872.935
2008-05-16,878.003
2008-05-19,883.522
2008-05-20,881.569
2008-05-21,881.781
2008-05-22,881.184
2008-05-23,871.403
2008-05-26,870.877
2008-05-27,869.928
2008-05-28,875.09
2008-05-29,872.819
2008-05-30,874.668
2008-06-02,878.58
2008-06-03,896.443
2008-06-04,896.074
2008-06-05,910.153
2008-06-06,909.803
2008-06-09,900.113
2008-06-10,885.536
2008-06-11,875.272
2008-06-12,870.055
2008-06-13,863.027
2008-06-16,874.532
2008-06-17,881.331
2008-06-18,867.776
2008-06-19,838.996
2008-06-20,834.53
2008-06-23,826.095
2008-06-24,815.006
2008-06-25,821.899
2008-06-26,816.762
2008-06-27,806.556
2008-06-30,805.274
2008-07-01,792.337
2008-07-02,786.002
2008-07-03,785.324
2008-07-04,779.887
2008-07-07,792.11
2008-07-08,785.709
2008-07-09,807.732
2008-07-10,793.032
2008-07-11,780.121
2008-07-14,785.68
2008-07-15,770.567
2008-07-16,764.416
2008-07-17,794.792
2008-07-18,789.74
2008-07-21,805.259
2008-07-22,794.574
2008-07-23,788.86
2008-07-24,775.883
2008-07-25,786.019
2008-07-28,784.405
2008-07-29,767.742
2008-07-30,765.721
2008-07-31,739.786
2008-08-01,745.593
2008-08-04,745.695
2008-08-05,766.093
2008-08-06,788.612
2008-08-07,775.031
2008-08-08,776.341
2008-08-11,780.031
2008-08-12,786.901
2008-08-13,766.04
2008-08-14,762.768
2008-08-15,769.389
2008-08-18,771.551
2008-08-19,762.101
2008-08-20,753.718
2008-08-21,757.676
2008-08-22,764.475
2008-08-25,766.441
2008-08-26,756.72
2008-08-27,758.105
2008-08-28,768.572
2008-08-29,786.859
2008-09-01,782.905
2008-09-02,803.176
2008-09-03,789.245
2008-09-04,758.09
2008-09-05,742.078
2008-09-08,765.099
2008-09-09,750.804
2008-09-10,751.479
2008-09-11,735.619
2008-09-12,763.936
2008-09-15,760.654
2008-09-16,762.052
2008-09-17,752.717
2008-09-18,758.696
2008-09-19,792.566
2008-09-22,802.757
2008-09-23,784.519
2008-09-24,771.907
2008-09-25,789.726
2008-09-26,770.785
2008-09-29,727.063
2008-09-30,726.52
2008-10-01,722.278
2008-10-02,713.519
2008-10-03,725.838
2008-10-06,681.188
2008-10-07,683.6
2008-10-08,653.929
2008-10-09,623.226
2008-10-10,593.083
2008-10-13,642.663
2008-10-14,645.125
2008-10-15,622.399
2008-10-16,585.317
2008-10-17,611.03
2008-10-20,613.957
2008-10-21,604.483
2008-10-22,561.434
2008-10-23,566.43
2008-10-24,545.415
2008-10-27,515.437
2008-10-28,532.966
2008-10-29,590.517
2008-10-30,597.32
2008-10-31,607.347
2008-11-03,633.328
2008-11-04,658.688
2008-11-05,653.117
2008-11-06,625.054
2008-11-07,632.582
2008-11-10,643.487
2008-11-11,620.714
2008-11-12,604.82
2008-11-13,613.374
2008-11-14,620.045
2008-11-17,613.938
2008-11-18,610.455
2008-11-19,591.617
2008-11-20,577.05
2008-11-21,568.915
2008-11-24,605.083
2008-11-25,611.742
2008-11-26,601.874
2008-11-27,621.86
2008-11-28,621.562
2008-12-01,587.533
2008-12-02,603.26
2008-12-03,607.571
2008-12-04,602.316
2008-12-05,594.978
2008-12-08,625.08
2008-12-09,625.193
2008-12-10,644.262
2008-12-11,653.921
2008-12-12,655.42
2008-12-15,667.631
2008-12-16,668.609
2008-12-17,701.14
2008-12-18,718.43
2008-12-19,685.487
2008-12-22,667.03
2008-12-23,674.693
2008-12-24,662.006
2008-12-25,662.006
2008-12-26,665.201
2008-12-29,684.165
2008-12-30,684.081
2008-12-31,666.091
2009-01-01,666.091
2009-01-02,704.091
2009-01-05,693.951
2009-01-06,693.808
2009-01-07,722.563
2009-01-08,707.751
2009-01-09,695.196
2009-01-12,700.127
2009-01-13,707.861
2009-01-14,680.352
2009-01-15,661.902
2009-01-16,684.642
2009-01-19,664.236
2009-01-20,641.39
2009-01-21,664.379
2009-01-22,665.36
2009-01-23,661.363
2009-01-26,708.468
2009-01-27,701.949
2009-01-28,728.81
2009-01-29,711.264
2009-01-30,703.819
2009-02-02,693.959
2009-02-03,700.219
2009-02-04,691.659
2009-02-05,688.334
2009-02-06,711.601
2009-02-09,723.152
2009-02-10,696.734
2009-02-11,695.209
2009-02-12,662.554
2009-02-13,664.782
2009-02-16,663.078
2009-02-17,625.651
2009-02-18,619.844
2009-02-19,637.422
2009-02-20,621.784
2009-02-23,610.533
2009-02-24,601.744
2009-02-25,598.021
2009-02-26,604.539
2009-02-27,604.095
2009-03-02,570.161
2009-03-03,560.119
2009-03-04,563.796
2009-03-05,540.343
2009-03-06,544.708
2009-03-09,564.902
2009-03-10,595.497
2009-03-11,590.654
2009-03-12,614.854
2009-03-13,614.788
2009-03-16,629.105
2009-03-17,630.062
2009-03-18,645.018
2009-03-19,671.898
2009-03-20,677.265
2009-03-23,686.179
2009-03-24,690.251
2009-03-25,684.069
2009-03-26,694.109
2009-03-27,678.194
2009-03-30,654.099
2009-03-31,679.132
2009-04-01,694.543
2009-04-02,725.805
2009-04-03,726.236
2009-04-06,710.402
2009-04-07,680.684
2009-04-08,684.116
2009-04-09,714.115
2009-04-10,714.115
2009-04-13,720.171
2009-04-14,725.292
2009-04-15,727.823
2009-04-16,729.861
2009-04-17,739.74
2009-04-20,712.803
2009-04-21,728.938
2009-04-22,744.143
2009-04-23,752.945
2009-04-24,788.602
2009-04-27,764.219
2009-04-28,753.296
2009-04-29,769.531
2009-04-30,765.732
2009-05-01,765.848
2009-05-04,776.461
2009-05-05,767.443
2009-05-06,789.833
2009-05-07,827.251
2009-05-08,854.536
2009-05-11,839.241
2009-05-12,843.224
2009-05-13,799.9
2009-05-14,810.446
2009-05-15,841.934
2009-05-18,858.253
2009-05-19,884.119
2009-05-20,916.821
2009-05-21,887.786
2009-05-22,913.337
2009-05-25,923.146
2009-05-26,916.494
2009-05-27,922.405
2009-05-28,914.16
2009-05-29,927.795
2009-06-01,935.731
2009-06-02,932.372
2009-06-03,911.102
2009-06-04,910.593
2009-06-05,887.879
2009-06-08,862.948
2009-06-09,881.565
2009-06-10,885.253
2009-06-11,879.979
2009-06-12,880.782
2009-06-15,838.399
2009-06-16,833.632
2009-06-17,805.686
2009-06-18,834.031
2009-06-19,840.963
2009-06-22,810.269
2009-06-23,825.181
2009-06-24,851.188
2009-06-25,841.121
2009-06-26,853.98
2009-06-29,865.778
2009-06-30,865.457
2009-07-01,882.489
2009-07-02,852.528
2009-07-03,846.059
2009-07-06,833.575
2009-07-07,835.468
2009-07-08,809.932
2009-07-09,833.677
2009-07-10,828.825
2009-07-13,845.092
2009-07-14,853.779
2009-07-15,897.336
2009-07-16,897.952
2009-07-17,901.708
2009-07-20,921.995
2009-07-21,924.834
2009-07-22,930.006
2009-07-23,941.149
2009-07-24,930.34
2009-07-27,935.278
2009-07-28,907.394
2009-07-29,904.386
2009-07-30,917.638
2009-07-31,944.925
2009-08-03,968.49
2009-08-04,969.54
2009-08-05,971.168
2009-08-06,978.108
2009-08-07,968.653
2009-08-10,978.588
2009-08-11,958.522
2009-08-12,968.339
2009-08-13,990.9
2009-08-14,988.89
2009-08-17,945.357
2009-08-18,955.33
2009-08-19,961.537
2009-08-20,991.242
2009-08-21,1005.694
2009-08-24,1029.825
2009-08-25,1029.568
2009-08-26,1005.825
2009-08-27,997.712
2009-08-28,1013.203
2009-08-31,991.331
2009-09-01,976.905
2009-09-02,951.687
2009-09-03,973.064
2009-09-04,982.254
2009-09-07,1018.801
2009-09-08,1038.916
2009-09-09,1052.201
2009-09-10,1044.352
2009-09-11,1039.126
2009-09-14,1024.504
2009-09-15,1034.076
2009-09-16,1049.764
2009-09-17,1054.167
2009-09-18,1043.741
2009-09-21,1027.199
2009-09-22,1030.255
2009-09-23,1049.388
2009-09-24,1040.0
2009-09-25,1047.357
2009-09-28,1043.312
2009-09-29,1038.005
2009-09-30,1041.619
2009-10-01,1029.973
2009-10-02,1029.422
2009-10-05,1038.666
2009-10-06,1074.347
2009-10-07,1056.113
2009-10-08,1069.323
2009-10-09,1071.129
2009-10-12,1089.127
2009-10-13,1078.633
2009-10-14,1103.968
2009-10-15,1109.672
2009-10-16,1099.536
2009-10-19,1110.574
2009-10-20,1098.664
2009-10-21,1091.386
2009-10-22,1068.279
2009-10-23,1074.81
2009-10-26,1041.243
2009-10-27,1010.462
2009-10-28,979.878
2009-10-29,1012.248
2009-10-30,1001.124
2009-11-02,1007.351
2009-11-03,975.041
2009-11-04,1012.905
2009-11-05,1024.416
2009-11-06,1035.074
2009-11-09,1066.052
2009-11-10,1056.88
2009-11-11,1066.101
2009-11-12,1056.456
2009-11-13,1057.923
2009-11-16,1069.634
2009-11-17,1066.828
2009-11-18,1066.371
2009-11-19,1040.56
2009-11-20,1044.949
2009-11-23,1074.019
2009-11-24,1057.123
2009-11-25,1068.32
2009-11-26,1039.087
2009-11-27,1054.006
2009-11-30,1040.701
2009-12-01,1072.296
2009-12-02,1077.312
2009-12-03,1093.513
2009-12-04,1078.695
2009-12-07,1074.011
2009-12-08,1057.547
2009-12-09,1024.852
2009-12-10,1033.858
2009-12-11,1020.342
2009-12-14,1029.601
2009-12-15,1031.131
2009-12-16,1045.06
2009-12-17,1017.035
2009-12-18,992.104
2009-12-21,1001.286
2009-12-22,999.653
2009-12-23,1005.223
2009-12-24,1003.032
2009-12-25,1003.032
2009-12-28,1018.585
2009-12-29,1018.943
2009-12-30,1005.952
2009-12-31,1007.736
2010-01-01,1007.736
2010-01-04,1032.761
2010-01-05,1044.426
2010-01-06,1041.006
2010-01-07,1047.097
2010-01-08,1047.671
2010-01-11,1051.573
2010-01-12,1046.804
2010-01-13,1044.698
2010-01-14,1041.548
2010-01-15,1024.983
2010-01-18,1029.272
2010-01-19,1017.5
2010-01-20,1001.547
2010-01-21,988.449
2010-01-22,989.621
2010-01-25,999.902
2010-01-26,1008.451
2010-01-27,993.876
2010-01-28,988.596
2010-01-29,986.667
2010-02-01,1002.416
2010-02-02,1009.934
2010-02-03,996.728
2010-02-04,955.524
2010-02-05,933.27
2010-02-08,936.468
2010-02-09,942.939
2010-02-10,957.84
2010-02-11,954.67
2010-02-12,954.903
2010-02-15,950.421
2010-02-16,970.784
2010-02-17,979.042
2010-02-18,976.523
2010-02-19,970.676
2010-02-22,972.947
2010-02-23,964.583
2010-02-24,964.703
2010-02-25,947.284
2010-02-26,962.698
2010-03-01,963.259
2010-03-02,977.523
2010-03-03,1004.76
2010-03-04,1000.254
2010-03-05,1015.778
2010-03-08,1009.789
2010-03-09,1003.387
2010-03-10,1020.215
2010-03-11,1008.79
2010-03-12,1012.794
2010-03-15,996.641
2010-03-16,1013.37
2010-03-17,1032.685
2010-03-18,1011.522
2010-03-19,996.06
2010-03-22,995.247
2010-03-23,1000.12
2010-03-24,986.431
2010-03-25,994.849
2010-03-26,994.016
2010-03-29,997.083
2010-03-30,991.793
2010-03-31,995.923
2010-04-01,1008.117
2010-04-02,1008.117
2010-04-05,1005.808
2010-04-06,997.126
2010-04-07,990.723
2010-04-08,986.549
2010-04-09,1014.006
2010-04-12,1029.244
2010-04-13,1037.39
2010-04-14,1045.348
2010-04-15,1037.899
2010-04-16,1027.582
2010-04-19,1014.484
2010-04-20,1016.933
2010-04-21,1006.834
2010-04-22,992.052
2010-04-23,998.365
2010-04-26,993.845
2010-04-27,952.498
2010-04-28,915.728
2010-04-29,933.806
2010-04-30,939.656
2010-05-03,936.306
2010-05-04,904.106
2010-05-05,873.808
2010-05-06,837.884
2010-05-07,804.893
2010-05-10,898.108
2010-05-11,878.797
2010-05-12,899.338
2010-05-13,891.939
2010-05-14,853.317
2010-05-17,839.271
2010-05-18,858.473
2010-05-19,835.084
2010-05-20,820.199
2010-05-21,831.964
2010-05-24,822.336
2010-05-25,791.96
2010-05-26,815.031
2010-05-27,854.452
2010-05-28,854.852
2010-05-31,851.69
2010-06-01,865.228
2010-06-02,858.857
2010-06-03,862.198
2010-06-04,836.012
2010-06-07,825.123
2010-06-08,817.371
2010-06-09,834.304
2010-06-10,849.829
2010-06-11,837.16
2010-06-14,863.491
2010-06-15,863.318
2010-06-16,862.492
2010-06-17,868.533
2010-06-18,871.877
2010-06-21,876.677
2010-06-22,867.741
2010-06-23,845.069
2010-06-24,835.328
2010-06-25,828.198
2010-06-28,834.284
2010-06-29,793.93
2010-06-30,799.939
2010-07-01,796.659
2010-07-02,801.909
2010-07-05,798.75
2010-07-06,819.015
2010-07-07,819.738
2010-07-08,836.661
2010-07-09,837.635
2010-07-12,833.332
2010-07-13,854.282
2010-07-14,859.238
2010-07-15,860.897
2010-07-16,849.263
2010-07-19,845.575
2010-07-20,835.95
2010-07-21,840.777
2010-07-22,861.702
2010-07-23,852.692
2010-07-26,871.005
2010-07-27,883.585
2010-07-28,881.345
2010-07-29,885.92
2010-07-30,874.558
2010-08-02,908.948
2010-08-03,916.566
2010-08-04,907.253
2010-08-05,909.269
2010-08-06,909.407
2010-08-09,908.055
2010-08-10,892.119
2010-08-11,856.314
2010-08-12,847.401
2010-08-13,811.074
2010-08-16,811.03
2010-08-17,836.922
2010-08-18,832.232
2010-08-19,822.273
2010-08-20,801.672
2010-08-23,805.966
2010-08-24,798.335
2010-08-25,795.858
2010-08-26,809.982
2010-08-27,813.698
