Date,NETHERLANDS LARGE CAP Large Cap
2010-09-07,684.283
2010-09-08,692.085
2010-09-09,699.703
2010-09-10,699.428
2010-09-13,711.914
2010-09-14,715.16
2010-09-15,715.408
2010-09-16,715.587
2010-09-17,709.901
2010-09-20,724.615
2010-09-21,725.69
2010-09-22,732.447
2010-09-23,723.826
2010-09-24,745.872
2010-09-27,744.104
2010-09-28,750.196
2010-09-29,748.301
2010-09-30,746.313
2010-10-01,747.11
2010-10-04,735.988
2010-10-05,754.826
2010-10-06,761.189
2010-10-07,765.938
2010-10-08,759.844
2010-10-11,757.433
2010-10-12,748.33
2010-10-13,769.195
2010-10-14,776.664
2010-10-15,771.12
2010-10-18,765.762
2010-10-19,749.744
2010-10-20,759.275
2010-10-21,769.787
2010-10-22,763.212
2010-10-25,770.996
2010-10-26,760.579
2010-10-27,747.165
2010-10-28,755.595
2010-10-29,750.314
2010-11-01,753.03
2010-11-02,765.108
2010-11-03,756.243
2010-11-04,785.405
2010-11-05,776.291
2010-11-08,769.021
2010-11-09,771.177
2010-11-10,759.588
2010-11-11,752.185
2010-11-12,751.539
2010-11-15,750.109
2010-11-16,739.143
2010-11-17,743.008
2010-11-18,757.341
2010-11-19,756.409
2010-11-22,748.848
2010-11-23,718.01
2010-11-24,720.038
2010-11-25,720.04
2010-11-26,705.114
2010-11-29,683.05
2010-11-30,670.621
2010-12-01,690.324
2010-12-02,709.049
2010-12-03,722.039
2010-12-06,712.887
2010-12-07,725.572
2010-12-08,720.142
2010-12-09,723.137
2010-12-10,726.87
2010-12-13,736.954
2010-12-14,737.003
2010-12-15,729.947
2010-12-16,725.818
2010-12-17,719.45
2010-12-20,717.312
2010-12-21,725.61
2010-12-22,723.065
2010-12-23,723.089
2010-12-24,724.761
2010-12-27,724.68
2010-12-28,725.695
2010-12-29,729.859
2010-12-30,733.663
2010-12-31,737.332
2011-01-03,744.988
2011-01-04,742.733
2011-01-05,730.101
2011-01-06,725.912
2011-01-07,723.02
2011-01-10,713.114
2011-01-11,721.717
2011-01-12,737.121
2011-01-13,755.309
2011-01-14,755.944
2011-01-17,752.082
2011-01-18,764.572
2011-01-19,759.98
2011-01-20,755.604
2011-01-21,775.959
2011-01-24,779.002
2011-01-25,769.426
2011-01-26,771.015
2011-01-27,778.173
2011-01-28,764.543
2011-01-31,769.258
2011-02-01,785.009
2011-02-02,787.05
2011-02-03,774.752
2011-02-04,774.795
2011-02-07,782.32
2011-02-08,793.828
2011-02-09,795.709
2011-02-10,792.389
2011-02-11,784.952
2011-02-14,780.288
2011-02-15,784.511
2011-02-16,786.765
2011-02-17,796.135
2011-02-18,804.179
2011-02-21,801.082
2011-02-22,798.238
2011-02-23,796.469
2011-02-24,791.365
2011-02-25,795.547
2011-02-28,803.803
2011-03-01,802.173
2011-03-02,795.786
2011-03-03,802.388
2011-03-04,807.22
2011-03-07,806.721
2011-03-08,804.41
2011-03-09,811.511
2011-03-10,799.738
2011-03-11,793.724
2011-03-14,793.317
2011-03-15,771.658
2011-03-16,758.921
2011-03-17,774.973
2011-03-18,783.763
2011-03-21,801.757
2011-03-22,801.275
2011-03-23,803.408
2011-03-24,817.649
2011-03-25,815.766
2011-03-28,815.031
2011-03-29,815.431
2011-03-30,817.997
2011-03-31,816.514
2011-04-01,823.729
2011-04-04,830.719
2011-04-05,828.333
2011-04-06,840.267
2011-04-07,835.375
2011-04-08,843.729
2011-04-11,844.036
2011-04-12,838.057
2011-04-13,845.584
2011-04-14,835.242
2011-04-15,831.455
2011-04-18,803.418
2011-04-19,810.418
2011-04-20,832.352
2011-04-21,829.666
2011-04-22,829.666
2011-04-25,829.068
2011-04-26,838.038
2011-04-27,838.523
2011-04-28,843.029
2011-04-29,846.868
2011-05-02,855.956
2011-05-03,852.717
2011-05-04,846.29
2011-05-05,831.341
2011-05-06,836.536
2011-05-09,812.167
2011-05-10,827.355
2011-05-11,830.453
2011-05-12,817.658
2011-05-13,812.887
2011-05-16,807.59
2011-05-17,794.333
2011-05-18,800.08
2011-05-19,804.632
2011-05-20,791.22
2011-05-23,772.28
2011-05-24,777.26
2011-05-25,780.649
2011-05-26,780.943
2011-05-27,792.954
2011-05-30,792.664
2011-05-31,806.027
2011-06-01,802.033
2011-06-02,791.907
2011-06-03,798.744
2011-06-06,797.532
2011-06-07,803.195
2011-06-08,789.1
2011-06-09,786.169
2011-06-10,767.076
2011-06-13,769.354
2011-06-14,783.658
2011-06-15,764.353
2011-06-16,754.434
2011-06-17,768.614
2011-06-20,765.462
2011-06-21,777.098
2011-06-22,774.005
2011-06-23,747.2
2011-06-24,749.477
2011-06-27,754.618
2011-06-28,759.535
2011-06-29,771.642
2011-06-30,787.81
2011-07-01,794.824
2011-07-04,797.213
2011-07-05,792.856
2011-07-06,778.852
2011-07-07,789.339
2011-07-08,778.733
2011-07-11,745.025
2011-07-12,734.631
2011-07-13,745.889
2011-07-14,741.722
2011-07-15,735.094
2011-07-18,714.231
2011-07-19,730.056
2011-07-20,744.683
2011-07-21,769.603
2011-07-22,772.345
2011-07-25,764.867
2011-07-26,773.595
2011-07-27,758.679
2011-07-28,759.612
2011-07-29,754.852
2011-08-01,736.467
2011-08-02,726.427
2011-08-03,714.426
2011-08-04,695.242
2011-08-05,693.819
2011-08-08,665.229
2011-08-09,671.344
2011-08-10,647.927
2011-08-11,661.49
2011-08-12,679.966
2011-08-15,696.085
2011-08-16,692.606
2011-08-17,698.0
2011-08-18,662.239
2011-08-19,654.211
2011-08-22,658.059
2011-08-23,662.821
2011-08-24,667.439
2011-08-25,657.326
2011-08-26,652.991
2011-08-29,670.439
2011-08-30,669.344
2011-08-31,688.896
2011-09-01,685.203
2011-09-02,665.317
2011-09-05,634.576
2011-09-06,627.94
2011-09-07,641.968
2011-09-08,643.931
2011-09-09,614.858
2011-09-12,592.494
2011-09-13,600.858
2011-09-14,609.76
2011-09-15,625.018
2011-09-16,631.049
2011-09-19,607.747
2011-09-20,623.564
2011-09-21,618.056
2011-09-22,581.996
2011-09-23,589.942
2011-09-26,606.19
2011-09-27,638.884
2011-09-28,630.866
2011-09-29,649.642
2011-09-30,627.685
2011-10-03,610.777
2011-10-04,600.523
2011-10-05,616.468
2011-10-06,636.619
2011-10-07,643.444
2011-10-10,661.14
2011-10-11,658.69
2011-10-12,685.733
2011-10-13,674.28
2011-10-14,692.722
2011-10-17,679.334
2011-10-18,675.898
2011-10-19,688.12
2011-10-20,680.091
2011-10-21,703.199
2011-10-24,710.444
2011-10-25,702.26
2011-10-26,693.108
2011-10-27,740.318
2011-10-28,734.691
2011-10-31,707.68
2011-11-01,664.785
2011-11-02,679.381
2011-11-03,693.265
2011-11-04,687.259
2011-11-07,679.371
2011-11-08,695.226
2011-11-09,660.032
2011-11-10,662.014
2011-11-11,685.738
2011-11-14,669.063
2011-11-15,653.517
2011-11-16,657.626
2011-11-17,647.402
2011-11-18,643.34
2011-11-21,622.887
2011-11-22,621.364
2011-11-23,605.381
2011-11-24,602.017
2011-11-25,603.32
2011-11-28,632.868
2011-11-29,639.205
2011-11-30,669.548
2011-12-01,661.932
2011-12-02,669.125
2011-12-05,681.271
2011-12-06,677.954
2011-12-07,676.592
2011-12-08,664.153
2011-12-09,675.856
2011-12-12,652.359
2011-12-13,643.383
2011-12-14,624.844
2011-12-15,633.3
2011-12-16,630.755
2011-12-19,631.24
2011-12-20,652.596
2011-12-21,646.63
2011-12-22,657.596
2011-12-23,663.822
2011-12-26,663.822
2011-12-27,667.76
2011-12-28,657.94
2011-12-29,663.31
2011-12-30,671.348
2012-01-02,681.603
2012-01-03,685.866
2012-01-04,667.242
2012-01-05,656.385
2012-01-06,647.44
2012-01-09,651.472
2012-01-10,659.12
2012-01-11,647.556
2012-01-12,652.39
2012-01-13,643.47
2012-01-16,653.703
2012-01-17,663.124
2012-01-18,667.595
2012-01-19,681.572
2012-01-20,684.22
2012-01-23,693.215
2012-01-24,683.938
2012-01-25,682.721
2012-01-26,699.336
2012-01-27,691.245
2012-01-30,683.467
2012-01-31,689.114
2012-02-01,711.565
2012-02-02,702.21
2012-02-03,709.676
2012-02-06,703.709
2012-02-07,712.569
2012-02-08,707.631
2012-02-09,707.525
2012-02-10,689.409
2012-02-13,698.13
2012-02-14,691.081
2012-02-15,696.059
2012-02-16,702.353
2012-02-17,716.506
2012-02-20,728.986
2012-02-21,724.375
2012-02-22,713.036
2012-02-23,714.801
2012-02-24,717.141
2012-02-27,715.417
2012-02-28,718.698
2012-02-29,712.534
2012-03-01,715.173
2012-03-02,710.382
2012-03-05,709.425
2012-03-06,685.508
2012-03-07,691.826
2012-03-08,711.861
2012-03-09,705.248
2012-03-12,708.795
2012-03-13,719.684
2012-03-14,720.461
2012-03-15,729.743
2012-03-16,737.263
2012-03-19,741.126
2012-03-20,730.988
2012-03-21,725.729
2012-03-22,717.512
2012-03-23,719.168
2012-03-26,732.407
2012-03-27,730.598
2012-03-28,722.656
2012-03-29,710.904
2012-03-30,717.732
2012-04-02,724.134
2012-04-03,716.387
2012-04-04,685.388
2012-04-05,683.3
2012-04-06,683.3
2012-04-09,683.693
2012-04-10,665.554
2012-04-11,670.319
2012-04-12,680.288
2012-04-13,665.852
2012-04-16,668.241
2012-04-17,687.505
2012-04-18,680.534
2012-04-19,677.978
2012-04-20,688.09
2012-04-23,668.158
2012-04-24,676.29
2012-04-25,683.451
2012-04-26,692.932
2012-04-27,692.662
2012-04-30,685.414
2012-05-01,684.87
2012-05-02,680.955
2012-05-03,678.765
2012-05-04,666.792
2012-05-07,673.854
2012-05-08,665.525
2012-05-09,667.341
2012-05-10,674.674
2012-05-11,681.177
2012-05-14,660.555
2012-05-15,656.035
2012-05-16,650.199
2012-05-17,638.287
2012-05-18,636.297
2012-05-21,642.683
2012-05-22,654.095
2012-05-23,632.133
2012-05-24,635.873
2012-05-25,634.799
2012-05-28,635.037
2012-05-29,639.556
2012-05-30,623.551
2012-05-31,622.892
2012-06-01,607.857
2012-06-04,612.689
2012-06-05,615.035
2012-06-06,629.111
2012-06-07,635.067
2012-06-08,628.657
2012-06-11,631.34
2012-06-12,628.946
2012-06-13,635.964
2012-06-14,637.731
2012-06-15,648.79
2012-06-18,644.19
2012-06-19,656.186
2012-06-20,657.832
2012-06-21,653.592
2012-06-22,645.452
2012-06-25,633.349
2012-06-26,632.333
2012-06-27,641.143
2012-06-28,636.396
2012-06-29,675.668
2012-07-02,675.699
2012-07-03,683.034
2012-07-04,678.301
2012-07-05,667.394
2012-07-06,655.161
2012-07-09,653.361
2012-07-10,660.155
2012-07-11,658.504
2012-07-12,654.106
2012-07-13,661.941
2012-07-16,666.073
2012-07-17,662.851
2012-07-18,676.631
2012-07-19,684.883
2012-07-20,673.237
2012-07-23,658.341
2012-07-24,654.056
2012-07-25,656.806
2012-07-26,691.533
2012-07-27,701.719
2012-07-30,704.818
2012-07-31,704.827
2012-08-01,705.81
2012-08-02,686.262
2012-08-03,715.892
2012-08-06,718.808
2012-08-07,725.923
2012-08-08,718.049
2012-08-09,723.707
2012-08-10,722.367
2012-08-13,720.466
2012-08-14,722.06
2012-08-15,720.147
2012-08-16,724.908
2012-08-17,724.503
2012-08-20,724.805
2012-08-21,739.066
2012-08-22,729.59
2012-08-23,732.053
2012-08-24,728.338
2012-08-27,735.403
2012-08-28,730.721
2012-08-29,731.925
2012-08-30,725.393
2012-08-31,736.18
2012-09-03,741.163
2012-09-04,733.965
2012-09-05,738.054
2012-09-06,758.221
2012-09-07,769.202
2012-09-10,759.611
2012-09-11,764.339
2012-09-12,765.172
2012-09-13,761.89
2012-09-14,783.13
2012-09-17,781.692
2012-09-18,772.927
2012-09-19,776.564
2012-09-20,767.895
2012-09-21,770.135
2012-09-24,760.613
2012-09-25,770.261
2012-09-26,747.07
2012-09-27,753.755
2012-09-28,739.41
2012-10-01,752.957
2012-10-02,754.096
2012-10-03,755.298
2012-10-04,762.262
2012-10-05,779.519
2012-10-08,766.497
2012-10-09,755.978
2012-10-10,753.559
2012-10-11,762.839
2012-10-12,760.344
2012-10-15,763.161
2012-10-16,778.11
2012-10-17,785.854
2012-10-18,782.377
2012-10-19,774.727
2012-10-22,782.958
2012-10-23,757.889
2012-10-24,760.933
2012-10-25,766.728
2012-10-26,763.876
2012-10-29,760.045
2012-10-30,772.343
2012-10-31,768.48
2012-11-01,777.513
2012-11-02,778.342
2012-11-05,769.346
2012-11-06,775.751
2012-11-07,763.824
2012-11-08,763.977
2012-11-09,760.369
2012-11-12,761.636
2012-11-13,765.477
2012-11-14,761.801
2012-11-15,753.133
2012-11-16,737.358
2012-11-19,757.623
2012-11-20,763.029
2012-11-21,762.873
2012-11-22,770.467
2012-11-23,785.066
2012-11-26,783.62
2012-11-27,788.278
2012-11-28,790.521
2012-11-29,800.319
2012-11-30,797.7
2012-12-03,804.921
2012-12-04,806.887
2012-12-05,809.0
2012-12-06,809.284
2012-12-07,810.286
2012-12-10,809.133
2012-12-11,816.098
2012-12-12,817.791
2012-12-13,819.479
2012-12-14,824.135
2012-12-17,822.268
2012-12-18,823.182
2012-12-19,830.506
2012-12-20,830.406
2012-12-21,819.637
2012-12-24,821.862
2012-12-25,821.862
2012-12-26,823.544
2012-12-27,823.063
2012-12-28,816.547
2012-12-31,817.661
2013-01-01,817.661
2013-01-02,840.343
2013-01-03,832.647
2013-01-04,830.988
2013-01-07,836.641
2013-01-08,829.289
2013-01-09,832.394
2013-01-10,845.984
2013-01-11,853.866
2013-01-14,854.337
2013-01-15,853.597
2013-01-16,854.916
2013-01-17,865.889
2013-01-18,858.113
2013-01-21,864.834
2013-01-22,865.078
2013-01-23,863.79
2013-01-24,874.127
2013-01-25,885.51
2013-01-28,889.769
2013-01-29,893.659
2013-01-30,902.152
2013-01-31,897.705
2013-02-01,909.059
2013-02-04,885.329
2013-02-05,880.341
2013-02-06,874.77
2013-02-07,860.586
2013-02-08,863.733
2013-02-11,865.671
2013-02-12,874.302
2013-02-13,872.413
2013-02-14,869.359
2013-02-15,862.371
2013-02-18,858.352
2013-02-19,869.429
2013-02-20,861.1
2013-02-21,831.617
2013-02-22,836.999
2013-02-25,841.776
2013-02-26,817.522
2013-02-27,824.621
2013-02-28,829.594
2013-03-01,820.847
2013-03-04,824.634
2013-03-05,843.64
2013-03-06,845.012
2013-03-07,851.28
2013-03-08,857.578
2013-03-11,857.163
2013-03-12,857.375
2013-03-13,852.675
2013-03-14,864.63
2013-03-15,864.312
2013-03-18,855.302
2013-03-19,850.87
2013-03-20,862.066
2013-03-21,855.067
2013-03-22,855.262
2013-03-25,844.389
2013-03-26,840.965
2013-03-27,827.718
2013-03-28,834.108
2013-03-29,834.108
2013-04-01,834.498
2013-04-02,848.625
2013-04-03,839.758
2013-04-04,831.754
2013-04-05,828.206
2013-04-08,829.069
2013-04-09,830.229
2013-04-10,855.396
2013-04-11,864.359
2013-04-12,852.388
2013-04-15,849.044
2013-04-16,849.239
2013-04-17,832.089
2013-04-18,835.771
2013-04-19,839.608
2013-04-22,828.176
2013-04-23,850.594
2013-04-24,854.569
2013-04-25,854.181
2013-04-26,851.045
2013-04-29,864.36
2013-04-30,864.814
2013-05-01,865.404
2013-05-02,866.453
2013-05-03,880.182
2013-05-06,876.535
2013-05-07,877.449
2013-05-08,889.772
2013-05-09,886.103
2013-05-10,883.609
2013-05-13,883.214
2013-05-14,890.683
2013-05-15,895.499
2013-05-16,897.344
2013-05-17,896.651
2013-05-20,904.214
2013-05-21,902.1
2013-05-22,910.855
2013-05-23,896.581
2013-05-24,899.964
2013-05-27,904.709
2013-05-28,911.164
2013-05-29,903.905
2013-05-30,914.69
2013-05-31,894.964
2013-06-03,892.89
2013-06-04,893.69
2013-06-05,873.041
2013-06-06,871.166
2013-06-07,884.239
2013-06-10,882.982
2013-06-11,879.859
2013-06-12,878.305
2013-06-13,873.646
2013-06-14,877.864
2013-06-17,888.65
2013-06-18,893.128
2013-06-19,895.459
2013-06-20,852.767
2013-06-21,840.121
2013-06-24,823.601
2013-06-25,829.68
2013-06-26,840.141
2013-06-27,850.523
2013-06-28,849.774
2013-07-01,861.573
2013-07-02,861.526
2013-07-03,851.049
2013-07-04,875.572
2013-07-05,865.421
2013-07-08,880.18
2013-07-09,880.284
2013-07-10,890.655
2013-07-11,905.942
2013-07-12,910.071
2013-07-15,915.232
2013-07-16,911.785
2013-07-17,914.284
2013-07-18,918.032
2013-07-19,923.525
2013-07-22,929.46
2013-07-23,926.212
2013-07-24,937.14
2013-07-25,928.71
2013-07-26,922.154
2013-07-29,922.867
2013-07-30,927.321
2013-07-31,931.734
2013-08-01,944.989
2013-08-02,947.683
2013-08-05,947.272
2013-08-06,948.032
2013-08-07,947.74
2013-08-08,957.107
2013-08-09,963.278
2013-08-12,961.792
2013-08-13,961.055
2013-08-14,969.72
2013-08-15,959.45
2013-08-16,960.61
2013-08-19,959.25
2013-08-20,950.564
2013-08-21,940.901
2013-08-22,951.79
2013-08-23,964.156
2013-08-26,958.414
2013-08-27,930.648
2013-08-28,922.275
2013-08-29,922.967
2013-08-30,909.657
2013-09-02,928.773
2013-09-03,919.073
2013-09-04,924.85
2013-09-05,923.421
2013-09-06,929.478
2013-09-09,934.205
2013-09-10,954.148
2013-09-11,951.571
2013-09-12,958.373
2013-09-13,953.959
2013-09-16,969.008
2013-09-17,968.534
2013-09-18,973.002
2013-09-19,989.695
2013-09-20,985.332
2013-09-23,977.989
2013-09-24,980.182
2013-09-25,978.632
2013-09-26,972.239
2013-09-27,968.2
2013-09-30,965.972
2013-10-01,971.245
2013-10-02,971.425
2013-10-03,971.184
2013-10-04,971.886
2013-10-07,964.959
2013-10-08,958.292
2013-10-09,941.766
2013-10-10,960.784
2013-10-11,971.227
2013-10-14,970.131
2013-10-15,979.013
2013-10-16,979.664
2013-10-17,993.138
2013-10-18,1003.537
2013-10-21,1010.109
2013-10-22,1023.945
2013-10-23,1016.977
2013-10-24,1022.847
2013-10-25,1016.464
2013-10-28,1016.301
2013-10-29,1022.587
2013-10-30,1022.574
2013-10-31,1016.562
2013-11-01,1005.464
2013-11-04,1012.009
2013-11-05,999.547
2013-11-06,1012.619
2013-11-07,997.02
2013-11-08,995.448
2013-11-11,1002.673
2013-11-12,997.82
2013-11-13,994.516
2013-11-14,1006.871
2013-11-15,1005.614
2013-11-18,1017.069
2013-11-19,1012.14
2013-11-20,1010.967
2013-11-21,1006.24
2013-11-22,1012.287
2013-11-25,1017.752
2013-11-26,1013.974
2013-11-27,1022.126
2013-11-28,1024.744
2013-11-29,1026.207
2013-12-02,1019.211
2013-12-03,1010.731
2013-12-04,1002.165
2013-12-05,996.435
2013-12-06,1007.609
2013-12-09,1009.643
2013-12-10,1008.432
2013-12-11,1003.722
2013-12-12,983.833
2013-12-13,978.652
2013-12-16,998.014
2013-12-17,983.455
2013-12-18,994.046
2013-12-19,1008.399
2013-12-20,1018.818
2013-12-23,1032.581
2013-12-24,1031.98
2013-12-25,1031.98
2013-12-26,1033.906
2013-12-27,1053.446
2013-12-30,1051.426
2013-12-31,1053.449
2014-01-01,1053.449
2014-01-02,1038.333
2014-01-03,1039.037
2014-01-06,1034.171
2014-01-07,1039.519
2014-01-08,1040.108
2014-01-09,1032.351
2014-01-10,1043.516
2014-01-13,1045.52
2014-01-14,1053.341
2014-01-15,1049.366
2014-01-16,1044.153
2014-01-17,1041.437
2014-01-20,1044.715
2014-01-21,1040.739
2014-01-22,1050.079
2014-01-23,1046.718
2014-01-24,1021.042
2014-01-27,1012.892
2014-01-28,1014.794
2014-01-29,1001.206
2014-01-30,992.35
2014-01-31,980.31
2014-02-03,975.27
2014-02-04,975.068
2014-02-05,977.397
2014-02-06,1001.932
2014-02-07,1008.219
2014-02-10,1011.68
2014-02-11,1026.454
2014-02-12,1028.688
2014-02-13,1029.887
2014-02-14,1036.759
2014-02-17,1048.281
2014-02-18,1052.221
2014-02-19,1051.514
2014-02-20,1041.31
2014-02-21,1046.27
2014-02-24,1051.7
2014-02-25,1049.892
2014-02-26,1038.631
2014-02-27,1039.702
2014-02-28,1051.265
2014-03-03,1016.051
2014-03-04,1046.197
2014-03-05,1046.025
2014-03-06,1057.653
2014-03-07,1047.373
2014-03-10,1041.145
2014-03-11,1041.514
2014-03-12,1038.028
2014-03-13,1023.984
2014-03-14,1015.883
2014-03-17,1027.968
2014-03-18,1034.066
2014-03-19,1030.776
2014-03-20,1030.263
2014-03-21,1028.154
2014-03-24,1021.393
2014-03-25,1034.98
2014-03-26,1047.69
2014-03-27,1049.759
2014-03-28,1061.275
2014-03-31,1069.164
2014-04-01,1077.515
2014-04-02,1076.908
2014-04-03,1071.929
2014-04-04,1075.26
2014-04-07,1066.716
2014-04-08,1068.123
2014-04-09,1073.064
2014-04-10,1071.717
2014-04-11,1054.797
2014-04-14,1047.668
2014-04-15,1038.409
2014-04-16,1044.663
2014-04-17,1043.648
2014-04-18,1043.648
2014-04-21,1041.272
2014-04-22,1043.738
2014-04-23,1041.928
2014-04-24,1038.402
2014-04-25,1027.66
2014-04-28,1032.708
2014-04-29,1043.97
2014-04-30,1050.071
2014-05-01,1050.071
2014-05-02,1043.192
2014-05-05,1041.939
2014-05-06,1042.063
2014-05-07,1051.186
2014-05-08,1061.533
2014-05-09,1051.411
2014-05-12,1059.851
2014-05-13,1055.181
2014-05-14,1052.639
2014-05-15,1046.434
2014-05-16,1042.046
2014-05-19,1045.465
2014-05-20,1042.105
2014-05-21,1047.02
2014-05-22,1049.911
2014-05-23,1052.097
2014-05-26,1059.646
2014-05-27,1054.827
2014-05-28,1049.518
2014-05-29,1055.698
2014-05-30,1057.241
2014-06-02,1059.277
2014-06-03,1059.882
2014-06-04,1060.473
2014-06-05,1070.595
2014-06-06,1074.808
2014-06-09,1078.371
2014-06-10,1075.959
2014-06-11,1072.329
2014-06-12,1071.67
2014-06-13,1066.271
2014-06-16,1065.051
2014-06-17,1070.546
2014-06-18,1074.627
2014-06-19,1087.814
2014-06-20,1081.662
2014-06-23,1074.18
2014-06-24,1073.528
2014-06-25,1068.581
2014-06-26,1058.939
2014-06-27,1062.47
2014-06-30,1074.826
2014-07-01,1082.338
2014-07-02,1081.154
2014-07-03,1094.245
2014-07-04,1089.325
2014-07-07,1079.554
2014-07-08,1070.574
2014-07-09,1073.812
2014-07-10,1052.55
2014-07-11,1052.318
2014-07-14,1061.942
2014-07-15,1047.113
2014-07-16,1055.264
2014-07-17,1040.591
2014-07-18,1038.986
2014-07-21,1038.554
2014-07-22,1048.55
2014-07-23,1050.545
2014-07-24,1052.888
2014-07-25,1034.799
2014-07-28,1036.316
2014-07-29,1041.556
2014-07-30,1045.396
2014-07-31,1027.001
2014-08-01,1020.049
2014-08-04,1010.171
2014-08-05,1011.883
2014-08-06,1013.708
2014-08-07,1008.396
2014-08-08,999.707
2014-08-11,1015.876
2014-08-12,1008.538
2014-08-13,1017.447
2014-08-14,1015.75
2014-08-15,1016.314
2014-08-18,1025.881
2014-08-19,1030.143
2014-08-20,1032.028
2014-08-21,1041.531
2014-08-22,1033.431
2014-08-25,1046.363
2014-08-26,1052.781
2014-08-27,1052.049
2014-08-28,1046.847
2014-08-29,1050.066
2014-09-01,1049.035
2014-09-02,1055.706
2014-09-03,1063.493
2014-09-04,1064.656
2014-09-05,1063.854
2014-09-08,1063.104
2014-09-09,1054.933
2014-09-10,1057.623
2014-09-11,1056.959
2014-09-12,1057.731
2014-09-15,1061.011
2014-09-16,1059.432
2014-09-17,1059.761
2014-09-18,1069.065
2014-09-19,1075.693
2014-09-22,1061.086
2014-09-23,1059.534
2014-09-24,1066.049
2014-09-25,1050.712
2014-09-26,1050.379
2014-09-29,1045.024
2014-09-30,1050.55
2014-10-01,1038.731
2014-10-02,1016.726
2014-10-03,1020.167
2014-10-06,1027.7
2014-10-07,1016.536
2014-10-08,1014.861
2014-10-09,1018.799
2014-10-10,994.527
2014-10-13,994.023
2014-10-14,993.271
2014-10-15,966.589
2014-10-16,957.39
2014-10-17,986.857
2014-10-20,981.718
2014-10-21,999.833
2014-10-22,995.829
2014-10-23,994.432
2014-10-24,993.427
2014-10-27,996.956
2014-10-28,1017.181
2014-10-29,1014.731
2014-10-30,1010.304
2014-10-31,1026.485
2014-11-03,1017.772
2014-11-04,1017.187
2014-11-05,1029.868
2014-11-06,1034.582
2014-11-07,1020.225
2014-11-10,1031.333
2014-11-11,1032.97
2014-11-12,1027.687
2014-11-13,1031.928
2014-11-14,1029.674
2014-11-17,1034.185
2014-11-18,1047.431
2014-11-19,1053.163
2014-11-20,1046.96
2014-11-21,1051.371
2014-11-24,1053.2
2014-11-25,1059.085
2014-11-26,1061.338
2014-11-27,1072.125
2014-11-28,1077.421
2014-12-01,1071.588
2014-12-02,1071.326
2014-12-03,1064.406
2014-12-04,1065.732
2014-12-05,1079.166
2014-12-08,1071.627
2014-12-09,1056.784
2014-12-10,1057.706
2014-12-11,1053.429
2014-12-12,1032.848
2014-12-15,1001.94
2014-12-16,1022.483
2014-12-17,1005.236
2014-12-18,1034.272
2014-12-19,1028.786
2014-12-22,1037.676
2014-12-23,1045.124
2014-12-24,1041.364
2014-12-25,1041.364
2014-12-26,1039.741
2014-12-29,1044.041
2014-12-30,1028.873
2014-12-31,1032.269
2015-01-01,1032.269
2015-01-02,1019.602
2015-01-05,985.367
2015-01-06,977.809
2015-01-07,976.35
2015-01-08,1008.112
2015-01-09,988.371
2015-01-12,1001.634
2015-01-13,1014.241
2015-01-14,1004.018
2015-01-15,1005.093
2015-01-16,1011.843
2015-01-19,1031.913
2015-01-20,1033.677
2015-01-21,1043.064
2015-01-22,1044.865
2015-01-23,1045.029
2015-01-26,1054.487
2015-01-27,1057.046
2015-01-28,1046.382
2015-01-29,1054.517
2015-01-30,1044.882
2015-02-02,1045.858
2015-02-03,1055.258
2015-02-04,1048.503
2015-02-05,1047.461
2015-02-06,1038.03
2015-02-09,1025.122
2015-02-10,1033.789
2015-02-11,1047.737
2015-02-12,1061.879
2015-02-13,1074.049
2015-02-16,1066.023
2015-02-17,1069.542
2015-02-18,1074.627
2015-02-19,1086.271
2015-02-20,1085.231
2015-02-23,1102.929
2015-02-24,1115.346
2015-02-25,1112.309
2015-02-26,1111.501
2015-02-27,1114.394
2015-03-02,1121.337
2015-03-03,1106.824
2015-03-04,1106.758
2015-03-05,1119.62
2015-03-06,1106.627
2015-03-09,1098.1
2015-03-10,1077.068
2015-03-11,1086.416
2015-03-12,1087.059
2015-03-13,1084.262
2015-03-16,1106.186
2015-03-17,1097.485
2015-03-18,1103.033
2015-03-19,1095.678
2015-03-20,1118.639
2015-03-23,1126.648
2015-03-24,1129.969
2015-03-25,1113.579
2015-03-26,1093.069
2015-03-27,1091.989
2015-03-30,1108.81
2015-03-31,1089.539
2015-04-01,1091.168
2015-04-02,1114.649
2015-04-03,1114.649
2015-04-06,1130.115
2015-04-07,1131.028
2015-04-08,1116.834
2015-04-09,1116.125
2015-04-10,1122.077
2015-04-13,1118.969
2015-04-14,1121.16
2015-04-15,1112.425
2015-04-16,1112.683
2015-04-17,1100.502
2015-04-20,1110.34
2015-04-21,1119.907
2015-04-22,1126.008
2015-04-23,1128.029
2015-04-24,1138.895
2015-04-27,1154.853
2015-04-28,1143.741
2015-04-29,1128.063
2015-04-30,1131.305
2015-05-01,1133.021
2015-05-04,1131.677
2015-05-05,1112.535
2015-05-06,1122.587
2015-05-07,1120.232
2015-05-08,1143.616
2015-05-11,1144.748
2015-05-12,1147.108
2015-05-13,1153.33
2015-05-14,1168.404
2015-05-15,1175.955
2015-05-18,1169.722
2015-05-19,1171.189
2015-05-20,1179.617
2015-05-21,1179.348
2015-05-22,1172.647
2015-05-25,1172.429
2015-05-26,1146.378
2015-05-27,1162.65
2015-05-28,1166.566
2015-05-29,1150.556
2015-06-01,1141.311
