Date,NETHERLANDS LARGE CAP Large Cap
2005-11-10,591.045
2005-11-11,597.564
2005-11-14,599.394
2005-11-15,596.561
2005-11-16,592.688
2005-11-17,600.057
2005-11-18,602.753
2005-11-21,605.472
2005-11-22,604.366
2005-11-23,611.51
2005-11-24,608.508
2005-11-25,606.252
2005-11-28,610.717
2005-11-29,613.545
2005-11-30,614.146
2005-12-01,620.864
2005-12-02,624.393
2005-12-05,627.025
2005-12-06,635.054
2005-12-07,630.846
2005-12-08,635.467
2005-12-09,634.646
2005-12-12,644.787
2005-12-13,644.066
2005-12-14,646.941
2005-12-15,646.967
2005-12-16,657.712
2005-12-19,655.984
2005-12-20,650.079
2005-12-21,650.664
2005-12-22,652.355
2005-12-23,654.137
2005-12-26,654.137
2005-12-27,655.73
2005-12-28,656.559
2005-12-29,655.576
2005-12-30,645.282
2006-01-02,650.692
2006-01-03,661.219
2006-01-04,671.348
2006-01-05,668.86
2006-01-06,675.373
2006-01-09,674.445
2006-01-10,666.141
2006-01-11,671.679
2006-01-12,668.729
2006-01-13,659.91
2006-01-16,661.459
2006-01-17,653.522
2006-01-18,646.641
2006-01-19,652.962
2006-01-20,642.596
2006-01-23,652.907
2006-01-24,651.977
2006-01-25,659.324
2006-01-26,671.117
2006-01-27,672.142
2006-01-30,669.656
2006-01-31,672.608
2006-02-01,678.753
2006-02-02,670.804
2006-02-03,669.141
2006-02-06,669.838
2006-02-07,672.404
2006-02-08,674.755
2006-02-09,684.87
2006-02-10,681.009
2006-02-13,686.168
2006-02-14,686.634
2006-02-15,688.176
2006-02-16,691.164
2006-02-17,697.309
2006-02-20,699.466
2006-02-21,695.657
2006-02-22,699.32
2006-02-23,700.549
2006-02-24,698.315
2006-02-27,702.048
2006-02-28,691.328
2006-03-01,694.024
2006-03-02,689.696
2006-03-03,687.414
2006-03-06,694.112
2006-03-07,682.771
2006-03-08,677.518
2006-03-09,683.933
2006-03-10,687.893
2006-03-13,695.243
2006-03-14,702.668
2006-03-15,707.618
2006-03-16,715.134
2006-03-17,716.446
2006-03-20,723.746
2006-03-21,721.297
2006-03-22,723.743
2006-03-23,720.848
2006-03-24,722.317
2006-03-27,718.401
2006-03-28,717.031
2006-03-29,713.512
2006-03-30,727.178
2006-03-31,719.876
2006-04-03,725.303
2006-04-04,726.65
2006-04-05,727.383
2006-04-06,724.5
2006-04-07,715.154
2006-04-10,715.189
2006-04-11,703.969
2006-04-12,703.315
2006-04-13,700.393
2006-04-14,700.393
2006-04-17,711.518
2006-04-18,707.824
2006-04-19,722.806
2006-04-20,728.87
2006-04-21,737.11
2006-04-24,734.519
2006-04-25,737.581
2006-04-26,742.191
2006-04-27,748.597
2006-04-28,743.859
2006-05-01,745.159
2006-05-02,746.899
2006-05-03,736.348
2006-05-04,743.569
2006-05-05,756.247
2006-05-08,758.927
2006-05-09,763.207
2006-05-10,759.546
2006-05-11,754.89
2006-05-12,738.974
2006-05-15,729.709
2006-05-16,733.068
2006-05-17,705.462
2006-05-18,708.771
2006-05-19,705.419
2006-05-22,694.645
2006-05-23,712.921
2006-05-24,701.199
2006-05-25,707.618
2006-05-26,714.238
2006-05-29,715.672
2006-05-30,703.322
2006-05-31,711.255
2006-06-01,712.137
2006-06-02,715.239
2006-06-05,710.011
2006-06-06,690.434
2006-06-07,696.703
2006-06-08,669.629
2006-06-09,681.26
2006-06-12,669.259
2006-06-13,653.826
2006-06-14,658.065
2006-06-15,674.911
2006-06-16,671.676
2006-06-19,673.229
2006-06-20,677.568
2006-06-21,685.201
2006-06-22,685.871
2006-06-23,679.749
2006-06-26,679.191
2006-06-27,672.393
2006-06-28,669.031
2006-06-29,683.733
2006-06-30,711.709
2006-07-03,716.476
2006-07-04,717.427
2006-07-05,702.69
2006-07-06,711.891
2006-07-07,710.677
2006-07-10,708.456
2006-07-11,701.365
2006-07-12,701.76
2006-07-13,691.256
2006-07-14,676.98
2006-07-17,669.489
2006-07-18,669.073
2006-07-19,692.123
2006-07-20,699.988
2006-07-21,698.247
2006-07-24,712.675
2006-07-25,708.505
2006-07-26,709.801
2006-07-27,726.149
2006-07-28,736.278
2006-07-31,733.519
2006-08-01,726.631
2006-08-02,742.405
2006-08-03,732.835
2006-08-04,747.782
2006-08-07,736.336
2006-08-08,733.799
2006-08-09,740.68
2006-08-10,730.596
2006-08-11,731.439
2006-08-14,739.23
2006-08-15,751.165
2006-08-16,758.508
2006-08-17,760.619
2006-08-18,757.722
2006-08-21,759.895
2006-08-22,755.886
2006-08-23,750.281
2006-08-24,757.016
2006-08-25,757.125
2006-08-28,766.292
2006-08-29,765.377
2006-08-30,774.045
2006-08-31,771.185
2006-09-01,774.951
2006-09-04,783.546
2006-09-05,776.959
2006-09-06,766.484
2006-09-07,758.734
2006-09-08,756.941
2006-09-11,758.393
2006-09-12,769.302
2006-09-13,772.553
2006-09-14,777.913
2006-09-15,780.07
2006-09-18,780.788
2006-09-19,774.1
2006-09-20,786.231
2006-09-21,788.828
2006-09-22,786.358
2006-09-25,784.245
2006-09-26,792.239
2006-09-27,795.987
2006-09-28,793.462
2006-09-29,794.143
2006-10-02,796.493
2006-10-03,794.84
2006-10-04,797.08
2006-10-05,799.142
2006-10-06,793.189
2006-10-09,795.87
2006-10-10,796.222
2006-10-11,797.991
2006-10-12,800.912
2006-10-13,796.489
2006-10-16,796.8
2006-10-17,785.845
2006-10-18,790.375
2006-10-19,796.553
2006-10-20,794.497
2006-10-23,797.374
2006-10-24,796.712
2006-10-25,798.238
2006-10-26,800.958
2006-10-27,798.857
2006-10-30,794.135
2006-10-31,794.226
2006-11-01,795.687
2006-11-02,792.781
2006-11-03,794.958
2006-11-06,807.767
2006-11-07,817.898
2006-11-08,814.963
2006-11-09,808.167
2006-11-10,811.72
2006-11-13,811.206
2006-11-14,809.404
2006-11-15,815.124
2006-11-16,814.058
2006-11-17,811.44
2006-11-20,809.571
2006-11-21,810.001
2006-11-22,814.495
2006-11-23,812.707
2006-11-24,815.427
2006-11-27,805.47
2006-11-28,807.29
2006-11-29,813.865
2006-11-30,812.656
2006-12-01,808.151
2006-12-04,809.929
2006-12-05,814.233
2006-12-06,811.641
2006-12-07,811.22
2006-12-08,811.473
2006-12-11,811.65
2006-12-12,822.106
2006-12-13,832.997
2006-12-14,840.026
2006-12-15,836.311
2006-12-18,833.021
2006-12-19,838.674
2006-12-20,844.959
2006-12-21,841.609
2006-12-22,834.869
2006-12-25,834.869
2006-12-26,833.568
2006-12-27,844.363
2006-12-28,844.212
2006-12-29,843.136
2007-01-01,843.136
2007-01-02,859.157
2007-01-03,855.784
2007-01-04,849.756
2007-01-05,834.187
2007-01-08,831.863
2007-01-09,839.283
2007-01-10,829.529
2007-01-11,838.384
2007-01-12,847.888
2007-01-15,851.462
2007-01-16,852.944
2007-01-17,853.01
2007-01-18,853.723
2007-01-19,855.546
2007-01-22,848.924
2007-01-23,852.456
2007-01-24,854.329
2007-01-25,849.422
2007-01-26,838.49
2007-01-29,841.581
2007-01-30,847.167
2007-01-31,844.532
2007-02-01,854.216
2007-02-02,854.933
2007-02-05,849.574
2007-02-06,854.328
2007-02-07,862.312
2007-02-08,856.903
2007-02-09,860.932
2007-02-12,851.223
2007-02-13,858.55
2007-02-14,869.537
2007-02-15,868.271
2007-02-16,863.653
2007-02-19,871.795
2007-02-20,871.74
2007-02-21,873.199
2007-02-22,872.162
2007-02-23,877.646
2007-02-26,879.364
2007-02-27,864.939
2007-02-28,847.068
2007-03-01,827.339
2007-03-02,832.268
2007-03-05,822.245
2007-03-06,825.388
2007-03-07,834.676
2007-03-08,846.125
2007-03-09,849.681
2007-03-12,857.12
2007-03-13,851.545
2007-03-14,833.731
2007-03-15,856.01
2007-03-16,861.498
2007-03-19,885.768
2007-03-20,899.882
2007-03-21,901.526
2007-03-22,919.808
2007-03-23,924.367
2007-03-26,915.406
2007-03-27,914.005
2007-03-28,909.87
2007-03-29,919.943
2007-03-30,918.468
2007-04-02,925.786
2007-04-03,934.28
2007-04-04,938.854
2007-04-05,945.834
2007-04-06,945.834
2007-04-09,940.906
2007-04-10,955.891
2007-04-11,953.084
2007-04-12,949.882
2007-04-13,960.513
2007-04-16,988.248
2007-04-17,991.658
2007-04-18,989.274
2007-04-19,988.453
2007-04-20,1001.299
2007-04-23,996.88
2007-04-24,996.776
2007-04-25,1009.252
2007-04-26,1008.348
2007-04-27,1007.075
2007-04-30,1007.904
2007-05-01,1004.137
2007-05-02,1004.362
2007-05-03,1011.584
2007-05-04,1015.21
2007-05-07,1017.377
2007-05-08,1002.935
2007-05-09,1000.623
2007-05-10,988.661
2007-05-11,993.498
2007-05-14,991.081
2007-05-15,999.045
2007-05-16,989.247
2007-05-17,988.451
2007-05-18,992.865
2007-05-21,989.581
2007-05-22,996.277
2007-05-23,1000.035
2007-05-24,986.206
2007-05-25,990.231
2007-05-28,994.5
2007-05-29,997.799
2007-05-30,991.06
2007-05-31,1000.0
2007-06-01,999.304
2007-06-04,1005.599
2007-06-05,1003.851
2007-06-06,987.299
2007-06-07,980.14
2007-06-08,970.569
2007-06-11,974.518
2007-06-12,967.882
2007-06-13,967.903
2007-06-14,982.862
2007-06-15,1000.025
2007-06-18,999.552
2007-06-19,997.267
2007-06-20,1000.715
2007-06-21,993.317
2007-06-22,994.202
2007-06-25,992.311
2007-06-26,989.309
2007-06-27,980.452
2007-06-28,989.578
2007-06-29,993.787
2007-07-02,1001.091
2007-07-03,1007.424
2007-07-04,1012.168
2007-07-05,1005.278
2007-07-06,1010.13
2007-07-09,1011.841
2007-07-10,1012.213
2007-07-11,1016.223
2007-07-12,1027.37
2007-07-13,1032.304
2007-07-16,1042.255
2007-07-17,1040.113
2007-07-18,1033.211
2007-07-19,1042.476
2007-07-20,1032.834
2007-07-23,1035.677
2007-07-24,1024.102
2007-07-25,1006.48
2007-07-26,979.646
2007-07-27,966.268
2007-07-30,964.563
2007-07-31,983.887
2007-08-01,958.972
2007-08-02,972.535
2007-08-03,967.121
2007-08-06,961.547
2007-08-07,970.244
2007-08-08,992.62
2007-08-09,962.228
2007-08-10,933.722
2007-08-13,951.085
2007-08-14,940.753
2007-08-15,929.288
2007-08-16,892.445
2007-08-17,924.368
2007-08-20,931.111
2007-08-21,930.983
2007-08-22,948.923
2007-08-23,954.615
2007-08-24,958.563
2007-08-27,960.811
2007-08-28,941.326
2007-08-29,944.342
2007-08-30,956.102
2007-08-31,962.039
2007-09-03,967.465
2007-09-04,972.204
2007-09-05,960.981
2007-09-06,969.927
2007-09-07,960.832
2007-09-10,957.697
2007-09-11,978.49
2007-09-12,987.09
2007-09-13,1000.78
2007-09-14,993.868
2007-09-17,988.117
2007-09-18,1003.636
2007-09-19,1028.525
2007-09-20,1032.42
2007-09-21,1034.409
2007-09-24,1028.281
2007-09-25,1023.194
2007-09-26,1032.66
2007-09-27,1039.783
2007-09-28,1043.821
2007-10-01,1055.577
2007-10-02,1044.67
2007-10-03,1043.512
2007-10-04,1043.57
2007-10-05,1049.854
2007-10-08,1044.815
2007-10-09,1054.124
2007-10-10,1067.48
2007-10-11,1074.999
2007-10-12,1074.228
2007-10-15,1057.631
2007-10-16,1046.814
2007-10-17,1056.87
2007-10-18,1057.853
2007-10-19,1055.528
2007-10-22,1032.891
2007-10-23,1044.901
2007-10-24,1032.975
2007-10-25,1045.006
2007-10-26,1045.593
2007-10-29,1050.293
2007-10-30,1044.366
2007-10-31,1057.916
2007-11-01,1052.96
2007-11-02,1058.1
2007-11-05,1054.139
2007-11-06,1059.486
2007-11-07,1055.619
2007-11-08,1045.144
2007-11-09,1025.101
2007-11-12,1015.698
2007-11-13,1025.27
2007-11-14,1038.933
2007-11-15,1023.23
2007-11-16,1009.341
2007-11-19,994.223
2007-11-20,998.847
2007-11-21,976.235
2007-11-22,980.4
2007-11-23,996.774
2007-11-26,996.253
2007-11-27,1004.97
2007-11-28,1013.816
2007-11-29,1014.091
2007-11-30,1018.689
2007-12-03,1009.622
2007-12-04,1010.564
2007-12-05,1019.018
2007-12-06,1020.809
2007-12-07,1029.226
2007-12-10,1042.395
2007-12-11,1038.426
2007-12-12,1034.721
2007-12-13,1014.565
2007-12-14,1011.653
2007-12-17,997.07
2007-12-18,998.959
2007-12-19,995.118
2007-12-20,998.825
2007-12-21,1012.679
2007-12-24,1021.648
2007-12-25,1021.648
2007-12-26,1028.671
2007-12-27,1029.006
2007-12-28,1038.432
2007-12-31,1032.072
2008-01-01,1032.072
2008-01-02,1023.636
2008-01-03,1017.701
2008-01-04,1011.748
2008-01-07,1012.845
2008-01-08,1006.777
2008-01-09,992.854
2008-01-10,985.14
2008-01-11,983.033
2008-01-14,993.053
2008-01-15,962.546
2008-01-16,941.062
2008-01-17,942.219
2008-01-18,914.602
2008-01-21,851.848
2008-01-22,880.285
2008-01-23,848.845
2008-01-24,909.84
2008-01-25,894.287
2008-01-28,902.304
2008-01-29,915.86
2008-01-30,912.176
2008-01-31,910.165
2008-02-01,931.719
2008-02-04,929.8
2008-02-05,888.324
2008-02-06,902.312
2008-02-07,876.737
2008-02-08,874.471
2008-02-11,863.775
2008-02-12,891.978
2008-02-13,891.885
2008-02-14,888.725
2008-02-15,879.008
2008-02-18,899.059
2008-02-19,912.985
2008-02-20,898.491
2008-02-21,918.744
2008-02-22,915.005
2008-02-25,934.026
2008-02-26,948.717
2008-02-27,961.254
2008-02-28,946.044
2008-02-29,932.523
2008-03-03,921.758
2008-03-04,917.124
2008-03-05,934.14
2008-03-06,925.061
2008-03-07,923.347
2008-03-10,912.93
2008-03-11,921.843
2008-03-12,940.028
2008-03-13,935.215
2008-03-14,929.285
2008-03-17,903.687
2008-03-18,930.328
2008-03-19,922.798
2008-03-20,918.624
2008-03-21,918.624
2008-03-24,917.314
2008-03-25,948.591
2008-03-26,955.454
2008-03-27,967.157
2008-03-28,962.341
2008-03-31,965.97
2008-04-01,980.729
2008-04-02,991.616
2008-04-03,985.562
2008-04-04,1004.959
2008-04-07,1007.378
2008-04-08,1005.666
2008-04-09,997.578
2008-04-10,994.656
2008-04-11,983.915
2008-04-14,980.032
2008-04-15,981.52
2008-04-16,1008.071
2008-04-17,1003.032
2008-04-18,1022.064
2008-04-21,1020.183
2008-04-22,1008.767
2008-04-23,1003.182
2008-04-24,992.248
2008-04-25,995.82
2008-04-28,1003.404
2008-04-29,990.446
2008-04-30,1001.153
2008-05-01,993.533
2008-05-02,1007.464
2008-05-05,1009.297
2008-05-06,1002.472
2008-05-07,998.047
2008-05-08,997.205
2008-05-09,992.186
2008-05-12,997.908
2008-05-13,991.626
2008-05-14,1002.722
2008-05-15,1009.228
2008-05-16,1012.023
2008-05-19,1015.937
2008-05-20,1008.237
2008-05-21,1006.774
2008-05-22,1000.655
2008-05-23,992.577
2008-05-26,989.874
2008-05-27,984.809
2008-05-28,993.176
2008-05-29,986.792
2008-05-30,998.62
2008-06-02,986.444
2008-06-03,987.246
2008-06-04,981.663
2008-06-05,992.074
2008-06-06,972.28
2008-06-09,962.865
2008-06-10,947.216
2008-06-11,935.432
2008-06-12,939.795
2008-06-13,933.987
2008-06-16,935.096
2008-06-17,936.27
2008-06-18,921.041
2008-06-19,900.101
2008-06-20,889.976
2008-06-23,878.054
2008-06-24,881.702
2008-06-25,892.608
2008-06-26,877.88
2008-06-27,867.474
2008-06-30,869.546
2008-07-01,854.105
2008-07-02,858.804
2008-07-03,861.125
2008-07-04,847.259
2008-07-07,855.717
2008-07-08,848.548
2008-07-09,869.53
2008-07-10,849.224
2008-07-11,824.525
2008-07-14,842.845
2008-07-15,826.871
2008-07-16,831.524
2008-07-17,860.028
2008-07-18,871.744
2008-07-21,881.156
2008-07-22,879.27
2008-07-23,888.165
2008-07-24,869.671
2008-07-25,864.897
2008-07-28,855.857
2008-07-29,847.707
2008-07-30,854.32
2008-07-31,844.046
2008-08-01,834.498
2008-08-04,843.886
2008-08-05,872.9
2008-08-06,885.854
2008-08-07,868.371
2008-08-08,871.039
2008-08-11,878.368
2008-08-12,879.345
2008-08-13,868.064
2008-08-14,863.635
2008-08-15,863.094
2008-08-18,861.513
2008-08-19,836.03
2008-08-20,839.463
2008-08-21,836.197
2008-08-22,854.385
2008-08-25,844.884
2008-08-26,835.957
2008-08-27,840.951
2008-08-28,852.303
2008-08-29,852.387
2008-09-01,849.406
2008-09-02,865.131
2008-09-03,846.251
2008-09-04,833.025
2008-09-05,819.191
2008-09-08,832.789
2008-09-09,833.994
2008-09-10,823.647
2008-09-11,807.871
2008-09-12,834.138
2008-09-15,806.074
2008-09-16,779.111
2008-09-17,756.01
2008-09-18,752.465
2008-09-19,809.201
2008-09-22,800.865
2008-09-23,791.544
2008-09-24,774.397
2008-09-25,802.524
2008-09-26,768.945
2008-09-29,698.762
2008-09-30,693.728
2008-10-01,706.63
2008-10-02,697.774
2008-10-03,726.807
2008-10-06,646.285
2008-10-07,640.186
2008-10-08,593.465
2008-10-09,578.265
2008-10-10,521.722
2008-10-13,580.152
2008-10-14,606.125
2008-10-15,561.895
2008-10-16,525.087
2008-10-17,520.551
2008-10-20,552.594
2008-10-21,549.338
2008-10-22,516.207
2008-10-23,520.276
2008-10-24,495.939
2008-10-27,466.202
2008-10-28,459.733
2008-10-29,511.185
2008-10-30,507.684
2008-10-31,516.936
2008-11-03,527.641
2008-11-04,567.657
2008-11-05,560.815
2008-11-06,526.391
2008-11-07,533.29
2008-11-10,534.08
2008-11-11,506.121
2008-11-12,496.254
2008-11-13,500.164
2008-11-14,506.947
2008-11-17,491.325
2008-11-18,499.199
2008-11-19,480.442
2008-11-20,463.548
2008-11-21,449.665
2008-11-24,500.077
2008-11-25,498.451
2008-11-26,488.898
2008-11-27,497.398
2008-11-28,492.641
2008-12-01,462.306
2008-12-02,476.639
2008-12-03,484.254
2008-12-04,487.199
2008-12-05,465.168
2008-12-08,508.415
2008-12-09,513.858
2008-12-10,520.513
2008-12-11,524.938
2008-12-12,520.38
2008-12-15,528.854
2008-12-16,536.209
2008-12-17,555.779
2008-12-18,568.612
2008-12-19,549.526
2008-12-22,538.259
2008-12-23,542.279
2008-12-24,538.068
2008-12-25,538.068
2008-12-26,540.665
2008-12-29,547.575
2008-12-30,555.936
2008-12-31,541.738
2009-01-01,541.738
2009-01-02,565.953
2009-01-05,560.259
2009-01-06,556.912
2009-01-07,561.524
2009-01-08,562.796
2009-01-09,561.236
2009-01-12,549.75
2009-01-13,538.725
2009-01-14,512.418
2009-01-15,502.474
2009-01-16,517.651
2009-01-19,507.431
2009-01-20,486.19
2009-01-21,482.033
2009-01-22,478.515
2009-01-23,468.655
2009-01-26,509.044
2009-01-27,511.475
2009-01-28,529.803
2009-01-29,509.209
2009-01-30,494.173
2009-02-02,487.042
2009-02-03,507.218
2009-02-04,506.676
2009-02-05,494.209
2009-02-06,509.982
2009-02-09,520.136
2009-02-10,501.001
2009-02-11,499.314
2009-02-12,484.885
2009-02-13,490.61
2009-02-16,477.031
2009-02-17,453.2
2009-02-18,450.378
2009-02-19,457.199
2009-02-20,438.141
2009-02-23,433.459
2009-02-24,433.539
2009-02-25,425.256
2009-02-26,436.178
2009-02-27,428.756
2009-03-02,411.024
2009-03-03,395.77
2009-03-04,406.033
2009-03-05,386.02
2009-03-06,385.861
2009-03-09,384.074
2009-03-10,407.487
2009-03-11,405.687
2009-03-12,411.103
2009-03-13,414.483
2009-03-16,428.375
2009-03-17,421.896
2009-03-18,423.218
2009-03-19,439.556
2009-03-20,441.834
2009-03-23,461.356
2009-03-24,457.837
2009-03-25,467.439
2009-03-26,467.701
2009-03-27,450.558
2009-03-30,427.883
2009-03-31,441.572
2009-04-01,449.669
2009-04-02,474.717
2009-04-03,472.673
2009-04-06,466.175
2009-04-07,462.851
2009-04-08,465.796
2009-04-09,471.17
2009-04-10,471.17
2009-04-13,475.165
2009-04-14,476.53
2009-04-15,475.714
2009-04-16,477.808
2009-04-17,479.81
2009-04-20,460.443
2009-04-21,462.814
2009-04-22,464.461
2009-04-23,462.858
2009-04-24,475.719
2009-04-27,472.386
2009-04-28,468.299
2009-04-29,487.508
2009-04-30,493.867
2009-05-01,493.942
2009-05-04,514.643
2009-05-05,515.259
2009-05-06,520.477
2009-05-07,533.768
2009-05-08,544.374
2009-05-11,545.067
2009-05-12,545.955
2009-05-13,535.769
2009-05-14,532.536
2009-05-15,539.478
2009-05-18,551.331
2009-05-19,557.015
2009-05-20,568.248
2009-05-21,555.644
2009-05-22,568.926
2009-05-25,569.628
2009-05-26,575.685
2009-05-27,569.632
2009-05-28,556.48
2009-05-29,557.453
2009-06-01,571.813
2009-06-02,577.975
2009-06-03,569.289
2009-06-04,569.792
2009-06-05,566.953
2009-06-08,556.015
2009-06-09,561.351
2009-06-10,568.154
2009-06-11,570.703
2009-06-12,562.748
2009-06-15,545.299
2009-06-16,542.098
2009-06-17,533.162
2009-06-18,545.028
2009-06-19,547.039
2009-06-22,533.538
2009-06-23,539.417
2009-06-24,550.95
2009-06-25,546.3
2009-06-26,552.169
2009-06-29,559.244
2009-06-30,551.275
2009-07-01,566.535
2009-07-02,547.294
2009-07-03,549.751
2009-07-06,542.717
2009-07-07,543.302
2009-07-08,532.98
2009-07-09,540.335
2009-07-10,530.15
2009-07-13,545.506
2009-07-14,549.772
2009-07-15,573.16
2009-07-16,581.416
2009-07-17,588.037
2009-07-20,595.384
2009-07-21,599.211
2009-07-22,601.541
2009-07-23,611.53
2009-07-24,609.743
2009-07-27,613.279
2009-07-28,604.469
2009-07-29,612.464
2009-07-30,623.348
2009-07-31,630.062
2009-08-03,648.393
2009-08-04,645.701
2009-08-05,643.93
2009-08-06,650.877
2009-08-07,649.163
2009-08-10,644.041
2009-08-11,635.131
2009-08-12,649.611
2009-08-13,655.527
2009-08-14,645.736
2009-08-17,625.884
2009-08-18,630.464
2009-08-19,633.655
2009-08-20,641.177
2009-08-21,658.159
2009-08-24,663.247
2009-08-25,669.589
2009-08-26,665.35
2009-08-27,661.176
2009-08-28,673.146
2009-08-31,663.996
2009-09-01,650.262
2009-09-02,642.527
2009-09-03,641.229
2009-09-04,650.175
2009-09-07,666.978
2009-09-08,680.525
2009-09-09,689.888
2009-09-10,694.175
2009-09-11,696.782
2009-09-14,694.712
2009-09-15,692.693
2009-09-16,708.269
2009-09-17,716.968
2009-09-18,716.268
2009-09-21,711.231
2009-09-22,719.253
2009-09-23,722.644
2009-09-24,708.029
2009-09-25,703.284
2009-09-28,713.861
2009-09-29,713.656
2009-09-30,718.409
2009-10-01,704.564
2009-10-02,691.352
2009-10-05,697.327
2009-10-06,720.773
2009-10-07,717.703
2009-10-08,736.226
2009-10-09,738.228
2009-10-12,754.876
2009-10-13,751.566
2009-10-14,766.606
2009-10-15,768.715
2009-10-16,756.568
2009-10-19,771.412
2009-10-20,765.782
2009-10-21,767.11
2009-10-22,757.225
2009-10-23,758.134
2009-10-26,726.663
2009-10-27,717.362
2009-10-28,702.428
2009-10-29,721.71
2009-10-30,705.841
2009-11-02,709.789
2009-11-03,695.287
2009-11-04,715.752
2009-11-05,723.92
2009-11-06,719.374
2009-11-09,743.783
2009-11-10,739.744
2009-11-11,751.385
2009-11-12,742.795
2009-11-13,741.781
2009-11-16,753.455
2009-11-17,743.606
2009-11-18,743.662
2009-11-19,728.179
2009-11-20,720.059
2009-11-23,741.834
2009-11-24,736.663
2009-11-25,749.598
2009-11-26,721.589
2009-11-27,721.784
2009-11-30,712.261
2009-12-01,739.913
2009-12-02,737.24
2009-12-03,742.762
2009-12-04,741.537
2009-12-07,732.846
2009-12-08,715.146
2009-12-09,705.062
2009-12-10,719.954
2009-12-11,720.682
2009-12-14,728.289
2009-12-15,731.251
2009-12-16,739.838
2009-12-17,723.989
2009-12-18,713.451
2009-12-21,726.511
2009-12-22,726.278
2009-12-23,731.533
2009-12-24,734.037
2009-12-25,734.037
2009-12-28,741.719
2009-12-29,745.97
2009-12-30,733.513
2009-12-31,735.603
2010-01-01,735.603
2010-01-04,757.974
2010-01-05,753.093
2010-01-06,750.385
2010-01-07,743.078
2010-01-08,749.995
2010-01-11,758.895
2010-01-12,752.109
2010-01-13,754.934
2010-01-14,758.288
2010-01-15,747.185
2010-01-18,752.526
2010-01-19,749.913
2010-01-20,726.566
2010-01-21,715.544
2010-01-22,714.988
2010-01-25,716.282
2010-01-26,715.653
2010-01-27,712.89
2010-01-28,704.015
2010-01-29,710.63
2010-02-01,718.414
2010-02-02,725.693
2010-02-03,722.166
2010-02-04,690.429
2010-02-05,662.422
2010-02-08,665.61
2010-02-09,671.04
2010-02-10,678.347
2010-02-11,672.577
2010-02-12,670.182
2010-02-15,670.192
2010-02-16,678.344
2010-02-17,691.65
2010-02-18,692.122
2010-02-19,689.376
2010-02-22,691.87
2010-02-23,681.127
2010-02-24,684.665
2010-02-25,666.218
2010-02-26,680.775
2010-03-01,689.905
2010-03-02,699.083
2010-03-03,713.02
2010-03-04,711.209
2010-03-05,725.124
2010-03-08,724.025
2010-03-09,722.894
2010-03-10,731.334
2010-03-11,727.897
2010-03-12,732.496
2010-03-15,716.759
2010-03-16,729.067
2010-03-17,732.527
2010-03-18,723.152
2010-03-19,714.083
2010-03-22,712.99
2010-03-23,720.455
2010-03-24,709.45
2010-03-25,717.596
2010-03-26,715.021
2010-03-29,718.614
2010-03-30,717.329
2010-03-31,724.543
2010-04-01,740.901
2010-04-02,740.901
2010-04-05,739.205
2010-04-06,737.516
2010-04-07,731.852
2010-04-08,727.991
2010-04-09,740.915
2010-04-12,750.974
2010-04-13,747.279
2010-04-14,754.812
2010-04-15,749.723
2010-04-16,735.913
2010-04-19,733.029
2010-04-20,745.608
2010-04-21,739.871
2010-04-22,732.575
2010-04-23,740.227
2010-04-26,747.722
2010-04-27,726.121
2010-04-28,706.667
2010-04-29,724.006
2010-04-30,722.117
2010-05-03,718.445
2010-05-04,688.174
2010-05-05,671.546
2010-05-06,652.551
2010-05-07,621.748
2010-05-10,686.436
2010-05-11,674.835
2010-05-12,682.123
2010-05-13,679.416
2010-05-14,653.227
2010-05-17,648.133
2010-05-18,660.928
2010-05-19,642.388
2010-05-20,628.36
2010-05-21,637.6
2010-05-24,631.092
2010-05-25,604.989
2010-05-26,616.629
2010-05-27,637.777
2010-05-28,640.844
2010-05-31,637.38
2010-06-01,639.256
2010-06-02,637.997
2010-06-03,647.331
2010-06-04,626.742
2010-06-07,615.587
2010-06-08,611.834
2010-06-09,630.0
2010-06-10,643.209
2010-06-11,640.123
2010-06-14,662.011
2010-06-15,668.802
2010-06-16,669.598
2010-06-17,674.309
2010-06-18,676.356
2010-06-21,684.413
2010-06-22,675.293
2010-06-23,663.339
2010-06-24,657.323
2010-06-25,651.04
2010-06-28,662.346
2010-06-29,631.576
2010-06-30,633.239
2010-07-01,628.891
2010-07-02,636.251
2010-07-05,628.939
2010-07-06,652.621
2010-07-07,659.152
2010-07-08,669.809
2010-07-09,669.469
2010-07-12,672.659
2010-07-13,692.458
2010-07-14,697.038
2010-07-15,695.917
2010-07-16,685.68
2010-07-19,680.254
2010-07-20,670.291
2010-07-21,679.756
2010-07-22,701.757
2010-07-23,698.502
2010-07-26,708.232
2010-07-27,711.489
2010-07-28,707.369
2010-07-29,705.108
2010-07-30,699.974
2010-08-02,724.186
2010-08-03,722.463
2010-08-04,719.373
2010-08-05,710.444
2010-08-06,703.819
2010-08-09,712.19
2010-08-10,699.198
2010-08-11,674.526
2010-08-12,671.722
2010-08-13,665.138
2010-08-16,667.985
2010-08-17,679.858
2010-08-18,678.992
2010-08-19,668.658
2010-08-20,650.097
2010-08-23,649.016
2010-08-24,641.133
2010-08-25,637.947
2010-08-26,648.765
2010-08-27,653.819
2010-08-30,648.731
2010-08-31,653.129
2010-09-01,677.225
2010-09-02,678.154
2010-09-03,684.877
2010-09-06,687.233
