Date,FINLAND IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,494.483
2005-11-09,495.571
2005-11-10,497.054
2005-11-11,498.247
2005-11-14,500.321
2005-11-15,495.267
2005-11-16,493.627
2005-11-17,498.258
2005-11-18,496.375
2005-11-21,497.977
2005-11-22,499.447
2005-11-23,506.119
2005-11-24,505.155
2005-11-25,506.472
2005-11-28,506.412
2005-11-29,500.443
2005-11-30,502.733
2005-12-01,508.842
2005-12-02,510.336
2005-12-05,514.733
2005-12-06,515.455
2005-12-07,522.948
2005-12-08,524.273
2005-12-09,524.894
2005-12-12,529.671
2005-12-13,528.676
2005-12-14,535.315
2005-12-15,529.12
2005-12-16,536.509
2005-12-19,533.718
2005-12-20,527.046
2005-12-21,528.457
2005-12-22,530.495
2005-12-23,533.571
2005-12-26,533.571
2005-12-27,534.038
2005-12-28,536.267
2005-12-29,533.389
2005-12-30,529.81
2006-01-02,532.32
2006-01-03,547.36
2006-01-04,558.172
2006-01-05,554.162
2006-01-06,556.637
2006-01-09,557.229
2006-01-10,554.662
2006-01-11,561.402
2006-01-12,560.208
2006-01-13,558.844
2006-01-16,562.307
2006-01-17,557.785
2006-01-18,556.492
2006-01-19,564.628
2006-01-20,564.295
2006-01-23,569.398
2006-01-24,568.997
2006-01-25,572.237
2006-01-26,572.328
2006-01-27,575.931
2006-01-30,576.132
2006-01-31,582.235
2006-02-01,590.562
2006-02-02,589.051
2006-02-03,584.169
2006-02-06,588.685
2006-02-07,588.431
2006-02-08,584.555
2006-02-09,588.079
2006-02-10,587.366
2006-02-13,590.643
2006-02-14,596.169
2006-02-15,605.233
2006-02-16,604.831
2006-02-17,607.702
2006-02-20,613.36
2006-02-21,617.729
2006-02-22,616.261
2006-02-23,619.806
2006-02-24,619.639
2006-02-27,620.541
2006-02-28,614.031
2006-03-01,615.588
2006-03-02,618.562
2006-03-03,618.835
2006-03-06,623.052
2006-03-07,618.595
2006-03-08,629.973
2006-03-09,641.091
2006-03-10,640.17
2006-03-13,644.653
2006-03-14,657.553
2006-03-15,657.093
2006-03-16,668.12
2006-03-17,672.132
2006-03-20,675.365
2006-03-21,671.938
2006-03-22,667.097
2006-03-23,658.079
2006-03-24,662.795
2006-03-27,661.115
2006-03-28,656.571
2006-03-29,656.374
2006-03-30,679.842
2006-03-31,675.649
2006-04-03,679.859
2006-04-04,682.144
2006-04-05,684.89
2006-04-06,685.384
2006-04-07,676.729
2006-04-10,674.214
2006-04-11,679.761
2006-04-12,674.461
2006-04-13,676.582
2006-04-14,676.582
2006-04-17,687.328
2006-04-18,686.448
2006-04-19,698.086
2006-04-20,715.412
2006-04-21,725.497
2006-04-24,722.33
2006-04-25,719.311
2006-04-26,720.953
2006-04-27,713.606
2006-04-28,708.809
2006-05-01,710.047
2006-05-02,716.133
2006-05-03,710.242
2006-05-04,722.994
2006-05-05,727.039
2006-05-08,726.402
2006-05-09,732.104
2006-05-10,726.982
2006-05-11,717.328
2006-05-12,697.846
2006-05-15,691.103
2006-05-16,694.301
2006-05-17,671.167
2006-05-18,660.593
2006-05-19,653.628
2006-05-22,635.53
2006-05-23,662.619
2006-05-24,653.867
2006-05-25,654.789
2006-05-26,671.908
2006-05-29,673.729
2006-05-30,665.827
2006-05-31,666.817
2006-06-01,672.264
2006-06-02,682.727
2006-06-05,679.993
2006-06-06,649.358
2006-06-07,647.638
2006-06-08,622.084
2006-06-09,630.808
2006-06-12,618.559
2006-06-13,596.524
2006-06-14,603.984
2006-06-15,623.115
2006-06-16,622.201
2006-06-19,624.203
2006-06-20,626.006
2006-06-21,632.965
2006-06-22,632.046
2006-06-23,629.13
2006-06-26,628.979
2006-06-27,629.418
2006-06-28,621.805
2006-06-29,638.7
2006-06-30,666.906
2006-07-03,671.895
2006-07-04,672.693
2006-07-05,664.494
2006-07-06,667.436
2006-07-07,670.519
2006-07-10,667.257
2006-07-11,664.888
2006-07-12,667.834
2006-07-13,652.264
2006-07-14,644.357
2006-07-17,634.517
2006-07-18,628.42
2006-07-19,650.005
2006-07-20,662.522
2006-07-21,661.663
2006-07-24,665.993
2006-07-25,667.353
2006-07-26,662.526
2006-07-27,677.028
2006-07-28,677.767
2006-07-31,677.942
2006-08-01,676.869
2006-08-02,682.352
2006-08-03,678.498
2006-08-04,692.124
2006-08-07,679.408
2006-08-08,681.385
2006-08-09,682.755
2006-08-10,676.234
2006-08-11,679.115
2006-08-14,681.76
2006-08-15,685.57
2006-08-16,696.88
2006-08-17,697.102
2006-08-18,693.596
2006-08-21,700.855
2006-08-22,705.099
2006-08-23,703.499
2006-08-24,702.362
2006-08-25,701.612
2006-08-28,706.258
2006-08-29,704.361
2006-08-30,713.481
2006-08-31,706.129
2006-09-01,705.306
2006-09-04,713.422
2006-09-05,707.44
2006-09-06,698.947
2006-09-07,690.143
2006-09-08,691.114
2006-09-11,686.767
2006-09-12,694.354
2006-09-13,698.425
2006-09-14,703.767
2006-09-15,703.053
2006-09-18,705.306
2006-09-19,701.783
2006-09-20,701.792
2006-09-21,704.688
2006-09-22,699.025
2006-09-25,687.277
2006-09-26,692.597
2006-09-27,706.049
2006-09-28,708.122
2006-09-29,708.524
2006-10-02,712.572
2006-10-03,711.358
2006-10-04,705.148
2006-10-05,713.75
2006-10-06,707.426
2006-10-09,712.841
2006-10-10,714.36
2006-10-11,718.462
2006-10-12,724.037
2006-10-13,722.553
2006-10-16,730.455
2006-10-17,724.819
2006-10-18,739.193
2006-10-19,748.285
2006-10-20,749.459
2006-10-23,747.442
2006-10-24,748.695
2006-10-25,749.995
2006-10-26,756.026
2006-10-27,760.553
2006-10-30,757.574
2006-10-31,763.538
2006-11-01,759.394
2006-11-02,750.602
2006-11-03,748.152
2006-11-06,759.387
2006-11-07,768.754
2006-11-08,768.173
2006-11-09,779.164
2006-11-10,780.633
2006-11-13,774.874
2006-11-14,781.691
2006-11-15,790.302
2006-11-16,789.244
2006-11-17,787.122
2006-11-20,785.686
2006-11-21,790.627
2006-11-22,801.366
2006-11-23,804.285
2006-11-24,805.962
2006-11-27,796.324
2006-11-28,791.367
2006-11-29,808.178
2006-11-30,804.206
2006-12-01,808.414
2006-12-04,810.032
2006-12-05,821.86
2006-12-06,822.416
2006-12-07,828.719
2006-12-08,826.076
2006-12-11,822.616
2006-12-12,828.555
2006-12-13,830.247
2006-12-14,827.051
2006-12-15,828.987
2006-12-18,832.188
2006-12-19,829.089
2006-12-20,831.873
2006-12-21,829.047
2006-12-22,827.483
2006-12-25,827.483
2006-12-26,826.194
2006-12-27,833.956
2006-12-28,835.341
2006-12-29,837.43
2007-01-01,837.43
2007-01-02,850.271
2007-01-03,837.672
2007-01-04,817.577
2007-01-05,801.583
2007-01-08,805.1
2007-01-09,810.796
2007-01-10,804.98
2007-01-11,810.344
2007-01-12,816.204
2007-01-15,831.881
2007-01-16,830.674
2007-01-17,830.751
2007-01-18,826.212
2007-01-19,832.794
2007-01-22,831.903
2007-01-23,835.803
2007-01-24,843.087
2007-01-25,839.964
2007-01-26,830.595
2007-01-29,843.755
2007-01-30,846.978
2007-01-31,846.677
2007-02-01,852.269
2007-02-02,852.217
2007-02-05,848.471
2007-02-06,853.006
2007-02-07,863.644
2007-02-08,856.773
2007-02-09,859.387
2007-02-12,850.09
2007-02-13,851.248
2007-02-14,869.117
2007-02-15,868.239
2007-02-16,872.163
2007-02-19,880.322
2007-02-20,882.644
2007-02-21,875.378
2007-02-22,880.66
2007-02-23,887.998
2007-02-26,896.768
2007-02-27,871.054
2007-02-28,856.756
2007-03-01,844.591
2007-03-02,856.916
2007-03-05,839.13
2007-03-06,844.361
2007-03-07,858.968
2007-03-08,869.914
2007-03-09,869.568
2007-03-12,875.976
2007-03-13,867.598
2007-03-14,846.569
2007-03-15,866.618
2007-03-16,871.154
2007-03-19,881.719
2007-03-20,881.583
2007-03-21,889.686
2007-03-22,905.933
2007-03-23,905.593
2007-03-26,905.801
2007-03-27,903.414
2007-03-28,900.133
2007-03-29,906.848
2007-03-30,912.38
2007-04-02,915.282
2007-04-03,927.653
2007-04-04,932.386
2007-04-05,936.484
2007-04-06,936.484
2007-04-09,931.605
2007-04-10,944.366
2007-04-11,945.886
2007-04-12,947.858
2007-04-13,950.788
2007-04-16,957.706
2007-04-17,959.67
2007-04-18,954.02
2007-04-19,953.264
2007-04-20,960.204
2007-04-23,959.796
2007-04-24,954.194
2007-04-25,967.76
2007-04-26,971.074
2007-04-27,973.182
2007-04-30,971.692
2007-05-01,968.061
2007-05-02,977.384
2007-05-03,977.414
2007-05-04,985.325
2007-05-07,994.501
2007-05-08,964.508
2007-05-09,962.758
2007-05-10,954.372
2007-05-11,956.899
2007-05-14,961.96
2007-05-15,968.605
2007-05-16,968.415
2007-05-17,962.565
2007-05-18,963.678
2007-05-21,970.907
2007-05-22,976.897
2007-05-23,988.358
2007-05-24,989.456
2007-05-25,988.779
2007-05-28,995.026
2007-05-29,990.541
2007-05-30,982.755
2007-05-31,1000.0
2007-06-01,1004.911
2007-06-04,1006.11
2007-06-05,1000.431
2007-06-06,979.992
2007-06-07,964.729
2007-06-08,953.125
2007-06-11,964.46
2007-06-12,953.454
2007-06-13,951.096
2007-06-14,971.078
2007-06-15,986.293
2007-06-18,986.967
2007-06-19,987.37
2007-06-20,990.832
2007-06-21,981.686
2007-06-22,983.884
2007-06-25,973.201
2007-06-26,973.605
2007-06-27,960.449
2007-06-28,971.354
2007-06-29,974.071
2007-07-02,990.951
2007-07-03,994.276
2007-07-04,1003.636
2007-07-05,994.328
2007-07-06,1004.054
2007-07-09,1008.98
2007-07-10,1008.388
2007-07-11,1009.794
2007-07-12,1014.169
2007-07-13,1026.086
2007-07-16,1022.346
2007-07-17,1014.743
2007-07-18,1007.151
2007-07-19,1009.018
2007-07-20,1005.775
2007-07-23,1005.704
2007-07-24,990.797
2007-07-25,966.102
2007-07-26,948.969
2007-07-27,937.923
2007-07-30,938.335
2007-07-31,954.25
2007-08-01,931.779
2007-08-02,937.232
2007-08-03,926.889
2007-08-06,914.496
2007-08-07,921.664
2007-08-08,938.461
2007-08-09,918.024
2007-08-10,887.196
2007-08-13,909.701
2007-08-14,901.402
2007-08-15,885.874
2007-08-16,849.398
2007-08-17,865.175
2007-08-20,875.192
2007-08-21,877.121
2007-08-22,903.234
2007-08-23,910.948
2007-08-24,919.309
2007-08-27,922.503
2007-08-28,905.387
2007-08-29,916.965
2007-08-30,924.093
2007-08-31,932.671
2007-09-03,931.171
2007-09-04,933.388
2007-09-05,926.372
2007-09-06,931.431
2007-09-07,918.05
2007-09-10,907.326
2007-09-11,921.856
2007-09-12,925.084
2007-09-13,927.018
2007-09-14,923.111
2007-09-17,910.645
2007-09-18,918.337
2007-09-19,960.896
2007-09-20,962.366
2007-09-21,986.029
2007-09-24,986.302
2007-09-25,970.86
2007-09-26,982.916
2007-09-27,995.272
2007-09-28,997.299
2007-10-01,1001.636
2007-10-02,992.912
2007-10-03,989.284
2007-10-04,970.629
2007-10-05,977.828
2007-10-08,969.277
2007-10-09,979.977
2007-10-10,981.628
2007-10-11,991.594
2007-10-12,981.382
2007-10-15,965.78
2007-10-16,959.025
2007-10-17,971.601
2007-10-18,977.455
2007-10-19,974.718
2007-10-22,946.289
2007-10-23,965.593
2007-10-24,962.359
2007-10-25,976.469
2007-10-26,980.689
2007-10-29,994.242
2007-10-30,997.896
2007-10-31,1007.7
2007-11-01,996.024
2007-11-02,995.584
2007-11-05,984.93
2007-11-06,1000.868
2007-11-07,1002.446
2007-11-08,994.015
2007-11-09,976.241
2007-11-12,955.638
2007-11-13,953.084
2007-11-14,962.474
2007-11-15,943.259
2007-11-16,934.722
2007-11-19,912.865
2007-11-20,936.535
2007-11-21,913.375
2007-11-22,914.129
2007-11-23,920.587
2007-11-26,926.303
2007-11-27,915.578
2007-11-28,926.661
2007-11-29,936.189
2007-11-30,940.953
2007-12-03,932.432
2007-12-04,919.779
2007-12-05,928.488
2007-12-06,926.239
2007-12-07,943.47
2007-12-10,946.563
2007-12-11,942.848
2007-12-12,938.799
2007-12-13,915.143
2007-12-14,904.313
2007-12-17,882.972
2007-12-18,880.796
2007-12-19,872.451
2007-12-20,868.565
2007-12-21,881.109
2007-12-24,883.071
2007-12-25,883.071
2007-12-26,889.141
2007-12-27,897.61
2007-12-28,910.479
2007-12-31,905.278
2008-01-01,905.278
2008-01-02,918.59
2008-01-03,922.973
2008-01-04,911.071
2008-01-07,892.047
2008-01-08,892.887
2008-01-09,876.701
2008-01-10,861.317
2008-01-11,862.911
2008-01-14,873.941
2008-01-15,847.37
2008-01-16,822.554
2008-01-17,827.969
2008-01-18,808.836
2008-01-21,760.91
2008-01-22,770.742
2008-01-23,758.288
2008-01-24,814.481
2008-01-25,827.151
2008-01-28,818.827
2008-01-29,838.215
2008-01-30,831.5
2008-01-31,829.131
2008-02-01,850.59
2008-02-04,856.393
2008-02-05,808.517
2008-02-06,815.482
2008-02-07,790.645
2008-02-08,788.689
2008-02-11,785.222
2008-02-12,815.984
2008-02-13,815.817
2008-02-14,819.66
2008-02-15,811.237
2008-02-18,826.747
2008-02-19,836.996
2008-02-20,825.241
2008-02-21,839.666
2008-02-22,828.89
2008-02-25,845.008
2008-02-26,857.542
2008-02-27,870.55
2008-02-28,866.961
2008-02-29,850.86
2008-03-03,831.898
2008-03-04,828.25
2008-03-05,842.368
2008-03-06,841.573
2008-03-07,843.082
2008-03-10,827.265
2008-03-11,837.968
2008-03-12,853.134
2008-03-13,846.134
2008-03-14,843.632
2008-03-17,818.97
2008-03-18,836.436
2008-03-19,825.388
2008-03-20,814.356
2008-03-21,814.356
2008-03-24,813.194
2008-03-25,856.742
2008-03-26,877.671
2008-03-27,889.956
2008-03-28,890.335
2008-03-31,893.747
2008-04-01,914.036
2008-04-02,922.319
2008-04-03,907.047
2008-04-04,913.262
2008-04-07,924.021
2008-04-08,914.25
2008-04-09,914.66
2008-04-10,909.916
2008-04-11,903.843
2008-04-14,895.026
2008-04-15,899.671
2008-04-16,930.489
2008-04-17,918.609
2008-04-18,921.892
2008-04-21,933.846
2008-04-22,928.649
2008-04-23,921.555
2008-04-24,908.795
2008-04-25,928.914
2008-04-28,928.399
2008-04-29,917.044
2008-04-30,916.749
2008-05-01,909.771
2008-05-02,928.372
2008-05-05,935.328
2008-05-06,935.186
2008-05-07,936.962
2008-05-08,933.869
2008-05-09,924.143
2008-05-12,941.243
2008-05-13,944.99
2008-05-14,952.688
2008-05-15,950.388
2008-05-16,965.0
2008-05-19,976.718
2008-05-20,960.083
2008-05-21,966.928
2008-05-22,969.187
2008-05-23,951.853
2008-05-26,947.322
2008-05-27,934.138
2008-05-28,938.099
2008-05-29,940.489
2008-05-30,939.435
2008-06-02,934.624
2008-06-03,937.839
2008-06-04,925.855
2008-06-05,931.237
2008-06-06,926.328
2008-06-09,914.138
2008-06-10,888.584
2008-06-11,870.95
2008-06-12,857.292
2008-06-13,862.192
2008-06-16,872.689
2008-06-17,870.594
2008-06-18,852.342
2008-06-19,840.422
2008-06-20,848.235
2008-06-23,814.274
2008-06-24,812.632
2008-06-25,820.407
2008-06-26,820.262
2008-06-27,821.254
2008-06-30,826.213
2008-07-01,799.621
2008-07-02,797.908
2008-07-03,780.393
2008-07-04,772.162
2008-07-07,781.233
2008-07-08,765.827
2008-07-09,792.143
2008-07-10,784.999
2008-07-11,774.05
2008-07-14,773.034
2008-07-15,762.597
2008-07-16,763.275
2008-07-17,787.966
2008-07-18,794.954
2008-07-21,816.155
2008-07-22,804.956
2008-07-23,803.454
2008-07-24,757.178
2008-07-25,757.55
2008-07-28,750.852
2008-07-29,739.169
2008-07-30,752.029
2008-07-31,756.588
2008-08-01,745.945
2008-08-04,742.798
2008-08-05,758.253
2008-08-06,768.25
2008-08-07,766.504
2008-08-08,766.413
2008-08-11,775.695
2008-08-12,767.679
2008-08-13,745.558
2008-08-14,761.203
2008-08-15,759.384
2008-08-18,755.092
2008-08-19,734.781
2008-08-20,737.346
2008-08-21,745.658
2008-08-22,756.944
2008-08-25,752.655
2008-08-26,743.331
2008-08-27,745.856
2008-08-28,757.743
2008-08-29,758.966
2008-09-01,756.297
2008-09-02,755.22
2008-09-03,746.695
2008-09-04,721.854
2008-09-05,694.019
2008-09-08,716.496
2008-09-09,706.05
2008-09-10,701.225
2008-09-11,695.593
2008-09-12,717.858
2008-09-15,702.899
2008-09-16,687.467
2008-09-17,667.823
2008-09-18,667.505
2008-09-19,717.599
2008-09-22,720.884
2008-09-23,697.092
2008-09-24,695.011
2008-09-25,701.434
2008-09-26,682.705
2008-09-29,640.849
2008-09-30,627.403
2008-10-01,620.694
2008-10-02,608.997
2008-10-03,622.348
2008-10-06,559.283
2008-10-07,539.3
2008-10-08,514.918
2008-10-09,515.979
2008-10-10,491.771
2008-10-13,535.155
2008-10-14,553.664
2008-10-15,523.718
2008-10-16,494.249
2008-10-17,508.023
2008-10-20,519.824
2008-10-21,519.27
2008-10-22,486.907
2008-10-23,488.276
2008-10-24,463.595
2008-10-27,450.696
2008-10-28,458.279
2008-10-29,491.975
2008-10-30,505.51
2008-10-31,513.09
2008-11-03,527.147
2008-11-04,556.255
2008-11-05,559.916
2008-11-06,514.414
2008-11-07,522.536
2008-11-10,534.848
2008-11-11,510.436
2008-11-12,498.631
2008-11-13,491.443
2008-11-14,494.446
2008-11-17,479.809
2008-11-18,472.202
2008-11-19,452.175
2008-11-20,433.94
2008-11-21,420.642
2008-11-24,465.475
2008-11-25,472.125
2008-11-26,469.122
2008-11-27,488.987
2008-11-28,480.834
2008-12-01,447.255
2008-12-02,457.897
2008-12-03,460.167
2008-12-04,459.647
2008-12-05,439.413
2008-12-08,465.086
2008-12-09,472.659
2008-12-10,474.308
2008-12-11,468.819
2008-12-12,464.187
2008-12-15,471.318
2008-12-16,474.995
2008-12-17,489.357
2008-12-18,495.617
2008-12-19,473.329
2008-12-22,469.766
2008-12-23,473.84
2008-12-24,475.352
2008-12-25,475.352
2008-12-26,477.646
2008-12-29,490.359
2008-12-30,497.692
2008-12-31,489.106
2009-01-01,489.106
2009-01-02,515.077
2009-01-05,522.698
2009-01-06,513.075
2009-01-07,515.236
2009-01-08,497.649
2009-01-09,492.855
2009-01-12,485.455
2009-01-13,463.82
2009-01-14,445.702
2009-01-15,438.793
2009-01-16,452.489
2009-01-19,439.171
2009-01-20,422.873
2009-01-21,421.082
2009-01-22,427.19
2009-01-23,414.957
2009-01-26,437.76
2009-01-27,439.615
2009-01-28,458.339
2009-01-29,443.734
2009-01-30,436.512
2009-02-02,422.675
2009-02-03,432.534
2009-02-04,448.979
2009-02-05,437.567
2009-02-06,453.393
2009-02-09,465.278
2009-02-10,450.84
2009-02-11,443.098
2009-02-12,432.814
2009-02-13,436.856
2009-02-16,431.818
2009-02-17,407.917
2009-02-18,401.419
2009-02-19,398.545
2009-02-20,384.766
2009-02-23,381.217
2009-02-24,377.224
2009-02-25,368.381
2009-02-26,378.496
2009-02-27,372.405
2009-03-02,355.836
2009-03-03,344.491
2009-03-04,357.007
2009-03-05,346.855
2009-03-06,343.173
2009-03-09,339.224
2009-03-10,361.068
2009-03-11,369.009
2009-03-12,367.849
2009-03-13,372.722
2009-03-16,382.847
2009-03-17,377.393
2009-03-18,377.535
2009-03-19,406.957
2009-03-20,399.505
2009-03-23,406.699
2009-03-24,397.045
2009-03-25,405.298
2009-03-26,406.515
2009-03-27,393.348
2009-03-30,374.657
2009-03-31,383.605
2009-04-01,387.368
2009-04-02,420.662
2009-04-03,426.96
2009-04-06,428.578
2009-04-07,416.494
2009-04-08,413.407
2009-04-09,426.623
2009-04-10,426.623
2009-04-13,430.241
2009-04-14,440.86
2009-04-15,435.882
2009-04-16,454.917
2009-04-17,456.8
2009-04-20,433.139
2009-04-21,434.686
2009-04-22,454.911
2009-04-23,462.245
2009-04-24,488.039
2009-04-27,485.212
2009-04-28,475.769
2009-04-29,497.859
2009-04-30,508.39
2009-05-01,508.467
2009-05-04,542.123
2009-05-05,541.89
2009-05-06,555.171
2009-05-07,557.231
2009-05-08,573.333
2009-05-11,553.561
2009-05-12,539.301
2009-05-13,512.057
2009-05-14,521.628
2009-05-15,531.211
2009-05-18,534.809
2009-05-19,547.377
2009-05-20,566.424
2009-05-21,565.849
2009-05-22,556.777
2009-05-25,558.991
2009-05-26,550.179
2009-05-27,551.349
2009-05-28,550.774
2009-05-29,556.78
2009-06-01,578.276
2009-06-02,586.943
2009-06-03,562.884
2009-06-04,558.484
2009-06-05,550.977
2009-06-08,537.552
2009-06-09,551.83
2009-06-10,560.674
2009-06-11,567.926
2009-06-12,558.132
2009-06-15,537.77
2009-06-16,539.801
2009-06-17,520.269
2009-06-18,523.767
2009-06-19,522.454
2009-06-22,510.393
2009-06-23,509.56
2009-06-24,526.641
2009-06-25,518.915
2009-06-26,531.542
2009-06-29,540.364
2009-06-30,528.891
2009-07-01,544.741
2009-07-02,528.981
2009-07-03,522.592
2009-07-06,512.159
2009-07-07,516.172
2009-07-08,502.629
2009-07-09,505.985
2009-07-10,497.434
2009-07-13,510.446
2009-07-14,514.968
2009-07-15,544.267
2009-07-16,519.232
2009-07-17,519.146
2009-07-20,529.293
2009-07-21,535.034
2009-07-22,540.252
2009-07-23,548.965
2009-07-24,544.987
2009-07-27,548.946
2009-07-28,543.382
2009-07-29,539.464
2009-07-30,554.466
2009-07-31,554.549
2009-08-03,577.595
2009-08-04,572.518
2009-08-05,574.86
2009-08-06,576.82
2009-08-07,576.886
2009-08-10,567.552
2009-08-11,561.604
2009-08-12,570.722
2009-08-13,582.562
2009-08-14,579.484
2009-08-17,558.372
2009-08-18,564.03
2009-08-19,567.92
2009-08-20,574.362
2009-08-21,591.768
2009-08-24,604.975
2009-08-25,606.075
2009-08-26,603.902
2009-08-27,608.421
2009-08-28,624.896
2009-08-31,615.542
2009-09-01,600.222
2009-09-02,584.681
2009-09-03,593.55
2009-09-04,606.565
2009-09-07,626.21
2009-09-08,639.344
2009-09-09,648.217
2009-09-10,649.158
2009-09-11,651.256
2009-09-14,646.365
2009-09-15,653.637
2009-09-16,668.608
2009-09-17,675.694
2009-09-18,672.515
2009-09-21,664.691
2009-09-22,673.343
2009-09-23,671.944
2009-09-24,651.779
2009-09-25,648.393
2009-09-28,656.898
2009-09-29,644.398
2009-09-30,642.914
2009-10-01,627.144
2009-10-02,613.795
2009-10-05,621.151
2009-10-06,642.403
2009-10-07,636.142
2009-10-08,645.171
2009-10-09,647.443
2009-10-12,654.985
2009-10-13,651.422
2009-10-14,664.09
2009-10-15,647.887
2009-10-16,645.101
2009-10-19,652.324
2009-10-20,651.818
2009-10-21,650.133
2009-10-22,643.512
2009-10-23,642.35
2009-10-26,630.115
2009-10-27,620.763
2009-10-28,602.021
2009-10-29,619.123
2009-10-30,608.776
2009-11-02,612.88
2009-11-03,599.892
2009-11-04,619.147
2009-11-05,623.301
2009-11-06,624.62
2009-11-09,643.7
2009-11-10,638.804
2009-11-11,650.471
2009-11-12,646.679
2009-11-13,648.982
2009-11-16,663.814
2009-11-17,652.804
2009-11-18,666.714
2009-11-19,647.055
2009-11-20,644.295
2009-11-23,660.621
2009-11-24,653.563
2009-11-25,657.189
2009-11-26,634.437
2009-11-27,644.486
2009-11-30,636.684
2009-12-01,652.907
2009-12-02,648.699
2009-12-03,641.123
2009-12-04,634.81
2009-12-07,632.914
2009-12-08,628.504
2009-12-09,624.221
2009-12-10,628.662
2009-12-11,632.676
2009-12-14,635.3
2009-12-15,630.349
2009-12-16,632.985
2009-12-17,618.638
2009-12-18,613.766
2009-12-21,617.651
2009-12-22,624.269
2009-12-23,630.73
2009-12-24,631.809
2009-12-25,631.809
2009-12-28,631.816
2009-12-29,639.119
2009-12-30,638.164
2009-12-31,640.239
2010-01-01,640.239
2010-01-04,663.949
2010-01-05,663.609
2010-01-06,662.274
2010-01-07,665.346
2010-01-08,665.686
2010-01-11,669.006
2010-01-12,657.346
2010-01-13,659.894
2010-01-14,664.834
2010-01-15,657.123
2010-01-18,666.492
2010-01-19,662.78
2010-01-20,646.994
2010-01-21,645.002
2010-01-22,642.48
2010-01-25,636.88
2010-01-26,630.228
2010-01-27,631.145
2010-01-28,653.31
2010-01-29,660.552
2010-02-01,663.391
2010-02-02,671.721
2010-02-03,669.096
2010-02-04,648.661
2010-02-05,628.514
2010-02-08,626.034
2010-02-09,627.674
2010-02-10,621.986
2010-02-11,619.296
2010-02-12,613.292
2010-02-15,613.365
2010-02-16,625.753
2010-02-17,634.51
2010-02-18,637.809
2010-02-19,633.239
2010-02-22,638.538
2010-02-23,633.991
2010-02-24,638.371
2010-02-25,624.551
2010-02-26,639.924
2010-03-01,636.988
2010-03-02,648.843
2010-03-03,665.45
2010-03-04,660.027
2010-03-05,668.538
2010-03-08,676.008
2010-03-09,674.217
2010-03-10,688.85
2010-03-11,683.893
2010-03-12,701.182
2010-03-15,694.202
2010-03-16,707.811
2010-03-17,718.34
2010-03-18,704.056
2010-03-19,696.707
2010-03-22,701.994
2010-03-23,706.46
2010-03-24,700.431
2010-03-25,710.769
2010-03-26,718.411
2010-03-29,717.324
2010-03-30,713.512
2010-03-31,721.304
2010-04-01,731.746
2010-04-02,731.746
2010-04-05,730.07
2010-04-06,725.615
2010-04-07,725.319
2010-04-08,714.96
2010-04-09,721.555
2010-04-12,727.782
2010-04-13,723.114
2010-04-14,733.106
2010-04-15,732.801
2010-04-16,713.331
2010-04-19,712.791
2010-04-20,724.084
2010-04-21,716.947
2010-04-22,664.941
2010-04-23,667.912
2010-04-26,668.426
2010-04-27,651.498
2010-04-28,637.598
2010-04-29,647.069
2010-04-30,655.458
2010-05-03,648.602
2010-05-04,623.981
2010-05-05,607.905
2010-05-06,590.398
2010-05-07,568.229
2010-05-10,618.707
2010-05-11,604.74
2010-05-12,614.602
2010-05-13,609.052
2010-05-14,578.185
2010-05-17,574.977
2010-05-18,587.773
2010-05-19,565.348
2010-05-20,553.52
2010-05-21,563.528
2010-05-24,554.073
2010-05-25,538.885
2010-05-26,551.762
2010-05-27,567.218
2010-05-28,568.948
2010-05-31,567.234
2010-06-01,567.521
2010-06-02,563.16
2010-06-03,571.069
2010-06-04,549.514
2010-06-07,536.933
2010-06-08,538.025
2010-06-09,542.882
2010-06-10,552.037
2010-06-11,554.665
2010-06-14,567.241
2010-06-15,575.203
2010-06-16,552.698
2010-06-17,553.774
2010-06-18,559.469
2010-06-21,560.545
2010-06-22,552.907
2010-06-23,545.813
2010-06-24,535.808
2010-06-25,534.764
2010-06-28,537.95
2010-06-29,514.877
2010-06-30,519.893
2010-07-01,519.245
2010-07-02,529.346
2010-07-05,521.374
2010-07-06,538.71
2010-07-07,544.393
2010-07-08,545.396
2010-07-09,544.599
2010-07-12,540.868
2010-07-13,553.622
2010-07-14,556.111
2010-07-15,562.507
2010-07-16,555.348
2010-07-19,554.694
2010-07-20,556.598
2010-07-21,560.114
2010-07-22,575.519
2010-07-23,574.842
2010-07-26,586.098
2010-07-27,588.928
2010-07-28,589.89
2010-07-29,593.509
2010-07-30,586.842
2010-08-02,608.786
2010-08-03,614.053
2010-08-04,607.717
2010-08-05,609.514
2010-08-06,610.221
2010-08-09,615.638
2010-08-10,601.604
2010-08-11,578.888
2010-08-12,576.808
2010-08-13,575.018
2010-08-16,574.353
2010-08-17,582.982
2010-08-18,581.555
2010-08-19,580.918
2010-08-20,569.068
2010-08-23,565.624
2010-08-24,556.269
2010-08-25,548.496
2010-08-26,557.913
2010-08-27,555.221
2010-08-30,556.945
2010-08-31,556.574
2010-09-01,579.838
2010-09-02,581.93
2010-09-03,587.512
2010-09-06,589.721
2010-09-07,588.491
2010-09-08,597.635
2010-09-09,603.397
2010-09-10,606.988
2010-09-13,620.494
2010-09-14,616.906
2010-09-15,620.056
