Date,FINLAND IMI VALUE IMI (Large+Mid+Small Cap)
2015-07-29,732.128
2015-07-30,727.36
2015-07-31,736.296
2015-08-03,737.17
2015-08-04,739.484
2015-08-05,733.973
2015-08-06,737.365
2015-08-07,733.071
2015-08-10,742.493
2015-08-11,740.254
2015-08-12,730.127
2015-08-13,739.341
2015-08-14,739.515
2015-08-17,737.477
2015-08-18,734.38
2015-08-19,722.501
2015-08-20,712.383
2015-08-21,701.271
2015-08-24,679.3
2015-08-25,696.661
2015-08-26,691.163
2015-08-27,697.057
2015-08-28,697.837
2015-08-31,690.781
2015-09-01,679.212
2015-09-02,681.199
2015-09-03,688.928
2015-09-04,675.472
2015-09-07,681.469
2015-09-08,695.676
2015-09-09,705.667
2015-09-10,702.205
2015-09-11,700.179
2015-09-14,690.386
2015-09-15,690.64
2015-09-16,694.817
2015-09-17,698.011
2015-09-18,688.548
2015-09-21,684.637
2015-09-22,658.435
2015-09-23,661.231
2015-09-24,652.97
2015-09-25,664.34
2015-09-28,650.285
2015-09-29,650.838
2015-09-30,654.787
2015-10-01,658.157
2015-10-02,665.498
2015-10-05,683.378
2015-10-06,695.603
2015-10-07,693.284
2015-10-08,695.296
2015-10-09,704.087
2015-10-12,707.487
2015-10-13,702.646
2015-10-14,702.558
2015-10-15,707.395
2015-10-16,706.449
2015-10-19,708.651
2015-10-20,713.3
2015-10-21,713.043
2015-10-22,710.072
2015-10-23,708.38
2015-10-26,713.301
2015-10-27,702.009
2015-10-28,706.686
2015-10-29,699.45
2015-10-30,708.563
2015-11-02,715.419
2015-11-03,714.609
2015-11-04,713.887
2015-11-05,713.997
2015-11-06,710.286
2015-11-09,700.572
2015-11-10,696.402
2015-11-11,709.133
2015-11-12,702.412
2015-11-13,694.099
2015-11-16,698.683
2015-11-17,708.095
2015-11-18,710.47
2015-11-19,717.021
2015-11-20,714.865
2015-11-23,714.856
2015-11-24,704.51
2015-11-25,709.634
2015-11-26,716.063
2015-11-27,715.253
2015-11-30,717.894
2015-12-01,719.47
2015-12-02,719.445
2015-12-03,723.915
2015-12-04,723.653
2015-12-07,725.537
2015-12-08,714.076
2015-12-09,713.741
2015-12-10,720.448
2015-12-11,702.931
2015-12-14,694.485
2015-12-15,707.354
2015-12-16,715.429
2015-12-17,716.136
2015-12-18,707.073
2015-12-21,705.674
2015-12-22,707.102
2015-12-23,718.234
2015-12-24,723.449
2015-12-25,723.449
2015-12-28,718.989
2015-12-29,724.704
2015-12-30,721.765
2015-12-31,718.425
2016-01-01,718.425
2016-01-04,691.989
2016-01-05,684.621
2016-01-06,686.473
2016-01-07,673.468
2016-01-08,677.288
2016-01-11,678.23
2016-01-12,683.642
2016-01-13,690.203
2016-01-14,668.275
2016-01-15,654.494
2016-01-18,647.783
2016-01-19,661.118
2016-01-20,639.977
2016-01-21,646.93
2016-01-22,666.648
2016-01-25,664.717
2016-01-26,675.819
2016-01-27,677.18
2016-01-28,677.135
2016-01-29,680.944
2016-02-01,683.248
2016-02-02,678.578
2016-02-03,670.592
2016-02-04,674.257
2016-02-05,673.997
2016-02-08,651.172
2016-02-09,647.016
2016-02-10,643.714
2016-02-11,627.219
2016-02-12,634.677
2016-02-15,651.363
2016-02-16,648.311
2016-02-17,668.46
2016-02-18,672.347
2016-02-19,668.051
2016-02-22,680.447
2016-02-23,670.64
2016-02-24,656.369
2016-02-25,665.289
2016-02-26,664.74
2016-02-29,661.092
2016-03-01,672.77
2016-03-02,668.007
2016-03-03,679.496
2016-03-04,685.891
2016-03-07,681.536
2016-03-08,679.928
2016-03-09,681.027
2016-03-10,680.424
2016-03-11,696.266
2016-03-14,706.634
2016-03-15,699.406
2016-03-16,697.116
2016-03-17,719.228
2016-03-18,721.807
2016-03-21,718.739
2016-03-22,714.076
2016-03-23,708.057
2016-03-24,695.368
2016-03-25,695.368
2016-03-28,698.576
2016-03-29,700.524
2016-03-30,724.057
2016-03-31,716.987
2016-04-01,703.851
2016-04-04,708.216
2016-04-05,699.952
2016-04-06,697.372
2016-04-07,687.781
2016-04-08,702.754
2016-04-11,708.425
2016-04-12,707.322
2016-04-13,714.353
2016-04-14,717.421
2016-04-15,717.201
2016-04-18,724.532
2016-04-19,737.308
2016-04-20,739.516
2016-04-21,730.547
2016-04-22,718.684
2016-04-25,707.16
2016-04-26,720.298
2016-04-27,716.538
2016-04-28,722.999
2016-04-29,722.227
2016-05-02,725.487
2016-05-03,718.91
2016-05-04,715.234
2016-05-05,709.446
2016-05-06,714.088
2016-05-09,713.12
2016-05-10,717.73
2016-05-11,721.27
2016-05-12,714.978
2016-05-13,706.357
2016-05-16,713.883
2016-05-17,715.922
2016-05-18,712.813
2016-05-19,702.832
2016-05-20,713.068
2016-05-23,710.733
2016-05-24,716.578
2016-05-25,717.846
2016-05-26,728.188
2016-05-27,726.54
2016-05-30,727.255
2016-05-31,727.371
2016-06-01,724.872
2016-06-02,726.437
2016-06-03,734.283
2016-06-06,742.103
2016-06-07,749.001
2016-06-08,752.236
2016-06-09,741.628
2016-06-10,727.949
2016-06-13,720.708
2016-06-14,702.298
2016-06-15,711.882
2016-06-16,698.852
2016-06-17,712.271
2016-06-20,738.827
2016-06-21,736.624
2016-06-22,740.792
2016-06-23,750.855
2016-06-24,735.31
2016-06-27,661.462
2016-06-28,686.043
2016-06-29,707.822
2016-06-30,720.593
2016-07-01,734.491
2016-07-04,726.843
2016-07-05,706.492
2016-07-06,697.939
2016-07-07,703.213
2016-07-08,715.733
2016-07-11,729.945
2016-07-12,737.435
2016-07-13,750.124
2016-07-14,754.433
2016-07-15,749.963
2016-07-18,748.781
2016-07-19,739.964
2016-07-20,746.676
2016-07-21,746.156
2016-07-22,749.495
2016-07-25,751.202
2016-07-26,753.825
2016-07-27,754.075
2016-07-28,754.989
2016-07-29,760.067
2016-08-01,752.49
2016-08-02,745.843
2016-08-03,741.24
2016-08-04,743.17
2016-08-05,745.985
2016-08-08,753.222
2016-08-09,767.783
2016-08-10,768.143
2016-08-11,771.88
2016-08-12,770.649
2016-08-15,773.473
2016-08-16,768.427
2016-08-17,759.191
2016-08-18,770.351
2016-08-19,765.054
2016-08-22,760.582
2016-08-23,768.162
2016-08-24,768.778
2016-08-25,765.042
2016-08-26,771.955
2016-08-29,761.893
2016-08-30,762.201
2016-08-31,754.401
2016-09-01,761.091
2016-09-02,775.774
2016-09-05,772.026
2016-09-06,777.517
2016-09-07,786.521
2016-09-08,786.411
2016-09-09,771.836
2016-09-12,760.386
2016-09-13,755.19
2016-09-14,754.21
2016-09-15,758.256
2016-09-16,748.958
2016-09-19,760.541
2016-09-20,758.052
2016-09-21,761.195
2016-09-22,785.827
2016-09-23,781.115
2016-09-26,775.784
2016-09-27,773.912
2016-09-28,779.25
2016-09-29,782.991
2016-09-30,787.832
2016-10-03,787.715
2016-10-04,789.271
2016-10-05,789.052
2016-10-06,778.614
2016-10-07,772.869
2016-10-10,781.327
2016-10-11,769.537
2016-10-12,755.467
2016-10-13,746.467
2016-10-14,753.335
2016-10-17,750.589
2016-10-18,759.282
2016-10-19,758.859
2016-10-20,757.298
2016-10-21,751.319
2016-10-24,755.242
2016-10-25,754.783
2016-10-26,763.832
2016-10-27,746.394
2016-10-28,742.853
2016-10-31,739.346
2016-11-01,737.682
2016-11-02,734.623
2016-11-03,731.849
2016-11-04,724.566
2016-11-07,730.716
2016-11-08,733.146
2016-11-09,741.633
2016-11-10,744.869
2016-11-11,730.106
2016-11-14,711.664
2016-11-15,712.693
2016-11-16,706.548
2016-11-17,710.677
2016-11-18,706.804
2016-11-21,710.325
2016-11-22,714.259
2016-11-23,711.532
2016-11-24,721.239
2016-11-25,727.025
2016-11-28,716.987
2016-11-29,718.669
2016-11-30,721.885
2016-12-01,719.142
2016-12-02,718.032
2016-12-05,734.432
2016-12-06,735.014
2016-12-07,758.011
2016-12-08,750.144
2016-12-09,746.324
2016-12-12,755.643
2016-12-13,766.385
2016-12-14,762.921
2016-12-15,749.683
2016-12-16,750.961
2016-12-19,755.393
2016-12-20,754.007
2016-12-21,759.993
2016-12-22,750.082
2016-12-23,763.486
2016-12-26,763.486
2016-12-27,763.984
2016-12-28,758.109
2016-12-29,762.078
2016-12-30,765.769
2017-01-02,775.613
2017-01-03,761.659
2017-01-04,767.43
2017-01-05,776.22
2017-01-06,774.536
2017-01-09,769.809
2017-01-10,769.317
2017-01-11,755.893
2017-01-12,761.032
2017-01-13,768.865
2017-01-16,762.236
2017-01-17,764.779
2017-01-18,767.709
2017-01-19,767.321
2017-01-20,777.003
2017-01-23,772.602
2017-01-24,777.768
2017-01-25,779.677
2017-01-26,780.08
2017-01-27,781.121
2017-01-30,767.617
2017-01-31,757.806
2017-02-01,763.876
2017-02-02,778.927
2017-02-03,770.048
2017-02-06,761.562
2017-02-07,762.192
2017-02-08,763.827
2017-02-09,767.35
2017-02-10,765.692
2017-02-13,770.561
2017-02-14,767.848
2017-02-15,771.992
2017-02-16,779.046
2017-02-17,774.222
2017-02-20,777.197
2017-02-21,776.098
2017-02-22,775.502
2017-02-23,777.581
2017-02-24,771.712
2017-02-27,775.753
2017-02-28,776.52
2017-03-01,784.429
2017-03-02,785.752
2017-03-03,789.376
2017-03-06,787.953
2017-03-07,785.195
2017-03-08,782.907
2017-03-09,786.275
2017-03-10,793.068
2017-03-13,794.781
2017-03-14,792.24
2017-03-15,795.512
2017-03-16,810.88
2017-03-17,815.21
2017-03-20,820.238
2017-03-21,812.086
2017-03-22,806.2
2017-03-23,811.155
2017-03-24,810.485
2017-03-27,816.401
2017-03-28,815.393
2017-03-29,807.861
2017-03-30,808.474
2017-03-31,808.663
2017-04-03,800.88
2017-04-04,804.168
2017-04-05,797.204
2017-04-06,802.93
2017-04-07,802.999
2017-04-10,804.882
2017-04-11,803.172
2017-04-12,808.972
2017-04-13,808.394
2017-04-14,808.394
2017-04-17,811.323
2017-04-18,806.548
2017-04-19,805.767
2017-04-20,816.845
2017-04-21,807.017
2017-04-24,838.797
2017-04-25,854.686
2017-04-26,855.525
2017-04-27,861.692
2017-04-28,863.754
2017-05-01,865.975
2017-05-02,876.562
2017-05-03,873.175
2017-05-04,885.55
2017-05-05,898.738
2017-05-08,892.757
2017-05-09,894.48
2017-05-10,892.437
2017-05-11,890.522
2017-05-12,892.794
2017-05-15,901.571
2017-05-16,912.256
2017-05-17,900.909
2017-05-18,893.945
2017-05-19,910.249
2017-05-22,913.016
2017-05-23,932.398
2017-05-24,930.082
2017-05-25,932.493
2017-05-26,931.493
2017-05-29,928.671
2017-05-30,925.666
2017-05-31,926.914
2017-06-01,938.569
2017-06-02,947.55
2017-06-05,943.518
2017-06-06,940.392
2017-06-07,945.913
2017-06-08,939.815
2017-06-09,944.365
2017-06-12,933.539
2017-06-13,941.843
2017-06-14,944.683
2017-06-15,928.158
2017-06-16,944.572
2017-06-19,955.303
2017-06-20,946.291
2017-06-21,941.041
2017-06-22,937.198
2017-06-23,940.768
2017-06-26,938.046
2017-06-27,933.105
2017-06-28,939.949
2017-06-29,927.267
2017-06-30,924.064
2017-07-03,935.804
2017-07-04,931.201
2017-07-05,934.236
2017-07-06,935.442
2017-07-07,936.415
2017-07-10,943.309
2017-07-11,940.453
2017-07-12,959.281
2017-07-13,960.143
2017-07-14,962.083
2017-07-17,967.897
2017-07-18,962.593
2017-07-19,963.959
2017-07-20,968.164
2017-07-21,960.58
2017-07-24,953.027
2017-07-25,940.378
2017-07-26,946.03
2017-07-27,957.873
2017-07-28,952.347
2017-07-31,948.787
2017-08-01,961.187
2017-08-02,962.63
2017-08-03,964.958
2017-08-04,960.604
2017-08-07,962.742
2017-08-08,960.658
2017-08-09,950.503
2017-08-10,941.483
2017-08-11,936.977
2017-08-14,947.742
2017-08-15,942.33
2017-08-16,947.953
2017-08-17,947.901
2017-08-18,937.318
2017-08-21,939.389
2017-08-22,942.777
2017-08-23,945.441
2017-08-24,942.883
2017-08-25,950.024
2017-08-28,945.529
2017-08-29,940.948
2017-08-30,937.917
2017-08-31,942.916
2017-09-01,947.638
2017-09-04,943.669
2017-09-05,938.713
2017-09-06,941.858
2017-09-07,949.584
2017-09-08,942.818
2017-09-11,952.126
2017-09-12,956.513
2017-09-13,950.101
2017-09-14,941.733
2017-09-15,953.64
2017-09-18,959.761
2017-09-19,960.448
2017-09-20,960.699
2017-09-21,953.078
2017-09-22,953.034
2017-09-25,945.331
2017-09-26,937.798
2017-09-27,934.795
2017-09-28,950.484
2017-09-29,955.488
2017-10-02,952.451
2017-10-03,959.43
2017-10-04,958.837
2017-10-05,960.262
2017-10-06,961.08
2017-10-09,967.535
2017-10-10,969.901
2017-10-11,969.79
2017-10-12,969.869
2017-10-13,970.261
2017-10-16,964.928
2017-10-17,961.073
2017-10-18,965.44
2017-10-19,972.196
2017-10-20,981.733
2017-10-23,984.523
2017-10-24,985.559
2017-10-25,987.152
2017-10-26,939.144
2017-10-27,938.142
2017-10-30,936.363
2017-10-31,934.11
2017-11-01,941.031
2017-11-02,947.753
2017-11-03,942.404
2017-11-06,947.213
2017-11-07,938.678
2017-11-08,941.821
2017-11-09,930.765
2017-11-10,928.782
2017-11-13,924.645
2017-11-14,926.271
2017-11-15,927.139
2017-11-16,934.886
2017-11-17,933.992
2017-11-20,940.077
2017-11-21,940.557
2017-11-22,940.362
2017-11-23,942.697
2017-11-24,951.39
2017-11-27,939.579
2017-11-28,937.586
2017-11-29,939.023
2017-11-30,943.452
2017-12-01,930.916
2017-12-04,936.581
2017-12-05,936.383
2017-12-06,933.02
2017-12-07,929.278
2017-12-08,933.852
2017-12-11,940.15
2017-12-12,935.717
2017-12-13,943.751
2017-12-14,942.085
2017-12-15,943.844
2017-12-18,960.539
2017-12-19,958.244
2017-12-20,959.39
2017-12-21,960.829
2017-12-22,957.555
2017-12-25,957.555
2017-12-26,960.063
2017-12-27,963.753
2017-12-28,964.815
2017-12-29,967.746
2018-01-01,967.746
2018-01-02,974.452
2018-01-03,977.03
2018-01-04,988.144
2018-01-05,988.942
2018-01-08,988.714
2018-01-09,992.898
2018-01-10,995.841
2018-01-11,1001.769
2018-01-12,1014.831
2018-01-15,1025.019
2018-01-16,1023.022
2018-01-17,1027.108
2018-01-18,1033.952
2018-01-19,1041.759
2018-01-22,1050.626
2018-01-23,1049.265
2018-01-24,1047.289
2018-01-25,1045.213
2018-01-26,1046.345
2018-01-29,1040.219
2018-01-30,1035.005
2018-01-31,1038.459
2018-02-01,1056.921
2018-02-02,1042.549
2018-02-05,1033.771
2018-02-06,1002.782
2018-02-07,1024.681
2018-02-08,998.192
2018-02-09,984.044
2018-02-12,1001.379
2018-02-13,1005.401
2018-02-14,1021.473
2018-02-15,1033.834
2018-02-16,1049.614
2018-02-19,1042.904
2018-02-20,1046.707
2018-02-21,1048.265
2018-02-22,1042.738
2018-02-23,1043.161
2018-02-26,1048.213
2018-02-27,1042.223
2018-02-28,1033.862
2018-03-01,1018.882
2018-03-02,1009.781
2018-03-05,1018.002
2018-03-06,1031.576
2018-03-07,1037.772
2018-03-08,1045.698
2018-03-09,1047.9
2018-03-12,1045.928
2018-03-13,1040.078
2018-03-14,1039.638
2018-03-15,1045.042
2018-03-16,1040.965
2018-03-19,1037.4
2018-03-20,1039.394
2018-03-21,1043.728
2018-03-22,1034.117
2018-03-23,1032.082
2018-03-26,1031.991
2018-03-27,1040.747
2018-03-28,1036.179
2018-03-29,1040.232
2018-03-30,1040.232
2018-04-02,1041.163
2018-04-03,1029.888
2018-04-04,1019.905
2018-04-05,1031.761
2018-04-06,1030.288
2018-04-09,1033.121
2018-04-10,1043.636
2018-04-11,1036.97
2018-04-12,1045.109
2018-04-13,1056.455
2018-04-16,1055.376
2018-04-17,1060.755
2018-04-18,1069.567
2018-04-19,1077.318
2018-04-20,1061.952
2018-04-23,1064.938
2018-04-24,1064.692
2018-04-25,1052.304
2018-04-26,1068.676
2018-04-27,1079.165
2018-04-30,1079.249
2018-05-01,1070.987
2018-05-02,1070.381
2018-05-03,1056.172
2018-05-04,1060.84
2018-05-07,1064.464
2018-05-08,1065.336
2018-05-09,1063.849
2018-05-10,1066.003
2018-05-11,1083.712
2018-05-14,1086.356
2018-05-15,1081.204
2018-05-16,1075.81
2018-05-17,1078.265
2018-05-18,1077.704
2018-05-21,1085.025
2018-05-22,1091.085
2018-05-23,1066.231
2018-05-24,1063.1
2018-05-25,1052.551
2018-05-28,1054.809
2018-05-29,1034.194
2018-05-30,1044.997
2018-05-31,1057.064
2018-06-01,1066.162
2018-06-04,1080.561
2018-06-05,1071.927
2018-06-06,1077.929
2018-06-07,1081.792
2018-06-08,1074.682
2018-06-11,1082.326
2018-06-12,1078.97
2018-06-13,1083.768
2018-06-14,1081.112
2018-06-15,1070.251
2018-06-18,1058.646
2018-06-19,1047.747
2018-06-20,1051.086
2018-06-21,1044.539
2018-06-22,1047.329
2018-06-25,1040.146
2018-06-26,1042.862
2018-06-27,1041.09
2018-06-28,1031.842
2018-06-29,1050.32
2018-07-02,1032.57
2018-07-03,1041.458
2018-07-04,1037.743
2018-07-05,1050.075
2018-07-06,1062.254
2018-07-09,1073.184
2018-07-10,1082.56
2018-07-11,1069.498
2018-07-12,1072.268
2018-07-13,1059.589
2018-07-16,1064.089
2018-07-17,1067.956
2018-07-18,1076.826
2018-07-19,1070.145
2018-07-20,1058.803
2018-07-23,1053.399
2018-07-24,1061.691
2018-07-25,1053.966
2018-07-26,1040.423
2018-07-27,1036.101
2018-07-30,1042.473
2018-07-31,1033.208
2018-08-01,1037.271
2018-08-02,1020.476
2018-08-03,1024.127
2018-08-06,1020.459
2018-08-07,1030.856
2018-08-08,1029.464
2018-08-09,1024.393
2018-08-10,999.865
2018-08-13,996.298
2018-08-14,991.97
2018-08-15,972.779
2018-08-16,992.334
2018-08-17,996.412
2018-08-20,1007.811
2018-08-21,1021.543
2018-08-22,1037.513
2018-08-23,1040.099
2018-08-24,1047.648
2018-08-27,1063.096
2018-08-28,1079.783
2018-08-29,1074.675
2018-08-30,1067.289
2018-08-31,1059.635
2018-09-03,1058.521
2018-09-04,1039.298
2018-09-05,1028.182
2018-09-06,1026.346
2018-09-07,1026.264
2018-09-10,1033.999
2018-09-11,1028.822
2018-09-12,1030.579
2018-09-13,1037.425
2018-09-14,1045.5
2018-09-17,1047.388
2018-09-18,1056.817
2018-09-19,1045.38
2018-09-20,1053.631
2018-09-21,1068.63
2018-09-24,1064.955
2018-09-25,1070.472
2018-09-26,1063.277
2018-09-27,1072.663
2018-09-28,1056.458
2018-10-01,1052.732
2018-10-02,1041.789
2018-10-03,1036.394
2018-10-04,1032.408
2018-10-05,1018.946
2018-10-08,1009.053
2018-10-09,1005.529
2018-10-10,990.017
2018-10-11,972.126
2018-10-12,978.382
2018-10-15,981.397
2018-10-16,1004.424
2018-10-17,990.426
2018-10-18,985.535
2018-10-19,987.149
2018-10-22,979.899
2018-10-23,959.495
2018-10-24,951.316
2018-10-25,952.73
2018-10-26,967.608
2018-10-29,968.575
2018-10-30,966.544
2018-10-31,981.679
2018-11-01,981.437
2018-11-02,995.592
2018-11-05,997.452
2018-11-06,998.867
2018-11-07,1017.11
2018-11-08,1014.701
2018-11-09,1002.037
2018-11-12,989.157
2018-11-13,992.174
2018-11-14,986.656
2018-11-15,973.854
2018-11-16,987.548
2018-11-19,983.334
2018-11-20,959.161
2018-11-21,963.266
2018-11-22,949.533
2018-11-23,950.886
2018-11-26,951.637
2018-11-27,940.277
2018-11-28,935.003
2018-11-29,944.739
2018-11-30,939.35
2018-12-03,959.524
2018-12-04,940.84
2018-12-05,930.104
2018-12-06,933.507
2018-12-07,931.762
2018-12-10,920.432
2018-12-11,937.82
2018-12-12,964.512
2018-12-13,958.305
2018-12-14,955.2
2018-12-17,950.297
2018-12-18,941.774
2018-12-19,953.827
2018-12-20,936.342
2018-12-21,931.146
2018-12-24,931.146
2018-12-25,931.146
2018-12-26,930.657
2018-12-27,906.96
2018-12-28,931.119
2018-12-31,930.874
2019-01-01,930.874
2019-01-02,929.046
2019-01-03,922.708
2019-01-04,953.69
2019-01-07,965.005
2019-01-08,973.777
2019-01-09,989.863
2019-01-10,990.27
2019-01-11,982.53
2019-01-14,978.575
2019-01-15,975.685
2019-01-16,978.2
2019-01-17,983.159
2019-01-18,993.939
2019-01-21,998.577
2019-01-22,990.62
2019-01-23,992.993
2019-01-24,1004.856
2019-01-25,1028.317
2019-01-28,1017.76
2019-01-29,1023.062
2019-01-30,1019.215
2019-01-31,1008.346
2019-02-01,1004.026
2019-02-04,993.452
2019-02-05,1004.068
2019-02-06,1010.134
2019-02-07,998.599
2019-02-08,1000.206
2019-02-11,1007.004
2019-02-12,1003.499
2019-02-13,1012.36
2019-02-14,1007.786
2019-02-15,1008.968
2019-02-18,1015.195
2019-02-19,1004.022
2019-02-20,1007.487
2019-02-21,1001.909
2019-02-22,1005.028
2019-02-25,1009.024
2019-02-26,1015.968
2019-02-27,1013.848
2019-02-28,1008.812
2019-03-01,1022.902
2019-03-04,1015.92
2019-03-05,1014.172
2019-03-06,1010.76
2019-03-07,997.037
2019-03-08,994.756
2019-03-11,1004.782
2019-03-12,1011.49
2019-03-13,1013.414
2019-03-14,1026.978
2019-03-15,1040.639
2019-03-18,1043.341
2019-03-19,1050.763
2019-03-20,1035.983
2019-03-21,1039.847
2019-03-22,1000.932
2019-03-25,992.98
2019-03-26,988.034
2019-03-27,984.354
2019-03-28,973.185
2019-03-29,973.104
2019-04-01,990.333
2019-04-02,996.48
2019-04-03,1015.638
2019-04-04,1015.989
2019-04-05,1020.221
2019-04-08,1019.461
2019-04-09,1013.478
2019-04-10,1007.995
2019-04-11,1013.637
2019-04-12,1020.581
2019-04-15,1004.896
2019-04-16,1003.996
2019-04-17,1007.724
2019-04-18,1007.829
2019-04-19,1007.829
2019-04-22,1008.86
2019-04-23,1005.486
2019-04-24,1002.043
2019-04-25,968.28
2019-04-26,976.281
2019-04-29,972.555
2019-04-30,961.871
2019-05-01,964.746
2019-05-02,953.07
2019-05-03,952.421
2019-05-06,941.244
2019-05-07,929.36
2019-05-08,926.249
2019-05-09,913.635
2019-05-10,917.504
2019-05-13,898.528
2019-05-14,902.965
2019-05-15,901.196
2019-05-16,916.73
2019-05-17,917.348
2019-05-20,914.806
2019-05-21,927.469
2019-05-22,926.89
2019-05-23,903.166
2019-05-24,916.07
2019-05-27,922.288
2019-05-28,915.658
2019-05-29,898.872
2019-05-30,897.581
2019-05-31,903.838
2019-06-03,907.871
2019-06-04,919.911
2019-06-05,917.909
2019-06-06,915.177
2019-06-07,930.79
2019-06-10,927.185
2019-06-11,951.637
2019-06-12,945.506
2019-06-13,945.702
2019-06-14,931.987
2019-06-17,930.112
2019-06-18,943.062
2019-06-19,949.182
2019-06-20,954.813
2019-06-21,957.308
2019-06-24,953.033
2019-06-25,953.364
2019-06-26,958.626
2019-06-27,954.224
2019-06-28,962.917
2019-07-01,968.012
2019-07-02,963.398
2019-07-03,968.949
2019-07-04,970.962
2019-07-05,966.212
2019-07-08,961.192
2019-07-09,949.337
2019-07-10,950.79
2019-07-11,951.638
2019-07-12,952.994
2019-07-15,957.339
2019-07-16,962.135
2019-07-17,950.67
2019-07-18,941.53
2019-07-19,943.309
2019-07-22,946.158
2019-07-23,959.458
2019-07-24,962.992
2019-07-25,980.585
2019-07-26,978.98
2019-07-29,977.612
2019-07-30,962.497
2019-07-31,959.894
2019-08-01,955.464
2019-08-02,940.608
2019-08-05,936.623
2019-08-06,935.819
2019-08-07,939.93
2019-08-08,956.58
2019-08-09,954.336
2019-08-12,948.631
2019-08-13,950.678
2019-08-14,925.954
2019-08-15,916.918
2019-08-16,930.352
2019-08-19,944.151
2019-08-20,931.81
2019-08-21,938.578
2019-08-22,934.355
2019-08-23,926.29
2019-08-26,924.356
2019-08-27,922.075
2019-08-28,909.89
2019-08-29,922.404
2019-08-30,925.106
2019-09-02,919.224
2019-09-03,911.741
2019-09-04,928.702
2019-09-05,940.502
2019-09-06,949.137
2019-09-09,955.471
2019-09-10,962.326
2019-09-11,960.717
2019-09-12,973.652
2019-09-13,983.579
2019-09-16,975.982
2019-09-17,973.031
2019-09-18,970.312
2019-09-19,974.909
2019-09-20,974.134
2019-09-23,960.023
2019-09-24,956.876
2019-09-25,945.148
2019-09-26,941.851
2019-09-27,955.174
2019-09-30,958.791
2019-10-01,948.522
2019-10-02,932.925
2019-10-03,925.535
2019-10-04,929.717
2019-10-07,941.332
2019-10-08,936.47
2019-10-09,942.291
2019-10-10,954.647
2019-10-11,976.215
2019-10-14,968.711
2019-10-15,976.602
2019-10-16,981.764
2019-10-17,996.189
2019-10-18,998.379
2019-10-21,1004.385
2019-10-22,1001.222
2019-10-23,999.289
2019-10-24,943.299
2019-10-25,936.615
2019-10-28,935.723
2019-10-29,930.6
2019-10-30,934.709
2019-10-31,930.583
2019-11-01,937.786
2019-11-04,946.03
2019-11-05,940.447
2019-11-06,939.979
2019-11-07,943.425
2019-11-08,943.203
2019-11-11,944.208
2019-11-12,945.788
2019-11-13,938.195
2019-11-14,923.327
2019-11-15,938.482
2019-11-18,937.305
2019-11-19,931.973
2019-11-20,931.47
2019-11-21,928.65
2019-11-22,927.565
2019-11-25,930.432
2019-11-26,928.73
2019-11-27,926.551
2019-11-28,925.737
2019-11-29,919.699
2019-12-02,918.496
2019-12-03,913.436
2019-12-04,923.778
2019-12-05,923.296
2019-12-06,919.676
2019-12-09,930.563
2019-12-10,929.783
2019-12-11,930.479
2019-12-12,934.365
2019-12-13,945.105
2019-12-16,951.267
2019-12-17,953.997
2019-12-18,952.699
2019-12-19,959.095
2019-12-20,961.987
2019-12-23,964.157
2019-12-24,964.375
2019-12-25,964.375
2019-12-26,965.114
2019-12-27,970.832
2019-12-30,968.131
2019-12-31,969.989
2020-01-01,969.989
2020-01-02,978.722
2020-01-03,968.529
2020-01-06,970.655
2020-01-07,963.924
2020-01-08,952.445
2020-01-09,952.112
2020-01-10,957.862
2020-01-13,965.283
2020-01-14,960.887
2020-01-15,957.749
2020-01-16,964.502
2020-01-17,973.678
2020-01-20,981.081
2020-01-21,975.121
2020-01-22,970.508
2020-01-23,961.713
2020-01-24,962.927
2020-01-27,938.003
2020-01-28,946.893
2020-01-29,945.723
2020-01-30,960.874
2020-01-31,957.866
2020-02-03,957.151
2020-02-04,969.611
2020-02-05,985.608
2020-02-06,987.411
2020-02-07,973.465
2020-02-10,981.136
2020-02-11,990.465
2020-02-12,982.799
2020-02-13,974.617
2020-02-14,973.192
2020-02-17,970.358
2020-02-18,953.202
2020-02-19,960.409
2020-02-20,961.606
2020-02-21,961.802
2020-02-24,925.046
2020-02-25,908.137
2020-02-26,919.464
2020-02-27,899.694
2020-02-28,874.681
2020-03-02,890.026
2020-03-03,908.08
2020-03-04,904.451
2020-03-05,893.713
2020-03-06,874.066
2020-03-09,826.697
2020-03-10,806.988
2020-03-11,787.532
2020-03-12,696.143
2020-03-13,687.802
2020-03-16,650.808
2020-03-17,653.942
2020-03-18,623.599
2020-03-19,629.32
2020-03-20,632.01
2020-03-23,602.233
2020-03-24,654.898
2020-03-25,687.555
2020-03-26,703.056
2020-03-27,676.268
2020-03-30,683.285
2020-03-31,715.479
2020-04-01,688.149
2020-04-02,697.298
2020-04-03,686.775
2020-04-06,702.224
2020-04-07,738.311
2020-04-08,736.714
2020-04-09,752.714
2020-04-10,752.714
2020-04-13,750.099
2020-04-14,766.6
2020-04-15,729.746
2020-04-16,719.244
2020-04-17,735.527
2020-04-20,730.594
2020-04-21,712.207
2020-04-22,725.629
2020-04-23,736.222
2020-04-24,733.556
2020-04-27,746.725
2020-04-28,772.403
2020-04-29,800.977
2020-04-30,794.869
2020-05-01,798.896
2020-05-04,769.836
2020-05-05,767.461
2020-05-06,769.016
2020-05-07,774.852
