Date,ACWI MID CAP Mid Cap
2005-11-07,678.161
2005-11-08,675.687
2005-11-09,676.615
2005-11-10,679.002
2005-11-11,682.231
2005-11-14,681.101
2005-11-15,678.574
2005-11-16,679.68
2005-11-17,688.946
2005-11-18,691.258
2005-11-21,695.715
2005-11-22,697.712
2005-11-23,702.142
2005-11-24,701.831
2005-11-25,702.324
2005-11-28,699.061
2005-11-29,699.999
2005-11-30,699.313
2005-12-01,707.708
2005-12-02,710.859
2005-12-05,711.568
2005-12-06,713.293
2005-12-07,710.795
2005-12-08,711.87
2005-12-09,715.114
2005-12-12,720.326
2005-12-13,722.069
2005-12-14,726.274
2005-12-15,722.615
2005-12-16,724.068
2005-12-19,720.475
2005-12-20,720.919
2005-12-21,724.096
2005-12-22,727.638
2005-12-23,728.857
2005-12-26,729.369
2005-12-27,725.209
2005-12-28,728.472
2005-12-29,728.391
2005-12-30,724.497
2006-01-02,725.116
2006-01-03,737.515
2006-01-04,747.241
2006-01-05,747.337
2006-01-06,755.571
2006-01-09,758.415
2006-01-10,757.065
2006-01-11,761.184
2006-01-12,759.457
2006-01-13,759.162
2006-01-16,760.168
2006-01-17,752.921
2006-01-18,746.557
2006-01-19,756.228
2006-01-20,749.504
2006-01-23,751.199
2006-01-24,756.195
2006-01-25,757.128
2006-01-26,763.511
2006-01-27,768.931
2006-01-30,768.943
2006-01-31,770.503
2006-02-01,771.323
2006-02-02,766.094
2006-02-03,760.907
2006-02-06,765.227
2006-02-07,759.503
2006-02-08,757.352
2006-02-09,758.64
2006-02-10,756.955
2006-02-13,751.024
2006-02-14,754.51
2006-02-15,756.413
2006-02-16,760.695
2006-02-17,760.528
2006-02-20,760.79
2006-02-21,762.295
2006-02-22,765.87
2006-02-23,768.865
2006-02-24,770.035
2006-02-27,772.218
2006-02-28,767.279
2006-03-01,772.245
2006-03-02,772.276
2006-03-03,769.434
2006-03-06,766.461
2006-03-07,756.169
2006-03-08,752.661
2006-03-09,755.878
2006-03-10,759.35
2006-03-13,764.758
2006-03-14,772.874
2006-03-15,778.056
2006-03-16,781.172
2006-03-17,784.373
2006-03-20,784.36
2006-03-21,778.688
2006-03-22,781.7
2006-03-23,779.835
2006-03-24,783.716
2006-03-27,784.323
2006-03-28,782.818
2006-03-29,786.829
2006-03-30,792.922
2006-03-31,790.065
2006-04-03,794.66
2006-04-04,799.643
2006-04-05,803.704
2006-04-06,806.17
2006-04-07,798.938
2006-04-10,798.243
2006-04-11,791.202
2006-04-12,789.462
2006-04-13,790.811
2006-04-14,791.166
2006-04-17,794.601
2006-04-18,804.724
2006-04-19,813.051
2006-04-20,812.462
2006-04-21,815.269
2006-04-24,812.041
2006-04-25,811.253
2006-04-26,814.165
2006-04-27,815.074
2006-04-28,814.89
2006-05-01,817.261
2006-05-02,823.496
2006-05-03,822.446
2006-05-04,828.356
2006-05-05,837.998
2006-05-08,841.798
2006-05-09,842.499
2006-05-10,841.668
2006-05-11,834.367
2006-05-12,821.324
2006-05-15,809.371
2006-05-16,805.448
2006-05-17,791.56
2006-05-18,783.426
2006-05-19,782.189
2006-05-22,768.615
2006-05-23,774.451
2006-05-24,767.643
2006-05-25,775.917
2006-05-26,785.192
2006-05-29,786.814
2006-05-30,777.326
2006-05-31,780.524
2006-06-01,786.258
2006-06-02,793.436
2006-06-05,781.965
2006-06-06,767.597
2006-06-07,760.338
2006-06-08,745.847
2006-06-09,751.466
2006-06-12,740.924
2006-06-13,722.936
2006-06-14,728.409
2006-06-15,748.807
2006-06-16,751.183
2006-06-19,744.478
2006-06-20,742.056
2006-06-21,749.869
2006-06-22,750.458
2006-06-23,751.038
2006-06-26,754.05
2006-06-27,750.151
2006-06-28,749.192
2006-06-29,765.432
2006-06-30,779.181
2006-07-03,784.582
2006-07-04,786.732
2006-07-05,775.094
2006-07-06,777.169
2006-07-07,774.862
2006-07-10,774.207
2006-07-11,773.419
2006-07-12,766.958
2006-07-13,755.41
2006-07-14,745.236
2006-07-17,737.908
2006-07-18,733.703
2006-07-19,749.059
2006-07-20,748.842
2006-07-21,740.837
2006-07-24,750.395
2006-07-25,757.116
2006-07-26,756.837
2006-07-27,762.071
2006-07-28,770.261
2006-07-31,771.959
2006-08-01,767.378
2006-08-02,775.069
2006-08-03,774.942
2006-08-04,778.372
2006-08-07,771.835
2006-08-08,770.687
2006-08-09,770.736
2006-08-10,768.605
2006-08-11,766.512
2006-08-14,768.508
2006-08-15,778.22
2006-08-16,789.078
2006-08-17,790.856
2006-08-18,790.019
2006-08-21,788.039
2006-08-22,788.716
2006-08-23,784.531
2006-08-24,782.973
2006-08-25,781.303
2006-08-28,784.049
2006-08-29,787.09
2006-08-30,791.232
2006-08-31,793.555
2006-09-01,797.662
2006-09-04,803.204
2006-09-05,802.381
2006-09-06,792.842
2006-09-07,785.328
2006-09-08,786.857
2006-09-11,781.71
2006-09-12,789.091
2006-09-13,793.114
2006-09-14,794.891
2006-09-15,794.538
2006-09-18,796.914
2006-09-19,794.842
2006-09-20,796.286
2006-09-21,796.231
2006-09-22,791.669
2006-09-25,794.117
2006-09-26,798.403
2006-09-27,804.667
2006-09-28,806.039
2006-09-29,804.614
2006-10-02,805.689
2006-10-03,801.925
2006-10-04,805.839
2006-10-05,813.928
2006-10-06,809.21
2006-10-09,810.499
2006-10-10,812.742
2006-10-11,810.4
2006-10-12,817.336
2006-10-13,820.662
2006-10-16,827.024
2006-10-17,821.837
2006-10-18,823.589
2006-10-19,826.736
2006-10-20,826.859
2006-10-23,828.13
2006-10-24,830.094
2006-10-25,833.744
2006-10-26,840.167
2006-10-27,836.662
2006-10-30,834.559
2006-10-31,837.589
2006-11-01,834.444
2006-11-02,832.961
2006-11-03,831.891
2006-11-06,839.01
2006-11-07,843.647
2006-11-08,842.39
2006-11-09,841.045
2006-11-10,845.015
2006-11-13,844.609
2006-11-14,849.013
2006-11-15,852.211
2006-11-16,853.264
2006-11-17,851.378
2006-11-20,849.785
2006-11-21,854.44
2006-11-22,863.243
2006-11-23,864.144
2006-11-24,864.481
2006-11-27,854.639
2006-11-28,853.368
2006-11-29,865.549
2006-11-30,870.658
2006-12-01,871.455
2006-12-04,877.757
2006-12-05,880.152
2006-12-06,882.09
2006-12-07,882.167
2006-12-08,881.759
2006-12-11,880.503
2006-12-12,879.944
2006-12-13,882.145
2006-12-14,886.999
2006-12-15,885.787
2006-12-18,882.334
2006-12-19,881.009
2006-12-20,884.758
2006-12-21,881.775
2006-12-22,878.573
2006-12-25,878.104
2006-12-26,879.394
2006-12-27,886.39
2006-12-28,886.995
2006-12-29,885.8
2007-01-01,885.817
2007-01-02,892.12
2007-01-03,888.215
2007-01-04,883.654
2007-01-05,875.341
2007-01-08,877.073
2007-01-09,878.846
2007-01-10,875.508
2007-01-11,881.494
2007-01-12,888.921
2007-01-15,893.224
2007-01-16,892.013
2007-01-17,893.068
2007-01-18,890.643
2007-01-19,893.869
2007-01-22,893.038
2007-01-23,897.667
2007-01-24,903.744
2007-01-25,897.216
2007-01-26,893.306
2007-01-29,894.096
2007-01-30,898.509
2007-01-31,901.926
2007-02-01,911.522
2007-02-02,915.211
2007-02-05,914.198
2007-02-06,918.835
2007-02-07,922.434
2007-02-08,919.559
2007-02-09,916.639
2007-02-12,910.586
2007-02-13,917.356
2007-02-14,929.599
2007-02-15,935.057
2007-02-16,934.101
2007-02-19,936.056
2007-02-20,937.48
2007-02-21,936.718
2007-02-22,939.298
2007-02-23,941.015
2007-02-26,942.05
2007-02-27,916.9
2007-02-28,909.484
2007-03-01,903.321
2007-03-02,895.601
2007-03-05,875.532
2007-03-06,889.659
2007-03-07,893.305
2007-03-08,903.728
2007-03-09,906.029
2007-03-12,910.582
2007-03-13,897.611
2007-03-14,888.677
2007-03-15,899.045
2007-03-16,898.693
2007-03-19,909.014
2007-03-20,915.588
2007-03-21,925.365
2007-03-22,932.558
2007-03-23,934.159
2007-03-26,933.386
2007-03-27,929.667
2007-03-28,924.597
2007-03-29,927.758
2007-03-30,928.638
2007-04-02,932.499
2007-04-03,940.462
2007-04-04,944.533
2007-04-05,946.968
2007-04-06,946.882
2007-04-09,947.166
2007-04-10,952.346
2007-04-11,948.538
2007-04-12,951.652
2007-04-13,953.404
2007-04-16,963.685
2007-04-17,963.849
2007-04-18,965.726
2007-04-19,961.094
2007-04-20,968.501
2007-04-23,969.923
2007-04-24,968.37
2007-04-25,975.053
2007-04-26,974.526
2007-04-27,972.488
2007-04-30,966.908
2007-05-01,965.743
2007-05-02,973.407
2007-05-03,976.2
2007-05-04,981.881
2007-05-07,986.023
2007-05-08,980.221
2007-05-09,985.5
2007-05-10,976.272
2007-05-11,981.339
2007-05-14,980.119
2007-05-15,978.658
2007-05-16,980.413
2007-05-17,979.504
2007-05-18,983.695
2007-05-21,986.822
2007-05-22,989.62
2007-05-23,992.41
2007-05-24,980.656
2007-05-25,982.146
2007-05-28,983.71
2007-05-29,988.476
2007-05-30,991.009
2007-05-31,1000.0
2007-06-01,1005.044
2007-06-04,1008.926
2007-06-05,1005.331
2007-06-06,993.48
2007-06-07,978.309
2007-06-08,977.675
2007-06-11,981.322
2007-06-12,974.597
2007-06-13,980.189
2007-06-14,989.395
2007-06-15,999.233
2007-06-18,1000.947
2007-06-19,1001.026
2007-06-20,997.249
2007-06-21,997.779
2007-06-22,991.861
2007-06-25,985.8
2007-06-26,981.475
2007-06-27,981.704
2007-06-28,988.172
2007-06-29,991.477
2007-07-02,1002.39
2007-07-03,1007.538
2007-07-04,1010.468
2007-07-05,1010.124
2007-07-06,1015.236
2007-07-09,1018.524
2007-07-10,1011.344
2007-07-11,1012.104
2007-07-12,1023.301
2007-07-13,1029.458
2007-07-16,1027.224
2007-07-17,1025.911
2007-07-18,1021.784
2007-07-19,1029.397
2007-07-20,1024.342
2007-07-23,1024.316
2007-07-24,1009.364
2007-07-25,1002.209
2007-07-26,979.605
2007-07-27,962.544
2007-07-30,968.34
2007-07-31,971.233
2007-08-01,961.6
2007-08-02,966.683
2007-08-03,953.604
2007-08-06,954.874
2007-08-07,959.97
2007-08-08,976.74
2007-08-09,959.835
2007-08-10,944.766
2007-08-13,949.377
2007-08-14,934.691
2007-08-15,915.395
2007-08-16,893.024
2007-08-17,903.641
2007-08-20,915.548
2007-08-21,919.087
2007-08-22,934.761
2007-08-23,940.518
2007-08-24,947.004
2007-08-27,946.303
2007-08-28,929.914
2007-08-29,939.756
2007-08-30,942.929
2007-08-31,958.305
2007-09-03,960.07
2007-09-04,966.54
2007-09-05,956.561
2007-09-06,960.552
2007-09-07,947.736
2007-09-10,938.234
2007-09-11,950.565
2007-09-12,951.526
2007-09-13,954.713
2007-09-14,953.335
2007-09-17,944.43
2007-09-18,958.612
2007-09-19,978.133
2007-09-20,977.577
2007-09-21,980.929
2007-09-24,980.409
2007-09-25,978.228
2007-09-26,984.664
2007-09-27,996.421
2007-09-28,997.92
2007-10-01,1008.15
2007-10-02,1012.332
2007-10-03,1010.767
2007-10-04,1009.998
2007-10-05,1021.119
2007-10-08,1017.842
2007-10-09,1025.471
2007-10-10,1029.498
2007-10-11,1030.696
2007-10-12,1028.893
2007-10-15,1024.673
2007-10-16,1013.267
2007-10-17,1018.067
2007-10-18,1019.476
2007-10-19,1001.767
2007-10-22,992.862
2007-10-23,1006.631
2007-10-24,1002.309
2007-10-25,1007.94
2007-10-26,1018.475
2007-10-29,1026.962
2007-10-30,1021.918
2007-10-31,1033.527
2007-11-01,1018.351
2007-11-02,1013.881
2007-11-05,1004.957
2007-11-06,1015.5
2007-11-07,1001.984
2007-11-08,994.848
2007-11-09,983.432
2007-11-12,962.155
2007-11-13,974.522
2007-11-14,981.324
2007-11-15,966.841
2007-11-16,960.676
2007-11-19,942.228
2007-11-20,947.52
2007-11-21,928.87
2007-11-22,929.466
2007-11-23,939.708
2007-11-26,937.454
2007-11-27,938.803
2007-11-28,957.197
2007-11-29,963.541
2007-11-30,970.231
2007-12-03,968.806
2007-12-04,961.54
2007-12-05,972.233
2007-12-06,980.472
2007-12-07,987.796
2007-12-10,991.855
2007-12-11,979.203
2007-12-12,980.079
2007-12-13,966.13
2007-12-14,954.844
2007-12-17,932.307
2007-12-18,934.726
2007-12-19,934.303
2007-12-20,936.553
2007-12-21,949.934
2007-12-24,957.123
2007-12-25,958.805
2007-12-26,962.517
2007-12-27,958.038
2007-12-28,961.061
2007-12-31,960.704
2008-01-01,960.795
2008-01-02,954.513
2008-01-03,949.493
2008-01-04,928.494
2008-01-07,916.926
2008-01-08,911.024
2008-01-09,907.754
2008-01-10,905.694
2008-01-11,897.568
2008-01-14,907.304
2008-01-15,884.513
2008-01-16,867.945
2008-01-17,857.263
2008-01-18,854.635
2008-01-21,830.751
2008-01-22,827.812
2008-01-23,836.179
2008-01-24,858.851
2008-01-25,863.965
2008-01-28,865.187
2008-01-29,876.496
2008-01-30,870.426
2008-01-31,879.721
2008-02-01,897.539
2008-02-04,900.363
2008-02-05,873.447
2008-02-06,864.344
2008-02-07,858.916
2008-02-08,858.927
2008-02-11,858.824
2008-02-12,868.532
2008-02-13,875.439
2008-02-14,878.328
2008-02-15,875.703
2008-02-18,879.57
2008-02-19,885.48
2008-02-20,880.953
2008-02-21,883.198
2008-02-22,883.706
2008-02-25,898.384
2008-02-26,907.026
2008-02-27,913.368
2008-02-28,906.622
2008-02-29,889.186
2008-03-03,879.664
2008-03-04,874.385
2008-03-05,882.663
2008-03-06,875.113
2008-03-07,862.618
2008-03-10,845.384
2008-03-11,862.819
2008-03-12,869.119
2008-03-13,866.769
2008-03-14,856.67
2008-03-17,832.636
2008-03-18,856.295
2008-03-19,842.488
2008-03-20,842.43
2008-03-21,844.866
2008-03-24,854.499
2008-03-25,876.09
2008-03-26,877.285
2008-03-27,876.497
2008-03-28,872.718
2008-03-31,874.864
2008-04-01,890.217
2008-04-02,899.664
2008-04-03,902.123
2008-04-04,907.808
2008-04-07,912.143
2008-04-08,903.65
2008-04-09,896.535
2008-04-10,899.375
2008-04-11,891.47
2008-04-14,885.866
2008-04-15,888.394
2008-04-16,911.54
2008-04-17,910.586
2008-04-18,917.839
2008-04-21,922.588
2008-04-22,917.08
2008-04-23,918.901
2008-04-24,914.788
2008-04-25,923.739
2008-04-28,927.282
2008-04-29,919.792
2008-04-30,921.204
2008-05-01,923.979
2008-05-02,933.485
2008-05-05,935.46
2008-05-06,941.324
2008-05-07,934.46
2008-05-08,938.777
2008-05-09,932.354
2008-05-12,939.23
2008-05-13,941.676
2008-05-14,944.13
2008-05-15,954.814
2008-05-16,962.863
2008-05-19,964.96
2008-05-20,956.844
2008-05-21,948.261
2008-05-22,948.711
2008-05-23,940.192
2008-05-26,935.174
2008-05-27,936.579
2008-05-28,939.979
2008-05-29,941.624
2008-05-30,949.449
2008-06-02,944.264
2008-06-03,940.451
2008-06-04,940.511
2008-06-05,949.5
2008-06-06,937.96
2008-06-09,930.513
2008-06-10,915.104
2008-06-11,903.649
2008-06-12,898.806
2008-06-13,905.377
2008-06-16,913.24
2008-06-17,915.211
2008-06-18,906.734
2008-06-19,902.091
2008-06-20,890.673
2008-06-23,885.197
2008-06-24,879.207
2008-06-25,884.425
2008-06-26,870.401
2008-06-27,866.818
2008-06-30,865.829
2008-07-01,857.287
2008-07-02,841.082
2008-07-03,831.727
2008-07-04,828.742
2008-07-07,827.282
2008-07-08,825.591
2008-07-09,825.335
2008-07-10,825.674
2008-07-11,819.611
2008-07-14,818.408
2008-07-15,806.304
2008-07-16,815.527
2008-07-17,829.005
2008-07-18,829.128
2008-07-21,837.333
2008-07-22,839.221
2008-07-23,844.375
2008-07-24,828.113
2008-07-25,825.875
2008-07-28,818.947
2008-07-29,820.59
2008-07-30,833.609
2008-07-31,828.051
2008-08-01,818.856
2008-08-04,807.273
2008-08-05,817.297
2008-08-06,826.512
2008-08-07,816.774
2008-08-08,819.426
2008-08-11,827.203
2008-08-12,819.065
2008-08-13,812.462
2008-08-14,817.004
2008-08-15,814.97
2008-08-18,808.871
2008-08-19,796.878
2008-08-20,802.233
2008-08-21,805.12
2008-08-22,809.461
2008-08-25,802.531
2008-08-26,800.951
2008-08-27,807.061
2008-08-28,816.782
2008-08-29,817.601
2008-09-01,810.601
2008-09-02,803.755
2008-09-03,795.403
2008-09-04,774.664
2008-09-05,767.593
2008-09-08,782.188
2008-09-09,758.669
2008-09-10,759.378
2008-09-11,755.694
2008-09-12,770.452
2008-09-15,743.865
2008-09-16,737.037
2008-09-17,716.422
2008-09-18,731.639
2008-09-19,770.93
2008-09-22,757.998
2008-09-23,746.93
2008-09-24,742.417
2008-09-25,747.847
2008-09-26,737.19
2008-09-29,686.954
2008-09-30,697.152
2008-10-01,693.838
2008-10-02,664.335
2008-10-03,656.352
2008-10-06,616.11
2008-10-07,595.686
2008-10-08,573.734
2008-10-09,552.926
2008-10-10,527.693
2008-10-13,572.758
2008-10-14,587.003
2008-10-15,545.377
2008-10-16,534.002
2008-10-17,538.824
2008-10-20,557.427
2008-10-21,549.029
2008-10-22,512.782
2008-10-23,502.584
2008-10-24,479.91
2008-10-27,456.932
2008-10-28,484.323
2008-10-29,504.996
2008-10-30,527.353
2008-10-31,531.7
2008-11-03,536.841
2008-11-04,563.855
2008-11-05,552.648
2008-11-06,519.96
2008-11-07,526.851
2008-11-10,527.552
2008-11-11,508.075
2008-11-12,488.479
2008-11-13,499.534
2008-11-14,489.781
2008-11-17,480.127
2008-11-18,476.937
2008-11-19,456.047
2008-11-20,428.733
2008-11-21,441.225
2008-11-24,467.896
2008-11-25,478.359
2008-11-26,489.581
2008-11-27,495.084
2008-11-28,498.801
2008-12-01,465.948
2008-12-02,472.013
2008-12-03,478.772
2008-12-04,468.918
2008-12-05,471.805
2008-12-08,496.516
2008-12-09,495.968
2008-12-10,508.001
2008-12-11,503.375
2008-12-12,501.373
2008-12-15,505.266
2008-12-16,519.314
2008-12-17,529.62
2008-12-18,526.223
2008-12-19,521.355
2008-12-22,510.873
2008-12-23,508.335
2008-12-24,507.8
2008-12-25,508.571
2008-12-26,511.667
2008-12-29,515.754
2008-12-30,524.552
2008-12-31,528.196
2009-01-01,528.337
2009-01-02,542.814
2009-01-05,545.755
2009-01-06,552.258
2009-01-07,545.538
2009-01-08,543.028
2009-01-09,533.877
2009-01-12,520.706
2009-01-13,514.185
2009-01-14,499.81
2009-01-15,496.039
2009-01-16,505.336
2009-01-19,501.665
2009-01-20,479.889
2009-01-21,489.135
2009-01-22,484.512
2009-01-23,481.637
2009-01-26,489.512
2009-01-27,497.395
2009-01-28,510.899
2009-01-29,499.084
2009-01-30,489.373
2009-02-02,481.658
2009-02-03,488.626
2009-02-04,493.67
2009-02-05,497.221
2009-02-06,509.235
2009-02-09,512.139
2009-02-10,497.006
2009-02-11,495.163
2009-02-12,491.42
2009-02-13,492.948
2009-02-16,489.551
2009-02-17,468.857
2009-02-18,464.097
2009-02-19,462.474
2009-02-20,453.142
2009-02-23,443.745
2009-02-24,447.938
2009-02-25,445.996
2009-02-26,445.169
2009-02-27,441.056
2009-03-02,418.841
2009-03-03,414.638
2009-03-04,426.451
2009-03-05,415.403
2009-03-06,412.66
2009-03-09,407.655
2009-03-10,427.37
2009-03-11,431.737
2009-03-12,438.803
2009-03-13,445.252
2009-03-16,450.103
2009-03-17,457.523
2009-03-18,465.288
2009-03-19,476.866
2009-03-20,468.075
2009-03-23,489.052
2009-03-24,486.842
2009-03-25,489.596
2009-03-26,498.593
2009-03-27,489.895
2009-03-30,471.55
2009-03-31,478.624
2009-04-01,486.023
2009-04-02,509.815
2009-04-03,514.009
2009-04-06,510.895
2009-04-07,499.971
2009-04-08,502.111
2009-04-09,521.024
2009-04-10,521.829
2009-04-13,524.108
2009-04-14,523.28
2009-04-15,524.064
2009-04-16,533.166
2009-04-17,536.759
2009-04-20,517.331
2009-04-21,522.311
2009-04-22,527.568
2009-04-23,532.334
2009-04-24,543.684
2009-04-27,537.164
2009-04-28,530.251
2009-04-29,543.872
2009-04-30,550.568
2009-05-01,551.829
2009-05-04,571.018
2009-05-05,572.36
2009-05-06,578.041
2009-05-07,575.238
2009-05-08,587.383
2009-05-11,581.696
2009-05-12,578.393
2009-05-13,562.036
2009-05-14,563.021
2009-05-15,565.662
2009-05-18,576.6
2009-05-19,586.114
2009-05-20,591.6
2009-05-21,581.469
2009-05-22,584.106
2009-05-25,585.355
2009-05-26,592.729
2009-05-27,592.327
2009-05-28,592.734
2009-05-29,602.809
2009-06-01,621.931
2009-06-02,624.444
2009-06-03,613.28
2009-06-04,614.415
2009-06-05,611.985
2009-06-08,605.407
2009-06-09,611.423
2009-06-10,616.093
2009-06-11,621.999
2009-06-12,619.729
2009-06-15,603.253
2009-06-16,596.627
2009-06-17,590.314
2009-06-18,591.299
2009-06-19,595.811
2009-06-22,580.041
2009-06-23,578.053
2009-06-24,588.447
2009-06-25,593.898
2009-06-26,599.858
2009-06-29,602.524
2009-06-30,600.957
2009-07-01,607.035
2009-07-02,593.773
2009-07-03,592.966
2009-07-06,587.217
2009-07-07,580.805
2009-07-08,573.279
2009-07-09,577.664
2009-07-10,574.946
2009-07-13,578.019
2009-07-14,586.608
2009-07-15,603.579
2009-07-16,609.598
2009-07-17,611.216
2009-07-20,621.878
2009-07-21,627.933
2009-07-22,629.867
2009-07-23,642.061
2009-07-24,645.178
2009-07-27,648.423
2009-07-28,646.42
2009-07-29,641.44
2009-07-30,650.629
2009-07-31,656.558
2009-08-03,671.652
2009-08-04,673.349
2009-08-05,671.175
2009-08-06,668.999
2009-08-07,672.287
2009-08-10,671.367
2009-08-11,665.152
2009-08-12,670.774
2009-08-13,680.835
2009-08-14,676.697
2009-08-17,655.601
2009-08-18,662.435
2009-08-19,665.133
2009-08-20,673.867
2009-08-21,684.367
2009-08-24,690.131
2009-08-25,691.842
2009-08-26,688.929
2009-08-27,687.901
2009-08-28,695.387
2009-08-31,687.972
2009-09-01,677.27
2009-09-02,670.267
2009-09-03,676.624
2009-09-04,683.964
2009-09-07,691.611
2009-09-08,702.237
2009-09-09,708.413
2009-09-10,714.764
2009-09-11,718.669
2009-09-14,717.1
2009-09-15,721.303
2009-09-16,734.711
2009-09-17,736.211
2009-09-18,733.478
2009-09-21,727.706
2009-09-22,736.503
2009-09-23,732.083
2009-09-24,722.013
2009-09-25,718.7
2009-09-28,725.5
2009-09-29,725.36
2009-09-30,727.502
2009-10-01,711.218
2009-10-02,701.475
2009-10-05,709.606
2009-10-06,724.212
2009-10-07,725.622
2009-10-08,737.307
2009-10-09,739.233
2009-10-12,743.513
2009-10-13,741.539
2009-10-14,754.025
2009-10-15,756.942
2009-10-16,750.471
2009-10-19,759.086
2009-10-20,755.8
2009-10-21,752.158
2009-10-22,750.95
2009-10-23,745.095
2009-10-26,736.646
2009-10-27,725.807
2009-10-28,705.206
2009-10-29,717.069
2009-10-30,705.428
2009-11-02,705.879
2009-11-03,705.488
2009-11-04,714.554
2009-11-05,721.658
2009-11-06,724.498
2009-11-09,741.119
2009-11-10,739.608
2009-11-11,743.889
2009-11-12,736.711
2009-11-13,741.024
2009-11-16,752.657
2009-11-17,747.372
2009-11-18,747.956
2009-11-19,734.266
2009-11-20,730.261
2009-11-23,740.864
2009-11-24,736.891
2009-11-25,743.508
2009-11-26,733.702
2009-11-27,725.561
2009-11-30,730.074
2009-12-01,745.949
2009-12-02,749.185
2009-12-03,747.815
2009-12-04,747.594
2009-12-07,747.279
2009-12-08,739.717
2009-12-09,736.333
2009-12-10,739.216
2009-12-11,741.999
2009-12-14,750.715
2009-12-15,746.686
2009-12-16,752.116
2009-12-17,739.929
2009-12-18,738.858
2009-12-21,745.001
2009-12-22,748.84
2009-12-23,754.792
2009-12-24,758.659
2009-12-25,758.383
2009-12-28,761.454
2009-12-29,762.851
2009-12-30,759.451
2009-12-31,758.992
2010-01-01,758.992
2010-01-04,773.068
2010-01-05,777.876
2010-01-06,780.372
2010-01-07,780.305
2010-01-08,784.24
2010-01-11,790.943
2010-01-12,783.845
2010-01-13,785.669
2010-01-14,789.613
2010-01-15,782.242
2010-01-18,783.311
2010-01-19,785.608
2010-01-20,774.926
2010-01-21,764.219
2010-01-22,752.695
2010-01-25,752.045
2010-01-26,745.701
2010-01-27,742.008
2010-01-28,736.845
2010-01-29,729.9
2010-02-01,737.155
2010-02-02,747.938
2010-02-03,745.786
2010-02-04,724.641
2010-02-05,715.281
2010-02-08,712.317
2010-02-09,719.33
2010-02-10,720.689
2010-02-11,726.663
2010-02-12,726.52
2010-02-15,726.61
2010-02-16,736.941
2010-02-17,743.639
2010-02-18,746.378
2010-02-19,743.26
2010-02-22,748.523
2010-02-23,741.598
2010-02-24,743.914
2010-02-25,738.89
2010-02-26,745.843
2010-03-01,753.664
2010-03-02,760.604
2010-03-03,766.061
2010-03-04,764.743
2010-03-05,774.526
2010-03-08,778.3
2010-03-09,777.206
2010-03-10,782.949
2010-03-11,784.117
2010-03-12,788.095
2010-03-15,782.519
2010-03-16,791.118
2010-03-17,798.337
2010-03-18,793.081
2010-03-19,788.165
2010-03-22,790.514
2010-03-23,795.642
2010-03-24,789.393
2010-03-25,788.841
2010-03-26,791.463
2010-03-29,798.092
2010-03-30,798.332
2010-03-31,798.362
2010-04-01,807.571
2010-04-02,807.793
2010-04-05,813.859
2010-04-06,815.689
2010-04-07,813.483
2010-04-08,810.721
2010-04-09,818.821
2010-04-12,821.797
2010-04-13,819.305
2010-04-14,828.694
2010-04-15,829.726
2010-04-16,817.57
2010-04-19,809.893
2010-04-20,820.06
2010-04-21,821.873
2010-04-22,821.702
2010-04-23,828.496
2010-04-26,831.618
2010-04-27,813.763
2010-04-28,806.117
2010-04-29,817.926
2010-04-30,813.053
2010-05-03,815.622
2010-05-04,794.528
2010-05-05,781.838
2010-05-06,761.425
2010-05-07,741.191
2010-05-10,779.541
2010-05-11,773.523
2010-05-12,786.798
2010-05-13,784.272
2010-05-14,765.375
2010-05-17,757.805
2010-05-18,753.653
2010-05-19,739.774
2010-05-20,716.038
2010-05-21,723.731
2010-05-24,718.725
2010-05-25,704.872
2010-05-26,713.548
2010-05-27,737.21
2010-05-28,736.671
2010-05-31,737.832
2010-06-01,727.548
2010-06-02,735.182
2010-06-03,745.399
2010-06-04,724.408
2010-06-07,708.546
2010-06-08,710.639
2010-06-09,716.886
2010-06-10,736.106
2010-06-11,741.008
2010-06-14,751.168
2010-06-15,763.142
2010-06-16,764.021
2010-06-17,764.705
2010-06-18,767.029
2010-06-21,771.747
2010-06-22,760.455
2010-06-23,755.135
2010-06-24,746.014
2010-06-25,746.232
2010-06-28,747.581
2010-06-29,722.505
2010-06-30,717.375
2010-07-01,714.163
2010-07-02,714.057
2010-07-05,712.505
2010-07-06,723.505
2010-07-07,735.849
2010-07-08,744.797
2010-07-09,750.586
2010-07-12,748.196
2010-07-13,761.071
2010-07-14,763.84
2010-07-15,763.906
2010-07-16,749.079
2010-07-19,749.144
2010-07-20,753.64
2010-07-21,752.407
2010-07-22,767.318
2010-07-23,774.397
2010-07-26,783.063
2010-07-27,781.022
2010-07-28,778.692
2010-07-29,778.086
2010-07-30,776.348
2010-08-02,794.435
2010-08-03,793.811
2010-08-04,794.668
2010-08-05,795.128
2010-08-06,794.488
2010-08-09,798.622
2010-08-10,787.156
2010-08-11,764.374
2010-08-12,758.758
2010-08-13,759.076
2010-08-16,761.656
2010-08-17,772.168
2010-08-18,774.24
2010-08-19,768.06
2010-08-20,759.229
2010-08-23,757.72
2010-08-24,748.344
2010-08-25,744.218
2010-08-26,747.486
2010-08-27,756.351
2010-08-30,752.942
2010-08-31,750.86
2010-09-01,773.078
2010-09-02,780.495
2010-09-03,788.973
2010-09-06,793.094
2010-09-07,783.112
2010-09-08,786.663
2010-09-09,791.704
2010-09-10,793.57
2010-09-13,805.477
