Date,ACWI MID CAP Mid Cap
2010-09-14,797.017
2010-09-15,798.407
2010-09-16,796.093
2010-09-17,797.353
2010-09-20,807.91
2010-09-21,806.232
2010-09-22,806.733
2010-09-23,802.31
2010-09-24,816.282
2010-09-27,816.049
2010-09-28,820.837
2010-09-29,823.691
2010-09-30,821.82
2010-10-01,824.736
2010-10-04,819.429
2010-10-05,834.484
2010-10-06,837.873
2010-10-07,838.646
2010-10-08,841.582
2010-10-11,843.266
2010-10-12,840.352
2010-10-13,851.015
2010-10-14,853.741
2010-10-15,851.836
2010-10-18,850.977
2010-10-19,837.441
2010-10-20,846.167
2010-10-21,848.415
2010-10-22,848.649
2010-10-25,855.033
2010-10-26,851.158
2010-10-27,844.595
2010-10-28,847.719
2010-10-29,851.001
2010-11-01,853.362
2010-11-02,860.091
2010-11-03,859.886
2010-11-04,879.272
2010-11-05,880.594
2010-11-08,879.069
2010-11-09,877.602
2010-11-10,872.029
2010-11-11,870.25
2010-11-12,860.162
2010-11-15,858.973
2010-11-16,843.181
2010-11-17,845.298
2010-11-18,858.601
2010-11-19,861.768
2010-11-22,862.213
2010-11-23,848.705
2010-11-24,857.893
2010-11-25,859.984
2010-11-26,851.158
2010-11-29,844.634
2010-11-30,841.191
2010-12-01,857.582
2010-12-02,873.124
2010-12-03,881.672
2010-12-06,881.5
2010-12-07,884.465
2010-12-08,879.717
2010-12-09,880.688
2010-12-10,884.111
2010-12-13,889.481
2010-12-14,890.973
2010-12-15,885.84
2010-12-16,886.146
2010-12-17,887.687
2010-12-20,888.199
2010-12-21,896.828
2010-12-22,897.629
2010-12-23,897.1
2010-12-24,897.369
2010-12-27,896.796
2010-12-28,898.475
2010-12-29,902.476
2010-12-30,902.923
2010-12-31,905.237
2011-01-03,911.869
2011-01-04,910.767
2011-01-05,907.055
2011-01-06,905.601
2011-01-07,905.42
2011-01-10,901.801
2011-01-11,907.795
2011-01-12,917.922
2011-01-13,921.445
2011-01-14,922.752
2011-01-17,921.145
2011-01-18,928.002
2011-01-19,921.829
2011-01-20,908.418
2011-01-21,910.8
2011-01-24,916.524
2011-01-25,915.619
2011-01-26,923.954
2011-01-27,926.984
2011-01-28,913.901
2011-01-31,916.152
2011-02-01,930.46
2011-02-02,930.714
2011-02-03,930.399
2011-02-04,933.227
2011-02-07,938.965
2011-02-08,942.774
2011-02-09,937.536
2011-02-10,933.586
2011-02-11,936.731
2011-02-14,941.402
2011-02-15,939.365
2011-02-16,944.228
2011-02-17,949.051
2011-02-18,951.848
2011-02-21,948.657
2011-02-22,931.717
2011-02-23,923.167
2011-02-24,920.968
2011-02-25,935.12
2011-02-28,942.105
2011-03-01,935.652
2011-03-02,934.708
2011-03-03,946.239
2011-03-04,946.15
2011-03-07,939.268
2011-03-08,940.317
2011-03-09,940.08
2011-03-10,920.844
2011-03-11,921.105
2011-03-14,914.094
2011-03-15,892.334
2011-03-16,889.301
2011-03-17,900.962
2011-03-18,908.52
2011-03-21,922.985
2011-03-22,925.178
2011-03-23,925.776
2011-03-24,935.79
2011-03-25,937.841
2011-03-28,933.613
2011-03-29,937.077
2011-03-30,948.457
2011-03-31,950.724
2011-04-01,956.428
2011-04-04,960.547
2011-04-05,960.817
2011-04-06,963.605
2011-04-07,959.812
2011-04-08,963.461
2011-04-11,959.475
2011-04-12,947.32
2011-04-13,952.395
2011-04-14,951.826
2011-04-15,954.689
2011-04-18,940.346
2011-04-19,946.34
2011-04-20,965.73
2011-04-21,974.011
2011-04-22,974.154
2011-04-25,971.774
2011-04-26,977.346
2011-04-27,979.387
2011-04-28,986.592
2011-04-29,989.102
2011-05-02,991.286
2011-05-03,980.864
2011-05-04,972.901
2011-05-05,964.162
2011-05-06,968.081
2011-05-09,967.063
2011-05-10,977.175
2011-05-11,972.266
2011-05-12,967.162
2011-05-13,962.284
2011-05-16,956.583
2011-05-17,949.363
2011-05-18,959.909
2011-05-19,961.926
2011-05-20,957.87
2011-05-23,939.84
2011-05-24,941.653
2011-05-25,943.915
2011-05-26,950.757
2011-05-27,960.644
2011-05-30,961.697
2011-05-31,973.673
2011-06-01,961.981
2011-06-02,956.261
2011-06-03,951.527
2011-06-06,943.589
2011-06-07,945.614
2011-06-08,935.875
2011-06-09,938.5
2011-06-10,924.49
2011-06-13,922.087
2011-06-14,935.629
2011-06-15,921.265
2011-06-16,910.284
2011-06-17,914.436
2011-06-20,914.682
2011-06-21,931.083
2011-06-22,931.338
2011-06-23,920.019
2011-06-24,917.097
2011-06-27,919.41
2011-06-28,929.818
2011-06-29,942.185
2011-06-30,954.109
2011-07-01,963.633
2011-07-04,968.44
2011-07-05,966.919
2011-07-06,963.966
2011-07-07,972.42
2011-07-08,965.992
2011-07-11,944.285
2011-07-12,938.445
2011-07-13,949.257
2011-07-14,940.598
2011-07-15,943.625
2011-07-18,929.991
2011-07-19,944.268
2011-07-20,949.31
2011-07-21,961.018
2011-07-22,967.012
2011-07-25,961.179
2011-07-26,961.215
2011-07-27,944.191
2011-07-28,937.565
2011-07-29,934.552
2011-08-01,928.697
2011-08-02,905.731
2011-08-03,899.589
2011-08-04,857.898
2011-08-05,843.054
2011-08-08,794.317
2011-08-09,817.365
2011-08-10,804.293
2011-08-11,828.98
2011-08-12,838.578
2011-08-15,857.331
2011-08-16,850.207
2011-08-17,851.554
2011-08-18,813.716
2011-08-19,801.365
2011-08-22,799.064
2011-08-23,817.974
2011-08-24,824.333
2011-08-25,814.153
2011-08-26,822.587
2011-08-29,846.957
2011-08-30,854.022
2011-08-31,866.069
2011-09-01,859.972
2011-09-02,841.097
2011-09-05,825.502
2011-09-06,817.184
2011-09-07,841.257
2011-09-08,839.029
2011-09-09,815.266
2011-09-12,805.441
2011-09-13,813.129
2011-09-14,818.713
2011-09-15,832.747
2011-09-16,838.26
2011-09-19,823.096
2011-09-20,823.519
2011-09-21,807.086
2011-09-22,769.701
2011-09-23,769.623
2011-09-26,774.645
2011-09-27,798.615
2011-09-28,785.879
2011-09-29,788.185
2011-09-30,769.607
2011-10-03,745.121
2011-10-04,744.304
2011-10-05,758.386
2011-10-06,779.729
2011-10-07,781.66
2011-10-10,801.591
2011-10-11,804.624
2011-10-12,816.921
2011-10-13,815.753
2011-10-14,826.068
2011-10-17,817.073
2011-10-18,820.243
2011-10-19,817.858
2011-10-20,810.587
2011-10-21,830.87
2011-10-24,849.381
2011-10-25,838.573
2011-10-26,841.428
2011-10-27,876.72
2011-10-28,879.972
2011-10-31,855.54
2011-11-01,826.455
2011-11-02,836.895
2011-11-03,848.478
2011-11-04,849.925
2011-11-07,848.933
2011-11-08,853.653
2011-11-09,829.381
2011-11-10,824.528
2011-11-11,843.681
2011-11-14,836.598
2011-11-15,833.764
2011-11-16,825.399
2011-11-17,812.672
2011-11-18,807.513
2011-11-21,789.811
2011-11-22,787.267
2011-11-23,769.003
2011-11-24,768.437
2011-11-25,765.888
2011-11-28,789.73
2011-11-29,795.788
2011-11-30,826.208
2011-12-01,828.571
2011-12-02,830.738
2011-12-05,838.909
2011-12-06,832.13
2011-12-07,833.596
2011-12-08,817.027
2011-12-09,823.403
2011-12-12,811.345
2011-12-13,801.656
2011-12-14,785.996
2011-12-15,788.269
2011-12-16,793.714
2011-12-19,783.334
2011-12-20,804.927
2011-12-21,806.441
2011-12-22,812.357
2011-12-23,818.0
2011-12-26,818.405
2011-12-27,819.049
2011-12-28,808.525
2011-12-29,814.518
2011-12-30,818.305
2012-01-02,819.928
2012-01-03,832.945
2012-01-04,831.022
2012-01-05,827.664
2012-01-06,824.165
2012-01-09,825.468
2012-01-10,837.41
2012-01-11,836.511
2012-01-12,840.844
2012-01-13,836.472
2012-01-16,836.792
2012-01-17,844.401
2012-01-18,854.281
2012-01-19,862.317
2012-01-20,862.493
2012-01-23,867.693
2012-01-24,863.812
2012-01-25,869.998
2012-01-26,876.211
2012-01-27,875.648
2012-01-30,868.995
2012-01-31,873.519
2012-02-01,887.39
2012-02-02,891.75
2012-02-03,900.92
2012-02-06,899.741
2012-02-07,901.325
2012-02-08,905.777
2012-02-09,908.569
2012-02-10,897.674
2012-02-13,903.322
2012-02-14,899.719
2012-02-15,902.897
2012-02-16,905.459
2012-02-17,911.025
2012-02-20,917.169
2012-02-21,913.719
2012-02-22,910.6
2012-02-23,914.816
2012-02-24,919.61
2012-02-27,916.49
2012-02-28,919.2
2012-02-29,918.419
2012-03-01,921.666
2012-03-02,918.676
2012-03-05,911.327
2012-03-06,891.336
2012-03-07,896.65
2012-03-08,911.933
2012-03-09,914.992
2012-03-12,911.084
2012-03-13,923.443
2012-03-14,919.45
2012-03-15,924.877
2012-03-16,927.772
2012-03-19,929.721
2012-03-20,921.829
2012-03-21,920.87
2012-03-22,914.202
2012-03-23,917.858
2012-03-26,927.576
2012-03-27,927.923
2012-03-28,920.349
2012-03-29,916.656
2012-03-30,922.883
2012-04-02,930.334
2012-04-03,927.188
2012-04-04,907.877
2012-04-05,907.159
2012-04-06,906.728
2012-04-09,899.054
2012-04-10,884.412
2012-04-11,890.567
2012-04-12,904.437
2012-04-13,895.962
2012-04-16,893.251
2012-04-17,905.309
2012-04-18,903.103
2012-04-19,900.244
2012-04-20,901.85
2012-04-23,888.35
2012-04-24,891.703
2012-04-25,902.933
2012-04-26,909.358
2012-04-27,913.765
2012-04-30,911.58
2012-05-01,913.914
2012-05-02,912.665
2012-05-03,906.393
2012-05-04,893.505
2012-05-07,889.452
2012-05-08,881.344
2012-05-09,873.752
2012-05-10,876.962
2012-05-11,874.944
2012-05-14,860.37
2012-05-15,851.652
2012-05-16,842.313
2012-05-17,830.932
2012-05-18,819.459
2012-05-21,831.422
2012-05-22,838.143
2012-05-23,829.664
2012-05-24,831.986
2012-05-25,832.024
2012-05-28,834.32
2012-05-29,843.871
2012-05-30,828.208
2012-05-31,824.677
2012-06-01,805.004
2012-06-04,801.221
2012-06-05,809.006
2012-06-06,826.4
2012-06-07,830.497
2012-06-08,828.859
2012-06-11,824.625
2012-06-12,828.936
2012-06-13,825.493
2012-06-14,827.476
2012-06-15,836.877
2012-06-18,842.247
2012-06-19,852.999
2012-06-20,856.306
2012-06-21,839.18
2012-06-22,836.201
2012-06-25,824.18
2012-06-26,825.202
2012-06-27,832.362
2012-06-28,831.031
2012-06-29,857.359
2012-07-02,860.695
2012-07-03,870.308
2012-07-04,870.43
2012-07-05,866.53
2012-07-06,856.115
2012-07-09,850.253
2012-07-10,846.451
2012-07-11,844.372
2012-07-12,836.3
2012-07-13,848.343
2012-07-16,847.632
2012-07-17,850.354
2012-07-18,856.136
2012-07-19,864.11
2012-07-20,852.925
2012-07-23,837.387
2012-07-24,831.3
2012-07-25,831.587
2012-07-26,850.382
2012-07-27,865.997
2012-07-30,867.951
2012-07-31,864.647
2012-08-01,861.519
2012-08-02,852.515
2012-08-03,868.525
2012-08-06,876.093
2012-08-07,882.904
2012-08-08,883.288
2012-08-09,886.338
2012-08-10,886.905
2012-08-13,883.979
2012-08-14,884.645
2012-08-15,886.372
2012-08-16,894.385
2012-08-17,896.885
2012-08-20,894.836
2012-08-21,899.13
2012-08-22,895.187
2012-08-23,894.569
2012-08-24,893.228
2012-08-27,892.543
2012-08-28,890.766
2012-08-29,891.226
2012-08-30,883.544
2012-08-31,889.244
2012-09-03,890.395
2012-09-04,887.49
2012-09-05,885.815
2012-09-06,901.191
2012-09-07,913.725
2012-09-10,910.257
2012-09-11,912.749
2012-09-12,917.953
2012-09-13,924.47
2012-09-14,941.154
2012-09-17,935.64
2012-09-18,930.745
2012-09-19,934.525
2012-09-20,928.321
2012-09-21,931.944
2012-09-24,926.43
2012-09-25,922.508
2012-09-26,911.573
2012-09-27,919.5
2012-09-28,917.318
2012-10-01,920.083
2012-10-02,921.07
2012-10-03,919.937
2012-10-04,926.888
2012-10-05,931.009
2012-10-08,924.426
2012-10-09,915.467
2012-10-10,909.702
2012-10-11,913.726
2012-10-12,912.174
2012-10-15,915.489
2012-10-16,926.171
2012-10-17,933.352
2012-10-18,933.958
2012-10-19,923.503
2012-10-22,921.854
2012-10-23,909.561
2012-10-24,907.623
2012-10-25,911.193
2012-10-26,908.4
2012-10-29,906.738
2012-10-30,909.683
2012-10-31,911.975
2012-11-01,922.535
2012-11-02,917.405
2012-11-05,916.534
2012-11-06,922.559
2012-11-07,910.944
2012-11-08,901.334
2012-11-09,900.13
2012-11-12,898.03
2012-11-13,896.614
2012-11-14,887.444
2012-11-15,884.383
2012-11-16,884.288
2012-11-19,900.447
2012-11-20,901.223
2012-11-21,903.04
2012-11-22,907.988
2012-11-23,917.499
2012-11-26,915.998
2012-11-27,915.172
2012-11-28,917.246
2012-11-29,925.076
2012-11-30,926.788
2012-12-03,925.98
2012-12-04,926.579
2012-12-05,928.974
2012-12-06,932.494
2012-12-07,934.066
2012-12-10,935.978
2012-12-11,940.662
2012-12-12,942.877
2012-12-13,939.59
2012-12-14,939.703
2012-12-17,945.585
2012-12-18,954.798
2012-12-19,958.493
2012-12-20,961.839
2012-12-21,954.397
2012-12-24,952.731
2012-12-25,953.356
2012-12-26,951.269
2012-12-27,952.908
2012-12-28,948.443
2012-12-31,956.052
2013-01-01,956.202
2013-01-02,975.272
2013-01-03,974.913
2013-01-04,978.715
2013-01-07,976.389
2013-01-08,972.601
2013-01-09,976.311
2013-01-10,982.426
2013-01-11,983.509
2013-01-14,983.529
2013-01-15,986.433
2013-01-16,983.14
2013-01-17,988.577
2013-01-18,991.229
2013-01-21,992.377
2013-01-22,996.028
2013-01-23,993.005
2013-01-24,995.669
2013-01-25,1002.526
2013-01-28,999.534
2013-01-29,1002.775
2013-01-30,1001.883
2013-01-31,1001.279
2013-02-01,1008.483
2013-02-04,999.68
2013-02-05,1001.604
2013-02-06,1005.923
2013-02-07,1002.137
2013-02-08,1007.269
2013-02-11,1003.476
2013-02-12,1008.769
2013-02-13,1009.665
2013-02-14,1010.568
2013-02-15,1008.329
2013-02-18,1008.65
2013-02-19,1015.117
2013-02-20,1007.647
2013-02-21,995.246
2013-02-22,1002.84
2013-02-25,994.574
2013-02-26,992.082
2013-02-27,1002.39
2013-02-28,1007.994
2013-03-01,1005.944
2013-03-04,1007.056
2013-03-05,1017.209
2013-03-06,1019.736
2013-03-07,1020.693
2013-03-08,1024.144
2013-03-11,1026.907
2013-03-12,1025.213
2013-03-13,1023.794
2013-03-14,1030.011
2013-03-15,1032.023
2013-03-18,1023.926
2013-03-19,1020.831
2013-03-20,1026.049
2013-03-21,1021.664
2013-03-22,1022.442
2013-03-25,1019.736
2013-03-26,1024.274
2013-03-27,1024.085
2013-03-28,1030.791
2013-03-29,1031.888
2013-04-01,1024.071
2013-04-02,1024.606
2013-04-03,1017.848
2013-04-04,1014.874
2013-04-05,1013.079
2013-04-08,1018.779
2013-04-09,1022.954
2013-04-10,1037.378
2013-04-11,1044.328
2013-04-12,1040.47
2013-04-15,1018.655
2013-04-16,1025.408
2013-04-17,1013.649
2013-04-18,1008.554
2013-04-19,1017.144
2013-04-22,1021.154
2013-04-23,1032.932
2013-04-24,1039.805
2013-04-25,1047.861
2013-04-26,1045.103
2013-04-29,1051.267
2013-04-30,1060.158
2013-05-01,1053.275
2013-05-02,1054.853
2013-05-03,1063.496
2013-05-06,1065.232
2013-05-07,1073.308
2013-05-08,1082.517
2013-05-09,1079.07
2013-05-10,1079.75
2013-05-13,1079.132
2013-05-14,1085.632
2013-05-15,1088.542
2013-05-16,1086.898
2013-05-17,1090.096
2013-05-20,1094.299
2013-05-21,1096.257
2013-05-22,1087.686
2013-05-23,1071.949
2013-05-24,1071.818
2013-05-27,1069.366
2013-05-28,1073.132
2013-05-29,1069.548
2013-05-30,1070.492
2013-05-31,1059.435
2013-06-03,1055.763
2013-06-04,1056.285
2013-06-05,1041.309
2013-06-06,1043.73
2013-06-07,1052.681
2013-06-10,1054.077
2013-06-11,1044.73
2013-06-12,1041.456
2013-06-13,1045.467
2013-06-14,1048.365
2013-06-17,1058.389
2013-06-18,1062.36
2013-06-19,1057.479
2013-06-20,1019.477
2013-06-21,1014.688
2013-06-24,999.864
2013-06-25,1007.918
2013-06-26,1016.844
2013-06-27,1028.043
2013-06-28,1030.144
2013-07-01,1039.975
2013-07-02,1039.899
2013-07-03,1035.551
2013-07-04,1040.062
2013-07-05,1041.949
2013-07-08,1044.674
2013-07-09,1052.392
2013-07-10,1057.215
2013-07-11,1075.268
2013-07-12,1076.99
2013-07-15,1079.251
2013-07-16,1079.244
2013-07-17,1080.321
2013-07-18,1086.828
2013-07-19,1087.833
2013-07-22,1092.613
2013-07-23,1092.696
2013-07-24,1089.098
2013-07-25,1089.814
2013-07-26,1087.607
2013-07-29,1081.303
2013-07-30,1085.407
2013-07-31,1084.277
2013-08-01,1098.9
2013-08-02,1104.068
2013-08-05,1103.111
2013-08-06,1101.143
2013-08-07,1093.109
2013-08-08,1101.333
2013-08-09,1102.434
2013-08-12,1100.84
2013-08-13,1102.273
2013-08-14,1102.425
2013-08-15,1087.436
2013-08-16,1087.557
2013-08-19,1080.799
2013-08-20,1082.303
2013-08-21,1073.989
2013-08-22,1079.73
2013-08-23,1086.628
2013-08-26,1084.414
2013-08-27,1067.803
2013-08-28,1063.227
2013-08-29,1066.167
2013-08-30,1061.75
2013-09-02,1067.773
2013-09-03,1071.514
2013-09-04,1079.475
2013-09-05,1081.846
2013-09-06,1084.816
2013-09-09,1098.672
2013-09-10,1109.697
2013-09-11,1114.122
2013-09-12,1111.408
2013-09-13,1111.475
2013-09-16,1122.036
2013-09-17,1123.309
2013-09-18,1131.834
2013-09-19,1141.293
2013-09-20,1132.954
2013-09-23,1130.333
2013-09-24,1129.944
2013-09-25,1128.522
2013-09-26,1130.185
2013-09-27,1129.804
2013-09-30,1124.528
2013-10-01,1132.784
2013-10-02,1130.817
2013-10-03,1125.398
2013-10-04,1129.126
2013-10-07,1119.825
2013-10-08,1110.861
2013-10-09,1107.598
2013-10-10,1124.562
2013-10-11,1133.048
2013-10-14,1136.512
2013-10-15,1132.545
2013-10-16,1140.722
2013-10-17,1152.813
2013-10-18,1161.624
2013-10-21,1163.498
2013-10-22,1169.767
2013-10-23,1161.867
2013-10-24,1165.548
2013-10-25,1164.031
2013-10-28,1164.004
2013-10-29,1166.02
2013-10-30,1163.828
2013-10-31,1159.308
2013-11-01,1152.324
2013-11-04,1157.758
2013-11-05,1152.451
2013-11-06,1155.729
2013-11-07,1141.189
2013-11-08,1144.569
2013-11-11,1147.481
2013-11-12,1146.223
2013-11-13,1147.55
2013-11-14,1155.965
2013-11-15,1162.405
2013-11-18,1161.423
2013-11-19,1155.48
2013-11-20,1151.205
2013-11-21,1154.253
2013-11-22,1158.514
2013-11-25,1158.904
2013-11-26,1159.197
2013-11-27,1160.962
2013-11-28,1163.709
2013-11-29,1163.754
2013-12-02,1159.425
2013-12-03,1153.625
2013-12-04,1147.46
2013-12-05,1145.543
2013-12-06,1152.463
2013-12-09,1156.957
2013-12-10,1156.804
2013-12-11,1145.651
2013-12-12,1137.955
2013-12-13,1138.938
2013-12-16,1145.148
2013-12-17,1144.695
2013-12-18,1155.265
2013-12-19,1156.147
2013-12-20,1163.797
2013-12-23,1171.084
2013-12-24,1174.188
2013-12-25,1174.129
2013-12-26,1176.997
2013-12-27,1181.534
2013-12-30,1185.442
2013-12-31,1189.126
2014-01-01,1189.182
2014-01-02,1178.782
2014-01-03,1179.631
2014-01-06,1175.43
2014-01-07,1178.569
2014-01-08,1182.925
2014-01-09,1180.171
2014-01-10,1187.714
2014-01-13,1182.247
2014-01-14,1186.09
2014-01-15,1190.668
2014-01-16,1190.184
2014-01-17,1189.259
2014-01-20,1188.373
2014-01-21,1190.826
2014-01-22,1194.946
2014-01-23,1186.767
2014-01-24,1163.339
2014-01-27,1152.083
2014-01-28,1159.649
2014-01-29,1157.878
2014-01-30,1158.2
2014-01-31,1153.76
2014-02-03,1134.816
2014-02-04,1132.922
2014-02-05,1133.974
2014-02-06,1148.964
2014-02-07,1162.378
2014-02-10,1166.005
2014-02-11,1177.227
2014-02-12,1182.071
2014-02-13,1185.739
2014-02-14,1190.553
2014-02-17,1194.384
2014-02-18,1199.801
2014-02-19,1198.425
2014-02-20,1199.07
2014-02-21,1204.099
2014-02-24,1210.214
2014-02-25,1211.882
2014-02-26,1210.243
2014-02-27,1213.902
2014-02-28,1219.405
2014-03-03,1205.772
2014-03-04,1219.875
2014-03-05,1221.099
2014-03-06,1227.554
2014-03-07,1224.668
2014-03-10,1218.482
2014-03-11,1216.03
2014-03-12,1210.179
2014-03-13,1202.202
2014-03-14,1195.685
2014-03-17,1204.029
2014-03-18,1213.113
2014-03-19,1208.237
2014-03-20,1201.316
2014-03-21,1200.847
2014-03-24,1194.431
2014-03-25,1199.478
2014-03-26,1198.878
2014-03-27,1199.821
2014-03-28,1206.489
2014-03-31,1217.912
2014-04-01,1226.935
2014-04-02,1230.194
2014-04-03,1225.715
2014-04-04,1219.962
2014-04-07,1206.699
2014-04-08,1209.852
2014-04-09,1219.17
2014-04-10,1206.318
2014-04-11,1191.698
2014-04-14,1191.631
2014-04-15,1191.889
2014-04-16,1205.449
2014-04-17,1211.18
2014-04-18,1212.082
2014-04-21,1212.271
2014-04-22,1220.016
2014-04-23,1218.711
2014-04-24,1219.276
2014-04-25,1209.815
2014-04-28,1206.773
2014-04-29,1213.619
2014-04-30,1219.834
2014-05-01,1222.483
2014-05-02,1225.389
2014-05-05,1225.224
2014-05-06,1222.63
2014-05-07,1220.602
2014-05-08,1221.233
2014-05-09,1219.376
2014-05-12,1229.757
2014-05-13,1231.322
2014-05-14,1229.08
2014-05-15,1219.304
2014-05-16,1218.972
2014-05-19,1223.352
2014-05-20,1217.012
2014-05-21,1221.71
2014-05-22,1229.043
2014-05-23,1234.047
2014-05-26,1237.693
2014-05-27,1240.735
2014-05-28,1241.794
2014-05-29,1245.975
2014-05-30,1246.459
2014-06-02,1249.118
2014-06-03,1247.997
2014-06-04,1251.074
2014-06-05,1257.767
2014-06-06,1266.309
2014-06-09,1267.084
2014-06-10,1265.696
2014-06-11,1262.34
2014-06-12,1259.582
2014-06-13,1258.774
2014-06-16,1258.12
2014-06-17,1261.14
2014-06-18,1266.089
2014-06-19,1272.67
2014-06-20,1272.267
2014-06-23,1270.927
2014-06-24,1266.03
2014-06-25,1264.824
2014-06-26,1267.639
2014-06-27,1270.245
2014-06-30,1275.32
2014-07-01,1283.132
2014-07-02,1283.673
2014-07-03,1288.629
2014-07-04,1288.372
2014-07-07,1281.051
2014-07-08,1272.151
2014-07-09,1274.577
2014-07-10,1266.047
2014-07-11,1264.954
2014-07-14,1271.958
2014-07-15,1267.595
2014-07-16,1273.601
2014-07-17,1263.133
2014-07-18,1268.667
2014-07-21,1266.022
2014-07-22,1274.805
2014-07-23,1276.181
2014-07-24,1277.914
2014-07-25,1272.99
2014-07-28,1272.446
2014-07-29,1268.847
2014-07-30,1264.807
2014-07-31,1248.218
2014-08-01,1243.494
2014-08-04,1247.201
2014-08-05,1238.808
2014-08-06,1234.42
2014-08-07,1229.181
2014-08-08,1232.301
2014-08-11,1243.363
2014-08-12,1242.764
2014-08-13,1249.605
2014-08-14,1254.646
2014-08-15,1253.887
2014-08-18,1263.031
2014-08-19,1268.711
2014-08-20,1270.186
2014-08-21,1272.113
2014-08-22,1270.069
2014-08-25,1275.411
2014-08-26,1278.456
2014-08-27,1281.168
2014-08-28,1276.577
2014-08-29,1279.788
2014-09-01,1279.915
2014-09-02,1279.336
2014-09-03,1283.352
2014-09-04,1279.881
2014-09-05,1280.484
2014-09-08,1275.512
2014-09-09,1265.858
2014-09-10,1264.913
2014-09-11,1265.666
2014-09-12,1258.721
2014-09-15,1252.861
2014-09-16,1253.644
2014-09-17,1255.975
2014-09-18,1259.094
2014-09-19,1256.256
2014-09-22,1245.043
2014-09-23,1236.168
2014-09-24,1239.936
2014-09-25,1228.361
2014-09-26,1230.582
2014-09-29,1227.659
2014-09-30,1222.721
2014-10-01,1208.105
2014-10-02,1201.173
2014-10-03,1205.506
2014-10-06,1209.217
2014-10-07,1196.947
2014-10-08,1202.032
2014-10-09,1188.171
2014-10-10,1167.347
2014-10-13,1156.261
2014-10-14,1158.336
2014-10-15,1152.25
2014-10-16,1152.66
2014-10-17,1164.83
2014-10-20,1176.844
2014-10-21,1195.368
2014-10-22,1193.378
2014-10-23,1201.144
2014-10-24,1207.136
2014-10-27,1206.239
2014-10-28,1220.473
2014-10-29,1221.525
2014-10-30,1222.329
2014-10-31,1234.431
2014-11-03,1229.348
2014-11-04,1227.731
2014-11-05,1232.065
2014-11-06,1232.49
2014-11-07,1233.593
2014-11-10,1238.624
2014-11-11,1240.02
2014-11-12,1240.726
2014-11-13,1239.317
2014-11-14,1240.695
2014-11-17,1237.488
2014-11-18,1248.645
2014-11-19,1245.61
2014-11-20,1247.996
2014-11-21,1256.105
2014-11-24,1259.248
2014-11-25,1261.713
2014-11-26,1263.364
2014-11-27,1260.214
2014-11-28,1254.509
2014-12-01,1245.396
2014-12-02,1248.225
2014-12-03,1254.539
2014-12-04,1252.496
2014-12-05,1252.756
2014-12-08,1243.005
2014-12-09,1241.227
2014-12-10,1224.926
2014-12-11,1223.198
2014-12-12,1210.092
2014-12-15,1198.109
2014-12-16,1198.876
2014-12-17,1210.578
2014-12-18,1232.191
2014-12-19,1240.703
2014-12-22,1244.953
2014-12-23,1246.716
2014-12-24,1248.868
2014-12-25,1248.357
2014-12-26,1250.81
2014-12-29,1253.006
2014-12-30,1247.209
2014-12-31,1241.395
2015-01-01,1241.408
2015-01-02,1238.702
2015-01-05,1218.131
2015-01-06,1204.61
2015-01-07,1208.772
2015-01-08,1229.269
2015-01-09,1226.455
2015-01-12,1219.891
2015-01-13,1221.769
2015-01-14,1215.481
2015-01-15,1211.975
2015-01-16,1217.536
2015-01-19,1223.227
2015-01-20,1223.894
2015-01-21,1232.386
2015-01-22,1241.853
2015-01-23,1241.37
2015-01-26,1247.53
2015-01-27,1248.955
2015-01-28,1240.373
2015-01-29,1241.482
2015-01-30,1231.69
2015-02-02,1239.378
2015-02-03,1254.42
2015-02-04,1254.438
2015-02-05,1264.819
2015-02-06,1258.858
2015-02-09,1253.569
2015-02-10,1261.427
2015-02-11,1257.687
2015-02-12,1274.325
2015-02-13,1281.893
2015-02-16,1281.873
2015-02-17,1282.737
2015-02-18,1289.572
2015-02-19,1292.054
2015-02-20,1296.59
2015-02-23,1298.791
2015-02-24,1300.156
2015-02-25,1304.588
2015-02-26,1301.167
2015-02-27,1301.764
2015-03-02,1304.414
2015-03-03,1299.557
2015-03-04,1291.407
2015-03-05,1295.521
2015-03-06,1281.957
2015-03-09,1278.313
2015-03-10,1259.979
2015-03-11,1261.172
2015-03-12,1274.303
2015-03-13,1267.68
2015-03-16,1279.614
2015-03-17,1278.697
2015-03-18,1290.714
2015-03-19,1291.165
2015-03-20,1306.516
2015-03-23,1309.496
2015-03-24,1307.961
2015-03-25,1297.534
2015-03-26,1287.153
2015-03-27,1289.801
2015-03-30,1298.472
2015-03-31,1290.683
2015-04-01,1289.733
2015-04-02,1300.592
2015-04-03,1301.794
2015-04-06,1313.307
2015-04-07,1311.851
2015-04-08,1317.827
2015-04-09,1321.132
2015-04-10,1324.386
2015-04-13,1319.825
2015-04-14,1325.932
2015-04-15,1328.256
2015-04-16,1331.806
2015-04-17,1319.125
2015-04-20,1321.717
2015-04-21,1327.867
2015-04-22,1329.788
2015-04-23,1334.605
2015-04-24,1337.307
2015-04-27,1338.388
2015-04-28,1337.875
2015-04-29,1332.55
2015-04-30,1322.458
2015-05-01,1326.951
2015-05-04,1330.211
2015-05-05,1318.9
2015-05-06,1317.95
2015-05-07,1313.665
2015-05-08,1330.45
2015-05-11,1330.73
2015-05-12,1327.832
2015-05-13,1334.083
