Date,USA LARGE VALUE Large Cap
2010-09-16,699.87
2010-09-17,699.278
2010-09-20,709.988
2010-09-21,707.827
2010-09-22,703.804
2010-09-23,695.778
2010-09-24,709.369
2010-09-27,704.684
2010-09-28,707.853
2010-09-29,705.181
2010-09-30,703.294
2010-10-01,708.414
2010-10-04,703.24
2010-10-05,717.276
2010-10-06,718.345
2010-10-07,717.052
2010-10-08,719.667
2010-10-11,719.576
2010-10-12,722.619
2010-10-13,725.788
2010-10-14,721.558
2010-10-15,717.131
2010-10-18,724.842
2010-10-19,714.008
2010-10-20,722.068
2010-10-21,722.362
2010-10-22,722.194
2010-10-25,722.756
2010-10-26,722.356
2010-10-27,720.033
2010-10-28,721.827
2010-10-29,720.261
2010-11-01,719.991
2010-11-02,723.729
2010-11-03,727.24
2010-11-04,742.347
2010-11-05,747.005
2010-11-08,744.597
2010-11-09,738.453
2010-11-10,741.743
2010-11-11,739.81
2010-11-12,733.408
2010-11-15,733.065
2010-11-16,721.562
2010-11-17,720.424
2010-11-18,730.724
2010-11-19,731.152
2010-11-22,726.881
2010-11-23,716.465
2010-11-24,725.005
2010-11-25,725.005
2010-11-26,718.876
2010-11-29,719.092
2010-11-30,714.801
2010-12-01,730.118
2010-12-02,739.597
2010-12-03,741.24
2010-12-06,740.023
2010-12-07,740.799
2010-12-08,745.121
2010-12-09,749.748
2010-12-10,755.102
2010-12-13,755.81
2010-12-14,756.549
2010-12-15,752.34
2010-12-16,757.105
2010-12-17,757.176
2010-12-20,759.363
2010-12-21,764.609
2010-12-22,769.159
2010-12-23,768.524
2010-12-24,768.524
2010-12-27,769.114
2010-12-28,770.84
2010-12-29,770.804
2010-12-30,769.448
2010-12-31,770.172
2011-01-03,779.408
2011-01-04,781.732
2011-01-05,785.236
2011-01-06,783.119
2011-01-07,780.853
2011-01-10,778.395
2011-01-11,781.345
2011-01-12,788.643
2011-01-13,786.696
2011-01-14,793.292
2011-01-17,793.292
2011-01-18,792.537
2011-01-19,785.418
2011-01-20,786.528
2011-01-21,792.797
2011-01-24,795.064
2011-01-25,794.794
2011-01-26,796.128
2011-01-27,798.07
2011-01-28,786.681
2011-01-31,792.125
2011-02-01,807.206
2011-02-02,804.982
2011-02-03,806.396
2011-02-04,806.628
2011-02-07,812.49
2011-02-08,815.89
2011-02-09,813.293
2011-02-10,814.622
2011-02-11,818.327
2011-02-14,821.285
2011-02-15,818.402
2011-02-16,823.462
2011-02-17,826.652
2011-02-18,829.237
2011-02-21,829.237
2011-02-22,816.253
2011-02-23,813.786
2011-02-24,811.607
2011-02-25,817.69
2011-02-28,824.252
2011-03-01,812.315
2011-03-02,812.697
2011-03-03,826.114
2011-03-04,819.25
2011-03-07,814.392
2011-03-08,822.214
2011-03-09,822.36
2011-03-10,805.926
2011-03-11,811.164
2011-03-14,806.086
2011-03-15,796.765
2011-03-16,781.254
2011-03-17,792.943
2011-03-18,798.099
2011-03-21,808.136
2011-03-22,805.571
2011-03-23,806.489
2011-03-24,811.998
2011-03-25,815.073
2011-03-28,812.917
2011-03-29,817.487
2011-03-30,824.226
2011-03-31,821.805
2011-04-01,826.261
2011-04-04,827.114
2011-04-05,827.079
2011-04-06,830.261
2011-04-07,828.813
2011-04-08,826.785
2011-04-11,824.395
2011-04-12,817.455
2011-04-13,815.182
2011-04-14,815.358
2011-04-15,819.525
2011-04-18,809.402
2011-04-19,814.034
2011-04-20,823.285
2011-04-21,825.696
2011-04-22,825.696
2011-04-25,824.901
2011-04-26,833.054
2011-04-27,839.365
2011-04-28,842.968
2011-04-29,846.033
2011-05-02,844.489
2011-05-03,843.076
2011-05-04,837.419
2011-05-05,827.611
2011-05-06,830.61
2011-05-09,833.259
2011-05-10,839.52
2011-05-11,830.29
2011-05-12,833.411
2011-05-13,827.53
2011-05-16,824.345
2011-05-17,825.291
2011-05-18,831.795
2011-05-19,832.845
2011-05-20,825.176
2011-05-23,815.983
2011-05-24,816.001
2011-05-25,817.815
2011-05-26,819.529
2011-05-27,823.467
2011-05-30,823.467
2011-05-31,831.904
2011-06-01,812.769
2011-06-02,811.181
2011-06-03,804.547
2011-06-06,795.582
2011-06-07,794.475
2011-06-08,792.652
2011-06-09,799.423
2011-06-10,789.999
2011-06-13,792.827
2011-06-14,800.571
2011-06-15,786.395
2011-06-16,789.747
2011-06-17,793.003
2011-06-20,796.43
2011-06-21,805.139
2011-06-22,799.976
2011-06-23,795.157
2011-06-24,786.235
2011-06-27,792.961
2011-06-28,800.75
2011-06-29,808.172
2011-06-30,815.927
2011-07-01,827.237
2011-07-04,827.237
2011-07-05,824.152
2011-07-06,823.366
2011-07-07,830.928
2011-07-08,824.972
2011-07-11,810.945
2011-07-12,807.937
2011-07-13,810.162
2011-07-14,806.695
2011-07-15,807.377
2011-07-18,800.009
2011-07-19,809.271
2011-07-20,810.526
2011-07-21,823.896
2011-07-22,822.517
2011-07-25,816.926
2011-07-26,813.702
2011-07-27,799.182
2011-07-28,794.877
2011-07-29,788.657
2011-08-01,786.828
2011-08-02,767.627
2011-08-03,769.757
2011-08-04,734.486
2011-08-05,734.37
2011-08-08,684.462
2011-08-09,716.097
2011-08-10,682.562
2011-08-11,714.635
2011-08-12,715.672
2011-08-15,734.31
2011-08-16,727.47
2011-08-17,730.654
2011-08-18,701.619
2011-08-19,692.288
2011-08-22,690.849
2011-08-23,711.715
2011-08-24,722.375
2011-08-25,712.665
2011-08-26,719.306
2011-08-29,739.957
2011-08-30,740.167
2011-08-31,744.51
2011-09-01,735.288
2011-09-02,716.387
2011-09-05,716.387
2011-09-06,708.686
2011-09-07,729.713
2011-09-08,721.275
2011-09-09,702.61
2011-09-12,707.485
2011-09-13,712.629
2011-09-14,720.59
2011-09-15,733.998
2011-09-16,737.82
2011-09-19,727.89
2011-09-20,728.071
2011-09-21,705.099
2011-09-22,683.207
2011-09-23,687.549
2011-09-26,704.979
2011-09-27,712.865
2011-09-28,699.472
2011-09-29,710.667
2011-09-30,694.769
2011-10-03,674.145
2011-10-04,688.549
2011-10-05,699.518
2011-10-06,711.267
2011-10-07,705.129
2011-10-10,729.04
2011-10-11,727.678
2011-10-12,736.602
2011-10-13,731.012
2011-10-14,741.725
2011-10-17,727.489
2011-10-18,744.853
2011-10-19,739.05
2011-10-20,743.821
2011-10-21,756.824
2011-10-24,763.881
2011-10-25,748.917
2011-10-26,759.759
2011-10-27,785.93
2011-10-28,784.472
2011-10-31,762.285
2011-11-01,739.572
2011-11-02,751.605
2011-11-03,764.749
2011-11-04,758.499
2011-11-07,764.556
2011-11-08,774.386
2011-11-09,746.017
2011-11-10,754.481
2011-11-11,768.351
2011-11-14,759.733
2011-11-15,761.585
2011-11-16,747.985
2011-11-17,737.833
2011-11-18,738.551
2011-11-21,724.458
2011-11-22,719.185
2011-11-23,703.279
2011-11-24,703.279
2011-11-25,702.376
2011-11-28,720.91
2011-11-29,724.332
2011-11-30,758.005
2011-12-01,754.489
2011-12-02,755.869
2011-12-05,764.259
2011-12-06,767.191
2011-12-07,771.424
2011-12-08,752.833
2011-12-09,765.598
2011-12-12,752.787
2011-12-13,749.025
2011-12-14,743.261
2011-12-15,747.051
2011-12-16,749.36
2011-12-19,739.572
2011-12-20,761.141
2011-12-21,767.057
2011-12-22,775.792
2011-12-23,782.784
2011-12-26,782.784
2011-12-27,781.906
2011-12-28,772.327
2011-12-29,781.263
2011-12-30,777.61
2012-01-02,777.61
2012-01-03,790.271
2012-01-04,790.37
2012-01-05,792.665
2012-01-06,789.78
2012-01-09,793.191
2012-01-10,799.927
2012-01-11,800.955
2012-01-12,802.286
2012-01-13,798.105
2012-01-16,798.105
2012-01-17,799.027
2012-01-18,807.403
2012-01-19,810.095
2012-01-20,813.211
2012-01-23,812.735
2012-01-24,809.964
2012-01-25,812.796
2012-01-26,807.576
2012-01-27,804.671
2012-01-30,801.584
2012-01-31,799.95
2012-02-01,807.554
2012-02-02,807.502
2012-02-03,819.04
2012-02-06,819.215
2012-02-07,821.179
2012-02-08,823.464
2012-02-09,822.75
2012-02-10,816.624
2012-02-13,821.873
2012-02-14,819.894
2012-02-15,815.942
2012-02-16,826.052
2012-02-17,829.763
2012-02-20,829.763
2012-02-21,830.898
2012-02-22,826.663
2012-02-23,829.774
2012-02-24,830.221
2012-02-27,832.411
2012-02-28,834.975
2012-02-29,830.86
2012-03-01,836.145
2012-03-02,833.725
2012-03-05,832.061
2012-03-06,818.706
2012-03-07,824.421
2012-03-08,830.811
2012-03-09,832.872
2012-03-12,834.432
2012-03-13,851.088
2012-03-14,848.292
2012-03-15,854.265
2012-03-16,855.643
2012-03-19,857.604
2012-03-20,855.481
2012-03-21,852.892
2012-03-22,845.657
2012-03-23,849.335
2012-03-26,860.524
2012-03-27,856.856
2012-03-28,852.922
2012-03-29,851.559
2012-03-30,856.297
2012-04-02,861.111
2012-04-03,855.499
2012-04-04,847.843
2012-04-05,845.233
2012-04-06,845.233
2012-04-09,835.141
2012-04-10,821.053
2012-04-11,827.253
2012-04-12,838.232
2012-04-13,826.938
2012-04-16,831.449
2012-04-17,842.331
2012-04-18,838.282
2012-04-19,835.517
2012-04-20,837.342
2012-04-23,831.602
2012-04-24,838.233
2012-04-25,844.291
2012-04-26,849.993
2012-04-27,849.726
2012-04-30,847.46
2012-05-01,854.478
2012-05-02,849.989
2012-05-03,844.267
2012-05-04,832.936
2012-05-07,833.607
2012-05-08,830.644
2012-05-09,823.946
2012-05-10,829.327
2012-05-11,824.858
2012-05-14,815.889
2012-05-15,810.51
2012-05-16,807.998
2012-05-17,799.486
2012-05-18,794.56
2012-05-21,800.989
2012-05-22,802.364
2012-05-23,800.817
2012-05-24,804.344
2012-05-25,802.723
2012-05-28,802.723
2012-05-29,810.347
2012-05-30,798.758
2012-05-31,799.15
2012-06-01,781.651
2012-06-04,779.938
2012-06-05,784.828
2012-06-06,803.273
2012-06-07,804.701
2012-06-08,811.213
2012-06-11,802.739
2012-06-12,812.1
2012-06-13,808.986
2012-06-14,819.492
2012-06-15,827.114
2012-06-18,825.03
2012-06-19,832.896
2012-06-20,831.892
2012-06-21,815.439
2012-06-22,820.383
2012-06-25,807.909
2012-06-26,811.771
2012-06-27,820.498
2012-06-28,820.265
2012-06-29,838.318
2012-07-02,839.701
2012-07-03,843.366
2012-07-04,843.366
2012-07-05,836.676
2012-07-06,830.462
2012-07-09,829.273
2012-07-10,823.259
2012-07-11,825.878
2012-07-12,822.258
2012-07-13,836.584
2012-07-16,835.514
2012-07-17,842.912
2012-07-18,847.168
2012-07-19,844.976
2012-07-20,837.849
2012-07-23,831.015
2012-07-24,823.77
2012-07-25,824.817
2012-07-26,837.83
2012-07-27,852.363
2012-07-30,851.68
2012-07-31,848.364
2012-08-01,847.238
2012-08-02,838.737
2012-08-03,854.459
2012-08-06,855.347
2012-08-07,858.577
2012-08-08,860.438
2012-08-09,860.57
2012-08-10,863.123
2012-08-13,860.654
2012-08-14,860.405
2012-08-15,860.365
2012-08-16,864.904
2012-08-17,864.501
2012-08-20,864.989
2012-08-21,862.313
2012-08-22,861.112
2012-08-23,854.343
2012-08-24,860.002
2012-08-27,859.08
2012-08-28,858.804
2012-08-29,859.472
2012-08-30,854.007
2012-08-31,857.728
2012-09-03,857.728
2012-09-04,856.082
2012-09-05,856.234
2012-09-06,873.915
2012-09-07,877.678
2012-09-10,873.477
2012-09-11,876.565
2012-09-12,878.048
2012-09-13,893.262
2012-09-14,894.614
2012-09-17,890.543
2012-09-18,889.623
2012-09-19,889.746
2012-09-20,891.398
2012-09-21,891.875
2012-09-24,891.648
2012-09-25,884.206
2012-09-26,880.137
2012-09-27,886.84
2012-09-28,883.317
2012-10-01,886.925
2012-10-02,888.142
2012-10-03,890.07
2012-10-04,898.027
2012-10-05,899.299
2012-10-08,897.758
2012-10-09,891.206
2012-10-10,884.404
2012-10-11,884.914
2012-10-12,879.825
2012-10-15,887.363
2012-10-16,895.268
2012-10-17,902.91
2012-10-18,904.842
2012-10-19,891.654
2012-10-22,890.038
2012-10-23,875.904
2012-10-24,873.969
2012-10-25,878.552
2012-10-26,876.403
2012-10-29,876.403
2012-10-30,876.403
2012-10-31,876.932
2012-11-01,885.246
2012-11-02,877.237
2012-11-05,877.364
2012-11-06,885.254
2012-11-07,862.06
2012-11-08,853.195
2012-11-09,853.43
2012-11-12,852.951
2012-11-13,848.516
2012-11-14,836.737
2012-11-15,835.004
2012-11-16,839.012
2012-11-19,853.318
2012-11-20,853.675
2012-11-21,855.719
2012-11-22,855.719
2012-11-23,866.426
2012-11-26,863.554
2012-11-27,858.113
2012-11-28,865.421
2012-11-29,868.032
2012-11-30,868.639
2012-12-03,864.27
2012-12-04,863.191
2012-12-05,870.146
2012-12-06,872.57
2012-12-07,877.105
2012-12-10,877.438
2012-12-11,883.124
2012-12-12,885.606
2012-12-13,880.094
2012-12-14,878.059
2012-12-17,888.091
2012-12-18,898.043
2012-12-19,890.705
2012-12-20,897.0
2012-12-21,887.242
2012-12-24,884.536
2012-12-25,884.536
2012-12-26,883.169
2012-12-27,880.932
2012-12-28,870.818
2012-12-31,883.703
2013-01-01,883.703
2013-01-02,906.105
2013-01-03,904.492
2013-01-04,910.95
2013-01-07,907.167
2013-01-08,904.024
2013-01-09,905.904
2013-01-10,914.045
2013-01-11,913.794
2013-01-14,914.826
2013-01-15,917.007
2013-01-16,916.394
2013-01-17,920.704
2013-01-18,923.69
2013-01-21,923.69
2013-01-22,928.664
2013-01-23,928.283
2013-01-24,932.201
2013-01-25,938.369
2013-01-28,936.527
2013-01-29,943.849
2013-01-30,940.021
2013-01-31,936.966
2013-02-01,946.646
2013-02-04,936.624
2013-02-05,945.32
2013-02-06,946.808
2013-02-07,943.232
2013-02-08,946.865
2013-02-11,947.958
2013-02-12,952.057
2013-02-13,953.262
2013-02-14,953.423
2013-02-15,951.418
2013-02-18,951.418
2013-02-19,960.196
2013-02-20,949.393
2013-02-21,943.687
2013-02-22,951.642
2013-02-25,933.19
2013-02-26,939.026
2013-02-27,951.947
2013-02-28,950.771
2013-03-01,952.772
2013-03-04,957.625
2013-03-05,965.474
2013-03-06,968.753
2013-03-07,970.949
2013-03-08,974.689
2013-03-11,977.758
2013-03-12,976.299
2013-03-13,977.201
2013-03-14,983.281
2013-03-15,982.455
2013-03-18,976.606
2013-03-19,974.975
2013-03-20,981.042
2013-03-21,973.295
2013-03-22,979.659
2013-03-25,975.828
2013-03-26,983.78
2013-03-27,982.654
2013-03-28,985.662
2013-03-29,985.662
2013-04-01,984.005
2013-04-02,988.082
2013-04-03,977.146
2013-04-04,982.265
2013-04-05,979.572
2013-04-08,984.733
2013-04-09,989.744
2013-04-10,1001.067
2013-04-11,1003.619
2013-04-12,999.955
2013-04-15,978.986
2013-04-16,990.937
2013-04-17,978.054
2013-04-18,975.391
2013-04-19,985.79
2013-04-22,990.163
2013-04-23,1001.473
2013-04-24,1002.197
2013-04-25,1004.766
2013-04-26,1004.035
2013-04-29,1011.104
2013-04-30,1011.269
2013-05-01,999.657
2013-05-02,1008.004
2013-05-03,1017.354
2013-05-06,1018.817
2013-05-07,1024.875
2013-05-08,1028.646
2013-05-09,1023.88
2013-05-10,1026.576
2013-05-13,1027.505
2013-05-14,1039.727
2013-05-15,1046.84
2013-05-16,1043.173
2013-05-17,1053.825
2013-05-20,1053.981
2013-05-21,1056.096
2013-05-22,1049.492
2013-05-23,1046.857
2013-05-24,1046.548
2013-05-27,1046.548
2013-05-28,1053.687
2013-05-29,1047.809
2013-05-30,1051.426
2013-05-31,1034.815
2013-06-03,1044.358
2013-06-04,1039.615
2013-06-05,1026.312
2013-06-06,1035.212
2013-06-07,1046.875
2013-06-10,1047.577
2013-06-11,1037.076
2013-06-12,1030.344
2013-06-13,1045.338
2013-06-14,1038.14
2013-06-17,1046.68
2013-06-18,1053.847
2013-06-19,1038.567
2013-06-20,1013.248
2013-06-21,1018.594
2013-06-24,1006.059
2013-06-25,1016.383
2013-06-26,1026.433
2013-06-27,1033.106
2013-06-28,1027.42
2013-07-01,1030.3
2013-07-02,1029.189
2013-07-03,1029.111
2013-07-04,1029.111
2013-07-05,1039.62
2013-07-08,1046.406
2013-07-09,1054.449
2013-07-10,1053.803
2013-07-11,1067.138
2013-07-12,1069.951
2013-07-15,1072.671
2013-07-16,1068.331
2013-07-17,1070.973
2013-07-18,1076.458
2013-07-19,1077.836
2013-07-22,1080.674
2013-07-23,1081.059
2013-07-24,1075.531
2013-07-25,1076.596
2013-07-26,1077.549
2013-07-29,1074.479
2013-07-30,1072.427
2013-07-31,1071.948
2013-08-01,1082.638
2013-08-02,1083.724
2013-08-05,1080.363
2013-08-06,1075.117
2013-08-07,1072.946
2013-08-08,1076.983
2013-08-09,1073.291
2013-08-12,1071.168
2013-08-13,1072.359
2013-08-14,1067.08
2013-08-15,1052.039
2013-08-16,1047.113
2013-08-19,1039.275
2013-08-20,1042.279
2013-08-21,1034.965
2013-08-22,1042.707
2013-08-23,1050.976
2013-08-26,1043.594
2013-08-27,1028.442
2013-08-28,1031.517
2013-08-29,1032.286
2013-08-30,1030.868
2013-09-02,1030.868
2013-09-03,1031.054
2013-09-04,1038.242
2013-09-05,1038.831
2013-09-06,1038.721
2013-09-09,1047.674
2013-09-10,1056.556
2013-09-11,1060.936
2013-09-12,1056.499
2013-09-13,1060.922
2013-09-16,1068.424
2013-09-17,1072.517
2013-09-18,1084.414
2013-09-19,1081.118
2013-09-20,1071.947
2013-09-23,1066.337
2013-09-24,1062.041
2013-09-25,1060.773
2013-09-26,1061.723
2013-09-27,1057.313
2013-09-30,1050.551
2013-10-01,1057.508
2013-10-02,1057.653
2013-10-03,1049.001
2013-10-04,1055.762
2013-10-07,1047.954
2013-10-08,1037.5
2013-10-09,1039.544
2013-10-10,1061.882
2013-10-11,1068.272
2013-10-14,1071.636
2013-10-15,1064.099
2013-10-16,1078.754
2013-10-17,1088.297
2013-10-18,1092.482
2013-10-21,1093.138
2013-10-22,1099.342
2013-10-23,1093.183
2013-10-24,1094.499
2013-10-25,1100.502
2013-10-28,1102.651
2013-10-29,1109.193
2013-10-30,1103.825
2013-10-31,1099.2
2013-11-01,1102.699
2013-11-04,1107.857
2013-11-05,1104.694
2013-11-06,1114.044
2013-11-07,1101.611
2013-11-08,1116.417
2013-11-11,1116.655
2013-11-12,1112.705
2013-11-13,1120.377
2013-11-14,1124.445
2013-11-15,1129.375
2013-11-18,1127.502
2013-11-19,1126.498
2013-11-20,1123.06
2013-11-21,1131.403
2013-11-22,1135.65
2013-11-25,1133.917
2013-11-26,1130.29
2013-11-27,1132.364
2013-11-28,1132.364
2013-11-29,1129.838
2013-12-02,1127.662
2013-12-03,1123.911
2013-12-04,1123.265
2013-12-05,1114.997
2013-12-06,1129.869
2013-12-09,1132.958
2013-12-10,1128.712
2013-12-11,1115.052
2013-12-12,1110.24
2013-12-13,1109.559
2013-12-16,1116.725
2013-12-17,1112.473
2013-12-18,1132.783
2013-12-19,1132.701
2013-12-20,1135.79
2013-12-23,1139.279
2013-12-24,1144.151
2013-12-25,1144.151
2013-12-26,1150.751
2013-12-27,1151.875
2013-12-30,1151.214
2013-12-31,1155.053
2014-01-01,1155.053
2014-01-02,1143.976
2014-01-03,1145.544
2014-01-06,1144.418
2014-01-07,1151.013
2014-01-08,1148.301
2014-01-09,1148.734
2014-01-10,1151.0
2014-01-13,1138.718
2014-01-14,1147.864
2014-01-15,1154.344
2014-01-16,1153.328
2014-01-17,1148.174
2014-01-20,1148.174
2014-01-21,1148.382
2014-01-22,1146.711
2014-01-23,1136.094
2014-01-24,1115.497
2014-01-27,1111.317
2014-01-28,1119.436
2014-01-29,1111.656
2014-01-30,1120.131
2014-01-31,1112.229
2014-02-03,1087.71
2014-02-04,1093.306
2014-02-05,1091.057
2014-02-06,1104.524
2014-02-07,1116.735
2014-02-10,1117.655
2014-02-11,1131.282
2014-02-12,1130.319
2014-02-13,1135.449
2014-02-14,1142.73
2014-02-17,1142.73
2014-02-18,1141.49
2014-02-19,1134.92
2014-02-20,1143.212
2014-02-21,1140.297
2014-02-24,1146.276
2014-02-25,1143.537
2014-02-26,1143.163
2014-02-27,1148.42
2014-02-28,1152.946
2014-03-03,1144.46
2014-03-04,1161.453
2014-03-05,1160.284
2014-03-06,1163.258
2014-03-07,1165.886
2014-03-10,1165.421
2014-03-11,1158.566
2014-03-12,1159.277
2014-03-13,1147.78
2014-03-14,1145.242
2014-03-17,1156.0
2014-03-18,1164.543
2014-03-19,1157.425
2014-03-20,1166.949
2014-03-21,1166.422
2014-03-24,1165.121
2014-03-25,1173.39
2014-03-26,1168.238
2014-03-27,1167.887
2014-03-28,1175.634
2014-03-31,1185.6
2014-04-01,1189.778
2014-04-02,1193.087
2014-04-03,1193.986
2014-04-04,1184.031
2014-04-07,1173.96
2014-04-08,1177.389
2014-04-09,1187.082
2014-04-10,1166.635
2014-04-11,1158.372
2014-04-14,1166.448
2014-04-15,1174.493
2014-04-16,1185.248
2014-04-17,1187.212
2014-04-18,1187.212
2014-04-21,1190.959
2014-04-22,1193.082
2014-04-23,1192.234
2014-04-24,1191.386
2014-04-25,1186.151
2014-04-28,1193.369
2014-04-29,1197.61
2014-04-30,1200.77
2014-05-01,1198.121
2014-05-02,1194.727
2014-05-05,1195.244
2014-05-06,1185.94
2014-05-07,1196.992
2014-05-08,1195.767
2014-05-09,1195.638
2014-05-12,1204.227
2014-05-13,1206.289
2014-05-14,1202.214
2014-05-15,1192.016
2014-05-16,1194.306
2014-05-19,1197.141
2014-05-20,1189.938
2014-05-21,1199.576
2014-05-22,1200.399
2014-05-23,1203.582
2014-05-26,1203.582
2014-05-27,1207.381
2014-05-28,1207.675
2014-05-29,1213.417
2014-05-30,1216.483
2014-06-02,1217.415
2014-06-03,1217.671
2014-06-04,1218.701
2014-06-05,1226.456
2014-06-06,1231.963
2014-06-09,1232.924
2014-06-10,1233.874
2014-06-11,1228.418
2014-06-12,1222.514
2014-06-13,1228.932
2014-06-16,1230.227
2014-06-17,1233.156
2014-06-18,1242.218
2014-06-19,1245.009
2014-06-20,1249.124
2014-06-23,1249.913
2014-06-24,1240.63
2014-06-25,1244.328
2014-06-26,1241.215
2014-06-27,1241.828
2014-06-30,1239.89
2014-07-01,1246.181
2014-07-02,1246.883
2014-07-03,1252.8
2014-07-04,1252.8
2014-07-07,1249.669
2014-07-08,1242.467
2014-07-09,1246.468
2014-07-10,1243.253
2014-07-11,1244.026
2014-07-14,1248.981
2014-07-15,1249.089
2014-07-16,1258.761
2014-07-17,1245.788
2014-07-18,1255.634
2014-07-21,1252.683
2014-07-22,1256.939
2014-07-23,1258.008
2014-07-24,1258.678
2014-07-25,1254.188
2014-07-28,1254.123
2014-07-29,1248.016
2014-07-30,1244.986
2014-07-31,1220.964
2014-08-01,1216.926
2014-08-04,1224.593
2014-08-05,1211.163
2014-08-06,1212.528
2014-08-07,1206.818
2014-08-08,1219.816
2014-08-11,1221.407
2014-08-12,1221.006
2014-08-13,1228.628
2014-08-14,1232.678
2014-08-15,1231.144
2014-08-18,1240.457
2014-08-19,1245.266
2014-08-20,1247.837
2014-08-21,1253.695
2014-08-22,1248.785
2014-08-25,1255.358
2014-08-26,1256.748
2014-08-27,1257.583
2014-08-28,1256.061
2014-08-29,1261.138
2014-09-01,1261.138
2014-09-02,1257.558
2014-09-03,1260.35
2014-09-04,1259.331
2014-09-05,1265.426
2014-09-08,1260.437
2014-09-09,1253.419
2014-09-10,1256.265
2014-09-11,1258.629
2014-09-12,1251.044
2014-09-15,1253.847
2014-09-16,1262.785
2014-09-17,1264.385
2014-09-18,1270.378
2014-09-19,1272.536
2014-09-22,1264.491
2014-09-23,1255.172
2014-09-24,1263.018
2014-09-25,1244.643
2014-09-26,1252.807
2014-09-29,1248.497
2014-09-30,1245.113
2014-10-01,1230.643
2014-10-02,1229.283
2014-10-03,1242.571
2014-10-06,1242.518
2014-10-07,1223.584
2014-10-08,1244.601
2014-10-09,1218.211
2014-10-10,1207.069
2014-10-13,1189.303
2014-10-14,1189.236
2014-10-15,1177.86
2014-10-16,1176.271
2014-10-17,1190.846
2014-10-20,1198.502
2014-10-21,1218.042
2014-10-22,1211.501
2014-10-23,1222.423
2014-10-24,1233.064
2014-10-27,1230.592
2014-10-28,1243.503
2014-10-29,1244.134
2014-10-30,1250.994
2014-10-31,1266.947
2014-11-03,1266.183
2014-11-04,1264.942
2014-11-05,1273.678
2014-11-06,1277.994
2014-11-07,1279.865
2014-11-10,1283.407
2014-11-11,1283.1
2014-11-12,1279.792
2014-11-13,1278.88
2014-11-14,1279.182
2014-11-17,1282.21
2014-11-18,1287.191
2014-11-19,1285.715
2014-11-20,1287.758
2014-11-21,1294.439
2014-11-24,1292.834
2014-11-25,1290.757
2014-11-26,1294.473
2014-11-27,1294.473
2014-11-28,1288.096
2014-12-01,1285.367
2014-12-02,1294.653
2014-12-03,1298.562
2014-12-04,1296.841
2014-12-05,1299.265
2014-12-08,1289.779
2014-12-09,1285.225
2014-12-10,1264.855
2014-12-11,1270.138
2014-12-12,1247.0
2014-12-15,1237.778
2014-12-16,1230.492
2014-12-17,1254.928
2014-12-18,1286.134
2014-12-19,1291.688
2014-12-22,1297.866
2014-12-23,1302.887
2014-12-24,1301.594
2014-12-25,1301.594
2014-12-26,1304.037
2014-12-29,1304.052
2014-12-30,1299.038
2014-12-31,1284.595
2015-01-01,1284.595
2015-01-02,1286.262
2015-01-05,1263.293
2015-01-06,1254.155
2015-01-07,1266.824
2015-01-08,1288.719
2015-01-09,1277.711
2015-01-12,1268.797
2015-01-13,1264.371
2015-01-14,1255.973
2015-01-15,1246.888
2015-01-16,1263.315
2015-01-19,1263.315
2015-01-20,1264.179
2015-01-21,1269.487
2015-01-22,1287.668
2015-01-23,1275.817
2015-01-26,1278.049
2015-01-27,1259.4
2015-01-28,1237.018
2015-01-29,1248.058
2015-01-30,1228.547
2015-02-02,1247.831
2015-02-03,1267.51
2015-02-04,1261.636
2015-02-05,1274.411
2015-02-06,1271.692
2015-02-09,1266.441
2015-02-10,1278.171
2015-02-11,1275.31
2015-02-12,1288.3
2015-02-13,1292.699
2015-02-16,1292.699
2015-02-17,1294.368
2015-02-18,1291.057
2015-02-19,1286.469
2015-02-20,1292.571
2015-02-23,1290.862
2015-02-24,1296.647
2015-02-25,1295.189
2015-02-26,1291.786
2015-02-27,1288.854
2015-03-02,1293.854
2015-03-03,1288.352
2015-03-04,1281.579
2015-03-05,1282.288
2015-03-06,1262.346
2015-03-09,1267.424
2015-03-10,1246.212
2015-03-11,1245.172
2015-03-12,1258.511
2015-03-13,1251.521
2015-03-16,1266.576
2015-03-17,1260.42
2015-03-18,1276.977
2015-03-19,1266.387
2015-03-20,1279.117
2015-03-23,1280.145
2015-03-24,1270.162
2015-03-25,1254.381
2015-03-26,1250.481
2015-03-27,1252.162
2015-03-30,1267.817
2015-03-31,1257.804
2015-04-01,1253.497
2015-04-02,1257.473
2015-04-03,1257.473
2015-04-06,1266.607
2015-04-07,1264.763
2015-04-08,1264.057
2015-04-09,1269.582
2015-04-10,1279.826
2015-04-13,1274.238
2015-04-14,1278.575
2015-04-15,1286.674
2015-04-16,1286.32
2015-04-17,1273.671
2015-04-20,1284.62
2015-04-21,1278.454
2015-04-22,1285.516
2015-04-23,1288.323
2015-04-24,1292.178
2015-04-27,1288.44
2015-04-28,1298.179
2015-04-29,1295.267
2015-04-30,1286.103
2015-05-01,1296.78
2015-05-04,1301.021
2015-05-05,1288.138
2015-05-06,1281.839
2015-05-07,1284.966
2015-05-08,1302.666
2015-05-11,1294.482
2015-05-12,1291.439
2015-05-13,1291.99
2015-05-14,1304.123
2015-05-15,1304.811
2015-05-18,1307.035
2015-05-19,1307.5
2015-05-20,1307.167
2015-05-21,1308.592
