Date,USA LARGE VALUE Large Cap
2005-11-11,735.538
2005-11-14,734.42
2005-11-15,730.193
2005-11-16,730.995
2005-11-17,736.645
2005-11-18,742.275
2005-11-21,746.98
2005-11-22,750.977
2005-11-23,754.561
2005-11-24,754.561
2005-11-25,756.259
2005-11-28,749.638
2005-11-29,749.83
2005-11-30,743.012
2005-12-01,751.197
2005-12-02,751.207
2005-12-05,751.382
2005-12-06,751.888
2005-12-07,747.517
2005-12-08,746.943
2005-12-09,748.462
2005-12-12,748.706
2005-12-13,754.723
2005-12-14,758.945
2005-12-15,757.788
2005-12-16,755.582
2005-12-19,754.896
2005-12-20,754.165
2005-12-21,755.205
2005-12-22,758.824
2005-12-23,758.993
2005-12-26,758.993
2005-12-27,751.588
2005-12-28,752.276
2005-12-29,750.981
2005-12-30,748.211
2006-01-02,748.211
2006-01-03,761.19
2006-01-04,762.387
2006-01-05,763.045
2006-01-06,769.917
2006-01-09,772.392
2006-01-10,771.522
2006-01-11,774.827
2006-01-12,769.922
2006-01-13,772.259
2006-01-16,772.259
2006-01-17,769.666
2006-01-18,766.549
2006-01-19,769.981
2006-01-20,756.39
2006-01-23,758.965
2006-01-24,759.086
2006-01-25,758.877
2006-01-26,765.176
2006-01-27,770.969
2006-01-30,772.248
2006-01-31,769.174
2006-02-01,769.769
2006-02-02,763.223
2006-02-03,759.242
2006-02-06,760.984
2006-02-07,754.518
2006-02-08,761.262
2006-02-09,761.704
2006-02-10,762.985
2006-02-13,761.57
2006-02-14,768.759
2006-02-15,771.34
2006-02-16,777.597
2006-02-17,778.274
2006-02-20,778.274
2006-02-21,776.068
2006-02-22,782.72
2006-02-23,779.721
2006-02-24,781.35
2006-02-27,783.569
2006-02-28,775.621
2006-03-01,780.704
2006-03-02,779.528
2006-03-03,779.047
2006-03-06,773.785
2006-03-07,773.767
2006-03-08,774.807
2006-03-09,771.5
2006-03-10,776.971
2006-03-13,779.951
2006-03-14,787.794
2006-03-15,791.386
2006-03-16,794.054
2006-03-17,794.436
2006-03-20,792.705
2006-03-21,788.233
2006-03-22,794.643
2006-03-23,792.021
2006-03-24,793.244
2006-03-27,792.579
2006-03-28,786.263
2006-03-29,791.127
2006-03-30,788.639
2006-03-31,785.751
2006-04-03,788.549
2006-04-04,794.464
2006-04-05,797.719
2006-04-06,795.505
2006-04-07,786.744
2006-04-10,788.239
2006-04-11,783.346
2006-04-12,784.254
2006-04-13,784.134
2006-04-14,784.134
2006-04-17,783.327
2006-04-18,798.208
2006-04-19,799.498
2006-04-20,800.922
2006-04-21,803.008
2006-04-24,801.677
2006-04-25,797.191
2006-04-26,799.344
2006-04-27,804.254
2006-04-28,809.242
2006-05-01,805.493
2006-05-02,812.028
2006-05-03,809.512
2006-05-04,811.393
2006-05-05,820.717
2006-05-08,818.812
2006-05-09,819.969
2006-05-10,819.307
2006-05-11,810.913
2006-05-12,801.171
2006-05-15,803.676
2006-05-16,803.694
2006-05-17,788.939
2006-05-18,783.7
2006-05-19,787.295
2006-05-22,785.848
2006-05-23,782.839
2006-05-24,782.595
2006-05-25,791.013
2006-05-26,796.422
2006-05-29,796.422
2006-05-30,784.406
2006-05-31,791.245
2006-06-01,800.039
2006-06-02,803.394
2006-06-05,790.857
2006-06-06,790.568
2006-06-07,786.799
2006-06-08,788.757
2006-06-09,784.998
2006-06-12,778.305
2006-06-13,768.139
2006-06-14,770.335
2006-06-15,785.22
2006-06-16,782.496
2006-06-19,775.611
2006-06-20,776.507
2006-06-21,781.929
2006-06-22,779.616
2006-06-23,777.92
2006-06-26,782.417
2006-06-27,777.546
2006-06-28,782.725
2006-06-29,797.396
2006-06-30,795.969
2006-07-03,803.365
2006-07-04,803.365
2006-07-05,800.95
2006-07-06,805.145
2006-07-07,801.82
2006-07-10,804.425
2006-07-11,806.731
2006-07-12,799.622
2006-07-13,790.329
2006-07-14,788.018
2006-07-17,786.629
2006-07-18,789.348
2006-07-19,804.11
2006-07-20,800.972
2006-07-21,797.061
2006-07-24,809.058
2006-07-25,814.675
2006-07-26,816.681
2006-07-27,814.844
2006-07-28,824.411
2006-07-31,822.786
2006-08-01,821.363
2006-08-02,824.748
2006-08-03,824.911
2006-08-04,825.251
2006-08-07,823.33
2006-08-08,821.605
2006-08-09,817.644
2006-08-10,820.449
2006-08-11,818.404
2006-08-14,818.741
2006-08-15,827.635
2006-08-16,830.609
2006-08-17,831.791
2006-08-18,836.054
2006-08-21,834.105
2006-08-22,835.312
2006-08-23,833.327
2006-08-24,837.043
2006-08-25,835.249
2006-08-28,838.323
2006-08-29,838.592
2006-08-30,837.246
2006-08-31,836.247
2006-09-01,840.862
2006-09-04,840.862
2006-09-05,841.844
2006-09-06,836.036
2006-09-07,832.185
2006-09-08,833.947
2006-09-11,832.212
2006-09-12,838.182
2006-09-13,842.352
2006-09-14,841.041
2006-09-15,841.977
2006-09-18,844.048
2006-09-19,842.801
2006-09-20,845.362
2006-09-21,842.793
2006-09-22,843.28
2006-09-25,848.923
2006-09-26,855.079
2006-09-27,855.266
2006-09-28,856.733
2006-09-29,855.726
2006-10-02,854.355
2006-10-03,855.393
2006-10-04,864.023
2006-10-05,864.394
2006-10-06,863.062
2006-10-09,863.038
2006-10-10,865.491
2006-10-11,863.542
2006-10-12,870.254
2006-10-13,872.806
2006-10-16,873.873
2006-10-17,872.664
2006-10-18,875.82
2006-10-19,875.78
2006-10-20,877.973
2006-10-23,882.695
2006-10-24,882.611
2006-10-25,887.417
2006-10-26,890.275
2006-10-27,884.611
2006-10-30,882.631
2006-10-31,882.091
2006-11-01,877.714
2006-11-02,878.05
2006-11-03,877.421
2006-11-06,887.04
2006-11-07,888.274
2006-11-08,891.572
2006-11-09,887.077
2006-11-10,887.746
2006-11-13,889.797
2006-11-14,893.313
2006-11-15,893.995
2006-11-16,894.575
2006-11-17,897.675
2006-11-20,896.422
2006-11-21,896.712
2006-11-22,896.995
2006-11-23,896.995
2006-11-24,893.232
2006-11-27,884.709
2006-11-28,888.041
2006-11-29,897.295
2006-11-30,898.1
2006-12-01,896.882
2006-12-04,901.097
2006-12-05,904.966
2006-12-06,904.916
2006-12-07,903.402
2006-12-08,905.195
2006-12-11,909.428
2006-12-12,909.97
2006-12-13,911.031
2006-12-14,918.938
2006-12-15,923.161
2006-12-18,923.676
2006-12-19,925.736
2006-12-20,925.265
2006-12-21,923.286
2006-12-22,918.979
2006-12-25,918.979
2006-12-26,923.667
2006-12-27,930.987
2006-12-28,929.435
2006-12-29,924.904
2007-01-01,924.904
2007-01-02,924.904
2007-01-03,925.552
2007-01-04,924.54
2007-01-05,917.976
2007-01-08,920.811
2007-01-09,918.406
2007-01-10,919.057
2007-01-11,922.666
2007-01-12,925.409
2007-01-15,925.409
2007-01-16,926.94
2007-01-17,926.621
2007-01-18,927.369
2007-01-19,928.346
2007-01-22,925.65
2007-01-23,927.68
2007-01-24,934.647
2007-01-25,924.073
2007-01-26,923.29
2007-01-29,922.171
2007-01-30,927.63
2007-01-31,933.402
2007-02-01,939.313
2007-02-02,940.288
2007-02-05,940.59
2007-02-06,940.895
2007-02-07,940.818
2007-02-08,938.888
2007-02-09,933.225
2007-02-12,931.706
2007-02-13,939.809
2007-02-14,946.429
2007-02-15,944.715
2007-02-16,944.734
2007-02-19,944.734
2007-02-20,946.585
2007-02-21,943.787
2007-02-22,941.746
2007-02-23,937.467
2007-02-26,938.581
2007-02-27,907.821
2007-02-28,913.786
2007-03-01,912.723
2007-03-02,903.089
2007-03-05,893.425
2007-03-06,907.358
2007-03-07,904.362
2007-03-08,911.31
2007-03-09,912.612
2007-03-12,914.525
2007-03-13,895.587
2007-03-14,900.044
2007-03-15,904.906
2007-03-16,900.846
2007-03-19,910.348
2007-03-20,917.566
2007-03-21,933.355
2007-03-22,933.423
2007-03-23,934.402
2007-03-26,935.263
2007-03-27,930.294
2007-03-28,923.265
2007-03-29,928.42
2007-03-30,926.756
2007-04-02,928.385
2007-04-03,936.314
2007-04-04,935.467
2007-04-05,938.467
2007-04-06,938.467
2007-04-09,939.308
2007-04-10,941.945
2007-04-11,936.609
2007-04-12,940.608
2007-04-13,944.762
2007-04-16,955.603
2007-04-17,956.294
2007-04-18,959.041
2007-04-19,958.344
2007-04-20,966.006
2007-04-23,961.813
2007-04-24,960.506
2007-04-25,972.012
2007-04-26,970.819
2007-04-27,970.767
2007-04-30,966.592
2007-05-01,969.54
2007-05-02,974.262
2007-05-03,979.643
2007-05-04,982.385
2007-05-07,985.741
2007-05-08,983.932
2007-05-09,987.958
2007-05-10,975.051
2007-05-11,983.962
2007-05-14,982.965
2007-05-15,983.674
2007-05-16,993.152
2007-05-17,992.21
2007-05-18,998.2
2007-05-21,998.818
2007-05-22,998.732
2007-05-23,997.786
2007-05-24,988.75
2007-05-25,993.045
2007-05-28,993.045
2007-05-29,993.685
2007-05-30,1000.737
2007-05-31,1000.0
2007-06-01,1003.822
2007-06-04,1004.956
2007-06-05,998.64
2007-06-06,990.648
2007-06-07,973.564
2007-06-08,983.83
2007-06-11,986.716
2007-06-12,975.892
2007-06-13,991.427
2007-06-14,995.604
2007-06-15,1001.871
2007-06-18,1000.586
2007-06-19,1003.442
2007-06-20,986.966
2007-06-21,992.987
2007-06-22,977.969
2007-06-25,976.039
2007-06-26,973.288
2007-06-27,981.673
2007-06-28,981.504
2007-06-29,980.783
2007-07-02,991.27
2007-07-03,995.297
2007-07-04,995.297
2007-07-05,992.605
2007-07-06,994.693
2007-07-09,996.862
2007-07-10,981.118
2007-07-11,987.536
2007-07-12,1006.737
2007-07-13,1011.166
2007-07-16,1008.897
2007-07-17,1006.535
2007-07-18,1004.634
2007-07-19,1006.579
2007-07-20,993.263
2007-07-23,999.548
2007-07-24,976.311
2007-07-25,982.922
2007-07-26,956.81
2007-07-27,940.367
2007-07-30,949.778
2007-07-31,939.613
2007-08-01,946.496
2007-08-02,948.472
2007-08-03,920.669
2007-08-06,947.595
2007-08-07,956.539
2007-08-08,971.417
2007-08-09,939.588
2007-08-10,939.962
2007-08-13,937.243
2007-08-14,921.752
2007-08-15,910.889
2007-08-16,919.127
2007-08-17,945.227
2007-08-20,944.048
2007-08-21,944.142
2007-08-22,955.099
2007-08-23,954.291
2007-08-24,964.073
2007-08-27,954.841
2007-08-28,931.439
2007-08-29,950.648
2007-08-30,944.561
2007-08-31,954.361
2007-09-03,954.361
2007-09-04,963.81
2007-09-05,952.253
2007-09-06,956.037
2007-09-07,940.983
2007-09-10,939.328
2007-09-11,952.244
2007-09-12,954.492
2007-09-13,965.74
2007-09-14,965.825
2007-09-17,961.335
2007-09-18,991.354
2007-09-19,998.278
2007-09-20,990.586
2007-09-21,994.506
2007-09-24,986.902
2007-09-25,984.249
2007-09-26,990.022
2007-09-27,994.198
2007-09-28,989.519
2007-10-01,1004.24
2007-10-02,1003.771
2007-10-03,1000.849
2007-10-04,1004.479
2007-10-05,1012.408
2007-10-08,1006.317
2007-10-09,1014.746
2007-10-10,1010.213
2007-10-11,1007.648
2007-10-12,1009.653
2007-10-15,1002.549
2007-10-16,994.147
2007-10-17,994.028
2007-10-18,990.361
2007-10-19,966.632
2007-10-22,968.617
2007-10-23,974.34
2007-10-24,971.851
2007-10-25,971.451
2007-10-26,986.422
2007-10-29,990.51
2007-10-30,980.807
2007-10-31,990.928
2007-11-01,959.578
2007-11-02,955.095
2007-11-05,949.412
2007-11-06,961.793
2007-11-07,930.575
2007-11-08,938.275
2007-11-09,930.218
2007-11-12,922.995
2007-11-13,948.937
2007-11-14,943.758
2007-11-15,927.738
2007-11-16,930.782
2007-11-19,912.917
2007-11-20,916.863
2007-11-21,900.845
2007-11-22,900.845
2007-11-23,917.12
2007-11-26,893.015
2007-11-27,906.82
2007-11-28,932.767
2007-11-29,933.49
2007-11-30,946.601
2007-12-03,940.789
2007-12-04,932.8
2007-12-05,947.862
2007-12-06,962.727
2007-12-07,960.546
2007-12-10,968.652
2007-12-11,944.251
2007-12-12,948.123
2007-12-13,949.631
2007-12-14,935.391
2007-12-17,923.816
2007-12-18,930.586
2007-12-19,927.813
2007-12-20,929.694
2007-12-21,945.275
2007-12-24,952.927
2007-12-25,952.927
2007-12-26,953.434
2007-12-27,940.529
2007-12-28,942.511
2007-12-31,936.518
2008-01-01,936.518
2008-01-02,924.367
2008-01-03,925.255
2008-01-04,908.599
2008-01-07,914.267
2008-01-08,898.609
2008-01-09,910.412
2008-01-10,917.709
2008-01-11,908.824
2008-01-14,916.029
2008-01-15,893.576
2008-01-16,891.715
2008-01-17,861.812
2008-01-18,852.227
2008-01-21,852.227
2008-01-22,845.522
2008-01-23,869.535
2008-01-24,875.826
2008-01-25,859.508
2008-01-28,878.276
2008-01-29,886.794
2008-01-30,881.979
2008-01-31,897.522
2008-02-01,907.677
2008-02-04,898.0
2008-02-05,866.114
2008-02-06,861.168
2008-02-07,869.039
2008-02-08,860.103
2008-02-11,860.586
2008-02-12,869.908
2008-02-13,880.744
2008-02-14,869.674
2008-02-15,872.913
2008-02-18,872.913
2008-02-19,872.09
2008-02-20,876.66
2008-02-21,866.116
2008-02-22,874.395
2008-02-25,886.817
2008-02-26,891.459
2008-02-27,890.188
2008-02-28,880.408
2008-02-29,855.762
2008-03-03,855.897
2008-03-04,851.25
2008-03-05,854.388
2008-03-06,833.724
2008-03-07,826.644
2008-03-10,814.601
2008-03-11,850.741
2008-03-12,841.591
2008-03-13,844.346
2008-03-14,824.947
2008-03-17,821.241
2008-03-18,859.193
2008-03-19,839.387
2008-03-20,865.121
2008-03-21,865.121
2008-03-24,872.941
2008-03-25,871.966
2008-03-26,863.325
2008-03-27,855.977
2008-03-28,848.179
2008-03-31,851.869
2008-04-01,884.489
2008-04-02,882.947
2008-04-03,883.619
2008-04-04,881.891
2008-04-07,885.23
2008-04-08,880.607
2008-04-09,872.989
2008-04-10,872.677
2008-04-11,853.992
2008-04-14,849.462
2008-04-15,854.525
2008-04-16,872.269
2008-04-17,874.141
2008-04-18,885.681
2008-04-21,880.735
2008-04-22,876.93
2008-04-23,876.127
2008-04-24,884.696
2008-04-25,893.016
2008-04-28,891.444
2008-04-29,887.527
2008-04-30,886.684
2008-05-01,899.72
2008-05-02,904.521
2008-05-05,898.773
2008-05-06,905.211
2008-05-07,886.717
2008-05-08,887.287
2008-05-09,880.156
2008-05-12,889.936
2008-05-13,887.758
2008-05-14,892.733
2008-05-15,900.326
2008-05-16,901.259
2008-05-19,904.773
2008-05-20,895.142
2008-05-21,882.407
2008-05-22,884.404
2008-05-23,870.107
2008-05-26,870.107
2008-05-27,872.061
2008-05-28,873.913
2008-05-29,879.53
2008-05-30,878.872
2008-06-02,869.438
2008-06-03,862.521
2008-06-04,858.908
2008-06-05,876.008
2008-06-06,847.598
2008-06-09,846.161
2008-06-10,845.029
2008-06-11,832.099
2008-06-12,833.792
2008-06-13,845.011
2008-06-16,843.958
2008-06-17,837.428
2008-06-18,828.778
2008-06-19,829.635
2008-06-20,815.036
2008-06-23,814.408
2008-06-24,815.595
2008-06-25,820.099
2008-06-26,795.695
2008-06-27,791.509
2008-06-30,795.745
2008-07-01,799.285
2008-07-02,787.765
2008-07-03,790.332
2008-07-04,790.332
2008-07-07,779.128
2008-07-08,796.373
2008-07-09,778.197
2008-07-10,782.035
2008-07-11,771.227
2008-07-14,760.555
2008-07-15,747.071
2008-07-16,770.155
2008-07-17,782.04
2008-07-18,786.56
2008-07-21,785.409
2008-07-22,801.167
2008-07-23,805.632
2008-07-24,784.87
2008-07-25,784.584
2008-07-28,767.864
2008-07-29,789.008
2008-07-30,804.102
2008-07-31,792.034
2008-08-01,790.321
2008-08-04,783.908
2008-08-05,807.701
2008-08-06,807.161
2008-08-07,788.711
2008-08-08,809.208
2008-08-11,816.86
2008-08-12,800.444
2008-08-13,795.616
2008-08-14,800.072
2008-08-15,804.43
2008-08-18,790.863
2008-08-19,782.398
2008-08-20,788.574
2008-08-21,791.08
2008-08-22,800.535
2008-08-25,784.179
2008-08-26,788.188
2008-08-27,794.961
2008-08-28,810.556
2008-08-29,801.946
2008-09-01,801.946
2008-09-02,802.697
2008-09-03,806.014
2008-09-04,781.199
2008-09-05,787.524
2008-09-08,809.893
2008-09-09,778.442
2008-09-10,780.608
2008-09-11,789.698
2008-09-12,789.009
2008-09-15,743.667
2008-09-16,761.694
2008-09-17,724.133
2008-09-18,762.203
2008-09-19,804.859
2008-09-22,771.596
2008-09-23,758.275
2008-09-24,755.206
2008-09-25,774.141
2008-09-26,778.66
2008-09-29,706.7
2008-09-30,750.199
2008-10-01,754.38
2008-10-02,729.53
2008-10-03,717.515
2008-10-06,691.968
2008-10-07,649.1
2008-10-08,638.508
2008-10-09,579.415
2008-10-10,575.966
2008-10-13,642.426
2008-10-14,652.526
2008-10-15,593.51
2008-10-16,617.918
2008-10-17,612.23
2008-10-20,645.558
2008-10-21,628.696
2008-10-22,588.554
2008-10-23,604.275
2008-10-24,582.467
2008-10-27,565.508
2008-10-28,626.589
2008-10-29,615.744
2008-10-30,627.621
2008-10-31,637.824
2008-11-03,636.993
2008-11-04,665.914
2008-11-05,628.667
2008-11-06,595.641
2008-11-07,614.792
2008-11-10,607.304
2008-11-11,596.175
2008-11-12,564.333
2008-11-13,605.056
2008-11-14,582.75
2008-11-17,567.501
2008-11-18,574.122
2008-11-19,536.985
2008-11-20,497.598
2008-11-21,529.979
2008-11-24,567.016
2008-11-25,574.767
2008-11-26,595.136
2008-11-27,595.136
2008-11-28,603.278
2008-12-01,543.922
2008-12-02,571.892
2008-12-03,588.823
2008-12-04,570.441
2008-12-05,591.574
2008-12-08,617.84
2008-12-09,600.388
2008-12-10,607.113
2008-12-11,589.211
2008-12-12,594.492
2008-12-15,584.548
2008-12-16,616.861
2008-12-17,608.959
2008-12-18,592.519
2008-12-19,592.755
2008-12-22,581.995
2008-12-23,576.403
2008-12-24,580.921
2008-12-25,580.921
2008-12-26,584.731
2008-12-29,583.822
2008-12-30,597.771
2008-12-31,607.308
2009-01-01,607.308
2009-01-02,625.112
2009-01-05,618.203
2009-01-06,621.481
2009-01-07,600.86
2009-01-08,603.473
2009-01-09,591.406
2009-01-12,575.803
2009-01-13,576.99
2009-01-14,556.127
2009-01-15,552.53
2009-01-16,554.428
2009-01-19,554.428
2009-01-20,521.509
2009-01-21,546.951
2009-01-22,536.987
2009-01-23,539.835
2009-01-26,541.529
2009-01-27,548.406
2009-01-28,569.071
2009-01-29,547.069
2009-01-30,534.787
2009-02-02,534.101
2009-02-03,538.926
2009-02-04,533.301
2009-02-05,539.864
2009-02-06,556.617
2009-02-09,559.346
2009-02-10,527.062
2009-02-11,532.85
2009-02-12,531.649
2009-02-13,524.075
2009-02-16,524.075
2009-02-17,496.048
2009-02-18,494.076
2009-02-19,488.4
2009-02-20,479.463
2009-02-23,464.344
2009-02-24,487.075
2009-02-25,483.377
2009-02-26,479.085
2009-02-27,462.137
2009-03-02,438.123
2009-03-03,433.015
2009-03-04,441.619
2009-03-05,420.366
2009-03-06,423.318
2009-03-09,421.83
2009-03-10,452.683
2009-03-11,452.243
2009-03-12,474.732
2009-03-13,478.756
2009-03-16,478.605
2009-03-17,494.558
2009-03-18,509.718
2009-03-19,499.203
2009-03-20,486.157
2009-03-23,525.348
2009-03-24,512.501
2009-03-25,519.911
2009-03-26,529.241
2009-03-27,518.57
2009-03-30,495.899
2009-03-31,504.007
2009-04-01,515.095
2009-04-02,528.879
2009-04-03,535.383
2009-04-06,530.216
2009-04-07,517.437
2009-04-08,520.973
2009-04-09,546.49
2009-04-10,546.49
2009-04-13,550.433
2009-04-14,535.604
2009-04-15,546.762
2009-04-16,552.027
2009-04-17,555.565
2009-04-20,525.729
2009-04-21,539.46
2009-04-22,532.345
2009-04-23,539.781
2009-04-24,548.1
2009-04-27,540.888
2009-04-28,539.085
2009-04-29,552.039
2009-04-30,550.811
2009-05-01,555.195
2009-05-04,578.833
2009-05-05,575.364
2009-05-06,593.499
2009-05-07,586.96
2009-05-08,606.983
2009-05-11,588.408
2009-05-12,587.711
2009-05-13,570.874
2009-05-14,577.902
2009-05-15,569.062
2009-05-18,587.478
2009-05-19,585.172
2009-05-20,579.905
2009-05-21,571.085
2009-05-22,569.808
2009-05-25,569.808
2009-05-26,583.933
2009-05-27,570.704
2009-05-28,581.859
2009-05-29,589.547
2009-06-01,601.894
2009-06-02,602.822
2009-06-03,592.345
2009-06-04,601.269
2009-06-05,598.165
2009-06-08,598.723
2009-06-09,599.669
2009-06-10,597.537
2009-06-11,603.463
2009-06-12,605.22
2009-06-15,590.172
2009-06-16,582.672
2009-06-17,578.48
2009-06-18,585.13
2009-06-19,585.756
2009-06-22,566.939
2009-06-23,569.763
2009-06-24,572.032
2009-06-25,583.22
2009-06-26,582.474
2009-06-29,589.055
2009-06-30,583.904
2009-07-01,586.47
2009-07-02,567.782
2009-07-03,567.782
2009-07-06,569.555
2009-07-07,558.89
2009-07-08,555.673
2009-07-09,557.893
2009-07-10,554.154
2009-07-13,570.804
2009-07-14,573.833
2009-07-15,591.588
2009-07-16,595.054
2009-07-17,592.604
2009-07-20,599.121
2009-07-21,602.32
2009-07-22,601.506
2009-07-23,616.564
2009-07-24,619.777
2009-07-27,623.782
2009-07-28,621.081
2009-07-29,617.265
2009-07-30,626.125
2009-07-31,627.811
2009-08-03,637.916
2009-08-04,641.204
2009-08-05,643.289
2009-08-06,641.318
2009-08-07,649.358
2009-08-10,647.239
2009-08-11,636.547
2009-08-12,644.759
2009-08-13,649.51
2009-08-14,644.672
2009-08-17,628.691
2009-08-18,634.817
2009-08-19,639.73
2009-08-20,646.95
2009-08-21,660.607
2009-08-24,661.04
2009-08-25,662.45
2009-08-26,662.293
2009-08-27,664.154
2009-08-28,662.574
2009-08-31,657.289
2009-09-01,640.404
2009-09-02,637.134
2009-09-03,642.981
2009-09-04,650.786
2009-09-07,650.786
2009-09-08,656.776
2009-09-09,662.172
2009-09-10,668.649
2009-09-11,666.664
2009-09-14,671.952
2009-09-15,673.723
2009-09-16,685.574
2009-09-17,683.387
2009-09-18,684.911
2009-09-21,680.976
2009-09-22,687.296
2009-09-23,679.675
2009-09-24,672.43
2009-09-25,668.412
2009-09-28,681.385
2009-09-29,679.397
2009-09-30,675.74
2009-10-01,658.179
2009-10-02,654.38
2009-10-05,666.749
2009-10-06,675.538
2009-10-07,677.459
2009-10-08,681.756
2009-10-09,685.018
2009-10-12,689.693
2009-10-13,686.712
2009-10-14,700.467
2009-10-15,702.949
2009-10-16,695.554
2009-10-19,701.583
2009-10-20,697.004
2009-10-21,689.881
2009-10-22,699.287
2009-10-23,688.588
2009-10-26,678.014
2009-10-27,678.681
2009-10-28,665.733
2009-10-29,681.855
2009-10-30,660.585
2009-11-02,664.33
2009-11-03,666.139
2009-11-04,666.307
2009-11-05,679.241
2009-11-06,680.379
2009-11-09,696.383
2009-11-10,696.734
2009-11-11,699.983
2009-11-12,691.966
2009-11-13,694.815
2009-11-16,705.832
2009-11-17,706.777
2009-11-18,708.425
2009-11-19,698.418
2009-11-20,696.787
2009-11-23,707.01
2009-11-24,706.379
2009-11-25,709.44
2009-11-26,709.44
2009-11-27,696.693
2009-11-30,701.048
2009-12-01,708.959
2009-12-02,708.678
2009-12-03,702.671
2009-12-04,706.095
2009-12-07,705.069
2009-12-08,697.405
2009-12-09,699.771
2009-12-10,703.004
2009-12-11,706.737
2009-12-14,708.831
2009-12-15,704.346
2009-12-16,704.697
2009-12-17,697.037
2009-12-18,699.803
2009-12-21,706.452
2009-12-22,707.353
2009-12-23,706.639
2009-12-24,709.916
2009-12-25,709.916
2009-12-28,710.471
2009-12-29,709.769
2009-12-30,709.888
2009-12-31,703.659
2010-01-01,703.659
2010-01-04,715.655
2010-01-05,718.462
2010-01-06,720.074
2010-01-07,724.641
2010-01-08,724.494
2010-01-11,727.417
2010-01-12,720.808
2010-01-13,726.439
2010-01-14,727.931
2010-01-15,719.807
2010-01-18,719.807
2010-01-19,728.691
2010-01-20,723.464
2010-01-21,707.88
2010-01-22,694.534
2010-01-25,697.707
2010-01-26,693.272
2010-01-27,697.426
2010-01-28,693.176
2010-01-29,689.01
2010-02-01,697.815
2010-02-02,708.029
2010-02-03,702.227
2010-02-04,680.63
2010-02-05,681.136
2010-02-08,674.23
2010-02-09,682.298
2010-02-10,681.471
2010-02-11,686.497
2010-02-12,683.46
2010-02-15,683.46
2010-02-16,696.356
2010-02-17,698.577
2010-02-18,702.749
2010-02-19,705.139
2010-02-22,705.647
2010-02-23,697.247
2010-02-24,704.554
2010-02-25,702.08
2010-02-26,703.166
2010-03-01,708.491
2010-03-02,710.281
2010-03-03,709.884
2010-03-04,712.551
2010-03-05,722.981
2010-03-08,722.889
2010-03-09,724.219
2010-03-10,727.714
2010-03-11,730.799
2010-03-12,729.469
2010-03-15,729.974
2010-03-16,736.469
2010-03-17,741.037
2010-03-18,741.166
2010-03-19,738.417
2010-03-22,740.524
2010-03-23,746.646
2010-03-24,743.47
2010-03-25,741.942
2010-03-26,742.529
2010-03-29,747.407
2010-03-30,745.968
2010-03-31,744.748
2010-04-01,751.209
2010-04-02,751.209
2010-04-05,756.181
2010-04-06,757.622
2010-04-07,753.108
2010-04-08,755.804
2010-04-09,761.069
2010-04-12,762.445
2010-04-13,762.406
2010-04-14,770.893
2010-04-15,770.865
2010-04-16,756.809
2010-04-19,761.456
2010-04-20,767.723
2010-04-21,764.959
2010-04-22,765.165
2010-04-23,770.375
2010-04-26,765.976
2010-04-27,748.13
2010-04-28,755.26
2010-04-29,765.019
2010-04-30,753.452
2010-05-03,763.68
2010-05-04,747.159
2010-05-05,742.755
2010-05-06,717.583
2010-05-07,710.622
2010-05-10,738.679
2010-05-11,736.966
2010-05-12,744.999
2010-05-13,736.578
2010-05-14,723.648
2010-05-17,724.585
2010-05-18,713.839
2010-05-19,711.473
2010-05-20,683.688
2010-05-21,694.707
2010-05-24,683.114
2010-05-25,683.63
2010-05-26,680.865
2010-05-27,702.91
2010-05-28,693.968
2010-05-31,693.968
2010-06-01,682.321
2010-06-02,698.697
2010-06-03,699.954
2010-06-04,676.963
2010-06-07,669.293
2010-06-08,679.01
2010-06-09,674.746
2010-06-10,693.838
2010-06-11,695.97
2010-06-14,693.498
2010-06-15,708.725
2010-06-16,708.452
2010-06-17,709.872
2010-06-18,711.555
2010-06-21,709.116
2010-06-22,698.16
2010-06-23,695.249
2010-06-24,684.02
2010-06-25,686.467
2010-06-28,685.373
2010-06-29,667.097
2010-06-30,661.058
2010-07-01,657.516
2010-07-02,654.448
2010-07-05,654.448
2010-07-06,658.883
2010-07-07,679.5
2010-07-08,686.037
2010-07-09,691.078
2010-07-12,691.231
2010-07-13,701.765
2010-07-14,699.839
2010-07-15,701.054
2010-07-16,681.056
2010-07-19,684.133
2010-07-20,690.103
2010-07-21,682.348
2010-07-22,696.273
2010-07-23,701.404
2010-07-26,710.491
2010-07-27,711.775
2010-07-28,707.249
2010-07-29,705.403
2010-07-30,705.133
2010-08-02,721.237
2010-08-03,718.483
2010-08-04,721.795
2010-08-05,721.861
2010-08-06,718.741
2010-08-09,722.231
2010-08-10,718.962
2010-08-11,699.611
2010-08-12,698.175
2010-08-13,695.801
2010-08-16,695.312
2010-08-17,702.255
2010-08-18,702.631
2010-08-19,690.026
2010-08-20,686.68
2010-08-23,685.735
2010-08-24,677.289
2010-08-25,678.588
2010-08-26,673.77
2010-08-27,685.29
2010-08-30,675.051
2010-08-31,677.102
2010-09-01,696.889
2010-09-02,702.095
2010-09-03,710.436
2010-09-06,710.436
2010-09-07,701.59
2010-09-08,706.53
2010-09-09,712.237
2010-09-10,715.633
2010-09-13,723.127
2010-09-14,721.236
2010-09-15,722.782
2010-09-16,721.849
2010-09-17,721.239
2010-09-20,732.289
2010-09-21,730.067
