Date,KOKUSAI INDEX (WORLD ex JP) Standard (Large+Mid Cap)
2005-06-13,2743.379
2005-06-14,2749.512
2005-06-15,2756.577
2005-06-16,2767.83
2005-06-17,2789.887
2005-06-20,2782.495
2005-06-21,2782.87
2005-06-22,2785.301
2005-06-23,2764.499
2005-06-24,2746.823
2005-06-27,2742.676
2005-06-28,2760.127
2005-06-29,2759.607
2005-06-30,2747.488
2005-07-01,2746.36
2005-07-04,2744.368
2005-07-05,2757.082
2005-07-06,2752.626
2005-07-07,2741.038
2005-07-08,2772.724
2005-07-11,2800.596
2005-07-12,2812.317
2005-07-13,2810.122
2005-07-14,2819.237
2005-07-15,2814.386
2005-07-18,2805.161
2005-07-19,2815.706
2005-07-20,2824.316
2005-07-21,2824.223
2005-07-22,2834.998
2005-07-25,2827.569
2005-07-26,2826.908
2005-07-27,2839.571
2005-07-28,2857.259
2005-07-29,2850.63
2005-08-01,2859.687
2005-08-02,2881.841
2005-08-03,2890.903
2005-08-04,2876.076
2005-08-05,2854.065
2005-08-08,2858.246
2005-08-09,2872.884
2005-08-10,2884.349
2005-08-11,2900.85
2005-08-12,2889.111
2005-08-15,2886.668
2005-08-16,2861.419
2005-08-17,2857.403
2005-08-18,2837.979
2005-08-19,2847.147
2005-08-22,2860.086
2005-08-23,2846.174
2005-08-24,2834.861
2005-08-25,2835.837
2005-08-26,2822.353
2005-08-29,2829.172
2005-08-30,2818.609
2005-08-31,2854.042
2005-09-01,2879.838
2005-09-02,2880.117
2005-09-05,2883.211
2005-09-06,2909.546
2005-09-07,2915.977
2005-09-08,2905.53
2005-09-09,2925.64
2005-09-12,2914.551
2005-09-13,2894.763
2005-09-14,2896.573
2005-09-15,2890.165
2005-09-16,2910.656
2005-09-19,2899.954
2005-09-20,2890.701
2005-09-21,2869.904
2005-09-22,2864.317
2005-09-23,2862.962
2005-09-26,2874.781
2005-09-27,2869.027
2005-09-28,2878.883
2005-09-29,2892.781
2005-09-30,2903.98
2005-10-03,2897.798
2005-10-04,2883.609
2005-10-05,2844.321
2005-10-06,2834.084
2005-10-07,2835.446
2005-10-10,2821.533
2005-10-11,2814.902
2005-10-12,2799.146
2005-10-13,2777.581
2005-10-14,2803.976
2005-10-17,2806.842
2005-10-18,2777.698
2005-10-19,2790.144
2005-10-20,2768.061
2005-10-21,2770.406
2005-10-24,2805.664
2005-10-25,2810.297
2005-10-26,2805.441
2005-10-27,2780.39
2005-10-28,2802.997
2005-10-31,2829.299
2005-11-01,2825.64
2005-11-02,2855.386
2005-11-03,2875.254
2005-11-04,2858.259
2005-11-07,2862.772
2005-11-08,2855.075
2005-11-09,2855.094
2005-11-10,2869.807
2005-11-11,2883.473
2005-11-14,2881.947
2005-11-15,2869.978
2005-11-16,2866.993
2005-11-17,2894.694
2005-11-18,2906.765
2005-11-21,2923.794
2005-11-22,2932.457
2005-11-23,2951.118
2005-11-24,2951.178
2005-11-25,2952.178
2005-11-28,2935.116
2005-11-29,2934.428
2005-11-30,2920.389
2005-12-01,2952.099
2005-12-02,2960.942
2005-12-05,2959.151
2005-12-06,2968.711
2005-12-07,2954.787
2005-12-08,2962.238
2005-12-09,2967.206
2005-12-12,2980.779
2005-12-13,2990.406
2005-12-14,3003.335
2005-12-15,2990.186
2005-12-16,2996.97
2005-12-19,2984.023
2005-12-20,2977.411
2005-12-21,2981.745
2005-12-22,2991.844
2005-12-23,2993.537
2005-12-26,2993.537
2005-12-27,2978.452
2005-12-28,2986.393
2005-12-29,2981.586
2005-12-30,2962.29
2006-01-02,2965.941
2006-01-03,3020.456
2006-01-04,3050.513
2006-01-05,3046.958
2006-01-06,3077.405
2006-01-09,3079.653
2006-01-10,3073.297
2006-01-11,3089.119
2006-01-12,3075.137
2006-01-13,3074.526
2006-01-16,3081.932
2006-01-17,3061.526
2006-01-18,3044.467
2006-01-19,3064.208
2006-01-20,3023.467
2006-01-23,3042.208
2006-01-24,3043.619
2006-01-25,3051.833
2006-01-26,3074.533
2006-01-27,3093.015
2006-01-30,3091.994
2006-01-31,3092.316
2006-02-01,3102.699
2006-02-02,3074.132
2006-02-03,3055.417
2006-02-06,3058.333
2006-02-07,3034.19
2006-02-08,3044.517
2006-02-09,3055.401
2006-02-10,3050.453
2006-02-13,3046.102
2006-02-14,3060.467
2006-02-15,3069.891
2006-02-16,3087.761
2006-02-17,3091.91
2006-02-20,3099.769
2006-02-21,3093.503
2006-02-22,3110.086
2006-02-23,3106.375
2006-02-24,3108.089
2006-02-27,3117.777
2006-02-28,3090.548
2006-03-01,3116.632
2006-03-02,3112.049
2006-03-03,3111.876
2006-03-06,3103.904
2006-03-07,3079.875
2006-03-08,3077.078
2006-03-09,3077.085
2006-03-10,3093.695
2006-03-13,3111.916
2006-03-14,3142.387
2006-03-15,3156.152
2006-03-16,3170.846
2006-03-17,3173.909
2006-03-20,3172.503
2006-03-21,3154.125
2006-03-22,3168.807
2006-03-23,3154.323
2006-03-24,3166.316
2006-03-27,3156.787
2006-03-28,3144.41
2006-03-29,3154.271
2006-03-30,3176.025
2006-03-31,3157.14
2006-04-03,3173.143
2006-04-04,3192.304
2006-04-05,3208.692
2006-04-06,3207.848
2006-04-07,3174.173
2006-04-10,3179.968
2006-04-11,3156.047
2006-04-12,3152.453
2006-04-13,3156.144
2006-04-14,3156.144
2006-04-17,3170.73
2006-04-18,3204.677
2006-04-19,3229.388
2006-04-20,3229.031
2006-04-21,3241.272
2006-04-24,3233.418
2006-04-25,3228.618
2006-04-26,3242.465
2006-04-27,3251.793
2006-04-28,3253.537
2006-05-01,3253.361
2006-05-02,3276.879
2006-05-03,3258.06
2006-05-04,3275.836
2006-05-05,3314.273
2006-05-08,3313.323
2006-05-09,3325.02
2006-05-10,3320.319
2006-05-11,3294.188
2006-05-12,3251.469
2006-05-15,3227.353
2006-05-16,3228.173
2006-05-17,3158.351
2006-05-18,3139.621
2006-05-19,3135.877
2006-05-22,3105.622
2006-05-23,3128.636
2006-05-24,3105.328
2006-05-25,3144.916
2006-05-26,3173.806
2006-05-29,3178.985
2006-05-30,3137.207
2006-05-31,3154.755
2006-06-01,3180.656
2006-06-02,3200.267
2006-06-05,3159.92
2006-06-06,3119.023
2006-06-07,3108.386
2006-06-08,3063.932
2006-06-09,3079.238
2006-06-12,3040.447
2006-06-13,2988.515
2006-06-14,3004.382
2006-06-15,3070.541
2006-06-16,3060.723
2006-06-19,3040.5
2006-06-20,3047.02
2006-06-21,3074.626
2006-06-22,3064.86
2006-06-23,3061.065
2006-06-26,3070.717
2006-06-27,3051.572
2006-06-28,3055.528
2006-06-29,3119.025
2006-06-30,3158.268
2006-07-03,3180.681
2006-07-04,3185.65
2006-07-05,3148.106
2006-07-06,3166.993
2006-07-07,3160.006
2006-07-10,3156.798
2006-07-11,3154.908
2006-07-12,3132.278
2006-07-13,3091.361
2006-07-14,3061.348
2006-07-17,3040.779
2006-07-18,3038.86
2006-07-19,3102.869
2006-07-20,3097.028
2006-07-21,3075.264
2006-07-24,3120.589
2006-07-25,3137.503
2006-07-26,3141.106
2006-07-27,3156.949
2006-07-28,3188.902
2006-07-31,3182.776
2006-08-01,3163.601
2006-08-02,3194.483
2006-08-03,3186.547
2006-08-04,3206.411
2006-08-07,3186.767
2006-08-08,3180.538
2006-08-09,3185.399
2006-08-10,3173.055
2006-08-11,3166.957
2006-08-14,3175.285
2006-08-15,3215.469
2006-08-16,3244.705
2006-08-17,3251.231
2006-08-18,3250.057
2006-08-21,3253.785
2006-08-22,3250.69
2006-08-23,3236.402
2006-08-24,3240.376
2006-08-25,3235.499
2006-08-28,3254.574
2006-08-29,3258.162
2006-08-30,3274.14
2006-08-31,3269.87
2006-09-01,3287.341
2006-09-04,3299.605
2006-09-05,3294.025
2006-09-06,3258.033
2006-09-07,3230.394
2006-09-08,3233.776
2006-09-11,3225.073
2006-09-12,3259.25
2006-09-13,3270.811
2006-09-14,3274.522
2006-09-15,3272.411
2006-09-18,3280.745
2006-09-19,3270.844
2006-09-20,3289.522
2006-09-21,3287.254
2006-09-22,3274.858
2006-09-25,3284.341
2006-09-26,3309.064
2006-09-27,3324.574
2006-09-28,3328.718
2006-09-29,3320.732
2006-10-02,3321.814
2006-10-03,3317.961
2006-10-04,3344.041
2006-10-05,3360.424
2006-10-06,3345.794
2006-10-09,3351.005
2006-10-10,3358.247
2006-10-11,3353.881
2006-10-12,3382.137
2006-10-13,3388.601
2006-10-16,3401.32
2006-10-17,3381.872
2006-10-18,3393.915
2006-10-19,3404.921
2006-10-20,3412.681
2006-10-23,3424.273
2006-10-24,3425.061
2006-10-25,3443.388
2006-10-26,3462.431
2006-10-27,3448.56
2006-10-30,3444.891
2006-10-31,3450.554
2006-11-01,3439.621
2006-11-02,3434.432
2006-11-03,3430.251
2006-11-06,3467.869
2006-11-07,3488.367
2006-11-08,3487.865
2006-11-09,3478.696
2006-11-10,3487.212
2006-11-13,3488.007
2006-11-14,3497.781
2006-11-15,3511.742
2006-11-16,3517.741
2006-11-17,3512.416
2006-11-20,3513.001
2006-11-21,3522.352
2006-11-22,3540.427
2006-11-23,3540.29
2006-11-24,3538.801
2006-11-27,3494.731
2006-11-28,3498.007
2006-11-29,3537.123
2006-11-30,3542.329
2006-12-01,3534.298
2006-12-04,3559.376
2006-12-05,3575.333
2006-12-06,3575.284
2006-12-07,3572.675
2006-12-08,3577.691
2006-12-11,3579.284
2006-12-12,3583.481
2006-12-13,3592.803
2006-12-14,3615.213
2006-12-15,3614.021
2006-12-18,3603.037
2006-12-19,3608.109
2006-12-20,3613.768
2006-12-21,3601.084
2006-12-22,3584.397
2006-12-25,3584.397
2006-12-26,3589.676
2006-12-27,3619.464
2006-12-28,3620.817
2006-12-29,3612.428
2007-01-01,3612.428
2007-01-02,3640.656
2007-01-03,3627.377
2007-01-04,3610.626
2007-01-05,3575.487
2007-01-08,3579.707
2007-01-09,3582.227
2007-01-10,3570.858
2007-01-11,3603.29
2007-01-12,3628.668
2007-01-15,3640.258
2007-01-16,3632.893
2007-01-17,3632.444
2007-01-18,3625.383
2007-01-19,3641.784
2007-01-22,3629.286
2007-01-23,3645.918
2007-01-24,3668.039
2007-01-25,3641.29
2007-01-26,3621.572
2007-01-29,3626.105
2007-01-30,3646.598
2007-01-31,3656.536
2007-02-01,3689.109
2007-02-02,3694.823
2007-02-05,3689.795
2007-02-06,3700.148
2007-02-07,3716.035
2007-02-08,3704.862
2007-02-09,3692.276
2007-02-12,3672.222
2007-02-13,3697.607
2007-02-14,3738.866
2007-02-15,3744.999
2007-02-16,3739.121
2007-02-19,3746.675
2007-02-20,3750.079
2007-02-21,3736.737
2007-02-22,3738.991
2007-02-23,3742.765
2007-02-26,3747.96
2007-02-27,3637.76
2007-02-28,3617.456
2007-03-01,3593.5
2007-03-02,3564.994
2007-03-05,3515.24
2007-03-06,3563.511
2007-03-07,3575.016
2007-03-08,3605.948
2007-03-09,3611.599
2007-03-12,3620.783
2007-03-13,3565.898
2007-03-14,3541.475
2007-03-15,3580.984
2007-03-16,3579.305
2007-03-19,3623.207
2007-03-20,3647.103
2007-03-21,3691.632
2007-03-22,3719.693
2007-03-23,3722.608
2007-03-26,3718.305
2007-03-27,3704.502
2007-03-28,3681.163
2007-03-29,3702.27
2007-03-30,3698.22
2007-04-02,3716.357
2007-04-03,3753.247
2007-04-04,3761.764
2007-04-05,3776.862
2007-04-06,3776.862
2007-04-09,3770.475
2007-04-10,3795.623
2007-04-11,3780.823
2007-04-12,3796.27
2007-04-13,3816.087
2007-04-16,3861.758
2007-04-17,3869.756
2007-04-18,3866.857
2007-04-19,3856.446
2007-04-20,3895.228
2007-04-23,3886.9
2007-04-24,3877.652
2007-04-25,3915.032
2007-04-26,3909.252
2007-04-27,3906.692
2007-04-30,3890.281
2007-05-01,3888.006
2007-05-02,3914.612
2007-05-03,3927.432
2007-05-04,3949.127
2007-05-07,3962.37
2007-05-08,3937.03
2007-05-09,3951.832
2007-05-10,3908.069
2007-05-11,3936.444
2007-05-14,3933.428
2007-05-15,3941.496
2007-05-16,3954.461
2007-05-17,3950.627
2007-05-18,3978.657
2007-05-21,3980.255
2007-05-22,3979.216
2007-05-23,3992.889
2007-05-24,3950.695
2007-05-25,3964.583
2007-05-28,3967.333
2007-05-29,3977.147
2007-05-30,3986.37
2007-05-31,4004.446
2007-06-01,4025.21
2007-06-04,4036.309
2007-06-05,4019.821
2007-06-06,3972.043
2007-06-07,3910.9
2007-06-08,3921.246
2007-06-11,3935.47
2007-06-12,3901.085
2007-06-13,3936.793
2007-06-14,3973.939
2007-06-15,4016.546
2007-06-18,4013.907
2007-06-19,4015.78
2007-06-20,3992.203
2007-06-21,3988.857
2007-06-22,3959.499
2007-06-25,3948.811
2007-06-26,3930.796
2007-06-27,3937.037
2007-06-28,3959.326
2007-06-29,3971.419
2007-07-02,4005.814
2007-07-03,4026.402
2007-07-04,4035.768
2007-07-05,4026.549
2007-07-06,4050.189
2007-07-09,4059.325
2007-07-10,4020.2
2007-07-11,4031.285
2007-07-12,4093.2
2007-07-13,4110.406
2007-07-16,4107.708
2007-07-17,4103.666
2007-07-18,4085.515
2007-07-19,4114.295
2007-07-20,4073.758
2007-07-23,4089.015
2007-07-24,4020.419
2007-07-25,4000.293
2007-07-26,3902.518
2007-07-27,3845.651
2007-07-30,3866.866
2007-07-31,3874.15
2007-08-01,3856.796
2007-08-02,3882.148
2007-08-03,3815.76
2007-08-06,3849.003
2007-08-07,3878.961
2007-08-08,3954.014
2007-08-09,3851.218
2007-08-10,3796.54
2007-08-13,3821.882
2007-08-14,3757.802
2007-08-15,3705.079
2007-08-16,3642.785
2007-08-17,3735.417
2007-08-20,3752.274
2007-08-21,3759.322
2007-08-22,3814.567
2007-08-23,3829.062
2007-08-24,3864.659
2007-08-27,3853.227
2007-08-28,3773.7
2007-08-29,3826.781
2007-08-30,3836.155
2007-08-31,3884.19
2007-09-03,3887.935
2007-09-04,3920.281
2007-09-05,3878.077
2007-09-06,3897.956
2007-09-07,3837.628
2007-09-10,3821.755
2007-09-11,3882.917
2007-09-12,3896.313
2007-09-13,3928.303
2007-09-14,3913.904
2007-09-17,3879.48
2007-09-18,3962.35
2007-09-19,4032.165
2007-09-20,4026.164
2007-09-21,4044.758
2007-09-24,4036.929
2007-09-25,4024.207
2007-09-26,4046.629
2007-09-27,4076.441
2007-09-28,4079.756
2007-10-01,4125.592
2007-10-02,4123.339
2007-10-03,4113.886
2007-10-04,4117.607
2007-10-05,4160.67
2007-10-08,4140.314
2007-10-09,4171.297
2007-10-10,4180.644
2007-10-11,4190.884
2007-10-12,4195.255
2007-10-15,4167.048
2007-10-16,4125.187
2007-10-17,4147.195
2007-10-18,4145.863
2007-10-19,4072.038
2007-10-22,4041.874
2007-10-23,4094.554
2007-10-24,4078.792
2007-10-25,4105.701
2007-10-26,4162.186
2007-10-29,4192.753
2007-10-30,4169.314
2007-10-31,4220.579
2007-11-01,4133.743
2007-11-02,4126.536
2007-11-05,4098.53
2007-11-06,4145.359
2007-11-07,4087.959
2007-11-08,4071.891
2007-11-09,4006.685
2007-11-12,3951.827
2007-11-13,4027.492
2007-11-14,4037.392
2007-11-15,3972.622
2007-11-16,3968.86
2007-11-19,3901.043
2007-11-20,3938.481
2007-11-21,3863.68
2007-11-22,3877.323
2007-11-23,3930.141
2007-11-26,3884.903
2007-11-27,3906.588
2007-11-28,3998.481
2007-11-29,4011.771
2007-11-30,4037.747
2007-12-03,4017.323
2007-12-04,3988.303
2007-12-05,4038.017
2007-12-06,4071.086
2007-12-07,4086.546
2007-12-10,4118.738
2007-12-11,4056.028
2007-12-12,4070.806
2007-12-13,4022.337
2007-12-14,3977.737
2007-12-17,3903.694
2007-12-18,3916.004
2007-12-19,3907.739
2007-12-20,3918.386
2007-12-21,3984.426
2007-12-24,4011.169
2007-12-25,4011.169
2007-12-26,4023.131
2007-12-27,4003.88
2007-12-28,4019.552
2007-12-31,3997.578
2008-01-01,3997.578
2008-01-02,3960.61
2008-01-03,3955.035
2008-01-04,3876.322
2008-01-07,3867.181
2008-01-08,3839.534
2008-01-09,3840.487
2008-01-10,3848.13
2008-01-11,3814.703
2008-01-14,3850.981
2008-01-15,3753.155
2008-01-16,3699.579
2008-01-17,3634.385
2008-01-18,3600.521
2008-01-21,3492.122
2008-01-22,3508.194
2008-01-23,3510.969
2008-01-24,3623.622
2008-01-25,3604.711
2008-01-28,3631.827
2008-01-29,3662.893
2008-01-30,3642.598
2008-01-31,3678.915
2008-02-01,3740.827
2008-02-04,3725.225
2008-02-05,3594.404
2008-02-06,3581.341
2008-02-07,3555.081
2008-02-08,3558.725
2008-02-11,3555.99
2008-02-12,3624.133
2008-02-13,3648.28
2008-02-14,3635.059
2008-02-15,3614.191
2008-02-18,3634.712
2008-02-19,3649.57
2008-02-20,3636.675
2008-02-21,3637.1
2008-02-22,3643.67
2008-02-25,3701.868
2008-02-26,3745.481
2008-02-27,3767.067
2008-02-28,3732.703
2008-02-29,3652.407
2008-03-03,3628.555
2008-03-04,3603.196
2008-03-05,3644.474
2008-03-06,3591.819
2008-03-07,3553.17
2008-03-10,3499.332
2008-03-11,3583.929
2008-03-12,3604.954
2008-03-13,3604.422
2008-03-14,3552.628
2008-03-17,3472.779
2008-03-18,3602.388
2008-03-19,3529.08
2008-03-20,3538.304
2008-03-21,3538.304
2008-03-24,3573.066
2008-03-25,3651.929
2008-03-26,3645.081
2008-03-27,3643.93
2008-03-28,3615.297
2008-03-31,3630.164
2008-04-01,3719.113
2008-04-02,3743.1
2008-04-03,3747.675
2008-04-04,3768.441
2008-04-07,3783.627
2008-04-08,3758.712
2008-04-09,3736.798
2008-04-10,3744.511
2008-04-11,3684.219
2008-04-14,3665.025
2008-04-15,3680.222
2008-04-16,3772.851
2008-04-17,3761.009
2008-04-18,3812.513
2008-04-21,3820.954
2008-04-22,3801.841
2008-04-23,3806.602
2008-04-24,3800.847
2008-04-25,3830.806
2008-04-28,3836.092
2008-04-29,3809.069
2008-04-30,3812.998
2008-05-01,3834.534
2008-05-02,3871.105
2008-05-05,3869.503
2008-05-06,3887.79
2008-05-07,3848.218
2008-05-08,3860.208
2008-05-09,3831.521
2008-05-12,3869.612
2008-05-13,3866.536
2008-05-14,3880.891
2008-05-15,3915.046
2008-05-16,3940.054
2008-05-19,3955.577
2008-05-20,3919.168
2008-05-21,3884.384
2008-05-22,3889.781
2008-05-23,3841.789
2008-05-26,3837.167
2008-05-27,3835.666
2008-05-28,3851.094
2008-05-29,3858.77
2008-05-30,3866.915
2008-06-02,3829.912
2008-06-03,3819.192
2008-06-04,3799.821
2008-06-05,3846.927
2008-06-06,3779.431
2008-06-09,3771.274
2008-06-10,3724.303
2008-06-11,3675.625
2008-06-12,3673.077
2008-06-13,3705.448
2008-06-16,3718.532
2008-06-17,3721.272
2008-06-18,3684.346
2008-06-19,3676.809
2008-06-20,3624.82
2008-06-23,3613.316
2008-06-24,3602.838
2008-06-25,3626.83
2008-06-26,3553.409
2008-06-27,3540.927
2008-06-30,3553.446
2008-07-01,3526.884
2008-07-02,3484.537
2008-07-03,3480.31
2008-07-04,3464.153
2008-07-07,3456.718
2008-07-08,3467.772
2008-07-09,3455.158
2008-07-10,3447.734
2008-07-11,3405.473
2008-07-14,3397.934
2008-07-15,3349.419
2008-07-16,3390.682
2008-07-17,3452.871
2008-07-18,3467.618
2008-07-21,3486.861
2008-07-22,3499.503
2008-07-23,3520.387
2008-07-24,3451.188
2008-07-25,3452.809
2008-07-28,3408.939
2008-07-29,3438.26
2008-07-30,3493.928
2008-07-31,3470.542
2008-08-01,3436.276
2008-08-04,3407.993
2008-08-05,3470.658
2008-08-06,3491.383
2008-08-07,3449.97
2008-08-08,3467.505
2008-08-11,3494.131
2008-08-12,3459.889
2008-08-13,3421.026
2008-08-14,3442.453
2008-08-15,3431.396
2008-08-18,3404.664
2008-08-19,3352.451
2008-08-20,3378.409
2008-08-21,3389.989
2008-08-22,3426.375
2008-08-25,3380.487
2008-08-26,3378.033
2008-08-27,3404.23
2008-08-28,3452.482
2008-08-29,3431.911
2008-09-01,3411.849
2008-09-02,3399.908
2008-09-03,3367.937
2008-09-04,3269.886
2008-09-05,3237.599
2008-09-08,3309.676
2008-09-09,3223.135
2008-09-10,3221.968
2008-09-11,3224.628
2008-09-12,3279.747
2008-09-15,3145.269
2008-09-16,3135.193
2008-09-17,3029.114
2008-09-18,3111.105
2008-09-19,3297.672
2008-09-22,3229.685
2008-09-23,3182.96
2008-09-24,3168.633
2008-09-25,3223.451
2008-09-26,3193.246
2008-09-29,2949.598
2008-09-30,3021.129
2008-10-01,3019.978
2008-10-02,2905.068
2008-10-03,2908.607
2008-10-06,2722.531
2008-10-07,2639.418
2008-10-08,2556.117
2008-10-09,2426.611
2008-10-10,2310.269
2008-10-13,2559.364
2008-10-14,2598.868
2008-10-15,2391.395
2008-10-16,2381.717
2008-10-17,2414.303
2008-10-20,2514.14
2008-10-21,2452.296
2008-10-22,2292.099
2008-10-23,2296.695
2008-10-24,2195.751
2008-10-27,2110.319
2008-10-28,2269.542
2008-10-29,2349.657
2008-10-30,2404.684
2008-10-31,2434.308
2008-11-03,2448.256
2008-11-04,2566.512
2008-11-05,2477.679
2008-11-06,2329.786
2008-11-07,2381.373
2008-11-10,2374.319
2008-11-11,2282.198
2008-11-12,2179.464
2008-11-13,2262.285
2008-11-14,2220.382
2008-11-17,2159.893
2008-11-18,2176.141
2008-11-19,2064.793
2008-11-20,1933.256
2008-11-21,1992.19
2008-11-24,2151.845
2008-11-25,2179.205
2008-11-26,2222.081
2008-11-27,2241.511
2008-11-28,2261.81
2008-12-01,2081.776
2008-12-02,2142.36
2008-12-03,2176.697
2008-12-04,2134.985
2008-12-05,2144.9
2008-12-08,2271.025
2008-12-09,2246.603
2008-12-10,2273.175
2008-12-11,2245.484
2008-12-12,2238.128
2008-12-15,2239.92
2008-12-16,2319.125
2008-12-17,2339.321
2008-12-18,2318.941
2008-12-19,2285.541
2008-12-22,2242.968
2008-12-23,2231.265
2008-12-24,2238.841
2008-12-25,2238.841
2008-12-26,2247.62
2008-12-29,2265.368
2008-12-30,2306.614
2008-12-31,2320.394
2009-01-01,2320.394
2009-01-02,2395.382
2009-01-05,2393.732
2009-01-06,2410.369
2009-01-07,2371.496
2009-01-08,2373.603
2009-01-09,2326.564
2009-01-12,2265.904
2009-01-13,2245.061
2009-01-14,2163.399
2009-01-15,2150.204
2009-01-16,2181.099
2009-01-19,2162.525
2009-01-20,2060.504
2009-01-21,2104.73
2009-01-22,2082.288
2009-01-23,2078.75
2009-01-26,2128.728
2009-01-27,2148.026
2009-01-28,2221.052
2009-01-29,2156.287
2009-01-30,2111.049
2009-02-02,2089.331
2009-02-03,2130.602
2009-02-04,2138.554
2009-02-05,2156.721
2009-02-06,2210.081
2009-02-09,2231.947
2009-02-10,2143.762
2009-02-11,2137.675
2009-02-12,2124.748
2009-02-13,2125.392
2009-02-16,2106.719
2009-02-17,2015.004
2009-02-18,2006.817
2009-02-19,2004.551
2009-02-20,1959.397
2009-02-23,1917.679
2009-02-24,1955.41
2009-02-25,1939.498
2009-02-26,1944.238
2009-02-27,1901.132
2009-03-02,1802.549
2009-03-03,1783.13
2009-03-04,1833.314
2009-03-05,1764.59
2009-03-06,1762.331
2009-03-09,1743.432
2009-03-10,1849.563
2009-03-11,1858.103
2009-03-12,1908.122
2009-03-13,1931.0
2009-03-16,1951.553
2009-03-17,1984.751
2009-03-18,2010.908
2009-03-19,2040.715
2009-03-20,2009.36
2009-03-23,2119.002
2009-03-24,2095.541
2009-03-25,2109.176
2009-03-26,2143.198
2009-03-27,2094.28
2009-03-30,2011.641
2009-03-31,2058.169
2009-04-01,2087.054
2009-04-02,2178.428
2009-04-03,2183.298
2009-04-06,2167.856
2009-04-07,2122.11
2009-04-08,2134.808
2009-04-09,2201.127
2009-04-10,2201.15
2009-04-13,2213.273
2009-04-14,2199.354
2009-04-15,2207.777
2009-04-16,2243.107
2009-04-17,2253.795
2009-04-20,2158.873
2009-04-21,2186.238
2009-04-22,2189.232
2009-04-23,2205.38
2009-04-24,2260.055
2009-04-27,2240.205
2009-04-28,2218.679
2009-04-29,2277.794
2009-04-30,2293.162
2009-05-01,2301.514
2009-05-04,2376.023
2009-05-05,2377.798
2009-05-06,2413.753
2009-05-07,2398.876
2009-05-08,2452.84
2009-05-11,2418.789
2009-05-12,2416.379
2009-05-13,2351.974
2009-05-14,2363.957
2009-05-15,2356.027
2009-05-18,2411.257
2009-05-19,2438.551
2009-05-20,2451.691
2009-05-21,2405.413
2009-05-22,2418.579
2009-05-25,2421.675
2009-05-26,2466.111
2009-05-27,2446.231
2009-05-28,2458.918
2009-05-29,2497.419
2009-06-01,2567.123
2009-06-02,2581.321
2009-06-03,2532.173
2009-06-04,2544.927
2009-06-05,2537.14
2009-06-08,2515.39
2009-06-09,2536.485
2009-06-10,2546.564
2009-06-11,2572.148
2009-06-12,2562.843
2009-06-15,2489.03
2009-06-16,2470.893
2009-06-17,2443.333
2009-06-18,2467.65
2009-06-19,2483.802
2009-06-22,2406.842
2009-06-23,2409.701
2009-06-24,2446.732
2009-06-25,2462.982
2009-06-26,2475.697
2009-06-29,2501.291
2009-06-30,2479.35
2009-07-01,2506.338
2009-07-02,2432.887
2009-07-03,2431.731
2009-07-06,2413.406
2009-07-07,2384.041
2009-07-08,2363.404
2009-07-09,2379.971
2009-07-10,2363.513
2009-07-13,2410.018
2009-07-14,2437.213
2009-07-15,2517.766
2009-07-16,2538.984
2009-07-17,2543.937
2009-07-20,2583.658
2009-07-21,2599.026
2009-07-22,2599.218
2009-07-23,2658.475
2009-07-24,2661.953
2009-07-27,2675.023
2009-07-28,2659.705
2009-07-29,2647.808
2009-07-30,2691.667
2009-07-31,2702.538
2009-08-03,2760.916
2009-08-04,2764.288
2009-08-05,2752.692
2009-08-06,2744.939
2009-08-07,2762.919
2009-08-10,2749.514
2009-08-11,2712.37
2009-08-12,2746.153
2009-08-13,2777.096
2009-08-14,2751.316
2009-08-17,2674.021
2009-08-18,2706.77
2009-08-19,2722.514
2009-08-20,2755.431
2009-08-21,2811.452
2009-08-24,2825.412
2009-08-25,2833.726
2009-08-26,2818.752
2009-08-27,2817.879
2009-08-28,2840.327
2009-08-31,2814.657
2009-09-01,2759.741
2009-09-02,2742.399
2009-09-03,2760.699
2009-09-04,2797.063
2009-09-07,2822.768
2009-09-08,2857.97
2009-09-09,2881.765
2009-09-10,2899.735
2009-09-11,2911.252
2009-09-14,2915.288
2009-09-15,2922.539
2009-09-16,2975.479
2009-09-17,2984.25
2009-09-18,2976.444
2009-09-21,2955.178
2009-09-22,2987.622
2009-09-23,2972.668
2009-09-24,2924.732
2009-09-25,2908.553
2009-09-28,2950.575
2009-09-29,2947.041
2009-09-30,2946.36
2009-10-01,2879.174
2009-10-02,2847.538
2009-10-05,2882.421
2009-10-06,2941.93
2009-10-07,2942.476
2009-10-08,2981.482
2009-10-09,2987.894
2009-10-12,3006.758
2009-10-13,2994.212
2009-10-14,3055.223
2009-10-15,3067.012
2009-10-16,3039.77
2009-10-19,3079.039
2009-10-20,3063.523
2009-10-21,3058.005
2009-10-22,3061.43
2009-10-23,3035.925
2009-10-26,2993.358
2009-10-27,2974.68
2009-10-28,2908.629
2009-10-29,2967.456
2009-10-30,2896.302
2009-11-02,2911.085
2009-11-03,2895.48
2009-11-04,2930.372
2009-11-05,2970.33
2009-11-06,2978.983
2009-11-09,3055.036
2009-11-10,3051.949
2009-11-11,3068.373
2009-11-12,3043.709
2009-11-13,3058.66
2009-11-16,3109.731
2009-11-17,3094.022
2009-11-18,3102.846
2009-11-19,3049.151
2009-11-20,3031.532
2009-11-23,3090.549
2009-11-24,3075.685
2009-11-25,3101.976
