Date,KOKUSAI INDEX (WORLD ex JP) Standard (Large+Mid Cap)
2005-06-13,3824.658
2005-06-14,3833.217
2005-06-15,3843.088
2005-06-16,3858.786
2005-06-17,3889.543
2005-06-20,3879.494
2005-06-21,3880.032
2005-06-22,3883.437
2005-06-23,3854.606
2005-06-24,3830.047
2005-06-27,3824.264
2005-06-28,3848.741
2005-06-29,3848.072
2005-06-30,3831.235
2005-07-01,3829.782
2005-07-04,3827.005
2005-07-05,3844.753
2005-07-06,3838.716
2005-07-07,3822.594
2005-07-08,3866.784
2005-07-11,3905.685
2005-07-12,3922.07
2005-07-13,3919.103
2005-07-14,3931.816
2005-07-15,3925.055
2005-07-18,3912.189
2005-07-19,3926.899
2005-07-20,3938.971
2005-07-21,3938.848
2005-07-22,3953.908
2005-07-25,3943.548
2005-07-26,3942.626
2005-07-27,3960.36
2005-07-28,3985.233
2005-07-29,3976.005
2005-08-01,3988.669
2005-08-02,4019.631
2005-08-03,4032.48
2005-08-04,4011.812
2005-08-05,3981.13
2005-08-08,3986.991
2005-08-09,4007.437
2005-08-10,4023.804
2005-08-11,4046.917
2005-08-12,4030.623
2005-08-15,4027.418
2005-08-16,3992.2
2005-08-17,3986.776
2005-08-18,3959.702
2005-08-19,3972.556
2005-08-22,3990.62
2005-08-23,3971.237
2005-08-24,3955.5
2005-08-25,3956.877
2005-08-26,3938.119
2005-08-29,3947.75
2005-08-30,3933.093
2005-08-31,3982.802
2005-09-01,4018.822
2005-09-02,4019.256
2005-09-05,4023.632
2005-09-06,4060.411
2005-09-07,4069.508
2005-09-08,4054.958
2005-09-09,4083.03
2005-09-12,4067.593
2005-09-13,4040.17
2005-09-14,4042.713
2005-09-15,4033.804
2005-09-16,4062.41
2005-09-19,4047.503
2005-09-20,4034.597
2005-09-21,4005.593
2005-09-22,3997.946
2005-09-23,3996.056
2005-09-26,4012.61
2005-09-27,4004.588
2005-09-28,4018.525
2005-09-29,4037.96
2005-09-30,4053.611
2005-10-03,4044.987
2005-10-04,4025.259
2005-10-05,3970.662
2005-10-06,3956.377
2005-10-07,3958.294
2005-10-10,3938.886
2005-10-11,3929.677
2005-10-12,3907.76
2005-10-13,3877.678
2005-10-14,3914.539
2005-10-17,3918.553
2005-10-18,3877.868
2005-10-19,3895.306
2005-10-20,3864.501
2005-10-21,3867.793
2005-10-24,3917.105
2005-10-25,3923.574
2005-10-26,3916.805
2005-10-27,3881.902
2005-10-28,3913.528
2005-10-31,3950.258
2005-11-01,3945.172
2005-11-02,3986.855
2005-11-03,4014.84
2005-11-04,3991.134
2005-11-07,3997.465
2005-11-08,3987.098
2005-11-09,3987.175
2005-11-10,4007.815
2005-11-11,4026.997
2005-11-14,4024.948
2005-11-15,4008.298
2005-11-16,4004.265
2005-11-17,4043.018
2005-11-18,4059.968
2005-11-21,4083.916
2005-11-22,4096.056
2005-11-23,4122.176
2005-11-24,4122.364
2005-11-25,4123.775
2005-11-28,4100.043
2005-11-29,4099.218
2005-11-30,4079.845
2005-12-01,4124.146
2005-12-02,4136.504
2005-12-05,4134.044
2005-12-06,4147.412
2005-12-07,4128.122
2005-12-08,4138.597
2005-12-09,4145.549
2005-12-12,4164.541
2005-12-13,4178.059
2005-12-14,4196.178
2005-12-15,4177.855
2005-12-16,4187.353
2005-12-19,4169.266
2005-12-20,4160.05
2005-12-21,4166.123
2005-12-22,4180.486
2005-12-23,4182.97
2005-12-26,4182.97
2005-12-27,4161.892
2005-12-28,4173.156
2005-12-29,4166.494
2005-12-30,4139.533
2006-01-02,4144.66
2006-01-03,4220.84
2006-01-04,4262.989
2006-01-05,4258.026
2006-01-06,4300.75
2006-01-09,4303.895
2006-01-10,4295.068
2006-01-11,4317.285
2006-01-12,4297.772
2006-01-13,4296.922
2006-01-16,4307.279
2006-01-17,4278.76
2006-01-18,4254.997
2006-01-19,4282.596
2006-01-20,4225.661
2006-01-23,4251.865
2006-01-24,4253.856
2006-01-25,4265.353
2006-01-26,4297.101
2006-01-27,4323.065
2006-01-30,4321.679
2006-01-31,4322.144
2006-02-01,4336.77
2006-02-02,4297.041
2006-02-03,4270.935
2006-02-06,4275.026
2006-02-07,4241.338
2006-02-08,4256.133
2006-02-09,4271.387
2006-02-10,4264.512
2006-02-13,4258.537
2006-02-14,4278.704
2006-02-15,4292.054
2006-02-16,4317.053
2006-02-17,4322.874
2006-02-20,4333.964
2006-02-21,4325.208
2006-02-22,4348.497
2006-02-23,4343.523
2006-02-24,4346.021
2006-02-27,4359.748
2006-02-28,4321.714
2006-03-01,4358.431
2006-03-02,4352.168
2006-03-03,4352.093
2006-03-06,4341.003
2006-03-07,4307.431
2006-03-08,4303.75
2006-03-09,4303.787
2006-03-10,4327.032
2006-03-13,4352.742
2006-03-14,4395.378
2006-03-15,4414.739
2006-03-16,4435.323
2006-03-17,4439.649
2006-03-20,4437.69
2006-03-21,4411.998
2006-03-22,4432.586
2006-03-23,4412.366
2006-03-24,4429.176
2006-03-27,4415.894
2006-03-28,4398.605
2006-03-29,4412.571
2006-03-30,4443.031
2006-03-31,4416.825
2006-04-03,4439.232
2006-04-04,4466.127
2006-04-05,4489.169
2006-04-06,4488.281
2006-04-07,4441.201
2006-04-10,4449.352
2006-04-11,4416.087
2006-04-12,4411.283
2006-04-13,4416.574
2006-04-14,4416.574
2006-04-17,4436.985
2006-04-18,4484.556
2006-04-19,4519.213
2006-04-20,4518.964
2006-04-21,4536.148
2006-04-24,4525.462
2006-04-25,4518.774
2006-04-26,4538.387
2006-04-27,4551.751
2006-04-28,4554.349
2006-05-01,4554.105
2006-05-02,4587.234
2006-05-03,4561.096
2006-05-04,4586.462
2006-05-05,4640.672
2006-05-08,4639.569
2006-05-09,4656.017
2006-05-10,4650.053
2006-05-11,4613.674
2006-05-12,4554.068
2006-05-15,4520.457
2006-05-16,4521.717
2006-05-17,4424.146
2006-05-18,4398.114
2006-05-19,4392.89
2006-05-22,4350.883
2006-05-23,4383.141
2006-05-24,4350.576
2006-05-25,4406.14
2006-05-26,4446.719
2006-05-29,4454.125
2006-05-30,4395.692
2006-05-31,4420.715
2006-06-01,4457.098
2006-06-02,4484.778
2006-06-05,4428.297
2006-06-06,4371.134
2006-06-07,4356.48
2006-06-08,4294.248
2006-06-09,4315.711
2006-06-12,4261.362
2006-06-13,4188.776
2006-06-14,4211.049
2006-06-15,4303.81
2006-06-16,4290.056
2006-06-19,4261.731
2006-06-20,4271.145
2006-06-21,4309.866
2006-06-22,4296.371
2006-06-23,4291.054
2006-06-26,4304.682
2006-06-27,4277.85
2006-06-28,4283.585
2006-06-29,4372.658
2006-06-30,4427.682
2006-07-03,4459.337
2006-07-04,4466.351
2006-07-05,4413.842
2006-07-06,4440.461
2006-07-07,4430.665
2006-07-10,4426.204
2006-07-11,4423.606
2006-07-12,4391.972
2006-07-13,4334.629
2006-07-14,4292.545
2006-07-17,4263.707
2006-07-18,4261.03
2006-07-19,4350.858
2006-07-20,4342.671
2006-07-21,4312.17
2006-07-24,4375.767
2006-07-25,4399.485
2006-07-26,4404.548
2006-07-27,4426.855
2006-07-28,4471.701
2006-07-31,4463.122
2006-08-01,4436.336
2006-08-02,4479.855
2006-08-03,4468.957
2006-08-04,4496.825
2006-08-07,4469.308
2006-08-08,4460.627
2006-08-09,4467.705
2006-08-10,4450.53
2006-08-11,4442.196
2006-08-14,4454.039
2006-08-15,4510.483
2006-08-16,4551.68
2006-08-17,4560.845
2006-08-18,4559.22
2006-08-21,4564.508
2006-08-22,4560.175
2006-08-23,4540.196
2006-08-24,4545.801
2006-08-25,4539.044
2006-08-28,4565.838
2006-08-29,4571.019
2006-08-30,4593.788
2006-08-31,4587.826
2006-09-01,4612.372
2006-09-04,4629.669
2006-09-05,4621.886
2006-09-06,4571.534
2006-09-07,4532.783
2006-09-08,4537.532
2006-09-11,4525.377
2006-09-12,4573.346
2006-09-13,4589.806
2006-09-14,4595.054
2006-09-15,4592.093
2006-09-18,4603.878
2006-09-19,4589.989
2006-09-20,4616.23
2006-09-21,4613.218
2006-09-22,4595.822
2006-09-25,4609.168
2006-09-26,4643.893
2006-09-27,4665.845
2006-09-28,4671.687
2006-09-29,4660.504
2006-10-02,4662.036
2006-10-03,4656.639
2006-10-04,4693.418
2006-10-05,4716.627
2006-10-06,4696.099
2006-10-09,4703.413
2006-10-10,4713.627
2006-10-11,4707.593
2006-10-12,4747.272
2006-10-13,4756.356
2006-10-16,4774.247
2006-10-17,4746.949
2006-10-18,4763.926
2006-10-19,4779.414
2006-10-20,4790.311
2006-10-23,4806.706
2006-10-24,4807.837
2006-10-25,4833.585
2006-10-26,4860.325
2006-10-27,4840.938
2006-10-30,4835.824
2006-10-31,4843.774
2006-11-01,4828.633
2006-11-02,4821.56
2006-11-03,4815.807
2006-11-06,4868.646
2006-11-07,4897.442
2006-11-08,4896.935
2006-11-09,4884.295
2006-11-10,4896.399
2006-11-13,4897.705
2006-11-14,4911.527
2006-11-15,4931.322
2006-11-16,4939.823
2006-11-17,4932.481
2006-11-20,4933.459
2006-11-21,4946.632
2006-11-22,4972.093
2006-11-23,4971.9
2006-11-24,4969.895
2006-11-27,4908.015
2006-11-28,4912.788
2006-11-29,4968.089
2006-11-30,4975.409
2006-12-01,4964.142
2006-12-04,4999.396
2006-12-05,5021.839
2006-12-06,5021.992
2006-12-07,5018.349
2006-12-08,5025.412
2006-12-11,5027.677
2006-12-12,5033.595
2006-12-13,5046.858
2006-12-14,5078.413
2006-12-15,5076.743
2006-12-18,5061.316
2006-12-19,5068.474
2006-12-20,5076.463
2006-12-21,5058.927
2006-12-22,5035.629
2006-12-25,5035.629
2006-12-26,5043.052
2006-12-27,5085.154
2006-12-28,5087.116
2006-12-29,5075.34
2007-01-01,5075.34
2007-01-02,5115.038
2007-01-03,5096.534
2007-01-04,5073.0
2007-01-05,5023.628
2007-01-08,5029.814
2007-01-09,5033.358
2007-01-10,5017.505
2007-01-11,5063.097
2007-01-12,5098.768
2007-01-15,5115.064
2007-01-16,5104.715
2007-01-17,5104.158
2007-01-18,5094.268
2007-01-19,5117.322
2007-01-22,5099.8
2007-01-23,5123.196
2007-01-24,5154.294
2007-01-25,5116.715
2007-01-26,5089.078
2007-01-29,5095.552
2007-01-30,5124.368
2007-01-31,5138.442
2007-02-01,5184.463
2007-02-02,5192.5
2007-02-05,5185.512
2007-02-06,5200.077
2007-02-07,5222.83
2007-02-08,5207.143
2007-02-09,5189.482
2007-02-12,5161.374
2007-02-13,5197.219
2007-02-14,5255.418
2007-02-15,5264.069
2007-02-16,5255.841
2007-02-19,5266.536
2007-02-20,5271.336
2007-02-21,5252.657
2007-02-22,5256.041
2007-02-23,5261.439
2007-02-26,5268.964
2007-02-27,5114.162
2007-02-28,5085.881
2007-03-01,5052.262
2007-03-02,5012.193
2007-03-05,4942.296
2007-03-06,5010.212
2007-03-07,5026.713
2007-03-08,5070.423
2007-03-09,5078.604
2007-03-12,5091.551
2007-03-13,5014.615
2007-03-14,4980.374
2007-03-15,5035.984
2007-03-16,5033.632
2007-03-19,5095.379
2007-03-20,5129.053
2007-03-21,5191.722
2007-03-22,5231.223
2007-03-23,5235.338
2007-03-26,5229.322
2007-03-27,5209.923
2007-03-28,5177.355
2007-03-29,5207.172
2007-03-30,5201.621
2007-04-02,5227.16
2007-04-03,5279.22
2007-04-04,5291.242
2007-04-05,5312.888
2007-04-06,5312.888
2007-04-09,5303.904
2007-04-10,5339.446
2007-04-11,5318.72
2007-04-12,5340.555
2007-04-13,5368.494
2007-04-16,5432.859
2007-04-17,5444.147
2007-04-18,5440.091
2007-04-19,5425.898
2007-04-20,5480.537
2007-04-23,5469.065
2007-04-24,5456.089
2007-04-25,5509.275
2007-04-26,5501.439
2007-04-27,5498.137
2007-04-30,5475.216
2007-05-01,5472.022
2007-05-02,5509.732
2007-05-03,5528.211
2007-05-04,5559.326
2007-05-07,5578.099
2007-05-08,5542.537
2007-05-09,5563.73
2007-05-10,5502.526
2007-05-11,5542.654
2007-05-14,5538.58
2007-05-15,5550.205
2007-05-16,5568.861
2007-05-17,5563.684
2007-05-18,5603.336
2007-05-21,5606.56
2007-05-22,5605.116
2007-05-23,5624.401
2007-05-24,5565.32
2007-05-25,5585.132
2007-05-28,5589.013
2007-05-29,5603.012
2007-05-30,5616.385
2007-05-31,5641.905
2007-06-01,5671.272
2007-06-04,5686.98
2007-06-05,5663.82
2007-06-06,5596.782
2007-06-07,5510.955
2007-06-08,5525.547
2007-06-11,5545.616
2007-06-12,5497.182
2007-06-13,5547.736
2007-06-14,5600.138
2007-06-15,5660.185
2007-06-18,5656.725
2007-06-19,5659.373
2007-06-20,5626.189
2007-06-21,5621.72
2007-06-22,5580.345
2007-06-25,5565.382
2007-06-26,5540.04
2007-06-27,5549.049
2007-06-28,5580.505
2007-06-29,5597.578
2007-07-02,5646.153
2007-07-03,5675.364
2007-07-04,5688.604
2007-07-05,5675.639
2007-07-06,5709.219
2007-07-09,5722.126
2007-07-10,5667.006
2007-07-11,5682.742
2007-07-12,5770.041
2007-07-13,5794.312
2007-07-16,5790.52
2007-07-17,5784.821
2007-07-18,5759.344
2007-07-19,5799.932
2007-07-20,5742.861
2007-07-23,5764.386
2007-07-24,5667.715
2007-07-25,5639.359
2007-07-26,5501.524
2007-07-27,5421.467
2007-07-30,5451.4
2007-07-31,5461.727
2007-08-01,5437.441
2007-08-02,5473.396
2007-08-03,5379.858
2007-08-06,5426.743
2007-08-07,5469.017
2007-08-08,5575.22
2007-08-09,5430.494
2007-08-10,5353.485
2007-08-13,5389.358
2007-08-14,5299.089
2007-08-15,5224.975
2007-08-16,5137.186
2007-08-17,5267.824
2007-08-20,5291.862
2007-08-21,5301.809
2007-08-22,5379.681
2007-08-23,5400.151
2007-08-24,5450.448
2007-08-27,5434.363
2007-08-28,5322.257
2007-08-29,5397.371
2007-08-30,5410.695
2007-08-31,5478.529
2007-09-03,5483.85
2007-09-04,5529.493
2007-09-05,5470.363
2007-09-06,5498.564
2007-09-07,5413.463
2007-09-10,5391.209
2007-09-11,5477.503
2007-09-12,5496.658
2007-09-13,5541.835
2007-09-14,5521.524
2007-09-17,5473.054
2007-09-18,5589.975
2007-09-19,5688.499
2007-09-20,5680.236
2007-09-21,5706.469
2007-09-24,5695.474
2007-09-25,5677.543
2007-09-26,5709.395
2007-09-27,5751.497
2007-09-28,5756.212
2007-10-01,5820.892
2007-10-02,5817.724
2007-10-03,5804.57
2007-10-04,5809.848
2007-10-05,5870.867
2007-10-08,5842.144
2007-10-09,5885.878
2007-10-10,5899.193
2007-10-11,5913.71
2007-10-12,5919.881
2007-10-15,5880.099
2007-10-16,5821.041
2007-10-17,5852.183
2007-10-18,5850.341
2007-10-19,5746.163
2007-10-22,5703.758
2007-10-23,5778.134
2007-10-24,5755.903
2007-10-25,5793.889
2007-10-26,5873.6
2007-10-29,5916.843
2007-10-30,5883.816
2007-10-31,5956.283
2007-11-01,5833.998
2007-11-02,5823.9
2007-11-05,5784.447
2007-11-06,5850.551
2007-11-07,5770.082
2007-11-08,5747.561
2007-11-09,5655.558
2007-11-12,5578.141
2007-11-13,5685.248
2007-11-14,5699.564
2007-11-15,5608.179
2007-11-16,5603.159
2007-11-19,5507.573
2007-11-20,5560.474
2007-11-21,5454.941
2007-11-22,5474.202
2007-11-23,5548.864
2007-11-26,5485.008
2007-11-27,5515.668
2007-11-28,5645.727
2007-11-29,5664.561
2007-11-30,5701.24
2007-12-03,5672.447
2007-12-04,5631.475
2007-12-05,5702.126
2007-12-06,5748.927
2007-12-07,5770.775
2007-12-10,5816.279
2007-12-11,5727.734
2007-12-12,5748.743
2007-12-13,5680.335
2007-12-14,5617.388
2007-12-17,5512.844
2007-12-18,5530.236
2007-12-19,5518.609
2007-12-20,5533.884
2007-12-21,5627.389
2007-12-24,5665.195
2007-12-25,5665.195
2007-12-26,5682.104
2007-12-27,5655.167
2007-12-28,5677.352
2007-12-31,5646.329
2008-01-01,5646.329
2008-01-02,5594.329
2008-01-03,5586.477
2008-01-04,5475.296
2008-01-07,5462.392
2008-01-08,5423.618
2008-01-09,5425.031
2008-01-10,5435.878
2008-01-11,5388.717
2008-01-14,5439.964
2008-01-15,5301.828
2008-01-16,5226.235
2008-01-17,5134.18
2008-01-18,5086.359
2008-01-21,4933.258
2008-01-22,4956.001
2008-01-23,4959.939
2008-01-24,5119.103
2008-01-25,5092.488
2008-01-28,5130.818
2008-01-29,5174.768
2008-01-30,5146.181
2008-01-31,5197.629
2008-02-01,5285.144
2008-02-04,5263.121
2008-02-05,5078.373
2008-02-06,5060.269
2008-02-07,5023.348
2008-02-08,5028.517
2008-02-11,5024.749
2008-02-12,5121.078
2008-02-13,5155.514
2008-02-14,5136.853
2008-02-15,5107.413
2008-02-18,5136.507
2008-02-19,5157.581
2008-02-20,5139.427
2008-02-21,5140.285
2008-02-22,5149.657
2008-02-25,5232.07
2008-02-26,5293.784
2008-02-27,5324.556
2008-02-28,5276.111
2008-02-29,5162.955
2008-03-03,5129.391
2008-03-04,5093.598
2008-03-05,5152.41
2008-03-06,5078.117
2008-03-07,5023.756
2008-03-10,4947.681
2008-03-11,5067.326
2008-03-12,5097.337
2008-03-13,5096.653
2008-03-14,5023.475
2008-03-17,4910.71
2008-03-18,5094.0
2008-03-19,4990.39
2008-03-20,5003.495
2008-03-21,5003.495
2008-03-24,5052.651
2008-03-25,5164.21
2008-03-26,5154.6
2008-03-27,5153.234
2008-03-28,5112.88
2008-03-31,5133.972
2008-04-01,5259.915
2008-04-02,5294.104
2008-04-03,5300.638
2008-04-04,5330.197
2008-04-07,5351.697
2008-04-08,5316.907
2008-04-09,5286.029
2008-04-10,5297.362
2008-04-11,5212.14
2008-04-14,5185.01
2008-04-15,5206.585
2008-04-16,5338.154
2008-04-17,5321.478
2008-04-18,5394.646
2008-04-21,5406.835
2008-04-22,5379.837
2008-04-23,5386.726
2008-04-24,5378.971
2008-04-25,5421.843
2008-04-28,5429.582
2008-04-29,5391.369
2008-04-30,5397.109
2008-05-01,5427.743
2008-05-02,5480.092
2008-05-05,5477.933
2008-05-06,5503.888
2008-05-07,5448.364
2008-05-08,5465.47
2008-05-09,5425.737
2008-05-12,5479.774
2008-05-13,5475.745
2008-05-14,5496.342
2008-05-15,5544.954
2008-05-16,5580.826
2008-05-19,5604.03
2008-05-20,5552.871
2008-05-21,5503.836
2008-05-22,5511.945
2008-05-23,5443.999
2008-05-26,5437.764
2008-05-27,5435.72
2008-05-28,5457.827
2008-05-29,5469.018
2008-05-30,5480.883
2008-06-02,5428.518
2008-06-03,5413.404
2008-06-04,5386.403
2008-06-05,5453.271
2008-06-06,5357.7
2008-06-09,5346.164
2008-06-10,5279.583
2008-06-11,5210.814
2008-06-12,5207.275
2008-06-13,5253.188
2008-06-16,5271.789
2008-06-17,5275.685
2008-06-18,5223.353
2008-06-19,5212.876
2008-06-20,5139.182
2008-06-23,5123.028
2008-06-24,5108.292
2008-06-25,5142.384
2008-06-26,5038.594
2008-06-27,5020.959
2008-06-30,5038.728
2008-07-01,5001.261
2008-07-02,4941.272
2008-07-03,4935.295
2008-07-04,4912.385
2008-07-07,4901.904
2008-07-08,4917.867
2008-07-09,4900.094
2008-07-10,4889.614
2008-07-11,4829.745
2008-07-14,4819.06
2008-07-15,4750.263
2008-07-16,4808.879
2008-07-17,4897.104
2008-07-18,4918.026
2008-07-21,4945.339
2008-07-22,4963.326
2008-07-23,4992.948
2008-07-24,4894.823
2008-07-25,4897.13
2008-07-28,4834.91
2008-07-29,4876.58
2008-07-30,4955.624
2008-07-31,4922.597
2008-08-01,4874.081
2008-08-04,4833.979
2008-08-05,4922.944
2008-08-06,4952.752
2008-08-07,4894.074
2008-08-08,4918.97
2008-08-11,4956.982
2008-08-12,4908.453
2008-08-13,4853.586
2008-08-14,4884.082
2008-08-15,4868.507
2008-08-18,4830.767
2008-08-19,4756.761
2008-08-20,4793.66
2008-08-21,4810.146
2008-08-22,4861.867
2008-08-25,4796.807
2008-08-26,4793.419
2008-08-27,4830.757
2008-08-28,4899.387
2008-08-29,4870.284
2008-09-01,4841.974
2008-09-02,4825.099
2008-09-03,4780.132
2008-09-04,4641.004
2008-09-05,4595.203
2008-09-08,4697.756
2008-09-09,4574.927
2008-09-10,4573.322
2008-09-11,4577.355
2008-09-12,4655.612
2008-09-15,4464.807
2008-09-16,4450.534
2008-09-17,4299.98
2008-09-18,4416.586
2008-09-19,4681.444
2008-09-22,4585.153
2008-09-23,4518.858
2008-09-24,4498.532
2008-09-25,4576.377
2008-09-26,4533.688
2008-09-29,4187.806
2008-09-30,4289.372
2008-10-01,4287.867
2008-10-02,4124.832
2008-10-03,4129.908
2008-10-06,3865.714
2008-10-07,3747.706
2008-10-08,3629.761
2008-10-09,3445.874
2008-10-10,3280.758
2008-10-13,3634.496
2008-10-14,3690.603
2008-10-15,3396.033
2008-10-16,3382.308
2008-10-17,3428.591
2008-10-20,3570.383
2008-10-21,3482.558
2008-10-22,3255.173
2008-10-23,3261.746
2008-10-24,3118.39
2008-10-27,2997.068
2008-10-28,3223.2
2008-10-29,3337.096
2008-10-30,3415.364
2008-10-31,3457.449
2008-11-03,3477.31
2008-11-04,3645.276
2008-11-05,3519.595
2008-11-06,3309.717
2008-11-07,3383.264
2008-11-10,3373.32
2008-11-11,3242.439
2008-11-12,3096.842
2008-11-13,3214.594
2008-11-14,3155.338
2008-11-17,3069.415
2008-11-18,3092.621
2008-11-19,2934.441
2008-11-20,2747.528
2008-11-21,2831.386
2008-11-24,3058.494
2008-11-25,3097.456
2008-11-26,3158.625
2008-11-27,3186.255
2008-11-28,3215.129
2008-12-01,2959.257
2008-12-02,3045.44
2008-12-03,3094.528
2008-12-04,3035.247
2008-12-05,3049.356
2008-12-08,3228.769
2008-12-09,3194.072
2008-12-10,3231.922
2008-12-11,3192.721
2008-12-12,3182.283
2008-12-15,3184.885
2008-12-16,3297.517
2008-12-17,3326.262
2008-12-18,3297.313
2008-12-19,3249.834
2008-12-22,3189.349
2008-12-23,3172.888
2008-12-24,3183.901
2008-12-25,3183.901
2008-12-26,3196.404
2008-12-29,3221.853
2008-12-30,3280.625
2008-12-31,3300.233
2009-01-01,3300.233
2009-01-02,3407.065
2009-01-05,3404.735
2009-01-06,3428.4
2009-01-07,3373.414
2009-01-08,3376.434
2009-01-09,3309.528
2009-01-12,3223.283
2009-01-13,3193.674
2009-01-14,3077.555
2009-01-15,3058.828
2009-01-16,3102.789
2009-01-19,3076.365
2009-01-20,2931.235
2009-01-21,2994.264
2009-01-22,2962.384
2009-01-23,2957.351
2009-01-26,3028.495
2009-01-27,3055.96
2009-01-28,3160.044
2009-01-29,3067.939
2009-01-30,3003.577
2009-02-02,2972.794
2009-02-03,3031.528
2009-02-04,3043.271
2009-02-05,3069.156
2009-02-06,3145.297
2009-02-09,3176.44
2009-02-10,3050.961
2009-02-11,3042.549
2009-02-12,3024.259
2009-02-13,3025.234
2009-02-16,2998.656
2009-02-17,2868.202
2009-02-18,2856.647
2009-02-19,2853.709
2009-02-20,2789.539
2009-02-23,2730.187
2009-02-24,2783.912
2009-02-25,2761.379
2009-02-26,2768.231
2009-02-27,2707.199
2009-03-02,2566.835
2009-03-03,2539.191
2009-03-04,2610.819
2009-03-05,2512.976
2009-03-06,2509.871
2009-03-09,2483.008
2009-03-10,2634.195
2009-03-11,2646.527
2009-03-12,2717.882
2009-03-13,2750.486
2009-03-16,2780.006
2009-03-17,2827.308
2009-03-18,2864.588
2009-03-19,2907.098
2009-03-20,2862.45
2009-03-23,3018.752
2009-03-24,2985.351
2009-03-25,3004.82
2009-03-26,3053.348
2009-03-27,2983.779
2009-03-30,2866.104
2009-03-31,2932.404
2009-04-01,2973.705
2009-04-02,3104.002
2009-04-03,3111.034
2009-04-06,3089.094
2009-04-07,3024.353
2009-04-08,3042.535
2009-04-09,3137.139
2009-04-10,3137.182
2009-04-13,3154.506
2009-04-14,3134.703
2009-04-15,3146.735
2009-04-16,3197.127
2009-04-17,3212.377
2009-04-20,3077.171
2009-04-21,3116.281
2009-04-22,3120.713
2009-04-23,3144.226
2009-04-24,3222.447
2009-04-27,3194.188
2009-04-28,3163.576
2009-04-29,3248.395
2009-04-30,3270.556
2009-05-01,3282.489
2009-05-04,3389.331
2009-05-05,3392.022
2009-05-06,3443.702
2009-05-07,3422.798
2009-05-08,3499.841
2009-05-11,3451.52
2009-05-12,3448.381
2009-05-13,3356.877
2009-05-14,3374.094
2009-05-15,3362.91
2009-05-18,3442.164
2009-05-19,3481.415
2009-05-20,3500.484
2009-05-21,3434.61
2009-05-22,3453.481
2009-05-25,3457.916
2009-05-26,3521.39
2009-05-27,3493.233
2009-05-28,3511.469
2009-05-29,3566.481
2009-06-01,3666.068
2009-06-02,3686.481
2009-06-03,3616.417
2009-06-04,3634.75
2009-06-05,3623.669
2009-06-08,3592.737
2009-06-09,3622.9
2009-06-10,3637.362
2009-06-11,3674.11
2009-06-12,3660.838
2009-06-15,3555.41
2009-06-16,3529.506
2009-06-17,3490.152
2009-06-18,3524.981
2009-06-19,3548.054
2009-06-22,3438.398
2009-06-23,3442.497
2009-06-24,3495.48
2009-06-25,3518.751
2009-06-26,3537.066
2009-06-29,3573.66
2009-06-30,3542.353
2009-07-01,3581.064
2009-07-02,3476.17
2009-07-03,3474.558
2009-07-06,3448.403
2009-07-07,3406.448
2009-07-08,3377.277
2009-07-09,3400.976
2009-07-10,3377.497
2009-07-13,3444.012
2009-07-14,3482.874
2009-07-15,3598.012
2009-07-16,3628.352
2009-07-17,3635.429
2009-07-20,3692.198
2009-07-21,3714.167
2009-07-22,3714.545
2009-07-23,3799.272
2009-07-24,3804.25
2009-07-27,3822.928
2009-07-28,3801.041
2009-07-29,3784.141
2009-07-30,3846.891
2009-07-31,3862.434
2009-08-03,3945.953
2009-08-04,3950.788
2009-08-05,3934.497
2009-08-06,3923.502
2009-08-07,3949.214
2009-08-10,3930.072
2009-08-11,3877.213
2009-08-12,3925.73
2009-08-13,3970.01
2009-08-14,3933.172
2009-08-17,3822.806
2009-08-18,3869.73
2009-08-19,3892.326
2009-08-20,3939.413
2009-08-21,4019.622
2009-08-24,4039.6
2009-08-25,4051.49
2009-08-26,4030.143
2009-08-27,4028.976
2009-08-28,4061.257
2009-08-31,4024.585
2009-09-01,3946.097
2009-09-02,3921.471
2009-09-03,3947.686
2009-09-04,3999.733
2009-09-07,4036.495
2009-09-08,4086.952
2009-09-09,4121.014
2009-09-10,4146.718
2009-09-11,4163.352
2009-09-14,4169.153
2009-09-15,4179.523
2009-09-16,4255.251
2009-09-17,4267.884
2009-09-18,4256.73
2009-09-21,4226.446
2009-09-22,4272.868
2009-09-23,4251.489
2009-09-24,4183.038
2009-09-25,4159.898
2009-09-28,4220.153
2009-09-29,4215.146
2009-09-30,4214.234
2009-10-01,4118.173
2009-10-02,4072.98
2009-10-05,4122.888
2009-10-06,4208.017
2009-10-07,4209.13
2009-10-08,4264.93
2009-10-09,4274.121
2009-10-12,4301.124
2009-10-13,4283.226
2009-10-14,4370.56
2009-10-15,4387.427
2009-10-16,4348.516
2009-10-19,4404.702
2009-10-20,4382.518
2009-10-21,4374.718
2009-10-22,4379.697
2009-10-23,4343.211
2009-10-26,4282.319
2009-10-27,4255.607
2009-10-28,4161.222
2009-10-29,4245.436
2009-10-30,4143.639
2009-11-02,4164.801
2009-11-03,4142.478
2009-11-04,4192.689
2009-11-05,4249.93
2009-11-06,4262.406
2009-11-09,4371.401
2009-11-10,4367.159
2009-11-11,4390.792
2009-11-12,4355.575
2009-11-13,4377.191
2009-11-16,4450.44
2009-11-17,4428.04
2009-11-18,4440.819
2009-11-19,4363.975
2009-11-20,4338.881
2009-11-23,4423.49
2009-11-24,4402.255
2009-11-25,4439.976
