Date,FRANCE LARGE VALUE Large Cap
2010-09-21,674.111
2010-09-22,679.355
2010-09-23,670.123
2010-09-24,689.473
2010-09-27,686.358
2010-09-28,690.376
2010-09-29,688.011
2010-09-30,685.277
2010-10-01,686.633
2010-10-04,674.62
2010-10-05,698.643
2010-10-06,707.203
2010-10-07,711.649
2010-10-08,711.071
2010-10-11,710.913
2010-10-12,701.492
2010-10-13,725.011
2010-10-14,729.498
2010-10-15,729.539
2010-10-18,728.968
2010-10-19,714.04
2010-10-20,727.594
2010-10-21,734.629
2010-10-22,727.528
2010-10-25,729.092
2010-10-26,721.627
2010-10-27,710.619
2010-10-28,722.379
2010-10-29,722.546
2010-11-01,722.742
2010-11-02,735.51
2010-11-03,729.987
2010-11-04,757.739
2010-11-05,749.094
2010-11-08,741.584
2010-11-09,749.073
2010-11-10,728.18
2010-11-11,721.453
2010-11-12,718.716
2010-11-15,719.847
2010-11-16,695.562
2010-11-17,700.958
2010-11-18,718.101
2010-11-19,720.165
2010-11-22,708.96
2010-11-23,681.641
2010-11-24,682.323
2010-11-25,682.563
2010-11-26,668.367
2010-11-29,645.746
2010-11-30,637.161
2010-12-01,652.336
2010-12-02,670.521
2010-12-03,683.297
2010-12-06,677.71
2010-12-07,691.775
2010-12-08,691.883
2010-12-09,699.68
2010-12-10,700.118
2010-12-13,715.103
2010-12-14,717.104
2010-12-15,710.029
2010-12-16,703.014
2010-12-17,695.842
2010-12-20,697.286
2010-12-21,707.401
2010-12-22,703.34
2010-12-23,700.098
2010-12-24,700.89
2010-12-27,694.895
2010-12-28,693.225
2010-12-29,699.646
2010-12-30,700.382
2010-12-31,698.883
2011-01-03,714.536
2011-01-04,716.951
2011-01-05,706.733
2011-01-06,701.016
2011-01-07,689.014
2011-01-10,673.402
2011-01-11,682.378
2011-01-12,708.421
2011-01-13,732.186
2011-01-14,736.891
2011-01-17,730.107
2011-01-18,743.944
2011-01-19,744.659
2011-01-20,743.448
2011-01-21,763.896
2011-01-24,773.527
2011-01-25,768.125
2011-01-26,772.65
2011-01-27,778.172
2011-01-28,760.245
2011-01-31,764.819
2011-02-01,783.792
2011-02-02,785.041
2011-02-03,766.952
2011-02-04,764.59
2011-02-07,773.228
2011-02-08,783.916
2011-02-09,781.214
2011-02-10,774.188
2011-02-11,771.633
2011-02-14,763.404
2011-02-15,770.148
2011-02-16,781.24
2011-02-17,783.665
2011-02-18,787.716
2011-02-21,777.004
2011-02-22,767.217
2011-02-23,766.175
2011-02-24,769.247
2011-02-25,776.671
2011-02-28,788.775
2011-03-01,778.606
2011-03-02,776.306
2011-03-03,784.4
2011-03-04,779.904
2011-03-07,773.627
2011-03-08,772.131
2011-03-09,766.942
2011-03-10,755.981
2011-03-11,752.711
2011-03-14,751.506
2011-03-15,731.878
2011-03-16,713.748
2011-03-17,736.165
2011-03-18,745.58
2011-03-21,766.353
2011-03-22,765.926
2011-03-23,765.42
2011-03-24,779.288
2011-03-25,777.433
2011-03-28,775.64
2011-03-29,775.306
2011-03-30,783.173
2011-03-31,780.77
2011-04-01,790.81
2011-04-04,791.785
2011-04-05,789.259
2011-04-06,799.601
2011-04-07,795.389
2011-04-08,810.618
2011-04-11,808.047
2011-04-12,799.135
2011-04-13,803.77
2011-04-14,793.175
2011-04-15,790.462
2011-04-18,758.554
2011-04-19,766.045
2011-04-20,794.291
2011-04-21,800.343
2011-04-22,800.343
2011-04-25,799.767
2011-04-26,807.339
2011-04-27,814.031
2011-04-28,833.788
2011-04-29,837.047
2011-05-02,841.172
2011-05-03,836.166
2011-05-04,830.706
2011-05-05,808.161
2011-05-06,812.345
2011-05-09,786.823
2011-05-10,802.734
2011-05-11,801.037
2011-05-12,788.511
2011-05-13,786.829
2011-05-16,785.448
2011-05-17,773.922
2011-05-18,785.676
2011-05-19,795.843
2011-05-20,785.98
2011-05-23,766.552
2011-05-24,772.597
2011-05-25,774.926
2011-05-26,774.187
2011-05-27,790.054
2011-05-30,787.609
2011-05-31,807.661
2011-06-01,801.379
2011-06-02,786.697
2011-06-03,793.609
2011-06-06,788.572
2011-06-07,795.876
2011-06-08,786.547
2011-06-09,788.147
2011-06-10,767.617
2011-06-13,768.848
2011-06-14,786.016
2011-06-15,762.487
2011-06-16,753.507
2011-06-17,770.374
2011-06-20,764.735
2011-06-21,784.015
2011-06-22,785.838
2011-06-23,753.94
2011-06-24,750.869
2011-06-27,758.586
2011-06-28,773.629
2011-06-29,790.944
2011-06-30,811.35
2011-07-01,816.626
2011-07-04,815.875
2011-07-05,806.656
2011-07-06,792.945
2011-07-07,798.441
2011-07-08,777.818
2011-07-11,739.109
2011-07-12,732.92
2011-07-13,745.083
2011-07-14,737.345
2011-07-15,729.76
2011-07-18,708.3
2011-07-19,727.046
2011-07-20,741.839
2011-07-21,766.786
2011-07-22,771.249
2011-07-25,758.244
2011-07-26,761.402
2011-07-27,746.145
2011-07-28,742.931
2011-07-29,736.862
2011-08-01,708.677
2011-08-02,697.321
2011-08-03,686.253
2011-08-04,654.868
2011-08-05,645.35
2011-08-08,618.121
2011-08-09,623.619
2011-08-10,582.612
2011-08-11,600.886
2011-08-12,623.706
2011-08-15,639.786
2011-08-16,633.987
2011-08-17,641.354
2011-08-18,601.272
2011-08-19,594.492
2011-08-22,601.768
2011-08-23,608.391
2011-08-24,620.642
2011-08-25,614.257
2011-08-26,606.458
2011-08-29,628.688
2011-08-30,625.274
2011-08-31,644.612
2011-09-01,640.211
2011-09-02,613.915
2011-09-05,581.453
2011-09-06,569.162
2011-09-07,589.752
2011-09-08,593.432
2011-09-09,557.918
2011-09-12,528.01
2011-09-13,540.799
2011-09-14,547.575
2011-09-15,575.402
2011-09-16,569.628
2011-09-19,546.649
2011-09-20,555.435
2011-09-21,544.904
2011-09-22,507.698
2011-09-23,519.743
2011-09-26,529.5
2011-09-27,571.192
2011-09-28,565.425
2011-09-29,577.317
2011-09-30,559.094
2011-10-03,542.874
2011-10-04,529.154
2011-10-05,552.709
2011-10-06,577.714
2011-10-07,586.493
2011-10-10,605.576
2011-10-11,605.273
2011-10-12,627.015
2011-10-13,611.883
2011-10-14,623.461
2011-10-17,609.522
2011-10-18,596.281
2011-10-19,608.343
2011-10-20,588.257
2011-10-21,615.162
2011-10-24,623.425
2011-10-25,613.766
2011-10-26,608.529
2011-10-27,667.767
2011-10-28,664.258
2011-10-31,630.294
2011-11-01,579.921
2011-11-02,593.758
2011-11-03,607.823
2011-11-04,594.584
2011-11-07,592.052
2011-11-08,602.369
2011-11-09,578.785
2011-11-10,578.929
2011-11-11,600.437
2011-11-14,589.502
2011-11-15,572.452
2011-11-16,577.783
2011-11-17,566.619
2011-11-18,563.846
2011-11-21,542.215
2011-11-22,535.91
2011-11-23,521.643
2011-11-24,519.082
2011-11-25,525.089
2011-11-28,559.826
2011-11-29,561.216
2011-11-30,591.55
2011-12-01,588.362
2011-12-02,596.464
2011-12-05,607.382
2011-12-06,599.545
2011-12-07,599.651
2011-12-08,579.844
2011-12-09,597.896
2011-12-12,574.052
2011-12-13,566.243
2011-12-14,540.999
2011-12-15,547.782
2011-12-16,545.558
2011-12-19,545.653
2011-12-20,565.092
2011-12-21,557.278
2011-12-22,567.392
2011-12-23,571.724
2011-12-26,571.724
2011-12-27,572.358
2011-12-28,559.528
2011-12-29,569.069
2011-12-30,578.124
2012-01-02,590.909
2012-01-03,597.353
2012-01-04,580.507
2012-01-05,563.572
2012-01-06,558.978
2012-01-09,555.354
2012-01-10,571.236
2012-01-11,565.897
2012-01-12,569.768
2012-01-13,563.358
2012-01-16,568.711
2012-01-17,580.561
2012-01-18,582.028
2012-01-19,598.717
2012-01-20,599.025
2012-01-23,608.939
2012-01-24,603.005
2012-01-25,601.191
2012-01-26,619.326
2012-01-27,609.858
2012-01-30,597.046
2012-01-31,601.876
2012-02-01,619.343
2012-02-02,621.408
2012-02-03,627.634
2012-02-06,622.188
2012-02-07,633.991
2012-02-08,635.549
2012-02-09,640.388
2012-02-10,621.763
2012-02-13,624.766
2012-02-14,615.539
2012-02-15,614.485
2012-02-16,615.154
2012-02-17,631.702
2012-02-20,641.517
2012-02-21,641.426
2012-02-22,633.356
2012-02-23,635.353
2012-02-24,648.568
2012-02-27,640.0
2012-02-28,642.984
2012-02-29,639.8
2012-03-01,645.317
2012-03-02,640.293
2012-03-05,637.91
2012-03-06,609.43
2012-03-07,614.885
2012-03-08,634.773
2012-03-09,629.904
2012-03-12,629.635
2012-03-13,640.232
2012-03-14,641.339
2012-03-15,645.053
2012-03-16,652.744
2012-03-19,656.29
2012-03-20,647.364
2012-03-21,643.687
2012-03-22,633.365
2012-03-23,637.62
2012-03-26,643.707
2012-03-27,633.499
2012-03-28,623.544
2012-03-29,613.18
2012-03-30,621.649
2012-04-02,627.261
2012-04-03,616.338
2012-04-04,589.884
2012-04-05,586.859
2012-04-06,586.859
2012-04-09,587.196
2012-04-10,569.027
2012-04-11,573.28
2012-04-12,578.044
2012-04-13,558.541
2012-04-16,556.824
2012-04-17,578.118
2012-04-18,566.666
2012-04-19,552.727
2012-04-20,562.096
2012-04-23,541.86
2012-04-24,556.853
2012-04-25,569.225
2012-04-26,570.75
2012-04-27,581.286
2012-04-30,571.704
2012-05-01,571.25
2012-05-02,567.479
2012-05-03,564.644
2012-05-04,556.23
2012-05-07,563.833
2012-05-08,548.523
2012-05-09,542.473
2012-05-10,552.496
2012-05-11,551.102
2012-05-14,531.892
2012-05-15,523.041
2012-05-16,522.856
2012-05-17,514.701
2012-05-18,518.779
2012-05-21,524.072
2012-05-22,535.017
2012-05-23,513.121
2012-05-24,520.569
2012-05-25,519.38
2012-05-28,517.854
2012-05-29,522.148
2012-05-30,507.1
2012-05-31,507.115
2012-06-01,498.2
2012-06-04,507.37
2012-06-05,511.95
2012-06-06,524.681
2012-06-07,527.405
2012-06-08,522.015
2012-06-11,522.025
2012-06-12,521.051
2012-06-13,524.024
2012-06-14,526.639
2012-06-15,540.597
2012-06-18,533.253
2012-06-19,549.791
2012-06-20,554.591
2012-06-21,547.608
2012-06-22,543.357
2012-06-25,527.366
2012-06-26,525.308
2012-06-27,534.4
2012-06-28,531.861
2012-06-29,570.196
2012-07-02,574.1
2012-07-03,580.472
2012-07-04,574.806
2012-07-05,560.89
2012-07-06,546.16
2012-07-09,545.533
2012-07-10,545.957
2012-07-11,545.751
2012-07-12,539.881
2012-07-13,549.956
2012-07-16,549.651
2012-07-17,547.015
2012-07-18,560.766
2012-07-19,563.009
2012-07-20,542.878
2012-07-23,524.846
2012-07-24,516.554
2012-07-25,520.684
2012-07-26,552.256
2012-07-27,570.674
2012-07-30,573.673
2012-07-31,573.381
2012-08-01,576.006
2012-08-02,552.321
2012-08-03,587.704
2012-08-06,596.202
2012-08-07,609.516
2012-08-08,604.775
2012-08-09,604.809
2012-08-10,601.773
2012-08-13,602.929
2012-08-14,605.793
2012-08-15,604.006
2012-08-16,613.929
2012-08-17,612.016
2012-08-20,611.873
2012-08-21,624.754
2012-08-22,615.04
2012-08-23,614.613
2012-08-24,610.487
2012-08-27,616.07
2012-08-28,612.892
2012-08-29,607.973
2012-08-30,600.919
2012-08-31,613.925
2012-09-03,619.364
2012-09-04,608.257
2012-09-05,610.984
2012-09-06,633.139
2012-09-07,647.426
2012-09-10,646.213
2012-09-11,659.878
2012-09-12,665.167
2012-09-13,657.979
2012-09-14,687.241
2012-09-17,680.904
2012-09-18,666.5
2012-09-19,671.754
2012-09-20,660.329
2012-09-21,667.982
2012-09-24,659.084
2012-09-25,666.182
2012-09-26,637.831
2012-09-27,644.701
2012-09-28,626.199
2012-10-01,644.053
2012-10-02,641.417
2012-10-03,638.797
2012-10-04,641.375
2012-10-05,655.693
2012-10-08,641.104
2012-10-09,634.393
2012-10-10,630.69
2012-10-11,642.109
2012-10-12,637.722
2012-10-15,642.626
2012-10-16,664.437
2012-10-17,677.618
2012-10-18,679.532
2012-10-19,669.732
2012-10-22,668.866
2012-10-23,648.879
2012-10-24,651.899
2012-10-25,647.371
2012-10-26,650.643
2012-10-29,642.799
2012-10-30,657.969
2012-10-31,649.035
2012-11-01,656.442
2012-11-02,654.638
2012-11-05,641.527
2012-11-06,649.178
2012-11-07,632.314
2012-11-08,630.146
2012-11-09,630.519
2012-11-12,629.202
2012-11-13,632.768
2012-11-14,628.291
2012-11-15,629.286
2012-11-16,615.613
2012-11-19,640.845
2012-11-20,643.198
2012-11-21,647.331
2012-11-22,653.926
2012-11-23,664.119
2012-11-26,658.234
2012-11-27,654.769
2012-11-28,654.826
2012-11-29,670.35
2012-11-30,668.549
2012-12-03,673.054
2012-12-04,676.746
2012-12-05,679.035
2012-12-06,674.872
2012-12-07,671.604
2012-12-10,671.737
2012-12-11,683.456
2012-12-12,688.519
2012-12-13,690.737
2012-12-14,691.695
2012-12-17,696.158
2012-12-18,700.292
2012-12-19,704.662
2012-12-20,703.678
2012-12-21,699.968
2012-12-24,700.023
2012-12-25,700.023
2012-12-26,701.455
2012-12-27,705.389
2012-12-28,693.266
2012-12-31,695.605
2013-01-01,695.605
2013-01-02,718.586
2013-01-03,709.725
2013-01-04,708.491
2013-01-07,708.082
2013-01-08,707.682
2013-01-09,709.607
2013-01-10,717.597
2013-01-11,725.62
2013-01-14,727.122
2013-01-15,720.854
2013-01-16,718.537
2013-01-17,729.151
2013-01-18,724.234
2013-01-21,731.598
2013-01-22,722.539
2013-01-23,715.896
2013-01-24,727.07
2013-01-25,737.312
2013-01-28,738.212
2013-01-29,739.79
2013-01-30,740.698
2013-01-31,733.994
2013-02-01,747.31
2013-02-04,714.639
2013-02-05,721.459
2013-02-06,710.101
2013-02-07,691.495
2013-02-08,702.307
2013-02-11,705.831
2013-02-12,717.678
2013-02-13,716.584
2013-02-14,705.008
2013-02-15,702.297
2013-02-18,706.31
2013-02-19,719.22
2013-02-20,712.679
2013-02-21,682.854
2013-02-22,695.246
2013-02-25,701.075
2013-02-26,672.099
2013-02-27,688.113
2013-02-28,690.361
2013-03-01,678.987
2013-03-04,681.619
2013-03-05,699.407
2013-03-06,695.298
2013-03-07,702.522
2013-03-08,709.096
2013-03-11,710.841
2013-03-12,711.535
2013-03-13,704.481
2013-03-14,714.93
2013-03-15,713.274
2013-03-18,701.997
2013-03-19,688.349
2013-03-20,705.226
2013-03-21,697.042
2013-03-22,698.352
2013-03-25,680.809
2013-03-26,683.706
2013-03-27,671.598
2013-03-28,677.644
2013-03-29,677.644
2013-04-01,677.961
2013-04-02,690.599
2013-04-03,678.87
2013-04-04,675.408
2013-04-05,674.411
2013-04-08,673.009
2013-04-09,680.446
2013-04-10,697.481
2013-04-11,706.531
2013-04-12,694.905
2013-04-15,692.814
2013-04-16,691.5
2013-04-17,667.722
2013-04-18,667.497
2013-04-19,675.598
2013-04-22,674.506
2013-04-23,700.117
2013-04-24,711.722
2013-04-25,714.212
2013-04-26,709.328
2013-04-29,725.171
2013-04-30,727.488
2013-05-01,727.984
2013-05-02,722.818
2013-05-03,738.303
2013-05-06,732.845
2013-05-07,741.055
2013-05-08,752.641
2013-05-09,746.978
2013-05-10,746.699
2013-05-13,744.225
2013-05-14,748.524
2013-05-15,744.954
2013-05-16,745.739
2013-05-17,745.841
2013-05-20,751.846
2013-05-21,756.048
2013-05-22,761.083
2013-05-23,745.912
2013-05-24,746.221
2013-05-27,754.883
2013-05-28,762.197
2013-05-29,753.9
2013-05-30,763.3
2013-05-31,747.902
2013-06-03,746.932
2013-06-04,751.806
2013-06-05,738.959
2013-06-06,735.939
2013-06-07,749.974
2013-06-10,745.149
2013-06-11,739.475
2013-06-12,739.061
2013-06-13,740.578
2013-06-14,745.11
2013-06-17,759.599
2013-06-18,761.846
2013-06-19,756.049
2013-06-20,714.37
2013-06-21,703.351
2013-06-24,690.442
2013-06-25,698.769
2013-06-26,711.409
2013-06-27,718.919
2013-06-28,714.016
2013-07-01,720.334
2013-07-02,715.628
2013-07-03,703.685
2013-07-04,722.938
2013-07-05,707.783
2013-07-08,724.138
2013-07-09,723.247
2013-07-10,725.279
2013-07-11,740.467
2013-07-12,739.562
2013-07-15,744.654
2013-07-16,745.041
2013-07-17,746.08
2013-07-18,760.998
2013-07-19,762.289
2013-07-22,772.131
2013-07-23,771.839
2013-07-24,781.702
2013-07-25,780.282
2013-07-26,782.803
2013-07-29,780.512
2013-07-30,784.36
2013-07-31,785.984
2013-08-01,789.357
2013-08-02,793.708
2013-08-05,793.838
2013-08-06,791.615
2013-08-07,796.656
2013-08-08,808.778
2013-08-09,809.801
2013-08-12,805.492
2013-08-13,806.086
2013-08-14,811.931
2013-08-15,807.684
2013-08-16,821.371
2013-08-19,812.011
2013-08-20,803.959
2013-08-21,796.685
2013-08-22,804.508
2013-08-23,811.175
2013-08-26,808.641
2013-08-27,789.099
2013-08-28,788.623
2013-08-29,787.338
2013-08-30,772.158
2013-09-02,787.784
2013-09-03,777.802
2013-09-04,783.386
2013-09-05,785.792
2013-09-06,797.759
2013-09-09,801.814
2013-09-10,817.204
2013-09-11,822.842
2013-09-12,819.676
2013-09-13,817.607
2013-09-16,827.576
2013-09-17,825.996
2013-09-18,828.59
2013-09-19,848.189
2013-09-20,845.055
2013-09-23,839.228
2013-09-24,847.444
2013-09-25,850.06
2013-09-26,846.848
2013-09-27,853.385
2013-09-30,843.245
2013-10-01,855.286
2013-10-02,854.581
2013-10-03,849.816
2013-10-04,858.002
2013-10-07,857.967
2013-10-08,853.319
2013-10-09,850.545
2013-10-10,872.89
2013-10-11,875.073
2013-10-14,879.081
2013-10-15,883.925
2013-10-16,886.734
2013-10-17,896.924
2013-10-18,903.975
2013-10-21,900.197
2013-10-22,909.104
2013-10-23,899.322
2013-10-24,907.962
2013-10-25,906.188
2013-10-28,898.922
2013-10-29,904.899
2013-10-30,905.985
2013-10-31,903.417
2013-11-01,889.562
2013-11-04,892.289
2013-11-05,882.086
2013-11-06,894.501
2013-11-07,883.758
2013-11-08,875.961
2013-11-11,887.011
2013-11-12,883.945
2013-11-13,876.782
2013-11-14,890.291
2013-11-15,895.497
2013-11-18,904.306
2013-11-19,892.514
2013-11-20,887.798
2013-11-21,888.14
2013-11-22,897.166
2013-11-25,900.678
2013-11-26,900.655
2013-11-27,904.837
2013-11-28,909.283
2013-11-29,908.97
2013-12-02,901.812
2013-12-03,879.412
2013-12-04,871.906
2013-12-05,866.023
2013-12-06,875.207
2013-12-09,877.792
2013-12-10,872.474
2013-12-11,871.123
2013-12-12,866.16
2013-12-13,861.911
2013-12-16,879.077
2013-12-17,866.942
2013-12-18,881.331
2013-12-19,891.267
2013-12-20,895.971
2013-12-23,904.7
2013-12-24,902.119
2013-12-25,902.119
2013-12-26,903.802
2013-12-27,921.435
2013-12-30,922.904
2013-12-31,925.504
2014-01-01,925.504
2014-01-02,899.342
2014-01-03,901.348
2014-01-06,900.58
2014-01-07,909.961
2014-01-08,909.905
2014-01-09,900.925
2014-01-10,910.497
2014-01-13,910.419
2014-01-14,917.271
2014-01-15,925.616
2014-01-16,920.508
2014-01-17,920.289
2014-01-20,920.496
2014-01-21,916.24
2014-01-22,917.369
2014-01-23,917.808
2014-01-24,890.934
2014-01-27,887.283
2014-01-28,897.218
2014-01-29,889.357
2014-01-30,895.876
2014-01-31,883.335
2014-02-03,869.319
2014-02-04,871.296
2014-02-05,873.729
2014-02-06,890.744
2014-02-07,902.791
2014-02-10,903.531
2014-02-11,917.183
2014-02-12,919.964
2014-02-13,923.711
2014-02-14,931.565
2014-02-17,930.727
2014-02-18,933.71
2014-02-19,935.927
2014-02-20,936.084
2014-02-21,946.664
2014-02-24,955.276
2014-02-25,953.511
2014-02-26,946.348
2014-02-27,947.984
2014-02-28,961.107
2014-03-03,932.494
2014-03-04,954.054
2014-03-05,955.223
2014-03-06,971.165
2014-03-07,958.526
2014-03-10,965.217
2014-03-11,958.893
2014-03-12,954.235
2014-03-13,941.152
2014-03-14,933.615
2014-03-17,947.483
2014-03-18,957.971
2014-03-19,956.289
2014-03-20,952.131
2014-03-21,953.342
2014-03-24,941.115
2014-03-25,954.614
2014-03-26,963.099
2014-03-27,959.07
2014-03-28,967.906
2014-03-31,966.653
2014-04-01,976.925
2014-04-02,975.441
2014-04-03,978.549
2014-04-04,984.39
2014-04-07,975.359
2014-04-08,976.936
2014-04-09,982.957
2014-04-10,976.241
2014-04-11,966.055
2014-04-14,966.994
2014-04-15,955.738
2014-04-16,966.631
2014-04-17,976.35
2014-04-18,976.35
2014-04-21,974.127
2014-04-22,987.931
2014-04-23,981.872
2014-04-24,985.948
2014-04-25,978.944
2014-04-28,984.559
2014-04-29,995.324
2014-04-30,996.564
2014-05-01,996.564
2014-05-02,991.509
2014-05-05,995.363
2014-05-06,990.599
2014-05-07,997.182
2014-05-08,1007.411
2014-05-09,989.989
2014-05-12,997.297
2014-05-13,992.34
2014-05-14,993.368
2014-05-15,979.494
2014-05-16,984.02
2014-05-19,987.829
2014-05-20,985.168
2014-05-21,986.309
2014-05-22,987.873
2014-05-23,990.434
2014-05-26,999.207
2014-05-27,995.442
2014-05-28,994.095
2014-05-29,994.86
2014-05-30,993.146
2014-06-02,993.346
2014-06-03,992.048
2014-06-04,991.255
2014-06-05,1001.918
2014-06-06,1014.556
2014-06-09,1012.96
2014-06-10,1009.373
2014-06-11,1000.214
2014-06-12,1004.367
2014-06-13,1003.174
2014-06-16,998.6
2014-06-17,1001.095
2014-06-18,1003.093
2014-06-19,1014.293
2014-06-20,1003.941
2014-06-23,1001.703
2014-06-24,1002.382
2014-06-25,992.011
2014-06-26,982.08
2014-06-27,984.032
2014-06-30,984.44
2014-07-01,994.952
2014-07-02,988.6
2014-07-03,993.331
2014-07-04,985.519
2014-07-07,971.871
2014-07-08,959.352
2014-07-09,963.68
2014-07-10,948.377
2014-07-11,951.978
2014-07-14,961.929
2014-07-15,947.083
2014-07-16,960.344
2014-07-17,945.754
2014-07-18,950.401
2014-07-21,945.87
2014-07-22,958.281
2014-07-23,959.59
2014-07-24,969.857
2014-07-25,952.622
2014-07-28,958.607
2014-07-29,963.91
2014-07-30,947.244
2014-07-31,937.105
2014-08-01,932.512
2014-08-04,938.498
2014-08-05,935.751
2014-08-06,927.804
2014-08-07,913.413
2014-08-08,919.256
2014-08-11,926.589
2014-08-12,915.847
2014-08-13,925.396
2014-08-14,926.953
2014-08-15,919.672
2014-08-18,929.828
2014-08-19,931.682
2014-08-20,925.374
2014-08-21,938.005
2014-08-22,923.781
2014-08-25,941.801
2014-08-26,955.385
2014-08-27,957.459
2014-08-28,948.723
2014-08-29,953.936
2014-09-01,951.417
2014-09-02,947.972
2014-09-03,959.766
2014-09-04,962.559
2014-09-05,960.587
2014-09-08,957.782
2014-09-09,950.704
2014-09-10,952.247
2014-09-11,951.347
2014-09-12,951.678
2014-09-15,947.799
2014-09-16,945.85
2014-09-17,953.852
2014-09-18,957.644
2014-09-19,951.802
2014-09-22,948.589
2014-09-23,936.019
2014-09-24,945.767
2014-09-25,929.075
2014-09-26,936.84
2014-09-29,927.246
2014-09-30,937.293
2014-10-01,923.693
2014-10-02,897.514
2014-10-03,895.962
2014-10-06,900.073
2014-10-07,887.629
2014-10-08,882.159
2014-10-09,876.558
2014-10-10,856.347
2014-10-13,864.223
2014-10-14,864.075
2014-10-15,832.823
2014-10-16,827.967
2014-10-17,854.164
2014-10-20,846.484
2014-10-21,862.627
2014-10-22,864.158
2014-10-23,877.559
2014-10-24,873.761
2014-10-27,867.576
2014-10-28,864.586
2014-10-29,859.849
2014-10-30,856.399
2014-10-31,869.098
2014-11-03,855.926
2014-11-04,846.195
2014-11-05,857.112
2014-11-06,854.918
2014-11-07,846.23
2014-11-10,854.756
2014-11-11,856.841
2014-11-12,845.385
2014-11-13,845.222
2014-11-14,848.163
2014-11-17,854.227
2014-11-18,867.639
2014-11-19,868.676
2014-11-20,859.583
2014-11-21,874.21
2014-11-24,879.422
2014-11-25,885.002
2014-11-26,887.551
2014-11-27,884.368
2014-11-28,883.389
2014-12-01,880.691
2014-12-02,879.996
2014-12-03,875.176
2014-12-04,865.831
2014-12-05,875.421
2014-12-08,866.091
2014-12-09,851.002
2014-12-10,845.437
2014-12-11,845.825
2014-12-12,825.494
2014-12-15,801.097
2014-12-16,826.494
2014-12-17,823.836
2014-12-18,844.093
2014-12-19,840.54
2014-12-22,841.715
2014-12-23,849.255
2014-12-24,846.47
2014-12-25,846.47
2014-12-26,845.15
2014-12-29,850.113
2014-12-30,832.692
2014-12-31,832.608
2015-01-01,832.608
2015-01-02,825.537
2015-01-05,786.952
2015-01-06,779.978
2015-01-07,778.307
2015-01-08,806.498
2015-01-09,790.217
2015-01-12,796.761
2015-01-13,807.846
2015-01-14,792.337
2015-01-15,797.295
2015-01-16,804.691
2015-01-19,816.217
2015-01-20,821.747
2015-01-21,830.5
2015-01-22,832.45
2015-01-23,831.87
2015-01-26,837.214
2015-01-27,838.405
2015-01-28,829.085
2015-01-29,831.609
2015-01-30,823.096
2015-02-02,835.129
2015-02-03,855.385
2015-02-04,851.307
2015-02-05,854.132
2015-02-06,847.022
2015-02-09,838.419
2015-02-10,842.791
2015-02-11,837.523
2015-02-12,850.926
2015-02-13,862.978
2015-02-16,862.023
2015-02-17,861.978
2015-02-18,866.796
2015-02-19,872.424
2015-02-20,868.827
2015-02-23,874.656
2015-02-24,879.393
2015-02-25,880.015
2015-02-26,871.44
2015-02-27,877.24
2015-03-02,866.678
2015-03-03,857.176
2015-03-04,856.564
2015-03-05,858.321
2015-03-06,842.906
2015-03-09,835.974
2015-03-10,814.103
2015-03-11,820.932
2015-03-12,821.624
2015-03-13,816.327
2015-03-16,829.93
2015-03-17,830.134
2015-03-18,835.991
2015-03-19,836.687
2015-03-20,861.873
2015-03-23,870.617
2015-03-24,876.417
2015-03-25,873.279
2015-03-26,863.254
2015-03-27,865.109
2015-03-30,869.089
2015-03-31,852.332
2015-04-01,860.455
2015-04-02,871.446
2015-04-03,871.446
2015-04-06,883.538
2015-04-07,885.447
2015-04-08,876.584
2015-04-09,878.105
2015-04-10,878.054
2015-04-13,876.849
2015-04-14,880.585
2015-04-15,880.004
2015-04-16,879.419
2015-04-17,871.702
2015-04-20,878.898
2015-04-21,874.106
2015-04-22,877.053
2015-04-23,878.743
2015-04-24,888.387
2015-04-27,902.877
2015-04-28,897.525
2015-04-29,889.585
2015-04-30,895.51
2015-05-01,896.869
2015-05-04,895.466
2015-05-05,879.83
2015-05-06,896.096
2015-05-07,884.7
2015-05-08,901.304
2015-05-11,890.616
2015-05-12,890.304
2015-05-13,898.913
2015-05-14,912.691
2015-05-15,910.132
2015-05-18,906.291
2015-05-19,905.259
2015-05-20,907.649
2015-05-21,911.872
2015-05-22,903.057
2015-05-25,896.676
2015-05-26,881.329
2015-05-27,896.803
2015-05-28,891.399
2015-05-29,872.077
2015-06-01,869.093
2015-06-02,887.188
2015-06-03,905.14
2015-06-04,898.716
2015-06-05,874.514
2015-06-08,871.057
2015-06-09,873.966
2015-06-10,892.727
2015-06-11,892.917
2015-06-12,882.986
2015-06-15,866.017
2015-06-16,867.798
2015-06-17,861.409
2015-06-18,876.855
2015-06-19,872.866
2015-06-22,914.224
2015-06-23,907.834
2015-06-24,907.183
2015-06-25,908.099
2015-06-26,907.596
2015-06-29,872.213
2015-06-30,858.803
2015-07-01,870.898
2015-07-02,864.88
2015-07-03,859.363
2015-07-06,837.292
2015-07-07,808.521
2015-07-08,825.555
2015-07-09,845.834
2015-07-10,883.234
2015-07-13,888.224
2015-07-14,894.372
2015-07-15,893.673
2015-07-16,903.853
2015-07-17,898.966
2015-07-20,901.156
2015-07-21,900.753
2015-07-22,893.284
2015-07-23,903.316
2015-07-24,897.026
2015-07-27,886.54
2015-07-28,889.148
2015-07-29,895.922
2015-07-30,891.388
2015-07-31,907.77
