Date,FRANCE LARGE VALUE Large Cap
2005-11-10,605.995
2005-11-11,613.716
2005-11-14,613.972
2005-11-15,610.966
2005-11-16,606.732
2005-11-17,609.553
2005-11-18,613.617
2005-11-21,619.914
2005-11-22,616.196
2005-11-23,626.017
2005-11-24,623.459
2005-11-25,622.178
2005-11-28,624.498
2005-11-29,625.441
2005-11-30,622.657
2005-12-01,629.003
2005-12-02,630.431
2005-12-05,631.808
2005-12-06,638.123
2005-12-07,632.202
2005-12-08,636.557
2005-12-09,635.051
2005-12-12,642.606
2005-12-13,644.028
2005-12-14,647.903
2005-12-15,642.608
2005-12-16,648.919
2005-12-19,643.963
2005-12-20,641.147
2005-12-21,644.561
2005-12-22,647.836
2005-12-23,648.688
2005-12-26,648.688
2005-12-27,649.703
2005-12-28,651.241
2005-12-29,649.745
2005-12-30,639.248
2006-01-02,644.098
2006-01-03,657.963
2006-01-04,673.704
2006-01-05,672.455
2006-01-06,679.423
2006-01-09,676.733
2006-01-10,673.932
2006-01-11,678.586
2006-01-12,677.849
2006-01-13,674.127
2006-01-16,676.318
2006-01-17,666.578
2006-01-18,662.293
2006-01-19,670.157
2006-01-20,662.299
2006-01-23,670.587
2006-01-24,670.992
2006-01-25,679.54
2006-01-26,695.956
2006-01-27,704.655
2006-01-30,700.158
2006-01-31,704.872
2006-02-01,710.712
2006-02-02,699.663
2006-02-03,694.378
2006-02-06,693.373
2006-02-07,693.554
2006-02-08,684.518
2006-02-09,696.489
2006-02-10,689.322
2006-02-13,699.246
2006-02-14,697.628
2006-02-15,692.299
2006-02-16,698.91
2006-02-17,705.419
2006-02-20,706.62
2006-02-21,706.915
2006-02-22,714.18
2006-02-23,713.858
2006-02-24,717.214
2006-02-27,714.552
2006-02-28,708.788
2006-03-01,719.204
2006-03-02,714.371
2006-03-03,712.155
2006-03-06,714.804
2006-03-07,703.66
2006-03-08,701.745
2006-03-09,705.077
2006-03-10,712.217
2006-03-13,720.498
2006-03-14,729.729
2006-03-15,733.481
2006-03-16,740.716
2006-03-17,743.141
2006-03-20,743.14
2006-03-21,742.347
2006-03-22,741.995
2006-03-23,735.401
2006-03-24,738.398
2006-03-27,731.813
2006-03-28,733.284
2006-03-29,732.231
2006-03-30,749.803
2006-03-31,743.922
2006-04-03,750.789
2006-04-04,752.78
2006-04-05,757.515
2006-04-06,756.017
2006-04-07,740.1
2006-04-10,741.111
2006-04-11,728.813
2006-04-12,723.259
2006-04-13,723.413
2006-04-14,723.413
2006-04-17,734.903
2006-04-18,733.629
2006-04-19,747.853
2006-04-20,752.355
2006-04-21,761.205
2006-04-24,757.467
2006-04-25,762.627
2006-04-26,770.477
2006-04-27,772.515
2006-04-28,771.39
2006-05-01,772.737
2006-05-02,783.887
2006-05-03,775.077
2006-05-04,786.461
2006-05-05,800.039
2006-05-08,801.231
2006-05-09,809.878
2006-05-10,807.336
2006-05-11,807.231
2006-05-12,793.222
2006-05-15,775.987
2006-05-16,779.838
2006-05-17,748.124
2006-05-18,749.189
2006-05-19,754.622
2006-05-22,739.296
2006-05-23,760.103
2006-05-24,744.444
2006-05-25,758.311
2006-05-26,768.965
2006-05-29,768.036
2006-05-30,757.005
2006-05-31,764.375
2006-06-01,766.077
2006-06-02,774.676
2006-06-05,768.991
2006-06-06,744.031
2006-06-07,747.196
2006-06-08,717.148
2006-06-09,731.772
2006-06-12,720.907
2006-06-13,701.911
2006-06-14,705.778
2006-06-15,723.752
2006-06-16,721.006
2006-06-19,720.854
2006-06-20,728.724
2006-06-21,732.518
2006-06-22,733.261
2006-06-23,731.87
2006-06-26,732.724
2006-06-27,730.831
2006-06-28,728.657
2006-06-29,745.523
2006-06-30,773.446
2006-07-03,776.519
2006-07-04,776.766
2006-07-05,761.514
2006-07-06,771.851
2006-07-07,775.673
2006-07-10,775.258
2006-07-11,766.845
2006-07-12,768.252
2006-07-13,754.305
2006-07-14,740.699
2006-07-17,729.242
2006-07-18,726.038
2006-07-19,748.369
2006-07-20,755.394
2006-07-21,749.82
2006-07-24,760.591
2006-07-25,762.735
2006-07-26,764.817
2006-07-27,781.849
2006-07-28,787.399
2006-07-31,783.654
2006-08-01,773.57
2006-08-02,788.964
2006-08-03,781.982
2006-08-04,797.291
2006-08-07,782.536
2006-08-08,784.005
2006-08-09,796.936
2006-08-10,783.054
2006-08-11,783.362
2006-08-14,791.505
2006-08-15,804.225
2006-08-16,812.329
2006-08-17,813.417
2006-08-18,808.399
2006-08-21,810.844
2006-08-22,807.854
2006-08-23,799.428
2006-08-24,804.886
2006-08-25,802.013
2006-08-28,810.174
2006-08-29,807.284
2006-08-30,813.175
2006-08-31,807.573
2006-09-01,812.287
2006-09-04,820.378
2006-09-05,812.47
2006-09-06,801.949
2006-09-07,788.137
2006-09-08,786.578
2006-09-11,784.836
2006-09-12,793.694
2006-09-13,795.031
2006-09-14,797.454
2006-09-15,794.287
2006-09-18,796.126
2006-09-19,792.327
2006-09-20,805.053
2006-09-21,809.952
2006-09-22,804.21
2006-09-25,800.516
2006-09-26,808.669
2006-09-27,814.921
2006-09-28,814.719
2006-09-29,812.871
2006-10-02,816.825
2006-10-03,812.147
2006-10-04,814.912
2006-10-05,820.737
2006-10-06,814.224
2006-10-09,816.35
2006-10-10,816.538
2006-10-11,817.396
2006-10-12,825.494
2006-10-13,821.899
2006-10-16,824.172
2006-10-17,816.039
2006-10-18,823.214
2006-10-19,828.628
2006-10-20,832.316
2006-10-23,834.313
2006-10-24,833.091
2006-10-25,838.141
2006-10-26,846.839
2006-10-27,846.061
2006-10-30,840.528
2006-10-31,842.123
2006-11-01,846.061
2006-11-02,834.04
2006-11-03,834.368
2006-11-06,845.786
2006-11-07,856.647
2006-11-08,853.887
2006-11-09,859.198
2006-11-10,863.935
2006-11-13,865.084
2006-11-14,862.898
2006-11-15,867.107
2006-11-16,865.339
2006-11-17,856.405
2006-11-20,858.569
2006-11-21,859.717
2006-11-22,864.347
2006-11-23,861.02
2006-11-24,863.863
2006-11-27,852.442
2006-11-28,853.783
2006-11-29,866.542
2006-11-30,864.139
2006-12-01,857.142
2006-12-04,861.641
2006-12-05,871.143
2006-12-06,870.168
2006-12-07,873.778
2006-12-08,875.814
2006-12-11,877.695
2006-12-12,876.577
2006-12-13,882.607
2006-12-14,886.722
2006-12-15,887.395
2006-12-18,883.688
2006-12-19,882.243
2006-12-20,888.937
2006-12-21,887.465
2006-12-22,877.314
2006-12-25,877.314
2006-12-26,875.947
2006-12-27,890.134
2006-12-28,890.811
2006-12-29,893.283
2007-01-01,893.283
2007-01-02,915.184
2007-01-03,910.041
2007-01-04,897.405
2007-01-05,881.234
2007-01-08,882.671
2007-01-09,885.99
2007-01-10,874.432
2007-01-11,890.54
2007-01-12,896.571
2007-01-15,899.616
2007-01-16,891.022
2007-01-17,885.953
2007-01-18,884.678
2007-01-19,893.182
2007-01-22,886.477
2007-01-23,889.947
2007-01-24,895.723
2007-01-25,890.634
2007-01-26,879.427
2007-01-29,885.51
2007-01-30,892.39
2007-01-31,889.985
2007-02-01,901.293
2007-02-02,899.553
2007-02-05,896.652
2007-02-06,897.943
2007-02-07,905.377
2007-02-08,900.528
2007-02-09,902.099
2007-02-12,890.962
2007-02-13,899.578
2007-02-14,912.787
2007-02-15,907.424
2007-02-16,905.096
2007-02-19,908.667
2007-02-20,904.748
2007-02-21,900.163
2007-02-22,897.976
2007-02-23,904.631
2007-02-26,912.473
2007-02-27,891.892
2007-02-28,874.559
2007-03-01,861.058
2007-03-02,853.198
2007-03-05,842.361
2007-03-06,849.874
2007-03-07,855.417
2007-03-08,866.989
2007-03-09,867.473
2007-03-12,864.609
2007-03-13,855.494
2007-03-14,831.089
2007-03-15,846.504
2007-03-16,847.281
2007-03-19,859.988
2007-03-20,865.362
2007-03-21,866.366
2007-03-22,886.894
2007-03-23,889.818
2007-03-26,881.899
2007-03-27,884.857
2007-03-28,879.73
2007-03-29,889.141
2007-03-30,887.235
2007-04-02,891.611
2007-04-03,902.612
2007-04-04,906.524
2007-04-05,911.765
2007-04-06,911.765
2007-04-09,907.015
2007-04-10,917.298
2007-04-11,915.99
2007-04-12,920.158
2007-04-13,929.348
2007-04-16,944.926
2007-04-17,947.528
2007-04-18,945.75
2007-04-19,943.608
2007-04-20,963.243
2007-04-23,956.017
2007-04-24,956.566
2007-04-25,968.924
2007-04-26,968.321
2007-04-27,969.767
2007-04-30,974.856
2007-05-01,971.213
2007-05-02,976.646
2007-05-03,977.916
2007-05-04,991.337
2007-05-07,992.728
2007-05-08,980.91
2007-05-09,988.422
2007-05-10,980.033
2007-05-11,990.319
2007-05-14,987.902
2007-05-15,999.01
2007-05-16,988.187
2007-05-17,983.363
2007-05-18,998.987
2007-05-21,998.279
2007-05-22,998.566
2007-05-23,1006.168
2007-05-24,989.051
2007-05-25,992.992
2007-05-28,995.872
2007-05-29,996.305
2007-05-30,988.452
2007-05-31,1000.0
2007-06-01,1008.216
2007-06-04,1005.13
2007-06-05,1000.253
2007-06-06,982.685
2007-06-07,969.585
2007-06-08,961.916
2007-06-11,970.329
2007-06-12,959.794
2007-06-13,965.166
2007-06-14,981.779
2007-06-15,995.26
2007-06-18,996.842
2007-06-19,997.82
2007-06-20,1001.395
2007-06-21,989.33
2007-06-22,988.293
2007-06-25,986.006
2007-06-26,977.78
2007-06-27,972.843
2007-06-28,986.525
2007-06-29,996.729
2007-07-02,1001.231
2007-07-03,1007.827
2007-07-04,1012.057
2007-07-05,1004.321
2007-07-06,1017.899
2007-07-09,1020.223
2007-07-10,1010.056
2007-07-11,1006.879
2007-07-12,1023.245
2007-07-13,1030.133
2007-07-16,1032.488
2007-07-17,1027.974
2007-07-18,1011.409
2007-07-19,1023.102
2007-07-20,1004.561
2007-07-23,1012.859
2007-07-24,995.267
2007-07-25,973.94
2007-07-26,948.351
2007-07-27,939.924
2007-07-30,941.551
2007-07-31,960.338
2007-08-01,941.261
2007-08-02,947.907
2007-08-03,937.733
2007-08-06,928.992
2007-08-07,944.849
2007-08-08,968.293
2007-08-09,936.916
2007-08-10,901.582
2007-08-13,921.534
2007-08-14,901.554
2007-08-15,889.272
2007-08-16,857.568
2007-08-17,886.286
2007-08-20,888.281
2007-08-21,890.686
2007-08-22,904.677
2007-08-23,909.335
2007-08-24,918.998
2007-08-27,922.633
2007-08-28,901.702
2007-08-29,907.263
2007-08-30,918.297
2007-08-31,929.114
2007-09-03,926.983
2007-09-04,929.982
2007-09-05,913.225
2007-09-06,920.505
2007-09-07,901.341
2007-09-10,896.539
2007-09-11,913.996
2007-09-12,921.352
2007-09-13,928.291
2007-09-14,920.875
2007-09-17,903.62
2007-09-18,922.447
2007-09-19,961.959
2007-09-20,963.321
2007-09-21,963.892
2007-09-24,960.415
2007-09-25,952.71
2007-09-26,960.228
2007-09-27,971.635
2007-09-28,974.648
2007-10-01,983.451
2007-10-02,983.193
2007-10-03,983.953
2007-10-04,984.337
2007-10-05,991.778
2007-10-08,983.633
2007-10-09,990.619
2007-10-10,991.487
2007-10-11,1000.214
2007-10-12,993.264
2007-10-15,988.04
2007-10-16,977.997
2007-10-17,983.924
2007-10-18,979.337
2007-10-19,970.022
2007-10-22,949.32
2007-10-23,960.488
2007-10-24,952.917
2007-10-25,971.791
2007-10-26,986.835
2007-10-29,994.691
2007-10-30,990.535
2007-10-31,1003.543
2007-11-01,977.953
2007-11-02,975.831
2007-11-05,966.437
2007-11-06,976.242
2007-11-07,985.375
2007-11-08,980.336
2007-11-09,959.308
2007-11-12,955.129
2007-11-13,960.493
2007-11-14,978.948
2007-11-15,960.899
2007-11-16,955.38
2007-11-19,942.028
2007-11-20,962.807
2007-11-21,943.041
2007-11-22,947.196
2007-11-23,964.375
2007-11-26,954.949
2007-11-27,955.133
2007-11-28,972.316
2007-11-29,980.037
2007-11-30,989.584
2007-12-03,980.955
2007-12-04,975.021
2007-12-05,987.207
2007-12-06,986.576
2007-12-07,996.189
2007-12-10,1006.681
2007-12-11,1000.524
2007-12-12,1003.733
2007-12-13,972.218
2007-12-14,963.042
2007-12-17,942.958
2007-12-18,944.227
2007-12-19,940.445
2007-12-20,941.706
2007-12-21,956.554
2007-12-24,958.712
2007-12-25,958.712
2007-12-26,965.302
2007-12-27,971.682
2007-12-28,979.751
2007-12-31,972.003
2008-01-01,972.003
2008-01-02,968.163
2008-01-03,969.16
2008-01-04,957.921
2008-01-07,960.125
2008-01-08,968.001
2008-01-09,959.55
2008-01-10,961.183
2008-01-11,964.282
2008-01-14,975.88
2008-01-15,948.02
2008-01-16,933.661
2008-01-17,921.289
2008-01-18,899.985
2008-01-21,831.901
2008-01-22,855.267
2008-01-23,812.93
2008-01-24,864.545
2008-01-25,854.657
2008-01-28,855.647
2008-01-29,869.271
2008-01-30,858.15
2008-01-31,857.816
2008-02-01,874.984
2008-02-04,873.402
2008-02-05,828.49
2008-02-06,832.815
2008-02-07,811.547
2008-02-08,805.801
2008-02-11,800.03
2008-02-12,829.346
2008-02-13,833.045
2008-02-14,835.006
2008-02-15,819.956
2008-02-18,834.097
2008-02-19,842.634
2008-02-20,825.141
2008-02-21,839.4
2008-02-22,833.888
2008-02-25,853.1
2008-02-26,867.562
2008-02-27,877.22
2008-02-28,864.494
2008-02-29,851.626
2008-03-03,846.254
2008-03-04,832.501
2008-03-05,850.523
2008-03-06,836.326
2008-03-07,826.243
2008-03-10,817.726
2008-03-11,828.398
2008-03-12,849.164
2008-03-13,838.426
2008-03-14,827.938
2008-03-17,804.896
2008-03-18,839.793
2008-03-19,825.872
2008-03-20,812.636
2008-03-21,812.636
2008-03-24,811.476
2008-03-25,851.613
2008-03-26,855.937
2008-03-27,866.54
2008-03-28,861.55
2008-03-31,865.566
2008-04-01,885.345
2008-04-02,900.503
2008-04-03,893.536
2008-04-04,900.712
2008-04-07,906.389
2008-04-08,902.697
2008-04-09,899.417
2008-04-10,898.227
2008-04-11,888.427
2008-04-14,883.61
2008-04-15,882.55
2008-04-16,905.259
2008-04-17,904.231
2008-04-18,915.311
2008-04-21,918.37
2008-04-22,914.526
2008-04-23,916.81
2008-04-24,906.29
2008-04-25,916.022
2008-04-28,921.474
2008-04-29,916.454
2008-04-30,916.81
2008-05-01,909.832
2008-05-02,924.528
2008-05-05,926.802
2008-05-06,926.003
2008-05-07,921.62
2008-05-08,915.562
2008-05-09,899.085
2008-05-12,906.188
2008-05-13,908.941
2008-05-14,918.443
2008-05-15,920.456
2008-05-16,930.598
2008-05-19,937.262
2008-05-20,931.846
2008-05-21,933.377
2008-05-22,933.107
2008-05-23,919.201
2008-05-26,921.201
2008-05-27,914.517
2008-05-28,918.074
2008-05-29,914.503
2008-05-30,922.361
2008-06-02,907.955
2008-06-03,910.032
2008-06-04,893.357
2008-06-05,895.072
2008-06-06,884.291
2008-06-09,883.469
2008-06-10,863.231
2008-06-11,850.053
2008-06-12,848.457
2008-06-13,846.622
2008-06-16,850.438
2008-06-17,859.483
2008-06-18,845.331
2008-06-19,839.73
2008-06-20,835.626
2008-06-23,827.53
2008-06-24,831.423
2008-06-25,843.053
2008-06-26,833.081
2008-06-27,829.684
2008-06-30,838.311
2008-07-01,818.952
2008-07-02,819.519
2008-07-03,822.459
2008-07-04,808.511
2008-07-07,820.569
2008-07-08,809.085
2008-07-09,824.372
2008-07-10,812.524
2008-07-11,794.022
2008-07-14,800.169
2008-07-15,786.59
2008-07-16,783.268
2008-07-17,808.271
2008-07-18,825.224
2008-07-21,830.01
2008-07-22,829.653
2008-07-23,838.69
2008-07-24,826.455
2008-07-25,828.302
2008-07-28,821.739
2008-07-29,812.459
2008-07-30,826.801
2008-07-31,828.749
2008-08-01,814.318
2008-08-04,808.582
2008-08-05,822.493
2008-08-06,831.743
2008-08-07,830.558
2008-08-08,816.989
2008-08-11,825.629
2008-08-12,815.916
2008-08-13,789.814
2008-08-14,797.983
2008-08-15,791.38
2008-08-18,792.385
2008-08-19,769.595
2008-08-20,777.4
2008-08-21,774.543
2008-08-22,788.626
2008-08-25,778.309
2008-08-26,772.288
2008-08-27,777.13
2008-08-28,794.994
2008-08-29,799.126
2008-09-01,788.189
2008-09-02,794.996
2008-09-03,776.614
2008-09-04,746.864
2008-09-05,721.347
2008-09-08,746.682
2008-09-09,737.329
2008-09-10,732.661
2008-09-11,719.156
2008-09-12,745.572
2008-09-15,711.888
2008-09-16,692.675
2008-09-17,681.581
2008-09-18,683.075
2008-09-19,756.225
2008-09-22,749.358
2008-09-23,739.804
2008-09-24,732.871
2008-09-25,754.092
2008-09-26,740.961
2008-09-29,692.875
2008-09-30,689.497
2008-10-01,691.867
2008-10-02,669.206
2008-10-03,694.478
2008-10-06,616.773
2008-10-07,628.32
2008-10-08,586.021
2008-10-09,582.123
2008-10-10,526.084
2008-10-13,584.8
2008-10-14,606.066
2008-10-15,565.22
2008-10-16,522.341
2008-10-17,551.347
2008-10-20,564.308
2008-10-21,567.058
2008-10-22,530.098
2008-10-23,530.703
2008-10-24,502.394
2008-10-27,470.84
2008-10-28,475.547
2008-10-29,538.63
2008-10-30,538.87
2008-10-31,546.37
2008-11-03,553.181
2008-11-04,590.259
2008-11-05,580.707
2008-11-06,532.326
2008-11-07,544.534
2008-11-10,550.286
2008-11-11,511.935
2008-11-12,493.582
2008-11-13,500.762
2008-11-14,511.689
2008-11-17,490.057
2008-11-18,496.679
2008-11-19,473.986
2008-11-20,453.422
2008-11-21,436.393
2008-11-24,495.999
2008-11-25,507.139
2008-11-26,500.452
2008-11-27,514.274
2008-11-28,510.808
2008-12-01,479.233
2008-12-02,495.584
2008-12-03,497.704
2008-12-04,500.961
2008-12-05,474.254
2008-12-08,527.234
2008-12-09,535.398
2008-12-10,542.298
2008-12-11,547.976
2008-12-12,537.341
2008-12-15,541.217
2008-12-16,556.268
2008-12-17,573.682
2008-12-18,578.357
2008-12-19,555.695
2008-12-22,542.206
2008-12-23,536.574
2008-12-24,534.761
2008-12-25,534.761
2008-12-26,537.342
2008-12-29,547.77
2008-12-30,559.621
2008-12-31,549.773
2009-01-01,549.773
2009-01-02,576.396
2009-01-05,563.012
2009-01-06,564.294
2009-01-07,568.773
2009-01-08,566.218
2009-01-09,554.539
2009-01-12,538.195
2009-01-13,523.044
2009-01-14,498.714
2009-01-15,483.916
2009-01-16,497.442
2009-01-19,486.868
2009-01-20,464.858
2009-01-21,460.808
2009-01-22,458.883
2009-01-23,446.034
2009-01-26,475.453
2009-01-27,474.701
2009-01-28,501.024
2009-01-29,484.323
2009-01-30,468.558
2009-02-02,460.315
2009-02-03,475.196
2009-02-04,486.263
2009-02-05,485.788
2009-02-06,495.057
2009-02-09,505.875
2009-02-10,485.163
2009-02-11,483.608
2009-02-12,468.354
2009-02-13,478.1
2009-02-16,466.713
2009-02-17,442.454
2009-02-18,441.223
2009-02-19,445.365
2009-02-20,421.218
2009-02-23,422.527
2009-02-24,419.029
2009-02-25,415.766
2009-02-26,426.184
2009-02-27,415.597
2009-03-02,395.098
2009-03-03,391.255
2009-03-04,408.167
2009-03-05,390.236
2009-03-06,386.875
2009-03-09,382.436
2009-03-10,410.702
2009-03-11,413.52
2009-03-12,418.44
2009-03-13,424.522
2009-03-16,442.932
2009-03-17,439.287
2009-03-18,444.485
2009-03-19,470.103
2009-03-20,465.576
2009-03-23,481.149
2009-03-24,479.286
2009-03-25,482.325
2009-03-26,483.361
2009-03-27,466.15
2009-03-30,440.341
2009-03-31,459.741
2009-04-01,465.852
2009-04-02,501.766
2009-04-03,496.431
2009-04-06,489.55
2009-04-07,478.247
2009-04-08,482.24
2009-04-09,492.255
2009-04-10,492.418
2009-04-13,496.593
2009-04-14,502.008
2009-04-15,494.886
2009-04-16,504.55
2009-04-17,511.286
2009-04-20,484.325
2009-04-21,482.585
2009-04-22,497.049
2009-04-23,495.119
2009-04-24,517.432
2009-04-27,511.476
2009-04-28,499.089
2009-04-29,518.836
2009-04-30,530.099
2009-05-01,530.179
2009-05-04,548.011
2009-05-05,548.995
2009-05-06,558.562
2009-05-07,555.427
2009-05-08,568.316
2009-05-11,563.316
2009-05-12,559.271
2009-05-13,541.977
2009-05-14,542.429
2009-05-15,544.832
2009-05-18,553.453
2009-05-19,567.174
2009-05-20,579.839
2009-05-21,564.711
2009-05-22,576.851
2009-05-25,580.008
2009-05-26,586.348
2009-05-27,591.276
2009-05-28,587.069
2009-05-29,598.535
2009-06-01,619.281
2009-06-02,624.807
2009-06-03,607.058
2009-06-04,608.66
2009-06-05,605.857
2009-06-08,589.302
2009-06-09,597.109
2009-06-10,600.064
2009-06-11,608.323
2009-06-12,605.82
2009-06-15,578.691
2009-06-16,578.332
2009-06-17,567.776
2009-06-18,579.397
2009-06-19,583.342
2009-06-22,562.36
2009-06-23,565.42
2009-06-24,578.376
2009-06-25,568.707
2009-06-26,568.126
2009-06-29,580.033
2009-06-30,568.657
2009-07-01,587.159
2009-07-02,563.611
2009-07-03,564.103
2009-07-06,554.695
2009-07-07,552.875
2009-07-08,541.046
2009-07-09,546.472
2009-07-10,536.336
2009-07-13,550.061
2009-07-14,556.58
2009-07-15,579.069
2009-07-16,586.601
2009-07-17,589.971
2009-07-20,604.625
2009-07-21,609.91
2009-07-22,608.44
2009-07-23,623.426
2009-07-24,620.552
2009-07-27,624.257
2009-07-28,613.933
2009-07-29,613.981
2009-07-30,627.429
2009-07-31,630.738
2009-08-03,654.004
2009-08-04,654.309
2009-08-05,650.819
2009-08-06,654.296
2009-08-07,657.799
2009-08-10,652.677
2009-08-11,641.819
2009-08-12,654.076
2009-08-13,662.466
2009-08-14,653.585
2009-08-17,632.07
2009-08-18,639.224
2009-08-19,644.514
2009-08-20,655.513
2009-08-21,681.19
2009-08-24,689.687
2009-08-25,694.815
2009-08-26,686.124
2009-08-27,683.758
2009-08-28,698.765
2009-08-31,689.038
2009-09-01,673.198
2009-09-02,667.489
2009-09-03,666.164
2009-09-04,674.5
2009-09-07,689.351
2009-09-08,697.099
2009-09-09,709.427
2009-09-10,706.929
2009-09-11,715.332
2009-09-14,714.96
2009-09-15,717.451
2009-09-16,736.19
2009-09-17,745.02
2009-09-18,744.132
2009-09-21,736.526
2009-09-22,746.029
2009-09-23,744.853
2009-09-24,729.117
2009-09-25,724.739
2009-09-28,738.925
2009-09-29,733.229
2009-09-30,732.543
2009-10-01,714.815
2009-10-02,703.502
2009-10-05,710.398
2009-10-06,734.918
2009-10-07,728.55
2009-10-08,740.931
2009-10-09,737.994
2009-10-12,749.971
2009-10-13,741.946
2009-10-14,763.627
2009-10-15,765.792
2009-10-16,748.034
2009-10-19,763.914
2009-10-20,759.818
2009-10-21,763.36
2009-10-22,752.393
2009-10-23,752.039
2009-10-26,732.721
2009-10-27,724.284
2009-10-28,705.068
2009-10-29,718.589
2009-10-30,694.068
2009-11-02,703.115
2009-11-03,683.873
2009-11-04,710.121
2009-11-05,720.924
2009-11-06,720.089
2009-11-09,743.673
2009-11-10,742.127
2009-11-11,749.463
2009-11-12,742.423
2009-11-13,744.095
2009-11-16,758.934
2009-11-17,744.875
2009-11-18,753.343
2009-11-19,734.178
2009-11-20,726.856
2009-11-23,751.032
2009-11-24,741.511
2009-11-25,754.052
2009-11-26,722.927
2009-11-27,731.469
2009-11-30,725.471
2009-12-01,750.178
2009-12-02,753.01
2009-12-03,754.322
2009-12-04,753.581
2009-12-07,748.161
2009-12-08,733.065
2009-12-09,728.483
2009-12-10,734.822
2009-12-11,730.902
2009-12-14,737.79
2009-12-15,734.346
2009-12-16,743.664
2009-12-17,724.005
2009-12-18,715.216
2009-12-21,732.301
2009-12-22,734.103
2009-12-23,742.105
2009-12-24,742.994
2009-12-25,742.994
2009-12-28,752.182
2009-12-29,755.997
2009-12-30,745.054
2009-12-31,747.464
2010-01-01,747.464
2010-01-04,766.644
2010-01-05,765.754
2010-01-06,764.051
2010-01-07,760.777
2010-01-08,763.173
2010-01-11,775.395
2010-01-12,766.704
2010-01-13,763.616
2010-01-14,763.954
2010-01-15,746.082
2010-01-18,751.094
2010-01-19,753.419
2010-01-20,729.677
2010-01-21,714.324
2010-01-22,710.603
2010-01-25,705.193
2010-01-26,703.426
2010-01-27,692.994
2010-01-28,674.911
2010-01-29,681.251
2010-02-01,683.665
2010-02-02,695.39
2010-02-03,691.069
2010-02-04,667.8
2010-02-05,640.13
2010-02-08,649.821
2010-02-09,650.412
2010-02-10,651.388
2010-02-11,645.362
2010-02-12,643.61
2010-02-15,644.79
2010-02-16,660.762
2010-02-17,667.316
2010-02-18,671.14
2010-02-19,668.756
2010-02-22,669.408
2010-02-23,659.961
2010-02-24,661.432
2010-02-25,643.306
2010-02-26,660.413
2010-03-01,661.987
2010-03-02,672.782
2010-03-03,685.134
2010-03-04,678.391
2010-03-05,692.069
2010-03-08,693.54
2010-03-09,691.949
2010-03-10,701.714
2010-03-11,700.318
2010-03-12,704.395
2010-03-15,692.936
2010-03-16,706.822
2010-03-17,709.753
2010-03-18,698.706
2010-03-19,692.074
2010-03-22,691.664
2010-03-23,695.495
2010-03-24,685.84
2010-03-25,694.746
2010-03-26,695.128
2010-03-29,700.754
2010-03-30,696.731
2010-03-31,700.922
2010-04-01,710.961
2010-04-02,710.961
2010-04-05,709.333
2010-04-06,706.868
2010-04-07,701.346
2010-04-08,694.111
2010-04-09,711.036
2010-04-12,718.556
2010-04-13,709.831
2010-04-14,717.686
2010-04-15,716.148
2010-04-16,699.661
2010-04-19,694.204
2010-04-20,704.767
2010-04-21,692.406
2010-04-22,677.812
2010-04-23,685.564
2010-04-26,690.502
2010-04-27,664.291
2010-04-28,649.248
2010-04-29,658.583
2010-04-30,655.381
2010-05-03,651.956
2010-05-04,622.904
2010-05-05,607.891
2010-05-06,587.328
2010-05-07,559.057
2010-05-10,620.876
2010-05-11,608.765
2010-05-12,615.179
2010-05-13,608.157
2010-05-14,574.635
2010-05-17,568.211
2010-05-18,582.318
2010-05-19,564.11
2010-05-20,553.302
2010-05-21,563.345
2010-05-24,554.732
2010-05-25,534.05
2010-05-26,545.601
2010-05-27,569.375
2010-05-28,570.518
2010-05-31,566.117
2010-06-01,565.866
2010-06-02,561.026
2010-06-03,569.781
2010-06-04,544.808
2010-06-07,533.643
2010-06-08,529.08
2010-06-09,543.897
2010-06-10,557.784
2010-06-11,563.694
2010-06-14,585.227
2010-06-15,593.257
2010-06-16,596.458
2010-06-17,598.138
2010-06-18,599.218
2010-06-21,606.454
2010-06-22,595.524
2010-06-23,581.984
2010-06-24,571.577
2010-06-25,564.268
2010-06-28,574.42
2010-06-29,544.04
2010-06-30,548.963
2010-07-01,541.618
2010-07-02,548.634
2010-07-05,542.812
2010-07-06,562.288
2010-07-07,571.692
2010-07-08,583.678
2010-07-09,584.339
2010-07-12,584.275
2010-07-13,600.788
2010-07-14,602.721
2010-07-15,600.55
2010-07-16,588.316
2010-07-19,587.691
2010-07-20,581.012
2010-07-21,581.403
2010-07-22,604.505
2010-07-23,599.94
2010-07-26,610.588
2010-07-27,620.466
2010-07-28,623.494
2010-07-29,625.779
2010-07-30,621.317
2010-08-02,648.945
2010-08-03,650.032
2010-08-04,648.86
2010-08-05,651.215
2010-08-06,648.989
2010-08-09,658.078
2010-08-10,641.519
2010-08-11,613.965
2010-08-12,609.861
2010-08-13,603.931
2010-08-16,605.217
2010-08-17,617.57
2010-08-18,614.071
2010-08-19,601.167
2010-08-20,585.521
2010-08-23,589.962
2010-08-24,578.967
2010-08-25,569.301
2010-08-26,577.21
2010-08-27,583.057
2010-08-30,578.82
2010-08-31,580.544
2010-09-01,608.086
2010-09-02,609.973
2010-09-03,619.516
2010-09-06,623.07
2010-09-07,609.113
2010-09-08,615.884
2010-09-09,623.035
2010-09-10,622.967
2010-09-13,638.383
2010-09-14,643.686
2010-09-15,642.304
2010-09-16,642.394
2010-09-17,635.424
2010-09-20,648.541
