Date,FRANCE SMID CAP SMID (Small+Mid Cap)
2010-09-17,739.99
2010-09-20,754.247
2010-09-21,758.648
2010-09-22,766.531
2010-09-23,759.206
2010-09-24,778.177
2010-09-27,778.211
2010-09-28,784.55
2010-09-29,787.515
2010-09-30,788.037
2010-10-01,794.537
2010-10-04,785.172
2010-10-05,807.473
2010-10-06,815.193
2010-10-07,817.095
2010-10-08,814.258
2010-10-11,816.969
2010-10-12,814.063
2010-10-13,832.827
2010-10-14,841.512
2010-10-15,838.248
2010-10-18,835.88
2010-10-19,821.091
2010-10-20,834.469
2010-10-21,846.626
2010-10-22,842.493
2010-10-25,847.099
2010-10-26,838.208
2010-10-27,828.613
2010-10-28,838.532
2010-10-29,838.742
2010-11-01,845.332
2010-11-02,857.875
2010-11-03,853.369
2010-11-04,869.045
2010-11-05,860.622
2010-11-08,850.949
2010-11-09,857.95
2010-11-10,834.956
2010-11-11,824.842
2010-11-12,823.47
2010-11-15,825.303
2010-11-16,804.661
2010-11-17,807.476
2010-11-18,821.948
2010-11-19,825.033
2010-11-22,816.345
2010-11-23,795.142
2010-11-24,803.67
2010-11-25,806.242
2010-11-26,795.406
2010-11-29,772.924
2010-11-30,767.057
2010-12-01,787.949
2010-12-02,811.406
2010-12-03,830.531
2010-12-06,826.999
2010-12-07,841.886
2010-12-08,832.892
2010-12-09,827.757
2010-12-10,830.958
2010-12-13,846.878
2010-12-14,846.491
2010-12-15,841.335
2010-12-16,834.803
2010-12-17,835.472
2010-12-20,835.459
2010-12-21,844.86
2010-12-22,845.686
2010-12-23,842.245
2010-12-24,840.677
2010-12-27,836.332
2010-12-28,836.336
2010-12-29,842.587
2010-12-30,849.222
2010-12-31,852.63
2011-01-03,865.31
2011-01-04,866.801
2011-01-05,855.827
2011-01-06,853.044
2011-01-07,848.532
2011-01-10,835.737
2011-01-11,849.602
2011-01-12,862.463
2011-01-13,873.589
2011-01-14,877.196
2011-01-17,872.356
2011-01-18,886.465
2011-01-19,883.352
2011-01-20,861.736
2011-01-21,877.514
2011-01-24,880.277
2011-01-25,879.799
2011-01-26,894.736
2011-01-27,903.819
2011-01-28,889.374
2011-01-31,888.304
2011-02-01,906.137
2011-02-02,905.411
2011-02-03,891.203
2011-02-04,890.769
2011-02-07,900.23
2011-02-08,913.831
2011-02-09,913.587
2011-02-10,905.098
2011-02-11,908.936
2011-02-14,908.57
2011-02-15,908.512
2011-02-16,913.322
2011-02-17,921.139
2011-02-18,924.077
2011-02-21,914.983
2011-02-22,911.264
2011-02-23,905.083
2011-02-24,898.584
2011-02-25,917.345
2011-02-28,931.358
2011-03-01,931.064
2011-03-02,929.574
2011-03-03,940.22
2011-03-04,939.563
2011-03-07,943.988
2011-03-08,937.977
2011-03-09,937.642
2011-03-10,916.592
2011-03-11,907.924
2011-03-14,906.055
2011-03-15,886.892
2011-03-16,868.054
2011-03-17,890.699
2011-03-18,905.892
2011-03-21,929.027
2011-03-22,925.997
2011-03-23,923.299
2011-03-24,943.878
2011-03-25,943.805
2011-03-28,946.201
2011-03-29,948.134
2011-03-30,956.569
2011-03-31,957.839
2011-04-01,968.259
2011-04-04,983.484
2011-04-05,982.219
2011-04-06,991.589
2011-04-07,978.091
2011-04-08,991.753
2011-04-11,986.793
2011-04-12,972.151
2011-04-13,983.409
2011-04-14,976.316
2011-04-15,975.231
2011-04-18,944.842
2011-04-19,956.079
2011-04-20,992.191
2011-04-21,998.965
2011-04-22,998.965
2011-04-25,998.245
2011-04-26,1013.123
2011-04-27,1015.036
2011-04-28,1030.378
2011-04-29,1035.713
2011-05-02,1042.917
2011-05-03,1032.813
2011-05-04,1024.992
2011-05-05,1004.897
2011-05-06,1009.03
2011-05-09,996.205
2011-05-10,1010.431
2011-05-11,1008.339
2011-05-12,995.337
2011-05-13,997.675
2011-05-16,996.358
2011-05-17,978.426
2011-05-18,988.571
2011-05-19,997.333
2011-05-20,989.813
2011-05-23,964.732
2011-05-24,972.232
2011-05-25,970.572
2011-05-26,973.426
2011-05-27,991.232
2011-05-30,994.394
2011-05-31,1009.939
2011-06-01,1010.619
2011-06-02,998.976
2011-06-03,1009.477
2011-06-06,1009.899
2011-06-07,1014.699
2011-06-08,995.702
2011-06-09,998.547
2011-06-10,975.554
2011-06-13,976.043
2011-06-14,994.3
2011-06-15,972.403
2011-06-16,952.322
2011-06-17,963.688
2011-06-20,958.175
2011-06-21,981.606
2011-06-22,983.676
2011-06-23,946.252
2011-06-24,949.356
2011-06-27,958.901
2011-06-28,969.159
2011-06-29,991.906
2011-06-30,1012.702
2011-07-01,1015.881
2011-07-04,1025.531
2011-07-05,1018.158
2011-07-06,1005.348
2011-07-07,1016.511
2011-07-08,996.19
2011-07-11,956.22
2011-07-12,948.8
2011-07-13,968.807
2011-07-14,953.937
2011-07-15,947.213
2011-07-18,920.083
2011-07-19,947.794
2011-07-20,957.635
2011-07-21,981.52
2011-07-22,984.938
2011-07-25,982.348
2011-07-26,984.506
2011-07-27,959.925
2011-07-28,935.491
2011-07-29,933.062
2011-08-01,907.474
2011-08-02,884.873
2011-08-03,866.929
2011-08-04,818.007
2011-08-05,809.69
2011-08-08,757.324
2011-08-09,780.648
2011-08-10,762.754
2011-08-11,790.888
2011-08-12,818.402
2011-08-15,838.921
2011-08-16,827.444
2011-08-17,832.713
2011-08-18,775.819
2011-08-19,771.389
2011-08-22,773.486
2011-08-23,779.189
2011-08-24,797.533
2011-08-25,793.12
2011-08-26,790.909
2011-08-29,818.086
2011-08-30,818.1
2011-08-31,844.224
2011-09-01,835.112
2011-09-02,809.495
2011-09-05,768.523
2011-09-06,755.038
2011-09-07,783.811
2011-09-08,788.51
2011-09-09,746.842
2011-09-12,715.976
2011-09-13,719.751
2011-09-14,735.431
2011-09-15,761.191
2011-09-16,761.336
2011-09-19,732.592
2011-09-20,747.67
2011-09-21,739.982
2011-09-22,690.121
2011-09-23,690.169
2011-09-26,691.57
2011-09-27,733.723
2011-09-28,722.042
2011-09-29,729.604
2011-09-30,702.695
2011-10-03,675.949
2011-10-04,652.104
2011-10-05,678.546
2011-10-06,706.961
2011-10-07,714.022
2011-10-10,740.525
2011-10-11,736.421
2011-10-12,760.892
2011-10-13,749.815
2011-10-14,769.645
2011-10-17,751.456
2011-10-18,745.03
2011-10-19,745.838
2011-10-20,725.051
2011-10-21,752.993
2011-10-24,767.575
2011-10-25,764.059
2011-10-26,758.411
2011-10-27,804.802
2011-10-28,802.795
2011-10-31,769.835
2011-11-01,722.107
2011-11-02,734.65
2011-11-03,756.842
2011-11-04,745.013
2011-11-07,741.206
2011-11-08,748.13
2011-11-09,721.085
2011-11-10,714.538
2011-11-11,737.919
2011-11-14,722.75
2011-11-15,705.909
2011-11-16,705.514
2011-11-17,689.742
2011-11-18,685.422
2011-11-21,660.574
2011-11-22,654.603
2011-11-23,638.321
2011-11-24,642.061
2011-11-25,643.278
2011-11-28,676.024
2011-11-29,680.587
2011-11-30,713.274
2011-12-01,707.682
2011-12-02,711.489
2011-12-05,721.524
2011-12-06,710.787
2011-12-07,707.523
2011-12-08,684.702
2011-12-09,697.787
2011-12-12,674.131
2011-12-13,668.112
2011-12-14,641.874
2011-12-15,648.213
2011-12-16,650.611
2011-12-19,647.488
2011-12-20,674.625
2011-12-21,665.542
2011-12-22,674.302
2011-12-23,679.534
2011-12-26,679.534
2011-12-27,680.851
2011-12-28,672.487
2011-12-29,677.279
2011-12-30,687.766
2012-01-02,700.141
2012-01-03,710.68
2012-01-04,694.737
2012-01-05,677.99
2012-01-06,675.237
2012-01-09,674.068
2012-01-10,691.134
2012-01-11,689.285
2012-01-12,702.789
2012-01-13,691.15
2012-01-16,698.055
2012-01-17,709.811
2012-01-18,720.319
2012-01-19,736.198
2012-01-20,736.036
2012-01-23,748.202
2012-01-24,733.713
2012-01-25,732.059
2012-01-26,755.824
2012-01-27,749.886
2012-01-30,736.638
2012-01-31,744.367
2012-02-01,766.681
2012-02-02,769.492
2012-02-03,775.566
2012-02-06,770.007
2012-02-07,775.263
2012-02-08,780.258
2012-02-09,786.229
2012-02-10,776.558
2012-02-13,779.772
2012-02-14,773.651
2012-02-15,776.391
2012-02-16,775.736
2012-02-17,793.33
2012-02-20,807.943
2012-02-21,802.674
2012-02-22,799.245
2012-02-23,799.932
2012-02-24,818.967
2012-02-27,807.665
2012-02-28,813.785
2012-02-29,812.529
2012-03-01,816.36
2012-03-02,810.634
2012-03-05,805.736
2012-03-06,772.246
2012-03-07,781.376
2012-03-08,813.115
2012-03-09,807.169
2012-03-12,809.655
2012-03-13,820.647
2012-03-14,815.665
2012-03-15,823.435
2012-03-16,833.354
2012-03-19,837.521
2012-03-20,826.733
2012-03-21,824.592
2012-03-22,813.089
2012-03-23,821.173
2012-03-26,837.038
2012-03-27,834.702
2012-03-28,824.211
2012-03-29,812.114
2012-03-30,826.117
2012-04-02,831.199
2012-04-03,826.879
2012-04-04,785.785
2012-04-05,785.394
2012-04-06,785.394
2012-04-09,785.845
2012-04-10,764.369
2012-04-11,775.511
2012-04-12,792.384
2012-04-13,774.424
2012-04-16,771.327
2012-04-17,791.874
2012-04-18,779.999
2012-04-19,773.521
2012-04-20,773.173
2012-04-23,745.326
2012-04-24,763.144
2012-04-25,780.522
2012-04-26,783.708
2012-04-27,792.386
2012-04-30,783.794
2012-05-01,783.172
2012-05-02,781.696
2012-05-03,780.54
2012-05-04,761.858
2012-05-07,767.699
2012-05-08,746.006
2012-05-09,743.587
2012-05-10,750.881
2012-05-11,745.219
2012-05-14,723.858
2012-05-15,716.46
2012-05-16,713.068
2012-05-17,701.131
2012-05-18,695.107
2012-05-21,704.362
2012-05-22,718.979
2012-05-23,690.608
2012-05-24,696.292
2012-05-25,692.504
2012-05-28,698.878
2012-05-29,708.629
2012-05-30,686.785
2012-05-31,680.62
2012-06-01,664.462
2012-06-04,668.208
2012-06-05,673.162
2012-06-06,691.089
2012-06-07,705.033
2012-06-08,695.454
2012-06-11,695.137
2012-06-12,688.225
2012-06-13,688.089
2012-06-14,687.497
2012-06-15,701.81
2012-06-18,700.596
2012-06-19,715.947
2012-06-20,724.088
2012-06-21,716.073
2012-06-22,703.042
2012-06-25,687.588
2012-06-26,682.272
2012-06-27,696.037
2012-06-28,692.102
2012-06-29,731.458
2012-07-02,736.596
2012-07-03,744.439
2012-07-04,739.506
2012-07-05,727.192
2012-07-06,711.304
2012-07-09,707.132
2012-07-10,709.455
2012-07-11,704.439
2012-07-12,694.55
2012-07-13,706.775
2012-07-16,707.75
2012-07-17,704.41
2012-07-18,716.29
2012-07-19,728.339
2012-07-20,715.704
2012-07-23,690.892
2012-07-24,687.314
2012-07-25,692.192
2012-07-26,721.65
2012-07-27,730.655
2012-07-30,729.719
2012-07-31,728.104
2012-08-01,729.207
2012-08-02,710.618
2012-08-03,738.753
2012-08-06,751.718
2012-08-07,753.654
2012-08-08,745.956
2012-08-09,744.573
2012-08-10,744.751
2012-08-13,742.356
2012-08-14,743.336
2012-08-15,742.089
2012-08-16,756.552
2012-08-17,758.109
2012-08-20,754.598
2012-08-21,769.675
2012-08-22,762.014
2012-08-23,765.52
2012-08-24,756.555
2012-08-27,758.496
2012-08-28,757.714
2012-08-29,754.979
2012-08-30,747.824
2012-08-31,757.203
2012-09-03,760.976
2012-09-04,752.618
2012-09-05,753.46
2012-09-06,771.189
2012-09-07,788.681
2012-09-10,786.295
2012-09-11,792.406
2012-09-12,804.498
2012-09-13,801.739
2012-09-14,834.248
2012-09-17,831.071
2012-09-18,817.711
2012-09-19,818.212
2012-09-20,809.747
2012-09-21,818.947
2012-09-24,805.522
2012-09-25,814.739
2012-09-26,791.284
2012-09-27,793.054
2012-09-28,791.161
2012-10-01,802.732
2012-10-02,802.411
2012-10-03,798.571
2012-10-04,803.845
2012-10-05,816.797
2012-10-08,803.646
2012-10-09,795.615
2012-10-10,787.69
2012-10-11,793.941
2012-10-12,791.867
2012-10-15,793.632
2012-10-16,806.465
2012-10-17,813.86
2012-10-18,814.562
2012-10-19,809.74
2012-10-22,807.301
2012-10-23,788.073
2012-10-24,792.094
2012-10-25,794.047
2012-10-26,791.983
2012-10-29,786.768
2012-10-30,795.648
2012-10-31,792.174
2012-11-01,799.707
2012-11-02,796.451
2012-11-05,786.135
2012-11-06,792.134
2012-11-07,783.127
2012-11-08,777.361
2012-11-09,777.618
2012-11-12,776.659
2012-11-13,778.235
2012-11-14,776.812
2012-11-15,773.313
2012-11-16,761.777
2012-11-19,781.41
2012-11-20,786.186
2012-11-21,790.118
2012-11-22,804.094
2012-11-23,814.252
2012-11-26,810.244
2012-11-27,813.013
2012-11-28,813.291
2012-11-29,826.861
2012-11-30,830.045
2012-12-03,833.718
2012-12-04,835.092
2012-12-05,837.091
2012-12-06,836.013
2012-12-07,835.526
2012-12-10,836.251
2012-12-11,847.114
2012-12-12,849.675
2012-12-13,850.737
2012-12-14,853.264
2012-12-17,856.69
2012-12-18,863.734
2012-12-19,871.435
2012-12-20,868.786
2012-12-21,857.734
2012-12-24,855.948
2012-12-25,855.948
2012-12-26,857.699
2012-12-27,862.122
2012-12-28,856.178
2012-12-31,856.345
2013-01-01,856.345
2013-01-02,876.661
2013-01-03,869.933
2013-01-04,867.775
2013-01-07,871.112
2013-01-08,864.975
2013-01-09,863.162
2013-01-10,870.323
2013-01-11,880.029
2013-01-14,882.87
2013-01-15,880.913
2013-01-16,879.493
2013-01-17,893.602
2013-01-18,893.44
2013-01-21,899.222
2013-01-22,895.949
2013-01-23,897.928
2013-01-24,908.777
2013-01-25,921.435
2013-01-28,919.321
2013-01-29,917.504
2013-01-30,915.647
2013-01-31,914.954
2013-02-01,940.066
2013-02-04,918.212
2013-02-05,918.562
2013-02-06,918.289
2013-02-07,906.211
2013-02-08,914.503
2013-02-11,910.237
2013-02-12,921.542
2013-02-13,925.626
2013-02-14,916.803
2013-02-15,923.624
2013-02-18,921.972
2013-02-19,933.518
2013-02-20,931.934
2013-02-21,910.407
2013-02-22,917.642
2013-02-25,920.229
2013-02-26,899.763
2013-02-27,911.872
2013-02-28,911.095
2013-03-01,901.087
2013-03-04,903.37
2013-03-05,922.214
2013-03-06,919.546
2013-03-07,925.237
2013-03-08,922.339
2013-03-11,923.274
2013-03-12,924.355
2013-03-13,916.581
2013-03-14,923.153
2013-03-15,926.864
2013-03-18,922.445
2013-03-19,911.664
2013-03-20,916.934
2013-03-21,907.449
2013-03-22,909.867
2013-03-25,897.684
2013-03-26,896.918
2013-03-27,882.577
2013-03-28,890.458
2013-03-29,890.458
2013-04-01,890.874
2013-04-02,899.905
2013-04-03,899.004
2013-04-04,891.602
2013-04-05,885.779
2013-04-08,888.093
2013-04-09,889.579
2013-04-10,904.669
2013-04-11,914.804
2013-04-12,905.219
2013-04-15,890.625
2013-04-16,887.475
2013-04-17,866.167
2013-04-18,863.708
2013-04-19,866.263
2013-04-22,865.133
2013-04-23,884.281
2013-04-24,891.728
2013-04-25,902.256
2013-04-26,900.959
2013-04-29,913.129
2013-04-30,918.369
2013-05-01,918.996
2013-05-02,912.878
2013-05-03,925.917
2013-05-06,925.778
2013-05-07,931.057
2013-05-08,942.037
2013-05-09,937.116
2013-05-10,932.856
2013-05-13,933.314
2013-05-14,935.644
2013-05-15,932.947
2013-05-16,939.403
2013-05-17,938.339
2013-05-20,950.374
2013-05-21,955.594
2013-05-22,955.785
2013-05-23,939.368
2013-05-24,939.507
2013-05-27,947.941
2013-05-28,952.11
2013-05-29,946.635
2013-05-30,960.309
2013-05-31,948.624
2013-06-03,948.181
2013-06-04,953.447
2013-06-05,943.736
2013-06-06,947.252
2013-06-07,956.29
2013-06-10,956.036
2013-06-11,950.847
2013-06-12,951.99
2013-06-13,949.895
2013-06-14,958.301
2013-06-17,965.651
2013-06-18,974.084
2013-06-19,975.345
2013-06-20,937.575
2013-06-21,919.968
2013-06-24,895.106
2013-06-25,904.174
2013-06-26,913.479
2013-06-27,923.793
2013-06-28,917.899
2013-07-01,930.508
2013-07-02,928.65
2013-07-03,919.807
2013-07-04,933.039
2013-07-05,924.765
2013-07-08,937.405
2013-07-09,937.734
2013-07-10,946.528
2013-07-11,966.58
2013-07-12,969.413
2013-07-15,972.447
2013-07-16,973.972
2013-07-17,972.222
2013-07-18,983.766
2013-07-19,987.468
2013-07-22,991.329
2013-07-23,989.696
2013-07-24,999.425
2013-07-25,998.699
2013-07-26,997.923
2013-07-29,997.359
2013-07-30,1002.51
2013-07-31,1009.003
2013-08-01,1016.188
2013-08-02,1019.545
2013-08-05,1021.285
2013-08-06,1021.993
2013-08-07,1018.267
2013-08-08,1029.676
2013-08-09,1029.156
2013-08-12,1027.689
2013-08-13,1027.198
2013-08-14,1035.095
2013-08-15,1023.783
2013-08-16,1033.136
2013-08-19,1034.01
2013-08-20,1028.968
2013-08-21,1026.642
2013-08-22,1034.501
2013-08-23,1041.679
2013-08-26,1034.706
2013-08-27,1016.896
2013-08-28,1007.135
2013-08-29,1007.637
2013-08-30,996.153
2013-09-02,1009.051
2013-09-03,1007.152
2013-09-04,1013.35
2013-09-05,1018.719
2013-09-06,1024.972
2013-09-09,1036.402
2013-09-10,1053.507
2013-09-11,1056.54
2013-09-12,1056.836
2013-09-13,1055.189
2013-09-16,1069.998
2013-09-17,1063.958
2013-09-18,1068.229
2013-09-19,1086.231
2013-09-20,1089.21
2013-09-23,1077.395
2013-09-24,1082.712
2013-09-25,1081.935
2013-09-26,1080.925
2013-09-27,1083.76
2013-09-30,1077.061
2013-10-01,1087.422
2013-10-02,1086.35
2013-10-03,1084.064
2013-10-04,1084.385
2013-10-07,1078.358
2013-10-08,1076.532
2013-10-09,1064.432
2013-10-10,1083.1
2013-10-11,1090.668
2013-10-14,1088.042
2013-10-15,1086.746
2013-10-16,1080.487
2013-10-17,1095.755
2013-10-18,1113.397
2013-10-21,1116.88
2013-10-22,1123.693
2013-10-23,1118.404
2013-10-24,1119.557
2013-10-25,1118.384
2013-10-28,1111.226
2013-10-29,1115.532
2013-10-30,1115.18
2013-10-31,1107.979
2013-11-01,1099.838
2013-11-04,1105.123
2013-11-05,1098.796
2013-11-06,1109.107
2013-11-07,1093.752
2013-11-08,1088.904
2013-11-11,1102.213
2013-11-12,1098.009
2013-11-13,1089.091
2013-11-14,1101.669
2013-11-15,1104.354
2013-11-18,1109.939
2013-11-19,1104.488
2013-11-20,1092.594
2013-11-21,1087.583
2013-11-22,1097.169
2013-11-25,1101.737
2013-11-26,1105.146
2013-11-27,1105.62
2013-11-28,1111.182
2013-11-29,1116.349
2013-12-02,1108.408
2013-12-03,1092.54
2013-12-04,1089.548
2013-12-05,1093.885
2013-12-06,1103.031
2013-12-09,1108.603
2013-12-10,1108.352
2013-12-11,1109.184
2013-12-12,1096.819
2013-12-13,1092.666
2013-12-16,1100.235
2013-12-17,1086.264
2013-12-18,1092.565
2013-12-19,1097.716
2013-12-20,1102.462
2013-12-23,1109.691
2013-12-24,1109.959
2013-12-25,1109.959
2013-12-26,1112.03
2013-12-27,1130.245
2013-12-30,1137.338
2013-12-31,1137.672
2014-01-01,1137.672
2014-01-02,1121.868
2014-01-03,1124.707
2014-01-06,1125.044
2014-01-07,1127.822
2014-01-08,1131.307
2014-01-09,1120.789
2014-01-10,1129.088
2014-01-13,1139.408
2014-01-14,1139.261
2014-01-15,1141.113
2014-01-16,1140.069
2014-01-17,1141.584
2014-01-20,1138.864
2014-01-21,1137.92
2014-01-22,1139.902
2014-01-23,1142.458
2014-01-24,1117.162
2014-01-27,1109.662
2014-01-28,1118.355
2014-01-29,1117.906
2014-01-30,1110.526
2014-01-31,1098.774
2014-02-03,1095.236
2014-02-04,1095.274
2014-02-05,1097.16
2014-02-06,1119.969
2014-02-07,1128.025
2014-02-10,1134.608
2014-02-11,1146.739
2014-02-12,1147.614
2014-02-13,1156.706
2014-02-14,1161.986
2014-02-17,1170.487
2014-02-18,1172.062
2014-02-19,1173.233
2014-02-20,1176.119
2014-02-21,1189.7
2014-02-24,1196.992
2014-02-25,1199.942
2014-02-26,1189.407
2014-02-27,1192.621
2014-02-28,1210.276
2014-03-03,1182.707
2014-03-04,1199.019
2014-03-05,1200.818
2014-03-06,1221.09
2014-03-07,1217.093
2014-03-10,1215.0
2014-03-11,1213.284
2014-03-12,1205.624
2014-03-13,1200.369
2014-03-14,1187.91
2014-03-17,1205.176
2014-03-18,1215.015
2014-03-19,1218.07
2014-03-20,1208.977
2014-03-21,1208.939
2014-03-24,1194.891
2014-03-25,1203.11
2014-03-26,1214.112
2014-03-27,1211.23
2014-03-28,1217.873
2014-03-31,1223.593
2014-04-01,1230.0
2014-04-02,1229.401
2014-04-03,1223.123
2014-04-04,1226.954
2014-04-07,1220.767
2014-04-08,1214.072
2014-04-09,1229.111
2014-04-10,1229.176
2014-04-11,1213.269
2014-04-14,1193.351
2014-04-15,1187.537
2014-04-16,1204.802
2014-04-17,1216.64
2014-04-18,1216.64
2014-04-21,1213.87
2014-04-22,1227.641
2014-04-23,1230.457
2014-04-24,1237.248
2014-04-25,1232.23
2014-04-28,1230.767
2014-04-29,1236.192
2014-04-30,1237.848
2014-05-01,1237.848
2014-05-02,1241.179
2014-05-05,1238.972
2014-05-06,1239.92
2014-05-07,1235.697
2014-05-08,1238.913
2014-05-09,1229.167
2014-05-12,1240.184
2014-05-13,1239.255
2014-05-14,1237.733
2014-05-15,1221.657
2014-05-16,1209.455
2014-05-19,1217.42
2014-05-20,1219.245
2014-05-21,1221.407
2014-05-22,1227.997
2014-05-23,1229.203
2014-05-26,1244.344
2014-05-27,1244.935
2014-05-28,1245.145
2014-05-29,1252.834
2014-05-30,1258.09
2014-06-02,1256.077
2014-06-03,1249.7
2014-06-04,1251.026
2014-06-05,1261.297
2014-06-06,1273.569
2014-06-09,1271.45
2014-06-10,1267.432
2014-06-11,1248.49
2014-06-12,1254.458
2014-06-13,1243.384
2014-06-16,1239.478
2014-06-17,1242.123
2014-06-18,1245.866
2014-06-19,1254.979
2014-06-20,1246.183
2014-06-23,1239.228
2014-06-24,1235.429
2014-06-25,1225.662
2014-06-26,1225.774
2014-06-27,1231.022
2014-06-30,1231.914
2014-07-01,1239.543
2014-07-02,1238.588
2014-07-03,1247.099
2014-07-04,1243.674
2014-07-07,1230.509
2014-07-08,1210.405
2014-07-09,1212.41
2014-07-10,1194.058
2014-07-11,1196.242
2014-07-14,1209.919
2014-07-15,1194.844
2014-07-16,1205.217
2014-07-17,1197.663
2014-07-18,1199.152
2014-07-21,1194.553
2014-07-22,1200.024
2014-07-23,1203.023
2014-07-24,1205.57
2014-07-25,1187.687
2014-07-28,1185.638
2014-07-29,1187.055
2014-07-30,1179.322
2014-07-31,1163.539
2014-08-01,1144.321
2014-08-04,1136.813
2014-08-05,1133.649
2014-08-06,1120.258
2014-08-07,1111.069
2014-08-08,1105.815
2014-08-11,1122.974
2014-08-12,1119.638
2014-08-13,1121.976
2014-08-14,1126.922
2014-08-15,1120.819
2014-08-18,1131.052
2014-08-19,1136.858
2014-08-20,1131.181
2014-08-21,1144.451
2014-08-22,1134.468
2014-08-25,1143.229
2014-08-26,1153.601
2014-08-27,1156.496
2014-08-28,1142.377
2014-08-29,1142.902
2014-09-01,1138.665
2014-09-02,1141.125
2014-09-03,1150.163
2014-09-04,1145.236
2014-09-05,1146.692
2014-09-08,1143.013
2014-09-09,1136.106
2014-09-10,1131.019
2014-09-11,1135.497
2014-09-12,1138.365
2014-09-15,1135.081
2014-09-16,1124.809
2014-09-17,1130.448
2014-09-18,1132.34
2014-09-19,1121.954
2014-09-22,1114.499
2014-09-23,1099.807
2014-09-24,1093.752
2014-09-25,1078.673
2014-09-26,1078.066
2014-09-29,1074.349
2014-09-30,1074.952
2014-10-01,1063.732
2014-10-02,1049.682
2014-10-03,1045.859
2014-10-06,1051.07
2014-10-07,1036.75
2014-10-08,1025.658
2014-10-09,1019.572
2014-10-10,994.697
2014-10-13,993.095
2014-10-14,999.842
2014-10-15,977.853
2014-10-16,975.98
2014-10-17,1003.466
2014-10-20,998.865
2014-10-21,1017.902
2014-10-22,1021.431
2014-10-23,1024.394
2014-10-24,1022.142
2014-10-27,1017.425
2014-10-28,1032.022
2014-10-29,1036.71
2014-10-30,1036.598
2014-10-31,1045.236
2014-11-03,1044.255
2014-11-04,1041.576
2014-11-05,1047.42
2014-11-06,1050.2
2014-11-07,1045.467
2014-11-10,1051.732
2014-11-11,1054.523
2014-11-12,1049.045
2014-11-13,1048.131
2014-11-14,1055.039
2014-11-17,1054.755
2014-11-18,1072.81
2014-11-19,1073.959
2014-11-20,1070.316
2014-11-21,1076.304
2014-11-24,1086.033
2014-11-25,1095.18
2014-11-26,1099.279
2014-11-27,1097.445
2014-11-28,1099.25
2014-12-01,1100.66
2014-12-02,1093.818
2014-12-03,1091.093
2014-12-04,1098.255
2014-12-05,1098.479
2014-12-08,1092.441
2014-12-09,1080.579
2014-12-10,1077.01
2014-12-11,1070.558
2014-12-12,1057.948
2014-12-15,1035.84
2014-12-16,1057.082
2014-12-17,1049.467
2014-12-18,1071.19
2014-12-19,1073.354
2014-12-22,1078.616
2014-12-23,1082.809
2014-12-24,1082.522
2014-12-25,1082.522
2014-12-26,1080.835
2014-12-29,1081.984
2014-12-30,1070.758
2014-12-31,1070.584
2015-01-01,1070.584
2015-01-02,1066.564
2015-01-05,1039.666
2015-01-06,1027.74
2015-01-07,1020.706
2015-01-08,1043.62
2015-01-09,1046.887
2015-01-12,1052.639
2015-01-13,1060.889
2015-01-14,1050.414
2015-01-15,1050.414
2015-01-16,1044.814
2015-01-19,1063.202
2015-01-20,1063.105
2015-01-21,1071.336
2015-01-22,1074.276
2015-01-23,1078.122
2015-01-26,1094.177
2015-01-27,1094.685
2015-01-28,1094.682
2015-01-29,1099.599
2015-01-30,1092.562
2015-02-02,1095.688
2015-02-03,1121.259
2015-02-04,1124.181
2015-02-05,1133.212
2015-02-06,1122.435
2015-02-09,1110.085
2015-02-10,1121.378
2015-02-11,1115.007
2015-02-12,1133.93
2015-02-13,1137.321
2015-02-16,1138.494
2015-02-17,1135.584
2015-02-18,1144.614
2015-02-19,1153.033
2015-02-20,1149.266
2015-02-23,1156.227
2015-02-24,1158.726
2015-02-25,1155.219
2015-02-26,1149.526
2015-02-27,1153.422
2015-03-02,1149.833
2015-03-03,1140.97
2015-03-04,1133.648
2015-03-05,1145.057
2015-03-06,1130.913
2015-03-09,1126.237
2015-03-10,1103.304
2015-03-11,1111.721
2015-03-12,1117.445
2015-03-13,1113.12
2015-03-16,1127.449
2015-03-17,1116.397
2015-03-18,1118.731
2015-03-19,1122.726
2015-03-20,1146.103
2015-03-23,1154.553
2015-03-24,1159.101
2015-03-25,1152.448
2015-03-26,1137.195
2015-03-27,1137.624
2015-03-30,1145.169
2015-03-31,1124.622
2015-04-01,1129.761
2015-04-02,1146.491
2015-04-03,1146.491
2015-04-06,1162.399
2015-04-07,1156.952
2015-04-08,1149.686
2015-04-09,1154.2
2015-04-10,1159.251
2015-04-13,1154.46
2015-04-14,1169.99
2015-04-15,1158.41
2015-04-16,1162.062
2015-04-17,1153.257
2015-04-20,1160.192
2015-04-21,1174.727
2015-04-22,1172.548
2015-04-23,1175.29
2015-04-24,1188.664
2015-04-27,1207.593
2015-04-28,1198.187
2015-04-29,1191.581
2015-04-30,1197.071
2015-05-01,1198.887
2015-05-04,1206.539
2015-05-05,1188.192
2015-05-06,1202.082
2015-05-07,1189.901
2015-05-08,1208.105
2015-05-11,1202.2
2015-05-12,1200.885
2015-05-13,1216.577
2015-05-14,1228.97
2015-05-15,1233.848
2015-05-18,1230.719
2015-05-19,1224.958
2015-05-20,1224.422
2015-05-21,1229.66
2015-05-22,1214.955
2015-05-25,1212.297
2015-05-26,1193.578
2015-05-27,1207.091
2015-05-28,1208.23
