Date,FRANCE SMID CAP SMID (Small+Mid Cap)
2005-11-09,552.152
2005-11-10,550.424
2005-11-11,554.286
2005-11-14,554.889
2005-11-15,552.522
2005-11-16,550.589
2005-11-17,557.365
2005-11-18,559.485
2005-11-21,562.747
2005-11-22,561.85
2005-11-23,568.558
2005-11-24,567.54
2005-11-25,568.365
2005-11-28,570.06
2005-11-29,571.205
2005-11-30,572.851
2005-12-01,574.178
2005-12-02,577.197
2005-12-05,582.069
2005-12-06,584.846
2005-12-07,582.859
2005-12-08,589.544
2005-12-09,592.601
2005-12-12,599.744
2005-12-13,597.393
2005-12-14,601.4
2005-12-15,598.38
2005-12-16,604.401
2005-12-19,603.321
2005-12-20,596.498
2005-12-21,596.384
2005-12-22,599.667
2005-12-23,600.406
2005-12-26,600.406
2005-12-27,602.432
2005-12-28,604.339
2005-12-29,603.328
2005-12-30,598.637
2006-01-02,602.543
2006-01-03,615.918
2006-01-04,628.865
2006-01-05,629.906
2006-01-06,636.931
2006-01-09,634.528
2006-01-10,634.217
2006-01-11,642.54
2006-01-12,642.042
2006-01-13,640.227
2006-01-16,644.367
2006-01-17,638.272
2006-01-18,637.232
2006-01-19,644.227
2006-01-20,639.966
2006-01-23,647.772
2006-01-24,649.083
2006-01-25,651.127
2006-01-26,655.864
2006-01-27,655.013
2006-01-30,651.541
2006-01-31,655.212
2006-02-01,658.319
2006-02-02,651.215
2006-02-03,647.556
2006-02-06,651.022
2006-02-07,648.04
2006-02-08,645.59
2006-02-09,652.604
2006-02-10,647.926
2006-02-13,651.404
2006-02-14,647.702
2006-02-15,651.266
2006-02-16,651.653
2006-02-17,655.733
2006-02-20,656.483
2006-02-21,653.518
2006-02-22,655.339
2006-02-23,659.43
2006-02-24,658.282
2006-02-27,663.278
2006-02-28,660.003
2006-03-01,668.37
2006-03-02,669.045
2006-03-03,670.918
2006-03-06,674.482
2006-03-07,660.919
2006-03-08,654.177
2006-03-09,658.79
2006-03-10,662.02
2006-03-13,671.131
2006-03-14,675.191
2006-03-15,679.494
2006-03-16,689.558
2006-03-17,694.998
2006-03-20,698.981
2006-03-21,693.085
2006-03-22,694.703
2006-03-23,691.311
2006-03-24,696.745
2006-03-27,694.532
2006-03-28,696.233
2006-03-29,693.072
2006-03-30,704.108
2006-03-31,703.137
2006-04-03,708.876
2006-04-04,714.139
2006-04-05,716.802
2006-04-06,717.076
2006-04-07,708.444
2006-04-10,708.012
2006-04-11,699.371
2006-04-12,694.189
2006-04-13,694.607
2006-04-14,694.607
2006-04-17,705.64
2006-04-18,704.664
2006-04-19,715.201
2006-04-20,720.419
2006-04-21,732.325
2006-04-24,734.21
2006-04-25,738.93
2006-04-26,740.765
2006-04-27,741.178
2006-04-28,736.719
2006-05-01,738.006
2006-05-02,744.064
2006-05-03,739.984
2006-05-04,751.335
2006-05-05,763.077
2006-05-08,766.916
2006-05-09,770.677
2006-05-10,774.956
2006-05-11,773.42
2006-05-12,757.95
2006-05-15,737.153
2006-05-16,734.345
2006-05-17,709.372
2006-05-18,703.274
2006-05-19,700.38
2006-05-22,677.102
2006-05-23,700.192
2006-05-24,683.662
2006-05-25,691.149
2006-05-26,705.662
2006-05-29,711.229
2006-05-30,700.832
2006-05-31,705.359
2006-06-01,706.269
2006-06-02,718.197
2006-06-05,714.398
2006-06-06,686.618
2006-06-07,684.508
2006-06-08,657.283
2006-06-09,668.344
2006-06-12,659.367
2006-06-13,637.418
2006-06-14,642.31
2006-06-15,666.428
2006-06-16,664.293
2006-06-19,665.631
2006-06-20,667.401
2006-06-21,670.815
2006-06-22,672.859
2006-06-23,670.381
2006-06-26,673.113
2006-06-27,672.263
2006-06-28,667.134
2006-06-29,677.121
2006-06-30,702.778
2006-07-03,706.58
2006-07-04,707.013
2006-07-05,694.384
2006-07-06,699.185
2006-07-07,697.198
2006-07-10,693.242
2006-07-11,683.888
2006-07-12,684.432
2006-07-13,671.132
2006-07-14,659.565
2006-07-17,643.001
2006-07-18,634.019
2006-07-19,652.171
2006-07-20,659.909
2006-07-21,652.341
2006-07-24,660.487
2006-07-25,664.541
2006-07-26,665.04
2006-07-27,682.915
2006-07-28,685.336
2006-07-31,684.668
2006-08-01,677.567
2006-08-02,686.838
2006-08-03,678.077
2006-08-04,689.091
2006-08-07,680.058
2006-08-08,677.24
2006-08-09,682.804
2006-08-10,669.533
2006-08-11,672.923
2006-08-14,677.43
2006-08-15,685.656
2006-08-16,696.925
2006-08-17,703.566
2006-08-18,701.492
2006-08-21,705.03
2006-08-22,703.149
2006-08-23,701.505
2006-08-24,703.376
2006-08-25,703.603
2006-08-28,710.39
2006-08-29,711.727
2006-08-30,722.17
2006-08-31,718.79
2006-09-01,723.489
2006-09-04,730.023
2006-09-05,721.533
2006-09-06,715.844
2006-09-07,705.577
2006-09-08,705.697
2006-09-11,702.801
2006-09-12,711.045
2006-09-13,711.11
2006-09-14,717.048
2006-09-15,713.778
2006-09-18,717.384
2006-09-19,718.113
2006-09-20,722.79
2006-09-21,725.002
2006-09-22,725.013
2006-09-25,719.597
2006-09-26,723.894
2006-09-27,730.108
2006-09-28,732.546
2006-09-29,731.883
2006-10-02,735.567
2006-10-03,730.929
2006-10-04,730.679
2006-10-05,735.248
2006-10-06,728.861
2006-10-09,728.828
2006-10-10,730.609
2006-10-11,731.4
2006-10-12,734.296
2006-10-13,733.924
2006-10-16,738.994
2006-10-17,731.046
2006-10-18,737.825
2006-10-19,745.132
2006-10-20,748.653
2006-10-23,749.371
2006-10-24,749.198
2006-10-25,756.006
2006-10-26,764.443
2006-10-27,765.399
2006-10-30,762.793
2006-10-31,767.761
2006-11-01,771.734
2006-11-02,766.6
2006-11-03,767.245
2006-11-06,773.458
2006-11-07,783.154
2006-11-08,782.557
2006-11-09,788.094
2006-11-10,796.711
2006-11-13,798.062
2006-11-14,796.983
2006-11-15,803.758
2006-11-16,807.959
2006-11-17,802.248
2006-11-20,801.836
2006-11-21,805.698
2006-11-22,816.443
2006-11-23,815.548
2006-11-24,822.706
2006-11-27,810.161
2006-11-28,806.147
2006-11-29,820.093
2006-11-30,823.248
2006-12-01,823.014
2006-12-04,826.463
2006-12-05,830.755
2006-12-06,830.033
2006-12-07,833.628
2006-12-08,836.807
2006-12-11,836.097
2006-12-12,838.505
2006-12-13,841.9
2006-12-14,842.164
2006-12-15,840.46
2006-12-18,841.245
2006-12-19,841.961
2006-12-20,849.785
2006-12-21,851.417
2006-12-22,845.733
2006-12-25,845.733
2006-12-26,844.415
2006-12-27,850.876
2006-12-28,854.271
2006-12-29,858.742
2007-01-01,858.742
2007-01-02,872.448
2007-01-03,866.058
2007-01-04,851.678
2007-01-05,842.957
2007-01-08,848.732
2007-01-09,847.708
2007-01-10,841.477
2007-01-11,849.419
2007-01-12,851.468
2007-01-15,854.919
2007-01-16,849.787
2007-01-17,851.726
2007-01-18,850.308
2007-01-19,852.533
2007-01-22,854.454
2007-01-23,857.09
2007-01-24,860.09
2007-01-25,856.125
2007-01-26,848.914
2007-01-29,856.432
2007-01-30,858.998
2007-01-31,861.53
2007-02-01,871.653
2007-02-02,871.3
2007-02-05,870.53
2007-02-06,875.234
2007-02-07,886.193
2007-02-08,882.582
2007-02-09,883.119
2007-02-12,876.859
2007-02-13,885.419
2007-02-14,904.791
2007-02-15,910.345
2007-02-16,909.055
2007-02-19,914.179
2007-02-20,911.557
2007-02-21,909.905
2007-02-22,912.433
2007-02-23,915.384
2007-02-26,914.554
2007-02-27,886.645
2007-02-28,880.474
2007-03-01,868.616
2007-03-02,870.591
2007-03-05,852.727
2007-03-06,859.907
2007-03-07,868.999
2007-03-08,879.087
2007-03-09,878.243
2007-03-12,880.834
2007-03-13,871.665
2007-03-14,853.261
2007-03-15,873.319
2007-03-16,881.683
2007-03-19,891.942
2007-03-20,897.598
2007-03-21,906.413
2007-03-22,921.731
2007-03-23,923.998
2007-03-26,926.206
2007-03-27,925.299
2007-03-28,925.044
2007-03-29,934.492
2007-03-30,933.751
2007-04-02,943.867
2007-04-03,953.008
2007-04-04,954.932
2007-04-05,962.857
2007-04-06,962.857
2007-04-09,957.841
2007-04-10,963.515
2007-04-11,957.737
2007-04-12,957.825
2007-04-13,962.369
2007-04-16,971.751
2007-04-17,971.862
2007-04-18,969.714
2007-04-19,969.155
2007-04-20,977.547
2007-04-23,975.595
2007-04-24,971.033
2007-04-25,981.733
2007-04-26,974.675
2007-04-27,976.463
2007-04-30,977.202
2007-05-01,973.55
2007-05-02,978.543
2007-05-03,978.132
2007-05-04,989.961
2007-05-07,992.918
2007-05-08,979.376
2007-05-09,979.849
2007-05-10,974.035
2007-05-11,974.733
2007-05-14,970.34
2007-05-15,977.018
2007-05-16,973.944
2007-05-17,970.469
2007-05-18,977.441
2007-05-21,974.996
2007-05-22,980.117
2007-05-23,985.787
2007-05-24,976.636
2007-05-25,977.37
2007-05-28,980.724
2007-05-29,985.791
2007-05-30,983.439
2007-05-31,1000.0
2007-06-01,1002.496
2007-06-04,1008.176
2007-06-05,1005.315
2007-06-06,983.817
2007-06-07,966.209
2007-06-08,957.565
2007-06-11,966.326
2007-06-12,959.672
2007-06-13,962.301
2007-06-14,975.877
2007-06-15,989.962
2007-06-18,987.968
2007-06-19,986.698
2007-06-20,988.224
2007-06-21,977.055
2007-06-22,974.668
2007-06-25,971.641
2007-06-26,967.884
2007-06-27,967.101
2007-06-28,981.863
2007-06-29,989.869
2007-07-02,995.21
2007-07-03,995.734
2007-07-04,1002.416
2007-07-05,996.468
2007-07-06,1004.646
2007-07-09,1004.713
2007-07-10,1005.917
2007-07-11,1005.594
2007-07-12,1017.912
2007-07-13,1021.028
2007-07-16,1017.347
2007-07-17,1014.24
2007-07-18,1006.979
2007-07-19,1020.047
2007-07-20,1014.055
2007-07-23,1015.641
2007-07-24,1003.729
2007-07-25,987.449
2007-07-26,959.849
2007-07-27,947.055
2007-07-30,950.19
2007-07-31,963.554
2007-08-01,946.918
2007-08-02,949.179
2007-08-03,947.701
2007-08-06,934.263
2007-08-07,937.949
2007-08-08,959.218
2007-08-09,937.466
2007-08-10,914.136
2007-08-13,922.4
2007-08-14,911.144
2007-08-15,899.062
2007-08-16,859.994
2007-08-17,873.761
2007-08-20,880.722
2007-08-21,882.768
2007-08-22,904.697
2007-08-23,913.099
2007-08-24,922.452
2007-08-27,927.95
2007-08-28,914.748
2007-08-29,919.308
2007-08-30,927.982
2007-08-31,940.134
2007-09-03,940.637
2007-09-04,943.909
2007-09-05,930.413
2007-09-06,936.666
2007-09-07,921.171
2007-09-10,912.723
2007-09-11,927.849
2007-09-12,931.791
2007-09-13,936.351
2007-09-14,928.434
2007-09-17,914.168
2007-09-18,924.483
2007-09-19,949.211
2007-09-20,951.463
2007-09-21,957.862
2007-09-24,955.057
2007-09-25,950.88
2007-09-26,953.252
2007-09-27,963.009
2007-09-28,968.236
2007-10-01,977.088
2007-10-02,980.436
2007-10-03,979.113
2007-10-04,979.225
2007-10-05,983.829
2007-10-08,988.613
2007-10-09,996.599
2007-10-10,1004.368
2007-10-11,1014.527
2007-10-12,1007.525
2007-10-15,1006.323
2007-10-16,994.003
2007-10-17,1002.776
2007-10-18,997.831
2007-10-19,988.05
2007-10-22,965.142
2007-10-23,983.206
2007-10-24,978.856
2007-10-25,992.835
2007-10-26,999.127
2007-10-29,1004.077
2007-10-30,989.646
2007-10-31,1004.116
2007-11-01,989.123
2007-11-02,994.474
2007-11-05,983.596
2007-11-06,995.754
2007-11-07,996.643
2007-11-08,985.184
2007-11-09,964.594
2007-11-12,954.24
2007-11-13,955.159
2007-11-14,974.584
2007-11-15,952.464
2007-11-16,937.254
2007-11-19,914.685
2007-11-20,929.404
2007-11-21,909.552
2007-11-22,911.508
2007-11-23,927.309
2007-11-26,928.038
2007-11-27,925.858
2007-11-28,937.295
2007-11-29,945.074
2007-11-30,949.863
2007-12-03,945.885
2007-12-04,934.384
2007-12-05,941.282
2007-12-06,938.098
2007-12-07,948.631
2007-12-10,956.847
2007-12-11,955.541
2007-12-12,952.808
2007-12-13,927.995
2007-12-14,916.737
2007-12-17,894.665
2007-12-18,893.48
2007-12-19,886.747
2007-12-20,885.859
2007-12-21,895.93
2007-12-24,906.211
2007-12-25,906.211
2007-12-26,912.44
2007-12-27,914.045
2007-12-28,926.082
2007-12-31,924.334
2008-01-01,924.334
2008-01-02,922.553
2008-01-03,913.423
2008-01-04,894.63
2008-01-07,874.372
2008-01-08,879.511
2008-01-09,853.059
2008-01-10,839.724
2008-01-11,833.809
2008-01-14,850.039
2008-01-15,822.329
2008-01-16,802.721
2008-01-17,799.629
2008-01-18,783.365
2008-01-21,732.971
2008-01-22,760.857
2008-01-23,744.032
2008-01-24,786.149
2008-01-25,797.484
2008-01-28,794.198
2008-01-29,818.334
2008-01-30,809.641
2008-01-31,810.408
2008-02-01,833.291
2008-02-04,838.509
2008-02-05,801.148
2008-02-06,805.136
2008-02-07,777.983
2008-02-08,780.822
2008-02-11,770.392
2008-02-12,801.497
2008-02-13,809.05
2008-02-14,817.261
2008-02-15,813.228
2008-02-18,821.032
2008-02-19,835.425
2008-02-20,825.756
2008-02-21,842.426
2008-02-22,837.229
2008-02-25,853.663
2008-02-26,867.461
2008-02-27,877.174
2008-02-28,864.805
2008-02-29,854.201
2008-03-03,843.095
2008-03-04,835.54
2008-03-05,856.156
2008-03-06,848.933
2008-03-07,838.011
2008-03-10,826.937
2008-03-11,832.358
2008-03-12,851.101
2008-03-13,841.282
2008-03-14,842.472
2008-03-17,820.132
2008-03-18,835.443
2008-03-19,818.429
2008-03-20,805.328
2008-03-21,805.328
2008-03-24,804.179
2008-03-25,842.621
2008-03-26,852.383
2008-03-27,865.674
2008-03-28,861.035
2008-03-31,872.178
2008-04-01,878.176
2008-04-02,881.087
2008-04-03,876.334
2008-04-04,886.036
2008-04-07,896.122
2008-04-08,883.939
2008-04-09,884.52
2008-04-10,881.917
2008-04-11,875.836
2008-04-14,868.214
2008-04-15,871.34
2008-04-16,894.838
2008-04-17,893.411
2008-04-18,895.718
2008-04-21,900.538
2008-04-22,902.825
2008-04-23,903.975
2008-04-24,892.109
2008-04-25,899.152
2008-04-28,903.61
2008-04-29,896.722
2008-04-30,903.257
2008-05-01,896.382
2008-05-02,901.472
2008-05-05,904.694
2008-05-06,905.175
2008-05-07,907.077
2008-05-08,908.46
2008-05-09,902.275
2008-05-12,911.116
2008-05-13,912.762
2008-05-14,914.886
2008-05-15,917.776
2008-05-16,929.642
2008-05-19,938.922
2008-05-20,928.568
2008-05-21,932.035
2008-05-22,924.566
2008-05-23,917.18
2008-05-26,916.652
2008-05-27,908.069
2008-05-28,912.794
2008-05-29,909.45
2008-05-30,918.281
2008-06-02,909.564
2008-06-03,914.441
2008-06-04,911.687
2008-06-05,921.743
2008-06-06,919.469
2008-06-09,903.226
2008-06-10,881.433
2008-06-11,871.084
2008-06-12,863.091
2008-06-13,862.642
2008-06-16,870.704
2008-06-17,876.92
2008-06-18,859.256
2008-06-19,848.053
2008-06-20,844.075
2008-06-23,828.992
2008-06-24,825.483
2008-06-25,839.275
2008-06-26,828.661
2008-06-27,821.563
2008-06-30,822.124
2008-07-01,807.889
2008-07-02,801.362
2008-07-03,794.523
2008-07-04,786.657
2008-07-07,793.977
2008-07-08,780.992
2008-07-09,798.03
2008-07-10,779.949
2008-07-11,764.48
2008-07-14,768.626
2008-07-15,755.439
2008-07-16,763.15
2008-07-17,793.524
2008-07-18,803.979
2008-07-21,812.737
2008-07-22,803.518
2008-07-23,813.052
2008-07-24,799.171
2008-07-25,799.986
2008-07-28,794.772
2008-07-29,787.318
2008-07-30,799.651
2008-07-31,796.595
2008-08-01,789.75
2008-08-04,788.88
2008-08-05,803.067
2008-08-06,814.279
2008-08-07,808.335
2008-08-08,802.333
2008-08-11,811.427
2008-08-12,810.587
2008-08-13,791.247
2008-08-14,793.504
2008-08-15,792.417
2008-08-18,787.983
2008-08-19,766.628
2008-08-20,771.088
2008-08-21,774.72
2008-08-22,787.133
2008-08-25,780.602
2008-08-26,778.32
2008-08-27,779.849
2008-08-28,794.941
2008-08-29,801.554
2008-09-01,793.213
2008-09-02,803.115
2008-09-03,788.921
2008-09-04,763.75
2008-09-05,739.718
2008-09-08,752.876
2008-09-09,742.522
2008-09-10,733.763
2008-09-11,719.199
2008-09-12,739.463
2008-09-15,725.413
2008-09-16,713.231
2008-09-17,699.685
2008-09-18,702.286
2008-09-19,741.874
2008-09-22,746.094
2008-09-23,733.185
2008-09-24,723.014
2008-09-25,728.693
2008-09-26,710.092
2008-09-29,669.245
2008-09-30,663.522
2008-10-01,659.43
2008-10-02,641.158
2008-10-03,640.817
2008-10-06,576.942
2008-10-07,565.499
2008-10-08,540.054
2008-10-09,540.793
2008-10-10,502.17
2008-10-13,548.881
2008-10-14,569.36
2008-10-15,530.012
2008-10-16,499.245
2008-10-17,506.836
2008-10-20,515.763
2008-10-21,513.868
2008-10-22,484.854
2008-10-23,482.361
2008-10-24,458.493
2008-10-27,432.278
2008-10-28,439.383
2008-10-29,475.888
2008-10-30,486.8
2008-10-31,488.475
2008-11-03,501.358
2008-11-04,532.57
2008-11-05,528.236
2008-11-06,487.495
2008-11-07,492.938
2008-11-10,502.202
2008-11-11,476.305
2008-11-12,464.627
2008-11-13,464.867
2008-11-14,471.463
2008-11-17,460.147
2008-11-18,458.459
2008-11-19,443.399
2008-11-20,426.179
2008-11-21,418.218
2008-11-24,451.45
2008-11-25,462.276
2008-11-26,456.558
2008-11-27,464.336
2008-11-28,461.822
2008-12-01,439.666
2008-12-02,448.746
2008-12-03,450.542
2008-12-04,450.527
2008-12-05,433.17
2008-12-08,461.163
2008-12-09,466.829
2008-12-10,476.999
2008-12-11,485.621
2008-12-12,478.6
2008-12-15,490.259
2008-12-16,499.627
2008-12-17,514.482
2008-12-18,521.127
2008-12-19,497.894
2008-12-22,487.978
2008-12-23,491.228
2008-12-24,492.332
2008-12-25,492.332
2008-12-26,494.708
2008-12-29,503.651
2008-12-30,508.342
2008-12-31,503.13
2009-01-01,503.13
2009-01-02,521.714
2009-01-05,521.037
2009-01-06,517.038
2009-01-07,522.836
2009-01-08,520.288
2009-01-09,514.164
2009-01-12,500.246
2009-01-13,488.021
2009-01-14,469.979
2009-01-15,462.692
2009-01-16,471.875
2009-01-19,466.987
2009-01-20,446.359
2009-01-21,447.532
2009-01-22,447.477
2009-01-23,435.045
2009-01-26,457.668
2009-01-27,463.572
2009-01-28,479.73
2009-01-29,467.528
2009-01-30,458.635
2009-02-02,447.213
2009-02-03,457.722
2009-02-04,464.92
2009-02-05,465.993
2009-02-06,475.392
2009-02-09,487.398
2009-02-10,475.785
2009-02-11,469.584
2009-02-12,456.134
2009-02-13,462.848
2009-02-16,457.099
2009-02-17,439.0
2009-02-18,432.832
2009-02-19,437.917
2009-02-20,421.617
2009-02-23,415.546
2009-02-24,410.556
2009-02-25,412.348
2009-02-26,418.373
2009-02-27,417.046
2009-03-02,399.383
2009-03-03,392.785
2009-03-04,405.669
2009-03-05,392.756
2009-03-06,387.131
2009-03-09,385.915
2009-03-10,405.062
2009-03-11,406.011
2009-03-12,409.503
2009-03-13,413.321
2009-03-16,425.725
2009-03-17,424.317
2009-03-18,429.662
2009-03-19,450.512
2009-03-20,446.127
2009-03-23,450.577
2009-03-24,452.207
2009-03-25,454.326
2009-03-26,457.166
2009-03-27,441.712
2009-03-30,425.301
2009-03-31,442.04
2009-04-01,449.064
2009-04-02,474.916
2009-04-03,476.679
2009-04-06,478.123
2009-04-07,468.219
2009-04-08,469.349
2009-04-09,479.931
2009-04-10,479.931
2009-04-13,484.001
2009-04-14,485.754
2009-04-15,484.349
2009-04-16,491.583
2009-04-17,496.324
2009-04-20,470.864
2009-04-21,474.786
2009-04-22,485.766
2009-04-23,492.403
2009-04-24,506.582
2009-04-27,502.396
2009-04-28,492.731
2009-04-29,509.362
2009-04-30,514.013
2009-05-01,514.09
2009-05-04,530.384
2009-05-05,531.544
2009-05-06,537.286
2009-05-07,539.439
2009-05-08,545.236
2009-05-11,537.602
2009-05-12,536.804
2009-05-13,519.16
2009-05-14,521.591
2009-05-15,525.919
2009-05-18,530.809
2009-05-19,542.957
2009-05-20,556.315
2009-05-21,544.406
2009-05-22,552.47
2009-05-25,554.069
2009-05-26,555.293
2009-05-27,560.039
2009-05-28,556.108
2009-05-29,567.823
2009-06-01,582.258
2009-06-02,591.856
2009-06-03,581.445
2009-06-04,581.524
2009-06-05,576.745
2009-06-08,565.23
2009-06-09,571.204
2009-06-10,577.708
2009-06-11,583.716
2009-06-12,579.975
2009-06-15,559.676
2009-06-16,560.174
2009-06-17,548.372
2009-06-18,550.682
2009-06-19,555.161
2009-06-22,536.821
2009-06-23,539.654
2009-06-24,551.479
2009-06-25,547.525
2009-06-26,554.145
2009-06-29,559.696
2009-06-30,558.519
2009-07-01,572.074
2009-07-02,557.12
2009-07-03,553.654
2009-07-06,545.757
2009-07-07,544.118
2009-07-08,530.894
2009-07-09,538.136
2009-07-10,530.701
2009-07-13,538.981
2009-07-14,542.78
2009-07-15,560.582
2009-07-16,565.395
2009-07-17,568.208
2009-07-20,578.787
2009-07-21,583.783
2009-07-22,585.865
2009-07-23,595.776
2009-07-24,592.892
2009-07-27,595.702
2009-07-28,588.478
2009-07-29,589.686
2009-07-30,603.342
2009-07-31,618.744
2009-08-03,638.276
2009-08-04,638.507
2009-08-05,641.465
2009-08-06,644.523
2009-08-07,639.575
2009-08-10,640.72
2009-08-11,629.479
2009-08-12,637.791
2009-08-13,646.672
2009-08-14,642.232
2009-08-17,621.627
2009-08-18,628.129
2009-08-19,630.464
2009-08-20,641.659
2009-08-21,656.14
2009-08-24,666.897
2009-08-25,672.757
2009-08-26,670.046
2009-08-27,664.48
2009-08-28,681.91
2009-08-31,673.528
2009-09-01,658.799
2009-09-02,646.653
2009-09-03,652.71
2009-09-04,662.006
2009-09-07,680.081
2009-09-08,696.608
2009-09-09,707.623
2009-09-10,712.323
2009-09-11,719.89
2009-09-14,717.933
2009-09-15,722.511
2009-09-16,739.69
2009-09-17,747.529
2009-09-18,746.139
2009-09-21,738.079
2009-09-22,750.219
2009-09-23,750.938
2009-09-24,737.177
2009-09-25,733.454
2009-09-28,742.061
2009-09-29,737.748
2009-09-30,741.231
2009-10-01,728.372
2009-10-02,713.173
2009-10-05,721.557
2009-10-06,746.578
2009-10-07,748.115
2009-10-08,765.409
2009-10-09,766.947
2009-10-12,780.982
2009-10-13,773.12
2009-10-14,788.803
2009-10-15,787.538
2009-10-16,777.159
2009-10-19,788.494
2009-10-20,782.449
2009-10-21,778.602
2009-10-22,766.404
2009-10-23,764.387
2009-10-26,743.32
2009-10-27,730.652
2009-10-28,704.909
2009-10-29,724.919
2009-10-30,704.237
2009-11-02,710.981
2009-11-03,698.49
2009-11-04,724.43
2009-11-05,726.867
2009-11-06,727.902
2009-11-09,744.796
2009-11-10,734.114
2009-11-11,738.617
2009-11-12,735.269
2009-11-13,734.504
2009-11-16,751.286
2009-11-17,741.062
2009-11-18,745.097
2009-11-19,725.546
2009-11-20,719.771
2009-11-23,732.895
2009-11-24,727.1
2009-11-25,733.676
2009-11-26,708.164
2009-11-27,715.766
2009-11-30,707.128
2009-12-01,726.056
2009-12-02,729.78
2009-12-03,730.671
2009-12-04,725.436
2009-12-07,724.398
2009-12-08,714.42
2009-12-09,706.094
2009-12-10,707.969
2009-12-11,707.575
2009-12-14,714.798
2009-12-15,713.172
2009-12-16,723.335
2009-12-17,707.085
2009-12-18,701.606
2009-12-21,710.561
2009-12-22,710.702
2009-12-23,716.804
2009-12-24,718.167
2009-12-25,718.167
2009-12-28,721.942
2009-12-29,726.59
2009-12-30,720.106
2009-12-31,723.438
2010-01-01,723.438
2010-01-04,743.499
2010-01-05,748.005
2010-01-06,749.96
2010-01-07,749.077
2010-01-08,751.202
2010-01-11,763.94
2010-01-12,753.911
2010-01-13,755.026
2010-01-14,759.961
2010-01-15,751.042
2010-01-18,754.232
2010-01-19,749.232
2010-01-20,735.678
2010-01-21,724.776
2010-01-22,721.411
2010-01-25,719.333
2010-01-26,716.62
2010-01-27,710.581
2010-01-28,704.303
2010-01-29,707.831
2010-02-01,713.331
2010-02-02,727.034
2010-02-03,724.43
2010-02-04,700.254
2010-02-05,678.487
2010-02-08,676.113
2010-02-09,680.445
2010-02-10,682.579
2010-02-11,674.14
2010-02-12,669.439
2010-02-15,668.27
2010-02-16,680.923
2010-02-17,691.001
2010-02-18,693.859
2010-02-19,690.622
2010-02-22,695.657
2010-02-23,688.665
2010-02-24,693.961
2010-02-25,682.068
2010-02-26,699.03
2010-03-01,701.322
2010-03-02,712.408
2010-03-03,724.208
2010-03-04,721.601
2010-03-05,729.967
2010-03-08,731.275
2010-03-09,725.843
2010-03-10,737.142
2010-03-11,735.274
2010-03-12,741.452
2010-03-15,730.974
2010-03-16,744.938
2010-03-17,748.395
2010-03-18,740.713
2010-03-19,737.093
2010-03-22,738.055
2010-03-23,743.89
2010-03-24,736.606
2010-03-25,743.687
2010-03-26,748.582
2010-03-29,754.719
2010-03-30,745.16
2010-03-31,751.189
2010-04-01,764.59
2010-04-02,764.59
2010-04-05,762.839
2010-04-06,763.654
2010-04-07,755.806
2010-04-08,750.394
2010-04-09,763.032
2010-04-12,770.494
2010-04-13,768.363
2010-04-14,779.701
2010-04-15,781.245
2010-04-16,768.115
2010-04-19,762.216
2010-04-20,772.431
2010-04-21,769.374
2010-04-22,757.485
2010-04-23,766.749
2010-04-26,769.156
2010-04-27,751.434
2010-04-28,728.729
2010-04-29,745.89
2010-04-30,748.703
2010-05-03,745.82
2010-05-04,716.491
2010-05-05,693.766
2010-05-06,680.732
2010-05-07,650.411
2010-05-10,702.682
2010-05-11,692.192
2010-05-12,707.136
2010-05-13,705.134
2010-05-14,676.295
2010-05-17,663.481
2010-05-18,676.637
2010-05-19,657.004
2010-05-20,639.868
2010-05-21,651.803
2010-05-24,642.215
2010-05-25,611.013
2010-05-26,625.438
2010-05-27,647.823
2010-05-28,652.3
2010-05-31,651.59
2010-06-01,648.637
2010-06-02,642.89
2010-06-03,657.446
2010-06-04,638.85
2010-06-07,624.025
2010-06-08,617.878
2010-06-09,635.526
2010-06-10,650.969
2010-06-11,653.097
2010-06-14,673.606
2010-06-15,681.466
2010-06-16,679.922
2010-06-17,684.098
2010-06-18,687.191
2010-06-21,692.695
2010-06-22,682.063
2010-06-23,673.493
2010-06-24,665.064
2010-06-25,659.042
2010-06-28,668.372
2010-06-29,640.447
2010-06-30,643.496
2010-07-01,638.379
2010-07-02,647.733
2010-07-05,642.842
2010-07-06,662.13
2010-07-07,666.841
2010-07-08,678.352
2010-07-09,678.052
2010-07-12,681.06
2010-07-13,697.321
2010-07-14,700.912
2010-07-15,703.076
2010-07-16,697.006
2010-07-19,691.747
2010-07-20,681.75
2010-07-21,686.857
2010-07-22,706.821
2010-07-23,704.664
2010-07-26,714.946
2010-07-27,716.175
2010-07-28,711.881
2010-07-29,714.252
2010-07-30,709.733
2010-08-02,730.618
2010-08-03,731.761
2010-08-04,724.854
2010-08-05,726.116
2010-08-06,725.378
2010-08-09,729.074
2010-08-10,712.804
2010-08-11,684.932
2010-08-12,678.515
2010-08-13,675.283
2010-08-16,679.976
2010-08-17,693.365
2010-08-18,693.613
2010-08-19,686.572
2010-08-20,668.309
2010-08-23,668.872
2010-08-24,661.006
2010-08-25,651.948
2010-08-26,663.625
2010-08-27,664.749
2010-08-30,663.175
2010-08-31,665.904
2010-09-01,687.337
2010-09-02,691.764
2010-09-03,699.039
2010-09-06,702.737
2010-09-07,687.858
2010-09-08,691.944
2010-09-09,699.84
2010-09-10,701.452
2010-09-13,714.376
2010-09-14,722.395
2010-09-15,724.116
2010-09-16,725.205
