Date,WORLD ex USA SMALL VALUE Small Cap
2010-09-21,799.409
2010-09-22,805.732
2010-09-23,802.179
2010-09-24,810.609
2010-09-27,815.947
2010-09-28,819.248
2010-09-29,824.483
2010-09-30,821.51
2010-10-01,826.116
2010-10-04,820.914
2010-10-05,833.977
2010-10-06,841.976
2010-10-07,845.306
2010-10-08,844.392
2010-10-11,846.893
2010-10-12,838.754
2010-10-13,851.848
2010-10-14,859.856
2010-10-15,851.968
2010-10-18,852.893
2010-10-19,840.361
2010-10-20,848.135
2010-10-21,851.028
2010-10-22,848.851
2010-10-25,857.076
2010-10-26,852.118
2010-10-27,840.557
2010-10-28,847.447
2010-10-29,850.572
2010-11-01,852.097
2010-11-02,856.8
2010-11-03,854.688
2010-11-04,874.015
2010-11-05,872.947
2010-11-08,871.621
2010-11-09,873.787
2010-11-10,858.472
2010-11-11,856.285
2010-11-12,850.839
2010-11-15,850.216
2010-11-16,834.898
2010-11-17,837.256
2010-11-18,849.306
2010-11-19,850.778
2010-11-22,850.797
2010-11-23,836.775
2010-11-24,839.065
2010-11-25,841.549
2010-11-26,831.499
2010-11-29,822.643
2010-11-30,818.368
2010-12-01,830.934
2010-12-02,851.513
2010-12-03,864.719
2010-12-06,867.112
2010-12-07,874.357
2010-12-08,868.162
2010-12-09,870.427
2010-12-10,873.173
2010-12-13,885.898
2010-12-14,889.489
2010-12-15,888.112
2010-12-16,880.931
2010-12-17,880.727
2010-12-20,880.207
2010-12-21,887.902
2010-12-22,889.186
2010-12-23,891.382
2010-12-24,891.362
2010-12-27,889.949
2010-12-28,893.831
2010-12-29,902.339
2010-12-30,904.209
2010-12-31,913.141
2011-01-03,912.808
2011-01-04,915.871
2011-01-05,906.597
2011-01-06,905.707
2011-01-07,904.205
2011-01-10,899.197
2011-01-11,906.511
2011-01-12,917.84
2011-01-13,929.019
2011-01-14,928.17
2011-01-17,927.798
2011-01-18,934.954
2011-01-19,937.011
2011-01-20,917.172
2011-01-21,922.361
2011-01-24,927.483
2011-01-25,926.431
2011-01-26,933.184
2011-01-27,933.495
2011-01-28,927.587
2011-01-31,926.743
2011-02-01,942.317
2011-02-02,945.276
2011-02-03,938.848
2011-02-04,941.514
2011-02-07,948.81
2011-02-08,953.76
2011-02-09,949.955
2011-02-10,939.147
2011-02-11,939.122
2011-02-14,944.502
2011-02-15,944.633
2011-02-16,946.249
2011-02-17,952.804
2011-02-18,957.544
2011-02-21,951.233
2011-02-22,941.688
2011-02-23,936.796
2011-02-24,930.191
2011-02-25,941.207
2011-02-28,953.15
2011-03-01,955.827
2011-03-02,949.26
2011-03-03,952.138
2011-03-04,957.48
2011-03-07,955.753
2011-03-08,947.568
2011-03-09,950.1
2011-03-10,930.306
2011-03-11,925.536
2011-03-14,909.296
2011-03-15,872.948
2011-03-16,879.976
2011-03-17,896.939
2011-03-18,910.633
2011-03-21,924.618
2011-03-22,936.242
2011-03-23,932.971
2011-03-24,942.082
2011-03-25,941.822
2011-03-28,939.972
2011-03-29,938.054
2011-03-30,947.915
2011-03-31,950.179
2011-04-01,950.288
2011-04-04,956.234
2011-04-05,951.287
2011-04-06,955.132
2011-04-07,949.444
2011-04-08,960.814
2011-04-11,959.822
2011-04-12,946.175
2011-04-13,952.995
2011-04-14,955.382
2011-04-15,953.233
2011-04-18,937.59
2011-04-19,944.16
2011-04-20,962.579
2011-04-21,972.96
2011-04-22,973.401
2011-04-25,970.566
2011-04-26,974.784
2011-04-27,973.412
2011-04-28,990.742
2011-04-29,993.945
2011-05-02,998.953
2011-05-03,991.2
2011-05-04,983.739
2011-05-05,972.907
2011-05-06,974.944
2011-05-09,967.168
2011-05-10,977.153
2011-05-11,976.062
2011-05-12,963.471
2011-05-13,961.648
2011-05-16,956.133
2011-05-17,947.315
2011-05-18,954.168
2011-05-19,955.151
2011-05-20,953.527
2011-05-23,936.027
2011-05-24,939.008
2011-05-25,938.161
2011-05-26,943.237
2011-05-27,955.071
2011-05-30,957.38
2011-05-31,966.252
2011-06-01,967.248
2011-06-02,957.432
2011-06-03,956.567
2011-06-06,951.978
2011-06-07,955.277
2011-06-08,942.187
2011-06-09,942.32
2011-06-10,931.441
2011-06-13,929.071
2011-06-14,939.942
2011-06-15,928.472
2011-06-16,910.085
2011-06-17,914.493
2011-06-20,908.288
2011-06-21,922.489
2011-06-22,926.989
2011-06-23,907.084
2011-06-24,908.665
2011-06-27,905.67
2011-06-28,914.036
2011-06-29,931.474
2011-06-30,946.166
2011-07-01,951.53
2011-07-04,960.655
2011-07-05,959.086
2011-07-06,953.284
2011-07-07,957.648
2011-07-08,952.533
2011-07-11,930.069
2011-07-12,924.522
2011-07-13,939.73
2011-07-14,932.655
2011-07-15,930.49
2011-07-18,916.007
2011-07-19,927.736
2011-07-20,937.031
2011-07-21,949.542
2011-07-22,956.641
2011-07-25,951.698
2011-07-26,956.382
2011-07-27,943.353
2011-07-28,936.561
2011-07-29,934.566
2011-08-01,929.721
2011-08-02,909.447
2011-08-03,893.897
2011-08-04,857.399
2011-08-05,835.513
2011-08-08,798.331
2011-08-09,807.237
2011-08-10,806.419
2011-08-11,817.626
2011-08-12,833.013
2011-08-15,849.867
2011-08-16,843.714
2011-08-17,850.805
2011-08-18,817.851
2011-08-19,807.752
2011-08-22,802.274
2011-08-23,811.006
2011-08-24,814.119
2011-08-25,811.99
2011-08-26,813.51
2011-08-29,833.026
2011-08-30,839.894
2011-08-31,855.644
2011-09-01,852.946
2011-09-02,839.501
2011-09-05,814.031
2011-09-06,799.121
2011-09-07,815.386
2011-09-08,817.574
2011-09-09,796.525
2011-09-12,774.861
2011-09-13,781.163
2011-09-14,780.474
2011-09-15,798.554
2011-09-16,809.562
2011-09-19,792.845
2011-09-20,793.246
2011-09-21,785.169
2011-09-22,749.197
2011-09-23,746.796
2011-09-26,739.659
2011-09-27,769.814
2011-09-28,771.133
2011-09-29,773.113
2011-09-30,760.641
2011-10-03,742.18
2011-10-04,722.905
2011-10-05,730.892
2011-10-06,751.684
2011-10-07,761.189
2011-10-10,773.678
2011-10-11,780.816
2011-10-12,795.808
2011-10-13,792.561
2011-10-14,798.752
2011-10-17,797.479
2011-10-18,789.76
2011-10-19,795.335
2011-10-20,782.338
2011-10-21,799.57
2011-10-24,813.971
2011-10-25,808.971
2011-10-26,806.614
2011-10-27,840.222
2011-10-28,844.091
2011-10-31,820.464
2011-11-01,787.981
2011-11-02,793.292
2011-11-03,800.679
2011-11-04,803.534
2011-11-07,800.104
2011-11-08,802.623
2011-11-09,790.393
2011-11-10,780.358
2011-11-11,797.446
2011-11-14,793.013
2011-11-15,783.165
2011-11-16,778.373
2011-11-17,772.106
2011-11-18,766.482
2011-11-21,747.938
2011-11-22,745.389
2011-11-23,730.62
2011-11-24,727.865
2011-11-25,724.254
2011-11-28,743.02
2011-11-29,753.386
2011-11-30,775.111
2011-12-01,772.275
2011-12-02,777.468
2011-12-05,787.603
2011-12-06,778.44
2011-12-07,783.282
2011-12-08,769.824
2011-12-09,770.686
2011-12-12,758.101
2011-12-13,752.413
2011-12-14,735.642
2011-12-15,737.204
2011-12-16,740.196
2011-12-19,733.386
2011-12-20,748.445
2011-12-21,748.856
2011-12-22,752.035
2011-12-23,756.085
2011-12-26,756.325
2011-12-27,757.814
2011-12-28,750.329
2011-12-29,751.789
2011-12-30,763.436
2012-01-02,767.342
2012-01-03,781.981
2012-01-04,780.45
2012-01-05,768.752
2012-01-06,765.313
2012-01-09,764.732
2012-01-10,773.469
2012-01-11,773.008
2012-01-12,777.696
2012-01-13,775.451
2012-01-16,778.684
2012-01-17,787.473
2012-01-18,794.116
2012-01-19,806.217
2012-01-20,812.142
2012-01-23,823.192
2012-01-24,812.832
2012-01-25,815.74
2012-01-26,830.832
2012-01-27,830.383
2012-01-30,822.781
2012-01-31,828.668
2012-02-01,844.002
2012-02-02,849.099
2012-02-03,852.902
2012-02-06,855.4
2012-02-07,857.968
2012-02-08,863.725
2012-02-09,867.552
2012-02-10,855.076
2012-02-13,861.591
2012-02-14,853.253
2012-02-15,857.064
2012-02-16,851.287
2012-02-17,864.034
2012-02-20,875.777
2012-02-21,874.12
2012-02-22,870.782
2012-02-23,874.404
2012-02-24,882.368
2012-02-27,879.314
2012-02-28,882.396
2012-02-29,882.079
2012-03-01,882.047
2012-03-02,880.522
2012-03-05,873.443
2012-03-06,852.937
2012-03-07,857.475
2012-03-08,873.632
2012-03-09,873.366
2012-03-12,869.958
2012-03-13,878.672
2012-03-14,875.639
2012-03-15,880.449
2012-03-16,888.535
2012-03-19,892.027
2012-03-20,882.053
2012-03-21,877.604
2012-03-22,871.628
2012-03-23,876.213
2012-03-26,884.315
2012-03-27,887.625
2012-03-28,880.255
2012-03-29,873.066
2012-03-30,879.804
2012-04-02,882.809
2012-04-03,880.068
2012-04-04,857.168
2012-04-05,854.225
2012-04-06,853.043
2012-04-09,851.022
2012-04-10,839.248
2012-04-11,843.019
2012-04-12,856.099
2012-04-13,850.173
2012-04-16,844.069
2012-04-17,855.865
2012-04-18,858.936
2012-04-19,853.739
2012-04-20,857.304
2012-04-23,842.832
2012-04-24,847.961
2012-04-25,855.646
2012-04-26,859.376
2012-04-27,865.867
2012-04-30,865.949
2012-05-01,864.611
2012-05-02,863.537
2012-05-03,859.631
2012-05-04,846.252
2012-05-07,837.227
2012-05-08,827.22
2012-05-09,815.711
2012-05-10,823.99
2012-05-11,821.056
2012-05-14,804.303
2012-05-15,791.962
2012-05-16,781.099
2012-05-17,780.841
2012-05-18,767.441
2012-05-21,771.586
2012-05-22,783.95
2012-05-23,767.386
2012-05-24,768.308
2012-05-25,765.068
2012-05-28,767.825
2012-05-29,775.449
2012-05-30,761.727
2012-05-31,760.822
2012-06-01,745.737
2012-06-04,739.31
2012-06-05,745.137
2012-06-06,760.61
2012-06-07,771.114
2012-06-08,760.739
2012-06-11,763.064
2012-06-12,757.396
2012-06-13,757.561
2012-06-14,757.631
2012-06-15,769.223
2012-06-18,774.247
2012-06-19,782.727
2012-06-20,790.006
2012-06-21,781.897
2012-06-22,774.464
2012-06-25,763.26
2012-06-26,759.304
2012-06-27,766.564
2012-06-28,765.458
2012-06-29,792.411
2012-07-02,797.749
2012-07-03,804.558
2012-07-04,804.391
2012-07-05,798.311
2012-07-06,789.825
2012-07-09,783.598
2012-07-10,782.039
2012-07-11,778.756
2012-07-12,768.734
2012-07-13,780.066
2012-07-16,784.521
2012-07-17,782.414
2012-07-18,784.163
2012-07-19,795.904
2012-07-20,786.344
2012-07-23,765.532
2012-07-24,763.509
2012-07-25,760.716
2012-07-26,780.15
2012-07-27,789.13
2012-07-30,794.603
2012-07-31,794.586
2012-08-01,792.131
2012-08-02,783.035
2012-08-03,791.755
2012-08-06,801.744
2012-08-07,806.95
2012-08-08,807.665
2012-08-09,809.187
2012-08-10,810.271
2012-08-13,808.217
2012-08-14,810.765
2012-08-15,809.289
2012-08-16,816.611
2012-08-17,821.681
2012-08-20,821.637
2012-08-21,830.343
2012-08-22,824.14
2012-08-23,828.289
2012-08-24,822.413
2012-08-27,822.583
2012-08-28,818.648
2012-08-29,817.323
2012-08-30,809.507
2012-08-31,815.251
2012-09-03,817.352
2012-09-04,813.236
2012-09-05,811.598
2012-09-06,822.482
2012-09-07,841.355
2012-09-10,843.319
2012-09-11,847.005
2012-09-12,854.608
2012-09-13,855.768
2012-09-14,875.442
2012-09-17,870.58
2012-09-18,866.061
2012-09-19,870.158
2012-09-20,862.776
2012-09-21,867.984
2012-09-24,862.307
2012-09-25,867.843
2012-09-26,852.68
2012-09-27,857.789
2012-09-28,854.945
2012-10-01,857.559
2012-10-02,858.307
2012-10-03,851.581
2012-10-04,861.515
2012-10-05,870.755
2012-10-08,864.335
2012-10-09,857.872
2012-10-10,849.895
2012-10-11,851.735
2012-10-12,853.589
2012-10-15,853.985
2012-10-16,864.419
2012-10-17,876.962
2012-10-18,879.181
2012-10-19,872.741
2012-10-22,872.229
2012-10-23,861.067
2012-10-24,862.108
2012-10-25,866.262
2012-10-26,863.479
2012-10-29,858.687
2012-10-30,861.505
2012-10-31,862.563
2012-11-01,867.693
2012-11-02,868.271
2012-11-05,863.191
2012-11-06,864.45
2012-11-07,859.046
2012-11-08,851.836
2012-11-09,847.349
2012-11-12,842.9
2012-11-13,839.828
2012-11-14,835.923
2012-11-15,832.238
2012-11-16,828.629
2012-11-19,846.425
2012-11-20,845.994
2012-11-21,847.551
2012-11-22,857.891
2012-11-23,863.774
2012-11-26,864.428
2012-11-27,865.288
2012-11-28,862.119
2012-11-29,872.278
2012-11-30,871.929
2012-12-03,875.604
2012-12-04,877.669
2012-12-05,879.115
2012-12-06,883.024
2012-12-07,882.855
2012-12-10,883.145
2012-12-11,888.768
2012-12-12,893.66
2012-12-13,894.964
2012-12-14,896.854
2012-12-17,900.706
2012-12-18,908.079
2012-12-19,918.946
2012-12-20,918.886
2012-12-21,912.322
2012-12-24,910.991
2012-12-25,911.998
2012-12-26,913.912
2012-12-27,916.946
2012-12-28,916.591
2012-12-31,917.08
2013-01-01,917.36
2013-01-02,933.826
2013-01-03,932.974
2013-01-04,937.236
2013-01-07,942.658
2013-01-08,939.097
2013-01-09,943.166
2013-01-10,953.285
2013-01-11,957.087
2013-01-14,954.722
2013-01-15,955.904
2013-01-16,950.544
2013-01-17,954.667
2013-01-18,957.235
2013-01-21,961.557
2013-01-22,964.285
2013-01-23,960.004
2013-01-24,961.986
2013-01-25,967.629
2013-01-28,967.502
2013-01-29,970.27
2013-01-30,972.416
2013-01-31,972.754
2013-02-01,980.166
2013-02-04,971.341
2013-02-05,966.554
2013-02-06,975.313
2013-02-07,972.908
2013-02-08,977.347
2013-02-11,971.72
2013-02-12,981.626
2013-02-13,981.607
2013-02-14,978.775
2013-02-15,973.502
2013-02-18,977.555
2013-02-19,986.545
2013-02-20,985.557
2013-02-21,968.777
2013-02-22,971.59
2013-02-25,974.43
2013-02-26,964.852
2013-02-27,970.214
2013-02-28,978.152
2013-03-01,970.157
2013-03-04,967.666
2013-03-05,977.418
2013-03-06,980.736
2013-03-07,980.525
2013-03-08,979.401
2013-03-11,985.102
2013-03-12,984.078
2013-03-13,980.176
2013-03-14,989.465
2013-03-15,1002.397
2013-03-18,993.217
2013-03-19,989.203
2013-03-20,992.277
2013-03-21,996.624
2013-03-22,994.812
2013-03-25,992.771
2013-03-26,994.031
2013-03-27,992.05
2013-03-28,994.506
2013-03-29,992.888
2013-04-01,982.901
2013-04-02,982.803
2013-04-03,983.94
2013-04-04,974.228
2013-04-05,974.885
2013-04-08,978.464
2013-04-09,986.454
2013-04-10,999.064
2013-04-11,1008.848
2013-04-12,1005.307
2013-04-15,991.785
2013-04-16,987.463
2013-04-17,980.272
2013-04-18,976.84
2013-04-19,980.604
2013-04-22,986.379
2013-04-23,995.652
2013-04-24,1005.898
2013-04-25,1018.082
2013-04-26,1018.348
2013-04-29,1022.321
2013-04-30,1031.473
2013-05-01,1029.925
2013-05-02,1022.39
2013-05-03,1028.913
2013-05-06,1026.79
2013-05-07,1037.021
2013-05-08,1048.717
2013-05-09,1044.025
2013-05-10,1034.961
2013-05-13,1035.58
2013-05-14,1033.296
2013-05-15,1030.209
2013-05-16,1033.363
2013-05-17,1033.118
2013-05-20,1042.972
2013-05-21,1043.284
2013-05-22,1038.427
2013-05-23,1011.02
2013-05-24,1014.271
2013-05-27,1009.512
2013-05-28,1012.379
2013-05-29,1015.185
2013-05-30,1010.467
2013-05-31,1005.845
2013-06-03,1000.56
2013-06-04,1003.416
2013-06-05,990.991
2013-06-06,982.939
2013-06-07,986.04
2013-06-10,991.037
2013-06-11,987.075
2013-06-12,988.328
2013-06-13,979.815
2013-06-14,989.341
2013-06-17,1000.892
2013-06-18,997.844
2013-06-19,1004.847
2013-06-20,962.116
2013-06-21,956.47
2013-06-24,938.877
2013-06-25,943.983
2013-06-26,947.481
2013-06-27,958.143
2013-06-28,965.357
2013-07-01,974.028
2013-07-02,976.329
2013-07-03,972.942
2013-07-04,981.187
2013-07-05,975.068
2013-07-08,978.711
2013-07-09,986.464
2013-07-10,991.882
2013-07-11,1010.989
2013-07-12,1012.233
2013-07-15,1012.491
2013-07-16,1018.103
2013-07-17,1018.495
2013-07-18,1024.377
2013-07-19,1024.925
2013-07-22,1035.803
2013-07-23,1039.358
2013-07-24,1039.732
2013-07-25,1036.326
2013-07-26,1033.963
2013-07-29,1025.028
2013-07-30,1029.949
2013-07-31,1026.193
2013-08-01,1034.937
2013-08-02,1046.546
2013-08-05,1048.432
2013-08-06,1050.687
2013-08-07,1045.529
2013-08-08,1056.882
2013-08-09,1059.876
2013-08-12,1059.097
2013-08-13,1059.27
2013-08-14,1066.677
2013-08-15,1055.743
2013-08-16,1062.755
2013-08-19,1062.693
2013-08-20,1056.052
2013-08-21,1049.681
2013-08-22,1050.879
2013-08-23,1061.232
2013-08-26,1057.302
2013-08-27,1047.311
2013-08-28,1036.212
2013-08-29,1034.253
2013-08-30,1025.689
2013-09-02,1037.627
2013-09-03,1042.668
2013-09-04,1047.989
2013-09-05,1047.416
2013-09-06,1055.791
2013-09-09,1068.881
2013-09-10,1081.517
2013-09-11,1087.819
2013-09-12,1088.216
2013-09-13,1088.084
2013-09-16,1099.393
2013-09-17,1095.851
2013-09-18,1100.542
2013-09-19,1119.507
2013-09-20,1110.221
2013-09-23,1108.711
2013-09-24,1111.769
2013-09-25,1111.989
2013-09-26,1113.414
2013-09-27,1116.678
2013-09-30,1112.06
2013-10-01,1115.907
2013-10-02,1114.688
2013-10-03,1113.397
2013-10-04,1112.376
2013-10-07,1105.312
2013-10-08,1104.671
2013-10-09,1102.001
2013-10-10,1112.185
2013-10-11,1121.833
2013-10-14,1125.213
2013-10-15,1127.65
2013-10-16,1127.272
2013-10-17,1146.76
2013-10-18,1156.39
2013-10-21,1163.316
2013-10-22,1169.308
2013-10-23,1161.658
2013-10-24,1166.463
2013-10-25,1160.273
2013-10-28,1158.005
2013-10-29,1157.305
2013-10-30,1161.442
2013-10-31,1154.96
2013-11-01,1143.397
2013-11-04,1147.46
2013-11-05,1145.651
2013-11-06,1155.088
2013-11-07,1142.433
2013-11-08,1135.884
2013-11-11,1143.159
2013-11-12,1140.352
2013-11-13,1132.363
2013-11-14,1141.975
2013-11-15,1147.791
2013-11-18,1154.554
2013-11-19,1147.926
2013-11-20,1143.017
2013-11-21,1138.153
2013-11-22,1142.594
2013-11-25,1145.02
2013-11-26,1145.137
2013-11-27,1144.84
2013-11-28,1149.039
2013-11-29,1150.897
2013-12-02,1143.083
2013-12-03,1136.556
2013-12-04,1127.34
2013-12-05,1125.823
2013-12-06,1130.606
2013-12-09,1136.39
2013-12-10,1138.88
2013-12-11,1133.86
2013-12-12,1119.983
2013-12-13,1119.164
2013-12-16,1123.287
2013-12-17,1123.845
2013-12-18,1129.732
2013-12-19,1133.57
2013-12-20,1139.2
2013-12-23,1148.136
2013-12-24,1147.294
2013-12-25,1147.124
2013-12-26,1153.38
2013-12-27,1166.357
2013-12-30,1175.672
2013-12-31,1176.82
2014-01-01,1176.913
2014-01-02,1170.983
2014-01-03,1175.269
2014-01-06,1176.57
2014-01-07,1175.619
2014-01-08,1179.055
2014-01-09,1175.823
2014-01-10,1190.913
2014-01-13,1196.381
2014-01-14,1190.157
2014-01-15,1194.09
2014-01-16,1194.307
2014-01-17,1199.058
2014-01-20,1199.83
2014-01-21,1196.94
2014-01-22,1197.862
2014-01-23,1191.732
2014-01-24,1174.121
2014-01-27,1157.664
2014-01-28,1163.076
2014-01-29,1172.032
2014-01-30,1160.831
2014-01-31,1158.694
2014-02-03,1145.082
2014-02-04,1129.734
2014-02-05,1136.051
2014-02-06,1152.185
2014-02-07,1164.342
2014-02-10,1168.665
2014-02-11,1179.092
2014-02-12,1184.422
2014-02-13,1183.845
2014-02-14,1190.173
2014-02-17,1199.142
2014-02-18,1204.176
2014-02-19,1204.062
2014-02-20,1196.384
2014-02-21,1206.563
2014-02-24,1210.205
2014-02-25,1215.538
2014-02-26,1207.78
2014-02-27,1208.714
2014-02-28,1222.959
2014-03-03,1202.784
2014-03-04,1215.351
2014-03-05,1221.547
2014-03-06,1231.19
2014-03-07,1227.852
2014-03-10,1220.784
2014-03-11,1221.074
2014-03-12,1209.423
2014-03-13,1210.535
2014-03-14,1196.73
2014-03-17,1204.528
2014-03-18,1214.04
2014-03-19,1210.881
2014-03-20,1191.013
2014-03-21,1189.946
2014-03-24,1187.26
2014-03-25,1194.621
2014-03-26,1202.08
2014-03-27,1207.908
2014-03-28,1212.79
2014-03-31,1225.111
2014-04-01,1230.078
2014-04-02,1232.605
2014-04-03,1230.003
2014-04-04,1235.601
2014-04-07,1228.543
2014-04-08,1223.482
2014-04-09,1228.683
2014-04-10,1229.99
2014-04-11,1213.534
2014-04-14,1201.594
2014-04-15,1195.489
2014-04-16,1210.262
2014-04-17,1219.23
2014-04-18,1221.155
2014-04-21,1218.569
2014-04-22,1224.293
2014-04-23,1225.314
2014-04-24,1228.815
2014-04-25,1226.743
2014-04-28,1220.702
2014-04-29,1226.045
2014-04-30,1229.262
2014-05-01,1233.409
2014-05-02,1237.451
2014-05-05,1236.758
2014-05-06,1243.486
2014-05-07,1229.832
2014-05-08,1236.079
2014-05-09,1227.437
2014-05-12,1232.236
2014-05-13,1233.09
2014-05-14,1233.571
2014-05-15,1220.328
2014-05-16,1208.618
2014-05-19,1208.319
2014-05-20,1207.633
2014-05-21,1209.988
2014-05-22,1218.646
2014-05-23,1224.149
2014-05-26,1234.518
2014-05-27,1236.286
2014-05-28,1238.051
2014-05-29,1241.464
2014-05-30,1242.441
2014-06-02,1247.587
2014-06-03,1243.641
2014-06-04,1244.771
2014-06-05,1247.861
2014-06-06,1259.559
2014-06-09,1261.578
2014-06-10,1259.171
2014-06-11,1257.508
2014-06-12,1260.794
2014-06-13,1255.153
2014-06-16,1252.088
2014-06-17,1249.897
2014-06-18,1255.08
2014-06-19,1267.584
2014-06-20,1263.961
2014-06-23,1263.552
2014-06-24,1257.176
2014-06-25,1253.601
2014-06-26,1258.872
2014-06-27,1259.968
2014-06-30,1269.486
2014-07-01,1274.924
2014-07-02,1277.736
2014-07-03,1281.847
2014-07-04,1282.329
2014-07-07,1274.842
2014-07-08,1264.662
2014-07-09,1261.803
2014-07-10,1249.974
2014-07-11,1248.215
2014-07-14,1255.428
2014-07-15,1248.633
2014-07-16,1256.476
2014-07-17,1253.237
2014-07-18,1249.479
2014-07-21,1247.5
2014-07-22,1254.637
2014-07-23,1260.118
2014-07-24,1259.943
2014-07-25,1257.77
2014-07-28,1255.903
2014-07-29,1256.373
2014-07-30,1248.83
2014-07-31,1237.408
2014-08-01,1227.363
2014-08-04,1224.416
2014-08-05,1216.102
2014-08-06,1206.998
2014-08-07,1203.144
2014-08-08,1196.233
2014-08-11,1213.116
2014-08-12,1214.047
2014-08-13,1216.947
2014-08-14,1221.477
2014-08-15,1221.755
2014-08-18,1228.88
2014-08-19,1232.552
2014-08-20,1228.068
2014-08-21,1234.409
2014-08-22,1229.412
2014-08-25,1233.329
2014-08-26,1237.704
2014-08-27,1243.213
2014-08-28,1236.05
2014-08-29,1236.732
2014-09-01,1235.727
2014-09-02,1231.002
2014-09-03,1236.433
2014-09-04,1230.901
2014-09-05,1228.419
2014-09-08,1220.715
2014-09-09,1211.87
2014-09-10,1208.292
2014-09-11,1206.424
2014-09-12,1203.593
2014-09-15,1198.736
2014-09-16,1193.941
2014-09-17,1197.06
2014-09-18,1197.47
2014-09-19,1194.695
2014-09-22,1185.627
2014-09-23,1180.678
2014-09-24,1177.745
2014-09-25,1173.884
2014-09-26,1166.877
2014-09-29,1163.434
2014-09-30,1159.734
2014-10-01,1151.472
2014-10-02,1135.017
2014-10-03,1129.131
2014-10-06,1138.378
2014-10-07,1131.629
2014-10-08,1123.059
2014-10-09,1117.119
2014-10-10,1094.961
2014-10-13,1093.089
2014-10-14,1088.822
2014-10-15,1081.624
2014-10-16,1076.919
2014-10-17,1088.456
2014-10-20,1098.697
2014-10-21,1109.185
2014-10-22,1116.838
2014-10-23,1114.243
2014-10-24,1114.767
2014-10-27,1113.452
2014-10-28,1121.058
2014-10-29,1127.968
2014-10-30,1119.446
2014-10-31,1126.444
2014-11-03,1116.886
2014-11-04,1119.125
2014-11-05,1117.601
2014-11-06,1110.625
2014-11-07,1111.281
2014-11-10,1119.603
2014-11-11,1118.561
2014-11-12,1118.685
2014-11-13,1115.873
2014-11-14,1117.436
2014-11-17,1113.74
2014-11-18,1124.972
2014-11-19,1118.871
2014-11-20,1118.669
2014-11-21,1127.149
2014-11-24,1126.43
2014-11-25,1133.665
2014-11-26,1136.172
2014-11-27,1127.831
2014-11-28,1122.458
2014-12-01,1118.831
2014-12-02,1118.196
2014-12-03,1120.725
2014-12-04,1120.642
2014-12-05,1116.888
2014-12-08,1112.789
2014-12-09,1111.76
2014-12-10,1103.486
2014-12-11,1096.106
2014-12-12,1088.816
2014-12-15,1073.134
2014-12-16,1080.731
2014-12-17,1082.645
2014-12-18,1093.812
2014-12-19,1104.047
2014-12-22,1105.464
2014-12-23,1105.825
2014-12-24,1110.916
2014-12-25,1109.491
2014-12-26,1111.336
2014-12-29,1112.903
2014-12-30,1112.914
2014-12-31,1113.308
2015-01-01,1113.349
2015-01-02,1110.338
2015-01-05,1097.136
2015-01-06,1084.848
2015-01-07,1077.579
2015-01-08,1090.542
2015-01-09,1094.724
2015-01-12,1090.667
2015-01-13,1092.826
2015-01-14,1087.003
2015-01-15,1092.691
2015-01-16,1087.769
2015-01-19,1098.037
2015-01-20,1099.006
2015-01-21,1101.094
2015-01-22,1101.427
2015-01-23,1101.851
2015-01-26,1104.637
2015-01-27,1112.368
2015-01-28,1110.687
2015-01-29,1101.636
2015-01-30,1104.545
2015-02-02,1110.549
2015-02-03,1120.911
2015-02-04,1125.279
2015-02-05,1134.843
2015-02-06,1129.19
2015-02-09,1127.181
2015-02-10,1126.058
2015-02-11,1117.623
2015-02-12,1138.032
2015-02-13,1147.384
2015-02-16,1152.566
2015-02-17,1152.286
2015-02-18,1161.705
2015-02-19,1165.095
2015-02-20,1166.757
2015-02-23,1167.222
2015-02-24,1169.827
2015-02-25,1177.601
2015-02-26,1174.479
2015-02-27,1177.728
2015-03-02,1172.595
2015-03-03,1169.404
2015-03-04,1161.241
2015-03-05,1164.312
2015-03-06,1152.995
2015-03-09,1145.727
2015-03-10,1129.824
2015-03-11,1126.335
2015-03-12,1134.69
2015-03-13,1131.574
2015-03-16,1136.757
2015-03-17,1133.038
2015-03-18,1140.693
2015-03-19,1144.006
2015-03-20,1164.317
2015-03-23,1177.508
2015-03-24,1181.313
2015-03-25,1183.438
2015-03-26,1168.335
2015-03-27,1163.635
2015-03-30,1160.295
2015-03-31,1155.739
2015-04-01,1156.723
2015-04-02,1169.777
2015-04-03,1171.106
2015-04-06,1184.357
2015-04-07,1183.822
2015-04-08,1187.544
2015-04-09,1186.047
2015-04-10,1190.158
2015-04-13,1185.435
2015-04-14,1201.257
2015-04-15,1199.115
2015-04-16,1207.897
2015-04-17,1199.3
2015-04-20,1197.106
2015-04-21,1201.171
2015-04-22,1199.023
2015-04-23,1204.016
2015-04-24,1214.052
2015-04-27,1222.981
2015-04-28,1224.149
2015-04-29,1222.414
2015-04-30,1215.679
2015-05-01,1208.817
2015-05-04,1211.15
2015-05-05,1208.117
2015-05-06,1212.466
2015-05-07,1203.413
2015-05-08,1222.615
2015-05-11,1228.71
2015-05-12,1229.346
2015-05-13,1243.22
2015-05-14,1246.288
2015-05-15,1254.565
2015-05-18,1249.91
2015-05-19,1240.392
2015-05-20,1238.818
2015-05-21,1241.66
2015-05-22,1235.681
2015-05-25,1236.111
2015-05-26,1218.729
2015-05-27,1218.49
