Date,WORLD ex USA SMALL VALUE Small Cap
2005-11-10,638.543
2005-11-11,640.741
2005-11-14,637.982
2005-11-15,635.01
2005-11-16,634.075
2005-11-17,641.675
2005-11-18,643.17
2005-11-21,646.267
2005-11-22,646.366
2005-11-23,652.373
2005-11-24,651.578
2005-11-25,650.021
2005-11-28,653.034
2005-11-29,654.209
2005-11-30,655.516
2005-12-01,658.753
2005-12-02,663.919
2005-12-05,669.097
2005-12-06,669.173
2005-12-07,669.666
2005-12-08,668.978
2005-12-09,672.426
2005-12-12,680.933
2005-12-13,681.189
2005-12-14,686.182
2005-12-15,683.222
2005-12-16,687.592
2005-12-19,686.613
2005-12-20,685.56
2005-12-21,687.365
2005-12-22,690.67
2005-12-23,692.258
2005-12-26,693.838
2005-12-27,691.52
2005-12-28,695.253
2005-12-29,696.737
2005-12-30,693.285
2006-01-02,694.169
2006-01-03,706.46
2006-01-04,718.918
2006-01-05,720.272
2006-01-06,727.994
2006-01-09,727.023
2006-01-10,723.966
2006-01-11,729.113
2006-01-12,731.477
2006-01-13,731.431
2006-01-16,733.275
2006-01-17,721.323
2006-01-18,708.479
2006-01-19,721.843
2006-01-20,721.625
2006-01-23,721.428
2006-01-24,725.951
2006-01-25,731.627
2006-01-26,735.798
2006-01-27,739.936
2006-01-30,739.867
2006-01-31,743.613
2006-02-01,745.076
2006-02-02,744.37
2006-02-03,738.642
2006-02-06,742.387
2006-02-07,740.802
2006-02-08,734.448
2006-02-09,740.15
2006-02-10,736.057
2006-02-13,727.672
2006-02-14,728.627
2006-02-15,730.652
2006-02-16,730.004
2006-02-17,729.431
2006-02-20,727.456
2006-02-21,731.551
2006-02-22,733.021
2006-02-23,743.15
2006-02-24,744.47
2006-02-27,747.657
2006-02-28,747.471
2006-03-01,746.806
2006-03-02,745.875
2006-03-03,743.063
2006-03-06,744.488
2006-03-07,734.244
2006-03-08,728.263
2006-03-09,736.472
2006-03-10,734.691
2006-03-13,744.819
2006-03-14,753.578
2006-03-15,757.437
2006-03-16,762.559
2006-03-17,767.437
2006-03-20,771.455
2006-03-21,767.678
2006-03-22,771.596
2006-03-23,766.197
2006-03-24,769.57
2006-03-27,772.733
2006-03-28,772.389
2006-03-29,769.987
2006-03-30,780.499
2006-03-31,776.116
2006-04-03,782.812
2006-04-04,788.751
2006-04-05,789.276
2006-04-06,794.211
2006-04-07,789.86
2006-04-10,787.874
2006-04-11,782.639
2006-04-12,776.897
2006-04-13,779.118
2006-04-14,778.751
2006-04-17,784.46
2006-04-18,788.161
2006-04-19,795.723
2006-04-20,793.721
2006-04-21,800.29
2006-04-24,798.621
2006-04-25,803.087
2006-04-26,807.061
2006-04-27,808.912
2006-04-28,809.627
2006-05-01,815.268
2006-05-02,821.581
2006-05-03,818.965
2006-05-04,824.754
2006-05-05,834.94
2006-05-08,840.157
2006-05-09,843.514
2006-05-10,841.794
2006-05-11,840.353
2006-05-12,828.354
2006-05-15,810.701
2006-05-16,804.318
2006-05-17,794.117
2006-05-18,780.871
2006-05-19,774.257
2006-05-22,756.647
2006-05-23,769.04
2006-05-24,758.228
2006-05-25,764.988
2006-05-26,777.185
2006-05-29,781.769
2006-05-30,777.662
2006-05-31,774.531
2006-06-01,773.906
2006-06-02,786.68
2006-06-05,781.48
2006-06-06,756.843
2006-06-07,749.82
2006-06-08,723.348
2006-06-09,735.522
2006-06-12,732.002
2006-06-13,709.177
2006-06-14,714.641
2006-06-15,732.068
2006-06-16,736.813
2006-06-19,734.061
2006-06-20,732.773
2006-06-21,733.82
2006-06-22,737.567
2006-06-23,734.272
2006-06-26,735.961
2006-06-27,737.323
2006-06-28,731.101
2006-06-29,739.335
2006-06-30,762.316
2006-07-03,765.554
2006-07-04,769.639
2006-07-05,758.651
2006-07-06,762.304
2006-07-07,765.125
2006-07-10,761.806
2006-07-11,758.144
2006-07-12,752.497
2006-07-13,744.897
2006-07-14,733.162
2006-07-17,722.432
2006-07-18,713.648
2006-07-19,724.261
2006-07-20,735.596
2006-07-21,731.917
2006-07-24,732.158
2006-07-25,736.373
2006-07-26,736.21
2006-07-27,749.627
2006-07-28,754.7
2006-07-31,759.885
2006-08-01,757.158
2006-08-02,764.467
2006-08-03,760.305
2006-08-04,768.131
2006-08-07,760.109
2006-08-08,762.191
2006-08-09,764.979
2006-08-10,757.634
2006-08-11,758.097
2006-08-14,760.541
2006-08-15,765.756
2006-08-16,775.233
2006-08-17,777.371
2006-08-18,776.799
2006-08-21,779.269
2006-08-22,777.506
2006-08-23,777.112
2006-08-24,774.161
2006-08-25,771.893
2006-08-28,771.38
2006-08-29,774.086
2006-08-30,778.687
2006-08-31,781.426
2006-09-01,785.191
2006-09-04,793.927
2006-09-05,791.611
2006-09-06,785.935
2006-09-07,775.552
2006-09-08,774.229
2006-09-11,765.31
2006-09-12,767.973
2006-09-13,769.11
2006-09-14,776.4
2006-09-15,773.991
2006-09-18,774.897
2006-09-19,776.177
2006-09-20,775.285
2006-09-21,780.764
2006-09-22,778.718
2006-09-25,775.488
2006-09-26,776.202
2006-09-27,785.343
2006-09-28,786.623
2006-09-29,787.098
2006-10-02,792.739
2006-10-03,788.985
2006-10-04,785.828
2006-10-05,794.575
2006-10-06,789.064
2006-10-09,788.799
2006-10-10,788.386
2006-10-11,785.806
2006-10-12,788.916
2006-10-13,792.204
2006-10-16,800.065
2006-10-17,794.493
2006-10-18,798.229
2006-10-19,804.668
2006-10-20,807.539
2006-10-23,806.277
2006-10-24,807.278
2006-10-25,811.003
2006-10-26,816.984
2006-10-27,817.499
2006-10-30,813.064
2006-10-31,818.905
2006-11-01,819.945
2006-11-02,818.726
2006-11-03,816.81
2006-11-06,820.504
2006-11-07,827.676
2006-11-08,821.515
2006-11-09,821.091
2006-11-10,825.59
2006-11-13,820.284
2006-11-14,825.908
2006-11-15,826.463
2006-11-16,826.926
2006-11-17,824.906
2006-11-20,817.117
2006-11-21,822.031
2006-11-22,833.82
2006-11-23,835.112
2006-11-24,838.096
2006-11-27,836.52
2006-11-28,835.426
2006-11-29,846.836
2006-11-30,855.414
2006-12-01,859.442
2006-12-04,861.273
2006-12-05,862.822
2006-12-06,867.771
2006-12-07,869.53
2006-12-08,870.233
2006-12-11,868.134
2006-12-12,868.552
2006-12-13,871.621
2006-12-14,873.196
2006-12-15,872.955
2006-12-18,872.039
2006-12-19,871.215
2006-12-20,877.705
2006-12-21,876.611
2006-12-22,876.104
2006-12-25,874.457
2006-12-26,874.612
2006-12-27,879.773
2006-12-28,881.995
2006-12-29,883.468
2007-01-01,883.468
2007-01-02,893.235
2007-01-03,887.624
2007-01-04,881.41
2007-01-05,874.147
2007-01-08,876.2
2007-01-09,879.001
2007-01-10,870.355
2007-01-11,872.777
2007-01-12,881.837
2007-01-15,890.592
2007-01-16,888.484
2007-01-17,891.683
2007-01-18,892.597
2007-01-19,895.649
2007-01-22,898.689
2007-01-23,900.97
2007-01-24,901.708
2007-01-25,899.855
2007-01-26,893.72
2007-01-29,896.591
2007-01-30,899.199
2007-01-31,899.636
2007-02-01,911.168
2007-02-02,912.992
2007-02-05,912.471
2007-02-06,917.48
2007-02-07,919.521
2007-02-08,914.487
2007-02-09,916.936
2007-02-12,911.904
2007-02-13,916.955
2007-02-14,929.266
2007-02-15,935.305
2007-02-16,934.848
2007-02-19,939.374
2007-02-20,938.25
2007-02-21,936.531
2007-02-22,940.367
2007-02-23,946.459
2007-02-26,949.821
2007-02-27,932.241
2007-02-28,916.108
2007-03-01,910.259
2007-03-02,909.622
2007-03-05,884.767
2007-03-06,897.357
2007-03-07,905.697
2007-03-08,914.887
2007-03-09,916.985
2007-03-12,924.042
2007-03-13,918.543
2007-03-14,898.803
2007-03-15,910.851
2007-03-16,914.672
2007-03-19,922.706
2007-03-20,928.05
2007-03-21,933.729
2007-03-22,945.187
2007-03-23,944.19
2007-03-26,946.652
2007-03-27,943.97
2007-03-28,943.769
2007-03-29,944.952
2007-03-30,947.682
2007-04-02,950.346
2007-04-03,955.74
2007-04-04,961.958
2007-04-05,965.342
2007-04-06,965.14
2007-04-09,963.633
2007-04-10,972.879
2007-04-11,972.247
2007-04-12,972.578
2007-04-13,972.561
2007-04-16,981.336
2007-04-17,982.116
2007-04-18,985.498
2007-04-19,978.529
2007-04-20,982.76
2007-04-23,982.96
2007-04-24,980.75
2007-04-25,984.834
2007-04-26,983.468
2007-04-27,987.126
2007-04-30,987.823
2007-05-01,984.628
2007-05-02,989.79
2007-05-03,988.645
2007-05-04,995.737
2007-05-07,1002.226
2007-05-08,993.289
2007-05-09,995.749
2007-05-10,991.755
2007-05-11,990.041
2007-05-14,990.331
2007-05-15,991.669
2007-05-16,987.754
2007-05-17,986.057
2007-05-18,986.595
2007-05-21,987.608
2007-05-22,992.673
2007-05-23,999.009
2007-05-24,990.131
2007-05-25,985.569
2007-05-28,988.72
2007-05-29,991.752
2007-05-30,987.359
2007-05-31,1000.0
2007-06-01,1003.701
2007-06-04,1008.278
2007-06-05,1007.233
2007-06-06,996.139
2007-06-07,982.162
2007-06-08,972.025
2007-06-11,977.34
2007-06-12,971.945
2007-06-13,967.904
2007-06-14,977.043
2007-06-15,986.977
2007-06-18,988.677
2007-06-19,987.774
2007-06-20,990.026
2007-06-21,982.767
2007-06-22,982.014
2007-06-25,977.281
2007-06-26,976.338
2007-06-27,968.039
2007-06-28,981.507
2007-06-29,987.19
2007-07-02,996.062
2007-07-03,1000.68
2007-07-04,1004.462
2007-07-05,1002.154
2007-07-06,1004.017
2007-07-09,1007.534
2007-07-10,1009.698
2007-07-11,1007.402
2007-07-12,1012.031
2007-07-13,1017.742
2007-07-16,1019.026
2007-07-17,1016.904
2007-07-18,1012.489
2007-07-19,1019.106
2007-07-20,1019.56
2007-07-23,1014.933
2007-07-24,1009.038
2007-07-25,995.324
2007-07-26,977.003
2007-07-27,961.448
2007-07-30,965.295
2007-07-31,976.756
2007-08-01,961.079
2007-08-02,962.613
2007-08-03,961.388
2007-08-06,952.22
2007-08-07,953.745
2007-08-08,964.024
2007-08-09,949.852
2007-08-10,924.451
2007-08-13,932.979
2007-08-14,924.663
2007-08-15,906.703
2007-08-16,880.221
2007-08-17,879.833
2007-08-20,889.096
2007-08-21,892.98
2007-08-22,906.254
2007-08-23,918.979
2007-08-24,922.749
2007-08-27,927.725
2007-08-28,918.454
2007-08-29,917.106
2007-08-30,925.107
2007-08-31,940.269
2007-09-03,943.47
2007-09-04,946.871
2007-09-05,937.244
2007-09-06,937.39
2007-09-07,934.688
2007-09-10,923.966
2007-09-11,933.624
2007-09-12,936.647
2007-09-13,932.057
2007-09-14,926.384
2007-09-17,915.147
2007-09-18,913.299
2007-09-19,937.366
2007-09-20,941.759
2007-09-21,941.078
2007-09-24,942.303
2007-09-25,937.204
2007-09-26,940.91
2007-09-27,953.818
2007-09-28,959.181
2007-10-01,962.022
2007-10-02,967.635
2007-10-03,970.501
2007-10-04,969.513
2007-10-05,976.092
2007-10-08,971.752
2007-10-09,977.381
2007-10-10,982.762
2007-10-11,990.625
2007-10-12,984.655
2007-10-15,983.25
2007-10-16,970.3
2007-10-17,974.849
2007-10-18,977.009
2007-10-19,969.118
2007-10-22,949.924
2007-10-23,966.351
2007-10-24,962.111
2007-10-25,971.461
2007-10-26,979.054
2007-10-29,985.467
2007-10-30,983.007
2007-10-31,999.436
2007-11-01,991.842
2007-11-02,985.225
2007-11-05,973.49
2007-11-06,982.938
2007-11-07,979.485
2007-11-08,966.869
2007-11-09,955.744
2007-11-12,936.512
2007-11-13,937.508
2007-11-14,950.205
2007-11-15,936.106
2007-11-16,925.05
2007-11-19,906.423
2007-11-20,911.492
2007-11-21,892.771
2007-11-22,895.314
2007-11-23,905.204
2007-11-26,908.714
2007-11-27,906.205
2007-11-28,913.425
2007-11-29,923.224
2007-11-30,927.633
2007-12-03,926.999
2007-12-04,915.143
2007-12-05,917.357
2007-12-06,920.983
2007-12-07,930.423
2007-12-10,934.349
2007-12-11,935.332
2007-12-12,932.954
2007-12-13,912.446
2007-12-14,900.612
2007-12-17,875.942
2007-12-18,875.846
2007-12-19,872.463
2007-12-20,871.082
2007-12-21,879.473
2007-12-24,882.2
2007-12-25,883.798
2007-12-26,890.917
2007-12-27,894.913
2007-12-28,899.477
2007-12-31,901.138
2008-01-01,901.138
2008-01-02,906.18
2008-01-03,900.656
2008-01-04,881.865
2008-01-07,866.268
2008-01-08,865.945
2008-01-09,852.82
2008-01-10,844.206
2008-01-11,839.749
2008-01-14,850.008
2008-01-15,830.96
2008-01-16,808.904
2008-01-17,815.535
2008-01-18,810.24
2008-01-21,776.154
2008-01-22,774.252
2008-01-23,772.998
2008-01-24,801.912
2008-01-25,816.184
2008-01-28,809.039
2008-01-29,825.393
2008-01-30,821.7
2008-01-31,829.141
2008-02-01,843.643
2008-02-04,852.422
2008-02-05,828.545
2008-02-06,819.341
2008-02-07,807.183
2008-02-08,808.958
2008-02-11,807.135
2008-02-12,821.34
2008-02-13,819.613
2008-02-14,832.229
2008-02-15,827.832
2008-02-18,830.628
2008-02-19,840.692
2008-02-20,826.927
2008-02-21,841.426
2008-02-22,838.467
2008-02-25,849.171
2008-02-26,855.411
2008-02-27,868.726
2008-02-28,864.978
2008-02-29,856.628
2008-03-03,841.379
2008-03-04,835.573
2008-03-05,839.344
2008-03-06,843.073
2008-03-07,828.139
2008-03-10,816.776
2008-03-11,820.514
2008-03-12,836.741
2008-03-13,831.327
2008-03-14,825.124
2008-03-17,807.317
2008-03-18,818.994
2008-03-19,811.015
2008-03-20,799.89
2008-03-21,806.042
2008-03-24,803.88
2008-03-25,831.345
2008-03-26,840.39
2008-03-27,850.625
2008-03-28,849.782
2008-03-31,853.338
2008-04-01,857.02
2008-04-02,867.357
2008-04-03,866.076
2008-04-04,869.093
2008-04-07,872.684
2008-04-08,862.362
2008-04-09,858.551
2008-04-10,853.441
2008-04-11,853.839
2008-04-14,846.876
2008-04-15,847.884
2008-04-16,864.168
2008-04-17,863.477
2008-04-18,862.218
2008-04-21,868.453
2008-04-22,865.804
2008-04-23,862.752
2008-04-24,852.061
2008-04-25,859.841
2008-04-28,866.649
2008-04-29,862.451
2008-04-30,867.522
2008-05-01,860.709
2008-05-02,872.004
2008-05-05,875.537
2008-05-06,879.587
2008-05-07,879.55
2008-05-08,886.233
2008-05-09,878.406
2008-05-12,882.77
2008-05-13,879.355
2008-05-14,879.091
2008-05-15,887.546
2008-05-16,894.705
2008-05-19,896.353
2008-05-20,892.727
2008-05-21,889.604
2008-05-22,888.142
2008-05-23,886.055
2008-05-26,878.622
2008-05-27,874.126
2008-05-28,870.557
2008-05-29,873.464
2008-05-30,875.269
2008-06-02,873.498
2008-06-03,868.259
2008-06-04,868.525
2008-06-05,871.805
2008-06-06,871.787
2008-06-09,858.247
2008-06-10,837.73
2008-06-11,832.149
2008-06-12,821.864
2008-06-13,824.207
2008-06-16,832.291
2008-06-17,836.892
2008-06-18,828.025
2008-06-19,817.754
2008-06-20,813.632
2008-06-23,802.761
2008-06-24,799.85
2008-06-25,805.428
2008-06-26,802.319
2008-06-27,796.466
2008-06-30,795.333
2008-07-01,783.468
2008-07-02,772.578
2008-07-03,763.954
2008-07-04,761.057
2008-07-07,760.741
2008-07-08,747.202
2008-07-09,757.805
2008-07-10,754.58
2008-07-11,748.754
2008-07-14,748.687
2008-07-15,743.126
2008-07-16,739.451
2008-07-17,755.389
2008-07-18,760.317
2008-07-21,770.369
2008-07-22,769.261
2008-07-23,776.954
2008-07-24,771.795
2008-07-25,762.919
2008-07-28,758.539
2008-07-29,748.665
2008-07-30,762.219
2008-07-31,763.113
2008-08-01,756.805
2008-08-04,750.232
2008-08-05,755.365
2008-08-06,764.432
2008-08-07,757.131
2008-08-08,750.111
2008-08-11,759.079
2008-08-12,752.877
2008-08-13,738.492
2008-08-14,736.976
2008-08-15,735.517
2008-08-18,737.011
2008-08-19,720.752
2008-08-20,721.447
2008-08-21,726.671
2008-08-22,727.491
2008-08-25,729.987
2008-08-26,725.25
2008-08-27,725.124
2008-08-28,731.476
2008-08-29,742.483
2008-09-01,734.215
2008-09-02,730.739
2008-09-03,726.437
2008-09-04,711.46
2008-09-05,699.046
2008-09-08,712.595
2008-09-09,701.698
2008-09-10,696.449
2008-09-11,683.309
2008-09-12,698.847
2008-09-15,688.006
2008-09-16,670.028
2008-09-17,665.575
2008-09-18,665.382
2008-09-19,692.121
2008-09-22,694.228
2008-09-23,685.493
2008-09-24,682.764
2008-09-25,682.28
2008-09-26,669.74
2008-09-29,638.753
2008-09-30,624.341
2008-10-01,625.704
2008-10-02,610.768
2008-10-03,605.094
2008-10-06,563.862
2008-10-07,553.554
2008-10-08,524.15
2008-10-09,521.977
2008-10-10,487.506
2008-10-13,507.639
2008-10-14,537.072
2008-10-15,520.421
2008-10-16,489.89
2008-10-17,498.86
2008-10-20,505.82
2008-10-21,507.286
2008-10-22,480.09
2008-10-23,472.313
2008-10-24,449.572
2008-10-27,422.584
2008-10-28,429.521
2008-10-29,456.543
2008-10-30,475.24
2008-10-31,476.469
2008-11-03,485.213
2008-11-04,508.227
2008-11-05,515.261
2008-11-06,492.856
2008-11-07,486.797
2008-11-10,495.032
2008-11-11,476.782
2008-11-12,467.979
2008-11-13,459.444
2008-11-14,459.762
2008-11-17,453.99
2008-11-18,448.927
2008-11-19,440.438
2008-11-20,422.009
2008-11-21,425.421
2008-11-24,439.166
2008-11-25,444.162
2008-11-26,442.479
2008-11-27,451.492
2008-11-28,453.259
2008-12-01,439.778
2008-12-02,434.967
2008-12-03,436.147
2008-12-04,434.716
2008-12-05,426.594
2008-12-08,446.946
2008-12-09,450.192
2008-12-10,459.791
2008-12-11,468.256
2008-12-12,459.281
2008-12-15,474.463
2008-12-16,474.652
2008-12-17,487.818
2008-12-18,487.91
2008-12-19,473.797
2008-12-22,470.848
2008-12-23,471.626
2008-12-24,470.071
2008-12-25,471.757
2008-12-26,474.296
2008-12-29,484.427
2008-12-30,489.547
2008-12-31,487.161
2009-01-01,487.161
2009-01-02,499.089
2009-01-05,498.736
2009-01-06,499.123
2009-01-07,506.703
2009-01-08,502.204
2009-01-09,500.77
2009-01-12,493.894
2009-01-13,476.054
2009-01-14,468.567
2009-01-15,459.815
2009-01-16,469.281
2009-01-19,462.619
2009-01-20,448.714
2009-01-21,449.723
2009-01-22,450.772
2009-01-23,440.343
2009-01-26,449.186
2009-01-27,458.306
2009-01-28,465.825
2009-01-29,461.26
2009-01-30,455.345
2009-02-02,444.559
2009-02-03,448.309
2009-02-04,455.302
2009-02-05,453.06
2009-02-06,458.845
2009-02-09,464.419
2009-02-10,458.027
2009-02-11,453.896
2009-02-12,446.269
2009-02-13,451.364
2009-02-16,447.224
2009-02-17,433.108
2009-02-18,426.102
2009-02-19,426.842
2009-02-20,414.54
2009-02-23,410.698
2009-02-24,403.316
2009-02-25,405.103
2009-02-26,409.156
2009-02-27,407.635
2009-03-02,394.326
2009-03-03,387.872
2009-03-04,395.877
2009-03-05,392.135
2009-03-06,386.71
2009-03-09,377.907
2009-03-10,387.309
2009-03-11,393.38
2009-03-12,393.123
2009-03-13,400.956
2009-03-16,412.295
2009-03-17,412.621
2009-03-18,415.525
2009-03-19,437.805
2009-03-20,431.603
2009-03-23,442.391
2009-03-24,447.099
2009-03-25,450.02
2009-03-26,454.09
2009-03-27,450.324
2009-03-30,435.745
2009-03-31,437.8
2009-04-01,446.051
2009-04-02,468.913
2009-04-03,473.473
2009-04-06,473.091
2009-04-07,468.562
2009-04-08,464.9
2009-04-09,478.857
2009-04-10,479.433
2009-04-13,484.69
2009-04-14,494.369
2009-04-15,493.967
2009-04-16,497.306
2009-04-17,501.44
2009-04-20,489.961
2009-04-21,486.728
2009-04-22,493.325
2009-04-23,500.225
2009-04-24,509.492
2009-04-27,507.336
2009-04-28,496.541
2009-04-29,509.539
2009-04-30,517.524
2009-05-01,519.3
2009-05-04,531.744
2009-05-05,540.557
2009-05-06,545.166
2009-05-07,553.512
2009-05-08,561.772
2009-05-11,560.802
2009-05-12,561.163
2009-05-13,546.202
2009-05-14,544.399
2009-05-15,553.878
2009-05-18,553.919
2009-05-19,570.02
2009-05-20,583.076
2009-05-21,577.138
2009-05-22,582.154
2009-05-25,584.609
2009-05-26,585.286
2009-05-27,589.181
2009-05-28,584.487
2009-05-29,593.504
2009-06-01,607.133
2009-06-02,616.564
2009-06-03,611.208
2009-06-04,606.959
2009-06-05,602.457
2009-06-08,594.041
2009-06-09,602.561
2009-06-10,611.909
2009-06-11,620.672
2009-06-12,617.613
2009-06-15,605.516
2009-06-16,600.128
2009-06-17,590.244
2009-06-18,589.617
2009-06-19,591.826
2009-06-22,580.807
2009-06-23,577.652
2009-06-24,589.926
2009-06-25,589.429
2009-06-26,600.926
2009-06-29,601.938
2009-06-30,599.976
2009-07-01,606.904
2009-07-02,599.727
2009-07-03,596.431
2009-07-06,588.313
2009-07-07,588.209
2009-07-08,576.795
2009-07-09,578.876
2009-07-10,576.397
2009-07-13,573.491
2009-07-14,586.015
2009-07-15,599.825
2009-07-16,603.456
2009-07-17,604.233
2009-07-20,612.996
2009-07-21,623.687
2009-07-22,625.686
2009-07-23,633.031
2009-07-24,636.354
2009-07-27,638.833
2009-07-28,634.89
2009-07-29,633.16
2009-07-30,642.688
2009-07-31,654.132
2009-08-03,671.931
2009-08-04,672.402
2009-08-05,674.514
2009-08-06,677.684
2009-08-07,671.282
2009-08-10,672.886
2009-08-11,669.731
2009-08-12,673.007
2009-08-13,687.673
2009-08-14,691.269
2009-08-17,668.909
2009-08-18,676.722
2009-08-19,678.903
2009-08-20,689.552
2009-08-21,697.637
2009-08-24,710.94
2009-08-25,714.143
2009-08-26,710.903
2009-08-27,708.287
2009-08-28,722.92
2009-08-31,717.132
2009-09-01,707.398
2009-09-02,695.602
2009-09-03,701.607
2009-09-04,708.088
2009-09-07,720.918
2009-09-08,733.84
2009-09-09,740.435
2009-09-10,745.248
2009-09-11,753.469
2009-09-14,746.189
2009-09-15,749.028
2009-09-16,760.201
2009-09-17,767.297
2009-09-18,760.736
2009-09-21,750.179
2009-09-22,761.555
2009-09-23,761.233
2009-09-24,750.407
2009-09-25,746.461
2009-09-28,748.319
2009-09-29,747.857
2009-09-30,755.4
2009-10-01,743.187
2009-10-02,728.727
2009-10-05,732.061
2009-10-06,751.454
2009-10-07,754.066
2009-10-08,766.968
2009-10-09,767.46
2009-10-12,772.687
2009-10-13,771.353
2009-10-14,782.501
2009-10-15,784.806
2009-10-16,777.709
2009-10-19,786.926
2009-10-20,786.815
2009-10-21,786.352
2009-10-22,778.566
2009-10-23,775.322
2009-10-26,764.817
2009-10-27,750.875
2009-10-28,730.156
2009-10-29,741.439
2009-10-30,737.435
2009-11-02,735.025
2009-11-03,725.596
2009-11-04,743.086
2009-11-05,746.451
2009-11-06,749.058
2009-11-09,762.944
2009-11-10,759.717
2009-11-11,763.322
2009-11-12,757.122
2009-11-13,762.188
2009-11-16,773.06
2009-11-17,761.638
2009-11-18,764.386
2009-11-19,748.217
2009-11-20,743.785
2009-11-23,755.909
2009-11-24,748.235
2009-11-25,752.388
2009-11-26,735.067
2009-11-27,736.08
2009-11-30,735.51
2009-12-01,755.725
2009-12-02,757.679
2009-12-03,760.119
2009-12-04,751.592
2009-12-07,750.315
2009-12-08,740.336
2009-12-09,734.818
2009-12-10,735.825
2009-12-11,733.874
2009-12-14,738.683
2009-12-15,734.446
2009-12-16,741.339
2009-12-17,730.068
2009-12-18,725.802
2009-12-21,728.852
2009-12-22,727.586
2009-12-23,733.993
2009-12-24,735.762
2009-12-25,735.73
2009-12-28,740.717
2009-12-29,745.663
2009-12-30,740.414
2009-12-31,743.165
2010-01-01,743.165
2010-01-04,759.854
2010-01-05,765.209
2010-01-06,767.556
2010-01-07,767.147
2010-01-08,772.569
2010-01-11,783.876
2010-01-12,780.013
2010-01-13,779.906
2010-01-14,785.646
2010-01-15,783.225
2010-01-18,784.815
2010-01-19,782.006
2010-01-20,769.22
2010-01-21,762.32
2010-01-22,755.93
2010-01-25,754.946
2010-01-26,748.536
2010-01-27,742.992
2010-01-28,741.641
2010-01-29,735.985
2010-02-01,736.735
2010-02-02,748.957
2010-02-03,747.014
2010-02-04,732.295
2010-02-05,717.97
2010-02-08,713.963
2010-02-09,714.757
2010-02-10,716.531
2010-02-11,719.73
2010-02-12,719.768
2010-02-15,718.198
2010-02-16,723.807
2010-02-17,731.355
2010-02-18,732.713
2010-02-19,724.52
2010-02-22,734.207
2010-02-23,731.086
2010-02-24,728.896
2010-02-25,721.219
2010-02-26,729.999
2010-03-01,731.723
2010-03-02,741.323
2010-03-03,750.083
2010-03-04,746.247
2010-03-05,753.399
2010-03-08,756.666
2010-03-09,755.484
2010-03-10,760.131
2010-03-11,761.532
2010-03-12,768.885
2010-03-15,765.007
2010-03-16,772.317
2010-03-17,779.091
2010-03-18,773.509
2010-03-19,769.378
2010-03-22,769.916
2010-03-23,773.266
2010-03-24,765.234
2010-03-25,767.461
2010-03-26,770.968
2010-03-29,776.58
2010-03-30,779.755
2010-03-31,781.005
2010-04-01,789.107
2010-04-02,789.537
2010-04-05,791.53
2010-04-06,794.625
2010-04-07,796.366
2010-04-08,794.442
2010-04-09,802.851
2010-04-12,809.365
2010-04-13,803.657
2010-04-14,811.605
2010-04-15,815.388
2010-04-16,807.593
2010-04-19,796.647
2010-04-20,803.876
2010-04-21,806.819
2010-04-22,800.632
2010-04-23,806.728
2010-04-26,814.007
2010-04-27,801.659
2010-04-28,781.97
2010-04-29,790.71
2010-04-30,794.741
2010-05-03,790.926
2010-05-04,771.329
2010-05-05,756.663
2010-05-06,742.905
2010-05-07,717.225
2010-05-10,751.236
2010-05-11,744.848
2010-05-12,754.387
2010-05-13,756.405
2010-05-14,740.236
2010-05-17,723.198
2010-05-18,723.739
2010-05-19,706.822
2010-05-20,693.057
2010-05-21,695.058
2010-05-24,691.792
2010-05-25,668.569
2010-05-26,678.214
2010-05-27,693.243
2010-05-28,697.303
2010-05-31,699.41
2010-06-01,697.927
2010-06-02,692.913
2010-06-03,703.423
2010-06-04,690.648
2010-06-07,674.101
2010-06-08,671.74
2010-06-09,681.529
2010-06-10,693.471
2010-06-11,696.496
2010-06-14,711.98
2010-06-15,716.717
2010-06-16,718.832
2010-06-17,720.294
2010-06-18,725.548
2010-06-21,731.646
2010-06-22,728.008
2010-06-23,719.493
2010-06-24,715.266
2010-06-25,710.775
2010-06-28,713.837
2010-06-29,694.252
2010-06-30,691.572
2010-07-01,687.353
2010-07-02,693.066
2010-07-05,691.142
2010-07-06,707.558
2010-07-07,709.691
2010-07-08,719.074
2010-07-09,721.626
2010-07-12,720.217
2010-07-13,729.423
2010-07-14,733.641
2010-07-15,734.037
2010-07-16,727.152
2010-07-19,721.703
2010-07-20,719.011
2010-07-21,724.154
2010-07-22,734.492
2010-07-23,737.985
2010-07-26,747.817
2010-07-27,749.905
2010-07-28,751.05
2010-07-29,754.65
2010-07-30,750.639
2010-08-02,765.723
2010-08-03,770.607
2010-08-04,765.292
2010-08-05,768.983
2010-08-06,772.14
2010-08-09,773.714
2010-08-10,759.438
2010-08-11,740.029
2010-08-12,730.98
2010-08-13,732.249
2010-08-16,736.041
2010-08-17,744.486
2010-08-18,745.345
2010-08-19,743.42
2010-08-20,727.638
2010-08-23,730.01
2010-08-24,723.061
2010-08-25,715.076
2010-08-26,723.882
2010-08-27,728.519
2010-08-30,733.41
2010-08-31,728.743
2010-09-01,743.94
2010-09-02,748.748
2010-09-03,754.83
2010-09-06,762.453
2010-09-07,755.056
2010-09-08,756.228
2010-09-09,762.325
2010-09-10,763.019
2010-09-13,774.611
2010-09-14,779.982
2010-09-15,778.137
2010-09-16,776.668
2010-09-17,776.442
2010-09-20,782.861
