Date,ACWI SMID CAP SMID (Small+Mid Cap)
2010-09-15,824.943
2010-09-16,822.276
2010-09-17,824.553
2010-09-20,836.043
2010-09-21,834.339
2010-09-22,833.877
2010-09-23,828.908
2010-09-24,844.02
2010-09-27,844.693
2010-09-28,849.612
2010-09-29,852.901
2010-09-30,851.378
2010-10-01,855.1
2010-10-04,848.896
2010-10-05,864.512
2010-10-06,867.557
2010-10-07,868.341
2010-10-08,872.056
2010-10-11,874.047
2010-10-12,871.518
2010-10-13,883.391
2010-10-14,886.18
2010-10-15,883.315
2010-10-18,883.776
2010-10-19,869.536
2010-10-20,878.421
2010-10-21,879.895
2010-10-22,881.178
2010-10-25,888.209
2010-10-26,884.495
2010-10-27,877.418
2010-10-28,879.932
2010-10-29,883.355
2010-11-01,885.036
2010-11-02,892.834
2010-11-03,893.103
2010-11-04,912.956
2010-11-05,915.057
2010-11-08,914.149
2010-11-09,911.549
2010-11-10,907.46
2010-11-11,905.565
2010-11-12,894.194
2010-11-15,893.096
2010-11-16,876.762
2010-11-17,878.869
2010-11-18,892.842
2010-11-19,895.751
2010-11-22,897.416
2010-11-23,884.095
2010-11-24,894.091
2010-11-25,896.337
2010-11-26,887.575
2010-11-29,881.976
2010-11-30,878.545
2010-12-01,895.102
2010-12-02,910.771
2010-12-03,919.797
2010-12-06,921.266
2010-12-07,924.884
2010-12-08,920.293
2010-12-09,921.852
2010-12-10,926.478
2010-12-13,931.624
2010-12-14,933.301
2010-12-15,928.581
2010-12-16,929.146
2010-12-17,931.099
2010-12-20,931.669
2010-12-21,940.538
2010-12-22,941.709
2010-12-23,941.488
2010-12-24,941.633
2010-12-27,941.584
2010-12-28,942.707
2010-12-29,947.454
2010-12-30,948.848
2010-12-31,951.007
2011-01-03,958.667
2011-01-04,955.879
2011-01-05,953.51
2011-01-06,951.67
2011-01-07,950.273
2011-01-10,947.945
2011-01-11,953.854
2011-01-12,964.103
2011-01-13,967.66
2011-01-14,969.481
2011-01-17,968.108
2011-01-18,974.152
2011-01-19,966.51
2011-01-20,952.07
2011-01-21,953.043
2011-01-24,958.734
2011-01-25,957.96
2011-01-26,967.27
2011-01-27,970.198
2011-01-28,956.31
2011-01-31,958.826
2011-02-01,974.5
2011-02-02,974.897
2011-02-03,974.565
2011-02-04,977.44
2011-02-07,984.418
2011-02-08,988.686
2011-02-09,983.206
2011-02-10,979.372
2011-02-11,982.967
2011-02-14,988.468
2011-02-15,985.896
2011-02-16,991.265
2011-02-17,996.377
2011-02-18,999.017
2011-02-21,996.017
2011-02-22,977.474
2011-02-23,967.789
2011-02-24,964.953
2011-02-25,980.473
2011-02-28,987.29
2011-03-01,980.703
2011-03-02,980.163
2011-03-03,992.512
2011-03-04,992.838
2011-03-07,985.036
2011-03-08,987.171
2011-03-09,986.743
2011-03-10,966.237
2011-03-11,966.258
2011-03-14,956.888
2011-03-15,934.337
2011-03-16,932.299
2011-03-17,942.625
2011-03-18,952.151
2011-03-21,968.492
2011-03-22,970.993
2011-03-23,971.317
2011-03-24,980.941
2011-03-25,984.202
2011-03-28,980.472
2011-03-29,984.404
2011-03-30,996.045
2011-03-31,999.279
2011-04-01,1004.232
2011-04-04,1009.072
2011-04-05,1009.826
2011-04-06,1012.467
2011-04-07,1008.284
2011-04-08,1010.935
2011-04-11,1006.353
2011-04-12,993.161
2011-04-13,998.49
2011-04-14,999.557
2011-04-15,1002.847
2011-04-18,987.639
2011-04-19,993.119
2011-04-20,1012.773
2011-04-21,1021.873
2011-04-22,1022.086
2011-04-25,1020.001
2011-04-26,1025.685
2011-04-27,1028.216
2011-04-28,1035.996
2011-04-29,1038.815
2011-05-02,1038.876
2011-05-03,1027.709
2011-05-04,1019.079
2011-05-05,1010.985
2011-05-06,1014.354
2011-05-09,1014.932
2011-05-10,1025.67
2011-05-11,1019.089
2011-05-12,1014.462
2011-05-13,1008.326
2011-05-16,1000.697
2011-05-17,993.448
2011-05-18,1004.974
2011-05-19,1006.727
2011-05-20,1002.402
2011-05-23,983.667
2011-05-24,985.107
2011-05-25,988.247
2011-05-26,996.311
2011-05-27,1006.239
2011-05-30,1007.55
2011-05-31,1019.56
2011-06-01,1006.699
2011-06-02,1000.939
2011-06-03,995.252
2011-06-06,986.385
2011-06-07,988.973
2011-06-08,978.062
2011-06-09,980.865
2011-06-10,966.817
2011-06-13,963.812
2011-06-14,978.204
2011-06-15,964.112
2011-06-16,953.31
2011-06-17,956.822
2011-06-20,956.564
2011-06-21,973.808
2011-06-22,973.825
2011-06-23,963.301
2011-06-24,960.577
2011-06-27,962.444
2011-06-28,973.751
2011-06-29,986.051
2011-06-30,998.236
2011-07-01,1008.569
2011-07-04,1013.636
2011-07-05,1012.947
2011-07-06,1011.551
2011-07-07,1020.748
2011-07-08,1014.611
2011-07-11,992.075
2011-07-12,985.717
2011-07-13,997.106
2011-07-14,987.685
2011-07-15,990.566
2011-07-18,976.912
2011-07-19,992.014
2011-07-20,996.411
2011-07-21,1007.391
2011-07-22,1013.591
2011-07-25,1006.933
2011-07-26,1006.874
2011-07-27,988.48
2011-07-28,982.101
2011-07-29,978.8
2011-08-01,974.02
2011-08-02,949.986
2011-08-03,943.983
2011-08-04,898.78
2011-08-05,880.207
2011-08-08,825.988
2011-08-09,851.488
2011-08-10,837.461
2011-08-11,863.529
2011-08-12,872.79
2011-08-15,893.264
2011-08-16,885.234
2011-08-17,886.544
2011-08-18,846.495
2011-08-19,832.92
2011-08-22,830.239
2011-08-23,851.207
2011-08-24,857.468
2011-08-25,846.681
2011-08-26,856.639
2011-08-29,883.306
2011-08-30,890.267
2011-08-31,901.056
2011-09-01,892.875
2011-09-02,873.161
2011-09-05,858.553
2011-09-06,849.566
2011-09-07,874.85
2011-09-08,871.167
2011-09-09,847.715
2011-09-12,838.362
2011-09-13,846.967
2011-09-14,852.182
2011-09-15,866.351
2011-09-16,872.48
2011-09-19,856.5
2011-09-20,853.873
2011-09-21,835.951
2011-09-22,798.761
2011-09-23,798.945
2011-09-26,802.106
2011-09-27,826.66
2011-09-28,812.274
2011-09-29,816.279
2011-09-30,797.95
2011-10-03,770.653
2011-10-04,774.169
2011-10-05,787.186
2011-10-06,808.739
2011-10-07,808.647
2011-10-10,830.061
2011-10-11,834.403
2011-10-12,847.793
2011-10-13,846.913
2011-10-14,857.744
2011-10-17,847.202
2011-10-18,851.876
2011-10-19,848.298
2011-10-20,841.191
2011-10-21,860.515
2011-10-24,881.063
2011-10-25,868.877
2011-10-26,873.546
2011-10-27,910.422
2011-10-28,912.862
2011-10-31,888.681
2011-11-01,858.532
2011-11-02,870.468
2011-11-03,883.25
2011-11-04,884.928
2011-11-07,883.603
2011-11-08,889.204
2011-11-09,863.482
2011-11-10,859.003
2011-11-11,878.602
2011-11-14,871.523
2011-11-15,870.033
2011-11-16,860.563
2011-11-17,848.559
2011-11-18,843.78
2011-11-21,824.944
2011-11-22,821.524
2011-11-23,801.767
2011-11-24,801.08
2011-11-25,797.072
2011-11-28,822.482
2011-11-29,828.064
2011-11-30,859.852
2011-12-01,860.498
2011-12-02,863.481
2011-12-05,873.022
2011-12-06,866.321
2011-12-07,868.09
2011-12-08,850.067
2011-12-09,858.66
2011-12-12,845.86
2011-12-13,834.971
2011-12-14,819.263
2011-12-15,822.005
2011-12-16,827.849
2011-12-19,815.988
2011-12-20,838.99
2011-12-21,841.242
2011-12-22,846.648
2011-12-23,852.165
2011-12-26,852.479
2011-12-27,853.467
2011-12-28,841.761
2011-12-29,848.273
2011-12-30,851.907
2012-01-02,853.432
2012-01-03,866.931
2012-01-04,864.559
2012-01-05,862.255
2012-01-06,859.349
2012-01-09,861.391
2012-01-10,873.328
2012-01-11,873.53
2012-01-12,877.729
2012-01-13,873.288
2012-01-16,873.928
2012-01-17,880.967
2012-01-18,891.54
2012-01-19,899.727
2012-01-20,901.071
2012-01-23,905.656
2012-01-24,902.82
2012-01-25,909.406
2012-01-26,915.242
2012-01-27,916.778
2012-01-30,909.999
2012-01-31,914.085
2012-02-01,929.795
2012-02-02,934.607
2012-02-03,945.155
2012-02-06,944.521
2012-02-07,945.799
2012-02-08,950.107
2012-02-09,952.365
2012-02-10,941.378
2012-02-13,948.746
2012-02-14,944.146
2012-02-15,946.156
2012-02-16,949.774
2012-02-17,955.012
2012-02-20,960.748
2012-02-21,957.518
2012-02-22,954.097
2012-02-23,959.842
2012-02-24,963.853
2012-02-27,961.056
2012-02-28,963.129
2012-02-29,960.524
2012-03-01,963.682
2012-03-02,959.098
2012-03-05,952.583
2012-03-06,931.717
2012-03-07,937.845
2012-03-08,953.046
2012-03-09,957.821
2012-03-12,953.549
2012-03-13,967.117
2012-03-14,962.18
2012-03-15,968.005
2012-03-16,970.957
2012-03-19,973.727
2012-03-20,965.074
2012-03-21,963.801
2012-03-22,956.301
2012-03-23,961.021
2012-03-26,972.121
2012-03-27,971.722
2012-03-28,964.303
2012-03-29,959.861
2012-03-30,965.121
2012-04-02,972.619
2012-04-03,969.622
2012-04-04,950.222
2012-04-05,948.558
2012-04-06,948.391
2012-04-09,939.579
2012-04-10,923.532
2012-04-11,930.697
2012-04-12,945.528
2012-04-13,937.004
2012-04-16,934.378
2012-04-17,946.687
2012-04-18,945.01
2012-04-19,941.834
2012-04-20,944.184
2012-04-23,930.264
2012-04-24,933.856
2012-04-25,945.802
2012-04-26,952.594
2012-04-27,957.947
2012-04-30,955.078
2012-05-01,956.605
2012-05-02,956.779
2012-05-03,949.126
2012-05-04,935.313
2012-05-07,930.817
2012-05-08,923.499
2012-05-09,915.499
2012-05-10,919.47
2012-05-11,917.283
2012-05-14,901.954
2012-05-15,893.77
2012-05-16,883.866
2012-05-17,872.161
2012-05-18,859.981
2012-05-21,872.585
2012-05-22,878.834
2012-05-23,871.486
2012-05-24,873.415
2012-05-25,872.773
2012-05-28,875.063
2012-05-29,885.762
2012-05-30,869.319
2012-05-31,866.821
2012-06-01,845.679
2012-06-04,840.611
2012-06-05,849.121
2012-06-06,867.525
2012-06-07,871.0
2012-06-08,869.71
2012-06-11,863.905
2012-06-12,867.849
2012-06-13,863.705
2012-06-14,866.543
2012-06-15,876.529
2012-06-18,881.876
2012-06-19,893.009
2012-06-20,896.109
2012-06-21,878.864
2012-06-22,877.17
2012-06-25,864.505
2012-06-26,865.303
2012-06-27,873.417
2012-06-28,872.478
2012-06-29,899.439
2012-07-02,904.58
2012-07-03,914.907
2012-07-04,915.234
2012-07-05,911.82
2012-07-06,901.396
2012-07-09,895.738
2012-07-10,890.9
2012-07-11,888.252
2012-07-12,880.43
2012-07-13,892.804
2012-07-16,892.012
2012-07-17,894.137
2012-07-18,899.116
2012-07-19,906.238
2012-07-20,895.603
2012-07-23,878.668
2012-07-24,871.915
2012-07-25,871.869
2012-07-26,888.819
2012-07-27,904.486
2012-07-30,905.734
2012-07-31,902.876
2012-08-01,898.007
2012-08-02,889.835
2012-08-03,905.554
2012-08-06,913.792
2012-08-07,920.761
2012-08-08,921.152
2012-08-09,924.484
2012-08-10,924.994
2012-08-13,922.364
2012-08-14,922.601
2012-08-15,924.844
2012-08-16,932.974
2012-08-17,936.63
2012-08-20,934.688
2012-08-21,939.241
2012-08-22,935.251
2012-08-23,934.536
2012-08-24,933.126
2012-08-27,932.608
2012-08-28,931.619
2012-08-29,932.378
2012-08-30,924.198
2012-08-31,929.928
2012-09-03,931.35
2012-09-04,931.178
2012-09-05,929.238
2012-09-06,944.705
2012-09-07,957.125
2012-09-10,954.768
2012-09-11,957.504
2012-09-12,962.926
2012-09-13,969.869
2012-09-14,986.595
2012-09-17,980.686
2012-09-18,976.018
2012-09-19,979.57
2012-09-20,972.933
2012-09-21,977.021
2012-09-24,971.558
2012-09-25,966.712
2012-09-26,955.707
2012-09-27,964.306
2012-09-28,962.035
2012-10-01,964.32
2012-10-02,965.355
2012-10-03,963.204
2012-10-04,971.019
2012-10-05,974.994
2012-10-08,968.535
2012-10-09,959.454
2012-10-10,953.81
2012-10-11,957.416
2012-10-12,955.279
2012-10-15,958.586
2012-10-16,968.992
2012-10-17,977.452
2012-10-18,977.28
2012-10-19,966.197
2012-10-22,964.975
2012-10-23,954.249
2012-10-24,952.759
2012-10-25,956.024
2012-10-26,952.455
2012-10-29,950.349
2012-10-30,952.82
2012-10-31,956.003
2012-11-01,967.05
2012-11-02,960.857
2012-11-05,960.652
2012-11-06,966.702
2012-11-07,954.394
2012-11-08,944.498
2012-11-09,943.314
2012-11-12,940.897
2012-11-13,937.863
2012-11-14,927.494
2012-11-15,923.787
2012-11-16,924.601
2012-11-19,941.615
2012-11-20,942.529
2012-11-21,944.483
2012-11-22,949.188
2012-11-23,958.682
2012-11-26,958.2
2012-11-27,957.472
2012-11-28,959.277
2012-11-29,968.077
2012-11-30,969.045
2012-12-03,968.719
2012-12-04,969.728
2012-12-05,971.13
2012-12-06,974.408
2012-12-07,975.548
2012-12-10,977.891
2012-12-11,983.078
2012-12-12,984.778
2012-12-13,981.567
2012-12-14,981.661
2012-12-17,987.987
2012-12-18,997.896
2012-12-19,1001.766
2012-12-20,1004.615
2012-12-21,997.193
2012-12-24,995.474
2012-12-25,996.129
2012-12-26,993.785
2012-12-27,995.29
2012-12-28,991.538
2012-12-31,1000.47
2013-01-01,1000.651
2013-01-02,1021.376
2013-01-03,1021.331
2013-01-04,1025.733
2013-01-07,1025.176
2013-01-08,1021.535
2013-01-09,1025.885
2013-01-10,1031.479
2013-01-11,1032.521
2013-01-14,1032.485
2013-01-15,1035.47
2013-01-16,1032.092
2013-01-17,1037.656
2013-01-18,1040.637
2013-01-21,1041.894
2013-01-22,1046.104
2013-01-23,1043.367
2013-01-24,1045.641
2013-01-25,1052.133
2013-01-28,1049.676
2013-01-29,1052.032
2013-01-30,1050.116
2013-01-31,1051.234
2013-02-01,1059.417
2013-02-04,1050.101
2013-02-05,1052.226
2013-02-06,1057.284
2013-02-07,1053.995
2013-02-08,1059.433
2013-02-11,1055.74
2013-02-12,1061.373
2013-02-13,1062.91
2013-02-14,1063.821
2013-02-15,1061.642
2013-02-18,1062.223
2013-02-19,1069.687
2013-02-20,1060.764
2013-02-21,1047.708
2013-02-22,1055.422
2013-02-25,1045.993
2013-02-26,1043.915
2013-02-27,1054.069
2013-02-28,1059.185
2013-03-01,1056.781
2013-03-04,1057.296
2013-03-05,1068.457
2013-03-06,1071.836
2013-03-07,1073.493
2013-03-08,1077.502
2013-03-11,1080.27
2013-03-12,1078.533
2013-03-13,1077.654
2013-03-14,1085.155
2013-03-15,1088.575
2013-03-18,1080.437
2013-03-19,1077.1
2013-03-20,1082.715
2013-03-21,1079.009
2013-03-22,1079.539
2013-03-25,1077.793
2013-03-26,1082.093
2013-03-27,1082.011
2013-03-28,1087.297
2013-03-29,1087.829
2013-04-01,1078.531
2013-04-02,1077.505
2013-04-03,1069.633
2013-04-04,1067.432
2013-04-05,1065.527
2013-04-08,1071.3
2013-04-09,1074.992
2013-04-10,1089.487
2013-04-11,1096.239
2013-04-12,1091.967
2013-04-15,1067.324
2013-04-16,1074.577
2013-04-17,1062.363
2013-04-18,1057.412
2013-04-19,1066.019
2013-04-22,1070.234
2013-04-23,1081.789
2013-04-24,1089.182
2013-04-25,1097.979
2013-04-26,1095.232
2013-04-29,1101.561
2013-04-30,1110.352
2013-05-01,1101.112
2013-05-02,1104.099
2013-05-03,1113.765
2013-05-06,1116.268
2013-05-07,1125.19
2013-05-08,1134.255
2013-05-09,1130.547
2013-05-10,1131.016
2013-05-13,1130.173
2013-05-14,1137.138
2013-05-15,1138.814
2013-05-16,1137.123
2013-05-17,1141.657
2013-05-20,1146.301
2013-05-21,1147.882
2013-05-22,1137.481
2013-05-23,1122.656
2013-05-24,1122.94
2013-05-27,1121.002
2013-05-28,1126.806
2013-05-29,1122.785
2013-05-30,1124.352
2013-05-31,1114.304
2013-06-03,1111.104
2013-06-04,1110.106
2013-06-05,1095.353
2013-06-06,1097.7
2013-06-07,1105.419
2013-06-10,1108.18
2013-06-11,1098.053
2013-06-12,1094.447
2013-06-13,1099.095
2013-06-14,1101.247
2013-06-17,1110.595
2013-06-18,1115.152
2013-06-19,1109.93
2013-06-20,1071.833
2013-06-21,1067.578
2013-06-24,1051.358
2013-06-25,1059.568
2013-06-26,1067.382
2013-06-27,1080.404
2013-06-28,1082.779
2013-07-01,1094.073
2013-07-02,1094.234
2013-07-03,1090.402
2013-07-04,1094.86
2013-07-05,1098.296
2013-07-08,1100.803
2013-07-09,1109.321
2013-07-10,1113.299
2013-07-11,1131.777
2013-07-12,1134.188
2013-07-15,1137.133
2013-07-16,1136.513
2013-07-17,1138.452
2013-07-18,1145.294
2013-07-19,1145.805
2013-07-22,1151.835
2013-07-23,1152.46
2013-07-24,1147.995
2013-07-25,1149.368
2013-07-26,1146.534
2013-07-29,1139.357
2013-07-30,1143.679
2013-07-31,1142.493
2013-08-01,1157.012
2013-08-02,1162.227
2013-08-05,1163.024
2013-08-06,1159.043
2013-08-07,1150.986
2013-08-08,1159.767
2013-08-09,1161.136
2013-08-12,1160.718
2013-08-13,1161.53
2013-08-14,1161.917
2013-08-15,1145.809
2013-08-16,1146.072
2013-08-19,1139.331
2013-08-20,1141.727
2013-08-21,1133.761
2013-08-22,1139.94
2013-08-23,1146.867
2013-08-26,1145.313
2013-08-27,1126.448
2013-08-28,1121.781
2013-08-29,1126.1
2013-08-30,1118.811
2013-09-02,1125.078
2013-09-03,1129.206
2013-09-04,1137.716
2013-09-05,1140.03
2013-09-06,1143.864
2013-09-09,1158.799
2013-09-10,1170.214
2013-09-11,1174.035
2013-09-12,1171.283
2013-09-13,1172.227
2013-09-16,1182.02
2013-09-17,1184.377
2013-09-18,1193.229
2013-09-19,1202.511
2013-09-20,1194.435
2013-09-23,1191.814
2013-09-24,1192.661
2013-09-25,1191.952
2013-09-26,1194.483
2013-09-27,1194.186
2013-09-30,1189.961
2013-10-01,1199.4
2013-10-02,1197.314
2013-10-03,1191.494
2013-10-04,1195.31
2013-10-07,1185.006
2013-10-08,1175.05
2013-10-09,1170.899
2013-10-10,1189.362
2013-10-11,1199.398
2013-10-14,1203.146
2013-10-15,1198.901
2013-10-16,1206.923
2013-10-17,1220.16
2013-10-18,1230.123
2013-10-21,1232.335
2013-10-22,1238.523
2013-10-23,1231.023
2013-10-24,1235.675
2013-10-25,1234.353
2013-10-28,1233.691
2013-10-29,1235.43
2013-10-30,1231.679
2013-10-31,1226.984
2013-11-01,1220.192
2013-11-04,1226.793
2013-11-05,1222.185
2013-11-06,1224.52
2013-11-07,1208.549
2013-11-08,1213.467
2013-11-11,1216.554
2013-11-12,1215.134
2013-11-13,1217.323
2013-11-14,1225.27
2013-11-15,1231.661
2013-11-18,1230.426
2013-11-19,1224.189
2013-11-20,1220.4
2013-11-21,1225.036
2013-11-22,1229.696
2013-11-25,1230.14
2013-11-26,1232.08
2013-11-27,1234.535
2013-11-28,1237.213
2013-11-29,1237.936
2013-12-02,1232.199
2013-12-03,1226.015
2013-12-04,1220.452
2013-12-05,1219.518
2013-12-06,1226.558
2013-12-09,1230.265
2013-12-10,1229.126
2013-12-11,1216.501
2013-12-12,1209.531
2013-12-13,1210.901
2013-12-16,1217.54
2013-12-17,1217.077
2013-12-18,1228.046
2013-12-19,1227.119
2013-12-20,1236.756
2013-12-23,1245.329
2013-12-24,1248.316
2013-12-25,1248.327
2013-12-26,1251.355
2013-12-27,1256.311
2013-12-30,1260.761
2013-12-31,1264.305
2014-01-01,1264.374
2014-01-02,1254.376
2014-01-03,1257.019
2014-01-06,1252.496
2014-01-07,1256.931
2014-01-08,1260.799
2014-01-09,1258.394
2014-01-10,1267.917
2014-01-13,1261.816
2014-01-14,1266.695
2014-01-15,1271.866
2014-01-16,1271.525
2014-01-17,1270.489
2014-01-20,1269.977
2014-01-21,1272.584
2014-01-22,1276.846
2014-01-23,1268.224
2014-01-24,1242.969
2014-01-27,1228.743
2014-01-28,1237.538
2014-01-29,1234.763
2014-01-30,1237.482
2014-01-31,1232.854
2014-02-03,1209.51
2014-02-04,1207.932
2014-02-05,1208.046
2014-02-06,1223.36
2014-02-07,1236.961
2014-02-10,1240.989
2014-02-11,1252.436
2014-02-12,1258.062
2014-02-13,1263.556
2014-02-14,1268.378
2014-02-17,1272.477
2014-02-18,1279.094
2014-02-19,1275.622
2014-02-20,1277.269
2014-02-21,1282.774
2014-02-24,1289.308
2014-02-25,1291.024
2014-02-26,1290.516
2014-02-27,1294.391
2014-02-28,1299.875
2014-03-03,1286.113
2014-03-04,1304.004
2014-03-05,1305.57
2014-03-06,1311.5
2014-03-07,1309.129
2014-03-10,1302.56
2014-03-11,1298.766
2014-03-12,1293.588
2014-03-13,1285.22
2014-03-14,1279.547
2014-03-17,1287.853
2014-03-18,1299.26
2014-03-19,1293.932
2014-03-20,1286.586
2014-03-21,1284.968
2014-03-24,1276.987
2014-03-25,1280.913
2014-03-26,1277.12
2014-03-27,1277.631
2014-03-28,1283.54
2014-03-31,1297.746
2014-04-01,1308.104
2014-04-02,1312.02
2014-04-03,1306.357
2014-04-04,1297.798
2014-04-07,1282.708
2014-04-08,1285.616
2014-04-09,1296.552
2014-04-10,1281.515
2014-04-11,1265.177
2014-04-14,1263.658
2014-04-15,1263.933
2014-04-16,1278.585
2014-04-17,1285.05
2014-04-18,1286.003
2014-04-21,1286.942
2014-04-22,1296.019
2014-04-23,1293.683
2014-04-24,1293.927
2014-04-25,1282.434
2014-04-28,1277.572
2014-04-29,1284.07
2014-04-30,1289.82
2014-05-01,1292.63
2014-05-02,1296.377
2014-05-05,1295.824
2014-05-06,1291.954
2014-05-07,1288.408
2014-05-08,1287.074
2014-05-09,1285.774
2014-05-12,1298.78
2014-05-13,1297.828
2014-05-14,1293.064
2014-05-15,1282.496
2014-05-16,1281.592
2014-05-19,1286.607
2014-05-20,1279.109
2014-05-21,1284.139
2014-05-22,1292.935
2014-05-23,1299.545
2014-05-26,1303.59
2014-05-27,1308.892
2014-05-28,1308.903
2014-05-29,1313.284
2014-05-30,1312.632
2014-06-02,1314.8
2014-06-03,1313.058
2014-06-04,1316.72
2014-06-05,1326.032
2014-06-06,1335.817
2014-06-09,1338.764
2014-06-10,1336.756
2014-06-11,1333.487
2014-06-12,1330.882
2014-06-13,1330.253
2014-06-16,1329.984
2014-06-17,1333.9
2014-06-18,1339.413
2014-06-19,1346.363
2014-06-20,1346.319
2014-06-23,1344.821
2014-06-24,1338.115
2014-06-25,1338.909
2014-06-26,1341.487
2014-06-27,1345.103
2014-06-30,1351.568
2014-07-01,1360.437
2014-07-02,1360.267
2014-07-03,1366.046
2014-07-04,1366.263
2014-07-07,1355.765
2014-07-08,1345.127
2014-07-09,1346.499
2014-07-10,1336.92
2014-07-11,1335.356
2014-07-14,1342.504
2014-07-15,1336.349
2014-07-16,1340.865
2014-07-17,1330.053
2014-07-18,1336.802
2014-07-21,1333.924
2014-07-22,1342.976
2014-07-23,1345.105
2014-07-24,1346.163
2014-07-25,1340.414
2014-07-28,1338.357
2014-07-29,1335.59
2014-07-30,1332.627
2014-07-31,1313.686
2014-08-01,1307.918
2014-08-04,1311.969
2014-08-05,1304.585
2014-08-06,1300.417
2014-08-07,1295.721
2014-08-08,1299.038
2014-08-11,1311.514
2014-08-12,1309.73
2014-08-13,1317.261
2014-08-14,1322.081
2014-08-15,1321.673
2014-08-18,1332.415
2014-08-19,1338.665
2014-08-20,1338.168
2014-08-21,1340.633
2014-08-22,1339.047
2014-08-25,1344.474
2014-08-26,1348.979
2014-08-27,1351.161
2014-08-28,1345.812
2014-08-29,1349.853
2014-09-01,1350.014
2014-09-02,1349.844
2014-09-03,1352.101
2014-09-04,1347.575
2014-09-05,1348.504
2014-09-08,1344.284
2014-09-09,1333.771
2014-09-10,1333.413
2014-09-11,1335.225
2014-09-12,1327.488
2014-09-15,1320.085
2014-09-16,1320.93
2014-09-17,1323.748
2014-09-18,1326.529
2014-09-19,1322.567
2014-09-22,1309.066
2014-09-23,1300.192
2014-09-24,1304.118
2014-09-25,1291.671
2014-09-26,1293.677
2014-09-29,1290.6
2014-09-30,1283.213
2014-10-01,1268.663
2014-10-02,1263.424
2014-10-03,1267.521
2014-10-06,1269.805
2014-10-07,1256.16
2014-10-08,1261.898
2014-10-09,1245.417
2014-10-10,1223.374
2014-10-13,1212.633
2014-10-14,1215.629
2014-10-15,1211.954
2014-10-16,1214.497
2014-10-17,1224.815
2014-10-20,1237.462
2014-10-21,1256.47
2014-10-22,1253.616
2014-10-23,1262.398
2014-10-24,1266.805
2014-10-27,1264.905
2014-10-28,1282.185
2014-10-29,1284.041
2014-10-30,1284.567
2014-10-31,1297.751
2014-11-03,1292.979
2014-11-04,1290.609
2014-11-05,1293.099
2014-11-06,1293.644
2014-11-07,1294.439
2014-11-10,1300.278
2014-11-11,1301.003
2014-11-12,1302.62
2014-11-13,1299.214
2014-11-14,1300.157
2014-11-17,1295.475
2014-11-18,1305.784
2014-11-19,1300.822
2014-11-20,1305.202
2014-11-21,1312.68
2014-11-24,1317.705
2014-11-25,1320.13
2014-11-26,1322.204
2014-11-27,1319.069
2014-11-28,1310.393
2014-12-01,1298.664
2014-12-02,1303.13
2014-12-03,1310.228
2014-12-04,1307.954
2014-12-05,1309.029
2014-12-08,1298.595
2014-12-09,1300.432
2014-12-10,1282.974
2014-12-11,1281.478
2014-12-12,1268.409
2014-12-15,1255.097
2014-12-16,1255.326
2014-12-17,1270.5
2014-12-18,1290.63
2014-12-19,1299.12
2014-12-22,1303.486
2014-12-23,1304.639
2014-12-24,1307.815
2014-12-25,1307.271
2014-12-26,1311.153
2014-12-29,1314.366
2014-12-30,1309.668
2014-12-31,1304.377
2015-01-01,1304.407
2015-01-02,1301.124
2015-01-05,1281.767
2015-01-06,1266.974
2015-01-07,1271.59
2015-01-08,1291.644
2015-01-09,1288.6
2015-01-12,1282.581
2015-01-13,1284.165
2015-01-14,1278.376
2015-01-15,1272.163
2015-01-16,1279.023
2015-01-19,1284.025
2015-01-20,1283.12
2015-01-21,1289.187
2015-01-22,1300.547
2015-01-23,1299.881
2015-01-26,1307.246
2015-01-27,1308.229
2015-01-28,1298.551
2015-01-29,1300.093
2015-01-30,1289.899
2015-02-02,1298.172
2015-02-03,1314.746
2015-02-04,1314.335
2015-02-05,1326.222
2015-02-06,1320.341
2015-02-09,1314.473
2015-02-10,1321.027
2015-02-11,1317.225
2015-02-12,1334.745
2015-02-13,1343.202
2015-02-16,1343.756
2015-02-17,1344.53
2015-02-18,1351.501
2015-02-19,1353.669
2015-02-20,1358.283
2015-02-23,1359.72
2015-02-24,1361.504
2015-02-25,1366.389
2015-02-26,1363.893
2015-02-27,1363.673
2015-03-02,1366.586
2015-03-03,1361.42
2015-03-04,1353.788
2015-03-05,1357.494
2015-03-06,1343.218
2015-03-09,1340.322
2015-03-10,1322.482
2015-03-11,1324.419
2015-03-12,1338.873
2015-03-13,1332.669
2015-03-16,1342.984
2015-03-17,1342.48
2015-03-18,1354.222
2015-03-19,1355.409
2015-03-20,1371.594
2015-03-23,1375.214
2015-03-24,1374.256
2015-03-25,1362.049
2015-03-26,1351.869
2015-03-27,1354.613
2015-03-30,1364.569
2015-03-31,1358.544
2015-04-01,1357.933
2015-04-02,1368.895
2015-04-03,1370.175
2015-04-06,1382.063
2015-04-07,1379.035
2015-04-08,1386.428
2015-04-09,1387.868
2015-04-10,1392.408
2015-04-13,1389.508
2015-04-14,1395.517
2015-04-15,1398.234
2015-04-16,1401.754
2015-04-17,1387.752
2015-04-20,1390.877
2015-04-21,1395.742
2015-04-22,1397.578
2015-04-23,1402.986
2015-04-24,1405.493
2015-04-27,1404.998
2015-04-28,1406.332
2015-04-29,1400.672
2015-04-30,1387.456
2015-05-01,1391.027
2015-05-04,1394.938
2015-05-05,1382.932
