Date,ACWI SMID CAP SMID (Small+Mid Cap)
2005-11-09,677.717
2005-11-10,679.648
2005-11-11,682.667
2005-11-14,681.217
2005-11-15,677.814
2005-11-16,678.128
2005-11-17,687.49
2005-11-18,690.054
2005-11-21,694.602
2005-11-22,696.603
2005-11-23,700.923
2005-11-24,700.667
2005-11-25,700.881
2005-11-28,697.269
2005-11-29,698.481
2005-11-30,699.267
2005-12-01,707.397
2005-12-02,710.512
2005-12-05,711.382
2005-12-06,712.709
2005-12-07,710.431
2005-12-08,711.3
2005-12-09,714.75
2005-12-12,719.702
2005-12-13,721.107
2005-12-14,725.005
2005-12-15,721.306
2005-12-16,722.4
2005-12-19,718.389
2005-12-20,718.672
2005-12-21,722.259
2005-12-22,725.858
2005-12-23,727.635
2005-12-26,728.415
2005-12-27,723.656
2005-12-28,727.293
2005-12-29,727.595
2005-12-30,723.988
2006-01-02,724.631
2006-01-03,737.049
2006-01-04,746.523
2006-01-05,747.782
2006-01-06,755.752
2006-01-09,758.995
2006-01-10,758.341
2006-01-11,761.826
2006-01-12,760.766
2006-01-13,761.04
2006-01-16,762.407
2006-01-17,754.176
2006-01-18,746.909
2006-01-19,757.822
2006-01-20,751.35
2006-01-23,751.806
2006-01-24,758.162
2006-01-25,759.825
2006-01-26,766.455
2006-01-27,771.577
2006-01-30,771.673
2006-01-31,773.818
2006-02-01,774.711
2006-02-02,769.987
2006-02-03,765.294
2006-02-06,769.745
2006-02-07,763.88
2006-02-08,761.34
2006-02-09,762.932
2006-02-10,760.905
2006-02-13,753.676
2006-02-14,757.552
2006-02-15,759.911
2006-02-16,763.542
2006-02-17,763.314
2006-02-20,762.925
2006-02-21,764.404
2006-02-22,767.887
2006-02-23,771.576
2006-02-24,773.528
2006-02-27,776.065
2006-02-28,771.161
2006-03-01,776.423
2006-03-02,776.109
2006-03-03,773.226
2006-03-06,770.524
2006-03-07,759.929
2006-03-08,756.67
2006-03-09,759.852
2006-03-10,763.274
2006-03-13,769.225
2006-03-14,777.052
2006-03-15,782.325
2006-03-16,785.251
2006-03-17,788.687
2006-03-20,789.286
2006-03-21,783.311
2006-03-22,787.247
2006-03-23,785.683
2006-03-24,789.515
2006-03-27,790.746
2006-03-28,789.52
2006-03-29,793.927
2006-03-30,799.648
2006-03-31,798.181
2006-04-03,801.783
2006-04-04,806.62
2006-04-05,810.098
2006-04-06,812.845
2006-04-07,805.882
2006-04-10,804.597
2006-04-11,797.774
2006-04-12,796.464
2006-04-13,798.015
2006-04-14,798.371
2006-04-17,801.344
2006-04-18,812.186
2006-04-19,820.442
2006-04-20,819.057
2006-04-21,821.635
2006-04-24,818.716
2006-04-25,818.692
2006-04-26,821.397
2006-04-27,821.624
2006-04-28,822.399
2006-05-01,824.36
2006-05-02,830.272
2006-05-03,829.476
2006-05-04,835.377
2006-05-05,844.7
2006-05-08,848.619
2006-05-09,849.495
2006-05-10,848.35
2006-05-11,840.881
2006-05-12,827.681
2006-05-15,814.477
2006-05-16,810.088
2006-05-17,797.772
2006-05-18,787.641
2006-05-19,786.361
2006-05-22,771.742
2006-05-23,777.151
2006-05-24,770.538
2006-05-25,779.114
2006-05-26,788.609
2006-05-29,790.791
2006-05-30,780.972
2006-05-31,784.408
2006-06-01,789.723
2006-06-02,797.007
2006-06-05,785.071
2006-06-06,770.483
2006-06-07,762.914
2006-06-08,747.69
2006-06-09,753.123
2006-06-12,742.268
2006-06-13,723.819
2006-06-14,728.631
2006-06-15,749.185
2006-06-16,750.839
2006-06-19,743.716
2006-06-20,741.016
2006-06-21,748.25
2006-06-22,749.076
2006-06-23,749.643
2006-06-26,752.984
2006-06-27,749.315
2006-06-28,747.665
2006-06-29,763.791
2006-06-30,778.476
2006-07-03,783.697
2006-07-04,785.883
2006-07-05,774.518
2006-07-06,776.558
2006-07-07,773.818
2006-07-10,772.685
2006-07-11,772.082
2006-07-12,764.985
2006-07-13,753.578
2006-07-14,743.869
2006-07-17,735.826
2006-07-18,731.684
2006-07-19,746.278
2006-07-20,745.54
2006-07-21,737.515
2006-07-24,746.316
2006-07-25,752.867
2006-07-26,752.451
2006-07-27,756.359
2006-07-28,764.865
2006-07-31,767.381
2006-08-01,762.557
2006-08-02,769.72
2006-08-03,770.033
2006-08-04,773.182
2006-08-07,766.651
2006-08-08,764.969
2006-08-09,764.556
2006-08-10,762.956
2006-08-11,760.435
2006-08-14,762.226
2006-08-15,772.077
2006-08-16,782.628
2006-08-17,784.521
2006-08-18,784.167
2006-08-21,782.035
2006-08-22,782.607
2006-08-23,778.304
2006-08-24,776.673
2006-08-25,775.371
2006-08-28,777.992
2006-08-29,781.896
2006-08-30,786.101
2006-08-31,788.335
2006-09-01,792.219
2006-09-04,797.465
2006-09-05,797.875
2006-09-06,788.184
2006-09-07,780.695
2006-09-08,781.693
2006-09-11,775.88
2006-09-12,783.359
2006-09-13,787.373
2006-09-14,788.765
2006-09-15,788.569
2006-09-18,790.583
2006-09-19,789.142
2006-09-20,791.023
2006-09-21,790.561
2006-09-22,785.842
2006-09-25,787.938
2006-09-26,791.548
2006-09-27,797.46
2006-09-28,798.678
2006-09-29,797.017
2006-10-02,797.475
2006-10-03,794.076
2006-10-04,798.17
2006-10-05,806.897
2006-10-06,802.219
2006-10-09,803.715
2006-10-10,805.27
2006-10-11,802.457
2006-10-12,809.996
2006-10-13,814.298
2006-10-16,821.221
2006-10-17,816.187
2006-10-18,817.8
2006-10-19,821.85
2006-10-20,821.336
2006-10-23,822.501
2006-10-24,824.068
2006-10-25,828.055
2006-10-26,834.498
2006-10-27,830.676
2006-10-30,829.057
2006-10-31,831.663
2006-11-01,828.145
2006-11-02,826.742
2006-11-03,826.581
2006-11-06,833.558
2006-11-07,838.291
2006-11-08,837.252
2006-11-09,835.63
2006-11-10,839.857
2006-11-13,839.022
2006-11-14,845.244
2006-11-15,848.437
2006-11-16,849.029
2006-11-17,846.826
2006-11-20,844.652
2006-11-21,849.009
2006-11-22,857.332
2006-11-23,858.234
2006-11-24,859.354
2006-11-27,849.564
2006-11-28,848.761
2006-11-29,860.464
2006-11-30,866.253
2006-12-01,867.123
2006-12-04,873.961
2006-12-05,876.306
2006-12-06,878.22
2006-12-07,877.713
2006-12-08,877.557
2006-12-11,876.205
2006-12-12,874.588
2006-12-13,876.566
2006-12-14,881.303
2006-12-15,880.396
2006-12-18,876.334
2006-12-19,875.106
2006-12-20,879.483
2006-12-21,876.594
2006-12-22,874.322
2006-12-25,873.776
2006-12-26,875.959
2006-12-27,882.928
2006-12-28,883.264
2006-12-29,881.9
2007-01-01,881.928
2007-01-02,887.658
2007-01-03,883.969
2007-01-04,879.767
2007-01-05,870.937
2007-01-08,872.274
2007-01-09,874.088
2007-01-10,870.547
2007-01-11,876.456
2007-01-12,884.101
2007-01-15,888.697
2007-01-16,887.368
2007-01-17,888.425
2007-01-18,885.537
2007-01-19,889.418
2007-01-22,888.42
2007-01-23,893.111
2007-01-24,898.846
2007-01-25,892.972
2007-01-26,890.157
2007-01-29,891.821
2007-01-30,895.974
2007-01-31,898.884
2007-02-01,908.503
2007-02-02,911.495
2007-02-05,910.991
2007-02-06,915.682
2007-02-07,919.461
2007-02-08,917.111
2007-02-09,914.358
2007-02-12,909.317
2007-02-13,915.718
2007-02-14,925.951
2007-02-15,930.752
2007-02-16,930.731
2007-02-19,932.856
2007-02-20,934.818
2007-02-21,934.584
2007-02-22,937.339
2007-02-23,939.045
2007-02-26,940.211
2007-02-27,915.032
2007-02-28,907.462
2007-03-01,902.079
2007-03-02,894.248
2007-03-05,872.643
2007-03-06,887.768
2007-03-07,891.477
2007-03-08,901.228
2007-03-09,903.636
2007-03-12,908.833
2007-03-13,896.271
2007-03-14,888.083
2007-03-15,898.377
2007-03-16,897.883
2007-03-19,907.377
2007-03-20,913.74
2007-03-21,923.504
2007-03-22,930.774
2007-03-23,932.001
2007-03-26,932.194
2007-03-27,928.318
2007-03-28,924.527
2007-03-29,927.208
2007-03-30,929.004
2007-04-02,932.312
2007-04-03,939.926
2007-04-04,943.899
2007-04-05,946.797
2007-04-06,946.752
2007-04-09,946.876
2007-04-10,952.23
2007-04-11,948.788
2007-04-12,952.112
2007-04-13,954.275
2007-04-16,964.35
2007-04-17,964.013
2007-04-18,965.052
2007-04-19,959.621
2007-04-20,967.304
2007-04-23,968.624
2007-04-24,966.883
2007-04-25,973.027
2007-04-26,973.06
2007-04-27,972.108
2007-04-30,966.061
2007-05-01,965.057
2007-05-02,973.316
2007-05-03,975.117
2007-05-04,980.933
2007-05-07,985.048
2007-05-08,979.818
2007-05-09,984.727
2007-05-10,975.794
2007-05-11,980.387
2007-05-14,978.876
2007-05-15,976.456
2007-05-16,978.132
2007-05-17,976.97
2007-05-18,981.083
2007-05-21,985.748
2007-05-22,989.74
2007-05-23,991.893
2007-05-24,980.164
2007-05-25,982.042
2007-05-28,983.982
2007-05-29,988.868
2007-05-30,990.703
2007-05-31,1000.0
2007-06-01,1005.449
2007-06-04,1009.037
2007-06-05,1005.61
2007-06-06,994.393
2007-06-07,979.327
2007-06-08,979.013
2007-06-11,981.891
2007-06-12,974.614
2007-06-13,979.834
2007-06-14,988.735
2007-06-15,998.733
2007-06-18,1000.315
2007-06-19,1000.693
2007-06-20,996.367
2007-06-21,996.397
2007-06-22,991.475
2007-06-25,985.348
2007-06-26,981.624
2007-06-27,982.977
2007-06-28,989.804
2007-06-29,992.434
2007-07-02,1003.752
2007-07-03,1009.033
2007-07-04,1011.738
2007-07-05,1011.929
2007-07-06,1016.541
2007-07-09,1019.947
2007-07-10,1012.497
2007-07-11,1013.356
2007-07-12,1024.719
2007-07-13,1029.953
2007-07-16,1026.98
2007-07-17,1026.013
2007-07-18,1022.19
2007-07-19,1029.272
2007-07-20,1023.827
2007-07-23,1023.276
2007-07-24,1008.323
2007-07-25,1001.63
2007-07-26,979.566
2007-07-27,962.419
2007-07-30,968.657
2007-07-31,971.429
2007-08-01,961.74
2007-08-02,966.79
2007-08-03,952.944
2007-08-06,953.035
2007-08-07,957.348
2007-08-08,973.707
2007-08-09,957.976
2007-08-10,944.509
2007-08-13,947.376
2007-08-14,932.63
2007-08-15,913.667
2007-08-16,894.69
2007-08-17,904.325
2007-08-20,915.577
2007-08-21,918.711
2007-08-22,933.712
2007-08-23,938.301
2007-08-24,945.93
2007-08-27,944.89
2007-08-28,928.665
2007-08-29,938.343
2007-08-30,941.122
2007-08-31,956.251
2007-09-03,958.306
2007-09-04,964.536
2007-09-05,954.715
2007-09-06,958.197
2007-09-07,946.809
2007-09-10,937.367
2007-09-11,949.326
2007-09-12,949.796
2007-09-13,951.58
2007-09-14,950.945
2007-09-17,941.903
2007-09-18,956.406
2007-09-19,974.703
2007-09-20,973.762
2007-09-21,976.834
2007-09-24,975.553
2007-09-25,972.944
2007-09-26,979.532
2007-09-27,990.413
2007-09-28,991.329
2007-10-01,1001.985
2007-10-02,1007.145
2007-10-03,1005.889
2007-10-04,1005.654
2007-10-05,1017.519
2007-10-08,1013.852
2007-10-09,1020.754
2007-10-10,1024.355
2007-10-11,1025.428
2007-10-12,1024.192
2007-10-15,1019.838
2007-10-16,1008.798
2007-10-17,1012.648
2007-10-18,1014.734
2007-10-19,997.316
2007-10-22,989.243
2007-10-23,1003.242
2007-10-24,998.957
2007-10-25,1002.997
2007-10-26,1014.541
2007-10-29,1022.043
2007-10-30,1017.58
2007-10-31,1030.714
2007-11-01,1013.936
2007-11-02,1009.859
2007-11-05,1000.488
2007-11-06,1011.515
2007-11-07,997.448
2007-11-08,991.124
2007-11-09,979.662
2007-11-12,959.5
2007-11-13,971.53
2007-11-14,977.718
2007-11-15,963.835
2007-11-16,957.587
2007-11-19,938.414
2007-11-20,941.56
2007-11-21,923.545
2007-11-22,923.703
2007-11-23,934.14
2007-11-26,930.273
2007-11-27,932.033
2007-11-28,950.664
2007-11-29,956.112
2007-11-30,962.88
2007-12-03,960.445
2007-12-04,952.842
2007-12-05,962.564
2007-12-06,972.567
2007-12-07,978.34
2007-12-10,982.663
2007-12-11,969.629
2007-12-12,970.606
2007-12-13,957.617
2007-12-14,945.102
2007-12-17,922.413
2007-12-18,926.288
2007-12-19,925.839
2007-12-20,928.685
2007-12-21,942.357
2007-12-24,949.668
2007-12-25,951.055
2007-12-26,954.892
2007-12-27,949.23
2007-12-28,952.205
2007-12-31,951.479
2008-01-01,951.65
2008-01-02,946.03
2008-01-03,940.169
2008-01-04,919.244
2008-01-07,908.944
2008-01-08,901.332
2008-01-09,898.079
2008-01-10,896.825
2008-01-11,887.612
2008-01-14,896.68
2008-01-15,875.429
2008-01-16,859.751
2008-01-17,849.717
2008-01-18,845.63
2008-01-21,822.769
2008-01-22,818.294
2008-01-23,828.112
2008-01-24,848.001
2008-01-25,853.948
2008-01-28,856.267
2008-01-29,867.204
2008-01-30,860.751
2008-01-31,871.718
2008-02-01,889.472
2008-02-04,892.118
2008-02-05,866.991
2008-02-06,857.154
2008-02-07,853.828
2008-02-08,853.396
2008-02-11,852.966
2008-02-12,862.424
2008-02-13,869.554
2008-02-14,871.497
2008-02-15,868.806
2008-02-18,872.075
2008-02-19,877.996
2008-02-20,874.062
2008-02-21,875.963
2008-02-22,876.15
2008-02-25,890.53
2008-02-26,898.571
2008-02-27,904.906
2008-02-28,898.093
2008-02-29,881.657
2008-03-03,872.327
2008-03-04,867.194
2008-03-05,873.486
2008-03-06,865.108
2008-03-07,853.312
2008-03-10,835.647
2008-03-11,853.372
2008-03-12,859.01
2008-03-13,858.228
2008-03-14,847.186
2008-03-17,825.111
2008-03-18,847.702
2008-03-19,834.162
2008-03-20,835.237
2008-03-21,837.839
2008-03-24,848.267
2008-03-25,867.856
2008-03-26,869.552
2008-03-27,868.584
2008-03-28,864.783
2008-03-31,867.864
2008-04-01,882.437
2008-04-02,890.646
2008-04-03,892.764
2008-04-04,897.1
2008-04-07,900.943
2008-04-08,893.604
2008-04-09,885.793
2008-04-10,888.541
2008-04-11,880.233
2008-04-14,874.81
2008-04-15,878.348
2008-04-16,900.405
2008-04-17,898.871
2008-04-18,906.023
2008-04-21,909.733
2008-04-22,903.346
2008-04-23,904.854
2008-04-24,902.608
2008-04-25,911.1
2008-04-28,915.03
2008-04-29,908.34
2008-04-30,909.945
2008-05-01,913.697
2008-05-02,921.212
2008-05-05,922.872
2008-05-06,928.566
2008-05-07,921.673
2008-05-08,925.836
2008-05-09,920.517
2008-05-12,928.056
2008-05-13,930.215
2008-05-14,932.186
2008-05-15,942.126
2008-05-16,948.395
2008-05-19,950.057
2008-05-20,943.574
2008-05-21,936.015
2008-05-22,937.011
2008-05-23,929.094
2008-05-26,924.283
2008-05-27,926.26
2008-05-28,928.964
2008-05-29,931.906
2008-05-30,937.785
2008-06-02,933.02
2008-06-03,929.44
2008-06-04,929.79
2008-06-05,939.567
2008-06-06,927.786
2008-06-09,919.539
2008-06-10,905.181
2008-06-11,894.189
2008-06-12,889.596
2008-06-13,896.733
2008-06-16,904.539
2008-06-17,906.18
2008-06-18,898.515
2008-06-19,895.346
2008-06-20,884.571
2008-06-23,877.354
2008-06-24,870.532
2008-06-25,876.649
2008-06-26,863.435
2008-06-27,859.324
2008-06-30,856.656
2008-07-01,849.105
2008-07-02,833.055
2008-07-03,823.439
2008-07-04,821.106
2008-07-07,818.588
2008-07-08,819.099
2008-07-09,817.334
2008-07-10,818.154
2008-07-11,814.588
2008-07-14,811.527
2008-07-15,801.772
2008-07-16,811.426
2008-07-17,824.409
2008-07-18,823.885
2008-07-21,831.741
2008-07-22,836.582
2008-07-23,841.912
2008-07-24,826.868
2008-07-25,825.34
2008-07-28,818.241
2008-07-29,821.524
2008-07-30,833.26
2008-07-31,829.406
2008-08-01,822.672
2008-08-04,810.986
2008-08-05,820.057
2008-08-06,828.346
2008-08-07,818.641
2008-08-08,822.718
2008-08-11,831.162
2008-08-12,822.91
2008-08-13,817.186
2008-08-14,821.8
2008-08-15,819.989
2008-08-18,813.786
2008-08-19,801.456
2008-08-20,805.902
2008-08-21,807.933
2008-08-22,812.821
2008-08-25,805.204
2008-08-26,803.516
2008-08-27,809.816
2008-08-28,819.643
2008-08-29,820.738
2008-09-01,814.218
2008-09-02,808.012
2008-09-03,801.584
2008-09-04,781.27
2008-09-05,774.345
2008-09-08,788.717
2008-09-09,765.179
2008-09-10,766.415
2008-09-11,761.862
2008-09-12,774.558
2008-09-15,748.601
2008-09-16,743.333
2008-09-17,723.058
2008-09-18,740.836
2008-09-19,777.037
2008-09-22,762.416
2008-09-23,752.014
2008-09-24,746.521
2008-09-25,751.173
2008-09-26,741.51
2008-09-29,694.375
2008-09-30,702.769
2008-10-01,699.703
2008-10-02,670.438
2008-10-03,660.511
2008-10-06,621.251
2008-10-07,599.182
2008-10-08,576.613
2008-10-09,554.109
2008-10-10,535.522
2008-10-13,577.99
2008-10-14,589.495
2008-10-15,548.892
2008-10-16,541.269
2008-10-17,544.469
2008-10-20,561.834
2008-10-21,553.128
2008-10-22,519.16
2008-10-23,507.791
2008-10-24,485.637
2008-10-27,461.627
2008-10-28,487.584
2008-10-29,506.947
2008-10-30,529.535
2008-10-31,537.376
2008-11-03,542.958
2008-11-04,565.709
2008-11-05,553.496
2008-11-06,524.058
2008-11-07,529.817
2008-11-10,529.523
2008-11-11,511.588
2008-11-12,491.36
2008-11-13,504.31
2008-11-14,491.853
2008-11-17,483.298
2008-11-18,479.2
2008-11-19,457.079
2008-11-20,430.363
2008-11-21,443.066
2008-11-24,468.337
2008-11-25,477.6
2008-11-26,489.844
2008-11-27,495.011
2008-11-28,498.928
2008-12-01,464.799
2008-12-02,472.389
2008-12-03,479.415
2008-12-04,470.205
2008-12-05,475.247
2008-12-08,498.457
2008-12-09,495.574
2008-12-10,507.379
2008-12-11,501.075
2008-12-12,501.322
2008-12-15,503.354
2008-12-16,518.575
2008-12-17,528.172
2008-12-18,524.689
2008-12-19,520.635
2008-12-22,510.793
2008-12-23,507.647
2008-12-24,507.731
2008-12-25,508.522
2008-12-26,512.189
2008-12-29,514.485
2008-12-30,524.734
2008-12-31,530.168
2009-01-01,530.365
2009-01-02,543.06
2009-01-05,545.055
2009-01-06,551.746
2009-01-07,544.687
2009-01-08,543.24
2009-01-09,533.495
2009-01-12,520.777
2009-01-13,515.192
2009-01-14,501.036
2009-01-15,498.672
2009-01-16,507.526
2009-01-19,504.392
2009-01-20,481.496
2009-01-21,492.162
2009-01-22,486.69
2009-01-23,483.727
2009-01-26,490.899
2009-01-27,498.357
2009-01-28,512.068
2009-01-29,499.877
2009-01-30,490.852
2009-02-02,485.298
2009-02-03,491.171
2009-02-04,494.84
2009-02-05,498.029
2009-02-06,510.222
2009-02-09,512.595
2009-02-10,497.536
2009-02-11,496.385
2009-02-12,493.303
2009-02-13,494.766
2009-02-16,492.035
2009-02-17,472.232
2009-02-18,466.915
2009-02-19,464.407
2009-02-20,455.334
2009-02-23,445.666
2009-02-24,450.762
2009-02-25,447.988
2009-02-26,446.211
2009-02-27,442.653
2009-03-02,421.093
2009-03-03,416.156
2009-03-04,427.6
2009-03-05,415.7
2009-03-06,413.206
2009-03-09,407.334
2009-03-10,426.62
2009-03-11,430.699
2009-03-12,439.814
2009-03-13,446.11
2009-03-16,449.764
2009-03-17,458.006
2009-03-18,466.47
2009-03-19,476.676
2009-03-20,467.281
2009-03-23,489.766
2009-03-24,486.026
2009-03-25,490.565
2009-03-26,501.437
2009-03-27,492.275
2009-03-30,474.53
2009-03-31,481.15
2009-04-01,488.89
2009-04-02,512.229
2009-04-03,517.211
2009-04-06,513.719
2009-04-07,502.789
2009-04-08,505.47
2009-04-09,526.086
2009-04-10,526.81
2009-04-13,529.582
2009-04-14,527.748
2009-04-15,530.182
2009-04-16,539.377
2009-04-17,543.077
2009-04-20,522.772
2009-04-21,529.511
2009-04-22,534.077
2009-04-23,538.034
2009-04-24,549.837
2009-04-27,543.016
2009-04-28,537.256
2009-04-29,552.364
2009-04-30,558.281
2009-05-01,559.421
2009-05-04,579.002
2009-05-05,580.56
2009-05-06,586.078
2009-05-07,583.108
2009-05-08,596.718
2009-05-11,590.628
2009-05-12,587.384
2009-05-13,570.004
2009-05-14,572.259
2009-05-15,574.556
2009-05-18,586.667
2009-05-19,595.567
2009-05-20,600.729
2009-05-21,591.805
2009-05-22,593.945
2009-05-25,595.527
2009-05-26,604.45
2009-05-27,602.94
2009-05-28,603.558
2009-05-29,613.581
2009-06-01,632.78
2009-06-02,636.648
2009-06-03,627.3
2009-06-04,629.761
2009-06-05,627.521
2009-06-08,620.395
2009-06-09,626.173
2009-06-10,630.23
2009-06-11,636.094
2009-06-12,634.047
2009-06-15,617.829
2009-06-16,610.794
2009-06-17,605.356
2009-06-18,606.263
2009-06-19,610.331
2009-06-22,593.911
2009-06-23,591.09
2009-06-24,601.476
2009-06-25,608.258
2009-06-26,615.239
2009-06-29,617.449
2009-06-30,615.405
2009-07-01,622.475
2009-07-02,608.794
2009-07-03,608.018
2009-07-06,601.867
2009-07-07,595.745
2009-07-08,587.697
2009-07-09,591.365
2009-07-10,589.174
2009-07-13,592.488
2009-07-14,601.378
2009-07-15,619.103
2009-07-16,625.034
2009-07-17,625.984
2009-07-20,636.719
2009-07-21,641.887
2009-07-22,644.135
2009-07-23,656.759
2009-07-24,659.964
2009-07-27,663.534
2009-07-28,661.989
2009-07-29,657.234
2009-07-30,666.459
2009-07-31,672.414
2009-08-03,687.886
2009-08-04,690.118
2009-08-05,688.154
2009-08-06,685.519
2009-08-07,689.637
2009-08-10,689.29
2009-08-11,682.93
2009-08-12,688.684
2009-08-13,699.014
2009-08-14,694.602
2009-08-17,672.772
2009-08-18,680.12
2009-08-19,682.894
2009-08-20,692.157
2009-08-21,702.861
2009-08-24,708.844
2009-08-25,710.822
2009-08-26,708.499
2009-08-27,707.409
2009-08-28,714.174
2009-08-31,706.825
2009-09-01,695.45
2009-09-02,688.435
2009-09-03,695.646
2009-09-04,703.514
2009-09-07,710.643
2009-09-08,721.273
2009-09-09,728.174
2009-09-10,735.039
2009-09-11,738.81
2009-09-14,737.944
2009-09-15,742.714
2009-09-16,756.55
2009-09-17,757.866
2009-09-18,755.858
2009-09-21,750.075
2009-09-22,759.097
2009-09-23,754.151
2009-09-24,743.06
2009-09-25,739.779
2009-09-28,747.218
2009-09-29,747.193
2009-09-30,748.863
2009-10-01,731.906
2009-10-02,722.115
2009-10-05,730.898
2009-10-06,745.901
2009-10-07,747.715
2009-10-08,759.057
2009-10-09,761.889
2009-10-12,765.515
2009-10-13,763.856
2009-10-14,777.069
2009-10-15,779.142
2009-10-16,772.197
2009-10-19,780.69
2009-10-20,776.708
2009-10-21,772.722
2009-10-22,772.367
2009-10-23,765.975
2009-10-26,757.177
2009-10-27,745.954
2009-10-28,724.33
2009-10-29,736.635
2009-10-30,724.93
2009-11-02,724.547
2009-11-03,724.846
2009-11-04,732.657
2009-11-05,741.703
2009-11-06,744.096
2009-11-09,760.347
2009-11-10,758.127
2009-11-11,762.953
2009-11-12,754.495
2009-11-13,759.576
2009-11-16,772.584
2009-11-17,767.241
2009-11-18,767.665
2009-11-19,753.218
2009-11-20,749.614
2009-11-23,760.351
2009-11-24,756.07
2009-11-25,761.678
2009-11-26,752.557
2009-11-27,743.53
2009-11-30,747.507
2009-12-01,763.616
2009-12-02,767.971
2009-12-03,766.064
2009-12-04,767.291
2009-12-07,766.998
2009-12-08,759.55
2009-12-09,756.587
2009-12-10,758.176
2009-12-11,761.243
2009-12-14,769.91
2009-12-15,766.301
2009-12-16,771.576
2009-12-17,760.063
2009-12-18,760.007
2009-12-21,766.222
2009-12-22,769.952
2009-12-23,776.48
2009-12-24,780.319
2009-12-25,780.183
2009-12-28,782.879
2009-12-29,784.461
2009-12-30,781.574
2009-12-31,780.197
2010-01-01,780.197
2010-01-04,795.699
2010-01-05,800.145
2010-01-06,802.98
2010-01-07,803.81
2010-01-08,808.17
2010-01-11,814.436
2010-01-12,806.873
2010-01-13,809.562
2010-01-14,813.911
2010-01-15,807.086
2010-01-18,808.048
2010-01-19,811.135
2010-01-20,800.389
2010-01-21,789.284
2010-01-22,777.356
2010-01-25,776.945
2010-01-26,769.868
2010-01-27,766.934
2010-01-28,762.057
2010-01-29,754.903
2010-02-01,761.628
2010-02-02,772.256
2010-02-03,770.145
2010-02-04,748.586
2010-02-05,739.444
2010-02-08,735.195
2010-02-09,742.31
2010-02-10,743.909
2010-02-11,751.116
2010-02-12,752.552
2010-02-15,752.394
2010-02-16,762.803
2010-02-17,769.53
2010-02-18,772.383
2010-02-19,769.333
2010-02-22,774.497
2010-02-23,767.455
2010-02-24,769.665
2010-02-25,764.948
2010-02-26,771.021
2010-03-01,779.801
2010-03-02,787.542
2010-03-03,793.09
2010-03-04,792.328
2010-03-05,803.002
2010-03-08,806.72
2010-03-09,806.312
2010-03-10,812.18
2010-03-11,813.773
2010-03-12,817.544
2010-03-15,812.657
2010-03-16,820.892
2010-03-17,828.521
2010-03-18,823.8
2010-03-19,818.358
2010-03-22,821.781
2010-03-23,827.529
2010-03-24,820.732
2010-03-25,819.511
2010-03-26,821.845
2010-03-29,828.239
2010-03-30,829.09
2010-03-31,828.376
2010-04-01,837.6
2010-04-02,837.865
2010-04-05,845.413
2010-04-06,848.422
2010-04-07,846.95
2010-04-08,844.721
2010-04-09,852.777
2010-04-12,856.106
2010-04-13,853.552
2010-04-14,864.659
2010-04-15,866.438
2010-04-16,854.846
2010-04-19,846.267
2010-04-20,856.985
2010-04-21,860.224
2010-04-22,861.078
2010-04-23,868.346
2010-04-26,871.369
2010-04-27,853.517
2010-04-28,845.326
2010-04-29,857.75
2010-04-30,850.89
2010-05-03,854.894
2010-05-04,832.497
2010-05-05,818.888
2010-05-06,796.719
2010-05-07,774.247
2010-05-10,813.939
2010-05-11,810.094
2010-05-12,824.669
2010-05-13,822.52
2010-05-14,803.921
2010-05-17,795.251
2010-05-18,789.696
2010-05-19,774.995
2010-05-20,748.496
2010-05-21,755.869
2010-05-24,750.739
2010-05-25,736.454
2010-05-26,744.966
2010-05-27,770.047
2010-05-28,769.08
2010-05-31,770.492
2010-06-01,758.354
2010-06-02,766.568
2010-06-03,777.076
2010-06-04,754.354
2010-06-07,737.136
2010-06-08,738.351
2010-06-09,743.948
2010-06-10,763.262
2010-06-11,769.376
2010-06-14,779.646
2010-06-15,792.127
2010-06-16,792.436
2010-06-17,792.866
2010-06-18,795.592
2010-06-21,799.128
2010-06-22,787.777
2010-06-23,782.472
2010-06-24,773.564
2010-06-25,775.22
2010-06-28,776.099
2010-06-29,750.303
2010-06-30,745.043
2010-07-01,740.744
2010-07-02,740.488
2010-07-05,739.485
2010-07-06,747.836
2010-07-07,760.915
2010-07-08,770.401
2010-07-09,776.958
2010-07-12,774.003
2010-07-13,787.853
2010-07-14,790.141
2010-07-15,789.434
2010-07-16,773.428
2010-07-19,772.885
2010-07-20,777.926
2010-07-21,775.926
2010-07-22,791.949
2010-07-23,800.72
2010-07-26,811.401
2010-07-27,809.337
2010-07-28,805.728
2010-07-29,805.935
2010-07-30,804.519
2010-08-02,821.772
2010-08-03,820.671
2010-08-04,822.235
2010-08-05,821.758
2010-08-06,821.523
2010-08-09,826.668
2010-08-10,813.95
2010-08-11,790.071
2010-08-12,784.188
2010-08-13,783.696
2010-08-16,786.954
2010-08-17,797.869
2010-08-18,799.972
2010-08-19,792.487
2010-08-20,784.181
2010-08-23,781.838
2010-08-24,772.397
2010-08-25,769.852
2010-08-26,772.238
2010-08-27,782.203
2010-08-30,777.751
2010-08-31,775.55
2010-09-01,797.858
2010-09-02,805.816
2010-09-03,815.236
2010-09-06,819.449
2010-09-07,808.96
2010-09-08,812.603
2010-09-09,817.365
2010-09-10,819.375
2010-09-13,832.753
2010-09-14,835.129
