Date,ACWI LARGE GROWTH Large Cap
2010-08-31,805.59
2010-09-01,827.117
2010-09-02,832.818
2010-09-03,841.319
2010-09-06,845.04
2010-09-07,837.978
2010-09-08,840.724
2010-09-09,845.42
2010-09-10,847.603
2010-09-13,859.732
2010-09-14,863.569
2010-09-15,865.406
2010-09-16,863.96
2010-09-17,865.203
2010-09-20,875.648
2010-09-21,874.958
2010-09-22,877.707
2010-09-23,874.851
2010-09-24,887.783
2010-09-27,887.94
2010-09-28,890.524
2010-09-29,891.953
2010-09-30,889.096
2010-10-01,892.67
2010-10-04,888.108
2010-10-05,903.194
2010-10-06,908.793
2010-10-07,908.378
2010-10-08,911.293
2010-10-11,912.606
2010-10-12,910.588
2010-10-13,923.221
2010-10-14,928.049
2010-10-15,929.04
2010-10-18,929.544
2010-10-19,914.519
2010-10-20,923.38
2010-10-21,927.563
2010-10-22,926.43
2010-10-25,933.036
2010-10-26,929.145
2010-10-27,920.452
2010-10-28,925.81
2010-10-29,926.092
2010-11-01,929.73
2010-11-02,937.519
2010-11-03,939.064
2010-11-04,960.907
2010-11-05,962.756
2010-11-08,961.237
2010-11-09,959.956
2010-11-10,953.911
2010-11-11,951.182
2010-11-12,939.953
2010-11-15,938.307
2010-11-16,921.715
2010-11-17,922.33
2010-11-18,938.216
2010-11-19,938.789
2010-11-22,939.025
2010-11-23,922.891
2010-11-24,932.143
2010-11-25,934.134
2010-11-26,923.683
2010-11-29,917.871
2010-11-30,912.149
2010-12-01,929.15
2010-12-02,944.779
2010-12-03,952.399
2010-12-06,952.074
2010-12-07,955.332
2010-12-08,950.069
2010-12-09,951.692
2010-12-10,954.265
2010-12-13,960.599
2010-12-14,962.891
2010-12-15,956.552
2010-12-16,955.542
2010-12-17,954.82
2010-12-20,955.581
2010-12-21,964.382
2010-12-22,966.029
2010-12-23,966.142
2010-12-24,966.791
2010-12-27,965.558
2010-12-28,966.926
2010-12-29,970.898
2010-12-30,970.309
2010-12-31,972.673
2011-01-03,978.183
2011-01-04,977.904
2011-01-05,974.605
2011-01-06,973.601
2011-01-07,971.602
2011-01-10,967.143
2011-01-11,972.215
2011-01-12,983.724
2011-01-13,986.635
2011-01-14,987.268
2011-01-17,986.227
2011-01-18,992.581
2011-01-19,987.494
2011-01-20,974.143
2011-01-21,974.343
2011-01-24,981.998
2011-01-25,982.054
2011-01-26,989.557
2011-01-27,989.659
2011-01-28,973.897
2011-01-31,977.108
2011-02-01,990.884
2011-02-02,994.4
2011-02-03,992.451
2011-02-04,993.457
2011-02-07,997.233
2011-02-08,1002.514
2011-02-09,996.993
2011-02-10,990.631
2011-02-11,994.311
2011-02-14,999.174
2011-02-15,998.197
2011-02-16,1002.477
2011-02-17,1007.509
2011-02-18,1009.488
2011-02-21,1006.969
2011-02-22,991.218
2011-02-23,984.329
2011-02-24,981.64
2011-02-25,993.374
2011-02-28,999.893
2011-03-01,994.221
2011-03-02,993.03
2011-03-03,1004.181
2011-03-04,1003.401
2011-03-07,995.195
2011-03-08,996.452
2011-03-09,995.221
2011-03-10,976.321
2011-03-11,976.682
2011-03-14,968.611
2011-03-15,947.18
2011-03-16,940.54
2011-03-17,951.221
2011-03-18,955.761
2011-03-21,970.318
2011-03-22,973.488
2011-03-23,975.437
2011-03-24,985.936
2011-03-25,987.862
2011-03-28,984.639
2011-03-29,988.87
2011-03-30,999.056
2011-03-31,1000.3
2011-04-01,1005.346
2011-04-04,1009.314
2011-04-05,1008.446
2011-04-06,1012.533
2011-04-07,1009.873
2011-04-08,1013.777
2011-04-11,1012.061
2011-04-12,999.937
2011-04-13,1005.591
2011-04-14,1005.058
2011-04-15,1005.306
2011-04-18,991.75
2011-04-19,997.575
2011-04-20,1018.378
2011-04-21,1029.034
2011-04-22,1028.912
2011-04-25,1026.129
2011-04-26,1031.211
2011-04-27,1033.196
2011-04-28,1041.05
2011-04-29,1043.403
2011-05-02,1046.565
2011-05-03,1038.224
2011-05-04,1028.985
2011-05-05,1018.991
2011-05-06,1021.911
2011-05-09,1019.094
2011-05-10,1026.724
2011-05-11,1021.031
2011-05-12,1015.073
2011-05-13,1010.189
2011-05-16,1005.107
2011-05-17,1000.32
2011-05-18,1009.711
2011-05-19,1012.169
2011-05-20,1007.268
2011-05-23,989.514
2011-05-24,992.734
2011-05-25,994.669
2011-05-26,1002.814
2011-05-27,1011.674
2011-05-30,1011.812
2011-05-31,1024.725
2011-06-01,1014.247
2011-06-02,1006.755
2011-06-03,1002.405
2011-06-06,996.284
2011-06-07,997.529
2011-06-08,989.398
2011-06-09,993.134
2011-06-10,977.999
2011-06-13,976.677
2011-06-14,988.607
2011-06-15,974.57
2011-06-16,963.927
2011-06-17,965.702
2011-06-20,966.091
2011-06-21,981.229
2011-06-22,979.989
2011-06-23,969.23
2011-06-24,967.509
2011-06-27,972.067
2011-06-28,984.046
2011-06-29,996.794
2011-06-30,1009.039
2011-07-01,1018.667
2011-07-04,1023.941
2011-07-05,1024.295
2011-07-06,1023.898
2011-07-07,1032.318
2011-07-08,1027.406
2011-07-11,1008.032
2011-07-12,999.765
2011-07-13,1011.079
2011-07-14,1004.695
2011-07-15,1008.515
2011-07-18,998.207
2011-07-19,1012.579
2011-07-20,1016.663
2011-07-21,1026.974
2011-07-22,1032.928
2011-07-25,1029.188
2011-07-26,1031.608
2011-07-27,1015.843
2011-07-28,1012.49
2011-07-29,1006.48
2011-08-01,1003.679
2011-08-02,983.296
2011-08-03,976.798
2011-08-04,937.204
2011-08-05,923.584
2011-08-08,878.184
2011-08-09,897.471
2011-08-10,877.792
2011-08-11,901.451
2011-08-12,911.902
2011-08-15,928.455
2011-08-16,925.068
2011-08-17,927.707
2011-08-18,887.502
2011-08-19,872.677
2011-08-22,872.21
2011-08-23,893.312
2011-08-24,897.977
2011-08-25,888.306
2011-08-26,897.158
2011-08-29,916.968
2011-08-30,923.112
2011-08-31,935.364
2011-09-01,932.307
2011-09-02,913.196
2011-09-05,894.387
2011-09-06,888.405
2011-09-07,911.167
2011-09-08,909.31
2011-09-09,884.1
2011-09-12,873.897
2011-09-13,880.664
2011-09-14,886.358
2011-09-15,902.292
2011-09-16,909.045
2011-09-19,894.296
2011-09-20,898.615
2011-09-21,881.819
2011-09-22,841.019
2011-09-23,841.668
2011-09-26,847.395
2011-09-27,872.503
2011-09-28,860.769
2011-09-29,862.292
2011-09-30,842.556
2011-10-03,821.41
2011-10-04,817.947
2011-10-05,833.541
2011-10-06,856.401
2011-10-07,861.823
2011-10-10,883.221
2011-10-11,888.024
2011-10-12,899.117
2011-10-13,898.536
2011-10-14,911.91
2011-10-17,903.463
2011-10-18,903.436
2011-10-19,899.37
2011-10-20,889.465
2011-10-21,909.038
2011-10-24,925.782
2011-10-25,916.813
2011-10-26,919.603
2011-10-27,955.411
2011-10-28,962.541
2011-10-31,937.227
2011-11-01,908.422
2011-11-02,919.113
2011-11-03,930.681
2011-11-04,932.092
2011-11-07,933.691
2011-11-08,941.501
2011-11-09,917.711
2011-11-10,911.519
2011-11-11,930.993
2011-11-14,925.855
2011-11-15,924.622
2011-11-16,915.091
2011-11-17,902.297
2011-11-18,895.445
2011-11-21,874.298
2011-11-22,874.541
2011-11-23,855.746
2011-11-24,854.686
2011-11-25,850.919
2011-11-28,877.713
2011-11-29,882.833
2011-11-30,913.138
2011-12-01,918.579
2011-12-02,918.289
2011-12-05,925.149
2011-12-06,919.605
2011-12-07,922.365
2011-12-08,908.716
2011-12-09,913.689
2011-12-12,902.561
2011-12-13,894.666
2011-12-14,878.635
2011-12-15,878.383
2011-12-16,881.558
2011-12-19,873.695
2011-12-20,893.262
2011-12-21,892.909
2011-12-22,896.905
2011-12-23,904.04
2011-12-26,904.6
2011-12-27,905.27
2011-12-28,894.784
2011-12-29,900.258
2011-12-30,903.916
2012-01-02,906.043
2012-01-03,922.726
2012-01-04,921.43
2012-01-05,916.768
2012-01-06,913.062
2012-01-09,913.81
2012-01-10,925.031
2012-01-11,922.087
2012-01-12,924.07
2012-01-13,920.438
2012-01-16,921.404
2012-01-17,930.841
2012-01-18,939.216
2012-01-19,946.946
2012-01-20,948.273
2012-01-23,952.924
2012-01-24,949.91
2012-01-25,956.944
2012-01-26,964.929
2012-01-27,962.522
2012-01-30,957.859
2012-01-31,960.629
2012-02-01,971.449
2012-02-02,975.03
2012-02-03,984.975
2012-02-06,984.665
2012-02-07,987.913
2012-02-08,990.497
2012-02-09,993.698
2012-02-10,982.958
2012-02-13,991.469
2012-02-14,988.191
2012-02-15,990.442
2012-02-16,992.778
2012-02-17,998.264
2012-02-20,1004.445
2012-02-21,1003.393
2012-02-22,1001.853
2012-02-23,1005.088
2012-02-24,1009.944
2012-02-27,1007.214
2012-02-28,1013.333
2012-02-29,1012.283
2012-03-01,1015.092
2012-03-02,1011.143
2012-03-05,1004.885
2012-03-06,985.365
2012-03-07,988.879
2012-03-08,1005.055
2012-03-09,1007.613
2012-03-12,1004.851
2012-03-13,1018.361
2012-03-14,1017.612
2012-03-15,1023.294
2012-03-16,1027.43
2012-03-19,1031.261
2012-03-20,1023.694
2012-03-21,1021.13
2012-03-22,1015.928
2012-03-23,1018.068
2012-03-26,1029.434
2012-03-27,1031.746
2012-03-28,1025.549
2012-03-29,1019.818
2012-03-30,1024.576
2012-04-02,1035.814
2012-04-03,1034.174
2012-04-04,1014.5
2012-04-05,1015.483
2012-04-06,1014.671
2012-04-09,1008.4
2012-04-10,993.51
2012-04-11,997.762
2012-04-12,1011.173
2012-04-13,1001.333
2012-04-16,997.621
2012-04-17,1011.657
2012-04-18,1011.957
2012-04-19,1007.804
2012-04-20,1009.792
2012-04-23,995.82
2012-04-24,999.194
2012-04-25,1011.574
2012-04-26,1017.623
2012-04-27,1022.336
2012-04-30,1020.239
2012-05-01,1020.88
2012-05-02,1019.856
2012-05-03,1014.907
2012-05-04,998.476
2012-05-07,993.056
2012-05-08,984.155
2012-05-09,977.422
2012-05-10,978.286
2012-05-11,976.816
2012-05-14,963.513
2012-05-15,957.421
2012-05-16,948.056
2012-05-17,938.764
2012-05-18,927.236
2012-05-21,940.196
2012-05-22,945.543
2012-05-23,935.192
2012-05-24,937.768
2012-05-25,935.314
2012-05-28,937.737
2012-05-29,948.2
2012-05-30,933.897
2012-05-31,930.055
2012-06-01,910.088
2012-06-04,907.235
2012-06-05,911.266
2012-06-06,930.95
2012-06-07,937.551
2012-06-08,934.969
2012-06-11,933.851
2012-06-12,938.808
2012-06-13,938.193
2012-06-14,939.928
2012-06-15,948.422
2012-06-18,954.936
2012-06-19,965.425
2012-06-20,966.53
2012-06-21,948.525
2012-06-22,945.454
2012-06-25,932.816
2012-06-26,935.154
2012-06-27,942.642
2012-06-28,939.695
2012-06-29,968.184
2012-07-02,972.368
2012-07-03,982.874
2012-07-04,982.669
2012-07-05,978.983
2012-07-06,969.626
2012-07-09,964.546
2012-07-10,960.698
2012-07-11,958.133
2012-07-12,947.227
2012-07-13,961.217
2012-07-16,961.422
2012-07-17,964.362
2012-07-18,971.647
2012-07-19,982.379
2012-07-20,972.225
2012-07-23,955.368
2012-07-24,950.119
2012-07-25,947.031
2012-07-26,965.469
2012-07-27,984.103
2012-07-30,987.52
2012-07-31,986.253
2012-08-01,985.151
2012-08-02,977.213
2012-08-03,992.99
2012-08-06,1000.814
2012-08-07,1005.026
2012-08-08,1004.795
2012-08-09,1008.211
2012-08-10,1008.074
2012-08-13,1006.756
2012-08-14,1008.786
2012-08-15,1008.21
2012-08-16,1015.892
2012-08-17,1016.995
2012-08-20,1017.758
2012-08-21,1020.121
2012-08-22,1016.264
2012-08-23,1015.928
2012-08-24,1015.737
2012-08-27,1015.558
2012-08-28,1013.391
2012-08-29,1012.538
2012-08-30,1003.673
2012-08-31,1008.451
2012-09-03,1011.044
2012-09-04,1006.031
2012-09-05,1004.022
2012-09-06,1021.516
2012-09-07,1031.754
2012-09-10,1026.6
2012-09-11,1029.913
2012-09-12,1033.127
2012-09-13,1042.859
2012-09-14,1058.902
2012-09-17,1056.839
2012-09-18,1054.508
2012-09-19,1058.027
2012-09-20,1051.113
2012-09-21,1053.761
2012-09-24,1048.708
2012-09-25,1044.814
2012-09-26,1032.58
2012-09-27,1041.799
2012-09-28,1036.519
2012-10-01,1041.609
2012-10-02,1042.238
2012-10-03,1042.178
2012-10-04,1048.773
2012-10-05,1051.798
2012-10-08,1044.228
2012-10-09,1034.06
2012-10-10,1028.383
2012-10-11,1029.82
2012-10-12,1030.05
2012-10-15,1034.011
2012-10-16,1046.213
2012-10-17,1050.867
2012-10-18,1047.672
2012-10-19,1034.965
2012-10-22,1035.659
2012-10-23,1020.792
2012-10-24,1020.265
2012-10-25,1023.186
2012-10-26,1021.085
2012-10-29,1019.522
2012-10-30,1022.619
2012-10-31,1021.386
2012-11-01,1028.827
2012-11-02,1025.163
2012-11-05,1024.869
2012-11-06,1029.815
2012-11-07,1017.004
2012-11-08,1006.389
2012-11-09,1006.937
2012-11-12,1006.157
2012-11-13,1004.221
2012-11-14,994.28
2012-11-15,990.742
2012-11-16,991.002
2012-11-19,1012.517
2012-11-20,1013.735
2012-11-21,1015.884
2012-11-22,1021.188
2012-11-23,1032.889
2012-11-26,1032.735
2012-11-27,1031.567
2012-11-28,1034.159
2012-11-29,1043.844
2012-11-30,1044.451
2012-12-03,1044.132
2012-12-04,1043.197
2012-12-05,1041.667
2012-12-06,1045.203
2012-12-07,1045.904
2012-12-10,1047.947
2012-12-11,1053.364
2012-12-12,1053.963
2012-12-13,1051.062
2012-12-14,1047.994
2012-12-17,1053.957
2012-12-18,1062.739
2012-12-19,1063.245
2012-12-20,1063.623
2012-12-21,1054.895
2012-12-24,1053.719
2012-12-25,1054.607
2012-12-26,1051.57
2012-12-27,1053.192
2012-12-28,1048.363
2012-12-31,1057.07
2013-01-01,1057.171
2013-01-02,1079.68
2013-01-03,1077.811
2013-01-04,1079.123
2013-01-07,1076.5
2013-01-08,1073.511
2013-01-09,1077.073
2013-01-10,1083.997
2013-01-11,1086.129
2013-01-14,1084.367
2013-01-15,1084.352
2013-01-16,1082.814
2013-01-17,1087.745
2013-01-18,1090.127
2013-01-21,1089.9
2013-01-22,1092.862
2013-01-23,1094.567
2013-01-24,1092.626
2013-01-25,1097.426
2013-01-28,1094.076
2013-01-29,1099.255
2013-01-30,1099.319
2013-01-31,1096.707
2013-02-01,1106.127
2013-02-04,1094.847
2013-02-05,1098.428
2013-02-06,1099.823
2013-02-07,1096.587
2013-02-08,1103.695
2013-02-11,1098.31
2013-02-12,1102.227
2013-02-13,1103.538
2013-02-14,1102.952
2013-02-15,1101.21
2013-02-18,1101.707
2013-02-19,1108.979
2013-02-20,1105.111
2013-02-21,1091.979
2013-02-22,1098.118
2013-02-25,1091.818
2013-02-26,1087.923
2013-02-27,1095.874
2013-02-28,1101.519
2013-03-01,1099.921
2013-03-04,1100.83
2013-03-05,1112.528
2013-03-06,1113.765
2013-03-07,1115.776
2013-03-08,1118.592
2013-03-11,1122.517
2013-03-12,1120.304
2013-03-13,1118.354
2013-03-14,1124.291
2013-03-15,1127.126
2013-03-18,1115.968
2013-03-19,1112.846
2013-03-20,1117.703
2013-03-21,1111.1
2013-03-22,1114.534
2013-03-25,1113.329
2013-03-26,1118.805
2013-03-27,1118.456
2013-03-28,1123.007
2013-03-29,1123.342
2013-04-01,1118.241
2013-04-02,1124.182
2013-04-03,1119.638
2013-04-04,1114.872
2013-04-05,1110.032
2013-04-08,1116.525
2013-04-09,1119.581
2013-04-10,1133.24
2013-04-11,1142.763
2013-04-12,1137.796
2013-04-15,1119.03
2013-04-16,1125.355
2013-04-17,1111.752
2013-04-18,1104.211
2013-04-19,1110.997
2013-04-22,1113.996
2013-04-23,1123.364
2013-04-24,1127.713
2013-04-25,1135.073
2013-04-26,1134.191
2013-04-29,1142.113
2013-04-30,1149.693
2013-05-01,1144.682
2013-05-02,1147.462
2013-05-03,1156.99
2013-05-06,1157.119
2013-05-07,1164.119
2013-05-08,1174.911
2013-05-09,1170.487
2013-05-10,1170.162
2013-05-13,1170.545
2013-05-14,1176.538
2013-05-15,1179.455
2013-05-16,1177.287
2013-05-17,1179.523
2013-05-20,1182.891
2013-05-21,1184.235
2013-05-22,1179.629
2013-05-23,1162.769
2013-05-24,1163.759
2013-05-27,1161.277
2013-05-28,1166.065
2013-05-29,1158.272
2013-05-30,1159.209
2013-05-31,1145.537
2013-06-03,1142.415
2013-06-04,1143.89
2013-06-05,1126.862
2013-06-06,1128.667
2013-06-07,1139.59
2013-06-10,1140.813
2013-06-11,1131.814
2013-06-12,1128.821
2013-06-13,1129.935
2013-06-14,1132.008
2013-06-17,1140.118
2013-06-18,1143.675
2013-06-19,1138.431
2013-06-20,1098.089
2013-06-21,1094.935
2013-06-24,1078.28
2013-06-25,1085.834
2013-06-26,1097.726
2013-06-27,1107.691
2013-06-28,1109.617
2013-07-01,1118.052
2013-07-02,1118.473
2013-07-03,1113.913
2013-07-04,1120.516
2013-07-05,1120.133
2013-07-08,1123.121
2013-07-09,1131.214
2013-07-10,1135.333
2013-07-11,1155.983
2013-07-12,1157.819
2013-07-15,1159.577
2013-07-16,1159.146
2013-07-17,1162.639
2013-07-18,1165.137
2013-07-19,1165.0
2013-07-22,1169.339
2013-07-23,1168.595
2013-07-24,1168.733
2013-07-25,1168.525
2013-07-26,1167.519
2013-07-29,1161.062
2013-07-30,1163.484
2013-07-31,1160.896
2013-08-01,1174.836
2013-08-02,1182.928
2013-08-05,1181.877
2013-08-06,1179.554
2013-08-07,1171.663
2013-08-08,1176.725
2013-08-09,1175.783
2013-08-12,1175.043
2013-08-13,1180.299
2013-08-14,1180.961
2013-08-15,1166.862
2013-08-16,1167.34
2013-08-19,1162.877
2013-08-20,1160.106
2013-08-21,1153.014
2013-08-22,1157.667
2013-08-23,1165.049
2013-08-26,1164.297
2013-08-27,1148.176
2013-08-28,1143.377
2013-08-29,1146.393
2013-08-30,1141.772
2013-09-02,1149.055
2013-09-03,1153.515
2013-09-04,1160.719
2013-09-05,1162.212
2013-09-06,1166.609
2013-09-09,1178.312
2013-09-10,1188.973
2013-09-11,1193.137
2013-09-12,1192.04
2013-09-13,1191.709
2013-09-16,1201.609
2013-09-17,1202.148
2013-09-18,1213.003
2013-09-19,1226.137
2013-09-20,1219.299
2013-09-23,1216.204
2013-09-24,1213.709
2013-09-25,1210.425
2013-09-26,1214.747
2013-09-27,1213.225
2013-09-30,1203.265
2013-10-01,1211.399
2013-10-02,1209.129
2013-10-03,1204.634
2013-10-04,1207.156
2013-10-07,1199.009
2013-10-08,1189.361
2013-10-09,1185.287
2013-10-10,1204.599
2013-10-11,1214.158
2013-10-14,1217.709
2013-10-15,1215.83
2013-10-16,1223.683
2013-10-17,1234.15
2013-10-18,1246.393
2013-10-21,1247.602
2013-10-22,1256.141
2013-10-23,1250.634
2013-10-24,1255.557
2013-10-25,1254.147
2013-10-28,1257.727
2013-10-29,1258.86
2013-10-30,1258.661
2013-10-31,1251.398
2013-11-01,1248.016
2013-11-04,1250.2
2013-11-05,1246.885
2013-11-06,1250.547
2013-11-07,1236.261
2013-11-08,1239.41
2013-11-11,1242.52
2013-11-12,1242.064
2013-11-13,1243.405
2013-11-14,1254.395
2013-11-15,1262.254
2013-11-18,1265.282
2013-11-19,1261.304
2013-11-20,1256.961
2013-11-21,1257.923
2013-11-22,1264.676
2013-11-25,1266.911
2013-11-26,1266.713
2013-11-27,1270.325
2013-11-28,1273.947
2013-11-29,1275.499
2013-12-02,1269.679
2013-12-03,1262.976
2013-12-04,1256.071
2013-12-05,1254.874
2013-12-06,1263.742
2013-12-09,1268.599
2013-12-10,1265.888
2013-12-11,1256.503
2013-12-12,1246.414
2013-12-13,1245.772
2013-12-16,1252.562
2013-12-17,1248.586
2013-12-18,1263.614
2013-12-19,1267.06
2013-12-20,1272.546
2013-12-23,1282.213
2013-12-24,1282.738
2013-12-25,1282.884
2013-12-26,1287.205
2013-12-27,1293.27
2013-12-30,1294.935
2013-12-31,1298.863
2014-01-01,1298.879
2014-01-02,1287.094
2014-01-03,1284.698
2014-01-06,1279.142
2014-01-07,1283.942
2014-01-08,1287.426
2014-01-09,1282.762
2014-01-10,1289.718
2014-01-13,1282.928
2014-01-14,1288.344
2014-01-15,1294.038
2014-01-16,1293.008
2014-01-17,1290.866
2014-01-20,1291.035
2014-01-21,1294.527
2014-01-22,1297.382
2014-01-23,1287.142
2014-01-24,1261.185
2014-01-27,1247.931
2014-01-28,1251.118
2014-01-29,1243.531
2014-01-30,1248.417
2014-01-31,1242.868
2014-02-03,1223.749
2014-02-04,1222.176
2014-02-05,1224.183
2014-02-06,1241.032
2014-02-07,1256.508
2014-02-10,1260.866
2014-02-11,1274.109
2014-02-12,1277.109
2014-02-13,1279.903
2014-02-14,1285.625
2014-02-17,1288.934
2014-02-18,1293.98
2014-02-19,1288.58
2014-02-20,1286.5
2014-02-21,1290.308
2014-02-24,1297.328
2014-02-25,1299.226
2014-02-26,1296.95
2014-02-27,1301.176
2014-02-28,1305.89
2014-03-03,1288.982
2014-03-04,1306.319
2014-03-05,1308.71
2014-03-06,1315.191
2014-03-07,1310.804
2014-03-10,1306.569
2014-03-11,1303.881
2014-03-12,1297.639
2014-03-13,1286.478
2014-03-14,1277.108
2014-03-17,1286.769
2014-03-18,1296.748
2014-03-19,1291.204
2014-03-20,1286.502
2014-03-21,1284.675
2014-03-24,1280.056
2014-03-25,1285.475
2014-03-26,1284.522
2014-03-27,1284.568
2014-03-28,1290.209
2014-03-31,1298.7
2014-04-01,1308.549
2014-04-02,1312.231
2014-04-03,1309.705
2014-04-04,1299.927
2014-04-07,1287.347
2014-04-08,1292.063
2014-04-09,1302.158
2014-04-10,1288.583
2014-04-11,1274.002
2014-04-14,1279.724
2014-04-15,1280.248
2014-04-16,1293.949
2014-04-17,1296.845
2014-04-18,1298.032
2014-04-21,1300.171
2014-04-22,1307.648
2014-04-23,1304.087
2014-04-24,1307.201
2014-04-25,1296.664
2014-04-28,1296.389
2014-04-29,1303.626
2014-04-30,1305.833
2014-05-01,1310.247
2014-05-02,1310.308
2014-05-05,1312.149
2014-05-06,1307.058
2014-05-07,1305.305
2014-05-08,1307.245
2014-05-09,1306.412
2014-05-12,1317.196
2014-05-13,1320.846
2014-05-14,1320.59
2014-05-15,1311.795
2014-05-16,1314.891
2014-05-19,1317.642
2014-05-20,1312.893
2014-05-21,1319.603
2014-05-22,1326.281
2014-05-23,1330.395
2014-05-26,1333.841
2014-05-27,1337.882
2014-05-28,1336.636
2014-05-29,1342.814
2014-05-30,1342.764
2014-06-02,1344.112
2014-06-03,1343.931
2014-06-04,1345.105
2014-06-05,1350.89
2014-06-06,1356.78
2014-06-09,1358.414
2014-06-10,1360.253
2014-06-11,1358.026
2014-06-12,1351.918
2014-06-13,1350.195
2014-06-16,1349.855
2014-06-17,1350.08
2014-06-18,1356.306
2014-06-19,1364.216
2014-06-20,1361.752
2014-06-23,1359.677
2014-06-24,1355.77
2014-06-25,1357.428
2014-06-26,1358.403
2014-06-27,1361.811
2014-06-30,1364.834
2014-07-01,1374.062
2014-07-02,1378.356
2014-07-03,1384.864
2014-07-04,1384.333
2014-07-07,1378.493
2014-07-08,1368.654
2014-07-09,1371.83
2014-07-10,1363.718
2014-07-11,1365.446
2014-07-14,1374.977
2014-07-15,1369.823
2014-07-16,1373.958
2014-07-17,1361.758
2014-07-18,1370.017
2014-07-21,1367.094
2014-07-22,1377.205
2014-07-23,1381.164
2014-07-24,1382.309
2014-07-25,1374.782
2014-07-28,1375.0
2014-07-29,1372.909
2014-07-30,1372.767
2014-07-31,1350.32
2014-08-01,1344.228
2014-08-04,1349.014
2014-08-05,1341.727
2014-08-06,1337.139
2014-08-07,1329.855
2014-08-08,1334.016
2014-08-11,1345.019
2014-08-12,1343.116
2014-08-13,1351.945
2014-08-14,1357.94
2014-08-15,1358.184
2014-08-18,1368.739
2014-08-19,1377.063
2014-08-20,1378.062
2014-08-21,1380.775
2014-08-22,1377.977
2014-08-25,1384.825
2014-08-26,1387.736
2014-08-27,1388.867
2014-08-28,1383.186
2014-08-29,1385.469
2014-09-01,1385.631
2014-09-02,1386.415
2014-09-03,1389.625
2014-09-04,1387.781
2014-09-05,1388.912
2014-09-08,1385.665
2014-09-09,1377.33
2014-09-10,1378.467
2014-09-11,1378.659
2014-09-12,1373.083
2014-09-15,1369.833
2014-09-16,1374.643
2014-09-17,1377.577
2014-09-18,1383.121
2014-09-19,1380.25
2014-09-22,1366.993
2014-09-23,1360.297
2014-09-24,1367.505
2014-09-25,1350.545
2014-09-26,1356.919
2014-09-29,1351.707
2014-09-30,1349.158
2014-10-01,1333.477
2014-10-02,1326.377
2014-10-03,1333.31
2014-10-06,1337.898
2014-10-07,1324.335
2014-10-08,1331.23
2014-10-09,1319.636
2014-10-10,1297.602
2014-10-13,1286.365
2014-10-14,1284.173
2014-10-15,1272.947
2014-10-16,1270.667
2014-10-17,1287.309
2014-10-20,1298.217
2014-10-21,1317.224
2014-10-22,1314.598
2014-10-23,1324.645
2014-10-24,1329.5
2014-10-27,1328.769
2014-10-28,1344.2
2014-10-29,1347.62
2014-10-30,1352.454
2014-10-31,1367.005
2014-11-03,1360.194
2014-11-04,1359.146
2014-11-05,1362.64
2014-11-06,1363.601
2014-11-07,1361.129
2014-11-10,1369.422
2014-11-11,1371.586
2014-11-12,1372.152
2014-11-13,1375.587
2014-11-14,1375.81
2014-11-17,1371.983
2014-11-18,1382.546
2014-11-19,1380.892
2014-11-20,1381.815
2014-11-21,1391.959
2014-11-24,1397.729
2014-11-25,1399.483
2014-11-26,1404.967
2014-11-27,1405.34
2014-11-28,1403.499
2014-12-01,1391.031
2014-12-02,1393.806
2014-12-03,1395.895
2014-12-04,1395.412
2014-12-05,1396.479
2014-12-08,1387.337
2014-12-09,1385.03
2014-12-10,1367.359
2014-12-11,1366.639
2014-12-12,1350.43
2014-12-15,1334.008
2014-12-16,1328.511
2014-12-17,1340.924
2014-12-18,1368.841
2014-12-19,1377.497
2014-12-22,1383.467
2014-12-23,1379.797
2014-12-24,1381.721
2014-12-25,1381.407
2014-12-26,1385.987
2014-12-29,1390.076
2014-12-30,1381.211
2014-12-31,1373.491
2015-01-01,1373.479
2015-01-02,1368.572
2015-01-05,1344.385
2015-01-06,1330.799
2015-01-07,1339.465
2015-01-08,1366.783
2015-01-09,1359.956
2015-01-12,1354.888
2015-01-13,1357.419
2015-01-14,1348.784
2015-01-15,1347.092
2015-01-16,1355.604
2015-01-19,1359.739
2015-01-20,1363.783
2015-01-21,1373.14
2015-01-22,1385.323
2015-01-23,1388.835
2015-01-26,1392.412
2015-01-27,1387.225
2015-01-28,1377.789
2015-01-29,1380.339
2015-01-30,1368.371
2015-02-02,1378.266
2015-02-03,1391.274
2015-02-04,1393.597
2015-02-05,1401.854
2015-02-06,1395.838
2015-02-09,1390.284
2015-02-10,1399.412
2015-02-11,1398.598
2015-02-12,1412.71
2015-02-13,1422.738
2015-02-16,1422.982
2015-02-17,1425.038
2015-02-18,1428.805
2015-02-19,1433.298
2015-02-20,1440.275
2015-02-23,1444.515
2015-02-24,1447.469
2015-02-25,1449.752
2015-02-26,1450.482
2015-02-27,1447.893
2015-03-02,1452.926
2015-03-03,1446.747
2015-03-04,1441.852
2015-03-05,1444.097
2015-03-06,1429.38
2015-03-09,1427.517
2015-03-10,1403.151
2015-03-11,1400.892
2015-03-12,1416.103
2015-03-13,1409.585
2015-03-16,1426.646
2015-03-17,1426.108
2015-03-18,1439.591
2015-03-19,1441.964
2015-03-20,1457.777
2015-03-23,1458.861
2015-03-24,1456.02
2015-03-25,1441.315
2015-03-26,1430.62
2015-03-27,1432.402
2015-03-30,1443.989
2015-03-31,1432.152
2015-04-01,1431.252
