Date,ACWI LARGE GROWTH Large Cap
2005-11-10,757.766
2005-11-11,761.414
2005-11-14,760.346
2005-11-15,758.036
2005-11-16,757.908
2005-11-17,766.026
2005-11-18,769.021
2005-11-21,772.478
2005-11-22,772.875
2005-11-23,777.244
2005-11-24,777.07
2005-11-25,777.444
2005-11-28,774.958
2005-11-29,773.169
2005-11-30,769.961
2005-12-01,778.528
2005-12-02,783.049
2005-12-05,782.283
2005-12-06,784.528
2005-12-07,782.607
2005-12-08,782.192
2005-12-09,784.692
2005-12-12,789.335
2005-12-13,791.328
2005-12-14,793.509
2005-12-15,790.153
2005-12-16,791.648
2005-12-19,789.104
2005-12-20,788.091
2005-12-21,790.204
2005-12-22,792.643
2005-12-23,793.522
2005-12-26,794.415
2005-12-27,790.184
2005-12-28,792.091
2005-12-29,791.469
2005-12-30,785.723
2006-01-02,786.404
2006-01-03,800.364
2006-01-04,810.194
2006-01-05,810.197
2006-01-06,817.866
2006-01-09,819.304
2006-01-10,815.324
2006-01-11,819.181
2006-01-12,817.546
2006-01-13,817.15
2006-01-16,818.528
2006-01-17,810.841
2006-01-18,803.342
2006-01-19,811.245
2006-01-20,801.651
2006-01-23,803.456
2006-01-24,806.281
2006-01-25,807.341
2006-01-26,812.22
2006-01-27,819.597
2006-01-30,819.451
2006-01-31,820.652
2006-02-01,821.425
2006-02-02,815.138
2006-02-03,809.814
2006-02-06,809.381
2006-02-07,803.769
2006-02-08,802.158
2006-02-09,805.38
2006-02-10,804.135
2006-02-13,799.121
2006-02-14,804.234
2006-02-15,805.398
2006-02-16,810.136
2006-02-17,808.575
2006-02-20,809.589
2006-02-21,809.1
2006-02-22,811.287
2006-02-23,813.484
2006-02-24,814.03
2006-02-27,819.343
2006-02-28,812.692
2006-03-01,817.747
2006-03-02,817.282
2006-03-03,815.108
2006-03-06,812.969
2006-03-07,805.059
2006-03-08,804.191
2006-03-09,805.942
2006-03-10,808.644
2006-03-13,814.519
2006-03-14,821.001
2006-03-15,824.151
2006-03-16,825.204
2006-03-17,828.238
2006-03-20,830.28
2006-03-21,824.631
2006-03-22,826.208
2006-03-23,821.891
2006-03-24,825.345
2006-03-27,824.748
2006-03-28,822.578
2006-03-29,824.788
2006-03-30,832.872
2006-03-31,829.046
2006-04-03,835.84
2006-04-04,839.829
2006-04-05,842.964
2006-04-06,845.385
2006-04-07,838.665
2006-04-10,838.927
2006-04-11,833.798
2006-04-12,831.055
2006-04-13,832.473
2006-04-14,833.105
2006-04-17,834.828
2006-04-18,843.446
2006-04-19,848.976
2006-04-20,848.412
2006-04-21,851.526
2006-04-24,848.874
2006-04-25,847.548
2006-04-26,850.737
2006-04-27,852.659
2006-04-28,849.666
2006-05-01,851.009
2006-05-02,857.045
2006-05-03,851.639
2006-05-04,855.676
2006-05-05,864.52
2006-05-08,867.372
2006-05-09,869.998
2006-05-10,867.234
2006-05-11,860.346
2006-05-12,850.217
2006-05-15,842.324
2006-05-16,839.794
2006-05-17,828.246
2006-05-18,819.908
2006-05-19,816.601
2006-05-22,806.49
2006-05-23,810.124
2006-05-24,806.008
2006-05-25,813.363
2006-05-26,821.841
2006-05-29,823.784
2006-05-30,813.917
2006-05-31,813.266
2006-06-01,818.949
2006-06-02,825.41
2006-06-05,815.637
2006-06-06,802.986
2006-06-07,796.852
2006-06-08,781.425
2006-06-09,786.245
2006-06-12,776.764
2006-06-13,762.036
2006-06-14,767.371
2006-06-15,783.34
2006-06-16,785.899
2006-06-19,780.5
2006-06-20,780.92
2006-06-21,787.905
2006-06-22,787.171
2006-06-23,785.977
2006-06-26,787.53
2006-06-27,783.379
2006-06-28,782.88
2006-06-29,799.58
2006-06-30,813.226
2006-07-03,818.654
2006-07-04,820.118
2006-07-05,808.216
2006-07-06,811.054
2006-07-07,810.122
2006-07-10,810.752
2006-07-11,809.938
2006-07-12,802.595
2006-07-13,792.329
2006-07-14,782.342
2006-07-17,777.142
2006-07-18,774.292
2006-07-19,787.763
2006-07-20,790.442
2006-07-21,785.401
2006-07-24,794.502
2006-07-25,799.279
2006-07-26,798.174
2006-07-27,804.191
2006-07-28,812.603
2006-07-31,812.294
2006-08-01,805.497
2006-08-02,813.515
2006-08-03,811.006
2006-08-04,816.5
2006-08-07,809.258
2006-08-08,809.409
2006-08-09,813.186
2006-08-10,811.378
2006-08-11,809.195
2006-08-14,812.54
2006-08-15,822.178
2006-08-16,831.673
2006-08-17,834.137
2006-08-18,833.332
2006-08-21,832.595
2006-08-22,832.531
2006-08-23,828.293
2006-08-24,826.918
2006-08-25,825.554
2006-08-28,828.878
2006-08-29,832.046
2006-08-30,836.435
2006-08-31,836.136
2006-09-01,840.104
2006-09-04,845.522
2006-09-05,844.55
2006-09-06,834.036
2006-09-07,825.88
2006-09-08,826.783
2006-09-11,821.819
2006-09-12,829.264
2006-09-13,831.645
2006-09-14,833.197
2006-09-15,832.687
2006-09-18,835.013
2006-09-19,833.416
2006-09-20,836.092
2006-09-21,835.342
2006-09-22,830.855
2006-09-25,831.901
2006-09-26,837.738
2006-09-27,844.452
2006-09-28,846.373
2006-09-29,844.15
2006-10-02,844.611
2006-10-03,843.671
2006-10-04,848.226
2006-10-05,854.932
2006-10-06,850.878
2006-10-09,852.143
2006-10-10,852.908
2006-10-11,851.175
2006-10-12,857.262
2006-10-13,860.369
2006-10-16,864.992
2006-10-17,860.487
2006-10-18,862.18
2006-10-19,865.41
2006-10-20,867.299
2006-10-23,870.674
2006-10-24,870.598
2006-10-25,874.024
2006-10-26,878.65
2006-10-27,874.272
2006-10-30,871.781
2006-10-31,873.078
2006-11-01,871.949
2006-11-02,870.85
2006-11-03,868.958
2006-11-06,876.882
2006-11-07,882.692
2006-11-08,879.476
2006-11-09,876.727
2006-11-10,877.918
2006-11-13,876.458
2006-11-14,881.94
2006-11-15,885.011
2006-11-16,886.534
2006-11-17,883.468
2006-11-20,882.111
2006-11-21,884.725
2006-11-22,891.765
2006-11-23,892.145
2006-11-24,891.08
2006-11-27,881.58
2006-11-28,881.634
2006-11-29,891.615
2006-11-30,894.803
2006-12-01,893.08
2006-12-04,900.145
2006-12-05,903.977
2006-12-06,904.346
2006-12-07,902.939
2006-12-08,902.347
2006-12-11,900.802
2006-12-12,901.494
2006-12-13,903.413
2006-12-14,910.041
2006-12-15,909.376
2006-12-18,906.09
2006-12-19,904.576
2006-12-20,906.053
2006-12-21,903.148
2006-12-22,899.164
2006-12-25,898.729
2006-12-26,899.974
2006-12-27,907.3
2006-12-28,908.138
2006-12-29,906.713
2007-01-01,906.71
2007-01-02,913.602
2007-01-03,909.265
2007-01-04,907.171
2007-01-05,899.139
2007-01-08,899.174
2007-01-09,899.032
2007-01-10,895.324
2007-01-11,902.822
2007-01-12,911.732
2007-01-15,916.204
2007-01-16,914.222
2007-01-17,914.502
2007-01-18,911.454
2007-01-19,914.704
2007-01-22,912.183
2007-01-23,916.208
2007-01-24,922.541
2007-01-25,917.109
2007-01-26,910.701
2007-01-29,910.854
2007-01-30,916.071
2007-01-31,918.477
2007-02-01,926.446
2007-02-02,928.114
2007-02-05,925.623
2007-02-06,927.985
2007-02-07,931.302
2007-02-08,928.257
2007-02-09,926.292
2007-02-12,921.015
2007-02-13,926.757
2007-02-14,937.927
2007-02-15,942.462
2007-02-16,941.245
2007-02-19,942.74
2007-02-20,942.722
2007-02-21,939.32
2007-02-22,941.268
2007-02-23,942.687
2007-02-26,942.582
2007-02-27,916.828
2007-02-28,909.653
2007-03-01,903.347
2007-03-02,896.734
2007-03-05,883.383
2007-03-06,896.217
2007-03-07,898.2
2007-03-08,906.029
2007-03-09,907.255
2007-03-12,910.776
2007-03-13,899.367
2007-03-14,892.998
2007-03-15,901.198
2007-03-16,900.651
2007-03-19,911.247
2007-03-20,916.76
2007-03-21,926.704
2007-03-22,933.661
2007-03-23,933.924
2007-03-26,933.801
2007-03-27,929.632
2007-03-28,924.094
2007-03-29,927.663
2007-03-30,927.705
2007-04-02,929.361
2007-04-03,939.52
2007-04-04,945.458
2007-04-05,948.706
2007-04-06,948.751
2007-04-09,948.362
2007-04-10,953.648
2007-04-11,950.64
2007-04-12,953.8
2007-04-13,957.49
2007-04-16,967.996
2007-04-17,969.508
2007-04-18,969.048
2007-04-19,965.394
2007-04-20,974.924
2007-04-23,973.226
2007-04-24,971.911
2007-04-25,977.853
2007-04-26,977.222
2007-04-27,975.641
2007-04-30,970.655
2007-05-01,969.398
2007-05-02,975.923
2007-05-03,979.138
2007-05-04,984.68
2007-05-07,989.603
2007-05-08,984.891
2007-05-09,989.439
2007-05-10,978.146
2007-05-11,983.15
2007-05-14,982.867
2007-05-15,982.37
2007-05-16,986.792
2007-05-17,985.209
2007-05-18,991.027
2007-05-21,992.02
2007-05-22,992.722
2007-05-23,995.828
2007-05-24,987.008
2007-05-25,989.759
2007-05-28,990.537
2007-05-29,992.743
2007-05-30,994.455
2007-05-31,1000.0
2007-06-01,1006.797
2007-06-04,1010.245
2007-06-05,1007.56
2007-06-06,996.855
2007-06-07,983.514
2007-06-08,983.145
2007-06-11,986.619
2007-06-12,979.708
2007-06-13,986.393
2007-06-14,997.195
2007-06-15,1008.042
2007-06-18,1009.941
2007-06-19,1009.309
2007-06-20,1004.851
2007-06-21,1005.478
2007-06-22,999.17
2007-06-25,995.794
2007-06-26,991.795
2007-06-27,992.287
2007-06-28,997.687
2007-06-29,1001.554
2007-07-02,1011.159
2007-07-03,1017.197
2007-07-04,1020.204
2007-07-05,1020.588
2007-07-06,1025.676
2007-07-09,1029.577
2007-07-10,1023.374
2007-07-11,1025.746
2007-07-12,1039.416
2007-07-13,1045.094
2007-07-16,1043.819
2007-07-17,1043.438
2007-07-18,1038.566
2007-07-19,1048.191
2007-07-20,1042.843
2007-07-23,1046.122
2007-07-24,1034.963
2007-07-25,1028.96
2007-07-26,1007.779
2007-07-27,991.482
2007-07-30,999.157
2007-07-31,1000.743
2007-08-01,991.999
2007-08-02,999.238
2007-08-03,988.548
2007-08-06,992.023
2007-08-07,994.861
2007-08-08,1012.83
2007-08-09,994.065
2007-08-10,977.193
2007-08-13,983.357
2007-08-14,969.405
2007-08-15,954.5
2007-08-16,933.645
2007-08-17,944.496
2007-08-20,954.208
2007-08-21,958.379
2007-08-22,971.955
2007-08-23,979.631
2007-08-24,988.932
2007-08-27,989.515
2007-08-28,974.603
2007-08-29,984.064
2007-08-30,989.467
2007-08-31,1004.708
2007-09-03,1005.138
2007-09-04,1010.868
2007-09-05,1001.696
2007-09-06,1008.267
2007-09-07,996.16
2007-09-10,990.214
2007-09-11,1004.741
2007-09-12,1007.545
2007-09-13,1013.488
2007-09-14,1013.083
2007-09-17,1005.324
2007-09-18,1020.204
2007-09-19,1040.868
2007-09-20,1043.044
2007-09-21,1047.067
2007-09-24,1050.175
2007-09-25,1050.941
2007-09-26,1055.765
2007-09-27,1065.92
2007-09-28,1069.332
2007-10-01,1078.302
2007-10-02,1080.335
2007-10-03,1076.811
2007-10-04,1074.987
2007-10-05,1086.935
2007-10-08,1084.421
2007-10-09,1092.593
2007-10-10,1098.041
2007-10-11,1102.733
2007-10-12,1102.277
2007-10-15,1097.266
2007-10-16,1086.366
2007-10-17,1091.649
2007-10-18,1096.232
2007-10-19,1077.686
2007-10-22,1066.53
2007-10-23,1083.581
2007-10-24,1080.18
2007-10-25,1086.487
2007-10-26,1102.954
2007-10-29,1113.624
2007-10-30,1108.776
2007-10-31,1120.941
2007-11-01,1107.432
2007-11-02,1106.225
2007-11-05,1097.851
2007-11-06,1110.732
2007-11-07,1101.279
2007-11-08,1091.349
2007-11-09,1074.285
2007-11-12,1054.372
2007-11-13,1070.482
2007-11-14,1078.095
2007-11-15,1065.728
2007-11-16,1064.253
2007-11-19,1048.797
2007-11-20,1059.5
2007-11-21,1039.009
2007-11-22,1042.395
2007-11-23,1054.187
2007-11-26,1049.742
2007-11-27,1052.814
2007-11-28,1073.064
2007-11-29,1082.647
2007-11-30,1086.606
2007-12-03,1081.882
2007-12-04,1077.535
2007-12-05,1089.165
2007-12-06,1097.398
2007-12-07,1100.515
2007-12-10,1106.008
2007-12-11,1093.95
2007-12-12,1095.819
2007-12-13,1080.972
2007-12-14,1067.739
2007-12-17,1045.338
2007-12-18,1047.31
2007-12-19,1046.07
2007-12-20,1050.607
2007-12-21,1068.794
2007-12-24,1076.438
2007-12-25,1078.619
2007-12-26,1082.942
2007-12-27,1079.087
2007-12-28,1081.624
2007-12-31,1076.708
2008-01-01,1076.698
2008-01-02,1069.241
2008-01-03,1067.712
2008-01-04,1044.42
2008-01-07,1037.459
2008-01-08,1034.836
2008-01-09,1038.395
2008-01-10,1038.351
2008-01-11,1025.829
2008-01-14,1035.887
2008-01-15,1012.483
2008-01-16,988.921
2008-01-17,978.284
2008-01-18,975.419
2008-01-21,942.696
2008-01-22,934.539
2008-01-23,934.15
2008-01-24,964.853
2008-01-25,968.532
2008-01-28,965.169
2008-01-29,974.035
2008-01-30,967.846
2008-01-31,979.045
2008-02-01,995.217
2008-02-04,995.697
2008-02-05,967.168
2008-02-06,958.297
2008-02-07,950.839
2008-02-08,952.822
2008-02-11,955.71
2008-02-12,971.368
2008-02-13,977.45
2008-02-14,981.808
2008-02-15,977.246
2008-02-18,981.939
2008-02-19,987.666
2008-02-20,981.262
2008-02-21,986.508
2008-02-22,986.808
2008-02-25,1000.544
2008-02-26,1011.127
2008-02-27,1021.425
2008-02-28,1016.287
2008-02-29,996.828
2008-03-03,986.685
2008-03-04,982.105
2008-03-05,991.023
2008-03-06,986.114
2008-03-07,972.042
2008-03-10,955.823
2008-03-11,971.408
2008-03-12,979.398
2008-03-13,977.366
2008-03-14,966.346
2008-03-17,943.323
2008-03-18,970.131
2008-03-19,954.257
2008-03-20,949.836
2008-03-21,951.551
2008-03-24,961.139
2008-03-25,983.45
2008-03-26,985.616
2008-03-27,982.861
2008-03-28,980.295
2008-03-31,980.337
2008-04-01,996.77
2008-04-02,1005.559
2008-04-03,1010.702
2008-04-04,1017.558
2008-04-07,1022.966
2008-04-08,1015.293
2008-04-09,1010.326
2008-04-10,1014.789
2008-04-11,1003.689
2008-04-14,996.544
2008-04-15,1000.893
2008-04-16,1023.723
2008-04-17,1020.612
2008-04-18,1031.89
2008-04-21,1041.768
2008-04-22,1035.951
2008-04-23,1040.478
2008-04-24,1036.562
2008-04-25,1042.822
2008-04-28,1043.75
2008-04-29,1036.124
2008-04-30,1036.269
2008-05-01,1042.761
2008-05-02,1051.291
2008-05-05,1052.764
2008-05-06,1059.523
2008-05-07,1050.889
2008-05-08,1055.354
2008-05-09,1047.154
2008-05-12,1056.116
2008-05-13,1058.612
2008-05-14,1061.722
2008-05-15,1073.317
2008-05-16,1082.155
2008-05-19,1087.866
2008-05-20,1079.109
2008-05-21,1069.184
2008-05-22,1069.229
2008-05-23,1058.451
2008-05-26,1054.262
2008-05-27,1057.198
2008-05-28,1060.631
2008-05-29,1065.3
2008-05-30,1069.582
2008-06-02,1065.74
2008-06-03,1060.78
2008-06-04,1057.331
2008-06-05,1065.61
2008-06-06,1054.169
2008-06-09,1050.548
2008-06-10,1034.776
2008-06-11,1024.995
2008-06-12,1020.721
2008-06-13,1028.483
2008-06-16,1035.031
2008-06-17,1037.789
2008-06-18,1033.043
2008-06-19,1030.333
2008-06-20,1015.438
2008-06-23,1012.624
2008-06-24,1007.946
2008-06-25,1012.509
2008-06-26,997.357
2008-06-27,992.979
2008-06-30,996.489
2008-07-01,989.344
2008-07-02,974.584
2008-07-03,969.75
2008-07-04,966.713
2008-07-07,968.953
2008-07-08,966.452
2008-07-09,965.196
2008-07-10,964.791
2008-07-11,959.22
2008-07-14,961.083
2008-07-15,951.351
2008-07-16,955.995
2008-07-17,967.528
2008-07-18,962.51
2008-07-21,968.683
2008-07-22,971.792
2008-07-23,973.534
2008-07-24,961.251
2008-07-25,960.697
2008-07-28,955.207
2008-07-29,958.724
2008-07-30,974.78
2008-07-31,970.957
2008-08-01,957.455
2008-08-04,946.615
2008-08-05,954.942
2008-08-06,963.092
2008-08-07,954.554
2008-08-08,954.374
2008-08-11,958.57
2008-08-12,952.793
2008-08-13,946.711
2008-08-14,951.626
2008-08-15,945.892
2008-08-18,941.325
2008-08-19,929.746
2008-08-20,937.951
2008-08-21,941.684
2008-08-22,946.451
2008-08-25,937.513
2008-08-26,934.88
2008-08-27,941.721
2008-08-28,948.804
2008-08-29,944.882
2008-09-01,936.735
2008-09-02,928.018
2008-09-03,915.826
2008-09-04,891.759
2008-09-05,880.319
2008-09-08,895.699
2008-09-09,872.607
2008-09-10,872.437
2008-09-11,872.66
2008-09-12,888.843
2008-09-15,864.35
2008-09-16,854.477
2008-09-17,832.024
2008-09-18,845.448
2008-09-19,886.096
2008-09-22,876.772
2008-09-23,865.058
2008-09-24,862.005
2008-09-25,871.247
2008-09-26,861.72
2008-09-29,806.535
2008-09-30,817.429
2008-10-01,814.067
2008-10-02,780.039
2008-10-03,776.336
2008-10-06,728.826
2008-10-07,712.258
2008-10-08,687.107
2008-10-09,666.192
2008-10-10,634.472
2008-10-13,695.047
2008-10-14,707.086
2008-10-15,656.608
2008-10-16,643.999
2008-10-17,653.121
2008-10-20,677.25
2008-10-21,663.437
2008-10-22,621.233
2008-10-23,616.188
2008-10-24,590.296
2008-10-27,568.509
2008-10-28,611.875
2008-10-29,631.41
2008-10-30,654.828
2008-10-31,659.722
2008-11-03,662.867
2008-11-04,690.481
2008-11-05,675.789
2008-11-06,636.626
2008-11-07,646.037
2008-11-10,650.887
2008-11-11,625.714
2008-11-12,602.111
2008-11-13,614.778
2008-11-14,605.59
2008-11-17,591.365
2008-11-18,591.26
2008-11-19,568.076
2008-11-20,535.224
2008-11-21,550.66
2008-11-24,584.016
2008-11-25,589.567
2008-11-26,598.547
2008-11-27,604.467
2008-11-28,608.442
2008-12-01,572.074
2008-12-02,577.243
2008-12-03,585.438
2008-12-04,576.413
2008-12-05,577.488
2008-12-08,607.62
2008-12-09,603.904
2008-12-10,612.593
2008-12-11,610.517
2008-12-12,604.722
2008-12-15,611.693
2008-12-16,627.115
2008-12-17,636.882
2008-12-18,634.232
2008-12-19,625.576
2008-12-22,616.19
2008-12-23,612.52
2008-12-24,612.261
2008-12-25,612.597
2008-12-26,614.541
2008-12-29,619.593
2008-12-30,628.819
2008-12-31,630.791
2009-01-01,630.883
2009-01-02,648.014
2009-01-05,651.627
2009-01-06,654.834
2009-01-07,648.409
2009-01-08,646.334
2009-01-09,635.627
2009-01-12,622.079
2009-01-13,614.761
2009-01-14,598.604
2009-01-15,594.517
2009-01-16,604.549
2009-01-19,601.998
2009-01-20,580.433
2009-01-21,588.367
2009-01-22,584.895
2009-01-23,581.592
2009-01-26,592.35
2009-01-27,599.948
2009-01-28,612.97
2009-01-29,602.737
2009-01-30,591.338
2009-02-02,584.68
2009-02-03,596.433
2009-02-04,600.357
2009-02-05,604.773
2009-02-06,616.962
2009-02-09,619.993
2009-02-10,603.663
2009-02-11,601.747
2009-02-12,597.516
2009-02-13,599.54
2009-02-16,596.01
2009-02-17,574.891
2009-02-18,572.746
2009-02-19,573.228
2009-02-20,562.156
2009-02-23,553.325
2009-02-24,556.981
2009-02-25,553.555
2009-02-26,550.337
2009-02-27,544.682
2009-03-02,520.232
2009-03-03,516.087
2009-03-04,529.536
2009-03-05,518.138
2009-03-06,516.758
2009-03-09,510.086
2009-03-10,532.305
2009-03-11,538.035
2009-03-12,545.536
2009-03-13,553.312
2009-03-16,558.871
2009-03-17,566.858
2009-03-18,569.887
2009-03-19,580.902
2009-03-20,574.587
2009-03-23,599.981
2009-03-24,598.075
2009-03-25,600.818
2009-03-26,610.908
2009-03-27,598.785
2009-03-30,579.102
2009-03-31,586.877
2009-04-01,593.205
2009-04-02,616.81
2009-04-03,615.961
2009-04-06,612.728
2009-04-07,603.621
2009-04-08,605.062
2009-04-09,618.339
2009-04-10,618.582
2009-04-13,620.658
2009-04-14,618.593
2009-04-15,618.076
2009-04-16,626.403
2009-04-17,626.947
2009-04-20,610.594
2009-04-21,614.096
2009-04-22,613.862
2009-04-23,618.803
2009-04-24,631.39
2009-04-27,627.889
2009-04-28,621.633
2009-04-29,635.261
2009-04-30,640.405
2009-05-01,642.256
2009-05-04,659.775
2009-05-05,660.061
2009-05-06,665.76
2009-05-07,666.456
2009-05-08,675.875
2009-05-11,673.347
2009-05-12,674.235
2009-05-13,663.663
2009-05-14,662.523
2009-05-15,664.114
2009-05-18,674.603
2009-05-19,683.167
2009-05-20,689.493
2009-05-21,678.309
2009-05-22,681.097
2009-05-25,682.526
2009-05-26,691.325
2009-05-27,689.416
2009-05-28,691.87
2009-05-29,702.131
2009-06-01,719.53
2009-06-02,723.47
2009-06-03,713.934
2009-06-04,714.174
2009-06-05,713.626
2009-06-08,707.697
2009-06-09,712.13
2009-06-10,717.175
2009-06-11,721.976
2009-06-12,720.083
2009-06-15,702.7
2009-06-16,697.893
2009-06-17,693.388
2009-06-18,695.842
2009-06-19,700.591
2009-06-22,684.546
2009-06-23,683.036
2009-06-24,693.007
2009-06-25,698.481
2009-06-26,703.754
2009-06-29,707.368
2009-06-30,702.472
2009-07-01,709.412
2009-07-02,694.273
2009-07-03,693.436
2009-07-06,688.842
2009-07-07,682.206
2009-07-08,678.227
2009-07-09,681.47
2009-07-10,678.129
2009-07-13,683.543
2009-07-14,691.473
2009-07-15,710.498
2009-07-16,717.214
2009-07-17,721.19
2009-07-20,731.497
2009-07-21,737.53
2009-07-22,737.261
2009-07-23,749.798
2009-07-24,750.094
2009-07-27,752.321
2009-07-28,751.136
2009-07-29,746.759
2009-07-30,756.639
2009-07-31,760.734
2009-08-03,774.009
2009-08-04,772.506
2009-08-05,766.166
2009-08-06,763.73
2009-08-07,764.149
2009-08-10,761.556
2009-08-11,756.28
2009-08-12,760.691
2009-08-13,768.955
2009-08-14,764.298
2009-08-17,743.165
2009-08-18,750.638
2009-08-19,753.865
2009-08-20,762.525
2009-08-21,772.793
2009-08-24,778.098
2009-08-25,778.048
2009-08-26,775.367
2009-08-27,773.277
2009-08-28,778.912
2009-08-31,772.989
2009-09-01,764.805
2009-09-02,761.172
2009-09-03,764.659
2009-09-04,772.697
2009-09-07,780.34
2009-09-08,790.732
2009-09-09,794.28
2009-09-10,800.753
2009-09-11,805.62
2009-09-14,803.176
2009-09-15,804.394
2009-09-16,816.07
2009-09-17,819.277
2009-09-18,816.949
2009-09-21,812.126
2009-09-22,820.208
2009-09-23,817.091
2009-09-24,808.059
2009-09-25,803.532
2009-09-28,808.832
2009-09-29,808.992
2009-09-30,810.917
2009-10-01,796.608
2009-10-02,788.815
2009-10-05,793.068
2009-10-06,808.923
2009-10-07,810.306
2009-10-08,820.507
2009-10-09,822.951
2009-10-12,826.181
2009-10-13,825.089
2009-10-14,838.788
2009-10-15,842.186
2009-10-16,836.641
2009-10-19,847.351
2009-10-20,844.809
2009-10-21,843.752
2009-10-22,842.25
2009-10-23,838.198
2009-10-26,831.914
2009-10-27,824.624
2009-10-28,809.113
2009-10-29,820.158
2009-10-30,808.109
2009-11-02,810.001
2009-11-03,805.998
2009-11-04,815.866
2009-11-05,824.285
2009-11-06,828.356
2009-11-09,845.79
2009-11-10,845.898
2009-11-11,849.931
2009-11-12,843.102
2009-11-13,847.614
2009-11-16,860.28
2009-11-17,857.577
2009-11-18,858.183
2009-11-19,845.833
2009-11-20,841.846
2009-11-23,855.611
2009-11-24,852.119
2009-11-25,859.67
2009-11-26,848.492
2009-11-27,840.519
2009-11-30,843.752
2009-12-01,861.102
2009-12-02,863.872
2009-12-03,862.936
2009-12-04,860.508
2009-12-07,857.455
2009-12-08,847.278
2009-12-09,846.045
2009-12-10,849.943
2009-12-11,851.255
2009-12-14,858.475
2009-12-15,854.1
2009-12-16,858.205
2009-12-17,842.533
2009-12-18,842.498
2009-12-21,848.862
2009-12-22,852.435
2009-12-23,859.479
2009-12-24,864.703
2009-12-25,864.416
2009-12-28,868.728
2009-12-29,869.63
2009-12-30,865.482
2009-12-31,864.377
2010-01-01,864.377
2010-01-04,878.959
2010-01-05,880.466
2010-01-06,880.892
2010-01-07,878.405
2010-01-08,883.383
2010-01-11,889.297
2010-01-12,884.087
2010-01-13,884.871
2010-01-14,889.678
2010-01-15,882.291
2010-01-18,884.485
2010-01-19,887.668
2010-01-20,872.527
2010-01-21,860.299
2010-01-22,845.96
2010-01-25,844.531
2010-01-26,839.475
2010-01-27,836.797
2010-01-28,829.023
2010-01-29,821.259
2010-02-01,827.099
2010-02-02,837.281
2010-02-03,837.37
2010-02-04,814.019
2010-02-05,804.292
2010-02-08,803.155
2010-02-09,810.294
2010-02-10,810.014
2010-02-11,817.517
2010-02-12,817.719
2010-02-15,818.212
2010-02-16,829.845
2010-02-17,837.925
2010-02-18,841.533
2010-02-19,836.858
2010-02-22,840.287
2010-02-23,833.187
2010-02-24,835.067
2010-02-25,828.289
2010-02-26,835.389
2010-03-01,842.311
2010-03-02,849.733
2010-03-03,855.765
2010-03-04,854.01
2010-03-05,864.824
2010-03-08,869.392
2010-03-09,869.421
2010-03-10,873.353
2010-03-11,874.469
2010-03-12,878.055
2010-03-15,873.887
2010-03-16,881.326
2010-03-17,887.982
2010-03-18,884.578
2010-03-19,880.342
2010-03-22,881.783
2010-03-23,886.443
2010-03-24,879.036
2010-03-25,879.795
2010-03-26,880.919
2010-03-29,887.106
2010-03-30,889.704
2010-03-31,889.071
2010-04-01,898.159
2010-04-02,898.611
2010-04-05,902.12
2010-04-06,902.157
2010-04-07,899.744
2010-04-08,897.831
2010-04-09,905.966
2010-04-12,909.026
2010-04-13,906.298
2010-04-14,915.832
2010-04-15,917.681
2010-04-16,904.401
2010-04-19,899.168
2010-04-20,905.821
2010-04-21,905.062
2010-04-22,900.105
2010-04-23,905.081
2010-04-26,909.719
2010-04-27,892.811
2010-04-28,884.823
2010-04-29,894.659
2010-04-30,889.298
2010-05-03,889.129
2010-05-04,867.861
2010-05-05,857.969
2010-05-06,837.111
2010-05-07,817.355
2010-05-10,855.037
2010-05-11,849.447
2010-05-12,859.445
2010-05-13,856.945
2010-05-14,837.159
2010-05-17,829.63
2010-05-18,827.778
2010-05-19,813.48
2010-05-20,789.812
2010-05-21,795.246
2010-05-24,792.208
2010-05-25,777.755
2010-05-26,783.534
2010-05-27,805.582
2010-05-28,804.662
2010-05-31,805.663
2010-06-01,798.449
2010-06-02,805.565
2010-06-03,816.065
2010-06-04,795.926
2010-06-07,780.735
2010-06-08,782.785
2010-06-09,786.167
2010-06-10,803.217
2010-06-11,807.383
2010-06-14,816.474
2010-06-15,828.149
2010-06-16,831.648
2010-06-17,833.007
2010-06-18,834.753
2010-06-21,842.079
2010-06-22,831.53
2010-06-23,824.764
2010-06-24,815.71
2010-06-25,811.583
2010-06-28,814.464
2010-06-29,788.684
2010-06-30,782.228
2010-07-01,777.682
2010-07-02,778.656
2010-07-05,777.071
2010-07-06,790.438
2010-07-07,802.634
2010-07-08,812.144
2010-07-09,817.586
2010-07-12,818.828
2010-07-13,829.523
2010-07-14,834.317
2010-07-15,834.17
2010-07-16,818.32
2010-07-19,817.714
2010-07-20,822.393
2010-07-21,820.217
2010-07-22,834.841
2010-07-23,841.039
2010-07-26,847.747
2010-07-27,847.244
2010-07-28,846.974
2010-07-29,845.574
2010-07-30,843.388
2010-08-02,862.27
2010-08-03,862.905
2010-08-04,862.659
2010-08-05,862.73
2010-08-06,862.821
2010-08-09,867.03
2010-08-10,857.848
2010-08-11,835.967
2010-08-12,830.872
2010-08-13,829.925
2010-08-16,833.213
2010-08-17,842.798
2010-08-18,843.672
2010-08-19,836.711
2010-08-20,828.028
2010-08-23,826.324
2010-08-24,815.31
2010-08-25,811.211
2010-08-26,813.81
2010-08-27,820.952
2010-08-30,819.088
