Date,SWITZERLAND VALUE Standard (Large+Mid Cap)
2009-11-19,4805.814
2009-11-20,4751.442
2009-11-23,4894.13
2009-11-24,4883.413
2009-11-25,4932.752
2009-11-26,4765.214
2009-11-27,4822.296
2009-11-30,4741.275
2009-12-01,4863.603
2009-12-02,4856.932
2009-12-03,4890.879
2009-12-04,4867.469
2009-12-07,4811.826
2009-12-08,4745.651
2009-12-09,4667.906
2009-12-10,4714.683
2009-12-11,4670.366
2009-12-14,4702.142
2009-12-15,4663.051
2009-12-16,4720.451
2009-12-17,4631.948
2009-12-18,4594.92
2009-12-21,4639.257
2009-12-22,4662.255
2009-12-23,4749.512
2009-12-24,4752.485
2009-12-25,4752.485
2009-12-28,4808.942
2009-12-29,4823.527
2009-12-30,4758.662
2009-12-31,4792.036
2010-01-01,4792.036
2010-01-04,4901.741
2010-01-05,4970.697
2010-01-06,4966.875
2010-01-07,4920.989
2010-01-08,4952.099
2010-01-11,5016.354
2010-01-12,4998.937
2010-01-13,4988.84
2010-01-14,5007.083
2010-01-15,4954.058
2010-01-18,4994.248
2010-01-19,4955.539
2010-01-20,4831.445
2010-01-21,4768.038
2010-01-22,4746.293
2010-01-25,4720.988
2010-01-26,4735.223
2010-01-27,4740.979
2010-01-28,4706.426
2010-01-29,4709.503
2010-02-01,4766.922
2010-02-02,4810.55
2010-02-03,4760.535
2010-02-04,4795.583
2010-02-05,4652.127
2010-02-08,4686.538
2010-02-09,4685.378
2010-02-10,4730.982
2010-02-11,4714.97
2010-02-12,4684.622
2010-02-15,4749.838
2010-02-16,4826.066
2010-02-17,4834.932
2010-02-18,4859.641
2010-02-19,4870.027
2010-02-22,4906.974
2010-02-23,4864.051
2010-02-24,4888.886
2010-02-25,4840.474
2010-02-26,4934.463
2010-03-01,4926.852
2010-03-02,4961.251
2010-03-03,5055.617
2010-03-04,5032.647
2010-03-05,5062.976
2010-03-08,5112.993
2010-03-09,5067.278
2010-03-10,5132.755
2010-03-11,5119.667
2010-03-12,5195.846
2010-03-15,5152.693
2010-03-16,5234.776
2010-03-17,5272.781
2010-03-18,5214.233
2010-03-19,5223.485
2010-03-22,5188.701
2010-03-23,5226.559
2010-03-24,5151.894
2010-03-25,5156.544
2010-03-26,5186.692
2010-03-29,5235.829
2010-03-30,5226.656
2010-03-31,5295.174
2010-04-01,5331.377
2010-04-02,5331.377
2010-04-05,5262.259
2010-04-06,5257.884
2010-04-07,5236.891
2010-04-08,5162.052
2010-04-09,5226.233
2010-04-12,5338.771
2010-04-13,5322.948
2010-04-14,5335.103
2010-04-15,5325.211
2010-04-16,5269.756
2010-04-19,5167.259
2010-04-20,5163.634
2010-04-21,5119.371
2010-04-22,5037.715
2010-04-23,5083.295
2010-04-26,5105.2
2010-04-27,4955.67
2010-04-28,4837.265
2010-04-29,4923.506
2010-04-30,4881.015
2010-05-03,4819.234
2010-05-04,4690.152
2010-05-05,4582.681
2010-05-06,4604.427
2010-05-07,4443.003
2010-05-10,4745.528
2010-05-11,4763.715
2010-05-12,4825.664
2010-05-13,4796.222
2010-05-14,4618.473
2010-05-17,4553.743
2010-05-18,4610.937
2010-05-19,4436.195
2010-05-20,4380.987
2010-05-21,4390.996
2010-05-24,4354.219
2010-05-25,4242.622
2010-05-26,4325.721
2010-05-27,4432.333
2010-05-28,4451.833
2010-05-31,4448.949
2010-06-01,4431.743
2010-06-02,4413.517
2010-06-03,4473.513
2010-06-04,4325.921
2010-06-07,4323.676
2010-06-08,4304.938
2010-06-09,4402.552
2010-06-10,4442.248
2010-06-11,4496.356
2010-06-14,4606.666
2010-06-15,4639.007
2010-06-16,4661.721
2010-06-17,4720.285
2010-06-18,4765.879
2010-06-21,4813.715
2010-06-22,4734.703
2010-06-23,4657.361
2010-06-24,4575.01
2010-06-25,4567.815
2010-06-28,4660.658
2010-06-29,4522.928
2010-06-30,4523.515
2010-07-01,4510.82
2010-07-02,4522.538
2010-07-05,4522.284
2010-07-06,4666.625
2010-07-07,4752.481
2010-07-08,4843.945
2010-07-09,4858.983
2010-07-12,4855.216
2010-07-13,4952.995
2010-07-14,4946.817
2010-07-15,4938.74
2010-07-16,4804.419
2010-07-19,4786.053
2010-07-20,4781.081
2010-07-21,4827.353
2010-07-22,4898.04
2010-07-23,4857.894
2010-07-26,4923.125
2010-07-27,5031.432
2010-07-28,5069.068
2010-07-29,5120.416
2010-07-30,5071.513
2010-08-02,5264.622
2010-08-03,5266.782
2010-08-04,5222.562
2010-08-05,5190.092
2010-08-06,5190.635
2010-08-09,5184.734
2010-08-10,5057.766
2010-08-11,4933.091
2010-08-12,4927.71
2010-08-13,4906.329
2010-08-16,4917.844
2010-08-17,4990.08
2010-08-18,4991.8
2010-08-19,4966.369
2010-08-20,4849.864
2010-08-23,4865.608
2010-08-24,4856.623
2010-08-25,4812.946
2010-08-26,4871.853
2010-08-27,4885.204
2010-08-30,4902.779
2010-08-31,4925.584
2010-09-01,5054.763
2010-09-02,5070.605
2010-09-03,5153.601
2010-09-06,5141.124
2010-09-07,5066.691
2010-09-08,5080.376
2010-09-09,5134.153
2010-09-10,5073.559
2010-09-13,5226.063
2010-09-14,5279.998
2010-09-15,5219.336
2010-09-16,5165.34
2010-09-17,5129.635
2010-09-20,5207.681
2010-09-21,5165.234
2010-09-22,5180.894
2010-09-23,5095.912
2010-09-24,5152.717
2010-09-27,5124.209
2010-09-28,5122.806
2010-09-29,5146.618
2010-09-30,5080.39
2010-10-01,5077.473
2010-10-04,5080.65
2010-10-05,5184.379
2010-10-06,5225.134
2010-10-07,5254.048
2010-10-08,5248.192
2010-10-11,5255.943
2010-10-12,5248.436
2010-10-13,5321.1
2010-10-14,5355.12
2010-10-15,5308.724
2010-10-18,5382.242
2010-10-19,5297.185
2010-10-20,5379.154
2010-10-21,5274.088
2010-10-22,5182.676
2010-10-25,5196.017
2010-10-26,5125.648
2010-10-27,5096.196
2010-10-28,5180.297
2010-10-29,5143.68
2010-11-01,5116.795
2010-11-02,5246.2
2010-11-03,5186.767
2010-11-04,5342.349
2010-11-05,5365.104
2010-11-08,5349.86
2010-11-09,5393.979
2010-11-10,5275.766
2010-11-11,5242.08
2010-11-12,5215.924
2010-11-15,5187.12
2010-11-16,5100.457
2010-11-17,5125.341
2010-11-18,5138.638
2010-11-19,5108.216
2010-11-22,5076.528
2010-11-23,4966.699
2010-11-24,4969.684
2010-11-25,4952.192
2010-11-26,4871.913
2010-11-29,4822.85
2010-11-30,4751.453
2010-12-01,4803.495
2010-12-02,4916.968
2010-12-03,4967.854
2010-12-06,4906.217
2010-12-07,4951.558
2010-12-08,4962.137
2010-12-09,5016.378
2010-12-10,5004.598
2010-12-13,5073.451
2010-12-14,5120.044
2010-12-15,5209.696
2010-12-16,5159.732
2010-12-17,5139.894
2010-12-20,5167.587
2010-12-21,5226.918
2010-12-22,5246.721
2010-12-23,5233.707
2010-12-24,5228.266
2010-12-27,5196.897
2010-12-28,5259.386
2010-12-29,5269.733
2010-12-30,5240.224
2010-12-31,5266.647
2011-01-03,5311.684
2011-01-04,5264.056
2011-01-05,5224.006
2011-01-06,5278.282
2011-01-07,5241.414
2011-01-10,5160.663
2011-01-11,5198.789
2011-01-12,5299.001
2011-01-13,5317.734
2011-01-14,5314.162
2011-01-17,5325.243
2011-01-18,5381.761
2011-01-19,5333.961
2011-01-20,5252.693
2011-01-21,5344.25
2011-01-24,5427.406
2011-01-25,5408.729
2011-01-26,5428.07
2011-01-27,5383.492
2011-01-28,5382.921
2011-01-31,5360.289
2011-02-01,5415.912
2011-02-02,5436.43
2011-02-03,5387.145
2011-02-04,5400.301
2011-02-07,5432.412
2011-02-08,5440.542
2011-02-09,5409.994
2011-02-10,5309.958
2011-02-11,5311.787
2011-02-14,5334.015
2011-02-15,5362.443
2011-02-16,5413.195
2011-02-17,5531.927
2011-02-18,5571.247
2011-02-21,5544.464
2011-02-22,5514.77
2011-02-23,5543.944
2011-02-24,5474.427
2011-02-25,5495.78
2011-02-28,5554.92
2011-03-01,5585.043
2011-03-02,5603.684
2011-03-03,5576.538
2011-03-04,5569.062
2011-03-07,5533.953
2011-03-08,5485.173
2011-03-09,5431.602
2011-03-10,5369.762
2011-03-11,5345.267
2011-03-14,5272.266
2011-03-15,5198.277
2011-03-16,5134.692
2011-03-17,5251.159
2011-03-18,5276.397
2011-03-21,5341.185
2011-03-22,5374.684
2011-03-23,5358.035
2011-03-24,5412.968
2011-03-25,5402.22
2011-03-28,5393.713
2011-03-29,5360.915
2011-03-30,5348.843
2011-03-31,5362.704
2011-04-01,5353.451
2011-04-04,5394.752
2011-04-05,5408.706
2011-04-06,5482.778
2011-04-07,5526.149
2011-04-08,5553.49
2011-04-11,5535.133
2011-04-12,5519.611
2011-04-13,5538.185
2011-04-14,5518.919
2011-04-15,5490.123
2011-04-18,5340.999
2011-04-19,5425.022
2011-04-20,5558.922
2011-04-21,5606.72
2011-04-22,5606.72
2011-04-25,5608.627
2011-04-26,5616.86
2011-04-27,5595.829
2011-04-28,5694.05
2011-04-29,5730.196
2011-05-02,5766.716
2011-05-03,5749.134
2011-05-04,5732.056
2011-05-05,5667.424
2011-05-06,5677.313
2011-05-09,5618.154
2011-05-10,5647.531
2011-05-11,5646.942
2011-05-12,5625.848
2011-05-13,5619.208
2011-05-16,5649.362
2011-05-17,5561.003
2011-05-18,5630.34
2011-05-19,5634.7
2011-05-20,5660.314
2011-05-23,5525.262
2011-05-24,5560.712
2011-05-25,5611.996
2011-05-26,5661.369
2011-05-27,5769.296
2011-05-30,5777.619
2011-05-31,5837.912
2011-06-01,5852.167
2011-06-02,5835.517
2011-06-03,5803.367
2011-06-06,5769.649
2011-06-07,5735.832
2011-06-08,5678.368
2011-06-09,5654.769
2011-06-10,5581.325
2011-06-13,5618.681
2011-06-14,5634.072
2011-06-15,5567.314
2011-06-16,5525.46
2011-06-17,5523.332
2011-06-20,5523.508
2011-06-21,5537.209
2011-06-22,5531.434
2011-06-23,5408.534
2011-06-24,5398.097
2011-06-27,5408.427
2011-06-28,5437.285
2011-06-29,5480.25
2011-06-30,5532.828
2011-07-01,5533.996
2011-07-04,5530.041
2011-07-05,5557.034
2011-07-06,5544.646
2011-07-07,5533.496
2011-07-08,5538.368
2011-07-11,5470.416
2011-07-12,5429.234
2011-07-13,5491.029
2011-07-14,5481.384
2011-07-15,5468.105
2011-07-18,5341.656
2011-07-19,5415.243
2011-07-20,5471.568
2011-07-21,5555.643
2011-07-22,5544.582
2011-07-25,5577.686
2011-07-26,5593.195
2011-07-27,5524.832
2011-07-28,5464.826
2011-07-29,5473.88
2011-08-01,5523.99
2011-08-02,5372.921
2011-08-03,5328.624
2011-08-04,5138.203
2011-08-05,5065.92
2011-08-08,4882.198
2011-08-09,5010.994
2011-08-10,4894.768
2011-08-11,4890.878
2011-08-12,5026.74
2011-08-15,5053.406
2011-08-16,5042.401
2011-08-17,5087.347
2011-08-18,4894.732
2011-08-19,4837.22
2011-08-22,4887.529
2011-08-23,4956.752
2011-08-24,5015.707
2011-08-25,4951.343
2011-08-26,4890.186
2011-08-29,4943.502
2011-08-30,4950.799
2011-08-31,5091.53
2011-09-01,5156.502
2011-09-02,5072.524
2011-09-05,4853.089
2011-09-06,4673.921
2011-09-07,4780.143
2011-09-08,4761.074
2011-09-09,4613.27
2011-09-12,4489.847
2011-09-13,4575.721
2011-09-14,4614.131
2011-09-15,4723.627
2011-09-16,4729.405
2011-09-19,4595.338
2011-09-20,4681.995
2011-09-21,4646.279
2011-09-22,4466.49
2011-09-23,4473.623
2011-09-26,4565.455
2011-09-27,4746.867
2011-09-28,4737.042
2011-09-29,4825.445
2011-09-30,4710.005
2011-10-03,4640.443
2011-10-04,4552.955
2011-10-05,4599.322
2011-10-06,4720.596
2011-10-07,4751.434
2011-10-10,4854.314
2011-10-11,4839.351
2011-10-12,4945.852
2011-10-13,4879.14
2011-10-14,4960.411
2011-10-17,4910.897
2011-10-18,4820.513
2011-10-19,4865.166
2011-10-20,4835.853
2011-10-21,4986.639
2011-10-24,5008.556
2011-10-25,4929.905
2011-10-26,4896.284
2011-10-27,5127.973
2011-10-28,5145.534
2011-10-31,4999.995
2011-11-01,4772.032
2011-11-02,4828.844
2011-11-03,4847.46
2011-11-04,4819.204
2011-11-07,4757.442
2011-11-08,4797.082
2011-11-09,4685.888
2011-11-10,4652.73
2011-11-11,4760.841
2011-11-14,4715.219
2011-11-15,4664.723
2011-11-16,4683.053
2011-11-17,4653.475
2011-11-18,4629.335
2011-11-21,4530.024
2011-11-22,4518.249
2011-11-23,4442.165
2011-11-24,4388.999
2011-11-25,4356.03
2011-11-28,4504.936
2011-11-29,4505.254
2011-11-30,4625.262
2011-12-01,4654.488
2011-12-02,4641.265
2011-12-05,4669.517
2011-12-06,4650.437
2011-12-07,4655.051
2011-12-08,4620.111
2011-12-09,4686.97
2011-12-12,4589.907
2011-12-13,4563.265
2011-12-14,4474.726
2011-12-15,4608.797
2011-12-16,4586.51
2011-12-19,4626.116
2011-12-20,4685.882
2011-12-21,4661.108
2011-12-22,4681.538
2011-12-23,4711.457
2011-12-26,4711.457
2011-12-27,4728.626
2011-12-28,4686.953
2011-12-29,4677.117
2011-12-30,4763.67
2012-01-02,4763.67
2012-01-03,4855.085
2012-01-04,4797.527
2012-01-05,4718.61
2012-01-06,4687.732
2012-01-09,4665.188
2012-01-10,4730.246
2012-01-11,4669.514
2012-01-12,4710.379
2012-01-13,4639.919
2012-01-16,4658.059
2012-01-17,4717.529
2012-01-18,4788.117
2012-01-19,4884.316
2012-01-20,4810.934
2012-01-23,4855.185
2012-01-24,4845.001
2012-01-25,4781.082
2012-01-26,4867.105
2012-01-27,4802.366
2012-01-30,4769.093
2012-01-31,4750.687
2012-02-01,4886.515
2012-02-02,4877.505
2012-02-03,4909.236
2012-02-06,4894.839
2012-02-07,4959.777
2012-02-08,4953.184
2012-02-09,4961.157
2012-02-10,4881.035
2012-02-13,4948.401
2012-02-14,4916.528
2012-02-15,4914.512
2012-02-16,4920.803
2012-02-17,5000.172
2012-02-20,5044.427
2012-02-21,5052.215
2012-02-22,5014.561
2012-02-23,5041.457
2012-02-24,5086.566
2012-02-27,5048.346
2012-02-28,5037.24
2012-02-29,5013.267
2012-03-01,5015.646
2012-03-02,4977.923
2012-03-05,5000.881
2012-03-06,4875.55
2012-03-07,4896.097
2012-03-08,5002.72
2012-03-09,4987.208
2012-03-12,4996.182
2012-03-13,5043.788
2012-03-14,5030.112
2012-03-15,5089.051
2012-03-16,5144.938
2012-03-19,5177.042
2012-03-20,5151.934
2012-03-21,5129.132
2012-03-22,5105.725
2012-03-23,5126.503
2012-03-26,5179.242
2012-03-27,5161.422
2012-03-28,5136.031
2012-03-29,5074.245
2012-03-30,5137.509
2012-04-02,5187.993
2012-04-03,5170.541
2012-04-04,5015.197
2012-04-05,4999.343
2012-04-06,4999.343
2012-04-09,5006.142
2012-04-10,4940.357
2012-04-11,4952.073
2012-04-12,5012.441
2012-04-13,4925.491
2012-04-16,4957.805
2012-04-17,5056.226
2012-04-18,5024.438
2012-04-19,5053.051
2012-04-20,5092.379
2012-04-23,5003.453
2012-04-24,5020.236
2012-04-25,5016.064
2012-04-26,5021.502
2012-04-27,5035.399
2012-04-30,5014.411
2012-05-01,5009.169
2012-05-02,4962.999
2012-05-03,4946.025
2012-05-04,4923.213
2012-05-07,4924.161
2012-05-08,4875.998
2012-05-09,4807.439
2012-05-10,4803.228
2012-05-11,4819.672
2012-05-14,4725.03
2012-05-15,4685.968
2012-05-16,4659.512
2012-05-17,4647.186
2012-05-18,4621.713
2012-05-21,4638.506
2012-05-22,4713.736
2012-05-23,4589.212
2012-05-24,4616.358
2012-05-25,4606.37
2012-05-28,4611.654
2012-05-29,4632.105
2012-05-30,4587.745
2012-05-31,4547.576
2012-06-01,4504.719
2012-06-04,4500.149
2012-06-05,4482.753
2012-06-06,4583.036
2012-06-07,4636.105
2012-06-08,4605.778
2012-06-11,4615.75
2012-06-12,4621.094
2012-06-13,4696.626
2012-06-14,4668.212
2012-06-15,4700.529
2012-06-18,4701.726
2012-06-19,4807.074
2012-06-20,4814.525
2012-06-21,4777.714
2012-06-22,4738.293
2012-06-25,4669.862
2012-06-26,4658.333
2012-06-27,4703.147
2012-06-28,4669.129
2012-06-29,4838.31
2012-07-02,4835.195
2012-07-03,4907.891
2012-07-04,4867.411
2012-07-05,4817.213
2012-07-06,4763.947
2012-07-09,4747.314
2012-07-10,4742.514
2012-07-11,4739.656
2012-07-12,4699.104
2012-07-13,4738.803
2012-07-16,4744.23
2012-07-17,4731.148
2012-07-18,4799.054
2012-07-19,4841.981
2012-07-20,4763.698
2012-07-23,4673.076
2012-07-24,4651.337
2012-07-25,4670.547
2012-07-26,4812.891
2012-07-27,4899.719
2012-07-30,4890.286
2012-07-31,4893.345
2012-08-01,4885.082
2012-08-02,4828.576
2012-08-03,4954.119
2012-08-06,4990.274
2012-08-07,4989.923
2012-08-08,4965.71
2012-08-09,4965.099
2012-08-10,4951.201
2012-08-13,4958.391
2012-08-14,4977.13
2012-08-15,4976.834
2012-08-16,5026.241
2012-08-17,5016.127
2012-08-20,5011.608
2012-08-21,5096.211
2012-08-22,5075.298
2012-08-23,5095.519
2012-08-24,5074.731
2012-08-27,5077.301
2012-08-28,5044.601
2012-08-29,5029.215
2012-08-30,4987.301
2012-08-31,5042.648
2012-09-03,5061.046
2012-09-04,4998.509
2012-09-05,5060.501
2012-09-06,5151.56
2012-09-07,5218.265
2012-09-10,5189.245
2012-09-11,5235.921
2012-09-12,5264.867
2012-09-13,5269.076
2012-09-14,5391.215
2012-09-17,5379.94
2012-09-18,5337.579
2012-09-19,5361.539
2012-09-20,5317.521
2012-09-21,5386.483
2012-09-24,5351.189
2012-09-25,5382.788
2012-09-26,5260.069
2012-09-27,5278.877
2012-09-28,5244.487
2012-10-01,5344.878
2012-10-02,5364.12
2012-10-03,5358.732
2012-10-04,5419.678
2012-10-05,5466.741
2012-10-08,5414.5
2012-10-09,5367.631
2012-10-10,5355.622
2012-10-11,5391.483
2012-10-12,5407.715
2012-10-15,5440.711
2012-10-16,5547.726
2012-10-17,5587.896
2012-10-18,5593.923
2012-10-19,5524.744
2012-10-22,5536.575
2012-10-23,5396.747
2012-10-24,5395.109
2012-10-25,5378.699
2012-10-26,5351.721
2012-10-29,5367.13
2012-10-30,5446.277
2012-10-31,5425.479
2012-11-01,5479.741
2012-11-02,5466.81
2012-11-05,5432.366
2012-11-06,5471.029
2012-11-07,5418.143
2012-11-08,5427.61
2012-11-09,5414.567
2012-11-12,5395.297
2012-11-13,5422.632
2012-11-14,5386.022
2012-11-15,5335.0
2012-11-16,5239.523
2012-11-19,5385.694
2012-11-20,5350.607
2012-11-21,5383.294
2012-11-22,5440.51
2012-11-23,5507.499
2012-11-26,5474.828
2012-11-27,5483.681
2012-11-28,5500.226
2012-11-29,5590.67
2012-11-30,5585.571
2012-12-03,5618.03
2012-12-04,5635.157
2012-12-05,5622.271
2012-12-06,5636.422
2012-12-07,5621.443
2012-12-10,5633.452
2012-12-11,5664.77
2012-12-12,5678.709
2012-12-13,5686.307
2012-12-14,5665.319
2012-12-17,5704.191
2012-12-18,5749.54
2012-12-19,5795.758
2012-12-20,5762.786
2012-12-21,5722.589
2012-12-24,5731.345
2012-12-25,5731.345
2012-12-26,5740.756
2012-12-27,5714.703
2012-12-28,5688.849
2012-12-31,5675.487
2013-01-01,5675.487
2013-01-02,5685.114
2013-01-03,5786.977
2013-01-04,5836.755
2013-01-07,5858.228
2013-01-08,5872.351
2013-01-09,5902.579
2013-01-10,5977.291
2013-01-11,6023.824
2013-01-14,6015.053
2013-01-15,5963.212
2013-01-16,5981.278
2013-01-17,6053.02
2013-01-18,5993.643
2013-01-21,5998.067
2013-01-22,5966.07
2013-01-23,6110.763
2013-01-24,6133.451
2013-01-25,6156.627
2013-01-28,6181.567
2013-01-29,6178.684
2013-01-30,6213.104
2013-01-31,6210.734
2013-02-01,6261.734
2013-02-04,6200.207
2013-02-05,6241.168
2013-02-06,6260.115
2013-02-07,6157.219
2013-02-08,6188.863
2013-02-11,6207.299
2013-02-12,6247.78
2013-02-13,6255.887
2013-02-14,6272.644
2013-02-15,6274.581
2013-02-18,6276.035
2013-02-19,6304.376
2013-02-20,6330.956
2013-02-21,6203.75
2013-02-22,6218.02
2013-02-25,6261.687
2013-02-26,6122.063
2013-02-27,6180.964
2013-02-28,6257.74
2013-03-01,6211.227
2013-03-04,6246.132
2013-03-05,6326.6
2013-03-06,6295.605
2013-03-07,6309.692
2013-03-08,6309.572
2013-03-11,6323.478
2013-03-12,6367.948
2013-03-13,6295.166
2013-03-14,6339.935
2013-03-15,6425.729
2013-03-18,6374.153
2013-03-19,6376.625
2013-03-20,6460.56
2013-03-21,6403.505
2013-03-22,6403.986
2013-03-25,6352.853
2013-03-26,6394.003
2013-03-27,6349.454
2013-03-28,6405.57
2013-03-29,6405.57
2013-04-01,6399.488
2013-04-02,6455.856
2013-04-03,6447.552
2013-04-04,6372.608
2013-04-05,6381.749
2013-04-08,6422.742
2013-04-09,6419.252
2013-04-10,6521.217
2013-04-11,6591.885
2013-04-12,6570.861
2013-04-15,6611.631
2013-04-16,6546.391
2013-04-17,6376.499
2013-04-18,6427.129
2013-04-19,6442.067
2013-04-22,6441.443
2013-04-23,6557.053
2013-04-24,6555.346
2013-04-25,6605.363
2013-04-26,6617.654
2013-04-29,6676.966
2013-04-30,6723.577
2013-05-01,6731.548
2013-05-02,6683.275
2013-05-03,6697.356
2013-05-06,6668.258
2013-05-07,6703.111
2013-05-08,6840.34
2013-05-09,6802.53
2013-05-10,6790.207
2013-05-13,6741.91
2013-05-14,6776.804
2013-05-15,6809.38
2013-05-16,6784.244
2013-05-17,6667.722
2013-05-20,6700.783
2013-05-21,6693.649
2013-05-22,6703.037
2013-05-23,6586.719
2013-05-24,6624.362
2013-05-27,6622.68
2013-05-28,6585.104
2013-05-29,6535.921
2013-05-30,6591.13
2013-05-31,6519.841
2013-06-03,6450.218
2013-06-04,6529.921
2013-06-05,6457.833
2013-06-06,6413.753
2013-06-07,6536.485
2013-06-10,6514.597
2013-06-11,6521.642
2013-06-12,6542.988
2013-06-13,6503.916
2013-06-14,6539.63
2013-06-17,6589.904
2013-06-18,6594.553
2013-06-19,6619.581
2013-06-20,6372.321
2013-06-21,6300.096
2013-06-24,6179.877
2013-06-25,6269.709
2013-06-26,6357.59
2013-06-27,6392.58
2013-06-28,6429.403
2013-07-01,6473.205
2013-07-02,6453.323
2013-07-03,6410.948
2013-07-04,6455.403
2013-07-05,6385.923
2013-07-08,6463.391
2013-07-09,6452.811
2013-07-10,6533.713
2013-07-11,6639.46
2013-07-12,6650.933
2013-07-15,6664.786
2013-07-16,6675.615
2013-07-17,6651.056
2013-07-18,6653.041
2013-07-19,6679.966
2013-07-22,6720.583
2013-07-23,6693.975
2013-07-24,6718.805
2013-07-25,6660.543
2013-07-26,6598.518
2013-07-29,6606.162
2013-07-30,6604.844
2013-07-31,6632.539
2013-08-01,6599.511
2013-08-02,6746.127
2013-08-05,6732.979
2013-08-06,6764.474
2013-08-07,6771.161
2013-08-08,6812.371
2013-08-09,6815.8
2013-08-12,6769.241
2013-08-13,6732.19
2013-08-14,6761.366
2013-08-15,6663.107
2013-08-16,6691.765
2013-08-19,6683.134
2013-08-20,6756.631
2013-08-21,6709.876
2013-08-22,6755.792
2013-08-23,6836.406
2013-08-26,6810.476
2013-08-27,6731.018
2013-08-28,6635.518
2013-08-29,6539.509
2013-08-30,6532.574
2013-09-02,6660.244
2013-09-03,6634.017
2013-09-04,6629.478
2013-09-05,6652.082
2013-09-06,6708.144
2013-09-09,6738.719
2013-09-10,6801.669
2013-09-11,6834.236
2013-09-12,6843.605
2013-09-13,6797.016
2013-09-16,6828.897
2013-09-17,6790.786
2013-09-18,6813.066
2013-09-19,6885.698
2013-09-20,6884.431
2013-09-23,6865.337
2013-09-24,6870.566
2013-09-25,6886.771
2013-09-26,6881.536
2013-09-27,6918.801
2013-09-30,6882.63
2013-10-01,6904.77
2013-10-02,6874.801
2013-10-03,6859.43
2013-10-04,6866.771
2013-10-07,6811.311
2013-10-08,6786.339
2013-10-09,6721.056
2013-10-10,6779.853
2013-10-11,6838.412
2013-10-14,6856.764
2013-10-15,6840.53
2013-10-16,6829.874
2013-10-17,6960.78
2013-10-18,6999.725
2013-10-21,7033.951
2013-10-22,7173.105
2013-10-23,7220.2
2013-10-24,7225.361
2013-10-25,7243.403
2013-10-28,7270.107
2013-10-29,7243.43
2013-10-30,7247.537
2013-10-31,7172.824
2013-11-01,7100.798
2013-11-04,7129.124
2013-11-05,7097.877
2013-11-06,7174.812
2013-11-07,7153.317
2013-11-08,7179.272
2013-11-11,7285.644
2013-11-12,7308.631
2013-11-13,7273.602
2013-11-14,7344.448
2013-11-15,7362.924
2013-11-18,7385.979
2013-11-19,7332.376
2013-11-20,7292.238
2013-11-21,7272.234
2013-11-22,7305.633
2013-11-25,7313.281
2013-11-26,7282.357
2013-11-27,7269.196
2013-11-28,7277.394
2013-11-29,7310.694
2013-12-02,7264.329
2013-12-03,7190.159
2013-12-04,7136.914
2013-12-05,7176.197
2013-12-06,7234.194
2013-12-09,7264.158
2013-12-10,7229.475
2013-12-11,7220.026
2013-12-12,7114.716
2013-12-13,7079.214
2013-12-16,7122.693
2013-12-17,7122.954
2013-12-18,7179.365
2013-12-19,7223.408
2013-12-20,7269.94
2013-12-23,7306.888
2013-12-24,7279.178
2013-12-25,7279.178
2013-12-26,7287.306
2013-12-27,7448.126
2013-12-30,7442.991
2013-12-31,7418.303
2014-01-01,7418.303
2014-01-02,7324.416
2014-01-03,7329.065
2014-01-06,7326.722
2014-01-07,7323.902
2014-01-08,7330.867
2014-01-09,7313.085
2014-01-10,7412.409
2014-01-13,7431.649
2014-01-14,7439.486
2014-01-15,7429.896
2014-01-16,7488.037
2014-01-17,7481.905
2014-01-20,7482.63
2014-01-21,7484.202
2014-01-22,7476.934
2014-01-23,7518.516
2014-01-24,7401.729
2014-01-27,7343.222
2014-01-28,7364.301
2014-01-29,7358.093
2014-01-30,7337.756
2014-01-31,7292.657
2014-02-03,7259.467
2014-02-04,7198.388
2014-02-05,7225.698
2014-02-06,7347.821
2014-02-07,7441.783
2014-02-10,7455.73
2014-02-11,7493.483
2014-02-12,7489.152
2014-02-13,7522.246
2014-02-14,7546.78
2014-02-17,7550.726
2014-02-18,7562.327
2014-02-19,7562.821
2014-02-20,7523.063
2014-02-21,7589.445
2014-02-24,7624.276
2014-02-25,7650.797
2014-02-26,7657.892
2014-02-27,7625.563
2014-02-28,7720.317
2014-03-03,7598.445
2014-03-04,7670.502
2014-03-05,7689.58
2014-03-06,7765.955
2014-03-07,7692.823
2014-03-10,7694.827
2014-03-11,7696.062
2014-03-12,7682.229
2014-03-13,7604.727
2014-03-14,7546.736
2014-03-17,7575.124
2014-03-18,7610.357
2014-03-19,7589.906
2014-03-20,7526.419
2014-03-21,7564.637
2014-03-24,7510.928
2014-03-25,7579.974
2014-03-26,7622.511
2014-03-27,7609.446
2014-03-28,7622.382
2014-03-31,7761.978
2014-04-01,7743.071
2014-04-02,7777.573
2014-04-03,7720.93
2014-04-04,7707.81
2014-04-07,7698.813
2014-04-08,7772.688
2014-04-09,7807.069
2014-04-10,7840.968
2014-04-11,7743.702
2014-04-14,7764.292
2014-04-15,7752.971
2014-04-16,7762.18
2014-04-17,7803.245
2014-04-18,7803.245
2014-04-21,7778.079
2014-04-22,7852.154
2014-04-23,7884.234
2014-04-24,7852.393
2014-04-25,7844.754
2014-04-28,7866.501
2014-04-29,7917.138
2014-04-30,7971.795
2014-05-01,7980.859
2014-05-02,7989.203
2014-05-05,8010.875
2014-05-06,8053.245
