Date,SWITZERLAND VALUE Standard (Large+Mid Cap)
2005-06-14,5381.895
2005-06-15,5409.197
2005-06-16,5411.611
2005-06-17,5476.406
2005-06-20,5406.864
2005-06-21,5453.701
2005-06-22,5455.981
2005-06-23,5420.357
2005-06-24,5379.816
2005-06-27,5377.116
2005-06-28,5358.872
2005-06-29,5393.27
2005-06-30,5383.061
2005-07-01,5348.19
2005-07-04,5335.56
2005-07-05,5319.622
2005-07-06,5354.392
2005-07-07,5327.577
2005-07-08,5361.219
2005-07-11,5477.315
2005-07-12,5511.586
2005-07-13,5517.762
2005-07-14,5571.644
2005-07-15,5536.123
2005-07-18,5532.037
2005-07-19,5511.032
2005-07-20,5514.293
2005-07-21,5564.685
2005-07-22,5558.636
2005-07-25,5539.739
2005-07-26,5543.869
2005-07-27,5594.992
2005-07-28,5674.484
2005-07-29,5686.008
2005-08-01,5713.817
2005-08-02,5751.05
2005-08-03,5793.234
2005-08-04,5767.337
2005-08-05,5744.832
2005-08-08,5797.05
2005-08-09,5780.951
2005-08-10,5871.165
2005-08-11,5909.65
2005-08-12,5891.061
2005-08-15,5869.63
2005-08-16,5843.332
2005-08-17,5829.836
2005-08-18,5733.719
2005-08-19,5754.488
2005-08-22,5787.879
2005-08-23,5725.176
2005-08-24,5732.409
2005-08-25,5714.431
2005-08-26,5727.204
2005-08-29,5704.892
2005-08-30,5635.727
2005-08-31,5744.845
2005-09-01,5868.195
2005-09-02,5895.111
2005-09-05,5889.197
2005-09-06,5945.541
2005-09-07,6015.906
2005-09-08,5985.553
2005-09-09,5999.696
2005-09-12,5947.057
2005-09-13,5896.319
2005-09-14,5956.635
2005-09-15,5935.617
2005-09-16,5970.12
2005-09-19,5937.492
2005-09-20,5964.491
2005-09-21,5923.655
2005-09-22,5833.846
2005-09-23,5828.551
2005-09-26,5886.91
2005-09-27,5885.297
2005-09-28,5963.479
2005-09-29,5905.841
2005-09-30,5944.821
2005-10-03,5960.15
2005-10-04,6020.459
2005-10-05,5999.714
2005-10-06,6012.349
2005-10-07,5997.561
2005-10-10,5963.886
2005-10-11,5940.765
2005-10-12,5917.911
2005-10-13,5807.327
2005-10-14,5887.298
2005-10-17,5851.635
2005-10-18,5761.194
2005-10-19,5674.285
2005-10-20,5768.939
2005-10-21,5791.388
2005-10-24,5820.978
2005-10-25,5898.846
2005-10-26,5905.915
2005-10-27,5891.89
2005-10-28,5824.146
2005-10-31,5904.255
2005-11-01,5995.504
2005-11-02,6111.225
2005-11-03,6182.396
2005-11-04,6057.036
2005-11-07,6083.828
2005-11-08,6047.306
2005-11-09,6062.891
2005-11-10,6088.965
2005-11-11,6156.274
2005-11-14,6142.125
2005-11-15,6117.355
2005-11-16,6053.094
2005-11-17,6190.227
2005-11-18,6267.522
2005-11-21,6298.636
2005-11-22,6268.986
2005-11-23,6331.835
2005-11-24,6358.017
2005-11-25,6351.013
2005-11-28,6344.717
2005-11-29,6330.961
2005-11-30,6300.886
2005-12-01,6393.884
2005-12-02,6457.23
2005-12-05,6509.786
2005-12-06,6559.262
2005-12-07,6484.663
2005-12-08,6520.522
2005-12-09,6505.284
2005-12-12,6585.725
2005-12-13,6572.577
2005-12-14,6588.205
2005-12-15,6488.594
2005-12-16,6563.116
2005-12-19,6553.655
2005-12-20,6459.855
2005-12-21,6466.105
2005-12-22,6448.734
2005-12-23,6433.499
2005-12-26,6433.499
2005-12-27,6453.478
2005-12-28,6486.482
2005-12-29,6497.101
2005-12-30,6447.377
2006-01-02,6447.377
2006-01-03,6640.43
2006-01-04,6814.715
2006-01-05,6802.8
2006-01-06,6870.363
2006-01-09,6827.347
2006-01-10,6787.843
2006-01-11,6903.168
2006-01-12,6898.451
2006-01-13,6875.144
2006-01-16,6901.282
2006-01-17,6810.509
2006-01-18,6749.037
2006-01-19,6855.103
2006-01-20,6732.854
2006-01-23,6874.559
2006-01-24,6827.833
2006-01-25,6819.358
2006-01-26,6914.291
2006-01-27,6876.306
2006-01-30,6840.872
2006-01-31,6868.932
2006-02-01,6888.189
2006-02-02,6824.71
2006-02-03,6814.614
2006-02-06,6854.256
2006-02-07,6848.987
2006-02-08,6848.257
2006-02-09,6883.15
2006-02-10,6876.236
2006-02-13,6898.442
2006-02-14,6835.007
2006-02-15,6747.072
2006-02-16,6861.478
2006-02-17,6857.171
2006-02-20,6934.524
2006-02-21,6989.542
2006-02-22,6999.794
2006-02-23,6939.772
2006-02-24,6854.766
2006-02-27,6846.424
2006-02-28,6820.756
2006-03-01,6888.209
2006-03-02,6830.579
2006-03-03,6860.384
2006-03-06,6874.841
2006-03-07,6741.233
2006-03-08,6695.019
2006-03-09,6699.033
2006-03-10,6772.871
2006-03-13,6850.529
2006-03-14,6947.86
2006-03-15,6917.49
2006-03-16,6970.258
2006-03-17,6983.713
2006-03-20,7020.327
2006-03-21,6951.436
2006-03-22,6946.951
2006-03-23,6861.549
2006-03-24,6893.724
2006-03-27,6861.467
2006-03-28,6879.833
2006-03-29,6824.0
2006-03-30,6939.158
2006-03-31,6917.853
2006-04-03,6967.831
2006-04-04,7046.962
2006-04-05,7113.675
2006-04-06,7106.46
2006-04-07,7038.619
2006-04-10,7034.148
2006-04-11,6980.241
2006-04-12,6984.301
2006-04-13,7000.847
2006-04-14,7000.847
2006-04-17,7128.04
2006-04-18,7138.627
2006-04-19,7251.292
2006-04-20,7242.97
2006-04-21,7280.309
2006-04-24,7293.588
2006-04-25,7276.453
2006-04-26,7316.866
2006-04-27,7378.658
2006-04-28,7463.461
2006-05-01,7507.829
2006-05-02,7528.59
2006-05-03,7419.876
2006-05-04,7499.858
2006-05-05,7670.722
2006-05-08,7709.702
2006-05-09,7734.404
2006-05-10,7739.729
2006-05-11,7741.207
2006-05-12,7649.905
2006-05-15,7527.11
2006-05-16,7522.391
2006-05-17,7252.631
2006-05-18,7178.036
2006-05-19,7144.512
2006-05-22,7042.683
2006-05-23,7170.627
2006-05-24,7050.017
2006-05-25,7050.017
2006-05-26,7165.782
2006-05-29,7197.466
2006-05-30,7124.533
2006-05-31,7185.927
2006-06-01,7193.638
2006-06-02,7299.172
2006-06-05,7312.809
2006-06-06,7060.294
2006-06-07,7062.401
2006-06-08,6814.214
2006-06-09,6916.649
2006-06-12,6804.81
2006-06-13,6608.375
2006-06-14,6671.483
2006-06-15,6843.358
2006-06-16,6808.293
2006-06-19,6830.704
2006-06-20,6867.077
2006-06-21,6920.344
2006-06-22,6918.374
2006-06-23,6874.47
2006-06-26,6861.444
2006-06-27,6829.586
2006-06-28,6827.775
2006-06-29,6918.103
2006-06-30,7157.214
2006-07-03,7211.946
2006-07-04,7201.762
2006-07-05,7092.976
2006-07-06,7127.965
2006-07-07,7149.671
2006-07-10,7123.775
2006-07-11,7080.11
2006-07-12,7043.745
2006-07-13,6970.329
2006-07-14,6875.855
2006-07-17,6808.884
2006-07-18,6724.416
2006-07-19,6903.349
2006-07-20,6964.167
2006-07-21,6950.253
2006-07-24,7030.776
2006-07-25,7028.16
2006-07-26,7060.958
2006-07-27,7225.971
2006-07-28,7330.438
2006-07-31,7320.351
2006-08-01,7293.991
2006-08-02,7313.972
2006-08-03,7219.299
2006-08-04,7340.653
2006-08-07,7240.42
2006-08-08,7228.487
2006-08-09,7316.283
2006-08-10,7223.03
2006-08-11,7236.368
2006-08-14,7262.632
2006-08-15,7391.015
2006-08-16,7491.324
2006-08-17,7521.001
2006-08-18,7458.161
2006-08-21,7482.927
2006-08-22,7457.016
2006-08-23,7465.4
2006-08-24,7459.461
2006-08-25,7437.323
2006-08-28,7499.742
2006-08-29,7528.442
2006-08-30,7589.146
2006-08-31,7555.235
2006-09-01,7586.149
2006-09-04,7665.734
2006-09-05,7628.228
2006-09-06,7558.392
2006-09-07,7496.491
2006-09-08,7498.239
2006-09-11,7493.869
2006-09-12,7556.232
2006-09-13,7551.733
2006-09-14,7575.704
2006-09-15,7586.729
2006-09-18,7631.747
2006-09-19,7625.612
2006-09-20,7717.194
2006-09-21,7765.077
2006-09-22,7798.013
2006-09-25,7756.715
2006-09-26,7840.156
2006-09-27,7819.724
2006-09-28,7803.789
2006-09-29,7785.749
2006-10-02,7817.274
2006-10-03,7795.57
2006-10-04,7838.951
2006-10-05,7902.075
2006-10-06,7873.923
2006-10-09,7900.771
2006-10-10,7931.218
2006-10-11,7919.311
2006-10-12,7965.265
2006-10-13,7910.429
2006-10-16,7896.594
2006-10-17,7813.463
2006-10-18,7874.126
2006-10-19,7866.579
2006-10-20,7876.317
2006-10-23,7882.902
2006-10-24,7834.049
2006-10-25,7867.046
2006-10-26,7930.385
2006-10-27,7991.769
2006-10-30,7965.819
2006-10-31,7881.097
2006-11-01,7934.827
2006-11-02,7977.007
2006-11-03,7957.306
2006-11-06,8054.692
2006-11-07,8168.039
2006-11-08,8099.967
2006-11-09,8143.185
2006-11-10,8213.155
2006-11-13,8207.169
2006-11-14,8213.093
2006-11-15,8217.353
2006-11-16,8217.363
2006-11-17,8194.456
2006-11-20,8198.914
2006-11-21,8233.471
2006-11-22,8305.064
2006-11-23,8321.385
2006-11-24,8304.892
2006-11-27,8174.847
2006-11-28,8166.782
2006-11-29,8239.124
2006-11-30,8234.737
2006-12-01,8249.664
2006-12-04,8302.759
2006-12-05,8285.041
2006-12-06,8352.419
2006-12-07,8369.267
2006-12-08,8332.465
2006-12-11,8328.004
2006-12-12,8406.276
2006-12-13,8403.438
2006-12-14,8453.388
2006-12-15,8412.152
2006-12-18,8400.105
2006-12-19,8398.374
2006-12-20,8400.41
2006-12-21,8421.805
2006-12-22,8376.01
2006-12-25,8376.01
2006-12-26,8363.652
2006-12-27,8420.333
2006-12-28,8443.617
2006-12-29,8427.501
2007-01-01,8427.501
2007-01-02,8477.154
2007-01-03,8513.651
2007-01-04,8443.421
2007-01-05,8311.658
2007-01-08,8280.85
2007-01-09,8294.955
2007-01-10,8248.696
2007-01-11,8328.839
2007-01-12,8388.216
2007-01-15,8422.139
2007-01-16,8389.77
2007-01-17,8425.306
2007-01-18,8414.946
2007-01-19,8465.113
2007-01-22,8479.044
2007-01-23,8546.639
2007-01-24,8506.837
2007-01-25,8504.191
2007-01-26,8368.327
2007-01-29,8448.532
2007-01-30,8502.985
2007-01-31,8561.784
2007-02-01,8651.244
2007-02-02,8664.614
2007-02-05,8630.648
2007-02-06,8646.96
2007-02-07,8730.397
2007-02-08,8658.355
2007-02-09,8744.002
2007-02-12,8678.121
2007-02-13,8682.35
2007-02-14,8781.398
2007-02-15,8871.583
2007-02-16,8897.259
2007-02-19,8962.235
2007-02-20,8924.992
2007-02-21,8789.484
2007-02-22,8876.129
2007-02-23,8942.186
2007-02-26,8953.026
2007-02-27,8704.89
2007-02-28,8552.89
2007-03-01,8567.162
2007-03-02,8611.157
2007-03-05,8482.184
2007-03-06,8501.006
2007-03-07,8634.252
2007-03-08,8676.192
2007-03-09,8669.457
2007-03-12,8684.257
2007-03-13,8630.225
2007-03-14,8402.474
2007-03-15,8529.655
2007-03-16,8581.532
2007-03-19,8699.696
2007-03-20,8729.01
2007-03-21,8778.021
2007-03-22,8947.905
2007-03-23,8949.643
2007-03-26,8869.855
2007-03-27,8833.515
2007-03-28,8783.761
2007-03-29,8805.912
2007-03-30,8786.35
2007-04-02,8885.784
2007-04-03,8951.739
2007-04-04,8941.545
2007-04-05,9003.521
2007-04-06,9003.521
2007-04-09,8920.067
2007-04-10,9057.613
2007-04-11,9058.216
2007-04-12,9055.29
2007-04-13,9080.139
2007-04-16,9201.627
2007-04-17,9175.323
2007-04-18,9243.775
2007-04-19,9229.604
2007-04-20,9357.935
2007-04-23,9394.927
2007-04-24,9426.723
2007-04-25,9534.917
2007-04-26,9505.851
2007-04-27,9468.783
2007-04-30,9483.905
2007-05-01,9424.548
2007-05-02,9450.938
2007-05-03,9407.988
2007-05-04,9483.534
2007-05-07,9494.216
2007-05-08,9352.378
2007-05-09,9443.766
2007-05-10,9379.371
2007-05-11,9467.012
2007-05-14,9432.671
2007-05-15,9438.732
2007-05-16,9367.774
2007-05-17,9306.669
2007-05-18,9358.261
2007-05-21,9343.078
2007-05-22,9309.05
2007-05-23,9419.366
2007-05-24,9284.147
2007-05-25,9303.607
2007-05-28,9303.607
2007-05-29,9373.268
2007-05-30,9353.805
2007-05-31,9445.265
2007-06-01,9480.43
2007-06-04,9504.745
2007-06-05,9458.057
2007-06-06,9343.389
2007-06-07,9153.972
2007-06-08,9054.275
2007-06-11,9070.098
2007-06-12,9029.878
2007-06-13,8963.277
2007-06-14,9106.14
2007-06-15,9213.695
2007-06-18,9205.963
2007-06-19,9183.229
2007-06-20,9223.021
2007-06-21,9077.017
2007-06-22,9035.363
2007-06-25,9034.821
2007-06-26,8966.571
2007-06-27,8890.008
2007-06-28,9005.726
2007-06-29,9091.991
2007-07-02,9186.878
2007-07-03,9214.027
2007-07-04,9252.524
2007-07-05,9173.301
2007-07-06,9223.246
2007-07-09,9275.949
2007-07-10,9314.464
2007-07-11,9324.671
2007-07-12,9344.193
2007-07-13,9391.999
2007-07-16,9427.173
2007-07-17,9357.0
2007-07-18,9228.566
2007-07-19,9286.943
2007-07-20,9160.225
2007-07-23,9134.361
2007-07-24,9061.626
2007-07-25,8846.124
2007-07-26,8642.26
2007-07-27,8659.227
2007-07-30,8680.101
2007-07-31,8862.633
2007-08-01,8880.343
2007-08-02,8750.478
2007-08-03,8735.21
2007-08-06,8764.329
2007-08-07,8859.091
2007-08-08,9073.954
2007-08-09,8888.291
2007-08-10,8618.931
2007-08-13,8703.38
2007-08-14,8510.876
2007-08-15,8693.508
2007-08-16,8464.385
2007-08-17,8739.757
2007-08-20,8746.584
2007-08-21,8799.577
2007-08-22,8861.008
2007-08-23,8878.706
2007-08-24,8997.782
2007-08-27,9063.224
2007-08-28,8956.447
2007-08-29,8974.44
2007-08-30,8997.714
2007-08-31,9059.532
2007-09-03,9065.427
2007-09-04,9104.945
2007-09-05,9030.515
2007-09-06,9024.488
2007-09-07,8952.534
2007-09-10,8929.742
2007-09-11,9037.421
2007-09-12,9131.404
2007-09-13,9207.059
2007-09-14,9087.2
2007-09-17,8988.385
2007-09-18,9090.701
2007-09-19,9347.939
2007-09-20,9289.859
2007-09-21,9272.374
2007-09-24,9236.435
2007-09-25,9214.879
2007-09-26,9226.451
2007-09-27,9274.425
2007-09-28,9366.216
2007-10-01,9469.079
2007-10-02,9464.186
2007-10-03,9460.914
2007-10-04,9438.215
2007-10-05,9457.204
2007-10-08,9417.425
2007-10-09,9465.185
2007-10-10,9519.437
2007-10-11,9533.035
2007-10-12,9483.794
2007-10-15,9499.869
2007-10-16,9401.471
2007-10-17,9431.017
2007-10-18,9465.803
2007-10-19,9375.372
2007-10-22,9254.089
2007-10-23,9353.87
2007-10-24,9294.679
2007-10-25,9420.922
2007-10-26,9505.832
2007-10-29,9546.887
2007-10-30,9478.932
2007-10-31,9593.201
2007-11-01,9393.693
2007-11-02,9271.0
2007-11-05,9188.532
2007-11-06,9315.004
2007-11-07,9344.778
2007-11-08,9312.625
2007-11-09,9140.349
2007-11-12,9155.719
2007-11-13,9296.144
2007-11-14,9427.466
2007-11-15,9396.048
2007-11-16,9316.491
2007-11-19,9118.625
2007-11-20,9161.679
2007-11-21,8863.952
2007-11-22,8889.17
2007-11-23,9009.342
2007-11-26,9044.808
2007-11-27,9144.701
2007-11-28,9282.415
2007-11-29,9347.827
2007-11-30,9313.084
2007-12-03,9203.735
2007-12-04,9147.309
2007-12-05,9219.041
2007-12-06,9270.704
2007-12-07,9408.347
2007-12-10,9605.409
2007-12-11,9480.816
2007-12-12,9403.733
2007-12-13,9098.653
2007-12-14,9072.087
2007-12-17,8868.03
2007-12-18,8824.646
2007-12-19,8707.462
2007-12-20,8673.606
2007-12-21,8702.857
2007-12-24,8691.207
2007-12-25,8691.207
2007-12-26,8748.25
2007-12-27,8862.62
2007-12-28,8941.59
2007-12-31,8916.712
2008-01-01,8916.712
2008-01-02,9029.97
2008-01-03,8862.203
2008-01-04,8717.865
2008-01-07,8490.3
2008-01-08,8529.856
2008-01-09,8493.518
2008-01-10,8565.321
2008-01-11,8651.797
2008-01-14,8838.419
2008-01-15,8683.598
2008-01-16,8402.687
2008-01-17,8214.416
2008-01-18,7858.976
2008-01-21,7264.25
2008-01-22,7766.932
2008-01-23,7823.205
2008-01-24,8480.558
2008-01-25,8299.601
2008-01-28,8253.166
2008-01-29,8444.119
2008-01-30,8402.507
2008-01-31,8314.506
2008-02-01,8457.9
2008-02-04,8340.304
2008-02-05,7931.931
2008-02-06,7932.812
2008-02-07,7704.47
2008-02-08,7690.268
2008-02-11,7513.937
2008-02-12,7749.085
2008-02-13,7709.165
2008-02-14,7568.837
2008-02-15,7420.09
2008-02-18,7478.377
2008-02-19,7405.426
2008-02-20,7375.658
2008-02-21,7460.595
2008-02-22,7391.454
2008-02-25,7577.697
2008-02-26,7757.161
2008-02-27,7930.702
2008-02-28,7807.788
2008-02-29,7752.037
2008-03-03,7560.746
2008-03-04,7452.46
2008-03-05,7506.111
2008-03-06,7301.842
2008-03-07,7237.293
2008-03-10,7093.805
2008-03-11,7249.751
2008-03-12,7632.781
2008-03-13,7499.916
2008-03-14,7304.167
2008-03-17,6819.935
2008-03-18,7345.127
2008-03-19,7376.263
2008-03-20,7176.91
2008-03-21,7176.91
2008-03-24,7092.36
2008-03-25,7615.89
2008-03-26,7598.376
2008-03-27,7687.929
2008-03-28,7573.246
2008-03-31,7626.22
2008-04-01,8044.865
2008-04-02,8289.333
2008-04-03,8075.516
2008-04-04,8283.154
2008-04-07,8413.923
2008-04-08,8407.392
2008-04-09,8258.115
2008-04-10,8225.065
2008-04-11,8171.17
2008-04-14,8025.054
2008-04-15,8009.079
2008-04-16,8152.434
2008-04-17,8087.208
2008-04-18,8252.713
2008-04-21,8316.271
2008-04-22,8260.975
2008-04-23,8073.012
2008-04-24,8077.021
2008-04-25,8277.275
2008-04-28,8445.54
2008-04-29,8335.989
2008-04-30,8279.662
2008-05-01,8227.527
2008-05-02,8471.318
2008-05-05,8493.17
2008-05-06,8274.972
2008-05-07,8221.042
2008-05-08,8087.984
2008-05-09,8023.965
2008-05-12,8012.453
2008-05-13,7985.157
2008-05-14,7957.664
2008-05-15,8045.083
2008-05-16,8005.395
2008-05-19,8009.447
2008-05-20,7972.137
2008-05-21,7874.344
2008-05-22,7829.235
2008-05-23,7751.88
2008-05-26,7550.812
2008-05-27,7501.954
2008-05-28,7451.743
2008-05-29,7406.58
2008-05-30,7375.022
2008-06-02,7286.927
2008-06-03,7303.463
2008-06-04,7312.284
2008-06-05,7426.89
2008-06-06,7288.863
2008-06-09,7143.656
2008-06-10,7043.152
2008-06-11,6961.096
2008-06-12,6957.806
2008-06-13,7079.785
2008-06-16,7118.093
2008-06-17,7145.411
2008-06-18,7003.385
2008-06-19,6798.62
2008-06-20,6735.155
2008-06-23,6498.454
2008-06-24,6597.155
2008-06-25,6775.75
2008-06-26,6634.167
2008-06-27,6606.685
2008-06-30,6540.238
2008-07-01,6306.827
2008-07-02,6316.882
2008-07-03,6334.785
2008-07-04,6218.944
2008-07-07,6108.459
2008-07-08,6023.803
2008-07-09,6232.516
2008-07-10,6164.537
2008-07-11,6052.29
2008-07-14,6057.366
2008-07-15,5899.625
2008-07-16,5892.691
2008-07-17,6197.04
2008-07-18,6453.344
2008-07-21,6550.011
2008-07-22,6508.159
2008-07-23,6740.512
2008-07-24,6803.597
2008-07-25,6509.035
2008-07-28,6352.71
2008-07-29,6259.406
2008-07-30,6383.35
2008-07-31,6426.689
2008-08-01,6423.011
2008-08-04,6291.503
2008-08-05,6542.24
2008-08-06,6674.585
2008-08-07,6642.208
2008-08-08,6520.129
2008-08-11,6710.577
2008-08-12,6612.189
2008-08-13,6306.724
2008-08-14,6363.237
2008-08-15,6349.393
2008-08-18,6352.074
2008-08-19,6127.733
2008-08-20,6183.993
2008-08-21,6193.042
2008-08-22,6312.227
2008-08-25,6302.79
2008-08-26,6279.443
2008-08-27,6222.007
2008-08-28,6431.626
2008-08-29,6482.711
2008-09-01,6431.574
2008-09-02,6517.819
2008-09-03,6499.702
2008-09-04,6284.277
2008-09-05,6123.081
2008-09-08,6423.496
2008-09-09,6429.259
2008-09-10,6236.622
2008-09-11,6092.861
2008-09-12,6262.383
2008-09-15,5836.723
2008-09-16,5389.32
2008-09-17,5318.894
2008-09-18,5482.098
2008-09-19,6440.526
2008-09-22,6351.236
2008-09-23,6161.271
2008-09-24,6264.442
2008-09-25,6517.503
2008-09-26,6344.199
2008-09-29,5802.914
2008-09-30,5783.146
2008-10-01,5915.223
2008-10-02,5964.375
2008-10-03,6374.027
2008-10-06,5719.309
2008-10-07,5492.205
2008-10-08,5048.789
2008-10-09,4919.642
2008-10-10,4412.537
2008-10-13,5024.237
2008-10-14,5578.997
2008-10-15,5143.343
2008-10-16,4918.473
2008-10-17,4971.105
2008-10-20,4927.918
2008-10-21,4969.652
2008-10-22,4707.657
2008-10-23,4540.711
2008-10-24,4381.939
2008-10-27,4005.249
2008-10-28,3977.228
2008-10-29,4590.926
2008-10-30,4729.928
2008-10-31,4912.062
2008-11-03,4927.844
2008-11-04,5181.013
2008-11-05,5006.99
2008-11-06,4568.478
2008-11-07,4552.412
2008-11-10,4605.427
2008-11-11,4267.755
2008-11-12,4043.463
2008-11-13,3941.392
2008-11-14,3996.178
2008-11-17,3811.561
2008-11-18,3737.411
2008-11-19,3432.282
2008-11-20,3218.843
2008-11-21,3214.143
2008-11-24,3696.51
2008-11-25,3907.981
2008-11-26,3887.449
2008-11-27,4120.452
2008-11-28,4203.363
2008-12-01,3832.693
2008-12-02,3894.185
2008-12-03,3781.137
2008-12-04,4009.077
2008-12-05,3832.221
2008-12-08,4258.659
2008-12-09,4276.117
2008-12-10,4313.443
2008-12-11,4258.698
2008-12-12,4136.092
2008-12-15,4144.342
2008-12-16,4200.347
2008-12-17,4467.554
2008-12-18,4578.9
2008-12-19,4263.145
2008-12-22,4183.659
2008-12-23,4254.604
2008-12-24,4296.564
2008-12-25,4296.564
2008-12-26,4314.629
2008-12-29,4455.621
2008-12-30,4515.427
2008-12-31,4464.306
2009-01-01,4464.306
2009-01-02,4436.587
2009-01-05,4602.726
2009-01-06,4550.548
2009-01-07,4586.773
2009-01-08,4527.35
2009-01-09,4475.338
2009-01-12,4365.056
2009-01-13,4190.066
2009-01-14,4023.242
2009-01-15,3977.697
2009-01-16,4060.876
2009-01-19,3777.278
2009-01-20,3523.014
2009-01-21,3483.769
2009-01-22,3510.251
2009-01-23,3413.528
2009-01-26,3684.821
2009-01-27,3674.936
2009-01-28,3961.51
2009-01-29,3841.019
2009-01-30,3700.325
2009-02-02,3614.832
2009-02-03,3675.497
2009-02-04,3875.799
2009-02-05,3645.062
2009-02-06,3578.067
2009-02-09,3618.879
2009-02-10,3601.025
2009-02-11,3570.067
2009-02-12,3532.6
2009-02-13,3628.333
2009-02-16,3480.912
2009-02-17,3225.977
2009-02-18,3210.223
2009-02-19,3204.075
2009-02-20,2995.716
2009-02-23,2931.14
2009-02-24,2891.311
2009-02-25,2901.165
2009-02-26,3133.411
2009-02-27,3098.968
2009-03-02,2867.479
2009-03-03,2795.306
2009-03-04,2879.145
2009-03-05,2679.109
2009-03-06,2596.766
2009-03-09,2470.247
2009-03-10,2733.466
2009-03-11,2867.719
2009-03-12,2878.363
2009-03-13,2976.683
2009-03-16,3103.217
2009-03-17,3108.725
2009-03-18,3218.134
2009-03-19,3478.248
2009-03-20,3542.901
2009-03-23,3740.71
2009-03-24,3631.419
2009-03-25,3740.079
2009-03-26,3740.986
2009-03-27,3536.786
2009-03-30,3320.53
2009-03-31,3570.721
2009-04-01,3675.046
2009-04-02,3995.739
2009-04-03,3929.974
2009-04-06,3819.205
2009-04-07,3732.122
2009-04-08,3771.325
2009-04-09,3937.716
2009-04-10,3937.716
2009-04-13,3984.569
2009-04-14,4056.547
2009-04-15,3960.217
2009-04-16,4171.749
2009-04-17,4100.299
2009-04-20,3889.114
2009-04-21,3922.412
2009-04-22,4070.493
2009-04-23,4184.181
2009-04-24,4335.622
2009-04-27,4355.675
2009-04-28,4231.438
2009-04-29,4462.011
2009-04-30,4557.4
2009-05-01,4565.015
2009-05-04,4648.827
2009-05-05,4593.045
2009-05-06,4575.847
2009-05-07,4566.879
2009-05-08,4847.421
2009-05-11,4882.413
2009-05-12,4833.096
2009-05-13,4539.239
2009-05-14,4662.329
2009-05-15,4687.284
2009-05-18,4782.401
2009-05-19,4947.97
2009-05-20,4990.064
2009-05-21,4967.451
2009-05-22,4906.978
2009-05-25,4914.003
2009-05-26,4955.479
2009-05-27,5012.086
2009-05-28,4917.173
2009-05-29,5037.146
2009-06-01,5012.002
2009-06-02,5223.6
2009-06-03,5104.333
2009-06-04,5194.946
2009-06-05,5194.483
2009-06-08,5097.984
2009-06-09,5109.142
2009-06-10,5186.876
2009-06-11,5278.85
2009-06-12,5215.194
2009-06-15,5051.464
2009-06-16,5029.193
2009-06-17,4914.506
2009-06-18,4987.195
2009-06-19,4986.879
2009-06-22,4842.486
2009-06-23,4833.083
2009-06-24,4910.992
2009-06-25,4810.379
2009-06-26,4877.026
2009-06-29,5002.861
2009-06-30,4923.291
2009-07-01,5023.991
2009-07-02,4862.477
2009-07-03,4846.681
2009-07-06,4781.393
2009-07-07,4728.006
2009-07-08,4606.722
2009-07-09,4643.647
2009-07-10,4613.703
2009-07-13,4712.127
2009-07-14,4777.178
2009-07-15,4963.426
2009-07-16,5024.117
2009-07-17,5025.447
2009-07-20,5152.756
2009-07-21,5227.987
2009-07-22,5191.714
2009-07-23,5282.923
2009-07-24,5310.715
2009-07-27,5326.809
2009-07-28,5208.853
2009-07-29,5264.439
2009-07-30,5376.266
2009-07-31,5482.228
2009-08-03,5689.242
2009-08-04,5678.338
2009-08-05,5677.372
2009-08-06,5733.97
2009-08-07,5744.386
2009-08-10,5768.24
2009-08-11,5655.988
2009-08-12,5800.898
2009-08-13,5857.949
2009-08-14,5824.969
2009-08-17,5664.709
2009-08-18,5764.065
2009-08-19,5875.992
2009-08-20,5883.937
2009-08-21,6037.16
2009-08-24,6171.02
2009-08-25,6248.309
2009-08-26,6166.5
2009-08-27,6097.397
2009-08-28,6275.147
2009-08-31,6230.844
2009-09-01,6138.692
2009-09-02,6005.486
2009-09-03,5987.974
2009-09-04,6001.31
2009-09-07,6139.89
2009-09-08,6258.123
2009-09-09,6335.13
2009-09-10,6379.103
2009-09-11,6392.774
2009-09-14,6364.612
2009-09-15,6315.382
2009-09-16,6435.175
2009-09-17,6509.236
2009-09-18,6566.905
2009-09-21,6457.513
2009-09-22,6553.002
2009-09-23,6588.817
2009-09-24,6478.167
2009-09-25,6415.405
2009-09-28,6468.602
2009-09-29,6451.073
2009-09-30,6522.783
2009-10-01,6457.046
2009-10-02,6384.833
2009-10-05,6452.574
2009-10-06,6664.21
2009-10-07,6600.988
2009-10-08,6662.492
2009-10-09,6720.07
2009-10-12,6879.448
2009-10-13,6779.419
2009-10-14,6847.188
2009-10-15,6819.938
2009-10-16,6750.95
2009-10-19,6782.363
2009-10-20,6754.374
2009-10-21,6803.076
2009-10-22,6824.491
2009-10-23,6833.724
2009-10-26,6595.945
2009-10-27,6485.009
2009-10-28,6252.043
2009-10-29,6386.725
2009-10-30,6241.832
2009-11-02,6248.828
2009-11-03,6223.257
2009-11-04,6460.113
2009-11-05,6384.736
2009-11-06,6352.213
2009-11-09,6514.61
2009-11-10,6434.129
2009-11-11,6547.473
2009-11-12,6518.89
2009-11-13,6518.505
2009-11-16,6719.685
2009-11-17,6588.808
2009-11-18,6589.556
2009-11-19,6405.206
2009-11-20,6332.74
2009-11-23,6522.915
2009-11-24,6508.631
2009-11-25,6574.389
2009-11-26,6351.095
2009-11-27,6427.174
