Date,CANADA SMID VALUE SMID (Small+Mid Cap)
2005-11-09,633.787
2005-11-10,632.623
2005-11-11,636.712
2005-11-14,634.471
2005-11-15,632.795
2005-11-16,638.885
2005-11-17,646.808
2005-11-18,644.58
2005-11-21,653.413
2005-11-22,656.826
2005-11-23,666.612
2005-11-24,669.094
2005-11-25,666.001
2005-11-28,667.666
2005-11-29,669.196
2005-11-30,662.099
2005-12-01,671.064
2005-12-02,670.97
2005-12-05,675.858
2005-12-06,681.75
2005-12-07,681.846
2005-12-08,682.554
2005-12-09,682.853
2005-12-12,680.41
2005-12-13,686.05
2005-12-14,682.894
2005-12-15,682.117
2005-12-16,683.053
2005-12-19,680.16
2005-12-20,671.521
2005-12-21,677.267
2005-12-22,682.245
2005-12-23,683.037
2005-12-26,683.037
2005-12-27,679.398
2005-12-28,689.116
2005-12-29,690.137
2005-12-30,688.246
2006-01-02,688.246
2006-01-03,699.303
2006-01-04,704.376
2006-01-05,699.725
2006-01-06,705.648
2006-01-09,705.215
2006-01-10,710.298
2006-01-11,715.702
2006-01-12,710.035
2006-01-13,708.315
2006-01-16,716.206
2006-01-17,711.459
2006-01-18,700.921
2006-01-19,711.81
2006-01-20,716.115
2006-01-23,723.664
2006-01-24,718.734
2006-01-25,726.708
2006-01-26,729.763
2006-01-27,736.682
2006-01-30,741.41
2006-01-31,740.517
2006-02-01,743.223
2006-02-02,742.698
2006-02-03,738.58
2006-02-06,742.665
2006-02-07,725.767
2006-02-08,723.56
2006-02-09,731.342
2006-02-10,719.395
2006-02-13,707.712
2006-02-14,715.805
2006-02-15,715.085
2006-02-16,718.817
2006-02-17,725.988
2006-02-20,730.902
2006-02-21,733.216
2006-02-22,736.669
2006-02-23,729.529
2006-02-24,732.05
2006-02-27,733.853
2006-02-28,735.167
2006-03-01,743.854
2006-03-02,753.303
2006-03-03,750.195
2006-03-06,744.696
2006-03-07,734.195
2006-03-08,729.037
2006-03-09,725.962
2006-03-10,728.746
2006-03-13,730.914
2006-03-14,739.536
2006-03-15,746.944
2006-03-16,750.123
2006-03-17,741.842
2006-03-20,737.446
2006-03-21,737.931
2006-03-22,738.366
2006-03-23,738.267
2006-03-24,743.662
2006-03-27,743.367
2006-03-28,736.382
2006-03-29,746.814
2006-03-30,759.871
2006-03-31,751.938
2006-04-03,755.713
2006-04-04,760.134
2006-04-05,768.951
2006-04-06,780.901
2006-04-07,777.629
2006-04-10,780.106
2006-04-11,776.303
2006-04-12,776.61
2006-04-13,779.207
2006-04-14,779.207
2006-04-17,789.053
2006-04-18,796.789
2006-04-19,803.688
2006-04-20,791.265
2006-04-21,801.815
2006-04-24,798.047
2006-04-25,802.414
2006-04-26,808.223
2006-04-27,802.308
2006-04-28,809.246
2006-05-01,817.135
2006-05-02,823.195
2006-05-03,817.392
2006-05-04,822.223
2006-05-05,830.886
2006-05-08,833.965
2006-05-09,846.113
2006-05-10,843.968
2006-05-11,838.578
2006-05-12,822.407
2006-05-15,805.225
2006-05-16,806.634
2006-05-17,798.526
2006-05-18,785.684
2006-05-19,779.085
2006-05-22,783.605
2006-05-23,784.864
2006-05-24,770.723
2006-05-25,793.176
2006-05-26,799.182
2006-05-29,805.415
2006-05-30,798.291
2006-05-31,796.152
2006-06-01,799.064
2006-06-02,806.031
2006-06-05,793.388
2006-06-06,775.944
2006-06-07,771.673
2006-06-08,758.231
2006-06-09,770.228
2006-06-12,758.792
2006-06-13,733.036
2006-06-14,735.082
2006-06-15,749.959
2006-06-16,744.686
2006-06-19,733.697
2006-06-20,733.897
2006-06-21,746.792
2006-06-22,738.283
2006-06-23,742.027
2006-06-26,747.345
2006-06-27,742.663
2006-06-28,740.861
2006-06-29,757.578
2006-06-30,764.736
2006-07-03,765.149
2006-07-04,780.613
2006-07-05,766.174
2006-07-06,770.114
2006-07-07,767.978
2006-07-10,757.68
2006-07-11,760.127
2006-07-12,755.394
2006-07-13,749.017
2006-07-14,750.795
2006-07-17,742.52
2006-07-18,742.232
2006-07-19,752.787
2006-07-20,741.948
2006-07-21,733.978
2006-07-24,743.029
2006-07-25,755.554
2006-07-26,759.481
2006-07-27,758.713
2006-07-28,765.026
2006-07-31,763.018
2006-08-01,761.499
2006-08-02,769.25
2006-08-03,768.066
2006-08-04,768.292
2006-08-07,773.953
2006-08-08,774.807
2006-08-09,769.197
2006-08-10,761.353
2006-08-11,766.976
2006-08-14,762.122
2006-08-15,769.318
2006-08-16,780.601
2006-08-17,781.247
2006-08-18,775.325
2006-08-21,781.713
2006-08-22,783.509
2006-08-23,786.196
2006-08-24,779.863
2006-08-25,782.294
2006-08-28,783.451
2006-08-29,780.953
2006-08-30,783.747
2006-08-31,786.913
2006-09-01,793.216
2006-09-04,792.786
2006-09-05,793.007
2006-09-06,790.026
2006-09-07,780.422
2006-09-08,773.784
2006-09-11,755.966
2006-09-12,761.971
2006-09-13,766.987
2006-09-14,764.307
2006-09-15,758.898
2006-09-18,765.724
2006-09-19,758.402
2006-09-20,751.036
2006-09-21,751.776
2006-09-22,750.114
2006-09-25,745.033
2006-09-26,750.74
2006-09-27,759.073
2006-09-28,766.353
2006-09-29,758.544
2006-10-02,758.545
2006-10-03,746.126
2006-10-04,743.086
2006-10-05,757.699
2006-10-06,753.451
2006-10-09,756.775
2006-10-10,756.568
2006-10-11,753.978
2006-10-12,759.361
2006-10-13,766.777
2006-10-16,775.373
2006-10-17,770.003
2006-10-18,773.527
2006-10-19,779.491
2006-10-20,786.591
2006-10-23,787.793
2006-10-24,795.2
2006-10-25,805.257
2006-10-26,805.627
2006-10-27,805.563
2006-10-30,801.66
2006-10-31,804.074
2006-11-01,771.703
2006-11-02,766.458
2006-11-03,778.24
2006-11-06,787.409
2006-11-07,788.176
2006-11-08,787.284
2006-11-09,784.86
2006-11-10,783.35
2006-11-13,775.97
2006-11-14,773.477
2006-11-15,779.621
2006-11-16,779.215
2006-11-17,777.138
2006-11-20,778.655
2006-11-21,793.285
2006-11-22,796.894
2006-11-23,800.007
2006-11-24,805.563
2006-11-27,803.57
2006-11-28,802.548
2006-11-29,808.508
2006-11-30,812.58
2006-12-01,809.742
2006-12-04,810.382
2006-12-05,817.279
2006-12-06,816.902
2006-12-07,820.02
2006-12-08,822.474
2006-12-11,819.007
2006-12-12,809.419
2006-12-13,809.909
2006-12-14,816.451
2006-12-15,811.527
2006-12-18,809.709
2006-12-19,807.965
2006-12-20,815.278
2006-12-21,808.29
2006-12-22,808.433
2006-12-25,808.433
2006-12-26,806.656
2006-12-27,811.918
2006-12-28,811.827
2006-12-29,811.752
2007-01-01,811.752
2007-01-02,810.807
2007-01-03,798.453
2007-01-04,785.508
2007-01-05,781.011
2007-01-08,784.221
2007-01-09,782.104
2007-01-10,785.625
2007-01-11,789.661
2007-01-12,802.571
2007-01-15,808.649
2007-01-16,805.222
2007-01-17,805.62
2007-01-18,805.08
2007-01-19,804.451
2007-01-22,802.993
2007-01-23,805.76
2007-01-24,807.037
2007-01-25,809.167
2007-01-26,809.254
2007-01-29,811.405
2007-01-30,814.789
2007-01-31,817.496
2007-02-01,824.554
2007-02-02,822.74
2007-02-05,826.953
2007-02-06,827.25
2007-02-07,824.431
2007-02-08,822.065
2007-02-09,825.08
2007-02-12,825.319
2007-02-13,832.734
2007-02-14,839.139
2007-02-15,848.735
2007-02-16,849.437
2007-02-19,850.841
2007-02-20,850.179
2007-02-21,855.17
2007-02-22,855.611
2007-02-23,861.865
2007-02-26,863.055
2007-02-27,836.842
2007-02-28,836.451
2007-03-01,832.434
2007-03-02,825.57
2007-03-05,810.269
2007-03-06,821.645
2007-03-07,827.6
2007-03-08,827.731
2007-03-09,833.349
2007-03-12,835.537
2007-03-13,825.354
2007-03-14,819.295
2007-03-15,822.107
2007-03-16,821.69
2007-03-19,831.117
2007-03-20,838.796
2007-03-21,851.372
2007-03-22,855.65
2007-03-23,858.042
2007-03-26,861.693
2007-03-27,858.12
2007-03-28,858.013
2007-03-29,860.007
2007-03-30,860.554
2007-04-02,863.484
2007-04-03,866.639
2007-04-04,868.628
2007-04-05,874.994
2007-04-06,874.994
2007-04-09,876.528
2007-04-10,879.126
2007-04-11,878.399
2007-04-12,891.049
2007-04-13,894.344
2007-04-16,906.063
2007-04-17,907.485
2007-04-18,910.906
2007-04-19,910.053
2007-04-20,919.323
2007-04-23,921.355
2007-04-24,919.41
2007-04-25,925.738
2007-04-26,921.88
2007-04-27,930.586
2007-04-30,927.849
2007-05-01,927.813
2007-05-02,937.114
2007-05-03,945.353
2007-05-04,946.552
2007-05-07,954.448
2007-05-08,955.341
2007-05-09,956.153
2007-05-10,956.14
2007-05-11,954.906
2007-05-14,955.354
2007-05-15,962.96
2007-05-16,963.494
2007-05-17,974.727
2007-05-18,981.393
2007-05-21,986.643
2007-05-22,991.234
2007-05-23,994.165
2007-05-24,980.168
2007-05-25,984.665
2007-05-28,987.169
2007-05-29,993.562
2007-05-30,993.784
2007-05-31,1000.0
2007-06-01,1009.317
2007-06-04,1028.046
2007-06-05,1024.032
2007-06-06,1017.854
2007-06-07,995.513
2007-06-08,998.964
2007-06-11,1002.566
2007-06-12,990.514
2007-06-13,994.221
2007-06-14,1003.995
2007-06-15,1013.975
2007-06-18,1010.108
2007-06-19,1018.28
2007-06-20,1009.623
2007-06-21,1005.595
2007-06-22,1004.364
2007-06-25,994.676
2007-06-26,987.344
2007-06-27,987.138
2007-06-28,998.577
2007-06-29,1004.904
2007-07-02,1014.729
2007-07-03,1016.817
2007-07-04,1025.5
2007-07-05,1026.789
2007-07-06,1042.627
2007-07-09,1045.575
2007-07-10,1041.769
2007-07-11,1034.459
2007-07-12,1054.396
2007-07-13,1057.123
2007-07-16,1055.429
2007-07-17,1056.978
2007-07-18,1070.077
2007-07-19,1070.757
2007-07-20,1057.954
2007-07-23,1045.786
2007-07-24,1024.918
2007-07-25,1019.42
2007-07-26,995.563
2007-07-27,986.013
2007-07-30,982.441
2007-07-31,982.921
2007-08-01,976.735
2007-08-02,982.883
2007-08-03,969.382
2007-08-06,970.395
2007-08-07,955.721
2007-08-08,970.409
2007-08-09,946.284
2007-08-10,946.677
2007-08-13,951.986
2007-08-14,926.789
2007-08-15,898.012
2007-08-16,876.734
2007-08-17,900.541
2007-08-20,906.156
2007-08-21,906.012
2007-08-22,921.128
2007-08-23,928.904
2007-08-24,935.087
2007-08-27,938.397
2007-08-28,915.868
2007-08-29,930.755
2007-08-30,931.907
2007-08-31,948.825
2007-09-03,953.965
2007-09-04,965.531
2007-09-05,960.333
2007-09-06,963.755
2007-09-07,955.786
2007-09-10,950.088
2007-09-11,963.046
2007-09-12,971.456
2007-09-13,980.709
2007-09-14,979.895
2007-09-17,981.816
2007-09-18,992.351
2007-09-19,999.145
2007-09-20,1005.448
2007-09-21,1009.721
2007-09-24,1021.265
2007-09-25,1024.093
2007-09-26,1024.418
2007-09-27,1031.313
2007-09-28,1038.972
2007-10-01,1042.935
2007-10-02,1039.781
2007-10-03,1033.594
2007-10-04,1034.689
2007-10-05,1061.063
2007-10-08,1056.218
2007-10-09,1059.378
2007-10-10,1063.768
2007-10-11,1067.524
2007-10-12,1069.39
2007-10-15,1066.989
2007-10-16,1056.514
2007-10-17,1065.284
2007-10-18,1067.698
2007-10-19,1058.474
2007-10-22,1041.3
2007-10-23,1055.895
2007-10-24,1054.822
2007-10-25,1063.889
2007-10-26,1078.646
2007-10-29,1090.135
2007-10-30,1081.215
2007-10-31,1109.345
2007-11-01,1099.076
2007-11-02,1104.755
2007-11-05,1101.237
2007-11-06,1107.666
2007-11-07,1096.609
2007-11-08,1082.183
2007-11-09,1052.884
2007-11-12,1008.052
2007-11-13,1014.884
2007-11-14,1031.992
2007-11-15,995.714
2007-11-16,993.889
2007-11-19,976.63
2007-11-20,975.931
2007-11-21,958.227
2007-11-22,964.762
2007-11-23,972.105
2007-11-26,965.426
2007-11-27,956.873
2007-11-28,972.931
2007-11-29,976.083
2007-11-30,975.286
2007-12-03,968.312
2007-12-04,955.231
2007-12-05,960.675
2007-12-06,974.607
2007-12-07,982.02
2007-12-10,978.874
2007-12-11,970.094
2007-12-12,974.531
2007-12-13,961.303
2007-12-14,957.368
2007-12-17,946.131
2007-12-18,940.725
2007-12-19,949.772
2007-12-20,951.895
2007-12-21,964.862
2007-12-24,974.631
2007-12-25,974.631
2007-12-26,979.439
2007-12-27,984.8
2007-12-28,995.573
2007-12-31,988.167
2008-01-01,988.167
2008-01-02,982.435
2008-01-03,986.486
2008-01-04,964.959
2008-01-07,952.454
2008-01-08,957.132
2008-01-09,939.701
2008-01-10,939.997
2008-01-11,929.551
2008-01-14,941.03
2008-01-15,930.554
2008-01-16,911.831
2008-01-17,894.382
2008-01-18,885.309
2008-01-21,837.372
2008-01-22,867.775
2008-01-23,866.093
2008-01-24,895.971
2008-01-25,909.362
2008-01-28,915.084
2008-01-29,926.728
2008-01-30,927.578
2008-01-31,926.994
2008-02-01,956.906
2008-02-04,957.684
2008-02-05,923.986
2008-02-06,926.616
2008-02-07,923.077
2008-02-08,939.43
2008-02-11,941.306
2008-02-12,948.671
2008-02-13,961.428
2008-02-14,964.302
2008-02-15,961.242
2008-02-18,956.186
2008-02-19,963.906
2008-02-20,960.961
2008-02-21,960.328
2008-02-22,961.592
2008-02-25,985.983
2008-02-26,997.387
2008-02-27,1005.205
2008-02-28,1017.478
2008-02-29,995.072
2008-03-03,979.737
2008-03-04,968.438
2008-03-05,973.573
2008-03-06,967.737
2008-03-07,961.444
2008-03-10,934.417
2008-03-11,949.407
2008-03-12,954.707
2008-03-13,969.763
2008-03-14,958.018
2008-03-17,931.843
2008-03-18,944.273
2008-03-19,911.784
2008-03-20,892.878
2008-03-21,892.878
2008-03-24,916.366
2008-03-25,936.38
2008-03-26,942.211
2008-03-27,949.902
2008-03-28,940.165
2008-03-31,944.162
2008-04-01,945.954
2008-04-02,964.856
2008-04-03,974.763
2008-04-04,984.316
2008-04-07,992.217
2008-04-08,988.38
2008-04-09,977.636
2008-04-10,989.623
2008-04-11,972.533
2008-04-14,976.948
2008-04-15,986.641
2008-04-16,1007.278
2008-04-17,1000.627
2008-04-18,1006.493
2008-04-21,1013.499
2008-04-22,1001.938
2008-04-23,985.314
2008-04-24,983.669
2008-04-25,995.731
2008-04-28,998.215
2008-04-29,983.844
2008-04-30,995.282
2008-05-01,990.454
2008-05-02,1004.322
2008-05-05,1013.108
2008-05-06,1030.73
2008-05-07,1030.697
2008-05-08,1030.286
2008-05-09,1035.175
2008-05-12,1033.295
2008-05-13,1038.921
2008-05-14,1039.127
2008-05-15,1054.373
2008-05-16,1064.411
2008-05-19,1070.042
2008-05-20,1069.794
2008-05-21,1067.83
2008-05-22,1070.968
2008-05-23,1067.05
2008-05-26,1066.484
2008-05-27,1049.422
2008-05-28,1058.491
2008-05-29,1063.4
2008-05-30,1060.185
2008-06-02,1057.759
2008-06-03,1048.621
2008-06-04,1036.258
2008-06-05,1045.064
2008-06-06,1044.726
2008-06-09,1035.528
2008-06-10,1026.617
2008-06-11,1032.887
2008-06-12,1027.556
2008-06-13,1035.979
2008-06-16,1049.388
2008-06-17,1059.373
2008-06-18,1055.593
2008-06-19,1048.802
2008-06-20,1025.827
2008-06-23,1036.938
2008-06-24,1029.752
2008-06-25,1031.122
2008-06-26,1028.858
2008-06-27,1030.221
2008-06-30,1032.127
2008-07-01,1023.552
2008-07-02,1003.319
2008-07-03,991.326
2008-07-04,990.451
2008-07-07,969.146
2008-07-08,958.02
2008-07-09,965.544
2008-07-10,974.478
2008-07-11,972.098
2008-07-14,971.057
2008-07-15,954.166
2008-07-16,955.67
2008-07-17,956.0
2008-07-18,954.98
2008-07-21,975.229
2008-07-22,971.641
2008-07-23,962.462
2008-07-24,947.829
2008-07-25,947.574
2008-07-28,941.621
2008-07-29,940.466
2008-07-30,962.251
2008-07-31,961.43
2008-08-01,956.366
2008-08-04,952.843
2008-08-05,929.483
2008-08-06,938.081
2008-08-07,932.431
2008-08-08,912.152
2008-08-11,902.188
2008-08-12,902.381
2008-08-13,915.141
2008-08-14,922.717
2008-08-15,913.722
2008-08-18,916.459
2008-08-19,909.481
2008-08-20,920.584
2008-08-21,945.669
2008-08-22,940.853
2008-08-25,933.381
2008-08-26,937.131
2008-08-27,948.961
2008-08-28,960.877
2008-08-29,964.849
2008-09-01,956.68
2008-09-02,926.47
2008-09-03,918.505
2008-09-04,899.853
2008-09-05,895.673
2008-09-08,887.668
2008-09-09,853.899
2008-09-10,866.722
2008-09-11,859.249
2008-09-12,881.716
2008-09-15,846.12
2008-09-16,834.122
2008-09-17,796.761
2008-09-18,818.144
2008-09-19,878.264
2008-09-22,875.792
2008-09-23,870.003
2008-09-24,864.485
2008-09-25,865.288
2008-09-26,854.762
2008-09-29,798.712
2008-09-30,803.331
2008-10-01,805.247
2008-10-02,761.871
2008-10-03,744.639
2008-10-06,679.776
2008-10-07,655.204
2008-10-08,641.743
2008-10-09,612.226
2008-10-10,567.978
2008-10-13,582.791
2008-10-14,630.938
2008-10-15,589.358
2008-10-16,584.208
2008-10-17,608.792
2008-10-20,635.654
2008-10-21,610.212
2008-10-22,565.078
2008-10-23,556.453
2008-10-24,546.54
2008-10-27,508.904
2008-10-28,525.253
2008-10-29,573.75
2008-10-30,588.624
2008-10-31,600.828
2008-11-03,615.942
2008-11-04,654.372
2008-11-05,640.035
2008-11-06,612.938
2008-11-07,611.646
2008-11-10,600.674
2008-11-11,579.393
2008-11-12,552.17
2008-11-13,573.072
2008-11-14,563.91
2008-11-17,547.556
2008-11-18,542.498
2008-11-19,519.257
2008-11-20,469.806
2008-11-21,483.82
2008-11-24,515.669
2008-11-25,517.286
2008-11-26,535.549
2008-11-27,544.007
2008-11-28,564.187
2008-12-01,521.55
2008-12-02,520.093
2008-12-03,507.392
2008-12-04,489.123
2008-12-05,471.045
2008-12-08,509.697
2008-12-09,505.686
2008-12-10,519.849
2008-12-11,527.192
2008-12-12,526.007
2008-12-15,530.381
2008-12-16,545.618
2008-12-17,552.741
2008-12-18,540.381
2008-12-19,538.391
2008-12-22,522.826
2008-12-23,527.622
2008-12-24,529.82
2008-12-25,529.82
2008-12-26,527.369
2008-12-29,552.58
2008-12-30,563.738
2008-12-31,571.724
2009-01-01,571.724
2009-01-02,599.717
2009-01-05,612.452
2009-01-06,637.456
2009-01-07,603.983
2009-01-08,606.987
2009-01-09,597.943
2009-01-12,575.01
2009-01-13,575.243
2009-01-14,550.07
2009-01-15,550.061
2009-01-16,564.696
2009-01-19,565.804
2009-01-20,549.734
2009-01-21,555.238
2009-01-22,549.371
2009-01-23,562.207
2009-01-26,579.461
2009-01-27,576.44
2009-01-28,587.811
2009-01-29,581.69
2009-01-30,568.142
2009-02-02,561.533
2009-02-03,560.467
2009-02-04,569.737
2009-02-05,576.151
2009-02-06,579.786
2009-02-09,590.647
2009-02-10,577.362
2009-02-11,570.193
2009-02-12,571.756
2009-02-13,575.596
2009-02-16,574.137
2009-02-17,558.213
2009-02-18,545.576
2009-02-19,543.561
2009-02-20,527.459
2009-02-23,515.812
2009-02-24,523.74
2009-02-25,518.795
2009-02-26,534.819
2009-02-27,524.984
2009-03-02,493.25
2009-03-03,481.293
2009-03-04,492.952
2009-03-05,482.235
2009-03-06,477.6
2009-03-09,467.857
2009-03-10,484.207
2009-03-11,490.99
2009-03-12,505.277
2009-03-13,510.472
2009-03-16,520.201
2009-03-17,526.248
2009-03-18,535.522
2009-03-19,560.245
2009-03-20,551.375
2009-03-23,572.717
2009-03-24,574.099
2009-03-25,575.549
2009-03-26,580.199
2009-03-27,569.577
2009-03-30,544.89
2009-03-31,553.744
2009-04-01,560.015
2009-04-02,578.136
2009-04-03,583.93
2009-04-06,577.125
2009-04-07,564.081
2009-04-08,572.321
2009-04-09,592.627
2009-04-10,592.627
2009-04-13,603.767
2009-04-14,609.591
2009-04-15,615.194
2009-04-16,623.639
2009-04-17,621.446
2009-04-20,592.117
2009-04-21,602.072
2009-04-22,610.782
2009-04-23,619.823
2009-04-24,641.578
2009-04-27,631.976
2009-04-28,621.781
2009-04-29,642.148
2009-04-30,644.898
2009-05-01,659.034
2009-05-04,692.945
2009-05-05,691.972
2009-05-06,707.323
2009-05-07,701.754
2009-05-08,725.778
2009-05-11,718.031
2009-05-12,715.992
2009-05-13,680.761
2009-05-14,682.382
2009-05-15,680.934
2009-05-18,682.921
2009-05-19,714.296
2009-05-20,729.224
2009-05-21,710.944
2009-05-22,729.182
2009-05-25,728.907
2009-05-26,736.155
2009-05-27,736.151
2009-05-28,747.302
2009-05-29,763.511
2009-06-01,788.532
2009-06-02,791.566
2009-06-03,759.721
2009-06-04,772.269
2009-06-05,771.817
2009-06-08,761.978
2009-06-09,779.671
2009-06-10,781.313
2009-06-11,802.146
2009-06-12,785.892
2009-06-15,756.887
2009-06-16,753.816
2009-06-17,730.682
2009-06-18,745.379
2009-06-19,754.14
2009-06-22,710.19
2009-06-23,713.081
2009-06-24,734.544
2009-06-25,736.537
2009-06-26,745.316
2009-06-29,741.939
2009-06-30,734.552
2009-07-01,743.062
2009-07-02,731.521
2009-07-03,739.217
2009-07-06,721.725
2009-07-07,709.956
2009-07-08,689.329
2009-07-09,700.173
2009-07-10,695.68
2009-07-13,708.373
2009-07-14,730.722
2009-07-15,759.502
2009-07-16,769.88
2009-07-17,776.158
2009-07-20,792.463
2009-07-21,794.596
2009-07-22,793.225
2009-07-23,816.358
2009-07-24,825.085
2009-07-27,826.406
2009-07-28,813.912
2009-07-29,804.942
2009-07-30,828.074
2009-07-31,844.088
2009-08-03,856.366
2009-08-04,872.401
2009-08-05,871.377
2009-08-06,862.798
2009-08-07,864.151
2009-08-10,859.231
2009-08-11,836.85
2009-08-12,855.672
2009-08-13,868.091
2009-08-14,862.821
2009-08-17,822.931
2009-08-18,836.913
2009-08-19,836.164
2009-08-20,846.313
2009-08-21,869.891
2009-08-24,872.159
2009-08-25,869.584
2009-08-26,855.717
2009-08-27,854.371
2009-08-28,876.681
2009-08-31,854.304
2009-09-01,842.58
2009-09-02,836.984
2009-09-03,851.553
2009-09-04,872.005
2009-09-07,883.795
2009-09-08,890.468
2009-09-09,885.925
2009-09-10,893.652
2009-09-11,905.231
2009-09-14,901.755
2009-09-15,920.324
2009-09-16,939.268
2009-09-17,939.932
2009-09-18,930.27
2009-09-21,915.664
2009-09-22,939.807
2009-09-23,934.349
2009-09-24,904.992
2009-09-25,903.02
2009-09-28,917.838
2009-09-29,921.639
2009-09-30,939.653
2009-10-01,910.735
2009-10-02,903.114
2009-10-05,922.678
2009-10-06,953.565
2009-10-07,956.273
2009-10-08,974.686
2009-10-09,984.758
2009-10-12,992.23
2009-10-13,994.891
2009-10-14,1008.905
2009-10-15,1004.501
2009-10-16,996.827
2009-10-19,1004.822
2009-10-20,991.395
2009-10-21,988.534
2009-10-22,998.954
2009-10-23,986.637
2009-10-26,961.877
2009-10-27,950.084
2009-10-28,916.273
2009-10-29,942.873
2009-10-30,922.734
2009-11-02,922.118
2009-11-03,939.426
2009-11-04,957.978
2009-11-05,966.012
2009-11-06,966.663
2009-11-09,991.199
2009-11-10,991.156
2009-11-11,997.991
2009-11-12,988.316
2009-11-13,992.45
2009-11-16,1008.14
2009-11-17,999.184
2009-11-18,1014.752
2009-11-19,991.056
2009-11-20,988.535
2009-11-23,1008.047
2009-11-24,996.585
2009-11-25,1012.598
2009-11-26,993.267
2009-11-27,991.093
2009-11-30,993.84
2009-12-01,1019.052
2009-12-02,1017.847
2009-12-03,1001.259
2009-12-04,1002.29
2009-12-07,1000.78
2009-12-08,983.048
2009-12-09,987.307
2009-12-10,996.528
2009-12-11,994.379
2009-12-14,1000.165
2009-12-15,1005.966
2009-12-16,1016.247
2009-12-17,1000.186
2009-12-18,1003.665
2009-12-21,1015.236
2009-12-22,1020.149
2009-12-23,1038.168
2009-12-24,1046.153
2009-12-25,1046.153
2009-12-28,1051.317
2009-12-29,1053.374
2009-12-30,1040.172
2009-12-31,1045.833
2010-01-01,1045.833
2010-01-04,1069.511
2010-01-05,1071.318
2010-01-06,1087.049
2010-01-07,1085.193
2010-01-08,1090.812
2010-01-11,1102.561
2010-01-12,1086.985
2010-01-13,1090.803
2010-01-14,1102.802
2010-01-15,1098.279
2010-01-18,1104.264
2010-01-19,1102.644
2010-01-20,1076.479
2010-01-21,1053.618
2010-01-22,1043.08
2010-01-25,1037.467
2010-01-26,1030.159
2010-01-27,1021.932
2010-01-28,1017.503
2010-01-29,1006.496
2010-02-01,1023.864
2010-02-02,1043.552
2010-02-03,1039.546
2010-02-04,1010.27
2010-02-05,1017.787
2010-02-08,1011.231
2010-02-09,1014.363
2010-02-10,1019.425
2010-02-11,1037.253
2010-02-12,1044.889
2010-02-15,1050.013
2010-02-16,1067.739
2010-02-17,1063.826
2010-02-18,1075.113
2010-02-19,1071.308
2010-02-22,1073.395
2010-02-23,1060.583
2010-02-24,1059.278
2010-02-25,1051.003
2010-02-26,1062.615
2010-03-01,1080.245
2010-03-02,1101.769
2010-03-03,1108.916
2010-03-04,1099.003
2010-03-05,1114.421
2010-03-08,1109.643
2010-03-09,1110.51
2010-03-10,1121.488
2010-03-11,1117.06
2010-03-12,1132.852
2010-03-15,1125.904
2010-03-16,1136.018
2010-03-17,1143.289
2010-03-18,1136.571
2010-03-19,1126.216
2010-03-22,1123.683
2010-03-23,1135.099
2010-03-24,1120.093
2010-03-25,1129.172
2010-03-26,1116.608
2010-03-29,1134.158
2010-03-30,1132.967
2010-03-31,1138.063
2010-04-01,1156.798
2010-04-02,1156.798
2010-04-05,1172.659
2010-04-06,1175.285
2010-04-07,1167.653
2010-04-08,1157.766
2010-04-09,1161.575
2010-04-12,1161.986
2010-04-13,1151.166
2010-04-14,1163.116
2010-04-15,1160.649
2010-04-16,1138.474
2010-04-19,1136.651
2010-04-20,1158.834
2010-04-21,1164.376
2010-04-22,1166.376
2010-04-23,1172.732
2010-04-26,1176.598
2010-04-27,1156.201
2010-04-28,1144.234
2010-04-29,1157.671
2010-04-30,1153.827
2010-05-03,1150.05
2010-05-04,1122.42
2010-05-05,1107.194
2010-05-06,1092.41
2010-05-07,1061.543
2010-05-10,1109.942
2010-05-11,1121.715
2010-05-12,1146.852
2010-05-13,1142.951
2010-05-14,1112.885
2010-05-17,1091.456
2010-05-18,1084.987
2010-05-19,1057.722
2010-05-20,1014.938
2010-05-21,1035.913
2010-05-24,1037.867
2010-05-25,1012.423
2010-05-26,1035.102
2010-05-27,1068.028
2010-05-28,1070.794
2010-05-31,1080.108
2010-06-01,1063.1
2010-06-02,1083.509
2010-06-03,1087.119
2010-06-04,1059.029
2010-06-07,1045.255
2010-06-08,1045.323
2010-06-09,1061.294
2010-06-10,1081.162
2010-06-11,1078.915
2010-06-14,1094.948
2010-06-15,1105.059
2010-06-16,1106.353
2010-06-17,1102.071
2010-06-18,1110.759
2010-06-21,1119.408
2010-06-22,1104.151
2010-06-23,1078.402
2010-06-24,1068.969
2010-06-25,1083.137
2010-06-28,1082.707
2010-06-29,1036.535
2010-06-30,1029.384
2010-07-01,1028.271
2010-07-02,1022.618
2010-07-05,1009.628
2010-07-06,1035.535
2010-07-07,1050.532
2010-07-08,1065.047
2010-07-09,1085.759
2010-07-12,1077.92
2010-07-13,1095.381
2010-07-14,1092.964
2010-07-15,1088.691
2010-07-16,1064.747
2010-07-19,1064.918
2010-07-20,1073.711
2010-07-21,1087.201
2010-07-22,1107.998
2010-07-23,1110.664
2010-07-26,1122.874
2010-07-27,1115.675
2010-07-28,1109.28
2010-07-29,1115.347
2010-07-30,1116.296
2010-08-02,1125.035
2010-08-03,1131.209
2010-08-04,1141.564
2010-08-05,1142.017
2010-08-06,1129.978
2010-08-09,1135.439
2010-08-10,1117.272
2010-08-11,1087.045
2010-08-12,1084.216
