Date,WORLD MID VALUE Mid Cap
2010-09-24,766.37
2010-09-27,764.928
2010-09-28,769.549
2010-09-29,771.897
2010-09-30,770.395
2010-10-01,772.786
2010-10-04,767.799
2010-10-05,783.641
2010-10-06,788.84
2010-10-07,791.247
2010-10-08,793.538
2010-10-11,794.739
2010-10-12,792.115
2010-10-13,800.684
2010-10-14,802.718
2010-10-15,799.568
2010-10-18,801.957
2010-10-19,790.691
2010-10-20,798.96
2010-10-21,799.842
2010-10-22,799.183
2010-10-25,803.875
2010-10-26,798.536
2010-10-27,791.875
2010-10-28,793.87
2010-10-29,796.624
2010-11-01,796.697
2010-11-02,803.036
2010-11-03,802.413
2010-11-04,822.183
2010-11-05,822.181
2010-11-08,819.9
2010-11-09,816.362
2010-11-10,811.6
2010-11-11,809.357
2010-11-12,801.583
2010-11-15,800.785
2010-11-16,785.636
2010-11-17,787.978
2010-11-18,798.736
2010-11-19,800.071
2010-11-22,798.933
2010-11-23,787.516
2010-11-24,794.848
2010-11-25,796.313
2010-11-26,787.838
2010-11-29,782.865
2010-11-30,777.886
2010-12-01,792.195
2010-12-02,807.968
2010-12-03,815.865
2010-12-06,814.587
2010-12-07,817.461
2010-12-08,816.01
2010-12-09,818.719
2010-12-10,821.483
2010-12-13,827.226
2010-12-14,828.726
2010-12-15,823.122
2010-12-16,823.084
2010-12-17,823.063
2010-12-20,824.563
2010-12-21,832.83
2010-12-22,835.848
2010-12-23,835.659
2010-12-24,836.152
2010-12-27,836.659
2010-12-28,838.913
2010-12-29,841.954
2010-12-30,840.943
2010-12-31,843.685
2011-01-03,849.192
2011-01-04,849.56
2011-01-05,846.298
2011-01-06,845.673
2011-01-07,846.174
2011-01-10,842.238
2011-01-11,846.061
2011-01-12,856.526
2011-01-13,861.659
2011-01-14,863.635
2011-01-17,863.317
2011-01-18,869.13
2011-01-19,865.377
2011-01-20,855.632
2011-01-21,858.812
2011-01-24,865.346
2011-01-25,865.406
2011-01-26,870.562
2011-01-27,875.765
2011-01-28,863.753
2011-01-31,865.733
2011-02-01,879.359
2011-02-02,879.367
2011-02-03,878.83
2011-02-04,881.945
2011-02-07,887.632
2011-02-08,891.713
2011-02-09,887.337
2011-02-10,883.458
2011-02-11,886.199
2011-02-14,887.966
2011-02-15,887.168
2011-02-16,893.245
2011-02-17,900.729
2011-02-18,903.526
2011-02-21,900.403
2011-02-22,886.111
2011-02-23,878.616
2011-02-24,875.949
2011-02-25,887.689
2011-02-28,894.846
2011-03-01,886.749
2011-03-02,883.081
2011-03-03,891.796
2011-03-04,891.036
2011-03-07,884.562
2011-03-08,886.879
2011-03-09,888.117
2011-03-10,869.683
2011-03-11,870.944
2011-03-14,860.852
2011-03-15,836.338
2011-03-16,834.385
2011-03-17,847.057
2011-03-18,854.643
2011-03-21,867.578
2011-03-22,870.752
2011-03-23,869.275
2011-03-24,876.881
2011-03-25,877.279
2011-03-28,874.434
2011-03-29,875.607
2011-03-30,885.005
2011-03-31,886.334
2011-04-01,890.142
2011-04-04,892.241
2011-04-05,891.172
2011-04-06,894.529
2011-04-07,891.11
2011-04-08,894.281
2011-04-11,891.238
2011-04-12,881.497
2011-04-13,883.447
2011-04-14,883.462
2011-04-15,885.753
2011-04-18,872.453
2011-04-19,876.988
2011-04-20,891.987
2011-04-21,899.854
2011-04-22,899.455
2011-04-25,897.297
2011-04-26,904.904
2011-04-27,907.473
2011-04-28,918.027
2011-04-29,919.407
2011-05-02,922.607
2011-05-03,914.683
2011-05-04,908.338
2011-05-05,900.151
2011-05-06,903.066
2011-05-09,899.753
2011-05-10,909.476
2011-05-11,905.072
2011-05-12,901.792
2011-05-13,895.734
2011-05-16,891.116
2011-05-17,885.155
2011-05-18,894.337
2011-05-19,896.457
2011-05-20,892.035
2011-05-23,876.673
2011-05-24,876.306
2011-05-25,878.577
2011-05-26,883.49
2011-05-27,891.809
2011-05-30,891.952
2011-05-31,902.424
2011-06-01,891.002
2011-06-02,883.501
2011-06-03,880.453
2011-06-06,872.713
2011-06-07,875.103
2011-06-08,867.714
2011-06-09,869.226
2011-06-10,856.747
2011-06-13,856.402
2011-06-14,869.545
2011-06-15,855.237
2011-06-16,846.956
2011-06-17,852.728
2011-06-20,853.082
2011-06-21,865.404
2011-06-22,865.743
2011-06-23,852.342
2011-06-24,848.933
2011-06-27,850.128
2011-06-28,858.221
2011-06-29,870.212
2011-06-30,880.883
2011-07-01,890.067
2011-07-04,894.418
2011-07-05,890.504
2011-07-06,886.428
2011-07-07,892.667
2011-07-08,886.014
2011-07-11,865.409
2011-07-12,862.905
2011-07-13,870.907
2011-07-14,862.736
2011-07-15,863.239
2011-07-18,850.077
2011-07-19,861.905
2011-07-20,868.939
2011-07-21,882.174
2011-07-22,886.333
2011-07-25,879.58
2011-07-26,879.897
2011-07-27,864.346
2011-07-28,857.845
2011-07-29,855.246
2011-08-01,847.706
2011-08-02,829.098
2011-08-03,823.276
2011-08-04,788.557
2011-08-05,775.508
2011-08-08,732.507
2011-08-09,755.095
2011-08-10,740.752
2011-08-11,764.257
2011-08-12,770.891
2011-08-15,790.069
2011-08-16,783.395
2011-08-17,786.564
2011-08-18,753.766
2011-08-19,743.382
2011-08-22,742.207
2011-08-23,755.511
2011-08-24,763.554
2011-08-25,755.22
2011-08-26,760.793
2011-08-29,782.764
2011-08-30,787.105
2011-08-31,796.048
2011-09-01,789.603
2011-09-02,771.482
2011-09-05,757.984
2011-09-06,748.087
2011-09-07,770.337
2011-09-08,768.221
2011-09-09,746.212
2011-09-12,737.52
2011-09-13,746.156
2011-09-14,751.486
2011-09-15,766.757
2011-09-16,771.795
2011-09-19,757.724
2011-09-20,758.293
2011-09-21,742.64
2011-09-22,713.477
2011-09-23,715.829
2011-09-26,722.853
2011-09-27,742.49
2011-09-28,733.431
2011-09-29,740.771
2011-09-30,724.925
2011-10-03,703.288
2011-10-04,700.934
2011-10-05,712.512
2011-10-06,731.675
2011-10-07,731.826
2011-10-10,749.516
2011-10-11,751.504
2011-10-12,763.632
2011-10-13,758.815
2011-10-14,767.195
2011-10-17,759.316
2011-10-18,762.778
2011-10-19,761.848
2011-10-20,757.461
2011-10-21,775.293
2011-10-24,789.329
2011-10-25,777.524
2011-10-26,780.607
2011-10-27,812.802
2011-10-28,812.56
2011-10-31,791.263
2011-11-01,762.973
2011-11-02,771.657
2011-11-03,782.341
2011-11-04,782.292
2011-11-07,782.796
2011-11-08,787.046
2011-11-09,765.857
2011-11-10,763.808
2011-11-11,780.913
2011-11-14,772.391
2011-11-15,769.616
2011-11-16,762.477
2011-11-17,752.977
2011-11-18,751.011
2011-11-21,734.851
2011-11-22,731.385
2011-11-23,715.055
2011-11-24,713.371
2011-11-25,712.611
2011-11-28,732.438
2011-11-29,739.304
2011-11-30,767.715
2011-12-01,767.36
2011-12-02,770.259
2011-12-05,779.969
2011-12-06,774.208
2011-12-07,776.717
2011-12-08,759.588
2011-12-09,767.533
2011-12-12,756.161
2011-12-13,747.105
2011-12-14,734.839
2011-12-15,739.526
2011-12-16,743.046
2011-12-19,732.487
2011-12-20,753.074
2011-12-21,756.041
2011-12-22,762.501
2011-12-23,767.734
2011-12-26,768.329
2011-12-27,768.023
2011-12-28,757.794
2011-12-29,763.856
2011-12-30,767.299
2012-01-02,769.405
2012-01-03,780.83
2012-01-04,778.784
2012-01-05,774.59
2012-01-06,771.397
2012-01-09,771.081
2012-01-10,782.902
2012-01-11,784.511
2012-01-12,787.439
2012-01-13,783.692
2012-01-16,784.116
2012-01-17,789.652
2012-01-18,797.705
2012-01-19,805.029
2012-01-20,808.242
2012-01-23,813.33
2012-01-24,809.396
2012-01-25,813.821
2012-01-26,819.38
2012-01-27,818.094
2012-01-30,811.105
2012-01-31,813.451
2012-02-01,828.062
2012-02-02,830.381
2012-02-03,839.821
2012-02-06,838.218
2012-02-07,840.964
2012-02-08,844.639
2012-02-09,845.886
2012-02-10,833.762
2012-02-13,839.408
2012-02-14,834.302
2012-02-15,836.534
2012-02-16,841.533
2012-02-17,847.915
2012-02-20,853.569
2012-02-21,848.99
2012-02-22,843.469
2012-02-23,847.471
2012-02-24,851.957
2012-02-27,849.625
2012-02-28,851.181
2012-02-29,849.596
2012-03-01,851.729
2012-03-02,849.265
2012-03-05,844.143
2012-03-06,825.796
2012-03-07,830.598
2012-03-08,843.323
2012-03-09,847.156
2012-03-12,845.25
2012-03-13,858.311
2012-03-14,856.7
2012-03-15,863.631
2012-03-16,865.923
2012-03-19,867.612
2012-03-20,861.805
2012-03-21,858.737
2012-03-22,852.926
2012-03-23,855.857
2012-03-26,864.284
2012-03-27,865.401
2012-03-28,859.349
2012-03-29,854.857
2012-03-30,858.102
2012-04-02,863.398
2012-04-03,859.26
2012-04-04,841.563
2012-04-05,838.383
2012-04-06,837.707
2012-04-09,830.522
2012-04-10,816.32
2012-04-11,822.619
2012-04-12,835.466
2012-04-13,826.219
2012-04-16,824.104
2012-04-17,835.193
2012-04-18,831.518
2012-04-19,827.993
2012-04-20,830.942
2012-04-23,819.705
2012-04-24,826.569
2012-04-25,836.737
2012-04-26,841.295
2012-04-27,844.44
2012-04-30,841.206
2012-05-01,844.019
2012-05-02,840.259
2012-05-03,833.724
2012-05-04,822.848
2012-05-07,819.121
2012-05-08,814.53
2012-05-09,808.152
2012-05-10,812.817
2012-05-11,810.97
2012-05-14,798.321
2012-05-15,789.19
2012-05-16,778.913
2012-05-17,768.707
2012-05-18,758.025
2012-05-21,768.028
2012-05-22,773.993
2012-05-23,766.095
2012-05-24,768.416
2012-05-25,767.415
2012-05-28,768.242
2012-05-29,776.318
2012-05-30,761.352
2012-05-31,759.226
2012-06-01,742.352
2012-06-04,738.583
2012-06-05,746.008
2012-06-06,763.225
2012-06-07,766.886
2012-06-08,765.105
2012-06-11,760.031
2012-06-12,763.272
2012-06-13,760.415
2012-06-14,764.06
2012-06-15,772.62
2012-06-18,775.406
2012-06-19,785.446
2012-06-20,789.607
2012-06-21,776.281
2012-06-22,774.565
2012-06-25,762.819
2012-06-26,762.646
2012-06-27,770.859
2012-06-28,774.65
2012-06-29,797.977
2012-07-02,801.756
2012-07-03,809.232
2012-07-04,809.158
2012-07-05,802.881
2012-07-06,795.169
2012-07-09,790.008
2012-07-10,786.942
2012-07-11,786.593
2012-07-12,778.823
2012-07-13,790.654
2012-07-16,790.583
2012-07-17,793.402
2012-07-18,798.383
2012-07-19,804.571
2012-07-20,793.444
2012-07-23,779.702
2012-07-24,773.815
2012-07-25,772.888
2012-07-26,790.48
2012-07-27,804.808
2012-07-30,809.622
2012-07-31,806.445
2012-08-01,802.716
2012-08-02,792.325
2012-08-03,806.591
2012-08-06,813.325
2012-08-07,819.21
2012-08-08,820.671
2012-08-09,823.37
2012-08-10,824.158
2012-08-13,822.271
2012-08-14,823.746
2012-08-15,824.502
2012-08-16,832.202
2012-08-17,836.166
2012-08-20,835.603
2012-08-21,838.96
2012-08-22,834.39
2012-08-23,832.784
2012-08-24,831.777
2012-08-27,830.985
2012-08-28,829.244
2012-08-29,830.084
2012-08-30,822.805
2012-08-31,826.991
2012-09-03,827.137
2012-09-04,825.358
2012-09-05,824.522
2012-09-06,838.957
2012-09-07,851.879
2012-09-10,849.245
2012-09-11,852.921
2012-09-12,858.839
2012-09-13,864.836
2012-09-14,880.001
2012-09-17,873.115
2012-09-18,867.838
2012-09-19,870.723
2012-09-20,864.414
2012-09-21,867.304
2012-09-24,863.307
2012-09-25,859.992
2012-09-26,849.659
2012-09-27,855.577
2012-09-28,851.211
2012-10-01,853.857
2012-10-02,855.507
2012-10-03,855.323
2012-10-04,862.494
2012-10-05,867.41
2012-10-08,862.045
2012-10-09,854.583
2012-10-10,849.085
2012-10-11,854.029
2012-10-12,851.64
2012-10-15,855.137
2012-10-16,866.127
2012-10-17,875.129
2012-10-18,877.789
2012-10-19,868.903
2012-10-22,867.334
2012-10-23,855.094
2012-10-24,852.987
2012-10-25,856.947
2012-10-26,852.933
2012-10-29,850.404
2012-10-30,852.913
2012-10-31,855.818
2012-11-01,864.477
2012-11-02,859.745
2012-11-05,857.758
2012-11-06,864.0
2012-11-07,850.674
2012-11-08,842.136
2012-11-09,840.287
2012-11-12,838.263
2012-11-13,835.921
2012-11-14,827.398
2012-11-15,825.666
2012-11-16,826.279
2012-11-19,841.639
2012-11-20,841.669
2012-11-21,844.175
2012-11-22,849.715
2012-11-23,858.148
2012-11-26,857.909
2012-11-27,856.341
2012-11-28,858.734
2012-11-29,867.132
2012-11-30,869.714
2012-12-03,869.352
2012-12-04,870.256
2012-12-05,873.594
2012-12-06,876.853
2012-12-07,879.281
2012-12-10,880.818
2012-12-11,884.268
2012-12-12,886.321
2012-12-13,885.253
2012-12-14,885.627
2012-12-17,893.537
2012-12-18,903.194
2012-12-19,907.788
2012-12-20,912.306
2012-12-21,904.931
2012-12-24,902.59
2012-12-25,903.241
2012-12-26,902.617
2012-12-27,904.049
2012-12-28,899.104
2012-12-31,905.169
2013-01-01,905.344
2013-01-02,922.393
2013-01-03,921.694
2013-01-04,927.045
2013-01-07,924.039
2013-01-08,919.997
2013-01-09,924.566
2013-01-10,933.142
2013-01-11,935.48
2013-01-14,935.325
2013-01-15,939.04
2013-01-16,933.722
2013-01-17,939.568
2013-01-18,942.335
2013-01-21,943.408
2013-01-22,949.084
2013-01-23,944.681
2013-01-24,947.065
2013-01-25,952.94
2013-01-28,951.29
2013-01-29,956.158
2013-01-30,956.271
2013-01-31,955.987
2013-02-01,960.708
2013-02-04,951.34
2013-02-05,951.806
2013-02-06,958.324
2013-02-07,955.62
2013-02-08,960.792
2013-02-11,957.963
2013-02-12,965.038
2013-02-13,963.776
2013-02-14,962.976
2013-02-15,959.741
2013-02-18,961.47
2013-02-19,969.364
2013-02-20,963.481
2013-02-21,952.615
2013-02-22,958.265
2013-02-25,951.506
2013-02-26,947.361
2013-02-27,956.653
2013-02-28,962.319
2013-03-01,959.926
2013-03-04,962.09
2013-03-05,971.551
2013-03-06,974.209
2013-03-07,974.433
2013-03-08,978.455
2013-03-11,983.279
2013-03-12,981.9
2013-03-13,980.415
2013-03-14,987.801
2013-03-15,993.694
2013-03-18,984.559
2013-03-19,982.048
2013-03-20,986.563
2013-03-21,984.294
2013-03-22,985.837
2013-03-25,982.283
2013-03-26,985.853
2013-03-27,985.296
2013-03-28,990.408
2013-03-29,991.794
2013-04-01,984.574
2013-04-02,985.07
2013-04-03,979.804
2013-04-04,978.159
2013-04-05,978.849
2013-04-08,985.881
2013-04-09,990.118
2013-04-10,1005.844
2013-04-11,1012.683
2013-04-12,1012.308
2013-04-15,994.31
2013-04-16,998.318
2013-04-17,988.903
2013-04-18,983.226
2013-04-19,990.941
2013-04-22,996.183
2013-04-23,1008.821
2013-04-24,1017.191
2013-04-25,1024.303
2013-04-26,1022.301
2013-04-29,1028.963
2013-04-30,1038.722
2013-05-01,1031.687
2013-05-02,1031.609
2013-05-03,1039.576
2013-05-06,1040.412
2013-05-07,1051.279
2013-05-08,1059.151
2013-05-09,1052.302
2013-05-10,1052.193
2013-05-13,1052.88
2013-05-14,1058.581
2013-05-15,1063.337
2013-05-16,1062.768
2013-05-17,1066.771
2013-05-20,1074.907
2013-05-21,1076.89
2013-05-22,1066.661
2013-05-23,1045.895
2013-05-24,1046.07
2013-05-27,1041.188
2013-05-28,1042.786
2013-05-29,1041.805
2013-05-30,1039.874
2013-05-31,1027.829
2013-06-03,1025.417
2013-06-04,1026.371
2013-06-05,1010.07
2013-06-06,1012.599
2013-06-07,1022.52
2013-06-10,1024.67
2013-06-11,1015.857
2013-06-12,1012.22
2013-06-13,1016.465
2013-06-14,1019.273
2013-06-17,1029.147
2013-06-18,1033.117
2013-06-19,1027.78
2013-06-20,991.473
2013-06-21,988.588
2013-06-24,974.025
2013-06-25,982.785
2013-06-26,990.594
2013-06-27,1001.296
2013-06-28,1002.829
2013-07-01,1010.31
2013-07-02,1013.1
2013-07-03,1008.809
2013-07-04,1012.666
2013-07-05,1015.616
2013-07-08,1020.238
2013-07-09,1029.725
2013-07-10,1033.515
2013-07-11,1050.292
2013-07-12,1050.974
2013-07-15,1053.473
2013-07-16,1054.035
2013-07-17,1054.65
2013-07-18,1062.759
2013-07-19,1063.435
2013-07-22,1070.113
2013-07-23,1070.131
2013-07-24,1064.567
2013-07-25,1065.251
2013-07-26,1064.21
2013-07-29,1057.21
2013-07-30,1061.998
2013-07-31,1059.894
2013-08-01,1075.21
2013-08-02,1080.009
2013-08-05,1077.449
2013-08-06,1076.926
2013-08-07,1070.846
2013-08-08,1078.957
2013-08-09,1080.508
2013-08-12,1078.396
2013-08-13,1078.795
2013-08-14,1081.072
2013-08-15,1066.591
2013-08-16,1066.229
2013-08-19,1058.571
2013-08-20,1060.162
2013-08-21,1050.973
2013-08-22,1056.429
2013-08-23,1063.085
2013-08-26,1059.56
2013-08-27,1044.763
2013-08-28,1039.011
2013-08-29,1039.132
2013-08-30,1032.844
2013-09-02,1037.959
2013-09-03,1042.365
2013-09-04,1048.925
2013-09-05,1050.142
2013-09-06,1053.039
2013-09-09,1066.146
2013-09-10,1076.492
2013-09-11,1080.656
2013-09-12,1078.223
2013-09-13,1078.704
2013-09-16,1089.37
2013-09-17,1090.433
2013-09-18,1099.66
2013-09-19,1107.09
2013-09-20,1098.437
2013-09-23,1095.96
2013-09-24,1096.796
2013-09-25,1096.803
2013-09-26,1098.926
2013-09-27,1098.446
2013-09-30,1092.785
2013-10-01,1100.482
2013-10-02,1099.564
2013-10-03,1092.553
2013-10-04,1096.437
2013-10-07,1086.283
2013-10-08,1079.578
2013-10-09,1079.825
2013-10-10,1097.814
2013-10-11,1106.855
2013-10-14,1110.782
2013-10-15,1106.697
2013-10-16,1115.263
2013-10-17,1129.111
2013-10-18,1136.438
2013-10-21,1137.681
2013-10-22,1143.759
2013-10-23,1137.385
2013-10-24,1139.722
2013-10-25,1139.412
2013-10-28,1141.166
2013-10-29,1142.516
2013-10-30,1140.733
2013-10-31,1136.269
2013-11-01,1129.543
2013-11-04,1135.464
2013-11-05,1130.95
2013-11-06,1136.533
2013-11-07,1121.929
2013-11-08,1126.755
2013-11-11,1130.127
2013-11-12,1129.14
2013-11-13,1131.054
2013-11-14,1139.298
2013-11-15,1145.402
2013-11-18,1143.544
2013-11-19,1137.218
2013-11-20,1131.54
2013-11-21,1135.145
2013-11-22,1139.421
2013-11-25,1139.494
2013-11-26,1137.723
2013-11-27,1140.201
2013-11-28,1142.172
2013-11-29,1140.428
2013-12-02,1135.579
2013-12-03,1131.035
2013-12-04,1126.875
2013-12-05,1121.882
2013-12-06,1130.173
2013-12-09,1133.158
2013-12-10,1133.441
2013-12-11,1121.441
2013-12-12,1114.593
2013-12-13,1114.495
2013-12-16,1122.132
2013-12-17,1121.482
2013-12-18,1132.618
2013-12-19,1133.174
2013-12-20,1142.572
2013-12-23,1149.773
2013-12-24,1153.017
2013-12-25,1152.929
2013-12-26,1155.887
2013-12-27,1159.957
2013-12-30,1163.28
2013-12-31,1166.064
2014-01-01,1166.073
2014-01-02,1155.048
2014-01-03,1157.065
2014-01-06,1154.846
2014-01-07,1157.419
2014-01-08,1160.982
2014-01-09,1160.238
2014-01-10,1167.295
2014-01-13,1161.478
2014-01-14,1164.235
2014-01-15,1170.071
2014-01-16,1169.542
2014-01-17,1169.271
2014-01-20,1168.106
2014-01-21,1170.612
2014-01-22,1173.871
2014-01-23,1165.309
2014-01-24,1143.25
2014-01-27,1135.233
2014-01-28,1140.49
2014-01-29,1138.344
2014-01-30,1139.146
2014-01-31,1134.628
2014-02-03,1115.005
2014-02-04,1111.736
2014-02-05,1113.625
2014-02-06,1125.997
2014-02-07,1138.431
2014-02-10,1143.763
2014-02-11,1154.239
2014-02-12,1157.481
2014-02-13,1160.878
2014-02-14,1165.682
2014-02-17,1169.303
2014-02-18,1175.829
2014-02-19,1173.87
2014-02-20,1174.295
2014-02-21,1179.579
2014-02-24,1185.623
2014-02-25,1187.613
2014-02-26,1185.279
2014-02-27,1186.82
2014-02-28,1194.205
2014-03-03,1182.195
2014-03-04,1195.322
2014-03-05,1196.378
2014-03-06,1200.941
2014-03-07,1199.108
2014-03-10,1194.496
2014-03-11,1191.65
2014-03-12,1188.183
2014-03-13,1181.82
2014-03-14,1175.503
2014-03-17,1183.496
2014-03-18,1191.93
2014-03-19,1186.413
2014-03-20,1180.927
2014-03-21,1183.865
2014-03-24,1180.455
2014-03-25,1187.176
2014-03-26,1186.064
2014-03-27,1186.266
2014-03-28,1193.022
2014-03-31,1203.716
2014-04-01,1210.524
2014-04-02,1213.025
2014-04-03,1211.271
2014-04-04,1208.267
2014-04-07,1197.237
2014-04-08,1200.094
2014-04-09,1206.689
2014-04-10,1194.735
2014-04-11,1182.097
2014-04-14,1184.775
2014-04-15,1187.293
2014-04-16,1200.218
2014-04-17,1202.64
2014-04-18,1203.386
2014-04-21,1203.011
2014-04-22,1209.65
2014-04-23,1210.424
2014-04-24,1210.801
2014-04-25,1204.821
2014-04-28,1204.017
2014-04-29,1210.243
2014-04-30,1215.47
2014-05-01,1217.289
2014-05-02,1218.421
2014-05-05,1217.405
2014-05-06,1216.222
2014-05-07,1218.856
2014-05-08,1220.052
2014-05-09,1217.302
2014-05-12,1224.858
2014-05-13,1225.372
2014-05-14,1223.146
2014-05-15,1212.6
2014-05-16,1211.361
2014-05-19,1214.109
2014-05-20,1208.606
2014-05-21,1211.273
2014-05-22,1216.746
2014-05-23,1222.001
2014-05-26,1225.629
2014-05-27,1228.987
2014-05-28,1229.654
2014-05-29,1233.787
2014-05-30,1236.011
2014-06-02,1238.803
2014-06-03,1236.459
2014-06-04,1239.11
2014-06-05,1245.969
2014-06-06,1253.946
2014-06-09,1254.328
2014-06-10,1251.85
2014-06-11,1249.003
2014-06-12,1247.324
2014-06-13,1246.72
2014-06-16,1245.658
2014-06-17,1248.92
2014-06-18,1255.552
2014-06-19,1263.818
2014-06-20,1262.031
2014-06-23,1261.69
2014-06-24,1256.124
2014-06-25,1255.981
2014-06-26,1259.327
2014-06-27,1261.952
2014-06-30,1266.202
2014-07-01,1272.504
2014-07-02,1271.436
2014-07-03,1274.882
2014-07-04,1274.297
2014-07-07,1268.35
2014-07-08,1261.465
2014-07-09,1261.986
2014-07-10,1255.292
2014-07-11,1255.133
2014-07-14,1259.926
2014-07-15,1257.865
2014-07-16,1263.491
2014-07-17,1252.618
2014-07-18,1258.111
2014-07-21,1255.165
2014-07-22,1261.608
2014-07-23,1262.24
2014-07-24,1264.545
2014-07-25,1258.852
2014-07-28,1259.939
2014-07-29,1254.674
2014-07-30,1247.984
2014-07-31,1233.424
2014-08-01,1227.691
2014-08-04,1229.41
2014-08-05,1220.738
2014-08-06,1215.973
2014-08-07,1211.07
2014-08-08,1213.417
2014-08-11,1222.761
2014-08-12,1222.491
2014-08-13,1229.207
2014-08-14,1234.873
2014-08-15,1234.793
2014-08-18,1242.742
2014-08-19,1247.769
2014-08-20,1249.636
2014-08-21,1252.949
2014-08-22,1248.074
2014-08-25,1253.11
2014-08-26,1254.956
2014-08-27,1258.887
2014-08-28,1255.072
2014-08-29,1258.434
2014-09-01,1258.297
2014-09-02,1256.968
2014-09-03,1260.676
2014-09-04,1257.866
2014-09-05,1259.866
2014-09-08,1253.742
2014-09-09,1244.111
2014-09-10,1242.517
2014-09-11,1245.327
2014-09-12,1237.747
2014-09-15,1233.759
2014-09-16,1235.277
2014-09-17,1235.986
2014-09-18,1238.029
2014-09-19,1236.06
2014-09-22,1227.769
2014-09-23,1218.916
2014-09-24,1221.453
2014-09-25,1210.798
2014-09-26,1212.785
2014-09-29,1210.058
2014-09-30,1205.603
2014-10-01,1193.275
2014-10-02,1185.555
2014-10-03,1188.007
2014-10-06,1191.41
2014-10-07,1180.411
2014-10-08,1187.413
2014-10-09,1171.907
2014-10-10,1156.101
2014-10-13,1148.685
2014-10-14,1149.759
2014-10-15,1142.08
2014-10-16,1142.502
2014-10-17,1152.959
2014-10-20,1165.786
2014-10-21,1182.304
2014-10-22,1181.518
2014-10-23,1187.41
2014-10-24,1193.098
2014-10-27,1193.7
2014-10-28,1206.338
2014-10-29,1205.503
2014-10-30,1206.325
2014-10-31,1218.289
2014-11-03,1213.399
2014-11-04,1214.149
2014-11-05,1221.002
2014-11-06,1216.746
2014-11-07,1218.771
2014-11-10,1224.349
2014-11-11,1225.897
2014-11-12,1225.062
2014-11-13,1223.393
2014-11-14,1224.517
2014-11-17,1223.617
2014-11-18,1233.647
2014-11-19,1230.657
2014-11-20,1232.516
2014-11-21,1240.357
2014-11-24,1242.177
2014-11-25,1243.971
2014-11-26,1246.771
2014-11-27,1243.131
2014-11-28,1238.767
2014-12-01,1233.209
2014-12-02,1236.192
2014-12-03,1241.272
2014-12-04,1237.835
2014-12-05,1238.107
2014-12-08,1231.541
2014-12-09,1231.445
2014-12-10,1215.441
2014-12-11,1215.753
2014-12-12,1200.294
2014-12-15,1186.671
2014-12-16,1190.856
2014-12-17,1203.137
2014-12-18,1224.469
2014-12-19,1232.883
2014-12-22,1237.512
2014-12-23,1240.431
2014-12-24,1243.078
2014-12-25,1242.41
2014-12-26,1245.18
2014-12-29,1247.521
2014-12-30,1241.482
2014-12-31,1233.124
2015-01-01,1233.144
2015-01-02,1231.128
2015-01-05,1211.368
2015-01-06,1199.288
2015-01-07,1202.797
2015-01-08,1221.396
2015-01-09,1217.225
2015-01-12,1213.03
2015-01-13,1214.502
2015-01-14,1210.006
2015-01-15,1208.335
2015-01-16,1215.344
2015-01-19,1221.611
2015-01-20,1219.567
2015-01-21,1225.889
2015-01-22,1236.2
2015-01-23,1233.6
2015-01-26,1240.008
2015-01-27,1242.972
2015-01-28,1234.715
2015-01-29,1236.277
2015-01-30,1226.96
2015-02-02,1236.795
2015-02-03,1252.764
2015-02-04,1252.417
2015-02-05,1265.402
2015-02-06,1258.765
2015-02-09,1253.478
2015-02-10,1260.662
2015-02-11,1255.763
2015-02-12,1270.549
2015-02-13,1275.177
2015-02-16,1276.555
2015-02-17,1277.515
2015-02-18,1283.939
2015-02-19,1284.282
2015-02-20,1287.964
2015-02-23,1289.343
2015-02-24,1290.27
2015-02-25,1292.156
2015-02-26,1287.935
2015-02-27,1288.703
2015-03-02,1288.715
2015-03-03,1286.072
2015-03-04,1277.272
2015-03-05,1282.271
2015-03-06,1266.913
2015-03-09,1263.878
2015-03-10,1244.819
2015-03-11,1244.878
2015-03-12,1258.083
2015-03-13,1251.705
2015-03-16,1264.197
2015-03-17,1261.445
2015-03-18,1275.049
2015-03-19,1273.306
2015-03-20,1290.874
2015-03-23,1295.521
2015-03-24,1292.081
2015-03-25,1282.701
2015-03-26,1271.846
2015-03-27,1272.467
2015-03-30,1281.051
2015-03-31,1271.588
2015-04-01,1271.405
2015-04-02,1281.464
2015-04-03,1281.991
2015-04-06,1292.696
2015-04-07,1290.203
2015-04-08,1292.278
2015-04-09,1294.343
2015-04-10,1297.047
2015-04-13,1290.882
2015-04-14,1299.357
2015-04-15,1302.455
2015-04-16,1306.627
2015-04-17,1296.693
2015-04-20,1299.687
2015-04-21,1301.614
2015-04-22,1302.409
2015-04-23,1305.109
2015-04-24,1309.862
2015-04-27,1310.255
2015-04-28,1311.804
2015-04-29,1307.167
2015-04-30,1298.44
2015-05-01,1300.637
2015-05-04,1304.677
2015-05-05,1292.193
2015-05-06,1291.996
2015-05-07,1288.493
2015-05-08,1305.649
2015-05-11,1306.832
2015-05-12,1304.381
2015-05-13,1310.25
2015-05-14,1316.346
2015-05-15,1321.63
2015-05-18,1324.806
2015-05-19,1321.37
2015-05-20,1322.455
2015-05-21,1326.429
2015-05-22,1322.436
2015-05-25,1323.01
2015-05-26,1306.24
2015-05-27,1311.295
2015-05-28,1309.667
2015-05-29,1303.15
