Date,WORLD MID VALUE Mid Cap
2005-11-11,679.099
2005-11-14,677.934
2005-11-15,674.81
2005-11-16,675.574
2005-11-17,685.008
2005-11-18,687.189
2005-11-21,690.01
2005-11-22,692.134
2005-11-23,696.379
2005-11-24,695.601
2005-11-25,696.205
2005-11-28,694.591
2005-11-29,695.066
2005-11-30,693.191
2005-12-01,700.762
2005-12-02,703.52
2005-12-05,703.577
2005-12-06,705.014
2005-12-07,702.347
2005-12-08,702.691
2005-12-09,705.729
2005-12-12,710.822
2005-12-13,713.912
2005-12-14,719.506
2005-12-15,715.791
2005-12-16,717.917
2005-12-19,713.298
2005-12-20,713.284
2005-12-21,716.376
2005-12-22,719.168
2005-12-23,719.841
2005-12-26,720.256
2005-12-27,716.112
2005-12-28,719.334
2005-12-29,718.253
2005-12-30,714.412
2006-01-02,714.8
2006-01-03,726.66
2006-01-04,734.713
2006-01-05,734.102
2006-01-06,741.037
2006-01-09,742.809
2006-01-10,741.927
2006-01-11,744.886
2006-01-12,741.782
2006-01-13,740.823
2006-01-16,741.223
2006-01-17,735.442
2006-01-18,730.264
2006-01-19,736.828
2006-01-20,731.499
2006-01-23,733.999
2006-01-24,738.401
2006-01-25,739.787
2006-01-26,744.68
2006-01-27,748.768
2006-01-30,748.366
2006-01-31,748.919
2006-02-01,749.951
2006-02-02,745.467
2006-02-03,739.968
2006-02-06,742.779
2006-02-07,738.987
2006-02-08,737.637
2006-02-09,738.751
2006-02-10,738.339
2006-02-13,734.956
2006-02-14,739.338
2006-02-15,741.188
2006-02-16,744.268
2006-02-17,744.128
2006-02-20,744.488
2006-02-21,746.217
2006-02-22,750.766
2006-02-23,753.804
2006-02-24,754.774
2006-02-27,756.428
2006-02-28,752.147
2006-03-01,755.207
2006-03-02,754.249
2006-03-03,751.866
2006-03-06,749.947
2006-03-07,742.472
2006-03-08,740.978
2006-03-09,743.788
2006-03-10,747.159
2006-03-13,752.122
2006-03-14,760.823
2006-03-15,765.704
2006-03-16,770.481
2006-03-17,774.116
2006-03-20,773.7
2006-03-21,769.111
2006-03-22,772.948
2006-03-23,770.176
2006-03-24,772.732
2006-03-27,772.809
2006-03-28,770.426
2006-03-29,773.339
2006-03-30,777.025
2006-03-31,772.695
2006-04-03,777.032
2006-04-04,781.146
2006-04-05,784.52
2006-04-06,785.437
2006-04-07,777.978
2006-04-10,777.552
2006-04-11,771.227
2006-04-12,769.894
2006-04-13,769.787
2006-04-14,769.786
2006-04-17,773.96
2006-04-18,784.325
2006-04-19,791.185
2006-04-20,791.142
2006-04-21,794.044
2006-04-24,790.629
2006-04-25,791.004
2006-04-26,793.673
2006-04-27,796.602
2006-04-28,795.728
2006-05-01,797.749
2006-05-02,802.69
2006-05-03,801.439
2006-05-04,805.702
2006-05-05,816.133
2006-05-08,819.415
2006-05-09,820.647
2006-05-10,820.646
2006-05-11,814.487
2006-05-12,802.474
2006-05-15,796.508
2006-05-16,793.315
2006-05-17,779.071
2006-05-18,772.245
2006-05-19,771.167
2006-05-22,763.191
2006-05-23,767.511
2006-05-24,763.521
2006-05-25,771.604
2006-05-26,779.451
2006-05-29,780.052
2006-05-30,773.336
2006-05-31,775.721
2006-06-01,782.161
2006-06-02,789.641
2006-06-05,780.2
2006-06-06,768.429
2006-06-07,764.187
2006-06-08,752.856
2006-06-09,758.481
2006-06-12,751.112
2006-06-13,735.069
2006-06-14,738.195
2006-06-15,754.845
2006-06-16,756.401
2006-06-19,751.543
2006-06-20,750.639
2006-06-21,756.849
2006-06-22,756.935
2006-06-23,756.921
2006-06-26,760.089
2006-06-27,756.446
2006-06-28,756.075
2006-06-29,769.176
2006-06-30,780.909
2006-07-03,785.296
2006-07-04,787.209
2006-07-05,777.914
2006-07-06,779.717
2006-07-07,779.993
2006-07-10,781.652
2006-07-11,779.843
2006-07-12,773.45
2006-07-13,764.868
2006-07-14,755.662
2006-07-17,751.27
2006-07-18,748.284
2006-07-19,761.534
2006-07-20,764.449
2006-07-21,759.293
2006-07-24,767.648
2006-07-25,772.263
2006-07-26,773.179
2006-07-27,777.522
2006-07-28,785.889
2006-07-31,785.678
2006-08-01,782.507
2006-08-02,787.865
2006-08-03,787.86
2006-08-04,793.121
2006-08-07,785.628
2006-08-08,784.996
2006-08-09,784.505
2006-08-10,782.144
2006-08-11,781.083
2006-08-14,783.623
2006-08-15,791.323
2006-08-16,798.432
2006-08-17,799.997
2006-08-18,799.461
2006-08-21,798.474
2006-08-22,799.806
2006-08-23,795.844
2006-08-24,795.578
2006-08-25,793.076
2006-08-28,796.29
2006-08-29,798.757
2006-08-30,802.042
2006-08-31,805.427
2006-09-01,807.666
2006-09-04,812.889
2006-09-05,811.123
2006-09-06,802.863
2006-09-07,796.253
2006-09-08,798.459
2006-09-11,794.387
2006-09-12,801.432
2006-09-13,804.647
2006-09-14,807.736
2006-09-15,807.325
2006-09-18,807.033
2006-09-19,806.262
2006-09-20,807.135
2006-09-21,807.777
2006-09-22,804.892
2006-09-25,807.208
2006-09-26,810.832
2006-09-27,816.48
2006-09-28,817.56
2006-09-29,815.713
2006-10-02,818.727
2006-10-03,817.832
2006-10-04,821.272
2006-10-05,828.073
2006-10-06,823.676
2006-10-09,824.375
2006-10-10,825.808
2006-10-11,825.204
2006-10-12,831.614
2006-10-13,833.084
2006-10-16,837.179
2006-10-17,833.433
2006-10-18,836.528
2006-10-19,838.356
2006-10-20,839.652
2006-10-23,840.994
2006-10-24,842.461
2006-10-25,845.958
2006-10-26,850.761
2006-10-27,847.327
2006-10-30,845.834
2006-10-31,848.489
2006-11-01,845.711
2006-11-02,843.262
2006-11-03,839.859
2006-11-06,846.263
2006-11-07,848.646
2006-11-08,848.125
2006-11-09,846.97
2006-11-10,851.56
2006-11-13,850.695
2006-11-14,854.007
2006-11-15,856.128
2006-11-16,858.285
2006-11-17,857.189
2006-11-20,856.339
2006-11-21,859.466
2006-11-22,867.066
2006-11-23,867.388
2006-11-24,868.844
2006-11-27,859.072
2006-11-28,859.142
2006-11-29,871.59
2006-11-30,877.612
2006-12-01,878.348
2006-12-04,884.479
2006-12-05,886.44
2006-12-06,888.173
2006-12-07,888.276
2006-12-08,887.967
2006-12-11,887.334
2006-12-12,889.231
2006-12-13,890.085
2006-12-14,893.656
2006-12-15,891.747
2006-12-18,888.303
2006-12-19,886.804
2006-12-20,891.263
2006-12-21,888.656
2006-12-22,886.194
2006-12-25,885.336
2006-12-26,887.69
2006-12-27,894.551
2006-12-28,894.996
2006-12-29,893.366
2007-01-01,893.366
2007-01-02,898.564
2007-01-03,896.291
2007-01-04,892.665
2007-01-05,883.675
2007-01-08,884.403
2007-01-09,887.481
2007-01-10,884.091
2007-01-11,889.596
2007-01-12,895.733
2007-01-15,899.221
2007-01-16,899.239
2007-01-17,900.466
2007-01-18,900.037
2007-01-19,904.278
2007-01-22,903.149
2007-01-23,907.244
2007-01-24,912.594
2007-01-25,907.276
2007-01-26,904.761
2007-01-29,907.325
2007-01-30,912.578
2007-01-31,916.442
2007-02-01,926.209
2007-02-02,930.335
2007-02-05,928.916
2007-02-06,935.121
2007-02-07,938.534
2007-02-08,934.213
2007-02-09,932.235
2007-02-12,927.103
2007-02-13,935.325
2007-02-14,945.359
2007-02-15,949.814
2007-02-16,949.179
2007-02-19,950.86
2007-02-20,953.175
2007-02-21,951.583
2007-02-22,951.969
2007-02-23,953.617
2007-02-26,955.726
2007-02-27,932.929
2007-02-28,925.172
2007-03-01,921.464
2007-03-02,914.205
2007-03-05,894.82
2007-03-06,908.63
2007-03-07,911.4
2007-03-08,920.136
2007-03-09,922.768
2007-03-12,926.458
2007-03-13,912.24
2007-03-14,903.856
2007-03-15,913.705
2007-03-16,911.596
2007-03-19,922.709
2007-03-20,929.245
2007-03-21,938.424
2007-03-22,944.388
2007-03-23,946.655
2007-03-26,944.439
2007-03-27,940.648
2007-03-28,936.428
2007-03-29,939.54
2007-03-30,940.02
2007-04-02,943.896
2007-04-03,951.553
2007-04-04,953.874
2007-04-05,955.397
2007-04-06,955.518
2007-04-09,956.018
2007-04-10,960.789
2007-04-11,956.812
2007-04-12,958.817
2007-04-13,959.482
2007-04-16,970.008
2007-04-17,971.034
2007-04-18,974.659
2007-04-19,971.11
2007-04-20,977.285
2007-04-23,977.871
2007-04-24,974.808
2007-04-25,981.441
2007-04-26,979.762
2007-04-27,978.862
2007-04-30,972.807
2007-05-01,972.435
2007-05-02,979.262
2007-05-03,984.046
2007-05-04,987.141
2007-05-07,991.668
2007-05-08,984.996
2007-05-09,990.093
2007-05-10,980.78
2007-05-11,985.95
2007-05-14,985.043
2007-05-15,984.872
2007-05-16,986.126
2007-05-17,984.71
2007-05-18,987.938
2007-05-21,989.944
2007-05-22,993.324
2007-05-23,994.678
2007-05-24,983.302
2007-05-25,983.821
2007-05-28,985.104
2007-05-29,991.722
2007-05-30,994.532
2007-05-31,1000.0
2007-06-01,1004.558
2007-06-04,1007.903
2007-06-05,1003.487
2007-06-06,993.377
2007-06-07,976.712
2007-06-08,976.426
2007-06-11,978.108
2007-06-12,970.598
2007-06-13,974.892
2007-06-14,980.435
2007-06-15,988.227
2007-06-18,988.754
2007-06-19,990.354
2007-06-20,985.754
2007-06-21,984.079
2007-06-22,976.953
2007-06-25,971.759
2007-06-26,968.868
2007-06-27,967.952
2007-06-28,973.393
2007-06-29,975.63
2007-07-02,985.257
2007-07-03,989.195
2007-07-04,990.65
2007-07-05,988.969
2007-07-06,992.205
2007-07-09,993.123
2007-07-10,983.41
2007-07-11,982.963
2007-07-12,992.503
2007-07-13,998.15
2007-07-16,996.658
2007-07-17,995.56
2007-07-18,990.152
2007-07-19,995.712
2007-07-20,989.141
2007-07-23,985.593
2007-07-24,970.553
2007-07-25,965.184
2007-07-26,945.157
2007-07-27,930.929
2007-07-30,934.116
2007-07-31,934.711
2007-08-01,927.693
2007-08-02,933.724
2007-08-03,918.236
2007-08-06,924.659
2007-08-07,928.669
2007-08-08,941.414
2007-08-09,924.15
2007-08-10,910.404
2007-08-13,914.855
2007-08-14,902.389
2007-08-15,885.999
2007-08-16,876.49
2007-08-17,886.87
2007-08-20,895.619
2007-08-21,899.693
2007-08-22,910.961
2007-08-23,916.685
2007-08-24,920.832
2007-08-27,917.973
2007-08-28,901.898
2007-08-29,910.937
2007-08-30,912.063
2007-08-31,925.48
2007-09-03,926.674
2007-09-04,932.367
2007-09-05,920.561
2007-09-06,921.706
2007-09-07,910.714
2007-09-10,901.937
2007-09-11,911.558
2007-09-12,912.793
2007-09-13,915.689
2007-09-14,913.643
2007-09-17,904.211
2007-09-18,916.659
2007-09-19,934.623
2007-09-20,930.159
2007-09-21,930.139
2007-09-24,928.518
2007-09-25,926.689
2007-09-26,931.413
2007-09-27,942.19
2007-09-28,943.46
2007-10-01,952.344
2007-10-02,957.036
2007-10-03,957.388
2007-10-04,956.118
2007-10-05,965.205
2007-10-08,959.477
2007-10-09,967.205
2007-10-10,968.418
2007-10-11,968.326
2007-10-12,964.721
2007-10-15,956.988
2007-10-16,944.938
2007-10-17,947.017
2007-10-18,947.017
2007-10-19,932.999
2007-10-22,926.796
2007-10-23,935.651
2007-10-24,930.94
2007-10-25,932.969
2007-10-26,942.574
2007-10-29,947.552
2007-10-30,945.877
2007-10-31,956.515
2007-11-01,941.092
2007-11-02,933.72
2007-11-05,926.107
2007-11-06,932.512
2007-11-07,917.001
2007-11-08,912.943
2007-11-09,904.503
2007-11-12,891.556
2007-11-13,905.592
2007-11-14,908.256
2007-11-15,896.078
2007-11-16,888.508
2007-11-19,872.391
2007-11-20,876.327
2007-11-21,862.769
2007-11-22,863.829
2007-11-23,875.052
2007-11-26,868.887
2007-11-27,871.982
2007-11-28,887.541
2007-11-29,891.146
2007-11-30,898.399
2007-12-03,895.834
2007-12-04,887.061
2007-12-05,895.284
2007-12-06,904.431
2007-12-07,911.727
2007-12-10,917.85
2007-12-11,903.231
2007-12-12,902.238
2007-12-13,888.733
2007-12-14,875.056
2007-12-17,856.095
2007-12-18,857.186
2007-12-19,854.328
2007-12-20,854.463
2007-12-21,865.353
2007-12-24,871.023
2007-12-25,872.925
2007-12-26,875.096
2007-12-27,869.78
2007-12-28,869.988
2007-12-31,870.964
2008-01-01,870.964
2008-01-02,866.203
2008-01-03,858.743
2008-01-04,839.392
2008-01-07,832.623
2008-01-08,825.467
2008-01-09,822.815
2008-01-10,822.792
2008-01-11,818.942
2008-01-14,826.293
2008-01-15,807.51
2008-01-16,799.316
2008-01-17,792.803
2008-01-18,787.911
2008-01-21,769.925
2008-01-22,769.185
2008-01-23,784.795
2008-01-24,800.547
2008-01-25,804.791
2008-01-28,807.898
2008-01-29,819.918
2008-01-30,814.172
2008-01-31,826.652
2008-02-01,841.74
2008-02-04,840.945
2008-02-05,816.606
2008-02-06,808.833
2008-02-07,804.446
2008-02-08,800.034
2008-02-11,797.473
2008-02-12,806.076
2008-02-13,808.841
2008-02-14,810.663
2008-02-15,810.823
2008-02-18,813.503
2008-02-19,817.74
2008-02-20,812.285
2008-02-21,814.46
2008-02-22,815.203
2008-02-25,829.101
2008-02-26,835.184
2008-02-27,842.265
2008-02-28,833.578
2008-02-29,818.108
2008-03-03,808.021
2008-03-04,803.732
2008-03-05,807.246
2008-03-06,800.137
2008-03-07,792.343
2008-03-10,780.539
2008-03-11,795.877
2008-03-12,801.458
2008-03-13,800.652
2008-03-14,791.122
2008-03-17,774.361
2008-03-18,797.302
2008-03-19,787.979
2008-03-20,790.956
2008-03-21,794.219
2008-03-24,799.096
2008-03-25,818.875
2008-03-26,819.017
2008-03-27,818.906
2008-03-28,815.029
2008-03-31,817.008
2008-04-01,833.017
2008-04-02,841.942
2008-04-03,844.886
2008-04-04,847.167
2008-04-07,851.54
2008-04-08,841.518
2008-04-09,832.188
2008-04-10,832.768
2008-04-11,827.572
2008-04-14,820.53
2008-04-15,822.506
2008-04-16,843.373
2008-04-17,844.195
2008-04-18,848.394
2008-04-21,850.9
2008-04-22,843.627
2008-04-23,843.225
2008-04-24,840.248
2008-04-25,848.802
2008-04-28,852.578
2008-04-29,847.78
2008-04-30,845.19
2008-05-01,850.063
2008-05-02,857.81
2008-05-05,859.63
2008-05-06,863.631
2008-05-07,857.156
2008-05-08,860.711
2008-05-09,853.281
2008-05-12,862.054
2008-05-13,860.945
2008-05-14,864.099
2008-05-15,871.612
2008-05-16,877.684
2008-05-19,877.811
2008-05-20,871.677
2008-05-21,862.309
2008-05-22,865.497
2008-05-23,859.243
2008-05-26,854.345
2008-05-27,856.427
2008-05-28,856.152
2008-05-29,860.828
2008-05-30,866.435
2008-06-02,861.682
2008-06-03,857.695
2008-06-04,858.862
2008-06-05,865.982
2008-06-06,853.096
2008-06-09,842.97
2008-06-10,832.093
2008-06-11,820.157
2008-06-12,816.089
2008-06-13,821.934
2008-06-16,827.637
2008-06-17,825.921
2008-06-18,815.774
2008-06-19,809.826
2008-06-20,799.923
2008-06-23,790.229
2008-06-24,788.101
2008-06-25,793.795
2008-06-26,780.825
2008-06-27,775.039
2008-06-30,774.276
2008-07-01,767.538
2008-07-02,756.273
2008-07-03,749.712
2008-07-04,746.81
2008-07-07,742.63
2008-07-08,745.136
2008-07-09,742.691
2008-07-10,741.573
2008-07-11,733.955
2008-07-14,728.694
2008-07-15,720.409
2008-07-16,732.623
2008-07-17,750.039
2008-07-18,752.045
2008-07-21,756.328
2008-07-22,763.995
2008-07-23,773.206
2008-07-24,757.427
2008-07-25,751.934
2008-07-28,743.792
2008-07-29,748.046
2008-07-30,759.169
2008-07-31,755.414
2008-08-01,748.818
2008-08-04,741.864
2008-08-05,757.496
2008-08-06,764.158
2008-08-07,751.506
2008-08-08,760.047
2008-08-11,770.857
2008-08-12,762.5
2008-08-13,751.488
2008-08-14,755.248
2008-08-15,756.44
2008-08-18,751.058
2008-08-19,736.141
2008-08-20,737.937
2008-08-21,740.274
2008-08-22,745.929
2008-08-25,740.57
2008-08-26,739.201
2008-08-27,743.647
2008-08-28,755.263
2008-08-29,758.599
2008-09-01,754.211
2008-09-02,752.422
2008-09-03,751.055
2008-09-04,732.158
2008-09-05,729.171
2008-09-08,749.718
2008-09-09,731.604
2008-09-10,730.761
2008-09-11,727.346
2008-09-12,738.736
2008-09-15,717.185
2008-09-16,714.263
2008-09-17,691.478
2008-09-18,713.173
2008-09-19,747.866
2008-09-22,729.341
2008-09-23,721.361
2008-09-24,717.433
2008-09-25,724.143
2008-09-26,718.656
2008-09-29,671.55
2008-09-30,680.135
2008-10-01,680.841
2008-10-02,658.325
2008-10-03,648.516
2008-10-06,615.24
2008-10-07,593.072
2008-10-08,570.582
2008-10-09,543.686
2008-10-10,521.952
2008-10-13,558.536
2008-10-14,576.638
2008-10-15,542.773
2008-10-16,529.561
2008-10-17,535.396
2008-10-20,551.003
2008-10-21,546.8
2008-10-22,513.581
2008-10-23,504.64
2008-10-24,484.102
2008-10-27,460.736
2008-10-28,489.085
2008-10-29,506.592
2008-10-30,525.61
2008-10-31,527.76
2008-11-03,532.614
2008-11-04,558.119
2008-11-05,550.772
2008-11-06,521.692
2008-11-07,527.019
2008-11-10,525.035
2008-11-11,508.151
2008-11-12,492.126
2008-11-13,503.277
2008-11-14,492.481
2008-11-17,484.072
2008-11-18,482.168
2008-11-19,461.141
2008-11-20,434.842
2008-11-21,446.762
2008-11-24,472.193
2008-11-25,483.049
2008-11-26,493.629
2008-11-27,499.624
2008-11-28,503.942
2008-12-01,467.605
2008-12-02,475.976
2008-12-03,483.236
2008-12-04,473.679
2008-12-05,477.29
2008-12-08,502.251
2008-12-09,500.902
2008-12-10,513.239
2008-12-11,506.126
2008-12-12,504.702
2008-12-15,507.941
2008-12-16,523.26
2008-12-17,532.517
2008-12-18,527.736
2008-12-19,523.255
2008-12-22,513.535
2008-12-23,511.868
2008-12-24,510.704
2008-12-25,511.63
2008-12-26,515.533
2008-12-29,518.98
2008-12-30,527.687
2008-12-31,531.808
2009-01-01,531.808
2009-01-02,546.684
2009-01-05,548.222
2009-01-06,556.724
2009-01-07,551.657
2009-01-08,548.295
2009-01-09,539.39
2009-01-12,526.758
2009-01-13,517.872
2009-01-14,502.019
2009-01-15,496.969
2009-01-16,506.048
2009-01-19,502.087
2009-01-20,478.499
2009-01-21,489.265
2009-01-22,483.133
2009-01-23,479.572
2009-01-26,487.456
2009-01-27,496.465
2009-01-28,511.677
2009-01-29,496.581
2009-01-30,484.11
2009-02-02,476.767
2009-02-03,482.22
2009-02-04,486.554
2009-02-05,489.342
2009-02-06,502.441
2009-02-09,505.756
2009-02-10,487.6
2009-02-11,486.802
2009-02-12,481.691
2009-02-13,481.017
2009-02-16,477.489
2009-02-17,455.773
2009-02-18,450.89
2009-02-19,447.456
2009-02-20,438.054
2009-02-23,426.794
2009-02-24,432.536
2009-02-25,430.276
2009-02-26,429.592
2009-02-27,423.909
2009-03-02,402.005
2009-03-03,395.913
2009-03-04,405.713
2009-03-05,392.565
2009-03-06,387.894
2009-03-09,382.263
2009-03-10,402.672
2009-03-11,408.139
2009-03-12,415.791
2009-03-13,422.379
2009-03-16,427.929
2009-03-17,436.194
2009-03-18,447.095
2009-03-19,459.133
2009-03-20,449.469
2009-03-23,471.876
2009-03-24,469.36
2009-03-25,471.568
2009-03-26,480.044
2009-03-27,472.255
2009-03-30,452.025
2009-03-31,459.306
2009-04-01,467.51
2009-04-02,491.421
2009-04-03,498.531
2009-04-06,494.379
2009-04-07,482.99
2009-04-08,484.302
2009-04-09,505.984
2009-04-10,507.005
2009-04-13,509.94
2009-04-14,507.13
2009-04-15,509.334
2009-04-16,519.091
2009-04-17,525.647
2009-04-20,503.037
2009-04-21,509.872
2009-04-22,514.092
2009-04-23,518.745
2009-04-24,530.605
2009-04-27,523.854
2009-04-28,516.127
2009-04-29,529.271
2009-04-30,535.023
2009-05-01,536.203
2009-05-04,555.433
2009-05-05,556.34
2009-05-06,563.807
2009-05-07,561.964
2009-05-08,577.353
2009-05-11,568.843
2009-05-12,563.622
2009-05-13,543.74
2009-05-14,545.095
2009-05-15,545.646
2009-05-18,556.642
2009-05-19,565.344
2009-05-20,570.613
2009-05-21,561.491
2009-05-22,563.373
2009-05-25,564.044
2009-05-26,572.658
2009-05-27,570.605
2009-05-28,570.267
2009-05-29,581.524
2009-06-01,600.224
2009-06-02,603.861
2009-06-03,591.659
2009-06-04,594.585
2009-06-05,592.119
2009-06-08,586.522
2009-06-09,591.264
2009-06-10,595.499
2009-06-11,601.54
2009-06-12,600.011
2009-06-15,582.892
2009-06-16,575.46
2009-06-17,566.858
2009-06-18,569.859
2009-06-19,574.348
2009-06-22,557.241
2009-06-23,555.379
2009-06-24,565.475
2009-06-25,570.298
2009-06-26,576.054
2009-06-29,579.772
2009-06-30,578.413
2009-07-01,584.732
2009-07-02,569.293
2009-07-03,567.992
2009-07-06,563.491
2009-07-07,556.06
2009-07-08,547.162
2009-07-09,551.332
2009-07-10,548.697
2009-07-13,555.892
2009-07-14,564.447
2009-07-15,582.137
2009-07-16,587.772
2009-07-17,588.096
2009-07-20,598.647
2009-07-21,603.723
2009-07-22,605.79
2009-07-23,619.847
2009-07-24,623.791
2009-07-27,627.936
2009-07-28,624.823
2009-07-29,619.699
2009-07-30,631.6
2009-07-31,637.962
2009-08-03,653.483
2009-08-04,656.946
2009-08-05,656.834
2009-08-06,655.053
2009-08-07,660.904
2009-08-10,659.733
2009-08-11,651.867
2009-08-12,659.408
2009-08-13,669.249
2009-08-14,665.988
2009-08-17,643.414
2009-08-18,650.737
2009-08-19,653.645
2009-08-20,662.788
2009-08-21,674.638
2009-08-24,680.43
2009-08-25,683.772
2009-08-26,681.403
2009-08-27,681.38
2009-08-28,689.858
2009-08-31,681.737
2009-09-01,667.173
2009-09-02,658.773
2009-09-03,665.036
2009-09-04,671.513
2009-09-07,679.428
2009-09-08,689.263
2009-09-09,696.673
2009-09-10,702.528
2009-09-11,706.307
2009-09-14,706.276
2009-09-15,711.401
2009-09-16,726.048
2009-09-17,726.17
2009-09-18,723.154
2009-09-21,715.443
2009-09-22,724.73
2009-09-23,720.028
2009-09-24,709.273
2009-09-25,704.759
2009-09-28,714.695
2009-09-29,714.145
2009-09-30,716.537
2009-10-01,698.466
2009-10-02,687.708
2009-10-05,697.245
2009-10-06,711.329
2009-10-07,713.554
2009-10-08,726.243
2009-10-09,728.002
2009-10-12,732.276
2009-10-13,730.361
2009-10-14,743.234
2009-10-15,746.249
2009-10-16,738.525
2009-10-19,746.934
2009-10-20,744.178
2009-10-21,740.444
2009-10-22,740.584
2009-10-23,733.494
2009-10-26,722.467
2009-10-27,710.453
2009-10-28,688.811
2009-10-29,703.742
2009-10-30,691.022
2009-11-02,691.841
2009-11-03,691.672
2009-11-04,698.167
2009-11-05,705.793
2009-11-06,707.757
2009-11-09,724.98
2009-11-10,722.935
2009-11-11,727.339
2009-11-12,720.129
2009-11-13,724.014
2009-11-16,735.296
2009-11-17,729.886
2009-11-18,731.572
2009-11-19,717.204
2009-11-20,712.832
2009-11-23,724.097
2009-11-24,719.08
2009-11-25,724.398
2009-11-26,714.596
2009-11-27,705.943
2009-11-30,710.728
2009-12-01,725.701
2009-12-02,728.033
2009-12-03,725.783
2009-12-04,725.248
2009-12-07,724.304
2009-12-08,716.551
2009-12-09,712.445
2009-12-10,715.058
2009-12-11,717.761
2009-12-14,725.443
2009-12-15,720.733
2009-12-16,726.85
2009-12-17,715.586
2009-12-18,713.923
2009-12-21,720.192
2009-12-22,723.732
2009-12-23,728.681
2009-12-24,732.157
2009-12-25,731.849
2009-12-28,734.85
2009-12-29,736.808
2009-12-30,732.12
2009-12-31,730.79
2010-01-01,730.79
2010-01-04,742.784
2010-01-05,747.103
2010-01-06,748.67
2010-01-07,750.341
2010-01-08,753.561
2010-01-11,760.486
2010-01-12,754.601
2010-01-13,757.494
2010-01-14,761.716
2010-01-15,754.771
2010-01-18,756.02
2010-01-19,759.151
2010-01-20,749.715
2010-01-21,739.989
2010-01-22,729.887
2010-01-25,730.306
2010-01-26,725.652
2010-01-27,723.337
2010-01-28,718.363
2010-01-29,710.994
2010-02-01,717.361
2010-02-02,729.218
2010-02-03,725.714
2010-02-04,706.605
2010-02-05,700.402
2010-02-08,696.42
2010-02-09,700.69
2010-02-10,702.656
2010-02-11,706.358
2010-02-12,706.313
2010-02-15,706.146
2010-02-16,716.965
2010-02-17,723.32
2010-02-18,726.779
2010-02-19,723.692
2010-02-22,728.649
2010-02-23,721.595
2010-02-24,723.946
2010-02-25,719.44
2010-02-26,725.38
2010-03-01,730.717
2010-03-02,737.509
2010-03-03,742.634
2010-03-04,742.196
2010-03-05,751.07
2010-03-08,755.107
2010-03-09,754.002
2010-03-10,758.776
2010-03-11,760.834
2010-03-12,764.595
2010-03-15,761.169
2010-03-16,769.529
2010-03-17,776.891
2010-03-18,771.657
2010-03-19,766.635
2010-03-22,768.902
2010-03-23,774.059
2010-03-24,767.519
2010-03-25,767.014
2010-03-26,769.846
2010-03-29,776.489
2010-03-30,777.539
2010-03-31,777.453
2010-04-01,785.82
2010-04-02,786.111
2010-04-05,791.72
2010-04-06,794.326
2010-04-07,790.667
2010-04-08,788.498
2010-04-09,795.605
2010-04-12,799.4
2010-04-13,797.668
2010-04-14,806.238
2010-04-15,805.93
2010-04-16,793.841
2010-04-19,788.965
2010-04-20,798.28
2010-04-21,800.429
2010-04-22,799.921
2010-04-23,806.301
2010-04-26,807.812
2010-04-27,789.936
2010-04-28,783.215
2010-04-29,795.722
2010-04-30,791.339
2010-05-03,794.78
2010-05-04,773.981
2010-05-05,762.176
2010-05-06,740.728
2010-05-07,722.323
2010-05-10,758.749
2010-05-11,753.934
2010-05-12,766.626
2010-05-13,764.182
2010-05-14,745.24
2010-05-17,738.74
2010-05-18,733.919
2010-05-19,722.925
2010-05-20,699.945
2010-05-21,706.546
2010-05-24,700.413
2010-05-25,689.195
2010-05-26,694.893
2010-05-27,718.318
2010-05-28,716.949
2010-05-31,717.255
2010-06-01,708.0
2010-06-02,715.961
2010-06-03,723.672
2010-06-04,702.112
2010-06-07,687.744
2010-06-08,691.285
2010-06-09,695.887
2010-06-10,715.114
2010-06-11,719.258
2010-06-14,728.804
2010-06-15,741.115
2010-06-16,741.317
2010-06-17,741.664
2010-06-18,743.707
2010-06-21,746.727
2010-06-22,735.382
2010-06-23,728.747
2010-06-24,720.017
2010-06-25,721.485
2010-06-28,722.14
2010-06-29,698.822
2010-06-30,692.68
2010-07-01,689.339
2010-07-02,688.652
2010-07-05,686.927
2010-07-06,697.16
2010-07-07,711.752
2010-07-08,720.771
2010-07-09,726.439
2010-07-12,723.488
2010-07-13,736.097
2010-07-14,736.972
2010-07-15,736.567
2010-07-16,720.773
2010-07-19,722.63
2010-07-20,726.22
2010-07-21,722.949
2010-07-22,739.192
2010-07-23,745.682
2010-07-26,756.559
2010-07-27,757.55
2010-07-28,754.997
2010-07-29,754.353
2010-07-30,750.692
2010-08-02,768.022
2010-08-03,767.505
2010-08-04,765.954
2010-08-05,767.289
2010-08-06,766.531
2010-08-09,770.275
2010-08-10,760.191
2010-08-11,736.875
2010-08-12,730.13
2010-08-13,730.298
2010-08-16,731.771
2010-08-17,741.273
2010-08-18,743.471
2010-08-19,734.62
2010-08-20,724.291
2010-08-23,724.188
2010-08-24,715.863
2010-08-25,712.955
2010-08-26,715.566
2010-08-27,725.66
2010-08-30,721.866
2010-08-31,719.659
2010-09-01,741.316
2010-09-02,747.458
2010-09-03,756.724
2010-09-06,761.15
2010-09-07,749.695
2010-09-08,751.832
2010-09-09,758.011
2010-09-10,759.104
2010-09-13,770.267
2010-09-14,771.857
2010-09-15,771.33
2010-09-16,768.61
2010-09-17,768.392
2010-09-20,779.446
2010-09-21,777.291
2010-09-22,776.464
2010-09-23,770.056
