Date,DENMARK SMALL GROWTH Small Cap
2005-11-10,544.616
2005-11-11,545.207
2005-11-14,552.295
2005-11-15,551.405
2005-11-16,546.353
2005-11-17,554.655
2005-11-18,554.485
2005-11-21,557.568
2005-11-22,553.924
2005-11-23,555.903
2005-11-24,540.483
2005-11-25,536.993
2005-11-28,533.952
2005-11-29,535.111
2005-11-30,537.657
2005-12-01,542.798
2005-12-02,546.818
2005-12-05,549.157
2005-12-06,554.343
2005-12-07,554.228
2005-12-08,556.264
2005-12-09,557.157
2005-12-12,564.346
2005-12-13,562.514
2005-12-14,566.675
2005-12-15,561.18
2005-12-16,565.896
2005-12-19,567.579
2005-12-20,570.317
2005-12-21,569.866
2005-12-22,577.228
2005-12-23,585.408
2005-12-26,585.408
2005-12-27,590.265
2005-12-28,592.377
2005-12-29,592.046
2005-12-30,588.576
2006-01-02,600.384
2006-01-03,611.243
2006-01-04,625.069
2006-01-05,618.268
2006-01-06,619.876
2006-01-09,614.22
2006-01-10,612.857
2006-01-11,612.159
2006-01-12,613.341
2006-01-13,614.109
2006-01-16,617.921
2006-01-17,613.249
2006-01-18,611.296
2006-01-19,615.272
2006-01-20,614.783
2006-01-23,617.691
2006-01-24,621.422
2006-01-25,627.888
2006-01-26,633.717
2006-01-27,637.869
2006-01-30,637.162
2006-01-31,640.187
2006-02-01,651.027
2006-02-02,652.517
2006-02-03,645.708
2006-02-06,646.041
2006-02-07,639.02
2006-02-08,638.801
2006-02-09,647.404
2006-02-10,644.311
2006-02-13,648.245
2006-02-14,650.274
2006-02-15,650.376
2006-02-16,653.865
2006-02-17,660.408
2006-02-20,662.141
2006-02-21,663.157
2006-02-22,661.989
2006-02-23,671.041
2006-02-24,665.01
2006-02-27,669.455
2006-02-28,663.307
2006-03-01,668.645
2006-03-02,673.116
2006-03-03,675.077
2006-03-06,678.479
2006-03-07,666.72
2006-03-08,667.617
2006-03-09,668.25
2006-03-10,667.524
2006-03-13,675.297
2006-03-14,683.068
2006-03-15,687.421
2006-03-16,693.18
2006-03-17,695.912
2006-03-20,703.025
2006-03-21,698.496
2006-03-22,702.963
2006-03-23,695.48
2006-03-24,693.993
2006-03-27,695.949
2006-03-28,706.175
2006-03-29,703.998
2006-03-30,723.802
2006-03-31,726.002
2006-04-03,733.788
2006-04-04,742.905
2006-04-05,748.956
2006-04-06,750.261
2006-04-07,741.28
2006-04-10,738.107
2006-04-11,739.716
2006-04-12,732.562
2006-04-13,731.21
2006-04-14,731.21
2006-04-17,742.846
2006-04-18,749.829
2006-04-19,754.089
2006-04-20,760.836
2006-04-21,770.885
2006-04-24,776.452
2006-04-25,777.677
2006-04-26,790.227
2006-04-27,789.512
2006-04-28,794.787
2006-05-01,796.649
2006-05-02,810.324
2006-05-03,806.025
2006-05-04,825.397
2006-05-05,828.224
2006-05-08,838.054
2006-05-09,834.804
2006-05-10,835.88
2006-05-11,842.79
2006-05-12,847.225
2006-05-15,803.483
2006-05-16,801.591
2006-05-17,770.894
2006-05-18,748.149
2006-05-19,754.207
2006-05-22,718.91
2006-05-23,752.808
2006-05-24,734.833
2006-05-25,735.809
2006-05-26,748.105
2006-05-29,769.24
2006-05-30,759.372
2006-05-31,764.738
2006-06-01,760.749
2006-06-02,771.41
2006-06-05,772.052
2006-06-06,744.242
2006-06-07,733.13
2006-06-08,696.036
2006-06-09,702.776
2006-06-12,691.113
2006-06-13,663.706
2006-06-14,666.27
2006-06-15,697.16
2006-06-16,693.117
2006-06-19,696.471
2006-06-20,686.802
2006-06-21,694.925
2006-06-22,691.845
2006-06-23,693.927
2006-06-26,701.817
2006-06-27,701.969
2006-06-28,693.239
2006-06-29,704.773
2006-06-30,731.115
2006-07-03,738.546
2006-07-04,743.764
2006-07-05,737.712
2006-07-06,748.766
2006-07-07,747.996
2006-07-10,742.639
2006-07-11,737.235
2006-07-12,731.107
2006-07-13,717.814
2006-07-14,709.166
2006-07-17,692.819
2006-07-18,689.339
2006-07-19,703.744
2006-07-20,714.096
2006-07-21,713.498
2006-07-24,720.001
2006-07-25,725.21
2006-07-26,722.726
2006-07-27,736.663
2006-07-28,738.681
2006-07-31,738.346
2006-08-01,738.041
2006-08-02,748.867
2006-08-03,747.376
2006-08-04,762.575
2006-08-07,754.626
2006-08-08,752.087
2006-08-09,754.941
2006-08-10,743.991
2006-08-11,745.422
2006-08-14,750.82
2006-08-15,757.596
2006-08-16,770.244
2006-08-17,771.293
2006-08-18,771.407
2006-08-21,772.077
2006-08-22,763.114
2006-08-23,760.664
2006-08-24,758.171
2006-08-25,756.433
2006-08-28,757.732
2006-08-29,754.383
2006-08-30,763.565
2006-08-31,761.901
2006-09-01,763.327
2006-09-04,771.537
2006-09-05,769.414
2006-09-06,768.683
2006-09-07,758.487
2006-09-08,756.458
2006-09-11,755.167
2006-09-12,758.439
2006-09-13,767.708
2006-09-14,773.712
2006-09-15,770.106
2006-09-18,773.062
2006-09-19,776.371
2006-09-20,779.939
2006-09-21,787.92
2006-09-22,786.854
2006-09-25,784.065
2006-09-26,788.571
2006-09-27,791.783
2006-09-28,791.027
2006-09-29,797.958
2006-10-02,797.635
2006-10-03,792.836
2006-10-04,791.315
2006-10-05,798.791
2006-10-06,787.936
2006-10-09,792.478
2006-10-10,792.973
2006-10-11,793.715
2006-10-12,797.347
2006-10-13,796.849
2006-10-16,799.326
2006-10-17,795.17
2006-10-18,802.411
2006-10-19,808.312
2006-10-20,813.509
2006-10-23,813.207
2006-10-24,811.236
2006-10-25,821.132
2006-10-26,823.714
2006-10-27,820.039
2006-10-30,815.147
2006-10-31,827.104
2006-11-01,830.512
2006-11-02,826.682
2006-11-03,823.481
2006-11-06,832.853
2006-11-07,840.174
2006-11-08,837.626
2006-11-09,844.832
2006-11-10,848.777
2006-11-13,843.596
2006-11-14,847.966
2006-11-15,847.697
2006-11-16,847.46
2006-11-17,844.52
2006-11-20,844.831
2006-11-21,855.405
2006-11-22,867.991
2006-11-23,868.772
2006-11-24,877.995
2006-11-27,870.546
2006-11-28,857.69
2006-11-29,873.594
2006-11-30,884.03
2006-12-01,886.397
2006-12-04,897.014
2006-12-05,903.673
2006-12-06,905.874
2006-12-07,909.054
2006-12-08,914.118
2006-12-11,914.306
2006-12-12,920.15
2006-12-13,919.308
2006-12-14,919.279
2006-12-15,912.424
2006-12-18,911.37
2006-12-19,916.024
2006-12-20,919.541
2006-12-21,918.399
2006-12-22,923.547
2006-12-25,923.547
2006-12-26,922.017
2006-12-27,928.853
2006-12-28,930.552
2006-12-29,933.549
2007-01-01,933.549
2007-01-02,953.412
2007-01-03,952.261
2007-01-04,933.738
2007-01-05,930.987
2007-01-08,928.343
2007-01-09,930.051
2007-01-10,926.984
2007-01-11,924.218
2007-01-12,927.268
2007-01-15,930.371
2007-01-16,927.349
2007-01-17,926.504
2007-01-18,927.944
2007-01-19,930.154
2007-01-22,930.129
2007-01-23,930.367
2007-01-24,931.519
2007-01-25,931.432
2007-01-26,923.568
2007-01-29,923.987
2007-01-30,926.164
2007-01-31,931.521
2007-02-01,941.994
2007-02-02,946.256
2007-02-05,945.76
2007-02-06,948.266
2007-02-07,960.288
2007-02-08,958.661
2007-02-09,961.7
2007-02-12,948.323
2007-02-13,954.273
2007-02-14,965.796
2007-02-15,962.058
2007-02-16,960.596
2007-02-19,964.328
2007-02-20,954.521
2007-02-21,944.097
2007-02-22,940.209
2007-02-23,938.681
2007-02-26,940.347
2007-02-27,909.238
2007-02-28,903.39
2007-03-01,896.663
2007-03-02,901.062
2007-03-05,874.678
2007-03-06,885.009
2007-03-07,892.664
2007-03-08,906.075
2007-03-09,904.316
2007-03-12,913.934
2007-03-13,907.555
2007-03-14,892.142
2007-03-15,899.837
2007-03-16,905.598
2007-03-19,916.679
2007-03-20,915.493
2007-03-21,925.39
2007-03-22,936.504
2007-03-23,928.248
2007-03-26,921.685
2007-03-27,919.418
2007-03-28,911.755
2007-03-29,917.687
2007-03-30,923.601
2007-04-02,927.288
2007-04-03,936.83
2007-04-04,942.976
2007-04-05,947.301
2007-04-06,947.301
2007-04-09,942.299
2007-04-10,951.698
2007-04-11,943.691
2007-04-12,938.138
2007-04-13,941.519
2007-04-16,952.42
2007-04-17,956.066
2007-04-18,960.136
2007-04-19,959.22
2007-04-20,970.225
2007-04-23,975.791
2007-04-24,971.558
2007-04-25,978.012
2007-04-26,977.606
2007-04-27,977.888
2007-04-30,981.563
2007-05-01,977.73
2007-05-02,987.074
2007-05-03,986.031
2007-05-04,987.613
2007-05-07,998.628
2007-05-08,989.968
2007-05-09,988.511
2007-05-10,988.165
2007-05-11,982.442
2007-05-14,980.083
2007-05-15,986.073
2007-05-16,985.865
2007-05-17,979.922
2007-05-18,985.544
2007-05-21,985.964
2007-05-22,996.486
2007-05-23,1004.118
2007-05-24,998.535
2007-05-25,1001.251
2007-05-28,1001.251
2007-05-29,1003.173
2007-05-30,987.523
2007-05-31,1000.0
2007-06-01,997.647
2007-06-04,994.498
2007-06-05,997.378
2007-06-06,988.648
2007-06-07,955.792
2007-06-08,942.373
2007-06-11,953.041
2007-06-12,942.918
2007-06-13,940.358
2007-06-14,957.754
2007-06-15,977.64
2007-06-18,971.766
2007-06-19,968.386
2007-06-20,974.943
2007-06-21,964.373
2007-06-22,964.204
2007-06-25,955.124
2007-06-26,952.338
2007-06-27,950.571
2007-06-28,966.504
2007-06-29,986.189
2007-07-02,997.471
2007-07-03,999.52
2007-07-04,1003.404
2007-07-05,999.893
2007-07-06,1010.15
2007-07-09,1013.277
2007-07-10,1020.399
2007-07-11,1020.069
2007-07-12,1026.12
2007-07-13,1021.102
2007-07-16,1030.717
2007-07-17,1026.198
2007-07-18,1027.258
2007-07-19,1031.026
2007-07-20,1030.422
2007-07-23,1029.516
2007-07-24,1018.179
2007-07-25,1002.762
2007-07-26,992.676
2007-07-27,974.641
2007-07-30,980.459
2007-07-31,992.38
2007-08-01,975.272
2007-08-02,982.56
2007-08-03,979.588
2007-08-06,965.159
2007-08-07,963.414
2007-08-08,995.419
2007-08-09,973.624
2007-08-10,949.389
2007-08-13,952.599
2007-08-14,950.174
2007-08-15,926.986
2007-08-16,871.547
2007-08-17,891.37
2007-08-20,906.579
2007-08-21,912.318
2007-08-22,929.199
2007-08-23,934.255
2007-08-24,946.984
2007-08-27,949.91
2007-08-28,939.843
2007-08-29,946.449
2007-08-30,935.599
2007-08-31,952.909
2007-09-03,953.092
2007-09-04,956.613
2007-09-05,954.089
2007-09-06,954.134
2007-09-07,942.174
2007-09-10,929.657
2007-09-11,950.811
2007-09-12,945.776
2007-09-13,950.764
2007-09-14,944.038
2007-09-17,932.529
2007-09-18,937.49
2007-09-19,965.309
2007-09-20,969.962
2007-09-21,981.734
2007-09-24,985.611
2007-09-25,974.317
2007-09-26,978.916
2007-09-27,980.214
2007-09-28,979.108
2007-10-01,977.299
2007-10-02,969.603
2007-10-03,975.27
2007-10-04,986.114
2007-10-05,999.357
2007-10-08,1004.958
2007-10-09,1010.128
2007-10-10,1024.741
2007-10-11,1041.011
2007-10-12,1032.627
2007-10-15,1025.125
2007-10-16,1010.571
2007-10-17,1024.329
2007-10-18,1016.355
2007-10-19,1008.939
2007-10-22,980.397
2007-10-23,1009.063
2007-10-24,985.554
2007-10-25,1006.135
2007-10-26,1012.117
2007-10-29,1018.285
2007-10-30,1008.949
2007-10-31,1014.124
2007-11-01,1007.091
2007-11-02,1002.37
2007-11-05,997.169
2007-11-06,994.269
2007-11-07,990.043
2007-11-08,977.165
2007-11-09,963.237
2007-11-12,937.275
2007-11-13,922.979
2007-11-14,923.517
2007-11-15,903.095
2007-11-16,877.325
2007-11-19,849.831
2007-11-20,858.08
2007-11-21,819.723
2007-11-22,828.352
2007-11-23,843.262
2007-11-26,846.487
2007-11-27,835.382
2007-11-28,842.985
2007-11-29,842.897
2007-11-30,849.811
2007-12-03,854.172
2007-12-04,847.159
2007-12-05,862.606
2007-12-06,856.526
2007-12-07,863.747
2007-12-10,871.777
2007-12-11,865.478
2007-12-12,867.114
2007-12-13,847.172
2007-12-14,835.335
2007-12-17,804.722
2007-12-18,804.577
2007-12-19,796.065
2007-12-20,797.713
2007-12-21,807.616
2007-12-24,809.511
2007-12-25,809.511
2007-12-26,815.223
2007-12-27,816.65
2007-12-28,827.389
2007-12-31,822.765
2008-01-01,822.765
2008-01-02,827.783
2008-01-03,829.212
2008-01-04,821.198
2008-01-07,805.463
2008-01-08,811.338
2008-01-09,783.289
2008-01-10,751.75
2008-01-11,740.616
2008-01-14,756.092
2008-01-15,712.754
2008-01-16,698.519
2008-01-17,708.823
2008-01-18,710.947
2008-01-21,667.441
2008-01-22,673.711
2008-01-23,660.711
2008-01-24,691.808
2008-01-25,711.319
2008-01-28,711.732
2008-01-29,708.814
2008-01-30,704.188
2008-01-31,699.505
2008-02-01,717.051
2008-02-04,728.281
2008-02-05,706.44
2008-02-06,701.884
2008-02-07,682.253
2008-02-08,684.285
2008-02-11,678.796
2008-02-12,699.196
2008-02-13,696.977
2008-02-14,705.263
2008-02-15,702.987
2008-02-18,707.93
2008-02-19,713.167
2008-02-20,701.066
2008-02-21,718.865
2008-02-22,716.7
2008-02-25,725.254
2008-02-26,734.242
2008-02-27,746.378
2008-02-28,742.02
2008-02-29,727.661
2008-03-03,720.698
2008-03-04,717.036
2008-03-05,724.94
2008-03-06,730.074
2008-03-07,712.73
2008-03-10,690.296
2008-03-11,694.033
2008-03-12,703.479
2008-03-13,692.286
2008-03-14,682.786
2008-03-17,671.105
2008-03-18,675.641
2008-03-19,661.065
2008-03-20,651.495
2008-03-21,651.495
2008-03-24,650.567
2008-03-25,675.143
2008-03-26,684.699
2008-03-27,701.509
2008-03-28,708.114
2008-03-31,713.064
2008-04-01,705.992
2008-04-02,706.304
2008-04-03,700.94
2008-04-04,725.069
2008-04-07,737.358
2008-04-08,732.01
2008-04-09,733.181
2008-04-10,730.575
2008-04-11,719.93
2008-04-14,717.617
2008-04-15,724.448
2008-04-16,738.682
2008-04-17,732.074
2008-04-18,724.103
2008-04-21,736.406
2008-04-22,739.482
2008-04-23,742.574
2008-04-24,735.123
2008-04-25,745.891
2008-04-28,748.336
2008-04-29,741.697
2008-04-30,738.401
2008-05-01,732.813
2008-05-02,739.802
2008-05-05,752.653
2008-05-06,750.387
2008-05-07,751.173
2008-05-08,757.443
2008-05-09,761.412
2008-05-12,764.758
2008-05-13,771.712
2008-05-14,775.924
2008-05-15,784.02
2008-05-16,796.269
2008-05-19,806.127
2008-05-20,793.765
2008-05-21,796.107
2008-05-22,787.267
2008-05-23,778.923
2008-05-26,776.515
2008-05-27,763.362
2008-05-28,766.725
2008-05-29,755.433
2008-05-30,762.313
2008-06-02,756.571
2008-06-03,753.005
2008-06-04,748.251
2008-06-05,752.499
2008-06-06,738.667
2008-06-09,735.904
2008-06-10,709.694
2008-06-11,704.361
2008-06-12,693.458
2008-06-13,695.524
2008-06-16,700.184
2008-06-17,716.611
2008-06-18,707.946
2008-06-19,706.128
2008-06-20,698.349
2008-06-23,686.54
2008-06-24,674.371
2008-06-25,682.938
2008-06-26,683.456
2008-06-27,679.775
2008-06-30,672.285
2008-07-01,651.683
2008-07-02,661.716
2008-07-03,647.057
2008-07-04,639.931
2008-07-07,643.326
2008-07-08,632.148
2008-07-09,641.415
2008-07-10,643.013
2008-07-11,628.787
2008-07-14,629.619
2008-07-15,617.182
2008-07-16,609.709
2008-07-17,633.676
2008-07-18,635.541
2008-07-21,652.045
2008-07-22,645.529
2008-07-23,658.71
2008-07-24,651.4
2008-07-25,643.622
2008-07-28,643.55
2008-07-29,636.764
2008-07-30,645.358
2008-07-31,666.112
2008-08-01,682.112
2008-08-04,672.011
2008-08-05,670.84
2008-08-06,678.682
2008-08-07,675.343
2008-08-08,666.207
2008-08-11,671.037
2008-08-12,661.159
2008-08-13,656.541
2008-08-14,666.987
2008-08-15,660.727
2008-08-18,653.047
2008-08-19,644.527
2008-08-20,642.723
2008-08-21,649.519
2008-08-22,649.602
2008-08-25,645.062
2008-08-26,627.091
2008-08-27,627.638
2008-08-28,631.332
2008-08-29,631.319
2008-09-01,625.669
2008-09-02,622.358
2008-09-03,601.447
2008-09-04,581.215
2008-09-05,559.396
2008-09-08,563.644
2008-09-09,545.523
2008-09-10,533.032
2008-09-11,524.052
2008-09-12,538.669
2008-09-15,527.544
2008-09-16,513.08
2008-09-17,508.461
2008-09-18,505.655
2008-09-19,528.458
2008-09-22,538.007
2008-09-23,524.603
2008-09-24,523.354
2008-09-25,521.51
2008-09-26,506.429
2008-09-29,464.907
2008-09-30,452.616
2008-10-01,441.085
2008-10-02,432.69
2008-10-03,434.801
2008-10-06,373.471
2008-10-07,372.585
2008-10-08,350.915
2008-10-09,367.044
2008-10-10,340.982
2008-10-13,375.197
2008-10-14,407.595
2008-10-15,379.618
2008-10-16,358.342
2008-10-17,362.647
2008-10-20,366.9
2008-10-21,365.015
2008-10-22,345.262
2008-10-23,331.01
2008-10-24,296.159
2008-10-27,277.288
2008-10-28,283.11
2008-10-29,314.676
2008-10-30,326.97
2008-10-31,332.788
2008-11-03,349.497
2008-11-04,380.842
2008-11-05,376.56
2008-11-06,348.105
2008-11-07,354.258
2008-11-10,360.769
2008-11-11,336.585
2008-11-12,320.59
2008-11-13,318.986
2008-11-14,324.332
2008-11-17,316.782
2008-11-18,309.261
2008-11-19,294.115
2008-11-20,268.54
2008-11-21,274.145
2008-11-24,290.023
2008-11-25,296.286
2008-11-26,296.613
2008-11-27,309.392
2008-11-28,307.573
2008-12-01,294.249
2008-12-02,298.9
2008-12-03,295.323
2008-12-04,295.931
2008-12-05,285.35
2008-12-08,302.19
2008-12-09,308.244
2008-12-10,311.854
2008-12-11,314.068
2008-12-12,314.502
2008-12-15,320.876
2008-12-16,320.272
2008-12-17,326.024
2008-12-18,320.757
2008-12-19,302.291
2008-12-22,295.608
2008-12-23,297.393
2008-12-24,298.442
2008-12-25,298.442
2008-12-26,299.858
2008-12-29,302.86
2008-12-30,299.786
2008-12-31,294.988
2009-01-01,294.988
2009-01-02,318.046
2009-01-05,320.74
2009-01-06,316.303
2009-01-07,318.554
2009-01-08,322.551
2009-01-09,321.692
2009-01-12,317.848
2009-01-13,317.635
2009-01-14,305.714
2009-01-15,310.115
2009-01-16,317.72
2009-01-19,311.269
2009-01-20,299.503
2009-01-21,303.049
2009-01-22,305.569
2009-01-23,298.614
2009-01-26,312.255
2009-01-27,309.274
2009-01-28,315.783
2009-01-29,312.306
2009-01-30,309.364
2009-02-02,304.298
2009-02-03,307.616
2009-02-04,311.991
2009-02-05,306.248
2009-02-06,313.942
2009-02-09,320.973
2009-02-10,316.922
2009-02-11,312.129
2009-02-12,310.13
2009-02-13,317.807
2009-02-16,315.325
2009-02-17,302.087
2009-02-18,298.528
2009-02-19,298.721
2009-02-20,286.138
2009-02-23,289.215
2009-02-24,281.344
2009-02-25,278.704
2009-02-26,278.077
2009-02-27,269.148
2009-03-02,257.837
2009-03-03,251.724
2009-03-04,255.058
2009-03-05,242.702
2009-03-06,243.058
2009-03-09,235.292
2009-03-10,241.264
2009-03-11,247.328
2009-03-12,251.632
2009-03-13,251.788
2009-03-16,264.29
2009-03-17,265.154
2009-03-18,263.17
2009-03-19,278.362
2009-03-20,274.426
2009-03-23,282.39
2009-03-24,278.017
2009-03-25,276.723
2009-03-26,280.283
2009-03-27,271.045
2009-03-30,259.793
2009-03-31,265.207
2009-04-01,273.096
2009-04-02,284.717
2009-04-03,287.598
2009-04-06,292.7
2009-04-07,284.452
2009-04-08,287.032
2009-04-09,286.563
2009-04-10,286.563
2009-04-13,289.005
2009-04-14,297.091
2009-04-15,296.421
2009-04-16,304.54
2009-04-17,310.719
2009-04-20,295.536
2009-04-21,294.668
2009-04-22,305.665
2009-04-23,312.785
2009-04-24,321.859
2009-04-27,316.672
2009-04-28,311.72
2009-04-29,322.062
2009-04-30,328.595
2009-05-01,339.63
2009-05-04,363.133
2009-05-05,362.584
2009-05-06,374.38
2009-05-07,379.11
2009-05-08,381.134
2009-05-11,377.635
2009-05-12,383.475
2009-05-13,376.436
2009-05-14,375.242
2009-05-15,380.22
2009-05-18,387.133
2009-05-19,397.651
2009-05-20,410.074
2009-05-21,409.626
2009-05-22,416.214
2009-05-25,413.256
2009-05-26,399.258
2009-05-27,385.969
2009-05-28,381.775
2009-05-29,382.135
2009-06-01,382.186
2009-06-02,398.822
2009-06-03,390.983
2009-06-04,381.9
2009-06-05,377.054
2009-06-08,369.791
2009-06-09,375.562
2009-06-10,382.667
2009-06-11,391.439
2009-06-12,387.726
2009-06-15,378.973
2009-06-16,376.714
2009-06-17,359.277
2009-06-18,360.441
2009-06-19,366.0
2009-06-22,350.82
2009-06-23,348.066
2009-06-24,358.742
2009-06-25,355.279
2009-06-26,363.218
2009-06-29,369.057
2009-06-30,366.9
2009-07-01,377.108
2009-07-02,366.812
2009-07-03,366.133
2009-07-06,356.262
2009-07-07,357.766
2009-07-08,352.361
2009-07-09,354.945
2009-07-10,350.432
2009-07-13,350.104
2009-07-14,352.434
2009-07-15,363.128
2009-07-16,370.239
2009-07-17,374.303
2009-07-20,382.437
2009-07-21,388.936
2009-07-22,386.107
2009-07-23,395.112
2009-07-24,394.24
2009-07-27,397.213
2009-07-28,400.487
2009-07-29,395.815
2009-07-30,406.764
2009-07-31,415.353
2009-08-03,432.605
2009-08-04,427.293
2009-08-05,433.249
2009-08-06,441.151
2009-08-07,440.512
2009-08-10,443.646
2009-08-11,440.466
2009-08-12,443.352
2009-08-13,449.771
2009-08-14,449.456
2009-08-17,431.789
2009-08-18,418.371
2009-08-19,413.719
2009-08-20,424.377
2009-08-21,431.498
2009-08-24,441.223
2009-08-25,451.597
2009-08-26,458.756
2009-08-27,453.716
2009-08-28,464.862
2009-08-31,456.396
2009-09-01,453.834
2009-09-02,436.899
2009-09-03,443.539
2009-09-04,453.105
2009-09-07,463.565
2009-09-08,470.592
2009-09-09,475.933
2009-09-10,480.407
2009-09-11,477.321
2009-09-14,472.33
2009-09-15,471.757
2009-09-16,485.205
2009-09-17,489.115
2009-09-18,488.939
2009-09-21,483.454
2009-09-22,490.154
2009-09-23,485.573
2009-09-24,476.036
2009-09-25,471.7
2009-09-28,473.072
2009-09-29,466.921
2009-09-30,468.935
2009-10-01,457.675
2009-10-02,443.716
2009-10-05,452.148
2009-10-06,471.545
2009-10-07,463.863
2009-10-08,471.561
2009-10-09,475.314
2009-10-12,481.454
2009-10-13,474.492
2009-10-14,489.03
2009-10-15,491.371
2009-10-16,487.637
2009-10-19,493.966
2009-10-20,494.77
2009-10-21,492.416
2009-10-22,487.092
2009-10-23,489.494
2009-10-26,482.865
2009-10-27,470.908
2009-10-28,453.015
2009-10-29,463.612
2009-10-30,456.385
2009-11-02,459.114
2009-11-03,447.304
2009-11-04,458.813
2009-11-05,460.381
2009-11-06,458.835
2009-11-09,472.615
2009-11-10,463.337
2009-11-11,467.364
2009-11-12,465.91
2009-11-13,465.564
2009-11-16,478.571
2009-11-17,471.367
2009-11-18,484.428
2009-11-19,478.126
2009-11-20,480.813
2009-11-23,483.852
2009-11-24,477.672
2009-11-25,474.167
2009-11-26,463.917
2009-11-27,463.675
2009-11-30,461.867
2009-12-01,477.478
2009-12-02,484.593
2009-12-03,482.142
2009-12-04,480.197
2009-12-07,478.492
2009-12-08,471.64
2009-12-09,472.768
2009-12-10,470.417
2009-12-11,472.043
2009-12-14,475.147
2009-12-15,471.985
2009-12-16,477.557
2009-12-17,473.852
2009-12-18,467.582
2009-12-21,466.993
2009-12-22,469.076
2009-12-23,477.628
2009-12-24,478.434
2009-12-25,478.434
2009-12-28,481.807
2009-12-29,484.493
2009-12-30,481.362
2009-12-31,482.963
2010-01-01,482.963
2010-01-04,505.873
2010-01-05,503.262
2010-01-06,497.468
2010-01-07,501.246
2010-01-08,501.402
2010-01-11,511.085
2010-01-12,506.392
2010-01-13,508.341
2010-01-14,518.944
2010-01-15,514.461
2010-01-18,515.882
2010-01-19,509.726
2010-01-20,500.048
2010-01-21,487.411
2010-01-22,482.481
2010-01-25,486.81
2010-01-26,477.795
2010-01-27,477.519
2010-01-28,478.354
2010-01-29,480.154
2010-02-01,483.671
2010-02-02,491.702
2010-02-03,495.15
2010-02-04,482.88
2010-02-05,472.067
2010-02-08,461.208
2010-02-09,464.49
2010-02-10,456.517
2010-02-11,450.651
2010-02-12,449.56
2010-02-15,449.591
2010-02-16,462.922
2010-02-17,464.263
2010-02-18,466.389
2010-02-19,461.92
2010-02-22,465.948
2010-02-23,458.289
2010-02-24,456.587
2010-02-25,451.724
2010-02-26,462.658
2010-03-01,467.155
2010-03-02,473.598
2010-03-03,480.403
2010-03-04,474.164
2010-03-05,479.847
2010-03-08,476.894
2010-03-09,472.794
2010-03-10,482.565
2010-03-11,486.269
2010-03-12,489.598
2010-03-15,485.86
2010-03-16,494.856
2010-03-17,494.343
2010-03-18,487.784
2010-03-19,483.759
2010-03-22,482.863
2010-03-23,487.937
2010-03-24,482.807
2010-03-25,486.393
2010-03-26,486.712
2010-03-29,487.251
2010-03-30,483.451
2010-03-31,488.957
2010-04-01,489.134
2010-04-02,489.134
2010-04-05,487.954
2010-04-06,490.908
2010-04-07,493.432
2010-04-08,493.203
2010-04-09,506.022
2010-04-12,517.112
2010-04-13,517.902
2010-04-14,526.534
2010-04-15,525.032
2010-04-16,520.498
2010-04-19,514.837
2010-04-20,531.001
2010-04-21,527.153
2010-04-22,519.286
2010-04-23,530.723
2010-04-26,533.663
2010-04-27,533.209
2010-04-28,514.154
2010-04-29,524.247
2010-04-30,526.312
2010-05-03,522.553
2010-05-04,497.264
2010-05-05,469.98
2010-05-06,454.834
2010-05-07,432.724
2010-05-10,477.285
2010-05-11,458.157
2010-05-12,468.612
2010-05-13,464.519
2010-05-14,459.286
2010-05-17,443.439
2010-05-18,447.667
2010-05-19,434.356
2010-05-20,418.567
2010-05-21,427.84
2010-05-24,421.767
2010-05-25,403.272
2010-05-26,419.172
2010-05-27,434.511
2010-05-28,434.479
2010-05-31,434.926
2010-06-01,433.3
2010-06-02,427.64
2010-06-03,437.19
2010-06-04,425.485
2010-06-07,416.491
2010-06-08,415.758
2010-06-09,428.545
2010-06-10,438.23
2010-06-11,440.428
2010-06-14,459.228
2010-06-15,459.562
2010-06-16,455.551
2010-06-17,452.418
2010-06-18,457.403
2010-06-21,460.128
2010-06-22,456.047
2010-06-23,448.065
2010-06-24,441.821
2010-06-25,435.263
2010-06-28,437.694
2010-06-29,418.098
2010-06-30,419.629
2010-07-01,413.619
2010-07-02,428.075
2010-07-05,426.599
2010-07-06,443.706
2010-07-07,443.883
2010-07-08,449.696
2010-07-09,448.155
2010-07-12,445.674
2010-07-13,454.541
2010-07-14,458.464
2010-07-15,461.873
2010-07-16,456.594
2010-07-19,449.801
2010-07-20,442.97
2010-07-21,446.616
2010-07-22,456.534
2010-07-23,451.989
2010-07-26,457.735
2010-07-27,464.863
2010-07-28,465.157
2010-07-29,473.902
2010-07-30,468.325
2010-08-02,487.001
2010-08-03,489.682
2010-08-04,485.778
2010-08-05,489.442
2010-08-06,490.623
2010-08-09,496.732
2010-08-10,483.281
2010-08-11,465.76
2010-08-12,458.357
2010-08-13,451.718
2010-08-16,453.913
2010-08-17,458.69
2010-08-18,449.264
2010-08-19,440.094
2010-08-20,421.196
2010-08-23,421.445
2010-08-24,402.359
2010-08-25,394.832
2010-08-26,410.096
2010-08-27,406.173
2010-08-30,403.505
2010-08-31,405.482
2010-09-01,422.032
2010-09-02,424.037
2010-09-03,434.605
2010-09-06,438.729
2010-09-07,430.245
2010-09-08,431.324
2010-09-09,435.675
2010-09-10,436.158
2010-09-13,448.605
2010-09-14,450.985
2010-09-15,450.207
2010-09-16,447.575
2010-09-17,447.544
