Date,DENMARK SMALL GROWTH Small Cap
2021-10-14,4169.72
2021-10-15,4205.796
2021-10-18,4183.016
2021-10-19,4218.717
2021-10-20,4252.646
2021-10-21,4266.143
2021-10-22,4290.249
2021-10-25,4234.31
2021-10-26,4199.924
2021-10-27,4177.238
2021-10-28,4235.379
2021-10-29,4196.269
2021-11-01,4291.457
2021-11-02,4316.946
2021-11-03,4342.628
2021-11-04,4328.004
2021-11-05,4276.192
2021-11-08,4301.918
2021-11-09,4337.735
2021-11-10,4296.336
2021-11-11,4335.948
2021-11-12,4290.647
2021-11-15,4285.234
2021-11-16,4263.702
2021-11-17,4162.543
2021-11-18,4153.478
2021-11-19,4117.815
2021-11-22,3997.287
2021-11-23,3857.611
2021-11-24,3852.72
2021-11-25,3930.747
2021-11-26,3927.229
2021-11-29,3925.848
2021-11-30,3899.498
2021-12-01,3927.232
2021-12-02,3806.719
2021-12-03,3774.146
2021-12-06,3716.593
2021-12-07,3838.483
2021-12-08,3843.663
2021-12-09,3843.651
2021-12-10,3802.922
2021-12-13,3789.48
2021-12-14,3728.855
2021-12-15,3762.793
2021-12-16,3820.41
2021-12-17,3796.647
2021-12-20,3765.655
2021-12-21,3768.07
2021-12-22,3878.353
2021-12-23,3905.252
2021-12-24,3912.302
2021-12-27,3978.459
2021-12-28,3965.92
2021-12-29,3980.175
2021-12-30,3990.19
2021-12-31,4003.948
2022-01-03,4027.584
2022-01-04,3955.878
2022-01-05,3949.864
2022-01-06,3866.21
2022-01-07,3863.3
2022-01-10,3748.574
2022-01-11,3821.198
2022-01-12,3913.279
2022-01-13,3864.05
2022-01-14,3814.49
2022-01-17,3811.45
2022-01-18,3682.643
2022-01-19,3727.567
2022-01-20,3758.014
2022-01-21,3655.316
2022-01-24,3503.509
2022-01-25,3413.921
2022-01-26,3496.074
2022-01-27,3425.034
2022-01-28,3410.681
2022-01-31,3493.148
2022-02-01,3548.271
2022-02-02,3634.523
2022-02-03,3554.153
2022-02-04,3482.775
2022-02-07,3476.608
2022-02-08,3411.537
2022-02-09,3506.033
2022-02-10,3515.604
2022-02-11,3467.614
2022-02-14,3333.195
2022-02-15,3448.506
2022-02-16,3443.994
2022-02-17,3404.584
2022-02-18,3347.143
2022-02-21,3254.016
2022-02-22,3300.839
2022-02-23,3287.72
2022-02-24,3151.148
2022-02-25,3301.698
2022-02-28,3353.12
2022-03-01,3228.44
2022-03-02,3159.072
2022-03-03,3102.501
2022-03-04,2942.811
2022-03-07,2930.645
2022-03-08,2918.66
2022-03-09,3099.499
2022-03-10,3076.194
2022-03-11,3101.868
2022-03-14,3129.305
2022-03-15,3054.508
2022-03-16,3225.027
2022-03-17,3294.015
2022-03-18,3302.983
2022-03-21,3307.643
2022-03-22,3295.234
2022-03-23,3243.326
2022-03-24,3179.862
2022-03-25,3176.491
2022-03-28,3215.466
2022-03-29,3358.463
2022-03-30,3370.006
2022-03-31,3291.841
2022-04-01,3291.485
2022-04-04,3318.617
2022-04-05,3317.222
2022-04-06,3235.535
2022-04-07,3236.709
2022-04-08,3220.745
2022-04-11,3158.628
2022-04-12,3158.509
2022-04-13,3137.963
2022-04-14,3116.939
2022-04-15,3116.939
2022-04-18,3122.276
2022-04-19,3171.011
2022-04-20,3217.529
2022-04-21,3230.746
2022-04-22,3157.966
2022-04-25,3092.322
2022-04-26,3025.495
2022-04-27,2968.711
2022-04-28,3007.671
2022-04-29,3069.664
2022-05-02,3001.3
2022-05-03,3064.214
2022-05-04,3037.575
2022-05-05,3007.132
2022-05-06,2916.735
2022-05-09,2763.559
2022-05-10,2827.572
2022-05-11,2893.774
2022-05-12,2847.043
2022-05-13,2841.754
2022-05-16,2918.657
2022-05-17,2970.176
2022-05-18,2954.864
2022-05-19,2987.775
2022-05-20,3049.678
2022-05-23,3082.949
2022-05-24,3016.78
2022-05-25,3078.781
2022-05-26,3089.513
2022-05-27,3088.223
2022-05-30,3234.454
2022-05-31,3184.248
2022-06-01,3089.873
2022-06-02,3087.701
2022-06-03,3128.647
2022-06-06,3128.174
2022-06-07,3153.287
2022-06-08,3196.591
2022-06-09,3118.817
2022-06-10,2963.577
2022-06-13,2842.493
2022-06-14,2780.142
2022-06-15,2834.768
2022-06-16,2737.575
2022-06-17,2804.383
2022-06-20,2872.877
2022-06-21,2911.338
2022-06-22,2885.622
2022-06-23,2887.611
2022-06-24,2963.749
2022-06-27,3019.671
2022-06-28,2949.708
2022-06-29,2901.458
2022-06-30,2851.381
2022-07-01,2876.225
2022-07-04,2887.218
2022-07-05,2835.132
2022-07-06,2860.35
2022-07-07,2888.841
2022-07-08,2929.455
2022-07-11,2868.98
2022-07-12,2835.649
2022-07-13,2844.483
2022-07-14,2763.873
2022-07-15,2826.084
2022-07-18,2923.001
2022-07-19,2942.875
2022-07-20,2954.626
2022-07-21,2993.031
2022-07-22,3050.86
2022-07-25,3014.046
2022-07-26,2974.596
2022-07-27,2996.146
2022-07-28,3030.398
2022-07-29,3124.929
2022-08-01,3178.092
2022-08-02,3117.829
2022-08-03,3127.734
2022-08-04,3183.924
2022-08-05,3094.774
2022-08-08,3095.804
2022-08-09,3052.267
2022-08-10,3164.707
2022-08-11,3209.976
2022-08-12,3087.16
2022-08-15,3086.174
2022-08-16,3092.506
2022-08-17,3014.322
2022-08-18,3015.565
2022-08-19,2994.314
2022-08-22,2922.047
2022-08-23,2967.775
2022-08-24,2982.631
2022-08-25,2979.793
2022-08-26,2908.748
2022-08-29,2802.895
2022-08-30,2842.686
2022-08-31,2875.115
2022-09-01,2731.911
2022-09-02,2814.036
2022-09-05,2753.305
2022-09-06,2768.627
2022-09-07,2767.813
2022-09-08,2792.236
2022-09-09,2883.596
2022-09-12,2950.513
2022-09-13,2842.288
2022-09-14,2822.14
2022-09-15,2788.778
2022-09-16,2708.953
2022-09-19,2680.085
2022-09-20,2676.488
2022-09-21,2647.331
2022-09-22,2542.594
2022-09-23,2480.388
2022-09-26,2473.077
2022-09-27,2466.821
2022-09-28,2436.342
2022-09-29,2402.272
2022-09-30,2473.833
2022-10-03,2486.097
2022-10-04,2616.764
2022-10-05,2531.131
2022-10-06,2574.268
2022-10-07,2505.708
2022-10-10,2454.545
2022-10-11,2462.817
2022-10-12,2464.965
2022-10-13,2479.8
2022-10-14,2556.072
2022-10-17,2602.247
2022-10-18,2670.781
2022-10-19,2546.268
2022-10-20,2560.356
2022-10-21,2538.656
2022-10-24,2612.853
2022-10-25,2691.792
2022-10-26,2739.705
2022-10-27,2688.87
2022-10-28,2683.437
2022-10-31,2675.585
2022-11-01,2679.703
2022-11-02,2663.882
2022-11-03,2649.449
2022-11-04,2690.15
2022-11-07,2770.911
2022-11-08,2857.645
2022-11-09,2852.614
2022-11-10,2924.932
2022-11-11,2984.454
2022-11-14,2986.207
2022-11-15,2948.58
2022-11-16,2901.577
2022-11-17,2881.612
2022-11-18,2900.018
2022-11-21,2874.951
2022-11-22,2879.435
2022-11-23,2902.056
2022-11-24,2956.465
2022-11-25,2952.059
2022-11-28,2939.854
2022-11-29,2936.534
2022-11-30,2936.522
2022-12-01,3054.336
2022-12-02,3086.86
2022-12-05,3082.266
2022-12-06,2999.904
2022-12-07,2984.592
2022-12-08,2990.354
2022-12-09,2987.728
2022-12-12,2987.962
2022-12-13,3074.848
2022-12-14,3060.066
2022-12-15,3002.981
2022-12-16,2920.87
2022-12-19,2907.751
2022-12-20,2905.418
2022-12-21,2930.36
2022-12-22,2911.755
2022-12-23,2941.741
2022-12-26,2941.741
2022-12-27,2947.718
2022-12-28,2929.573
2022-12-29,2998.894
2022-12-30,2982.681
2023-01-02,3056.352
2023-01-03,3030.658
2023-01-04,3021.308
2023-01-05,2990.74
2023-01-06,3034.536
2023-01-09,3127.531
2023-01-10,3087.597
2023-01-11,3137.645
2023-01-12,3127.292
2023-01-13,3141.635
2023-01-16,3190.351
2023-01-17,3197.708
2023-01-18,3197.468
2023-01-19,3112.886
2023-01-20,3136.365
2023-01-23,3172.703
2023-01-24,3147.646
2023-01-25,3030.911
2023-01-26,3095.568
2023-01-27,3099.135
2023-01-30,3069.652
2023-01-31,3057.305
2023-02-01,3113.082
2023-02-02,3215.796
2023-02-03,3228.946
2023-02-06,3149.641
2023-02-07,3178.183
2023-02-08,3203.966
2023-02-09,3159.244
2023-02-10,3075.397
2023-02-13,3097.549
2023-02-14,3114.349
2023-02-15,3124.256
2023-02-16,3167.624
2023-02-17,3150.455
2023-02-20,3166.875
2023-02-21,3139.951
2023-02-22,3033.89
2023-02-23,3036.81
2023-02-24,3007.579
2023-02-27,3042.825
2023-02-28,3024.783
2023-03-01,3020.444
2023-03-02,3064.474
2023-03-03,3119.747
2023-03-06,3141.063
2023-03-07,3090.06
2023-03-08,3069.54
2023-03-09,3088.649
2023-03-10,3023.155
2023-03-13,2955.552
2023-03-14,3008.043
2023-03-15,2882.081
2023-03-16,2917.735
2023-03-17,2898.137
2023-03-20,2921.926
2023-03-21,2968.25
2023-03-22,2972.579
2023-03-23,2993.274
2023-03-24,2937.933
2023-03-27,2955.427
2023-03-28,2953.648
2023-03-29,3046.494
2023-03-30,3100.583
2023-03-31,3088.006
2023-04-03,3042.62
2023-04-04,3103.537
2023-04-05,3071.564
2023-04-06,3074.243
2023-04-07,3074.243
2023-04-10,3050.721
2023-04-11,3107.725
2023-04-12,3105.258
2023-04-13,3172.455
2023-04-14,3181.394
2023-04-17,3151.953
2023-04-18,3117.671
2023-04-19,3115.96
2023-04-20,3106.773
2023-04-21,3130.042
2023-04-24,3151.823
2023-04-25,3119.138
2023-04-26,3088.573
2023-04-27,3256.647
2023-04-28,3279.395
2023-05-01,3271.222
2023-05-02,3219.586
2023-05-03,3242.735
2023-05-04,3224.537
2023-05-05,3226.3
2023-05-08,3284.549
2023-05-09,3231.249
2023-05-10,3270.646
2023-05-11,3299.523
2023-05-12,3301.823
2023-05-15,3330.927
2023-05-16,3317.953
2023-05-17,3275.078
2023-05-18,3259.378
2023-05-19,3264.358
2023-05-22,3307.815
2023-05-23,3248.841
2023-05-24,3197.259
2023-05-25,3244.532
2023-05-26,3247.58
2023-05-29,3248.63
2023-05-30,3237.466
2023-05-31,3205.247
2023-06-01,3231.488
2023-06-02,3269.957
2023-06-05,3265.795
2023-06-06,3268.623
2023-06-07,3259.246
2023-06-08,3289.547
2023-06-09,3305.706
2023-06-12,3328.057
2023-06-13,3391.524
2023-06-14,3418.966
2023-06-15,3411.039
2023-06-16,3444.12
2023-06-19,3363.771
2023-06-20,3372.483
2023-06-21,3350.275
2023-06-22,3336.886
2023-06-23,3309.864
2023-06-26,3289.756
2023-06-27,3245.981
2023-06-28,3265.794
2023-06-29,3298.487
2023-06-30,3335.787
2023-07-03,3321.588
2023-07-04,3323.492
2023-07-05,3273.904
2023-07-06,3207.743
2023-07-07,3257.835
2023-07-10,3245.481
2023-07-11,3232.299
2023-07-12,3292.996
2023-07-13,3349.178
2023-07-14,3346.287
2023-07-17,3332.578
2023-07-18,3345.88
2023-07-19,3345.046
2023-07-20,3319.038
2023-07-21,3324.92
2023-07-24,3279.221
2023-07-25,3291.449
2023-07-26,3267.084
2023-07-27,3272.31
2023-07-28,3254.858
2023-07-31,3258.957
2023-08-01,3242.63
2023-08-02,3183.559
2023-08-03,3187.647
2023-08-04,3228.19
2023-08-07,3237.951
2023-08-08,3228.812
2023-08-09,3272.37
2023-08-10,3263.814
2023-08-11,3214.509
2023-08-14,3203.695
2023-08-15,3159.708
2023-08-16,3124.292
2023-08-17,3084.123
2023-08-18,3060.641
2023-08-21,3082.11
2023-08-22,3083.417
2023-08-23,3090.288
2023-08-24,3110.782
2023-08-25,3086.695
2023-08-28,3123.591
2023-08-29,3158.665
2023-08-30,3144.55
2023-08-31,3110.633
2023-09-01,3096.504
2023-09-04,3095.107
2023-09-05,3033.272
2023-09-06,3017.899
2023-09-07,2979.235
2023-09-08,3000.896
2023-09-11,3013.198
2023-09-12,2983.661
2023-09-13,2977.629
2023-09-14,3003.213
2023-09-15,3005.442
2023-09-18,2996.505
2023-09-19,3006.573
2023-09-20,3078.044
2023-09-21,3009.829
2023-09-22,3000.356
2023-09-25,2952.233
2023-09-26,2920.034
2023-09-27,2891.131
2023-09-28,2894.27
2023-09-29,2963.794
2023-10-02,2890.666
2023-10-03,2832.236
2023-10-04,2826.984
2023-10-05,2877.559
2023-10-06,2880.491
2023-10-09,2833.286
2023-10-10,2915.047
2023-10-11,2914.7
2023-10-12,2897.605
2023-10-13,2840.142
2023-10-16,2838.723
2023-10-17,2848.095
2023-10-18,2803.489
2023-10-19,2783.666
2023-10-20,2751.575
2023-10-23,2734.189
2023-10-24,2774.423
2023-10-25,2697.086
2023-10-26,2691.531
2023-10-27,2679.679
2023-10-30,2691.094
2023-10-31,2742.461
2023-11-01,2739.34
2023-11-02,2803.906
2023-11-03,2859.725
2023-11-06,2843.071
2023-11-07,2776.195
2023-11-08,2785.643
2023-11-09,2833.434
2023-11-10,2810.39
2023-11-13,2846.244
2023-11-14,2971.261
2023-11-15,3047.983
2023-11-16,3003.851
2023-11-17,3048.343
2023-11-20,3100.036
2023-11-21,3062.408
2023-11-22,3063.238
2023-11-23,3064.314
2023-11-24,3077.16
2023-11-27,3085.923
2023-11-28,3063.641
2023-11-29,3114.487
2023-11-30,3121.359
2023-12-01,3076.173
2023-12-04,3096.347
2023-12-05,3106.544
2023-12-06,3122.538
2023-12-07,3105.551
2023-12-08,3132.7
2023-12-11,3096.313
2023-12-12,3079.691
2023-12-13,3113.574
2023-12-14,3285.454
2023-12-15,3284.345
2023-12-18,3258.392
2023-12-19,3304.764
2023-12-20,3327.198
2023-12-21,3314.37
2023-12-22,3344.772
2023-12-25,3344.772
2023-12-26,3349.324
2023-12-27,3377.87
2023-12-28,3392.308
2023-12-29,3367.586
2024-01-01,3367.586
2024-01-02,3329.936
2024-01-03,3247.648
2024-01-04,3293.327
2024-01-05,3296.505
2024-01-08,3318.839
2024-01-09,3363.578
2024-01-10,3379.609
2024-01-11,3384.741
2024-01-12,3471.983
2024-01-15,3444.013
2024-01-16,3408.394
2024-01-17,3361.891
2024-01-18,3414.755
2024-01-19,3392.765
2024-01-22,3433.048
2024-01-23,3375.197
2024-01-24,3415.202
2024-01-25,3436.641
2024-01-26,3478.397
2024-01-29,3451.987
2024-01-30,3498.468
2024-01-31,3509.986
2024-02-01,3480.203
2024-02-02,3456.197
2024-02-05,3440.152
2024-02-06,3485.84
2024-02-07,3490.092
2024-02-08,3566.164
2024-02-09,3606.616
2024-02-12,3619.888
2024-02-13,3547.723
2024-02-14,3548.114
2024-02-15,3631.384
2024-02-16,3646.902
2024-02-19,3647.456
2024-02-20,3675.569
2024-02-21,3676.523
2024-02-22,3686.913
2024-02-23,3666.019
2024-02-26,3796.159
2024-02-27,3762.526
2024-02-28,3770.838
2024-02-29,3778.823
2024-03-01,3767.541
2024-03-04,3772.613
2024-03-05,3757.765
2024-03-06,3787.206
2024-03-07,3885.17
2024-03-08,3916.886
2024-03-11,3811.028
2024-03-12,3860.632
2024-03-13,3849.202
2024-03-14,3825.296
2024-03-15,3818.948
2024-03-18,3820.695
2024-03-19,3853.005
2024-03-20,3834.382
2024-03-21,3873.9
2024-03-22,3884.922
2024-03-25,3876.109
2024-03-26,3881.17
2024-03-27,3853.072
2024-03-28,3845.652
2024-03-29,3845.652
2024-04-01,3825.958
2024-04-02,3810.041
2024-04-03,3843.246
2024-04-04,3851.584
2024-04-05,3818.761
2024-04-08,3876.598
2024-04-09,3824.871
2024-04-10,3763.057
2024-04-11,3741.332
2024-04-12,3654.162
2024-04-15,3680.888
2024-04-16,3638.047
2024-04-17,3641.215
2024-04-18,3639.9
2024-04-19,3700.097
2024-04-22,3715.802
2024-04-23,3783.712
2024-04-24,3770.664
2024-04-25,3681.67
2024-04-26,3759.23
2024-04-29,3815.607
2024-04-30,3797.816
2024-05-01,3763.88
2024-05-02,3791.161
2024-05-03,3865.917
2024-05-06,3934.293
2024-05-07,3982.186
2024-05-08,3965.944
2024-05-09,3976.142
2024-05-10,3970.979
2024-05-13,4031.138
2024-05-14,4042.509
2024-05-15,4156.531
2024-05-16,4155.443
2024-05-17,4144.014
2024-05-20,4140.031
2024-05-21,4130.467
2024-05-22,4116.053
2024-05-23,4128.392
2024-05-24,4135.467
2024-05-27,4173.658
2024-05-28,4174.55
2024-05-29,4101.637
2024-05-30,4105.59
2024-05-31,4172.245
2024-06-03,4191.338
2024-06-04,4098.816
2024-06-05,4093.531
2024-06-06,4185.091
2024-06-07,4135.262
2024-06-10,4102.922
2024-06-11,4051.649
2024-06-12,4155.966
2024-06-13,4097.688
2024-06-14,4001.054
2024-06-17,4006.675
2024-06-18,3995.485
2024-06-19,4019.278
2024-06-20,4027.469
2024-06-21,4093.098
2024-06-24,4199.442
2024-06-25,4211.917
2024-06-26,4191.762
2024-06-27,4190.921
2024-06-28,4167.905
2024-07-01,4199.974
2024-07-02,4197.357
2024-07-03,4238.46
2024-07-04,4295.35
2024-07-05,4289.991
2024-07-08,4284.79
2024-07-09,4276.269
2024-07-10,4284.587
2024-07-11,4295.191
2024-07-12,4316.931
2024-07-15,4266.083
2024-07-16,4269.779
2024-07-17,4160.735
2024-07-18,4171.181
2024-07-19,4152.299
2024-07-22,4208.404
2024-07-23,4227.62
2024-07-24,4236.815
2024-07-25,4204.745
2024-07-26,4193.429
2024-07-29,4171.452
2024-07-30,4252.743
2024-07-31,4302.194
2024-08-01,4215.09
2024-08-02,4124.02
2024-08-05,3993.95
2024-08-06,4061.292
2024-08-07,4139.347
2024-08-08,4120.644
2024-08-09,4166.421
2024-08-12,4167.44
2024-08-13,4225.766
2024-08-14,4337.722
2024-08-15,4396.679
2024-08-16,4468.01
2024-08-19,4497.495
2024-08-20,4469.856
2024-08-21,4414.704
2024-08-22,4422.289
2024-08-23,4503.571
2024-08-26,4445.215
2024-08-27,4456.707
2024-08-28,4412.828
2024-08-29,4443.917
2024-08-30,4385.316
2024-09-02,4394.838
2024-09-03,4342.232
2024-09-04,4362.477
2024-09-05,4305.323
2024-09-06,4330.449
2024-09-09,4304.305
2024-09-10,4267.077
2024-09-11,4278.427
2024-09-12,4329.964
2024-09-13,4418.183
2024-09-16,4417.209
2024-09-17,4471.395
2024-09-18,4471.841
2024-09-19,4511.423
2024-09-20,4467.524
2024-09-23,4438.37
2024-09-24,4360.741
2024-09-25,4410.362
2024-09-26,4452.642
2024-09-27,4428.405
2024-09-30,4387.869
2024-10-01,4310.523
2024-10-02,4307.208
2024-10-03,4254.235
2024-10-04,4255.149
2024-10-07,4251.578
2024-10-08,4232.055
2024-10-09,4206.496
2024-10-10,4146.702
2024-10-11,4189.838
2024-10-14,4193.034
2024-10-15,4227.144
2024-10-16,4216.173
2024-10-17,4257.401
2024-10-18,4254.195
2024-10-21,4201.306
2024-10-22,4167.771
2024-10-23,4162.594
2024-10-24,4185.891
2024-10-25,4198.073
2024-10-28,4217.082
2024-10-29,4211.208
2024-10-30,4168.21
2024-10-31,4149.637
2024-11-01,4201.038
2024-11-04,4204.352
2024-11-05,4146.773
2024-11-06,4060.809
2024-11-07,4087.353
2024-11-08,4152.513
2024-11-11,4185.604
2024-11-12,4067.824
2024-11-13,4029.665
2024-11-14,4066.781
2024-11-15,3946.075
2024-11-18,3926.795
2024-11-19,3896.304
2024-11-20,3889.477
2024-11-21,3871.029
2024-11-22,3912.169
2024-11-25,3951.426
2024-11-26,3895.698
2024-11-27,3954.52
2024-11-28,3958.853
2024-11-29,3952.03
2024-12-02,3968.036
2024-12-03,3919.516
2024-12-04,3944.059
2024-12-05,3973.988
2024-12-06,3970.646
2024-12-09,3969.642
2024-12-10,3918.802
2024-12-11,3918.51
2024-12-12,3903.913
2024-12-13,3915.28
2024-12-16,3878.822
2024-12-17,3820.929
2024-12-18,3906.191
2024-12-19,3778.659
2024-12-20,3795.153
2024-12-23,3789.118
2024-12-24,3788.036
2024-12-25,3788.036
2024-12-26,3794.908
2024-12-27,3866.038
2024-12-30,3807.598
2024-12-31,3798.795
2025-01-01,3798.795
2025-01-02,3839.261
2025-01-03,3828.146
2025-01-06,3870.472
2025-01-07,3846.625
2025-01-08,3756.534
2025-01-09,3785.538
2025-01-10,3809.308
2025-01-13,3749.028
2025-01-14,3774.209
2025-01-15,3821.99
2025-01-16,3809.445
2025-01-17,3816.694
2025-01-20,3864.669
2025-01-21,3884.22
2025-01-22,3899.713
2025-01-23,3896.765
2025-01-24,3923.88
2025-01-27,3911.412
2025-01-28,3868.323
2025-01-29,3875.623
2025-01-30,3937.088
2025-01-31,3916.54
2025-02-03,3803.705
2025-02-04,3819.014
2025-02-05,3798.146
2025-02-06,3819.234
2025-02-07,3805.012
2025-02-10,3786.982
2025-02-11,3831.653
2025-02-12,3836.201
2025-02-13,3900.486
2025-02-14,3949.984
2025-02-17,3953.208
2025-02-18,3978.739
2025-02-19,3994.632
2025-02-20,4036.767
2025-02-21,4044.976
2025-02-24,4042.182
2025-02-25,4065.412
2025-02-26,4080.968
2025-02-27,3952.345
2025-02-28,3924.741
2025-03-03,3945.628
2025-03-04,3848.384
2025-03-05,3997.67
2025-03-06,4036.841
2025-03-07,4058.204
2025-03-10,3983.444
2025-03-11,3950.546
2025-03-12,3966.036
2025-03-13,3950.23
2025-03-14,4026.042
2025-03-17,4091.76
2025-03-18,4099.159
2025-03-19,4122.687
2025-03-20,4075.96
2025-03-21,4016.232
2025-03-24,3989.482
2025-03-25,3998.589
2025-03-26,3976.38
2025-03-27,3932.014
2025-03-28,3970.474
2025-03-31,3835.676
2025-04-01,3889.408
2025-04-02,3894.693
2025-04-03,3925.165
2025-04-04,3675.57
2025-04-07,3593.387
2025-04-08,3693.951
2025-04-09,3558.348
2025-04-10,3780.699
2025-04-11,3871.581
2025-04-14,3983.84
2025-04-15,4037.398
2025-04-16,4060.161
2025-04-17,4049.176
2025-04-18,4049.176
2025-04-21,4102.179
2025-04-22,4039.078
2025-04-23,4119.942
2025-04-24,4111.837
2025-04-25,4121.487
2025-04-28,4124.287
2025-04-29,4125.764
2025-04-30,4175.281
2025-05-01,4133.67
2025-05-02,4262.956
2025-05-05,4267.536
2025-05-06,4260.05
2025-05-07,4168.852
2025-05-08,4124.234
2025-05-09,4130.196
2025-05-12,4111.62
2025-05-13,4129.874
2025-05-14,4160.321
2025-05-15,4147.7
2025-05-16,4176.797
2025-05-19,4219.17
2025-05-20,4266.279
2025-05-21,4312.036
2025-05-22,4265.002
2025-05-23,4276.249
2025-05-26,4344.726
2025-05-27,4364.358
2025-05-28,4344.485
2025-05-29,4362.962
2025-05-30,4363.626
2025-06-02,4399.377
2025-06-03,4338.656
2025-06-04,4403.945
2025-06-05,4413.076
2025-06-06,4423.964
2025-06-09,4431.0
2025-06-10,4494.735
2025-06-11,4512.106
2025-06-12,4524.497
2025-06-13,4443.437
2025-06-16,4448.469
2025-06-17,4318.041
2025-06-18,4270.789
2025-06-19,4259.111
2025-06-20,4290.238
2025-06-23,4261.528
2025-06-24,4332.38
2025-06-25,4306.626
2025-06-26,4361.435
2025-06-27,4415.377
2025-06-30,4422.506
2025-07-01,4419.874
2025-07-02,4426.822
2025-07-03,4435.72
2025-07-04,4462.087
2025-07-07,4437.84
2025-07-08,4460.553
2025-07-09,4482.045
2025-07-10,4521.348
2025-07-11,4488.555
2025-07-14,4489.356
2025-07-15,4460.28
2025-07-16,4453.09
2025-07-17,4494.718
2025-07-18,4519.506
2025-07-21,4501.076
2025-07-22,4499.34
2025-07-23,4574.318
2025-07-24,4711.1
2025-07-25,4678.567
2025-07-28,4636.549
2025-07-29,4541.502
2025-07-30,4504.571
2025-07-31,4465.893
