Date,SWITZERLAND IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-13,958.953
2010-08-16,972.762
2010-08-17,979.218
2010-08-18,982.267
2010-08-19,983.037
2010-08-20,962.766
2010-08-23,962.571
2010-08-24,959.077
2010-08-25,953.687
2010-08-26,963.836
2010-08-27,968.528
2010-08-30,975.31
2010-08-31,983.056
2010-09-01,1002.346
2010-09-02,1007.035
2010-09-03,1011.478
2010-09-06,1019.698
2010-09-07,1013.785
2010-09-08,1019.287
2010-09-09,1021.959
2010-09-10,1016.433
2010-09-13,1029.966
2010-09-14,1042.772
2010-09-15,1031.487
2010-09-16,1016.412
2010-09-17,1014.97
2010-09-20,1033.478
2010-09-21,1029.135
2010-09-22,1039.041
2010-09-23,1034.439
2010-09-24,1045.236
2010-09-27,1040.813
2010-09-28,1048.239
2010-09-29,1045.572
2010-09-30,1043.467
2010-10-01,1043.762
2010-10-04,1040.14
2010-10-05,1058.163
2010-10-06,1067.668
2010-10-07,1067.694
2010-10-08,1072.301
2010-10-11,1072.319
2010-10-12,1076.968
2010-10-13,1090.313
2010-10-14,1093.959
2010-10-15,1090.184
2010-10-18,1096.036
2010-10-19,1073.528
2010-10-20,1091.844
2010-10-21,1096.849
2010-10-22,1078.904
2010-10-25,1091.684
2010-10-26,1069.635
2010-10-27,1063.118
2010-10-28,1071.134
2010-10-29,1070.769
2010-11-01,1065.519
2010-11-02,1087.632
2010-11-03,1083.204
2010-11-04,1116.997
2010-11-05,1121.382
2010-11-08,1112.831
2010-11-09,1114.601
2010-11-10,1092.288
2010-11-11,1089.797
2010-11-12,1083.914
2010-11-15,1084.678
2010-11-16,1068.075
2010-11-17,1070.325
2010-11-18,1082.697
2010-11-19,1076.449
2010-11-22,1077.04
2010-11-23,1053.89
2010-11-24,1064.388
2010-11-25,1067.473
2010-11-26,1060.648
2010-11-29,1048.71
2010-11-30,1041.019
2010-12-01,1048.415
2010-12-02,1069.394
2010-12-03,1086.376
2010-12-06,1074.269
2010-12-07,1085.019
2010-12-08,1082.212
2010-12-09,1088.885
2010-12-10,1092.431
2010-12-13,1109.416
2010-12-14,1117.922
2010-12-15,1112.367
2010-12-16,1102.617
2010-12-17,1097.8
2010-12-20,1102.771
2010-12-21,1117.543
2010-12-22,1123.442
2010-12-23,1121.37
2010-12-24,1120.204
2010-12-27,1115.384
2010-12-28,1127.478
2010-12-29,1128.641
2010-12-30,1124.736
2010-12-31,1130.408
2011-01-03,1136.556
2011-01-04,1118.964
2011-01-05,1094.094
2011-01-06,1092.957
2011-01-07,1088.43
2011-01-10,1074.407
2011-01-11,1082.082
2011-01-12,1100.646
2011-01-13,1097.039
2011-01-14,1097.542
2011-01-17,1099.367
2011-01-18,1109.923
2011-01-19,1100.933
2011-01-20,1082.033
2011-01-21,1100.048
2011-01-24,1120.157
2011-01-25,1125.359
2011-01-26,1130.531
2011-01-27,1122.589
2011-01-28,1120.741
2011-01-31,1114.331
2011-02-01,1125.868
2011-02-02,1129.233
2011-02-03,1114.798
2011-02-04,1107.133
2011-02-07,1111.25
2011-02-08,1115.948
2011-02-09,1111.802
2011-02-10,1106.384
2011-02-11,1109.076
2011-02-14,1111.517
2011-02-15,1118.35
2011-02-16,1117.969
2011-02-17,1132.97
2011-02-18,1131.345
2011-02-21,1131.83
2011-02-22,1134.006
2011-02-23,1138.306
2011-02-24,1138.085
2011-02-25,1139.826
2011-02-28,1152.194
2011-03-01,1149.115
2011-03-02,1155.252
2011-03-03,1154.929
2011-03-04,1149.278
2011-03-07,1147.656
2011-03-08,1143.068
2011-03-09,1139.621
2011-03-10,1123.94
2011-03-11,1122.569
2011-03-14,1115.011
2011-03-15,1087.768
2011-03-16,1083.421
2011-03-17,1107.386
2011-03-18,1109.15
2011-03-21,1131.528
2011-03-22,1131.688
2011-03-23,1137.311
2011-03-24,1148.933
2011-03-25,1143.858
2011-03-28,1144.195
2011-03-29,1139.613
2011-03-30,1146.879
2011-03-31,1150.138
2011-04-01,1147.567
2011-04-04,1158.373
2011-04-05,1153.137
2011-04-06,1161.704
2011-04-07,1160.388
2011-04-08,1169.021
2011-04-11,1170.653
2011-04-12,1175.201
2011-04-13,1179.143
2011-04-14,1182.66
2011-04-15,1189.256
2011-04-18,1172.825
2011-04-19,1186.087
2011-04-20,1214.965
2011-04-21,1236.879
2011-04-22,1236.879
2011-04-25,1237.299
2011-04-26,1248.79
2011-04-27,1243.496
2011-04-28,1264.348
2011-04-29,1277.082
2011-05-02,1286.835
2011-05-03,1290.247
2011-05-04,1284.176
2011-05-05,1264.664
2011-05-06,1271.363
2011-05-09,1259.573
2011-05-10,1266.721
2011-05-11,1266.326
2011-05-12,1261.605
2011-05-13,1257.923
2011-05-16,1268.548
2011-05-17,1250.181
2011-05-18,1264.935
2011-05-19,1262.125
2011-05-20,1264.084
2011-05-23,1239.678
2011-05-24,1248.814
2011-05-25,1255.399
2011-05-26,1264.095
2011-05-27,1290.269
2011-05-30,1288.628
2011-05-31,1303.351
2011-06-01,1313.869
2011-06-02,1310.131
2011-06-03,1306.265
2011-06-06,1296.155
2011-06-07,1284.008
2011-06-08,1268.685
2011-06-09,1267.814
2011-06-10,1251.213
2011-06-13,1259.588
2011-06-14,1259.63
2011-06-15,1237.55
2011-06-16,1225.434
2011-06-17,1228.657
2011-06-20,1229.817
2011-06-21,1241.344
2011-06-22,1244.303
2011-06-23,1216.185
2011-06-24,1218.16
2011-06-27,1222.9
2011-06-28,1233.374
2011-06-29,1244.947
2011-06-30,1252.453
2011-07-01,1253.285
2011-07-04,1257.559
2011-07-05,1259.678
2011-07-06,1256.794
2011-07-07,1255.529
2011-07-08,1251.218
2011-07-11,1233.749
2011-07-12,1230.823
2011-07-13,1250.815
2011-07-14,1247.168
2011-07-15,1239.002
2011-07-18,1211.763
2011-07-19,1221.528
2011-07-20,1235.522
2011-07-21,1253.316
2011-07-22,1258.105
2011-07-25,1272.565
2011-07-26,1270.163
2011-07-27,1254.723
2011-07-28,1246.004
2011-07-29,1253.204
2011-08-01,1264.677
2011-08-02,1226.894
2011-08-03,1221.221
2011-08-04,1166.664
2011-08-05,1154.882
2011-08-08,1110.288
2011-08-09,1153.333
2011-08-10,1125.501
2011-08-11,1126.593
2011-08-12,1159.847
2011-08-15,1163.212
2011-08-16,1153.66
2011-08-17,1158.348
2011-08-18,1111.164
2011-08-19,1096.768
2011-08-22,1108.271
2011-08-23,1119.915
2011-08-24,1136.628
2011-08-25,1126.657
2011-08-26,1114.079
2011-08-29,1128.842
2011-08-30,1133.773
2011-08-31,1170.463
2011-09-01,1183.915
2011-09-02,1168.912
2011-09-05,1113.691
2011-09-06,1062.272
2011-09-07,1084.822
2011-09-08,1076.511
2011-09-09,1038.964
2011-09-12,1015.418
2011-09-13,1029.391
2011-09-14,1043.383
2011-09-15,1054.609
2011-09-16,1051.324
2011-09-19,1021.542
2011-09-20,1041.921
2011-09-21,1027.316
2011-09-22,976.943
2011-09-23,983.489
2011-09-26,1000.472
2011-09-27,1044.539
2011-09-28,1033.675
2011-09-29,1046.612
2011-09-30,1009.626
2011-10-03,995.067
2011-10-04,980.987
2011-10-05,989.035
2011-10-06,1017.081
2011-10-07,1026.256
2011-10-10,1052.24
2011-10-11,1049.01
2011-10-12,1077.427
2011-10-13,1053.283
2011-10-14,1071.305
2011-10-17,1058.584
2011-10-18,1048.684
2011-10-19,1055.593
2011-10-20,1049.005
2011-10-21,1087.457
2011-10-24,1094.579
2011-10-25,1089.883
2011-10-26,1085.288
2011-10-27,1135.856
2011-10-28,1144.1
2011-10-31,1108.974
2011-11-01,1055.899
2011-11-02,1073.028
2011-11-03,1085.978
2011-11-04,1077.782
2011-11-07,1059.886
2011-11-08,1073.14
2011-11-09,1043.751
2011-11-10,1036.084
2011-11-11,1062.339
2011-11-14,1054.634
2011-11-15,1042.318
2011-11-16,1045.776
2011-11-17,1037.023
2011-11-18,1032.616
2011-11-21,1002.256
2011-11-22,1002.452
2011-11-23,985.152
2011-11-24,982.603
2011-11-25,975.975
2011-11-28,1012.375
2011-11-29,1018.522
2011-11-30,1058.244
2011-12-01,1059.302
2011-12-02,1058.255
2011-12-05,1063.37
2011-12-06,1055.663
2011-12-07,1057.688
2011-12-08,1047.483
2011-12-09,1061.374
2011-12-12,1040.385
2011-12-13,1033.97
2011-12-14,1012.009
2011-12-15,1030.483
2011-12-16,1030.972
2011-12-19,1032.211
2011-12-20,1049.278
2011-12-21,1041.865
2011-12-22,1047.499
2011-12-23,1055.891
2011-12-26,1055.891
2011-12-27,1058.696
2011-12-28,1051.678
2011-12-29,1051.792
2011-12-30,1067.031
2012-01-02,1067.031
2012-01-03,1093.841
2012-01-04,1081.216
2012-01-05,1065.225
2012-01-06,1057.96
2012-01-09,1060.747
2012-01-10,1075.386
2012-01-11,1062.444
2012-01-12,1077.749
2012-01-13,1065.386
2012-01-16,1074.89
2012-01-17,1082.353
2012-01-18,1100.069
2012-01-19,1122.406
2012-01-20,1117.527
2012-01-23,1130.046
2012-01-24,1124.84
2012-01-25,1114.289
2012-01-26,1138.482
2012-01-27,1126.05
2012-01-30,1111.649
2012-01-31,1113.27
2012-02-01,1137.299
2012-02-02,1134.33
2012-02-03,1147.614
2012-02-06,1140.64
2012-02-07,1154.477
2012-02-08,1154.978
2012-02-09,1162.416
2012-02-10,1147.56
2012-02-13,1157.244
2012-02-14,1147.025
2012-02-15,1151.126
2012-02-16,1149.921
2012-02-17,1161.778
2012-02-20,1174.872
2012-02-21,1170.374
2012-02-22,1160.407
2012-02-23,1170.811
2012-02-24,1182.571
2012-02-27,1175.921
2012-02-28,1175.75
2012-02-29,1169.0
2012-03-01,1166.917
2012-03-02,1159.52
2012-03-05,1160.492
2012-03-06,1129.647
2012-03-07,1143.792
2012-03-08,1176.726
2012-03-09,1167.955
2012-03-12,1168.91
2012-03-13,1179.162
2012-03-14,1170.22
2012-03-15,1187.007
2012-03-16,1197.473
2012-03-19,1200.106
2012-03-20,1191.094
2012-03-21,1187.853
2012-03-22,1178.228
2012-03-23,1184.052
2012-03-26,1200.19
2012-03-27,1197.638
2012-03-28,1190.693
2012-03-29,1176.81
2012-03-30,1193.978
2012-04-02,1208.815
2012-04-03,1206.564
2012-04-04,1166.935
2012-04-05,1162.648
2012-04-06,1162.648
2012-04-09,1164.229
2012-04-10,1143.152
2012-04-11,1148.057
2012-04-12,1167.271
2012-04-13,1149.868
2012-04-16,1155.809
2012-04-17,1179.608
2012-04-18,1172.83
2012-04-19,1181.447
2012-04-20,1194.994
2012-04-23,1170.272
2012-04-24,1184.081
2012-04-25,1192.201
2012-04-26,1192.768
2012-04-27,1195.562
2012-04-30,1192.196
2012-05-01,1190.95
2012-05-02,1190.07
2012-05-03,1190.06
2012-05-04,1173.954
2012-05-07,1162.328
2012-05-08,1141.959
2012-05-09,1131.164
2012-05-10,1133.818
2012-05-11,1137.982
2012-05-14,1111.877
2012-05-15,1104.719
2012-05-16,1105.732
2012-05-17,1102.807
2012-05-18,1085.692
2012-05-21,1095.208
2012-05-22,1111.036
2012-05-23,1076.763
2012-05-24,1081.017
2012-05-25,1077.632
2012-05-28,1078.868
2012-05-29,1091.927
2012-05-30,1073.303
2012-05-31,1059.823
2012-06-01,1044.41
2012-06-04,1044.2
2012-06-05,1042.45
2012-06-06,1065.767
2012-06-07,1082.201
2012-06-08,1072.213
2012-06-11,1077.9
2012-06-12,1081.99
2012-06-13,1094.454
2012-06-14,1090.639
2012-06-15,1091.16
2012-06-18,1092.172
2012-06-19,1118.721
2012-06-20,1117.746
2012-06-21,1106.462
2012-06-22,1093.803
2012-06-25,1082.675
2012-06-26,1085.964
2012-06-27,1088.125
2012-06-28,1085.059
2012-06-29,1124.117
2012-07-02,1121.639
2012-07-03,1140.065
2012-07-04,1134.39
2012-07-05,1122.831
2012-07-06,1113.405
2012-07-09,1107.763
2012-07-10,1112.493
2012-07-11,1105.986
2012-07-12,1092.317
2012-07-13,1105.618
2012-07-16,1107.84
2012-07-17,1109.172
2012-07-18,1125.017
2012-07-19,1135.707
2012-07-20,1120.821
2012-07-23,1094.05
2012-07-24,1091.939
2012-07-25,1097.142
2012-07-26,1130.617
2012-07-27,1152.399
2012-07-30,1145.117
2012-07-31,1155.279
2012-08-01,1153.328
2012-08-02,1140.789
2012-08-03,1166.633
2012-08-06,1174.871
2012-08-07,1174.307
2012-08-08,1169.009
2012-08-09,1175.962
2012-08-10,1172.326
2012-08-13,1170.39
2012-08-14,1174.681
2012-08-15,1168.567
2012-08-16,1176.006
2012-08-17,1170.403
2012-08-20,1172.104
2012-08-21,1183.944
2012-08-22,1172.295
2012-08-23,1181.037
2012-08-24,1179.775
2012-08-27,1183.968
2012-08-28,1176.802
2012-08-29,1173.636
2012-08-30,1162.647
2012-08-31,1174.724
2012-09-03,1183.767
2012-09-04,1167.79
2012-09-05,1176.963
2012-09-06,1195.648
2012-09-07,1212.841
2012-09-10,1206.696
2012-09-11,1209.258
2012-09-12,1206.714
2012-09-13,1210.535
2012-09-14,1239.653
2012-09-17,1236.809
2012-09-18,1231.331
2012-09-19,1239.512
2012-09-20,1226.529
2012-09-21,1232.11
2012-09-24,1224.765
2012-09-25,1231.236
2012-09-26,1210.44
2012-09-27,1213.444
2012-09-28,1203.371
2012-10-01,1228.425
2012-10-02,1230.783
2012-10-03,1222.665
2012-10-04,1233.988
2012-10-05,1247.989
2012-10-08,1237.762
2012-10-09,1231.164
2012-10-10,1226.446
2012-10-11,1238.026
2012-10-12,1241.753
2012-10-15,1246.766
2012-10-16,1264.332
2012-10-17,1275.713
2012-10-18,1271.511
2012-10-19,1263.845
2012-10-22,1263.986
2012-10-23,1232.482
2012-10-24,1234.084
2012-10-25,1230.216
2012-10-26,1230.143
2012-10-29,1224.097
2012-10-30,1234.546
2012-10-31,1226.246
2012-11-01,1234.328
2012-11-02,1233.824
2012-11-05,1229.95
2012-11-06,1237.486
2012-11-07,1225.989
2012-11-08,1223.406
2012-11-09,1222.366
2012-11-12,1220.899
2012-11-13,1225.708
2012-11-14,1221.347
2012-11-15,1209.216
2012-11-16,1189.726
2012-11-19,1225.842
2012-11-20,1223.535
2012-11-21,1229.901
2012-11-22,1241.504
2012-11-23,1254.34
2012-11-26,1251.208
2012-11-27,1252.012
2012-11-28,1260.531
2012-11-29,1277.678
2012-11-30,1281.471
2012-12-03,1286.367
2012-12-04,1284.944
2012-12-05,1283.893
2012-12-06,1290.819
2012-12-07,1289.586
2012-12-10,1294.606
2012-12-11,1300.744
2012-12-12,1302.626
2012-12-13,1302.431
2012-12-14,1304.126
2012-12-17,1307.021
2012-12-18,1316.843
2012-12-19,1324.428
2012-12-20,1319.244
2012-12-21,1307.467
2012-12-24,1309.468
2012-12-25,1309.468
2012-12-26,1311.618
2012-12-27,1306.442
2012-12-28,1300.085
2012-12-31,1297.031
2013-01-01,1297.031
2013-01-02,1299.232
2013-01-03,1322.591
2013-01-04,1323.023
2013-01-07,1325.999
2013-01-08,1326.076
2013-01-09,1339.142
2013-01-10,1351.871
2013-01-11,1367.575
2013-01-14,1362.113
2013-01-15,1362.007
2013-01-16,1361.852
2013-01-17,1382.601
2013-01-18,1367.881
2013-01-21,1365.889
2013-01-22,1362.744
2013-01-23,1374.646
2013-01-24,1386.343
2013-01-25,1400.412
2013-01-28,1395.246
2013-01-29,1398.43
2013-01-30,1398.478
2013-01-31,1403.202
2013-02-01,1425.623
2013-02-04,1403.354
2013-02-05,1408.81
2013-02-06,1411.703
2013-02-07,1381.765
2013-02-08,1395.646
2013-02-11,1392.11
2013-02-12,1401.675
2013-02-13,1408.569
2013-02-14,1400.874
2013-02-15,1401.515
2013-02-18,1401.286
2013-02-19,1417.896
2013-02-20,1426.968
2013-02-21,1396.282
2013-02-22,1402.896
2013-02-25,1410.885
2013-02-26,1393.023
2013-02-27,1401.282
2013-02-28,1414.483
2013-03-01,1394.307
2013-03-04,1395.194
2013-03-05,1419.606
2013-03-06,1407.644
2013-03-07,1423.661
2013-03-08,1414.903
2013-03-11,1423.076
2013-03-12,1434.828
2013-03-13,1425.926
2013-03-14,1443.159
2013-03-15,1463.873
2013-03-18,1446.072
2013-03-19,1432.216
2013-03-20,1443.823
2013-03-21,1424.174
2013-03-22,1429.874
2013-03-25,1423.876
2013-03-26,1427.676
2013-03-27,1416.378
2013-03-28,1434.648
2013-03-29,1434.648
2013-04-01,1433.286
2013-04-02,1448.268
2013-04-03,1449.487
2013-04-04,1425.962
2013-04-05,1421.128
2013-04-08,1431.182
2013-04-09,1423.832
2013-04-10,1452.055
2013-04-11,1462.07
2013-04-12,1453.054
2013-04-15,1457.576
2013-04-16,1461.103
2013-04-17,1419.187
2013-04-18,1428.264
2013-04-19,1436.824
2013-04-22,1422.76
2013-04-23,1449.78
2013-04-24,1452.679
2013-04-25,1461.611
2013-04-26,1462.332
2013-04-29,1482.631
2013-04-30,1498.086
2013-05-01,1499.862
2013-05-02,1489.593
2013-05-03,1497.264
2013-05-06,1487.853
2013-05-07,1493.451
2013-05-08,1523.195
2013-05-09,1514.775
2013-05-10,1500.085
2013-05-13,1496.696
2013-05-14,1503.521
2013-05-15,1507.911
2013-05-16,1515.475
2013-05-17,1502.043
2013-05-20,1509.491
2013-05-21,1512.933
2013-05-22,1515.096
2013-05-23,1488.368
2013-05-24,1504.567
2013-05-27,1500.036
2013-05-28,1490.255
2013-05-29,1479.38
2013-05-30,1488.482
2013-05-31,1464.998
2013-06-03,1442.988
2013-06-04,1468.987
2013-06-05,1454.363
2013-06-06,1444.57
2013-06-07,1474.61
2013-06-10,1469.774
2013-06-11,1464.782
2013-06-12,1473.295
2013-06-13,1461.66
2013-06-14,1467.781
2013-06-17,1478.437
2013-06-18,1481.923
2013-06-19,1490.299
2013-06-20,1425.259
2013-06-21,1405.54
2013-06-24,1371.829
2013-06-25,1392.282
2013-06-26,1417.376
2013-06-27,1430.095
2013-06-28,1434.731
2013-07-01,1445.252
2013-07-02,1443.76
2013-07-03,1431.225
2013-07-04,1449.95
2013-07-05,1432.777
2013-07-08,1442.215
2013-07-09,1444.267
2013-07-10,1456.516
2013-07-11,1486.196
2013-07-12,1490.436
2013-07-15,1488.592
2013-07-16,1489.687
2013-07-17,1486.088
2013-07-18,1483.252
2013-07-19,1492.593
2013-07-22,1500.379
2013-07-23,1491.042
2013-07-24,1497.439
2013-07-25,1490.988
2013-07-26,1488.027
2013-07-29,1488.435
2013-07-30,1490.375
2013-07-31,1494.031
2013-08-01,1486.591
2013-08-02,1522.907
2013-08-05,1521.19
2013-08-06,1537.435
2013-08-07,1535.93
2013-08-08,1537.531
2013-08-09,1538.427
2013-08-12,1535.171
2013-08-13,1529.403
2013-08-14,1537.705
2013-08-15,1520.146
2013-08-16,1531.766
2013-08-19,1529.024
2013-08-20,1537.496
2013-08-21,1523.044
2013-08-22,1535.963
2013-08-23,1547.255
2013-08-26,1544.36
2013-08-27,1526.408
2013-08-28,1498.601
2013-08-29,1481.402
2013-08-30,1476.403
2013-09-02,1498.599
2013-09-03,1487.313
2013-09-04,1494.64
2013-09-05,1488.524
2013-09-06,1502.215
2013-09-09,1511.126
2013-09-10,1526.387
2013-09-11,1534.418
2013-09-12,1535.038
2013-09-13,1529.24
2013-09-16,1543.923
2013-09-17,1538.032
2013-09-18,1549.534
2013-09-19,1587.147
2013-09-20,1586.231
2013-09-23,1577.69
2013-09-24,1575.473
2013-09-25,1576.164
2013-09-26,1577.172
2013-09-27,1588.331
2013-09-30,1583.121
2013-10-01,1586.643
2013-10-02,1577.422
2013-10-03,1576.54
2013-10-04,1569.414
2013-10-07,1556.283
2013-10-08,1547.19
2013-10-09,1519.397
2013-10-10,1537.674
2013-10-11,1556.228
2013-10-14,1558.969
2013-10-15,1556.598
2013-10-16,1553.923
2013-10-17,1586.657
2013-10-18,1601.161
2013-10-21,1609.459
2013-10-22,1636.443
2013-10-23,1641.709
2013-10-24,1645.745
2013-10-25,1642.621
2013-10-28,1647.422
2013-10-29,1630.208
2013-10-30,1632.982
2013-10-31,1619.231
2013-11-01,1604.438
2013-11-04,1598.558
2013-11-05,1588.705
2013-11-06,1604.596
2013-11-07,1590.82
2013-11-08,1583.807
2013-11-11,1594.451
2013-11-12,1595.757
2013-11-13,1584.661
2013-11-14,1604.334
2013-11-15,1609.389
2013-11-18,1623.433
2013-11-19,1614.162
2013-11-20,1605.284
2013-11-21,1601.19
2013-11-22,1608.473
2013-11-25,1615.203
2013-11-26,1611.338
2013-11-27,1614.474
2013-11-28,1622.596
2013-11-29,1626.891
2013-12-02,1619.617
2013-12-03,1592.788
2013-12-04,1577.977
2013-12-05,1587.581
2013-12-06,1602.381
2013-12-09,1606.053
2013-12-10,1597.946
2013-12-11,1598.269
2013-12-12,1570.088
2013-12-13,1564.546
2013-12-16,1576.898
2013-12-17,1568.56
2013-12-18,1582.028
2013-12-19,1592.308
2013-12-20,1606.709
2013-12-23,1617.678
2013-12-24,1611.543
2013-12-25,1611.543
2013-12-26,1613.342
2013-12-27,1649.008
2013-12-30,1649.3
2013-12-31,1643.83
2014-01-01,1643.83
2014-01-02,1623.025
2014-01-03,1632.273
2014-01-06,1634.086
2014-01-07,1633.016
2014-01-08,1640.825
2014-01-09,1628.237
2014-01-10,1654.611
2014-01-13,1665.144
2014-01-14,1662.978
2014-01-15,1651.4
2014-01-16,1659.328
2014-01-17,1659.389
2014-01-20,1660.678
2014-01-21,1657.403
2014-01-22,1656.862
2014-01-23,1662.561
2014-01-24,1632.388
2014-01-27,1612.584
2014-01-28,1621.568
2014-01-29,1615.707
2014-01-30,1618.025
2014-01-31,1610.777
2014-02-03,1597.164
2014-02-04,1594.463
2014-02-05,1600.289
2014-02-06,1628.951
2014-02-07,1650.331
2014-02-10,1654.658
2014-02-11,1667.13
2014-02-12,1661.462
2014-02-13,1671.622
2014-02-14,1681.841
2014-02-17,1685.494
2014-02-18,1693.39
2014-02-19,1693.582
2014-02-20,1682.297
2014-02-21,1694.588
2014-02-24,1702.598
2014-02-25,1709.374
2014-02-26,1706.351
2014-02-27,1711.058
2014-02-28,1729.003
2014-03-03,1686.215
2014-03-04,1709.464
2014-03-05,1711.777
2014-03-06,1738.414
2014-03-07,1723.84
2014-03-10,1723.335
2014-03-11,1719.405
2014-03-12,1716.159
2014-03-13,1699.62
2014-03-14,1683.109
2014-03-17,1691.7
2014-03-18,1706.916
2014-03-19,1703.776
2014-03-20,1693.9
2014-03-21,1697.762
2014-03-24,1675.915
2014-03-25,1693.912
2014-03-26,1703.641
2014-03-27,1700.055
2014-03-28,1710.443
2014-03-31,1729.198
2014-04-01,1732.059
2014-04-02,1735.985
2014-04-03,1729.291
2014-04-04,1727.164
2014-04-07,1715.858
2014-04-08,1722.686
2014-04-09,1729.107
2014-04-10,1736.868
2014-04-11,1714.204
2014-04-14,1717.832
2014-04-15,1711.778
2014-04-16,1717.545
2014-04-17,1731.247
2014-04-18,1731.247
2014-04-21,1725.663
2014-04-22,1740.548
2014-04-23,1742.647
2014-04-24,1737.941
2014-04-25,1731.906
2014-04-28,1733.424
2014-04-29,1735.946
2014-04-30,1751.638
2014-05-01,1753.63
2014-05-02,1746.891
2014-05-05,1743.446
2014-05-06,1748.038
2014-05-07,1746.908
2014-05-08,1750.655
2014-05-09,1743.063
2014-05-12,1750.023
2014-05-13,1747.653
2014-05-14,1760.361
2014-05-15,1763.87
2014-05-16,1766.807
2014-05-19,1760.215
2014-05-20,1759.169
2014-05-21,1756.682
2014-05-22,1766.395
2014-05-23,1765.552
2014-05-26,1771.533
2014-05-27,1764.057
2014-05-28,1763.867
2014-05-29,1767.31
2014-05-30,1764.388
2014-06-02,1764.616
2014-06-03,1759.83
2014-06-04,1763.825
2014-06-05,1762.981
2014-06-06,1767.57
2014-06-09,1760.282
2014-06-10,1772.188
2014-06-11,1763.699
2014-06-12,1757.236
2014-06-13,1747.205
2014-06-16,1751.846
2014-06-17,1749.022
2014-06-18,1751.987
2014-06-19,1767.958
2014-06-20,1765.239
2014-06-23,1755.405
2014-06-24,1760.842
2014-06-25,1748.156
2014-06-26,1736.112
2014-06-27,1747.275
2014-06-30,1755.274
2014-07-01,1762.878
2014-07-02,1759.485
2014-07-03,1769.968
2014-07-04,1763.119
2014-07-07,1752.184
2014-07-08,1743.525
2014-07-09,1743.055
2014-07-10,1725.377
2014-07-11,1724.458
2014-07-14,1748.629
2014-07-15,1742.159
2014-07-16,1744.544
2014-07-17,1731.882
2014-07-18,1722.104
2014-07-21,1723.916
2014-07-22,1732.91
2014-07-23,1737.089
2014-07-24,1745.208
2014-07-25,1726.52
2014-07-28,1721.723
2014-07-29,1715.459
2014-07-30,1701.79
2014-07-31,1685.46
2014-08-01,1693.0
2014-08-04,1668.141
2014-08-05,1669.685
2014-08-06,1660.278
2014-08-07,1661.535
2014-08-08,1664.893
2014-08-11,1675.456
2014-08-12,1669.879
2014-08-13,1683.213
2014-08-14,1694.68
2014-08-15,1684.062
2014-08-18,1697.93
2014-08-19,1707.536
2014-08-20,1702.247
2014-08-21,1709.076
2014-08-22,1699.762
2014-08-25,1713.143
2014-08-26,1723.001
2014-08-27,1722.94
2014-08-28,1712.307
2014-08-29,1716.145
2014-09-01,1719.104
2014-09-02,1720.973
2014-09-03,1729.63
2014-09-04,1712.421
2014-09-05,1705.686
2014-09-08,1707.402
2014-09-09,1702.66
2014-09-10,1693.929
2014-09-11,1702.331
2014-09-12,1697.618
2014-09-15,1695.866
2014-09-16,1700.358
2014-09-17,1701.346
2014-09-18,1705.682
2014-09-19,1697.271
2014-09-22,1689.669
2014-09-23,1685.118
2014-09-24,1681.791
2014-09-25,1668.39
2014-09-26,1658.734
2014-09-29,1656.274
2014-09-30,1657.732
2014-10-01,1643.151
2014-10-02,1622.77
2014-10-03,1607.813
2014-10-06,1617.888
2014-10-07,1594.587
2014-10-08,1591.708
2014-10-09,1589.802
2014-10-10,1558.245
2014-10-13,1561.445
2014-10-14,1562.212
2014-10-15,1538.548
2014-10-16,1532.102
2014-10-17,1568.774
2014-10-20,1577.879
2014-10-21,1597.199
2014-10-22,1608.151
2014-10-23,1613.23
2014-10-24,1611.107
2014-10-27,1614.309
2014-10-28,1638.207
2014-10-29,1646.353
2014-10-30,1642.027
2014-10-31,1647.832
2014-11-03,1626.777
2014-11-04,1635.284
2014-11-05,1648.342
2014-11-06,1647.486
2014-11-07,1637.825
2014-11-10,1650.404
2014-11-11,1654.717
2014-11-12,1656.068
2014-11-13,1668.967
2014-11-14,1662.66
2014-11-17,1660.257
2014-11-18,1678.104
2014-11-19,1681.727
2014-11-20,1685.998
2014-11-21,1685.564
2014-11-24,1684.967
2014-11-25,1688.108
2014-11-26,1698.256
2014-11-27,1708.227
2014-11-28,1711.12
2014-12-01,1709.996
2014-12-02,1695.067
2014-12-03,1692.608
2014-12-04,1701.64
2014-12-05,1700.675
2014-12-08,1691.617
2014-12-09,1684.477
2014-12-10,1676.643
2014-12-11,1680.193
2014-12-12,1663.317
2014-12-15,1625.47
2014-12-16,1650.279
2014-12-17,1631.403
2014-12-18,1657.006
2014-12-19,1644.552
2014-12-22,1654.626
2014-12-23,1640.413
2014-12-24,1641.993
2014-12-25,1641.993
2014-12-26,1639.168
2014-12-29,1642.663
2014-12-30,1633.715
2014-12-31,1625.33
2015-01-01,1625.33
2015-01-02,1616.383
2015-01-05,1601.719
2015-01-06,1589.135
2015-01-07,1577.464
2015-01-08,1619.36
2015-01-09,1622.126
2015-01-12,1628.401
2015-01-13,1645.291
2015-01-14,1631.825
2015-01-15,1661.54
2015-01-16,1666.12
2015-01-19,1676.993
2015-01-20,1675.831
2015-01-21,1668.329
2015-01-22,1645.447
2015-01-23,1666.535
2015-01-26,1656.796
2015-01-27,1666.419
2015-01-28,1643.634
2015-01-29,1643.464
