Date,SWITZERLAND IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,707.274
2005-11-09,702.783
2005-11-10,705.575
2005-11-11,712.817
2005-11-14,707.744
2005-11-15,705.55
2005-11-16,698.215
2005-11-17,705.14
2005-11-18,713.0
2005-11-21,717.275
2005-11-22,718.378
2005-11-23,723.59
2005-11-24,720.131
2005-11-25,720.424
2005-11-28,715.605
2005-11-29,713.81
2005-11-30,711.402
2005-12-01,718.84
2005-12-02,723.161
2005-12-05,726.006
2005-12-06,731.642
2005-12-07,727.383
2005-12-08,732.694
2005-12-09,733.149
2005-12-12,738.563
2005-12-13,736.629
2005-12-14,738.383
2005-12-15,727.413
2005-12-16,730.898
2005-12-19,733.48
2005-12-20,724.443
2005-12-21,721.891
2005-12-22,721.167
2005-12-23,718.605
2005-12-26,718.605
2005-12-27,722.995
2005-12-28,727.17
2005-12-29,729.641
2005-12-30,725.331
2006-01-02,725.331
2006-01-03,742.197
2006-01-04,759.215
2006-01-05,759.175
2006-01-06,765.069
2006-01-09,759.205
2006-01-10,753.465
2006-01-11,761.808
2006-01-12,761.999
2006-01-13,764.925
2006-01-16,770.594
2006-01-17,762.973
2006-01-18,760.791
2006-01-19,762.13
2006-01-20,754.274
2006-01-23,769.014
2006-01-24,768.058
2006-01-25,765.072
2006-01-26,768.278
2006-01-27,763.925
2006-01-30,759.431
2006-01-31,766.173
2006-02-01,765.547
2006-02-02,759.672
2006-02-03,759.886
2006-02-06,755.771
2006-02-07,754.49
2006-02-08,754.103
2006-02-09,757.088
2006-02-10,753.769
2006-02-13,754.659
2006-02-14,751.443
2006-02-15,749.883
2006-02-16,758.882
2006-02-17,760.158
2006-02-20,766.759
2006-02-21,769.489
2006-02-22,770.612
2006-02-23,768.697
2006-02-24,761.092
2006-02-27,763.439
2006-02-28,759.425
2006-03-01,767.988
2006-03-02,767.577
2006-03-03,771.008
2006-03-06,771.668
2006-03-07,758.927
2006-03-08,759.492
2006-03-09,760.879
2006-03-10,767.0
2006-03-13,775.672
2006-03-14,781.449
2006-03-15,780.301
2006-03-16,785.85
2006-03-17,789.472
2006-03-20,791.461
2006-03-21,784.707
2006-03-22,785.691
2006-03-23,773.794
2006-03-24,779.485
2006-03-27,774.989
2006-03-28,779.285
2006-03-29,772.816
2006-03-30,785.501
2006-03-31,779.273
2006-04-03,784.654
2006-04-04,791.7
2006-04-05,796.327
2006-04-06,795.203
2006-04-07,788.036
2006-04-10,788.683
2006-04-11,783.957
2006-04-12,780.335
2006-04-13,783.871
2006-04-14,783.871
2006-04-17,798.112
2006-04-18,794.147
2006-04-19,804.436
2006-04-20,800.528
2006-04-21,806.934
2006-04-24,809.065
2006-04-25,806.67
2006-04-26,809.968
2006-04-27,816.24
2006-04-28,823.125
2006-05-01,828.018
2006-05-02,830.261
2006-05-03,819.183
2006-05-04,825.403
2006-05-05,837.489
2006-05-08,840.241
2006-05-09,848.182
2006-05-10,847.783
2006-05-11,849.331
2006-05-12,844.019
2006-05-15,829.37
2006-05-16,834.018
2006-05-17,808.761
2006-05-18,802.508
2006-05-19,795.608
2006-05-22,785.631
2006-05-23,801.751
2006-05-24,786.149
2006-05-25,786.149
2006-05-26,800.579
2006-05-29,804.177
2006-05-30,798.31
2006-05-31,800.587
2006-06-01,799.85
2006-06-02,813.232
2006-06-05,814.752
2006-06-06,787.85
2006-06-07,790.592
2006-06-08,760.483
2006-06-09,773.825
2006-06-12,759.705
2006-06-13,741.466
2006-06-14,746.381
2006-06-15,760.913
2006-06-16,757.356
2006-06-19,757.138
2006-06-20,762.542
2006-06-21,768.233
2006-06-22,770.46
2006-06-23,768.005
2006-06-26,766.627
2006-06-27,763.994
2006-06-28,762.633
2006-06-29,772.839
2006-06-30,799.094
2006-07-03,807.207
2006-07-04,808.048
2006-07-05,794.524
2006-07-06,802.228
2006-07-07,802.309
2006-07-10,801.827
2006-07-11,800.714
2006-07-12,800.368
2006-07-13,791.686
2006-07-14,779.299
2006-07-17,769.941
2006-07-18,763.672
2006-07-19,780.724
2006-07-20,792.542
2006-07-21,792.298
2006-07-24,802.152
2006-07-25,801.263
2006-07-26,803.23
2006-07-27,816.321
2006-07-28,827.284
2006-07-31,827.79
2006-08-01,824.809
2006-08-02,827.926
2006-08-03,814.828
2006-08-04,830.016
2006-08-07,818.392
2006-08-08,816.001
2006-08-09,828.512
2006-08-10,814.543
2006-08-11,815.741
2006-08-14,820.167
2006-08-15,837.0
2006-08-16,846.541
2006-08-17,848.459
2006-08-18,841.979
2006-08-21,847.527
2006-08-22,842.211
2006-08-23,841.019
2006-08-24,842.793
2006-08-25,839.657
2006-08-28,844.369
2006-08-29,848.035
2006-08-30,856.454
2006-08-31,851.644
2006-09-01,853.838
2006-09-04,860.415
2006-09-05,855.862
2006-09-06,849.396
2006-09-07,840.739
2006-09-08,840.601
2006-09-11,834.528
2006-09-12,842.598
2006-09-13,842.204
2006-09-14,841.57
2006-09-15,836.394
2006-09-18,844.902
2006-09-19,844.33
2006-09-20,855.617
2006-09-21,857.179
2006-09-22,860.883
2006-09-25,855.637
2006-09-26,862.25
2006-09-27,867.299
2006-09-28,865.31
2006-09-29,863.09
2006-10-02,865.875
2006-10-03,865.522
2006-10-04,865.757
2006-10-05,870.566
2006-10-06,865.409
2006-10-09,869.031
2006-10-10,871.745
2006-10-11,871.015
2006-10-12,874.454
2006-10-13,869.596
2006-10-16,870.529
2006-10-17,864.79
2006-10-18,869.424
2006-10-19,878.306
2006-10-20,882.957
2006-10-23,882.327
2006-10-24,877.689
2006-10-25,882.507
2006-10-26,887.255
2006-10-27,894.937
2006-10-30,890.886
2006-10-31,885.815
2006-11-01,891.236
2006-11-02,891.23
2006-11-03,889.63
2006-11-06,897.3
2006-11-07,907.294
2006-11-08,897.09
2006-11-09,899.039
2006-11-10,901.94
2006-11-13,899.54
2006-11-14,897.106
2006-11-15,901.469
2006-11-16,901.873
2006-11-17,900.554
2006-11-20,903.12
2006-11-21,904.905
2006-11-22,915.851
2006-11-23,916.634
2006-11-24,915.429
2006-11-27,903.782
2006-11-28,896.633
2006-11-29,907.831
2006-11-30,907.626
2006-12-01,904.437
2006-12-04,908.142
2006-12-05,906.439
2006-12-06,913.284
2006-12-07,917.697
2006-12-08,915.703
2006-12-11,912.543
2006-12-12,922.593
2006-12-13,921.984
2006-12-14,926.339
2006-12-15,921.994
2006-12-18,922.81
2006-12-19,922.522
2006-12-20,923.214
2006-12-21,923.589
2006-12-22,917.956
2006-12-25,917.956
2006-12-26,916.602
2006-12-27,922.166
2006-12-28,922.553
2006-12-29,922.679
2007-01-01,922.679
2007-01-02,928.115
2007-01-03,935.111
2007-01-04,929.704
2007-01-05,922.043
2007-01-08,918.378
2007-01-09,918.207
2007-01-10,913.598
2007-01-11,924.417
2007-01-12,931.193
2007-01-15,938.605
2007-01-16,936.469
2007-01-17,941.56
2007-01-18,938.98
2007-01-19,943.105
2007-01-22,937.939
2007-01-23,943.551
2007-01-24,942.657
2007-01-25,943.276
2007-01-26,927.746
2007-01-29,934.335
2007-01-30,940.548
2007-01-31,944.595
2007-02-01,957.307
2007-02-02,958.913
2007-02-05,958.355
2007-02-06,962.232
2007-02-07,966.749
2007-02-08,954.429
2007-02-09,957.738
2007-02-12,952.667
2007-02-13,951.711
2007-02-14,966.177
2007-02-15,968.144
2007-02-16,969.349
2007-02-19,970.457
2007-02-20,965.393
2007-02-21,952.728
2007-02-22,953.253
2007-02-23,960.408
2007-02-26,956.273
2007-02-27,931.177
2007-02-28,922.045
2007-03-01,918.353
2007-03-02,923.62
2007-03-05,908.446
2007-03-06,918.701
2007-03-07,931.168
2007-03-08,935.035
2007-03-09,930.474
2007-03-12,934.004
2007-03-13,930.04
2007-03-14,911.408
2007-03-15,923.792
2007-03-16,930.942
2007-03-19,939.802
2007-03-20,941.722
2007-03-21,948.546
2007-03-22,962.773
2007-03-23,958.502
2007-03-26,953.598
2007-03-27,949.53
2007-03-28,943.979
2007-03-29,947.977
2007-03-30,946.431
2007-04-02,948.689
2007-04-03,956.028
2007-04-04,957.395
2007-04-05,967.788
2007-04-06,967.788
2007-04-09,958.818
2007-04-10,971.03
2007-04-11,967.712
2007-04-12,965.543
2007-04-13,973.418
2007-04-16,983.755
2007-04-17,982.173
2007-04-18,993.488
2007-04-19,993.857
2007-04-20,1004.41
2007-04-23,1006.412
2007-04-24,1008.197
2007-04-25,1015.615
2007-04-26,1017.13
2007-04-27,1014.001
2007-04-30,1012.966
2007-05-01,1006.626
2007-05-02,1008.845
2007-05-03,1003.011
2007-05-04,1012.079
2007-05-07,1014.243
2007-05-08,998.553
2007-05-09,1005.402
2007-05-10,996.409
2007-05-11,1000.632
2007-05-14,997.192
2007-05-15,1001.539
2007-05-16,994.86
2007-05-17,988.37
2007-05-18,995.611
2007-05-21,991.063
2007-05-22,986.393
2007-05-23,998.198
2007-05-24,987.979
2007-05-25,992.749
2007-05-28,992.749
2007-05-29,997.878
2007-05-30,994.971
2007-05-31,1000.0
2007-06-01,1005.221
2007-06-04,1005.862
2007-06-05,1002.657
2007-06-06,991.441
2007-06-07,973.906
2007-06-08,967.234
2007-06-11,969.689
2007-06-12,963.964
2007-06-13,957.378
2007-06-14,971.3
2007-06-15,982.794
2007-06-18,982.339
2007-06-19,978.695
2007-06-20,982.67
2007-06-21,969.384
2007-06-22,969.492
2007-06-25,969.395
2007-06-26,965.354
2007-06-27,961.887
2007-06-28,976.804
2007-06-29,987.796
2007-07-02,999.182
2007-07-03,1000.366
2007-07-04,1006.991
2007-07-05,998.399
2007-07-06,1002.245
2007-07-09,1006.125
2007-07-10,1011.877
2007-07-11,1014.555
2007-07-12,1017.748
2007-07-13,1017.429
2007-07-16,1018.384
2007-07-17,1011.392
2007-07-18,999.304
2007-07-19,1016.167
2007-07-20,1010.449
2007-07-23,1007.398
2007-07-24,1000.161
2007-07-25,980.744
2007-07-26,963.699
2007-07-27,963.467
2007-07-30,969.657
2007-07-31,986.97
2007-08-01,988.942
2007-08-02,974.601
2007-08-03,972.903
2007-08-06,976.106
2007-08-07,978.809
2007-08-08,1000.177
2007-08-09,982.285
2007-08-10,954.421
2007-08-13,960.149
2007-08-14,948.614
2007-08-15,957.734
2007-08-16,925.815
2007-08-17,947.762
2007-08-20,951.604
2007-08-21,957.341
2007-08-22,966.36
2007-08-23,970.623
2007-08-24,982.41
2007-08-27,988.763
2007-08-28,977.89
2007-08-29,979.406
2007-08-30,981.683
2007-08-31,991.889
2007-09-03,990.228
2007-09-04,994.959
2007-09-05,986.785
2007-09-06,989.775
2007-09-07,983.472
2007-09-10,978.624
2007-09-11,991.134
2007-09-12,1000.058
2007-09-13,1006.868
2007-09-14,993.323
2007-09-17,984.78
2007-09-18,992.783
2007-09-19,1019.682
2007-09-20,1018.088
2007-09-21,1019.482
2007-09-24,1021.534
2007-09-25,1018.412
2007-09-26,1020.22
2007-09-27,1021.375
2007-09-28,1031.983
2007-10-01,1039.966
2007-10-02,1033.357
2007-10-03,1030.954
2007-10-04,1028.145
2007-10-05,1029.691
2007-10-08,1027.091
2007-10-09,1033.031
2007-10-10,1040.414
2007-10-11,1047.76
2007-10-12,1039.448
2007-10-15,1044.453
2007-10-16,1028.187
2007-10-17,1032.532
2007-10-18,1039.407
2007-10-19,1028.628
2007-10-22,1015.328
2007-10-23,1025.886
2007-10-24,1023.144
2007-10-25,1037.175
2007-10-26,1047.668
2007-10-29,1051.113
2007-10-30,1046.457
2007-10-31,1058.082
2007-11-01,1048.458
2007-11-02,1045.211
2007-11-05,1043.925
2007-11-06,1058.915
2007-11-07,1064.075
2007-11-08,1060.463
2007-11-09,1048.256
2007-11-12,1038.886
2007-11-13,1047.445
2007-11-14,1064.323
2007-11-15,1057.664
2007-11-16,1052.255
2007-11-19,1032.174
2007-11-20,1048.537
2007-11-21,1029.454
2007-11-22,1045.786
2007-11-23,1059.462
2007-11-26,1058.516
2007-11-27,1064.318
2007-11-28,1071.505
2007-11-29,1081.514
2007-11-30,1079.366
2007-12-03,1065.672
2007-12-04,1069.89
2007-12-05,1076.652
2007-12-06,1069.064
2007-12-07,1071.813
2007-12-10,1080.082
2007-12-11,1073.785
2007-12-12,1072.607
2007-12-13,1045.964
2007-12-14,1037.069
2007-12-17,1022.588
2007-12-18,1013.906
2007-12-19,1004.875
2007-12-20,1005.16
2007-12-21,1014.919
2007-12-24,1013.56
2007-12-25,1013.56
2007-12-26,1020.212
2007-12-27,1032.751
2007-12-28,1042.947
2007-12-31,1040.045
2008-01-01,1040.045
2008-01-02,1053.255
2008-01-03,1036.507
2008-01-04,1020.296
2008-01-07,1014.88
2008-01-08,1042.229
2008-01-09,1043.654
2008-01-10,1041.699
2008-01-11,1024.702
2008-01-14,1034.317
2008-01-15,1006.718
2008-01-16,986.167
2008-01-17,980.082
2008-01-18,976.453
2008-01-21,930.602
2008-01-22,952.864
2008-01-23,935.962
2008-01-24,969.347
2008-01-25,968.852
2008-01-28,961.224
2008-01-29,970.418
2008-01-30,967.047
2008-01-31,979.477
2008-02-01,1001.745
2008-02-04,989.0
2008-02-05,952.415
2008-02-06,964.427
2008-02-07,941.938
2008-02-08,944.862
2008-02-11,937.847
2008-02-12,965.548
2008-02-13,958.456
2008-02-14,968.384
2008-02-15,960.553
2008-02-18,967.72
2008-02-19,977.287
2008-02-20,955.757
2008-02-21,976.234
2008-02-22,982.871
2008-02-25,998.821
2008-02-26,1018.452
2008-02-27,1039.891
2008-02-28,1040.427
2008-02-29,1035.396
2008-03-03,1021.67
2008-03-04,1013.794
2008-03-05,1021.861
2008-03-06,1027.968
2008-03-07,1019.971
2008-03-10,1011.13
2008-03-11,1008.881
2008-03-12,1021.987
2008-03-13,1037.857
2008-03-14,1030.9
2008-03-17,1011.337
2008-03-18,1027.997
2008-03-19,1021.565
2008-03-20,1004.188
2008-03-21,1004.188
2008-03-24,992.358
2008-03-25,1030.821
2008-03-26,1040.495
2008-03-27,1055.994
2008-03-28,1049.334
2008-03-31,1057.914
2008-04-01,1058.304
2008-04-02,1063.314
2008-04-03,1062.325
2008-04-04,1075.961
2008-04-07,1068.059
2008-04-08,1057.591
2008-04-09,1045.732
2008-04-10,1039.4
2008-04-11,1028.777
2008-04-14,1019.455
2008-04-15,1021.649
2008-04-16,1037.541
2008-04-17,1018.936
2008-04-18,1028.476
2008-04-21,1041.913
2008-04-22,1039.868
2008-04-23,1034.793
2008-04-24,1034.433
2008-04-25,1037.054
2008-04-28,1041.838
2008-04-29,1032.451
2008-04-30,1033.956
2008-05-01,1027.445
2008-05-02,1031.609
2008-05-05,1035.889
2008-05-06,1033.67
2008-05-07,1040.905
2008-05-08,1046.304
2008-05-09,1038.002
2008-05-12,1036.513
2008-05-13,1046.742
2008-05-14,1044.863
2008-05-15,1057.314
2008-05-16,1064.636
2008-05-19,1077.293
2008-05-20,1070.07
2008-05-21,1078.629
2008-05-22,1076.879
2008-05-23,1069.571
2008-05-26,1060.102
2008-05-27,1064.597
2008-05-28,1065.569
2008-05-29,1067.876
2008-05-30,1068.685
2008-06-02,1084.637
2008-06-03,1086.772
2008-06-04,1077.857
2008-06-05,1082.23
2008-06-06,1080.344
2008-06-09,1073.842
2008-06-10,1047.637
2008-06-11,1036.949
2008-06-12,1033.543
2008-06-13,1026.981
2008-06-16,1030.442
2008-06-17,1032.073
2008-06-18,1031.007
2008-06-19,1026.791
2008-06-20,1026.758
2008-06-23,1011.842
2008-06-24,1018.042
2008-06-25,1015.022
2008-06-26,1016.378
2008-06-27,1010.153
2008-06-30,1030.537
2008-07-01,1016.028
2008-07-02,1017.493
2008-07-03,1003.5
2008-07-04,999.448
2008-07-07,1002.699
2008-07-08,1002.088
2008-07-09,1016.042
2008-07-10,1001.925
2008-07-11,987.491
2008-07-14,992.294
2008-07-15,994.498
2008-07-16,984.463
2008-07-17,1001.519
2008-07-18,999.872
2008-07-21,1002.246
2008-07-22,1011.553
2008-07-23,1008.555
2008-07-24,1003.079
2008-07-25,1007.351
2008-07-28,1013.974
2008-07-29,1009.407
2008-07-30,1019.434
2008-07-31,1023.873
2008-08-01,1023.287
2008-08-04,1021.337
2008-08-05,1019.098
2008-08-06,1012.585
2008-08-07,1009.514
2008-08-08,1002.066
2008-08-11,1008.726
2008-08-12,999.227
2008-08-13,993.313
2008-08-14,994.086
2008-08-15,990.06
2008-08-18,985.882
2008-08-19,979.452
2008-08-20,971.936
2008-08-21,968.5
2008-08-22,968.484
2008-08-25,964.299
2008-08-26,965.221
2008-08-27,968.221
2008-08-28,980.722
2008-08-29,984.354
2008-09-01,979.455
2008-09-02,984.21
2008-09-03,974.739
2008-09-04,953.924
2008-09-05,944.045
2008-09-08,946.446
2008-09-09,942.713
2008-09-10,934.133
2008-09-11,925.389
2008-09-12,950.066
2008-09-15,936.332
2008-09-16,922.217
2008-09-17,916.282
2008-09-18,922.915
2008-09-19,939.931
2008-09-22,942.238
2008-09-23,942.469
2008-09-24,924.768
2008-09-25,942.071
2008-09-26,924.688
2008-09-29,886.617
2008-09-30,884.489
2008-10-01,888.403
2008-10-02,867.156
2008-10-03,875.732
2008-10-06,821.708
2008-10-07,829.762
2008-10-08,800.109
2008-10-09,762.109
2008-10-10,718.545
2008-10-13,783.802
2008-10-14,804.481
2008-10-15,766.506
2008-10-16,745.803
2008-10-17,798.989
2008-10-20,804.581
2008-10-21,795.244
2008-10-22,759.856
2008-10-23,759.914
2008-10-24,739.817
2008-10-27,721.51
2008-10-28,725.962
2008-10-29,774.795
2008-10-30,759.155
2008-10-31,777.43
2008-11-03,792.655
2008-11-04,817.609
2008-11-05,789.211
2008-11-06,754.639
2008-11-07,766.993
2008-11-10,778.257
2008-11-11,753.248
2008-11-12,736.648
2008-11-13,734.946
2008-11-14,748.272
2008-11-17,722.623
2008-11-18,727.605
2008-11-19,712.551
2008-11-20,679.039
2008-11-21,653.553
2008-11-24,695.655
2008-11-25,699.322
2008-11-26,694.23
2008-11-27,708.393
2008-11-28,720.889
2008-12-01,693.212
2008-12-02,696.884
2008-12-03,702.945
2008-12-04,706.424
2008-12-05,683.916
2008-12-08,724.12
2008-12-09,723.431
2008-12-10,718.013
2008-12-11,722.417
2008-12-12,721.733
2008-12-15,720.416
2008-12-16,733.631
2008-12-17,771.33
2008-12-18,784.682
2008-12-19,746.016
2008-12-22,750.187
2008-12-23,755.089
2008-12-24,762.536
2008-12-25,762.536
2008-12-26,765.742
2008-12-29,797.388
2008-12-30,796.764
2008-12-31,787.743
2009-01-01,787.743
2009-01-02,782.852
2009-01-05,789.002
2009-01-06,778.773
2009-01-07,793.508
2009-01-08,797.662
2009-01-09,777.444
2009-01-12,758.3
2009-01-13,747.617
2009-01-14,732.288
2009-01-15,728.329
2009-01-16,738.771
2009-01-19,729.978
2009-01-20,716.753
2009-01-21,714.539
2009-01-22,713.39
2009-01-23,700.719
2009-01-26,724.964
2009-01-27,721.501
2009-01-28,720.757
2009-01-29,703.54
2009-01-30,698.713
2009-02-02,679.934
2009-02-03,698.925
2009-02-04,686.727
2009-02-05,671.996
2009-02-06,674.207
2009-02-09,686.585
2009-02-10,686.262
2009-02-11,679.402
2009-02-12,673.406
2009-02-13,679.855
2009-02-16,675.463
2009-02-17,651.335
2009-02-18,651.234
2009-02-19,661.173
2009-02-20,642.977
2009-02-23,644.64
2009-02-24,633.297
2009-02-25,629.549
2009-02-26,632.501
2009-02-27,628.521
2009-03-02,592.07
2009-03-03,580.384
2009-03-04,593.017
2009-03-05,589.771
2009-03-06,593.556
2009-03-09,590.893
2009-03-10,620.11
2009-03-11,623.209
2009-03-12,613.64
2009-03-13,622.896
2009-03-16,639.36
2009-03-17,637.746
2009-03-18,640.253
2009-03-19,666.777
2009-03-20,660.768
2009-03-23,672.723
2009-03-24,675.201
2009-03-25,683.204
2009-03-26,679.962
2009-03-27,661.311
2009-03-30,643.091
2009-03-31,671.956
2009-04-01,675.583
2009-04-02,700.574
2009-04-03,683.405
2009-04-06,680.181
2009-04-07,674.495
2009-04-08,673.611
2009-04-09,677.999
2009-04-10,677.999
2009-04-13,686.066
2009-04-14,687.244
2009-04-15,680.947
2009-04-16,688.814
2009-04-17,683.827
2009-04-20,667.683
2009-04-21,671.425
2009-04-22,668.874
2009-04-23,661.689
2009-04-24,685.478
2009-04-27,689.138
2009-04-28,679.447
2009-04-29,694.964
2009-04-30,701.826
2009-05-01,702.999
2009-05-04,720.65
2009-05-05,717.717
2009-05-06,722.193
2009-05-07,728.03
2009-05-08,736.067
2009-05-11,740.903
2009-05-12,740.692
2009-05-13,736.39
2009-05-14,743.347
2009-05-15,745.999
2009-05-18,744.937
2009-05-19,756.194
2009-05-20,769.067
2009-05-21,765.582
2009-05-22,764.45
2009-05-25,773.67
2009-05-26,768.866
2009-05-27,764.217
2009-05-28,756.752
2009-05-29,768.483
2009-06-01,764.647
2009-06-02,783.87
2009-06-03,772.322
2009-06-04,777.005
2009-06-05,762.578
2009-06-08,754.024
2009-06-09,761.943
2009-06-10,770.225
2009-06-11,781.12
2009-06-12,781.936
2009-06-15,757.707
2009-06-16,758.249
2009-06-17,746.556
2009-06-18,759.14
2009-06-19,764.147
2009-06-22,748.173
2009-06-23,759.284
2009-06-24,768.38
2009-06-25,747.49
2009-06-26,759.004
2009-06-29,768.179
2009-06-30,762.078
2009-07-01,777.373
2009-07-02,757.998
2009-07-03,754.308
2009-07-06,753.937
2009-07-07,755.955
2009-07-08,745.973
2009-07-09,753.794
2009-07-10,742.481
2009-07-13,751.813
2009-07-14,757.04
2009-07-15,779.018
2009-07-16,788.472
2009-07-17,794.032
2009-07-20,804.313
2009-07-21,808.485
2009-07-22,808.443
2009-07-23,825.176
2009-07-24,819.909
2009-07-27,824.704
2009-07-28,822.152
2009-07-29,817.268
2009-07-30,832.176
2009-07-31,845.579
2009-08-03,862.565
2009-08-04,855.409
2009-08-05,849.752
2009-08-06,854.906
2009-08-07,851.331
2009-08-10,845.055
2009-08-11,839.985
2009-08-12,843.763
2009-08-13,852.553
2009-08-14,852.955
2009-08-17,831.932
2009-08-18,842.755
2009-08-19,855.07
2009-08-20,863.834
2009-08-21,882.352
2009-08-24,889.2
2009-08-25,890.943
2009-08-26,879.223
2009-08-27,878.279
2009-08-28,895.984
2009-08-31,895.683
2009-09-01,880.783
2009-09-02,871.186
2009-09-03,872.371
2009-09-04,875.164
2009-09-07,889.119
2009-09-08,904.181
2009-09-09,909.215
2009-09-10,909.961
2009-09-11,918.605
2009-09-14,919.499
2009-09-15,914.252
2009-09-16,931.044
2009-09-17,938.19
2009-09-18,939.877
2009-09-21,931.47
2009-09-22,946.159
2009-09-23,947.912
2009-09-24,933.66
2009-09-25,926.971
2009-09-28,930.966
2009-09-29,927.52
2009-09-30,929.455
2009-10-01,915.726
2009-10-02,905.246
2009-10-05,907.827
2009-10-06,931.648
2009-10-07,922.735
2009-10-08,933.905
2009-10-09,931.285
2009-10-12,946.841
2009-10-13,938.689
2009-10-14,957.929
2009-10-15,959.021
2009-10-16,947.468
2009-10-19,968.162
2009-10-20,967.287
2009-10-21,973.259
2009-10-22,967.211
2009-10-23,961.663
2009-10-26,946.741
2009-10-27,948.78
2009-10-28,935.067
2009-10-29,949.201
2009-10-30,936.449
2009-11-02,942.529
2009-11-03,919.764
2009-11-04,938.042
2009-11-05,945.603
2009-11-06,947.14
2009-11-09,969.068
2009-11-10,965.972
2009-11-11,967.017
2009-11-12,957.456
2009-11-13,957.696
2009-11-16,973.76
2009-11-17,956.486
2009-11-18,964.855
2009-11-19,944.132
2009-11-20,941.773
2009-11-23,970.33
2009-11-24,965.339
2009-11-25,977.107
2009-11-26,953.276
2009-11-27,961.951
2009-11-30,952.64
2009-12-01,973.667
2009-12-02,976.026
2009-12-03,985.884
2009-12-04,980.499
2009-12-07,970.537
2009-12-08,954.323
2009-12-09,947.598
2009-12-10,954.001
2009-12-11,947.689
2009-12-14,953.697
2009-12-15,948.32
2009-12-16,964.484
2009-12-17,947.478
2009-12-18,944.515
2009-12-21,953.122
2009-12-22,959.491
2009-12-23,968.274
2009-12-24,968.88
2009-12-25,968.88
2009-12-28,974.386
2009-12-29,978.85
2009-12-30,961.663
2009-12-31,968.407
2010-01-01,968.407
2010-01-04,988.096
2010-01-05,977.554
2010-01-06,976.898
2010-01-07,974.309
2010-01-08,983.937
2010-01-11,996.756
2010-01-12,989.0
2010-01-13,986.394
2010-01-14,995.164
2010-01-15,983.691
2010-01-18,989.005
2010-01-19,984.933
2010-01-20,968.606
2010-01-21,965.397
2010-01-22,958.155
2010-01-25,952.58
2010-01-26,949.291
2010-01-27,947.053
2010-01-28,937.227
2010-01-29,936.535
2010-02-01,938.581
2010-02-02,949.457
2010-02-03,948.212
2010-02-04,917.965
2010-02-05,890.497
2010-02-08,905.528
2010-02-09,903.259
2010-02-10,903.08
2010-02-11,905.896
2010-02-12,905.869
2010-02-15,909.765
2010-02-16,922.605
2010-02-17,929.769
2010-02-18,937.737
2010-02-19,941.07
2010-02-22,943.586
2010-02-23,936.179
2010-02-24,945.194
2010-02-25,933.274
2010-02-26,950.189
2010-03-01,949.936
2010-03-02,964.929
2010-03-03,974.514
2010-03-04,970.816
2010-03-05,977.297
2010-03-08,980.865
2010-03-09,978.359
2010-03-10,985.453
2010-03-11,983.4
2010-03-12,989.469
2010-03-15,985.023
2010-03-16,999.76
2010-03-17,1003.653
2010-03-18,996.556
2010-03-19,995.467
2010-03-22,997.466
2010-03-23,1000.502
2010-03-24,989.151
2010-03-25,991.723
2010-03-26,987.466
2010-03-29,992.082
2010-03-30,991.299
2010-03-31,1005.397
2010-04-01,1015.807
2010-04-02,1015.807
2010-04-05,1002.638
2010-04-06,993.891
2010-04-07,984.603
2010-04-08,978.54
2010-04-09,996.664
2010-04-12,1009.628
2010-04-13,1006.595
2010-04-14,1016.308
2010-04-15,1020.524
2010-04-16,1006.188
2010-04-19,994.43
2010-04-20,998.876
2010-04-21,992.699
2010-04-22,972.797
2010-04-23,983.459
2010-04-26,985.877
2010-04-27,966.066
2010-04-28,944.683
2010-04-29,960.498
2010-04-30,958.899
2010-05-03,949.858
2010-05-04,922.965
2010-05-05,904.452
2010-05-06,900.402
2010-05-07,870.511
2010-05-10,912.381
2010-05-11,915.004
2010-05-12,925.886
2010-05-13,920.237
2010-05-14,889.187
2010-05-17,883.193
2010-05-18,890.719
2010-05-19,861.699
2010-05-20,844.924
2010-05-21,842.455
2010-05-24,835.399
2010-05-25,815.856
2010-05-26,829.201
2010-05-27,847.062
2010-05-28,851.229
2010-05-31,851.943
2010-06-01,854.553
2010-06-02,857.676
2010-06-03,868.997
2010-06-04,850.119
2010-06-07,846.719
2010-06-08,848.7
2010-06-09,865.518
2010-06-10,874.256
2010-06-11,872.721
2010-06-14,889.296
2010-06-15,895.101
2010-06-16,897.515
2010-06-17,907.312
2010-06-18,905.113
2010-06-21,916.272
2010-06-22,911.673
2010-06-23,896.74
2010-06-24,896.413
2010-06-25,896.86
2010-06-28,913.404
2010-06-29,888.682
2010-06-30,892.73
2010-07-01,884.47
2010-07-02,879.468
2010-07-05,877.34
2010-07-06,897.868
2010-07-07,904.695
2010-07-08,915.581
2010-07-09,916.44
2010-07-12,915.204
2010-07-13,933.298
2010-07-14,937.421
2010-07-15,945.288
2010-07-16,924.413
2010-07-19,917.421
2010-07-20,915.442
2010-07-21,914.46
2010-07-22,932.098
2010-07-23,922.604
2010-07-26,928.044
2010-07-27,921.497
2010-07-28,926.605
2010-07-29,933.376
2010-07-30,925.067
2010-08-02,949.118
2010-08-03,949.788
2010-08-04,943.778
2010-08-05,945.501
2010-08-06,949.924
2010-08-09,951.481
2010-08-10,940.714
2010-08-11,923.811
2010-08-12,932.453
2010-08-13,933.323
2010-08-16,946.763
2010-08-17,953.027
2010-08-18,955.994
