Date,CANADA SMID CAP SMID (Small+Mid Cap)
2010-08-20,1013.503
2010-08-23,1010.46
2010-08-24,995.507
2010-08-25,998.079
2010-08-26,1013.505
2010-08-27,1019.178
2010-08-30,1023.846
2010-08-31,1018.46
2010-09-01,1040.474
2010-09-02,1047.937
2010-09-03,1057.693
2010-09-06,1066.788
2010-09-07,1056.426
2010-09-08,1057.454
2010-09-09,1059.497
2010-09-10,1066.262
2010-09-13,1076.498
2010-09-14,1088.022
2010-09-15,1080.82
2010-09-16,1087.95
2010-09-17,1078.413
2010-09-20,1092.044
2010-09-21,1087.503
2010-09-22,1091.26
2010-09-23,1079.669
2010-09-24,1098.199
2010-09-27,1099.425
2010-09-28,1106.06
2010-09-29,1115.996
2010-09-30,1119.403
2010-10-01,1124.116
2010-10-04,1116.683
2010-10-05,1139.0
2010-10-06,1147.487
2010-10-07,1136.522
2010-10-08,1146.51
2010-10-11,1149.904
2010-10-12,1159.2
2010-10-13,1183.968
2010-10-14,1178.577
2010-10-15,1169.602
2010-10-18,1168.777
2010-10-19,1131.445
2010-10-20,1155.38
2010-10-21,1153.077
2010-10-22,1155.722
2010-10-25,1172.671
2010-10-26,1172.198
2010-10-27,1150.151
2010-10-28,1164.485
2010-10-29,1182.587
2010-11-01,1188.935
2010-11-02,1195.848
2010-11-03,1197.434
2010-11-04,1226.483
2010-11-05,1234.722
2010-11-08,1244.867
2010-11-09,1232.208
2010-11-10,1226.71
2010-11-11,1227.211
2010-11-12,1200.927
2010-11-15,1200.084
2010-11-16,1167.45
2010-11-17,1179.753
2010-11-18,1202.938
2010-11-19,1204.637
2010-11-22,1212.526
2010-11-23,1200.252
2010-11-24,1220.99
2010-11-25,1227.502
2010-11-26,1210.917
2010-11-29,1204.327
2010-11-30,1211.524
2010-12-01,1238.61
2010-12-02,1262.285
2010-12-03,1274.243
2010-12-06,1282.67
2010-12-07,1277.224
2010-12-08,1261.582
2010-12-09,1262.679
2010-12-10,1271.46
2010-12-13,1288.542
2010-12-14,1286.005
2010-12-15,1282.208
2010-12-16,1273.838
2010-12-17,1276.782
2010-12-20,1270.522
2010-12-21,1287.3
2010-12-22,1285.235
2010-12-23,1292.087
2010-12-24,1298.253
2010-12-27,1295.226
2010-12-28,1307.22
2010-12-29,1317.091
2010-12-30,1314.669
2010-12-31,1323.105
2011-01-03,1327.514
2011-01-04,1313.719
2011-01-05,1315.608
2011-01-06,1304.872
2011-01-07,1312.066
2011-01-10,1306.91
2011-01-11,1327.992
2011-01-12,1345.141
2011-01-13,1333.983
2011-01-14,1326.752
2011-01-17,1331.443
2011-01-18,1336.866
2011-01-19,1323.926
2011-01-20,1298.96
2011-01-21,1300.825
2011-01-24,1306.442
2011-01-25,1293.527
2011-01-26,1319.615
2011-01-27,1317.549
2011-01-28,1316.542
2011-01-31,1316.474
2011-02-01,1347.161
2011-02-02,1348.664
2011-02-03,1363.026
2011-02-04,1360.808
2011-02-07,1369.039
2011-02-08,1372.571
2011-02-09,1354.309
2011-02-10,1353.931
2011-02-11,1358.757
2011-02-14,1373.018
2011-02-15,1375.952
2011-02-16,1382.817
2011-02-17,1389.584
2011-02-18,1391.4
2011-02-21,1389.774
2011-02-22,1368.731
2011-02-23,1357.423
2011-02-24,1353.197
2011-02-25,1377.522
2011-02-28,1393.561
2011-03-01,1398.529
2011-03-02,1396.884
2011-03-03,1402.104
2011-03-04,1411.253
2011-03-07,1393.747
2011-03-08,1383.506
2011-03-09,1370.787
2011-03-10,1336.01
2011-03-11,1338.513
2011-03-14,1329.642
2011-03-15,1310.278
2011-03-16,1299.326
2011-03-17,1327.509
2011-03-18,1341.669
2011-03-21,1373.256
2011-03-22,1371.357
2011-03-23,1383.241
2011-03-24,1389.026
2011-03-25,1385.928
2011-03-28,1374.294
2011-03-29,1372.061
2011-03-30,1398.556
2011-03-31,1402.496
2011-04-01,1418.38
2011-04-04,1424.857
2011-04-05,1440.916
2011-04-06,1447.624
2011-04-07,1435.5
2011-04-08,1453.478
2011-04-11,1429.823
2011-04-12,1394.235
2011-04-13,1405.421
2011-04-14,1404.064
2011-04-15,1400.088
2011-04-18,1373.591
2011-04-19,1399.775
2011-04-20,1423.397
2011-04-21,1432.517
2011-04-22,1432.517
2011-04-25,1423.498
2011-04-26,1423.519
2011-04-27,1417.589
2011-04-28,1430.634
2011-04-29,1435.629
2011-05-02,1427.83
2011-05-03,1398.759
2011-05-04,1382.947
2011-05-05,1351.016
2011-05-06,1372.106
2011-05-09,1381.091
2011-05-10,1387.328
2011-05-11,1369.736
2011-05-12,1349.881
2011-05-13,1352.18
2011-05-16,1345.217
2011-05-17,1336.299
2011-05-18,1355.569
2011-05-19,1363.711
2011-05-20,1365.145
2011-05-23,1357.689
2011-05-24,1356.797
2011-05-25,1369.527
2011-05-26,1367.355
2011-05-27,1382.073
2011-05-30,1386.723
2011-05-31,1398.068
2011-06-01,1375.168
2011-06-02,1359.385
2011-06-03,1350.271
2011-06-06,1328.555
2011-06-07,1331.989
2011-06-08,1307.312
2011-06-09,1319.828
2011-06-10,1300.758
2011-06-13,1283.675
2011-06-14,1312.058
2011-06-15,1295.084
2011-06-16,1261.839
2011-06-17,1265.744
2011-06-20,1271.005
2011-06-21,1304.979
2011-06-22,1312.592
2011-06-23,1293.748
2011-06-24,1279.887
2011-06-27,1276.153
2011-06-28,1293.942
2011-06-29,1323.137
2011-06-30,1341.816
2011-07-01,1345.58
2011-07-04,1357.096
2011-07-05,1366.514
2011-07-06,1360.975
2011-07-07,1375.239
2011-07-08,1359.996
2011-07-11,1331.043
2011-07-12,1343.638
2011-07-13,1374.764
2011-07-14,1366.608
2011-07-15,1373.246
2011-07-18,1369.707
2011-07-19,1389.917
2011-07-20,1399.24
2011-07-21,1408.103
2011-07-22,1408.519
2011-07-25,1410.288
2011-07-26,1406.678
2011-07-27,1372.978
2011-07-28,1375.949
2011-07-29,1362.761
2011-08-01,1354.386
2011-08-02,1342.922
2011-08-03,1337.091
2011-08-04,1268.476
2011-08-05,1226.327
2011-08-08,1158.754
2011-08-09,1197.787
2011-08-10,1220.811
2011-08-11,1244.86
2011-08-12,1251.028
2011-08-15,1273.566
2011-08-16,1256.932
2011-08-17,1260.511
2011-08-18,1210.828
2011-08-19,1204.565
2011-08-22,1211.641
2011-08-23,1221.833
2011-08-24,1216.146
2011-08-25,1219.229
2011-08-26,1227.657
2011-08-29,1262.875
2011-08-30,1274.628
2011-08-31,1288.541
2011-09-01,1282.848
2011-09-02,1270.801
2011-09-05,1257.714
2011-09-06,1246.795
2011-09-07,1268.964
2011-09-08,1275.388
2011-09-09,1235.414
2011-09-12,1210.136
2011-09-13,1226.047
2011-09-14,1232.111
2011-09-15,1242.88
2011-09-16,1247.984
2011-09-19,1225.45
2011-09-20,1233.031
2011-09-21,1200.661
2011-09-22,1116.149
2011-09-23,1098.059
2011-09-26,1101.424
2011-09-27,1138.485
2011-09-28,1108.041
2011-09-29,1094.457
2011-09-30,1078.438
2011-10-03,1035.324
2011-10-04,1012.576
2011-10-05,1051.915
2011-10-06,1089.536
2011-10-07,1085.876
2011-10-10,1090.795
2011-10-11,1120.123
2011-10-12,1156.477
2011-10-13,1135.99
2011-10-14,1168.098
2011-10-17,1148.34
2011-10-18,1161.32
2011-10-19,1149.525
2011-10-20,1137.736
2011-10-21,1162.963
2011-10-24,1196.372
2011-10-25,1181.305
2011-10-26,1192.603
2011-10-27,1244.255
2011-10-28,1252.919
2011-10-31,1225.862
2011-11-01,1190.946
2011-11-02,1210.794
2011-11-03,1230.729
2011-11-04,1222.14
2011-11-07,1228.35
2011-11-08,1235.698
2011-11-09,1195.898
2011-11-10,1187.417
2011-11-11,1212.153
2011-11-14,1199.704
2011-11-15,1194.933
2011-11-16,1190.841
2011-11-17,1164.592
2011-11-18,1157.273
2011-11-21,1127.174
2011-11-22,1132.289
2011-11-23,1100.563
2011-11-24,1095.036
2011-11-25,1093.494
2011-11-28,1130.168
2011-11-29,1139.523
2011-11-30,1194.982
2011-12-01,1188.705
2011-12-02,1185.719
2011-12-05,1192.658
2011-12-06,1194.884
2011-12-07,1198.097
2011-12-08,1174.827
2011-12-09,1177.135
2011-12-12,1159.612
2011-12-13,1137.123
2011-12-14,1097.567
2011-12-15,1100.603
2011-12-16,1117.591
2011-12-19,1106.666
2011-12-20,1136.613
2011-12-21,1139.122
2011-12-22,1148.896
2011-12-23,1158.421
2011-12-26,1158.421
2011-12-27,1156.946
2011-12-28,1136.155
2011-12-29,1148.89
2011-12-30,1159.929
2012-01-02,1159.929
2012-01-03,1198.027
2012-01-04,1195.167
2012-01-05,1189.769
2012-01-06,1182.638
2012-01-09,1178.371
2012-01-10,1195.197
2012-01-11,1189.458
2012-01-12,1187.794
2012-01-13,1178.017
2012-01-16,1190.968
2012-01-17,1193.513
2012-01-18,1205.274
2012-01-19,1210.883
2012-01-20,1204.86
2012-01-23,1221.914
2012-01-24,1210.298
2012-01-25,1227.791
2012-01-26,1241.232
2012-01-27,1240.324
2012-01-30,1234.979
2012-01-31,1241.437
2012-02-01,1254.661
2012-02-02,1262.822
2012-02-03,1264.092
2012-02-06,1261.436
2012-02-07,1255.776
2012-02-08,1254.012
2012-02-09,1257.232
2012-02-10,1238.586
2012-02-13,1241.305
2012-02-14,1234.631
2012-02-15,1239.623
2012-02-16,1246.951
2012-02-17,1250.74
2012-02-20,1256.665
2012-02-21,1270.682
2012-02-22,1272.562
2012-02-23,1282.622
2012-02-24,1279.601
2012-02-27,1272.881
2012-02-28,1278.649
2012-02-29,1285.287
2012-03-01,1287.618
2012-03-02,1278.437
2012-03-05,1252.152
2012-03-06,1219.801
2012-03-07,1230.043
2012-03-08,1251.269
2012-03-09,1263.449
2012-03-12,1250.254
2012-03-13,1260.715
2012-03-14,1239.565
2012-03-15,1242.582
2012-03-16,1245.353
2012-03-19,1244.938
2012-03-20,1232.686
2012-03-21,1232.677
2012-03-22,1212.547
2012-03-23,1228.666
2012-03-26,1247.226
2012-03-27,1238.546
2012-03-28,1220.797
2012-03-29,1212.418
2012-03-30,1220.978
2012-04-02,1236.853
2012-04-03,1227.12
2012-04-04,1199.818
2012-04-05,1201.513
2012-04-06,1201.513
2012-04-09,1181.62
2012-04-10,1172.288
2012-04-11,1185.023
2012-04-12,1210.785
2012-04-13,1193.909
2012-04-16,1179.68
2012-04-17,1203.339
2012-04-18,1199.252
2012-04-19,1194.972
2012-04-20,1200.15
2012-04-23,1177.235
2012-04-24,1180.457
2012-04-25,1205.292
2012-04-26,1220.641
2012-04-27,1231.263
2012-04-30,1223.599
2012-05-01,1237.427
2012-05-02,1223.597
2012-05-03,1205.634
2012-05-04,1185.022
2012-05-07,1175.459
2012-05-08,1153.187
2012-05-09,1149.511
2012-05-10,1158.624
2012-05-11,1157.963
2012-05-14,1124.468
2012-05-15,1103.798
2012-05-16,1093.948
2012-05-17,1091.366
2012-05-18,1089.378
2012-05-21,1085.273
2012-05-22,1104.75
2012-05-23,1103.684
2012-05-24,1108.549
2012-05-25,1111.879
2012-05-28,1115.456
2012-05-29,1120.059
2012-05-30,1092.313
2012-05-31,1088.906
2012-06-01,1075.773
2012-06-04,1075.989
2012-06-05,1096.923
2012-06-06,1118.967
2012-06-07,1117.555
2012-06-08,1103.9
2012-06-11,1094.273
2012-06-12,1101.424
2012-06-13,1103.975
2012-06-14,1098.676
2012-06-15,1103.195
2012-06-18,1109.841
2012-06-19,1130.256
2012-06-20,1122.567
2012-06-21,1084.723
2012-06-22,1078.395
2012-06-25,1062.429
2012-06-26,1061.143
2012-06-27,1075.282
2012-06-28,1067.566
2012-06-29,1104.289
2012-07-02,1104.722
2012-07-03,1136.178
2012-07-04,1144.776
2012-07-05,1137.045
2012-07-06,1113.917
2012-07-09,1109.073
2012-07-10,1093.501
2012-07-11,1096.301
2012-07-12,1079.307
2012-07-13,1100.983
2012-07-16,1099.363
2012-07-17,1100.4
2012-07-18,1105.723
2012-07-19,1122.316
2012-07-20,1117.59
2012-07-23,1097.976
2012-07-24,1089.962
2012-07-25,1096.238
2012-07-26,1125.279
2012-07-27,1144.104
2012-07-30,1149.36
2012-07-31,1139.907
2012-08-01,1134.176
2012-08-02,1121.031
2012-08-03,1138.939
2012-08-06,1139.11
2012-08-07,1163.216
2012-08-08,1159.346
2012-08-09,1174.186
2012-08-10,1175.926
2012-08-13,1168.141
2012-08-14,1166.496
2012-08-15,1173.193
2012-08-16,1188.943
2012-08-17,1194.246
2012-08-20,1191.802
2012-08-21,1207.03
2012-08-22,1202.172
2012-08-23,1203.23
2012-08-24,1202.069
2012-08-27,1196.318
2012-08-28,1195.368
2012-08-29,1188.456
2012-08-30,1168.072
2012-08-31,1189.303
2012-09-03,1188.821
2012-09-04,1190.404
2012-09-05,1185.476
2012-09-06,1215.127
2012-09-07,1236.951
2012-09-10,1231.338
2012-09-11,1236.987
2012-09-12,1235.879
2012-09-13,1250.857
2012-09-14,1279.078
2012-09-17,1267.801
2012-09-18,1263.733
2012-09-19,1267.84
2012-09-20,1262.994
2012-09-21,1266.612
2012-09-24,1246.855
2012-09-25,1241.337
2012-09-26,1228.442
2012-09-27,1245.87
2012-09-28,1249.241
2012-10-01,1257.794
2012-10-02,1257.11
2012-10-03,1247.369
2012-10-04,1265.371
2012-10-05,1268.49
2012-10-08,1267.84
2012-10-09,1246.448
2012-10-10,1241.463
2012-10-11,1246.27
2012-10-12,1240.612
2012-10-15,1238.708
2012-10-16,1248.987
2012-10-17,1265.081
2012-10-18,1262.358
2012-10-19,1245.368
2012-10-22,1241.677
2012-10-23,1226.636
2012-10-24,1221.112
2012-10-25,1228.47
2012-10-26,1222.631
2012-10-29,1219.577
2012-10-30,1226.15
2012-10-31,1237.419
2012-11-01,1249.692
2012-11-02,1235.704
2012-11-05,1233.018
2012-11-06,1237.001
2012-11-07,1228.757
2012-11-08,1222.696
2012-11-09,1213.405
2012-11-12,1210.872
2012-11-13,1202.412
2012-11-14,1181.589
2012-11-15,1165.211
2012-11-16,1171.31
2012-11-19,1201.981
2012-11-20,1195.213
2012-11-21,1201.737
2012-11-22,1206.735
2012-11-23,1220.571
2012-11-26,1212.258
2012-11-27,1203.771
2012-11-28,1207.329
2012-11-29,1211.674
2012-11-30,1213.07
2012-12-03,1206.189
2012-12-04,1200.29
2012-12-05,1196.849
2012-12-06,1203.615
2012-12-07,1206.644
2012-12-10,1218.203
2012-12-11,1223.018
2012-12-12,1236.994
2012-12-13,1231.69
2012-12-14,1231.367
2012-12-17,1232.2
2012-12-18,1231.456
2012-12-19,1232.759
2012-12-20,1228.769
2012-12-21,1216.629
2012-12-24,1218.363
2012-12-25,1218.363
2012-12-26,1215.851
2012-12-27,1221.874
2012-12-28,1216.31
2012-12-31,1231.074
2013-01-01,1231.074
2013-01-02,1262.013
2013-01-03,1246.486
2013-01-04,1252.579
2013-01-07,1249.95
2013-01-08,1247.595
2013-01-09,1246.921
2013-01-10,1255.097
2013-01-11,1261.074
2013-01-14,1259.159
2013-01-15,1265.905
2013-01-16,1260.872
2013-01-17,1268.969
2013-01-18,1262.718
2013-01-21,1267.927
2013-01-22,1271.634
2013-01-23,1259.515
2013-01-24,1249.676
2013-01-25,1238.313
2013-01-28,1232.687
2013-01-29,1241.846
2013-01-30,1241.85
2013-01-31,1238.559
2013-02-01,1247.814
2013-02-04,1243.966
2013-02-05,1250.567
2013-02-06,1255.264
2013-02-07,1256.451
2013-02-08,1253.784
2013-02-11,1237.798
2013-02-12,1246.126
2013-02-13,1241.022
2013-02-14,1239.735
2013-02-15,1226.766
2013-02-18,1221.907
2013-02-19,1226.6
2013-02-20,1206.304
2013-02-21,1194.084
2013-02-22,1194.569
2013-02-25,1189.196
2013-02-26,1186.185
2013-02-27,1190.096
2013-02-28,1196.336
2013-03-01,1192.112
2013-03-04,1180.122
2013-03-05,1182.031
2013-03-06,1193.989
2013-03-07,1198.663
2013-03-08,1206.534
2013-03-11,1211.305
2013-03-12,1216.027
2013-03-13,1206.596
2013-03-14,1211.62
2013-03-15,1226.179
2013-03-18,1220.539
2013-03-19,1211.367
2013-03-20,1215.865
2013-03-21,1218.937
2013-03-22,1215.985
2013-03-25,1208.208
2013-03-26,1216.476
2013-03-27,1221.91
2013-03-28,1227.986
2013-03-29,1227.986
2013-04-01,1217.72
2013-04-02,1210.262
2013-04-03,1189.04
2013-04-04,1187.829
2013-04-05,1184.913
2013-04-08,1186.312
2013-04-09,1206.604
2013-04-10,1209.231
2013-04-11,1208.155
2013-04-12,1188.941
2013-04-15,1137.192
2013-04-16,1145.596
2013-04-17,1116.496
2013-04-18,1128.519
2013-04-19,1134.639
2013-04-22,1139.076
2013-04-23,1142.286
2013-04-24,1161.301
2013-04-25,1183.288
2013-04-26,1175.993
2013-04-29,1186.001
2013-04-30,1213.315
2013-05-01,1197.466
2013-05-02,1199.637
2013-05-03,1204.879
2013-05-06,1201.869
2013-05-07,1200.494
2013-05-08,1213.529
2013-05-09,1217.757
2013-05-10,1212.073
2013-05-13,1207.584
2013-05-14,1200.836
2013-05-15,1188.918
2013-05-16,1196.94
2013-05-17,1188.873
2013-05-20,1188.179
2013-05-21,1197.549
2013-05-22,1194.172
2013-05-23,1187.806
2013-05-24,1188.351
2013-05-27,1193.821
2013-05-28,1186.016
2013-05-29,1185.673
2013-05-30,1204.419
2013-05-31,1194.019
2013-06-03,1196.477
2013-06-04,1193.307
2013-06-05,1181.861
2013-06-06,1187.636
2013-06-07,1193.677
2013-06-10,1195.891
2013-06-11,1178.052
2013-06-12,1167.055
2013-06-13,1181.346
2013-06-14,1176.304
2013-06-17,1185.244
2013-06-18,1181.43
2013-06-19,1174.836
2013-06-20,1122.105
2013-06-21,1111.078
2013-06-24,1083.758
2013-06-25,1104.695
2013-06-26,1104.385
2013-06-27,1110.406
2013-06-28,1118.796
2013-07-01,1123.803
2013-07-02,1121.811
2013-07-03,1121.827
2013-07-04,1126.898
2013-07-05,1114.697
2013-07-08,1123.225
2013-07-09,1130.579
2013-07-10,1137.339
2013-07-11,1169.519
2013-07-12,1165.56
2013-07-15,1166.794
2013-07-16,1169.695
2013-07-17,1164.273
2013-07-18,1170.199
2013-07-19,1179.951
2013-07-22,1195.567
2013-07-23,1206.904
2013-07-24,1195.52
2013-07-25,1195.861
2013-07-26,1192.331
2013-07-29,1195.974
2013-07-30,1190.961
2013-07-31,1190.895
2013-08-01,1193.452
2013-08-02,1183.547
2013-08-05,1179.962
2013-08-06,1169.137
2013-08-07,1161.45
2013-08-08,1187.296
2013-08-09,1197.801
2013-08-12,1209.553
2013-08-13,1205.008
2013-08-14,1209.815
2013-08-15,1213.831
2013-08-16,1215.318
2013-08-19,1198.587
2013-08-20,1202.993
2013-08-21,1182.374
2013-08-22,1184.195
2013-08-23,1192.222
2013-08-26,1194.131
2013-08-27,1175.61
2013-08-28,1177.522
2013-08-29,1178.292
2013-08-30,1173.477
2013-09-02,1174.145
2013-09-03,1176.62
2013-09-04,1186.548
2013-09-05,1187.687
2013-09-06,1206.446
2013-09-09,1209.646
2013-09-10,1207.071
2013-09-11,1212.098
2013-09-12,1199.124
2013-09-13,1201.095
2013-09-16,1211.836
2013-09-17,1216.207
2013-09-18,1231.757
2013-09-19,1242.604
2013-09-20,1215.158
2013-09-23,1211.091
2013-09-24,1218.466
2013-09-25,1218.999
2013-09-26,1210.648
2013-09-27,1216.679
2013-09-30,1217.693
2013-10-01,1213.347
2013-10-02,1212.399
2013-10-03,1203.487
2013-10-04,1205.779
2013-10-07,1208.637
2013-10-08,1195.943
2013-10-09,1189.236
2013-10-10,1201.818
2013-10-11,1201.261
2013-10-14,1205.789
2013-10-15,1205.845
2013-10-16,1209.247
2013-10-17,1230.299
2013-10-18,1238.355
2013-10-21,1241.775
2013-10-22,1253.592
2013-10-23,1232.529
2013-10-24,1241.272
2013-10-25,1248.025
2013-10-28,1245.226
2013-10-29,1244.822
2013-10-30,1244.853
2013-10-31,1241.423
2013-11-01,1232.204
2013-11-04,1242.122
2013-11-05,1235.287
2013-11-06,1240.864
2013-11-07,1223.109
2013-11-08,1222.012
2013-11-11,1224.851
2013-11-12,1215.824
2013-11-13,1218.84
2013-11-14,1225.055
2013-11-15,1232.874
2013-11-18,1229.892
2013-11-19,1226.78
2013-11-20,1220.769
2013-11-21,1218.586
2013-11-22,1218.281
2013-11-25,1213.67
2013-11-26,1207.051
2013-11-27,1203.086
2013-11-28,1205.74
2013-11-29,1208.77
2013-12-02,1198.709
2013-12-03,1192.68
2013-12-04,1192.426
2013-12-05,1192.227
2013-12-06,1197.024
2013-12-09,1195.244
2013-12-10,1205.159
2013-12-11,1190.889
2013-12-12,1186.682
2013-12-13,1194.468
2013-12-16,1201.458
2013-12-17,1201.881
2013-12-18,1202.666
2013-12-19,1201.862
2013-12-20,1206.463
2013-12-23,1217.389
2013-12-24,1221.835
2013-12-25,1221.835
2013-12-26,1220.112
2013-12-27,1220.034
2013-12-30,1223.172
2013-12-31,1231.644
2014-01-01,1231.644
2014-01-02,1231.476
2014-01-03,1231.088
2014-01-06,1228.944
2014-01-07,1228.194
2014-01-08,1221.211
2014-01-09,1208.183
2014-01-10,1211.98
2014-01-13,1214.926
2014-01-14,1207.312
2014-01-15,1215.85
2014-01-16,1225.38
2014-01-17,1230.108
2014-01-20,1235.478
2014-01-21,1233.72
2014-01-22,1221.229
2014-01-23,1211.159
2014-01-24,1203.868
2014-01-27,1191.668
2014-01-28,1193.552
2014-01-29,1194.351
2014-01-30,1196.776
2014-01-31,1198.481
2014-02-03,1186.723
2014-02-04,1191.988
2014-02-05,1195.802
2014-02-06,1212.482
2014-02-07,1226.699
2014-02-10,1222.217
2014-02-11,1233.793
2014-02-12,1237.329
2014-02-13,1249.223
2014-02-14,1257.03
2014-02-17,1257.66
2014-02-18,1261.083
2014-02-19,1247.723
2014-02-20,1256.789
2014-02-21,1248.599
2014-02-24,1260.739
2014-02-25,1254.39
2014-02-26,1252.234
2014-02-27,1251.25
2014-02-28,1266.372
2014-03-03,1262.204
2014-03-04,1267.115
2014-03-05,1273.767
2014-03-06,1284.959
2014-03-07,1271.734
2014-03-10,1263.114
2014-03-11,1259.253
2014-03-12,1257.018
2014-03-13,1267.115
2014-03-14,1264.228
2014-03-17,1263.881
2014-03-18,1270.876
2014-03-19,1256.069
2014-03-20,1249.596
2014-03-21,1254.112
2014-03-24,1241.485
2014-03-25,1251.824
2014-03-26,1245.388
2014-03-27,1258.655
2014-03-28,1265.997
2014-03-31,1274.739
2014-04-01,1277.183
2014-04-02,1288.893
2014-04-03,1287.432
2014-04-04,1296.822
2014-04-07,1283.675
2014-04-08,1298.691
2014-04-09,1308.608
2014-04-10,1299.508
2014-04-11,1289.451
2014-04-14,1294.07
2014-04-15,1289.742
2014-04-16,1297.122
2014-04-17,1305.761
2014-04-18,1305.761
2014-04-21,1301.983
2014-04-22,1303.811
2014-04-23,1303.655
2014-04-24,1306.307
2014-04-25,1306.592
2014-04-28,1303.958
2014-04-29,1320.717
2014-04-30,1322.706
2014-05-01,1322.623
2014-05-02,1339.782
2014-05-05,1335.497
2014-05-06,1337.068
2014-05-07,1335.09
2014-05-08,1324.31
2014-05-09,1318.412
2014-05-12,1332.545
2014-05-13,1333.821
2014-05-14,1334.464
2014-05-15,1327.08
2014-05-16,1317.785
2014-05-19,1320.88
2014-05-20,1311.446
2014-05-21,1318.46
2014-05-22,1326.696
2014-05-23,1330.647
2014-05-26,1336.384
2014-05-27,1326.532
2014-05-28,1324.385
2014-05-29,1328.942
2014-05-30,1325.443
2014-06-02,1328.339
2014-06-03,1330.834
2014-06-04,1333.599
2014-06-05,1337.815
2014-06-06,1344.38
2014-06-09,1350.397
2014-06-10,1353.693
2014-06-11,1361.816
2014-06-12,1371.228
2014-06-13,1378.462
2014-06-16,1384.293
2014-06-17,1384.047
2014-06-18,1388.638
2014-06-19,1401.906
2014-06-20,1405.477
2014-06-23,1411.126
2014-06-24,1394.876
2014-06-25,1396.828
2014-06-26,1404.695
2014-06-27,1412.52
2014-06-30,1428.312
2014-07-01,1427.441
2014-07-02,1434.218
2014-07-03,1438.745
2014-07-04,1440.267
2014-07-07,1427.14
2014-07-08,1421.151
2014-07-09,1434.275
2014-07-10,1418.309
2014-07-11,1412.447
2014-07-14,1408.722
2014-07-15,1389.852
2014-07-16,1400.731
2014-07-17,1399.665
2014-07-18,1405.688
2014-07-21,1402.404
2014-07-22,1409.591
2014-07-23,1417.351
2014-07-24,1414.801
2014-07-25,1415.674
2014-07-28,1411.667
2014-07-29,1407.795
2014-07-30,1400.135
2014-07-31,1387.676
2014-08-01,1381.564
2014-08-04,1378.907
2014-08-05,1368.961
2014-08-06,1380.931
2014-08-07,1381.441
2014-08-08,1380.805
2014-08-11,1390.064
2014-08-12,1392.341
2014-08-13,1396.456
2014-08-14,1392.468
2014-08-15,1391.92
2014-08-18,1401.016
2014-08-19,1407.395
2014-08-20,1410.639
2014-08-21,1408.362
2014-08-22,1406.358
2014-08-25,1409.743
2014-08-26,1420.671
2014-08-27,1425.082
2014-08-28,1425.994
2014-08-29,1435.087
2014-09-01,1432.644
2014-09-02,1416.898
2014-09-03,1422.664
2014-09-04,1414.593
2014-09-05,1408.874
2014-09-08,1391.699
2014-09-09,1381.051
2014-09-10,1380.15
2014-09-11,1380.865
2014-09-12,1372.922
2014-09-15,1367.676
2014-09-16,1371.502
2014-09-17,1372.138
2014-09-18,1371.154
2014-09-19,1352.745
2014-09-22,1321.885
2014-09-23,1318.925
2014-09-24,1321.254
2014-09-25,1303.456
2014-09-26,1307.128
2014-09-29,1307.548
2014-09-30,1301.139
2014-10-01,1286.662
2014-10-02,1284.808
2014-10-03,1269.615
2014-10-06,1276.898
2014-10-07,1266.161
2014-10-08,1273.075
2014-10-09,1259.472
2014-10-10,1231.493
2014-10-13,1229.186
2014-10-14,1213.256
2014-10-15,1192.091
2014-10-16,1214.739
2014-10-17,1228.096
2014-10-20,1237.286
2014-10-21,1259.838
2014-10-22,1233.857
2014-10-23,1241.696
2014-10-24,1244.859
2014-10-27,1228.588
2014-10-28,1249.339
2014-10-29,1246.219
2014-10-30,1221.303
2014-10-31,1216.56
2014-11-03,1210.22
2014-11-04,1179.953
2014-11-05,1192.964
2014-11-06,1196.071
2014-11-07,1225.984
2014-11-10,1219.794
2014-11-11,1224.721
2014-11-12,1235.926
2014-11-13,1220.171
2014-11-14,1233.998
2014-11-17,1240.797
2014-11-18,1249.303
2014-11-19,1239.468
2014-11-20,1256.162
2014-11-21,1272.837
2014-11-24,1255.018
2014-11-25,1265.722
2014-11-26,1258.965
2014-11-27,1225.377
2014-11-28,1196.44
2014-12-01,1186.332
2014-12-02,1183.481
2014-12-03,1203.014
2014-12-04,1173.645
2014-12-05,1175.458
2014-12-08,1140.78
2014-12-09,1154.17
2014-12-10,1120.765
2014-12-11,1117.193
2014-12-12,1102.453
2014-12-15,1087.207
2014-12-16,1096.225
2014-12-17,1126.932
2014-12-18,1145.943
2014-12-19,1159.012
2014-12-22,1137.252
2014-12-23,1153.951
2014-12-24,1159.751
2014-12-25,1159.751
2014-12-26,1159.551
2014-12-29,1161.235
2014-12-30,1165.768
2014-12-31,1170.921
2015-01-01,1170.921
2015-01-02,1171.867
2015-01-05,1139.339
2015-01-06,1128.602
2015-01-07,1122.229
2015-01-08,1132.879
2015-01-09,1131.363
2015-01-12,1110.659
2015-01-13,1101.236
2015-01-14,1094.759
2015-01-15,1097.047
2015-01-16,1114.122
2015-01-19,1119.006
2015-01-20,1102.601
2015-01-21,1095.802
2015-01-22,1103.625
2015-01-23,1098.135
2015-01-26,1097.992
2015-01-27,1109.695
2015-01-28,1081.731
2015-01-29,1069.062
2015-01-30,1074.076
2015-02-02,1097.299
2015-02-03,1120.069
2015-02-04,1105.706
