Date,CANADA SMID CAP SMID (Small+Mid Cap)
2005-11-09,617.608
2005-11-10,614.337
2005-11-11,617.797
2005-11-14,615.707
2005-11-15,613.8
2005-11-16,622.093
2005-11-17,627.012
2005-11-18,626.655
2005-11-21,637.577
2005-11-22,641.505
2005-11-23,647.102
2005-11-24,650.957
2005-11-25,649.539
2005-11-28,647.733
2005-11-29,649.162
2005-11-30,643.463
2005-12-01,654.481
2005-12-02,655.894
2005-12-05,660.702
2005-12-06,668.973
2005-12-07,671.075
2005-12-08,673.71
2005-12-09,672.434
2005-12-12,671.116
2005-12-13,676.334
2005-12-14,670.985
2005-12-15,670.72
2005-12-16,672.821
2005-12-19,669.727
2005-12-20,663.145
2005-12-21,667.387
2005-12-22,674.876
2005-12-23,676.074
2005-12-26,676.074
2005-12-27,672.472
2005-12-28,681.766
2005-12-29,684.752
2005-12-30,681.781
2006-01-02,681.781
2006-01-03,698.35
2006-01-04,706.371
2006-01-05,699.757
2006-01-06,706.799
2006-01-09,704.853
2006-01-10,710.43
2006-01-11,715.59
2006-01-12,713.174
2006-01-13,712.545
2006-01-16,723.741
2006-01-17,717.861
2006-01-18,703.473
2006-01-19,718.295
2006-01-20,721.628
2006-01-23,731.834
2006-01-24,725.766
2006-01-25,732.754
2006-01-26,736.069
2006-01-27,745.658
2006-01-30,753.623
2006-01-31,754.327
2006-02-01,757.104
2006-02-02,754.909
2006-02-03,751.128
2006-02-06,760.253
2006-02-07,736.616
2006-02-08,732.605
2006-02-09,739.034
2006-02-10,723.914
2006-02-13,708.93
2006-02-14,717.815
2006-02-15,714.237
2006-02-16,722.671
2006-02-17,731.789
2006-02-20,742.022
2006-02-21,743.014
2006-02-22,740.744
2006-02-23,733.307
2006-02-24,736.635
2006-02-27,735.253
2006-02-28,738.131
2006-03-01,747.582
2006-03-02,760.114
2006-03-03,759.05
2006-03-06,751.149
2006-03-07,736.883
2006-03-08,726.448
2006-03-09,723.758
2006-03-10,728.17
2006-03-13,732.608
2006-03-14,741.953
2006-03-15,749.51
2006-03-16,751.221
2006-03-17,743.953
2006-03-20,736.453
2006-03-21,735.057
2006-03-22,737.494
2006-03-23,740.248
2006-03-24,747.632
2006-03-27,747.736
2006-03-28,742.403
2006-03-29,753.482
2006-03-30,767.888
2006-03-31,759.301
2006-04-03,762.924
2006-04-04,767.291
2006-04-05,778.382
2006-04-06,790.815
2006-04-07,786.075
2006-04-10,790.311
2006-04-11,783.136
2006-04-12,784.586
2006-04-13,786.734
2006-04-14,786.734
2006-04-17,798.739
2006-04-18,809.199
2006-04-19,817.695
2006-04-20,800.876
2006-04-21,814.396
2006-04-24,808.997
2006-04-25,812.572
2006-04-26,818.204
2006-04-27,807.102
2006-04-28,817.917
2006-05-01,827.261
2006-05-02,835.983
2006-05-03,828.838
2006-05-04,832.792
2006-05-05,841.882
2006-05-08,841.466
2006-05-09,857.742
2006-05-10,855.926
2006-05-11,847.471
2006-05-12,827.152
2006-05-15,797.743
2006-05-16,796.77
2006-05-17,784.699
2006-05-18,769.543
2006-05-19,764.207
2006-05-22,768.641
2006-05-23,773.448
2006-05-24,756.261
2006-05-25,783.156
2006-05-26,790.987
2006-05-29,801.51
2006-05-30,791.751
2006-05-31,794.214
2006-06-01,796.167
2006-06-02,803.518
2006-06-05,787.97
2006-06-06,768.05
2006-06-07,760.51
2006-06-08,744.453
2006-06-09,754.585
2006-06-12,737.398
2006-06-13,707.286
2006-06-14,713.682
2006-06-15,735.594
2006-06-16,732.621
2006-06-19,715.832
2006-06-20,720.403
2006-06-21,738.863
2006-06-22,732.045
2006-06-23,738.658
2006-06-26,744.969
2006-06-27,735.774
2006-06-28,732.371
2006-06-29,754.317
2006-06-30,764.7
2006-07-03,765.113
2006-07-04,781.531
2006-07-05,767.199
2006-07-06,769.989
2006-07-07,766.081
2006-07-10,755.228
2006-07-11,759.761
2006-07-12,755.537
2006-07-13,747.11
2006-07-14,750.348
2006-07-17,737.517
2006-07-18,735.601
2006-07-19,746.588
2006-07-20,732.551
2006-07-21,723.566
2006-07-24,735.825
2006-07-25,751.446
2006-07-26,758.508
2006-07-27,756.658
2006-07-28,764.664
2006-07-31,766.467
2006-08-01,769.245
2006-08-02,782.635
2006-08-03,777.915
2006-08-04,777.103
2006-08-07,782.829
2006-08-08,781.746
2006-08-09,778.925
2006-08-10,770.595
2006-08-11,772.823
2006-08-14,763.853
2006-08-15,772.559
2006-08-16,783.297
2006-08-17,780.404
2006-08-18,775.281
2006-08-21,787.904
2006-08-22,789.735
2006-08-23,793.241
2006-08-24,786.768
2006-08-25,789.427
2006-08-28,789.902
2006-08-29,787.889
2006-08-30,791.574
2006-08-31,797.557
2006-09-01,806.931
2006-09-04,806.494
2006-09-05,809.009
2006-09-06,805.236
2006-09-07,793.931
2006-09-08,784.901
2006-09-11,758.99
2006-09-12,761.496
2006-09-13,766.042
2006-09-14,759.636
2006-09-15,754.998
2006-09-18,764.308
2006-09-19,752.666
2006-09-20,743.93
2006-09-21,744.478
2006-09-22,742.89
2006-09-25,737.06
2006-09-26,745.198
2006-09-27,756.337
2006-09-28,761.796
2006-09-29,755.435
2006-10-02,752.527
2006-10-03,732.209
2006-10-04,730.014
2006-10-05,745.589
2006-10-06,742.131
2006-10-09,745.405
2006-10-10,746.778
2006-10-11,740.653
2006-10-12,749.51
2006-10-13,761.585
2006-10-16,770.095
2006-10-17,763.589
2006-10-18,765.426
2006-10-19,775.183
2006-10-20,779.045
2006-10-23,778.301
2006-10-24,783.265
2006-10-25,797.025
2006-10-26,796.548
2006-10-27,798.351
2006-10-30,796.063
2006-10-31,801.297
2006-11-01,775.018
2006-11-02,773.823
2006-11-03,786.805
2006-11-06,792.957
2006-11-07,794.457
2006-11-08,796.557
2006-11-09,799.023
2006-11-10,795.455
2006-11-13,787.774
2006-11-14,782.11
2006-11-15,787.81
2006-11-16,782.962
2006-11-17,780.736
2006-11-20,782.704
2006-11-21,797.767
2006-11-22,802.767
2006-11-23,807.972
2006-11-24,815.334
2006-11-27,810.119
2006-11-28,809.377
2006-11-29,817.852
2006-11-30,825.077
2006-12-01,823.695
2006-12-04,826.686
2006-12-05,831.04
2006-12-06,828.463
2006-12-07,830.621
2006-12-08,829.299
2006-12-11,827.177
2006-12-12,819.107
2006-12-13,822.178
2006-12-14,828.341
2006-12-15,819.439
2006-12-18,816.935
2006-12-19,819.081
2006-12-20,823.962
2006-12-21,812.693
2006-12-22,812.846
2006-12-25,812.846
2006-12-26,811.059
2006-12-27,819.004
2006-12-28,821.829
2006-12-29,821.723
2007-01-01,821.723
2007-01-02,822.44
2007-01-03,802.268
2007-01-04,787.028
2007-01-05,784.184
2007-01-08,787.736
2007-01-09,784.282
2007-01-10,788.344
2007-01-11,795.743
2007-01-12,811.781
2007-01-15,817.733
2007-01-16,813.186
2007-01-17,812.96
2007-01-18,809.444
2007-01-19,813.08
2007-01-22,811.237
2007-01-23,819.927
2007-01-24,824.038
2007-01-25,823.872
2007-01-26,823.123
2007-01-29,821.493
2007-01-30,825.681
2007-01-31,830.19
2007-02-01,837.738
2007-02-02,832.641
2007-02-05,835.815
2007-02-06,837.34
2007-02-07,834.042
2007-02-08,834.963
2007-02-09,837.829
2007-02-12,834.575
2007-02-13,844.862
2007-02-14,850.24
2007-02-15,860.852
2007-02-16,861.477
2007-02-19,863.73
2007-02-20,860.62
2007-02-21,868.1
2007-02-22,871.343
2007-02-23,877.26
2007-02-26,879.943
2007-02-27,846.49
2007-02-28,845.974
2007-03-01,841.012
2007-03-02,830.245
2007-03-05,812.627
2007-03-06,829.593
2007-03-07,837.522
2007-03-08,838.055
2007-03-09,841.155
2007-03-12,845.503
2007-03-13,829.958
2007-03-14,825.037
2007-03-15,831.341
2007-03-16,830.102
2007-03-19,839.074
2007-03-20,845.331
2007-03-21,859.914
2007-03-22,864.978
2007-03-23,867.738
2007-03-26,872.531
2007-03-27,866.669
2007-03-28,867.542
2007-03-29,870.781
2007-03-30,872.37
2007-04-02,875.851
2007-04-03,883.252
2007-04-04,891.106
2007-04-05,897.595
2007-04-06,897.595
2007-04-09,899.928
2007-04-10,900.011
2007-04-11,897.706
2007-04-12,910.028
2007-04-13,918.186
2007-04-16,929.44
2007-04-17,928.718
2007-04-18,929.549
2007-04-19,920.54
2007-04-20,931.654
2007-04-23,932.533
2007-04-24,926.375
2007-04-25,934.866
2007-04-26,926.123
2007-04-27,936.408
2007-04-30,931.324
2007-05-01,929.4
2007-05-02,942.446
2007-05-03,955.438
2007-05-04,957.78
2007-05-07,964.747
2007-05-08,963.817
2007-05-09,965.79
2007-05-10,960.681
2007-05-11,962.443
2007-05-14,958.892
2007-05-15,965.651
2007-05-16,963.692
2007-05-17,970.983
2007-05-18,981.514
2007-05-21,986.764
2007-05-22,988.58
2007-05-23,992.966
2007-05-24,974.007
2007-05-25,982.022
2007-05-28,986.63
2007-05-29,987.507
2007-05-30,988.386
2007-05-31,1000.0
2007-06-01,1010.147
2007-06-04,1026.335
2007-06-05,1022.765
2007-06-06,1015.125
2007-06-07,992.066
2007-06-08,993.554
2007-06-11,997.938
2007-06-12,985.601
2007-06-13,989.751
2007-06-14,1001.938
2007-06-15,1016.767
2007-06-18,1011.684
2007-06-19,1019.109
2007-06-20,1009.996
2007-06-21,1006.35
2007-06-22,1004.549
2007-06-25,991.383
2007-06-26,979.231
2007-06-27,982.466
2007-06-28,992.944
2007-06-29,998.973
2007-07-02,1008.74
2007-07-03,1016.152
2007-07-04,1025.742
2007-07-05,1028.005
2007-07-06,1048.126
2007-07-09,1050.492
2007-07-10,1043.581
2007-07-11,1039.769
2007-07-12,1061.535
2007-07-13,1066.317
2007-07-16,1059.584
2007-07-17,1059.321
2007-07-18,1074.385
2007-07-19,1077.937
2007-07-20,1069.756
2007-07-23,1057.358
2007-07-24,1033.244
2007-07-25,1022.63
2007-07-26,994.916
2007-07-27,986.371
2007-07-30,987.352
2007-07-31,989.03
2007-08-01,979.977
2007-08-02,990.583
2007-08-03,979.683
2007-08-06,980.707
2007-08-07,967.906
2007-08-08,987.814
2007-08-09,960.577
2007-08-10,957.919
2007-08-13,964.057
2007-08-14,933.517
2007-08-15,899.151
2007-08-16,872.605
2007-08-17,896.241
2007-08-20,905.737
2007-08-21,905.867
2007-08-22,926.507
2007-08-23,932.264
2007-08-24,939.972
2007-08-27,942.265
2007-08-28,915.939
2007-08-29,931.925
2007-08-30,932.328
2007-08-31,951.1
2007-09-03,956.253
2007-09-04,968.291
2007-09-05,961.734
2007-09-06,972.483
2007-09-07,963.407
2007-09-10,955.987
2007-09-11,973.463
2007-09-12,981.381
2007-09-13,992.677
2007-09-14,992.514
2007-09-17,994.842
2007-09-18,1012.118
2007-09-19,1017.382
2007-09-20,1029.375
2007-09-21,1035.656
2007-09-24,1039.842
2007-09-25,1038.959
2007-09-26,1036.013
2007-09-27,1048.72
2007-09-28,1058.318
2007-10-01,1064.984
2007-10-02,1059.15
2007-10-03,1049.552
2007-10-04,1052.181
2007-10-05,1082.181
2007-10-08,1077.239
2007-10-09,1084.806
2007-10-10,1092.997
2007-10-11,1098.248
2007-10-12,1102.407
2007-10-15,1102.259
2007-10-16,1090.078
2007-10-17,1097.49
2007-10-18,1105.231
2007-10-19,1094.572
2007-10-22,1072.535
2007-10-23,1092.247
2007-10-24,1091.592
2007-10-25,1101.916
2007-10-26,1120.667
2007-10-29,1139.741
2007-10-30,1128.665
2007-10-31,1156.773
2007-11-01,1141.999
2007-11-02,1150.985
2007-11-05,1143.659
2007-11-06,1153.61
2007-11-07,1138.09
2007-11-08,1124.571
2007-11-09,1093.826
2007-11-12,1039.262
2007-11-13,1049.755
2007-11-14,1071.005
2007-11-15,1032.885
2007-11-16,1032.306
2007-11-19,1004.856
2007-11-20,1007.737
2007-11-21,984.341
2007-11-22,993.706
2007-11-23,1005.394
2007-11-26,994.885
2007-11-27,983.008
2007-11-28,1001.158
2007-11-29,1005.331
2007-11-30,1003.367
2007-12-03,999.401
2007-12-04,984.68
2007-12-05,992.224
2007-12-06,1009.421
2007-12-07,1018.949
2007-12-10,1016.041
2007-12-11,1003.003
2007-12-12,1007.896
2007-12-13,989.329
2007-12-14,984.281
2007-12-17,966.816
2007-12-18,963.59
2007-12-19,973.812
2007-12-20,979.659
2007-12-21,1004.158
2007-12-24,1013.557
2007-12-25,1013.557
2007-12-26,1018.557
2007-12-27,1024.125
2007-12-28,1037.911
2007-12-31,1030.436
2008-01-01,1030.436
2008-01-02,1028.185
2008-01-03,1033.879
2008-01-04,1009.779
2008-01-07,995.014
2008-01-08,999.289
2008-01-09,983.176
2008-01-10,984.147
2008-01-11,971.698
2008-01-14,982.357
2008-01-15,962.825
2008-01-16,937.005
2008-01-17,915.325
2008-01-18,906.629
2008-01-21,849.571
2008-01-22,888.773
2008-01-23,885.521
2008-01-24,922.843
2008-01-25,932.655
2008-01-28,939.774
2008-01-29,949.394
2008-01-30,950.407
2008-01-31,950.785
2008-02-01,982.34
2008-02-04,982.179
2008-02-05,943.237
2008-02-06,945.791
2008-02-07,942.536
2008-02-08,962.762
2008-02-11,966.274
2008-02-12,970.561
2008-02-13,985.875
2008-02-14,988.792
2008-02-15,984.318
2008-02-18,979.141
2008-02-19,988.841
2008-02-20,987.008
2008-02-21,989.179
2008-02-22,989.131
2008-02-25,1017.97
2008-02-26,1033.559
2008-02-27,1043.524
2008-02-28,1057.518
2008-02-29,1033.083
2008-03-03,1021.147
2008-03-04,1006.092
2008-03-05,1017.453
2008-03-06,1008.522
2008-03-07,999.573
2008-03-10,964.768
2008-03-11,986.963
2008-03-12,993.909
2008-03-13,1011.593
2008-03-14,998.726
2008-03-17,968.62
2008-03-18,975.606
2008-03-19,936.39
2008-03-20,915.523
2008-03-21,915.523
2008-03-24,937.869
2008-03-25,962.194
2008-03-26,970.195
2008-03-27,973.597
2008-03-28,961.424
2008-03-31,958.466
2008-04-01,954.029
2008-04-02,974.631
2008-04-03,987.166
2008-04-04,1002.327
2008-04-07,1007.088
2008-04-08,1000.843
2008-04-09,993.862
2008-04-10,1006.137
2008-04-11,989.082
2008-04-14,995.342
2008-04-15,1007.357
2008-04-16,1038.487
2008-04-17,1028.505
2008-04-18,1030.871
2008-04-21,1036.194
2008-04-22,1025.579
2008-04-23,1001.687
2008-04-24,994.828
2008-04-25,1011.073
2008-04-28,1007.795
2008-04-29,986.29
2008-04-30,999.508
2008-05-01,991.889
2008-05-02,1010.738
2008-05-05,1021.166
2008-05-06,1037.992
2008-05-07,1037.091
2008-05-08,1039.824
2008-05-09,1043.021
2008-05-12,1041.127
2008-05-13,1045.809
2008-05-14,1042.337
2008-05-15,1058.736
2008-05-16,1068.707
2008-05-19,1074.361
2008-05-20,1076.94
2008-05-21,1072.511
2008-05-22,1072.3
2008-05-23,1065.504
2008-05-26,1064.316
2008-05-27,1044.674
2008-05-28,1059.443
2008-05-29,1060.011
2008-05-30,1061.493
2008-06-02,1059.95
2008-06-03,1049.633
2008-06-04,1037.097
2008-06-05,1047.064
2008-06-06,1051.671
2008-06-09,1042.564
2008-06-10,1028.584
2008-06-11,1036.717
2008-06-12,1028.825
2008-06-13,1037.15
2008-06-16,1051.656
2008-06-17,1065.547
2008-06-18,1062.76
2008-06-19,1054.602
2008-06-20,1033.35
2008-06-23,1045.625
2008-06-24,1035.557
2008-06-25,1033.19
2008-06-26,1034.048
2008-06-27,1041.622
2008-06-30,1045.054
2008-07-01,1036.371
2008-07-02,1012.123
2008-07-03,997.496
2008-07-04,996.272
2008-07-07,973.669
2008-07-08,961.737
2008-07-09,967.76
2008-07-10,980.891
2008-07-11,980.724
2008-07-14,990.675
2008-07-15,972.263
2008-07-16,967.567
2008-07-17,960.944
2008-07-18,957.64
2008-07-21,978.184
2008-07-22,969.273
2008-07-23,949.947
2008-07-24,930.576
2008-07-25,932.787
2008-07-28,929.809
2008-07-29,922.512
2008-07-30,949.931
2008-07-31,948.646
2008-08-01,939.939
2008-08-04,936.477
2008-08-05,899.722
2008-08-06,910.45
2008-08-07,904.604
2008-08-08,877.222
2008-08-11,862.972
2008-08-12,865.279
2008-08-13,885.954
2008-08-14,888.884
2008-08-15,873.754
2008-08-18,878.892
2008-08-19,875.71
2008-08-20,889.49
2008-08-21,920.816
2008-08-22,910.811
2008-08-25,903.413
2008-08-26,907.094
2008-08-27,917.39
2008-08-28,927.032
2008-08-29,928.678
2008-09-01,920.815
2008-09-02,883.866
2008-09-03,872.021
2008-09-04,848.433
2008-09-05,845.639
2008-09-08,829.058
2008-09-09,789.498
2008-09-10,806.618
2008-09-11,799.706
2008-09-12,831.302
2008-09-15,790.312
2008-09-16,776.873
2008-09-17,752.807
2008-09-18,769.356
2008-09-19,836.077
2008-09-22,837.245
2008-09-23,824.516
2008-09-24,821.03
2008-09-25,816.508
2008-09-26,796.567
2008-09-29,736.167
2008-09-30,740.341
2008-10-01,739.666
2008-10-02,681.071
2008-10-03,669.492
2008-10-06,609.507
2008-10-07,586.916
2008-10-08,582.674
2008-10-09,554.027
2008-10-10,505.481
2008-10-13,518.664
2008-10-14,564.528
2008-10-15,521.571
2008-10-16,511.761
2008-10-17,534.782
2008-10-20,564.592
2008-10-21,536.39
2008-10-22,487.167
2008-10-23,477.311
2008-10-24,469.114
2008-10-27,433.171
2008-10-28,451.258
2008-10-29,498.521
2008-10-30,516.632
2008-10-31,522.057
2008-11-03,534.361
2008-11-04,577.631
2008-11-05,561.879
2008-11-06,532.347
2008-11-07,531.8
2008-11-10,526.05
2008-11-11,502.121
2008-11-12,473.443
2008-11-13,494.674
2008-11-14,486.348
2008-11-17,468.984
2008-11-18,466.69
2008-11-19,442.681
2008-11-20,399.007
2008-11-21,418.874
2008-11-24,446.189
2008-11-25,447.068
2008-11-26,461.712
2008-11-27,469.529
2008-11-28,486.984
2008-12-01,446.499
2008-12-02,445.473
2008-12-03,434.07
2008-12-04,418.675
2008-12-05,403.932
2008-12-08,440.256
2008-12-09,438.323
2008-12-10,455.858
2008-12-11,460.801
2008-12-12,461.179
2008-12-15,464.785
2008-12-16,480.809
2008-12-17,489.553
2008-12-18,475.916
2008-12-19,476.526
2008-12-22,458.756
2008-12-23,463.153
2008-12-24,465.157
2008-12-25,465.157
2008-12-26,463.005
2008-12-29,488.12
2008-12-30,497.152
2008-12-31,504.144
2009-01-01,504.144
2009-01-02,529.183
2009-01-05,537.373
2009-01-06,558.004
2009-01-07,528.003
2009-01-08,534.633
2009-01-09,525.29
2009-01-12,501.638
2009-01-13,502.546
2009-01-14,479.732
2009-01-15,481.54
2009-01-16,494.691
2009-01-19,494.088
2009-01-20,480.443
2009-01-21,485.202
2009-01-22,480.7
2009-01-23,493.641
2009-01-26,506.209
2009-01-27,502.064
2009-01-28,512.858
2009-01-29,508.3
2009-01-30,498.136
2009-02-02,492.015
2009-02-03,492.456
2009-02-04,500.931
2009-02-05,507.295
2009-02-06,511.022
2009-02-09,520.079
2009-02-10,509.715
2009-02-11,505.275
2009-02-12,505.168
2009-02-13,507.722
2009-02-16,506.435
2009-02-17,493.239
2009-02-18,483.066
2009-02-19,480.871
2009-02-20,469.224
2009-02-23,460.017
2009-02-24,463.197
2009-02-25,459.0
2009-02-26,473.663
2009-02-27,464.874
2009-03-02,436.469
2009-03-03,428.511
2009-03-04,439.825
2009-03-05,433.455
2009-03-06,429.289
2009-03-09,420.4
2009-03-10,433.878
2009-03-11,440.371
2009-03-12,451.451
2009-03-13,456.015
2009-03-16,463.181
2009-03-17,467.558
2009-03-18,476.329
2009-03-19,499.685
2009-03-20,491.511
2009-03-23,511.02
2009-03-24,513.463
2009-03-25,514.754
2009-03-26,518.935
2009-03-27,508.773
2009-03-30,488.777
2009-03-31,496.101
2009-04-01,502.596
2009-04-02,519.149
2009-04-03,520.914
2009-04-06,513.615
2009-04-07,503.393
2009-04-08,509.862
2009-04-09,527.243
2009-04-10,527.243
2009-04-13,538.108
2009-04-14,543.631
2009-04-15,546.901
2009-04-16,552.672
2009-04-17,548.699
2009-04-20,524.298
2009-04-21,529.624
2009-04-22,538.027
2009-04-23,548.696
2009-04-24,568.621
2009-04-27,561.658
2009-04-28,553.563
2009-04-29,570.689
2009-04-30,572.322
2009-05-01,585.568
2009-05-04,613.339
2009-05-05,612.704
2009-05-06,626.005
2009-05-07,621.2
2009-05-08,641.199
2009-05-11,633.53
2009-05-12,633.729
2009-05-13,605.197
2009-05-14,606.463
2009-05-15,606.713
2009-05-18,608.483
2009-05-19,636.938
2009-05-20,651.089
2009-05-21,633.985
2009-05-22,649.564
2009-05-25,649.019
2009-05-26,654.845
2009-05-27,656.139
2009-05-28,667.487
2009-05-29,681.55
2009-06-01,704.898
2009-06-02,706.524
2009-06-03,675.36
2009-06-04,685.664
2009-06-05,684.433
2009-06-08,676.188
2009-06-09,693.678
2009-06-10,695.579
2009-06-11,713.847
2009-06-12,697.998
2009-06-15,669.797
2009-06-16,665.509
2009-06-17,646.996
2009-06-18,656.968
2009-06-19,667.453
2009-06-22,625.395
2009-06-23,630.582
2009-06-24,650.355
2009-06-25,655.236
2009-06-26,663.019
2009-06-29,659.005
2009-06-30,651.065
2009-07-01,658.607
2009-07-02,649.391
2009-07-03,654.211
2009-07-06,634.514
2009-07-07,626.053
2009-07-08,608.027
2009-07-09,617.607
2009-07-10,613.786
2009-07-13,624.612
2009-07-14,644.195
2009-07-15,669.519
2009-07-16,677.45
2009-07-17,682.948
2009-07-20,701.199
2009-07-21,702.445
2009-07-22,700.936
2009-07-23,720.931
2009-07-24,725.132
2009-07-27,725.945
2009-07-28,712.311
2009-07-29,703.096
2009-07-30,722.561
2009-07-31,734.533
2009-08-03,745.217
2009-08-04,761.272
2009-08-05,762.59
2009-08-06,757.979
2009-08-07,757.912
2009-08-10,754.613
2009-08-11,736.412
2009-08-12,749.462
2009-08-13,765.116
2009-08-14,760.117
2009-08-17,723.447
2009-08-18,737.392
2009-08-19,737.166
2009-08-20,745.091
2009-08-21,765.139
2009-08-24,768.367
2009-08-25,767.533
2009-08-26,753.175
2009-08-27,751.682
2009-08-28,770.619
2009-08-31,749.579
2009-09-01,739.372
2009-09-02,738.451
2009-09-03,755.934
2009-09-04,772.881
2009-09-07,783.331
2009-09-08,793.295
2009-09-09,788.919
2009-09-10,795.13
2009-09-11,805.197
2009-09-14,797.766
2009-09-15,815.633
2009-09-16,832.859
2009-09-17,831.278
2009-09-18,820.926
2009-09-21,808.524
2009-09-22,829.994
2009-09-23,824.355
2009-09-24,795.516
2009-09-25,795.044
2009-09-28,806.05
2009-09-29,810.452
2009-09-30,827.004
2009-10-01,799.892
2009-10-02,792.679
2009-10-05,810.254
2009-10-06,840.83
2009-10-07,844.574
2009-10-08,862.572
2009-10-09,872.088
2009-10-12,878.705
2009-10-13,882.337
2009-10-14,891.985
2009-10-15,887.24
2009-10-16,880.1
2009-10-19,887.469
2009-10-20,877.687
2009-10-21,876.873
2009-10-22,881.813
2009-10-23,870.123
2009-10-26,846.57
2009-10-27,836.258
2009-10-28,802.342
2009-10-29,831.843
2009-10-30,813.015
2009-11-02,812.956
2009-11-03,832.679
2009-11-04,850.874
2009-11-05,858.028
2009-11-06,859.837
2009-11-09,883.582
2009-11-10,882.178
2009-11-11,889.23
2009-11-12,877.013
2009-11-13,883.355
2009-11-16,899.328
2009-11-17,891.307
2009-11-18,904.656
2009-11-19,885.87
2009-11-20,882.494
2009-11-23,900.94
2009-11-24,890.815
2009-11-25,907.868
2009-11-26,887.692
2009-11-27,885.999
2009-11-30,889.541
2009-12-01,918.195
2009-12-02,922.018
2009-12-03,904.436
2009-12-04,899.636
2009-12-07,895.605
2009-12-08,878.028
2009-12-09,885.101
2009-12-10,893.47
2009-12-11,890.959
2009-12-14,898.042
2009-12-15,900.589
2009-12-16,911.599
2009-12-17,889.213
2009-12-18,893.344
2009-12-21,903.361
2009-12-22,907.343
2009-12-23,925.373
2009-12-24,932.679
2009-12-25,932.679
2009-12-28,937.283
2009-12-29,937.978
2009-12-30,926.412
2009-12-31,932.05
2010-01-01,932.05
2010-01-04,956.43
2010-01-05,959.73
2010-01-06,976.218
2010-01-07,975.776
2010-01-08,984.003
2010-01-11,994.461
2010-01-12,974.765
2010-01-13,981.007
2010-01-14,988.602
2010-01-15,982.182
2010-01-18,988.825
2010-01-19,986.734
2010-01-20,959.17
2010-01-21,934.19
2010-01-22,926.331
2010-01-25,919.356
2010-01-26,913.233
2010-01-27,903.733
2010-01-28,899.016
2010-01-29,884.304
2010-02-01,906.422
2010-02-02,923.856
2010-02-03,916.69
2010-02-04,884.626
2010-02-05,893.917
2010-02-08,885.488
2010-02-09,895.388
2010-02-10,899.796
2010-02-11,920.467
2010-02-12,926.132
2010-02-15,930.674
2010-02-16,949.153
2010-02-17,944.659
2010-02-18,953.266
2010-02-19,947.599
2010-02-22,948.153
2010-02-23,933.28
2010-02-24,930.904
2010-02-25,926.531
2010-02-26,938.359
2010-03-01,953.233
2010-03-02,973.773
2010-03-03,982.4
2010-03-04,973.743
2010-03-05,992.033
2010-03-08,986.42
2010-03-09,984.185
2010-03-10,993.812
2010-03-11,990.179
2010-03-12,1004.723
2010-03-15,999.037
2010-03-16,1011.556
2010-03-17,1018.37
2010-03-18,1008.632
2010-03-19,997.25
2010-03-22,993.076
2010-03-23,1003.709
2010-03-24,986.484
2010-03-25,992.489
2010-03-26,986.022
2010-03-29,1003.432
2010-03-30,999.303
2010-03-31,1003.194
2010-04-01,1022.395
2010-04-02,1022.395
2010-04-05,1038.574
2010-04-06,1038.968
2010-04-07,1036.026
2010-04-08,1028.827
2010-04-09,1036.578
2010-04-12,1036.633
2010-04-13,1025.389
2010-04-14,1038.665
2010-04-15,1037.432
2010-04-16,1014.744
2010-04-19,1010.931
2010-04-20,1030.452
2010-04-21,1035.178
2010-04-22,1035.678
2010-04-23,1042.317
2010-04-26,1048.001
2010-04-27,1032.462
2010-04-28,1023.69
2010-04-29,1036.377
2010-04-30,1032.83
2010-05-03,1024.174
2010-05-04,996.401
2010-05-05,985.366
2010-05-06,973.92
2010-05-07,945.237
2010-05-10,989.629
2010-05-11,1003.469
2010-05-12,1026.845
2010-05-13,1021.143
2010-05-14,996.214
2010-05-17,972.924
2010-05-18,965.218
2010-05-19,934.063
2010-05-20,894.498
2010-05-21,914.641
2010-05-24,916.366
2010-05-25,898.613
2010-05-26,921.02
2010-05-27,950.776
2010-05-28,949.932
2010-05-31,957.972
2010-06-01,944.123
2010-06-02,959.12
2010-06-03,963.142
2010-06-04,938.396
2010-06-07,927.908
2010-06-08,930.296
2010-06-09,942.881
2010-06-10,961.4
2010-06-11,963.671
2010-06-14,974.306
2010-06-15,985.497
2010-06-16,989.378
2010-06-17,988.696
2010-06-18,996.262
2010-06-21,999.151
2010-06-22,985.538
2010-06-23,965.552
2010-06-24,956.084
2010-06-25,971.466
2010-06-28,970.296
2010-06-29,927.38
2010-06-30,920.035
2010-07-01,919.041
2010-07-02,909.062
2010-07-05,896.211
2010-07-06,914.719
2010-07-07,931.432
2010-07-08,942.624
2010-07-09,964.821
2010-07-12,956.41
2010-07-13,971.492
2010-07-14,967.875
2010-07-15,967.206
2010-07-16,945.502
2010-07-19,942.525
2010-07-20,950.609
2010-07-21,961.543
2010-07-22,981.156
2010-07-23,985.897
2010-07-26,993.276
2010-07-27,983.376
2010-07-28,981.379
2010-07-29,986.114
2010-07-30,989.08
2010-08-02,996.823
2010-08-03,1004.21
2010-08-04,1016.642
2010-08-05,1018.885
2010-08-06,1011.19
2010-08-09,1017.082
2010-08-10,1001.112
2010-08-11,974.053
2010-08-12,975.502
2010-08-13,988.377
2010-08-16,986.918
2010-08-17,1007.536
2010-08-18,1014.176
2010-08-19,1005.028
2010-08-20,992.228
2010-08-23,989.237
2010-08-24,974.598
2010-08-25,977.09
