Date,ITALY SMALL VALUE Small Cap
2010-09-22,438.123
2010-09-23,433.797
2010-09-24,443.91
2010-09-27,445.448
2010-09-28,448.149
2010-09-29,448.24
2010-09-30,450.686
2010-10-01,453.326
2010-10-04,448.586
2010-10-05,461.775
2010-10-06,464.445
2010-10-07,467.831
2010-10-08,469.865
2010-10-11,473.41
2010-10-12,470.904
2010-10-13,481.424
2010-10-14,486.704
2010-10-15,482.164
2010-10-18,483.472
2010-10-19,475.536
2010-10-20,482.478
2010-10-21,488.353
2010-10-22,483.983
2010-10-25,486.673
2010-10-26,481.469
2010-10-27,475.457
2010-10-28,481.615
2010-10-29,483.694
2010-11-01,479.637
2010-11-02,483.058
2010-11-03,479.933
2010-11-04,490.961
2010-11-05,479.94
2010-11-08,471.899
2010-11-09,475.725
2010-11-10,461.022
2010-11-11,452.476
2010-11-12,452.468
2010-11-15,450.857
2010-11-16,438.251
2010-11-17,440.323
2010-11-18,444.583
2010-11-19,447.036
2010-11-22,441.815
2010-11-23,426.257
2010-11-24,424.459
2010-11-25,423.963
2010-11-26,416.97
2010-11-29,404.359
2010-11-30,396.097
2010-12-01,406.333
2010-12-02,422.341
2010-12-03,430.336
2010-12-06,422.518
2010-12-07,427.203
2010-12-08,429.256
2010-12-09,435.636
2010-12-10,436.592
2010-12-13,443.968
2010-12-14,443.582
2010-12-15,439.459
2010-12-16,432.47
2010-12-17,427.936
2010-12-20,429.054
2010-12-21,435.446
2010-12-22,435.736
2010-12-23,433.997
2010-12-24,435.708
2010-12-27,432.751
2010-12-28,432.46
2010-12-29,435.047
2010-12-30,435.65
2010-12-31,440.028
2011-01-03,443.371
2011-01-04,441.714
2011-01-05,434.321
2011-01-06,429.716
2011-01-07,424.323
2011-01-10,412.318
2011-01-11,418.897
2011-01-12,433.593
2011-01-13,448.278
2011-01-14,448.79
2011-01-17,444.444
2011-01-18,451.974
2011-01-19,459.913
2011-01-20,456.174
2011-01-21,467.944
2011-01-24,471.565
2011-01-25,467.335
2011-01-26,466.756
2011-01-27,474.287
2011-01-28,468.845
2011-01-31,469.146
2011-02-01,478.329
2011-02-02,478.58
2011-02-03,468.238
2011-02-04,468.267
2011-02-07,473.36
2011-02-08,477.959
2011-02-09,480.794
2011-02-10,472.335
2011-02-11,471.379
2011-02-14,467.529
2011-02-15,471.378
2011-02-16,478.489
2011-02-17,480.546
2011-02-18,482.31
2011-02-21,468.176
2011-02-22,466.126
2011-02-23,468.042
2011-02-24,464.877
2011-02-25,472.154
2011-02-28,478.506
2011-03-01,478.229
2011-03-02,477.713
2011-03-03,478.068
2011-03-04,479.892
2011-03-07,489.354
2011-03-08,486.195
2011-03-09,490.658
2011-03-10,483.092
2011-03-11,481.081
2011-03-14,484.937
2011-03-15,476.777
2011-03-16,468.199
2011-03-17,476.991
2011-03-18,482.702
2011-03-21,491.315
2011-03-22,491.137
2011-03-23,489.297
2011-03-24,494.508
2011-03-25,494.941
2011-03-28,493.268
2011-03-29,484.496
2011-03-30,490.358
2011-03-31,490.993
2011-04-01,491.358
2011-04-04,497.266
2011-04-05,495.944
2011-04-06,507.43
2011-04-07,504.908
2011-04-08,512.05
2011-04-11,513.612
2011-04-12,509.473
2011-04-13,511.717
2011-04-14,507.528
2011-04-15,503.574
2011-04-18,485.817
2011-04-19,492.775
2011-04-20,501.131
2011-04-21,505.527
2011-04-22,505.527
2011-04-25,505.163
2011-04-26,509.038
2011-04-27,512.286
2011-04-28,523.299
2011-04-29,525.042
2011-05-02,526.488
2011-05-03,523.828
2011-05-04,519.245
2011-05-05,507.154
2011-05-06,509.133
2011-05-09,495.548
2011-05-10,502.792
2011-05-11,500.815
2011-05-12,497.442
2011-05-13,494.243
2011-05-16,494.255
2011-05-17,487.757
2011-05-18,490.302
2011-05-19,491.617
2011-05-20,481.83
2011-05-23,470.412
2011-05-24,473.088
2011-05-25,476.299
2011-05-26,474.541
2011-05-27,482.911
2011-05-30,482.819
2011-05-31,488.365
2011-06-01,488.162
2011-06-02,485.847
2011-06-03,489.129
2011-06-06,484.41
2011-06-07,484.279
2011-06-08,472.024
2011-06-09,471.784
2011-06-10,461.975
2011-06-13,460.896
2011-06-14,468.208
2011-06-15,451.994
2011-06-16,443.624
2011-06-17,453.727
2011-06-20,446.073
2011-06-21,455.115
2011-06-22,455.508
2011-06-23,432.864
2011-06-24,428.835
2011-06-27,430.473
2011-06-28,435.343
2011-06-29,451.857
2011-06-30,461.493
2011-07-01,468.364
2011-07-04,469.145
2011-07-05,460.469
2011-07-06,445.341
2011-07-07,448.825
2011-07-08,433.207
2011-07-11,409.096
2011-07-12,411.795
2011-07-13,422.849
2011-07-14,417.646
2011-07-15,412.75
2011-07-18,398.238
2011-07-19,405.202
2011-07-20,414.871
2011-07-21,433.915
2011-07-22,439.215
2011-07-25,426.678
2011-07-26,429.091
2011-07-27,416.51
2011-07-28,416.898
2011-07-29,418.569
2011-08-01,398.688
2011-08-02,385.525
2011-08-03,384.97
2011-08-04,369.589
2011-08-05,366.159
2011-08-08,354.972
2011-08-09,360.46
2011-08-10,341.609
2011-08-11,357.294
2011-08-12,375.288
2011-08-15,381.36
2011-08-16,381.379
2011-08-17,386.796
2011-08-18,362.986
2011-08-19,363.244
2011-08-22,366.91
2011-08-23,364.485
2011-08-24,369.108
2011-08-25,368.767
2011-08-26,367.567
2011-08-29,380.478
2011-08-30,378.055
2011-08-31,386.03
2011-09-01,382.901
2011-09-02,370.198
2011-09-05,349.923
2011-09-06,341.533
2011-09-07,353.925
2011-09-08,353.176
2011-09-09,335.319
2011-09-12,322.468
2011-09-13,327.638
2011-09-14,333.461
2011-09-15,344.736
2011-09-16,350.782
2011-09-19,340.632
2011-09-20,342.53
2011-09-21,338.768
2011-09-22,319.466
2011-09-23,319.821
2011-09-26,325.412
2011-09-27,341.706
2011-09-28,343.143
2011-09-29,346.92
2011-09-30,337.514
2011-10-03,330.87
2011-10-04,321.215
2011-10-05,327.415
2011-10-06,338.462
2011-10-07,338.858
2011-10-10,350.869
2011-10-11,347.432
2011-10-12,357.759
2011-10-13,348.843
2011-10-14,359.002
2011-10-17,350.712
2011-10-18,350.792
2011-10-19,355.213
2011-10-20,345.459
2011-10-21,355.146
2011-10-24,354.775
2011-10-25,354.455
2011-10-26,351.287
2011-10-27,368.752
2011-10-28,361.286
2011-10-31,347.021
2011-11-01,322.563
2011-11-02,327.082
2011-11-03,335.558
2011-11-04,330.348
2011-11-07,330.146
2011-11-08,329.956
2011-11-09,311.884
2011-11-10,313.647
2011-11-11,329.137
2011-11-14,320.736
2011-11-15,313.97
2011-11-16,312.927
2011-11-17,307.255
2011-11-18,306.584
2011-11-21,290.891
2011-11-22,287.534
2011-11-23,274.944
2011-11-24,272.927
2011-11-25,266.892
2011-11-28,277.858
2011-11-29,278.116
2011-11-30,294.626
2011-12-01,293.179
2011-12-02,298.196
2011-12-05,309.61
2011-12-06,305.276
2011-12-07,303.098
2011-12-08,292.347
2011-12-09,298.459
2011-12-12,284.141
2011-12-13,279.497
2011-12-14,272.065
2011-12-15,274.854
2011-12-16,277.768
2011-12-19,274.892
2011-12-20,284.604
2011-12-21,279.082
2011-12-22,282.904
2011-12-23,283.325
2011-12-26,283.325
2011-12-27,281.157
2011-12-28,277.443
2011-12-29,275.577
2011-12-30,278.581
2012-01-02,284.896
2012-01-03,289.883
2012-01-04,284.738
2012-01-05,272.805
2012-01-06,269.469
2012-01-09,264.318
2012-01-10,268.294
2012-01-11,268.939
2012-01-12,275.624
2012-01-13,273.695
2012-01-16,274.868
2012-01-17,276.058
2012-01-18,278.262
2012-01-19,288.327
2012-01-20,291.414
2012-01-23,301.424
2012-01-24,299.789
2012-01-25,301.911
2012-01-26,310.979
2012-01-27,307.128
2012-01-30,301.894
2012-01-31,303.587
2012-02-01,317.857
2012-02-02,321.546
2012-02-03,326.818
2012-02-06,329.512
2012-02-07,330.941
2012-02-08,333.957
2012-02-09,335.935
2012-02-10,329.021
2012-02-13,329.55
2012-02-14,324.411
2012-02-15,324.762
2012-02-16,320.486
2012-02-17,326.489
2012-02-20,336.18
2012-02-21,340.566
2012-02-22,335.745
2012-02-23,329.975
2012-02-24,336.768
2012-02-27,332.239
2012-02-28,333.679
2012-02-29,332.604
2012-03-01,340.349
2012-03-02,338.128
2012-03-05,335.443
2012-03-06,319.936
2012-03-07,324.205
2012-03-08,333.799
2012-03-09,328.703
2012-03-12,326.934
2012-03-13,331.567
2012-03-14,330.542
2012-03-15,331.086
2012-03-16,333.236
2012-03-19,335.157
2012-03-20,332.274
2012-03-21,329.514
2012-03-22,321.838
2012-03-23,327.739
2012-03-26,331.246
2012-03-27,327.999
2012-03-28,322.274
2012-03-29,310.197
2012-03-30,312.784
2012-04-02,309.468
2012-04-03,306.251
2012-04-04,290.991
2012-04-05,287.983
2012-04-06,287.983
2012-04-09,288.148
2012-04-10,275.446
2012-04-11,281.393
2012-04-12,287.941
2012-04-13,277.441
2012-04-16,273.685
2012-04-17,289.42
2012-04-18,283.631
2012-04-19,279.531
2012-04-20,280.484
2012-04-23,270.886
2012-04-24,277.867
2012-04-25,284.549
2012-04-26,282.107
2012-04-27,288.35
2012-04-30,289.233
2012-05-01,289.003
2012-05-02,279.621
2012-05-03,275.82
2012-05-04,272.058
2012-05-07,277.821
2012-05-08,271.324
2012-05-09,265.885
2012-05-10,270.298
2012-05-11,271.054
2012-05-14,263.324
2012-05-15,253.754
2012-05-16,251.8
2012-05-17,246.34
2012-05-18,244.883
2012-05-21,250.478
2012-05-22,259.812
2012-05-23,246.792
2012-05-24,246.669
2012-05-25,247.559
2012-05-28,245.16
2012-05-29,245.422
2012-05-30,237.318
2012-05-31,237.226
2012-06-01,234.271
2012-06-04,240.794
2012-06-05,240.526
2012-06-06,251.354
2012-06-07,255.917
2012-06-08,252.599
2012-06-11,246.046
2012-06-12,239.583
2012-06-13,240.263
2012-06-14,244.467
2012-06-15,252.009
2012-06-18,246.348
2012-06-19,253.995
2012-06-20,260.357
2012-06-21,259.363
2012-06-22,258.432
2012-06-25,246.46
2012-06-26,241.081
2012-06-27,245.762
2012-06-28,243.615
2012-06-29,260.336
2012-07-02,259.04
2012-07-03,261.574
2012-07-04,257.707
2012-07-05,250.134
2012-07-06,241.239
2012-07-09,240.946
2012-07-10,240.82
2012-07-11,240.423
2012-07-12,234.807
2012-07-13,237.424
2012-07-16,251.102
2012-07-17,262.378
2012-07-18,246.759
2012-07-19,253.043
2012-07-20,248.431
2012-07-23,240.272
2012-07-24,235.762
2012-07-25,236.365
2012-07-26,247.606
2012-07-27,240.17
2012-07-30,237.659
2012-07-31,238.83
2012-08-01,237.313
2012-08-02,223.645
2012-08-03,237.394
2012-08-06,240.684
2012-08-07,242.926
2012-08-08,241.729
2012-08-09,242.407
2012-08-10,241.703
2012-08-13,242.511
2012-08-14,242.615
2012-08-15,241.837
2012-08-16,248.509
2012-08-17,252.33
2012-08-20,251.09
2012-08-21,261.032
2012-08-22,259.112
2012-08-23,259.266
2012-08-24,257.095
2012-08-27,259.978
2012-08-28,260.747
2012-08-29,259.819
2012-08-30,258.642
2012-08-31,266.407
2012-09-03,269.726
2012-09-04,269.151
2012-09-05,271.823
2012-09-06,281.376
2012-09-07,287.053
2012-09-10,288.591
2012-09-11,291.646
2012-09-12,296.245
2012-09-13,293.095
2012-09-14,304.836
2012-09-17,304.772
2012-09-18,298.686
2012-09-19,298.72
2012-09-20,291.449
2012-09-21,295.418
2012-09-24,291.926
2012-09-25,294.842
2012-09-26,282.465
2012-09-27,283.907
2012-09-28,279.312
2012-10-01,286.391
2012-10-02,287.578
2012-10-03,288.552
2012-10-04,290.747
2012-10-05,297.034
2012-10-08,289.586
2012-10-09,287.008
2012-10-10,284.487
2012-10-11,287.008
2012-10-12,286.652
2012-10-15,286.005
2012-10-16,293.987
2012-10-17,300.836
2012-10-18,299.729
2012-10-19,293.611
2012-10-22,296.261
2012-10-23,289.46
2012-10-24,291.317
2012-10-25,290.295
2012-10-26,289.016
2012-10-29,283.59
2012-10-30,285.903
2012-10-31,284.268
2012-11-01,287.96
2012-11-02,285.69
2012-11-05,280.278
2012-11-06,281.866
2012-11-07,275.899
2012-11-08,273.734
2012-11-09,271.166
2012-11-12,267.822
2012-11-13,269.092
2012-11-14,266.887
2012-11-15,265.547
2012-11-16,258.256
2012-11-19,266.122
2012-11-20,264.757
2012-11-21,267.538
2012-11-22,271.971
2012-11-23,274.633
2012-11-26,273.768
2012-11-27,273.586
2012-11-28,272.998
2012-11-29,283.096
2012-11-30,282.847
2012-12-03,285.536
2012-12-04,287.954
2012-12-05,288.64
2012-12-06,285.974
2012-12-07,282.948
2012-12-10,276.329
2012-12-11,281.711
2012-12-12,287.251
2012-12-13,293.23
2012-12-14,294.709
2012-12-17,298.965
2012-12-18,303.086
2012-12-19,309.579
2012-12-20,310.891
2012-12-21,307.77
2012-12-24,308.249
2012-12-25,308.249
2012-12-26,308.88
2012-12-27,311.06
2012-12-28,309.315
2012-12-31,308.449
2013-01-01,308.449
2013-01-02,319.737
2013-01-03,318.619
2013-01-04,321.816
2013-01-07,327.23
2013-01-08,327.057
2013-01-09,333.87
2013-01-10,341.9
2013-01-11,344.865
2013-01-14,344.778
2013-01-15,345.046
2013-01-16,340.326
2013-01-17,348.888
2013-01-18,350.266
2013-01-21,352.537
2013-01-22,353.255
2013-01-23,350.779
2013-01-24,357.43
2013-01-25,358.73
2013-01-28,361.585
2013-01-29,362.134
2013-01-30,356.027
2013-01-31,358.007
2013-02-01,364.016
2013-02-04,346.463
2013-02-05,345.062
2013-02-06,346.327
2013-02-07,341.263
2013-02-08,346.918
2013-02-11,347.303
2013-02-12,354.214
2013-02-13,355.617
2013-02-14,350.504
2013-02-15,349.082
2013-02-18,346.654
2013-02-19,352.753
2013-02-20,349.217
2013-02-21,335.224
2013-02-22,336.23
2013-02-25,339.2
2013-02-26,320.271
2013-02-27,325.891
2013-02-28,326.729
2013-03-01,320.184
2013-03-04,319.144
2013-03-05,322.653
2013-03-06,320.354
2013-03-07,322.361
2013-03-08,326.529
2013-03-11,323.44
2013-03-12,322.201
2013-03-13,315.578
2013-03-14,324.137
2013-03-15,331.347
2013-03-18,328.4
2013-03-19,321.318
2013-03-20,329.884
2013-03-21,331.934
2013-03-22,335.21
2013-03-25,328.099
2013-03-26,323.699
2013-03-27,317.921
2013-03-28,319.446
2013-03-29,319.446
2013-04-01,319.595
2013-04-02,320.911
2013-04-03,316.493
2013-04-04,316.899
2013-04-05,322.097
2013-04-08,320.377
2013-04-09,326.126
2013-04-10,337.131
2013-04-11,342.403
2013-04-12,339.15
2013-04-15,336.021
2013-04-16,337.093
2013-04-17,330.22
2013-04-18,331.603
2013-04-19,336.806
2013-04-22,340.913
2013-04-23,349.747
2013-04-24,348.386
2013-04-25,351.725
2013-04-26,351.429
2013-04-29,358.205
2013-04-30,360.179
2013-05-01,360.425
2013-05-02,360.761
2013-05-03,365.23
2013-05-06,364.929
2013-05-07,370.618
2013-05-08,375.687
2013-05-09,370.791
2013-05-10,368.175
2013-05-13,367.791
2013-05-14,366.678
2013-05-15,369.017
2013-05-16,371.878
2013-05-17,370.443
2013-05-20,376.081
2013-05-21,374.414
2013-05-22,375.656
2013-05-23,367.326
2013-05-24,365.943
2013-05-27,370.569
2013-05-28,373.974
2013-05-29,373.074
2013-05-30,376.871
2013-05-31,373.325
2013-06-03,369.521
2013-06-04,374.622
2013-06-05,372.917
2013-06-06,367.749
2013-06-07,371.334
2013-06-10,368.77
2013-06-11,364.57
2013-06-12,361.966
2013-06-13,363.398
2013-06-14,366.406
2013-06-17,369.67
2013-06-18,369.821
2013-06-19,368.538
2013-06-20,352.72
2013-06-21,347.112
2013-06-24,341.549
2013-06-25,337.417
2013-06-26,340.954
2013-06-27,343.723
2013-06-28,340.46
2013-07-01,344.207
2013-07-02,342.35
2013-07-03,336.385
2013-07-04,345.747
2013-07-05,343.809
2013-07-08,347.536
2013-07-09,344.028
2013-07-10,346.767
2013-07-11,351.386
2013-07-12,347.663
2013-07-15,350.319
2013-07-16,350.971
2013-07-17,351.634
2013-07-18,360.502
2013-07-19,362.481
2013-07-22,366.499
2013-07-23,368.442
2013-07-24,372.513
2013-07-25,372.957
2013-07-26,373.721
2013-07-29,368.41
2013-07-30,371.089
2013-07-31,371.076
2013-08-01,377.424
2013-08-02,378.711
2013-08-05,380.243
2013-08-06,380.624
2013-08-07,382.794
2013-08-08,390.251
2013-08-09,389.188
2013-08-12,391.527
2013-08-13,392.025
2013-08-14,397.177
2013-08-15,396.728
2013-08-16,401.001
2013-08-19,394.245
2013-08-20,389.138
2013-08-21,385.257
2013-08-22,390.952
2013-08-23,392.539
2013-08-26,382.606
2013-08-27,376.347
2013-08-28,378.429
2013-08-29,380.154
2013-08-30,375.012
2013-09-02,381.241
2013-09-03,379.122
2013-09-04,374.589
2013-09-05,374.987
2013-09-06,377.381
2013-09-09,385.804
2013-09-10,386.858
2013-09-11,394.847
2013-09-12,395.821
2013-09-13,394.64
2013-09-16,400.37
2013-09-17,401.983
2013-09-18,402.861
2013-09-19,410.631
2013-09-20,408.711
2013-09-23,409.569
2013-09-24,414.101
2013-09-25,413.901
2013-09-26,409.495
2013-09-27,406.442
2013-09-30,403.631
2013-10-01,412.926
2013-10-02,417.349
2013-10-03,420.709
2013-10-04,430.992
2013-10-07,435.969
2013-10-08,437.179
2013-10-09,439.481
2013-10-10,446.574
2013-10-11,450.919
2013-10-14,456.352
2013-10-15,460.789
2013-10-16,463.205
2013-10-17,471.519
2013-10-18,475.338
2013-10-21,478.313
2013-10-22,484.043
2013-10-23,470.295
2013-10-24,478.212
2013-10-25,469.439
2013-10-28,465.037
2013-10-29,475.396
2013-10-30,473.664
2013-10-31,471.391
2013-11-01,466.371
2013-11-04,467.494
2013-11-05,466.838
2013-11-06,472.097
2013-11-07,462.178
2013-11-08,462.046
2013-11-11,468.203
2013-11-12,470.154
2013-11-13,459.566
2013-11-14,460.304
2013-11-15,459.271
2013-11-18,470.303
2013-11-19,465.496
2013-11-20,461.45
2013-11-21,463.227
2013-11-22,466.815
2013-11-25,464.495
2013-11-26,466.744
2013-11-27,471.881
2013-11-28,474.319
2013-11-29,475.135
2013-12-02,470.922
2013-12-03,464.435
2013-12-04,462.456
2013-12-05,460.244
2013-12-06,464.347
2013-12-09,471.133
2013-12-10,474.505
2013-12-11,470.62
2013-12-12,465.263
2013-12-13,464.041
2013-12-16,472.198
2013-12-17,468.285
2013-12-18,474.087
2013-12-19,476.641
2013-12-20,476.687
2013-12-23,481.989
2013-12-24,480.6
2013-12-25,480.6
2013-12-26,481.497
2013-12-27,492.115
2013-12-30,493.489
2013-12-31,492.239
2014-01-01,492.239
2014-01-02,488.516
2014-01-03,492.398
2014-01-06,498.94
2014-01-07,504.825
2014-01-08,502.639
2014-01-09,505.781
2014-01-10,512.019
2014-01-13,515.533
2014-01-14,518.86
2014-01-15,523.162
2014-01-16,519.751
2014-01-17,521.167
2014-01-20,518.879
2014-01-21,516.553
2014-01-22,511.523
2014-01-23,510.637
2014-01-24,501.863
2014-01-27,485.776
2014-01-28,487.343
2014-01-29,485.419
2014-01-30,485.21
2014-01-31,484.463
2014-02-03,473.211
2014-02-04,474.686
2014-02-05,479.75
2014-02-06,491.667
2014-02-07,496.907
2014-02-10,498.355
2014-02-11,510.523
2014-02-12,510.46
2014-02-13,516.224
2014-02-14,522.744
2014-02-17,527.09
2014-02-18,529.446
2014-02-19,532.344
2014-02-20,530.464
2014-02-21,532.826
2014-02-24,535.132
2014-02-25,539.721
2014-02-26,542.183
2014-02-27,546.075
2014-02-28,558.094
2014-03-03,539.618
2014-03-04,560.435
2014-03-05,571.355
2014-03-06,574.092
2014-03-07,574.492
2014-03-10,577.686
2014-03-11,578.038
2014-03-12,578.092
2014-03-13,579.585
2014-03-14,573.753
2014-03-17,584.478
2014-03-18,586.549
2014-03-19,586.4
2014-03-20,580.213
2014-03-21,576.93
2014-03-24,570.594
2014-03-25,572.189
2014-03-26,577.937
2014-03-27,577.93
2014-03-28,590.347
2014-03-31,614.114
2014-04-01,622.84
2014-04-02,617.197
2014-04-03,621.133
2014-04-04,625.471
2014-04-07,625.921
2014-04-08,617.126
2014-04-09,620.463
2014-04-10,617.691
2014-04-11,609.099
2014-04-14,594.973
2014-04-15,583.267
2014-04-16,596.976
2014-04-17,603.091
2014-04-18,603.091
2014-04-21,601.718
2014-04-22,609.548
2014-04-23,607.132
2014-04-24,610.068
2014-04-25,605.21
2014-04-28,605.421
2014-04-29,608.432
2014-04-30,609.222
2014-05-01,609.222
2014-05-02,610.112
2014-05-05,605.503
2014-05-06,605.967
2014-05-07,589.376
2014-05-08,599.888
2014-05-09,583.859
2014-05-12,587.404
2014-05-13,577.085
2014-05-14,568.794
2014-05-15,551.897
2014-05-16,547.534
2014-05-19,549.298
2014-05-20,551.021
2014-05-21,550.288
2014-05-22,544.959
2014-05-23,555.38
2014-05-26,573.494
2014-05-27,575.457
2014-05-28,578.429
2014-05-29,579.052
2014-05-30,585.81
2014-06-02,593.786
2014-06-03,588.831
2014-06-04,591.237
2014-06-05,594.104
2014-06-06,609.551
2014-06-09,609.707
2014-06-10,603.779
2014-06-11,595.499
2014-06-12,594.882
2014-06-13,589.051
2014-06-16,582.62
2014-06-17,581.975
2014-06-18,582.059
2014-06-19,584.674
2014-06-20,573.651
2014-06-23,568.268
2014-06-24,561.921
2014-06-25,563.195
2014-06-26,561.851
2014-06-27,562.872
2014-06-30,561.955
2014-07-01,571.231
2014-07-02,578.278
2014-07-03,580.849
2014-07-04,572.488
2014-07-07,565.165
2014-07-08,551.348
2014-07-09,552.283
2014-07-10,538.861
2014-07-11,542.081
2014-07-14,545.581
2014-07-15,537.252
2014-07-16,547.993
2014-07-17,539.396
2014-07-18,538.696
2014-07-21,530.882
2014-07-22,533.668
2014-07-23,532.385
2014-07-24,546.827
2014-07-25,541.897
2014-07-28,537.191
2014-07-29,537.085
2014-07-30,535.391
2014-07-31,526.748
2014-08-01,517.283
2014-08-04,517.412
2014-08-05,505.875
2014-08-06,484.78
2014-08-07,463.807
2014-08-08,473.881
2014-08-11,483.665
2014-08-12,483.918
2014-08-13,484.547
2014-08-14,484.137
2014-08-15,484.228
2014-08-18,488.488
2014-08-19,489.103
2014-08-20,486.362
2014-08-21,500.11
2014-08-22,496.706
2014-08-25,505.565
2014-08-26,512.511
2014-08-27,522.981
2014-08-28,514.172
2014-08-29,512.983
2014-09-01,508.558
2014-09-02,507.667
2014-09-03,512.678
2014-09-04,516.741
2014-09-05,520.857
2014-09-08,517.971
2014-09-09,510.918
2014-09-10,508.281
2014-09-11,507.371
2014-09-12,507.343
2014-09-15,500.028
2014-09-16,494.154
2014-09-17,502.501
2014-09-18,499.925
2014-09-19,492.792
2014-09-22,486.448
2014-09-23,482.907
2014-09-24,480.862
2014-09-25,473.163
2014-09-26,473.798
2014-09-29,467.592
2014-09-30,471.665
2014-10-01,471.74
2014-10-02,457.329
2014-10-03,459.023
2014-10-06,462.094
2014-10-07,458.099
2014-10-08,455.551
2014-10-09,447.542
2014-10-10,442.338
2014-10-13,444.085
2014-10-14,443.949
2014-10-15,427.474
2014-10-16,421.391
2014-10-17,439.872
2014-10-20,437.591
2014-10-21,449.124
2014-10-22,450.944
2014-10-23,454.344
2014-10-24,461.37
2014-10-27,452.624
2014-10-28,458.355
2014-10-29,449.724
2014-10-30,441.833
2014-10-31,447.278
2014-11-03,441.784
2014-11-04,435.241
2014-11-05,439.902
2014-11-06,433.5
2014-11-07,424.495
2014-11-10,422.893
2014-11-11,421.879
2014-11-12,412.891
2014-11-13,415.004
2014-11-14,418.524
2014-11-17,422.85
2014-11-18,432.205
2014-11-19,435.619
2014-11-20,431.196
2014-11-21,437.857
2014-11-24,441.363
2014-11-25,447.482
2014-11-26,446.981
2014-11-27,450.704
2014-11-28,448.823
2014-12-01,441.376
2014-12-02,442.083
2014-12-03,445.774
2014-12-04,443.039
2014-12-05,449.027
2014-12-08,447.918
2014-12-09,441.405
2014-12-10,438.041
2014-12-11,433.37
2014-12-12,423.746
2014-12-15,412.653
2014-12-16,425.19
2014-12-17,420.915
2014-12-18,426.717
2014-12-19,423.099
2014-12-22,427.001
2014-12-23,430.213
2014-12-24,430.673
2014-12-25,430.673
2014-12-26,430.001
2014-12-29,429.098
2014-12-30,427.502
2014-12-31,425.253
2015-01-01,425.253
2015-01-02,429.637
2015-01-05,416.498
2015-01-06,408.111
2015-01-07,401.874
2015-01-08,410.681
2015-01-09,405.079
2015-01-12,403.444
2015-01-13,408.052
2015-01-14,406.101
2015-01-15,403.723
2015-01-16,405.883
2015-01-19,426.724
2015-01-20,430.28
2015-01-21,436.595
2015-01-22,441.008
2015-01-23,435.317
2015-01-26,442.458
2015-01-27,447.803
2015-01-28,443.542
2015-01-29,443.463
2015-01-30,445.086
2015-02-02,448.839
2015-02-03,464.016
2015-02-04,466.863
2015-02-05,468.11
2015-02-06,465.335
2015-02-09,459.748
2015-02-10,465.603
2015-02-11,460.276
2015-02-12,473.462
2015-02-13,474.555
2015-02-16,475.763
2015-02-17,478.312
2015-02-18,484.172
2015-02-19,489.303
2015-02-20,490.47
2015-02-23,490.086
2015-02-24,491.64
2015-02-25,488.192
2015-02-26,488.56
2015-02-27,492.054
2015-03-02,490.355
2015-03-03,482.023
2015-03-04,480.489
2015-03-05,486.681
2015-03-06,485.224
2015-03-09,488.469
2015-03-10,480.495
2015-03-11,481.287
2015-03-12,487.399
2015-03-13,485.204
2015-03-16,492.363
2015-03-17,485.192
2015-03-18,486.051
2015-03-19,489.106
2015-03-20,499.749
2015-03-23,510.152
2015-03-24,514.774
2015-03-25,519.217
2015-03-26,512.556
2015-03-27,509.686
2015-03-30,513.04
2015-03-31,507.672
2015-04-01,508.876
2015-04-02,517.674
2015-04-03,517.674
2015-04-06,524.857
2015-04-07,522.641
2015-04-08,518.739
2015-04-09,517.569
2015-04-10,517.898
2015-04-13,517.718
2015-04-14,517.747
2015-04-15,517.531
2015-04-16,510.804
2015-04-17,499.215
2015-04-20,504.496
2015-04-21,498.112
2015-04-22,498.017
2015-04-23,498.184
2015-04-24,505.401
2015-04-27,515.611
2015-04-28,517.849
2015-04-29,512.423
2015-04-30,519.012
2015-05-01,519.8
2015-05-04,518.122
2015-05-05,508.348
2015-05-06,516.478
2015-05-07,521.048
2015-05-08,527.651
2015-05-11,525.871
2015-05-12,527.425
2015-05-13,532.419
2015-05-14,535.717
2015-05-15,540.664
2015-05-18,538.007
2015-05-19,533.861
2015-05-20,536.381
2015-05-21,535.298
2015-05-22,529.28
2015-05-25,519.804
2015-05-26,513.15
2015-05-27,520.254
2015-05-28,522.059
2015-05-29,522.035
2015-06-01,519.804
2015-06-02,533.843
2015-06-03,543.003
2015-06-04,540.348
2015-06-05,519.952
2015-06-08,517.678
2015-06-09,516.622
2015-06-10,526.916
2015-06-11,523.036
2015-06-12,519.059
2015-06-15,505.563
2015-06-16,504.995
2015-06-17,504.568
2015-06-18,513.024
2015-06-19,515.391
2015-06-22,537.675
2015-06-23,533.332
2015-06-24,530.765
2015-06-25,535.107
2015-06-26,536.948
2015-06-29,510.578
2015-06-30,514.083
2015-07-01,522.723
2015-07-02,515.551
2015-07-03,512.35
2015-07-06,492.872
2015-07-07,470.897
2015-07-08,487.782
2015-07-09,503.575
2015-07-10,520.603
2015-07-13,520.567
2015-07-14,513.702
2015-07-15,518.47
2015-07-16,525.807
2015-07-17,525.124
2015-07-20,533.576
2015-07-21,531.498
2015-07-22,533.484
2015-07-23,539.386
2015-07-24,536.317
2015-07-27,529.218
2015-07-28,532.199
2015-07-29,549.685
2015-07-30,544.06
2015-07-31,552.296
2015-08-03,554.011
2015-08-04,548.432
