Date,ITALY SMALL VALUE Small Cap
2005-11-10,563.335
2005-11-11,563.706
2005-11-14,563.648
2005-11-15,563.264
2005-11-16,561.774
2005-11-17,571.354
2005-11-18,571.81
2005-11-21,571.663
2005-11-22,571.714
2005-11-23,582.052
2005-11-24,581.343
2005-11-25,577.975
2005-11-28,577.485
2005-11-29,575.335
2005-11-30,578.972
2005-12-01,581.289
2005-12-02,582.24
2005-12-05,586.36
2005-12-06,587.859
2005-12-07,582.534
2005-12-08,588.881
2005-12-09,588.61
2005-12-12,593.732
2005-12-13,590.008
2005-12-14,591.354
2005-12-15,582.758
2005-12-16,591.243
2005-12-19,598.894
2005-12-20,596.73
2005-12-21,597.757
2005-12-22,599.222
2005-12-23,600.217
2005-12-26,600.217
2005-12-27,597.912
2005-12-28,602.426
2005-12-29,599.205
2005-12-30,595.815
2006-01-02,597.447
2006-01-03,615.038
2006-01-04,625.709
2006-01-05,624.494
2006-01-06,631.359
2006-01-09,625.945
2006-01-10,621.863
2006-01-11,630.472
2006-01-12,631.4
2006-01-13,629.385
2006-01-16,634.347
2006-01-17,635.104
2006-01-18,631.457
2006-01-19,637.327
2006-01-20,634.687
2006-01-23,642.539
2006-01-24,646.696
2006-01-25,651.906
2006-01-26,655.102
2006-01-27,649.668
2006-01-30,648.415
2006-01-31,651.336
2006-02-01,652.829
2006-02-02,648.763
2006-02-03,643.379
2006-02-06,653.246
2006-02-07,654.405
2006-02-08,658.969
2006-02-09,664.928
2006-02-10,660.152
2006-02-13,659.791
2006-02-14,657.756
2006-02-15,662.014
2006-02-16,663.68
2006-02-17,669.82
2006-02-20,675.856
2006-02-21,675.811
2006-02-22,678.394
2006-02-23,682.337
2006-02-24,681.739
2006-02-27,687.542
2006-02-28,684.148
2006-03-01,689.968
2006-03-02,686.857
2006-03-03,690.684
2006-03-06,693.947
2006-03-07,679.902
2006-03-08,672.557
2006-03-09,679.336
2006-03-10,681.516
2006-03-13,694.53
2006-03-14,701.906
2006-03-15,703.714
2006-03-16,713.888
2006-03-17,716.081
2006-03-20,719.952
2006-03-21,715.845
2006-03-22,715.584
2006-03-23,706.768
2006-03-24,704.664
2006-03-27,699.172
2006-03-28,691.545
2006-03-29,689.706
2006-03-30,706.491
2006-03-31,702.383
2006-04-03,712.617
2006-04-04,718.684
2006-04-05,721.256
2006-04-06,719.545
2006-04-07,708.934
2006-04-10,709.959
2006-04-11,702.054
2006-04-12,700.182
2006-04-13,702.395
2006-04-14,702.395
2006-04-17,713.551
2006-04-18,710.991
2006-04-19,719.666
2006-04-20,721.671
2006-04-21,728.907
2006-04-24,730.742
2006-04-25,731.674
2006-04-26,735.462
2006-04-27,736.384
2006-04-28,735.815
2006-05-01,737.1
2006-05-02,742.401
2006-05-03,740.734
2006-05-04,751.46
2006-05-05,760.303
2006-05-08,763.52
2006-05-09,769.925
2006-05-10,771.204
2006-05-11,772.181
2006-05-12,760.559
2006-05-15,745.373
2006-05-16,739.773
2006-05-17,723.461
2006-05-18,715.922
2006-05-19,708.181
2006-05-22,686.667
2006-05-23,700.045
2006-05-24,686.27
2006-05-25,695.553
2006-05-26,704.171
2006-05-29,706.08
2006-05-30,701.071
2006-05-31,706.701
2006-06-01,705.181
2006-06-02,719.386
2006-06-05,717.336
2006-06-06,696.488
2006-06-07,695.431
2006-06-08,674.121
2006-06-09,678.999
2006-06-12,670.24
2006-06-13,657.63
2006-06-14,660.082
2006-06-15,675.58
2006-06-16,672.571
2006-06-19,673.922
2006-06-20,674.947
2006-06-21,679.011
2006-06-22,675.593
2006-06-23,676.533
2006-06-26,689.21
2006-06-27,692.088
2006-06-28,688.192
2006-06-29,694.452
2006-06-30,717.393
2006-07-03,722.301
2006-07-04,723.37
2006-07-05,712.86
2006-07-06,718.448
2006-07-07,720.54
2006-07-10,717.178
2006-07-11,711.215
2006-07-12,713.122
2006-07-13,707.231
2006-07-14,701.902
2006-07-17,687.261
2006-07-18,685.917
2006-07-19,698.124
2006-07-20,704.282
2006-07-21,703.547
2006-07-24,706.798
2006-07-25,707.185
2006-07-26,712.667
2006-07-27,725.85
2006-07-28,730.623
2006-07-31,730.659
2006-08-01,730.727
2006-08-02,737.684
2006-08-03,733.423
2006-08-04,743.329
2006-08-07,739.381
2006-08-08,738.709
2006-08-09,741.276
2006-08-10,729.152
2006-08-11,729.603
2006-08-14,733.11
2006-08-15,735.526
2006-08-16,742.375
2006-08-17,745.047
2006-08-18,744.48
2006-08-21,749.221
2006-08-22,744.273
2006-08-23,740.463
2006-08-24,741.303
2006-08-25,738.844
2006-08-28,745.589
2006-08-29,746.6
2006-08-30,755.881
2006-08-31,754.002
2006-09-01,759.655
2006-09-04,767.464
2006-09-05,763.596
2006-09-06,761.42
2006-09-07,755.032
2006-09-08,752.808
2006-09-11,752.232
2006-09-12,755.145
2006-09-13,753.409
2006-09-14,760.648
2006-09-15,755.782
2006-09-18,755.901
2006-09-19,752.414
2006-09-20,755.68
2006-09-21,758.661
2006-09-22,759.6
2006-09-25,755.846
2006-09-26,758.243
2006-09-27,762.901
2006-09-28,761.809
2006-09-29,761.048
2006-10-02,762.771
2006-10-03,763.819
2006-10-04,764.33
2006-10-05,768.991
2006-10-06,763.65
2006-10-09,768.727
2006-10-10,769.799
2006-10-11,770.856
2006-10-12,774.422
2006-10-13,771.225
2006-10-16,775.608
2006-10-17,768.31
2006-10-18,769.309
2006-10-19,774.475
2006-10-20,776.774
2006-10-23,775.745
2006-10-24,775.47
2006-10-25,782.359
2006-10-26,786.609
2006-10-27,789.932
2006-10-30,791.899
2006-10-31,800.777
2006-11-01,807.414
2006-11-02,803.358
2006-11-03,802.055
2006-11-06,805.953
2006-11-07,810.766
2006-11-08,806.899
2006-11-09,808.295
2006-11-10,813.764
2006-11-13,811.398
2006-11-14,808.03
2006-11-15,807.31
2006-11-16,807.007
2006-11-17,806.738
2006-11-20,805.73
2006-11-21,808.398
2006-11-22,820.33
2006-11-23,821.519
2006-11-24,827.367
2006-11-27,822.364
2006-11-28,819.93
2006-11-29,832.869
2006-11-30,837.437
2006-12-01,844.79
2006-12-04,846.509
2006-12-05,851.731
2006-12-06,853.799
2006-12-07,854.759
2006-12-08,860.447
2006-12-11,855.816
2006-12-12,858.01
2006-12-13,858.891
2006-12-14,852.624
2006-12-15,849.47
2006-12-18,849.495
2006-12-19,853.58
2006-12-20,856.07
2006-12-21,854.323
2006-12-22,850.691
2006-12-25,850.691
2006-12-26,849.365
2006-12-27,855.816
2006-12-28,857.05
2006-12-29,861.555
2007-01-01,861.555
2007-01-02,876.988
2007-01-03,874.35
2007-01-04,862.553
2007-01-05,857.829
2007-01-08,857.795
2007-01-09,863.646
2007-01-10,858.408
2007-01-11,859.895
2007-01-12,862.903
2007-01-15,866.31
2007-01-16,864.649
2007-01-17,865.253
2007-01-18,865.367
2007-01-19,870.666
2007-01-22,871.558
2007-01-23,873.866
2007-01-24,877.184
2007-01-25,879.25
2007-01-26,873.586
2007-01-29,876.197
2007-01-30,877.988
2007-01-31,880.07
2007-02-01,885.673
2007-02-02,887.378
2007-02-05,885.017
2007-02-06,887.355
2007-02-07,899.307
2007-02-08,897.091
2007-02-09,898.459
2007-02-12,892.849
2007-02-13,900.397
2007-02-14,915.723
2007-02-15,921.919
2007-02-16,918.409
2007-02-19,926.404
2007-02-20,923.464
2007-02-21,918.605
2007-02-22,919.39
2007-02-23,923.639
2007-02-26,928.327
2007-02-27,898.98
2007-02-28,891.827
2007-03-01,879.202
2007-03-02,881.109
2007-03-05,863.484
2007-03-06,875.252
2007-03-07,884.136
2007-03-08,893.801
2007-03-09,893.886
2007-03-12,896.493
2007-03-13,895.048
2007-03-14,881.216
2007-03-15,892.047
2007-03-16,902.041
2007-03-19,913.918
2007-03-20,913.007
2007-03-21,919.575
2007-03-22,924.296
2007-03-23,923.529
2007-03-26,920.643
2007-03-27,921.652
2007-03-28,920.065
2007-03-29,925.781
2007-03-30,930.993
2007-04-02,941.855
2007-04-03,953.905
2007-04-04,958.156
2007-04-05,962.717
2007-04-06,962.717
2007-04-09,957.701
2007-04-10,970.818
2007-04-11,965.424
2007-04-12,966.882
2007-04-13,973.477
2007-04-16,983.785
2007-04-17,986.432
2007-04-18,984.486
2007-04-19,984.982
2007-04-20,989.6
2007-04-23,992.374
2007-04-24,991.578
2007-04-25,1003.177
2007-04-26,998.885
2007-04-27,1004.114
2007-04-30,1008.521
2007-05-01,1004.752
2007-05-02,1008.081
2007-05-03,997.341
2007-05-04,1001.411
2007-05-07,1009.756
2007-05-08,999.577
2007-05-09,1006.884
2007-05-10,999.02
2007-05-11,997.444
2007-05-14,996.387
2007-05-15,999.27
2007-05-16,998.023
2007-05-17,995.397
2007-05-18,1003.92
2007-05-21,998.974
2007-05-22,998.639
2007-05-23,1008.387
2007-05-24,996.261
2007-05-25,994.246
2007-05-28,1000.81
2007-05-29,1001.669
2007-05-30,990.458
2007-05-31,1000.0
2007-06-01,996.742
2007-06-04,993.466
2007-06-05,1000.413
2007-06-06,981.685
2007-06-07,970.604
2007-06-08,958.584
2007-06-11,962.817
2007-06-12,956.995
2007-06-13,954.0
2007-06-14,965.002
2007-06-15,975.282
2007-06-18,976.132
2007-06-19,978.604
2007-06-20,980.643
2007-06-21,971.636
2007-06-22,970.727
2007-06-25,967.472
2007-06-26,960.73
2007-06-27,955.296
2007-06-28,963.364
2007-06-29,970.275
2007-07-02,979.639
2007-07-03,978.957
2007-07-04,984.8
2007-07-05,978.902
2007-07-06,981.038
2007-07-09,983.172
2007-07-10,983.451
2007-07-11,987.227
2007-07-12,998.903
2007-07-13,999.534
2007-07-16,999.69
2007-07-17,996.095
2007-07-18,989.288
2007-07-19,993.793
2007-07-20,990.394
2007-07-23,989.531
2007-07-24,976.873
2007-07-25,956.233
2007-07-26,937.666
2007-07-27,931.425
2007-07-30,935.746
2007-07-31,941.611
2007-08-01,925.204
2007-08-02,928.783
2007-08-03,928.372
2007-08-06,912.393
2007-08-07,918.554
2007-08-08,929.636
2007-08-09,905.046
2007-08-10,886.473
2007-08-13,888.627
2007-08-14,884.564
2007-08-15,877.915
2007-08-16,847.133
2007-08-17,856.562
2007-08-20,861.511
2007-08-21,861.679
2007-08-22,878.512
2007-08-23,883.854
2007-08-24,891.062
2007-08-27,896.145
2007-08-28,885.092
2007-08-29,891.221
2007-08-30,897.799
2007-08-31,906.823
2007-09-03,909.245
2007-09-04,913.3
2007-09-05,902.74
2007-09-06,901.895
2007-09-07,894.136
2007-09-10,887.826
2007-09-11,895.168
2007-09-12,891.692
2007-09-13,885.835
2007-09-14,877.762
2007-09-17,862.123
2007-09-18,867.817
2007-09-19,883.477
2007-09-20,887.825
2007-09-21,890.576
2007-09-24,893.858
2007-09-25,886.688
2007-09-26,892.441
2007-09-27,898.161
2007-09-28,905.333
2007-10-01,910.89
2007-10-02,915.34
2007-10-03,917.561
2007-10-04,921.642
2007-10-05,924.525
2007-10-08,919.838
2007-10-09,927.758
2007-10-10,931.954
2007-10-11,940.081
2007-10-12,931.365
2007-10-15,931.684
2007-10-16,919.945
2007-10-17,926.952
2007-10-18,919.22
2007-10-19,914.063
2007-10-22,896.371
2007-10-23,910.089
2007-10-24,902.728
2007-10-25,917.581
2007-10-26,922.805
2007-10-29,929.984
2007-10-30,928.346
2007-10-31,946.041
2007-11-01,932.182
2007-11-02,933.16
2007-11-05,920.139
2007-11-06,921.436
2007-11-07,910.112
2007-11-08,901.118
2007-11-09,881.959
2007-11-12,873.427
2007-11-13,884.513
2007-11-14,900.87
2007-11-15,878.678
2007-11-16,872.074
2007-11-19,846.414
2007-11-20,850.982
2007-11-21,827.082
2007-11-22,828.548
2007-11-23,844.1
2007-11-26,841.287
2007-11-27,843.33
2007-11-28,847.46
2007-11-29,853.18
2007-11-30,859.864
2007-12-03,859.55
2007-12-04,853.617
2007-12-05,859.548
2007-12-06,857.553
2007-12-07,864.912
2007-12-10,875.507
2007-12-11,874.798
2007-12-12,873.825
2007-12-13,851.938
2007-12-14,840.066
2007-12-17,817.597
2007-12-18,819.491
2007-12-19,811.549
2007-12-20,807.078
2007-12-21,813.959
2007-12-24,815.771
2007-12-25,815.771
2007-12-26,821.378
2007-12-27,830.614
2007-12-28,845.647
2007-12-31,840.816
2008-01-01,840.816
2008-01-02,843.336
2008-01-03,834.125
2008-01-04,816.556
2008-01-07,798.041
2008-01-08,794.275
2008-01-09,772.19
2008-01-10,768.653
2008-01-11,767.655
2008-01-14,782.661
2008-01-15,765.169
2008-01-16,751.013
2008-01-17,749.156
2008-01-18,737.262
2008-01-21,703.01
2008-01-22,718.128
2008-01-23,692.259
2008-01-24,717.481
2008-01-25,725.638
2008-01-28,722.684
2008-01-29,742.387
2008-01-30,739.909
2008-01-31,741.87
2008-02-01,758.49
2008-02-04,767.952
2008-02-05,735.43
2008-02-06,736.791
2008-02-07,715.855
2008-02-08,714.603
2008-02-11,710.325
2008-02-12,734.878
2008-02-13,738.294
2008-02-14,743.618
2008-02-15,741.257
2008-02-18,744.72
2008-02-19,751.384
2008-02-20,742.544
2008-02-21,756.156
2008-02-22,751.085
2008-02-25,762.016
2008-02-26,774.608
2008-02-27,785.593
2008-02-28,781.873
2008-02-29,771.221
2008-03-03,761.328
2008-03-04,751.91
2008-03-05,768.5
2008-03-06,763.542
2008-03-07,749.845
2008-03-10,736.977
2008-03-11,747.525
2008-03-12,759.108
2008-03-13,752.53
2008-03-14,743.368
2008-03-17,724.796
2008-03-18,733.504
2008-03-19,712.825
2008-03-20,697.053
2008-03-21,697.053
2008-03-24,696.059
2008-03-25,730.519
2008-03-26,740.11
2008-03-27,763.831
2008-03-28,761.194
2008-03-31,774.734
2008-04-01,782.827
2008-04-02,788.989
2008-04-03,779.209
2008-04-04,788.526
2008-04-07,785.979
2008-04-08,779.287
2008-04-09,779.008
2008-04-10,772.292
2008-04-11,771.293
2008-04-14,769.377
2008-04-15,769.701
2008-04-16,790.772
2008-04-17,784.412
2008-04-18,783.036
2008-04-21,789.096
2008-04-22,779.482
2008-04-23,776.724
2008-04-24,764.739
2008-04-25,765.368
2008-04-28,768.225
2008-04-29,762.742
2008-04-30,770.537
2008-05-01,764.672
2008-05-02,771.695
2008-05-05,781.785
2008-05-06,784.862
2008-05-07,782.395
2008-05-08,778.379
2008-05-09,773.746
2008-05-12,781.838
2008-05-13,783.081
2008-05-14,786.803
2008-05-15,791.454
2008-05-16,797.358
2008-05-19,806.547
2008-05-20,801.403
2008-05-21,803.027
2008-05-22,802.815
2008-05-23,802.31
2008-05-26,803.82
2008-05-27,794.086
2008-05-28,789.213
2008-05-29,784.142
2008-05-30,787.925
2008-06-02,781.941
2008-06-03,784.156
2008-06-04,779.227
2008-06-05,787.511
2008-06-06,783.288
2008-06-09,771.154
2008-06-10,751.789
2008-06-11,749.503
2008-06-12,741.402
2008-06-13,734.891
2008-06-16,740.525
2008-06-17,747.963
2008-06-18,733.132
2008-06-19,723.15
2008-06-20,715.934
2008-06-23,705.527
2008-06-24,698.839
2008-06-25,709.407
2008-06-26,704.13
2008-06-27,697.024
2008-06-30,697.217
2008-07-01,683.802
2008-07-02,687.113
2008-07-03,678.805
2008-07-04,671.98
2008-07-07,678.997
2008-07-08,666.171
2008-07-09,678.346
2008-07-10,671.157
2008-07-11,654.772
2008-07-14,657.426
2008-07-15,643.354
2008-07-16,644.045
2008-07-17,663.833
2008-07-18,675.312
2008-07-21,686.873
2008-07-22,685.393
2008-07-23,689.81
2008-07-24,677.551
2008-07-25,673.971
2008-07-28,667.341
2008-07-29,657.061
2008-07-30,668.402
2008-07-31,667.446
2008-08-01,660.05
2008-08-04,661.094
2008-08-05,674.898
2008-08-06,677.965
2008-08-07,675.065
2008-08-08,671.007
2008-08-11,679.521
2008-08-12,682.085
2008-08-13,666.43
2008-08-14,664.268
2008-08-15,654.994
2008-08-18,659.635
2008-08-19,643.254
2008-08-20,640.265
2008-08-21,643.232
2008-08-22,651.647
2008-08-25,648.041
2008-08-26,646.093
2008-08-27,645.372
2008-08-28,658.132
2008-08-29,664.981
2008-09-01,661.0
2008-09-02,669.802
2008-09-03,664.685
2008-09-04,642.745
2008-09-05,625.003
2008-09-08,636.036
2008-09-09,628.665
2008-09-10,623.206
2008-09-11,610.239
2008-09-12,623.282
2008-09-15,607.704
2008-09-16,597.526
2008-09-17,581.54
2008-09-18,573.726
2008-09-19,601.345
2008-09-22,608.294
2008-09-23,598.661
2008-09-24,591.692
2008-09-25,597.909
2008-09-26,586.081
2008-09-29,554.888
2008-09-30,537.932
2008-10-01,530.684
2008-10-02,523.113
2008-10-03,525.709
2008-10-06,476.589
2008-10-07,468.05
2008-10-08,440.33
2008-10-09,440.041
2008-10-10,415.428
2008-10-13,453.529
2008-10-14,475.966
2008-10-15,457.876
2008-10-16,440.803
2008-10-17,447.477
2008-10-20,451.428
2008-10-21,449.323
2008-10-22,425.872
2008-10-23,418.963
2008-10-24,397.307
2008-10-27,378.891
2008-10-28,382.981
2008-10-29,406.103
2008-10-30,411.847
2008-10-31,417.468
2008-11-03,427.967
2008-11-04,449.223
2008-11-05,453.423
2008-11-06,429.271
2008-11-07,431.258
2008-11-10,436.896
2008-11-11,417.374
2008-11-12,408.87
2008-11-13,408.283
2008-11-14,409.58
2008-11-17,403.561
2008-11-18,402.593
2008-11-19,396.318
2008-11-20,382.908
2008-11-21,374.654
2008-11-24,394.164
2008-11-25,389.887
2008-11-26,388.867
2008-11-27,390.623
2008-11-28,383.202
2008-12-01,369.822
2008-12-02,372.567
2008-12-03,371.413
2008-12-04,373.247
2008-12-05,363.972
2008-12-08,380.882
2008-12-09,381.476
2008-12-10,391.14
2008-12-11,402.349
2008-12-12,401.664
2008-12-15,410.634
2008-12-16,414.273
2008-12-17,429.864
2008-12-18,436.55
2008-12-19,424.521
2008-12-22,419.983
2008-12-23,420.49
2008-12-24,421.832
2008-12-25,421.832
2008-12-26,423.868
2008-12-29,430.601
2008-12-30,431.598
2008-12-31,424.152
2009-01-01,424.152
2009-01-02,434.241
2009-01-05,430.657
2009-01-06,434.993
2009-01-07,439.124
2009-01-08,443.859
2009-01-09,435.026
2009-01-12,428.687
2009-01-13,414.398
2009-01-14,400.864
2009-01-15,395.136
2009-01-16,400.982
2009-01-19,392.268
2009-01-20,380.285
2009-01-21,377.544
2009-01-22,374.216
2009-01-23,362.989
2009-01-26,376.08
2009-01-27,378.837
2009-01-28,390.453
2009-01-29,382.774
2009-01-30,375.418
2009-02-02,363.811
2009-02-03,371.368
2009-02-04,372.254
2009-02-05,371.433
2009-02-06,377.956
2009-02-09,389.344
2009-02-10,384.221
2009-02-11,378.318
2009-02-12,370.603
2009-02-13,376.521
2009-02-16,368.85
2009-02-17,353.052
2009-02-18,350.139
2009-02-19,353.749
2009-02-20,337.196
2009-02-23,330.367
2009-02-24,324.486
2009-02-25,322.399
2009-02-26,329.4
2009-02-27,323.146
2009-03-02,303.674
2009-03-03,295.315
2009-03-04,298.599
2009-03-05,283.904
2009-03-06,276.584
2009-03-09,266.823
2009-03-10,279.619
2009-03-11,280.552
2009-03-12,286.46
2009-03-13,288.919
2009-03-16,300.608
2009-03-17,301.792
2009-03-18,307.05
2009-03-19,322.951
2009-03-20,319.812
2009-03-23,332.231
2009-03-24,335.341
2009-03-25,345.443
2009-03-26,347.903
2009-03-27,341.331
2009-03-30,337.406
2009-03-31,344.04
2009-04-01,358.656
2009-04-02,376.028
2009-04-03,381.803
2009-04-06,378.894
2009-04-07,371.643
2009-04-08,373.795
2009-04-09,378.574
2009-04-10,378.574
2009-04-13,381.784
2009-04-14,379.828
2009-04-15,375.712
2009-04-16,381.841
2009-04-17,378.248
2009-04-20,366.108
2009-04-21,366.407
2009-04-22,376.557
2009-04-23,379.282
2009-04-24,393.086
2009-04-27,388.403
2009-04-28,383.261
2009-04-29,400.894
2009-04-30,402.571
2009-05-01,402.632
2009-05-04,417.905
2009-05-05,421.046
2009-05-06,425.33
2009-05-07,428.443
2009-05-08,436.33
2009-05-11,432.178
2009-05-12,433.259
2009-05-13,412.488
2009-05-14,415.714
2009-05-15,417.981
2009-05-18,425.514
2009-05-19,435.065
2009-05-20,451.533
2009-05-21,445.976
2009-05-22,459.014
2009-05-25,459.745
2009-05-26,460.372
2009-05-27,461.754
2009-05-28,457.592
2009-05-29,457.93
2009-06-01,467.346
2009-06-02,477.608
2009-06-03,469.818
2009-06-04,465.596
2009-06-05,459.678
2009-06-08,445.641
2009-06-09,455.018
2009-06-10,460.885
2009-06-11,467.105
2009-06-12,462.729
2009-06-15,455.201
2009-06-16,456.275
2009-06-17,437.259
2009-06-18,439.666
2009-06-19,437.458
2009-06-22,424.74
2009-06-23,426.312
2009-06-24,437.294
2009-06-25,435.5
2009-06-26,444.62
2009-06-29,449.629
2009-06-30,447.596
2009-07-01,456.442
2009-07-02,447.415
2009-07-03,442.519
2009-07-06,430.51
2009-07-07,432.999
2009-07-08,420.799
2009-07-09,422.418
2009-07-10,414.605
2009-07-13,421.281
2009-07-14,426.22
2009-07-15,442.04
2009-07-16,443.358
2009-07-17,444.085
2009-07-20,452.462
2009-07-21,457.979
2009-07-22,457.53
2009-07-23,463.908
2009-07-24,462.346
2009-07-27,466.507
2009-07-28,460.902
2009-07-29,458.47
2009-07-30,467.175
2009-07-31,471.919
2009-08-03,486.482
2009-08-04,483.349
2009-08-05,483.574
2009-08-06,485.711
2009-08-07,482.254
2009-08-10,483.495
2009-08-11,478.689
2009-08-12,485.757
2009-08-13,493.043
2009-08-14,493.826
2009-08-17,475.407
2009-08-18,483.33
2009-08-19,484.703
2009-08-20,491.187
2009-08-21,501.276
2009-08-24,514.503
2009-08-25,515.886
2009-08-26,513.184
2009-08-27,509.21
2009-08-28,515.66
2009-08-31,508.199
2009-09-01,497.216
2009-09-02,487.203
2009-09-03,493.11
2009-09-04,497.598
2009-09-07,509.978
2009-09-08,518.785
2009-09-09,527.333
2009-09-10,527.575
2009-09-11,532.276
2009-09-14,531.583
2009-09-15,536.359
2009-09-16,547.747
2009-09-17,551.642
2009-09-18,550.568
2009-09-21,537.811
2009-09-22,545.587
2009-09-23,544.815
2009-09-24,538.301
2009-09-25,535.149
2009-09-28,537.963
2009-09-29,536.174
2009-09-30,540.647
2009-10-01,533.785
2009-10-02,527.269
2009-10-05,530.639
2009-10-06,547.909
2009-10-07,545.696
2009-10-08,555.371
2009-10-09,558.166
2009-10-12,570.076
2009-10-13,565.791
2009-10-14,576.963
2009-10-15,579.529
2009-10-16,575.172
2009-10-19,579.824
2009-10-20,576.63
2009-10-21,572.601
2009-10-22,564.634
2009-10-23,560.344
2009-10-26,544.17
2009-10-27,531.775
2009-10-28,517.345
2009-10-29,538.072
2009-10-30,522.194
2009-11-02,525.392
2009-11-03,511.47
2009-11-04,529.161
2009-11-05,535.49
2009-11-06,533.448
2009-11-09,543.178
2009-11-10,538.255
2009-11-11,543.283
2009-11-12,543.348
2009-11-13,545.563
2009-11-16,554.287
2009-11-17,546.943
2009-11-18,550.106
2009-11-19,536.574
2009-11-20,529.287
2009-11-23,543.332
2009-11-24,537.762
2009-11-25,538.757
2009-11-26,519.536
2009-11-27,529.814
2009-11-30,523.797
2009-12-01,538.197
2009-12-02,535.355
2009-12-03,536.141
2009-12-04,531.251
2009-12-07,529.954
2009-12-08,521.908
2009-12-09,516.282
2009-12-10,517.155
2009-12-11,513.308
2009-12-14,516.684
2009-12-15,513.318
2009-12-16,517.949
2009-12-17,506.353
2009-12-18,501.912
2009-12-21,505.013
2009-12-22,504.455
2009-12-23,509.763
2009-12-24,510.635
2009-12-25,510.635
2009-12-28,517.049
2009-12-29,518.675
2009-12-30,515.575
2009-12-31,517.251
2010-01-01,517.251
2010-01-04,527.747
2010-01-05,529.819
2010-01-06,530.41
2010-01-07,527.854
2010-01-08,528.639
2010-01-11,535.033
2010-01-12,532.423
2010-01-13,532.474
2010-01-14,533.661
2010-01-15,527.175
2010-01-18,530.241
2010-01-19,529.211
2010-01-20,514.615
2010-01-21,508.915
2010-01-22,505.495
2010-01-25,507.464
2010-01-26,502.912
2010-01-27,498.418
2010-01-28,494.239
2010-01-29,492.959
2010-02-01,496.807
2010-02-02,504.375
2010-02-03,499.228
2010-02-04,480.089
2010-02-05,465.544
2010-02-08,465.629
2010-02-09,466.739
2010-02-10,469.211
2010-02-11,463.018
2010-02-12,461.989
2010-02-15,462.28
2010-02-16,468.608
2010-02-17,471.479
2010-02-18,469.71
2010-02-19,465.497
2010-02-22,469.04
2010-02-23,463.968
2010-02-24,461.877
2010-02-25,452.303
2010-02-26,461.949
2010-03-01,459.953
2010-03-02,464.796
2010-03-03,476.614
2010-03-04,475.638
2010-03-05,481.756
2010-03-08,483.864
2010-03-09,481.45
2010-03-10,487.765
2010-03-11,488.383
2010-03-12,490.825
2010-03-15,485.486
2010-03-16,494.311
2010-03-17,495.083
2010-03-18,488.907
2010-03-19,486.485
2010-03-22,486.357
2010-03-23,488.936
2010-03-24,482.267
2010-03-25,487.181
2010-03-26,489.704
2010-03-29,493.515
2010-03-30,490.14
2010-03-31,492.039
2010-04-01,497.317
2010-04-02,497.317
2010-04-05,496.178
2010-04-06,493.912
2010-04-07,491.286
2010-04-08,488.992
2010-04-09,495.661
2010-04-12,503.942
2010-04-13,500.56
2010-04-14,507.613
2010-04-15,508.038
2010-04-16,502.515
2010-04-19,493.5
2010-04-20,501.207
2010-04-21,499.513
2010-04-22,489.098
2010-04-23,496.179
2010-04-26,494.611
2010-04-27,483.284
2010-04-28,469.294
2010-04-29,476.518
2010-04-30,479.77
2010-05-03,479.234
2010-05-04,457.633
2010-05-05,441.245
2010-05-06,425.198
2010-05-07,412.133
2010-05-10,442.917
2010-05-11,433.308
2010-05-12,441.44
2010-05-13,434.797
2010-05-14,414.958
2010-05-17,406.265
2010-05-18,413.051
2010-05-19,401.242
2010-05-20,395.305
2010-05-21,403.921
2010-05-24,395.711
2010-05-25,379.307
2010-05-26,385.62
2010-05-27,398.992
2010-05-28,400.716
2010-05-31,400.805
2010-06-01,399.038
2010-06-02,393.813
2010-06-03,397.595
2010-06-04,381.35
2010-06-07,373.568
2010-06-08,370.851
2010-06-09,379.555
2010-06-10,387.717
2010-06-11,392.22
2010-06-14,405.9
2010-06-15,410.151
2010-06-16,408.423
2010-06-17,410.109
2010-06-18,413.294
2010-06-21,412.084
2010-06-22,406.284
2010-06-23,400.242
2010-06-24,394.518
2010-06-25,391.579
2010-06-28,396.843
2010-06-29,378.609
2010-06-30,382.18
2010-07-01,379.965
2010-07-02,386.336
2010-07-05,383.739
2010-07-06,395.5
2010-07-07,401.318
2010-07-08,406.475
2010-07-09,405.09
2010-07-12,403.502
2010-07-13,410.35
2010-07-14,411.17
2010-07-15,412.734
2010-07-16,409.361
2010-07-19,406.976
2010-07-20,400.459
2010-07-21,400.586
2010-07-22,410.743
2010-07-23,406.146
2010-07-26,413.877
2010-07-27,419.438
2010-07-28,420.746
2010-07-29,423.958
2010-07-30,419.339
2010-08-02,430.912
2010-08-03,431.23
2010-08-04,427.941
2010-08-05,426.557
2010-08-06,429.846
2010-08-09,431.466
2010-08-10,421.873
2010-08-11,405.711
2010-08-12,399.256
2010-08-13,396.264
2010-08-16,399.041
2010-08-17,405.823
2010-08-18,403.499
2010-08-19,399.356
2010-08-20,389.022
2010-08-23,389.734
2010-08-24,383.946
2010-08-25,380.058
2010-08-26,386.146
2010-08-27,389.614
2010-08-30,389.968
2010-08-31,390.067
2010-09-01,403.486
2010-09-02,404.392
2010-09-03,406.979
2010-09-06,409.097
2010-09-07,400.24
2010-09-08,403.59
2010-09-09,407.058
2010-09-10,406.186
2010-09-13,412.781
2010-09-14,415.831
2010-09-15,416.058
2010-09-16,416.619
2010-09-17,413.415
2010-09-20,418.178
2010-09-21,422.293
