Date,DENMARK LARGE CAP Large Cap
2005-11-10,624.198
2005-11-11,621.237
2005-11-14,626.471
2005-11-15,621.019
2005-11-16,622.405
2005-11-17,628.819
2005-11-18,632.809
2005-11-21,639.592
2005-11-22,640.879
2005-11-23,646.205
2005-11-24,639.336
2005-11-25,643.297
2005-11-28,647.241
2005-11-29,637.261
2005-11-30,640.015
2005-12-01,646.281
2005-12-02,655.578
2005-12-05,659.692
2005-12-06,674.306
2005-12-07,674.104
2005-12-08,674.304
2005-12-09,672.434
2005-12-12,675.55
2005-12-13,668.054
2005-12-14,671.926
2005-12-15,669.888
2005-12-16,675.619
2005-12-19,679.48
2005-12-20,672.926
2005-12-21,673.657
2005-12-22,676.882
2005-12-23,690.92
2005-12-26,690.92
2005-12-27,694.572
2005-12-28,695.089
2005-12-29,695.223
2005-12-30,690.106
2006-01-02,699.261
2006-01-03,704.755
2006-01-04,711.479
2006-01-05,700.949
2006-01-06,697.261
2006-01-09,698.08
2006-01-10,692.22
2006-01-11,699.83
2006-01-12,702.265
2006-01-13,696.213
2006-01-16,701.405
2006-01-17,691.153
2006-01-18,685.896
2006-01-19,689.791
2006-01-20,679.701
2006-01-23,680.483
2006-01-24,689.476
2006-01-25,684.512
2006-01-26,684.257
2006-01-27,683.705
2006-01-30,687.055
2006-01-31,681.38
2006-02-01,691.567
2006-02-02,699.118
2006-02-03,690.296
2006-02-06,686.832
2006-02-07,674.359
2006-02-08,675.367
2006-02-09,669.674
2006-02-10,659.238
2006-02-13,667.364
2006-02-14,665.396
2006-02-15,662.55
2006-02-16,665.666
2006-02-17,668.699
2006-02-20,672.515
2006-02-21,673.822
2006-02-22,673.829
2006-02-23,671.103
2006-02-24,675.163
2006-02-27,679.83
2006-02-28,674.173
2006-03-01,678.96
2006-03-02,682.867
2006-03-03,688.153
2006-03-06,689.279
2006-03-07,673.456
2006-03-08,670.431
2006-03-09,679.223
2006-03-10,681.354
2006-03-13,689.247
2006-03-14,695.729
2006-03-15,709.104
2006-03-16,716.011
2006-03-17,712.599
2006-03-20,720.536
2006-03-21,714.05
2006-03-22,719.088
2006-03-23,709.737
2006-03-24,712.213
2006-03-27,722.074
2006-03-28,724.222
2006-03-29,684.415
2006-03-30,688.671
2006-03-31,692.592
2006-04-03,701.403
2006-04-04,708.982
2006-04-05,717.234
2006-04-06,723.501
2006-04-07,717.113
2006-04-10,716.766
2006-04-11,710.966
2006-04-12,698.884
2006-04-13,697.593
2006-04-14,697.593
2006-04-17,708.694
2006-04-18,708.98
2006-04-19,707.439
2006-04-20,704.66
2006-04-21,718.734
2006-04-24,719.894
2006-04-25,726.952
2006-04-26,727.932
2006-04-27,727.074
2006-04-28,722.036
2006-05-01,728.491
2006-05-02,734.485
2006-05-03,727.734
2006-05-04,733.865
2006-05-05,744.098
2006-05-08,752.245
2006-05-09,767.834
2006-05-10,769.949
2006-05-11,759.173
2006-05-12,763.168
2006-05-15,734.519
2006-05-16,740.704
2006-05-17,719.331
2006-05-18,711.742
2006-05-19,709.137
2006-05-22,696.218
2006-05-23,711.01
2006-05-24,695.909
2006-05-25,696.833
2006-05-26,693.84
2006-05-29,708.55
2006-05-30,700.738
2006-05-31,689.728
2006-06-01,690.952
2006-06-02,706.052
2006-06-05,706.64
2006-06-06,688.361
2006-06-07,686.731
2006-06-08,661.053
2006-06-09,672.735
2006-06-12,666.616
2006-06-13,641.654
2006-06-14,646.058
2006-06-15,657.476
2006-06-16,653.368
2006-06-19,662.657
2006-06-20,659.806
2006-06-21,662.948
2006-06-22,666.286
2006-06-23,660.51
2006-06-26,670.915
2006-06-27,650.571
2006-06-28,651.859
2006-06-29,661.026
2006-06-30,686.216
2006-07-03,686.982
2006-07-04,686.132
2006-07-05,672.23
2006-07-06,677.614
2006-07-07,682.147
2006-07-10,678.708
2006-07-11,680.406
2006-07-12,678.746
2006-07-13,671.557
2006-07-14,666.768
2006-07-17,647.939
2006-07-18,649.896
2006-07-19,651.409
2006-07-20,665.534
2006-07-21,666.516
2006-07-24,669.596
2006-07-25,667.202
2006-07-26,667.506
2006-07-27,675.155
2006-07-28,678.052
2006-07-31,673.436
2006-08-01,673.592
2006-08-02,699.577
2006-08-03,701.545
2006-08-04,706.031
2006-08-07,700.622
2006-08-08,699.292
2006-08-09,698.445
2006-08-10,695.624
2006-08-11,693.687
2006-08-14,702.271
2006-08-15,712.778
2006-08-16,711.28
2006-08-17,711.43
2006-08-18,713.284
2006-08-21,716.723
2006-08-22,715.634
2006-08-23,712.689
2006-08-24,711.294
2006-08-25,712.773
2006-08-28,714.538
2006-08-29,723.169
2006-08-30,743.626
2006-08-31,740.26
2006-09-01,734.824
2006-09-04,735.474
2006-09-05,730.752
2006-09-06,740.886
2006-09-07,733.801
2006-09-08,734.246
2006-09-11,731.65
2006-09-12,730.685
2006-09-13,741.907
2006-09-14,748.214
2006-09-15,736.003
2006-09-18,738.93
2006-09-19,737.258
2006-09-20,737.607
2006-09-21,745.354
2006-09-22,745.035
2006-09-25,746.239
2006-09-26,750.147
2006-09-27,758.893
2006-09-28,753.738
2006-09-29,752.961
2006-10-02,760.369
2006-10-03,759.728
2006-10-04,759.273
2006-10-05,762.008
2006-10-06,750.31
2006-10-09,759.152
2006-10-10,764.174
2006-10-11,766.572
2006-10-12,770.084
2006-10-13,765.56
2006-10-16,767.95
2006-10-17,768.196
2006-10-18,769.339
2006-10-19,777.605
2006-10-20,778.901
2006-10-23,788.451
2006-10-24,780.59
2006-10-25,794.649
2006-10-26,797.718
2006-10-27,783.907
2006-10-30,777.56
2006-10-31,788.399
2006-11-01,797.59
2006-11-02,794.468
2006-11-03,799.507
2006-11-06,811.426
2006-11-07,814.371
2006-11-08,817.074
2006-11-09,811.584
2006-11-10,808.486
2006-11-13,800.517
2006-11-14,798.014
2006-11-15,798.603
2006-11-16,795.623
2006-11-17,794.325
2006-11-20,791.55
2006-11-21,798.961
2006-11-22,807.417
2006-11-23,805.911
2006-11-24,813.239
2006-11-27,807.115
2006-11-28,793.085
2006-11-29,809.394
2006-11-30,814.051
2006-12-01,809.667
2006-12-04,818.973
2006-12-05,829.792
2006-12-06,826.812
2006-12-07,824.767
2006-12-08,826.634
2006-12-11,822.877
2006-12-12,825.363
2006-12-13,824.38
2006-12-14,833.023
2006-12-15,832.607
2006-12-18,832.293
2006-12-19,830.7
2006-12-20,824.522
2006-12-21,823.268
2006-12-22,828.708
2006-12-25,828.708
2006-12-26,827.336
2006-12-27,832.083
2006-12-28,835.249
2006-12-29,840.28
2007-01-01,840.28
2007-01-02,858.403
2007-01-03,851.411
2007-01-04,830.372
2007-01-05,827.13
2007-01-08,829.864
2007-01-09,839.156
2007-01-10,831.687
2007-01-11,828.448
2007-01-12,834.498
2007-01-15,848.773
2007-01-16,851.012
2007-01-17,853.952
2007-01-18,855.265
2007-01-19,857.471
2007-01-22,859.471
2007-01-23,862.376
2007-01-24,866.166
2007-01-25,858.912
2007-01-26,854.11
2007-01-29,853.747
2007-01-30,859.26
2007-01-31,876.601
2007-02-01,882.17
2007-02-02,895.656
2007-02-05,891.976
2007-02-06,903.118
2007-02-07,919.969
2007-02-08,908.817
2007-02-09,920.308
2007-02-12,914.141
2007-02-13,917.43
2007-02-14,932.81
2007-02-15,939.841
2007-02-16,939.597
2007-02-19,939.37
2007-02-20,930.889
2007-02-21,921.551
2007-02-22,923.244
2007-02-23,931.375
2007-02-26,910.752
2007-02-27,896.949
2007-02-28,884.371
2007-03-01,869.271
2007-03-02,880.621
2007-03-05,860.791
2007-03-06,865.218
2007-03-07,870.212
2007-03-08,881.065
2007-03-09,883.529
2007-03-12,890.364
2007-03-13,885.326
2007-03-14,867.148
2007-03-15,868.29
2007-03-16,868.772
2007-03-19,881.32
2007-03-20,883.491
2007-03-21,891.701
2007-03-22,912.691
2007-03-23,908.129
2007-03-26,908.459
2007-03-27,911.148
2007-03-28,906.213
2007-03-29,922.209
2007-03-30,920.605
2007-04-02,923.606
2007-04-03,930.14
2007-04-04,933.712
2007-04-05,937.995
2007-04-06,937.995
2007-04-09,933.043
2007-04-10,946.437
2007-04-11,939.908
2007-04-12,938.874
2007-04-13,951.632
2007-04-16,971.612
2007-04-17,972.107
2007-04-18,980.581
2007-04-19,988.49
2007-04-20,990.256
2007-04-23,988.92
2007-04-24,978.96
2007-04-25,985.078
2007-04-26,985.162
2007-04-27,984.517
2007-04-30,979.136
2007-05-01,968.213
2007-05-02,993.839
2007-05-03,990.608
2007-05-04,992.197
2007-05-07,995.561
2007-05-08,984.938
2007-05-09,987.854
2007-05-10,982.424
2007-05-11,980.741
2007-05-14,976.028
2007-05-15,971.03
2007-05-16,964.004
2007-05-17,958.193
2007-05-18,970.768
2007-05-21,976.15
2007-05-22,980.247
2007-05-23,1000.098
2007-05-24,991.893
2007-05-25,988.197
2007-05-28,988.197
2007-05-29,997.061
2007-05-30,989.663
2007-05-31,1000.0
2007-06-01,998.749
2007-06-04,1009.448
2007-06-05,1012.372
2007-06-06,983.034
2007-06-07,966.327
2007-06-08,952.831
2007-06-11,962.59
2007-06-12,950.657
2007-06-13,951.511
2007-06-14,961.925
2007-06-15,972.818
2007-06-18,961.688
2007-06-19,974.434
2007-06-20,977.232
2007-06-21,987.123
2007-06-22,979.407
2007-06-25,981.747
2007-06-26,980.295
2007-06-27,968.676
2007-06-28,974.049
2007-06-29,992.727
2007-07-02,1006.098
2007-07-03,1023.902
2007-07-04,1028.537
2007-07-05,1031.876
2007-07-06,1032.927
2007-07-09,1040.182
2007-07-10,1031.674
2007-07-11,1047.417
2007-07-12,1048.101
2007-07-13,1053.735
2007-07-16,1053.769
2007-07-17,1059.191
2007-07-18,1062.855
2007-07-19,1066.195
2007-07-20,1064.787
2007-07-23,1063.929
2007-07-24,1058.914
2007-07-25,1049.077
2007-07-26,1028.711
2007-07-27,1005.536
2007-07-30,1012.279
2007-07-31,1024.312
2007-08-01,1014.17
2007-08-02,1030.215
2007-08-03,1036.952
2007-08-06,1040.844
2007-08-07,1046.487
2007-08-08,1055.272
2007-08-09,1011.031
2007-08-10,983.927
2007-08-13,997.932
2007-08-14,996.395
2007-08-15,973.511
2007-08-16,931.325
2007-08-17,952.137
2007-08-20,984.664
2007-08-21,971.258
2007-08-22,1007.975
2007-08-23,1019.659
2007-08-24,1023.931
2007-08-27,1034.265
2007-08-28,1008.884
2007-08-29,1011.589
2007-08-30,1019.08
2007-08-31,1027.865
2007-09-03,1030.49
2007-09-04,1041.237
2007-09-05,1031.96
2007-09-06,1029.627
2007-09-07,1014.683
2007-09-10,1001.756
2007-09-11,1029.968
2007-09-12,1033.669
2007-09-13,1043.676
2007-09-14,1041.16
2007-09-17,1020.655
2007-09-18,1026.205
2007-09-19,1051.024
2007-09-20,1052.481
2007-09-21,1046.308
2007-09-24,1049.387
2007-09-25,1047.669
2007-09-26,1056.524
2007-09-27,1069.933
2007-09-28,1073.137
2007-10-01,1097.639
2007-10-02,1092.16
2007-10-03,1083.528
2007-10-04,1073.658
2007-10-05,1071.823
2007-10-08,1058.64
2007-10-09,1074.725
2007-10-10,1086.318
2007-10-11,1091.094
2007-10-12,1071.34
2007-10-15,1075.812
2007-10-16,1068.929
2007-10-17,1069.204
2007-10-18,1056.724
2007-10-19,1049.94
2007-10-22,1029.068
2007-10-23,1056.933
2007-10-24,1043.128
2007-10-25,1046.921
2007-10-26,1067.389
2007-10-29,1070.656
2007-10-30,1081.165
2007-10-31,1112.671
2007-11-01,1090.48
2007-11-02,1082.203
2007-11-05,1081.069
2007-11-06,1085.225
2007-11-07,1098.539
2007-11-08,1096.584
2007-11-09,1091.986
2007-11-12,1074.69
2007-11-13,1079.499
2007-11-14,1089.84
2007-11-15,1078.105
2007-11-16,1060.662
2007-11-19,1038.965
2007-11-20,1048.945
2007-11-21,1018.649
2007-11-22,1022.871
2007-11-23,1052.125
2007-11-26,1050.522
2007-11-27,1035.347
2007-11-28,1047.495
2007-11-29,1056.11
2007-11-30,1052.678
2007-12-03,1072.885
2007-12-04,1075.655
2007-12-05,1066.841
2007-12-06,1054.239
2007-12-07,1064.329
2007-12-10,1073.253
2007-12-11,1073.626
2007-12-12,1071.595
2007-12-13,1039.254
2007-12-14,1024.662
2007-12-17,1005.634
2007-12-18,995.362
2007-12-19,999.547
2007-12-20,1006.818
2007-12-21,1021.107
2007-12-24,1023.502
2007-12-25,1023.502
2007-12-26,1030.724
2007-12-27,1019.4
2007-12-28,1034.495
2007-12-31,1028.714
2008-01-01,1028.714
2008-01-02,1022.154
2008-01-03,1003.123
2008-01-04,981.364
2008-01-07,984.648
2008-01-08,1001.029
2008-01-09,988.186
2008-01-10,989.406
2008-01-11,977.301
2008-01-14,1001.559
2008-01-15,959.572
2008-01-16,925.768
2008-01-17,924.4
2008-01-18,918.365
2008-01-21,868.504
2008-01-22,904.563
2008-01-23,882.52
2008-01-24,905.286
2008-01-25,913.485
2008-01-28,904.05
2008-01-29,923.213
2008-01-30,944.899
2008-01-31,949.99
2008-02-01,963.015
2008-02-04,972.967
2008-02-05,949.998
2008-02-06,940.421
2008-02-07,929.613
2008-02-08,929.028
2008-02-11,943.894
2008-02-12,974.744
2008-02-13,977.727
2008-02-14,991.534
2008-02-15,977.236
2008-02-18,984.757
2008-02-19,1009.569
2008-02-20,983.623
2008-02-21,1009.177
2008-02-22,1010.955
2008-02-25,1038.369
2008-02-26,1033.592
2008-02-27,1049.801
2008-02-28,1053.677
2008-02-29,1039.664
2008-03-03,1031.296
2008-03-04,1023.986
2008-03-05,1044.662
2008-03-06,1040.937
2008-03-07,1028.538
2008-03-10,1006.578
2008-03-11,1007.224
2008-03-12,1025.436
2008-03-13,1034.045
2008-03-14,1024.921
2008-03-17,1008.179
2008-03-18,1040.228
2008-03-19,1015.728
2008-03-20,1001.023
2008-03-21,1001.023
2008-03-24,999.598
2008-03-25,1041.734
2008-03-26,1050.623
2008-03-27,1058.715
2008-03-28,1057.175
2008-03-31,1068.507
2008-04-01,1067.015
2008-04-02,1072.479
2008-04-03,1065.798
2008-04-04,1078.66
2008-04-07,1095.539
2008-04-08,1101.776
2008-04-09,1083.0
2008-04-10,1078.272
2008-04-11,1057.749
2008-04-14,1051.486
2008-04-15,1057.957
2008-04-16,1079.946
2008-04-17,1072.588
2008-04-18,1060.91
2008-04-21,1047.948
2008-04-22,1040.579
2008-04-23,1025.681
2008-04-24,1026.983
2008-04-25,1045.053
2008-04-28,1017.945
2008-04-29,1005.683
2008-04-30,1034.842
2008-05-01,1027.011
2008-05-02,1023.924
2008-05-05,1039.001
2008-05-06,1039.719
2008-05-07,1025.19
2008-05-08,1026.602
2008-05-09,1020.5
2008-05-12,1024.984
2008-05-13,1032.931
2008-05-14,1033.307
2008-05-15,1070.101
2008-05-16,1090.446
2008-05-19,1086.395
2008-05-20,1081.931
2008-05-21,1085.98
2008-05-22,1061.226
2008-05-23,1064.499
2008-05-26,1061.173
2008-05-27,1056.477
2008-05-28,1061.96
2008-05-29,1051.694
2008-05-30,1057.996
2008-06-02,1048.239
2008-06-03,1053.092
2008-06-04,1045.786
2008-06-05,1051.722
2008-06-06,1052.892
2008-06-09,1055.334
2008-06-10,1024.618
2008-06-11,1015.383
2008-06-12,1008.163
2008-06-13,1008.993
2008-06-16,1020.682
2008-06-17,1049.471
2008-06-18,1031.546
2008-06-19,1032.458
2008-06-20,1036.128
2008-06-23,1020.734
2008-06-24,1016.498
2008-06-25,1032.889
2008-06-26,1033.284
2008-06-27,1013.828
2008-06-30,1011.847
2008-07-01,1001.19
2008-07-02,1011.562
2008-07-03,975.333
2008-07-04,970.65
2008-07-07,976.426
2008-07-08,944.059
2008-07-09,980.539
2008-07-10,980.372
2008-07-11,966.941
2008-07-14,971.774
2008-07-15,947.522
2008-07-16,937.419
2008-07-17,970.847
2008-07-18,953.929
2008-07-21,970.718
2008-07-22,966.273
2008-07-23,973.171
2008-07-24,956.476
2008-07-25,956.953
2008-07-28,952.865
2008-07-29,951.203
2008-07-30,969.013
2008-07-31,983.634
2008-08-01,967.979
2008-08-04,961.139
2008-08-05,965.937
2008-08-06,972.822
2008-08-07,955.212
2008-08-08,942.679
2008-08-11,941.562
2008-08-12,931.967
2008-08-13,907.309
2008-08-14,927.546
2008-08-15,935.492
2008-08-18,932.215
2008-08-19,907.611
2008-08-20,917.037
2008-08-21,937.655
2008-08-22,940.439
2008-08-25,934.156
2008-08-26,921.505
2008-08-27,941.176
2008-08-28,956.018
2008-08-29,952.546
2008-09-01,941.745
2008-09-02,939.992
2008-09-03,913.408
2008-09-04,885.816
2008-09-05,851.45
2008-09-08,871.162
2008-09-09,847.293
2008-09-10,831.995
2008-09-11,809.07
2008-09-12,847.11
2008-09-15,822.077
2008-09-16,804.975
2008-09-17,802.463
2008-09-18,815.031
2008-09-19,873.936
2008-09-22,880.908
2008-09-23,865.259
2008-09-24,861.117
2008-09-25,870.66
2008-09-26,840.796
2008-09-29,782.128
2008-09-30,740.411
2008-10-01,748.398
2008-10-02,710.664
2008-10-03,741.696
2008-10-06,641.131
2008-10-07,640.338
2008-10-08,606.802
2008-10-09,610.522
2008-10-10,559.177
2008-10-13,627.557
2008-10-14,653.202
2008-10-15,614.499
2008-10-16,577.175
2008-10-17,602.656
2008-10-20,625.07
2008-10-21,603.503
2008-10-22,543.945
2008-10-23,524.014
2008-10-24,485.692
2008-10-27,465.204
2008-10-28,462.409
2008-10-29,512.477
2008-10-30,534.824
2008-10-31,543.667
2008-11-03,558.689
2008-11-04,618.288
2008-11-05,593.504
2008-11-06,545.097
2008-11-07,542.166
2008-11-10,564.762
2008-11-11,533.419
2008-11-12,511.243
2008-11-13,509.947
2008-11-14,515.475
2008-11-17,506.106
2008-11-18,498.805
2008-11-19,480.397
2008-11-20,451.773
2008-11-21,439.912
2008-11-24,477.461
2008-11-25,495.891
2008-11-26,485.635
2008-11-27,506.032
2008-11-28,508.474
2008-12-01,492.371
2008-12-02,497.47
2008-12-03,497.681
2008-12-04,501.844
2008-12-05,486.775
2008-12-08,524.457
2008-12-09,529.131
2008-12-10,518.498
2008-12-11,518.173
2008-12-12,514.065
2008-12-15,528.145
2008-12-16,529.013
2008-12-17,551.296
2008-12-18,553.855
2008-12-19,532.602
2008-12-22,529.36
2008-12-23,527.934
2008-12-24,529.797
2008-12-25,529.797
2008-12-26,532.31
2008-12-29,538.424
2008-12-30,533.684
2008-12-31,525.142
2009-01-01,525.142
2009-01-02,552.853
2009-01-05,576.856
2009-01-06,570.805
2009-01-07,565.202
2009-01-08,574.39
2009-01-09,568.477
2009-01-12,563.205
2009-01-13,547.631
2009-01-14,514.019
2009-01-15,518.253
2009-01-16,534.731
2009-01-19,522.878
2009-01-20,504.135
2009-01-21,505.523
2009-01-22,503.421
2009-01-23,489.222
2009-01-26,519.326
2009-01-27,516.171
2009-01-28,528.373
2009-01-29,519.289
2009-01-30,520.44
2009-02-02,511.002
2009-02-03,525.295
2009-02-04,529.18
2009-02-05,511.647
2009-02-06,525.308
2009-02-09,535.961
2009-02-10,528.373
2009-02-11,513.713
2009-02-12,512.988
2009-02-13,532.092
2009-02-16,524.265
2009-02-17,503.363
2009-02-18,492.975
2009-02-19,499.578
2009-02-20,486.777
2009-02-23,495.028
2009-02-24,483.755
2009-02-25,472.645
2009-02-26,488.922
2009-02-27,467.718
2009-03-02,445.718
2009-03-03,433.444
2009-03-04,445.084
2009-03-05,426.045
2009-03-06,414.696
2009-03-09,417.047
2009-03-10,432.978
2009-03-11,445.06
2009-03-12,440.875
2009-03-13,445.954
2009-03-16,455.683
2009-03-17,457.539
2009-03-18,457.932
2009-03-19,477.982
2009-03-20,472.547
2009-03-23,475.273
2009-03-24,480.348
2009-03-25,486.68
2009-03-26,501.219
2009-03-27,487.534
2009-03-30,476.349
2009-03-31,476.496
2009-04-01,500.84
2009-04-02,522.345
2009-04-03,495.862
2009-04-06,505.043
2009-04-07,488.591
2009-04-08,480.89
2009-04-09,480.105
2009-04-10,480.105
2009-04-13,484.195
2009-04-14,492.752
2009-04-15,483.663
2009-04-16,512.308
2009-04-17,525.074
2009-04-20,508.9
2009-04-21,505.189
2009-04-22,522.332
2009-04-23,531.329
2009-04-24,547.963
2009-04-27,538.836
2009-04-28,535.099
2009-04-29,558.508
2009-04-30,568.697
2009-05-01,578.72
2009-05-04,609.077
2009-05-05,608.211
2009-05-06,617.326
2009-05-07,622.16
2009-05-08,625.483
2009-05-11,639.567
2009-05-12,631.06
2009-05-13,618.365
2009-05-14,618.87
2009-05-15,630.778
2009-05-18,642.497
2009-05-19,656.292
2009-05-20,671.697
2009-05-21,670.964
2009-05-22,681.755
2009-05-25,673.571
2009-05-26,661.779
2009-05-27,660.169
2009-05-28,644.027
2009-05-29,650.348
2009-06-01,650.434
2009-06-02,666.607
2009-06-03,653.947
2009-06-04,659.109
2009-06-05,650.747
2009-06-08,635.439
2009-06-09,656.199
2009-06-10,668.007
2009-06-11,676.898
2009-06-12,671.636
2009-06-15,661.861
2009-06-16,659.709
2009-06-17,638.858
2009-06-18,651.49
2009-06-19,652.44
2009-06-22,629.289
2009-06-23,627.602
2009-06-24,651.831
2009-06-25,635.861
2009-06-26,628.433
2009-06-29,654.361
2009-06-30,654.73
2009-07-01,668.877
2009-07-02,655.239
2009-07-03,644.81
2009-07-06,634.798
2009-07-07,637.293
2009-07-08,630.711
2009-07-09,632.818
2009-07-10,628.228
2009-07-13,628.254
2009-07-14,632.328
2009-07-15,650.983
2009-07-16,657.771
2009-07-17,663.92
2009-07-20,674.709
2009-07-21,684.6
2009-07-22,682.356
2009-07-23,695.051
2009-07-24,694.495
2009-07-27,697.587
2009-07-28,697.908
2009-07-29,667.919
2009-07-30,690.487
2009-07-31,697.066
2009-08-03,719.203
2009-08-04,722.038
2009-08-05,730.397
2009-08-06,734.332
2009-08-07,721.824
2009-08-10,720.315
2009-08-11,710.498
2009-08-12,724.091
2009-08-13,744.569
2009-08-14,745.583
2009-08-17,728.376
2009-08-18,723.252
2009-08-19,721.559
2009-08-20,736.253
2009-08-21,753.682
2009-08-24,762.367
2009-08-25,768.689
2009-08-26,756.701
2009-08-27,754.986
2009-08-28,770.523
2009-08-31,761.33
2009-09-01,759.839
2009-09-02,731.9
2009-09-03,732.62
2009-09-04,746.236
2009-09-07,757.135
2009-09-08,769.614
2009-09-09,774.848
2009-09-10,775.256
2009-09-11,773.185
2009-09-14,770.275
2009-09-15,765.857
2009-09-16,783.077
2009-09-17,777.334
2009-09-18,778.07
2009-09-21,772.205
2009-09-22,787.184
2009-09-23,775.157
2009-09-24,749.264
2009-09-25,754.242
2009-09-28,762.745
2009-09-29,756.815
2009-09-30,760.854
2009-10-01,749.048
2009-10-02,738.809
2009-10-05,738.6
2009-10-06,754.832
2009-10-07,748.519
2009-10-08,753.114
2009-10-09,746.694
2009-10-12,756.304
2009-10-13,750.209
2009-10-14,769.158
2009-10-15,773.955
2009-10-16,773.414
2009-10-19,781.268
2009-10-20,780.608
2009-10-21,786.952
2009-10-22,774.586
2009-10-23,781.083
2009-10-26,766.545
2009-10-27,766.042
2009-10-28,748.716
2009-10-29,750.774
2009-10-30,743.181
2009-11-02,752.24
2009-11-03,744.363
2009-11-04,757.898
2009-11-05,768.019
2009-11-06,764.988
2009-11-09,783.116
2009-11-10,778.71
2009-11-11,785.932
2009-11-12,770.461
2009-11-13,768.197
2009-11-16,785.643
2009-11-17,770.48
2009-11-18,782.568
2009-11-19,766.947
2009-11-20,763.609
2009-11-23,779.719
2009-11-24,762.879
2009-11-25,766.649
2009-11-26,757.838
2009-11-27,759.114
2009-11-30,762.509
2009-12-01,780.896
2009-12-02,794.281
2009-12-03,788.346
2009-12-04,783.72
2009-12-07,775.985
2009-12-08,762.886
2009-12-09,761.927
2009-12-10,755.408
2009-12-11,750.308
2009-12-14,745.348
2009-12-15,741.073
2009-12-16,750.773
2009-12-17,732.034
2009-12-18,728.833
2009-12-21,723.14
2009-12-22,724.173
2009-12-23,730.292
2009-12-24,731.524
2009-12-25,731.524
2009-12-28,730.465
2009-12-29,735.27
2009-12-30,730.754
2009-12-31,733.185
2010-01-01,733.185
2010-01-04,763.254
2010-01-05,752.665
2010-01-06,756.143
2010-01-07,763.017
2010-01-08,769.712
2010-01-11,799.579
2010-01-12,792.282
2010-01-13,791.671
2010-01-14,801.453
2010-01-15,789.453
2010-01-18,792.606
2010-01-19,789.379
2010-01-20,770.737
2010-01-21,751.625
2010-01-22,750.488
2010-01-25,760.472
2010-01-26,755.682
2010-01-27,757.228
2010-01-28,754.74
2010-01-29,760.208
2010-02-01,769.45
2010-02-02,768.44
2010-02-03,776.079
2010-02-04,760.399
2010-02-05,744.535
2010-02-08,735.781
2010-02-09,747.404
2010-02-10,740.022
2010-02-11,741.531
2010-02-12,747.338
2010-02-15,746.957
2010-02-16,758.495
2010-02-17,762.81
2010-02-18,764.079
2010-02-19,759.198
2010-02-22,766.85
2010-02-23,759.4
2010-02-24,764.049
2010-02-25,748.247
2010-02-26,754.092
2010-03-01,759.011
2010-03-02,767.424
2010-03-03,783.085
2010-03-04,770.026
2010-03-05,783.806
2010-03-08,788.132
2010-03-09,782.368
2010-03-10,797.151
2010-03-11,791.016
2010-03-12,795.459
2010-03-15,786.655
2010-03-16,807.096
2010-03-17,811.047
2010-03-18,801.306
2010-03-19,803.603
2010-03-22,801.549
2010-03-23,814.093
2010-03-24,812.325
2010-03-25,819.464
2010-03-26,813.971
2010-03-29,814.742
2010-03-30,812.014
2010-03-31,817.418
2010-04-01,817.715
2010-04-02,817.715
2010-04-05,815.742
2010-04-06,829.488
2010-04-07,839.097
2010-04-08,829.829
2010-04-09,835.749
2010-04-12,854.933
2010-04-13,846.512
2010-04-14,861.653
2010-04-15,870.739
2010-04-16,863.201
2010-04-19,854.467
2010-04-20,873.438
2010-04-21,870.656
2010-04-22,848.569
2010-04-23,865.757
2010-04-26,881.807
2010-04-27,870.316
2010-04-28,847.137
2010-04-29,870.241
2010-04-30,873.669
2010-05-03,873.072
2010-05-04,851.247
2010-05-05,821.427
2010-05-06,792.648
2010-05-07,757.892
2010-05-10,813.281
2010-05-11,806.661
2010-05-12,829.662
2010-05-13,822.416
2010-05-14,813.151
2010-05-17,802.359
2010-05-18,808.161
2010-05-19,782.806
2010-05-20,755.591
2010-05-21,761.424
2010-05-24,750.614
2010-05-25,729.447
2010-05-26,754.597
2010-05-27,772.868
2010-05-28,774.05
2010-05-31,772.822
2010-06-01,773.232
2010-06-02,776.607
2010-06-03,796.568
2010-06-04,778.988
2010-06-07,761.265
2010-06-08,755.981
2010-06-09,767.545
2010-06-10,786.706
2010-06-11,786.92
2010-06-14,815.628
2010-06-15,817.455
2010-06-16,813.047
2010-06-17,815.566
2010-06-18,838.215
2010-06-21,847.299
2010-06-22,829.477
2010-06-23,820.559
2010-06-24,813.72
2010-06-25,805.319
2010-06-28,809.868
2010-06-29,773.857
2010-06-30,782.234
2010-07-01,775.59
2010-07-02,798.921
2010-07-05,796.455
2010-07-06,821.941
2010-07-07,827.094
2010-07-08,836.016
2010-07-09,829.88
2010-07-12,830.667
2010-07-13,838.317
2010-07-14,850.109
2010-07-15,866.82
2010-07-16,857.346
2010-07-19,851.269
2010-07-20,837.137
2010-07-21,839.084
2010-07-22,853.93
2010-07-23,851.074
2010-07-26,860.206
2010-07-27,863.316
2010-07-28,863.399
2010-07-29,872.075
2010-07-30,857.23
2010-08-02,888.088
2010-08-03,902.524
2010-08-04,891.057
2010-08-05,897.696
2010-08-06,894.973
2010-08-09,904.502
2010-08-10,883.607
2010-08-11,853.942
2010-08-12,855.614
2010-08-13,852.848
2010-08-16,853.92
2010-08-17,864.209
2010-08-18,842.693
2010-08-19,835.618
2010-08-20,814.028
2010-08-23,816.029
2010-08-24,804.869
2010-08-25,784.914
