Date,EUROPE LARGE VALUE Large Cap
2005-11-10,633.849
2005-11-11,638.541
2005-11-14,638.238
2005-11-15,632.949
2005-11-16,628.266
2005-11-17,634.436
2005-11-18,637.459
2005-11-21,642.164
2005-11-22,640.663
2005-11-23,648.584
2005-11-24,646.679
2005-11-25,644.862
2005-11-28,644.963
2005-11-29,644.777
2005-11-30,642.508
2005-12-01,648.497
2005-12-02,650.271
2005-12-05,651.908
2005-12-06,657.331
2005-12-07,654.193
2005-12-08,659.643
2005-12-09,658.88
2005-12-12,665.908
2005-12-13,665.137
2005-12-14,669.455
2005-12-15,663.565
2005-12-16,671.597
2005-12-19,668.353
2005-12-20,666.075
2005-12-21,666.346
2005-12-22,668.806
2005-12-23,668.979
2005-12-26,668.979
2005-12-27,670.145
2005-12-28,672.049
2005-12-29,671.238
2005-12-30,663.241
2006-01-02,666.17
2006-01-03,680.634
2006-01-04,693.484
2006-01-05,690.917
2006-01-06,699.991
2006-01-09,696.812
2006-01-10,692.213
2006-01-11,698.256
2006-01-12,696.858
2006-01-13,693.178
2006-01-16,696.054
2006-01-17,686.488
2006-01-18,682.04
2006-01-19,686.014
2006-01-20,678.741
2006-01-23,688.501
2006-01-24,684.303
2006-01-25,691.795
2006-01-26,700.578
2006-01-27,703.461
2006-01-30,700.277
2006-01-31,703.878
2006-02-01,709.397
2006-02-02,701.07
2006-02-03,695.229
2006-02-06,695.584
2006-02-07,693.4
2006-02-08,692.828
2006-02-09,701.841
2006-02-10,697.489
2006-02-13,702.636
2006-02-14,700.174
2006-02-15,700.377
2006-02-16,703.658
2006-02-17,707.473
2006-02-20,709.802
2006-02-21,709.81
2006-02-22,713.511
2006-02-23,715.037
2006-02-24,715.604
2006-02-27,715.693
2006-02-28,709.172
2006-03-01,716.422
2006-03-02,711.159
2006-03-03,712.707
2006-03-06,717.715
2006-03-07,707.134
2006-03-08,704.29
2006-03-09,708.875
2006-03-10,712.93
2006-03-13,720.99
2006-03-14,727.401
2006-03-15,729.251
2006-03-16,737.36
2006-03-17,738.278
2006-03-20,739.743
2006-03-21,736.923
2006-03-22,738.346
2006-03-23,730.902
2006-03-24,734.682
2006-03-27,729.361
2006-03-28,727.427
2006-03-29,725.836
2006-03-30,740.597
2006-03-31,732.404
2006-04-03,738.82
2006-04-04,743.938
2006-04-05,747.51
2006-04-06,746.887
2006-04-07,735.654
2006-04-10,739.105
2006-04-11,730.287
2006-04-12,728.425
2006-04-13,729.531
2006-04-14,729.531
2006-04-17,740.22
2006-04-18,739.997
2006-04-19,751.876
2006-04-20,754.056
2006-04-21,761.083
2006-04-24,757.867
2006-04-25,761.032
2006-04-26,766.72
2006-04-27,769.002
2006-04-28,768.963
2006-05-01,772.151
2006-05-02,780.03
2006-05-03,770.254
2006-05-04,778.787
2006-05-05,790.195
2006-05-08,789.793
2006-05-09,796.935
2006-05-10,795.618
2006-05-11,792.847
2006-05-12,779.31
2006-05-15,769.134
2006-05-16,772.751
2006-05-17,745.674
2006-05-18,747.727
2006-05-19,743.75
2006-05-22,731.56
2006-05-23,748.847
2006-05-24,734.186
2006-05-25,745.703
2006-05-26,753.682
2006-05-29,754.138
2006-05-30,745.283
2006-05-31,752.834
2006-06-01,755.394
2006-06-02,762.919
2006-06-05,758.343
2006-06-06,737.673
2006-06-07,741.978
2006-06-08,715.816
2006-06-09,728.821
2006-06-12,718.886
2006-06-13,702.073
2006-06-14,705.557
2006-06-15,720.982
2006-06-16,717.523
2006-06-19,717.465
2006-06-20,721.927
2006-06-21,725.126
2006-06-22,724.655
2006-06-23,722.101
2006-06-26,721.932
2006-06-27,718.958
2006-06-28,717.359
2006-06-29,731.881
2006-06-30,755.924
2006-07-03,761.111
2006-07-04,763.165
2006-07-05,749.128
2006-07-06,758.638
2006-07-07,761.857
2006-07-10,759.87
2006-07-11,753.471
2006-07-12,750.639
2006-07-13,739.515
2006-07-14,727.142
2006-07-17,719.493
2006-07-18,716.186
2006-07-19,737.152
2006-07-20,742.304
2006-07-21,738.452
2006-07-24,749.809
2006-07-25,749.329
2006-07-26,751.978
2006-07-27,769.126
2006-07-28,776.631
2006-07-31,771.971
2006-08-01,763.731
2006-08-02,777.505
2006-08-03,770.514
2006-08-04,786.48
2006-08-07,776.05
2006-08-08,776.515
2006-08-09,786.187
2006-08-10,772.43
2006-08-11,771.973
2006-08-14,777.802
2006-08-15,787.26
2006-08-16,793.844
2006-08-17,794.298
2006-08-18,790.489
2006-08-21,795.528
2006-08-22,791.714
2006-08-23,786.447
2006-08-24,789.852
2006-08-25,788.52
2006-08-28,794.765
2006-08-29,793.197
2006-08-30,800.968
2006-08-31,796.021
2006-09-01,800.057
2006-09-04,807.203
2006-09-05,800.842
2006-09-06,791.315
2006-09-07,780.792
2006-09-08,780.409
2006-09-11,779.383
2006-09-12,788.93
2006-09-13,790.184
2006-09-14,794.537
2006-09-15,791.628
2006-09-18,792.678
2006-09-19,789.045
2006-09-20,798.986
2006-09-21,803.627
2006-09-22,798.055
2006-09-25,794.861
2006-09-26,801.076
2006-09-27,807.022
2006-09-28,806.095
2006-09-29,805.256
2006-10-02,809.114
2006-10-03,807.641
2006-10-04,812.476
2006-10-05,816.374
2006-10-06,811.578
2006-10-09,812.744
2006-10-10,815.198
2006-10-11,816.803
2006-10-12,822.527
2006-10-13,821.886
2006-10-16,825.069
2006-10-17,816.811
2006-10-18,822.118
2006-10-19,825.45
2006-10-20,827.162
2006-10-23,827.414
2006-10-24,827.525
2006-10-25,832.132
2006-10-26,839.656
2006-10-27,842.362
2006-10-30,840.2
2006-10-31,843.702
2006-11-01,847.081
2006-11-02,841.345
2006-11-03,841.008
2006-11-06,851.417
2006-11-07,860.919
2006-11-08,858.855
2006-11-09,859.372
2006-11-10,863.369
2006-11-13,862.348
2006-11-14,859.676
2006-11-15,864.457
2006-11-16,864.858
2006-11-17,860.169
2006-11-20,861.412
2006-11-21,862.774
2006-11-22,868.515
2006-11-23,866.983
2006-11-24,868.857
2006-11-27,858.256
2006-11-28,859.083
2006-11-29,869.17
2006-11-30,868.858
2006-12-01,865.619
2006-12-04,870.342
2006-12-05,876.459
2006-12-06,878.122
2006-12-07,880.898
2006-12-08,883.962
2006-12-11,882.387
2006-12-12,886.384
2006-12-13,890.955
2006-12-14,892.982
2006-12-15,893.366
2006-12-18,890.915
2006-12-19,892.891
2006-12-20,897.25
2006-12-21,894.747
2006-12-22,889.219
2006-12-25,889.219
2006-12-26,887.739
2006-12-27,897.35
2006-12-28,898.406
2006-12-29,897.395
2007-01-01,897.395
2007-01-02,916.954
2007-01-03,912.314
2007-01-04,902.557
2007-01-05,886.717
2007-01-08,886.583
2007-01-09,888.151
2007-01-10,876.958
2007-01-11,888.207
2007-01-12,895.685
2007-01-15,901.262
2007-01-16,894.251
2007-01-17,893.216
2007-01-18,892.724
2007-01-19,900.016
2007-01-22,896.833
2007-01-23,902.243
2007-01-24,906.513
2007-01-25,902.473
2007-01-26,891.34
2007-01-29,895.541
2007-01-30,898.928
2007-01-31,896.231
2007-02-01,907.633
2007-02-02,906.947
2007-02-05,904.113
2007-02-06,908.47
2007-02-07,915.138
2007-02-08,909.07
2007-02-09,909.75
2007-02-12,901.551
2007-02-13,907.099
2007-02-14,920.449
2007-02-15,919.467
2007-02-16,917.151
2007-02-19,921.106
2007-02-20,920.225
2007-02-21,913.766
2007-02-22,914.318
2007-02-23,921.285
2007-02-26,927.558
2007-02-27,908.651
2007-02-28,889.356
2007-03-01,877.628
2007-03-02,872.935
2007-03-05,859.969
2007-03-06,867.82
2007-03-07,875.445
2007-03-08,886.426
2007-03-09,887.94
2007-03-12,887.557
2007-03-13,878.07
2007-03-14,854.186
2007-03-15,870.809
2007-03-16,872.039
2007-03-19,885.028
2007-03-20,891.718
2007-03-21,895.639
2007-03-22,915.881
2007-03-23,919.274
2007-03-26,912.371
2007-03-27,913.286
2007-03-28,909.531
2007-03-29,917.151
2007-03-30,913.479
2007-04-02,920.985
2007-04-03,929.45
2007-04-04,930.004
2007-04-05,935.535
2007-04-06,935.535
2007-04-09,930.511
2007-04-10,941.172
2007-04-11,941.782
2007-04-12,944.802
2007-04-13,953.773
2007-04-16,968.46
2007-04-17,972.132
2007-04-18,967.801
2007-04-19,964.135
2007-04-20,977.104
2007-04-23,973.424
2007-04-24,969.607
2007-04-25,980.748
2007-04-26,979.406
2007-04-27,977.439
2007-04-30,980.321
2007-05-01,975.788
2007-05-02,981.484
2007-05-03,984.232
2007-05-04,991.831
2007-05-07,994.0
2007-05-08,979.359
2007-05-09,981.875
2007-05-10,972.52
2007-05-11,980.449
2007-05-14,979.659
2007-05-15,987.631
2007-05-16,982.588
2007-05-17,981.305
2007-05-18,992.687
2007-05-21,991.943
2007-05-22,992.77
2007-05-23,1003.24
2007-05-24,990.826
2007-05-25,992.743
2007-05-28,994.595
2007-05-29,997.925
2007-05-30,991.62
2007-05-31,1000.0
2007-06-01,1007.506
2007-06-04,1009.401
2007-06-05,1007.362
2007-06-06,991.587
2007-06-07,980.857
2007-06-08,974.024
2007-06-11,979.881
2007-06-12,970.95
2007-06-13,973.398
2007-06-14,988.936
2007-06-15,1004.902
2007-06-18,1004.473
2007-06-19,1003.611
2007-06-20,1008.652
2007-06-21,997.168
2007-06-22,995.512
2007-06-25,996.594
2007-06-26,990.341
2007-06-27,982.295
2007-06-28,994.464
2007-06-29,1003.216
2007-07-02,1007.793
2007-07-03,1014.883
2007-07-04,1019.48
2007-07-05,1009.727
2007-07-06,1020.741
2007-07-09,1023.626
2007-07-10,1017.415
2007-07-11,1014.198
2007-07-12,1025.884
2007-07-13,1031.612
2007-07-16,1034.149
2007-07-17,1030.875
2007-07-18,1019.848
2007-07-19,1028.159
2007-07-20,1015.469
2007-07-23,1021.258
2007-07-24,1005.197
2007-07-25,987.79
2007-07-26,962.119
2007-07-27,952.905
2007-07-30,950.7
2007-07-31,973.049
2007-08-01,957.028
2007-08-02,964.049
2007-08-03,956.474
2007-08-06,949.843
2007-08-07,964.695
2007-08-08,987.7
2007-08-09,959.201
2007-08-10,926.173
2007-08-13,945.298
2007-08-14,929.51
2007-08-15,920.556
2007-08-16,887.559
2007-08-17,920.819
2007-08-20,921.252
2007-08-21,920.77
2007-08-22,935.165
2007-08-23,939.906
2007-08-24,945.775
2007-08-27,946.895
2007-08-28,927.972
2007-08-29,933.175
2007-08-30,941.454
2007-08-31,952.436
2007-09-03,954.432
2007-09-04,960.053
2007-09-05,947.181
2007-09-06,952.259
2007-09-07,935.807
2007-09-10,931.318
2007-09-11,948.724
2007-09-12,954.282
2007-09-13,962.052
2007-09-14,951.295
2007-09-17,936.854
2007-09-18,951.08
2007-09-19,983.596
2007-09-20,986.182
2007-09-21,989.286
2007-09-24,985.281
2007-09-25,976.683
2007-09-26,983.408
2007-09-27,994.5
2007-09-28,997.844
2007-10-01,1006.506
2007-10-02,1006.184
2007-10-03,1007.831
2007-10-04,1010.827
2007-10-05,1018.159
2007-10-08,1009.255
2007-10-09,1016.831
2007-10-10,1020.323
2007-10-11,1031.089
2007-10-12,1028.718
2007-10-15,1021.917
2007-10-16,1012.776
2007-10-17,1018.31
2007-10-18,1015.109
2007-10-19,1006.399
2007-10-22,987.653
2007-10-23,1000.397
2007-10-24,994.33
2007-10-25,1010.238
2007-10-26,1024.496
2007-10-29,1033.809
2007-10-30,1031.926
2007-10-31,1045.289
2007-11-01,1021.496
2007-11-02,1014.069
2007-11-05,1005.778
2007-11-06,1011.39
2007-11-07,1011.814
2007-11-08,1000.747
2007-11-09,982.653
2007-11-12,979.205
2007-11-13,988.833
2007-11-14,999.635
2007-11-15,982.922
2007-11-16,974.35
2007-11-19,956.955
2007-11-20,976.218
2007-11-21,956.384
2007-11-22,962.85
2007-11-23,974.122
2007-11-26,968.22
2007-11-27,968.582
2007-11-28,987.715
2007-11-29,990.046
2007-11-30,997.661
2007-12-03,992.549
2007-12-04,984.546
2007-12-05,996.27
2007-12-06,997.297
2007-12-07,1006.877
2007-12-10,1016.841
2007-12-11,1009.679
2007-12-12,1013.153
2007-12-13,982.084
2007-12-14,977.257
2007-12-17,957.02
2007-12-18,958.276
2007-12-19,952.954
2007-12-20,952.271
2007-12-21,965.262
2007-12-24,968.036
2007-12-25,968.036
2007-12-26,973.668
2007-12-27,981.413
2007-12-28,987.656
2007-12-31,981.74
2008-01-01,981.74
2008-01-02,977.771
2008-01-03,978.586
2008-01-04,965.391
2008-01-07,965.328
2008-01-08,965.062
2008-01-09,951.578
2008-01-10,947.828
2008-01-11,949.407
2008-01-14,955.875
2008-01-15,929.634
2008-01-16,911.755
2008-01-17,905.016
2008-01-18,883.522
2008-01-21,820.443
2008-01-22,847.135
2008-01-23,814.383
2008-01-24,871.467
2008-01-25,866.952
2008-01-28,865.185
2008-01-29,875.909
2008-01-30,871.424
2008-01-31,867.703
2008-02-01,882.409
2008-02-04,883.336
2008-02-05,845.561
2008-02-06,849.07
2008-02-07,824.656
2008-02-08,825.871
2008-02-11,815.366
2008-02-12,848.748
2008-02-13,848.911
2008-02-14,849.782
2008-02-15,834.206
2008-02-18,850.834
2008-02-19,857.27
2008-02-20,841.087
2008-02-21,854.337
2008-02-22,848.506
2008-02-25,867.66
2008-02-26,885.747
2008-02-27,893.987
2008-02-28,881.885
2008-02-29,869.559
2008-03-03,857.834
2008-03-04,845.477
2008-03-05,864.556
2008-03-06,851.362
2008-03-07,842.731
2008-03-10,835.704
2008-03-11,849.021
2008-03-12,870.535
2008-03-13,859.667
2008-03-14,848.284
2008-03-17,817.104
2008-03-18,853.067
2008-03-19,838.575
2008-03-20,826.858
2008-03-21,826.858
2008-03-24,826.008
2008-03-25,868.102
2008-03-26,869.653
2008-03-27,881.538
2008-03-28,874.0
2008-03-31,875.404
2008-04-01,895.488
2008-04-02,912.336
2008-04-03,906.515
2008-04-04,915.354
2008-04-07,922.253
2008-04-08,915.796
2008-04-09,912.982
2008-04-10,911.524
2008-04-11,900.052
2008-04-14,893.527
2008-04-15,893.752
2008-04-16,919.399
2008-04-17,915.338
2008-04-18,931.601
2008-04-21,929.642
2008-04-22,926.611
2008-04-23,923.109
2008-04-24,914.928
2008-04-25,926.601
2008-04-28,932.594
2008-04-29,928.628
2008-04-30,931.497
2008-05-01,924.612
2008-05-02,942.571
2008-05-05,944.155
2008-05-06,940.9
2008-05-07,939.097
2008-05-08,934.962
2008-05-09,923.284
2008-05-12,931.631
2008-05-13,927.524
2008-05-14,931.523
2008-05-15,934.991
2008-05-16,944.388
2008-05-19,950.071
2008-05-20,942.902
2008-05-21,942.547
2008-05-22,944.674
2008-05-23,933.246
2008-05-26,931.445
2008-05-27,923.349
2008-05-28,923.523
2008-05-29,919.875
2008-05-30,923.334
2008-06-02,908.859
2008-06-03,911.288
2008-06-04,897.292
2008-06-05,903.78
2008-06-06,894.015
2008-06-09,888.551
2008-06-10,868.828
2008-06-11,856.349
2008-06-12,858.503
2008-06-13,860.242
2008-06-16,863.834
2008-06-17,870.964
2008-06-18,855.29
2008-06-19,846.277
2008-06-20,838.671
2008-06-23,829.686
2008-06-24,833.212
2008-06-25,843.93
2008-06-26,829.723
2008-06-27,825.287
2008-06-30,830.322
2008-07-01,812.19
2008-07-02,817.216
2008-07-03,819.103
2008-07-04,804.16
2008-07-07,812.828
2008-07-08,801.805
2008-07-09,818.25
2008-07-10,805.354
2008-07-11,788.168
2008-07-14,790.735
2008-07-15,772.8
2008-07-16,769.002
2008-07-17,797.205
2008-07-18,816.018
2008-07-21,821.338
2008-07-22,812.633
2008-07-23,828.516
2008-07-24,816.842
2008-07-25,811.982
2008-07-28,802.196
2008-07-29,794.417
2008-07-30,804.418
2008-07-31,806.345
2008-08-01,797.365
2008-08-04,791.365
2008-08-05,810.487
2008-08-06,816.402
2008-08-07,812.016
2008-08-08,799.114
2008-08-11,811.198
2008-08-12,805.727
2008-08-13,777.635
2008-08-14,782.846
2008-08-15,774.033
2008-08-18,774.849
2008-08-19,750.486
2008-08-20,755.432
2008-08-21,754.763
2008-08-22,768.896
2008-08-25,762.097
2008-08-26,755.31
2008-08-27,760.758
2008-08-28,774.614
2008-08-29,777.508
2008-09-01,767.201
2008-09-02,772.702
2008-09-03,759.872
2008-09-04,733.976
2008-09-05,711.036
2008-09-08,738.811
2008-09-09,734.349
2008-09-10,723.18
2008-09-11,709.714
2008-09-12,734.366
2008-09-15,699.498
2008-09-16,671.372
2008-09-17,658.451
2008-09-18,658.548
2008-09-19,735.239
2008-09-22,730.315
2008-09-23,721.816
2008-09-24,716.486
2008-09-25,736.722
2008-09-26,719.963
2008-09-29,667.797
2008-09-30,659.196
2008-10-01,665.78
2008-10-02,651.584
2008-10-03,680.201
2008-10-06,609.918
2008-10-07,608.853
2008-10-08,569.09
2008-10-09,558.338
2008-10-10,501.797
2008-10-13,556.154
2008-10-14,580.011
2008-10-15,539.2
2008-10-16,502.14
2008-10-17,525.317
2008-10-20,543.92
2008-10-21,535.36
2008-10-22,495.285
2008-10-23,495.905
2008-10-24,460.285
2008-10-27,431.417
2008-10-28,434.553
2008-10-29,498.326
2008-10-30,505.907
2008-10-31,511.059
2008-11-03,515.539
2008-11-04,551.695
2008-11-05,545.167
2008-11-06,500.474
2008-11-07,509.543
2008-11-10,512.417
2008-11-11,478.933
2008-11-12,462.111
2008-11-13,462.105
2008-11-14,472.334
2008-11-17,458.199
2008-11-18,462.161
2008-11-19,437.141
2008-11-20,417.675
2008-11-21,405.994
2008-11-24,459.496
2008-11-25,473.009
2008-11-26,470.091
2008-11-27,482.043
2008-11-28,480.47
2008-12-01,445.47
2008-12-02,461.043
2008-12-03,462.201
2008-12-04,463.1
2008-12-05,441.521
2008-12-08,488.548
2008-12-09,495.114
2008-12-10,498.992
2008-12-11,503.929
2008-12-12,490.624
2008-12-15,498.588
2008-12-16,506.483
2008-12-17,521.659
2008-12-18,524.702
2008-12-19,501.977
2008-12-22,492.544
2008-12-23,491.42
2008-12-24,490.575
2008-12-25,490.575
2008-12-26,492.105
2008-12-29,503.201
2008-12-30,511.041
2008-12-31,505.637
2009-01-01,505.637
2009-01-02,525.273
2009-01-05,522.169
2009-01-06,521.945
2009-01-07,524.234
2009-01-08,522.351
2009-01-09,511.965
2009-01-12,499.285
2009-01-13,483.509
2009-01-14,458.399
2009-01-15,446.143
2009-01-16,455.827
2009-01-19,439.219
2009-01-20,417.63
2009-01-21,413.903
2009-01-22,412.47
2009-01-23,405.188
2009-01-26,434.817
2009-01-27,435.449
2009-01-28,459.508
2009-01-29,444.204
2009-01-30,432.855
2009-02-02,420.628
2009-02-03,435.509
2009-02-04,446.489
2009-02-05,443.619
2009-02-06,454.585
2009-02-09,465.83
2009-02-10,448.897
2009-02-11,442.201
2009-02-12,430.756
2009-02-13,436.219
2009-02-16,423.68
2009-02-17,401.739
2009-02-18,399.466
2009-02-19,403.923
2009-02-20,383.447
2009-02-23,382.518
2009-02-24,378.096
2009-02-25,375.569
2009-02-26,391.951
2009-02-27,379.513
2009-03-02,353.612
2009-03-03,346.405
2009-03-04,361.677
2009-03-05,341.509
2009-03-06,338.223
2009-03-09,333.616
2009-03-10,359.13
2009-03-11,361.028
2009-03-12,366.63
2009-03-13,372.573
2009-03-16,389.168
2009-03-17,386.587
2009-03-18,389.445
2009-03-19,414.527
2009-03-20,409.809
2009-03-23,427.349
2009-03-24,424.192
2009-03-25,427.195
2009-03-26,430.89
2009-03-27,418.328
2009-03-30,392.179
2009-03-31,411.261
2009-04-01,419.338
2009-04-02,453.796
2009-04-03,449.231
2009-04-06,445.908
2009-04-07,436.016
2009-04-08,437.599
2009-04-09,450.878
2009-04-10,450.923
2009-04-13,454.914
2009-04-14,462.838
2009-04-15,456.405
2009-04-16,467.081
2009-04-17,472.179
2009-04-20,447.031
2009-04-21,446.42
2009-04-22,457.59
2009-04-23,456.122
2009-04-24,476.319
2009-04-27,473.68
2009-04-28,463.338
2009-04-29,482.947
2009-04-30,492.996
2009-05-01,493.282
2009-05-04,506.121
2009-05-05,512.697
2009-05-06,517.756
2009-05-07,516.408
2009-05-08,531.719
2009-05-11,529.142
2009-05-12,527.351
2009-05-13,507.584
2009-05-14,509.188
2009-05-15,511.819
2009-05-18,524.725
2009-05-19,538.736
2009-05-20,547.22
2009-05-21,533.486
2009-05-22,542.944
2009-05-25,543.921
2009-05-26,549.478
2009-05-27,552.002
2009-05-28,545.606
2009-05-29,555.359
2009-06-01,575.721
2009-06-02,578.991
2009-06-03,561.603
2009-06-04,561.599
2009-06-05,558.601
2009-06-08,547.631
2009-06-09,556.132
2009-06-10,563.454
2009-06-11,572.238
2009-06-12,566.927
2009-06-15,544.272
2009-06-16,544.88
2009-06-17,533.892
2009-06-18,541.283
2009-06-19,547.277
2009-06-22,528.362
2009-06-23,528.524
2009-06-24,542.8
2009-06-25,533.519
2009-06-26,537.795
2009-06-29,549.154
2009-06-30,541.15
2009-07-01,555.388
2009-07-02,534.482
2009-07-03,534.858
2009-07-06,523.685
2009-07-07,521.9
2009-07-08,511.09
2009-07-09,518.076
2009-07-10,510.558
2009-07-13,522.214
2009-07-14,530.022
2009-07-15,552.71
2009-07-16,556.757
2009-07-17,557.952
2009-07-20,570.773
2009-07-21,574.846
2009-07-22,574.802
2009-07-23,590.047
2009-07-24,588.683
2009-07-27,593.749
2009-07-28,584.681
2009-07-29,586.24
2009-07-30,599.82
2009-07-31,602.339
2009-08-03,625.817
2009-08-04,624.579
2009-08-05,621.729
2009-08-06,625.816
2009-08-07,629.255
2009-08-10,625.091
2009-08-11,613.755
2009-08-12,625.077
2009-08-13,634.743
2009-08-14,625.478
2009-08-17,605.176
2009-08-18,615.447
2009-08-19,619.242
2009-08-20,629.394
2009-08-21,649.322
2009-08-24,657.083
2009-08-25,662.847
2009-08-26,654.205
2009-08-27,651.51
2009-08-28,665.226
2009-08-31,658.899
2009-09-01,641.974
2009-09-02,636.059
2009-09-03,637.353
2009-09-04,646.396
2009-09-07,658.971
2009-09-08,667.238
2009-09-09,677.584
2009-09-10,676.085
2009-09-11,680.325
2009-09-14,678.893
2009-09-15,678.811
2009-09-16,694.141
2009-09-17,702.708
2009-09-18,699.313
2009-09-21,690.407
2009-09-22,700.603
2009-09-23,701.028
2009-09-24,683.951
2009-09-25,680.497
2009-09-28,692.347
2009-09-29,688.768
2009-09-30,687.788
2009-10-01,671.967
2009-10-02,660.263
2009-10-05,667.478
2009-10-06,689.408
2009-10-07,683.46
2009-10-08,695.275
2009-10-09,692.782
2009-10-12,700.032
2009-10-13,692.75
2009-10-14,713.718
2009-10-15,715.558
2009-10-16,705.286
2009-10-19,720.568
2009-10-20,715.627
2009-10-21,722.689
2009-10-22,714.242
2009-10-23,710.439
2009-10-26,695.586
2009-10-27,691.417
2009-10-28,674.646
2009-10-29,689.172
2009-10-30,668.042
2009-11-02,674.086
2009-11-03,658.14
2009-11-04,678.059
2009-11-05,685.064
2009-11-06,685.162
2009-11-09,707.508
2009-11-10,704.843
2009-11-11,709.864
2009-11-12,705.013
2009-11-13,709.136
2009-11-16,724.869
2009-11-17,714.028
2009-11-18,719.069
2009-11-19,701.862
2009-11-20,694.111
2009-11-23,716.699
2009-11-24,709.392
2009-11-25,718.829
2009-11-26,688.988
2009-11-27,696.563
2009-11-30,687.391
2009-12-01,710.034
2009-12-02,711.402
2009-12-03,710.143
2009-12-04,710.044
2009-12-07,702.796
2009-12-08,687.367
2009-12-09,680.458
2009-12-10,686.639
2009-12-11,683.722
2009-12-14,691.674
2009-12-15,686.952
2009-12-16,697.453
2009-12-17,676.094
2009-12-18,668.885
2009-12-21,682.829
2009-12-22,683.762
2009-12-23,691.506
2009-12-24,692.589
2009-12-25,692.589
2009-12-28,698.705
2009-12-29,700.694
2009-12-30,692.34
2009-12-31,696.068
2010-01-01,696.068
2010-01-04,711.707
2010-01-05,713.279
2010-01-06,712.258
2010-01-07,708.431
2010-01-08,710.66
2010-01-11,721.577
2010-01-12,714.7
2010-01-13,712.636
2010-01-14,714.368
2010-01-15,700.474
2010-01-18,705.213
2010-01-19,706.615
2010-01-20,685.759
2010-01-21,672.438
2010-01-22,668.044
2010-01-25,664.588
2010-01-26,663.711
2010-01-27,655.041
2010-01-28,642.193
2010-01-29,646.93
2010-02-01,651.492
2010-02-02,658.924
2010-02-03,652.99
2010-02-04,628.147
2010-02-05,610.09
2010-02-08,615.678
2010-02-09,617.323
2010-02-10,621.973
2010-02-11,617.242
2010-02-12,614.781
2010-02-15,617.475
2010-02-16,630.083
2010-02-17,636.142
2010-02-18,638.526
2010-02-19,635.8
2010-02-22,638.023
2010-02-23,627.912
2010-02-24,631.319
2010-02-25,616.509
2010-02-26,629.184
2010-03-01,625.871
2010-03-02,634.661
2010-03-03,647.301
2010-03-04,643.904
2010-03-05,656.062
2010-03-08,658.126
2010-03-09,654.618
2010-03-10,663.635
2010-03-11,662.612
2010-03-12,668.261
2010-03-15,657.979
2010-03-16,669.767
2010-03-17,676.82
2010-03-18,667.342
2010-03-19,659.987
2010-03-22,658.307
2010-03-23,662.457
2010-03-24,653.559
2010-03-25,660.8
2010-03-26,661.418
2010-03-29,666.368
2010-03-30,663.185
2010-03-31,667.104
2010-04-01,677.981
2010-04-02,677.981
2010-04-05,676.996
2010-04-06,675.554
2010-04-07,672.263
2010-04-08,666.968
2010-04-09,681.551
2010-04-12,690.098
2010-04-13,685.34
2010-04-14,693.92
2010-04-15,697.105
2010-04-16,681.59
2010-04-19,676.274
2010-04-20,686.261
2010-04-21,677.31
2010-04-22,662.628
2010-04-23,668.931
2010-04-26,672.944
2010-04-27,650.104
2010-04-28,638.337
2010-04-29,646.155
2010-04-30,644.877
2010-05-03,641.066
2010-05-04,614.044
2010-05-05,602.538
2010-05-06,582.477
2010-05-07,557.425
2010-05-10,612.117
2010-05-11,601.288
2010-05-12,608.499
2010-05-13,603.529
2010-05-14,573.629
2010-05-17,568.956
2010-05-18,580.01
2010-05-19,561.619
2010-05-20,552.394
2010-05-21,559.852
2010-05-24,552.234
2010-05-25,533.026
2010-05-26,542.475
2010-05-27,563.014
2010-05-28,563.591
2010-05-31,561.903
2010-06-01,560.224
2010-06-02,555.591
2010-06-03,563.505
2010-06-04,543.936
2010-06-07,534.895
2010-06-08,528.927
2010-06-09,541.85
2010-06-10,551.578
2010-06-11,557.49
2010-06-14,571.644
2010-06-15,577.672
2010-06-16,578.499
2010-06-17,582.64
2010-06-18,585.6
2010-06-21,590.847
2010-06-22,581.574
2010-06-23,573.399
2010-06-24,565.194
2010-06-25,560.208
2010-06-28,569.451
2010-06-29,543.151
2010-06-30,547.834
2010-07-01,544.551
2010-07-02,550.847
2010-07-05,545.842
2010-07-06,565.754
2010-07-07,576.113
2010-07-08,585.431
2010-07-09,586.967
2010-07-12,588.732
2010-07-13,604.65
2010-07-14,607.191
2010-07-15,606.995
2010-07-16,597.381
2010-07-19,593.825
2010-07-20,590.041
2010-07-21,592.472
2010-07-22,610.812
2010-07-23,608.551
2010-07-26,618.934
2010-07-27,628.021
2010-07-28,627.52
2010-07-29,631.056
2010-07-30,624.666
2010-08-02,652.304
2010-08-03,653.719
2010-08-04,651.779
2010-08-05,651.57
2010-08-06,650.966
2010-08-09,658.85
2010-08-10,644.669
2010-08-11,621.073
2010-08-12,617.936
2010-08-13,613.901
2010-08-16,615.793
2010-08-17,624.124
2010-08-18,620.311
2010-08-19,609.58
2010-08-20,596.307
2010-08-23,599.865
2010-08-24,589.724
2010-08-25,582.223
2010-08-26,591.907
2010-08-27,595.472
2010-08-30,592.949
2010-08-31,594.49
2010-09-01,616.334
2010-09-02,616.392
2010-09-03,624.678
2010-09-06,627.737
2010-09-07,616.444
2010-09-08,623.397
2010-09-09,629.161
2010-09-10,627.941
2010-09-13,640.535
2010-09-14,645.215
2010-09-15,645.457
