Date,EUROPE LARGE VALUE Large Cap
2010-09-16,629.048
2010-09-17,621.892
2010-09-20,632.458
2010-09-21,631.629
2010-09-22,634.36
2010-09-23,629.227
2010-09-24,643.379
2010-09-27,639.796
2010-09-28,641.342
2010-09-29,639.973
2010-09-30,640.223
2010-10-01,644.766
2010-10-04,636.774
2010-10-05,654.354
2010-10-06,659.88
2010-10-07,663.567
2010-10-08,662.336
2010-10-11,662.746
2010-10-12,655.811
2010-10-13,673.127
2010-10-14,677.839
2010-10-15,675.388
2010-10-18,677.396
2010-10-19,666.33
2010-10-20,676.32
2010-10-21,680.129
2010-10-22,675.007
2010-10-25,676.958
2010-10-26,671.802
2010-10-27,662.972
2010-10-28,673.1
2010-10-29,673.502
2010-11-01,672.758
2010-11-02,683.778
2010-11-03,679.359
2010-11-04,700.079
2010-11-05,690.701
2010-11-08,683.964
2010-11-09,689.135
2010-11-10,672.745
2010-11-11,669.695
2010-11-12,670.002
2010-11-15,670.168
2010-11-16,651.853
2010-11-17,655.422
2010-11-18,667.312
2010-11-19,666.436
2010-11-22,656.971
2010-11-23,636.103
2010-11-24,639.004
2010-11-25,639.904
2010-11-26,628.12
2010-11-29,610.264
2010-11-30,605.296
2010-12-01,621.677
2010-12-02,636.422
2010-12-03,644.437
2010-12-06,639.807
2010-12-07,648.387
2010-12-08,647.486
2010-12-09,650.976
2010-12-10,652.623
2010-12-13,662.859
2010-12-14,665.757
2010-12-15,660.547
2010-12-16,655.308
2010-12-17,648.057
2010-12-20,650.224
2010-12-21,658.59
2010-12-22,655.916
2010-12-23,655.451
2010-12-24,657.152
2010-12-27,652.425
2010-12-28,652.659
2010-12-29,655.412
2010-12-30,653.796
2010-12-31,657.794
2011-01-03,661.144
2011-01-04,666.644
2011-01-05,659.407
2011-01-06,656.437
2011-01-07,650.599
2011-01-10,641.864
2011-01-11,648.04
2011-01-12,667.847
2011-01-13,683.524
2011-01-14,685.503
2011-01-17,681.8
2011-01-18,694.982
2011-01-19,693.287
2011-01-20,685.932
2011-01-21,702.807
2011-01-24,710.139
2011-01-25,703.355
2011-01-26,707.671
2011-01-27,713.218
2011-01-28,702.176
2011-01-31,705.255
2011-02-01,722.724
2011-02-02,724.112
2011-02-03,713.145
2011-02-04,710.655
2011-02-07,716.304
2011-02-08,723.223
2011-02-09,722.334
2011-02-10,714.93
2011-02-11,711.81
2011-02-14,707.367
2011-02-15,714.838
2011-02-16,721.967
2011-02-17,727.195
2011-02-18,731.836
2011-02-21,722.511
2011-02-22,717.93
2011-02-23,715.97
2011-02-24,712.948
2011-02-25,717.314
2011-02-28,727.499
2011-03-01,722.24
2011-03-02,719.419
2011-03-03,724.08
2011-03-04,722.798
2011-03-07,720.561
2011-03-08,717.821
2011-03-09,715.705
2011-03-10,702.688
2011-03-11,698.852
2011-03-14,697.111
2011-03-15,681.024
2011-03-16,666.556
2011-03-17,685.751
2011-03-18,691.609
2011-03-21,707.957
2011-03-22,709.528
2011-03-23,707.325
2011-03-24,717.677
2011-03-25,715.958
2011-03-28,714.614
2011-03-29,711.889
2011-03-30,716.672
2011-03-31,714.027
2011-04-01,723.521
2011-04-04,727.956
2011-04-05,727.422
2011-04-06,738.255
2011-04-07,735.806
2011-04-08,746.884
2011-04-11,746.429
2011-04-12,735.975
2011-04-13,741.284
2011-04-14,733.42
2011-04-15,731.809
2011-04-18,706.124
2011-04-19,712.953
2011-04-20,736.885
2011-04-21,741.472
2011-04-22,741.472
2011-04-25,739.942
2011-04-26,747.539
2011-04-27,753.816
2011-04-28,768.032
2011-04-29,770.805
2011-05-02,773.945
2011-05-03,767.941
2011-05-04,760.295
2011-05-05,743.937
2011-05-06,746.56
2011-05-09,728.689
2011-05-10,740.799
2011-05-11,740.84
2011-05-12,729.542
2011-05-13,725.363
2011-05-16,725.129
2011-05-17,714.799
2011-05-18,722.457
2011-05-19,727.916
2011-05-20,721.109
2011-05-23,702.056
2011-05-24,707.052
2011-05-25,711.416
2011-05-26,712.024
2011-05-27,724.437
2011-05-30,723.657
2011-05-31,737.31
2011-06-01,731.11
2011-06-02,721.104
2011-06-03,726.098
2011-06-06,722.322
2011-06-07,726.592
2011-06-08,717.085
2011-06-09,718.914
2011-06-10,702.209
2011-06-13,704.481
2011-06-14,717.009
2011-06-15,698.536
2011-06-16,689.726
2011-06-17,701.581
2011-06-20,697.647
2011-06-21,711.816
2011-06-22,711.66
2011-06-23,685.992
2011-06-24,683.079
2011-06-27,687.905
2011-06-28,695.811
2011-06-29,710.201
2011-06-30,725.266
2011-07-01,730.28
2011-07-04,731.472
2011-07-05,727.812
2011-07-06,716.142
2011-07-07,721.254
2011-07-08,708.094
2011-07-11,681.994
2011-07-12,676.968
2011-07-13,689.619
2011-07-14,683.925
2011-07-15,679.65
2011-07-18,662.334
2011-07-19,677.428
2011-07-20,689.362
2011-07-21,709.754
2011-07-22,711.348
2011-07-25,704.469
2011-07-26,709.904
2011-07-27,695.311
2011-07-28,693.633
2011-07-29,693.137
2011-08-01,673.035
2011-08-02,662.897
2011-08-03,653.952
2011-08-04,626.267
2011-08-05,616.059
2011-08-08,594.433
2011-08-09,597.711
2011-08-10,568.175
2011-08-11,586.477
2011-08-12,607.076
2011-08-15,619.502
2011-08-16,616.339
2011-08-17,620.421
2011-08-18,586.032
2011-08-19,579.199
2011-08-22,584.306
2011-08-23,590.104
2011-08-24,600.053
2011-08-25,589.019
2011-08-26,582.965
2011-08-29,598.785
2011-08-30,598.548
2011-08-31,613.642
2011-09-01,610.711
2011-09-02,590.778
2011-09-05,560.756
2011-09-06,553.417
2011-09-07,571.333
2011-09-08,575.336
2011-09-09,545.774
2011-09-12,525.258
2011-09-13,536.512
2011-09-14,545.014
2011-09-15,567.525
2011-09-16,567.944
2011-09-19,548.088
2011-09-20,562.473
2011-09-21,551.549
2011-09-22,518.499
2011-09-23,526.18
2011-09-26,537.477
2011-09-27,569.364
2011-09-28,562.96
2011-09-29,571.834
2011-09-30,556.949
2011-10-03,544.36
2011-10-04,530.777
2011-10-05,551.147
2011-10-06,569.734
2011-10-07,577.468
2011-10-10,595.8
2011-10-11,593.331
2011-10-12,610.865
2011-10-13,598.721
2011-10-14,610.421
2011-10-17,601.114
2011-10-18,593.924
2011-10-19,606.002
2011-10-20,590.946
2011-10-21,614.744
2011-10-24,620.103
2011-10-25,616.007
2011-10-26,612.705
2011-10-27,653.04
2011-10-28,649.903
2011-10-31,625.521
2011-11-01,588.415
2011-11-02,599.706
2011-11-03,609.394
2011-11-04,601.422
2011-11-07,598.868
2011-11-08,606.067
2011-11-09,585.512
2011-11-10,585.477
2011-11-11,607.391
2011-11-14,597.059
2011-11-15,586.755
2011-11-16,589.569
2011-11-17,582.125
2011-11-18,579.283
2011-11-21,558.671
2011-11-22,552.813
2011-11-23,539.279
2011-11-24,534.947
2011-11-25,537.86
2011-11-28,562.914
2011-11-29,566.216
2011-11-30,593.423
2011-12-01,589.742
2011-12-02,595.924
2011-12-05,604.244
2011-12-06,598.235
2011-12-07,596.475
2011-12-08,582.927
2011-12-09,595.109
2011-12-12,575.347
2011-12-13,572.605
2011-12-14,554.394
2011-12-15,562.753
2011-12-16,561.583
2011-12-19,559.957
2011-12-20,575.745
2011-12-21,570.448
2011-12-22,579.002
2011-12-23,582.912
2011-12-26,582.912
2011-12-27,583.673
2011-12-28,571.647
2011-12-29,577.123
2011-12-30,585.372
2012-01-02,592.56
2012-01-03,603.925
2012-01-04,592.688
2012-01-05,579.472
2012-01-06,576.348
2012-01-09,572.475
2012-01-10,586.612
2012-01-11,579.777
2012-01-12,583.225
2012-01-13,576.145
2012-01-16,581.092
2012-01-17,590.174
2012-01-18,592.783
2012-01-19,606.135
2012-01-20,604.976
2012-01-23,615.052
2012-01-24,610.153
2012-01-25,605.791
2012-01-26,620.644
2012-01-27,612.99
2012-01-30,604.484
2012-01-31,608.622
2012-02-01,626.172
2012-02-02,625.929
2012-02-03,633.343
2012-02-06,630.79
2012-02-07,638.47
2012-02-08,638.736
2012-02-09,642.269
2012-02-10,628.768
2012-02-13,635.151
2012-02-14,629.346
2012-02-15,630.043
2012-02-16,629.078
2012-02-17,640.538
2012-02-20,650.231
2012-02-21,647.889
2012-02-22,639.503
2012-02-23,640.676
2012-02-24,650.454
2012-02-27,644.776
2012-02-28,646.438
2012-02-29,643.559
2012-03-01,648.955
2012-03-02,643.347
2012-03-05,640.554
2012-03-06,617.542
2012-03-07,620.221
2012-03-08,636.171
2012-03-09,630.94
2012-03-12,629.479
2012-03-13,640.234
2012-03-14,640.381
2012-03-15,643.472
2012-03-16,651.414
2012-03-19,655.571
2012-03-20,647.837
2012-03-21,644.506
2012-03-22,637.387
2012-03-23,640.457
2012-03-26,647.937
2012-03-27,643.745
2012-03-28,635.136
2012-03-29,624.828
2012-03-30,632.102
2012-04-02,639.582
2012-04-03,632.087
2012-04-04,609.733
2012-04-05,607.743
2012-04-06,607.743
2012-04-09,608.214
2012-04-10,592.197
2012-04-11,598.653
2012-04-12,604.203
2012-04-13,589.834
2012-04-16,589.699
2012-04-17,608.005
2012-04-18,600.983
2012-04-19,595.695
2012-04-20,603.456
2012-04-23,586.455
2012-04-24,598.024
2012-04-25,603.144
2012-04-26,606.022
2012-04-27,612.796
2012-04-30,606.87
2012-05-01,609.005
2012-05-02,600.546
2012-05-03,599.969
2012-05-04,590.243
2012-05-07,593.862
2012-05-08,583.445
2012-05-09,578.252
2012-05-10,585.502
2012-05-11,585.574
2012-05-14,568.966
2012-05-15,561.165
2012-05-16,556.397
2012-05-17,547.93
2012-05-18,545.199
2012-05-21,549.509
2012-05-22,560.921
2012-05-23,540.885
2012-05-24,547.785
2012-05-25,546.673
2012-05-28,545.542
2012-05-29,547.363
2012-05-30,533.732
2012-05-31,531.626
2012-06-01,524.548
2012-06-04,529.994
2012-06-05,530.018
2012-06-06,544.797
2012-06-07,551.909
2012-06-08,547.325
2012-06-11,548.735
2012-06-12,550.753
2012-06-13,555.293
2012-06-14,555.591
2012-06-15,564.36
2012-06-18,559.818
2012-06-19,574.935
2012-06-20,579.97
2012-06-21,571.773
2012-06-22,565.98
2012-06-25,553.126
2012-06-26,551.974
2012-06-27,560.439
2012-06-28,556.364
2012-06-29,584.259
2012-07-02,587.559
2012-07-03,593.743
2012-07-04,588.203
2012-07-05,579.937
2012-07-06,569.2
2012-07-09,567.318
2012-07-10,569.304
2012-07-11,572.614
2012-07-12,563.478
2012-07-13,572.909
2012-07-16,573.152
2012-07-17,569.697
2012-07-18,578.196
2012-07-19,582.162
2012-07-20,565.561
2012-07-23,549.694
2012-07-24,542.853
2012-07-25,545.604
2012-07-26,567.362
2012-07-27,580.256
2012-07-30,585.435
2012-07-31,583.452
2012-08-01,585.56
2012-08-02,569.659
2012-08-03,596.864
2012-08-06,604.204
2012-08-07,612.897
2012-08-08,611.723
2012-08-09,610.578
2012-08-10,610.183
2012-08-13,610.103
2012-08-14,612.623
2012-08-15,610.716
2012-08-16,618.614
2012-08-17,619.97
2012-08-20,618.367
2012-08-21,628.438
2012-08-22,620.689
2012-08-23,621.706
2012-08-24,618.546
2012-08-27,622.017
2012-08-28,620.473
2012-08-29,616.631
2012-08-30,609.53
2012-08-31,618.864
2012-09-03,622.428
2012-09-04,614.459
2012-09-05,615.689
2012-09-06,634.51
2012-09-07,647.829
2012-09-10,646.584
2012-09-11,654.806
2012-09-12,659.603
2012-09-13,658.608
2012-09-14,680.654
2012-09-17,677.263
2012-09-18,666.701
2012-09-19,670.402
2012-09-20,661.993
2012-09-21,668.636
2012-09-24,662.484
2012-09-25,667.434
2012-09-26,645.818
2012-09-27,649.965
2012-09-28,639.766
2012-10-01,651.267
2012-10-02,650.412
2012-10-03,649.046
2012-10-04,652.304
2012-10-05,663.054
2012-10-08,651.568
2012-10-09,644.748
2012-10-10,642.338
2012-10-11,650.149
2012-10-12,646.862
2012-10-15,648.674
2012-10-16,664.956
2012-10-17,676.098
2012-10-18,676.905
2012-10-19,666.405
2012-10-22,666.103
2012-10-23,649.352
2012-10-24,651.304
2012-10-25,649.986
2012-10-26,649.457
2012-10-29,644.566
2012-10-30,656.707
2012-10-31,653.07
2012-11-01,661.812
2012-11-02,658.98
2012-11-05,649.931
2012-11-06,655.452
2012-11-07,642.565
2012-11-08,640.43
2012-11-09,637.178
2012-11-12,635.961
2012-11-13,639.05
2012-11-14,633.885
2012-11-15,632.525
2012-11-16,619.36
2012-11-19,640.301
2012-11-20,640.526
2012-11-21,644.181
2012-11-22,650.119
2012-11-23,658.237
2012-11-26,653.944
2012-11-27,652.922
2012-11-28,651.997
2012-11-29,664.106
2012-11-30,664.198
2012-12-03,667.591
2012-12-04,669.194
2012-12-05,671.347
2012-12-06,671.553
2012-12-07,668.321
2012-12-10,667.771
2012-12-11,675.891
2012-12-12,680.488
2012-12-13,681.469
2012-12-14,681.111
2012-12-17,684.235
2012-12-18,690.009
2012-12-19,695.781
2012-12-20,694.409
2012-12-21,690.386
2012-12-24,690.481
2012-12-25,690.481
2012-12-26,691.435
2012-12-27,692.679
2012-12-28,686.949
2012-12-31,687.479
2013-01-01,687.479
2013-01-02,706.724
2013-01-03,702.357
2013-01-04,703.118
2013-01-07,704.241
2013-01-08,701.418
2013-01-09,706.801
2013-01-10,715.938
2013-01-11,722.188
2013-01-14,721.281
2013-01-15,718.086
2013-01-16,713.994
2013-01-17,720.339
2013-01-18,715.254
2013-01-21,719.209
2013-01-22,715.516
2013-01-23,715.17
2013-01-24,723.523
2013-01-25,730.399
2013-01-28,730.252
2013-01-29,735.119
2013-01-30,736.259
2013-01-31,731.283
2013-02-01,736.569
2013-02-04,714.228
2013-02-05,717.945
2013-02-06,714.086
2013-02-07,703.287
2013-02-08,712.439
2013-02-11,710.51
2013-02-12,719.364
2013-02-13,719.267
2013-02-14,710.802
2013-02-15,708.093
2013-02-18,707.571
2013-02-19,714.597
2013-02-20,709.348
2013-02-21,688.727
2013-02-22,695.465
2013-02-25,700.503
2013-02-26,679.55
2013-02-27,690.164
2013-02-28,694.197
2013-03-01,685.348
2013-03-04,685.76
2013-03-05,700.195
2013-03-06,698.697
2013-03-07,702.706
2013-03-08,707.025
2013-03-11,706.623
2013-03-12,706.693
2013-03-13,701.404
2013-03-14,712.59
2013-03-15,712.746
2013-03-18,703.784
2013-03-19,695.906
2013-03-20,704.011
2013-03-21,699.755
2013-03-22,702.547
2013-03-25,691.021
2013-03-26,690.29
2013-03-27,682.274
2013-03-28,685.859
2013-03-29,685.859
2013-04-01,686.742
2013-04-02,696.257
2013-04-03,686.662
2013-04-04,682.281
2013-04-05,683.148
2013-04-08,682.436
2013-04-09,689.683
2013-04-10,704.512
2013-04-11,710.499
2013-04-12,702.036
2013-04-15,696.937
2013-04-16,694.675
2013-04-17,678.528
2013-04-18,678.646
2013-04-19,682.933
2013-04-22,683.331
2013-04-23,699.649
2013-04-24,706.321
2013-04-25,712.176
2013-04-26,710.6
2013-04-29,720.223
2013-04-30,724.078
2013-05-01,724.823
2013-05-02,720.738
2013-05-03,732.101
2013-05-06,728.193
2013-05-07,733.989
2013-05-08,743.323
2013-05-09,738.397
2013-05-10,734.698
2013-05-13,732.464
2013-05-14,734.881
2013-05-15,733.973
2013-05-16,736.299
2013-05-17,735.423
2013-05-20,740.696
2013-05-21,741.313
2013-05-22,744.224
2013-05-23,729.377
2013-05-24,728.078
2013-05-27,732.376
2013-05-28,738.545
2013-05-29,731.947
2013-05-30,739.868
2013-05-31,727.95
2013-06-03,727.055
2013-06-04,731.588
2013-06-05,720.501
2013-06-06,717.203
2013-06-07,728.036
2013-06-10,725.301
2013-06-11,721.607
2013-06-12,719.924
2013-06-13,718.076
2013-06-14,721.65
2013-06-17,728.306
2013-06-18,730.809
2013-06-19,727.055
2013-06-20,693.226
2013-06-21,682.831
2013-06-24,671.572
2013-06-25,679.512
2013-06-26,686.883
2013-06-27,689.98
2013-06-28,686.626
2013-07-01,695.801
2013-07-02,692.159
2013-07-03,683.279
2013-07-04,697.373
2013-07-05,681.787
2013-07-08,694.744
2013-07-09,695.913
2013-07-10,699.923
2013-07-11,713.821
2013-07-12,713.526
2013-07-15,717.165
2013-07-16,718.138
2013-07-17,720.884
2013-07-18,729.37
2013-07-19,732.944
2013-07-22,738.644
2013-07-23,740.611
2013-07-24,746.935
2013-07-25,743.161
2013-07-26,743.294
2013-07-29,741.852
2013-07-30,741.007
2013-07-31,742.095
2013-08-01,747.452
2013-08-02,750.411
2013-08-05,747.64
2013-08-06,745.438
2013-08-07,745.905
2013-08-08,755.135
2013-08-09,759.306
2013-08-12,756.525
2013-08-13,758.257
2013-08-14,762.101
2013-08-15,754.499
2013-08-16,763.009
2013-08-19,757.496
2013-08-20,754.044
2013-08-21,746.519
2013-08-22,752.899
2013-08-23,760.164
2013-08-26,757.636
2013-08-27,744.688
2013-08-28,743.339
2013-08-29,742.96
2013-08-30,732.923
2013-09-02,747.218
2013-09-03,742.608
2013-09-04,748.505
2013-09-05,752.101
2013-09-06,758.913
2013-09-09,763.634
2013-09-10,774.548
2013-09-11,780.658
2013-09-12,781.241
2013-09-13,779.632
2013-09-16,789.345
2013-09-17,784.503
2013-09-18,787.969
2013-09-19,802.25
2013-09-20,797.207
2013-09-23,792.53
2013-09-24,795.363
2013-09-25,797.313
2013-09-26,796.167
2013-09-27,797.292
2013-09-30,791.343
2013-10-01,798.496
2013-10-02,799.613
2013-10-03,798.219
2013-10-04,800.03
2013-10-07,797.291
2013-10-08,793.02
2013-10-09,786.578
2013-10-10,801.731
2013-10-11,806.844
2013-10-14,810.943
2013-10-15,814.558
2013-10-16,818.16
2013-10-17,828.044
2013-10-18,834.276
2013-10-21,834.602
2013-10-22,843.827
2013-10-23,837.014
2013-10-24,843.49
2013-10-25,842.401
2013-10-28,838.796
2013-10-29,844.335
2013-10-30,844.958
2013-10-31,836.922
2013-11-01,829.44
2013-11-04,834.149
2013-11-05,829.792
2013-11-06,836.967
2013-11-07,827.058
2013-11-08,823.709
2013-11-11,829.433
2013-11-12,826.574
2013-11-13,820.881
2013-11-14,830.598
2013-11-15,834.235
2013-11-18,842.982
2013-11-19,835.941
2013-11-20,834.112
2013-11-21,834.037
2013-11-22,838.808
2013-11-25,839.613
2013-11-26,837.838
2013-11-27,842.356
2013-11-28,847.259
2013-11-29,848.15
2013-12-02,841.322
2013-12-03,830.603
2013-12-04,823.147
2013-12-05,819.817
2013-12-06,828.681
2013-12-09,832.252
2013-12-10,828.484
2013-12-11,824.652
2013-12-12,816.636
2013-12-13,813.135
2013-12-16,826.008
2013-12-17,818.181
2013-12-18,827.091
2013-12-19,836.09
2013-12-20,840.933
2013-12-23,849.686
2013-12-24,849.438
2013-12-25,849.438
2013-12-26,851.423
2013-12-27,865.197
2013-12-30,865.271
2013-12-31,866.387
2014-01-01,866.387
2014-01-02,850.819
2014-01-03,851.374
2014-01-06,851.103
2014-01-07,857.444
2014-01-08,856.631
2014-01-09,852.102
2014-01-10,860.9
2014-01-13,861.127
2014-01-14,865.772
2014-01-15,871.468
2014-01-16,870.784
2014-01-17,874.038
2014-01-20,872.844
2014-01-21,870.872
2014-01-22,873.23
2014-01-23,873.151
2014-01-24,852.983
2014-01-27,846.435
2014-01-28,851.05
2014-01-29,845.268
2014-01-30,845.168
2014-01-31,836.221
2014-02-03,825.12
2014-02-04,822.161
2014-02-05,824.75
2014-02-06,840.355
2014-02-07,848.513
2014-02-10,849.822
2014-02-11,863.41
2014-02-12,866.68
2014-02-13,871.301
2014-02-14,876.942
2014-02-17,880.952
2014-02-18,885.643
2014-02-19,887.819
2014-02-20,885.906
2014-02-21,892.74
2014-02-24,895.249
2014-02-25,894.078
2014-02-26,887.744
2014-02-27,887.779
2014-02-28,896.497
2014-03-03,874.669
2014-03-04,890.117
2014-03-05,890.024
2014-03-06,896.138
2014-03-07,884.308
2014-03-10,881.192
2014-03-11,880.833
2014-03-12,875.322
2014-03-13,866.922
2014-03-14,860.525
2014-03-17,870.381
2014-03-18,875.093
2014-03-19,873.906
2014-03-20,866.527
2014-03-21,868.58
2014-03-24,859.552
2014-03-25,870.218
2014-03-26,877.021
2014-03-27,875.084
2014-03-28,883.267
2014-03-31,885.802
2014-04-01,892.068
2014-04-02,891.513
2014-04-03,889.261
2014-04-04,894.171
2014-04-07,886.292
2014-04-08,889.275
2014-04-09,894.51
2014-04-10,892.826
2014-04-11,882.237
2014-04-14,883.937
2014-04-15,875.504
2014-04-16,885.251
2014-04-17,892.008
2014-04-18,892.008
2014-04-21,890.526
2014-04-22,902.13
2014-04-23,898.892
2014-04-24,902.542
2014-04-25,896.536
2014-04-28,900.316
2014-04-29,912.498
2014-04-30,916.021
2014-05-01,916.275
2014-05-02,915.282
2014-05-05,915.3
2014-05-06,915.493
2014-05-07,917.887
2014-05-08,925.149
2014-05-09,914.631
2014-05-12,920.951
2014-05-13,919.546
2014-05-14,920.689
2014-05-15,914.879
2014-05-16,917.642
2014-05-19,915.626
2014-05-20,911.746
2014-05-21,915.578
2014-05-22,914.62
2014-05-23,916.532
2014-05-26,923.042
2014-05-27,920.863
2014-05-28,918.739
2014-05-29,920.632
2014-05-30,919.964
2014-06-02,920.31
2014-06-03,917.971
2014-06-04,916.347
2014-06-05,920.112
2014-06-06,929.366
2014-06-09,930.324
2014-06-10,927.811
2014-06-11,923.204
2014-06-12,924.739
2014-06-13,924.385
2014-06-16,922.891
2014-06-17,922.635
2014-06-18,926.502
2014-06-19,936.426
2014-06-20,931.321
2014-06-23,929.768
2014-06-24,928.524
2014-06-25,920.74
2014-06-26,915.247
2014-06-27,918.51
2014-06-30,920.812
2014-07-01,929.307
2014-07-02,929.769
2014-07-03,934.189
2014-07-04,930.717
2014-07-07,922.493
2014-07-08,911.594
2014-07-09,914.397
2014-07-10,901.263
2014-07-11,903.338
2014-07-14,912.63
2014-07-15,906.38
2014-07-16,918.261
2014-07-17,905.474
2014-07-18,904.906
2014-07-21,901.417
2014-07-22,910.45
2014-07-23,911.952
2014-07-24,917.226
2014-07-25,910.178
2014-07-28,909.803
2014-07-29,911.378
2014-07-30,902.698
2014-07-31,893.644
2014-08-01,885.121
2014-08-04,884.713
2014-08-05,882.133
2014-08-06,874.962
2014-08-07,867.285
2014-08-08,866.096
2014-08-11,874.558
2014-08-12,870.15
2014-08-13,876.556
2014-08-14,878.462
2014-08-15,874.932
2014-08-18,883.417
2014-08-19,884.181
2014-08-20,882.303
2014-08-21,888.41
2014-08-22,881.884
2014-08-25,889.978
2014-08-26,897.21
2014-08-27,898.157
2014-08-28,890.266
2014-08-29,893.102
2014-09-01,893.051
2014-09-02,890.824
2014-09-03,899.164
2014-09-04,896.664
2014-09-05,893.253
2014-09-08,888.507
2014-09-09,881.689
2014-09-10,882.918
2014-09-11,881.929
2014-09-12,880.773
2014-09-15,879.357
2014-09-16,878.536
2014-09-17,884.534
2014-09-18,890.052
2014-09-19,887.037
2014-09-22,881.042
2014-09-23,872.651
2014-09-24,875.998
2014-09-25,863.44
2014-09-26,862.577
2014-09-29,857.224
2014-09-30,858.811
2014-10-01,849.522
2014-10-02,830.54
2014-10-03,828.301
2014-10-06,833.934
2014-10-07,827.282
2014-10-08,824.77
2014-10-09,821.491
2014-10-10,802.364
2014-10-13,809.111
2014-10-14,805.93
2014-10-15,784.634
2014-10-16,779.899
2014-10-17,800.905
2014-10-20,796.417
2014-10-21,811.022
2014-10-22,812.388
2014-10-23,818.308
2014-10-24,816.786
2014-10-27,812.421
2014-10-28,822.048
2014-10-29,823.392
2014-10-30,817.173
2014-10-31,827.105
2014-11-03,815.969
2014-11-04,810.656
2014-11-05,819.626
2014-11-06,816.797
2014-11-07,812.598
2014-11-10,819.687
2014-11-11,821.017
2014-11-12,814.577
2014-11-13,814.289
2014-11-14,814.669
2014-11-17,817.578
2014-11-18,827.653
2014-11-19,827.699
2014-11-20,823.597
2014-11-21,834.783
2014-11-24,837.03
2014-11-25,841.305
2014-11-26,844.427
2014-11-27,839.831
2014-11-28,836.348
2014-12-01,831.43
2014-12-02,834.342
2014-12-03,833.808
2014-12-04,827.352
2014-12-05,832.755
2014-12-08,824.89
2014-12-09,813.119
2014-12-10,808.689
2014-12-11,806.999
2014-12-12,787.664
2014-12-15,765.796
2014-12-16,787.947
2014-12-17,784.057
2014-12-18,798.85
2014-12-19,802.614
2014-12-22,805.346
2014-12-23,806.914
2014-12-24,807.773
2014-12-25,807.773
2014-12-26,807.137
2014-12-29,808.258
2014-12-30,797.551
2014-12-31,797.043
2015-01-01,797.043
2015-01-02,789.134
2015-01-05,758.677
2015-01-06,752.72
2015-01-07,750.155
2015-01-08,771.099
2015-01-09,758.821
2015-01-12,760.124
2015-01-13,768.853
2015-01-14,754.7
2015-01-15,762.738
2015-01-16,767.73
2015-01-19,777.474
2015-01-20,781.328
2015-01-21,789.527
2015-01-22,794.316
2015-01-23,794.123
2015-01-26,798.545
2015-01-27,800.537
2015-01-28,795.85
2015-01-29,792.728
2015-01-30,784.746
2015-02-02,793.803
2015-02-03,813.162
2015-02-04,811.51
2015-02-05,812.994
2015-02-06,809.038
2015-02-09,802.671
2015-02-10,803.679
2015-02-11,798.834
2015-02-12,810.35
2015-02-13,820.951
2015-02-16,819.194
2015-02-17,819.558
2015-02-18,824.565
2015-02-19,826.076
2015-02-20,826.168
2015-02-23,827.701
2015-02-24,833.115
2015-02-25,833.947
2015-02-26,828.71
2015-02-27,832.788
2015-03-02,827.802
2015-03-03,819.969
2015-03-04,817.961
2015-03-05,820.904
2015-03-06,806.83
2015-03-09,804.522
2015-03-10,784.587
2015-03-11,786.488
2015-03-12,788.941
2015-03-13,780.587
2015-03-16,791.719
2015-03-17,790.86
2015-03-18,797.092
2015-03-19,799.625
2015-03-20,823.032
2015-03-23,828.683
2015-03-24,829.381
2015-03-25,828.781
2015-03-26,818.149
2015-03-27,815.525
2015-03-30,819.302
2015-03-31,805.893
2015-04-01,811.141
2015-04-02,818.017
2015-04-03,818.017
2015-04-06,827.887
2015-04-07,831.668
2015-04-08,822.646
2015-04-09,821.826
2015-04-10,823.785
2015-04-13,822.084
2015-04-14,828.883
2015-04-15,828.93
2015-04-16,828.546
2015-04-17,820.137
2015-04-20,826.987
2015-04-21,825.924
2015-04-22,824.99
2015-04-23,829.826
2015-04-24,838.29
2015-04-27,848.481
2015-04-28,846.079
2015-04-29,842.146
2015-04-30,843.444
2015-05-01,842.36
2015-05-04,841.711
2015-05-05,831.886
2015-05-06,841.824
2015-05-07,833.572
2015-05-08,854.62
2015-05-11,852.2
2015-05-12,848.803
2015-05-13,854.478
2015-05-14,862.479
2015-05-15,860.731
2015-05-18,856.644
2015-05-19,850.595
2015-05-20,854.645
2015-05-21,860.231
2015-05-22,853.13
2015-05-25,849.999
2015-05-26,831.888
2015-05-27,841.158
2015-05-28,838.285
2015-05-29,827.856
2015-06-01,821.651
2015-06-02,833.698
2015-06-03,843.193
2015-06-04,835.552
2015-06-05,817.601
2015-06-08,816.006
2015-06-09,815.234
2015-06-10,834.492
2015-06-11,834.146
2015-06-12,828.697
2015-06-15,814.469
2015-06-16,816.446
2015-06-17,814.155
2015-06-18,827.71
2015-06-19,825.121
2015-06-22,850.206
2015-06-23,842.608
2015-06-24,841.58
2015-06-25,839.043
2015-06-26,836.044
2015-06-29,812.456
2015-06-30,800.187
2015-07-01,807.742
2015-07-02,807.893
2015-07-03,802.285
2015-07-06,788.17
2015-07-07,764.373
2015-07-08,774.765
2015-07-09,789.484
2015-07-10,815.025
2015-07-13,819.301
2015-07-14,822.693
2015-07-15,822.972
2015-07-16,829.5
2015-07-17,824.829
2015-07-20,827.239
2015-07-21,825.277
2015-07-22,815.773
2015-07-23,817.042
2015-07-24,807.979
2015-07-27,801.065
2015-07-28,804.315
2015-07-29,812.528
