Date,EUROPE Standard (Large+Mid Cap)
2005-06-15,4871.269
2005-06-16,4887.063
2005-06-17,4953.122
2005-06-20,4916.985
2005-06-21,4939.773
2005-06-22,4945.473
2005-06-23,4932.998
2005-06-24,4907.139
2005-06-27,4889.888
2005-06-28,4897.988
2005-06-29,4908.431
2005-06-30,4907.61
2005-07-01,4890.685
2005-07-04,4877.847
2005-07-05,4868.022
2005-07-06,4906.277
2005-07-07,4826.418
2005-07-08,4885.252
2005-07-11,4966.986
2005-07-12,5000.606
2005-07-13,4985.714
2005-07-14,5013.405
2005-07-15,4978.861
2005-07-18,4973.366
2005-07-19,4964.217
2005-07-20,4960.579
2005-07-21,5009.831
2005-07-22,5010.083
2005-07-25,5011.829
2005-07-26,4997.557
2005-07-27,5019.377
2005-07-28,5061.487
2005-07-29,5086.795
2005-08-01,5118.706
2005-08-02,5158.532
2005-08-03,5202.025
2005-08-04,5184.856
2005-08-05,5152.324
2005-08-08,5195.409
2005-08-09,5219.491
2005-08-10,5283.901
2005-08-11,5292.721
2005-08-12,5277.691
2005-08-15,5248.019
2005-08-16,5219.307
2005-08-17,5199.834
2005-08-18,5126.878
2005-08-19,5163.222
2005-08-22,5203.374
2005-08-23,5160.278
2005-08-24,5156.45
2005-08-25,5135.867
2005-08-26,5120.373
2005-08-29,5109.136
2005-08-30,5076.182
2005-08-31,5163.781
2005-09-01,5271.746
2005-09-02,5301.764
2005-09-05,5317.717
2005-09-06,5346.442
2005-09-07,5351.413
2005-09-08,5330.928
2005-09-09,5354.982
2005-09-12,5305.674
2005-09-13,5266.005
2005-09-14,5296.823
2005-09-15,5262.994
2005-09-16,5293.498
2005-09-19,5277.523
2005-09-20,5293.314
2005-09-21,5263.572
2005-09-22,5211.182
2005-09-23,5202.01
2005-09-26,5247.87
2005-09-27,5219.611
2005-09-28,5266.01
2005-09-29,5250.555
2005-09-30,5289.228
2005-10-03,5265.869
2005-10-04,5290.794
2005-10-05,5243.28
2005-10-06,5248.19
2005-10-07,5217.164
2005-10-10,5200.445
2005-10-11,5190.058
2005-10-12,5166.629
2005-10-13,5073.608
2005-10-14,5141.248
2005-10-17,5122.715
2005-10-18,5069.056
2005-10-19,5007.362
2005-10-20,5026.936
2005-10-21,5017.813
2005-10-24,5062.136
2005-10-25,5097.671
2005-10-26,5108.888
2005-10-27,5070.574
2005-10-28,5059.401
2005-10-31,5123.14
2005-11-01,5130.227
2005-11-02,5185.238
2005-11-03,5236.64
2005-11-04,5147.84
2005-11-07,5160.532
2005-11-08,5147.56
2005-11-09,5132.883
2005-11-10,5139.959
2005-11-11,5174.896
2005-11-14,5174.289
2005-11-15,5145.699
2005-11-16,5101.678
2005-11-17,5153.048
2005-11-18,5176.113
2005-11-21,5206.231
2005-11-22,5201.176
2005-11-23,5257.814
2005-11-24,5244.602
2005-11-25,5235.401
2005-11-28,5226.395
2005-11-29,5224.725
2005-11-30,5210.845
2005-12-01,5260.771
2005-12-02,5291.617
2005-12-05,5301.561
2005-12-06,5337.58
2005-12-07,5309.167
2005-12-08,5359.248
2005-12-09,5360.109
2005-12-12,5412.948
2005-12-13,5411.009
2005-12-14,5439.173
2005-12-15,5390.145
2005-12-16,5452.238
2005-12-19,5440.619
2005-12-20,5411.773
2005-12-21,5405.341
2005-12-22,5418.116
2005-12-23,5421.227
2005-12-26,5421.227
2005-12-27,5433.723
2005-12-28,5450.578
2005-12-29,5448.893
2005-12-30,5394.29
2006-01-02,5413.897
2006-01-03,5532.513
2006-01-04,5637.709
2006-01-05,5621.375
2006-01-06,5684.705
2006-01-09,5660.775
2006-01-10,5624.104
2006-01-11,5668.678
2006-01-12,5660.565
2006-01-13,5645.043
2006-01-16,5676.697
2006-01-17,5608.741
2006-01-18,5576.797
2006-01-19,5613.97
2006-01-20,5568.656
2006-01-23,5642.505
2006-01-24,5626.293
2006-01-25,5682.827
2006-01-26,5730.327
2006-01-27,5744.787
2006-01-30,5719.671
2006-01-31,5747.294
2006-02-01,5787.066
2006-02-02,5728.396
2006-02-03,5688.677
2006-02-06,5684.69
2006-02-07,5651.879
2006-02-08,5644.612
2006-02-09,5710.926
2006-02-10,5669.903
2006-02-13,5695.212
2006-02-14,5669.391
2006-02-15,5689.183
2006-02-16,5713.264
2006-02-17,5745.832
2006-02-20,5772.37
2006-02-21,5768.166
2006-02-22,5791.185
2006-02-23,5800.468
2006-02-24,5792.745
2006-02-27,5802.624
2006-02-28,5752.414
2006-03-01,5810.594
2006-03-02,5782.866
2006-03-03,5797.56
2006-03-06,5828.33
2006-03-07,5739.276
2006-03-08,5718.372
2006-03-09,5764.933
2006-03-10,5789.968
2006-03-13,5855.168
2006-03-14,5909.77
2006-03-15,5930.673
2006-03-16,5992.506
2006-03-17,6004.441
2006-03-20,6017.963
2006-03-21,5983.537
2006-03-22,6003.793
2006-03-23,5946.455
2006-03-24,5992.199
2006-03-27,5953.966
2006-03-28,5946.137
2006-03-29,5919.937
2006-03-30,6036.134
2006-03-31,5978.67
2006-04-03,6033.186
2006-04-04,6075.544
2006-04-05,6102.644
2006-04-06,6099.083
2006-04-07,6018.856
2006-04-10,6044.856
2006-04-11,5989.138
2006-04-12,5970.759
2006-04-13,5983.704
2006-04-14,5983.704
2006-04-17,6072.523
2006-04-18,6075.47
2006-04-19,6171.987
2006-04-20,6178.443
2006-04-21,6236.876
2006-04-24,6221.841
2006-04-25,6236.769
2006-04-26,6271.85
2006-04-27,6287.634
2006-04-28,6290.604
2006-05-01,6318.603
2006-05-02,6382.8
2006-05-03,6317.015
2006-05-04,6389.466
2006-05-05,6480.331
2006-05-08,6474.627
2006-05-09,6526.385
2006-05-10,6515.11
2006-05-11,6505.514
2006-05-12,6404.678
2006-05-15,6291.21
2006-05-16,6312.255
2006-05-17,6107.826
2006-05-18,6098.289
2006-05-19,6051.147
2006-05-22,5938.848
2006-05-23,6105.53
2006-05-24,5977.585
2006-05-25,6061.05
2006-05-26,6147.954
2006-05-29,6161.698
2006-05-30,6090.713
2006-05-31,6127.94
2006-06-01,6140.752
2006-06-02,6213.138
2006-06-05,6180.52
2006-06-06,6000.151
2006-06-07,6019.24
2006-06-08,5794.585
2006-06-09,5896.398
2006-06-12,5823.084
2006-06-13,5684.199
2006-06-14,5717.979
2006-06-15,5858.531
2006-06-16,5826.708
2006-06-19,5828.769
2006-06-20,5871.124
2006-06-21,5904.388
2006-06-22,5897.58
2006-06-23,5880.463
2006-06-26,5877.657
2006-06-27,5859.854
2006-06-28,5840.339
2006-06-29,5949.578
2006-06-30,6150.843
2006-07-03,6192.204
2006-07-04,6202.528
2006-07-05,6092.668
2006-07-06,6163.766
2006-07-07,6187.163
2006-07-10,6167.78
2006-07-11,6118.28
2006-07-12,6103.23
2006-07-13,6017.039
2006-07-14,5915.837
2006-07-17,5837.495
2006-07-18,5813.404
2006-07-19,5976.63
2006-07-20,6027.883
2006-07-21,5991.339
2006-07-24,6073.754
2006-07-25,6079.706
2006-07-26,6097.639
2006-07-27,6218.0
2006-07-28,6271.322
2006-07-31,6245.635
2006-08-01,6190.032
2006-08-02,6289.17
2006-08-03,6227.895
2006-08-04,6348.729
2006-08-07,6262.15
2006-08-08,6255.475
2006-08-09,6324.941
2006-08-10,6220.617
2006-08-11,6225.036
2006-08-14,6269.201
2006-08-15,6344.473
2006-08-16,6405.713
2006-08-17,6417.831
2006-08-18,6382.182
2006-08-21,6427.694
2006-08-22,6394.061
2006-08-23,6357.349
2006-08-24,6374.577
2006-08-25,6356.447
2006-08-28,6404.923
2006-08-29,6400.803
2006-08-30,6475.389
2006-08-31,6444.158
2006-09-01,6477.11
2006-09-04,6534.718
2006-09-05,6484.739
2006-09-06,6405.432
2006-09-07,6317.303
2006-09-08,6311.496
2006-09-11,6288.448
2006-09-12,6367.005
2006-09-13,6379.837
2006-09-14,6414.175
2006-09-15,6382.709
2006-09-18,6402.157
2006-09-19,6377.14
2006-09-20,6443.13
2006-09-21,6479.166
2006-09-22,6444.922
2006-09-25,6407.608
2006-09-26,6462.365
2006-09-27,6518.711
2006-09-28,6513.878
2006-09-29,6499.66
2006-10-02,6535.903
2006-10-03,6516.283
2006-10-04,6536.587
2006-10-05,6574.319
2006-10-06,6531.529
2006-10-09,6546.984
2006-10-10,6558.336
2006-10-11,6570.729
2006-10-12,6617.863
2006-10-13,6613.768
2006-10-16,6639.202
2006-10-17,6583.412
2006-10-18,6630.264
2006-10-19,6672.031
2006-10-20,6695.992
2006-10-23,6690.865
2006-10-24,6692.287
2006-10-25,6736.18
2006-10-26,6770.866
2006-10-27,6782.59
2006-10-30,6757.102
2006-10-31,6779.071
2006-11-01,6809.12
2006-11-02,6780.08
2006-11-03,6769.718
2006-11-06,6849.088
2006-11-07,6927.97
2006-11-08,6901.459
2006-11-09,6908.278
2006-11-10,6936.587
2006-11-13,6923.717
2006-11-14,6904.882
2006-11-15,6943.715
2006-11-16,6957.639
2006-11-17,6916.523
2006-11-20,6934.256
2006-11-21,6949.047
2006-11-22,7001.819
2006-11-23,6993.05
2006-11-24,7017.541
2006-11-27,6928.832
2006-11-28,6922.158
2006-11-29,7014.96
2006-11-30,7021.936
2006-12-01,7009.808
2006-12-04,7050.01
2006-12-05,7088.52
2006-12-06,7096.541
2006-12-07,7126.343
2006-12-08,7143.326
2006-12-11,7128.747
2006-12-12,7168.024
2006-12-13,7202.782
2006-12-14,7218.529
2006-12-15,7212.113
2006-12-18,7195.436
2006-12-19,7204.185
2006-12-20,7232.277
2006-12-21,7214.146
2006-12-22,7178.067
2006-12-25,7178.067
2006-12-26,7166.096
2006-12-27,7235.404
2006-12-28,7246.862
2006-12-29,7247.577
2007-01-01,7247.577
2007-01-02,7391.377
2007-01-03,7347.427
2007-01-04,7267.049
2007-01-05,7151.397
2007-01-08,7152.024
2007-01-09,7163.976
2007-01-10,7088.553
2007-01-11,7179.222
2007-01-12,7236.934
2007-01-15,7284.01
2007-01-16,7240.87
2007-01-17,7246.755
2007-01-18,7244.252
2007-01-19,7292.003
2007-01-22,7270.711
2007-01-23,7311.359
2007-01-24,7337.889
2007-01-25,7322.215
2007-01-26,7235.071
2007-01-29,7270.447
2007-01-30,7307.538
2007-01-31,7291.19
2007-02-01,7389.409
2007-02-02,7399.178
2007-02-05,7376.829
2007-02-06,7415.945
2007-02-07,7477.189
2007-02-08,7425.251
2007-02-09,7437.979
2007-02-12,7376.126
2007-02-13,7417.408
2007-02-14,7541.17
2007-02-15,7543.974
2007-02-16,7522.564
2007-02-19,7559.526
2007-02-20,7543.841
2007-02-21,7480.144
2007-02-22,7493.93
2007-02-23,7545.221
2007-02-26,7580.482
2007-02-27,7396.686
2007-02-28,7265.326
2007-03-01,7175.242
2007-03-02,7158.061
2007-03-05,7035.565
2007-03-06,7105.481
2007-03-07,7176.055
2007-03-08,7262.817
2007-03-09,7273.873
2007-03-12,7276.956
2007-03-13,7208.65
2007-03-14,7036.182
2007-03-15,7188.922
2007-03-16,7220.586
2007-03-19,7320.847
2007-03-20,7372.821
2007-03-21,7414.709
2007-03-22,7551.943
2007-03-23,7556.573
2007-03-26,7511.586
2007-03-27,7512.045
2007-03-28,7478.759
2007-03-29,7544.618
2007-03-30,7531.844
2007-04-02,7594.896
2007-04-03,7672.797
2007-04-04,7685.408
2007-04-05,7728.875
2007-04-06,7728.875
2007-04-09,7685.501
2007-04-10,7778.966
2007-04-11,7771.563
2007-04-12,7777.948
2007-04-13,7842.47
2007-04-16,7953.013
2007-04-17,7971.834
2007-04-18,7941.155
2007-04-19,7930.449
2007-04-20,8022.095
2007-04-23,8001.943
2007-04-24,7963.625
2007-04-25,8043.092
2007-04-26,8026.865
2007-04-27,8012.519
2007-04-30,8028.355
2007-05-01,7994.782
2007-05-02,8037.911
2007-05-03,8046.728
2007-05-04,8131.616
2007-05-07,8157.859
2007-05-08,8035.566
2007-05-09,8070.384
2007-05-10,7991.658
2007-05-11,8039.465
2007-05-14,8034.363
2007-05-15,8096.023
2007-05-16,8070.775
2007-05-17,8047.728
2007-05-18,8127.299
2007-05-21,8108.655
2007-05-22,8110.388
2007-05-23,8189.385
2007-05-24,8103.096
2007-05-25,8117.342
2007-05-28,8129.141
2007-05-29,8151.125
2007-05-30,8105.686
2007-05-31,8183.937
2007-06-01,8237.522
2007-06-04,8255.481
2007-06-05,8230.364
2007-06-06,8086.775
2007-06-07,7978.968
2007-06-08,7913.95
2007-06-11,7978.576
2007-06-12,7919.624
2007-06-13,7942.188
2007-06-14,8070.211
2007-06-15,8203.408
2007-06-18,8196.57
2007-06-19,8175.561
2007-06-20,8212.053
2007-06-21,8116.695
2007-06-22,8107.841
2007-06-25,8113.317
2007-06-26,8067.471
2007-06-27,8015.575
2007-06-28,8116.805
2007-06-29,8185.241
2007-07-02,8231.085
2007-07-03,8294.846
2007-07-04,8338.999
2007-07-05,8272.532
2007-07-06,8342.241
2007-07-09,8368.57
2007-07-10,8330.727
2007-07-11,8336.831
2007-07-12,8430.179
2007-07-13,8465.635
2007-07-16,8478.115
2007-07-17,8445.212
2007-07-18,8361.753
2007-07-19,8450.648
2007-07-20,8364.619
2007-07-23,8405.237
2007-07-24,8280.869
2007-07-25,8138.278
2007-07-26,7915.677
2007-07-27,7841.853
2007-07-30,7842.905
2007-07-31,8012.114
2007-08-01,7888.138
2007-08-02,7943.649
2007-08-03,7894.775
2007-08-06,7840.945
2007-08-07,7926.769
2007-08-08,8117.063
2007-08-09,7910.847
2007-08-10,7654.724
2007-08-13,7790.926
2007-08-14,7671.795
2007-08-15,7602.068
2007-08-16,7300.6
2007-08-17,7520.502
2007-08-20,7548.319
2007-08-21,7555.526
2007-08-22,7700.79
2007-08-23,7747.145
2007-08-24,7813.53
2007-08-27,7827.805
2007-08-28,7689.702
2007-08-29,7739.518
2007-08-30,7823.073
2007-08-31,7924.779
2007-09-03,7933.509
2007-09-04,7974.96
2007-09-05,7870.855
2007-09-06,7922.191
2007-09-07,7790.45
2007-09-10,7737.734
2007-09-11,7892.483
2007-09-12,7941.491
2007-09-13,8006.627
2007-09-14,7907.928
2007-09-17,7794.192
2007-09-18,7909.208
2007-09-19,8169.283
2007-09-20,8193.334
2007-09-21,8235.906
2007-09-24,8228.595
2007-09-25,8155.518
2007-09-26,8209.4
2007-09-27,8289.5
2007-09-28,8326.313
2007-10-01,8405.031
2007-10-02,8388.232
2007-10-03,8399.834
2007-10-04,8404.034
2007-10-05,8470.645
2007-10-08,8399.93
2007-10-09,8458.345
2007-10-10,8512.837
2007-10-11,8609.799
2007-10-12,8576.167
2007-10-15,8530.044
2007-10-16,8428.184
2007-10-17,8506.554
2007-10-18,8487.35
2007-10-19,8415.611
2007-10-22,8247.015
2007-10-23,8385.369
2007-10-24,8331.189
2007-10-25,8470.991
2007-10-26,8569.06
2007-10-29,8639.701
2007-10-30,8609.958
2007-10-31,8715.507
2007-11-01,8566.562
2007-11-02,8533.335
2007-11-05,8471.604
2007-11-06,8546.825
2007-11-07,8551.905
2007-11-08,8521.437
2007-11-09,8379.001
2007-11-12,8298.112
2007-11-13,8354.216
2007-11-14,8448.811
2007-11-15,8307.021
2007-11-16,8244.461
2007-11-19,8079.96
2007-11-20,8242.646
2007-11-21,8059.447
2007-11-22,8134.875
2007-11-23,8235.869
2007-11-26,8211.88
2007-11-27,8183.063
2007-11-28,8347.789
2007-11-29,8390.804
2007-11-30,8438.468
2007-12-03,8393.141
2007-12-04,8327.52
2007-12-05,8417.652
2007-12-06,8402.594
2007-12-07,8488.162
2007-12-10,8570.276
2007-12-11,8525.711
2007-12-12,8547.22
2007-12-13,8297.098
2007-12-14,8240.345
2007-12-17,8065.823
2007-12-18,8069.711
2007-12-19,8026.529
2007-12-20,8021.131
2007-12-21,8147.582
2007-12-24,8173.275
2007-12-25,8173.275
2007-12-26,8221.166
2007-12-27,8274.102
2007-12-28,8333.809
2007-12-31,8290.814
2008-01-01,8290.814
2008-01-02,8247.696
2008-01-03,8225.483
2008-01-04,8095.638
2008-01-07,8055.344
2008-01-08,8100.866
2008-01-09,7970.51
2008-01-10,7929.645
2008-01-11,7916.46
2008-01-14,7989.628
2008-01-15,7770.783
2008-01-16,7610.004
2008-01-17,7574.117
2008-01-18,7459.736
2008-01-21,6965.055
2008-01-22,7181.04
2008-01-23,6933.046
2008-01-24,7378.556
2008-01-25,7377.437
2008-01-28,7344.762
2008-01-29,7455.024
2008-01-30,7415.202
2008-01-31,7426.812
2008-02-01,7575.759
2008-02-04,7586.932
2008-02-05,7265.525
2008-02-06,7315.085
2008-02-07,7097.493
2008-02-08,7127.294
2008-02-11,7062.527
2008-02-12,7345.97
2008-02-13,7339.406
2008-02-14,7374.165
2008-02-15,7261.611
2008-02-18,7384.232
2008-02-19,7444.93
2008-02-20,7311.852
2008-02-21,7431.381
2008-02-22,7385.869
2008-02-25,7519.77
2008-02-26,7652.99
2008-02-27,7750.58
2008-02-28,7648.681
2008-02-29,7547.65
2008-03-03,7453.195
2008-03-04,7368.402
2008-03-05,7522.617
2008-03-06,7465.346
2008-03-07,7383.903
2008-03-10,7302.268
2008-03-11,7365.661
2008-03-12,7535.582
2008-03-13,7480.486
2008-03-14,7417.29
2008-03-17,7153.747
2008-03-18,7417.389
2008-03-19,7280.044
2008-03-20,7155.895
2008-03-21,7155.895
2008-03-24,7144.583
2008-03-25,7475.214
2008-03-26,7506.809
2008-03-27,7615.986
2008-03-28,7556.469
2008-03-31,7581.729
2008-04-01,7705.154
2008-04-02,7801.446
2008-04-03,7777.555
2008-04-04,7863.548
2008-04-07,7921.951
2008-04-08,7843.599
2008-04-09,7827.444
2008-04-10,7808.302
2008-04-11,7711.978
2008-04-14,7663.079
2008-04-15,7680.403
2008-04-16,7893.955
2008-04-17,7824.964
2008-04-18,7927.395
2008-04-21,7932.471
2008-04-22,7925.958
2008-04-23,7930.653
2008-04-24,7853.669
2008-04-25,7939.961
2008-04-28,7981.5
2008-04-29,7898.37
2008-04-30,7938.549
2008-05-01,7889.242
2008-05-02,8011.358
2008-05-05,8028.084
2008-05-06,8027.464
2008-05-07,8015.248
2008-05-08,8024.491
2008-05-09,7934.962
2008-05-12,7999.557
2008-05-13,7984.34
2008-05-14,8016.265
2008-05-15,8058.367
2008-05-16,8144.965
2008-05-19,8217.932
2008-05-20,8117.935
2008-05-21,8126.871
2008-05-22,8136.75
2008-05-23,8029.9
2008-05-26,8017.139
2008-05-27,7960.544
2008-05-28,7988.492
2008-05-29,7963.405
2008-05-30,7994.116
2008-06-02,7897.031
2008-06-03,7926.761
2008-06-04,7825.569
2008-06-05,7860.772
2008-06-06,7804.344
2008-06-09,7765.868
2008-06-10,7590.995
2008-06-11,7490.517
2008-06-12,7498.136
2008-06-13,7498.209
2008-06-16,7539.094
2008-06-17,7595.402
2008-06-18,7489.384
2008-06-19,7439.459
2008-06-20,7376.816
2008-06-23,7306.131
2008-06-24,7302.071
2008-06-25,7375.234
2008-06-26,7272.486
2008-06-27,7244.0
2008-06-30,7300.055
2008-07-01,7142.45
2008-07-02,7135.51
2008-07-03,7127.671
2008-07-04,7029.5
2008-07-07,7109.519
2008-07-08,7012.703
2008-07-09,7158.071
2008-07-10,7036.26
2008-07-11,6896.843
2008-07-14,6942.418
2008-07-15,6822.65
2008-07-16,6804.742
2008-07-17,7024.462
2008-07-18,7120.802
2008-07-21,7166.633
2008-07-22,7122.152
2008-07-23,7202.078
2008-07-24,7078.086
2008-07-25,7068.015
2008-07-28,7026.288
2008-07-29,6984.018
2008-07-30,7077.759
2008-07-31,7091.117
2008-08-01,6984.466
2008-08-04,6940.232
2008-08-05,7065.46
2008-08-06,7106.053
2008-08-07,7066.869
2008-08-08,6964.032
2008-08-11,7041.057
2008-08-12,6973.133
2008-08-13,6783.125
2008-08-14,6834.954
2008-08-15,6767.259
2008-08-18,6768.53
2008-08-19,6598.854
2008-08-20,6641.445
2008-08-21,6655.821
2008-08-22,6753.677
2008-08-25,6698.967
2008-08-26,6652.601
2008-08-27,6692.502
2008-08-28,6790.258
2008-08-29,6812.905
2008-09-01,6725.938
2008-09-02,6758.248
2008-09-03,6628.079
2008-09-04,6422.54
2008-09-05,6233.477
2008-09-08,6412.751
2008-09-09,6342.744
2008-09-10,6260.496
2008-09-11,6165.411
2008-09-12,6385.28
2008-09-15,6169.56
2008-09-16,5977.129
2008-09-17,5884.363
2008-09-18,5928.738
2008-09-19,6430.791
2008-09-22,6401.799
2008-09-23,6326.107
2008-09-24,6262.35
2008-09-25,6391.097
2008-09-26,6245.665
2008-09-29,5838.235
2008-09-30,5786.44
2008-10-01,5806.485
2008-10-02,5643.691
2008-10-03,5810.009
2008-10-06,5247.774
2008-10-07,5286.125
2008-10-08,4973.262
2008-10-09,4871.189
2008-10-10,4455.507
2008-10-13,4932.434
2008-10-14,5102.918
2008-10-15,4754.565
2008-10-16,4458.958
2008-10-17,4651.706
2008-10-20,4774.294
2008-10-21,4703.666
2008-10-22,4366.763
2008-10-23,4345.101
2008-10-24,4091.125
2008-10-27,3924.711
2008-10-28,4025.892
2008-10-29,4448.56
2008-10-30,4496.32
2008-10-31,4557.432
2008-11-03,4608.454
2008-11-04,4896.137
2008-11-05,4817.863
2008-11-06,4453.678
2008-11-07,4532.177
2008-11-10,4577.543
2008-11-11,4301.518
2008-11-12,4157.026
2008-11-13,4150.088
2008-11-14,4222.282
2008-11-17,4101.317
2008-11-18,4138.716
2008-11-19,3975.661
2008-11-20,3792.267
2008-11-21,3694.351
2008-11-24,4114.056
2008-11-25,4190.026
2008-11-26,4161.795
2008-11-27,4254.47
2008-11-28,4247.171
2008-12-01,3962.553
2008-12-02,4070.195
2008-12-03,4084.18
2008-12-04,4080.808
2008-12-05,3901.841
2008-12-08,4250.755
2008-12-09,4296.988
2008-12-10,4325.654
2008-12-11,4375.966
2008-12-12,4300.723
2008-12-15,4381.776
2008-12-16,4442.836
2008-12-17,4593.379
2008-12-18,4636.502
2008-12-19,4440.681
2008-12-22,4366.347
2008-12-23,4365.269
2008-12-24,4361.769
2008-12-25,4361.769
2008-12-26,4374.575
2008-12-29,4465.498
2008-12-30,4514.865
2008-12-31,4470.451
2009-01-01,4470.451
2009-01-02,4622.502
2009-01-05,4615.338
2009-01-06,4621.639
2009-01-07,4653.322
2009-01-08,4644.92
2009-01-09,4550.431
2009-01-12,4425.775
2009-01-13,4308.092
2009-01-14,4114.657
2009-01-15,4047.854
2009-01-16,4144.401
2009-01-19,4044.965
2009-01-20,3889.095
2009-01-21,3852.079
2009-01-22,3840.167
2009-01-23,3785.425
2009-01-26,4007.286
2009-01-27,4025.169
2009-01-28,4170.395
2009-01-29,4051.696
2009-01-30,3977.116
2009-02-02,3873.958
2009-02-03,3996.787
2009-02-04,4075.055
2009-02-05,4056.036
2009-02-06,4145.649
2009-02-09,4231.706
2009-02-10,4103.886
2009-02-11,4048.758
2009-02-12,3958.504
2009-02-13,4014.153
2009-02-16,3924.691
2009-02-17,3761.411
2009-02-18,3738.68
2009-02-19,3787.777
2009-02-20,3632.961
2009-02-23,3631.385
2009-02-24,3586.07
2009-02-25,3560.026
2009-02-26,3653.876
2009-02-27,3574.843
2009-03-02,3364.361
2009-03-03,3294.363
2009-03-04,3422.167
2009-03-05,3296.117
2009-03-06,3285.366
2009-03-09,3249.515
2009-03-10,3447.161
2009-03-11,3461.064
2009-03-12,3490.429
2009-03-13,3540.856
2009-03-16,3669.659
2009-03-17,3638.534
2009-03-18,3649.076
2009-03-19,3845.468
2009-03-20,3815.303
2009-03-23,3931.211
2009-03-24,3928.127
2009-03-25,3949.264
2009-03-26,3962.919
2009-03-27,3848.177
2009-03-30,3661.584
2009-03-31,3824.317
2009-04-01,3869.152
2009-04-02,4129.018
2009-04-03,4077.151
2009-04-06,4045.913
2009-04-07,3972.504
2009-04-08,3972.769
2009-04-09,4052.982
2009-04-10,4053.149
2009-04-13,4090.313
2009-04-14,4131.209
2009-04-15,4097.331
2009-04-16,4174.441
2009-04-17,4193.983
2009-04-20,4008.867
2009-04-21,4027.363
2009-04-22,4094.471
2009-04-23,4093.807
2009-04-24,4259.33
2009-04-27,4235.665
2009-04-28,4156.328
2009-04-29,4305.271
2009-04-30,4366.879
2009-05-01,4372.311
2009-05-04,4481.974
2009-05-05,4514.35
2009-05-06,4565.932
2009-05-07,4571.751
2009-05-08,4669.823
2009-05-11,4652.591
2009-05-12,4656.934
2009-05-13,4528.772
2009-05-14,4544.281
2009-05-15,4572.333
2009-05-18,4655.619
2009-05-19,4764.494
2009-05-20,4852.1
2009-05-21,4752.048
2009-05-22,4816.073
2009-05-25,4830.745
2009-05-26,4862.775
2009-05-27,4877.902
2009-05-28,4827.844
2009-05-29,4908.651
2009-06-01,5055.13
2009-06-02,5104.168
2009-06-03,4966.011
2009-06-04,4955.813
2009-06-05,4922.895
2009-06-08,4837.036
2009-06-09,4911.033
2009-06-10,4970.932
2009-06-11,5040.046
2009-06-12,5000.344
2009-06-15,4817.993
2009-06-16,4832.411
2009-06-17,4730.158
2009-06-18,4787.629
2009-06-19,4838.597
2009-06-22,4690.614
2009-06-23,4710.311
2009-06-24,4829.04
2009-06-25,4746.193
2009-06-26,4796.137
2009-06-29,4877.145
2009-06-30,4814.392
2009-07-01,4938.465
2009-07-02,4773.143
2009-07-03,4767.158
2009-07-06,4684.844
2009-07-07,4676.333
2009-07-08,4592.164
2009-07-09,4651.792
2009-07-10,4590.864
2009-07-13,4675.776
2009-07-14,4735.992
2009-07-15,4914.615
2009-07-16,4944.269
2009-07-17,4962.093
2009-07-20,5056.942
2009-07-21,5104.222
2009-07-22,5112.442
2009-07-23,5226.34
2009-07-24,5206.448
2009-07-27,5238.385
2009-07-28,5175.338
2009-07-29,5177.062
2009-07-30,5290.545
2009-07-31,5320.923
2009-08-03,5495.673
2009-08-04,5471.923
2009-08-05,5445.112
2009-08-06,5460.771
2009-08-07,5468.316
2009-08-10,5422.735
2009-08-11,5339.705
2009-08-12,5425.271
2009-08-13,5496.499
2009-08-14,5430.64
2009-08-17,5263.765
2009-08-18,5346.857
2009-08-19,5377.714
2009-08-20,5458.658
2009-08-21,5610.325
2009-08-24,5662.345
2009-08-25,5689.963
2009-08-26,5619.712
2009-08-27,5589.365
2009-08-28,5701.101
2009-08-31,5657.513
2009-09-01,5535.946
2009-09-02,5488.825
2009-09-03,5495.95
2009-09-04,5559.7
2009-09-07,5678.921
2009-09-08,5766.613
2009-09-09,5847.846
2009-09-10,5848.354
2009-09-11,5897.078
2009-09-14,5886.687
2009-09-15,5882.893
2009-09-16,6002.949
2009-09-17,6056.817
2009-09-18,6021.291
2009-09-21,5948.594
2009-09-22,6035.444
2009-09-23,6042.66
2009-09-24,5897.391
2009-09-25,5866.143
2009-09-28,5945.967
2009-09-29,5919.081
2009-09-30,5920.67
2009-10-01,5803.928
2009-10-02,5712.484
2009-10-05,5769.504
2009-10-06,5941.434
2009-10-07,5892.481
2009-10-08,6001.439
2009-10-09,5981.351
2009-10-12,6042.914
2009-10-13,5990.688
2009-10-14,6148.476
2009-10-15,6170.909
2009-10-16,6104.642
2009-10-19,6229.166
2009-10-20,6199.991
2009-10-21,6251.539
2009-10-22,6181.545
2009-10-23,6152.508
2009-10-26,6046.916
2009-10-27,6012.569
2009-10-28,5872.745
2009-10-29,5998.518
2009-10-30,5852.31
2009-11-02,5896.461
2009-11-03,5774.964
2009-11-04,5940.324
2009-11-05,5996.728
2009-11-06,6000.582
2009-11-09,6174.247
2009-11-10,6147.421
2009-11-11,6182.258
2009-11-12,6147.202
2009-11-13,6180.406
2009-11-16,6307.525
2009-11-17,6227.135
2009-11-18,6267.417
2009-11-19,6120.144
2009-11-20,6067.04
2009-11-23,6246.965
2009-11-24,6191.62
2009-11-25,6264.148
2009-11-26,6030.596
2009-11-27,6095.79
2009-11-30,6024.305
