Date,EUROPE Standard (Large+Mid Cap)
2018-05-10,6883.006
2018-05-11,6930.741
2018-05-14,6946.363
2018-05-15,6889.441
2018-05-16,6859.624
2018-05-17,6909.294
2018-05-18,6882.247
2018-05-21,6896.788
2018-05-22,6928.89
2018-05-23,6809.172
2018-05-24,6782.619
2018-05-25,6750.902
2018-05-28,6713.916
2018-05-29,6592.913
2018-05-30,6642.832
2018-05-31,6635.099
2018-06-01,6693.823
2018-06-04,6733.17
2018-06-05,6695.928
2018-06-06,6757.969
2018-06-07,6770.807
2018-06-08,6724.036
2018-06-11,6796.868
2018-06-12,6776.278
2018-06-13,6780.155
2018-06-14,6793.804
2018-06-15,6707.782
2018-06-18,6651.642
2018-06-19,6577.676
2018-06-20,6602.348
2018-06-21,6561.598
2018-06-22,6652.397
2018-06-25,6538.352
2018-06-26,6532.694
2018-06-27,6544.059
2018-06-28,6486.568
2018-06-29,6590.632
2018-07-02,6498.31
2018-07-03,6575.794
2018-07-04,6577.528
2018-07-05,6638.786
2018-07-06,6683.025
2018-07-09,6724.407
2018-07-10,6731.154
2018-07-11,6645.489
2018-07-12,6675.585
2018-07-13,6678.602
2018-07-16,6679.344
2018-07-17,6681.446
2018-07-18,6696.667
2018-07-19,6666.011
2018-07-20,6709.477
2018-07-23,6696.566
2018-07-24,6754.237
2018-07-25,6717.519
2018-07-26,6762.957
2018-07-27,6786.347
2018-07-30,6801.416
2018-07-31,6810.014
2018-08-01,6760.972
2018-08-02,6672.266
2018-08-03,6704.651
2018-08-06,6678.129
2018-08-07,6730.342
2018-08-08,6723.665
2018-08-09,6718.275
2018-08-10,6564.329
2018-08-13,6538.541
2018-08-14,6514.383
2018-08-15,6391.268
2018-08-16,6469.457
2018-08-17,6474.653
2018-08-20,6525.276
2018-08-21,6589.526
2018-08-22,6631.95
2018-08-23,6607.411
2018-08-24,6641.287
2018-08-27,6700.728
2018-08-28,6723.576
2018-08-29,6730.826
2018-08-30,6689.817
2018-08-31,6619.807
2018-09-03,6621.825
2018-09-04,6536.131
2018-09-05,6503.152
2018-09-06,6470.098
2018-09-07,6449.564
2018-09-10,6489.159
2018-09-11,6474.688
2018-09-12,6526.516
2018-09-13,6548.364
2018-09-14,6565.668
2018-09-17,6586.492
2018-09-18,6600.172
2018-09-19,6608.059
2018-09-20,6702.704
2018-09-21,6740.647
2018-09-24,6719.634
2018-09-25,6748.991
2018-09-26,6748.185
2018-09-27,6734.549
2018-09-28,6643.385
2018-10-01,6638.459
2018-10-02,6588.905
2018-10-03,6612.308
2018-10-04,6534.445
2018-10-05,6472.923
2018-10-08,6383.734
2018-10-09,6396.135
2018-10-10,6331.141
2018-10-11,6221.37
2018-10-12,6207.069
2018-10-15,6231.324
2018-10-16,6321.423
2018-10-17,6268.754
2018-10-18,6215.107
2018-10-19,6215.403
2018-10-22,6174.784
2018-10-23,6077.206
2018-10-24,6027.718
2018-10-25,6050.251
2018-10-26,6000.743
2018-10-29,6062.022
2018-10-30,6049.653
2018-10-31,6136.384
2018-11-01,6196.648
2018-11-02,6202.327
2018-11-05,6207.847
2018-11-06,6196.851
2018-11-07,6290.378
2018-11-08,6279.147
2018-11-09,6218.304
2018-11-12,6104.715
2018-11-13,6162.232
2018-11-14,6141.952
2018-11-15,6091.445
2018-11-16,6121.155
2018-11-19,6106.878
2018-11-20,6015.495
2018-11-21,6076.323
2018-11-22,6041.512
2018-11-23,6028.24
2018-11-26,6102.204
2018-11-27,6060.832
2018-11-28,6053.778
2018-11-29,6123.442
2018-11-30,6079.217
2018-12-03,6155.973
2018-12-04,6112.426
2018-12-05,6033.463
2018-12-06,5868.779
2018-12-07,5911.85
2018-12-10,5793.776
2018-12-11,5855.367
2018-12-12,5975.461
2018-12-13,5957.537
2018-12-14,5894.02
2018-12-17,5847.106
2018-12-18,5812.185
2018-12-19,5858.945
2018-12-20,5772.692
2018-12-21,5771.799
2018-12-24,5747.68
2018-12-25,5747.68
2018-12-26,5739.834
2018-12-27,5646.197
2018-12-28,5775.682
2018-12-31,5798.438
2019-01-01,5798.438
2019-01-02,5751.495
2019-01-03,5718.067
2019-01-04,5888.923
2019-01-07,5901.304
2019-01-08,5940.034
2019-01-09,6007.404
2019-01-10,6034.707
2019-01-11,6015.394
2019-01-14,5982.423
2019-01-15,5985.179
2019-01-16,5992.545
2019-01-17,5986.869
2019-01-18,6090.238
2019-01-21,6077.79
2019-01-22,6047.028
2019-01-23,6054.243
2019-01-24,6055.393
2019-01-25,6115.762
2019-01-28,6076.79
2019-01-29,6114.744
2019-01-30,6145.972
2019-01-31,6180.443
2019-02-01,6195.922
2019-02-04,6178.399
2019-02-05,6257.926
2019-02-06,6250.13
2019-02-07,6146.236
2019-02-08,6097.319
2019-02-11,6120.845
2019-02-12,6161.881
2019-02-13,6191.961
2019-02-14,6169.267
2019-02-15,6249.916
2019-02-18,6286.05
2019-02-19,6289.63
2019-02-20,6340.048
2019-02-21,6325.695
2019-02-22,6335.078
2019-02-25,6355.394
2019-02-26,6383.736
2019-02-27,6379.951
2019-02-28,6388.026
2019-03-01,6412.179
2019-03-04,6393.498
2019-03-05,6394.032
2019-03-06,6398.466
2019-03-07,6332.057
2019-03-08,6275.865
2019-03-11,6319.272
2019-03-12,6342.965
2019-03-13,6402.205
2019-03-14,6449.988
2019-03-15,6506.161
2019-03-18,6532.873
2019-03-19,6576.313
2019-03-20,6519.175
2019-03-21,6525.801
2019-03-22,6402.657
2019-03-25,6395.819
2019-03-26,6420.559
2019-03-27,6407.254
2019-03-28,6389.817
2019-03-29,6426.996
2019-04-01,6500.366
2019-04-02,6505.6
2019-04-03,6590.884
2019-04-04,6570.418
2019-04-05,6582.534
2019-04-08,6596.501
2019-04-09,6572.25
2019-04-10,6577.758
2019-04-11,6597.586
2019-04-12,6633.39
2019-04-15,6642.888
2019-04-16,6656.223
2019-04-17,6667.791
2019-04-18,6649.021
2019-04-19,6649.021
2019-04-22,6645.502
2019-04-23,6646.526
2019-04-24,6634.506
2019-04-25,6590.476
2019-04-26,6616.562
2019-04-29,6627.151
2019-04-30,6656.791
2019-05-01,6669.699
2019-05-02,6608.445
2019-05-03,6637.187
2019-05-06,6588.878
2019-05-07,6493.08
2019-05-08,6512.849
2019-05-09,6432.147
2019-05-10,6458.109
2019-05-13,6382.437
2019-05-14,6430.479
2019-05-15,6459.996
2019-05-16,6528.842
2019-05-17,6496.035
2019-05-20,6439.252
2019-05-21,6484.673
2019-05-22,6460.956
2019-05-23,6369.529
2019-05-24,6436.315
2019-05-27,6444.786
2019-05-28,6421.983
2019-05-29,6315.201
2019-05-30,6333.537
2019-05-31,6292.078
2019-06-03,6352.067
2019-06-04,6406.34
2019-06-05,6445.388
2019-06-06,6457.294
2019-06-07,6548.69
2019-06-10,6550.633
2019-06-11,6594.977
2019-06-12,6577.254
2019-06-13,6560.103
2019-06-14,6505.98
2019-06-17,6501.031
2019-06-18,6588.786
2019-06-19,6609.351
2019-06-20,6678.574
2019-06-21,6671.608
2019-06-24,6696.44
2019-06-25,6685.057
2019-06-26,6661.814
2019-06-27,6658.925
2019-06-28,6714.742
2019-07-01,6727.598
2019-07-02,6735.837
2019-07-03,6783.069
2019-07-04,6790.644
2019-07-05,6706.44
2019-07-08,6698.22
2019-07-09,6660.933
2019-07-10,6674.158
2019-07-11,6666.178
2019-07-12,6667.259
2019-07-15,6686.472
2019-07-16,6687.309
2019-07-17,6663.483
2019-07-18,6644.804
2019-07-19,6653.579
2019-07-22,6663.299
2019-07-23,6686.603
2019-07-24,6685.034
2019-07-25,6656.549
2019-07-26,6658.229
2019-07-29,6667.003
2019-07-30,6576.503
2019-07-31,6584.665
2019-08-01,6567.651
2019-08-02,6430.345
2019-08-05,6325.846
2019-08-06,6298.481
2019-08-07,6329.487
2019-08-08,6434.496
2019-08-09,6381.963
2019-08-12,6371.938
2019-08-13,6389.818
2019-08-14,6263.367
2019-08-15,6227.05
2019-08-16,6303.298
2019-08-19,6369.463
2019-08-20,6320.7
2019-08-21,6400.516
2019-08-22,6369.485
2019-08-23,6333.737
2019-08-26,6336.264
2019-08-27,6368.052
2019-08-28,6344.744
2019-08-29,6406.556
2019-08-30,6419.047
2019-09-02,6414.93
2019-09-03,6398.19
2019-09-04,6495.523
2019-09-05,6553.588
2019-09-06,6575.496
2019-09-09,6563.812
2019-09-10,6566.313
2019-09-11,6592.893
2019-09-12,6624.749
2019-09-13,6675.305
2019-09-16,6585.989
2019-09-17,6613.158
2019-09-18,6619.186
2019-09-19,6659.732
2019-09-20,6652.057
2019-09-23,6593.782
2019-09-24,6591.909
2019-09-25,6532.347
2019-09-26,6562.713
2019-09-27,6598.341
2019-09-30,6593.743
2019-10-01,6516.26
2019-10-02,6356.391
2019-10-03,6380.06
2019-10-04,6422.073
2019-10-07,6477.551
2019-10-08,6383.537
2019-10-09,6424.531
2019-10-10,6486.116
2019-10-11,6645.261
2019-10-14,6607.369
2019-10-15,6684.578
2019-10-16,6682.396
2019-10-17,6716.725
2019-10-18,6709.868
2019-10-21,6756.075
2019-10-22,6755.4
2019-10-23,6753.188
2019-10-24,6787.828
2019-10-25,6790.036
2019-10-28,6805.973
2019-10-29,6809.674
2019-10-30,6822.243
2019-10-31,6805.394
2019-11-01,6860.842
2019-11-04,6921.064
2019-11-05,6886.12
2019-11-06,6900.404
2019-11-07,6906.302
2019-11-08,6872.712
2019-11-11,6879.534
2019-11-12,6892.323
2019-11-13,6871.954
2019-11-14,6843.283
2019-11-15,6901.915
2019-11-18,6917.836
2019-11-19,6907.981
2019-11-20,6870.349
2019-11-21,6852.217
2019-11-22,6857.165
2019-11-25,6913.689
2019-11-26,6918.485
2019-11-27,6930.646
2019-11-28,6927.207
2019-11-29,6907.074
2019-12-02,6828.728
2019-12-03,6788.717
2019-12-04,6869.867
2019-12-05,6863.394
2019-12-06,6917.752
2019-12-09,6915.033
2019-12-10,6910.176
2019-12-11,6924.046
2019-12-12,6967.11
2019-12-13,7050.412
2019-12-16,7148.987
2019-12-17,7115.832
2019-12-18,7090.349
2019-12-19,7097.264
2019-12-20,7132.894
2019-12-23,7132.071
2019-12-24,7145.26
2019-12-25,7145.26
2019-12-26,7152.563
2019-12-27,7205.25
2019-12-30,7168.089
2019-12-31,7176.879
2020-01-01,7176.879
2020-01-02,7227.984
2020-01-03,7186.036
2020-01-06,7176.088
2020-01-07,7160.844
2020-01-08,7159.744
2020-01-09,7167.802
2020-01-10,7165.696
2020-01-13,7165.93
2020-01-14,7178.501
2020-01-15,7200.463
2020-01-16,7209.877
2020-01-17,7248.287
2020-01-20,7230.628
2020-01-21,7229.179
2020-01-22,7207.651
2020-01-23,7139.653
2020-01-24,7186.271
2020-01-27,7016.687
2020-01-28,7067.344
2020-01-29,7094.494
2020-01-30,7046.566
2020-01-31,6996.416
2020-02-03,6994.556
2020-02-04,7095.122
2020-02-05,7158.932
2020-02-06,7176.96
2020-02-07,7148.902
2020-02-10,7126.665
2020-02-11,7183.602
2020-02-12,7215.978
2020-02-13,7182.228
2020-02-14,7166.572
2020-02-17,7180.362
2020-02-18,7148.011
2020-02-19,7187.292
2020-02-20,7134.983
2020-02-21,7129.03
2020-02-24,6863.843
2020-02-25,6748.808
2020-02-26,6750.616
2020-02-27,6578.023
2020-02-28,6347.39
2020-03-02,6442.558
2020-03-03,6552.351
2020-03-04,6626.845
2020-03-05,6562.909
2020-03-06,6389.963
2020-03-09,5963.105
2020-03-10,5862.763
2020-03-11,5783.691
2020-03-12,5025.912
2020-03-13,5093.55
2020-03-16,4881.284
2020-03-17,4927.014
2020-03-18,4671.165
2020-03-19,4760.189
2020-03-20,4834.472
2020-03-23,4661.091
2020-03-24,5076.429
2020-03-25,5254.165
2020-03-26,5482.193
2020-03-27,5313.664
2020-03-30,5373.113
2020-03-31,5430.677
2020-04-01,5253.384
2020-04-02,5248.532
2020-04-03,5167.793
2020-04-06,5349.521
2020-04-07,5493.642
2020-04-08,5482.085
2020-04-09,5602.082
2020-04-10,5602.082
2020-04-13,5591.288
2020-04-14,5652.548
2020-04-15,5437.612
2020-04-16,5441.989
2020-04-17,5604.459
2020-04-20,5637.317
2020-04-21,5434.224
2020-04-22,5519.936
2020-04-23,5570.761
2020-04-24,5502.42
2020-04-27,5621.635
2020-04-28,5713.624
2020-04-29,5827.069
2020-04-30,5752.775
2020-05-01,5729.41
2020-05-04,5538.813
2020-05-05,5622.404
2020-05-06,5578.892
2020-05-07,5631.003
2020-05-08,5731.152
2020-05-11,5684.5
2020-05-12,5727.385
2020-05-13,5594.844
2020-05-14,5465.139
2020-05-15,5491.127
2020-05-18,5739.613
2020-05-19,5745.696
2020-05-20,5826.755
2020-05-21,5756.225
2020-05-22,5724.799
2020-05-25,5808.237
2020-05-26,5919.415
2020-05-27,5934.155
2020-05-28,6071.365
2020-05-29,6014.758
2020-06-01,6087.916
2020-06-02,6208.686
2020-06-03,6388.511
2020-06-04,6411.968
2020-06-05,6551.112
2020-06-08,6528.604
2020-06-09,6481.139
2020-06-10,6457.846
2020-06-11,6211.161
2020-06-12,6155.643
2020-06-15,6152.382
2020-06-16,6308.56
2020-06-17,6348.266
2020-06-18,6300.735
2020-06-19,6319.983
2020-06-22,6309.398
2020-06-23,6441.12
2020-06-24,6228.948
2020-06-25,6241.969
2020-06-26,6209.51
2020-06-29,6261.677
2020-06-30,6259.346
2020-07-01,6289.28
2020-07-02,6395.613
2020-07-03,6351.513
2020-07-06,6495.945
2020-07-07,6437.616
2020-07-08,6421.507
2020-07-09,6353.36
2020-07-10,6423.591
2020-07-13,6516.542
2020-07-14,6483.897
2020-07-15,6606.507
2020-07-16,6583.515
2020-07-17,6588.109
2020-07-20,6644.623
2020-07-21,6692.652
2020-07-22,6691.575
2020-07-23,6696.151
2020-07-24,6599.643
2020-07-27,6663.798
2020-07-28,6662.093
2020-07-29,6684.342
2020-07-30,6549.033
2020-07-31,6499.873
2020-08-03,6584.601
2020-08-04,6591.499
2020-08-05,6690.289
2020-08-06,6621.55
2020-08-07,6607.68
2020-08-10,6619.029
2020-08-11,6731.492
2020-08-12,6833.869
2020-08-13,6811.598
2020-08-14,6724.415
2020-08-17,6768.132
2020-08-18,6761.664
2020-08-19,6795.95
2020-08-20,6690.098
2020-08-21,6643.88
2020-08-24,6770.671
2020-08-25,6754.727
2020-08-26,6809.809
2020-08-27,6749.722
2020-08-28,6775.092
2020-08-31,6767.302
2020-09-01,6745.344
2020-09-02,6786.524
2020-09-03,6695.545
2020-09-04,6599.909
2020-09-07,6723.66
2020-09-08,6628.473
2020-09-09,6749.065
2020-09-10,6744.155
2020-09-11,6731.036
2020-09-14,6763.092
2020-09-15,6795.799
2020-09-16,6822.738
2020-09-17,6773.425
2020-09-18,6757.704
2020-09-21,6477.525
2020-09-22,6470.19
2020-09-23,6489.995
2020-09-24,6405.942
2020-09-25,6387.494
2020-09-28,6542.369
2020-09-29,6555.173
2020-09-30,6541.81
2020-10-01,6559.645
2020-10-02,6565.233
2020-10-05,6663.155
2020-10-06,6666.78
2020-10-07,6642.045
2020-10-08,6687.131
2020-10-09,6762.217
2020-10-12,6806.808
2020-10-13,6732.99
2020-10-14,6734.628
2020-10-15,6559.834
2020-10-16,6657.853
2020-10-19,6681.132
2020-10-20,6685.85
2020-10-21,6621.626
2020-10-22,6589.054
2020-10-23,6636.903
2020-10-26,6512.302
2020-10-27,6456.926
2020-10-28,6224.994
2020-10-29,6167.825
2020-10-30,6172.875
2020-11-02,6267.706
2020-11-03,6464.607
2020-11-04,6582.913
2020-11-05,6713.318
2020-11-06,6727.891
2020-11-09,6976.911
2020-11-10,7042.664
2020-11-11,7078.735
2020-11-12,7048.799
2020-11-13,7056.097
2020-11-16,7150.239
2020-11-17,7158.642
2020-11-18,7189.932
2020-11-19,7114.071
2020-11-20,7157.919
2020-11-23,7124.232
2020-11-24,7229.513
2020-11-25,7241.337
2020-11-26,7233.206
2020-11-27,7289.648
2020-11-30,7223.086
2020-12-01,7311.413
2020-12-02,7340.72
2020-12-03,7389.69
2020-12-04,7424.611
2020-12-07,7397.604
2020-12-08,7401.777
2020-12-09,7406.094
2020-12-10,7405.937
2020-12-11,7334.118
2020-12-14,7373.457
2020-12-15,7407.49
2020-12-16,7490.951
2020-12-17,7547.167
2020-12-18,7516.491
2020-12-21,7325.589
2020-12-22,7382.046
2020-12-23,7470.807
2020-12-24,7476.373
2020-12-25,7476.373
2020-12-28,7543.964
2020-12-29,7615.222
2020-12-30,7626.884
2020-12-31,7563.098
2021-01-01,7563.098
2021-01-04,7638.87
2021-01-05,7628.958
2021-01-06,7739.578
2021-01-07,7765.742
2021-01-08,7815.035
2021-01-11,7698.466
2021-01-12,7708.38
2021-01-13,7715.849
2021-01-14,7756.422
2021-01-15,7652.61
2021-01-18,7654.225
2021-01-19,7674.122
2021-01-20,7713.497
2021-01-21,7742.851
2021-01-22,7714.484
2021-01-25,7626.869
2021-01-26,7693.984
2021-01-27,7562.0
2021-01-28,7581.912
2021-01-29,7453.57
2021-02-01,7503.658
2021-02-02,7563.523
2021-02-03,7580.116
2021-02-04,7601.94
2021-02-05,7629.859
2021-02-08,7666.289
2021-02-09,7694.96
2021-02-10,7699.804
2021-02-11,7731.846
2021-02-12,7775.991
2021-02-15,7890.553
2021-02-16,7876.155
2021-02-17,7767.345
2021-02-18,7734.336
2021-02-19,7807.704
2021-02-22,7782.101
2021-02-23,7764.207
2021-02-24,7776.184
2021-02-25,7821.675
2021-02-26,7635.793
2021-03-01,7719.151
2021-03-02,7743.538
2021-03-03,7756.921
2021-03-04,7721.003
2021-03-05,7581.234
2021-03-08,7703.03
2021-03-09,7774.518
2021-03-10,7815.913
2021-03-11,7896.529
2021-03-12,7863.852
2021-03-15,7847.939
2021-03-16,7899.559
2021-03-17,7876.916
2021-03-18,7927.906
2021-03-19,7854.531
2021-03-22,7886.466
2021-03-23,7828.553
2021-03-24,7802.791
2021-03-25,7766.295
2021-03-26,7852.484
2021-03-29,7845.198
2021-03-30,7875.469
2021-03-31,7871.683
2021-04-01,7922.682
2021-04-02,7922.682
2021-04-05,7955.078
2021-04-06,8032.651
2021-04-07,8056.709
2021-04-08,8104.586
2021-04-09,8107.36
2021-04-12,8084.411
2021-04-13,8101.338
2021-04-14,8146.378
2021-04-15,8187.247
2021-04-16,8270.023
2021-04-19,8297.905
2021-04-20,8160.568
2021-04-21,8205.377
2021-04-22,8255.422
2021-04-23,8262.511
2021-04-26,8304.082
2021-04-27,8300.143
2021-04-28,8309.133
2021-04-29,8305.008
2021-04-30,8229.397
2021-05-03,8301.82
2021-05-04,8159.886
2021-05-05,8295.595
2021-05-06,8330.233
2021-05-07,8461.769
2021-05-10,8486.984
2021-05-11,8319.779
2021-05-12,8293.356
2021-05-13,8283.033
2021-05-14,8425.107
2021-05-17,8432.844
2021-05-18,8495.842
2021-05-19,8363.471
2021-05-20,8474.389
2021-05-21,8505.263
2021-05-24,8541.681
2021-05-25,8559.276
2021-05-26,8541.394
2021-05-27,8549.73
2021-05-28,8585.358
2021-05-31,8572.415
2021-06-01,8649.168
2021-06-02,8650.854
2021-06-03,8595.771
2021-06-04,8646.223
2021-06-07,8686.999
2021-06-08,8693.442
2021-06-09,8702.641
2021-06-10,8698.804
2021-06-11,8712.824
2021-06-14,8739.169
2021-06-15,8756.984
2021-06-16,8770.39
2021-06-17,8636.709
2021-06-18,8434.756
2021-06-21,8535.162
2021-06-22,8547.3
2021-06-23,8521.784
2021-06-24,8584.636
2021-06-25,8614.347
2021-06-28,8542.418
2021-06-29,8554.085
2021-06-30,8455.794
2021-07-01,8512.542
2021-07-02,8513.681
2021-07-05,8554.689
2021-07-06,8486.408
2021-07-07,8530.775
2021-07-08,8427.058
2021-07-09,8547.066
2021-07-12,8608.336
2021-07-13,8580.04
2021-07-14,8570.951
2021-07-15,8487.775
2021-07-16,8453.242
2021-07-19,8257.443
2021-07-20,8268.878
2021-07-21,8422.338
2021-07-22,8464.703
2021-07-23,8536.772
2021-07-26,8564.019
2021-07-27,8529.793
2021-07-28,8566.555
2021-07-29,8673.988
2021-07-30,8612.112
2021-08-02,8678.164
2021-08-03,8682.07
2021-08-04,8722.083
2021-08-05,8750.646
2021-08-06,8695.46
2021-08-09,8700.883
2021-08-10,8712.161
2021-08-11,8763.132
2021-08-12,8774.38
2021-08-13,8837.893
2021-08-16,8786.238
2021-08-17,8740.837
2021-08-18,8744.395
2021-08-19,8592.18
2021-08-20,8617.388
2021-08-23,8719.095
2021-08-24,8733.19
2021-08-25,8724.843
2021-08-26,8700.278
2021-08-27,8759.371
2021-08-30,8773.583
2021-08-31,8742.262
2021-09-01,8822.233
2021-09-02,8862.562
2021-09-03,8821.041
2021-09-06,8867.766
2021-09-07,8816.287
2021-09-08,8701.742
2021-09-09,8694.565
2021-09-10,8685.397
2021-09-13,8694.052
2021-09-14,8702.454
2021-09-15,8634.195
2021-09-16,8627.857
2021-09-17,8529.757
2021-09-20,8381.286
2021-09-21,8469.7
2021-09-22,8559.581
2021-09-23,8650.068
2021-09-24,8548.8
2021-09-27,8528.466
2021-09-28,8334.9
2021-09-29,8346.566
2021-09-30,8324.545
2021-10-01,8293.66
2021-10-04,8282.183
2021-10-05,8355.928
2021-10-06,8235.739
2021-10-07,8382.254
2021-10-08,8372.796
2021-10-11,8379.816
2021-10-12,8355.416
2021-10-13,8426.888
2021-10-14,8535.883
2021-10-15,8613.064
2021-10-18,8566.703
2021-10-19,8626.329
2021-10-20,8656.379
2021-10-21,8648.21
2021-10-22,8688.335
2021-10-25,8670.383
2021-10-26,8720.809
2021-10-27,8689.234
2021-10-28,8770.296
2021-10-29,8699.518
2021-11-01,8777.486
2021-11-02,8782.19
2021-11-03,8818.108
2021-11-04,8818.446
2021-11-05,8829.985
2021-11-08,8857.576
2021-11-09,8839.812
2021-11-10,8810.359
2021-11-11,8804.289
2021-11-12,8809.694
2021-11-15,8823.093
2021-11-16,8785.108
2021-11-17,8768.446
2021-11-18,8759.447
2021-11-19,8701.229
2021-11-22,8640.623
2021-11-23,8548.924
2021-11-24,8509.175
2021-11-25,8554.068
2021-11-26,8314.805
2021-11-29,8336.576
2021-11-30,8250.832
2021-12-01,8451.409
2021-12-02,8346.785
2021-12-03,8275.796
2021-12-06,8381.356
2021-12-07,8565.485
2021-12-08,8581.843
2021-12-09,8537.191
2021-12-10,8528.511
2021-12-13,8471.359
2021-12-14,8399.454
2021-12-15,8405.049
2021-12-16,8552.54
2021-12-17,8477.735
2021-12-20,8373.66
2021-12-21,8473.494
2021-12-22,8595.12
2021-12-23,8668.414
2021-12-24,8674.756
2021-12-27,8719.141
2021-12-28,8755.185
2021-12-29,8783.808
2021-12-30,8779.749
2021-12-31,8795.728
2022-01-03,8777.042
2022-01-04,8868.436
2022-01-05,8894.815
2022-01-06,8755.44
2022-01-07,8769.25
2022-01-10,8624.024
2022-01-11,8714.738
2022-01-12,8832.918
2022-01-13,8865.87
2022-01-14,8764.191
2022-01-17,8802.094
2022-01-18,8678.082
2022-01-19,8696.465
2022-01-20,8741.851
2022-01-21,8585.097
2022-01-24,8237.804
2022-01-25,8273.232
2022-01-26,8418.484
2022-01-27,8376.726
2022-01-28,8304.803
2022-01-31,8393.255
2022-02-01,8529.58
2022-02-02,8600.577
2022-02-03,8545.119
2022-02-04,8454.446
2022-02-07,8516.738
2022-02-08,8497.599
2022-02-09,8647.127
2022-02-10,8655.415
2022-02-11,8561.086
2022-02-14,8336.28
2022-02-15,8488.692
2022-02-16,8499.779
2022-02-17,8449.901
2022-02-18,8365.72
2022-02-21,8256.501
2022-02-22,8259.766
2022-02-23,8233.197
2022-02-24,7822.205
2022-02-25,8175.316
2022-02-28,8156.224
2022-03-01,7902.82
2022-03-02,7918.735
2022-03-03,7759.242
2022-03-04,7387.679
2022-03-07,7279.327
2022-03-08,7249.009
2022-03-09,7699.659
2022-03-10,7556.353
2022-03-11,7588.141
2022-03-14,7683.567
2022-03-15,7661.558
2022-03-16,7905.292
2022-03-17,8031.196
2022-03-18,8059.787
2022-03-21,8064.468
2022-03-22,8114.686
2022-03-23,8020.002
2022-03-24,8010.137
2022-03-25,8001.56
2022-03-28,8001.868
2022-03-29,8236.464
2022-03-30,8251.325
2022-03-31,8147.766
2022-04-01,8127.156
2022-04-04,8164.705
2022-04-05,8136.813
2022-04-06,8005.765
2022-04-07,7987.485
2022-04-08,8069.666
2022-04-11,8044.386
2022-04-12,7997.405
2022-04-13,7981.575
2022-04-14,7981.289
2022-04-15,7981.289
2022-04-18,7981.106
2022-04-19,7932.949
2022-04-20,8055.46
2022-04-21,8062.828
2022-04-22,7874.633
2022-04-25,7686.392
2022-04-26,7582.152
2022-04-27,7548.559
2022-04-28,7597.667
2022-04-29,7679.174
2022-05-02,7560.986
2022-05-03,7612.09
2022-05-04,7541.066
2022-05-05,7481.9
2022-05-06,7383.821
2022-05-09,7137.15
2022-05-10,7198.338
2022-05-11,7325.564
2022-05-12,7180.529
2022-05-13,7318.862
2022-05-16,7330.681
2022-05-17,7513.867
2022-05-18,7411.781
2022-05-19,7366.031
2022-05-20,7398.342
2022-05-23,7576.031
2022-05-24,7536.645
2022-05-25,7551.56
2022-05-26,7637.603
2022-05-27,7740.067
2022-05-30,7839.493
2022-05-31,7736.618
2022-06-01,7629.884
2022-06-02,7708.361
2022-06-03,7690.756
2022-06-06,7758.304
2022-06-07,7729.363
2022-06-08,7705.126
2022-06-09,7544.649
2022-06-10,7264.836
2022-06-13,7022.425
2022-06-14,6928.574
2022-06-15,7023.612
2022-06-16,6911.49
2022-06-17,6886.229
2022-06-20,7007.812
2022-06-21,7051.239
2022-06-22,7023.674
2022-06-23,6921.674
2022-06-24,7117.339
2022-06-27,7190.375
2022-06-28,7153.276
2022-06-29,7089.568
2022-06-30,6967.019
2022-07-01,6925.178
2022-07-04,6989.975
2022-07-05,6724.287
2022-07-06,6802.3
2022-07-07,6912.669
2022-07-08,6951.273
2022-07-11,6856.892
2022-07-12,6867.206
2022-07-13,6838.736
2022-07-14,6660.591
2022-07-15,6833.62
2022-07-18,6975.817
2022-07-19,7107.8
2022-07-20,7065.247
2022-07-21,7079.743
2022-07-22,7125.633
2022-07-25,7128.884
2022-07-26,7073.796
2022-07-27,7096.089
2022-07-28,7193.749
2022-07-29,7311.853
2022-08-01,7353.783
2022-08-02,7282.854
2022-08-03,7266.348
2022-08-04,7337.958
2022-08-05,7251.581
2022-08-08,7341.042
2022-08-09,7299.543
2022-08-10,7452.201
2022-08-11,7457.601
2022-08-12,7395.321
2022-08-15,7386.181
2022-08-16,7387.481
2022-08-17,7312.514
2022-08-18,7320.858
2022-08-19,7208.407
2022-08-22,7090.562
2022-08-23,7075.026
2022-08-24,7090.091
2022-08-25,7107.17
2022-08-26,7013.819
2022-08-29,6931.322
2022-08-30,6891.574
2022-08-31,6856.34
2022-09-01,6658.594
2022-09-02,6855.01
2022-09-05,6744.259
2022-09-06,6746.583
2022-09-07,6735.716
2022-09-08,6774.735
2022-09-09,6935.104
2022-09-12,7117.974
2022-09-13,6932.235
2022-09-14,6862.293
2022-09-15,6813.963
2022-09-16,6731.884
2022-09-19,6713.689
2022-09-20,6631.398
2022-09-21,6612.257
2022-09-22,6455.566
2022-09-23,6235.65
2022-09-26,6175.41
2022-09-27,6153.427
2022-09-28,6180.396
2022-09-29,6167.192
2022-09-30,6260.088
2022-10-03,6319.928
2022-10-04,6609.552
2022-10-05,6480.022
2022-10-06,6427.173
2022-10-07,6319.449
2022-10-10,6240.06
2022-10-11,6209.24
2022-10-12,6173.36
2022-10-13,6231.537
2022-10-14,6288.051
2022-10-17,6442.708
2022-10-18,6487.375
2022-10-19,6416.421
2022-10-20,6466.12
2022-10-21,6397.842
2022-10-24,6543.907
2022-10-25,6688.665
