Date,SWEDEN MID VALUE Mid Cap
2010-09-21,796.628
2010-09-22,800.555
2010-09-23,785.722
2010-09-24,809.957
2010-09-27,803.785
2010-09-28,812.736
2010-09-29,823.923
2010-09-30,825.616
2010-10-01,818.026
2010-10-04,806.145
2010-10-05,836.439
2010-10-06,842.792
2010-10-07,848.375
2010-10-08,846.711
2010-10-11,853.361
2010-10-12,847.49
2010-10-13,866.363
2010-10-14,879.112
2010-10-15,868.911
2010-10-18,866.445
2010-10-19,842.752
2010-10-20,854.448
2010-10-21,885.154
2010-10-22,878.132
2010-10-25,885.599
2010-10-26,866.322
2010-10-27,855.288
2010-10-28,845.93
2010-10-29,848.353
2010-11-01,848.45
2010-11-02,854.25
2010-11-03,848.762
2010-11-04,887.91
2010-11-05,869.007
2010-11-08,863.182
2010-11-09,870.779
2010-11-10,849.994
2010-11-11,846.005
2010-11-12,841.123
2010-11-15,841.193
2010-11-16,810.068
2010-11-17,814.985
2010-11-18,832.959
2010-11-19,839.796
2010-11-22,828.436
2010-11-23,804.817
2010-11-24,817.217
2010-11-25,823.045
2010-11-26,809.988
2010-11-29,804.183
2010-11-30,803.978
2010-12-01,824.007
2010-12-02,850.261
2010-12-03,868.155
2010-12-06,862.527
2010-12-07,869.01
2010-12-08,855.16
2010-12-09,845.202
2010-12-10,849.32
2010-12-13,864.438
2010-12-14,873.505
2010-12-15,875.619
2010-12-16,866.157
2010-12-17,864.128
2010-12-20,861.132
2010-12-21,874.917
2010-12-22,869.514
2010-12-23,869.903
2010-12-24,871.292
2010-12-27,873.093
2010-12-28,872.442
2010-12-29,882.829
2010-12-30,886.571
2010-12-31,891.978
2011-01-03,919.817
2011-01-04,913.128
2011-01-05,901.252
2011-01-06,890.112
2011-01-07,895.309
2011-01-10,887.508
2011-01-11,906.017
2011-01-12,920.051
2011-01-13,926.979
2011-01-14,930.028
2011-01-17,923.993
2011-01-18,942.555
2011-01-19,936.708
2011-01-20,906.703
2011-01-21,929.14
2011-01-24,939.683
2011-01-25,936.129
2011-01-26,957.722
2011-01-27,966.67
2011-01-28,945.099
2011-01-31,952.563
2011-02-01,966.656
2011-02-02,944.198
2011-02-03,934.376
2011-02-04,935.028
2011-02-07,942.032
2011-02-08,953.772
2011-02-09,952.299
2011-02-10,936.995
2011-02-11,942.455
2011-02-14,939.497
2011-02-15,936.866
2011-02-16,937.395
2011-02-17,929.577
2011-02-18,931.632
2011-02-21,919.972
2011-02-22,921.208
2011-02-23,914.006
2011-02-24,918.949
2011-02-25,921.949
2011-02-28,948.747
2011-03-01,947.257
2011-03-02,935.026
2011-03-03,936.793
2011-03-04,939.077
2011-03-07,939.81
2011-03-08,940.027
2011-03-09,948.908
2011-03-10,929.526
2011-03-11,918.535
2011-03-14,917.21
2011-03-15,886.164
2011-03-16,870.26
2011-03-17,895.545
2011-03-18,921.597
2011-03-21,935.745
2011-03-22,931.172
2011-03-23,933.652
2011-03-24,946.793
2011-03-25,943.779
2011-03-28,939.068
2011-03-29,943.014
2011-03-30,948.181
2011-03-31,954.117
2011-04-01,965.046
2011-04-04,977.132
2011-04-05,969.011
2011-04-06,982.756
2011-04-07,973.042
2011-04-08,987.857
2011-04-11,980.026
2011-04-12,960.699
2011-04-13,968.917
2011-04-14,970.786
2011-04-15,968.92
2011-04-18,933.869
2011-04-19,951.985
2011-04-20,980.723
2011-04-21,992.701
2011-04-22,992.701
2011-04-25,992.945
2011-04-26,999.23
2011-04-27,997.307
2011-04-28,1009.33
2011-04-29,1001.135
2011-05-02,1018.482
2011-05-03,993.063
2011-05-04,976.338
2011-05-05,949.926
2011-05-06,950.0
2011-05-09,933.615
2011-05-10,947.355
2011-05-11,938.79
2011-05-12,924.189
2011-05-13,925.125
2011-05-16,925.445
2011-05-17,915.036
2011-05-18,926.178
2011-05-19,931.583
2011-05-20,930.959
2011-05-23,905.664
2011-05-24,911.993
2011-05-25,925.451
2011-05-26,919.66
2011-05-27,938.775
2011-05-30,936.882
2011-05-31,947.412
2011-06-01,948.93
2011-06-02,942.057
2011-06-03,934.295
2011-06-06,931.102
2011-06-07,934.846
2011-06-08,910.267
2011-06-09,905.486
2011-06-10,875.509
2011-06-13,873.664
2011-06-14,882.521
2011-06-15,858.907
2011-06-16,834.892
2011-06-17,849.659
2011-06-20,830.922
2011-06-21,854.033
2011-06-22,846.562
2011-06-23,804.694
2011-06-24,807.096
2011-06-27,819.851
2011-06-28,823.108
2011-06-29,858.912
2011-06-30,884.637
2011-07-01,890.613
2011-07-04,900.044
2011-07-05,897.369
2011-07-06,874.648
2011-07-07,892.479
2011-07-08,870.224
2011-07-11,829.539
2011-07-12,825.903
2011-07-13,846.554
2011-07-14,831.358
2011-07-15,818.671
2011-07-18,791.855
2011-07-19,820.89
2011-07-20,835.655
2011-07-21,868.502
2011-07-22,874.629
2011-07-25,869.806
2011-07-26,872.758
2011-07-27,859.654
2011-07-28,850.1
2011-07-29,847.561
2011-08-01,822.814
2011-08-02,805.844
2011-08-03,784.313
2011-08-04,732.34
2011-08-05,723.181
2011-08-08,675.626
2011-08-09,693.81
2011-08-10,668.446
2011-08-11,718.137
2011-08-12,732.307
2011-08-15,755.352
2011-08-16,743.306
2011-08-17,751.534
2011-08-18,691.963
2011-08-19,688.53
2011-08-22,697.972
2011-08-23,708.127
2011-08-24,720.724
2011-08-25,710.396
2011-08-26,709.236
2011-08-29,741.968
2011-08-30,737.809
2011-08-31,760.383
2011-09-01,751.368
2011-09-02,734.445
2011-09-05,696.612
2011-09-06,699.372
2011-09-07,723.473
2011-09-08,729.207
2011-09-09,697.583
2011-09-12,663.182
2011-09-13,671.417
2011-09-14,673.634
2011-09-15,711.686
2011-09-16,708.241
2011-09-19,674.675
2011-09-20,702.328
2011-09-21,685.121
2011-09-22,633.005
2011-09-23,633.647
2011-09-26,631.305
2011-09-27,683.761
2011-09-28,665.388
2011-09-29,680.233
2011-09-30,651.216
2011-10-03,650.085
2011-10-04,618.803
2011-10-05,639.041
2011-10-06,663.325
2011-10-07,676.758
2011-10-10,706.083
2011-10-11,700.156
2011-10-12,721.51
2011-10-13,696.766
2011-10-14,722.449
2011-10-17,707.267
2011-10-18,707.028
2011-10-19,716.754
2011-10-20,707.603
2011-10-21,738.248
2011-10-24,748.904
2011-10-25,763.013
2011-10-26,766.123
2011-10-27,826.17
2011-10-28,833.046
2011-10-31,793.383
2011-11-01,738.506
2011-11-02,763.801
2011-11-03,771.969
2011-11-04,776.639
2011-11-07,763.479
2011-11-08,769.887
2011-11-09,740.563
2011-11-10,758.677
2011-11-11,792.725
2011-11-14,774.247
2011-11-15,759.062
2011-11-16,758.573
2011-11-17,743.248
2011-11-18,737.173
2011-11-21,704.223
2011-11-22,703.427
2011-11-23,680.197
2011-11-24,678.167
2011-11-25,679.665
2011-11-28,712.836
2011-11-29,717.78
2011-11-30,769.981
2011-12-01,763.922
2011-12-02,772.514
2011-12-05,785.569
2011-12-06,773.556
2011-12-07,771.764
2011-12-08,745.8
2011-12-09,761.133
2011-12-12,738.13
2011-12-13,740.791
2011-12-14,718.979
2011-12-15,726.31
2011-12-16,724.209
2011-12-19,725.65
2011-12-20,751.037
2011-12-21,745.807
2011-12-22,760.562
2011-12-23,766.451
2011-12-26,766.451
2011-12-27,768.434
2011-12-28,752.871
2011-12-29,755.781
2011-12-30,768.19
2012-01-02,783.36
2012-01-03,805.716
2012-01-04,798.075
2012-01-05,790.356
2012-01-06,788.095
2012-01-09,789.695
2012-01-10,806.296
2012-01-11,805.003
2012-01-12,811.054
2012-01-13,793.542
2012-01-16,802.208
2012-01-17,838.165
2012-01-18,848.482
2012-01-19,859.77
2012-01-20,855.638
2012-01-23,866.811
2012-01-24,851.126
2012-01-25,850.311
2012-01-26,872.915
2012-01-27,862.868
2012-01-30,853.425
2012-01-31,851.798
2012-02-01,886.255
2012-02-02,892.869
2012-02-03,908.122
2012-02-06,900.491
2012-02-07,904.991
2012-02-08,908.47
2012-02-09,905.791
2012-02-10,878.164
2012-02-13,886.824
2012-02-14,877.414
2012-02-15,883.183
2012-02-16,877.49
2012-02-17,886.98
2012-02-20,908.386
2012-02-21,907.302
2012-02-22,897.505
2012-02-23,895.078
2012-02-24,914.698
2012-02-27,908.102
2012-02-28,923.255
2012-02-29,921.769
2012-03-01,916.848
2012-03-02,906.35
2012-03-05,900.989
2012-03-06,851.802
2012-03-07,852.517
2012-03-08,889.706
2012-03-09,879.403
2012-03-12,879.386
2012-03-13,901.202
2012-03-14,892.331
2012-03-15,900.446
2012-03-16,904.647
2012-03-19,909.462
2012-03-20,890.315
2012-03-21,881.76
2012-03-22,867.48
2012-03-23,877.957
2012-03-26,904.873
2012-03-27,897.079
2012-03-28,882.999
2012-03-29,874.874
2012-03-30,893.656
2012-04-02,907.046
2012-04-03,907.614
2012-04-04,860.944
2012-04-05,857.777
2012-04-06,857.777
2012-04-09,851.423
2012-04-10,831.179
2012-04-11,840.125
2012-04-12,869.733
2012-04-13,850.753
2012-04-16,853.816
2012-04-17,879.727
2012-04-18,847.3
2012-04-19,852.739
2012-04-20,863.558
2012-04-23,819.451
2012-04-24,832.054
2012-04-25,844.866
2012-04-26,840.772
2012-04-27,861.713
2012-04-30,864.201
2012-05-01,863.623
2012-05-02,859.414
2012-05-03,866.083
2012-05-04,835.821
2012-05-07,831.93
2012-05-08,810.672
2012-05-09,804.681
2012-05-10,798.746
2012-05-11,800.71
2012-05-14,772.123
2012-05-15,757.816
2012-05-16,743.088
2012-05-17,737.31
2012-05-18,718.174
2012-05-21,741.107
2012-05-22,761.118
2012-05-23,730.398
2012-05-24,741.937
2012-05-25,739.028
2012-05-28,746.237
2012-05-29,758.117
2012-05-30,739.074
2012-05-31,729.644
2012-06-01,712.05
2012-06-04,710.35
2012-06-05,707.562
2012-06-06,707.395
2012-06-07,737.385
2012-06-08,730.536
2012-06-11,743.834
2012-06-12,743.521
2012-06-13,742.065
2012-06-14,738.515
2012-06-15,751.233
2012-06-18,749.813
2012-06-19,765.501
2012-06-20,779.056
2012-06-21,772.596
2012-06-22,769.922
2012-06-25,742.068
2012-06-26,737.392
2012-06-27,750.245
2012-06-28,738.687
2012-06-29,790.53
2012-07-02,795.886
2012-07-03,805.628
2012-07-04,806.414
2012-07-05,801.082
2012-07-06,785.571
2012-07-09,788.601
2012-07-10,800.487
2012-07-11,795.717
2012-07-12,781.504
2012-07-13,792.738
2012-07-16,793.642
2012-07-17,798.113
2012-07-18,815.319
2012-07-19,840.506
2012-07-20,823.884
2012-07-23,800.786
2012-07-24,804.964
2012-07-25,805.492
2012-07-26,829.874
2012-07-27,837.815
2012-07-30,852.837
2012-07-31,852.276
2012-08-01,848.465
2012-08-02,835.49
2012-08-03,861.792
2012-08-06,863.908
2012-08-07,864.654
2012-08-08,861.078
2012-08-09,867.396
2012-08-10,871.316
2012-08-13,864.037
2012-08-14,861.837
2012-08-15,849.34
2012-08-16,857.528
2012-08-17,868.85
2012-08-20,870.25
2012-08-21,873.711
2012-08-22,857.928
2012-08-23,861.937
2012-08-24,861.834
2012-08-27,864.357
2012-08-28,851.117
2012-08-29,847.47
2012-08-30,842.494
2012-08-31,857.0
2012-09-03,852.51
2012-09-04,843.295
2012-09-05,849.038
2012-09-06,858.566
2012-09-07,887.47
2012-09-10,882.558
2012-09-11,887.54
2012-09-12,896.762
2012-09-13,894.848
2012-09-14,930.474
2012-09-17,922.135
2012-09-18,917.317
2012-09-19,926.911
2012-09-20,911.696
2012-09-21,911.567
2012-09-24,906.143
2012-09-25,913.241
2012-09-26,887.533
2012-09-27,897.35
2012-09-28,890.288
2012-10-01,900.986
2012-10-02,891.314
2012-10-03,881.742
2012-10-04,894.22
2012-10-05,906.679
2012-10-08,884.454
2012-10-09,866.931
2012-10-10,859.318
2012-10-11,865.584
2012-10-12,862.98
2012-10-15,866.445
2012-10-16,876.022
2012-10-17,889.047
2012-10-18,910.422
2012-10-19,899.588
2012-10-22,902.329
2012-10-23,877.949
2012-10-24,883.755
2012-10-25,885.796
2012-10-26,895.922
2012-10-29,896.839
2012-10-30,907.226
2012-10-31,900.443
2012-11-01,909.384
2012-11-02,909.263
2012-11-05,908.039
2012-11-06,909.116
2012-11-07,901.602
2012-11-08,899.342
2012-11-09,892.535
2012-11-12,891.291
2012-11-13,885.647
2012-11-14,884.211
2012-11-15,875.379
2012-11-16,864.282
2012-11-19,891.068
2012-11-20,894.018
2012-11-21,899.716
2012-11-22,912.86
2012-11-23,923.266
2012-11-26,922.847
2012-11-27,913.322
2012-11-28,913.921
2012-11-29,928.842
2012-11-30,932.612
2012-12-03,939.373
2012-12-04,947.053
2012-12-05,950.462
2012-12-06,951.214
2012-12-07,943.865
2012-12-10,948.727
2012-12-11,961.421
2012-12-12,958.798
2012-12-13,944.105
2012-12-14,947.022
2012-12-17,954.676
2012-12-18,964.792
2012-12-19,981.648
2012-12-20,990.668
2012-12-21,982.967
2012-12-24,981.682
2012-12-25,981.682
2012-12-26,985.222
2012-12-27,982.588
2012-12-28,982.543
2012-12-31,983.351
2013-01-01,983.351
2013-01-02,1011.191
2013-01-03,1004.851
2013-01-04,1001.472
2013-01-07,1001.346
2013-01-08,993.068
2013-01-09,993.39
2013-01-10,1007.276
2013-01-11,1016.722
2013-01-14,1022.647
2013-01-15,1019.012
2013-01-16,1014.383
2013-01-17,1023.502
2013-01-18,1017.948
2013-01-21,1017.79
2013-01-22,1003.087
2013-01-23,998.054
2013-01-24,1018.625
2013-01-25,1036.364
2013-01-28,1046.595
2013-01-29,1053.655
2013-01-30,1062.237
2013-01-31,1055.428
2013-02-01,1074.596
2013-02-04,1052.753
2013-02-05,1052.584
2013-02-06,1050.761
2013-02-07,1039.593
2013-02-08,1051.155
2013-02-11,1046.1
2013-02-12,1054.162
2013-02-13,1072.784
2013-02-14,1058.103
2013-02-15,1067.281
2013-02-18,1065.411
2013-02-19,1078.462
2013-02-20,1095.398
2013-02-21,1059.759
2013-02-22,1066.088
2013-02-25,1065.497
2013-02-26,1044.141
2013-02-27,1055.791
2013-02-28,1060.977
2013-03-01,1058.972
2013-03-04,1066.832
2013-03-05,1077.122
2013-03-06,1070.003
2013-03-07,1078.356
2013-03-08,1077.056
2013-03-11,1073.556
2013-03-12,1062.899
2013-03-13,1060.859
2013-03-14,1066.796
2013-03-15,1073.431
2013-03-18,1061.272
2013-03-19,1044.661
2013-03-20,1052.79
2013-03-21,1043.935
2013-03-22,1059.695
2013-03-25,1062.422
2013-03-26,1065.639
2013-03-27,1064.694
2013-03-28,1086.687
2013-03-29,1086.687
2013-04-01,1085.769
2013-04-02,1097.863
2013-04-03,1089.707
2013-04-04,1071.835
2013-04-05,1072.171
2013-04-08,1075.581
2013-04-09,1081.379
2013-04-10,1098.287
2013-04-11,1107.171
2013-04-12,1095.828
2013-04-15,1082.46
2013-04-16,1071.317
2013-04-17,1039.412
2013-04-18,1040.835
2013-04-19,1048.464
2013-04-22,1052.471
2013-04-23,1059.764
2013-04-24,1055.108
2013-04-25,1072.491
2013-04-26,1070.103
2013-04-29,1081.652
2013-04-30,1104.169
2013-05-01,1105.1
2013-05-02,1090.446
2013-05-03,1102.057
2013-05-06,1096.299
2013-05-07,1109.588
2013-05-08,1127.751
2013-05-09,1122.726
2013-05-10,1126.681
2013-05-13,1125.068
2013-05-14,1118.118
2013-05-15,1118.666
2013-05-16,1127.43
2013-05-17,1116.438
2013-05-20,1123.296
2013-05-21,1125.908
2013-05-22,1140.858
2013-05-23,1110.728
2013-05-24,1109.709
2013-05-27,1117.298
2013-05-28,1117.025
2013-05-29,1103.975
2013-05-30,1118.089
2013-05-31,1095.47
2013-06-03,1098.409
2013-06-04,1095.681
2013-06-05,1073.788
2013-06-06,1077.845
2013-06-07,1086.034
2013-06-10,1076.636
2013-06-11,1065.99
2013-06-12,1076.989
2013-06-13,1073.692
2013-06-14,1096.813
2013-06-17,1102.326
2013-06-18,1101.841
2013-06-19,1105.418
2013-06-20,1036.823
2013-06-21,1024.43
2013-06-24,979.594
2013-06-25,1001.291
2013-06-26,1012.819
2013-06-27,1017.174
2013-06-28,1011.089
2013-07-01,1034.085
2013-07-02,1033.192
2013-07-03,1023.703
2013-07-04,1044.934
2013-07-05,1022.742
2013-07-08,1038.621
2013-07-09,1052.546
2013-07-10,1061.51
2013-07-11,1096.711
2013-07-12,1098.046
2013-07-15,1094.115
2013-07-16,1116.992
2013-07-17,1124.113
2013-07-18,1122.113
2013-07-19,1130.032
2013-07-22,1138.786
2013-07-23,1154.715
2013-07-24,1157.318
2013-07-25,1148.734
2013-07-26,1156.312
2013-07-29,1156.826
2013-07-30,1147.725
2013-07-31,1154.521
2013-08-01,1156.532
2013-08-02,1153.399
2013-08-05,1162.265
2013-08-06,1159.512
2013-08-07,1167.077
2013-08-08,1187.041
2013-08-09,1196.613
2013-08-12,1194.185
2013-08-13,1198.218
2013-08-14,1214.289
2013-08-15,1191.301
2013-08-16,1212.135
2013-08-19,1208.943
2013-08-20,1207.056
2013-08-21,1179.778
2013-08-22,1207.025
2013-08-23,1217.181
2013-08-26,1215.216
2013-08-27,1197.782
2013-08-28,1189.06
2013-08-29,1177.142
2013-08-30,1164.877
2013-09-02,1197.5
2013-09-03,1208.872
2013-09-04,1219.903
2013-09-05,1217.817
2013-09-06,1228.783
2013-09-09,1240.324
2013-09-10,1266.105
2013-09-11,1269.981
2013-09-12,1262.919
2013-09-13,1250.705
2013-09-16,1269.728
2013-09-17,1264.242
2013-09-18,1268.846
2013-09-19,1304.435
2013-09-20,1290.958
2013-09-23,1275.292
2013-09-24,1276.663
2013-09-25,1262.834
2013-09-26,1257.57
2013-09-27,1255.96
2013-09-30,1243.276
2013-10-01,1256.794
2013-10-02,1256.477
2013-10-03,1252.881
2013-10-04,1235.443
2013-10-07,1220.196
2013-10-08,1220.133
2013-10-09,1195.213
2013-10-10,1209.755
2013-10-11,1220.195
2013-10-14,1221.79
2013-10-15,1228.279
2013-10-16,1232.326
2013-10-17,1253.847
2013-10-18,1262.238
2013-10-21,1282.722
2013-10-22,1275.313
2013-10-23,1275.6
2013-10-24,1269.901
2013-10-25,1277.818
2013-10-28,1264.047
2013-10-29,1256.794
2013-10-30,1254.778
2013-10-31,1232.783
2013-11-01,1219.236
2013-11-04,1239.072
2013-11-05,1233.616
2013-11-06,1245.358
2013-11-07,1226.897
2013-11-08,1206.234
2013-11-11,1217.483
2013-11-12,1195.185
2013-11-13,1173.708
2013-11-14,1185.49
2013-11-15,1192.335
2013-11-18,1213.222
2013-11-19,1208.841
2013-11-20,1203.422
2013-11-21,1199.337
2013-11-22,1213.379
2013-11-25,1218.566
2013-11-26,1223.989
2013-11-27,1233.948
2013-11-28,1245.081
2013-11-29,1243.632
2013-12-02,1240.773
2013-12-03,1220.642
2013-12-04,1226.186
2013-12-05,1224.864
2013-12-06,1221.926
2013-12-09,1217.878
2013-12-10,1223.057
2013-12-11,1219.539
2013-12-12,1207.983
2013-12-13,1211.37
2013-12-16,1250.249
2013-12-17,1257.347
2013-12-18,1270.662
2013-12-19,1280.701
2013-12-20,1296.115
2013-12-23,1307.678
2013-12-24,1302.754
2013-12-25,1302.754
2013-12-26,1307.888
2013-12-27,1330.413
2013-12-30,1335.612
2013-12-31,1336.34
2014-01-01,1336.34
2014-01-02,1323.146
2014-01-03,1320.368
2014-01-06,1319.395
2014-01-07,1313.991
2014-01-08,1310.353
2014-01-09,1323.269
2014-01-10,1345.218
2014-01-13,1341.067
2014-01-14,1343.705
2014-01-15,1349.651
2014-01-16,1363.21
2014-01-17,1347.958
2014-01-20,1324.423
2014-01-21,1319.594
2014-01-22,1319.88
2014-01-23,1314.596
2014-01-24,1298.504
2014-01-27,1285.151
2014-01-28,1290.021
2014-01-29,1280.03
2014-01-30,1265.489
2014-01-31,1256.64
2014-02-03,1243.555
2014-02-04,1254.674
2014-02-05,1256.514
2014-02-06,1283.214
2014-02-07,1285.619
2014-02-10,1293.067
2014-02-11,1324.694
2014-02-12,1315.559
2014-02-13,1304.388
2014-02-14,1278.484
2014-02-17,1298.065
2014-02-18,1288.916
2014-02-19,1297.545
2014-02-20,1285.891
2014-02-21,1297.424
2014-02-24,1330.626
2014-02-25,1325.871
2014-02-26,1312.768
2014-02-27,1305.484
2014-02-28,1337.839
2014-03-03,1290.791
2014-03-04,1318.474
2014-03-05,1315.612
2014-03-06,1335.292
2014-03-07,1323.108
2014-03-10,1328.063
2014-03-11,1325.245
2014-03-12,1322.637
2014-03-13,1321.802
2014-03-14,1312.261
2014-03-17,1336.533
2014-03-18,1337.888
2014-03-19,1331.347
2014-03-20,1315.358
2014-03-21,1305.515
2014-03-24,1275.19
2014-03-25,1309.708
2014-03-26,1316.854
2014-03-27,1309.905
2014-03-28,1316.744
2014-03-31,1341.356
2014-04-01,1347.206
2014-04-02,1346.194
2014-04-03,1333.787
2014-04-04,1328.098
2014-04-07,1315.756
2014-04-08,1320.304
2014-04-09,1338.394
2014-04-10,1331.278
2014-04-11,1303.631
2014-04-14,1293.855
2014-04-15,1279.664
2014-04-16,1287.362
2014-04-17,1289.63
2014-04-18,1289.63
2014-04-21,1284.862
2014-04-22,1313.867
2014-04-23,1310.419
2014-04-24,1329.34
2014-04-25,1328.031
2014-04-28,1337.987
2014-04-29,1343.887
2014-04-30,1353.604
2014-05-01,1356.664
2014-05-02,1357.339
2014-05-05,1345.751
2014-05-06,1342.727
2014-05-07,1341.111
2014-05-08,1343.457
2014-05-09,1356.863
2014-05-12,1385.136
2014-05-13,1392.141
2014-05-14,1387.506
2014-05-15,1376.996
2014-05-16,1365.344
2014-05-19,1373.46
2014-05-20,1370.537
2014-05-21,1371.087
2014-05-22,1382.118
2014-05-23,1373.129
2014-05-26,1394.324
2014-05-27,1381.509
2014-05-28,1377.905
2014-05-29,1380.211
2014-05-30,1368.626
2014-06-02,1371.932
2014-06-03,1364.096
2014-06-04,1372.946
2014-06-05,1350.638
2014-06-06,1361.937
2014-06-09,1372.543
2014-06-10,1362.438
2014-06-11,1362.662
2014-06-12,1374.45
2014-06-13,1373.796
2014-06-16,1370.717
2014-06-17,1366.176
2014-06-18,1360.393
2014-06-19,1364.715
2014-06-20,1354.297
2014-06-23,1367.416
2014-06-24,1356.478
2014-06-25,1349.18
2014-06-26,1347.959
2014-06-27,1364.202
2014-06-30,1386.009
2014-07-01,1392.713
2014-07-02,1400.43
2014-07-03,1404.212
2014-07-04,1389.634
2014-07-07,1389.482
2014-07-08,1373.628
2014-07-09,1377.684
2014-07-10,1352.63
2014-07-11,1351.608
2014-07-14,1374.151
2014-07-15,1356.472
2014-07-16,1375.71
2014-07-17,1363.053
2014-07-18,1383.655
2014-07-21,1368.452
2014-07-22,1386.446
2014-07-23,1386.846
2014-07-24,1395.601
2014-07-25,1387.39
2014-07-28,1380.215
2014-07-29,1379.813
2014-07-30,1367.232
2014-07-31,1346.726
2014-08-01,1340.015
2014-08-04,1331.304
2014-08-05,1343.911
2014-08-06,1312.136
2014-08-07,1299.239
2014-08-08,1289.413
2014-08-11,1311.117
2014-08-12,1299.576
2014-08-13,1305.832
2014-08-14,1307.643
2014-08-15,1313.705
2014-08-18,1328.178
2014-08-19,1327.322
2014-08-20,1327.717
2014-08-21,1341.131
2014-08-22,1336.187
2014-08-25,1351.245
2014-08-26,1358.143
2014-08-27,1358.853
2014-08-28,1340.151
2014-08-29,1345.461
2014-09-01,1347.438
2014-09-02,1347.73
2014-09-03,1349.308
2014-09-04,1342.456
2014-09-05,1322.762
2014-09-08,1333.549
2014-09-09,1319.204
2014-09-10,1320.948
2014-09-11,1316.573
2014-09-12,1319.346
2014-09-15,1326.574
2014-09-16,1326.337
2014-09-17,1337.807
2014-09-18,1344.312
2014-09-19,1330.856
2014-09-22,1326.386
2014-09-23,1312.916
2014-09-24,1309.017
2014-09-25,1278.291
2014-09-26,1270.356
2014-09-29,1266.367
2014-09-30,1292.806
2014-10-01,1247.494
2014-10-02,1215.143
2014-10-03,1217.864
2014-10-06,1221.133
2014-10-07,1197.658
2014-10-08,1202.45
2014-10-09,1199.345
2014-10-10,1169.11
2014-10-13,1174.199
2014-10-14,1171.315
2014-10-15,1140.26
2014-10-16,1155.077
2014-10-17,1186.95
2014-10-20,1193.104
2014-10-21,1215.861
2014-10-22,1230.887
2014-10-23,1250.78
2014-10-24,1246.486
2014-10-27,1240.656
2014-10-28,1259.591
2014-10-29,1271.162
2014-10-30,1272.953
2014-10-31,1280.029
2014-11-03,1277.583
2014-11-04,1291.947
2014-11-05,1299.675
2014-11-06,1291.982
2014-11-07,1290.398
2014-11-10,1312.245
2014-11-11,1317.44
2014-11-12,1310.131
2014-11-13,1317.728
2014-11-14,1311.052
2014-11-17,1311.691
2014-11-18,1325.108
2014-11-19,1317.885
2014-11-20,1303.911
2014-11-21,1316.818
2014-11-24,1328.861
2014-11-25,1348.325
2014-11-26,1363.965
2014-11-27,1361.345
2014-11-28,1361.944
2014-12-01,1363.212
2014-12-02,1338.776
2014-12-03,1353.457
2014-12-04,1343.584
2014-12-05,1354.742
2014-12-08,1349.711
2014-12-09,1343.361
2014-12-10,1343.315
2014-12-11,1336.113
2014-12-12,1312.933
2014-12-15,1289.781
2014-12-16,1301.066
2014-12-17,1286.06
2014-12-18,1326.478
2014-12-19,1324.76
2014-12-22,1328.37
2014-12-23,1329.908
2014-12-24,1325.018
2014-12-25,1325.018
2014-12-26,1319.189
2014-12-29,1326.785
2014-12-30,1325.527
2014-12-31,1312.37
2015-01-01,1312.37
2015-01-02,1301.145
2015-01-05,1293.549
2015-01-06,1295.193
2015-01-07,1258.216
2015-01-08,1281.429
2015-01-09,1273.826
2015-01-12,1270.969
2015-01-13,1286.291
2015-01-14,1252.351
2015-01-15,1255.037
2015-01-16,1253.555
2015-01-19,1263.179
2015-01-20,1259.498
2015-01-21,1258.427
2015-01-22,1278.213
2015-01-23,1282.361
2015-01-26,1292.531
2015-01-27,1294.47
2015-01-28,1303.989
2015-01-29,1305.607
2015-01-30,1301.815
2015-02-02,1292.107
2015-02-03,1316.061
2015-02-04,1315.981
2015-02-05,1341.926
2015-02-06,1355.011
2015-02-09,1348.9
2015-02-10,1374.317
2015-02-11,1355.516
2015-02-12,1385.61
2015-02-13,1412.825
2015-02-16,1418.912
2015-02-17,1414.001
2015-02-18,1405.703
2015-02-19,1410.953
2015-02-20,1413.982
2015-02-23,1417.554
2015-02-24,1416.928
2015-02-25,1435.038
2015-02-26,1423.385
2015-02-27,1427.767
2015-03-02,1422.585
2015-03-03,1409.72
2015-03-04,1396.231
2015-03-05,1414.683
2015-03-06,1379.058
2015-03-09,1361.766
2015-03-10,1333.321
2015-03-11,1342.314
2015-03-12,1340.791
2015-03-13,1330.802
2015-03-16,1350.01
2015-03-17,1331.194
2015-03-18,1333.564
2015-03-19,1352.057
2015-03-20,1368.613
2015-03-23,1390.613
2015-03-24,1392.586
2015-03-25,1386.931
2015-03-26,1360.961
2015-03-27,1361.26
2015-03-30,1381.703
2015-03-31,1367.871
2015-04-01,1368.608
2015-04-02,1383.529
2015-04-03,1383.529
2015-04-06,1406.478
2015-04-07,1390.706
2015-04-08,1374.293
2015-04-09,1371.632
2015-04-10,1365.828
2015-04-13,1362.378
2015-04-14,1365.718
2015-04-15,1370.564
2015-04-16,1394.969
2015-04-17,1363.304
2015-04-20,1375.052
2015-04-21,1412.428
2015-04-22,1395.073
2015-04-23,1390.316
2015-04-24,1412.937
2015-04-27,1443.885
2015-04-28,1433.094
2015-04-29,1429.579
2015-04-30,1436.845
2015-05-01,1433.643
2015-05-04,1434.727
2015-05-05,1391.254
2015-05-06,1398.177
2015-05-07,1376.401
2015-05-08,1399.457
2015-05-11,1398.104
2015-05-12,1368.693
2015-05-13,1395.073
2015-05-14,1391.089
2015-05-15,1392.435
