Date,WORLD SMID VALUE SMID (Small+Mid Cap)
2010-09-21,789.64
2010-09-22,788.379
2010-09-23,781.712
2010-09-24,797.383
2010-09-27,796.998
2010-09-28,802.032
2010-09-29,804.585
2010-09-30,803.14
2010-10-01,806.314
2010-10-04,800.272
2010-10-05,816.72
2010-10-06,820.335
2010-10-07,821.946
2010-10-08,825.504
2010-10-11,826.741
2010-10-12,824.497
2010-10-13,834.643
2010-10-14,836.885
2010-10-15,832.905
2010-10-18,836.556
2010-10-19,823.949
2010-10-20,832.872
2010-10-21,833.042
2010-10-22,833.163
2010-10-25,838.063
2010-10-26,833.29
2010-10-27,826.359
2010-10-28,828.309
2010-10-29,830.892
2010-11-01,830.696
2010-11-02,838.341
2010-11-03,838.097
2010-11-04,858.321
2010-11-05,859.324
2010-11-08,857.224
2010-11-09,852.226
2010-11-10,848.628
2010-11-11,846.124
2010-11-12,837.309
2010-11-15,837.062
2010-11-16,821.073
2010-11-17,823.491
2010-11-18,835.12
2010-11-19,836.924
2010-11-22,836.953
2010-11-23,825.343
2010-11-24,834.404
2010-11-25,835.708
2010-11-26,827.767
2010-11-29,823.089
2010-11-30,818.023
2010-12-01,833.083
2010-12-02,849.177
2010-12-03,857.786
2010-12-06,858.257
2010-12-07,862.028
2010-12-08,860.166
2010-12-09,863.044
2010-12-10,867.72
2010-12-13,872.671
2010-12-14,874.089
2010-12-15,869.257
2010-12-16,869.975
2010-12-17,870.453
2010-12-20,871.934
2010-12-21,880.51
2010-12-22,883.559
2010-12-23,883.117
2010-12-24,883.356
2010-12-27,884.269
2010-12-28,885.904
2010-12-29,889.728
2010-12-30,889.681
2010-12-31,891.621
2011-01-03,898.769
2011-01-04,896.158
2011-01-05,894.494
2011-01-06,893.255
2011-01-07,892.205
2011-01-10,889.817
2011-01-11,894.35
2011-01-12,904.412
2011-01-13,909.185
2011-01-14,912.399
2011-01-17,912.153
2011-01-18,917.487
2011-01-19,910.68
2011-01-20,899.508
2011-01-21,901.49
2011-01-24,908.19
2011-01-25,908.672
2011-01-26,915.458
2011-01-27,919.7
2011-01-28,906.406
2011-01-31,908.582
2011-02-01,924.012
2011-02-02,923.599
2011-02-03,922.619
2011-02-04,925.147
2011-02-07,932.24
2011-02-08,936.805
2011-02-09,932.706
2011-02-10,928.808
2011-02-11,932.881
2011-02-14,935.706
2011-02-15,933.943
2011-02-16,940.053
2011-02-17,947.087
2011-02-18,949.553
2011-02-21,946.525
2011-02-22,930.518
2011-02-23,921.703
2011-02-24,919.01
2011-02-25,932.802
2011-02-28,940.393
2011-03-01,932.114
2011-03-02,929.55
2011-03-03,939.721
2011-03-04,938.586
2011-03-07,931.555
2011-03-08,934.782
2011-03-09,935.453
2011-03-10,915.546
2011-03-11,916.379
2011-03-14,905.773
2011-03-15,882.837
2011-03-16,880.295
2011-03-17,892.072
2011-03-18,901.371
2011-03-21,916.323
2011-03-22,918.872
2011-03-23,917.454
2011-03-24,925.191
2011-03-25,927.37
2011-03-28,924.503
2011-03-29,926.594
2011-03-30,936.575
2011-03-31,938.724
2011-04-01,942.359
2011-04-04,945.263
2011-04-05,944.524
2011-04-06,947.951
2011-04-07,943.359
2011-04-08,945.026
2011-04-11,941.108
2011-04-12,930.111
2011-04-13,932.515
2011-04-14,933.754
2011-04-15,936.85
2011-04-18,922.676
2011-04-19,927.484
2011-04-20,943.595
2011-04-21,951.474
2011-04-22,951.378
2011-04-25,949.384
2011-04-26,957.146
2011-04-27,959.759
2011-04-28,969.952
2011-04-29,971.79
2011-05-02,972.556
2011-05-03,964.44
2011-05-04,956.704
2011-05-05,949.07
2011-05-06,951.339
2011-05-09,949.898
2011-05-10,960.745
2011-05-11,954.439
2011-05-12,951.705
2011-05-13,944.754
2011-05-16,938.543
2011-05-17,932.326
2011-05-18,942.008
2011-05-19,943.797
2011-05-20,939.161
2011-05-23,923.151
2011-05-24,922.889
2011-05-25,925.829
2011-05-26,931.858
2011-05-27,940.667
2011-05-30,941.267
2011-05-31,952.002
2011-06-01,938.569
2011-06-02,932.154
2011-06-03,926.941
2011-06-06,918.503
2011-06-07,921.292
2011-06-08,912.244
2011-06-09,914.174
2011-06-10,901.529
2011-06-13,900.36
2011-06-14,914.483
2011-06-15,900.341
2011-06-16,892.625
2011-06-17,897.36
2011-06-20,898.279
2011-06-21,912.348
2011-06-22,911.909
2011-06-23,899.911
2011-06-24,896.629
2011-06-27,898.02
2011-06-28,907.385
2011-06-29,919.433
2011-06-30,930.305
2011-07-01,940.723
2011-07-04,944.991
2011-07-05,942.336
2011-07-06,940.497
2011-07-07,948.352
2011-07-08,941.827
2011-07-11,920.536
2011-07-12,917.073
2011-07-13,925.82
2011-07-14,916.381
2011-07-15,917.547
2011-07-18,903.773
2011-07-19,917.328
2011-07-20,923.157
2011-07-21,935.818
2011-07-22,939.381
2011-07-25,932.302
2011-07-26,931.781
2011-07-27,913.761
2011-07-28,907.694
2011-07-29,905.362
2011-08-01,899.143
2011-08-02,876.947
2011-08-03,871.137
2011-08-04,830.507
2011-08-05,814.835
2011-08-08,764.171
2011-08-09,792.262
2011-08-10,774.483
2011-08-11,800.503
2011-08-12,807.117
2011-08-15,827.852
2011-08-16,819.649
2011-08-17,822.472
2011-08-18,785.998
2011-08-19,774.597
2011-08-22,772.606
2011-08-23,789.978
2011-08-24,798.42
2011-08-25,788.495
2011-08-26,796.546
2011-08-29,822.307
2011-08-30,826.652
2011-08-31,835.454
2011-09-01,825.912
2011-09-02,805.829
2011-09-05,793.261
2011-09-06,783.587
2011-09-07,807.788
2011-09-08,803.057
2011-09-09,780.831
2011-09-12,773.069
2011-09-13,782.338
2011-09-14,788.534
2011-09-15,803.816
2011-09-16,808.89
2011-09-19,794.031
2011-09-20,791.071
2011-09-21,772.006
2011-09-22,742.432
2011-09-23,745.549
2011-09-26,752.093
2011-09-27,772.823
2011-09-28,760.356
2011-09-29,768.931
2011-09-30,752.017
2011-10-03,726.391
2011-10-04,731.465
2011-10-05,742.348
2011-10-06,762.24
2011-10-07,759.13
2011-10-10,779.941
2011-10-11,782.704
2011-10-12,796.016
2011-10-13,791.882
2011-10-14,801.805
2011-10-17,790.422
2011-10-18,797.722
2011-10-19,794.907
2011-10-20,790.907
2011-10-21,809.168
2011-10-24,826.276
2011-10-25,812.487
2011-10-26,817.49
2011-10-27,852.822
2011-10-28,852.11
2011-10-31,829.726
2011-11-01,799.393
2011-11-02,811.131
2011-11-03,823.942
2011-11-04,823.467
2011-11-07,823.132
2011-11-08,828.752
2011-11-09,804.078
2011-11-10,803.09
2011-11-11,821.151
2011-11-14,812.119
2011-11-15,810.992
2011-11-16,802.446
2011-11-17,792.5
2011-11-18,791.121
2011-11-21,774.05
2011-11-22,769.759
2011-11-23,751.506
2011-11-24,750.042
2011-11-25,747.416
2011-11-28,769.889
2011-11-29,775.4
2011-11-30,807.209
2011-12-01,804.388
2011-12-02,808.272
2011-12-05,818.947
2011-12-06,813.661
2011-12-07,816.586
2011-12-08,797.351
2011-12-09,807.956
2011-12-12,795.188
2011-12-13,785.129
2011-12-14,772.271
2011-12-15,777.572
2011-12-16,781.947
2011-12-19,770.708
2011-12-20,793.547
2011-12-21,796.855
2011-12-22,803.111
2011-12-23,807.74
2011-12-26,808.081
2011-12-27,808.925
2011-12-28,797.388
2011-12-29,804.3
2011-12-30,807.401
2012-01-02,809.354
2012-01-03,822.305
2012-01-04,820.015
2012-01-05,816.889
2012-01-06,814.176
2012-01-09,815.162
2012-01-10,826.436
2012-01-11,828.074
2012-01-12,831.303
2012-01-13,827.015
2012-01-16,828.004
2012-01-17,832.997
2012-01-18,842.811
2012-01-19,850.341
2012-01-20,854.276
2012-01-23,859.172
2012-01-24,856.135
2012-01-25,861.423
2012-01-26,866.39
2012-01-27,867.158
2012-01-30,859.817
2012-01-31,861.981
2012-02-01,878.217
2012-02-02,881.127
2012-02-03,892.128
2012-02-06,890.846
2012-02-07,892.882
2012-02-08,896.736
2012-02-09,897.954
2012-02-10,885.76
2012-02-13,893.168
2012-02-14,887.145
2012-02-15,887.652
2012-02-16,893.726
2012-02-17,900.208
2012-02-20,905.749
2012-02-21,901.862
2012-02-22,895.92
2012-02-23,902.036
2012-02-24,905.441
2012-02-27,903.78
2012-02-28,904.38
2012-02-29,900.717
2012-03-01,903.322
2012-03-02,898.684
2012-03-05,894.497
2012-03-06,875.125
2012-03-07,881.395
2012-03-08,894.396
2012-03-09,899.646
2012-03-12,897.05
2012-03-13,911.662
2012-03-14,908.036
2012-03-15,915.234
2012-03-16,918.055
2012-03-19,921.383
2012-03-20,913.857
2012-03-21,910.721
2012-03-22,903.088
2012-03-23,907.767
2012-03-26,918.115
2012-03-27,917.989
2012-03-28,912.137
2012-03-29,907.804
2012-03-30,910.748
2012-04-02,916.655
2012-04-03,913.008
2012-04-04,895.03
2012-04-05,891.579
2012-04-06,890.972
2012-04-09,882.801
2012-04-10,866.643
2012-04-11,874.397
2012-04-12,888.452
2012-04-13,878.186
2012-04-16,877.186
2012-04-17,889.543
2012-04-18,886.167
2012-04-19,882.001
2012-04-20,886.053
2012-04-23,873.703
2012-04-24,880.49
2012-04-25,891.487
2012-04-26,896.624
2012-04-27,901.871
2012-04-30,897.689
2012-05-01,899.322
2012-05-02,897.788
2012-05-03,890.171
2012-05-04,877.152
2012-05-07,873.858
2012-05-08,869.078
2012-05-09,861.917
2012-05-10,867.097
2012-05-11,864.807
2012-05-14,851.241
2012-05-15,842.734
2012-05-16,832.728
2012-05-17,821.341
2012-05-18,810.32
2012-05-21,821.521
2012-05-22,826.971
2012-05-23,820.832
2012-05-24,823.147
2012-05-25,821.438
2012-05-28,822.488
2012-05-29,832.216
2012-05-30,816.243
2012-05-31,815.153
2012-06-01,795.681
2012-06-04,791.082
2012-06-05,798.855
2012-06-06,817.415
2012-06-07,820.66
2012-06-08,819.671
2012-06-11,812.207
2012-06-12,815.502
2012-06-13,811.332
2012-06-14,815.918
2012-06-15,825.412
2012-06-18,828.615
2012-06-19,839.55
2012-06-20,842.87
2012-06-21,827.947
2012-06-22,827.606
2012-06-25,814.801
2012-06-26,815.083
2012-06-27,824.37
2012-06-28,827.289
2012-06-29,851.744
2012-07-02,857.304
2012-07-03,865.744
2012-07-04,865.659
2012-07-05,860.643
2012-07-06,852.578
2012-07-09,847.289
2012-07-10,842.821
2012-07-11,841.364
2012-07-12,834.05
2012-07-13,846.653
2012-07-16,846.52
2012-07-17,848.842
2012-07-18,853.12
2012-07-19,857.873
2012-07-20,847.508
2012-07-23,832.288
2012-07-24,825.265
2012-07-25,823.931
2012-07-26,839.878
2012-07-27,854.473
2012-07-30,857.646
2012-07-31,854.964
2012-08-01,849.527
2012-08-02,841.014
2012-08-03,855.815
2012-08-06,862.792
2012-08-07,868.947
2012-08-08,870.239
2012-08-09,872.852
2012-08-10,873.42
2012-08-13,871.499
2012-08-14,872.275
2012-08-15,873.992
2012-08-16,882.115
2012-08-17,886.843
2012-08-20,886.004
2012-08-21,889.714
2012-08-22,885.092
2012-08-23,882.772
2012-08-24,881.921
2012-08-27,881.539
2012-08-28,880.762
2012-08-29,881.779
2012-08-30,874.065
2012-08-31,878.521
2012-09-03,879.091
2012-09-04,879.699
2012-09-05,878.483
2012-09-06,893.576
2012-09-07,906.283
2012-09-10,904.541
2012-09-11,908.515
2012-09-12,914.632
2012-09-13,921.569
2012-09-14,937.11
2012-09-17,929.504
2012-09-18,924.529
2012-09-19,927.427
2012-09-20,921.253
2012-09-21,924.268
2012-09-24,920.158
2012-09-25,915.416
2012-09-26,904.951
2012-09-27,911.573
2012-09-28,907.046
2012-10-01,909.263
2012-10-02,910.933
2012-10-03,909.322
2012-10-04,917.905
2012-10-05,922.81
2012-10-08,917.516
2012-10-09,909.633
2012-10-10,904.119
2012-10-11,908.286
2012-10-12,904.867
2012-10-15,908.636
2012-10-16,918.789
2012-10-17,929.085
2012-10-18,930.395
2012-10-19,920.345
2012-10-22,919.189
2012-10-23,908.198
2012-10-24,906.889
2012-10-25,910.518
2012-10-26,906.843
2012-10-29,904.425
2012-10-30,906.354
2012-10-31,909.719
2012-11-01,919.338
2012-11-02,913.716
2012-11-05,912.85
2012-11-06,918.866
2012-11-07,903.723
2012-11-08,894.238
2012-11-09,892.425
2012-11-12,889.891
2012-11-13,886.334
2012-11-14,875.851
2012-11-15,873.122
2012-11-16,875.085
2012-11-19,892.137
2012-11-20,892.779
2012-11-21,895.609
2012-11-22,900.842
2012-11-23,909.656
2012-11-26,910.083
2012-11-27,908.737
2012-11-28,910.748
2012-11-29,919.83
2012-11-30,921.333
2012-12-03,921.496
2012-12-04,922.791
2012-12-05,925.071
2012-12-06,928.214
2012-12-07,930.021
2012-12-10,932.321
2012-12-11,937.099
2012-12-12,938.193
2012-12-13,936.355
2012-12-14,936.761
2012-12-17,944.98
2012-12-18,955.38
2012-12-19,960.223
2012-12-20,964.536
2012-12-21,957.234
2012-12-24,954.843
2012-12-25,955.413
2012-12-26,953.823
2012-12-27,954.762
2012-12-28,950.219
2012-12-31,958.298
2013-01-01,958.453
2013-01-02,978.391
2013-01-03,978.405
2013-01-04,984.581
2013-01-07,983.133
2013-01-08,979.312
2013-01-09,983.744
2013-01-10,991.206
2013-01-11,992.984
2013-01-14,992.449
2013-01-15,996.035
2013-01-16,991.469
2013-01-17,998.119
2013-01-18,1001.005
2013-01-21,1002.591
2013-01-22,1008.576
2013-01-23,1004.917
2013-01-24,1007.466
2013-01-25,1013.242
2013-01-28,1012.798
2013-01-29,1016.528
2013-01-30,1014.891
2013-01-31,1016.178
2013-02-01,1023.181
2013-02-04,1012.752
2013-02-05,1014.263
2013-02-06,1021.138
2013-02-07,1018.88
2013-02-08,1024.632
2013-02-11,1021.971
2013-02-12,1029.696
2013-02-13,1030.253
2013-02-14,1030.183
2013-02-15,1027.15
2013-02-18,1028.996
2013-02-19,1037.899
2013-02-20,1028.753
2013-02-21,1016.547
2013-02-22,1023.316
2013-02-25,1014.03
2013-02-26,1011.559
2013-02-27,1021.212
2013-02-28,1026.241
2013-03-01,1022.969
2013-03-04,1024.357
2013-03-05,1034.827
2013-03-06,1037.715
2013-03-07,1039.14
2013-03-08,1043.393
2013-03-11,1047.912
2013-03-12,1046.384
2013-03-13,1045.91
2013-03-14,1054.697
2013-03-15,1060.978
2013-03-18,1052.707
2013-03-19,1049.557
2013-03-20,1055.244
2013-03-21,1052.476
2013-03-22,1053.53
2013-03-25,1050.92
2013-03-26,1054.629
2013-03-27,1053.818
2013-03-28,1057.763
2013-03-29,1058.061
2013-04-01,1048.725
2013-04-02,1047.493
2013-04-03,1040.731
2013-04-04,1039.795
2013-04-05,1039.978
2013-04-08,1047.303
2013-04-09,1051.23
2013-04-10,1066.435
2013-04-11,1072.935
2013-04-12,1070.476
2013-04-15,1047.028
2013-04-16,1052.979
2013-04-17,1041.065
2013-04-18,1035.993
2013-04-19,1044.36
2013-04-22,1049.17
2013-04-23,1061.495
2013-04-24,1070.222
2013-04-25,1077.774
2013-04-26,1074.968
2013-04-29,1081.705
2013-04-30,1090.872
2013-05-01,1080.448
2013-05-02,1082.576
2013-05-03,1092.399
2013-05-06,1094.465
2013-05-07,1105.538
2013-05-08,1113.48
2013-05-09,1106.994
2013-05-10,1106.518
2013-05-13,1106.432
2013-05-14,1112.455
2013-05-15,1115.685
2013-05-16,1114.46
2013-05-17,1120.033
2013-05-20,1127.532
2013-05-21,1128.817
2013-05-22,1116.692
2013-05-23,1099.119
2013-05-24,1099.27
2013-05-27,1095.687
2013-05-28,1099.71
2013-05-29,1096.739
2013-05-30,1096.999
2013-05-31,1086.862
2013-06-03,1085.155
2013-06-04,1083.821
2013-06-05,1068.121
2013-06-06,1071.156
2013-06-07,1079.389
2013-06-10,1082.508
2013-06-11,1072.725
2013-06-12,1067.973
2013-06-13,1074.881
2013-06-14,1076.446
2013-06-17,1085.579
2013-06-18,1090.352
2013-06-19,1084.028
2013-06-20,1047.274
2013-06-21,1044.983
2013-06-24,1029.554
2013-06-25,1039.519
2013-06-26,1046.053
2013-06-27,1059.002
2013-06-28,1061.001
2013-07-01,1070.42
2013-07-02,1072.522
2013-07-03,1069.207
2013-07-04,1073.089
2013-07-05,1076.936
2013-07-08,1081.229
2013-07-09,1091.288
2013-07-10,1094.68
2013-07-11,1111.828
2013-07-12,1113.428
2013-07-15,1116.382
2013-07-16,1116.161
2013-07-17,1118.011
2013-07-18,1126.818
2013-07-19,1127.253
2013-07-22,1134.656
2013-07-23,1135.748
2013-07-24,1129.794
2013-07-25,1131.016
2013-07-26,1128.894
2013-07-29,1121.047
2013-07-30,1125.754
2013-07-31,1123.895
2013-08-01,1138.236
2013-08-02,1143.087
2013-08-05,1142.388
2013-08-06,1138.834
2013-08-07,1132.229
2013-08-08,1140.947
2013-08-09,1142.835
2013-08-12,1142.301
2013-08-13,1141.52
2013-08-14,1143.521
2013-08-15,1127.601
2013-08-16,1127.27
2013-08-19,1119.61
2013-08-20,1123.616
2013-08-21,1114.538
2013-08-22,1121.65
2013-08-23,1128.273
2013-08-26,1124.836
2013-08-27,1107.938
2013-08-28,1102.777
2013-08-29,1104.157
2013-08-30,1094.18
2013-09-02,1099.551
2013-09-03,1103.228
2013-09-04,1110.61
2013-09-05,1111.765
2013-09-06,1115.97
2013-09-09,1130.391
2013-09-10,1141.189
2013-09-11,1145.076
2013-09-12,1141.931
2013-09-13,1143.356
2013-09-16,1153.175
2013-09-17,1155.234
2013-09-18,1165.232
2013-09-19,1172.485
2013-09-20,1164.223
2013-09-23,1161.969
2013-09-24,1163.662
2013-09-25,1164.229
2013-09-26,1166.505
2013-09-27,1165.678
2013-09-30,1161.349
2013-10-01,1170.468
2013-10-02,1168.259
2013-10-03,1160.934
2013-10-04,1164.866
2013-10-07,1154.695
2013-10-08,1146.898
2013-10-09,1145.553
2013-10-10,1164.736
2013-10-11,1175.664
2013-10-14,1179.817
2013-10-15,1175.469
2013-10-16,1183.596
2013-10-17,1199.086
2013-10-18,1207.909
2013-10-21,1210.049
2013-10-22,1216.727
2013-10-23,1210.607
2013-10-24,1214.038
2013-10-25,1213.553
2013-10-28,1213.866
2013-10-29,1215.229
2013-10-30,1211.926
2013-10-31,1206.815
2013-11-01,1200.744
2013-11-04,1207.988
2013-11-05,1202.845
2013-11-06,1207.432
2013-11-07,1190.961
2013-11-08,1197.067
2013-11-11,1200.845
2013-11-12,1198.951
2013-11-13,1201.551
2013-11-14,1209.197
2013-11-15,1214.609
2013-11-18,1213.22
2013-11-19,1206.625
2013-11-20,1201.726
2013-11-21,1206.888
2013-11-22,1211.596
2013-11-25,1211.856
2013-11-26,1211.931
2013-11-27,1214.893
2013-11-28,1216.854
2013-11-29,1216.115
2013-12-02,1209.238
2013-12-03,1203.848
2013-12-04,1199.294
2013-12-05,1196.406
2013-12-06,1204.99
2013-12-09,1207.928
2013-12-10,1206.501
2013-12-11,1193.399
2013-12-12,1187.005
2013-12-13,1187.6
2013-12-16,1195.559
2013-12-17,1195.346
2013-12-18,1206.572
2013-12-19,1205.334
2013-12-20,1216.216
2013-12-23,1224.829
2013-12-24,1228.034
2013-12-25,1227.95
2013-12-26,1230.99
2013-12-27,1236.444
2013-12-30,1240.315
2013-12-31,1242.791
2014-01-01,1242.818
2014-01-02,1232.078
2014-01-03,1235.245
2014-01-06,1232.195
2014-01-07,1236.118
2014-01-08,1238.326
2014-01-09,1237.699
2014-01-10,1247.158
2014-01-13,1241.106
2014-01-14,1245.27
2014-01-15,1251.086
2014-01-16,1250.597
2014-01-17,1250.449
2014-01-20,1250.044
2014-01-21,1252.947
2014-01-22,1256.533
2014-01-23,1247.994
2014-01-24,1224.101
2014-01-27,1212.651
2014-01-28,1219.364
2014-01-29,1216.264
2014-01-30,1218.975
2014-01-31,1214.009
2014-02-03,1189.688
2014-02-04,1187.477
2014-02-05,1188.277
2014-02-06,1202.156
2014-02-07,1214.079
2014-02-10,1218.441
2014-02-11,1229.684
2014-02-12,1233.899
2014-02-13,1238.94
2014-02-14,1244.451
2014-02-17,1248.357
2014-02-18,1255.245
2014-02-19,1250.934
2014-02-20,1252.294
2014-02-21,1257.823
2014-02-24,1264.022
2014-02-25,1265.882
2014-02-26,1264.903
2014-02-27,1267.572
2014-02-28,1275.739
2014-03-03,1262.852
2014-03-04,1280.067
2014-03-05,1281.417
2014-03-06,1286.445
2014-03-07,1284.527
2014-03-10,1279.391
2014-03-11,1274.926
2014-03-12,1271.314
2014-03-13,1264.672
2014-03-14,1259.538
2014-03-17,1267.955
2014-03-18,1278.415
2014-03-19,1272.39
2014-03-20,1266.526
2014-03-21,1268.426
2014-03-24,1263.142
2014-03-25,1268.841
2014-03-26,1264.471
2014-03-27,1264.956
2014-03-28,1271.208
2014-03-31,1285.703
2014-04-01,1293.588
2014-04-02,1297.207
2014-04-03,1294.453
2014-04-04,1288.463
2014-04-07,1276.082
2014-04-08,1278.323
2014-04-09,1285.886
2014-04-10,1272.295
2014-04-11,1257.631
2014-04-14,1257.846
2014-04-15,1259.595
2014-04-16,1273.166
2014-04-17,1277.916
2014-04-18,1278.739
2014-04-21,1279.055
2014-04-22,1286.818
2014-04-23,1286.536
2014-04-24,1287.156
2014-04-25,1279.171
2014-04-28,1276.159
2014-04-29,1281.171
2014-04-30,1286.972
2014-05-01,1288.482
2014-05-02,1290.813
2014-05-05,1289.504
2014-05-06,1286.799
2014-05-07,1287.448
2014-05-08,1287.414
2014-05-09,1285.441
2014-05-12,1296.764
2014-05-13,1294.533
2014-05-14,1289.057
2014-05-15,1277.927
2014-05-16,1276.488
2014-05-19,1280.195
2014-05-20,1273.092
2014-05-21,1276.613
2014-05-22,1283.335
2014-05-23,1290.452
2014-05-26,1294.669
2014-05-27,1300.362
2014-05-28,1299.965
2014-05-29,1304.448
2014-05-30,1305.083
2014-06-02,1307.901
2014-06-03,1305.406
2014-06-04,1308.818
2014-06-05,1318.927
2014-06-06,1328.347
2014-06-09,1330.892
2014-06-10,1328.159
2014-06-11,1324.202
2014-06-12,1322.159
2014-06-13,1321.613
2014-06-16,1320.4
2014-06-17,1324.586
2014-06-18,1331.026
2014-06-19,1339.102
2014-06-20,1338.318
2014-06-23,1336.959
2014-06-24,1329.375
2014-06-25,1330.957
2014-06-26,1333.102
2014-06-27,1337.106
2014-06-30,1342.787
2014-07-01,1350.816
2014-07-02,1348.778
2014-07-03,1353.654
2014-07-04,1353.474
2014-07-07,1344.079
2014-07-08,1335.564
2014-07-09,1335.639
2014-07-10,1326.943
2014-07-11,1325.735
2014-07-14,1331.609
2014-07-15,1327.449
2014-07-16,1331.801
2014-07-17,1320.626
2014-07-18,1327.955
2014-07-21,1324.456
2014-07-22,1331.816
2014-07-23,1333.136
2014-07-24,1333.959
2014-07-25,1327.516
2014-07-28,1326.888
2014-07-29,1322.949
2014-07-30,1318.031
2014-07-31,1300.427
2014-08-01,1294.048
2014-08-04,1296.375
2014-08-05,1288.661
2014-08-06,1285.093
2014-08-07,1280.406
2014-08-08,1283.878
2014-08-11,1294.903
2014-08-12,1293.287
2014-08-13,1300.695
2014-08-14,1305.788
2014-08-15,1305.554
2014-08-18,1315.949
2014-08-19,1320.859
2014-08-20,1320.51
2014-08-21,1324.992
2014-08-22,1320.9
2014-08-25,1325.691
2014-08-26,1329.516
2014-08-27,1332.499
2014-08-28,1327.767
2014-08-29,1331.935
2014-09-01,1331.623
2014-09-02,1331.261
2014-09-03,1333.188
2014-09-04,1328.967
2014-09-05,1330.957
2014-09-08,1325.707
2014-09-09,1314.8
2014-09-10,1313.895
2014-09-11,1316.946
2014-09-12,1307.981
2014-09-15,1302.114
2014-09-16,1303.86
2014-09-17,1305.237
2014-09-18,1307.246
2014-09-19,1302.638
2014-09-22,1290.8
2014-09-23,1281.573
2014-09-24,1283.748
2014-09-25,1272.179
2014-09-26,1274.357
2014-09-29,1271.002
2014-09-30,1263.467
2014-10-01,1250.865
2014-10-02,1244.756
2014-10-03,1247.189
2014-10-06,1249.656
2014-10-07,1237.123
2014-10-08,1245.029
2014-10-09,1226.715
2014-10-10,1209.023
2014-10-13,1202.387
2014-10-14,1205.56
2014-10-15,1200.165
2014-10-16,1203.27
2014-10-17,1212.147
2014-10-20,1225.025
2014-10-21,1243.369
2014-10-22,1241.2
2014-10-23,1249.215
2014-10-24,1252.892
2014-10-27,1252.349
2014-10-28,1268.812
2014-10-29,1269.484
2014-10-30,1269.596
2014-10-31,1282.917
2014-11-03,1278.044
2014-11-04,1277.136
2014-11-05,1282.061
2014-11-06,1279.416
2014-11-07,1281.076
2014-11-10,1287.344
2014-11-11,1287.231
2014-11-12,1288.189
2014-11-13,1284.257
2014-11-14,1284.566
2014-11-17,1281.814
2014-11-18,1291.331
2014-11-19,1285.628
2014-11-20,1289.602
2014-11-21,1296.627
2014-11-24,1300.579
2014-11-25,1303.36
2014-11-26,1305.966
2014-11-27,1302.14
2014-11-28,1293.335
2014-12-01,1284.258
2014-12-02,1288.985
2014-12-03,1295.714
2014-12-04,1292.799
2014-12-05,1293.869
2014-12-08,1285.379
2014-12-09,1289.581
2014-12-10,1271.089
2014-12-11,1270.77
2014-12-12,1255.371
2014-12-15,1240.71
2014-12-16,1244.671
2014-12-17,1261.493
2014-12-18,1280.364
2014-12-19,1289.138
2014-12-22,1294.007
2014-12-23,1297.046
2014-12-24,1300.011
2014-12-25,1299.335
2014-12-26,1303.275
2014-12-29,1307.338
2014-12-30,1302.701
2014-12-31,1294.293
2015-01-01,1294.313
2015-01-02,1291.875
2015-01-05,1272.497
2015-01-06,1258.7
2015-01-07,1262.653
2015-01-08,1281.1
2015-01-09,1276.104
2015-01-12,1271.117
2015-01-13,1272.319
2015-01-14,1267.524
2015-01-15,1263.38
2015-01-16,1271.757
2015-01-19,1277.358
2015-01-20,1273.814
2015-01-21,1278.31
2015-01-22,1291.575
2015-01-23,1288.429
2015-01-26,1296.376
2015-01-27,1297.695
2015-01-28,1287.168
2015-01-29,1289.236
2015-01-30,1278.72
2015-02-02,1289.228
2015-02-03,1307.749
2015-02-04,1305.878
2015-02-05,1319.896
2015-02-06,1313.383
2015-02-09,1307.562
2015-02-10,1312.578
2015-02-11,1306.969
2015-02-12,1324.062
2015-02-13,1330.237
2015-02-16,1332.185
2015-02-17,1332.938
2015-02-18,1339.657
2015-02-19,1339.797
2015-02-20,1344.073
2015-02-23,1345.04
2015-02-24,1346.377
2015-02-25,1349.084
2015-02-26,1345.556
2015-02-27,1345.645
2015-03-02,1346.902
2015-03-03,1343.096
2015-03-04,1334.727
2015-03-05,1338.225
2015-03-06,1321.702
2015-03-09,1319.842
2015-03-10,1301.779
2015-03-11,1303.399
2015-03-12,1318.18
2015-03-13,1312.148
2015-03-16,1322.499
2015-03-17,1320.923
2015-03-18,1334.262
2015-03-19,1332.914
2015-03-20,1352.145
2015-03-23,1357.29
2015-03-24,1355.031
2015-03-25,1343.629
2015-03-26,1333.293
2015-03-27,1333.628
2015-03-30,1342.948
2015-03-31,1335.884
2015-04-01,1335.726
2015-04-02,1345.78
2015-04-03,1346.365
2015-04-06,1357.557
2015-04-07,1352.99
2015-04-08,1356.168
2015-04-09,1355.353
2015-04-10,1359.087
2015-04-13,1354.443
2015-04-14,1362.867
2015-04-15,1366.509
2015-04-16,1369.58
2015-04-17,1357.003
2015-04-20,1361.549
2015-04-21,1362.932
2015-04-22,1363.812
2015-04-23,1368.037
2015-04-24,1371.744
2015-04-27,1370.866
2015-04-28,1374.123
2015-04-29,1368.428
2015-04-30,1356.32
2015-05-01,1358.02
2015-05-04,1362.231
2015-05-05,1349.794
2015-05-06,1351.311
2015-05-07,1348.53
2015-05-08,1365.363
2015-05-11,1366.925
2015-05-12,1365.382
2015-05-13,1371.612
2015-05-14,1379.614
2015-05-15,1384.438
