Date,WORLD SMID VALUE SMID (Small+Mid Cap)
2005-11-09,683.767
2005-11-10,686.249
2005-11-11,689.236
2005-11-14,687.509
2005-11-15,683.705
2005-11-16,683.484
2005-11-17,693.061
2005-11-18,695.722
2005-11-21,699.472
2005-11-22,701.602
2005-11-23,705.851
2005-11-24,705.277
2005-11-25,705.307
2005-11-28,702.353
2005-11-29,703.639
2005-11-30,703.426
2005-12-01,711.254
2005-12-02,713.747
2005-12-05,713.971
2005-12-06,714.794
2005-12-07,712.468
2005-12-08,713.059
2005-12-09,716.501
2005-12-12,721.149
2005-12-13,723.052
2005-12-14,727.734
2005-12-15,723.763
2005-12-16,725.493
2005-12-19,720.571
2005-12-20,720.511
2005-12-21,723.722
2005-12-22,726.98
2005-12-23,728.51
2005-12-26,729.129
2005-12-27,724.338
2005-12-28,727.829
2005-12-29,727.242
2005-12-30,723.416
2006-01-02,723.835
2006-01-03,735.751
2006-01-04,744.136
2006-01-05,744.832
2006-01-06,751.851
2006-01-09,754.083
2006-01-10,754.259
2006-01-11,757.055
2006-01-12,754.828
2006-01-13,754.421
2006-01-16,755.108
2006-01-17,748.048
2006-01-18,742.15
2006-01-19,751.21
2006-01-20,745.814
2006-01-23,747.996
2006-01-24,753.701
2006-01-25,755.49
2006-01-26,761.219
2006-01-27,765.213
2006-01-30,764.863
2006-01-31,766.636
2006-02-01,768.134
2006-02-02,763.595
2006-02-03,758.599
2006-02-06,762.044
2006-02-07,757.455
2006-02-08,755.825
2006-02-09,757.489
2006-02-10,756.127
2006-02-13,750.925
2006-02-14,755.561
2006-02-15,758.105
2006-02-16,761.115
2006-02-17,761.055
2006-02-20,760.685
2006-02-21,761.894
2006-02-22,766.704
2006-02-23,770.084
2006-02-24,771.549
2006-02-27,774.013
2006-02-28,769.468
2006-03-01,773.233
2006-03-02,771.792
2006-03-03,769.268
2006-03-06,767.433
2006-03-07,758.938
2006-03-08,756.922
2006-03-09,760.072
2006-03-10,763.096
2006-03-13,768.505
2006-03-14,777.047
2006-03-15,782.392
2006-03-16,786.51
2006-03-17,790.414
2006-03-20,790.501
2006-03-21,784.888
2006-03-22,789.617
2006-03-23,787.107
2006-03-24,790.072
2006-03-27,790.846
2006-03-28,789.056
2006-03-29,792.915
2006-03-30,796.886
2006-03-31,794.215
2006-04-03,797.325
2006-04-04,801.343
2006-04-05,804.399
2006-04-06,805.728
2006-04-07,798.624
2006-04-10,796.886
2006-04-11,790.164
2006-04-12,788.893
2006-04-13,789.471
2006-04-14,789.369
2006-04-17,792.532
2006-04-18,803.548
2006-04-19,810.558
2006-04-20,809.435
2006-04-21,812.284
2006-04-24,808.854
2006-04-25,809.829
2006-04-26,812.413
2006-04-27,814.316
2006-04-28,814.779
2006-05-01,816.349
2006-05-02,821.487
2006-05-03,820.025
2006-05-04,825.374
2006-05-05,835.09
2006-05-08,838.315
2006-05-09,839.491
2006-05-10,838.348
2006-05-11,831.029
2006-05-12,818.854
2006-05-15,810.686
2006-05-16,807.091
2006-05-17,794.245
2006-05-18,785.929
2006-05-19,784.547
2006-05-22,774.767
2006-05-23,778.774
2006-05-24,774.374
2006-05-25,783.336
2006-05-26,791.516
2006-05-29,793.058
2006-05-30,784.838
2006-05-31,787.63
2006-06-01,793.883
2006-06-02,801.512
2006-06-05,790.918
2006-06-06,777.665
2006-06-07,773.134
2006-06-08,760.813
2006-06-09,766.126
2006-06-12,757.634
2006-06-13,741.263
2006-06-14,744.48
2006-06-15,762.551
2006-06-16,763.006
2006-06-19,757.085
2006-06-20,755.868
2006-06-21,761.873
2006-06-22,761.997
2006-06-23,761.266
2006-06-26,765.537
2006-06-27,761.779
2006-06-28,760.553
2006-06-29,774.869
2006-06-30,787.616
2006-07-03,791.788
2006-07-04,793.764
2006-07-05,784.119
2006-07-06,786.457
2006-07-07,785.237
2006-07-10,785.69
2006-07-11,784.838
2006-07-12,777.59
2006-07-13,768.002
2006-07-14,758.932
2006-07-17,753.22
2006-07-18,750.642
2006-07-19,764.509
2006-07-20,764.706
2006-07-21,758.46
2006-07-24,766.874
2006-07-25,771.807
2006-07-26,772.219
2006-07-27,775.393
2006-07-28,784.323
2006-07-31,785.332
2006-08-01,781.497
2006-08-02,787.027
2006-08-03,787.696
2006-08-04,792.39
2006-08-07,785.465
2006-08-08,783.434
2006-08-09,782.359
2006-08-10,780.473
2006-08-11,778.524
2006-08-14,781.089
2006-08-15,789.895
2006-08-16,798.069
2006-08-17,799.656
2006-08-18,799.747
2006-08-21,798.449
2006-08-22,799.233
2006-08-23,794.91
2006-08-24,794.101
2006-08-25,792.202
2006-08-28,795.647
2006-08-29,799.239
2006-08-30,803.081
2006-08-31,805.98
2006-09-01,808.423
2006-09-04,813.113
2006-09-05,812.916
2006-09-06,804.146
2006-09-07,796.743
2006-09-08,798.078
2006-09-11,793.639
2006-09-12,801.583
2006-09-13,804.749
2006-09-14,807.174
2006-09-15,806.901
2006-09-18,806.563
2006-09-19,806.094
2006-09-20,808.264
2006-09-21,807.74
2006-09-22,804.531
2006-09-25,806.842
2006-09-26,809.576
2006-09-27,815.419
2006-09-28,816.25
2006-09-29,813.897
2006-10-02,815.741
2006-10-03,814.482
2006-10-04,818.653
2006-10-05,826.237
2006-10-06,821.557
2006-10-09,823.468
2006-10-10,824.224
2006-10-11,822.381
2006-10-12,829.707
2006-10-13,832.758
2006-10-16,838.319
2006-10-17,833.948
2006-10-18,836.254
2006-10-19,839.378
2006-10-20,839.319
2006-10-23,840.451
2006-10-24,841.557
2006-10-25,845.422
2006-10-26,851.081
2006-10-27,847.09
2006-10-30,846.571
2006-10-31,848.455
2006-11-01,844.396
2006-11-02,842.303
2006-11-03,840.441
2006-11-06,847.085
2006-11-07,850.195
2006-11-08,849.972
2006-11-09,847.998
2006-11-10,853.027
2006-11-13,852.005
2006-11-14,858.357
2006-11-15,860.72
2006-11-16,862.168
2006-11-17,860.4
2006-11-20,858.954
2006-11-21,862.529
2006-11-22,869.659
2006-11-23,870.162
2006-11-24,871.775
2006-11-27,861.499
2006-11-28,862.016
2006-11-29,873.583
2006-11-30,879.458
2006-12-01,880.096
2006-12-04,886.679
2006-12-05,888.653
2006-12-06,890.375
2006-12-07,889.683
2006-12-08,889.572
2006-12-11,888.923
2006-12-12,889.086
2006-12-13,890.614
2006-12-14,894.116
2006-12-15,892.962
2006-12-18,888.746
2006-12-19,888.018
2006-12-20,892.593
2006-12-21,890.259
2006-12-22,888.278
2006-12-25,887.448
2006-12-26,890.776
2006-12-27,897.837
2006-12-28,897.923
2006-12-29,895.831
2007-01-01,895.831
2007-01-02,900.797
2007-01-03,898.684
2007-01-04,895.499
2007-01-05,885.643
2007-01-08,886.459
2007-01-09,889.21
2007-01-10,885.565
2007-01-11,891.192
2007-01-12,897.894
2007-01-15,901.845
2007-01-16,900.755
2007-01-17,901.607
2007-01-18,899.751
2007-01-19,904.41
2007-01-22,902.927
2007-01-23,907.134
2007-01-24,912.08
2007-01-25,906.834
2007-01-26,905.012
2007-01-29,908.264
2007-01-30,912.975
2007-01-31,915.67
2007-02-01,925.537
2007-02-02,928.634
2007-02-05,927.442
2007-02-06,933.107
2007-02-07,936.96
2007-02-08,933.529
2007-02-09,930.962
2007-02-12,926.727
2007-02-13,934.204
2007-02-14,942.627
2007-02-15,946.875
2007-02-16,946.948
2007-02-19,948.946
2007-02-20,951.685
2007-02-21,950.444
2007-02-22,951.991
2007-02-23,953.416
2007-02-26,954.869
2007-02-27,931.543
2007-02-28,924.232
2007-03-01,920.491
2007-03-02,913.246
2007-03-05,892.435
2007-03-06,906.995
2007-03-07,910.106
2007-03-08,918.215
2007-03-09,921.198
2007-03-12,925.726
2007-03-13,912.096
2007-03-14,904.702
2007-03-15,914.737
2007-03-16,913.391
2007-03-19,923.008
2007-03-20,929.48
2007-03-21,939.162
2007-03-22,945.098
2007-03-23,946.292
2007-03-26,945.632
2007-03-27,941.167
2007-03-28,937.998
2007-03-29,940.203
2007-03-30,941.754
2007-04-02,945.394
2007-04-03,952.485
2007-04-04,954.827
2007-04-05,956.923
2007-04-06,956.919
2007-04-09,956.71
2007-04-10,962.155
2007-04-11,958.459
2007-04-12,960.717
2007-04-13,962.207
2007-04-16,972.489
2007-04-17,973.297
2007-04-18,975.33
2007-04-19,970.532
2007-04-20,977.181
2007-04-23,977.595
2007-04-24,975.275
2007-04-25,981.358
2007-04-26,980.438
2007-04-27,980.166
2007-04-30,973.722
2007-05-01,973.658
2007-05-02,981.236
2007-05-03,983.657
2007-05-04,987.828
2007-05-07,992.041
2007-05-08,986.33
2007-05-09,990.973
2007-05-10,981.735
2007-05-11,986.486
2007-05-14,984.727
2007-05-15,983.274
2007-05-16,984.212
2007-05-17,982.187
2007-05-18,985.036
2007-05-21,988.33
2007-05-22,992.766
2007-05-23,993.714
2007-05-24,982.079
2007-05-25,982.71
2007-05-28,984.164
2007-05-29,990.447
2007-05-30,993.144
2007-05-31,1000.0
2007-06-01,1004.881
2007-06-04,1008.451
2007-06-05,1003.461
2007-06-06,993.202
2007-06-07,976.641
2007-06-08,976.835
2007-06-11,978.607
2007-06-12,970.388
2007-06-13,974.679
2007-06-14,980.652
2007-06-15,989.355
2007-06-18,989.423
2007-06-19,990.398
2007-06-20,985.15
2007-06-21,983.365
2007-06-22,977.654
2007-06-25,972.274
2007-06-26,969.797
2007-06-27,970.719
2007-06-28,976.852
2007-06-29,977.971
2007-07-02,988.27
2007-07-03,991.963
2007-07-04,993.564
2007-07-05,992.647
2007-07-06,995.315
2007-07-09,996.692
2007-07-10,987.598
2007-07-11,987.597
2007-07-12,997.699
2007-07-13,1002.476
2007-07-16,999.996
2007-07-17,998.854
2007-07-18,993.904
2007-07-19,999.808
2007-07-20,992.287
2007-07-23,989.122
2007-07-24,973.229
2007-07-25,967.668
2007-07-26,946.825
2007-07-27,931.954
2007-07-30,936.381
2007-07-31,936.553
2007-08-01,930.229
2007-08-02,935.06
2007-08-03,918.364
2007-08-06,922.914
2007-08-07,926.053
2007-08-08,938.869
2007-08-09,922.203
2007-08-10,912.393
2007-08-13,915.133
2007-08-14,901.239
2007-08-15,885.257
2007-08-16,879.208
2007-08-17,890.031
2007-08-20,896.913
2007-08-21,900.829
2007-08-22,912.408
2007-08-23,915.844
2007-08-24,921.729
2007-08-27,918.471
2007-08-28,901.904
2007-08-29,911.952
2007-08-30,912.929
2007-08-31,925.993
2007-09-03,927.335
2007-09-04,933.185
2007-09-05,921.965
2007-09-06,923.128
2007-09-07,912.478
2007-09-10,903.866
2007-09-11,913.766
2007-09-12,914.014
2007-09-13,915.248
2007-09-14,914.193
2007-09-17,904.899
2007-09-18,919.31
2007-09-19,936.573
2007-09-20,932.931
2007-09-21,933.146
2007-09-24,930.315
2007-09-25,926.739
2007-09-26,932.125
2007-09-27,941.916
2007-09-28,941.575
2007-10-01,951.378
2007-10-02,956.766
2007-10-03,956.164
2007-10-04,955.882
2007-10-05,966.362
2007-10-08,960.745
2007-10-09,967.205
2007-10-10,968.078
2007-10-11,968.121
2007-10-12,965.587
2007-10-15,958.274
2007-10-16,946.778
2007-10-17,948.573
2007-10-18,948.719
2007-10-19,933.114
2007-10-22,928.619
2007-10-23,938.269
2007-10-24,933.434
2007-10-25,936.09
2007-10-26,946.549
2007-10-29,950.396
2007-10-30,948.335
2007-10-31,960.716
2007-11-01,942.521
2007-11-02,936.353
2007-11-05,927.75
2007-11-06,936.243
2007-11-07,920.306
2007-11-08,918.608
2007-11-09,910.277
2007-11-12,898.153
2007-11-13,911.129
2007-11-14,912.918
2007-11-15,901.181
2007-11-16,893.397
2007-11-19,875.9
2007-11-20,878.424
2007-11-21,864.902
2007-11-22,866.023
2007-11-23,878.041
2007-11-26,869.464
2007-11-27,873.214
2007-11-28,890.249
2007-11-29,893.015
2007-11-30,899.22
2007-12-03,895.681
2007-12-04,886.404
2007-12-05,894.461
2007-12-06,905.858
2007-12-07,911.569
2007-12-10,917.691
2007-12-11,902.651
2007-12-12,901.965
2007-12-13,890.241
2007-12-14,876.065
2007-12-17,857.615
2007-12-18,861.519
2007-12-19,859.158
2007-12-20,861.066
2007-12-21,872.967
2007-12-24,879.285
2007-12-25,880.575
2007-12-26,882.628
2007-12-27,875.431
2007-12-28,876.031
2007-12-31,875.903
2008-01-01,875.903
2008-01-02,871.246
2008-01-03,862.844
2008-01-04,842.335
2008-01-07,836.862
2008-01-08,827.549
2008-01-09,824.741
2008-01-10,824.919
2008-01-11,818.176
2008-01-14,825.523
2008-01-15,807.151
2008-01-16,799.564
2008-01-17,792.403
2008-01-18,786.36
2008-01-21,769.528
2008-01-22,769.545
2008-01-23,785.483
2008-01-24,799.184
2008-01-25,803.219
2008-01-28,808.541
2008-01-29,820.183
2008-01-30,814.25
2008-01-31,828.583
2008-02-01,844.421
2008-02-04,843.874
2008-02-05,820.392
2008-02-06,812.219
2008-02-07,810.378
2008-02-08,806.857
2008-02-11,804.747
2008-02-12,814.023
2008-02-13,818.164
2008-02-14,817.778
2008-02-15,816.379
2008-02-18,818.321
2008-02-19,822.278
2008-02-20,819.373
2008-02-21,819.772
2008-02-22,820.527
2008-02-25,834.446
2008-02-26,840.715
2008-02-27,846.432
2008-02-28,837.516
2008-02-29,821.728
2008-03-03,813.096
2008-03-04,808.77
2008-03-05,811.484
2008-03-06,802.426
2008-03-07,794.998
2008-03-10,782.695
2008-03-11,799.725
2008-03-12,804.121
2008-03-13,805.791
2008-03-14,795.023
2008-03-17,779.729
2008-03-18,802.215
2008-03-19,791.222
2008-03-20,795.482
2008-03-21,798.52
2008-03-24,805.077
2008-03-25,822.421
2008-03-26,822.242
2008-03-27,821.476
2008-03-28,816.695
2008-03-31,820.577
2008-04-01,836.834
2008-04-02,844.347
2008-04-03,845.716
2008-04-04,846.658
2008-04-07,849.992
2008-04-08,841.789
2008-04-09,832.091
2008-04-10,832.836
2008-04-11,825.814
2008-04-14,819.829
2008-04-15,823.491
2008-04-16,844.094
2008-04-17,843.634
2008-04-18,848.537
2008-04-21,849.543
2008-04-22,841.982
2008-04-23,841.406
2008-04-24,841.102
2008-04-25,848.811
2008-04-28,853.657
2008-04-29,849.151
2008-04-30,847.9
2008-05-01,853.91
2008-05-02,859.597
2008-05-05,860.112
2008-05-06,864.499
2008-05-07,857.645
2008-05-08,861.246
2008-05-09,855.786
2008-05-12,865.095
2008-05-13,864.422
2008-05-14,866.85
2008-05-15,874.566
2008-05-16,878.363
2008-05-19,878.759
2008-05-20,873.563
2008-05-21,865.564
2008-05-22,868.357
2008-05-23,861.744
2008-05-26,857.639
2008-05-27,860.387
2008-05-28,860.107
2008-05-29,865.413
2008-05-30,868.867
2008-06-02,863.765
2008-06-03,860.272
2008-06-04,862.003
2008-06-05,870.632
2008-06-06,856.524
2008-06-09,846.324
2008-06-10,835.936
2008-06-11,823.708
2008-06-12,820.372
2008-06-13,826.975
2008-06-16,833.39
2008-06-17,831.068
2008-06-18,821.585
2008-06-19,818.076
2008-06-20,808.19
2008-06-23,797.952
2008-06-24,794.173
2008-06-25,800.884
2008-06-26,787.504
2008-06-27,781.581
2008-06-30,778.623
2008-07-01,772.903
2008-07-02,759.842
2008-07-03,752.605
2008-07-04,750.485
2008-07-07,746.033
2008-07-08,751.77
2008-07-09,747.341
2008-07-10,746.956
2008-07-11,741.579
2008-07-14,734.783
2008-07-15,728.264
2008-07-16,741.544
2008-07-17,758.927
2008-07-18,760.632
2008-07-21,765.583
2008-07-22,775.345
2008-07-23,783.559
2008-07-24,767.979
2008-07-25,764.563
2008-07-28,755.534
2008-07-29,762.071
2008-07-30,771.945
2008-07-31,769.114
2008-08-01,764.949
2008-08-04,757.641
2008-08-05,772.902
2008-08-06,778.641
2008-08-07,766.221
2008-08-08,775.58
2008-08-11,787.902
2008-08-12,779.441
2008-08-13,769.994
2008-08-14,774.156
2008-08-15,775.233
2008-08-18,769.624
2008-08-19,754.72
2008-08-20,755.677
2008-08-21,756.476
2008-08-22,763.567
2008-08-25,756.615
2008-08-26,755.623
2008-08-27,760.479
2008-08-28,772.544
2008-08-29,774.733
2008-09-01,770.611
2008-09-02,769.749
2008-09-03,769.775
2008-09-04,750.783
2008-09-05,746.981
2008-09-08,766.156
2008-09-09,747.16
2008-09-10,747.844
2008-09-11,743.884
2008-09-12,754.248
2008-09-15,731.259
2008-09-16,731.19
2008-09-17,708.562
2008-09-18,734.171
2008-09-19,766.414
2008-09-22,745.049
2008-09-23,736.961
2008-09-24,731.531
2008-09-25,737.331
2008-09-26,731.604
2008-09-29,685.821
2008-09-30,694.116
2008-10-01,694.22
2008-10-02,669.77
2008-10-03,658.587
2008-10-06,624.871
2008-10-07,600.987
2008-10-08,578.792
2008-10-09,549.661
2008-10-10,536.492
2008-10-13,573.689
2008-10-14,586.285
2008-10-15,549.857
2008-10-16,543.971
2008-10-17,546.707
2008-10-20,561.809
2008-10-21,555.392
2008-10-22,523.526
2008-10-23,513.909
2008-10-24,493.25
2008-10-27,469.111
2008-10-28,496.529
2008-10-29,513.307
2008-10-30,533.54
2008-10-31,541.043
2008-11-03,545.95
2008-11-04,566.782
2008-11-05,555.276
2008-11-06,529.305
2008-11-07,534.084
2008-11-10,530.394
2008-11-11,514.573
2008-11-12,496.513
2008-11-13,511.808
2008-11-14,496.972
2008-11-17,489.393
2008-11-18,486.78
2008-11-19,463.173
2008-11-20,436.675
2008-11-21,449.885
2008-11-24,475.965
2008-11-25,485.307
2008-11-26,497.28
2008-11-27,502.502
2008-11-28,507.289
2008-12-01,468.086
2008-12-02,478.949
2008-12-03,487.044
2008-12-04,477.565
2008-12-05,483.945
2008-12-08,507.288
2008-12-09,503.066
2008-12-10,515.355
2008-12-11,505.776
2008-12-12,507.873
2008-12-15,508.784
2008-12-16,526.154
2008-12-17,534.745
2008-12-18,529.13
2008-12-19,525.736
2008-12-22,516.362
2008-12-23,513.91
2008-12-24,513.552
2008-12-25,514.426
2008-12-26,518.941
2008-12-29,520.443
2008-12-30,531.344
2008-12-31,537.797
2009-01-01,537.797
2009-01-02,550.86
2009-01-05,551.568
2009-01-06,559.705
2009-01-07,553.373
2009-01-08,552.187
2009-01-09,541.699
2009-01-12,529.004
2009-01-13,521.906
2009-01-14,505.642
2009-01-15,502.695
2009-01-16,511.494
2009-01-19,507.889
2009-01-20,482.171
2009-01-21,495.105
2009-01-22,487.473
2009-01-23,484.554
2009-01-26,491.668
2009-01-27,500.351
2009-01-28,515.812
2009-01-29,500.327
2009-01-30,488.723
2009-02-02,483.44
2009-02-03,487.65
2009-02-04,490.454
2009-02-05,493.078
2009-02-06,506.72
2009-02-09,509.369
2009-02-10,491.035
2009-02-11,490.736
2009-02-12,486.516
2009-02-13,485.533
2009-02-16,482.711
2009-02-17,461.62
2009-02-18,455.832
2009-02-19,451.512
2009-02-20,442.399
2009-02-23,430.589
2009-02-24,437.601
2009-02-25,434.447
2009-02-26,433.21
2009-02-27,428.523
2009-03-02,407.274
2009-03-03,400.366
2009-03-04,410.514
2009-03-05,396.069
2009-03-06,392.376
2009-03-09,385.985
2009-03-10,406.832
2009-03-11,411.221
2009-03-12,421.314
2009-03-13,427.514
2009-03-16,431.527
2009-03-17,440.897
2009-03-18,452.195
2009-03-19,462.398
2009-03-20,451.964
2009-03-23,476.602
2009-03-24,471.651
2009-03-25,475.869
2009-03-26,486.339
2009-03-27,477.464
2009-03-30,458.064
2009-03-31,465.08
2009-04-01,473.531
2009-04-02,497.628
2009-04-03,505.187
2009-04-06,500.775
2009-04-07,488.994
2009-04-08,491.563
2009-04-09,514.939
2009-04-10,515.624
2009-04-13,519.086
2009-04-14,514.73
2009-04-15,519.047
2009-04-16,528.755
2009-04-17,535.147
2009-04-20,511.022
2009-04-21,519.998
2009-04-22,523.399
2009-04-23,527.333
2009-04-24,540.069
2009-04-27,532.841
2009-04-28,527.128
2009-04-29,542.501
2009-04-30,546.86
2009-05-01,547.791
2009-05-04,568.25
2009-05-05,569.511
2009-05-06,576.574
2009-05-07,573.078
2009-05-08,589.995
2009-05-11,580.936
2009-05-12,576.127
2009-05-13,554.364
2009-05-14,557.888
2009-05-15,558.124
2009-05-18,570.78
2009-05-19,578.69
2009-05-20,583.105
2009-05-21,574.619
2009-05-22,575.595
2009-05-25,576.504
2009-05-26,587.606
2009-05-27,583.792
2009-05-28,583.855
2009-05-29,594.341
2009-06-01,613.352
2009-06-02,618.109
2009-06-03,608.003
2009-06-04,611.946
2009-06-05,609.366
2009-06-08,603.099
2009-06-09,608.288
2009-06-10,611.831
2009-06-11,617.806
2009-06-12,616.417
2009-06-15,599.782
2009-06-16,592.126
2009-06-17,584.625
2009-06-18,587.07
2009-06-19,590.874
2009-06-22,573.02
2009-06-23,570.73
2009-06-24,580.729
2009-06-25,586.99
2009-06-26,594.054
2009-06-29,597.003
2009-06-30,595.009
2009-07-01,602.738
2009-07-02,586.847
2009-07-03,585.409
2009-07-06,580.816
2009-07-07,573.577
2009-07-08,564.753
2009-07-09,567.841
2009-07-10,565.824
2009-07-13,573.194
2009-07-14,581.668
2009-07-15,599.971
2009-07-16,605.71
2009-07-17,604.993
2009-07-20,615.194
2009-07-21,619.495
2009-07-22,622.158
2009-07-23,636.201
2009-07-24,640.17
2009-07-27,644.535
2009-07-28,641.989
2009-07-29,637.651
2009-07-30,649.285
2009-07-31,655.326
2009-08-03,671.179
2009-08-04,675.563
2009-08-05,676.08
2009-08-06,674.07
2009-08-07,681.099
2009-08-10,680.512
2009-08-11,672.235
2009-08-12,679.828
2009-08-13,689.929
2009-08-14,686.139
2009-08-17,663.458
2009-08-18,671.743
2009-08-19,674.778
2009-08-20,684.707
2009-08-21,696.938
2009-08-24,702.713
2009-08-25,706.486
2009-08-26,704.623
2009-08-27,704.676
2009-08-28,712.57
2009-08-31,704.466
2009-09-01,689.208
2009-09-02,680.567
2009-09-03,687.722
2009-09-04,694.981
2009-09-07,702.109
2009-09-08,712.575
2009-09-09,721.053
2009-09-10,727.969
2009-09-11,731.767
2009-09-14,732.513
2009-09-15,738.07
2009-09-16,753.138
2009-09-17,753.262
2009-09-18,750.536
2009-09-21,743.003
2009-09-22,752.878
2009-09-23,747.355
2009-09-24,734.973
2009-09-25,730.579
2009-09-28,741.166
2009-09-29,740.575
2009-09-30,741.657
2009-10-01,722.624
2009-10-02,712.154
2009-10-05,722.265
2009-10-06,736.85
2009-10-07,738.796
2009-10-08,750.957
2009-10-09,753.715
2009-10-12,757.254
2009-10-13,754.825
2009-10-14,768.408
2009-10-15,770.615
2009-10-16,762.091
2009-10-19,770.591
2009-10-20,766.496
2009-10-21,762.146
2009-10-22,763.429
2009-10-23,755.007
2009-10-26,744.178
2009-10-27,732.546
2009-10-28,709.794
2009-10-29,725.299
2009-10-30,711.768
2009-11-02,711.292
2009-11-03,711.676
2009-11-04,717.131
2009-11-05,727.176
2009-11-06,728.379
2009-11-09,745.412
2009-11-10,742.577
2009-11-11,747.733
2009-11-12,738.944
2009-11-13,743.89
2009-11-16,756.789
2009-11-17,751.302
2009-11-18,752.743
2009-11-19,737.129
2009-11-20,733.187
2009-11-23,744.476
2009-11-24,739.201
2009-11-25,743.494
2009-11-26,734.35
2009-11-27,725.45
2009-11-30,729.199
2009-12-01,744.395
2009-12-02,748.034
2009-12-03,745.264
2009-12-04,747.047
2009-12-07,746.074
2009-12-08,738.436
2009-12-09,734.971
2009-12-10,736.333
2009-12-11,739.338
2009-12-14,747.467
2009-12-15,743.08
2009-12-16,749.098
2009-12-17,738.733
2009-12-18,738.583
2009-12-21,744.957
2009-12-22,748.252
2009-12-23,754.001
2009-12-24,757.528
2009-12-25,757.36
2009-12-28,759.839
2009-12-29,761.787
2009-12-30,757.988
2009-12-31,755.216
2010-01-01,755.216
2010-01-04,768.927
2010-01-05,772.375
2010-01-06,774.264
2010-01-07,776.914
2010-01-08,780.652
2010-01-11,786.787
2010-01-12,780.163
2010-01-13,784.294
2010-01-14,788.456
2010-01-15,781.746
2010-01-18,782.762
2010-01-19,786.853
2010-01-20,776.837
2010-01-21,766.905
2010-01-22,756.057
2010-01-25,756.735
2010-01-26,751.46
2010-01-27,750.51
2010-01-28,744.91
2010-01-29,737.763
2010-02-01,743.945
2010-02-02,755.303
2010-02-03,751.387
2010-02-04,731.643
2010-02-05,725.984
2010-02-08,720.932
2010-02-09,725.752
2010-02-10,727.28
2010-02-11,732.7
2010-02-12,734.197
2010-02-15,733.749
2010-02-16,744.309
2010-02-17,750.625
2010-02-18,754.375
2010-02-19,751.983
2010-02-22,757.327
2010-02-23,750.331
2010-02-24,752.891
2010-02-25,748.853
2010-02-26,753.438
2010-03-01,760.194
2010-03-02,767.394
2010-03-03,772.275
2010-03-04,772.279
2010-03-05,782.34
2010-03-08,785.929
2010-03-09,785.668
2010-03-10,790.84
2010-03-11,793.052
2010-03-12,796.718
2010-03-15,793.643
2010-03-16,801.87
2010-03-17,809.087
2010-03-18,804.497
2010-03-19,798.845
2010-03-22,802.754
2010-03-23,808.182
2010-03-24,801.497
2010-03-25,800.353
2010-03-26,802.725
2010-03-29,808.722
2010-03-30,810.256
2010-03-31,808.949
2010-04-01,817.205
2010-04-02,817.454
2010-04-05,824.971
2010-04-06,828.764
2010-04-07,826.249
2010-04-08,824.702
2010-04-09,831.983
2010-04-12,836.042
2010-04-13,834.589
2010-04-14,845.154
2010-04-15,845.644
2010-04-16,834.081
2010-04-19,828.7
2010-04-20,838.694
2010-04-21,842.554
2010-04-22,843.587
2010-04-23,850.785
2010-04-26,852.223
2010-04-27,833.257
2010-04-28,826.164
2010-04-29,840.006
2010-04-30,832.211
2010-05-03,837.807
2010-05-04,815.08
2010-05-05,802.357
2010-05-06,779.518
2010-05-07,758.147
2010-05-10,797.188
2010-05-11,794.55
2010-05-12,808.922
2010-05-13,805.749
2010-05-14,786.784
2010-05-17,779.989
2010-05-18,773.231
2010-05-19,761.26
2010-05-20,735.205
2010-05-21,742.589
2010-05-24,735.777
2010-05-25,724.478
2010-05-26,730.359
2010-05-27,755.069
2010-05-28,752.625
2010-05-31,753.293
2010-06-01,741.476
2010-06-02,749.95
2010-06-03,757.996
2010-06-04,733.365
2010-06-07,717.704
2010-06-08,719.609
2010-06-09,724.294
2010-06-10,744.163
2010-06-11,749.642
2010-06-14,759.18
2010-06-15,772.372
2010-06-16,771.807
2010-06-17,771.936
2010-06-18,774.376
2010-06-21,775.509
2010-06-22,764.175
2010-06-23,758.278
2010-06-24,749.292
2010-06-25,752.495
2010-06-28,752.642
2010-06-29,728.109
2010-06-30,721.932
2010-07-01,717.574
2010-07-02,716.67
2010-07-05,715.35
2010-07-06,722.365
2010-07-07,737.947
2010-07-08,747.664
2010-07-09,754.128
2010-07-12,750.613
2010-07-13,765.629
2010-07-14,765.89
2010-07-15,764.955
2010-07-16,747.622
2010-07-19,748.507
2010-07-20,753.074
2010-07-21,749.018
2010-07-22,766.757
2010-07-23,774.907
2010-07-26,787.406
2010-07-27,787.424
2010-07-28,783.205
2010-07-29,783.612
2010-07-30,780.851
2010-08-02,797.566
2010-08-03,795.906
2010-08-04,796.115
2010-08-05,795.733
2010-08-06,795.115
2010-08-09,800.005
2010-08-10,787.79
2010-08-11,763.261
2010-08-12,756.468
2010-08-13,755.083
2010-08-16,757.713
2010-08-17,768.153
2010-08-18,770.186
2010-08-19,760.122
2010-08-20,750.889
2010-08-23,749.081
2010-08-24,740.755
2010-08-25,739.958
2010-08-26,741.755
2010-08-27,752.996
2010-08-30,747.691
2010-08-31,746.125
2010-09-01,768.145
2010-09-02,774.808
2010-09-03,784.293
2010-09-06,788.33
2010-09-07,776.426
2010-09-08,779.148
2010-09-09,784.423
2010-09-10,785.783
2010-09-13,798.728
2010-09-14,800.065
2010-09-15,800.136
2010-09-16,796.897
2010-09-17,797.556
2010-09-20,809.66
