Date,DENMARK VALUE Standard (Large+Mid Cap)
2009-12-01,5059.668
2009-12-02,5154.548
2009-12-03,5268.26
2009-12-04,5217.294
2009-12-07,5152.42
2009-12-08,5070.999
2009-12-09,5085.105
2009-12-10,5093.461
2009-12-11,5064.254
2009-12-14,5132.645
2009-12-15,5102.744
2009-12-16,5136.478
2009-12-17,5016.568
2009-12-18,4946.27
2009-12-21,4859.286
2009-12-22,4897.874
2009-12-23,4934.804
2009-12-24,4943.132
2009-12-25,4943.132
2009-12-28,4975.21
2009-12-29,5003.11
2009-12-30,4953.177
2009-12-31,4969.651
2010-01-01,4969.651
2010-01-04,5150.664
2010-01-05,5131.563
2010-01-06,5077.364
2010-01-07,5137.607
2010-01-08,5173.997
2010-01-11,5377.348
2010-01-12,5292.483
2010-01-13,5247.81
2010-01-14,5254.444
2010-01-15,5232.471
2010-01-18,5294.614
2010-01-19,5232.106
2010-01-20,5142.757
2010-01-21,5074.064
2010-01-22,5106.984
2010-01-25,5166.947
2010-01-26,5065.663
2010-01-27,5030.762
2010-01-28,4998.044
2010-01-29,5129.246
2010-02-01,5089.159
2010-02-02,5108.874
2010-02-03,5077.495
2010-02-04,4940.33
2010-02-05,4765.537
2010-02-08,4660.992
2010-02-09,4681.643
2010-02-10,4670.338
2010-02-11,4723.588
2010-02-12,4754.764
2010-02-15,4689.782
2010-02-16,4797.624
2010-02-17,4794.65
2010-02-18,4765.298
2010-02-19,4833.286
2010-02-22,4832.8
2010-02-23,5107.05
2010-02-24,5085.949
2010-02-25,5006.187
2010-02-26,5171.243
2010-03-01,5185.854
2010-03-02,5288.467
2010-03-03,5306.621
2010-03-04,5218.659
2010-03-05,5298.168
2010-03-08,5292.031
2010-03-09,5309.594
2010-03-10,5302.688
2010-03-11,5322.63
2010-03-12,5345.172
2010-03-15,5309.287
2010-03-16,5390.827
2010-03-17,5496.038
2010-03-18,5466.76
2010-03-19,5425.613
2010-03-22,5461.429
2010-03-23,5572.874
2010-03-24,5470.658
2010-03-25,5459.905
2010-03-26,5514.134
2010-03-29,5580.52
2010-03-30,5532.78
2010-03-31,5583.273
2010-04-01,5585.303
2010-04-02,5585.303
2010-04-05,5571.829
2010-04-06,5622.788
2010-04-07,5624.074
2010-04-08,5596.195
2010-04-09,5633.897
2010-04-12,5769.98
2010-04-13,5615.264
2010-04-14,5650.56
2010-04-15,5617.5
2010-04-16,5503.853
2010-04-19,5394.469
2010-04-20,5551.464
2010-04-21,5576.585
2010-04-22,5462.023
2010-04-23,5533.922
2010-04-26,5551.684
2010-04-27,5450.291
2010-04-28,5365.452
2010-04-29,5454.96
2010-04-30,5476.449
2010-05-03,5407.435
2010-05-04,5256.114
2010-05-05,5117.566
2010-05-06,5052.663
2010-05-07,4754.904
2010-05-10,5185.583
2010-05-11,5198.15
2010-05-12,5474.679
2010-05-13,5426.865
2010-05-14,5365.727
2010-05-17,5209.515
2010-05-18,5405.358
2010-05-19,5307.516
2010-05-20,5071.65
2010-05-21,5148.372
2010-05-24,5075.284
2010-05-25,4820.609
2010-05-26,4929.243
2010-05-27,5100.768
2010-05-28,5053.764
2010-05-31,5049.843
2010-06-01,5052.284
2010-06-02,5090.976
2010-06-03,5219.472
2010-06-04,5082.262
2010-06-07,4980.498
2010-06-08,4929.922
2010-06-09,5178.002
2010-06-10,5377.406
2010-06-11,5251.515
2010-06-14,5398.768
2010-06-15,5396.914
2010-06-16,5351.565
2010-06-17,5368.943
2010-06-18,5443.501
2010-06-21,5397.025
2010-06-22,5315.857
2010-06-23,5261.106
2010-06-24,5238.467
2010-06-25,5220.507
2010-06-28,5253.767
2010-06-29,4986.98
2010-06-30,5078.377
2010-07-01,4972.092
2010-07-02,5206.343
2010-07-05,5159.93
2010-07-06,5357.04
2010-07-07,5378.508
2010-07-08,5400.12
2010-07-09,5445.532
2010-07-12,5446.286
2010-07-13,5527.459
2010-07-14,5486.831
2010-07-15,5571.27
2010-07-16,5511.034
2010-07-19,5535.497
2010-07-20,5491.086
2010-07-21,5539.244
2010-07-22,5632.502
2010-07-23,5800.126
2010-07-26,5812.206
2010-07-27,5903.317
2010-07-28,5892.034
2010-07-29,5957.054
2010-07-30,5861.022
2010-08-02,6087.609
2010-08-03,6132.106
2010-08-04,6097.251
2010-08-05,6017.786
2010-08-06,5788.227
2010-08-09,5901.531
2010-08-10,5745.466
2010-08-11,5638.281
2010-08-12,5728.347
2010-08-13,5658.312
2010-08-16,5700.278
2010-08-17,5809.749
2010-08-18,5842.059
2010-08-19,5944.644
2010-08-20,5865.556
2010-08-23,5863.055
2010-08-24,5865.631
2010-08-25,5886.437
2010-08-26,6107.34
2010-08-27,6161.291
2010-08-30,6106.114
2010-08-31,6191.092
2010-09-01,6419.369
2010-09-02,6303.412
2010-09-03,6365.031
2010-09-06,6325.197
2010-09-07,6263.662
2010-09-08,6371.847
2010-09-09,6438.449
2010-09-10,6440.734
2010-09-13,6452.269
2010-09-14,6592.741
2010-09-15,6519.088
2010-09-16,6469.073
2010-09-17,6431.12
2010-09-20,6526.478
2010-09-21,6642.806
2010-09-22,6659.731
2010-09-23,6672.106
2010-09-24,6846.792
2010-09-27,6874.619
2010-09-28,6807.456
2010-09-29,6764.13
2010-09-30,6845.105
2010-10-01,6757.128
2010-10-04,6777.208
2010-10-05,7029.484
2010-10-06,7151.629
2010-10-07,7153.28
2010-10-08,7206.734
2010-10-11,7296.494
2010-10-12,7195.307
2010-10-13,7424.688
2010-10-14,7365.378
2010-10-15,7145.955
2010-10-18,7175.947
2010-10-19,6956.798
2010-10-20,7022.065
2010-10-21,7298.238
2010-10-22,7224.315
2010-10-25,7273.009
2010-10-26,7143.526
2010-10-27,7014.531
2010-10-28,7123.162
2010-10-29,7094.236
2010-11-01,7185.529
2010-11-02,7282.463
2010-11-03,7190.342
2010-11-04,7416.353
2010-11-05,7278.746
2010-11-08,7205.194
2010-11-09,6861.514
2010-11-10,6672.563
2010-11-11,6770.881
2010-11-12,6683.513
2010-11-15,6607.401
2010-11-16,6556.21
2010-11-17,6508.455
2010-11-18,6505.814
2010-11-19,6534.032
2010-11-22,6460.214
2010-11-23,6439.692
2010-11-24,6365.248
2010-11-25,6454.679
2010-11-26,6350.833
2010-11-29,6175.706
2010-11-30,6146.244
2010-12-01,6345.926
2010-12-02,6477.659
2010-12-03,6545.788
2010-12-06,6571.544
2010-12-07,6683.894
2010-12-08,6688.348
2010-12-09,6572.543
2010-12-10,6672.42
2010-12-13,6729.137
2010-12-14,6724.142
2010-12-15,6800.456
2010-12-16,6779.426
2010-12-17,6772.466
2010-12-20,6720.76
2010-12-21,6810.69
2010-12-22,6751.669
2010-12-23,6790.406
2010-12-24,6817.361
2010-12-27,6792.699
2010-12-28,6790.893
2010-12-29,6822.411
2010-12-30,6782.999
2010-12-31,6853.639
2011-01-03,7058.702
2011-01-04,7101.136
2011-01-05,6857.363
2011-01-06,6847.368
2011-01-07,6719.366
2011-01-10,6705.907
2011-01-11,6779.726
2011-01-12,6955.589
2011-01-13,7090.924
2011-01-14,7162.245
2011-01-17,7112.352
2011-01-18,7255.279
2011-01-19,7325.544
2011-01-20,7234.954
2011-01-21,7199.043
2011-01-24,7292.623
2011-01-25,7352.358
2011-01-26,7397.797
2011-01-27,7518.562
2011-01-28,7465.741
2011-01-31,7374.79
2011-02-01,7558.053
2011-02-02,7506.577
2011-02-03,7385.359
2011-02-04,7323.927
2011-02-07,7432.308
2011-02-08,7478.962
2011-02-09,7516.024
2011-02-10,7329.026
2011-02-11,7319.05
2011-02-14,7355.595
2011-02-15,7404.687
2011-02-16,7381.977
2011-02-17,7406.784
2011-02-18,7322.192
2011-02-21,7236.904
2011-02-22,7216.182
2011-02-23,7224.347
2011-02-24,7387.44
2011-02-25,7345.213
2011-02-28,7501.449
2011-03-01,7403.766
2011-03-02,7301.687
2011-03-03,7322.382
2011-03-04,7184.64
2011-03-07,7131.534
2011-03-08,7197.435
2011-03-09,7303.635
2011-03-10,7221.041
2011-03-11,7078.591
2011-03-14,7117.908
2011-03-15,6992.455
2011-03-16,6995.772
2011-03-17,7093.108
2011-03-18,7279.983
2011-03-21,7342.066
2011-03-22,7324.63
2011-03-23,7325.318
2011-03-24,7312.548
2011-03-25,7273.662
2011-03-28,7245.969
2011-03-29,7176.828
2011-03-30,7210.923
2011-03-31,7213.266
2011-04-01,7176.654
2011-04-04,7242.608
2011-04-05,7339.272
2011-04-06,7390.815
2011-04-07,7484.84
2011-04-08,7589.709
2011-04-11,7507.003
2011-04-12,7430.829
2011-04-13,7464.202
2011-04-14,7442.259
2011-04-15,7470.74
2011-04-18,7149.979
2011-04-19,7193.928
2011-04-20,7466.094
2011-04-21,7497.239
2011-04-22,7497.239
2011-04-25,7491.823
2011-04-26,7553.475
2011-04-27,7583.504
2011-04-28,7745.208
2011-04-29,7914.288
2011-05-02,7873.481
2011-05-03,7765.703
2011-05-04,7704.324
2011-05-05,7534.031
2011-05-06,7510.785
2011-05-09,7360.314
2011-05-10,7403.213
2011-05-11,7684.98
2011-05-12,7650.888
2011-05-13,7679.936
2011-05-16,7695.729
2011-05-17,7614.342
2011-05-18,7588.351
2011-05-19,7594.587
2011-05-20,7542.984
2011-05-23,7326.525
2011-05-24,7361.574
2011-05-25,7316.04
2011-05-26,7273.197
2011-05-27,7429.366
2011-05-30,7353.589
2011-05-31,7485.796
2011-06-01,7411.539
2011-06-02,7418.429
2011-06-03,7483.655
2011-06-06,7255.707
2011-06-07,7109.208
2011-06-08,6904.459
2011-06-09,6956.692
2011-06-10,6844.625
2011-06-13,6852.606
2011-06-14,6859.62
2011-06-15,6570.233
2011-06-16,6480.428
2011-06-17,6533.333
2011-06-20,6371.718
2011-06-21,6623.597
2011-06-22,6495.83
2011-06-23,6163.388
2011-06-24,6219.001
2011-06-27,6324.177
2011-06-28,6363.172
2011-06-29,6496.907
2011-06-30,6705.059
2011-07-01,6734.41
2011-07-04,6781.834
2011-07-05,6630.701
2011-07-06,6538.577
2011-07-07,6582.944
2011-07-08,6493.006
2011-07-11,6175.243
2011-07-12,6116.033
2011-07-13,6289.508
2011-07-14,6195.075
2011-07-15,6099.45
2011-07-18,5950.42
2011-07-19,6108.611
2011-07-20,6148.835
2011-07-21,6325.056
2011-07-22,6414.043
2011-07-25,6274.755
2011-07-26,6298.245
2011-07-27,6219.757
2011-07-28,6063.269
2011-07-29,5984.305
2011-08-01,5874.328
2011-08-02,5764.26
2011-08-03,5722.063
2011-08-04,5444.22
2011-08-05,5557.28
2011-08-08,5202.25
2011-08-09,5249.653
2011-08-10,4897.141
2011-08-11,4993.362
2011-08-12,5029.732
2011-08-15,5269.982
2011-08-16,5230.808
2011-08-17,5463.986
2011-08-18,5077.984
2011-08-19,4936.642
2011-08-22,4942.855
2011-08-23,5001.628
2011-08-24,5044.367
2011-08-25,4856.586
2011-08-26,4880.236
2011-08-29,5138.377
2011-08-30,5138.944
2011-08-31,5460.616
2011-09-01,5350.797
2011-09-02,5097.381
2011-09-05,4868.695
2011-09-06,4864.926
2011-09-07,5076.339
2011-09-08,5047.823
2011-09-09,4797.7
2011-09-12,4654.562
2011-09-13,4629.817
2011-09-14,4703.115
2011-09-15,4987.201
2011-09-16,4922.309
2011-09-19,4706.784
2011-09-20,4858.708
2011-09-21,4949.628
2011-09-22,4672.093
2011-09-23,4641.039
2011-09-26,4580.99
2011-09-27,4753.537
2011-09-28,4717.594
2011-09-29,4780.634
2011-09-30,4608.817
2011-10-03,4573.782
2011-10-04,4511.735
2011-10-05,4579.642
2011-10-06,4635.978
2011-10-07,4684.853
2011-10-10,4810.131
2011-10-11,4817.601
2011-10-12,5082.016
2011-10-13,5049.657
2011-10-14,5194.202
2011-10-17,5045.827
2011-10-18,5007.379
2011-10-19,5037.638
2011-10-20,4966.421
2011-10-21,5167.512
2011-10-24,5333.478
2011-10-25,5373.641
2011-10-26,5300.066
2011-10-27,5601.143
2011-10-28,5713.34
2011-10-31,5332.363
2011-11-01,5020.078
2011-11-02,4925.963
2011-11-03,5030.443
2011-11-04,5041.251
2011-11-07,4904.018
2011-11-08,5015.84
2011-11-09,4868.456
2011-11-10,4875.856
2011-11-11,5006.18
2011-11-14,5028.63
2011-11-15,5051.271
2011-11-16,5052.205
2011-11-17,5023.715
2011-11-18,4929.383
2011-11-21,4780.479
2011-11-22,4696.22
2011-11-23,4611.107
2011-11-24,4594.269
2011-11-25,4593.339
2011-11-28,4787.199
2011-11-29,4854.94
2011-11-30,5306.154
2011-12-01,5189.074
2011-12-02,5329.564
2011-12-05,5388.171
2011-12-06,5288.902
2011-12-07,5206.004
2011-12-08,5110.342
2011-12-09,5110.649
2011-12-12,5028.197
2011-12-13,4984.561
2011-12-14,4662.067
2011-12-15,4671.899
2011-12-16,4692.485
2011-12-19,4692.717
2011-12-20,4809.707
2011-12-21,4824.61
2011-12-22,4930.188
2011-12-23,5007.516
2011-12-26,5007.516
2011-12-27,5057.499
2011-12-28,4980.541
2011-12-29,5014.832
2011-12-30,5128.373
2012-01-02,5213.759
2012-01-03,5274.392
2012-01-04,5199.135
2012-01-05,5262.747
2012-01-06,5121.773
2012-01-09,5107.636
2012-01-10,5145.284
2012-01-11,5056.927
2012-01-12,5225.824
2012-01-13,5157.661
2012-01-16,5119.453
2012-01-17,5166.067
2012-01-18,5272.362
2012-01-19,5309.037
2012-01-20,5287.175
2012-01-23,5349.06
2012-01-24,5357.012
2012-01-25,5455.309
2012-01-26,5673.337
2012-01-27,5520.843
2012-01-30,5460.46
2012-01-31,5726.196
2012-02-01,6027.701
2012-02-02,5947.478
2012-02-03,6061.665
2012-02-06,6049.381
2012-02-07,6136.019
2012-02-08,6160.912
2012-02-09,6252.743
2012-02-10,6141.583
2012-02-13,6293.305
2012-02-14,6265.917
2012-02-15,6367.243
2012-02-16,6251.747
2012-02-17,6534.689
2012-02-20,6664.357
2012-02-21,6570.124
2012-02-22,6184.504
2012-02-23,6195.568
2012-02-24,6404.203
2012-02-27,6138.389
2012-02-28,6160.322
2012-02-29,6285.586
2012-03-01,6487.111
2012-03-02,6335.341
2012-03-05,6236.198
2012-03-06,5944.833
2012-03-07,5940.553
2012-03-08,6005.628
2012-03-09,6154.88
2012-03-12,6161.616
2012-03-13,6237.173
2012-03-14,6124.455
2012-03-15,6144.637
2012-03-16,6163.888
2012-03-19,6097.932
2012-03-20,5994.282
2012-03-21,5911.381
2012-03-22,5943.921
2012-03-23,6074.146
2012-03-26,6083.8
2012-03-27,5976.889
2012-03-28,5938.582
2012-03-29,5735.195
2012-03-30,5984.36
2012-04-02,6074.814
2012-04-03,6159.522
2012-04-04,5864.168
2012-04-05,5839.46
2012-04-06,5839.46
2012-04-09,5842.845
2012-04-10,5648.542
2012-04-11,5676.069
2012-04-12,5835.762
2012-04-13,5773.95
2012-04-16,5816.745
2012-04-17,5834.936
2012-04-18,5886.111
2012-04-19,5929.917
2012-04-20,5884.118
2012-04-23,5754.253
2012-04-24,5816.808
2012-04-25,5812.853
2012-04-26,5907.992
2012-04-27,6180.507
2012-04-30,6218.809
2012-05-01,6309.51
2012-05-02,6245.519
2012-05-03,6248.751
2012-05-04,6230.791
2012-05-07,6070.896
2012-05-08,5933.864
2012-05-09,5728.907
2012-05-10,5778.037
2012-05-11,5677.989
2012-05-14,5470.554
2012-05-15,5504.436
2012-05-16,5150.384
2012-05-17,5137.264
2012-05-18,5142.671
2012-05-21,5186.852
2012-05-22,5204.488
2012-05-23,4979.782
2012-05-24,4988.279
2012-05-25,4921.88
2012-05-28,4932.303
2012-05-29,5040.826
2012-05-30,4881.205
2012-05-31,4931.771
2012-06-01,4782.887
2012-06-04,4746.11
2012-06-05,4733.016
2012-06-06,4853.213
2012-06-07,5017.665
2012-06-08,4952.6
2012-06-11,5011.639
2012-06-12,4952.475
2012-06-13,4963.18
2012-06-14,4915.053
2012-06-15,5060.969
2012-06-18,5023.911
2012-06-19,5172.979
2012-06-20,5247.647
2012-06-21,5184.865
2012-06-22,5154.392
2012-06-25,4999.77
2012-06-26,4931.955
2012-06-27,4964.294
2012-06-28,4954.2
2012-06-29,5262.315
2012-07-02,5267.986
2012-07-03,5421.929
2012-07-04,5428.452
2012-07-05,5333.265
2012-07-06,5183.859
2012-07-09,5145.386
2012-07-10,5212.562
2012-07-11,5179.228
2012-07-12,5090.072
2012-07-13,5238.261
2012-07-16,5290.083
2012-07-17,5348.196
2012-07-18,5431.248
2012-07-19,5507.588
2012-07-20,5385.956
2012-07-23,5188.992
2012-07-24,5208.581
2012-07-25,5211.788
2012-07-26,5373.847
2012-07-27,5486.407
2012-07-30,5458.127
2012-07-31,5473.877
2012-08-01,5417.521
2012-08-02,5315.87
2012-08-03,5481.611
2012-08-06,5571.694
2012-08-07,5595.894
2012-08-08,5538.841
2012-08-09,5484.809
2012-08-10,5357.016
2012-08-13,5369.414
2012-08-14,5494.529
2012-08-15,5474.749
2012-08-16,5485.968
2012-08-17,5471.095
2012-08-20,5470.037
2012-08-21,5570.299
2012-08-22,5503.212
2012-08-23,5537.316
2012-08-24,5396.407
2012-08-27,5449.721
2012-08-28,5384.636
2012-08-29,5393.805
2012-08-30,5253.577
2012-08-31,5264.271
2012-09-03,5315.367
2012-09-04,5275.678
2012-09-05,5301.671
2012-09-06,5384.261
2012-09-07,5534.611
2012-09-10,5542.241
2012-09-11,5549.16
2012-09-12,5620.877
2012-09-13,5565.562
2012-09-14,5895.742
2012-09-17,5859.81
2012-09-18,5745.689
2012-09-19,5863.974
2012-09-20,5825.4
2012-09-21,5952.838
2012-09-24,5878.972
2012-09-25,5920.279
2012-09-26,5754.089
2012-09-27,5761.614
2012-09-28,5757.592
2012-10-01,5902.988
2012-10-02,5934.133
2012-10-03,5911.323
2012-10-04,5899.281
2012-10-05,5976.328
2012-10-08,5925.064
2012-10-09,5787.936
2012-10-10,5656.017
2012-10-11,5728.528
2012-10-12,5629.827
2012-10-15,5634.333
2012-10-16,5757.586
2012-10-17,5785.297
2012-10-18,5825.414
2012-10-19,5700.743
2012-10-22,5694.919
2012-10-23,5587.935
2012-10-24,5574.888
2012-10-25,5580.593
2012-10-26,5574.286
2012-10-29,5570.259
2012-10-30,5600.846
2012-10-31,5572.49
2012-11-01,5611.78
2012-11-02,5618.545
2012-11-05,5507.056
2012-11-06,5485.774
2012-11-07,5439.679
2012-11-08,5383.312
2012-11-09,5461.131
2012-11-12,5540.05
2012-11-13,5535.196
2012-11-14,5510.799
2012-11-15,5471.421
2012-11-16,5415.014
2012-11-19,5540.23
2012-11-20,5543.068
2012-11-21,5562.178
2012-11-22,5631.024
2012-11-23,5659.884
2012-11-26,5593.085
2012-11-27,5537.21
2012-11-28,5467.23
2012-11-29,5582.901
2012-11-30,5662.137
2012-12-03,5718.186
2012-12-04,5658.541
2012-12-05,5661.912
2012-12-06,5686.408
2012-12-07,5660.938
2012-12-10,5660.239
2012-12-11,5737.32
2012-12-12,5791.749
2012-12-13,5804.238
2012-12-14,5877.077
2012-12-17,5861.846
2012-12-18,5956.078
2012-12-19,6035.474
2012-12-20,5994.649
2012-12-21,5963.45
2012-12-24,5972.677
2012-12-25,5972.677
2012-12-26,5986.97
2012-12-27,6016.563
2012-12-28,5956.085
2012-12-31,5939.14
2013-01-01,5939.14
2013-01-02,6201.705
2013-01-03,6178.451
2013-01-04,6150.349
2013-01-07,6207.538
2013-01-08,6152.078
2013-01-09,6237.432
2013-01-10,6409.905
2013-01-11,6460.199
2013-01-14,6472.262
2013-01-15,6442.347
2013-01-16,6384.7
2013-01-17,6457.766
2013-01-18,6470.877
2013-01-21,6585.759
2013-01-22,6514.641
2013-01-23,6419.156
2013-01-24,6418.068
2013-01-25,6538.241
2013-01-28,6496.419
2013-01-29,6456.188
2013-01-30,6476.509
2013-01-31,6334.183
2013-02-01,6511.482
2013-02-04,6375.415
2013-02-05,6366.059
2013-02-06,6327.767
2013-02-07,6284.173
2013-02-08,6277.32
2013-02-11,6265.368
2013-02-12,6317.51
2013-02-13,6319.405
2013-02-14,6298.354
2013-02-15,6308.022
2013-02-18,6314.28
2013-02-19,6460.184
2013-02-20,6483.032
2013-02-21,6334.706
2013-02-22,6253.658
2013-02-25,6409.371
2013-02-26,6315.615
2013-02-27,6337.118
2013-02-28,6355.33
2013-03-01,6239.511
2013-03-04,6278.842
2013-03-05,6441.269
2013-03-06,6456.071
2013-03-07,6466.209
2013-03-08,6461.057
2013-03-11,6459.61
2013-03-12,6505.962
2013-03-13,6440.731
2013-03-14,6529.566
2013-03-15,6615.897
2013-03-18,6542.015
2013-03-19,6516.546
2013-03-20,6579.63
2013-03-21,6576.646
2013-03-22,6585.38
2013-03-25,6499.513
2013-03-26,6454.098
2013-03-27,6325.126
2013-03-28,6353.345
2013-03-29,6353.345
2013-04-01,6356.191
2013-04-02,6368.319
2013-04-03,6373.509
2013-04-04,6261.66
2013-04-05,6216.625
2013-04-08,6195.108
2013-04-09,6215.026
2013-04-10,6316.694
2013-04-11,6340.821
2013-04-12,6239.361
2013-04-15,6101.658
2013-04-16,6157.648
2013-04-17,6010.763
2013-04-18,6045.631
2013-04-19,6034.79
2013-04-22,6064.425
2013-04-23,6219.961
2013-04-24,6204.368
2013-04-25,6239.714
2013-04-26,6249.744
2013-04-29,6144.453
2013-04-30,6155.672
2013-05-01,6150.027
2013-05-02,6100.592
2013-05-03,6262.26
2013-05-06,6197.399
2013-05-07,6234.687
2013-05-08,6301.871
2013-05-09,6264.503
2013-05-10,6204.331
2013-05-13,6196.227
2013-05-14,6207.856
2013-05-15,6107.526
2013-05-16,6206.876
2013-05-17,6238.729
2013-05-20,6253.958
2013-05-21,6285.278
2013-05-22,6337.561
2013-05-23,6223.686
2013-05-24,6207.343
2013-05-27,6264.046
2013-05-28,6282.069
2013-05-29,6296.491
2013-05-30,6264.592
2013-05-31,6116.094
2013-06-03,6155.928
2013-06-04,6244.838
2013-06-05,6251.908
2013-06-06,6211.305
2013-06-07,6205.761
2013-06-10,6301.189
2013-06-11,6237.611
2013-06-12,6213.687
2013-06-13,6180.985
2013-06-14,6203.084
2013-06-17,6231.697
2013-06-18,6393.348
2013-06-19,6440.748
2013-06-20,6225.134
2013-06-21,6169.886
2013-06-24,6030.023
2013-06-25,6102.951
2013-06-26,6100.02
2013-06-27,6139.657
2013-06-28,6148.302
2013-07-01,6239.528
2013-07-02,6317.936
2013-07-03,6208.214
2013-07-04,6220.583
2013-07-05,6151.923
2013-07-08,6274.174
2013-07-09,6252.553
2013-07-10,6383.23
2013-07-11,6562.544
2013-07-12,6575.339
2013-07-15,6478.415
2013-07-16,6478.068
2013-07-17,6471.208
2013-07-18,6510.99
2013-07-19,6610.427
2013-07-22,6619.875
2013-07-23,6681.503
2013-07-24,6724.525
2013-07-25,6736.91
2013-07-26,6712.996
2013-07-29,6674.668
2013-07-30,6725.159
2013-07-31,6704.99
2013-08-01,6726.058
2013-08-02,6761.97
2013-08-05,6725.24
2013-08-06,6695.511
2013-08-07,6660.298
2013-08-08,6779.894
2013-08-09,6870.9
2013-08-12,6805.652
2013-08-13,6878.67
2013-08-14,6866.527
2013-08-15,6776.214
2013-08-16,7260.709
2013-08-19,7379.268
2013-08-20,7347.188
2013-08-21,7309.273
2013-08-22,7314.964
2013-08-23,7282.605
2013-08-26,7285.615
2013-08-27,7201.492
2013-08-28,7145.427
2013-08-29,7088.877
2013-08-30,7022.373
2013-09-02,7143.833
2013-09-03,7171.706
2013-09-04,7240.339
2013-09-05,7307.345
2013-09-06,7334.134
2013-09-09,7420.35
2013-09-10,7532.046
2013-09-11,7553.736
2013-09-12,7584.733
2013-09-13,7458.09
2013-09-16,7491.423
2013-09-17,7442.823
2013-09-18,7465.416
2013-09-19,7631.807
2013-09-20,7667.381
2013-09-23,7503.784
2013-09-24,7561.759
2013-09-25,7617.107
2013-09-26,7590.018
2013-09-27,7643.583
2013-09-30,7505.077
2013-10-01,7597.043
2013-10-02,7675.874
2013-10-03,7691.971
2013-10-04,7676.612
2013-10-07,7696.357
2013-10-08,7723.502
2013-10-09,7668.419
2013-10-10,7727.57
2013-10-11,7848.643
2013-10-14,7879.49
2013-10-15,7783.863
2013-10-16,7960.974
2013-10-17,7981.17
2013-10-18,7988.039
2013-10-21,8049.081
2013-10-22,8139.728
2013-10-23,8068.642
2013-10-24,8172.314
2013-10-25,8152.919
2013-10-28,8062.127
2013-10-29,8067.557
2013-10-30,8076.837
2013-10-31,7932.58
2013-11-01,7885.599
2013-11-04,7894.816
2013-11-05,7850.735
2013-11-06,7913.888
2013-11-07,7784.93
2013-11-08,7859.233
2013-11-11,7940.671
2013-11-12,7847.897
2013-11-13,7894.375
2013-11-14,8078.883
2013-11-15,8096.229
2013-11-18,8123.019
2013-11-19,8070.698
2013-11-20,7989.289
2013-11-21,8001.864
2013-11-22,7895.885
2013-11-25,7933.636
2013-11-26,7991.381
2013-11-27,8149.514
2013-11-28,8183.097
2013-11-29,8232.857
2013-12-02,8205.038
2013-12-03,8191.207
2013-12-04,8108.352
2013-12-05,8154.636
2013-12-06,8193.099
2013-12-09,8264.179
2013-12-10,8303.792
2013-12-11,8324.602
2013-12-12,8273.409
2013-12-13,8250.326
2013-12-16,8250.724
2013-12-17,8255.053
2013-12-18,8454.211
2013-12-19,8460.434
2013-12-20,8527.744
2013-12-23,8665.361
2013-12-24,8641.548
2013-12-25,8641.548
2013-12-26,8657.409
2013-12-27,8845.688
2013-12-30,8878.579
2013-12-31,8855.621
2014-01-01,8855.621
2014-01-02,8835.574
2014-01-03,8900.465
2014-01-06,8927.851
2014-01-07,9057.143
2014-01-08,9078.861
2014-01-09,9120.963
2014-01-10,9195.636
2014-01-13,9266.11
2014-01-14,9427.397
2014-01-15,9448.572
2014-01-16,9352.504
2014-01-17,9292.682
2014-01-20,9207.367
2014-01-21,9283.676
2014-01-22,9256.668
2014-01-23,9335.392
2014-01-24,9241.72
2014-01-27,9023.378
2014-01-28,9069.432
2014-01-29,8967.492
2014-01-30,9031.134
2014-01-31,8926.809
2014-02-03,8835.134
2014-02-04,8694.132
2014-02-05,8700.62
2014-02-06,8865.15
2014-02-07,9012.237
2014-02-10,9123.075
2014-02-11,9209.061
2014-02-12,9126.132
2014-02-13,9154.001
2014-02-14,9267.566
2014-02-17,9323.104
2014-02-18,9356.837
2014-02-19,9391.795
2014-02-20,9335.94
2014-02-21,9475.682
2014-02-24,9591.296
2014-02-25,9643.956
2014-02-26,9571.238
2014-02-27,9357.753
2014-02-28,9676.056
2014-03-03,9397.683
2014-03-04,9586.622
2014-03-05,9541.384
2014-03-06,9594.48
2014-03-07,9482.583
2014-03-10,9395.184
2014-03-11,9462.106
2014-03-12,9250.717
2014-03-13,9203.296
2014-03-14,9018.561
2014-03-17,9114.54
2014-03-18,9176.014
2014-03-19,9169.799
2014-03-20,9011.952
2014-03-21,9097.156
2014-03-24,8997.459
2014-03-25,9023.028
2014-03-26,9068.941
2014-03-27,9053.323
2014-03-28,9302.745
2014-03-31,9469.876
2014-04-01,9521.073
2014-04-02,9593.448
2014-04-03,9606.035
2014-04-04,9547.758
2014-04-07,9485.233
2014-04-08,9484.769
2014-04-09,9536.06
2014-04-10,9491.72
2014-04-11,9417.442
2014-04-14,9176.224
2014-04-15,9128.856
2014-04-16,9261.714
2014-04-17,9281.108
2014-04-18,9281.108
2014-04-21,9260.088
2014-04-22,9419.728
2014-04-23,9380.518
2014-04-24,9366.833
2014-04-25,9301.871
2014-04-28,9352.574
2014-04-29,9452.927
2014-04-30,9580.646
2014-05-01,9644.117
2014-05-02,9677.077
2014-05-05,9678.829
2014-05-06,9711.91
2014-05-07,9606.562
2014-05-08,9588.704
2014-05-09,9604.897
2014-05-12,9781.769
2014-05-13,9729.09
2014-05-14,9802.448
2014-05-15,9841.804
2014-05-16,9832.95
