Date,DENMARK VALUE Standard (Large+Mid Cap)
2005-06-15,3110.528
2005-06-16,3132.27
2005-06-17,3213.563
2005-06-20,3187.34
2005-06-21,3173.901
2005-06-22,3174.265
2005-06-23,3160.429
2005-06-24,3155.99
2005-06-27,3131.69
2005-06-28,3105.507
2005-06-29,3130.709
2005-06-30,3134.82
2005-07-01,3096.091
2005-07-04,3096.226
2005-07-05,3121.825
2005-07-06,3118.928
2005-07-07,3099.419
2005-07-08,3132.68
2005-07-11,3177.117
2005-07-12,3199.886
2005-07-13,3172.697
2005-07-14,3176.354
2005-07-15,3162.547
2005-07-18,3158.812
2005-07-19,3153.048
2005-07-20,3122.305
2005-07-21,3155.507
2005-07-22,3171.549
2005-07-25,3174.399
2005-07-26,3165.55
2005-07-27,3213.661
2005-07-28,3240.522
2005-07-29,3256.493
2005-08-01,3291.08
2005-08-02,3300.415
2005-08-03,3332.173
2005-08-04,3331.952
2005-08-05,3329.068
2005-08-08,3358.181
2005-08-09,3401.592
2005-08-10,3388.993
2005-08-11,3384.973
2005-08-12,3369.86
2005-08-15,3354.241
2005-08-16,3357.093
2005-08-17,3457.887
2005-08-18,3400.367
2005-08-19,3430.974
2005-08-22,3427.852
2005-08-23,3416.289
2005-08-24,3395.109
2005-08-25,3381.553
2005-08-26,3376.629
2005-08-29,3363.244
2005-08-30,3395.755
2005-08-31,3439.959
2005-09-01,3483.542
2005-09-02,3523.769
2005-09-05,3510.512
2005-09-06,3536.576
2005-09-07,3502.366
2005-09-08,3477.741
2005-09-09,3494.324
2005-09-12,3464.216
2005-09-13,3452.89
2005-09-14,3463.113
2005-09-15,3503.778
2005-09-16,3537.146
2005-09-19,3500.96
2005-09-20,3512.357
2005-09-21,3542.95
2005-09-22,3507.977
2005-09-23,3483.5
2005-09-26,3480.768
2005-09-27,3466.412
2005-09-28,3489.999
2005-09-29,3510.051
2005-09-30,3526.506
2005-10-03,3457.154
2005-10-04,3467.973
2005-10-05,3507.81
2005-10-06,3537.243
2005-10-07,3533.925
2005-10-10,3530.664
2005-10-11,3511.027
2005-10-12,3496.811
2005-10-13,3390.427
2005-10-14,3425.933
2005-10-17,3448.825
2005-10-18,3397.942
2005-10-19,3335.742
2005-10-20,3355.981
2005-10-21,3321.588
2005-10-24,3407.764
2005-10-25,3456.499
2005-10-26,3476.55
2005-10-27,3454.025
2005-10-28,3454.3
2005-10-31,3473.252
2005-11-01,3519.828
2005-11-02,3523.204
2005-11-03,3567.619
2005-11-04,3514.862
2005-11-07,3500.21
2005-11-08,3482.584
2005-11-09,3483.43
2005-11-10,3474.73
2005-11-11,3459.898
2005-11-14,3493.964
2005-11-15,3493.0
2005-11-16,3484.128
2005-11-17,3541.003
2005-11-18,3532.021
2005-11-21,3555.478
2005-11-22,3545.188
2005-11-23,3577.043
2005-11-24,3488.742
2005-11-25,3480.457
2005-11-28,3460.25
2005-11-29,3460.997
2005-11-30,3517.823
2005-12-01,3524.123
2005-12-02,3561.233
2005-12-05,3581.656
2005-12-06,3628.159
2005-12-07,3618.342
2005-12-08,3624.086
2005-12-09,3630.763
2005-12-12,3650.254
2005-12-13,3634.642
2005-12-14,3662.372
2005-12-15,3643.793
2005-12-16,3671.583
2005-12-19,3689.302
2005-12-20,3653.037
2005-12-21,3654.528
2005-12-22,3676.883
2005-12-23,3719.539
2005-12-26,3719.539
2005-12-27,3723.854
2005-12-28,3736.424
2005-12-29,3731.964
2005-12-30,3718.648
2006-01-02,3751.277
2006-01-03,3792.354
2006-01-04,3830.058
2006-01-05,3792.932
2006-01-06,3797.83
2006-01-09,3762.775
2006-01-10,3757.56
2006-01-11,3808.737
2006-01-12,3834.444
2006-01-13,3781.584
2006-01-16,3825.954
2006-01-17,3778.322
2006-01-18,3750.35
2006-01-19,3784.79
2006-01-20,3748.795
2006-01-23,3739.741
2006-01-24,3765.338
2006-01-25,3754.36
2006-01-26,3763.449
2006-01-27,3744.148
2006-01-30,3721.409
2006-01-31,3710.992
2006-02-01,3770.47
2006-02-02,3797.455
2006-02-03,3759.783
2006-02-06,3754.369
2006-02-07,3675.933
2006-02-08,3691.545
2006-02-09,3668.561
2006-02-10,3617.477
2006-02-13,3658.086
2006-02-14,3643.087
2006-02-15,3631.835
2006-02-16,3633.174
2006-02-17,3657.404
2006-02-20,3677.161
2006-02-21,3676.904
2006-02-22,3682.391
2006-02-23,3674.049
2006-02-24,3699.315
2006-02-27,3703.674
2006-02-28,3688.389
2006-03-01,3716.074
2006-03-02,3741.697
2006-03-03,3764.578
2006-03-06,3777.832
2006-03-07,3706.842
2006-03-08,3697.546
2006-03-09,3726.636
2006-03-10,3743.221
2006-03-13,3814.828
2006-03-14,3857.685
2006-03-15,3872.884
2006-03-16,3889.108
2006-03-17,3877.019
2006-03-20,3926.954
2006-03-21,3906.807
2006-03-22,3897.033
2006-03-23,3867.231
2006-03-24,3885.74
2006-03-27,3926.715
2006-03-28,3927.024
2006-03-29,3804.243
2006-03-30,3857.442
2006-03-31,3879.583
2006-04-03,3912.83
2006-04-04,3950.547
2006-04-05,3963.368
2006-04-06,3995.655
2006-04-07,3988.202
2006-04-10,3989.296
2006-04-11,3981.303
2006-04-12,3905.917
2006-04-13,3898.704
2006-04-14,3898.704
2006-04-17,3960.745
2006-04-18,3952.51
2006-04-19,3962.6
2006-04-20,3977.747
2006-04-21,4031.684
2006-04-24,4031.683
2006-04-25,4058.158
2006-04-26,4092.04
2006-04-27,4100.396
2006-04-28,4095.2
2006-05-01,4140.992
2006-05-02,4178.728
2006-05-03,4157.56
2006-05-04,4198.335
2006-05-05,4233.948
2006-05-08,4267.565
2006-05-09,4356.771
2006-05-10,4403.667
2006-05-11,4396.1
2006-05-12,4419.233
2006-05-15,4220.477
2006-05-16,4235.347
2006-05-17,4105.508
2006-05-18,4016.497
2006-05-19,4027.384
2006-05-22,3910.437
2006-05-23,4019.911
2006-05-24,3932.353
2006-05-25,3937.575
2006-05-26,3946.388
2006-05-29,4051.422
2006-05-30,3976.512
2006-05-31,3937.758
2006-06-01,3915.712
2006-06-02,3988.142
2006-06-05,3991.464
2006-06-06,3861.595
2006-06-07,3862.795
2006-06-08,3709.333
2006-06-09,3768.812
2006-06-12,3736.748
2006-06-13,3564.142
2006-06-14,3594.292
2006-06-15,3701.192
2006-06-16,3680.266
2006-06-19,3721.713
2006-06-20,3665.721
2006-06-21,3682.724
2006-06-22,3690.364
2006-06-23,3679.645
2006-06-26,3701.043
2006-06-27,3632.572
2006-06-28,3614.637
2006-06-29,3658.772
2006-06-30,3810.511
2006-07-03,3814.162
2006-07-04,3848.555
2006-07-05,3768.801
2006-07-06,3812.604
2006-07-07,3810.226
2006-07-10,3781.297
2006-07-11,3775.642
2006-07-12,3752.821
2006-07-13,3702.642
2006-07-14,3651.725
2006-07-17,3561.335
2006-07-18,3552.217
2006-07-19,3620.742
2006-07-20,3702.618
2006-07-21,3706.339
2006-07-24,3737.157
2006-07-25,3736.89
2006-07-26,3736.675
2006-07-27,3801.764
2006-07-28,3819.837
2006-07-31,3795.578
2006-08-01,3786.357
2006-08-02,3855.592
2006-08-03,3854.858
2006-08-04,3884.092
2006-08-07,3850.929
2006-08-08,3824.76
2006-08-09,3823.861
2006-08-10,3789.049
2006-08-11,3771.756
2006-08-14,3800.966
2006-08-15,3853.635
2006-08-16,3874.492
2006-08-17,3887.098
2006-08-18,3894.216
2006-08-21,3913.185
2006-08-22,3895.001
2006-08-23,3868.763
2006-08-24,3867.594
2006-08-25,3868.907
2006-08-28,3878.22
2006-08-29,3906.495
2006-08-30,3972.184
2006-08-31,3954.502
2006-09-01,3932.946
2006-09-04,3959.197
2006-09-05,3944.052
2006-09-06,3961.537
2006-09-07,3917.039
2006-09-08,3907.454
2006-09-11,3900.225
2006-09-12,3911.248
2006-09-13,3953.767
2006-09-14,3978.881
2006-09-15,3941.85
2006-09-18,3949.625
2006-09-19,3973.114
2006-09-20,3992.529
2006-09-21,4051.579
2006-09-22,4042.694
2006-09-25,4021.422
2006-09-26,4032.024
2006-09-27,4086.796
2006-09-28,4058.096
2006-09-29,4064.998
2006-10-02,4107.926
2006-10-03,4084.117
2006-10-04,4088.164
2006-10-05,4120.061
2006-10-06,4093.085
2006-10-09,4107.997
2006-10-10,4095.856
2006-10-11,4116.18
2006-10-12,4119.808
2006-10-13,4112.859
2006-10-16,4140.566
2006-10-17,4124.083
2006-10-18,4125.0
2006-10-19,4175.203
2006-10-20,4207.467
2006-10-23,4230.934
2006-10-24,4196.089
2006-10-25,4275.236
2006-10-26,4319.349
2006-10-27,4293.195
2006-10-30,4248.359
2006-10-31,4298.834
2006-11-01,4339.104
2006-11-02,4322.78
2006-11-03,4331.535
2006-11-06,4409.268
2006-11-07,4446.411
2006-11-08,4489.596
2006-11-09,4439.769
2006-11-10,4460.496
2006-11-13,4408.63
2006-11-14,4392.92
2006-11-15,4411.829
2006-11-16,4397.801
2006-11-17,4384.663
2006-11-20,4370.479
2006-11-21,4426.172
2006-11-22,4485.976
2006-11-23,4468.272
2006-11-24,4520.998
2006-11-27,4497.695
2006-11-28,4429.161
2006-11-29,4522.355
2006-11-30,4576.745
2006-12-01,4539.661
2006-12-04,4578.658
2006-12-05,4587.222
2006-12-06,4604.694
2006-12-07,4600.748
2006-12-08,4602.137
2006-12-11,4604.428
2006-12-12,4626.675
2006-12-13,4636.244
2006-12-14,4648.821
2006-12-15,4610.357
2006-12-18,4613.71
2006-12-19,4620.58
2006-12-20,4606.547
2006-12-21,4604.829
2006-12-22,4606.242
2006-12-25,4606.242
2006-12-26,4598.614
2006-12-27,4650.848
2006-12-28,4672.119
2006-12-29,4697.395
2007-01-01,4697.395
2007-01-02,4792.487
2007-01-03,4763.158
2007-01-04,4671.491
2007-01-05,4631.013
2007-01-08,4636.986
2007-01-09,4655.508
2007-01-10,4624.61
2007-01-11,4616.916
2007-01-12,4635.494
2007-01-15,4684.486
2007-01-16,4704.831
2007-01-17,4716.326
2007-01-18,4732.814
2007-01-19,4742.708
2007-01-22,4737.26
2007-01-23,4750.225
2007-01-24,4795.801
2007-01-25,4779.941
2007-01-26,4766.046
2007-01-29,4769.835
2007-01-30,4814.661
2007-01-31,4845.806
2007-02-01,4857.343
2007-02-02,4885.283
2007-02-05,4874.901
2007-02-06,4928.031
2007-02-07,5010.454
2007-02-08,4963.524
2007-02-09,5012.044
2007-02-12,4963.138
2007-02-13,4981.291
2007-02-14,5073.518
2007-02-15,5108.349
2007-02-16,5116.528
2007-02-19,5122.182
2007-02-20,5062.083
2007-02-21,5019.775
2007-02-22,5024.113
2007-02-23,5069.525
2007-02-26,5058.807
2007-02-27,4958.799
2007-02-28,4861.284
2007-03-01,4793.425
2007-03-02,4836.018
2007-03-05,4713.962
2007-03-06,4757.314
2007-03-07,4771.58
2007-03-08,4836.57
2007-03-09,4829.209
2007-03-12,4877.352
2007-03-13,4839.197
2007-03-14,4728.262
2007-03-15,4756.174
2007-03-16,4769.115
2007-03-19,4836.527
2007-03-20,4830.243
2007-03-21,4880.458
2007-03-22,4955.843
2007-03-23,4908.834
2007-03-26,4932.72
2007-03-27,4989.284
2007-03-28,4959.513
2007-03-29,4993.719
2007-03-30,5008.417
2007-04-02,5025.054
2007-04-03,5055.883
2007-04-04,5068.804
2007-04-05,5092.056
2007-04-06,5092.056
2007-04-09,5065.168
2007-04-10,5101.775
2007-04-11,5036.357
2007-04-12,5057.588
2007-04-13,5099.384
2007-04-16,5178.865
2007-04-17,5174.919
2007-04-18,5189.129
2007-04-19,5192.991
2007-04-20,5221.56
2007-04-23,5229.888
2007-04-24,5196.493
2007-04-25,5231.342
2007-04-26,5239.048
2007-04-27,5218.387
2007-04-30,5226.775
2007-05-01,5160.216
2007-05-02,5177.966
2007-05-03,5188.411
2007-05-04,5196.735
2007-05-07,5235.899
2007-05-08,5167.65
2007-05-09,5179.029
2007-05-10,5152.316
2007-05-11,5138.738
2007-05-14,5119.575
2007-05-15,5123.674
2007-05-16,5114.38
2007-05-17,5083.551
2007-05-18,5124.295
2007-05-21,5120.502
2007-05-22,5136.082
2007-05-23,5221.883
2007-05-24,5194.607
2007-05-25,5197.489
2007-05-28,5197.489
2007-05-29,5215.77
2007-05-30,5148.579
2007-05-31,5195.865
2007-06-01,5176.946
2007-06-04,5205.873
2007-06-05,5220.948
2007-06-06,5110.231
2007-06-07,4985.072
2007-06-08,4917.327
2007-06-11,4963.295
2007-06-12,4895.482
2007-06-13,4897.588
2007-06-14,4938.984
2007-06-15,4992.436
2007-06-18,4997.525
2007-06-19,5042.143
2007-06-20,5024.289
2007-06-21,4966.248
2007-06-22,4910.7
2007-06-25,4940.958
2007-06-26,4910.376
2007-06-27,4825.041
2007-06-28,4875.849
2007-06-29,4940.793
2007-07-02,5003.573
2007-07-03,5046.267
2007-07-04,5144.885
2007-07-05,5159.648
2007-07-06,5157.166
2007-07-09,5176.005
2007-07-10,5144.156
2007-07-11,5235.693
2007-07-12,5278.103
2007-07-13,5304.974
2007-07-16,5319.993
2007-07-17,5339.806
2007-07-18,5361.701
2007-07-19,5394.244
2007-07-20,5392.898
2007-07-23,5396.156
2007-07-24,5388.744
2007-07-25,5336.847
2007-07-26,5243.779
2007-07-27,5155.447
2007-07-30,5153.191
2007-07-31,5238.539
2007-08-01,5180.548
2007-08-02,5219.907
2007-08-03,5177.346
2007-08-06,5113.413
2007-08-07,5156.23
2007-08-08,5259.089
2007-08-09,5061.509
2007-08-10,4939.121
2007-08-13,5017.565
2007-08-14,4979.075
2007-08-15,4852.625
2007-08-16,4672.663
2007-08-17,4814.631
2007-08-20,4895.503
2007-08-21,4853.159
2007-08-22,5021.861
2007-08-23,5060.902
2007-08-24,5057.539
2007-08-27,5101.001
2007-08-28,4982.722
2007-08-29,5003.402
2007-08-30,5062.827
2007-08-31,5106.014
2007-09-03,5110.878
2007-09-04,5112.925
2007-09-05,5067.695
2007-09-06,5068.784
2007-09-07,4964.109
2007-09-10,4878.634
2007-09-11,4988.777
2007-09-12,5005.791
2007-09-13,5012.542
2007-09-14,4944.179
2007-09-17,4869.378
2007-09-18,4913.592
2007-09-19,5092.045
2007-09-20,5095.823
2007-09-21,5063.306
2007-09-24,5059.964
2007-09-25,5036.627
2007-09-26,5132.849
2007-09-27,5191.318
2007-09-28,5209.28
2007-10-01,5288.248
2007-10-02,5303.223
2007-10-03,5296.233
2007-10-04,5285.526
2007-10-05,5292.519
2007-10-08,5234.921
2007-10-09,5300.902
2007-10-10,5386.351
2007-10-11,5472.761
2007-10-12,5379.96
2007-10-15,5378.474
2007-10-16,5286.951
2007-10-17,5303.388
2007-10-18,5240.063
2007-10-19,5185.296
2007-10-22,5082.598
2007-10-23,5198.063
2007-10-24,5113.786
2007-10-25,5140.975
2007-10-26,5224.5
2007-10-29,5285.798
2007-10-30,5349.005
2007-10-31,5421.484
2007-11-01,5300.748
2007-11-02,5268.293
2007-11-05,5256.053
2007-11-06,5273.522
2007-11-07,5313.724
2007-11-08,5284.636
2007-11-09,5203.568
2007-11-12,5150.531
2007-11-13,5166.159
2007-11-14,5204.577
2007-11-15,5122.337
2007-11-16,5079.516
2007-11-19,4943.863
2007-11-20,4909.12
2007-11-21,4754.404
2007-11-22,4758.622
2007-11-23,4919.461
2007-11-26,4918.335
2007-11-27,4885.171
2007-11-28,4981.319
2007-11-29,4967.764
2007-11-30,4962.75
2007-12-03,4961.252
2007-12-04,4935.657
2007-12-05,4932.96
2007-12-06,4978.051
2007-12-07,5083.388
2007-12-10,5161.558
2007-12-11,5123.969
2007-12-12,5135.632
2007-12-13,5030.617
2007-12-14,4941.663
2007-12-17,4836.3
2007-12-18,4822.088
2007-12-19,4788.614
2007-12-20,4739.382
2007-12-21,4768.785
2007-12-24,4779.97
2007-12-25,4779.97
2007-12-26,4813.701
2007-12-27,4820.02
2007-12-28,4845.899
2007-12-31,4818.819
2008-01-01,4818.819
2008-01-02,4901.288
2008-01-03,4859.957
2008-01-04,4784.173
2008-01-07,4785.34
2008-01-08,4826.851
2008-01-09,4693.507
2008-01-10,4675.979
2008-01-11,4606.404
2008-01-14,4705.662
2008-01-15,4524.938
2008-01-16,4373.807
2008-01-17,4383.591
2008-01-18,4335.868
2008-01-21,4023.003
2008-01-22,4230.558
2008-01-23,4171.512
2008-01-24,4308.599
2008-01-25,4325.468
2008-01-28,4248.761
2008-01-29,4254.043
2008-01-30,4285.034
2008-01-31,4346.996
2008-02-01,4503.575
2008-02-04,4509.092
2008-02-05,4291.202
2008-02-06,4263.784
2008-02-07,4240.369
2008-02-08,4179.287
2008-02-11,4150.469
2008-02-12,4240.903
2008-02-13,4304.99
2008-02-14,4350.894
2008-02-15,4292.958
2008-02-18,4360.509
2008-02-19,4454.671
2008-02-20,4365.278
2008-02-21,4442.563
2008-02-22,4433.438
2008-02-25,4533.517
2008-02-26,4660.515
2008-02-27,4809.937
2008-02-28,4800.737
2008-02-29,4716.534
2008-03-03,4654.634
2008-03-04,4678.957
2008-03-05,4700.264
2008-03-06,4711.644
2008-03-07,4607.58
2008-03-10,4497.455
2008-03-11,4619.886
2008-03-12,4753.811
2008-03-13,4656.895
2008-03-14,4613.523
2008-03-17,4475.283
2008-03-18,4727.421
2008-03-19,4559.02
2008-03-20,4493.017
2008-03-21,4493.017
2008-03-24,4486.619
2008-03-25,4735.041
2008-03-26,4769.087
2008-03-27,4834.274
2008-03-28,4811.419
2008-03-31,4787.986
2008-04-01,4824.156
2008-04-02,4889.827
2008-04-03,4793.564
2008-04-04,4807.987
2008-04-07,4867.53
2008-04-08,4822.882
2008-04-09,4754.476
2008-04-10,4685.031
2008-04-11,4634.07
2008-04-14,4613.595
2008-04-15,4645.29
2008-04-16,4749.792
2008-04-17,4799.946
2008-04-18,4747.683
2008-04-21,4747.07
2008-04-22,4725.053
2008-04-23,4669.608
2008-04-24,4587.318
2008-04-25,4658.006
2008-04-28,4631.753
2008-04-29,4465.948
2008-04-30,4527.303
2008-05-01,4493.043
2008-05-02,4573.973
2008-05-05,4604.541
2008-05-06,4618.868
2008-05-07,4601.496
2008-05-08,4565.061
2008-05-09,4526.271
2008-05-12,4546.158
2008-05-13,4573.495
2008-05-14,4543.155
2008-05-15,4594.828
2008-05-16,4685.251
2008-05-19,4663.496
2008-05-20,4611.8
2008-05-21,4598.203
2008-05-22,4535.252
2008-05-23,4518.018
2008-05-26,4538.391
2008-05-27,4492.569
2008-05-28,4519.68
2008-05-29,4492.486
2008-05-30,4541.914
2008-06-02,4500.187
2008-06-03,4448.805
2008-06-04,4379.344
2008-06-05,4404.202
2008-06-06,4312.474
2008-06-09,4275.329
2008-06-10,4172.216
2008-06-11,4144.627
2008-06-12,4174.677
2008-06-13,4218.972
2008-06-16,4213.796
2008-06-17,4279.961
2008-06-18,4171.987
2008-06-19,4088.918
2008-06-20,4042.588
2008-06-23,3927.614
2008-06-24,3879.14
2008-06-25,3994.913
2008-06-26,3917.239
2008-06-27,3860.004
2008-06-30,3842.725
2008-07-01,3764.687
2008-07-02,3853.557
2008-07-03,3799.311
2008-07-04,3740.793
2008-07-07,3734.421
2008-07-08,3614.373
2008-07-09,3706.041
2008-07-10,3685.206
2008-07-11,3574.775
2008-07-14,3575.831
2008-07-15,3504.304
2008-07-16,3449.167
2008-07-17,3722.026
2008-07-18,3811.846
2008-07-21,3933.026
2008-07-22,3872.614
2008-07-23,4021.404
2008-07-24,3991.041
2008-07-25,3927.467
2008-07-28,3900.308
2008-07-29,3815.22
2008-07-30,3912.942
2008-07-31,3868.744
2008-08-01,3865.675
2008-08-04,3837.216
2008-08-05,3981.261
2008-08-06,4085.799
2008-08-07,3988.365
2008-08-08,3923.127
2008-08-11,3997.466
2008-08-12,3965.855
2008-08-13,3870.99
2008-08-14,3888.451
2008-08-15,3871.597
2008-08-18,3870.418
2008-08-19,3750.017
2008-08-20,3701.149
2008-08-21,3735.41
2008-08-22,3742.39
2008-08-25,3691.718
2008-08-26,3657.77
2008-08-27,3648.659
2008-08-28,3730.59
2008-08-29,3807.122
2008-09-01,3781.486
2008-09-02,3848.51
2008-09-03,3806.878
2008-09-04,3643.629
2008-09-05,3512.689
2008-09-08,3610.059
2008-09-09,3664.502
2008-09-10,3570.489
2008-09-11,3446.389
2008-09-12,3547.784
2008-09-15,3458.303
2008-09-16,3412.964
2008-09-17,3301.668
2008-09-18,3521.262
2008-09-19,3795.705
2008-09-22,3843.719
2008-09-23,3716.795
2008-09-24,3746.727
2008-09-25,3780.517
2008-09-26,3643.589
2008-09-29,3398.544
2008-09-30,3192.389
2008-10-01,3186.694
2008-10-02,3115.738
2008-10-03,3277.52
2008-10-06,2784.675
2008-10-07,2596.091
2008-10-08,2419.812
2008-10-09,2480.991
2008-10-10,2304.516
2008-10-13,2532.082
2008-10-14,2812.791
2008-10-15,2722.305
2008-10-16,2552.188
2008-10-17,2719.219
2008-10-20,2786.324
2008-10-21,2685.724
2008-10-22,2475.736
2008-10-23,2348.742
2008-10-24,2138.84
2008-10-27,1968.237
2008-10-28,1967.309
2008-10-29,2105.075
2008-10-30,2174.997
2008-10-31,2196.961
2008-11-03,2290.868
2008-11-04,2472.892
2008-11-05,2544.405
2008-11-06,2400.006
2008-11-07,2362.891
2008-11-10,2357.451
2008-11-11,2176.339
2008-11-12,2122.385
2008-11-13,2086.975
2008-11-14,2043.518
2008-11-17,2011.11
2008-11-18,1996.864
2008-11-19,1898.897
2008-11-20,1750.731
2008-11-21,1750.466
2008-11-24,1906.882
2008-11-25,1987.258
2008-11-26,1946.151
2008-11-27,2021.906
2008-11-28,1951.531
2008-12-01,1910.196
2008-12-02,1921.34
2008-12-03,1908.053
2008-12-04,1958.068
2008-12-05,1819.792
2008-12-08,1952.131
2008-12-09,1981.961
2008-12-10,1955.915
2008-12-11,1976.893
2008-12-12,1967.947
2008-12-15,1993.732
2008-12-16,1946.603
2008-12-17,1980.672
2008-12-18,1921.978
2008-12-19,1811.989
2008-12-22,1741.981
2008-12-23,1755.965
2008-12-24,1762.162
2008-12-25,1762.162
2008-12-26,1770.52
2008-12-29,1837.786
2008-12-30,1815.77
2008-12-31,1786.709
2009-01-01,1786.709
2009-01-02,1882.65
2009-01-05,1917.527
2009-01-06,1945.495
2009-01-07,1937.688
2009-01-08,1988.754
2009-01-09,2040.812
2009-01-12,2014.157
2009-01-13,1926.829
2009-01-14,1867.645
2009-01-15,1833.085
2009-01-16,1821.448
2009-01-19,1778.452
2009-01-20,1705.189
2009-01-21,1710.194
2009-01-22,1735.189
2009-01-23,1694.892
2009-01-26,1846.048
2009-01-27,1821.136
2009-01-28,1904.69
2009-01-29,1835.488
2009-01-30,1819.6
2009-02-02,1767.473
2009-02-03,1778.089
2009-02-04,1793.862
2009-02-05,1703.419
2009-02-06,1706.608
2009-02-09,1733.866
2009-02-10,1702.877
2009-02-11,1699.076
2009-02-12,1671.432
2009-02-13,1683.226
2009-02-16,1658.542
2009-02-17,1566.727
2009-02-18,1539.99
2009-02-19,1570.052
2009-02-20,1527.088
2009-02-23,1542.205
2009-02-24,1484.318
2009-02-25,1449.783
2009-02-26,1503.243
2009-02-27,1453.506
2009-03-02,1374.553
2009-03-03,1347.16
2009-03-04,1390.969
2009-03-05,1331.973
2009-03-06,1310.061
2009-03-09,1291.214
2009-03-10,1397.234
2009-03-11,1472.504
2009-03-12,1493.352
2009-03-13,1508.658
2009-03-16,1589.991
2009-03-17,1598.584
2009-03-18,1591.174
2009-03-19,1715.782
2009-03-20,1702.81
2009-03-23,1751.534
2009-03-24,1715.368
2009-03-25,1712.386
2009-03-26,1796.184
2009-03-27,1727.6
2009-03-30,1607.418
2009-03-31,1703.045
2009-04-01,1761.101
2009-04-02,1853.65
2009-04-03,1902.332
2009-04-06,1937.153
2009-04-07,1821.077
2009-04-08,1838.974
2009-04-09,1835.975
2009-04-10,1835.975
2009-04-13,1851.616
2009-04-14,1914.413
2009-04-15,1875.042
2009-04-16,1991.998
2009-04-17,2055.314
2009-04-20,1937.475
2009-04-21,1919.586
2009-04-22,1977.261
2009-04-23,1981.085
2009-04-24,2043.441
2009-04-27,1977.698
2009-04-28,1928.943
2009-04-29,2020.127
2009-04-30,2100.05
2009-05-01,2133.445
2009-05-04,2216.389
2009-05-05,2217.819
2009-05-06,2470.622
2009-05-07,2663.275
2009-05-08,2677.497
2009-05-11,2782.607
2009-05-12,2709.538
2009-05-13,2629.361
2009-05-14,2619.351
2009-05-15,2718.395
2009-05-18,2777.826
2009-05-19,2881.396
2009-05-20,2907.819
2009-05-21,2904.646
2009-05-22,2951.362
2009-05-25,2907.348
2009-05-26,2834.395
2009-05-27,2880.097
2009-05-28,2793.228
2009-05-29,2877.524
2009-06-01,2877.907
2009-06-02,2999.347
2009-06-03,2907.052
2009-06-04,2942.882
2009-06-05,2905.544
2009-06-08,2817.275
2009-06-09,2890.199
2009-06-10,2971.38
2009-06-11,3025.919
2009-06-12,3026.829
2009-06-15,2921.686
2009-06-16,2888.314
2009-06-17,2782.011
2009-06-18,2819.508
2009-06-19,2848.027
2009-06-22,2764.763
2009-06-23,2692.647
2009-06-24,2786.502
2009-06-25,2739.265
2009-06-26,2783.782
2009-06-29,2873.282
2009-06-30,2875.663
2009-07-01,2943.492
2009-07-02,2875.449
2009-07-03,2843.778
2009-07-06,2803.658
2009-07-07,2788.895
2009-07-08,2736.219
2009-07-09,2747.689
2009-07-10,2721.034
2009-07-13,2696.615
2009-07-14,2778.179
2009-07-15,2831.663
2009-07-16,2894.871
2009-07-17,2925.474
2009-07-20,2981.016
2009-07-21,3088.012
2009-07-22,3152.125
2009-07-23,3265.588
2009-07-24,3191.705
2009-07-27,3214.25
2009-07-28,3207.731
2009-07-29,3151.883
2009-07-30,3205.755
2009-07-31,3260.772
2009-08-03,3471.749
2009-08-04,3446.067
2009-08-05,3495.356
2009-08-06,3524.398
2009-08-07,3490.092
2009-08-10,3497.455
2009-08-11,3426.818
2009-08-12,3470.742
2009-08-13,3573.316
2009-08-14,3577.44
2009-08-17,3444.532
2009-08-18,3502.07
2009-08-19,3535.496
2009-08-20,3648.435
2009-08-21,3742.833
2009-08-24,3776.325
2009-08-25,3801.143
2009-08-26,3776.583
2009-08-27,3758.66
2009-08-28,3816.929
2009-08-31,3802.353
2009-09-01,3744.24
2009-09-02,3567.832
2009-09-03,3579.616
2009-09-04,3656.933
2009-09-07,3698.984
2009-09-08,3772.526
2009-09-09,3783.355
2009-09-10,3760.608
2009-09-11,3791.656
2009-09-14,3794.22
2009-09-15,3695.217
2009-09-16,3778.366
2009-09-17,3841.672
2009-09-18,3875.892
2009-09-21,3822.824
2009-09-22,3869.504
2009-09-23,3837.365
2009-09-24,3761.981
2009-09-25,3775.91
2009-09-28,3779.825
2009-09-29,3718.133
2009-09-30,3788.442
2009-10-01,3756.302
2009-10-02,3593.332
2009-10-05,3628.196
2009-10-06,3697.691
2009-10-07,3635.049
2009-10-08,3659.981
2009-10-09,3660.602
2009-10-12,3677.884
2009-10-13,3632.275
2009-10-14,3754.2
2009-10-15,3809.987
2009-10-16,3815.535
2009-10-19,3846.408
2009-10-20,3873.723
2009-10-21,3910.634
2009-10-22,3810.421
2009-10-23,3818.604
2009-10-26,3730.753
2009-10-27,3628.741
2009-10-28,3445.39
2009-10-29,3590.591
2009-10-30,3507.684
2009-11-02,3590.227
2009-11-03,3502.058
2009-11-04,3449.984
2009-11-05,3515.997
2009-11-06,3566.175
2009-11-09,3589.045
2009-11-10,3554.649
2009-11-11,3575.287
2009-11-12,3543.1
2009-11-13,3519.174
2009-11-16,3621.82
2009-11-17,3548.51
2009-11-18,3566.292
2009-11-19,3490.636
2009-11-20,3432.13
2009-11-23,3521.281
2009-11-24,3471.134
2009-11-25,3458.587
2009-11-26,3377.028
2009-11-27,3403.433
2009-11-30,3375.344
