Date,SWITZERLAND SMID GROWTH SMID (Small+Mid Cap)
2010-09-15,800.209
2010-09-16,790.772
2010-09-17,795.228
2010-09-20,810.344
2010-09-21,808.487
2010-09-22,818.025
2010-09-23,815.699
2010-09-24,820.57
2010-09-27,818.213
2010-09-28,827.705
2010-09-29,827.659
2010-09-30,825.619
2010-10-01,827.044
2010-10-04,823.289
2010-10-05,833.717
2010-10-06,844.151
2010-10-07,842.811
2010-10-08,852.842
2010-10-11,853.933
2010-10-12,857.374
2010-10-13,866.291
2010-10-14,878.241
2010-10-15,872.271
2010-10-18,874.893
2010-10-19,855.277
2010-10-20,868.076
2010-10-21,872.231
2010-10-22,865.346
2010-10-25,876.697
2010-10-26,860.596
2010-10-27,849.094
2010-10-28,859.311
2010-10-29,862.949
2010-11-01,858.237
2010-11-02,874.023
2010-11-03,870.841
2010-11-04,896.657
2010-11-05,902.343
2010-11-08,896.793
2010-11-09,904.749
2010-11-10,885.93
2010-11-11,885.27
2010-11-12,881.982
2010-11-15,881.43
2010-11-16,869.793
2010-11-17,876.53
2010-11-18,881.894
2010-11-19,882.941
2010-11-22,886.163
2010-11-23,869.861
2010-11-24,879.368
2010-11-25,883.016
2010-11-26,875.62
2010-11-29,869.666
2010-11-30,870.155
2010-12-01,880.261
2010-12-02,900.831
2010-12-03,919.784
2010-12-06,914.599
2010-12-07,925.024
2010-12-08,917.042
2010-12-09,915.093
2010-12-10,917.43
2010-12-13,933.644
2010-12-14,937.767
2010-12-15,935.292
2010-12-16,925.758
2010-12-17,924.002
2010-12-20,934.778
2010-12-21,946.291
2010-12-22,946.537
2010-12-23,943.032
2010-12-24,942.052
2010-12-27,937.454
2010-12-28,949.545
2010-12-29,952.487
2010-12-30,956.026
2010-12-31,960.847
2011-01-03,965.176
2011-01-04,955.456
2011-01-05,925.774
2011-01-06,923.315
2011-01-07,914.968
2011-01-10,903.769
2011-01-11,910.655
2011-01-12,929.471
2011-01-13,922.126
2011-01-14,923.319
2011-01-17,920.309
2011-01-18,923.781
2011-01-19,919.16
2011-01-20,900.469
2011-01-21,912.522
2011-01-24,921.16
2011-01-25,926.187
2011-01-26,933.903
2011-01-27,932.306
2011-01-28,932.663
2011-01-31,926.55
2011-02-01,938.669
2011-02-02,942.204
2011-02-03,933.773
2011-02-04,931.207
2011-02-07,938.699
2011-02-08,931.752
2011-02-09,926.789
2011-02-10,917.884
2011-02-11,920.748
2011-02-14,928.862
2011-02-15,932.054
2011-02-16,931.175
2011-02-17,939.587
2011-02-18,938.345
2011-02-21,934.663
2011-02-22,937.568
2011-02-23,931.536
2011-02-24,930.054
2011-02-25,938.954
2011-02-28,947.953
2011-03-01,949.31
2011-03-02,954.563
2011-03-03,952.959
2011-03-04,957.746
2011-03-07,958.225
2011-03-08,953.272
2011-03-09,955.381
2011-03-10,939.604
2011-03-11,933.459
2011-03-14,930.226
2011-03-15,912.041
2011-03-16,901.855
2011-03-17,918.988
2011-03-18,927.97
2011-03-21,945.442
2011-03-22,946.98
2011-03-23,952.72
2011-03-24,960.735
2011-03-25,958.614
2011-03-28,957.748
2011-03-29,957.892
2011-03-30,959.087
2011-03-31,966.137
2011-04-01,961.322
2011-04-04,969.84
2011-04-05,965.911
2011-04-06,971.219
2011-04-07,969.38
2011-04-08,976.608
2011-04-11,977.14
2011-04-12,982.257
2011-04-13,985.356
2011-04-14,985.951
2011-04-15,983.437
2011-04-18,969.873
2011-04-19,972.65
2011-04-20,992.136
2011-04-21,1014.538
2011-04-22,1014.538
2011-04-25,1014.883
2011-04-26,1020.931
2011-04-27,1015.122
2011-04-28,1028.596
2011-04-29,1038.964
2011-05-02,1040.559
2011-05-03,1037.659
2011-05-04,1035.894
2011-05-05,1015.426
2011-05-06,1019.322
2011-05-09,1014.252
2011-05-10,1017.775
2011-05-11,1015.564
2011-05-12,1006.194
2011-05-13,1002.82
2011-05-16,1005.438
2011-05-17,991.365
2011-05-18,1000.023
2011-05-19,1000.924
2011-05-20,1003.929
2011-05-23,979.175
2011-05-24,986.44
2011-05-25,989.112
2011-05-26,997.532
2011-05-27,1018.263
2011-05-30,1019.062
2011-05-31,1028.525
2011-06-01,1039.168
2011-06-02,1036.212
2011-06-03,1036.485
2011-06-06,1027.211
2011-06-07,1017.132
2011-06-08,1003.086
2011-06-09,1002.234
2011-06-10,987.066
2011-06-13,993.672
2011-06-14,989.16
2011-06-15,973.186
2011-06-16,957.691
2011-06-17,961.055
2011-06-20,957.273
2011-06-21,965.726
2011-06-22,973.829
2011-06-23,949.387
2011-06-24,946.19
2011-06-27,945.537
2011-06-28,954.736
2011-06-29,961.337
2011-06-30,972.317
2011-07-01,973.355
2011-07-04,984.985
2011-07-05,982.625
2011-07-06,979.413
2011-07-07,981.176
2011-07-08,980.596
2011-07-11,964.184
2011-07-12,963.775
2011-07-13,979.105
2011-07-14,970.926
2011-07-15,957.736
2011-07-18,932.54
2011-07-19,941.526
2011-07-20,951.836
2011-07-21,967.454
2011-07-22,978.738
2011-07-25,981.859
2011-07-26,982.024
2011-07-27,970.446
2011-07-28,958.864
2011-07-29,970.062
2011-08-01,978.942
2011-08-02,946.434
2011-08-03,930.521
2011-08-04,883.916
2011-08-05,879.472
2011-08-08,838.072
2011-08-09,871.43
2011-08-10,849.577
2011-08-11,837.456
2011-08-12,861.942
2011-08-15,869.445
2011-08-16,848.865
2011-08-17,847.718
2011-08-18,810.824
2011-08-19,806.56
2011-08-22,811.492
2011-08-23,816.804
2011-08-24,833.103
2011-08-25,828.059
2011-08-26,815.112
2011-08-29,834.985
2011-08-30,839.417
2011-08-31,873.25
2011-09-01,872.206
2011-09-02,864.346
2011-09-05,821.006
2011-09-06,779.247
2011-09-07,801.282
2011-09-08,794.306
2011-09-09,766.844
2011-09-12,748.15
2011-09-13,757.523
2011-09-14,768.307
2011-09-15,790.009
2011-09-16,790.291
2011-09-19,768.357
2011-09-20,774.657
2011-09-21,760.95
2011-09-22,724.327
2011-09-23,726.07
2011-09-26,738.086
2011-09-27,772.913
2011-09-28,765.012
2011-09-29,774.68
2011-09-30,743.757
2011-10-03,733.747
2011-10-04,714.791
2011-10-05,722.548
2011-10-06,743.994
2011-10-07,755.065
2011-10-10,773.176
2011-10-11,771.228
2011-10-12,797.216
2011-10-13,784.681
2011-10-14,798.419
2011-10-17,790.246
2011-10-18,783.168
2011-10-19,788.876
2011-10-20,779.929
2011-10-21,810.114
2011-10-24,824.089
2011-10-25,821.602
2011-10-26,818.003
2011-10-27,862.38
2011-10-28,860.64
2011-10-31,835.273
2011-11-01,790.719
2011-11-02,805.965
2011-11-03,820.529
2011-11-04,813.779
2011-11-07,798.857
2011-11-08,804.41
2011-11-09,781.246
2011-11-10,776.036
2011-11-11,797.779
2011-11-14,786.447
2011-11-15,771.276
2011-11-16,773.689
2011-11-17,766.792
2011-11-18,762.643
2011-11-21,742.546
2011-11-22,745.904
2011-11-23,733.118
2011-11-24,733.084
2011-11-25,723.55
2011-11-28,754.057
2011-11-29,758.79
2011-11-30,790.834
2011-12-01,789.467
2011-12-02,791.792
2011-12-05,797.747
2011-12-06,786.272
2011-12-07,790.39
2011-12-08,777.562
2011-12-09,784.362
2011-12-12,764.847
2011-12-13,760.475
2011-12-14,737.325
2011-12-15,749.601
2011-12-16,753.165
2011-12-19,749.541
2011-12-20,768.208
2011-12-21,763.513
2011-12-22,771.692
2011-12-23,777.99
2011-12-26,777.99
2011-12-27,781.02
2011-12-28,773.78
2011-12-29,775.999
2011-12-30,787.631
2012-01-02,787.631
2012-01-03,809.918
2012-01-04,795.403
2012-01-05,776.415
2012-01-06,770.594
2012-01-09,773.126
2012-01-10,782.604
2012-01-11,772.315
2012-01-12,787.36
2012-01-13,783.441
2012-01-16,785.708
2012-01-17,792.32
2012-01-18,803.086
2012-01-19,821.011
2012-01-20,817.455
2012-01-23,828.405
2012-01-24,818.23
2012-01-25,814.694
2012-01-26,834.091
2012-01-27,830.484
2012-01-30,815.74
2012-01-31,821.81
2012-02-01,846.275
2012-02-02,844.964
2012-02-03,853.119
2012-02-06,846.378
2012-02-07,856.241
2012-02-08,852.524
2012-02-09,852.408
2012-02-10,845.148
2012-02-13,849.208
2012-02-14,843.786
2012-02-15,849.944
2012-02-16,845.153
2012-02-17,853.03
2012-02-20,867.806
2012-02-21,860.782
2012-02-22,852.831
2012-02-23,855.559
2012-02-24,869.83
2012-02-27,863.452
2012-02-28,862.855
2012-02-29,857.764
2012-03-01,860.158
2012-03-02,851.876
2012-03-05,847.735
2012-03-06,821.997
2012-03-07,828.526
2012-03-08,848.034
2012-03-09,845.207
2012-03-12,843.29
2012-03-13,850.33
2012-03-14,840.98
2012-03-15,853.817
2012-03-16,861.056
2012-03-19,866.313
2012-03-20,858.404
2012-03-21,854.073
2012-03-22,843.048
2012-03-23,851.066
2012-03-26,864.671
2012-03-27,863.191
2012-03-28,858.289
2012-03-29,851.956
2012-03-30,866.322
2012-04-02,873.507
2012-04-03,877.175
2012-04-04,844.386
2012-04-05,842.311
2012-04-06,842.311
2012-04-09,843.457
2012-04-10,826.318
2012-04-11,836.244
2012-04-12,852.15
2012-04-13,839.146
2012-04-16,838.447
2012-04-17,855.146
2012-04-18,849.72
2012-04-19,854.769
2012-04-20,860.349
2012-04-23,837.018
2012-04-24,848.633
2012-04-25,859.771
2012-04-26,866.428
2012-04-27,872.792
2012-04-30,875.34
2012-05-01,874.425
2012-05-02,873.601
2012-05-03,873.062
2012-05-04,857.7
2012-05-07,855.604
2012-05-08,841.234
2012-05-09,828.494
2012-05-10,833.762
2012-05-11,839.852
2012-05-14,821.241
2012-05-15,807.326
2012-05-16,807.09
2012-05-17,804.955
2012-05-18,791.768
2012-05-21,797.212
2012-05-22,804.206
2012-05-23,780.778
2012-05-24,784.865
2012-05-25,785.01
2012-05-28,785.91
2012-05-29,795.352
2012-05-30,777.246
2012-05-31,770.246
2012-06-01,761.827
2012-06-04,758.647
2012-06-05,755.965
2012-06-06,774.762
2012-06-07,790.151
2012-06-08,782.767
2012-06-11,786.012
2012-06-12,782.708
2012-06-13,794.393
2012-06-14,788.614
2012-06-15,794.521
2012-06-18,794.897
2012-06-19,810.745
2012-06-20,813.757
2012-06-21,804.764
2012-06-22,792.702
2012-06-25,782.017
2012-06-26,779.953
2012-06-27,786.289
2012-06-28,777.428
2012-06-29,813.958
2012-07-02,811.368
2012-07-03,822.152
2012-07-04,818.628
2012-07-05,808.057
2012-07-06,797.257
2012-07-09,794.504
2012-07-10,798.633
2012-07-11,794.258
2012-07-12,779.432
2012-07-13,788.078
2012-07-16,787.37
2012-07-17,788.203
2012-07-18,800.141
2012-07-19,811.092
2012-07-20,795.416
2012-07-23,774.163
2012-07-24,774.409
2012-07-25,778.787
2012-07-26,801.768
2012-07-27,809.819
2012-07-30,804.861
2012-07-31,809.628
2012-08-01,808.26
2012-08-02,792.612
2012-08-03,809.893
2012-08-06,820.295
2012-08-07,820.818
2012-08-08,819.657
2012-08-09,818.625
2012-08-10,815.417
2012-08-13,806.632
2012-08-14,808.302
2012-08-15,805.351
2012-08-16,811.395
2012-08-17,807.309
2012-08-20,808.145
2012-08-21,818.832
2012-08-22,811.333
2012-08-23,816.737
2012-08-24,811.546
2012-08-27,813.423
2012-08-28,811.557
2012-08-29,811.407
2012-08-30,806.447
2012-08-31,816.335
2012-09-03,820.076
2012-09-04,812.892
2012-09-05,817.841
2012-09-06,829.417
2012-09-07,844.687
2012-09-10,842.195
2012-09-11,847.804
2012-09-12,856.082
2012-09-13,857.89
2012-09-14,883.565
2012-09-17,881.18
2012-09-18,872.083
2012-09-19,872.942
2012-09-20,864.108
2012-09-21,867.033
2012-09-24,858.768
2012-09-25,860.515
2012-09-26,839.997
2012-09-27,846.32
2012-09-28,844.539
2012-10-01,858.596
2012-10-02,862.149
2012-10-03,855.792
2012-10-04,861.313
2012-10-05,869.184
2012-10-08,858.927
2012-10-09,850.239
2012-10-10,846.055
2012-10-11,854.608
2012-10-12,855.197
2012-10-15,856.473
2012-10-16,870.731
2012-10-17,879.431
2012-10-18,877.684
2012-10-19,868.56
2012-10-22,869.305
2012-10-23,848.795
2012-10-24,851.031
2012-10-25,849.903
2012-10-26,851.222
2012-10-29,848.825
2012-10-30,854.304
2012-10-31,852.209
2012-11-01,855.98
2012-11-02,855.037
2012-11-05,845.204
2012-11-06,851.82
2012-11-07,842.112
2012-11-08,836.422
2012-11-09,832.748
2012-11-12,828.298
2012-11-13,833.005
2012-11-14,828.957
2012-11-15,824.194
2012-11-16,812.152
2012-11-19,834.132
2012-11-20,833.732
2012-11-21,835.009
2012-11-22,842.917
2012-11-23,852.681
2012-11-26,850.388
2012-11-27,850.355
2012-11-28,850.474
2012-11-29,858.76
2012-11-30,865.175
2012-12-03,869.664
2012-12-04,866.928
2012-12-05,867.946
2012-12-06,870.735
2012-12-07,870.062
2012-12-10,872.297
2012-12-11,874.079
2012-12-12,877.285
2012-12-13,878.222
2012-12-14,877.808
2012-12-17,884.308
2012-12-18,893.228
2012-12-19,898.688
2012-12-20,899.371
2012-12-21,889.954
2012-12-24,891.315
2012-12-25,891.315
2012-12-26,892.779
2012-12-27,890.748
2012-12-28,887.227
2012-12-31,885.143
2013-01-01,885.143
2013-01-02,886.645
2013-01-03,896.383
2013-01-04,903.729
2013-01-07,906.375
2013-01-08,904.547
2013-01-09,908.079
2013-01-10,919.66
2013-01-11,927.666
2013-01-14,922.534
2013-01-15,916.069
2013-01-16,912.925
2013-01-17,924.645
2013-01-18,920.82
2013-01-21,922.475
2013-01-22,920.188
2013-01-23,925.615
2013-01-24,929.77
2013-01-25,941.709
2013-01-28,936.131
2013-01-29,934.115
2013-01-30,941.294
2013-01-31,939.413
2013-02-01,959.396
2013-02-04,943.527
2013-02-05,952.158
2013-02-06,954.136
2013-02-07,946.862
2013-02-08,953.397
2013-02-11,952.468
2013-02-12,959.111
2013-02-13,967.307
2013-02-14,965.383
2013-02-15,965.82
2013-02-18,964.822
2013-02-19,969.97
2013-02-20,970.226
2013-02-21,953.717
2013-02-22,957.565
2013-02-25,958.046
2013-02-26,949.248
2013-02-27,956.118
2013-02-28,960.102
2013-03-01,947.862
2013-03-04,952.67
2013-03-05,965.469
2013-03-06,958.287
2013-03-07,963.32
2013-03-08,958.43
2013-03-11,960.674
2013-03-12,964.4
2013-03-13,956.127
2013-03-14,970.247
2013-03-15,985.296
2013-03-18,976.061
2013-03-19,969.981
2013-03-20,977.863
2013-03-21,972.322
2013-03-22,971.856
2013-03-25,967.0
2013-03-26,968.251
2013-03-27,960.911
2013-03-28,975.821
2013-03-29,975.821
2013-04-01,974.894
2013-04-02,982.427
2013-04-03,982.471
2013-04-04,969.043
2013-04-05,964.678
2013-04-08,965.265
2013-04-09,960.64
2013-04-10,979.757
2013-04-11,990.564
2013-04-12,986.21
2013-04-15,980.659
2013-04-16,980.697
2013-04-17,956.131
2013-04-18,959.183
2013-04-19,964.5
2013-04-22,959.922
2013-04-23,971.144
2013-04-24,972.035
2013-04-25,975.102
2013-04-26,981.968
2013-04-29,992.868
2013-04-30,1004.09
2013-05-01,1005.281
2013-05-02,998.41
2013-05-03,1004.437
2013-05-06,1001.771
2013-05-07,1005.728
2013-05-08,1025.4
2013-05-09,1019.732
2013-05-10,1010.724
2013-05-13,1010.782
2013-05-14,1013.162
2013-05-15,1007.349
2013-05-16,1015.398
2013-05-17,1001.672
2013-05-20,1006.639
2013-05-21,1006.048
2013-05-22,1005.292
2013-05-23,991.738
2013-05-24,999.991
2013-05-27,999.367
2013-05-28,997.117
2013-05-29,997.12
2013-05-30,1004.754
2013-05-31,1000.778
2013-06-03,993.432
2013-06-04,1002.62
2013-06-05,994.855
2013-06-06,992.925
2013-06-07,1003.201
2013-06-10,1005.217
2013-06-11,1007.448
2013-06-12,1015.839
2013-06-13,1009.412
2013-06-14,1014.841
2013-06-17,1018.416
2013-06-18,1030.665
2013-06-19,1038.375
2013-06-20,998.276
2013-06-21,989.605
2013-06-24,964.132
2013-06-25,975.938
2013-06-26,984.817
2013-06-27,990.147
2013-06-28,993.637
2013-07-01,1005.151
2013-07-02,1007.154
2013-07-03,1002.222
2013-07-04,1007.479
2013-07-05,999.223
2013-07-08,1008.529
2013-07-09,1008.256
2013-07-10,1013.715
2013-07-11,1035.149
2013-07-12,1041.914
2013-07-15,1041.355
2013-07-16,1044.91
2013-07-17,1039.842
2013-07-18,1043.646
2013-07-19,1049.26
2013-07-22,1057.662
2013-07-23,1044.077
2013-07-24,1042.996
2013-07-25,1044.996
2013-07-26,1049.495
2013-07-29,1054.514
2013-07-30,1060.247
2013-07-31,1064.608
2013-08-01,1059.306
2013-08-02,1077.339
2013-08-05,1079.054
2013-08-06,1091.528
2013-08-07,1092.492
2013-08-08,1106.541
2013-08-09,1106.909
2013-08-12,1097.822
2013-08-13,1082.698
2013-08-14,1088.602
2013-08-15,1079.15
2013-08-16,1085.227
2013-08-19,1088.272
2013-08-20,1091.007
2013-08-21,1079.838
2013-08-22,1086.525
2013-08-23,1095.597
2013-08-26,1089.024
2013-08-27,1076.83
2013-08-28,1059.035
2013-08-29,1052.642
2013-08-30,1052.943
2013-09-02,1063.875
2013-09-03,1063.347
2013-09-04,1070.908
2013-09-05,1068.956
2013-09-06,1078.77
2013-09-09,1084.827
2013-09-10,1094.688
2013-09-11,1094.549
2013-09-12,1091.309
2013-09-13,1088.76
2013-09-16,1103.03
2013-09-17,1099.727
2013-09-18,1105.423
2013-09-19,1126.009
2013-09-20,1123.705
2013-09-23,1121.787
2013-09-24,1121.89
2013-09-25,1120.453
2013-09-26,1118.277
2013-09-27,1127.424
2013-09-30,1128.074
2013-10-01,1129.132
2013-10-02,1129.245
2013-10-03,1130.815
2013-10-04,1126.622
2013-10-07,1118.855
2013-10-08,1115.214
2013-10-09,1098.437
2013-10-10,1106.285
2013-10-11,1114.819
2013-10-14,1118.981
2013-10-15,1123.73
2013-10-16,1120.182
2013-10-17,1135.497
2013-10-18,1149.354
2013-10-21,1162.803
2013-10-22,1177.627
2013-10-23,1185.339
2013-10-24,1187.431
2013-10-25,1185.51
2013-10-28,1187.191
2013-10-29,1180.117
2013-10-30,1189.739
2013-10-31,1192.546
2013-11-01,1176.889
2013-11-04,1179.976
2013-11-05,1175.528
2013-11-06,1186.907
2013-11-07,1181.093
2013-11-08,1175.636
2013-11-11,1191.123
2013-11-12,1191.653
2013-11-13,1179.594
2013-11-14,1191.244
2013-11-15,1194.814
2013-11-18,1208.262
2013-11-19,1201.81
2013-11-20,1192.127
2013-11-21,1189.864
2013-11-22,1196.874
2013-11-25,1199.973
2013-11-26,1206.218
2013-11-27,1213.29
2013-11-28,1219.508
2013-11-29,1218.711
2013-12-02,1212.055
2013-12-03,1193.852
2013-12-04,1181.17
2013-12-05,1188.465
2013-12-06,1196.66
2013-12-09,1210.021
2013-12-10,1208.516
2013-12-11,1205.831
2013-12-12,1190.122
2013-12-13,1191.04
2013-12-16,1203.444
2013-12-17,1198.177
2013-12-18,1213.639
2013-12-19,1217.276
2013-12-20,1229.081
2013-12-23,1240.565
2013-12-24,1235.861
2013-12-25,1235.861
2013-12-26,1237.241
2013-12-27,1261.397
2013-12-30,1264.082
2013-12-31,1259.889
2014-01-01,1259.889
2014-01-02,1243.944
2014-01-03,1251.776
2014-01-06,1252.546
2014-01-07,1248.101
2014-01-08,1251.533
2014-01-09,1247.687
2014-01-10,1263.738
2014-01-13,1268.127
2014-01-14,1274.922
2014-01-15,1267.193
2014-01-16,1272.744
2014-01-17,1272.183
2014-01-20,1274.857
2014-01-21,1274.592
2014-01-22,1281.279
2014-01-23,1288.264
2014-01-24,1265.051
2014-01-27,1247.083
2014-01-28,1263.99
2014-01-29,1263.592
2014-01-30,1263.517
2014-01-31,1254.33
2014-02-03,1237.222
2014-02-04,1236.387
2014-02-05,1239.278
2014-02-06,1263.934
2014-02-07,1274.675
2014-02-10,1270.052
2014-02-11,1283.347
2014-02-12,1276.218
2014-02-13,1290.902
2014-02-14,1298.919
2014-02-17,1302.153
2014-02-18,1302.781
2014-02-19,1307.48
2014-02-20,1289.91
2014-02-21,1297.637
2014-02-24,1304.223
2014-02-25,1310.466
2014-02-26,1308.506
2014-02-27,1314.307
2014-02-28,1336.02
2014-03-03,1304.142
2014-03-04,1319.635
2014-03-05,1326.715
2014-03-06,1345.722
2014-03-07,1339.971
2014-03-10,1339.262
2014-03-11,1339.302
2014-03-12,1338.9
2014-03-13,1329.914
2014-03-14,1322.129
2014-03-17,1333.123
2014-03-18,1341.968
2014-03-19,1342.305
2014-03-20,1323.745
2014-03-21,1324.303
2014-03-24,1301.508
2014-03-25,1313.298
2014-03-26,1326.149
2014-03-27,1325.195
2014-03-28,1329.748
2014-03-31,1340.625
2014-04-01,1345.584
2014-04-02,1347.726
2014-04-03,1340.645
2014-04-04,1341.809
2014-04-07,1333.49
2014-04-08,1330.019
2014-04-09,1342.972
2014-04-10,1349.707
2014-04-11,1328.38
2014-04-14,1310.45
2014-04-15,1301.358
2014-04-16,1317.13
2014-04-17,1329.242
2014-04-18,1329.242
2014-04-21,1324.955
2014-04-22,1344.911
2014-04-23,1351.939
2014-04-24,1353.569
2014-04-25,1345.566
2014-04-28,1345.697
2014-04-29,1355.863
2014-04-30,1365.757
2014-05-01,1367.31
2014-05-02,1368.604
2014-05-05,1367.058
2014-05-06,1371.927
2014-05-07,1363.024
2014-05-08,1365.185
2014-05-09,1356.433
2014-05-12,1370.676
2014-05-13,1370.433
2014-05-14,1363.891
2014-05-15,1346.859
2014-05-16,1335.277
2014-05-19,1336.748
2014-05-20,1341.932
2014-05-21,1341.633
2014-05-22,1356.279
2014-05-23,1356.57
2014-05-26,1368.304
2014-05-27,1366.649
2014-05-28,1369.298
2014-05-29,1371.971
2014-05-30,1373.542
2014-06-02,1371.329
2014-06-03,1363.887
2014-06-04,1370.791
2014-06-05,1381.486
2014-06-06,1394.149
2014-06-09,1388.401
2014-06-10,1389.75
2014-06-11,1381.21
2014-06-12,1381.497
2014-06-13,1375.811
2014-06-16,1390.003
2014-06-17,1395.683
2014-06-18,1400.82
2014-06-19,1422.18
2014-06-20,1420.969
2014-06-23,1416.136
2014-06-24,1420.616
2014-06-25,1409.439
2014-06-26,1402.392
2014-06-27,1409.546
2014-06-30,1419.57
2014-07-01,1428.116
2014-07-02,1429.175
2014-07-03,1435.31
2014-07-04,1429.433
2014-07-07,1419.286
2014-07-08,1405.164
2014-07-09,1403.945
2014-07-10,1380.13
2014-07-11,1381.68
2014-07-14,1407.853
2014-07-15,1400.294
2014-07-16,1408.538
2014-07-17,1403.674
2014-07-18,1397.908
2014-07-21,1400.985
2014-07-22,1412.594
2014-07-23,1415.737
2014-07-24,1422.384
2014-07-25,1406.634
2014-07-28,1398.184
2014-07-29,1400.371
2014-07-30,1389.545
2014-07-31,1376.152
2014-08-01,1382.309
2014-08-04,1362.423
2014-08-05,1359.413
2014-08-06,1341.303
2014-08-07,1334.561
2014-08-08,1334.216
2014-08-11,1355.917
2014-08-12,1350.892
2014-08-13,1363.744
2014-08-14,1372.344
2014-08-15,1366.212
2014-08-18,1379.02
2014-08-19,1391.078
2014-08-20,1384.718
2014-08-21,1388.937
2014-08-22,1384.205
2014-08-25,1400.889
2014-08-26,1405.53
2014-08-27,1403.618
2014-08-28,1395.005
2014-08-29,1399.811
2014-09-01,1394.532
2014-09-02,1400.565
2014-09-03,1405.598
2014-09-04,1388.379
2014-09-05,1387.526
2014-09-08,1382.334
2014-09-09,1373.907
2014-09-10,1366.26
2014-09-11,1372.682
2014-09-12,1372.676
2014-09-15,1370.181
2014-09-16,1365.418
2014-09-17,1368.878
2014-09-18,1378.302
2014-09-19,1371.961
2014-09-22,1366.3
2014-09-23,1358.038
2014-09-24,1349.688
2014-09-25,1336.095
2014-09-26,1330.483
2014-09-29,1327.766
2014-09-30,1329.715
2014-10-01,1315.182
2014-10-02,1296.596
2014-10-03,1294.731
2014-10-06,1295.897
2014-10-07,1278.494
2014-10-08,1272.045
2014-10-09,1269.063
2014-10-10,1236.898
2014-10-13,1233.597
2014-10-14,1237.987
2014-10-15,1214.886
2014-10-16,1214.286
2014-10-17,1252.217
2014-10-20,1258.127
2014-10-21,1274.915
2014-10-22,1284.051
2014-10-23,1291.405
2014-10-24,1290.259
2014-10-27,1291.928
2014-10-28,1310.437
2014-10-29,1317.712
2014-10-30,1320.59
2014-10-31,1321.425
2014-11-03,1306.424
2014-11-04,1315.443
2014-11-05,1324.177
2014-11-06,1319.378
2014-11-07,1309.837
2014-11-10,1321.645
2014-11-11,1325.651
2014-11-12,1324.07
2014-11-13,1331.342
2014-11-14,1319.795
2014-11-17,1316.237
2014-11-18,1332.973
2014-11-19,1335.165
2014-11-20,1336.889
2014-11-21,1335.272
2014-11-24,1342.795
2014-11-25,1353.265
2014-11-26,1358.158
2014-11-27,1366.995
2014-11-28,1366.863
2014-12-01,1363.795
2014-12-02,1355.449
2014-12-03,1360.222
2014-12-04,1369.239
2014-12-05,1374.157
2014-12-08,1349.213
2014-12-09,1345.334
2014-12-10,1340.333
2014-12-11,1340.734
2014-12-12,1336.551
2014-12-15,1316.07
2014-12-16,1329.279
2014-12-17,1317.689
2014-12-18,1330.944
2014-12-19,1338.219
2014-12-22,1347.556
2014-12-23,1338.916
2014-12-24,1340.206
2014-12-25,1340.206
2014-12-26,1337.9
2014-12-29,1339.321
2014-12-30,1334.495
2014-12-31,1327.646
2015-01-01,1327.646
2015-01-02,1320.338
2015-01-05,1315.166
2015-01-06,1305.146
2015-01-07,1291.698
2015-01-08,1316.619
2015-01-09,1329.338
2015-01-12,1336.728
2015-01-13,1345.382
2015-01-14,1338.361
2015-01-15,1344.904
2015-01-16,1340.614
2015-01-19,1347.546
2015-01-20,1338.269
2015-01-21,1338.006
2015-01-22,1318.902
2015-01-23,1338.016
2015-01-26,1328.681
2015-01-27,1322.456
2015-01-28,1307.657
2015-01-29,1306.1
2015-01-30,1313.291
2015-02-02,1320.315
2015-02-03,1323.118
2015-02-04,1341.661
2015-02-05,1341.634
2015-02-06,1344.748
2015-02-09,1343.802
2015-02-10,1353.594
2015-02-11,1351.23
2015-02-12,1359.397
2015-02-13,1363.952
2015-02-16,1373.551
2015-02-17,1372.065
2015-02-18,1376.405
2015-02-19,1381.056
2015-02-20,1385.955
2015-02-23,1393.67
2015-02-24,1401.523
2015-02-25,1404.196
2015-02-26,1402.074
2015-02-27,1417.538
2015-03-02,1411.934
2015-03-03,1397.548
2015-03-04,1397.286
2015-03-05,1395.49
2015-03-06,1383.116
2015-03-09,1372.054
2015-03-10,1346.564
2015-03-11,1355.125
2015-03-12,1360.263
2015-03-13,1371.716
2015-03-16,1371.742
2015-03-17,1371.11
2015-03-18,1383.799
2015-03-19,1393.917
2015-03-20,1431.906
2015-03-23,1453.482
2015-03-24,1458.11
2015-03-25,1441.762
2015-03-26,1423.789
2015-03-27,1423.237
2015-03-30,1432.712
2015-03-31,1413.19
2015-04-01,1415.901
2015-04-02,1432.412
2015-04-03,1432.412
2015-04-06,1442.961
2015-04-07,1444.738
2015-04-08,1439.268
2015-04-09,1449.467
2015-04-10,1452.767
2015-04-13,1452.012
2015-04-14,1462.639
2015-04-15,1456.407
2015-04-16,1473.918
2015-04-17,1457.486
2015-04-20,1470.349
2015-04-21,1486.874
2015-04-22,1466.166
2015-04-23,1484.57
2015-04-24,1491.941
2015-04-27,1490.491
2015-04-28,1474.523
2015-04-29,1479.927
2015-04-30,1485.722
2015-05-01,1494.335
2015-05-04,1501.882
2015-05-05,1500.891
2015-05-06,1496.457
2015-05-07,1489.339
2015-05-08,1499.578
2015-05-11,1490.341
2015-05-12,1489.42
2015-05-13,1508.609
2015-05-14,1512.483
2015-05-15,1528.089
2015-05-18,1526.746
