Date,SWITZERLAND SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,558.812
2005-11-09,558.263
2005-11-10,560.274
2005-11-11,559.472
2005-11-14,557.664
2005-11-15,555.242
2005-11-16,549.396
2005-11-17,555.629
2005-11-18,556.734
2005-11-21,559.928
2005-11-22,558.714
2005-11-23,562.6
2005-11-24,561.548
2005-11-25,562.385
2005-11-28,557.377
2005-11-29,556.283
2005-11-30,556.797
2005-12-01,559.355
2005-12-02,562.646
2005-12-05,569.455
2005-12-06,569.004
2005-12-07,566.856
2005-12-08,570.794
2005-12-09,571.473
2005-12-12,574.664
2005-12-13,572.43
2005-12-14,576.333
2005-12-15,568.926
2005-12-16,572.479
2005-12-19,570.507
2005-12-20,566.396
2005-12-21,566.205
2005-12-22,567.168
2005-12-23,566.469
2005-12-26,566.469
2005-12-27,569.298
2005-12-28,573.144
2005-12-29,574.156
2005-12-30,573.14
2006-01-02,573.14
2006-01-03,590.636
2006-01-04,599.792
2006-01-05,600.359
2006-01-06,609.523
2006-01-09,608.7
2006-01-10,603.225
2006-01-11,609.784
2006-01-12,607.865
2006-01-13,611.016
2006-01-16,616.4
2006-01-17,610.401
2006-01-18,609.843
2006-01-19,605.984
2006-01-20,604.511
2006-01-23,613.232
2006-01-24,609.842
2006-01-25,608.909
2006-01-26,612.233
2006-01-27,613.213
2006-01-30,609.807
2006-01-31,612.064
2006-02-01,615.859
2006-02-02,614.499
2006-02-03,608.753
2006-02-06,605.963
2006-02-07,605.358
2006-02-08,606.577
2006-02-09,608.713
2006-02-10,608.893
2006-02-13,605.741
2006-02-14,603.3
2006-02-15,604.063
2006-02-16,608.822
2006-02-17,612.253
2006-02-20,614.98
2006-02-21,616.103
2006-02-22,614.063
2006-02-23,616.166
2006-02-24,613.579
2006-02-27,612.881
2006-02-28,612.299
2006-03-01,617.741
2006-03-02,622.016
2006-03-03,625.254
2006-03-06,629.19
2006-03-07,617.327
2006-03-08,612.705
2006-03-09,615.06
2006-03-10,614.973
2006-03-13,621.586
2006-03-14,626.325
2006-03-15,630.802
2006-03-16,634.962
2006-03-17,640.44
2006-03-20,644.194
2006-03-21,636.859
2006-03-22,637.443
2006-03-23,629.451
2006-03-24,634.678
2006-03-27,634.198
2006-03-28,641.284
2006-03-29,636.51
2006-03-30,647.112
2006-03-31,639.833
2006-04-03,646.262
2006-04-04,655.474
2006-04-05,661.892
2006-04-06,661.818
2006-04-07,656.218
2006-04-10,649.884
2006-04-11,645.765
2006-04-12,640.788
2006-04-13,642.295
2006-04-14,642.295
2006-04-17,653.965
2006-04-18,653.886
2006-04-19,663.278
2006-04-20,665.62
2006-04-21,674.562
2006-04-24,677.568
2006-04-25,675.665
2006-04-26,680.93
2006-04-27,683.279
2006-04-28,691.287
2006-05-01,695.397
2006-05-02,694.902
2006-05-03,694.437
2006-05-04,702.832
2006-05-05,714.329
2006-05-08,723.075
2006-05-09,728.787
2006-05-10,726.558
2006-05-11,729.937
2006-05-12,721.579
2006-05-15,704.263
2006-05-16,700.376
2006-05-17,682.508
2006-05-18,664.668
2006-05-19,659.066
2006-05-22,644.645
2006-05-23,661.988
2006-05-24,650.836
2006-05-25,650.836
2006-05-26,663.319
2006-05-29,670.533
2006-05-30,663.769
2006-05-31,667.815
2006-06-01,668.221
2006-06-02,684.175
2006-06-05,685.454
2006-06-06,657.188
2006-06-07,652.448
2006-06-08,628.306
2006-06-09,641.715
2006-06-12,628.997
2006-06-13,613.433
2006-06-14,618.381
2006-06-15,635.361
2006-06-16,636.69
2006-06-19,631.219
2006-06-20,633.338
2006-06-21,635.45
2006-06-22,633.328
2006-06-23,631.74
2006-06-26,634.176
2006-06-27,636.638
2006-06-28,632.482
2006-06-29,640.768
2006-06-30,662.981
2006-07-03,670.591
2006-07-04,671.813
2006-07-05,660.06
2006-07-06,665.785
2006-07-07,666.332
2006-07-10,665.932
2006-07-11,664.504
2006-07-12,663.062
2006-07-13,655.209
2006-07-14,645.285
2006-07-17,628.667
2006-07-18,621.783
2006-07-19,634.211
2006-07-20,645.408
2006-07-21,642.513
2006-07-24,644.944
2006-07-25,645.507
2006-07-26,651.43
2006-07-27,665.555
2006-07-28,673.916
2006-07-31,675.104
2006-08-01,672.673
2006-08-02,679.123
2006-08-03,671.548
2006-08-04,680.631
2006-08-07,671.273
2006-08-08,669.539
2006-08-09,677.988
2006-08-10,662.684
2006-08-11,662.391
2006-08-14,666.681
2006-08-15,672.839
2006-08-16,683.824
2006-08-17,687.946
2006-08-18,681.679
2006-08-21,687.724
2006-08-22,683.932
2006-08-23,682.533
2006-08-24,683.848
2006-08-25,681.37
2006-08-28,684.44
2006-08-29,689.895
2006-08-30,698.863
2006-08-31,697.096
2006-09-01,703.741
2006-09-04,708.53
2006-09-05,704.205
2006-09-06,700.705
2006-09-07,689.922
2006-09-08,689.539
2006-09-11,687.628
2006-09-12,692.609
2006-09-13,696.462
2006-09-14,700.394
2006-09-15,691.843
2006-09-18,699.416
2006-09-19,700.845
2006-09-20,706.505
2006-09-21,715.95
2006-09-22,718.292
2006-09-25,713.642
2006-09-26,718.956
2006-09-27,722.346
2006-09-28,722.667
2006-09-29,723.357
2006-10-02,729.016
2006-10-03,725.16
2006-10-04,725.828
2006-10-05,729.942
2006-10-06,722.587
2006-10-09,722.52
2006-10-10,724.249
2006-10-11,722.693
2006-10-12,726.599
2006-10-13,726.221
2006-10-16,728.221
2006-10-17,726.535
2006-10-18,727.73
2006-10-19,742.975
2006-10-20,748.143
2006-10-23,742.801
2006-10-24,740.647
2006-10-25,754.596
2006-10-26,759.426
2006-10-27,764.825
2006-10-30,760.918
2006-10-31,765.392
2006-11-01,770.594
2006-11-02,768.189
2006-11-03,765.171
2006-11-06,769.465
2006-11-07,778.46
2006-11-08,775.023
2006-11-09,782.973
2006-11-10,787.444
2006-11-13,785.846
2006-11-14,786.641
2006-11-15,791.203
2006-11-16,793.939
2006-11-17,791.613
2006-11-20,792.482
2006-11-21,796.163
2006-11-22,806.416
2006-11-23,807.604
2006-11-24,808.36
2006-11-27,799.504
2006-11-28,792.107
2006-11-29,806.905
2006-11-30,811.179
2006-12-01,817.097
2006-12-04,821.792
2006-12-05,824.672
2006-12-06,834.568
2006-12-07,842.541
2006-12-08,842.788
2006-12-11,842.057
2006-12-12,842.732
2006-12-13,845.766
2006-12-14,842.155
2006-12-15,841.144
2006-12-18,843.788
2006-12-19,846.555
2006-12-20,852.001
2006-12-21,854.914
2006-12-22,852.45
2006-12-25,852.45
2006-12-26,851.192
2006-12-27,853.028
2006-12-28,855.097
2006-12-29,858.331
2007-01-01,858.331
2007-01-02,863.388
2007-01-03,869.747
2007-01-04,862.22
2007-01-05,854.109
2007-01-08,855.885
2007-01-09,863.659
2007-01-10,858.875
2007-01-11,865.037
2007-01-12,871.331
2007-01-15,881.836
2007-01-16,881.557
2007-01-17,887.694
2007-01-18,887.374
2007-01-19,885.973
2007-01-22,889.699
2007-01-23,891.805
2007-01-24,894.578
2007-01-25,896.167
2007-01-26,881.92
2007-01-29,886.809
2007-01-30,893.643
2007-01-31,901.989
2007-02-01,910.794
2007-02-02,913.615
2007-02-05,913.045
2007-02-06,918.054
2007-02-07,929.454
2007-02-08,920.768
2007-02-09,921.941
2007-02-12,911.854
2007-02-13,913.313
2007-02-14,929.71
2007-02-15,940.423
2007-02-16,939.692
2007-02-19,941.19
2007-02-20,933.738
2007-02-21,930.671
2007-02-22,928.59
2007-02-23,926.813
2007-02-26,927.178
2007-02-27,893.795
2007-02-28,893.019
2007-03-01,883.168
2007-03-02,890.733
2007-03-05,872.822
2007-03-06,886.462
2007-03-07,898.14
2007-03-08,911.336
2007-03-09,908.994
2007-03-12,917.316
2007-03-13,911.213
2007-03-14,889.88
2007-03-15,906.394
2007-03-16,913.956
2007-03-19,929.673
2007-03-20,930.391
2007-03-21,939.704
2007-03-22,953.195
2007-03-23,949.267
2007-03-26,949.282
2007-03-27,942.922
2007-03-28,940.101
2007-03-29,943.277
2007-03-30,944.461
2007-04-02,952.505
2007-04-03,957.386
2007-04-04,961.013
2007-04-05,971.957
2007-04-06,971.957
2007-04-09,962.948
2007-04-10,971.179
2007-04-11,969.619
2007-04-12,965.055
2007-04-13,972.409
2007-04-16,986.282
2007-04-17,987.115
2007-04-18,992.08
2007-04-19,982.686
2007-04-20,989.35
2007-04-23,987.642
2007-04-24,984.04
2007-04-25,998.915
2007-04-26,997.266
2007-04-27,993.256
2007-04-30,998.206
2007-05-01,991.958
2007-05-02,994.936
2007-05-03,988.948
2007-05-04,997.11
2007-05-07,1001.852
2007-05-08,986.562
2007-05-09,995.492
2007-05-10,992.528
2007-05-11,991.842
2007-05-14,989.95
2007-05-15,994.723
2007-05-16,996.954
2007-05-17,990.451
2007-05-18,1000.576
2007-05-21,996.983
2007-05-22,997.39
2007-05-23,1004.935
2007-05-24,994.952
2007-05-25,994.393
2007-05-28,994.393
2007-05-29,999.284
2007-05-30,992.897
2007-05-31,1000.0
2007-06-01,1004.258
2007-06-04,1007.554
2007-06-05,1007.038
2007-06-06,990.355
2007-06-07,973.606
2007-06-08,965.905
2007-06-11,973.644
2007-06-12,969.036
2007-06-13,963.624
2007-06-14,979.611
2007-06-15,989.425
2007-06-18,999.321
2007-06-19,997.846
2007-06-20,1007.047
2007-06-21,994.933
2007-06-22,996.867
2007-06-25,991.305
2007-06-26,985.039
2007-06-27,979.966
2007-06-28,992.117
2007-06-29,1001.668
2007-07-02,1017.457
2007-07-03,1021.91
2007-07-04,1027.464
2007-07-05,1025.791
2007-07-06,1026.249
2007-07-09,1030.7
2007-07-10,1032.687
2007-07-11,1034.715
2007-07-12,1041.494
2007-07-13,1041.3
2007-07-16,1039.972
2007-07-17,1034.589
2007-07-18,1026.084
2007-07-19,1036.588
2007-07-20,1033.873
2007-07-23,1025.816
2007-07-24,1015.833
2007-07-25,994.023
2007-07-26,977.015
2007-07-27,965.417
2007-07-30,971.852
2007-07-31,985.197
2007-08-01,987.165
2007-08-02,975.818
2007-08-03,976.279
2007-08-06,971.045
2007-08-07,971.886
2007-08-08,988.7
2007-08-09,968.186
2007-08-10,935.239
2007-08-13,940.188
2007-08-14,931.938
2007-08-15,915.419
2007-08-16,866.853
2007-08-17,879.792
2007-08-20,887.038
2007-08-21,888.548
2007-08-22,907.829
2007-08-23,914.225
2007-08-24,925.304
2007-08-27,928.106
2007-08-28,919.313
2007-08-29,921.908
2007-08-30,922.123
2007-08-31,933.875
2007-09-03,938.485
2007-09-04,944.014
2007-09-05,933.417
2007-09-06,934.035
2007-09-07,925.799
2007-09-10,913.717
2007-09-11,921.653
2007-09-12,924.83
2007-09-13,922.026
2007-09-14,908.975
2007-09-17,897.724
2007-09-18,904.271
2007-09-19,932.827
2007-09-20,928.261
2007-09-21,926.739
2007-09-24,927.045
2007-09-25,926.907
2007-09-26,928.429
2007-09-27,933.828
2007-09-28,945.633
2007-10-01,951.344
2007-10-02,953.87
2007-10-03,961.341
2007-10-04,964.186
2007-10-05,972.706
2007-10-08,974.394
2007-10-09,979.635
2007-10-10,983.975
2007-10-11,992.508
2007-10-12,983.811
2007-10-15,988.354
2007-10-16,976.289
2007-10-17,986.384
2007-10-18,991.792
2007-10-19,983.838
2007-10-22,967.526
2007-10-23,976.361
2007-10-24,971.099
2007-10-25,982.348
2007-10-26,986.965
2007-10-29,990.684
2007-10-30,988.366
2007-10-31,1005.503
2007-11-01,996.753
2007-11-02,993.726
2007-11-05,986.745
2007-11-06,1003.051
2007-11-07,1005.388
2007-11-08,1005.076
2007-11-09,1000.374
2007-11-12,988.092
2007-11-13,989.322
2007-11-14,999.83
2007-11-15,987.402
2007-11-16,979.823
2007-11-19,947.56
2007-11-20,951.088
2007-11-21,922.322
2007-11-22,920.947
2007-11-23,929.391
2007-11-26,931.331
2007-11-27,922.452
2007-11-28,936.126
2007-11-29,946.086
2007-11-30,953.988
2007-12-03,949.668
2007-12-04,945.003
2007-12-05,951.969
2007-12-06,953.411
2007-12-07,959.371
2007-12-10,966.165
2007-12-11,963.974
2007-12-12,963.691
2007-12-13,939.145
2007-12-14,933.34
2007-12-17,910.272
2007-12-18,911.018
2007-12-19,906.655
2007-12-20,902.218
2007-12-21,912.19
2007-12-24,910.969
2007-12-25,910.969
2007-12-26,916.948
2007-12-27,930.821
2007-12-28,946.457
2007-12-31,943.823
2008-01-01,943.823
2008-01-02,955.812
2008-01-03,938.002
2008-01-04,922.49
2008-01-07,894.814
2008-01-08,900.735
2008-01-09,881.017
2008-01-10,882.549
2008-01-11,881.295
2008-01-14,894.271
2008-01-15,866.809
2008-01-16,840.863
2008-01-17,832.037
2008-01-18,824.713
2008-01-21,787.242
2008-01-22,815.974
2008-01-23,808.278
2008-01-24,840.041
2008-01-25,848.473
2008-01-28,840.318
2008-01-29,859.072
2008-01-30,850.808
2008-01-31,855.319
2008-02-01,876.465
2008-02-04,878.211
2008-02-05,842.922
2008-02-06,845.421
2008-02-07,827.452
2008-02-08,831.008
2008-02-11,823.293
2008-02-12,846.295
2008-02-13,848.64
2008-02-14,869.036
2008-02-15,862.842
2008-02-18,866.303
2008-02-19,876.742
2008-02-20,861.618
2008-02-21,872.462
2008-02-22,870.343
2008-02-25,880.968
2008-02-26,897.872
2008-02-27,910.173
2008-02-28,905.216
2008-02-29,900.711
2008-03-03,886.149
2008-03-04,882.356
2008-03-05,897.599
2008-03-06,904.077
2008-03-07,890.16
2008-03-10,880.71
2008-03-11,886.732
2008-03-12,901.924
2008-03-13,891.71
2008-03-14,889.467
2008-03-17,871.13
2008-03-18,878.782
2008-03-19,869.336
2008-03-20,851.571
2008-03-21,851.571
2008-03-24,841.539
2008-03-25,879.545
2008-03-26,890.455
2008-03-27,908.477
2008-03-28,908.154
2008-03-31,919.681
2008-04-01,919.794
2008-04-02,926.329
2008-04-03,921.263
2008-04-04,936.019
2008-04-07,935.095
2008-04-08,919.523
2008-04-09,915.933
2008-04-10,907.211
2008-04-11,896.069
2008-04-14,889.09
2008-04-15,889.354
2008-04-16,906.997
2008-04-17,900.053
2008-04-18,900.845
2008-04-21,906.836
2008-04-22,919.293
2008-04-23,917.693
2008-04-24,894.17
2008-04-25,904.909
2008-04-28,911.696
2008-04-29,909.871
2008-04-30,911.008
2008-05-01,905.271
2008-05-02,907.04
2008-05-05,916.226
2008-05-06,915.504
2008-05-07,920.136
2008-05-08,927.173
2008-05-09,921.679
2008-05-12,920.356
2008-05-13,919.11
2008-05-14,919.443
2008-05-15,924.516
2008-05-16,936.978
2008-05-19,938.871
2008-05-20,933.039
2008-05-21,940.231
2008-05-22,937.032
2008-05-23,937.378
2008-05-26,928.519
2008-05-27,925.984
2008-05-28,929.003
2008-05-29,927.743
2008-05-30,935.828
2008-06-02,938.312
2008-06-03,941.89
2008-06-04,944.505
2008-06-05,950.148
2008-06-06,947.73
2008-06-09,932.437
2008-06-10,906.508
2008-06-11,901.737
2008-06-12,894.244
2008-06-13,890.191
2008-06-16,899.654
2008-06-17,906.349
2008-06-18,895.614
2008-06-19,884.16
2008-06-20,878.778
2008-06-23,861.637
2008-06-24,863.565
2008-06-25,868.253
2008-06-26,862.216
2008-06-27,858.585
2008-06-30,857.789
2008-07-01,833.645
2008-07-02,826.94
2008-07-03,814.321
2008-07-04,817.027
2008-07-07,817.673
2008-07-08,805.152
2008-07-09,822.469
2008-07-10,809.44
2008-07-11,798.347
2008-07-14,803.357
2008-07-15,795.785
2008-07-16,789.546
2008-07-17,817.124
2008-07-18,820.127
2008-07-21,834.568
2008-07-22,828.938
2008-07-23,833.424
2008-07-24,821.646
2008-07-25,814.672
2008-07-28,814.452
2008-07-29,802.658
2008-07-30,807.218
2008-07-31,805.813
2008-08-01,805.352
2008-08-04,801.216
2008-08-05,800.559
2008-08-06,810.265
2008-08-07,817.577
2008-08-08,803.376
2008-08-11,814.603
2008-08-12,809.014
2008-08-13,796.172
2008-08-14,796.494
2008-08-15,793.761
2008-08-18,789.835
2008-08-19,779.045
2008-08-20,775.038
2008-08-21,778.882
2008-08-22,784.376
2008-08-25,781.758
2008-08-26,783.855
2008-08-27,783.043
2008-08-28,795.176
2008-08-29,799.534
2008-09-01,796.596
2008-09-02,806.135
2008-09-03,798.591
2008-09-04,782.245
2008-09-05,769.048
2008-09-08,772.394
2008-09-09,764.234
2008-09-10,756.13
2008-09-11,746.938
2008-09-12,761.858
2008-09-15,751.503
2008-09-16,745.723
2008-09-17,738.422
2008-09-18,745.848
2008-09-19,775.732
2008-09-22,781.848
2008-09-23,773.573
2008-09-24,761.002
2008-09-25,764.494
2008-09-26,750.33
2008-09-29,707.547
2008-09-30,699.176
2008-10-01,692.65
2008-10-02,669.598
2008-10-03,672.708
2008-10-06,630.588
2008-10-07,622.071
2008-10-08,600.386
2008-10-09,587.556
2008-10-10,553.343
2008-10-13,588.922
2008-10-14,605.232
2008-10-15,573.05
2008-10-16,550.644
2008-10-17,554.407
2008-10-20,554.243
2008-10-21,553.916
2008-10-22,533.917
2008-10-23,521.891
2008-10-24,502.69
2008-10-27,477.911
2008-10-28,480.061
2008-10-29,519.438
2008-10-30,524.589
2008-10-31,521.117
2008-11-03,532.419
2008-11-04,563.379
2008-11-05,552.825
2008-11-06,517.29
2008-11-07,526.066
2008-11-10,533.675
2008-11-11,511.031
2008-11-12,492.912
2008-11-13,480.913
2008-11-14,486.304
2008-11-17,473.676
2008-11-18,464.568
2008-11-19,450.069
2008-11-20,427.631
2008-11-21,424.971
2008-11-24,451.445
2008-11-25,463.76
2008-11-26,457.618
2008-11-27,468.409
2008-11-28,469.091
2008-12-01,452.882
2008-12-02,457.919
2008-12-03,455.201
2008-12-04,458.002
2008-12-05,442.23
2008-12-08,464.141
2008-12-09,464.669
2008-12-10,472.464
2008-12-11,474.123
2008-12-12,474.095
2008-12-15,480.468
2008-12-16,489.164
2008-12-17,520.285
2008-12-18,533.075
2008-12-19,511.397
2008-12-22,511.22
2008-12-23,515.182
2008-12-24,520.263
2008-12-25,520.263
2008-12-26,522.45
2008-12-29,542.734
2008-12-30,539.531
2008-12-31,533.423
2009-01-01,533.423
2009-01-02,530.111
2009-01-05,539.65
2009-01-06,538.194
2009-01-07,545.882
2009-01-08,540.57
2009-01-09,530.673
2009-01-12,519.783
2009-01-13,509.841
2009-01-14,498.585
2009-01-15,493.657
2009-01-16,499.55
2009-01-19,493.37
2009-01-20,477.944
2009-01-21,474.423
2009-01-22,476.984
2009-01-23,460.853
2009-01-26,473.821
2009-01-27,478.06
2009-01-28,487.424
2009-01-29,482.437
2009-01-30,475.335
2009-02-02,463.06
2009-02-03,473.813
2009-02-04,479.667
2009-02-05,475.365
2009-02-06,482.416
2009-02-09,488.71
2009-02-10,484.992
2009-02-11,481.246
2009-02-12,475.175
2009-02-13,482.674
2009-02-16,477.666
2009-02-17,458.307
2009-02-18,453.355
2009-02-19,454.404
2009-02-20,441.802
2009-02-23,440.504
2009-02-24,434.566
2009-02-25,434.156
2009-02-26,433.24
2009-02-27,433.036
2009-03-02,409.255
2009-03-03,403.456
2009-03-04,412.23
2009-03-05,405.006
2009-03-06,408.429
2009-03-09,406.353
2009-03-10,426.862
2009-03-11,427.02
2009-03-12,418.442
2009-03-13,422.784
2009-03-16,434.675
2009-03-17,429.494
2009-03-18,434.571
2009-03-19,455.555
2009-03-20,457.118
2009-03-23,458.496
2009-03-24,455.363
2009-03-25,464.327
2009-03-26,462.469
2009-03-27,454.364
2009-03-30,441.442
2009-03-31,453.946
2009-04-01,455.07
2009-04-02,475.447
2009-04-03,478.371
2009-04-06,477.398
2009-04-07,468.442
2009-04-08,464.548
2009-04-09,475.715
2009-04-10,475.715
2009-04-13,481.375
2009-04-14,485.294
2009-04-15,481.004
2009-04-16,486.03
2009-04-17,485.674
2009-04-20,476.276
2009-04-21,480.472
2009-04-22,492.134
2009-04-23,496.055
2009-04-24,512.832
2009-04-27,510.924
2009-04-28,504.852
2009-04-29,519.801
2009-04-30,525.105
2009-05-01,525.982
2009-05-04,540.632
2009-05-05,544.204
2009-05-06,544.532
2009-05-07,546.306
2009-05-08,557.252
2009-05-11,555.988
2009-05-12,551.617
2009-05-13,541.035
2009-05-14,543.193
2009-05-15,554.103
2009-05-18,553.876
2009-05-19,569.115
2009-05-20,581.029
2009-05-21,578.396
2009-05-22,576.334
2009-05-25,583.067
2009-05-26,577.851
2009-05-27,580.706
2009-05-28,574.979
2009-05-29,585.17
2009-06-01,582.249
2009-06-02,601.457
2009-06-03,596.035
2009-06-04,598.393
2009-06-05,592.485
2009-06-08,584.408
2009-06-09,591.278
2009-06-10,597.692
2009-06-11,602.873
2009-06-12,601.762
2009-06-15,588.666
2009-06-16,586.264
2009-06-17,573.024
2009-06-18,576.545
2009-06-19,580.461
2009-06-22,566.511
2009-06-23,573.685
2009-06-24,578.791
2009-06-25,568.868
2009-06-26,578.862
2009-06-29,582.305
2009-06-30,583.323
2009-07-01,589.409
2009-07-02,578.931
2009-07-03,574.158
2009-07-06,569.357
2009-07-07,572.678
2009-07-08,563.995
2009-07-09,568.978
2009-07-10,563.076
2009-07-13,566.85
2009-07-14,569.082
2009-07-15,581.399
2009-07-16,584.529
2009-07-17,585.294
2009-07-20,595.442
2009-07-21,604.21
2009-07-22,603.509
2009-07-23,609.432
2009-07-24,604.235
2009-07-27,611.374
2009-07-28,611.36
2009-07-29,607.281
2009-07-30,613.96
2009-07-31,625.826
2009-08-03,644.057
2009-08-04,638.789
2009-08-05,640.161
2009-08-06,639.237
2009-08-07,634.144
2009-08-10,632.477
2009-08-11,627.697
2009-08-12,636.773
2009-08-13,643.675
2009-08-14,643.669
2009-08-17,628.879
2009-08-18,633.3
2009-08-19,641.519
2009-08-20,650.094
2009-08-21,661.818
2009-08-24,668.148
2009-08-25,668.28
2009-08-26,660.639
2009-08-27,660.057
2009-08-28,673.069
2009-08-31,668.561
2009-09-01,661.49
2009-09-02,650.442
2009-09-03,652.78
2009-09-04,655.463
2009-09-07,669.378
2009-09-08,682.172
2009-09-09,691.7
2009-09-10,696.416
2009-09-11,706.319
2009-09-14,707.853
2009-09-15,708.111
2009-09-16,718.493
2009-09-17,726.583
2009-09-18,728.375
2009-09-21,722.407
2009-09-22,731.592
2009-09-23,734.864
2009-09-24,723.438
2009-09-25,718.13
2009-09-28,720.686
2009-09-29,717.096
2009-09-30,719.793
2009-10-01,706.315
2009-10-02,695.232
2009-10-05,699.204
2009-10-06,716.111
2009-10-07,713.125
2009-10-08,723.243
2009-10-09,725.437
2009-10-12,734.052
2009-10-13,726.69
2009-10-14,736.308
2009-10-15,737.528
2009-10-16,729.647
2009-10-19,737.563
2009-10-20,733.241
2009-10-21,731.506
2009-10-22,725.695
2009-10-23,723.834
2009-10-26,711.889
2009-10-27,705.477
2009-10-28,689.966
2009-10-29,690.177
2009-10-30,686.311
2009-11-02,688.557
2009-11-03,678.66
2009-11-04,699.129
2009-11-05,704.582
2009-11-06,706.359
2009-11-09,721.386
2009-11-10,723.709
2009-11-11,724.003
2009-11-12,721.872
2009-11-13,722.449
2009-11-16,734.002
2009-11-17,723.145
2009-11-18,731.324
2009-11-19,713.566
2009-11-20,709.647
2009-11-23,723.316
2009-11-24,718.069
2009-11-25,724.79
2009-11-26,707.572
2009-11-27,713.974
2009-11-30,710.914
2009-12-01,722.903
2009-12-02,724.645
2009-12-03,731.302
2009-12-04,729.245
2009-12-07,723.883
2009-12-08,713.041
2009-12-09,707.67
2009-12-10,710.02
2009-12-11,706.837
2009-12-14,712.524
2009-12-15,709.965
2009-12-16,716.313
2009-12-17,703.197
2009-12-18,701.298
2009-12-21,705.977
2009-12-22,707.6
2009-12-23,717.755
2009-12-24,718.204
2009-12-25,718.204
2009-12-28,722.809
2009-12-29,727.713
2009-12-30,718.288
2009-12-31,723.326
2010-01-01,723.326
2010-01-04,742.513
2010-01-05,744.385
2010-01-06,749.765
2010-01-07,748.003
2010-01-08,752.089
2010-01-11,767.255
2010-01-12,761.921
2010-01-13,758.868
2010-01-14,764.53
2010-01-15,760.55
2010-01-18,764.09
2010-01-19,758.146
2010-01-20,747.163
2010-01-21,739.449
2010-01-22,735.192
2010-01-25,734.71
2010-01-26,730.293
2010-01-27,726.609
2010-01-28,718.175
2010-01-29,721.432
2010-02-01,719.627
2010-02-02,728.119
2010-02-03,724.976
2010-02-04,704.512
2010-02-05,683.921
2010-02-08,687.121
2010-02-09,689.642
2010-02-10,686.819
2010-02-11,682.646
2010-02-12,676.309
2010-02-15,680.515
2010-02-16,684.587
2010-02-17,690.032
2010-02-18,691.775
2010-02-19,690.976
2010-02-22,696.498
2010-02-23,692.632
2010-02-24,696.547
2010-02-25,685.515
2010-02-26,698.678
2010-03-01,689.76
2010-03-02,704.492
2010-03-03,720.633
2010-03-04,718.588
2010-03-05,724.184
2010-03-08,728.101
2010-03-09,722.632
2010-03-10,729.368
2010-03-11,729.843
2010-03-12,737.856
2010-03-15,733.58
2010-03-16,744.768
2010-03-17,751.853
2010-03-18,745.767
2010-03-19,746.71
2010-03-22,748.163
2010-03-23,751.97
2010-03-24,741.723
2010-03-25,747.747
2010-03-26,751.094
2010-03-29,754.366
2010-03-30,752.052
2010-03-31,765.179
2010-04-01,776.168
2010-04-02,776.168
2010-04-05,766.106
2010-04-06,767.129
2010-04-07,760.862
2010-04-08,757.034
2010-04-09,770.935
2010-04-12,780.959
2010-04-13,780.558
2010-04-14,789.928
2010-04-15,787.955
2010-04-16,780.693
2010-04-19,769.567
2010-04-20,776.35
2010-04-21,777.412
2010-04-22,765.159
2010-04-23,776.267
2010-04-26,775.878
2010-04-27,759.666
2010-04-28,736.471
2010-04-29,749.484
2010-04-30,750.152
2010-05-03,744.85
2010-05-04,719.04
2010-05-05,697.81
2010-05-06,693.986
2010-05-07,666.001
2010-05-10,702.166
2010-05-11,699.241
2010-05-12,712.994
2010-05-13,708.644
2010-05-14,684.564
2010-05-17,673.075
2010-05-18,680.288
2010-05-19,653.996
2010-05-20,637.248
2010-05-21,644.881
2010-05-24,639.48
2010-05-25,618.918
2010-05-26,632.449
2010-05-27,651.897
2010-05-28,654.342
2010-05-31,655.092
2010-06-01,652.278
2010-06-02,650.302
2010-06-03,662.239
2010-06-04,649.583
2010-06-07,642.676
2010-06-08,643.747
2010-06-09,660.635
2010-06-10,671.715
2010-06-11,667.985
2010-06-14,684.614
2010-06-15,691.061
2010-06-16,692.847
2010-06-17,701.349
2010-06-18,700.63
2010-06-21,710.213
2010-06-22,706.118
2010-06-23,696.773
2010-06-24,691.284
2010-06-25,692.896
2010-06-28,707.566
2010-06-29,687.726
2010-06-30,692.51
2010-07-01,691.222
2010-07-02,689.994
2010-07-05,690.399
2010-07-06,705.144
2010-07-07,710.172
2010-07-08,720.789
2010-07-09,718.586
2010-07-12,715.371
2010-07-13,731.79
2010-07-14,732.045
2010-07-15,737.398
2010-07-16,726.289
2010-07-19,716.288
2010-07-20,713.456
2010-07-21,720.114
2010-07-22,733.474
2010-07-23,726.791
2010-07-26,733.761
2010-07-27,725.792
2010-07-28,729.091
2010-07-29,740.513
2010-07-30,732.632
2010-08-02,755.034
2010-08-03,756.66
2010-08-04,751.263
2010-08-05,755.487
2010-08-06,758.72
2010-08-09,757.673
2010-08-10,744.002
2010-08-11,725.136
2010-08-12,725.935
2010-08-13,727.946
2010-08-16,736.358
2010-08-17,744.703
2010-08-18,746.989
2010-08-19,751.071
2010-08-20,736.425
2010-08-23,736.226
2010-08-24,731.485
2010-08-25,722.958
2010-08-26,732.076
2010-08-27,735.256
2010-08-30,739.609
2010-08-31,747.304
2010-09-01,760.804
2010-09-02,762.918
2010-09-03,764.421
2010-09-06,772.644
2010-09-07,765.751
2010-09-08,767.962
2010-09-09,771.181
2010-09-10,765.551
2010-09-13,779.691
2010-09-14,790.288
