Date,WORLD GROWTH Standard (Large+Mid Cap)
2009-12-01,2080.151
2009-12-02,2085.619
2009-12-03,2081.261
2009-12-04,2076.111
2009-12-07,2069.749
2009-12-08,2045.454
2009-12-09,2043.308
2009-12-10,2053.314
2009-12-11,2055.24
2009-12-14,2074.775
2009-12-15,2064.384
2009-12-16,2077.284
2009-12-17,2040.452
2009-12-18,2041.63
2009-12-21,2061.456
2009-12-22,2069.331
2009-12-23,2085.59
2009-12-24,2096.775
2009-12-25,2095.915
2009-12-28,2105.003
2009-12-29,2107.785
2009-12-30,2096.239
2009-12-31,2090.461
2010-01-01,2090.461
2010-01-04,2127.678
2010-01-05,2130.412
2010-01-06,2131.015
2010-01-07,2127.356
2010-01-08,2140.274
2010-01-11,2153.508
2010-01-12,2138.428
2010-01-13,2143.662
2010-01-14,2156.01
2010-01-15,2135.102
2010-01-18,2140.257
2010-01-19,2148.913
2010-01-20,2112.942
2010-01-21,2084.417
2010-01-22,2051.272
2010-01-25,2048.742
2010-01-26,2040.586
2010-01-27,2035.418
2010-01-28,2010.746
2010-01-29,1990.953
2010-02-01,2009.083
2010-02-02,2035.788
2010-02-03,2030.66
2010-02-04,1973.084
2010-02-05,1954.101
2010-02-08,1951.308
2010-02-09,1967.979
2010-02-10,1966.591
2010-02-11,1984.273
2010-02-12,1985.089
2010-02-15,1985.267
2010-02-16,2014.939
2010-02-17,2032.769
2010-02-18,2042.904
2010-02-19,2033.802
2010-02-22,2041.705
2010-02-23,2022.296
2010-02-24,2030.108
2010-02-25,2015.229
2010-02-26,2031.571
2010-03-01,2048.792
2010-03-02,2065.021
2010-03-03,2079.695
2010-03-04,2075.947
2010-03-05,2101.921
2010-03-08,2110.097
2010-03-09,2109.012
2010-03-10,2119.47
2010-03-11,2123.504
2010-03-12,2133.401
2010-03-15,2122.986
2010-03-16,2142.196
2010-03-17,2156.532
2010-03-18,2146.854
2010-03-19,2135.682
2010-03-22,2143.222
2010-03-23,2155.26
2010-03-24,2135.178
2010-03-25,2136.664
2010-03-26,2139.248
2010-03-29,2153.415
2010-03-30,2157.474
2010-03-31,2156.067
2010-04-01,2176.247
2010-04-02,2177.031
2010-04-05,2186.283
2010-04-06,2185.881
2010-04-07,2178.334
2010-04-08,2174.282
2010-04-09,2195.318
2010-04-12,2204.607
2010-04-13,2199.171
2010-04-14,2222.021
2010-04-15,2226.338
2010-04-16,2194.299
2010-04-19,2184.219
2010-04-20,2201.855
2010-04-21,2199.552
2010-04-22,2190.438
2010-04-23,2204.795
2010-04-26,2213.554
2010-04-27,2169.513
2010-04-28,2151.824
2010-04-29,2178.166
2010-04-30,2160.613
2010-05-03,2165.28
2010-05-04,2110.047
2010-05-05,2086.505
2010-05-06,2035.281
2010-05-07,1985.082
2010-05-10,2080.151
2010-05-11,2065.847
2010-05-12,2093.562
2010-05-13,2083.349
2010-05-14,2032.661
2010-05-17,2018.017
2010-05-18,2011.249
2010-05-19,1979.69
2010-05-20,1921.533
2010-05-21,1937.372
2010-05-24,1925.974
2010-05-25,1896.59
2010-05-26,1905.489
2010-05-27,1962.318
2010-05-28,1955.609
2010-05-31,1955.948
2010-06-01,1939.42
2010-06-02,1959.795
2010-06-03,1985.028
2010-06-04,1930.758
2010-06-07,1894.722
2010-06-08,1899.548
2010-06-09,1910.576
2010-06-10,1957.249
2010-06-11,1966.074
2010-06-14,1988.156
2010-06-15,2019.245
2010-06-16,2025.796
2010-06-17,2027.453
2010-06-18,2030.573
2010-06-21,2041.316
2010-06-22,2014.268
2010-06-23,1998.751
2010-06-24,1975.077
2010-06-25,1967.537
2010-06-28,1973.61
2010-06-29,1908.715
2010-06-30,1893.794
2010-07-01,1884.646
2010-07-02,1885.872
2010-07-05,1881.172
2010-07-06,1911.842
2010-07-07,1945.96
2010-07-08,1969.068
2010-07-09,1980.926
2010-07-12,1982.045
2010-07-13,2012.54
2010-07-14,2023.949
2010-07-15,2025.008
2010-07-16,1982.891
2010-07-19,1982.301
2010-07-20,1992.944
2010-07-21,1984.232
2010-07-22,2023.027
2010-07-23,2038.688
2010-07-26,2057.035
2010-07-27,2051.524
2010-07-28,2049.102
2010-07-29,2044.413
2010-07-30,2039.955
2010-08-02,2086.266
2010-08-03,2088.14
2010-08-04,2088.266
2010-08-05,2088.51
2010-08-06,2088.651
2010-08-09,2098.821
2010-08-10,2074.956
2010-08-11,2018.146
2010-08-12,2005.941
2010-08-13,2001.987
2010-08-16,2009.485
2010-08-17,2034.769
2010-08-18,2037.486
2010-08-19,2018.414
2010-08-20,1996.224
2010-08-23,1991.378
2010-08-24,1964.778
2010-08-25,1956.703
2010-08-26,1963.652
2010-08-27,1983.707
2010-08-30,1976.259
2010-08-31,1967.417
2010-09-01,2023.748
2010-09-02,2039.718
2010-09-03,2061.42
2010-09-06,2069.515
2010-09-07,2049.786
2010-09-08,2058.767
2010-09-09,2070.381
2010-09-10,2075.217
2010-09-13,2103.177
2010-09-14,2113.126
2010-09-15,2117.773
2010-09-16,2115.556
2010-09-17,2117.848
2010-09-20,2145.361
2010-09-21,2142.505
2010-09-22,2147.914
2010-09-23,2139.629
2010-09-24,2175.614
2010-09-27,2173.278
2010-09-28,2182.001
2010-09-29,2184.223
2010-09-30,2174.283
2010-10-01,2180.688
2010-10-04,2165.615
2010-10-05,2207.259
2010-10-06,2217.454
2010-10-07,2217.661
2010-10-08,2226.783
2010-10-11,2228.581
2010-10-12,2225.198
2010-10-13,2254.22
2010-10-14,2264.162
2010-10-15,2267.767
2010-10-18,2270.184
2010-10-19,2232.184
2010-10-20,2256.24
2010-10-21,2264.977
2010-10-22,2263.372
2010-10-25,2279.404
2010-10-26,2268.982
2010-10-27,2251.625
2010-10-28,2264.581
2010-10-29,2266.366
2010-11-01,2271.458
2010-11-02,2292.21
2010-11-03,2293.049
2010-11-04,2348.419
2010-11-05,2352.462
2010-11-08,2349.673
2010-11-09,2345.92
2010-11-10,2330.742
2010-11-11,2326.836
2010-11-12,2300.383
2010-11-15,2297.848
2010-11-16,2255.318
2010-11-17,2260.503
2010-11-18,2299.284
2010-11-19,2302.589
2010-11-22,2302.691
2010-11-23,2265.243
2010-11-24,2290.879
2010-11-25,2295.963
2010-11-26,2273.255
2010-11-29,2255.299
2010-11-30,2242.202
2010-12-01,2284.411
2010-12-02,2323.916
2010-12-03,2344.158
2010-12-06,2341.91
2010-12-07,2349.516
2010-12-08,2338.722
2010-12-09,2341.89
2010-12-10,2351.064
2010-12-13,2366.723
2010-12-14,2370.208
2010-12-15,2355.384
2010-12-16,2356.906
2010-12-17,2355.839
2010-12-20,2359.542
2010-12-21,2380.429
2010-12-22,2382.786
2010-12-23,2381.946
2010-12-24,2383.858
2010-12-27,2381.21
2010-12-28,2384.693
2010-12-29,2392.484
2010-12-30,2388.748
2010-12-31,2393.624
2011-01-03,2406.22
2011-01-04,2403.3
2011-01-05,2394.891
2011-01-06,2393.291
2011-01-07,2390.991
2011-01-10,2383.091
2011-01-11,2397.179
2011-01-12,2422.987
2011-01-13,2431.26
2011-01-14,2434.352
2011-01-17,2432.236
2011-01-18,2450.102
2011-01-19,2433.18
2011-01-20,2399.361
2011-01-21,2403.949
2011-01-24,2424.306
2011-01-25,2423.575
2011-01-26,2444.581
2011-01-27,2446.404
2011-01-28,2407.904
2011-01-31,2419.944
2011-02-01,2457.085
2011-02-02,2464.049
2011-02-03,2460.58
2011-02-04,2465.84
2011-02-07,2478.482
2011-02-08,2493.553
2011-02-09,2484.057
2011-02-10,2475.148
2011-02-11,2485.02
2011-02-14,2494.253
2011-02-15,2490.366
2011-02-16,2501.577
2011-02-17,2513.449
2011-02-18,2515.582
2011-02-21,2508.462
2011-02-22,2468.636
2011-02-23,2449.97
2011-02-24,2446.557
2011-02-25,2478.574
2011-02-28,2494.668
2011-03-01,2476.141
2011-03-02,2473.573
2011-03-03,2501.737
2011-03-04,2495.816
2011-03-07,2474.93
2011-03-08,2476.548
2011-03-09,2472.482
2011-03-10,2423.645
2011-03-11,2427.344
2011-03-14,2403.057
2011-03-15,2350.857
2011-03-16,2331.676
2011-03-17,2365.858
2011-03-18,2377.924
2011-03-21,2416.33
2011-03-22,2420.225
2011-03-23,2425.162
2011-03-24,2451.961
2011-03-25,2454.805
2011-03-28,2446.237
2011-03-29,2457.335
2011-03-30,2482.262
2011-03-31,2482.459
2011-04-01,2492.902
2011-04-04,2502.542
2011-04-05,2500.311
2011-04-06,2507.359
2011-04-07,2498.318
2011-04-08,2508.359
2011-04-11,2503.409
2011-04-12,2475.319
2011-04-13,2488.941
2011-04-14,2487.077
2011-04-15,2490.438
2011-04-18,2455.988
2011-04-19,2472.684
2011-04-20,2523.701
2011-04-21,2548.912
2011-04-22,2549.087
2011-04-25,2541.403
2011-04-26,2556.062
2011-04-27,2562.005
2011-04-28,2583.867
2011-04-29,2590.497
2011-05-02,2597.142
2011-05-03,2578.37
2011-05-04,2557.195
2011-05-05,2531.071
2011-05-06,2540.304
2011-05-09,2534.49
2011-05-10,2557.145
2011-05-11,2540.683
2011-05-12,2529.667
2011-05-13,2516.397
2011-05-16,2503.635
2011-05-17,2488.976
2011-05-18,2513.833
2011-05-19,2521.517
2011-05-20,2507.852
2011-05-23,2464.962
2011-05-24,2470.186
2011-05-25,2479.08
2011-05-26,2496.599
2011-05-27,2518.878
2011-05-30,2519.812
2011-05-31,2549.462
2011-06-01,2517.899
2011-06-02,2500.419
2011-06-03,2487.549
2011-06-06,2470.411
2011-06-07,2473.434
2011-06-08,2450.906
2011-06-09,2462.704
2011-06-10,2423.932
2011-06-13,2420.705
2011-06-14,2452.799
2011-06-15,2413.728
2011-06-16,2389.469
2011-06-17,2397.225
2011-06-20,2400.245
2011-06-21,2441.375
2011-06-22,2437.044
2011-06-23,2410.019
2011-06-24,2400.668
2011-06-27,2414.283
2011-06-28,2445.876
2011-06-29,2478.114
2011-06-30,2508.835
2011-07-01,2532.525
2011-07-04,2542.492
2011-07-05,2544.129
2011-07-06,2542.823
2011-07-07,2565.58
2011-07-08,2551.695
2011-07-11,2500.657
2011-07-12,2485.504
2011-07-13,2512.389
2011-07-14,2492.428
2011-07-15,2503.796
2011-07-18,2476.202
2011-07-19,2516.811
2011-07-20,2525.93
2011-07-21,2554.692
2011-07-22,2568.667
2011-07-25,2559.361
2011-07-26,2561.698
2011-07-27,2516.575
2011-07-28,2505.691
2011-07-29,2493.178
2011-08-01,2479.491
2011-08-02,2424.253
2011-08-03,2414.427
2011-08-04,2306.698
2011-08-05,2278.403
2011-08-08,2161.024
2011-08-09,2227.153
2011-08-10,2169.173
2011-08-11,2236.385
2011-08-12,2267.634
2011-08-15,2308.38
2011-08-16,2293.58
2011-08-17,2297.231
2011-08-18,2190.245
2011-08-19,2159.082
2011-08-22,2159.34
2011-08-23,2213.703
2011-08-24,2231.021
2011-08-25,2204.037
2011-08-26,2229.259
2011-08-29,2280.284
2011-08-30,2295.607
2011-08-31,2324.011
2011-09-01,2311.063
2011-09-02,2260.728
2011-09-05,2220.104
2011-09-06,2202.98
2011-09-07,2262.99
2011-09-08,2255.965
2011-09-09,2189.992
2011-09-12,2169.009
2011-09-13,2191.373
2011-09-14,2213.682
2011-09-15,2254.461
2011-09-16,2268.046
2011-09-19,2235.225
2011-09-20,2244.529
2011-09-21,2199.683
2011-09-22,2102.446
2011-09-23,2110.3
2011-09-26,2131.855
2011-09-27,2189.577
2011-09-28,2153.455
2011-09-29,2155.455
2011-09-30,2102.873
2011-10-03,2049.033
2011-10-04,2050.073
2011-10-05,2093.681
2011-10-06,2149.129
2011-10-07,2154.349
2011-10-10,2211.455
2011-10-11,2220.148
2011-10-12,2247.611
2011-10-13,2243.206
2011-10-14,2279.718
2011-10-17,2251.101
2011-10-18,2259.917
2011-10-19,2245.893
2011-10-20,2228.376
2011-10-21,2282.342
2011-10-24,2322.271
2011-10-25,2292.996
2011-10-26,2298.734
2011-10-27,2391.121
2011-10-28,2405.111
2011-10-31,2336.486
2011-11-01,2262.424
2011-11-02,2290.873
2011-11-03,2326.388
2011-11-04,2324.595
2011-11-07,2327.11
2011-11-08,2348.253
2011-11-09,2280.809
2011-11-10,2272.995
2011-11-11,2324.374
2011-11-14,2305.631
2011-11-15,2304.176
2011-11-16,2280.543
2011-11-17,2244.898
2011-11-18,2232.056
2011-11-21,2181.414
2011-11-22,2180.509
2011-11-23,2134.561
2011-11-24,2130.443
2011-11-25,2124.069
2011-11-28,2192.844
2011-11-29,2204.692
2011-11-30,2287.652
2011-12-01,2290.335
2011-12-02,2290.675
2011-12-05,2309.443
2011-12-06,2296.693
2011-12-07,2301.17
2011-12-08,2263.342
2011-12-09,2283.869
2011-12-12,2253.3
2011-12-13,2232.108
2011-12-14,2188.663
2011-12-15,2192.004
2011-12-16,2199.785
2011-12-19,2181.179
2011-12-20,2236.177
2011-12-21,2229.476
2011-12-22,2241.521
2011-12-23,2258.261
2011-12-26,2259.631
2011-12-27,2263.197
2011-12-28,2236.109
2011-12-29,2252.054
2011-12-30,2262.103
2012-01-02,2267.686
2012-01-03,2306.659
2012-01-04,2303.794
2012-01-05,2294.021
2012-01-06,2285.402
2012-01-09,2287.246
2012-01-10,2314.063
2012-01-11,2306.07
2012-01-12,2312.348
2012-01-13,2301.193
2012-01-16,2304.458
2012-01-17,2323.89
2012-01-18,2346.972
2012-01-19,2365.967
2012-01-20,2366.507
2012-01-23,2379.271
2012-01-24,2370.922
2012-01-25,2391.0
2012-01-26,2406.983
2012-01-27,2401.216
2012-01-30,2390.401
2012-01-31,2395.39
2012-02-01,2425.334
2012-02-02,2431.432
2012-02-03,2458.23
2012-02-06,2457.719
2012-02-07,2465.351
2012-02-08,2469.586
2012-02-09,2478.604
2012-02-10,2454.26
2012-02-13,2473.466
2012-02-14,2466.313
2012-02-15,2468.455
2012-02-16,2477.897
2012-02-17,2487.982
2012-02-20,2504.745
2012-02-21,2501.284
2012-02-22,2495.609
2012-02-23,2508.49
2012-02-24,2519.935
2012-02-27,2515.278
2012-02-28,2526.947
2012-02-29,2519.607
2012-03-01,2530.08
2012-03-02,2517.515
2012-03-05,2502.624
2012-03-06,2452.983
2012-03-07,2465.728
2012-03-08,2507.535
2012-03-09,2511.802
2012-03-12,2506.344
2012-03-13,2539.397
2012-03-14,2533.592
2012-03-15,2549.917
2012-03-16,2562.672
2012-03-19,2572.761
2012-03-20,2553.87
2012-03-21,2548.931
2012-03-22,2534.396
2012-03-23,2541.403
2012-03-26,2573.106
2012-03-27,2573.199
2012-03-28,2557.68
2012-03-29,2547.085
2012-03-30,2560.152
2012-04-02,2588.808
2012-04-03,2579.633
2012-04-04,2528.222
2012-04-05,2530.132
2012-04-06,2527.9
2012-04-09,2512.388
2012-04-10,2473.008
2012-04-11,2486.729
2012-04-12,2524.625
2012-04-13,2496.024
2012-04-16,2487.924
2012-04-17,2528.371
2012-04-18,2526.032
2012-04-19,2514.364
2012-04-20,2520.284
2012-04-23,2483.955
2012-04-24,2491.046
2012-04-25,2526.722
2012-04-26,2543.134
2012-04-27,2555.604
2012-04-30,2546.631
2012-05-01,2549.653
2012-05-02,2546.013
2012-05-03,2532.296
2012-05-04,2489.803
2012-05-07,2479.436
2012-05-08,2456.112
2012-05-09,2441.318
2012-05-10,2443.689
2012-05-11,2442.425
2012-05-14,2408.54
2012-05-15,2391.014
2012-05-16,2373.536
2012-05-17,2345.106
2012-05-18,2317.335
2012-05-21,2353.009
2012-05-22,2367.199
2012-05-23,2346.761
2012-05-24,2351.571
2012-05-25,2346.241
2012-05-28,2350.959
2012-05-29,2376.911
2012-05-30,2338.69
2012-05-31,2327.365
2012-06-01,2272.727
2012-06-04,2269.779
2012-06-05,2282.883
2012-06-06,2332.267
2012-06-07,2345.119
2012-06-08,2341.01
2012-06-11,2331.078
2012-06-12,2346.434
2012-06-13,2339.703
2012-06-14,2346.731
2012-06-15,2368.896
2012-06-18,2384.188
2012-06-19,2412.142
2012-06-20,2414.597
2012-06-21,2367.186
2012-06-22,2364.223
2012-06-25,2332.317
2012-06-26,2337.5
2012-06-27,2355.954
2012-06-28,2348.629
2012-06-29,2420.318
2012-07-02,2430.5
2012-07-03,2455.838
2012-07-04,2454.691
2012-07-05,2445.046
2012-07-06,2418.871
2012-07-09,2407.656
2012-07-10,2396.204
2012-07-11,2388.579
2012-07-12,2365.882
2012-07-13,2400.914
2012-07-16,2399.979
2012-07-17,2405.809
2012-07-18,2427.818
2012-07-19,2453.76
2012-07-20,2424.488
2012-07-23,2385.142
2012-07-24,2369.922
2012-07-25,2365.32
2012-07-26,2416.025
2012-07-27,2458.834
2012-07-30,2464.02
2012-07-31,2457.181
2012-08-01,2451.769
2012-08-02,2432.076
2012-08-03,2476.697
2012-08-06,2493.635
2012-08-07,2508.364
2012-08-08,2506.979
2012-08-09,2512.97
2012-08-10,2512.859
2012-08-13,2510.616
2012-08-14,2513.523
2012-08-15,2515.054
2012-08-16,2537.089
2012-08-17,2542.83
2012-08-20,2542.856
2012-08-21,2548.519
2012-08-22,2540.024
2012-08-23,2536.852
2012-08-24,2538.663
2012-08-27,2540.525
2012-08-28,2535.865
2012-08-29,2534.916
2012-08-30,2512.284
2012-08-31,2526.144
2012-09-03,2530.423
2012-09-04,2518.893
2012-09-05,2516.327
2012-09-06,2562.701
2012-09-07,2587.08
2012-09-10,2572.328
2012-09-11,2579.309
2012-09-12,2587.702
2012-09-13,2613.355
2012-09-14,2649.01
2012-09-17,2642.106
2012-09-18,2636.205
2012-09-19,2645.895
2012-09-20,2630.59
2012-09-21,2635.425
2012-09-24,2620.175
2012-09-25,2609.051
2012-09-26,2578.544
2012-09-27,2602.162
2012-09-28,2587.033
2012-10-01,2599.501
2012-10-02,2600.669
2012-10-03,2600.743
2012-10-04,2618.87
2012-10-05,2626.623
2012-10-08,2609.116
2012-10-09,2580.027
2012-10-10,2564.909
2012-10-11,2569.925
2012-10-12,2569.051
2012-10-15,2581.258
2012-10-16,2612.401
2012-10-17,2623.93
2012-10-18,2615.521
2012-10-19,2581.947
2012-10-22,2581.811
2012-10-23,2543.601
2012-10-24,2542.113
2012-10-25,2549.054
2012-10-26,2546.769
2012-10-29,2542.734
2012-10-30,2550.059
2012-10-31,2546.935
2012-11-01,2569.903
2012-11-02,2555.801
2012-11-05,2555.989
2012-11-06,2568.836
2012-11-07,2531.723
2012-11-08,2504.943
2012-11-09,2507.24
2012-11-12,2504.14
2012-11-13,2501.546
2012-11-14,2473.115
2012-11-15,2465.318
2012-11-16,2467.31
2012-11-19,2524.646
2012-11-20,2527.082
2012-11-21,2532.141
2012-11-22,2545.167
2012-11-23,2573.995
2012-11-26,2572.514
2012-11-27,2568.638
2012-11-28,2577.909
2012-11-29,2599.793
2012-11-30,2600.124
2012-12-03,2598.064
2012-12-04,2596.319
2012-12-05,2589.572
2012-12-06,2598.589
2012-12-07,2599.558
2012-12-10,2603.804
2012-12-11,2617.984
2012-12-12,2618.209
2012-12-13,2607.643
2012-12-14,2601.382
2012-12-17,2619.617
2012-12-18,2643.448
2012-12-19,2644.082
2012-12-20,2647.587
2012-12-21,2626.997
2012-12-24,2622.861
2012-12-25,2624.554
2012-12-26,2614.836
2012-12-27,2617.856
2012-12-28,2601.251
2012-12-31,2626.746
2013-01-01,2626.828
2013-01-02,2682.13
2013-01-03,2676.115
2013-01-04,2683.154
2013-01-07,2676.812
2013-01-08,2669.608
2013-01-09,2678.471
2013-01-10,2696.472
2013-01-11,2703.607
2013-01-14,2696.605
2013-01-15,2701.862
2013-01-16,2697.519
2013-01-17,2711.887
2013-01-18,2715.789
2013-01-21,2717.442
2013-01-22,2725.38
2013-01-23,2729.064
2013-01-24,2728.361
2013-01-25,2746.224
2013-01-28,2739.395
2013-01-29,2748.516
2013-01-30,2747.692
2013-01-31,2740.527
2013-02-01,2766.868
2013-02-04,2734.902
2013-02-05,2746.014
2013-02-06,2752.818
2013-02-07,2743.476
2013-02-08,2762.278
2013-02-11,2747.749
2013-02-12,2759.263
2013-02-13,2761.339
2013-02-14,2760.695
2013-02-15,2754.641
2013-02-18,2756.376
2013-02-19,2777.008
2013-02-20,2759.9
2013-02-21,2727.186
2013-02-22,2747.132
2013-02-25,2726.245
2013-02-26,2721.225
2013-02-27,2745.151
2013-02-28,2758.244
2013-03-01,2753.178
2013-03-04,2760.017
2013-03-05,2790.036
2013-03-06,2791.332
2013-03-07,2798.298
2013-03-08,2802.869
2013-03-11,2814.636
2013-03-12,2810.8
2013-03-13,2808.132
2013-03-14,2826.682
2013-03-15,2836.056
2013-03-18,2811.038
2013-03-19,2802.917
2013-03-20,2817.199
2013-03-21,2799.958
2013-03-22,2811.378
2013-03-25,2803.893
2013-03-26,2816.772
2013-03-27,2814.773
2013-03-28,2829.628
2013-03-29,2829.99
2013-04-01,2814.173
2013-04-02,2828.413
2013-04-03,2814.672
2013-04-04,2804.403
2013-04-05,2795.238
2013-04-08,2813.511
2013-04-09,2819.754
2013-04-10,2855.927
2013-04-11,2879.735
2013-04-12,2868.202
2013-04-15,2815.703
2013-04-16,2832.935
2013-04-17,2795.591
2013-04-18,2777.042
2013-04-19,2792.424
2013-04-22,2800.958
2013-04-23,2831.586
2013-04-24,2842.809
2013-04-25,2861.533
2013-04-26,2859.387
2013-04-29,2879.54
2013-04-30,2896.432
2013-05-01,2880.954
2013-05-02,2888.253
2013-05-03,2913.875
2013-05-06,2914.515
2013-05-07,2932.232
2013-05-08,2959.084
2013-05-09,2948.231
2013-05-10,2952.859
2013-05-13,2956.243
2013-05-14,2971.778
2013-05-15,2979.123
2013-05-16,2972.466
2013-05-17,2979.836
2013-05-20,2988.201
2013-05-21,2992.245
2013-05-22,2976.163
2013-05-23,2938.54
2013-05-24,2940.016
2013-05-27,2932.745
2013-05-28,2946.21
2013-05-29,2929.239
2013-05-30,2934.601
2013-05-31,2899.063
2013-06-03,2894.518
2013-06-04,2895.015
2013-06-05,2851.691
2013-06-06,2860.516
2013-06-07,2892.863
2013-06-10,2899.593
2013-06-11,2880.638
2013-06-12,2871.206
2013-06-13,2880.955
2013-06-14,2882.122
2013-06-17,2905.903
2013-06-18,2918.53
2013-06-19,2906.23
2013-06-20,2804.867
2013-06-21,2796.955
2013-06-24,2756.461
2013-06-25,2778.448
2013-06-26,2804.726
2013-06-27,2826.346
2013-06-28,2822.699
2013-07-01,2848.914
2013-07-02,2852.123
2013-07-03,2847.296
2013-07-04,2861.857
2013-07-05,2864.121
2013-07-08,2877.431
2013-07-09,2897.759
2013-07-10,2909.683
2013-07-11,2957.443
2013-07-12,2961.6
2013-07-15,2963.863
2013-07-16,2962.121
2013-07-17,2968.412
2013-07-18,2979.557
2013-07-19,2983.714
2013-07-22,2995.076
2013-07-23,2987.287
2013-07-24,2986.758
2013-07-25,2988.689
2013-07-26,2984.877
2013-07-29,2970.107
2013-07-30,2977.731
2013-07-31,2973.792
2013-08-01,3012.318
2013-08-02,3033.726
2013-08-05,3030.867
2013-08-06,3027.896
2013-08-07,3007.874
2013-08-08,3021.598
2013-08-09,3017.728
2013-08-12,3012.667
2013-08-13,3022.103
2013-08-14,3022.464
2013-08-15,2983.616
2013-08-16,2986.062
2013-08-19,2977.884
2013-08-20,2978.231
2013-08-21,2959.987
2013-08-22,2976.253
2013-08-23,2992.661
2013-08-26,2990.075
2013-08-27,2949.333
2013-08-28,2938.344
2013-08-29,2942.494
2013-08-30,2925.183
2013-09-02,2942.626
2013-09-03,2957.546
2013-09-04,2978.451
2013-09-05,2979.28
2013-09-06,2988.04
2013-09-09,3016.342
2013-09-10,3040.281
2013-09-11,3052.169
2013-09-12,3047.775
2013-09-13,3048.399
2013-09-16,3071.63
2013-09-17,3073.752
2013-09-18,3104.657
2013-09-19,3132.382
2013-09-20,3115.651
2013-09-23,3105.111
2013-09-24,3100.886
2013-09-25,3093.387
2013-09-26,3106.193
2013-09-27,3103.699
2013-09-30,3082.654
2013-10-01,3102.797
2013-10-02,3094.342
2013-10-03,3077.51
2013-10-04,3084.499
2013-10-07,3060.873
2013-10-08,3030.206
2013-10-09,3018.729
2013-10-10,3070.028
2013-10-11,3093.408
2013-10-14,3104.211
2013-10-15,3094.123
2013-10-16,3117.068
2013-10-17,3146.703
2013-10-18,3176.502
2013-10-21,3180.492
2013-10-22,3202.821
2013-10-23,3188.953
2013-10-24,3204.199
2013-10-25,3201.383
2013-10-28,3206.133
2013-10-29,3209.759
2013-10-30,3204.897
2013-10-31,3189.289
2013-11-01,3179.081
2013-11-04,3188.103
2013-11-05,3181.474
2013-11-06,3192.159
2013-11-07,3152.518
2013-11-08,3167.987
2013-11-11,3178.2
2013-11-12,3176.013
2013-11-13,3184.716
2013-11-14,3209.745
2013-11-15,3226.716
2013-11-18,3224.655
2013-11-19,3212.548
2013-11-20,3202.548
2013-11-21,3213.219
2013-11-22,3229.013
2013-11-25,3232.713
2013-11-26,3234.27
2013-11-27,3241.733
2013-11-28,3250.363
2013-11-29,3251.939
2013-12-02,3237.667
2013-12-03,3222.956
2013-12-04,3205.602
2013-12-05,3201.638
2013-12-06,3224.603
2013-12-09,3234.018
2013-12-10,3227.877
2013-12-11,3202.454
2013-12-12,3179.175
2013-12-13,3179.813
2013-12-16,3198.833
2013-12-17,3189.522
2013-12-18,3230.207
2013-12-19,3239.01
2013-12-20,3257.888
2013-12-23,3282.445
2013-12-24,3284.8
2013-12-25,3285.25
2013-12-26,3298.022
2013-12-27,3312.838
2013-12-30,3317.535
2013-12-31,3328.786
2014-01-01,3328.85
2014-01-02,3299.992
2014-01-03,3299.579
2014-01-06,3286.237
2014-01-07,3299.715
2014-01-08,3309.994
2014-01-09,3301.484
2014-01-10,3319.515
2014-01-13,3297.318
2014-01-14,3313.291
2014-01-15,3327.457
2014-01-16,3326.247
2014-01-17,3321.478
2014-01-20,3321.551
2014-01-21,3332.283
2014-01-22,3339.335
2014-01-23,3315.76
2014-01-24,3247.084
2014-01-27,3217.082
2014-01-28,3228.712
2014-01-29,3208.982
2014-01-30,3220.484
2014-01-31,3204.516
2014-02-03,3152.175
2014-02-04,3152.282
2014-02-05,3158.097
2014-02-06,3201.454
2014-02-07,3242.377
2014-02-10,3254.787
2014-02-11,3288.544
2014-02-12,3295.344
2014-02-13,3306.938
2014-02-14,3318.109
2014-02-17,3325.024
2014-02-18,3341.942
2014-02-19,3328.984
2014-02-20,3329.076
2014-02-21,3336.62
2014-02-24,3357.221
2014-02-25,3362.973
2014-02-26,3355.552
2014-02-27,3365.284
2014-02-28,3376.712
2014-03-03,3335.314
2014-03-04,3382.609
2014-03-05,3386.805
2014-03-06,3401.386
2014-03-07,3390.715
2014-03-10,3381.302
2014-03-11,3372.756
2014-03-12,3359.374
2014-03-13,3327.96
2014-03-14,3305.576
2014-03-17,3331.722
2014-03-18,3356.03
2014-03-19,3341.405
2014-03-20,3330.129
2014-03-21,3322.371
2014-03-24,3302.629
2014-03-25,3316.786
2014-03-26,3310.319
2014-03-27,3309.234
2014-03-28,3322.036
2014-03-31,3345.037
2014-04-01,3370.978
2014-04-02,3379.608
2014-04-03,3371.556
2014-04-04,3344.425
2014-04-07,3305.744
2014-04-08,3315.551
2014-04-09,3344.161
2014-04-10,3299.888
2014-04-11,3259.607
2014-04-14,3272.918
2014-04-15,3277.947
2014-04-16,3317.49
2014-04-17,3326.677
2014-04-18,3328.754
2014-04-21,3334.335
2014-04-22,3357.505
2014-04-23,3349.469
2014-04-24,3356.383
2014-04-25,3329.513
2014-04-28,3326.95
2014-04-29,3346.011
2014-04-30,3358.329
2014-05-01,3370.198
2014-05-02,3369.464
2014-05-05,3374.97
2014-05-06,3360.194
2014-05-07,3353.199
2014-05-08,3356.451
2014-05-09,3354.369
2014-05-12,3382.499
2014-05-13,3389.254
2014-05-14,3382.733
2014-05-15,3357.42
2014-05-16,3363.645
