Date,WORLD GROWTH Standard (Large+Mid Cap)
2005-06-15,2149.065
2005-06-16,2157.299
2005-06-17,2172.41
2005-06-20,2167.427
2005-06-21,2170.991
2005-06-22,2171.992
2005-06-23,2155.431
2005-06-24,2140.751
2005-06-27,2135.227
2005-06-28,2149.045
2005-06-29,2148.816
2005-06-30,2140.334
2005-07-01,2136.878
2005-07-04,2135.665
2005-07-05,2145.715
2005-07-06,2143.594
2005-07-07,2136.434
2005-07-08,2159.037
2005-07-11,2181.465
2005-07-12,2193.659
2005-07-13,2187.758
2005-07-14,2195.307
2005-07-15,2192.725
2005-07-18,2188.347
2005-07-19,2196.257
2005-07-20,2203.998
2005-07-21,2209.761
2005-07-22,2213.986
2005-07-25,2206.05
2005-07-26,2205.82
2005-07-27,2217.535
2005-07-28,2232.23
2005-07-29,2229.205
2005-08-01,2238.45
2005-08-02,2255.379
2005-08-03,2262.846
2005-08-04,2252.591
2005-08-05,2235.421
2005-08-08,2238.234
2005-08-09,2250.442
2005-08-10,2261.408
2005-08-11,2277.373
2005-08-12,2270.352
2005-08-15,2270.35
2005-08-16,2251.558
2005-08-17,2248.282
2005-08-18,2235.138
2005-08-19,2240.828
2005-08-22,2255.491
2005-08-23,2246.358
2005-08-24,2238.919
2005-08-25,2238.214
2005-08-26,2230.317
2005-08-29,2231.929
2005-08-30,2225.486
2005-08-31,2249.665
2005-09-01,2269.145
2005-09-02,2270.056
2005-09-05,2274.681
2005-09-06,2291.898
2005-09-07,2295.883
2005-09-08,2286.434
2005-09-09,2304.898
2005-09-12,2302.152
2005-09-13,2286.468
2005-09-14,2285.638
2005-09-15,2281.773
2005-09-16,2291.206
2005-09-19,2283.148
2005-09-20,2277.764
2005-09-21,2265.327
2005-09-22,2261.97
2005-09-23,2260.25
2005-09-26,2271.185
2005-09-27,2263.017
2005-09-28,2273.801
2005-09-29,2289.514
2005-09-30,2299.702
2005-10-03,2293.656
2005-10-04,2290.126
2005-10-05,2261.349
2005-10-06,2246.583
2005-10-07,2246.854
2005-10-10,2238.204
2005-10-11,2238.579
2005-10-12,2226.684
2005-10-13,2213.042
2005-10-14,2232.088
2005-10-17,2230.205
2005-10-18,2210.15
2005-10-19,2219.289
2005-10-20,2205.447
2005-10-21,2208.758
2005-10-24,2230.569
2005-10-25,2236.914
2005-10-26,2229.941
2005-10-27,2212.595
2005-10-28,2226.578
2005-10-31,2251.046
2005-11-01,2252.946
2005-11-02,2276.407
2005-11-03,2291.367
2005-11-04,2283.008
2005-11-07,2288.434
2005-11-08,2283.411
2005-11-09,2278.98
2005-11-10,2287.753
2005-11-11,2297.143
2005-11-14,2292.827
2005-11-15,2281.535
2005-11-16,2283.345
2005-11-17,2309.352
2005-11-18,2316.752
2005-11-21,2328.072
2005-11-22,2332.566
2005-11-23,2345.21
2005-11-24,2343.996
2005-11-25,2345.725
2005-11-28,2335.101
2005-11-29,2332.967
2005-11-30,2324.698
2005-12-01,2352.536
2005-12-02,2364.69
2005-12-05,2362.55
2005-12-06,2368.772
2005-12-07,2362.423
2005-12-08,2363.999
2005-12-09,2373.431
2005-12-12,2389.622
2005-12-13,2394.317
2005-12-14,2403.025
2005-12-15,2392.314
2005-12-16,2395.566
2005-12-19,2384.806
2005-12-20,2383.661
2005-12-21,2389.762
2005-12-22,2398.465
2005-12-23,2400.781
2005-12-26,2403.765
2005-12-27,2388.415
2005-12-28,2397.299
2005-12-29,2393.591
2005-12-30,2375.733
2006-01-02,2378.276
2006-01-03,2420.029
2006-01-04,2448.862
2006-01-05,2448.564
2006-01-06,2474.662
2006-01-09,2477.666
2006-01-10,2467.717
2006-01-11,2480.36
2006-01-12,2473.398
2006-01-13,2473.122
2006-01-16,2475.72
2006-01-17,2452.937
2006-01-18,2432.335
2006-01-19,2456.46
2006-01-20,2427.204
2006-01-23,2433.756
2006-01-24,2442.349
2006-01-25,2443.707
2006-01-26,2460.897
2006-01-27,2482.522
2006-01-30,2483.169
2006-01-31,2485.533
2006-02-01,2487.161
2006-02-02,2469.446
2006-02-03,2455.072
2006-02-06,2454.863
2006-02-07,2436.664
2006-02-08,2434.01
2006-02-09,2440.757
2006-02-10,2434.587
2006-02-13,2418.636
2006-02-14,2434.403
2006-02-15,2439.652
2006-02-16,2453.732
2006-02-17,2446.816
2006-02-20,2447.11
2006-02-21,2447.615
2006-02-22,2455.475
2006-02-23,2462.462
2006-02-24,2465.984
2006-02-27,2480.177
2006-02-28,2460.694
2006-03-01,2477.353
2006-03-02,2476.168
2006-03-03,2471.638
2006-03-06,2464.221
2006-03-07,2442.377
2006-03-08,2438.464
2006-03-09,2445.749
2006-03-10,2453.631
2006-03-13,2471.754
2006-03-14,2494.449
2006-03-15,2504.693
2006-03-16,2507.836
2006-03-17,2516.499
2006-03-20,2520.671
2006-03-21,2504.958
2006-03-22,2513.444
2006-03-23,2501.581
2006-03-24,2512.851
2006-03-27,2510.491
2006-03-28,2504.71
2006-03-29,2514.312
2006-03-30,2536.922
2006-03-31,2522.8
2006-04-03,2539.075
2006-04-04,2551.206
2006-04-05,2562.76
2006-04-06,2570.391
2006-04-07,2548.649
2006-04-10,2549.989
2006-04-11,2530.966
2006-04-12,2523.588
2006-04-13,2528.989
2006-04-14,2529.188
2006-04-17,2534.609
2006-04-18,2561.75
2006-04-19,2580.434
2006-04-20,2578.03
2006-04-21,2585.503
2006-04-24,2576.938
2006-04-25,2574.976
2006-04-26,2583.609
2006-04-27,2591.114
2006-04-28,2581.887
2006-05-01,2586.542
2006-05-02,2604.171
2006-05-03,2588.468
2006-05-04,2602.577
2006-05-05,2630.687
2006-05-08,2636.704
2006-05-09,2644.461
2006-05-10,2637.506
2006-05-11,2616.31
2006-05-12,2585.084
2006-05-15,2564.045
2006-05-16,2555.217
2006-05-17,2515.334
2006-05-18,2494.624
2006-05-19,2486.659
2006-05-22,2458.432
2006-05-23,2469.182
2006-05-24,2456.046
2006-05-25,2481.743
2006-05-26,2505.278
2006-05-29,2510.56
2006-05-30,2481.356
2006-05-31,2484.094
2006-06-01,2502.214
2006-06-02,2521.333
2006-06-05,2487.845
2006-06-06,2447.4
2006-06-07,2428.868
2006-06-08,2384.567
2006-06-09,2398.606
2006-06-12,2367.164
2006-06-13,2321.195
2006-06-14,2338.918
2006-06-15,2394.258
2006-06-16,2397.019
2006-06-19,2377.908
2006-06-20,2378.883
2006-06-21,2402.729
2006-06-22,2400.54
2006-06-23,2400.557
2006-06-26,2405.709
2006-06-27,2390.655
2006-06-28,2387.327
2006-06-29,2440.243
2006-06-30,2480.473
2006-07-03,2496.088
2006-07-04,2500.778
2006-07-05,2464.438
2006-07-06,2472.284
2006-07-07,2466.613
2006-07-10,2464.987
2006-07-11,2463.253
2006-07-12,2439.87
2006-07-13,2408.338
2006-07-14,2377.802
2006-07-17,2359.905
2006-07-18,2347.049
2006-07-19,2391.961
2006-07-20,2393.662
2006-07-21,2373.467
2006-07-24,2404.141
2006-07-25,2420.918
2006-07-26,2417.308
2006-07-27,2431.776
2006-07-28,2459.404
2006-07-31,2460.651
2006-08-01,2441.239
2006-08-02,2466.557
2006-08-03,2458.065
2006-08-04,2470.79
2006-08-07,2447.815
2006-08-08,2445.3
2006-08-09,2452.801
2006-08-10,2446.594
2006-08-11,2438.526
2006-08-14,2447.891
2006-08-15,2480.415
2006-08-16,2511.464
2006-08-17,2517.636
2006-08-18,2516.879
2006-08-21,2515.162
2006-08-22,2514.08
2006-08-23,2501.035
2006-08-24,2498.854
2006-08-25,2494.359
2006-08-28,2503.675
2006-08-29,2511.777
2006-08-30,2525.319
2006-08-31,2526.53
2006-09-01,2539.542
2006-09-04,2554.015
2006-09-05,2551.54
2006-09-06,2517.661
2006-09-07,2492.763
2006-09-08,2494.9
2006-09-11,2481.758
2006-09-12,2505.206
2006-09-13,2512.742
2006-09-14,2516.339
2006-09-15,2513.247
2006-09-18,2519.483
2006-09-19,2512.572
2006-09-20,2521.195
2006-09-21,2521.391
2006-09-22,2508.375
2006-09-25,2512.501
2006-09-26,2528.909
2006-09-27,2548.49
2006-09-28,2554.205
2006-09-29,2549.274
2006-10-02,2548.671
2006-10-03,2541.847
2006-10-04,2556.815
2006-10-05,2577.255
2006-10-06,2562.791
2006-10-09,2567.648
2006-10-10,2571.24
2006-10-11,2564.235
2006-10-12,2584.102
2006-10-13,2591.379
2006-10-16,2607.654
2006-10-17,2593.844
2006-10-18,2599.518
2006-10-19,2611.213
2006-10-20,2615.747
2006-10-23,2626.674
2006-10-24,2627.908
2006-10-25,2640.232
2006-10-26,2657.656
2006-10-27,2643.263
2006-10-30,2636.352
2006-10-31,2640.361
2006-11-01,2631.539
2006-11-02,2627.892
2006-11-03,2622.827
2006-11-06,2648.592
2006-11-07,2665.929
2006-11-08,2656.812
2006-11-09,2647.915
2006-11-10,2653.665
2006-11-13,2649.41
2006-11-14,2665.441
2006-11-15,2677.046
2006-11-16,2678.319
2006-11-17,2670.825
2006-11-20,2664.51
2006-11-21,2673.21
2006-11-22,2696.935
2006-11-23,2698.274
2006-11-24,2695.659
2006-11-27,2663.434
2006-11-28,2666.632
2006-11-29,2698.628
2006-11-30,2707.717
2006-12-01,2703.092
2006-12-04,2724.837
2006-12-05,2734.456
2006-12-06,2737.174
2006-12-07,2735.265
2006-12-08,2736.993
2006-12-11,2732.173
2006-12-12,2732.37
2006-12-13,2738.485
2006-12-14,2756.051
2006-12-15,2754.285
2006-12-18,2744.833
2006-12-19,2742.262
2006-12-20,2747.318
2006-12-21,2737.022
2006-12-22,2723.885
2006-12-25,2723.066
2006-12-26,2726.071
2006-12-27,2746.331
2006-12-28,2746.862
2006-12-29,2743.448
2007-01-01,2743.448
2007-01-02,2763.418
2007-01-03,2751.415
2007-01-04,2746.999
2007-01-05,2722.475
2007-01-08,2727.207
2007-01-09,2731.825
2007-01-10,2723.804
2007-01-11,2747.19
2007-01-12,2771.282
2007-01-15,2782.052
2007-01-16,2776.723
2007-01-17,2778.281
2007-01-18,2767.362
2007-01-19,2776.548
2007-01-22,2767.925
2007-01-23,2778.926
2007-01-24,2797.203
2007-01-25,2778.722
2007-01-26,2762.112
2007-01-29,2765.359
2007-01-30,2778.708
2007-01-31,2787.138
2007-02-01,2811.303
2007-02-02,2814.642
2007-02-05,2806.905
2007-02-06,2813.511
2007-02-07,2825.853
2007-02-08,2816.919
2007-02-09,2809.424
2007-02-12,2794.009
2007-02-13,2812.693
2007-02-14,2848.928
2007-02-15,2862.133
2007-02-16,2857.888
2007-02-19,2863.378
2007-02-20,2864.642
2007-02-21,2856.058
2007-02-22,2860.904
2007-02-23,2867.16
2007-02-26,2867.285
2007-02-27,2790.294
2007-02-28,2770.205
2007-03-01,2752.295
2007-03-02,2730.802
2007-03-05,2688.272
2007-03-06,2726.172
2007-03-07,2733.468
2007-03-08,2757.028
2007-03-09,2760.982
2007-03-12,2773.153
2007-03-13,2735.831
2007-03-14,2715.197
2007-03-15,2743.685
2007-03-16,2744.796
2007-03-19,2775.135
2007-03-20,2793.373
2007-03-21,2823.357
2007-03-22,2844.244
2007-03-23,2845.096
2007-03-26,2842.663
2007-03-27,2830.055
2007-03-28,2815.091
2007-03-29,2823.962
2007-03-30,2824.499
2007-04-02,2831.755
2007-04-03,2861.383
2007-04-04,2876.656
2007-04-05,2886.001
2007-04-06,2885.558
2007-04-09,2883.285
2007-04-10,2900.282
2007-04-11,2888.327
2007-04-12,2898.303
2007-04-13,2907.821
2007-04-16,2939.917
2007-04-17,2945.946
2007-04-18,2944.506
2007-04-19,2934.79
2007-04-20,2958.382
2007-04-23,2954.805
2007-04-24,2950.098
2007-04-25,2969.436
2007-04-26,2966.533
2007-04-27,2963.839
2007-04-30,2949.614
2007-05-01,2945.031
2007-05-02,2966.796
2007-05-03,2972.704
2007-05-04,2990.317
2007-05-07,3004.415
2007-05-08,2988.525
2007-05-09,3002.657
2007-05-10,2969.519
2007-05-11,2984.924
2007-05-14,2981.925
2007-05-15,2980.335
2007-05-16,2990.371
2007-05-17,2985.599
2007-05-18,3003.29
2007-05-21,3005.658
2007-05-22,3011.323
2007-05-23,3022.082
2007-05-24,2993.137
2007-05-25,2999.473
2007-05-28,3002.333
2007-05-29,3012.082
2007-05-30,3019.203
2007-05-31,3037.775
2007-06-01,3052.688
2007-06-04,3063.656
2007-06-05,3054.077
2007-06-06,3020.572
2007-06-07,2976.966
2007-06-08,2979.432
2007-06-11,2989.435
2007-06-12,2967.19
2007-06-13,2989.725
2007-06-14,3018.5
2007-06-15,3050.483
2007-06-18,3052.14
2007-06-19,3050.407
2007-06-20,3037.562
2007-06-21,3037.992
2007-06-22,3018.304
2007-06-25,3007.33
2007-06-26,2995.916
2007-06-27,2999.695
2007-06-28,3014.43
2007-06-29,3025.906
2007-07-02,3053.795
2007-07-03,3068.828
2007-07-04,3076.426
2007-07-05,3077.108
2007-07-06,3090.942
2007-07-09,3099.789
2007-07-10,3078.924
2007-07-11,3086.185
2007-07-12,3125.185
2007-07-13,3139.396
2007-07-16,3136.685
2007-07-17,3133.527
2007-07-18,3119.918
2007-07-19,3145.81
2007-07-20,3126.109
2007-07-23,3131.367
2007-07-24,3093.452
2007-07-25,3075.656
2007-07-26,3011.684
2007-07-27,2967.807
2007-07-30,2989.499
2007-07-31,2989.478
2007-08-01,2969.975
2007-08-02,2989.415
2007-08-03,2953.236
2007-08-06,2969.206
2007-08-07,2979.366
2007-08-08,3031.968
2007-08-09,2975.407
2007-08-10,2932.954
2007-08-13,2947.601
2007-08-14,2904.769
2007-08-15,2856.939
2007-08-16,2803.09
2007-08-17,2836.943
2007-08-20,2860.6
2007-08-21,2874.345
2007-08-22,2914.418
2007-08-23,2931.893
2007-08-24,2960.53
2007-08-27,2955.094
2007-08-28,2907.02
2007-08-29,2940.28
2007-08-30,2953.568
2007-08-31,2997.354
2007-09-03,2998.061
2007-09-04,3017.53
2007-09-05,2988.577
2007-09-06,3005.771
2007-09-07,2965.867
2007-09-10,2947.625
2007-09-11,2991.51
2007-09-12,2999.0
2007-09-13,3012.936
2007-09-14,3009.561
2007-09-17,2985.76
2007-09-18,3031.506
2007-09-19,3088.193
2007-09-20,3093.624
2007-09-21,3104.213
2007-09-24,3108.952
2007-09-25,3109.476
2007-09-26,3123.685
2007-09-27,3152.939
2007-09-28,3161.226
2007-10-01,3187.729
2007-10-02,3188.378
2007-10-03,3181.591
2007-10-04,3179.902
2007-10-05,3212.864
2007-10-08,3200.571
2007-10-09,3224.577
2007-10-10,3239.522
2007-10-11,3248.055
2007-10-12,3251.158
2007-10-15,3230.935
2007-10-16,3199.469
2007-10-17,3216.903
2007-10-18,3229.255
2007-10-19,3171.765
2007-10-22,3146.26
2007-10-23,3189.86
2007-10-24,3179.177
2007-10-25,3195.465
2007-10-26,3237.362
2007-10-29,3263.975
2007-10-30,3247.366
2007-10-31,3285.58
2007-11-01,3243.076
2007-11-02,3243.52
2007-11-05,3220.219
2007-11-06,3255.732
2007-11-07,3222.745
2007-11-08,3201.82
2007-11-09,3150.734
2007-11-12,3097.277
2007-11-13,3144.794
2007-11-14,3158.323
2007-11-15,3117.927
2007-11-16,3115.952
2007-11-19,3068.161
2007-11-20,3101.382
2007-11-21,3048.052
2007-11-22,3060.256
2007-11-23,3098.751
2007-11-26,3080.125
2007-11-27,3091.811
2007-11-28,3151.311
2007-11-29,3173.113
2007-11-30,3181.16
2007-12-03,3167.356
2007-12-04,3149.554
2007-12-05,3182.026
2007-12-06,3206.72
2007-12-07,3219.866
2007-12-10,3239.454
2007-12-11,3200.113
2007-12-12,3209.521
2007-12-13,3170.292
2007-12-14,3134.378
2007-12-17,3072.276
2007-12-18,3077.673
2007-12-19,3072.56
2007-12-20,3088.207
2007-12-21,3139.682
2007-12-24,3157.736
2007-12-25,3164.576
2007-12-26,3177.492
2007-12-27,3161.66
2007-12-28,3171.577
2007-12-31,3158.267
2008-01-01,3158.267
2008-01-02,3137.002
2008-01-03,3132.795
2008-01-04,3056.31
2008-01-07,3033.998
2008-01-08,3019.018
2008-01-09,3024.388
2008-01-10,3023.343
2008-01-11,2985.184
2008-01-14,3019.824
2008-01-15,2946.803
2008-01-16,2886.742
2008-01-17,2852.114
2008-01-18,2845.106
2008-01-21,2762.908
2008-01-22,2748.438
2008-01-23,2747.896
2008-01-24,2837.93
2008-01-25,2842.363
2008-01-28,2842.158
2008-01-29,2868.536
2008-01-30,2852.495
2008-01-31,2889.041
2008-02-01,2934.263
2008-02-04,2930.115
2008-02-05,2838.918
2008-02-06,2815.572
2008-02-07,2795.892
2008-02-08,2803.186
2008-02-11,2814.636
2008-02-12,2857.18
2008-02-13,2877.176
2008-02-14,2882.679
2008-02-15,2867.516
2008-02-18,2879.765
2008-02-19,2895.661
2008-02-20,2880.898
2008-02-21,2891.584
2008-02-22,2893.529
2008-02-25,2937.003
2008-02-26,2967.922
2008-02-27,2993.283
2008-02-28,2974.921
2008-02-29,2918.235
2008-03-03,2893.095
2008-03-04,2879.966
2008-03-05,2909.911
2008-03-06,2890.499
2008-03-07,2850.838
2008-03-10,2802.966
2008-03-11,2849.152
2008-03-12,2870.653
2008-03-13,2874.294
2008-03-14,2840.2
2008-03-17,2776.309
2008-03-18,2857.353
2008-03-19,2802.731
2008-03-20,2796.826
2008-03-21,2800.674
2008-03-24,2827.92
2008-03-25,2892.267
2008-03-26,2898.105
2008-03-27,2889.318
2008-03-28,2877.505
2008-03-31,2883.125
2008-04-01,2934.823
2008-04-02,2957.617
2008-04-03,2970.711
2008-04-04,2992.942
2008-04-07,3004.782
2008-04-08,2981.842
2008-04-09,2966.057
2008-04-10,2978.929
2008-04-11,2942.598
2008-04-14,2926.781
2008-04-15,2938.368
2008-04-16,3011.839
2008-04-17,2999.266
2008-04-18,3035.53
2008-04-21,3062.422
2008-04-22,3041.367
2008-04-23,3053.401
2008-04-24,3040.788
2008-04-25,3064.817
2008-04-28,3068.034
2008-04-29,3046.103
2008-04-30,3044.544
2008-05-01,3062.691
2008-05-02,3088.102
2008-05-05,3092.32
2008-05-06,3113.521
2008-05-07,3089.23
2008-05-08,3108.155
2008-05-09,3084.834
2008-05-12,3110.956
2008-05-13,3117.01
2008-05-14,3125.887
2008-05-15,3161.071
2008-05-16,3184.31
2008-05-19,3197.735
2008-05-20,3172.588
2008-05-21,3141.666
2008-05-22,3144.584
2008-05-23,3113.023
2008-05-26,3103.066
2008-05-27,3110.821
2008-05-28,3122.281
2008-05-29,3132.418
2008-05-30,3145.907
2008-06-02,3132.859
2008-06-03,3123.012
2008-06-04,3119.32
2008-06-05,3145.183
2008-06-06,3108.124
2008-06-09,3100.196
2008-06-10,3055.648
2008-06-11,3024.146
2008-06-12,3011.874
2008-06-13,3039.344
2008-06-16,3059.208
2008-06-17,3065.271
2008-06-18,3048.558
2008-06-19,3042.795
2008-06-20,3000.529
2008-06-23,2995.152
2008-06-24,2979.334
2008-06-25,2989.253
2008-06-26,2941.213
2008-06-27,2934.108
2008-06-30,2942.673
2008-07-01,2923.786
2008-07-02,2875.015
2008-07-03,2862.579
2008-07-04,2853.225
2008-07-07,2856.604
2008-07-08,2851.927
2008-07-09,2843.959
2008-07-10,2843.753
2008-07-11,2822.138
2008-07-14,2827.637
2008-07-15,2801.679
2008-07-16,2819.689
2008-07-17,2852.286
2008-07-18,2841.06
2008-07-21,2857.967
2008-07-22,2867.716
2008-07-23,2868.45
2008-07-24,2825.257
2008-07-25,2830.139
2008-07-28,2810.428
2008-07-29,2823.638
2008-07-30,2868.486
2008-07-31,2852.071
2008-08-01,2813.048
2008-08-04,2782.87
2008-08-05,2813.446
2008-08-06,2837.67
2008-08-07,2810.711
2008-08-08,2815.973
2008-08-11,2830.952
2008-08-12,2812.876
2008-08-13,2797.006
2008-08-14,2809.679
2008-08-15,2796.254
2008-08-18,2783.753
2008-08-19,2751.439
2008-08-20,2771.603
2008-08-21,2786.266
2008-08-22,2801.796
2008-08-25,2774.315
2008-08-26,2770.735
2008-08-27,2788.618
2008-08-28,2812.62
2008-08-29,2801.876
2008-09-01,2782.74
2008-09-02,2754.234
2008-09-03,2717.473
2008-09-04,2644.532
2008-09-05,2614.286
2008-09-08,2652.107
2008-09-09,2583.465
2008-09-10,2587.467
2008-09-11,2593.312
2008-09-12,2642.856
2008-09-15,2567.02
2008-09-16,2549.116
2008-09-17,2480.714
2008-09-18,2525.454
2008-09-19,2635.954
2008-09-22,2601.283
2008-09-23,2569.595
2008-09-24,2557.302
2008-09-25,2582.959
2008-09-26,2553.511
2008-09-29,2385.506
2008-09-30,2418.432
2008-10-01,2405.432
2008-10-02,2299.805
2008-10-03,2291.132
2008-10-06,2157.531
2008-10-07,2103.222
2008-10-08,2039.624
2008-10-09,1966.296
2008-10-10,1870.794
2008-10-13,2053.813
2008-10-14,2080.159
2008-10-15,1929.693
2008-10-16,1905.896
2008-10-17,1935.731
2008-10-20,2007.353
2008-10-21,1966.466
2008-10-22,1842.871
2008-10-23,1829.731
2008-10-24,1758.571
2008-10-27,1691.308
2008-10-28,1815.573
2008-10-29,1876.122
2008-10-30,1936.743
2008-10-31,1949.993
2008-11-03,1956.369
2008-11-04,2043.419
2008-11-05,1996.201
2008-11-06,1881.377
2008-11-07,1909.724
2008-11-10,1918.129
2008-11-11,1845.462
2008-11-12,1773.691
2008-11-13,1819.407
2008-11-14,1785.811
2008-11-17,1743.963
2008-11-18,1748.577
2008-11-19,1675.683
2008-11-20,1576.519
2008-11-21,1626.219
2008-11-24,1729.169
2008-11-25,1746.347
2008-11-26,1774.032
2008-11-27,1789.063
2008-11-28,1801.817
2008-12-01,1686.181
2008-12-02,1708.197
2008-12-03,1734.671
2008-12-04,1704.156
2008-12-05,1710.542
2008-12-08,1794.27
2008-12-09,1783.965
2008-12-10,1806.008
2008-12-11,1795.698
2008-12-12,1784.38
2008-12-15,1802.595
2008-12-16,1849.981
2008-12-17,1879.204
2008-12-18,1868.5
2008-12-19,1843.705
2008-12-22,1816.294
2008-12-23,1808.564
2008-12-24,1808.259
2008-12-25,1809.933
2008-12-26,1817.112
2008-12-29,1831.566
2008-12-30,1859.461
2008-12-31,1866.461
2009-01-01,1866.461
2009-01-02,1918.293
2009-01-05,1924.183
2009-01-06,1932.816
2009-01-07,1914.666
2009-01-08,1914.054
2009-01-09,1881.176
2009-01-12,1841.912
2009-01-13,1818.796
2009-01-14,1768.62
2009-01-15,1761.766
2009-01-16,1791.116
2009-01-19,1783.127
2009-01-20,1716.364
2009-01-21,1744.694
2009-01-22,1732.883
2009-01-23,1724.717
2009-01-26,1756.402
2009-01-27,1780.72
2009-01-28,1818.977
2009-01-29,1784.921
2009-01-30,1749.478
2009-02-02,1730.221
2009-02-03,1764.872
2009-02-04,1775.156
2009-02-05,1789.85
2009-02-06,1822.536
2009-02-09,1830.45
2009-02-10,1778.309
2009-02-11,1773.836
2009-02-12,1764.426
2009-02-13,1767.657
2009-02-16,1758.109
2009-02-17,1696.868
2009-02-18,1689.264
2009-02-19,1688.309
2009-02-20,1659.221
2009-02-23,1626.419
2009-02-24,1641.494
2009-02-25,1630.174
2009-02-26,1620.609
2009-02-27,1605.397
2009-03-02,1532.655
2009-03-03,1518.834
2009-03-04,1557.753
2009-03-05,1521.997
2009-03-06,1517.081
2009-03-09,1496.808
2009-03-10,1564.745
2009-03-11,1578.68
2009-03-12,1602.232
2009-03-13,1623.202
2009-03-16,1636.699
2009-03-17,1662.35
2009-03-18,1673.344
2009-03-19,1705.928
2009-03-20,1685.184
2009-03-23,1758.351
2009-03-24,1751.242
2009-03-25,1758.251
2009-03-26,1787.807
2009-03-27,1751.159
2009-03-30,1696.795
2009-03-31,1719.524
2009-04-01,1737.44
2009-04-02,1805.298
2009-04-03,1802.695
2009-04-06,1790.339
2009-04-07,1760.857
2009-04-08,1769.242
2009-04-09,1807.887
2009-04-10,1807.64
2009-04-13,1812.625
2009-04-14,1805.611
2009-04-15,1804.836
2009-04-16,1831.361
2009-04-17,1835.97
2009-04-20,1783.082
2009-04-21,1797.117
2009-04-22,1799.194
2009-04-23,1811.351
2009-04-24,1849.889
2009-04-27,1841.796
2009-04-28,1824.077
2009-04-29,1862.184
2009-04-30,1874.452
2009-05-01,1880.353
2009-05-04,1926.24
2009-05-05,1927.031
2009-05-06,1942.663
2009-05-07,1942.068
2009-05-08,1970.151
2009-05-11,1961.178
2009-05-12,1963.402
2009-05-13,1929.494
2009-05-14,1930.596
2009-05-15,1934.417
2009-05-18,1962.002
2009-05-19,1985.856
2009-05-20,2002.998
2009-05-21,1971.032
2009-05-22,1977.875
2009-05-25,1982.02
2009-05-26,2013.471
2009-05-27,2003.167
2009-05-28,2007.21
2009-05-29,2037.822
2009-06-01,2087.093
2009-06-02,2101.789
2009-06-03,2072.941
2009-06-04,2074.392
2009-06-05,2069.078
2009-06-08,2053.441
2009-06-09,2071.11
2009-06-10,2081.13
2009-06-11,2097.441
2009-06-12,2091.339
2009-06-15,2040.842
2009-06-16,2025.444
2009-06-17,2016.177
2009-06-18,2024.373
2009-06-19,2037.938
2009-06-22,1989.226
2009-06-23,1988.891
2009-06-24,2015.851
2009-06-25,2031.397
2009-06-26,2045.347
2009-06-29,2055.775
2009-06-30,2042.629
2009-07-01,2060.796
2009-07-02,2013.727
2009-07-03,2010.542
2009-07-06,1998.251
2009-07-07,1975.988
2009-07-08,1964.952
2009-07-09,1976.314
2009-07-10,1967.671
2009-07-13,1988.036
2009-07-14,2008.722
2009-07-15,2060.869
2009-07-16,2080.485
2009-07-17,2089.672
2009-07-20,2115.204
2009-07-21,2135.175
2009-07-22,2137.588
2009-07-23,2173.561
2009-07-24,2175.378
2009-07-27,2178.703
2009-07-28,2173.39
2009-07-29,2164.056
2009-07-30,2191.824
2009-07-31,2202.575
2009-08-03,2240.775
2009-08-04,2238.508
2009-08-05,2220.969
2009-08-06,2213.216
2009-08-07,2216.302
2009-08-10,2207.999
2009-08-11,2193.583
2009-08-12,2210.298
2009-08-13,2233.796
2009-08-14,2218.988
2009-08-17,2160.576
2009-08-18,2183.168
2009-08-19,2194.484
2009-08-20,2218.761
2009-08-21,2250.209
2009-08-24,2261.924
2009-08-25,2263.317
2009-08-26,2256.256
2009-08-27,2252.601
2009-08-28,2269.456
2009-08-31,2252.977
2009-09-01,2223.584
2009-09-02,2214.041
2009-09-03,2223.932
2009-09-04,2246.314
2009-09-07,2267.27
2009-09-08,2297.265
2009-09-09,2311.085
2009-09-10,2330.95
2009-09-11,2344.423
2009-09-14,2340.068
2009-09-15,2342.018
2009-09-16,2375.229
2009-09-17,2382.929
2009-09-18,2374.922
2009-09-21,2361.892
2009-09-22,2384.687
2009-09-23,2374.837
2009-09-24,2347.402
2009-09-25,2332.844
2009-09-28,2352.14
2009-09-29,2349.081
2009-09-30,2355.665
2009-10-01,2307.217
2009-10-02,2283.305
2009-10-05,2298.061
2009-10-06,2343.69
2009-10-07,2347.237
2009-10-08,2378.291
2009-10-09,2383.728
2009-10-12,2393.727
2009-10-13,2389.473
2009-10-14,2427.109
2009-10-15,2437.542
2009-10-16,2422.71
2009-10-19,2453.446
2009-10-20,2445.869
2009-10-21,2442.495
2009-10-22,2439.332
2009-10-23,2422.107
2009-10-26,2401.02
2009-10-27,2382.1
2009-10-28,2338.014
2009-10-29,2372.729
2009-10-30,2335.045
2009-11-02,2341.169
2009-11-03,2332.296
2009-11-04,2357.407
2009-11-05,2383.923
2009-11-06,2394.72
2009-11-09,2444.54
2009-11-10,2443.038
2009-11-11,2453.137
2009-11-12,2434.779
2009-11-13,2449.016
2009-11-16,2483.634
2009-11-17,2473.737
2009-11-18,2474.495
2009-11-19,2436.659
2009-11-20,2424.451
2009-11-23,2464.076
2009-11-24,2454.419
2009-11-25,2477.482
2009-11-26,2448.018
2009-11-27,2427.849
2009-11-30,2434.536
