Date,BELGIUM GROWTH Standard (Large+Mid Cap)
2005-07-20,1673.062
2005-07-21,1694.539
2005-07-22,1685.995
2005-07-25,1677.709
2005-07-26,1673.232
2005-07-27,1688.966
2005-07-28,1702.055
2005-07-29,1707.845
2005-08-01,1721.038
2005-08-02,1733.57
2005-08-03,1760.624
2005-08-04,1767.512
2005-08-05,1764.02
2005-08-08,1770.055
2005-08-09,1802.181
2005-08-10,1807.949
2005-08-11,1816.101
2005-08-12,1808.849
2005-08-15,1794.465
2005-08-16,1790.48
2005-08-17,1777.069
2005-08-18,1745.768
2005-08-19,1750.526
2005-08-22,1765.957
2005-08-23,1749.328
2005-08-24,1753.787
2005-08-25,1754.677
2005-08-26,1755.396
2005-08-29,1747.29
2005-08-30,1739.687
2005-08-31,1762.39
2005-09-01,1786.301
2005-09-02,1795.13
2005-09-05,1799.111
2005-09-06,1797.128
2005-09-07,1791.225
2005-09-08,1781.313
2005-09-09,1788.332
2005-09-12,1774.382
2005-09-13,1764.664
2005-09-14,1782.039
2005-09-15,1770.679
2005-09-16,1778.549
2005-09-19,1769.567
2005-09-20,1771.321
2005-09-21,1776.189
2005-09-22,1764.614
2005-09-23,1759.862
2005-09-26,1765.086
2005-09-27,1757.257
2005-09-28,1774.502
2005-09-29,1763.991
2005-09-30,1768.919
2005-10-03,1761.423
2005-10-04,1778.017
2005-10-05,1778.594
2005-10-06,1793.202
2005-10-07,1784.412
2005-10-10,1775.236
2005-10-11,1775.367
2005-10-12,1778.742
2005-10-13,1743.9
2005-10-14,1761.365
2005-10-17,1746.934
2005-10-18,1733.659
2005-10-19,1707.932
2005-10-20,1717.339
2005-10-21,1714.727
2005-10-24,1724.34
2005-10-25,1739.305
2005-10-26,1736.356
2005-10-27,1730.389
2005-10-28,1721.367
2005-10-31,1727.142
2005-11-01,1733.89
2005-11-02,1749.653
2005-11-03,1758.669
2005-11-04,1732.09
2005-11-07,1742.317
2005-11-08,1738.069
2005-11-09,1732.16
2005-11-10,1749.93
2005-11-11,1752.841
2005-11-14,1751.44
2005-11-15,1745.223
2005-11-16,1726.381
2005-11-17,1730.186
2005-11-18,1737.706
2005-11-21,1747.65
2005-11-22,1747.429
2005-11-23,1762.914
2005-11-24,1760.069
2005-11-25,1765.742
2005-11-28,1767.498
2005-11-29,1752.296
2005-11-30,1748.887
2005-12-01,1752.829
2005-12-02,1768.146
2005-12-05,1765.865
2005-12-06,1776.279
2005-12-07,1768.595
2005-12-08,1776.284
2005-12-09,1773.565
2005-12-12,1793.222
2005-12-13,1785.145
2005-12-14,1809.626
2005-12-15,1779.948
2005-12-16,1804.307
2005-12-19,1810.111
2005-12-20,1788.436
2005-12-21,1786.72
2005-12-22,1789.835
2005-12-23,1791.596
2005-12-26,1791.596
2005-12-27,1809.724
2005-12-28,1821.059
2005-12-29,1812.498
2005-12-30,1795.784
2006-01-02,1805.05
2006-01-03,1852.587
2006-01-04,1886.538
2006-01-05,1890.826
2006-01-06,1902.498
2006-01-09,1888.602
2006-01-10,1879.993
2006-01-11,1900.995
2006-01-12,1900.894
2006-01-13,1913.75
2006-01-16,1928.533
2006-01-17,1888.956
2006-01-18,1882.285
2006-01-19,1898.956
2006-01-20,1889.361
2006-01-23,1920.128
2006-01-24,1931.852
2006-01-25,1948.838
2006-01-26,1947.356
2006-01-27,1924.258
2006-01-30,1910.543
2006-01-31,1903.747
2006-02-01,1917.93
2006-02-02,1914.576
2006-02-03,1905.666
2006-02-06,1902.044
2006-02-07,1899.777
2006-02-08,1900.894
2006-02-09,1918.631
2006-02-10,1908.065
2006-02-13,1897.899
2006-02-14,1881.568
2006-02-15,1886.825
2006-02-16,1889.789
2006-02-17,1903.632
2006-02-20,1913.695
2006-02-21,1911.993
2006-02-22,1921.255
2006-02-23,1932.328
2006-02-24,1916.894
2006-02-27,1922.219
2006-02-28,1923.765
2006-03-01,1934.979
2006-03-02,1932.581
2006-03-03,1937.605
2006-03-06,1959.401
2006-03-07,1907.971
2006-03-08,1900.113
2006-03-09,1907.786
2006-03-10,1916.875
2006-03-13,1933.052
2006-03-14,1945.041
2006-03-15,1959.007
2006-03-16,1981.504
2006-03-17,2002.297
2006-03-20,2006.307
2006-03-21,1995.423
2006-03-22,2005.069
2006-03-23,1982.968
2006-03-24,1996.411
2006-03-27,1988.062
2006-03-28,1981.944
2006-03-29,1962.519
2006-03-30,1994.384
2006-03-31,1977.41
2006-04-03,1985.301
2006-04-04,2003.923
2006-04-05,2012.181
2006-04-06,2009.303
2006-04-07,1980.773
2006-04-10,1969.47
2006-04-11,1953.459
2006-04-12,1951.09
2006-04-13,1953.934
2006-04-14,1953.934
2006-04-17,1984.968
2006-04-18,1995.034
2006-04-19,2007.264
2006-04-20,2005.733
2006-04-21,2023.895
2006-04-24,2046.845
2006-04-25,2066.255
2006-04-26,2079.789
2006-04-27,2110.737
2006-04-28,2111.556
2006-05-01,2115.244
2006-05-02,2125.346
2006-05-03,2116.861
2006-05-04,2136.599
2006-05-05,2162.085
2006-05-08,2167.636
2006-05-09,2180.139
2006-05-10,2176.406
2006-05-11,2183.846
2006-05-12,2150.048
2006-05-15,2082.416
2006-05-16,2101.069
2006-05-17,2040.838
2006-05-18,2022.387
2006-05-19,2012.733
2006-05-22,1937.12
2006-05-23,1996.5
2006-05-24,1987.755
2006-05-25,2003.907
2006-05-26,2040.272
2006-05-29,2047.967
2006-05-30,2018.964
2006-05-31,2031.081
2006-06-01,2034.811
2006-06-02,2072.674
2006-06-05,2055.496
2006-06-06,1993.378
2006-06-07,1987.103
2006-06-08,1917.203
2006-06-09,1933.225
2006-06-12,1916.253
2006-06-13,1875.306
2006-06-14,1881.007
2006-06-15,1937.861
2006-06-16,1938.704
2006-06-19,1922.565
2006-06-20,1936.001
2006-06-21,1954.154
2006-06-22,1963.044
2006-06-23,1959.035
2006-06-26,1967.511
2006-06-27,1965.717
2006-06-28,1960.477
2006-06-29,1985.222
2006-06-30,2061.569
2006-07-03,2075.097
2006-07-04,2070.775
2006-07-05,2035.694
2006-07-06,2062.556
2006-07-07,2075.007
2006-07-10,2072.224
2006-07-11,2066.524
2006-07-12,2058.711
2006-07-13,2011.769
2006-07-14,1985.774
2006-07-17,1951.887
2006-07-18,1954.315
2006-07-19,1991.796
2006-07-20,2019.324
2006-07-21,2012.014
2006-07-24,2036.424
2006-07-25,2037.785
2006-07-26,2040.828
2006-07-27,2086.741
2006-07-28,2102.142
2006-07-31,2103.167
2006-08-01,2093.475
2006-08-02,2124.486
2006-08-03,2109.62
2006-08-04,2145.057
2006-08-07,2116.837
2006-08-08,2122.511
2006-08-09,2130.054
2006-08-10,2094.039
2006-08-11,2113.299
2006-08-14,2120.586
2006-08-15,2152.594
2006-08-16,2172.092
2006-08-17,2169.333
2006-08-18,2169.43
2006-08-21,2176.32
2006-08-22,2160.373
2006-08-23,2143.129
2006-08-24,2150.009
2006-08-25,2146.259
2006-08-28,2160.404
2006-08-29,2158.196
2006-08-30,2182.326
2006-08-31,2135.779
2006-09-01,2147.846
2006-09-04,2156.83
2006-09-05,2151.311
2006-09-06,2124.138
2006-09-07,2107.548
2006-09-08,2109.365
2006-09-11,2115.929
2006-09-12,2142.928
2006-09-13,2148.357
2006-09-14,2164.801
2006-09-15,2154.666
2006-09-18,2158.578
2006-09-19,2151.478
2006-09-20,2176.332
2006-09-21,2194.505
2006-09-22,2187.783
2006-09-25,2176.066
2006-09-26,2176.384
2006-09-27,2201.986
2006-09-28,2202.722
2006-09-29,2205.479
2006-10-02,2215.144
2006-10-03,2204.586
2006-10-04,2210.739
2006-10-05,2229.991
2006-10-06,2205.331
2006-10-09,2211.356
2006-10-10,2216.458
2006-10-11,2216.446
2006-10-12,2238.042
2006-10-13,2228.416
2006-10-16,2235.038
2006-10-17,2212.982
2006-10-18,2230.195
2006-10-19,2244.853
2006-10-20,2251.042
2006-10-23,2242.722
2006-10-24,2229.663
2006-10-25,2249.586
2006-10-26,2272.183
2006-10-27,2260.392
2006-10-30,2245.251
2006-10-31,2260.973
2006-11-01,2279.365
2006-11-02,2268.341
2006-11-03,2273.236
2006-11-06,2282.844
2006-11-07,2302.787
2006-11-08,2295.166
2006-11-09,2307.736
2006-11-10,2327.176
2006-11-13,2328.408
2006-11-14,2329.012
2006-11-15,2355.447
2006-11-16,2347.63
2006-11-17,2333.012
2006-11-20,2323.949
2006-11-21,2344.293
2006-11-22,2359.285
2006-11-23,2353.017
2006-11-24,2373.941
2006-11-27,2347.662
2006-11-28,2329.209
2006-11-29,2370.884
2006-11-30,2377.159
2006-12-01,2384.056
2006-12-04,2403.06
2006-12-05,2421.254
2006-12-06,2427.725
2006-12-07,2460.783
2006-12-08,2483.667
2006-12-11,2478.271
2006-12-12,2494.282
2006-12-13,2504.608
2006-12-14,2494.528
2006-12-15,2496.035
2006-12-18,2496.373
2006-12-19,2506.716
2006-12-20,2513.751
2006-12-21,2517.679
2006-12-22,2505.891
2006-12-25,2505.891
2006-12-26,2501.986
2006-12-27,2502.798
2006-12-28,2511.048
2006-12-29,2530.774
2007-01-01,2530.774
2007-01-02,2578.152
2007-01-03,2570.52
2007-01-04,2505.62
2007-01-05,2484.373
2007-01-08,2498.038
2007-01-09,2519.275
2007-01-10,2500.467
2007-01-11,2521.107
2007-01-12,2535.292
2007-01-15,2541.92
2007-01-16,2526.569
2007-01-17,2538.269
2007-01-18,2542.308
2007-01-19,2541.308
2007-01-22,2531.226
2007-01-23,2535.987
2007-01-24,2532.788
2007-01-25,2528.413
2007-01-26,2496.006
2007-01-29,2505.709
2007-01-30,2518.606
2007-01-31,2525.313
2007-02-01,2544.663
2007-02-02,2547.771
2007-02-05,2549.636
2007-02-06,2583.045
2007-02-07,2599.221
2007-02-08,2574.468
2007-02-09,2577.099
2007-02-12,2552.516
2007-02-13,2569.134
2007-02-14,2601.954
2007-02-15,2606.718
2007-02-16,2584.971
2007-02-19,2598.509
2007-02-20,2586.168
2007-02-21,2580.408
2007-02-22,2570.746
2007-02-23,2569.506
2007-02-26,2582.53
2007-02-27,2515.562
2007-02-28,2468.621
2007-03-01,2461.896
2007-03-02,2475.451
2007-03-05,2425.377
2007-03-06,2436.786
2007-03-07,2485.383
2007-03-08,2511.979
2007-03-09,2518.471
2007-03-12,2525.787
2007-03-13,2500.679
2007-03-14,2439.345
2007-03-15,2475.974
2007-03-16,2488.914
2007-03-19,2527.933
2007-03-20,2532.553
2007-03-21,2540.354
2007-03-22,2584.738
2007-03-23,2579.425
2007-03-26,2561.837
2007-03-27,2576.722
2007-03-28,2556.92
2007-03-29,2578.109
2007-03-30,2562.31
2007-04-02,2588.654
2007-04-03,2610.582
2007-04-04,2621.445
2007-04-05,2630.947
2007-04-06,2630.947
2007-04-09,2617.241
2007-04-10,2646.826
2007-04-11,2653.513
2007-04-12,2652.777
2007-04-13,2663.316
2007-04-16,2699.15
2007-04-17,2697.447
2007-04-18,2681.71
2007-04-19,2677.098
2007-04-20,2713.178
2007-04-23,2708.961
2007-04-24,2711.434
2007-04-25,2758.412
2007-04-26,2749.868
2007-04-27,2761.973
2007-04-30,2756.45
2007-05-01,2746.149
2007-05-02,2780.823
2007-05-03,2801.456
2007-05-04,2824.675
2007-05-07,2842.711
2007-05-08,2808.723
2007-05-09,2818.594
2007-05-10,2791.534
2007-05-11,2789.78
2007-05-14,2790.816
2007-05-15,2803.141
2007-05-16,2827.98
2007-05-17,2820.688
2007-05-18,2860.795
2007-05-21,2829.806
2007-05-22,2840.821
2007-05-23,2848.124
2007-05-24,2831.256
2007-05-25,2826.113
2007-05-28,2832.361
2007-05-29,2818.037
2007-05-30,2802.566
2007-05-31,2847.538
2007-06-01,2846.116
2007-06-04,2848.638
2007-06-05,2842.858
2007-06-06,2767.625
2007-06-07,2729.872
2007-06-08,2709.161
2007-06-11,2751.173
2007-06-12,2732.035
2007-06-13,2742.991
2007-06-14,2778.311
2007-06-15,2817.125
2007-06-18,2827.154
2007-06-19,2815.253
2007-06-20,2826.956
2007-06-21,2798.579
2007-06-22,2787.031
2007-06-25,2788.26
2007-06-26,2769.123
2007-06-27,2741.829
2007-06-28,2771.614
2007-06-29,2797.163
2007-07-02,2795.603
2007-07-03,2824.922
2007-07-04,2854.316
2007-07-05,2850.508
2007-07-06,2865.197
2007-07-09,2871.203
2007-07-10,2865.324
2007-07-11,2858.774
2007-07-12,2882.138
2007-07-13,2886.71
2007-07-16,2889.166
2007-07-17,2868.538
2007-07-18,2865.314
2007-07-19,2888.593
2007-07-20,2871.538
2007-07-23,2891.644
2007-07-24,2851.823
2007-07-25,2793.276
2007-07-26,2727.225
2007-07-27,2692.403
2007-07-30,2708.85
2007-07-31,2746.944
2007-08-01,2702.25
2007-08-02,2709.534
2007-08-03,2698.215
2007-08-06,2666.42
2007-08-07,2689.284
2007-08-08,2722.006
2007-08-09,2624.545
2007-08-10,2550.082
2007-08-13,2596.386
2007-08-14,2561.149
2007-08-15,2536.807
2007-08-16,2425.844
2007-08-17,2490.917
2007-08-20,2516.961
2007-08-21,2525.02
2007-08-22,2563.24
2007-08-23,2589.556
2007-08-24,2627.457
2007-08-27,2644.711
2007-08-28,2614.23
2007-08-29,2630.754
2007-08-30,2675.458
2007-08-31,2695.559
2007-09-03,2719.145
2007-09-04,2722.063
2007-09-05,2709.247
2007-09-06,2715.482
2007-09-07,2665.496
2007-09-10,2657.678
2007-09-11,2708.22
2007-09-12,2721.892
2007-09-13,2745.492
2007-09-14,2715.226
2007-09-17,2682.579
2007-09-18,2735.582
2007-09-19,2813.389
2007-09-20,2819.525
2007-09-21,2821.581
2007-09-24,2803.531
2007-09-25,2768.228
2007-09-26,2785.985
2007-09-27,2819.711
2007-09-28,2835.881
2007-10-01,2843.918
2007-10-02,2832.34
2007-10-03,2857.208
2007-10-04,2881.98
2007-10-05,2888.32
2007-10-08,2878.386
2007-10-09,2909.597
2007-10-10,2926.752
2007-10-11,2954.884
2007-10-12,2925.283
2007-10-15,2914.717
2007-10-16,2882.293
2007-10-17,2906.075
2007-10-18,2897.719
2007-10-19,2849.966
2007-10-22,2809.93
2007-10-23,2858.43
2007-10-24,2798.294
2007-10-25,2845.751
2007-10-26,2863.231
2007-10-29,2885.573
2007-10-30,2872.286
2007-10-31,2913.838
2007-11-01,2876.921
2007-11-02,2851.737
2007-11-05,2830.733
2007-11-06,2863.667
2007-11-07,2850.968
2007-11-08,2750.02
2007-11-09,2719.367
2007-11-12,2681.258
2007-11-13,2729.848
2007-11-14,2774.557
2007-11-15,2714.801
2007-11-16,2700.273
2007-11-19,2660.276
2007-11-20,2713.089
2007-11-21,2624.739
2007-11-22,2650.834
2007-11-23,2696.399
2007-11-26,2700.224
2007-11-27,2705.322
2007-11-28,2754.17
2007-11-29,2764.372
2007-11-30,2802.747
2007-12-03,2800.118
2007-12-04,2779.454
2007-12-05,2780.168
2007-12-06,2784.269
2007-12-07,2790.324
2007-12-10,2784.376
2007-12-11,2759.529
2007-12-12,2741.884
2007-12-13,2677.36
2007-12-14,2682.429
2007-12-17,2651.402
2007-12-18,2670.266
2007-12-19,2632.458
2007-12-20,2671.727
2007-12-21,2719.684
2007-12-24,2750.232
2007-12-25,2750.232
2007-12-26,2769.135
2007-12-27,2766.45
2007-12-28,2802.234
2007-12-31,2790.639
2008-01-01,2790.639
2008-01-02,2797.731
2008-01-03,2778.531
2008-01-04,2782.959
2008-01-07,2767.2
2008-01-08,2781.827
2008-01-09,2731.909
2008-01-10,2714.262
2008-01-11,2685.848
2008-01-14,2714.172
2008-01-15,2606.417
2008-01-16,2476.784
2008-01-17,2487.044
2008-01-18,2427.15
2008-01-21,2309.967
2008-01-22,2379.608
2008-01-23,2334.772
2008-01-24,2525.411
2008-01-25,2496.569
2008-01-28,2539.568
2008-01-29,2596.62
2008-01-30,2578.483
2008-01-31,2602.282
2008-02-01,2666.908
2008-02-04,2646.068
2008-02-05,2547.372
2008-02-06,2540.48
2008-02-07,2522.19
2008-02-08,2502.93
2008-02-11,2481.138
2008-02-12,2563.512
2008-02-13,2576.593
2008-02-14,2619.936
2008-02-15,2557.064
2008-02-18,2586.141
2008-02-19,2627.456
2008-02-20,2580.452
2008-02-21,2597.613
2008-02-22,2580.482
2008-02-25,2627.23
2008-02-26,2656.928
2008-02-27,2669.178
2008-02-28,2741.635
2008-02-29,2781.503
2008-03-03,2787.404
2008-03-04,2798.075
2008-03-05,2856.347
2008-03-06,2808.979
2008-03-07,2751.345
2008-03-10,2712.988
2008-03-11,2742.173
2008-03-12,2806.628
2008-03-13,2813.896
2008-03-14,2795.192
2008-03-17,2735.886
2008-03-18,2814.584
2008-03-19,2764.85
2008-03-20,2689.93
2008-03-21,2689.93
2008-03-24,2686.091
2008-03-25,2731.494
2008-03-26,2777.139
2008-03-27,2787.041
2008-03-28,2767.89
2008-03-31,2798.739
2008-04-01,2824.64
2008-04-02,2851.782
2008-04-03,2793.509
2008-04-04,2836.109
2008-04-07,2859.512
2008-04-08,2851.552
2008-04-09,2867.626
2008-04-10,2887.763
2008-04-11,2858.637
2008-04-14,2868.535
2008-04-15,2881.263
2008-04-16,2962.536
2008-04-17,2918.419
2008-04-18,2909.527
2008-04-21,2923.414
2008-04-22,2893.105
2008-04-23,2818.508
2008-04-24,2796.123
2008-04-25,2801.082
2008-04-28,2839.283
2008-04-29,2793.588
2008-04-30,2815.294
2008-05-01,2793.866
2008-05-02,2830.648
2008-05-05,2841.659
2008-05-06,2837.185
2008-05-07,2807.197
2008-05-08,2745.997
2008-05-09,2730.847
2008-05-12,2753.072
2008-05-13,2761.667
2008-05-14,2757.265
2008-05-15,2727.529
2008-05-16,2767.29
2008-05-19,2820.479
2008-05-20,2796.637
2008-05-21,2801.095
2008-05-22,2782.132
2008-05-23,2728.306
2008-05-26,2697.545
2008-05-27,2673.173
2008-05-28,2695.193
2008-05-29,2706.572
2008-05-30,2727.825
2008-06-02,2648.434
2008-06-03,2628.471
2008-06-04,2679.8
2008-06-05,2733.984
2008-06-06,2699.29
2008-06-09,2686.272
2008-06-10,2652.509
2008-06-11,2640.558
2008-06-12,2695.346
2008-06-13,2650.502
2008-06-16,2641.668
2008-06-17,2667.131
2008-06-18,2654.325
2008-06-19,2598.186
2008-06-20,2610.2
2008-06-23,2580.551
2008-06-24,2552.515
2008-06-25,2547.173
2008-06-26,2523.272
2008-06-27,2490.896
2008-06-30,2504.643
2008-07-01,2449.139
2008-07-02,2438.327
2008-07-03,2383.529
2008-07-04,2366.941
2008-07-07,2400.493
2008-07-08,2363.565
2008-07-09,2419.327
2008-07-10,2388.271
2008-07-11,2439.826
2008-07-14,2408.119
2008-07-15,2353.842
2008-07-16,2352.167
2008-07-17,2388.699
2008-07-18,2378.903
2008-07-21,2406.851
2008-07-22,2404.67
2008-07-23,2440.445
2008-07-24,2412.781
2008-07-25,2408.446
2008-07-28,2412.381
2008-07-29,2394.58
2008-07-30,2440.077
2008-07-31,2413.025
2008-08-01,2347.059
2008-08-04,2350.598
2008-08-05,2414.13
2008-08-06,2489.974
2008-08-07,2450.244
2008-08-08,2382.688
2008-08-11,2422.268
2008-08-12,2396.982
2008-08-13,2317.42
2008-08-14,2344.995
2008-08-15,2366.568
2008-08-18,2328.371
2008-08-19,2291.178
2008-08-20,2289.968
2008-08-21,2321.747
2008-08-22,2333.162
2008-08-25,2328.639
2008-08-26,2323.786
2008-08-27,2348.868
2008-08-28,2370.442
2008-08-29,2393.973
2008-09-01,2373.102
2008-09-02,2410.97
2008-09-03,2361.187
2008-09-04,2274.382
2008-09-05,2211.632
2008-09-08,2292.703
2008-09-09,2261.905
2008-09-10,2230.634
2008-09-11,2182.909
2008-09-12,2255.977
2008-09-15,2192.789
2008-09-16,2144.721
2008-09-17,2095.044
2008-09-18,2099.08
2008-09-19,2197.983
2008-09-22,2187.014
2008-09-23,2129.813
2008-09-24,2069.59
2008-09-25,2077.546
2008-09-26,2046.972
2008-09-29,1957.309
2008-09-30,1973.476
2008-10-01,1961.646
2008-10-02,1919.795
2008-10-03,1890.269
2008-10-06,1756.477
2008-10-07,1770.875
2008-10-08,1632.638
2008-10-09,1612.248
2008-10-10,1503.48
2008-10-13,1568.426
2008-10-14,1619.301
2008-10-15,1558.259
2008-10-16,1465.604
2008-10-17,1438.837
2008-10-20,1467.967
2008-10-21,1444.292
2008-10-22,1283.664
2008-10-23,1309.557
2008-10-24,1264.055
2008-10-27,1180.635
2008-10-28,1220.556
2008-10-29,1340.683
2008-10-30,1378.53
2008-10-31,1384.053
2008-11-03,1422.536
2008-11-04,1491.282
2008-11-05,1394.498
2008-11-06,1359.217
2008-11-07,1365.314
2008-11-10,1415.468
2008-11-11,1346.964
2008-11-12,1296.71
2008-11-13,1299.527
2008-11-14,1304.47
2008-11-17,1282.27
2008-11-18,1289.837
2008-11-19,1204.249
2008-11-20,1114.7
2008-11-21,1026.006
2008-11-24,998.153
2008-11-25,1076.615
2008-11-26,1041.809
2008-11-27,1108.279
2008-11-28,1102.771
2008-12-01,1026.019
2008-12-02,1008.289
2008-12-03,1030.532
2008-12-04,1090.004
2008-12-05,1070.845
2008-12-08,1137.551
2008-12-09,1162.173
2008-12-10,1193.228
2008-12-11,1196.715
2008-12-12,1204.48
2008-12-15,1228.234
2008-12-16,1259.892
2008-12-17,1307.703
2008-12-18,1369.328
2008-12-19,1275.197
2008-12-22,1303.798
2008-12-23,1324.531
2008-12-24,1339.378
2008-12-25,1339.378
2008-12-26,1345.842
2008-12-29,1389.22
2008-12-30,1348.897
2008-12-31,1356.083
2009-01-01,1356.083
2009-01-02,1433.848
2009-01-05,1377.32
2009-01-06,1376.511
2009-01-07,1434.446
2009-01-08,1415.568
2009-01-09,1440.936
2009-01-12,1444.167
2009-01-13,1424.983
2009-01-14,1376.101
2009-01-15,1293.325
2009-01-16,1345.739
2009-01-19,1375.901
2009-01-20,1332.34
2009-01-21,1342.342
2009-01-22,1331.175
2009-01-23,1355.116
2009-01-26,1457.79
2009-01-27,1424.025
2009-01-28,1504.081
2009-01-29,1455.815
2009-01-30,1445.908
2009-02-02,1395.396
2009-02-03,1422.249
2009-02-04,1464.597
2009-02-05,1433.096
2009-02-06,1466.908
2009-02-09,1525.306
2009-02-10,1503.495
2009-02-11,1489.467
2009-02-12,1438.139
2009-02-13,1446.802
2009-02-16,1441.203
2009-02-17,1400.63
2009-02-18,1379.965
2009-02-19,1478.519
2009-02-20,1429.1
2009-02-23,1488.593
2009-02-24,1452.133
2009-02-25,1464.724
2009-02-26,1450.219
2009-02-27,1495.236
2009-03-02,1395.537
2009-03-03,1323.6
2009-03-04,1349.975
2009-03-05,1388.623
2009-03-06,1323.648
2009-03-09,1351.498
2009-03-10,1405.455
2009-03-11,1503.73
2009-03-12,1477.231
2009-03-13,1483.109
2009-03-16,1534.53
2009-03-17,1514.813
2009-03-18,1504.88
2009-03-19,1520.233
2009-03-20,1482.083
2009-03-23,1512.671
2009-03-24,1479.792
2009-03-25,1520.555
2009-03-26,1575.204
2009-03-27,1473.19
2009-03-30,1444.667
2009-03-31,1496.169
2009-04-01,1512.223
2009-04-02,1591.644
2009-04-03,1534.529
2009-04-06,1569.511
2009-04-07,1522.023
2009-04-08,1493.138
2009-04-09,1484.888
2009-04-10,1484.888
2009-04-13,1497.48
2009-04-14,1506.868
2009-04-15,1529.681
2009-04-16,1540.192
2009-04-17,1546.662
2009-04-20,1535.026
2009-04-21,1569.347
2009-04-22,1568.186
2009-04-23,1555.814
2009-04-24,1585.347
2009-04-27,1571.118
2009-04-28,1584.113
2009-04-29,1648.789
2009-04-30,1649.161
2009-05-01,1649.41
2009-05-04,1686.075
2009-05-05,1642.947
2009-05-06,1691.274
2009-05-07,1736.218
2009-05-08,1759.913
2009-05-11,1787.44
2009-05-12,1759.619
2009-05-13,1774.263
2009-05-14,1751.842
2009-05-15,1730.617
2009-05-18,1765.5
2009-05-19,1763.772
2009-05-20,1813.019
2009-05-21,1795.756
2009-05-22,1796.777
2009-05-25,1812.719
2009-05-26,1793.617
2009-05-27,1816.865
2009-05-28,1807.773
2009-05-29,1840.978
2009-06-01,1845.995
2009-06-02,1849.973
2009-06-03,1825.96
2009-06-04,1831.57
2009-06-05,1828.327
2009-06-08,1786.843
2009-06-09,1817.586
2009-06-10,1827.69
2009-06-11,1806.052
2009-06-12,1793.889
2009-06-15,1736.02
2009-06-16,1738.553
2009-06-17,1765.323
2009-06-18,1773.79
2009-06-19,1775.265
2009-06-22,1738.91
2009-06-23,1806.225
2009-06-24,1836.283
2009-06-25,1834.311
2009-06-26,1842.932
2009-06-29,1864.073
2009-06-30,1851.436
2009-07-01,1934.978
2009-07-02,1920.351
2009-07-03,1924.593
2009-07-06,1880.577
2009-07-07,1882.078
2009-07-08,1877.971
2009-07-09,1878.148
2009-07-10,1880.043
2009-07-13,1887.924
2009-07-14,1929.43
2009-07-15,1971.172
2009-07-16,1975.104
2009-07-17,1943.165
2009-07-20,1969.282
2009-07-21,1960.074
2009-07-22,1981.026
2009-07-23,1999.292
2009-07-24,1992.647
2009-07-27,1987.93
2009-07-28,1979.223
2009-07-29,1967.131
2009-07-30,1983.142
2009-07-31,1998.499
2009-08-03,2005.639
2009-08-04,1990.044
2009-08-05,1980.918
2009-08-06,2004.343
2009-08-07,1997.882
2009-08-10,2024.738
2009-08-11,2029.358
2009-08-12,2053.83
2009-08-13,1980.881
2009-08-14,1976.626
2009-08-17,1965.309
2009-08-18,2006.378
2009-08-19,2027.496
2009-08-20,2054.954
2009-08-21,2115.845
2009-08-24,2127.643
2009-08-25,2136.378
2009-08-26,2137.94
2009-08-27,2121.214
2009-08-28,2157.951
2009-08-31,2178.613
2009-09-01,2128.666
2009-09-02,2102.723
2009-09-03,2105.536
2009-09-04,2102.674
2009-09-07,2137.402
2009-09-08,2211.235
2009-09-09,2245.395
2009-09-10,2258.778
2009-09-11,2293.999
2009-09-14,2308.894
2009-09-15,2302.051
2009-09-16,2342.477
2009-09-17,2353.905
2009-09-18,2363.431
2009-09-21,2373.387
2009-09-22,2345.637
2009-09-23,2331.614
2009-09-24,2303.968
2009-09-25,2274.015
2009-09-28,2307.829
2009-09-29,2293.483
2009-09-30,2304.768
2009-10-01,2262.544
2009-10-02,2222.859
2009-10-05,2279.433
2009-10-06,2354.603
2009-10-07,2335.678
2009-10-08,2402.925
2009-10-09,2385.072
2009-10-12,2407.959
2009-10-13,2386.146
2009-10-14,2473.686
2009-10-15,2480.671
2009-10-16,2497.54
2009-10-19,2537.301
2009-10-20,2491.112
2009-10-21,2536.94
2009-10-22,2552.877
2009-10-23,2525.985
2009-10-26,2483.997
2009-10-27,2428.317
2009-10-28,2386.215
2009-10-29,2420.889
2009-10-30,2362.96
2009-11-02,2402.462
2009-11-03,2336.057
2009-11-04,2379.982
2009-11-05,2425.041
2009-11-06,2418.782
2009-11-09,2483.146
2009-11-10,2425.404
2009-11-11,2430.289
2009-11-12,2442.558
2009-11-13,2500.735
2009-11-16,2570.724
2009-11-17,2532.783
2009-11-18,2560.037
2009-11-19,2510.738
2009-11-20,2513.442
2009-11-23,2553.624
2009-11-24,2549.876
2009-11-25,2595.452
2009-11-26,2496.128
2009-11-27,2523.658
2009-11-30,2492.826
2009-12-01,2577.968
2009-12-02,2636.604
2009-12-03,2635.303
2009-12-04,2616.807
2009-12-07,2599.148
2009-12-08,2555.674
2009-12-09,2553.157
2009-12-10,2568.638
2009-12-11,2584.627
2009-12-14,2609.979
2009-12-15,2594.536
2009-12-16,2608.816
2009-12-17,2542.814
2009-12-18,2487.798
2009-12-21,2511.123
2009-12-22,2500.909
2009-12-23,2521.913
2009-12-24,2529.018
2009-12-25,2529.018
2009-12-28,2567.823
2009-12-29,2595.486
2009-12-30,2556.653
2009-12-31,2570.268
2010-01-01,2570.268
2010-01-04,2642.401
