Date,BELGIUM GROWTH Standard (Large+Mid Cap)
2009-11-30,3571.141
2009-12-01,3693.113
2009-12-02,3777.112
2009-12-03,3775.249
2009-12-04,3748.752
2009-12-07,3723.455
2009-12-08,3661.176
2009-12-09,3657.57
2009-12-10,3679.747
2009-12-11,3702.652
2009-12-14,3738.972
2009-12-15,3716.847
2009-12-16,3737.305
2009-12-17,3642.752
2009-12-18,3563.938
2009-12-21,3597.353
2009-12-22,3582.721
2009-12-23,3612.81
2009-12-24,3622.989
2009-12-25,3622.989
2009-12-28,3678.58
2009-12-29,3718.209
2009-12-30,3662.578
2009-12-31,3682.082
2010-01-01,3682.082
2010-01-04,3785.418
2010-01-05,3741.832
2010-01-06,3711.809
2010-01-07,3640.426
2010-01-08,3611.432
2010-01-11,3671.266
2010-01-12,3638.516
2010-01-13,3679.12
2010-01-14,3676.997
2010-01-15,3587.138
2010-01-18,3635.296
2010-01-19,3595.703
2010-01-20,3490.866
2010-01-21,3414.606
2010-01-22,3474.217
2010-01-25,3433.747
2010-01-26,3443.448
2010-01-27,3513.46
2010-01-28,3474.682
2010-01-29,3542.47
2010-02-01,3560.694
2010-02-02,3601.049
2010-02-03,3574.453
2010-02-04,3429.451
2010-02-05,3297.693
2010-02-08,3365.822
2010-02-09,3395.598
2010-02-10,3402.318
2010-02-11,3428.777
2010-02-12,3463.713
2010-02-15,3439.265
2010-02-16,3497.952
2010-02-17,3564.221
2010-02-18,3565.0
2010-02-19,3532.715
2010-02-22,3497.105
2010-02-23,3477.682
2010-02-24,3537.749
2010-02-25,3450.029
2010-02-26,3528.862
2010-03-01,3565.622
2010-03-02,3576.196
2010-03-03,3640.827
2010-03-04,3521.847
2010-03-05,3510.68
2010-03-08,3480.217
2010-03-09,3518.462
2010-03-10,3581.428
2010-03-11,3574.164
2010-03-12,3590.472
2010-03-15,3533.164
2010-03-16,3628.355
2010-03-17,3651.349
2010-03-18,3643.983
2010-03-19,3627.927
2010-03-22,3636.533
2010-03-23,3656.938
2010-03-24,3601.394
2010-03-25,3589.199
2010-03-26,3568.532
2010-03-29,3611.577
2010-03-30,3584.013
2010-03-31,3589.604
2010-04-01,3617.15
2010-04-02,3617.15
2010-04-05,3608.867
2010-04-06,3635.46
2010-04-07,3631.2
2010-04-08,3622.475
2010-04-09,3686.519
2010-04-12,3738.34
2010-04-13,3654.796
2010-04-14,3657.342
2010-04-15,3616.856
2010-04-16,3558.679
2010-04-19,3530.279
2010-04-20,3583.118
2010-04-21,3542.851
2010-04-22,3519.914
2010-04-23,3541.037
2010-04-26,3557.545
2010-04-27,3464.46
2010-04-28,3428.665
2010-04-29,3525.175
2010-04-30,3531.017
2010-05-03,3513.768
2010-05-04,3407.558
2010-05-05,3411.061
2010-05-06,3402.358
2010-05-07,3273.887
2010-05-10,3567.559
2010-05-11,3517.418
2010-05-12,3539.584
2010-05-13,3543.451
2010-05-14,3393.995
2010-05-17,3403.384
2010-05-18,3506.172
2010-05-19,3422.036
2010-05-20,3349.929
2010-05-21,3406.384
2010-05-24,3397.635
2010-05-25,3265.924
2010-05-26,3316.28
2010-05-27,3436.444
2010-05-28,3424.952
2010-05-31,3418.625
2010-06-01,3423.505
2010-06-02,3429.15
2010-06-03,3451.122
2010-06-04,3339.783
2010-06-07,3329.412
2010-06-08,3322.314
2010-06-09,3409.24
2010-06-10,3470.065
2010-06-11,3456.297
2010-06-14,3563.578
2010-06-15,3593.55
2010-06-16,3616.416
2010-06-17,3636.293
2010-06-18,3623.7
2010-06-21,3658.536
2010-06-22,3612.742
2010-06-23,3534.359
2010-06-24,3523.238
2010-06-25,3504.754
2010-06-28,3567.091
2010-06-29,3416.451
2010-06-30,3452.054
2010-07-01,3442.857
2010-07-02,3468.109
2010-07-05,3439.559
2010-07-06,3588.899
2010-07-07,3585.6
2010-07-08,3664.42
2010-07-09,3671.703
2010-07-12,3693.566
2010-07-13,3784.257
2010-07-14,3790.818
2010-07-15,3809.461
2010-07-16,3760.79
2010-07-19,3746.414
2010-07-20,3699.727
2010-07-21,3765.194
2010-07-22,3841.621
2010-07-23,3823.034
2010-07-26,3886.438
2010-07-27,3884.81
2010-07-28,3831.477
2010-07-29,3797.446
2010-07-30,3758.351
2010-08-02,3872.949
2010-08-03,3895.38
2010-08-04,3901.761
2010-08-05,3833.937
2010-08-06,3764.241
2010-08-09,3785.095
2010-08-10,3736.026
2010-08-11,3632.958
2010-08-12,3771.293
2010-08-13,3805.244
2010-08-16,3812.87
2010-08-17,3840.123
2010-08-18,3819.586
2010-08-19,3752.296
2010-08-20,3684.79
2010-08-23,3690.882
2010-08-24,3662.202
2010-08-25,3615.287
2010-08-26,3693.689
2010-08-27,3704.304
2010-08-30,3698.75
2010-08-31,3727.42
2010-09-01,3903.705
2010-09-02,3911.114
2010-09-03,3902.888
2010-09-06,3938.324
2010-09-07,3893.001
2010-09-08,3963.929
2010-09-09,3960.26
2010-09-10,3916.95
2010-09-13,3966.556
2010-09-14,4007.662
2010-09-15,4044.78
2010-09-16,4030.993
2010-09-17,3967.624
2010-09-20,4043.664
2010-09-21,4018.217
2010-09-22,4043.976
2010-09-23,4072.279
2010-09-24,4174.061
2010-09-27,4159.395
2010-09-28,4212.999
2010-09-29,4252.296
2010-09-30,4230.426
2010-10-01,4219.245
2010-10-04,4151.466
2010-10-05,4262.83
2010-10-06,4306.619
2010-10-07,4307.22
2010-10-08,4421.101
2010-10-11,4429.056
2010-10-12,4422.125
2010-10-13,4583.908
2010-10-14,4559.407
2010-10-15,4512.508
2010-10-18,4491.933
2010-10-19,4421.846
2010-10-20,4496.726
2010-10-21,4587.3
2010-10-22,4576.256
2010-10-25,4602.26
2010-10-26,4514.568
2010-10-27,4433.213
2010-10-28,4474.222
2010-10-29,4509.983
2010-11-01,4533.856
2010-11-02,4559.338
2010-11-03,4436.323
2010-11-04,4576.276
2010-11-05,4465.6
2010-11-08,4425.081
2010-11-09,4471.12
2010-11-10,4365.366
2010-11-11,4317.417
2010-11-12,4301.146
2010-11-15,4304.012
2010-11-16,4206.041
2010-11-17,4284.545
2010-11-18,4411.752
2010-11-19,4421.743
2010-11-22,4413.041
2010-11-23,4288.873
2010-11-24,4281.687
2010-11-25,4284.707
2010-11-26,4189.815
2010-11-29,4053.219
2010-11-30,4000.378
2010-12-01,4113.86
2010-12-02,4223.988
2010-12-03,4278.083
2010-12-06,4252.588
2010-12-07,4303.587
2010-12-08,4243.303
2010-12-09,4184.833
2010-12-10,4234.741
2010-12-13,4293.617
2010-12-14,4281.083
2010-12-15,4260.814
2010-12-16,4217.691
2010-12-17,4191.904
2010-12-20,4197.06
2010-12-21,4252.098
2010-12-22,4226.795
2010-12-23,4233.02
2010-12-24,4235.81
2010-12-27,4213.695
2010-12-28,4201.683
2010-12-29,4210.681
2010-12-30,4233.44
2010-12-31,4247.13
2011-01-03,4272.846
2011-01-04,4250.562
2011-01-05,4183.529
2011-01-06,4191.397
2011-01-07,4143.81
2011-01-10,4097.253
2011-01-11,4144.066
2011-01-12,4213.754
2011-01-13,4277.572
2011-01-14,4215.311
2011-01-17,4166.704
2011-01-18,4224.199
2011-01-19,4179.645
2011-01-20,4050.051
2011-01-21,4119.334
2011-01-24,4156.93
2011-01-25,4196.297
2011-01-26,4239.338
2011-01-27,4217.069
2011-01-28,4103.562
2011-01-31,4127.23
2011-02-01,4172.445
2011-02-02,4211.392
2011-02-03,4172.308
2011-02-04,4120.965
2011-02-07,4210.865
2011-02-08,4239.993
2011-02-09,4207.922
2011-02-10,4153.086
2011-02-11,4171.021
2011-02-14,4127.751
2011-02-15,4148.406
2011-02-16,4123.147
2011-02-17,4120.331
2011-02-18,4116.861
2011-02-21,4093.335
2011-02-22,4112.318
2011-02-23,4112.965
2011-02-24,4107.928
2011-02-25,4117.625
2011-02-28,4170.306
2011-03-01,4241.027
2011-03-02,4171.135
2011-03-03,4261.452
2011-03-04,4295.664
2011-03-07,4263.41
2011-03-08,4231.439
2011-03-09,4257.306
2011-03-10,4197.634
2011-03-11,4184.631
2011-03-14,4165.263
2011-03-15,4037.108
2011-03-16,3992.385
2011-03-17,4078.95
2011-03-18,4092.853
2011-03-21,4194.627
2011-03-22,4168.928
2011-03-23,4179.164
2011-03-24,4256.152
2011-03-25,4264.625
2011-03-28,4223.142
2011-03-29,4223.09
2011-03-30,4255.977
2011-03-31,4238.441
2011-04-01,4346.048
2011-04-04,4406.784
2011-04-05,4401.441
2011-04-06,4439.585
2011-04-07,4367.85
2011-04-08,4405.035
2011-04-11,4425.923
2011-04-12,4392.531
2011-04-13,4455.844
2011-04-14,4434.388
2011-04-15,4495.137
2011-04-18,4388.895
2011-04-19,4494.679
2011-04-20,4557.837
2011-04-21,4581.828
2011-04-22,4581.828
2011-04-25,4578.526
2011-04-26,4690.501
2011-04-27,4700.133
2011-04-28,4781.966
2011-04-29,4802.443
2011-05-02,4814.026
2011-05-03,4784.335
2011-05-04,4666.547
2011-05-05,4522.036
2011-05-06,4541.685
2011-05-09,4450.952
2011-05-10,4502.912
2011-05-11,4445.454
2011-05-12,4442.146
2011-05-13,4493.712
2011-05-16,4513.269
2011-05-17,4480.6
2011-05-18,4506.922
2011-05-19,4528.092
2011-05-20,4533.862
2011-05-23,4395.23
2011-05-24,4425.236
2011-05-25,4416.207
2011-05-26,4370.248
2011-05-27,4422.335
2011-05-30,4438.465
2011-05-31,4557.929
2011-06-01,4556.782
2011-06-02,4475.575
2011-06-03,4486.779
2011-06-06,4474.667
2011-06-07,4488.556
2011-06-08,4426.556
2011-06-09,4429.411
2011-06-10,4294.529
2011-06-13,4310.014
2011-06-14,4360.801
2011-06-15,4267.36
2011-06-16,4204.972
2011-06-17,4284.721
2011-06-20,4264.907
2011-06-21,4315.086
2011-06-22,4267.776
2011-06-23,4158.865
2011-06-24,4157.108
2011-06-27,4201.83
2011-06-28,4203.482
2011-06-29,4280.937
2011-06-30,4304.179
2011-07-01,4311.251
2011-07-04,4387.313
2011-07-05,4328.173
2011-07-06,4284.353
2011-07-07,4360.283
2011-07-08,4265.574
2011-07-11,4121.397
2011-07-12,4044.589
2011-07-13,4090.434
2011-07-14,4118.101
2011-07-15,4106.364
2011-07-18,4056.335
2011-07-19,4131.746
2011-07-20,4193.376
2011-07-21,4273.678
2011-07-22,4354.935
2011-07-25,4347.679
2011-07-26,4368.104
2011-07-27,4305.107
2011-07-28,4297.963
2011-07-29,4215.561
2011-08-01,4129.712
2011-08-02,4105.613
2011-08-03,4007.588
2011-08-04,3877.938
2011-08-05,3854.332
2011-08-08,3732.535
2011-08-09,3793.893
2011-08-10,3657.753
2011-08-11,3778.616
2011-08-12,3989.054
2011-08-15,4037.927
2011-08-16,4072.487
2011-08-17,4114.112
2011-08-18,3942.55
2011-08-19,3908.972
2011-08-22,3951.702
2011-08-23,3959.764
2011-08-24,3932.361
2011-08-25,3912.519
2011-08-26,3896.344
2011-08-29,3973.657
2011-08-30,3994.355
2011-08-31,4063.985
2011-09-01,4026.112
2011-09-02,3986.493
2011-09-05,3763.294
2011-09-06,3805.419
2011-09-07,3866.6
2011-09-08,3901.115
2011-09-09,3742.762
2011-09-12,3605.606
2011-09-13,3635.741
2011-09-14,3661.818
2011-09-15,3739.441
2011-09-16,3810.883
2011-09-19,3716.679
2011-09-20,3819.639
2011-09-21,3778.85
2011-09-22,3556.777
2011-09-23,3640.59
2011-09-26,3684.358
2011-09-27,3856.654
2011-09-28,3816.224
2011-09-29,3837.508
2011-09-30,3763.496
2011-10-03,3756.846
2011-10-04,3691.626
2011-10-05,3710.928
2011-10-06,3740.874
2011-10-07,3722.74
2011-10-10,3812.58
2011-10-11,3800.54
2011-10-12,3871.994
2011-10-13,3851.044
2011-10-14,3950.153
2011-10-17,3880.291
2011-10-18,3841.654
2011-10-19,3872.639
2011-10-20,3841.768
2011-10-21,3939.045
2011-10-24,3977.421
2011-10-25,3933.312
2011-10-26,3890.02
2011-10-27,4073.752
2011-10-28,4057.442
2011-10-31,3982.266
2011-11-01,3864.965
2011-11-02,3866.464
2011-11-03,3905.273
2011-11-04,3867.412
2011-11-07,3886.494
2011-11-08,3990.149
2011-11-09,3965.521
2011-11-10,3987.611
2011-11-11,4138.416
2011-11-14,4044.165
2011-11-15,3993.741
2011-11-16,4035.191
2011-11-17,4001.016
2011-11-18,4020.833
2011-11-21,3923.435
2011-11-22,3975.986
2011-11-23,3920.387
2011-11-24,3892.049
2011-11-25,3895.133
2011-11-28,4035.691
2011-11-29,4034.336
2011-11-30,4133.361
2011-12-01,4116.879
2011-12-02,4126.299
2011-12-05,4188.843
2011-12-06,4116.807
2011-12-07,4151.189
2011-12-08,4101.558
2011-12-09,4102.339
2011-12-12,4026.871
2011-12-13,4026.566
2011-12-14,3937.917
2011-12-15,3983.323
2011-12-16,3956.168
2011-12-19,4027.144
2011-12-20,4084.757
2011-12-21,4050.441
2011-12-22,4081.478
2011-12-23,4115.59
2011-12-26,4115.59
2011-12-27,4164.056
2011-12-28,4125.738
2011-12-29,4165.224
2011-12-30,4201.204
2012-01-02,4283.754
2012-01-03,4251.58
2012-01-04,4141.365
2012-01-05,4141.249
2012-01-06,4071.947
2012-01-09,4147.177
2012-01-10,4209.755
2012-01-11,4158.79
2012-01-12,4208.264
2012-01-13,4099.403
2012-01-16,4172.076
2012-01-17,4207.704
2012-01-18,4251.316
2012-01-19,4286.019
2012-01-20,4279.755
2012-01-23,4290.496
2012-01-24,4224.186
2012-01-25,4248.884
2012-01-26,4340.817
2012-01-27,4280.312
2012-01-30,4252.154
2012-01-31,4233.009
2012-02-01,4348.767
2012-02-02,4378.42
2012-02-03,4463.59
2012-02-06,4433.138
2012-02-07,4497.753
2012-02-08,4491.081
2012-02-09,4503.253
2012-02-10,4429.344
2012-02-13,4499.413
2012-02-14,4471.577
2012-02-15,4469.894
2012-02-16,4485.485
2012-02-17,4531.656
2012-02-20,4576.364
2012-02-21,4548.123
2012-02-22,4535.46
2012-02-23,4565.3
2012-02-24,4594.14
2012-02-27,4572.612
2012-02-28,4617.618
2012-02-29,4648.993
2012-03-01,4691.624
2012-03-02,4620.42
2012-03-05,4645.826
2012-03-06,4515.987
2012-03-07,4580.031
2012-03-08,4789.152
2012-03-09,4766.383
2012-03-12,4823.828
2012-03-13,4872.502
2012-03-14,4879.631
2012-03-15,4879.184
2012-03-16,4951.009
2012-03-19,4979.95
2012-03-20,4940.833
2012-03-21,4962.5
2012-03-22,4944.006
2012-03-23,4948.913
2012-03-26,5009.535
2012-03-27,5003.214
2012-03-28,4943.831
2012-03-29,4897.52
2012-03-30,4989.262
2012-04-02,5028.368
2012-04-03,5068.007
2012-04-04,4859.094
2012-04-05,4814.436
2012-04-06,4814.436
2012-04-09,4817.2
2012-04-10,4805.84
2012-04-11,4865.852
2012-04-12,4943.615
2012-04-13,4851.247
2012-04-16,4915.582
2012-04-17,4985.148
2012-04-18,5021.93
2012-04-19,4984.616
2012-04-20,4997.82
2012-04-23,4882.884
2012-04-24,4951.375
2012-04-25,4997.555
2012-04-26,5029.916
2012-04-27,5083.247
2012-04-30,5036.368
2012-05-01,5032.373
2012-05-02,5102.461
2012-05-03,5191.295
2012-05-04,5099.447
2012-05-07,5183.545
2012-05-08,5031.761
2012-05-09,4984.236
2012-05-10,5012.021
2012-05-11,5050.685
2012-05-14,4943.464
2012-05-15,4886.819
2012-05-16,4863.618
2012-05-17,4841.753
2012-05-18,4733.049
2012-05-21,4761.02
2012-05-22,4826.416
2012-05-23,4684.843
2012-05-24,4775.783
2012-05-25,4771.332
2012-05-28,4731.147
2012-05-29,4826.27
2012-05-30,4727.509
2012-05-31,4717.153
2012-06-01,4578.322
2012-06-04,4601.083
2012-06-05,4603.607
2012-06-06,4698.363
2012-06-07,4694.794
2012-06-08,4717.481
2012-06-11,4724.029
2012-06-12,4768.477
2012-06-13,4864.596
2012-06-14,4908.77
2012-06-15,4897.607
2012-06-18,4883.992
2012-06-19,4954.234
2012-06-20,4876.731
2012-06-21,4866.325
2012-06-22,4811.005
2012-06-25,4861.905
2012-06-26,4927.424
2012-06-27,5003.236
2012-06-28,5022.645
2012-06-29,5324.115
2012-07-02,5392.748
2012-07-03,5416.19
2012-07-04,5374.272
2012-07-05,5308.95
2012-07-06,5259.925
2012-07-09,5223.477
2012-07-10,5316.701
2012-07-11,5253.68
2012-07-12,5216.938
2012-07-13,5251.063
2012-07-16,5255.885
2012-07-17,5240.973
2012-07-18,5317.473
2012-07-19,5425.959
2012-07-20,5305.688
2012-07-23,5196.717
2012-07-24,5201.112
2012-07-25,5200.713
2012-07-26,5440.497
2012-07-27,5496.899
2012-07-30,5503.447
2012-07-31,5384.854
2012-08-01,5483.648
2012-08-02,5376.568
2012-08-03,5548.249
2012-08-06,5563.719
2012-08-07,5611.679
2012-08-08,5574.311
2012-08-09,5554.6
2012-08-10,5515.561
2012-08-13,5499.728
2012-08-14,5492.508
2012-08-15,5496.876
2012-08-16,5521.566
2012-08-17,5511.116
2012-08-20,5551.234
2012-08-21,5586.544
2012-08-22,5533.964
2012-08-23,5515.299
2012-08-24,5578.345
2012-08-27,5623.344
2012-08-28,5674.801
2012-08-29,5671.131
2012-08-30,5634.278
2012-08-31,5705.38
2012-09-03,5841.908
2012-09-04,5782.049
2012-09-05,5818.367
2012-09-06,5966.555
2012-09-07,5916.322
2012-09-10,5777.103
2012-09-11,5821.002
2012-09-12,5754.742
2012-09-13,5755.911
2012-09-14,5881.786
2012-09-17,5878.358
2012-09-18,5898.084
2012-09-19,5928.882
2012-09-20,5957.724
2012-09-21,5984.617
2012-09-24,5924.762
2012-09-25,5986.89
2012-09-26,5936.223
2012-09-27,5871.636
2012-09-28,5827.89
2012-10-01,5896.82
2012-10-02,5998.688
2012-10-03,6007.594
2012-10-04,6040.593
2012-10-05,6170.87
2012-10-08,6089.171
2012-10-09,5987.691
2012-10-10,5921.339
2012-10-11,5937.245
2012-10-12,5926.855
2012-10-15,5915.633
2012-10-16,6018.546
2012-10-17,6052.781
2012-10-18,5948.558
2012-10-19,5896.543
2012-10-22,5906.685
2012-10-23,5852.085
2012-10-24,5877.239
2012-10-25,5845.939
2012-10-26,5849.452
2012-10-29,5838.065
2012-10-30,5900.171
2012-10-31,5756.301
2012-11-01,5744.567
2012-11-02,5763.712
2012-11-05,5673.316
2012-11-06,5749.207
2012-11-07,5648.785
2012-11-08,5640.362
2012-11-09,5693.758
2012-11-12,5693.965
2012-11-13,5773.873
2012-11-14,5680.098
2012-11-15,5689.22
2012-11-16,5634.55
2012-11-19,5827.565
2012-11-20,5885.173
2012-11-21,5820.105
2012-11-22,5900.929
2012-11-23,5925.99
2012-11-26,5923.056
2012-11-27,5884.285
2012-11-28,5840.517
2012-11-29,5919.476
2012-11-30,5989.148
2012-12-03,6061.48
2012-12-04,6038.34
2012-12-05,5970.079
2012-12-06,5967.293
2012-12-07,5971.991
2012-12-10,6007.294
2012-12-11,6070.484
2012-12-12,6013.615
2012-12-13,6009.742
2012-12-14,6049.811
2012-12-17,6011.685
2012-12-18,6076.917
2012-12-19,6157.778
2012-12-20,6143.368
2012-12-21,6068.142
2012-12-24,6047.238
2012-12-25,6047.238
2012-12-26,6059.612
2012-12-27,6085.012
2012-12-28,6026.038
2012-12-31,6013.127
2013-01-01,6013.127
2013-01-02,6171.677
2013-01-03,6040.244
2013-01-04,6083.456
2013-01-07,6048.816
2013-01-08,5954.547
2013-01-09,5868.298
2013-01-10,5966.343
2013-01-11,6058.124
2013-01-14,6029.852
2013-01-15,6127.131
2013-01-16,6146.633
2013-01-17,6121.832
2013-01-18,6147.751
2013-01-21,6153.385
2013-01-22,6199.978
2013-01-23,6173.504
2013-01-24,6230.555
2013-01-25,6323.624
2013-01-28,6323.496
2013-01-29,6390.318
2013-01-30,6428.627
2013-01-31,6032.663
2013-02-01,6297.351
2013-02-04,6110.468
2013-02-05,6098.413
2013-02-06,6049.897
2013-02-07,5970.243
2013-02-08,5946.866
2013-02-11,5928.057
2013-02-12,6059.963
2013-02-13,6087.998
2013-02-14,6334.2
2013-02-15,6348.692
2013-02-18,6259.273
2013-02-19,6332.576
2013-02-20,6388.656
2013-02-21,6256.552
2013-02-22,6330.023
2013-02-25,6356.926
2013-02-26,6213.522
2013-02-27,6317.605
2013-02-28,6397.249
2013-03-01,6379.429
2013-03-04,6376.705
2013-03-05,6447.638
2013-03-06,6437.283
2013-03-07,6501.253
2013-03-08,6551.229
2013-03-11,6585.589
2013-03-12,6525.502
2013-03-13,6500.158
2013-03-14,6557.409
2013-03-15,6515.592
2013-03-18,6530.026
2013-03-19,6441.301
2013-03-20,6521.73
2013-03-21,6504.546
2013-03-22,6595.932
2013-03-25,6562.707
2013-03-26,6614.17
2013-03-27,6542.265
2013-03-28,6660.441
2013-03-29,6660.441
2013-04-01,6663.553
2013-04-02,6762.874
2013-04-03,6668.74
2013-04-04,6600.255
2013-04-05,6572.875
2013-04-08,6649.626
2013-04-09,6618.42
2013-04-10,6813.44
2013-04-11,6798.567
2013-04-12,6708.887
2013-04-15,6667.505
2013-04-16,6642.707
2013-04-17,6506.014
2013-04-18,6538.146
2013-04-19,6633.135
2013-04-22,6644.363
2013-04-23,6734.205
2013-04-24,6694.961
2013-04-25,6645.882
2013-04-26,6498.881
2013-04-29,6630.952
2013-04-30,6604.38
2013-05-01,6608.888
2013-05-02,6609.852
2013-05-03,6675.358
2013-05-06,6668.949
2013-05-07,6690.975
2013-05-08,6817.547
2013-05-09,6750.402
2013-05-10,6725.379
2013-05-13,6762.308
2013-05-14,6826.662
2013-05-15,6784.17
2013-05-16,6780.338
2013-05-17,6701.98
2013-05-20,6690.787
2013-05-21,6683.534
2013-05-22,6698.223
2013-05-23,6634.386
2013-05-24,6675.053
2013-05-27,6732.465
2013-05-28,6717.338
2013-05-29,6598.727
2013-05-30,6617.128
2013-05-31,6464.85
2013-06-03,6432.213
2013-06-04,6494.546
2013-06-05,6378.572
2013-06-06,6455.722
2013-06-07,6605.688
2013-06-10,6549.059
2013-06-11,6500.312
2013-06-12,6490.095
2013-06-13,6465.144
2013-06-14,6567.893
2013-06-17,6610.166
2013-06-18,6557.465
2013-06-19,6548.245
2013-06-20,6164.614
2013-06-21,6129.474
2013-06-24,5970.18
2013-06-25,6073.958
2013-06-26,6200.903
2013-06-27,6251.078
2013-06-28,6180.09
2013-07-01,6243.471
2013-07-02,6210.77
2013-07-03,6073.634
2013-07-04,6269.472
2013-07-05,6101.971
2013-07-08,6244.136
2013-07-09,6270.265
2013-07-10,6331.832
2013-07-11,6477.395
2013-07-12,6415.415
2013-07-15,6439.502
2013-07-16,6385.687
2013-07-17,6379.79
2013-07-18,6345.636
2013-07-19,6336.804
2013-07-22,6325.45
2013-07-23,6267.695
2013-07-24,6357.989
2013-07-25,6265.624
2013-07-26,6274.691
2013-07-29,6268.232
2013-07-30,6326.653
2013-07-31,6650.67
2013-08-01,6756.005
2013-08-02,6848.424
2013-08-05,6851.437
2013-08-06,6877.882
2013-08-07,6894.164
2013-08-08,7034.034
2013-08-09,7013.465
2013-08-12,7029.145
2013-08-13,7043.524
2013-08-14,7014.688
2013-08-15,6939.763
2013-08-16,6990.403
2013-08-19,6925.801
2013-08-20,6884.229
2013-08-21,6843.597
2013-08-22,6841.459
2013-08-23,6915.787
2013-08-26,6870.7
2013-08-27,6737.011
2013-08-28,6645.017
2013-08-29,6645.72
2013-08-30,6562.153
2013-09-02,6709.25
2013-09-03,6675.264
2013-09-04,6709.786
2013-09-05,6691.937
2013-09-06,6771.523
2013-09-09,6755.17
2013-09-10,6849.357
2013-09-11,6887.006
2013-09-12,6861.252
2013-09-13,6917.34
2013-09-16,7037.973
2013-09-17,7023.616
2013-09-18,7084.579
2013-09-19,7266.415
2013-09-20,7133.251
2013-09-23,7072.826
2013-09-24,7032.525
2013-09-25,7048.622
2013-09-26,7074.273
2013-09-27,7058.487
2013-09-30,7047.268
2013-10-01,7014.09
2013-10-02,6990.348
2013-10-03,6974.24
2013-10-04,7009.815
2013-10-07,6954.446
2013-10-08,6888.863
2013-10-09,6836.833
2013-10-10,6956.963
2013-10-11,6993.173
2013-10-14,7011.437
2013-10-15,7073.656
2013-10-16,7094.39
2013-10-17,7224.555
2013-10-18,7333.296
2013-10-21,7324.724
2013-10-22,7444.305
2013-10-23,7371.436
2013-10-24,7391.994
2013-10-25,7417.72
2013-10-28,7408.1
2013-10-29,7434.005
2013-10-30,7346.12
2013-10-31,7403.853
2013-11-01,7263.709
2013-11-04,7303.235
2013-11-05,7277.228
2013-11-06,7392.042
2013-11-07,7284.997
2013-11-08,7229.163
2013-11-11,7405.19
2013-11-12,7365.738
2013-11-13,7324.8
2013-11-14,7455.204
2013-11-15,7448.1
2013-11-18,7473.745
2013-11-19,7420.532
2013-11-20,7384.248
2013-11-21,7331.419
2013-11-22,7310.666
2013-11-25,7380.327
2013-11-26,7336.927
2013-11-27,7361.867
2013-11-28,7332.34
2013-11-29,7342.24
2013-12-02,7302.029
2013-12-03,7234.802
2013-12-04,7192.857
2013-12-05,7198.675
2013-12-06,7305.508
2013-12-09,7303.445
2013-12-10,7294.631
2013-12-11,7262.073
2013-12-12,7203.189
2013-12-13,7149.439
2013-12-16,7311.652
2013-12-17,7256.021
2013-12-18,7356.513
2013-12-19,7414.11
2013-12-20,7462.499
2013-12-23,7495.049
2013-12-24,7489.16
2013-12-25,7489.16
2013-12-26,7503.133
2013-12-27,7665.113
2013-12-30,7641.098
2013-12-31,7666.762
2014-01-01,7666.762
2014-01-02,7462.118
2014-01-03,7515.343
2014-01-06,7415.925
2014-01-07,7489.032
2014-01-08,7498.373
2014-01-09,7482.529
2014-01-10,7499.229
2014-01-13,7441.081
2014-01-14,7391.265
2014-01-15,7349.856
2014-01-16,7399.389
2014-01-17,7318.292
2014-01-20,7383.465
2014-01-21,7403.23
2014-01-22,7416.576
2014-01-23,7377.178
2014-01-24,7149.952
2014-01-27,7117.995
2014-01-28,7130.421
2014-01-29,7073.818
2014-01-30,7001.488
2014-01-31,6979.089
2014-02-03,6887.141
2014-02-04,6863.549
2014-02-05,6866.082
2014-02-06,7011.634
2014-02-07,7077.496
2014-02-10,7100.726
2014-02-11,7251.821
2014-02-12,7264.495
2014-02-13,7284.137
2014-02-14,7362.378
2014-02-17,7412.284
2014-02-18,7395.081
2014-02-19,7427.73
2014-02-20,7386.2
2014-02-21,7416.06
2014-02-24,7460.286
2014-02-25,7428.097
2014-02-26,7569.047
2014-02-27,7549.287
2014-02-28,7650.357
2014-03-03,7468.112
2014-03-04,7604.97
2014-03-05,7561.638
2014-03-06,7645.446
2014-03-07,7567.475
2014-03-10,7564.388
2014-03-11,7571.189
2014-03-12,7488.76
2014-03-13,7444.323
2014-03-14,7394.879
2014-03-17,7420.736
2014-03-18,7475.144
2014-03-19,7441.456
2014-03-20,7404.016
2014-03-21,7506.258
2014-03-24,7437.027
2014-03-25,7513.538
2014-03-26,7593.854
2014-03-27,7617.09
2014-03-28,7733.483
2014-03-31,7659.035
2014-04-01,7747.911
2014-04-02,7765.947
2014-04-03,7746.537
2014-04-04,7763.498
2014-04-07,7697.335
2014-04-08,7707.452
2014-04-09,7740.987
2014-04-10,7737.391
2014-04-11,7659.443
2014-04-14,7750.288
2014-04-15,7738.423
2014-04-16,7865.777
2014-04-17,7855.523
2014-04-18,7855.523
2014-04-21,7837.638
2014-04-22,7924.447
2014-04-23,7877.358
2014-04-24,7905.58
2014-04-25,7878.166
2014-04-28,7980.608
2014-04-29,8035.174
2014-04-30,7888.826
2014-05-01,7888.826
2014-05-02,7829.043
2014-05-05,7911.573
2014-05-06,7910.042
2014-05-07,7984.014
2014-05-08,8093.439
2014-05-09,7999.773
2014-05-12,8081.785
2014-05-13,8033.827
2014-05-14,8028.454
2014-05-15,7975.704
