Date,USA MID CAP Mid Cap
2005-11-11,760.054
2005-11-14,760.411
2005-11-15,758.224
2005-11-16,760.882
2005-11-17,771.177
2005-11-18,772.548
2005-11-21,777.91
2005-11-22,783.388
2005-11-23,785.153
2005-11-24,785.153
2005-11-25,787.147
2005-11-28,776.995
2005-11-29,779.706
2005-11-30,778.512
2005-12-01,791.447
2005-12-02,791.365
2005-12-05,788.708
2005-12-06,789.89
2005-12-07,785.586
2005-12-08,787.532
2005-12-09,790.683
2005-12-12,792.495
2005-12-13,795.599
2005-12-14,799.706
2005-12-15,797.413
2005-12-16,795.379
2005-12-19,787.005
2005-12-20,789.368
2005-12-21,793.133
2005-12-22,797.643
2005-12-23,798.362
2005-12-26,798.362
2005-12-27,790.749
2005-12-28,793.812
2005-12-29,791.885
2005-12-30,788.47
2006-01-02,788.47
2006-01-03,800.956
2006-01-04,806.252
2006-01-05,805.25
2006-01-06,814.982
2006-01-09,820.757
2006-01-10,822.518
2006-01-11,824.661
2006-01-12,819.218
2006-01-13,819.208
2006-01-16,819.208
2006-01-17,816.668
2006-01-18,815.4
2006-01-19,824.182
2006-01-20,811.805
2006-01-23,814.709
2006-01-24,820.657
2006-01-25,815.678
2006-01-26,823.28
2006-01-27,829.559
2006-01-30,831.122
2006-01-31,830.018
2006-02-01,830.368
2006-02-02,821.994
2006-02-03,817.821
2006-02-06,822.329
2006-02-07,813.012
2006-02-08,817.317
2006-02-09,813.513
2006-02-10,813.551
2006-02-13,809.051
2006-02-14,815.371
2006-02-15,817.897
2006-02-16,826.063
2006-02-17,825.257
2006-02-20,825.257
2006-02-21,824.914
2006-02-22,831.512
2006-02-23,829.344
2006-02-24,831.552
2006-02-27,832.12
2006-02-28,824.041
2006-03-01,832.678
2006-03-02,833.044
2006-03-03,830.81
2006-03-06,822.132
2006-03-07,815.507
2006-03-08,815.417
2006-03-09,812.255
2006-03-10,818.542
2006-03-13,820.131
2006-03-14,830.617
2006-03-15,836.311
2006-03-16,837.956
2006-03-17,840.253
2006-03-20,836.385
2006-03-21,830.12
2006-03-22,834.209
2006-03-23,835.868
2006-03-24,839.402
2006-03-27,838.944
2006-03-28,837.126
2006-03-29,846.872
2006-03-30,845.609
2006-03-31,843.232
2006-04-03,843.509
2006-04-04,847.605
2006-04-05,854.838
2006-04-06,853.89
2006-04-07,844.869
2006-04-10,844.263
2006-04-11,836.298
2006-04-12,837.742
2006-04-13,838.805
2006-04-14,838.805
2006-04-17,838.678
2006-04-18,854.986
2006-04-19,861.057
2006-04-20,860.765
2006-04-21,859.025
2006-04-24,855.83
2006-04-25,852.027
2006-04-26,851.773
2006-04-27,851.205
2006-04-28,852.867
2006-05-01,851.578
2006-05-02,856.44
2006-05-03,855.964
2006-05-04,861.053
2006-05-05,869.78
2006-05-08,871.021
2006-05-09,870.443
2006-05-10,869.863
2006-05-11,857.472
2006-05-12,844.067
2006-05-15,840.183
2006-05-16,838.243
2006-05-17,822.686
2006-05-18,816.57
2006-05-19,820.957
2006-05-22,813.41
2006-05-23,810.387
2006-05-24,808.4
2006-05-25,819.824
2006-05-26,825.865
2006-05-29,825.865
2006-05-30,812.676
2006-05-31,822.309
2006-06-01,835.071
2006-06-02,836.031
2006-06-05,817.937
2006-06-06,813.258
2006-06-07,807.373
2006-06-08,805.461
2006-06-09,803.882
2006-06-12,787.527
2006-06-13,775.651
2006-06-14,781.169
2006-06-15,805.477
2006-06-16,802.604
2006-06-19,792.713
2006-06-20,790.088
2006-06-21,803.084
2006-06-22,799.142
2006-06-23,803.951
2006-06-26,808.098
2006-06-27,799.561
2006-06-28,803.036
2006-06-29,824.178
2006-06-30,825.327
2006-07-03,831.696
2006-07-04,831.696
2006-07-05,822.423
2006-07-06,823.615
2006-07-07,815.262
2006-07-10,813.393
2006-07-11,816.928
2006-07-12,808.017
2006-07-13,794.87
2006-07-14,787.962
2006-07-17,784.697
2006-07-18,784.346
2006-07-19,801.115
2006-07-20,787.199
2006-07-21,775.951
2006-07-24,791.39
2006-07-25,798.907
2006-07-26,797.736
2006-07-27,791.716
2006-07-28,802.566
2006-07-31,804.344
2006-08-01,799.008
2006-08-02,805.548
2006-08-03,811.008
2006-08-04,808.297
2006-08-07,805.272
2006-08-08,799.764
2006-08-09,794.26
2006-08-10,798.056
2006-08-11,792.565
2006-08-14,792.917
2006-08-15,807.522
2006-08-16,819.616
2006-08-17,819.798
2006-08-18,821.15
2006-08-21,816.247
2006-08-22,817.833
2006-08-23,811.034
2006-08-24,810.586
2006-08-25,809.968
2006-08-28,814.823
2006-08-29,817.217
2006-08-30,818.175
2006-08-31,821.324
2006-09-01,824.887
2006-09-04,824.887
2006-09-05,827.491
2006-09-06,814.989
2006-09-07,811.193
2006-09-08,814.81
2006-09-11,814.098
2006-09-12,826.15
2006-09-13,831.949
2006-09-14,829.419
2006-09-15,831.856
2006-09-18,833.538
2006-09-19,830.153
2006-09-20,833.55
2006-09-21,828.103
2006-09-22,823.396
2006-09-25,831.71
2006-09-26,836.867
2006-09-27,838.904
2006-09-28,839.662
2006-09-29,836.874
2006-10-02,833.492
2006-10-03,830.833
2006-10-04,842.476
2006-10-05,848.935
2006-10-06,844.836
2006-10-09,848.023
2006-10-10,851.562
2006-10-11,848.822
2006-10-12,858.286
2006-10-13,861.295
2006-10-16,868.372
2006-10-17,862.774
2006-10-18,861.75
2006-10-19,862.456
2006-10-20,858.757
2006-10-23,862.809
2006-10-24,865.448
2006-10-25,868.229
2006-10-26,875.604
2006-10-27,867.229
2006-10-30,868.944
2006-10-31,868.609
2006-11-01,860.184
2006-11-02,859.478
2006-11-03,857.978
2006-11-06,867.824
2006-11-07,869.684
2006-11-08,872.522
2006-11-09,869.275
2006-11-10,873.25
2006-11-13,876.235
2006-11-14,883.379
2006-11-15,887.858
2006-11-16,889.151
2006-11-17,889.149
2006-11-20,891.277
2006-11-21,895.839
2006-11-22,900.588
2006-11-23,900.588
2006-11-24,898.924
2006-11-27,883.514
2006-11-28,885.28
2006-11-29,896.777
2006-11-30,900.239
2006-12-01,897.734
2006-12-04,907.759
2006-12-05,909.826
2006-12-06,910.36
2006-12-07,906.401
2006-12-08,907.022
2006-12-11,906.753
2006-12-12,904.159
2006-12-13,904.084
2006-12-14,910.417
2006-12-15,908.397
2006-12-18,901.663
2006-12-19,902.536
2006-12-20,902.572
2006-12-21,897.433
2006-12-22,893.359
2006-12-25,893.359
2006-12-26,896.125
2006-12-27,902.998
2006-12-28,901.19
2006-12-29,897.022
2007-01-01,897.022
2007-01-02,897.022
2007-01-03,896.284
2007-01-04,896.402
2007-01-05,890.257
2007-01-08,893.607
2007-01-09,894.988
2007-01-10,899.499
2007-01-11,906.229
2007-01-12,910.038
2007-01-15,910.038
2007-01-16,911.089
2007-01-17,911.012
2007-01-18,904.642
2007-01-19,909.627
2007-01-22,905.367
2007-01-23,912.642
2007-01-24,921.093
2007-01-25,910.665
2007-01-26,912.063
2007-01-29,911.655
2007-01-30,917.562
2007-01-31,925.898
2007-02-01,932.644
2007-02-02,936.206
2007-02-05,935.96
2007-02-06,939.751
2007-02-07,943.96
2007-02-08,943.038
2007-02-09,934.593
2007-02-12,928.604
2007-02-13,937.884
2007-02-14,946.302
2007-02-15,950.046
2007-02-16,949.906
2007-02-19,949.906
2007-02-20,955.712
2007-02-21,956.739
2007-02-22,957.405
2007-02-23,955.223
2007-02-26,953.39
2007-02-27,921.706
2007-02-28,925.474
2007-03-01,921.57
2007-03-02,907.637
2007-03-05,893.115
2007-03-06,909.523
2007-03-07,908.4
2007-03-08,917.399
2007-03-09,919.746
2007-03-12,922.994
2007-03-13,903.562
2007-03-14,908.343
2007-03-15,914.723
2007-03-16,910.92
2007-03-19,920.965
2007-03-20,926.505
2007-03-21,941.158
2007-03-22,940.844
2007-03-23,943.625
2007-03-26,942.039
2007-03-27,936.578
2007-03-28,928.613
2007-03-29,929.988
2007-03-30,930.365
2007-04-02,935.563
2007-04-03,943.358
2007-04-04,943.834
2007-04-05,946.098
2007-04-06,946.098
2007-04-09,946.734
2007-04-10,948.868
2007-04-11,942.253
2007-04-12,949.094
2007-04-13,951.117
2007-04-16,959.483
2007-04-17,959.638
2007-04-18,960.845
2007-04-19,958.612
2007-04-20,966.334
2007-04-23,968.9
2007-04-24,970.149
2007-04-25,978.853
2007-04-26,979.391
2007-04-27,977.068
2007-04-30,964.292
2007-05-01,965.921
2007-05-02,975.737
2007-05-03,979.601
2007-05-04,980.431
2007-05-07,981.181
2007-05-08,980.563
2007-05-09,987.061
2007-05-10,972.289
2007-05-11,983.655
2007-05-14,979.886
2007-05-15,975.998
2007-05-16,980.415
2007-05-17,979.281
2007-05-18,984.87
2007-05-21,989.15
2007-05-22,990.218
2007-05-23,988.125
2007-05-24,973.283
2007-05-25,979.551
2007-05-28,979.551
2007-05-29,985.233
2007-05-30,996.543
2007-05-31,1000.0
2007-06-01,1004.376
2007-06-04,1008.127
2007-06-05,1001.976
2007-06-06,990.851
2007-06-07,971.335
2007-06-08,983.319
2007-06-11,984.778
2007-06-12,974.957
2007-06-13,988.568
2007-06-14,993.592
2007-06-15,1000.047
2007-06-18,997.516
2007-06-19,998.563
2007-06-20,987.113
2007-06-21,994.967
2007-06-22,985.246
2007-06-25,977.696
2007-06-26,972.722
2007-06-27,983.253
2007-06-28,983.055
2007-06-29,982.379
2007-07-02,994.555
2007-07-03,996.853
2007-07-04,996.853
2007-07-05,999.215
2007-07-06,1006.243
2007-07-09,1005.655
2007-07-10,991.188
2007-07-11,996.018
2007-07-12,1012.171
2007-07-13,1015.645
2007-07-16,1010.963
2007-07-17,1012.329
2007-07-18,1008.957
2007-07-19,1015.384
2007-07-20,1002.365
2007-07-23,1001.768
2007-07-24,979.165
2007-07-25,977.708
2007-07-26,953.977
2007-07-27,940.235
2007-07-30,950.381
2007-07-31,939.383
2007-08-01,942.725
2007-08-02,948.556
2007-08-03,921.737
2007-08-06,937.631
2007-08-07,944.5
2007-08-08,957.546
2007-08-09,934.36
2007-08-10,935.375
2007-08-13,936.787
2007-08-14,917.637
2007-08-15,898.414
2007-08-16,896.679
2007-08-17,917.967
2007-08-20,921.939
2007-08-21,925.704
2007-08-22,938.642
2007-08-23,936.029
2007-08-24,946.275
2007-08-27,936.459
2007-08-28,912.435
2007-08-29,933.627
2007-08-30,930.59
2007-08-31,943.228
2007-09-03,943.228
2007-09-04,955.267
2007-09-05,944.539
2007-09-06,947.976
2007-09-07,929.924
2007-09-10,923.974
2007-09-11,936.349
2007-09-12,934.985
2007-09-13,939.061
2007-09-14,941.501
2007-09-17,935.503
2007-09-18,964.281
2007-09-19,970.05
2007-09-20,961.686
2007-09-21,965.055
2007-09-24,960.119
2007-09-25,959.721
2007-09-26,965.123
2007-09-27,972.185
2007-09-28,970.016
2007-10-01,983.718
2007-10-02,986.231
2007-10-03,980.758
2007-10-04,981.811
2007-10-05,994.996
2007-10-08,990.542
2007-10-09,998.053
2007-10-10,997.985
2007-10-11,989.69
2007-10-12,995.539
2007-10-15,987.241
2007-10-16,978.894
2007-10-17,980.563
2007-10-18,981.112
2007-10-19,954.225
2007-10-22,962.568
2007-10-23,968.661
2007-10-24,964.331
2007-10-25,962.306
2007-10-26,970.567
2007-10-29,974.526
2007-10-30,967.008
2007-10-31,978.768
2007-11-01,955.408
2007-11-02,957.235
2007-11-05,949.876
2007-11-06,961.956
2007-11-07,935.678
2007-11-08,938.569
2007-11-09,927.065
2007-11-12,910.023
2007-11-13,935.611
2007-11-14,929.209
2007-11-15,917.682
2007-11-16,919.515
2007-11-19,902.274
2007-11-20,901.913
2007-11-21,890.731
2007-11-22,890.731
2007-11-23,903.83
2007-11-26,887.415
2007-11-27,898.06
2007-11-28,923.368
2007-11-29,923.839
2007-11-30,929.519
2007-12-03,927.73
2007-12-04,922.611
2007-12-05,936.806
2007-12-06,953.018
2007-12-07,955.383
2007-12-10,963.124
2007-12-11,934.539
2007-12-12,940.839
2007-12-13,940.654
2007-12-14,927.433
2007-12-17,912.535
2007-12-18,917.937
2007-12-19,919.796
2007-12-20,927.818
2007-12-21,941.217
2007-12-24,948.912
2007-12-25,948.912
2007-12-26,949.324
2007-12-27,935.66
2007-12-28,935.878
2007-12-31,932.628
2008-01-01,932.628
2008-01-02,918.371
2008-01-03,913.852
2008-01-04,886.338
2008-01-07,883.245
2008-01-08,863.984
2008-01-09,869.469
2008-01-10,876.078
2008-01-11,863.232
2008-01-14,873.277
2008-01-15,849.64
2008-01-16,845.406
2008-01-17,818.501
2008-01-18,818.234
2008-01-21,818.234
2008-01-22,811.396
2008-01-23,831.904
2008-01-24,841.376
2008-01-25,832.848
2008-01-28,851.196
2008-01-29,856.583
2008-01-30,850.956
2008-01-31,865.581
2008-02-01,885.925
2008-02-04,877.701
2008-02-05,851.066
2008-02-06,841.483
2008-02-07,848.075
2008-02-08,848.659
2008-02-11,856.546
2008-02-12,857.3
2008-02-13,870.988
2008-02-14,857.063
2008-02-15,855.766
2008-02-18,855.766
2008-02-19,857.072
2008-02-20,867.428
2008-02-21,854.725
2008-02-22,862.049
2008-02-25,877.343
2008-02-26,884.563
2008-02-27,880.84
2008-02-28,872.142
2008-02-29,845.812
2008-03-03,845.966
2008-03-04,842.081
2008-03-05,848.923
2008-03-06,827.076
2008-03-07,818.976
2008-03-10,801.516
2008-03-11,830.785
2008-03-12,823.789
2008-03-13,832.192
2008-03-14,816.043
2008-03-17,797.556
2008-03-18,829.086
2008-03-19,807.67
2008-03-20,822.503
2008-03-21,822.503
2008-03-24,841.898
2008-03-25,849.703
2008-03-26,842.283
2008-03-27,832.279
2008-03-28,825.05
2008-03-31,831.891
2008-04-01,862.059
2008-04-02,865.452
2008-04-03,869.204
2008-04-04,873.394
2008-04-07,872.812
2008-04-08,870.127
2008-04-09,860.412
2008-04-10,867.757
2008-04-11,851.254
2008-04-14,850.395
2008-04-15,854.807
2008-04-16,878.07
2008-04-17,876.981
2008-04-18,891.75
2008-04-21,891.677
2008-04-22,879.493
2008-04-23,882.721
2008-04-24,885.596
2008-04-25,895.289
2008-04-28,895.55
2008-04-29,889.575
2008-04-30,885.554
2008-05-01,898.361
2008-05-02,902.383
2008-05-05,901.953
2008-05-06,911.341
2008-05-07,897.456
2008-05-08,903.745
2008-05-09,902.307
2008-05-12,912.247
2008-05-13,918.984
2008-05-14,921.838
2008-05-15,935.12
2008-05-16,939.33
2008-05-19,936.999
2008-05-20,932.347
2008-05-21,916.808
2008-05-22,918.022
2008-05-23,906.892
2008-05-26,906.892
2008-05-27,912.122
2008-05-28,919.692
2008-05-29,920.62
2008-05-30,926.438
2008-06-02,919.3
2008-06-03,916.472
2008-06-04,917.804
2008-06-05,936.151
2008-06-06,910.893
2008-06-09,911.384
2008-06-10,903.669
2008-06-11,885.91
2008-06-12,887.498
2008-06-13,902.762
2008-06-16,906.891
2008-06-17,902.931
2008-06-18,893.9
2008-06-19,896.047
2008-06-20,880.032
2008-06-23,880.618
2008-06-24,871.805
2008-06-25,876.364
2008-06-26,852.126
2008-06-27,849.601
2008-06-30,848.089
2008-07-01,848.996
2008-07-02,825.89
2008-07-03,816.73
2008-07-04,816.73
2008-07-07,808.762
2008-07-08,822.116
2008-07-09,804.496
2008-07-10,812.202
2008-07-11,805.356
2008-07-14,800.742
2008-07-15,791.494
2008-07-16,809.764
2008-07-17,818.466
2008-07-18,818.406
2008-07-21,822.807
2008-07-22,827.801
2008-07-23,828.867
2008-07-24,803.461
2008-07-25,809.293
2008-07-28,797.054
2008-07-29,812.592
2008-07-30,826.979
2008-07-31,813.323
2008-08-01,809.217
2008-08-04,792.86
2008-08-05,811.484
2008-08-06,819.671
2008-08-07,806.258
2008-08-08,822.942
2008-08-11,830.539
2008-08-12,821.918
2008-08-13,824.624
2008-08-14,831.966
2008-08-15,833.562
2008-08-18,819.643
2008-08-19,813.029
2008-08-20,818.14
2008-08-21,818.531
2008-08-22,825.502
2008-08-25,809.451
2008-08-26,813.31
2008-08-27,822.227
2008-08-28,834.262
2008-08-29,824.163
2008-09-01,824.163
2008-09-02,814.181
2008-09-03,807.823
2008-09-04,785.256
2008-09-05,791.664
2008-09-08,800.2
2008-09-09,766.4
2008-09-10,774.947
2008-09-11,783.687
2008-09-12,793.255
2008-09-15,754.471
2008-09-16,766.642
2008-09-17,731.836
2008-09-18,766.751
2008-09-19,799.923
2008-09-22,765.037
2008-09-23,754.157
2008-09-24,750.151
2008-09-25,759.51
2008-09-26,754.199
2008-09-29,688.478
2008-09-30,720.11
2008-10-01,711.483
2008-10-02,669.88
2008-10-03,656.226
2008-10-06,626.955
2008-10-07,589.851
2008-10-08,585.036
2008-10-09,541.691
2008-10-10,534.81
2008-10-13,597.134
2008-10-14,589.785
2008-10-15,529.393
2008-10-16,550.528
2008-10-17,551.411
2008-10-20,577.403
2008-10-21,558.455
2008-10-22,519.144
2008-10-23,509.405
2008-10-24,491.11
2008-10-27,473.64
2008-10-28,519.619
2008-10-29,525.494
2008-10-30,545.384
2008-10-31,557.287
2008-11-03,554.522
2008-11-04,578.579
2008-11-05,547.904
2008-11-06,517.221
2008-11-07,532.426
2008-11-10,521.118
2008-11-11,506.814
2008-11-12,478.077
2008-11-13,514.136
2008-11-14,488.886
2008-11-17,477.413
2008-11-18,478.188
2008-11-19,445.218
2008-11-20,410.489
2008-11-21,436.617
2008-11-24,471.486
2008-11-25,477.074
2008-11-26,503.123
2008-11-27,503.123
2008-11-28,507.421
2008-12-01,455.603
2008-12-02,474.276
2008-12-03,487.209
2008-12-04,466.995
2008-12-05,488.262
2008-12-08,509.154
2008-12-09,500.678
2008-12-10,514.168
2008-12-11,493.213
2008-12-12,503.155
2008-12-15,492.568
2008-12-16,523.213
2008-12-17,525.281
2008-12-18,512.456
2008-12-19,517.468
2008-12-22,502.947
2008-12-23,498.996
2008-12-24,501.701
2008-12-25,501.701
2008-12-26,506.733
2008-12-29,502.09
2008-12-30,517.885
2008-12-31,529.146
2009-01-01,529.146
2009-01-02,548.513
2009-01-05,551.773
2009-01-06,561.375
2009-01-07,541.077
2009-01-08,545.053
2009-01-09,530.633
2009-01-12,514.102
2009-01-13,517.391
2009-01-14,496.591
2009-01-15,503.567
2009-01-16,511.022
2009-01-19,511.022
2009-01-20,480.351
2009-01-21,502.071
2009-01-22,490.096
2009-01-23,496.476
2009-01-26,500.1
2009-01-27,506.921
2009-01-28,525.993
2009-01-29,505.308
2009-01-30,491.584
2009-02-02,489.623
2009-02-03,497.23
2009-02-04,496.662
2009-02-05,506.862
2009-02-06,523.369
2009-02-09,522.954
2009-02-10,497.886
2009-02-11,499.644
2009-02-12,503.07
2009-02-13,499.428
2009-02-16,499.428
2009-02-17,473.854
2009-02-18,470.223
2009-02-19,463.499
2009-02-20,460.396
2009-02-23,441.025
2009-02-24,461.486
2009-02-25,456.731
2009-02-26,448.439
2009-02-27,442.548
2009-03-02,415.875
2009-03-03,414.447
2009-03-04,428.779
2009-03-05,408.692
2009-03-06,407.368
2009-03-09,402.845
2009-03-10,430.094
2009-03-11,431.911
2009-03-12,449.974
2009-03-13,452.993
2009-03-16,447.954
2009-03-17,463.522
2009-03-18,476.579
2009-03-19,474.815
2009-03-20,461.562
2009-03-23,494.205
2009-03-24,482.908
2009-03-25,486.954
2009-03-26,502.814
2009-03-27,490.976
2009-03-30,473.028
2009-03-31,479.32
2009-04-01,486.417
2009-04-02,507.44
2009-04-03,515.78
2009-04-06,510.06
2009-04-07,494.22
2009-04-08,503.576
2009-04-09,527.891
2009-04-10,527.891
2009-04-13,525.993
2009-04-14,515.136
2009-04-15,521.279
2009-04-16,535.079
2009-04-17,540.673
2009-04-20,514.115
2009-04-21,527.309
2009-04-22,529.082
2009-04-23,531.074
2009-04-24,542.672
2009-04-27,534.103
2009-04-28,532.493
2009-04-29,546.399
2009-04-30,548.205
2009-05-01,550.262
2009-05-04,573.296
2009-05-05,571.052
2009-05-06,575.376
2009-05-07,560.387
2009-05-08,577.649
2009-05-11,565.919
2009-05-12,560.756
2009-05-13,538.563
2009-05-14,545.886
2009-05-15,539.739
2009-05-18,560.215
2009-05-19,561.223
2009-05-20,558.661
2009-05-21,546.239
2009-05-22,546.196
2009-05-25,546.196
2009-05-26,564.646
2009-05-27,554.882
2009-05-28,561.245
2009-05-29,570.307
2009-06-01,591.845
2009-06-02,591.732
2009-06-03,578.863
2009-06-04,587.635
2009-06-05,586.116
2009-06-08,583.032
2009-06-09,589.435
2009-06-10,587.981
2009-06-11,592.448
2009-06-12,590.602
2009-06-15,573.641
2009-06-16,563.315
2009-06-17,561.224
2009-06-18,563.768
2009-06-19,566.555
2009-06-22,544.764
2009-06-23,544.864
2009-06-24,552.073
2009-06-25,565.387
2009-06-26,565.716
2009-06-29,569.869
2009-06-30,566.642
2009-07-01,569.849
2009-07-02,550.811
2009-07-03,550.811
2009-07-06,548.583
2009-07-07,534.986
2009-07-08,532.471
2009-07-09,537.229
2009-07-10,535.676
2009-07-13,547.762
2009-07-14,552.922
2009-07-15,570.445
2009-07-16,577.553
2009-07-17,577.044
2009-07-20,587.411
2009-07-21,588.461
2009-07-22,590.394
2009-07-23,608.547
2009-07-24,613.596
2009-07-27,615.317
2009-07-28,612.415
2009-07-29,606.783
2009-07-30,616.303
2009-07-31,617.308
2009-08-03,631.289
2009-08-04,635.795
2009-08-05,633.611
2009-08-06,628.823
2009-08-07,643.583
2009-08-10,639.959
2009-08-11,631.533
2009-08-12,641.202
2009-08-13,647.542
2009-08-14,638.663
2009-08-17,619.486
2009-08-18,627.794
2009-08-19,632.0
2009-08-20,638.846
2009-08-21,653.173
2009-08-24,650.647
2009-08-25,653.949
2009-08-26,653.027
2009-08-27,655.929
2009-08-28,657.852
2009-08-31,649.016
2009-09-01,632.058
2009-09-02,629.284
2009-09-03,637.807
2009-09-04,647.24
2009-09-07,647.24
2009-09-08,656.47
2009-09-09,664.763
2009-09-10,673.28
2009-09-11,673.614
2009-09-14,680.479
2009-09-15,687.266
2009-09-16,700.457
2009-09-17,694.839
2009-09-18,696.179
2009-09-21,694.27
2009-09-22,699.93
2009-09-23,690.328
2009-09-24,678.722
2009-09-25,675.308
2009-09-28,690.456
2009-09-29,690.88
2009-09-30,688.39
2009-10-01,665.564
2009-10-02,660.014
2009-10-05,674.758
2009-10-06,684.342
2009-10-07,685.151
2009-10-08,694.912
2009-10-09,699.159
2009-10-12,702.112
2009-10-13,699.835
2009-10-14,713.421
2009-10-15,716.264
2009-10-16,709.114
2009-10-19,718.583
2009-10-20,712.051
2009-10-21,704.284
2009-10-22,712.622
2009-10-23,700.723
2009-10-26,691.745
2009-10-27,684.138
2009-10-28,661.74
2009-10-29,680.687
2009-10-30,658.853
2009-11-02,662.93
2009-11-03,670.193
2009-11-04,668.139
2009-11-05,682.953
2009-11-06,682.217
2009-11-09,700.202
2009-11-10,699.0
2009-11-11,703.302
2009-11-12,693.548
2009-11-13,699.193
2009-11-16,711.787
2009-11-17,709.691
2009-11-18,706.17
2009-11-19,692.64
2009-11-20,688.955
2009-11-23,696.422
2009-11-24,695.944
2009-11-25,702.135
2009-11-26,702.135
2009-11-27,687.29
2009-11-30,689.401
2009-12-01,699.877
2009-12-02,703.673
2009-12-03,695.991
2009-12-04,703.378
2009-12-07,703.23
2009-12-08,696.084
2009-12-09,697.447
2009-12-10,702.206
2009-12-11,705.789
2009-12-14,716.995
2009-12-15,714.38
2009-12-16,719.66
2009-12-17,712.106
2009-12-18,716.15
2009-12-21,725.549
2009-12-22,731.188
2009-12-23,736.41
2009-12-24,741.357
2009-12-25,741.357
2009-12-28,740.492
2009-12-29,738.751
2009-12-30,738.546
2009-12-31,730.493
2010-01-01,730.493
2010-01-04,743.586
2010-01-05,747.139
2010-01-06,751.173
2010-01-07,754.399
2010-01-08,757.617
2010-01-11,758.377
2010-01-12,747.969
2010-01-13,756.991
2010-01-14,758.343
2010-01-15,748.159
2010-01-18,748.159
2010-01-19,758.138
2010-01-20,750.087
2010-01-21,738.601
2010-01-22,722.041
2010-01-25,725.445
2010-01-26,721.35
2010-01-27,723.49
2010-01-28,713.566
2010-01-29,703.28
2010-02-01,717.517
2010-02-02,729.053
2010-02-03,724.14
2010-02-04,698.427
2010-02-05,700.203
2010-02-08,696.111
2010-02-09,706.394
2010-02-10,704.699
2010-02-11,714.6
2010-02-12,715.482
2010-02-15,715.482
2010-02-16,729.876
2010-02-17,734.403
2010-02-18,739.068
2010-02-19,742.809
2010-02-22,742.857
2010-02-23,731.264
2010-02-24,738.535
2010-02-25,739.703
2010-02-26,741.478
2010-03-01,754.763
2010-03-02,758.128
2010-03-03,758.71
2010-03-04,760.304
2010-03-05,772.417
2010-03-08,772.652
2010-03-09,773.273
2010-03-10,779.563
2010-03-11,782.347
2010-03-12,783.434
2010-03-15,780.212
2010-03-16,789.667
2010-03-17,795.514
2010-03-18,790.357
2010-03-19,782.844
2010-03-22,790.984
2010-03-23,797.617
2010-03-24,793.141
2010-03-25,787.248
2010-03-26,787.921
2010-03-29,794.847
2010-03-30,795.776
2010-03-31,792.815
2010-04-01,800.721
2010-04-02,800.721
2010-04-05,813.161
2010-04-06,815.16
2010-04-07,808.736
2010-04-08,809.866
2010-04-09,817.07
2010-04-12,818.359
2010-04-13,820.132
2010-04-14,831.474
2010-04-15,830.639
2010-04-16,816.929
2010-04-19,815.388
2010-04-20,827.394
2010-04-21,829.216
2010-04-22,839.119
2010-04-23,848.538
2010-04-26,845.773
2010-04-27,821.481
2010-04-28,826.082
2010-04-29,839.56
2010-04-30,821.946
2010-05-03,834.929
2010-05-04,810.695
2010-05-05,802.058
2010-05-06,774.93
2010-05-07,756.996
2010-05-10,799.285
2010-05-11,795.862
2010-05-12,812.883
2010-05-13,803.283
2010-05-14,783.315
2010-05-17,784.873
2010-05-18,771.948
2010-05-19,765.846
2010-05-20,732.338
2010-05-21,747.413
2010-05-24,737.56
2010-05-25,739.361
2010-05-26,739.966
2010-05-27,771.064
2010-05-28,761.046
2010-05-31,761.046
2010-06-01,741.039
2010-06-02,764.899
2010-06-03,771.374
2010-06-04,739.074
2010-06-07,723.837
2010-06-08,730.587
2010-06-09,731.318
2010-06-10,758.173
2010-06-11,764.863
2010-06-14,766.872
2010-06-15,787.439
2010-06-16,785.243
2010-06-17,785.076
2010-06-18,784.447
2010-06-21,779.873
2010-06-22,762.888
2010-06-23,762.098
2010-06-24,746.947
2010-06-25,753.505
2010-06-28,750.532
2010-06-29,721.432
2010-06-30,714.65
2010-07-01,712.966
2010-07-02,707.539
2010-07-05,707.539
2010-07-06,709.213
2010-07-07,734.654
2010-07-08,741.554
2010-07-09,748.24
2010-07-12,745.024
2010-07-13,760.406
2010-07-14,759.864
2010-07-15,759.225
2010-07-16,734.023
2010-07-19,740.621
2010-07-20,752.345
2010-07-21,740.82
2010-07-22,760.686
2010-07-23,770.076
2010-07-26,781.511
2010-07-27,775.319
2010-07-28,767.352
2010-07-29,762.879
2010-07-30,764.707
2010-08-02,782.252
2010-08-03,776.093
2010-08-04,783.981
2010-08-05,781.524
2010-08-06,778.622
2010-08-09,784.349
2010-08-10,775.882
2010-08-11,750.769
2010-08-12,746.418
2010-08-13,744.491
2010-08-16,744.871
2010-08-17,757.681
2010-08-18,759.978
2010-08-19,748.514
2010-08-20,747.756
2010-08-23,742.169
2010-08-24,729.99
2010-08-25,733.575
2010-08-26,728.366
2010-08-27,744.127
2010-08-30,731.23
2010-08-31,731.208
2010-09-01,756.625
2010-09-02,767.102
2010-09-03,777.992
2010-09-06,777.992
2010-09-07,766.354
2010-09-08,772.647
2010-09-09,774.267
2010-09-10,777.507
2010-09-13,789.322
2010-09-14,788.969
2010-09-15,791.332
2010-09-16,789.569
2010-09-17,791.237
2010-09-20,805.35
2010-09-21,800.386
2010-09-22,793.933
