Date,USA MID CAP Mid Cap
2005-11-11,754.885
2005-11-14,755.344
2005-11-15,753.181
2005-11-16,755.852
2005-11-17,766.09
2005-11-18,767.452
2005-11-21,772.783
2005-11-22,778.239
2005-11-23,779.995
2005-11-24,779.995
2005-11-25,781.977
2005-11-28,771.906
2005-11-29,774.631
2005-11-30,773.476
2005-12-01,786.331
2005-12-02,786.249
2005-12-05,783.629
2005-12-06,784.804
2005-12-07,780.596
2005-12-08,782.537
2005-12-09,785.673
2005-12-12,787.48
2005-12-13,790.617
2005-12-14,794.715
2005-12-15,792.498
2005-12-16,790.51
2005-12-19,782.189
2005-12-20,784.55
2005-12-21,788.309
2005-12-22,792.803
2005-12-23,793.517
2005-12-26,793.517
2005-12-27,785.952
2005-12-28,789.079
2005-12-29,787.181
2005-12-30,783.786
2006-01-02,783.786
2006-01-03,796.199
2006-01-04,801.476
2006-01-05,800.479
2006-01-06,810.164
2006-01-09,815.907
2006-01-10,817.669
2006-01-11,819.833
2006-01-12,814.442
2006-01-13,814.432
2006-01-16,814.432
2006-01-17,811.906
2006-01-18,810.647
2006-01-19,819.379
2006-01-20,807.074
2006-01-23,809.962
2006-01-24,815.875
2006-01-25,810.932
2006-01-26,818.492
2006-01-27,824.764
2006-01-30,826.336
2006-01-31,825.246
2006-02-01,825.614
2006-02-02,817.302
2006-02-03,813.162
2006-02-06,817.655
2006-02-07,808.396
2006-02-08,812.692
2006-02-09,808.922
2006-02-10,809.023
2006-02-13,804.597
2006-02-14,810.886
2006-02-15,813.454
2006-02-16,821.576
2006-02-17,820.783
2006-02-20,820.783
2006-02-21,820.442
2006-02-22,827.021
2006-02-23,824.87
2006-02-24,827.087
2006-02-27,827.681
2006-02-28,819.645
2006-03-01,828.254
2006-03-02,828.626
2006-03-03,826.405
2006-03-06,817.792
2006-03-07,811.215
2006-03-08,811.193
2006-03-09,808.056
2006-03-10,814.314
2006-03-13,815.948
2006-03-14,826.38
2006-03-15,832.073
2006-03-16,833.74
2006-03-17,836.025
2006-03-20,832.183
2006-03-21,825.964
2006-03-22,830.047
2006-03-23,831.703
2006-03-24,835.22
2006-03-27,834.765
2006-03-28,832.966
2006-03-29,842.719
2006-03-30,841.467
2006-03-31,839.104
2006-04-03,839.391
2006-04-04,843.468
2006-04-05,850.671
2006-04-06,849.731
2006-04-07,840.759
2006-04-10,840.168
2006-04-11,832.266
2006-04-12,833.71
2006-04-13,834.77
2006-04-14,834.77
2006-04-17,834.645
2006-04-18,850.873
2006-04-19,856.917
2006-04-20,856.628
2006-04-21,854.897
2006-04-24,851.719
2006-04-25,847.934
2006-04-26,847.703
2006-04-27,847.145
2006-04-28,848.804
2006-05-01,847.524
2006-05-02,852.365
2006-05-03,851.921
2006-05-04,856.998
2006-05-05,865.695
2006-05-08,866.965
2006-05-09,866.394
2006-05-10,865.835
2006-05-11,853.548
2006-05-12,840.287
2006-05-15,836.427
2006-05-16,834.503
2006-05-17,819.041
2006-05-18,812.952
2006-05-19,817.319
2006-05-22,809.809
2006-05-23,806.815
2006-05-24,804.853
2006-05-25,816.232
2006-05-26,822.266
2006-05-29,822.266
2006-05-30,809.162
2006-05-31,818.767
2006-06-01,831.485
2006-06-02,832.444
2006-06-05,814.449
2006-06-06,809.793
2006-06-07,804.01
2006-06-08,802.12
2006-06-09,800.547
2006-06-12,784.261
2006-06-13,772.486
2006-06-14,778.017
2006-06-15,802.263
2006-06-16,799.405
2006-06-19,789.554
2006-06-20,786.952
2006-06-21,799.908
2006-06-22,795.986
2006-06-23,800.775
2006-06-26,804.906
2006-06-27,796.413
2006-06-28,799.949
2006-06-29,821.014
2006-06-30,822.161
2006-07-03,828.515
2006-07-04,828.515
2006-07-05,819.288
2006-07-06,820.479
2006-07-07,812.159
2006-07-10,810.309
2006-07-11,813.831
2006-07-12,804.965
2006-07-13,791.895
2006-07-14,785.016
2006-07-17,781.764
2006-07-18,781.414
2006-07-19,798.122
2006-07-20,784.259
2006-07-21,773.053
2006-07-24,788.434
2006-07-25,795.924
2006-07-26,794.761
2006-07-27,788.785
2006-07-28,799.604
2006-07-31,801.376
2006-08-01,796.066
2006-08-02,802.604
2006-08-03,808.054
2006-08-04,805.361
2006-08-07,802.371
2006-08-08,796.904
2006-08-09,791.431
2006-08-10,795.235
2006-08-11,789.781
2006-08-14,790.184
2006-08-15,804.744
2006-08-16,816.822
2006-08-17,817.014
2006-08-18,818.361
2006-08-21,813.475
2006-08-22,815.055
2006-08-23,808.311
2006-08-24,807.876
2006-08-25,807.262
2006-08-28,812.1
2006-08-29,814.513
2006-08-30,815.495
2006-08-31,818.641
2006-09-01,822.198
2006-09-04,822.198
2006-09-05,824.811
2006-09-06,812.412
2006-09-07,808.645
2006-09-08,812.251
2006-09-11,811.548
2006-09-12,823.582
2006-09-13,829.426
2006-09-14,826.941
2006-09-15,829.373
2006-09-18,831.061
2006-09-19,827.692
2006-09-20,831.09
2006-09-21,825.66
2006-09-22,820.966
2006-09-25,829.256
2006-09-26,834.425
2006-09-27,836.539
2006-09-28,837.306
2006-09-29,834.526
2006-10-02,831.167
2006-10-03,828.517
2006-10-04,840.132
2006-10-05,846.581
2006-10-06,842.493
2006-10-09,845.671
2006-10-10,849.205
2006-10-11,846.477
2006-10-12,855.932
2006-10-13,858.947
2006-10-16,866.013
2006-10-17,860.431
2006-10-18,859.411
2006-10-19,860.121
2006-10-20,856.432
2006-10-23,860.473
2006-10-24,863.105
2006-10-25,865.884
2006-10-26,873.242
2006-10-27,864.908
2006-10-30,866.637
2006-10-31,866.304
2006-11-01,857.929
2006-11-02,857.232
2006-11-03,855.759
2006-11-06,865.607
2006-11-07,867.465
2006-11-08,870.322
2006-11-09,867.104
2006-11-10,871.076
2006-11-13,874.112
2006-11-14,881.25
2006-11-15,885.755
2006-11-16,887.047
2006-11-17,887.045
2006-11-20,889.176
2006-11-21,893.74
2006-11-22,898.487
2006-11-23,898.487
2006-11-24,896.831
2006-11-27,881.457
2006-11-28,883.246
2006-11-29,894.785
2006-11-30,898.243
2006-12-01,895.753
2006-12-04,905.794
2006-12-05,907.859
2006-12-06,908.46
2006-12-07,904.523
2006-12-08,905.148
2006-12-11,904.888
2006-12-12,902.333
2006-12-13,902.338
2006-12-14,908.737
2006-12-15,906.726
2006-12-18,900.007
2006-12-19,900.894
2006-12-20,900.968
2006-12-21,895.838
2006-12-22,891.771
2006-12-25,891.771
2006-12-26,894.543
2006-12-27,901.574
2006-12-28,899.784
2006-12-29,895.624
2007-01-01,895.624
2007-01-02,895.624
2007-01-03,894.897
2007-01-04,895.015
2007-01-05,888.879
2007-01-08,892.236
2007-01-09,893.615
2007-01-10,898.127
2007-01-11,904.854
2007-01-12,908.668
2007-01-15,908.668
2007-01-16,909.718
2007-01-17,909.642
2007-01-18,903.283
2007-01-19,908.261
2007-01-22,904.007
2007-01-23,911.272
2007-01-24,919.722
2007-01-25,909.313
2007-01-26,910.709
2007-01-29,910.322
2007-01-30,916.226
2007-01-31,924.567
2007-02-01,931.345
2007-02-02,934.91
2007-02-05,934.68
2007-02-06,938.47
2007-02-07,942.679
2007-02-08,941.769
2007-02-09,933.349
2007-02-12,927.449
2007-02-13,936.731
2007-02-14,945.196
2007-02-15,948.941
2007-02-16,948.805
2007-02-19,948.805
2007-02-20,954.61
2007-02-21,955.658
2007-02-22,956.335
2007-02-23,954.156
2007-02-26,952.347
2007-02-27,920.734
2007-02-28,924.535
2007-03-01,920.643
2007-03-02,906.734
2007-03-05,892.248
2007-03-06,908.646
2007-03-07,907.593
2007-03-08,916.606
2007-03-09,918.952
2007-03-12,922.201
2007-03-13,902.832
2007-03-14,907.632
2007-03-15,914.039
2007-03-16,910.242
2007-03-19,920.281
2007-03-20,925.882
2007-03-21,940.552
2007-03-22,940.238
2007-03-23,943.017
2007-03-26,941.432
2007-03-27,935.985
2007-03-28,928.099
2007-03-29,929.488
2007-03-30,929.865
2007-04-02,935.072
2007-04-03,942.872
2007-04-04,943.352
2007-04-05,945.619
2007-04-06,945.619
2007-04-09,946.264
2007-04-10,948.401
2007-04-11,941.792
2007-04-12,948.654
2007-04-13,950.676
2007-04-16,959.048
2007-04-17,959.203
2007-04-18,960.41
2007-04-19,958.178
2007-04-20,965.898
2007-04-23,968.462
2007-04-24,969.711
2007-04-25,978.418
2007-04-26,978.981
2007-04-27,976.672
2007-04-30,963.907
2007-05-01,965.534
2007-05-02,975.373
2007-05-03,979.257
2007-05-04,980.095
2007-05-07,980.86
2007-05-08,980.268
2007-05-09,986.781
2007-05-10,972.034
2007-05-11,983.414
2007-05-14,979.711
2007-05-15,975.829
2007-05-16,980.295
2007-05-17,979.162
2007-05-18,984.756
2007-05-21,989.035
2007-05-22,990.103
2007-05-23,988.041
2007-05-24,973.203
2007-05-25,979.473
2007-05-28,979.473
2007-05-29,985.177
2007-05-30,996.536
2007-05-31,1000.0
2007-06-01,1004.392
2007-06-04,1008.169
2007-06-05,1002.02
2007-06-06,990.935
2007-06-07,971.453
2007-06-08,983.444
2007-06-11,984.903
2007-06-12,975.093
2007-06-13,988.798
2007-06-14,993.838
2007-06-15,1000.3
2007-06-18,997.779
2007-06-19,998.835
2007-06-20,987.4
2007-06-21,995.257
2007-06-22,985.532
2007-06-25,977.98
2007-06-26,973.018
2007-06-27,983.603
2007-06-28,983.412
2007-06-29,982.736
2007-07-02,994.971
2007-07-03,997.297
2007-07-04,997.297
2007-07-05,999.663
2007-07-06,1006.697
2007-07-09,1006.119
2007-07-10,991.603
2007-07-11,996.444
2007-07-12,1012.619
2007-07-13,1016.095
2007-07-16,1011.411
2007-07-17,1012.778
2007-07-18,1009.407
2007-07-19,1015.845
2007-07-20,1002.819
2007-07-23,1002.222
2007-07-24,979.609
2007-07-25,978.17
2007-07-26,954.432
2007-07-27,940.697
2007-07-30,950.875
2007-07-31,939.882
2007-08-01,943.243
2007-08-02,949.102
2007-08-03,922.274
2007-08-06,938.188
2007-08-07,945.081
2007-08-08,958.172
2007-08-09,934.987
2007-08-10,936.018
2007-08-13,937.479
2007-08-14,918.335
2007-08-15,899.132
2007-08-16,897.411
2007-08-17,918.726
2007-08-20,922.701
2007-08-21,926.476
2007-08-22,939.442
2007-08-23,936.839
2007-08-24,947.094
2007-08-27,937.27
2007-08-28,913.233
2007-08-29,934.504
2007-08-30,931.498
2007-08-31,944.16
2007-09-03,944.16
2007-09-04,956.236
2007-09-05,945.558
2007-09-06,949.023
2007-09-07,930.951
2007-09-10,924.999
2007-09-11,937.399
2007-09-12,936.121
2007-09-13,940.204
2007-09-14,942.65
2007-09-17,936.656
2007-09-18,965.482
2007-09-19,971.277
2007-09-20,962.912
2007-09-21,966.287
2007-09-24,961.345
2007-09-25,960.963
2007-09-26,966.424
2007-09-27,973.508
2007-09-28,971.336
2007-10-01,985.071
2007-10-02,987.59
2007-10-03,982.141
2007-10-04,983.196
2007-10-05,996.403
2007-10-08,991.942
2007-10-09,999.463
2007-10-10,999.405
2007-10-11,991.114
2007-10-12,996.971
2007-10-15,988.661
2007-10-16,980.302
2007-10-17,981.976
2007-10-18,982.534
2007-10-19,955.608
2007-10-22,963.963
2007-10-23,970.065
2007-10-24,965.74
2007-10-25,963.719
2007-10-26,971.992
2007-10-29,975.978
2007-10-30,968.487
2007-10-31,980.302
2007-11-01,956.932
2007-11-02,958.788
2007-11-05,951.443
2007-11-06,963.55
2007-11-07,937.264
2007-11-08,940.166
2007-11-09,928.68
2007-11-12,911.609
2007-11-13,937.262
2007-11-14,930.898
2007-11-15,919.361
2007-11-16,921.198
2007-11-19,903.932
2007-11-20,903.587
2007-11-21,892.401
2007-11-22,892.401
2007-11-23,905.524
2007-11-26,889.078
2007-11-27,899.754
2007-11-28,925.242
2007-11-29,925.751
2007-11-30,931.445
2007-12-03,929.691
2007-12-04,924.563
2007-12-05,938.873
2007-12-06,955.154
2007-12-07,957.525
2007-12-10,965.295
2007-12-11,936.654
2007-12-12,943.054
2007-12-13,942.915
2007-12-14,929.673
2007-12-17,914.741
2007-12-18,920.159
2007-12-19,922.053
2007-12-20,930.101
2007-12-21,943.533
2007-12-24,951.26
2007-12-25,951.26
2007-12-26,951.698
2007-12-27,938.043
2007-12-28,938.283
2007-12-31,935.025
2008-01-01,935.025
2008-01-02,920.748
2008-01-03,916.218
2008-01-04,888.633
2008-01-07,885.534
2008-01-08,866.226
2008-01-09,871.741
2008-01-10,878.367
2008-01-11,865.489
2008-01-14,875.561
2008-01-15,851.863
2008-01-16,847.625
2008-01-17,820.65
2008-01-18,820.382
2008-01-21,820.382
2008-01-22,813.526
2008-01-23,834.102
2008-01-24,843.624
2008-01-25,835.072
2008-01-28,853.469
2008-01-29,858.884
2008-01-30,853.275
2008-01-31,867.942
2008-02-01,888.342
2008-02-04,880.133
2008-02-05,853.458
2008-02-06,843.855
2008-02-07,850.48
2008-02-08,851.075
2008-02-11,858.989
2008-02-12,859.77
2008-02-13,873.557
2008-02-14,859.606
2008-02-15,858.313
2008-02-18,858.313
2008-02-19,859.635
2008-02-20,870.053
2008-02-21,857.336
2008-02-22,864.687
2008-02-25,880.028
2008-02-26,887.277
2008-02-27,883.588
2008-02-28,874.905
2008-02-29,848.494
2008-03-03,848.683
2008-03-04,844.8
2008-03-05,851.734
2008-03-06,829.852
2008-03-07,821.733
2008-03-10,804.231
2008-03-11,833.608
2008-03-12,826.665
2008-03-13,835.124
2008-03-14,818.92
2008-03-17,800.395
2008-03-18,832.052
2008-03-19,810.57
2008-03-20,825.457
2008-03-21,825.457
2008-03-24,844.922
2008-03-25,852.768
2008-03-26,845.352
2008-03-27,835.35
2008-03-28,828.116
2008-03-31,834.982
2008-04-01,865.262
2008-04-02,868.69
2008-04-03,872.456
2008-04-04,876.662
2008-04-07,876.077
2008-04-08,873.386
2008-04-09,863.66
2008-04-10,871.037
2008-04-11,854.485
2008-04-14,853.623
2008-04-15,858.058
2008-04-16,881.41
2008-04-17,880.317
2008-04-18,895.142
2008-04-21,895.069
2008-04-22,882.838
2008-04-23,886.093
2008-04-24,888.993
2008-04-25,898.723
2008-04-28,899.024
2008-04-29,893.061
2008-04-30,889.049
2008-05-01,901.928
2008-05-02,905.97
2008-05-05,905.564
2008-05-06,914.998
2008-05-07,901.073
2008-05-08,907.424
2008-05-09,905.979
2008-05-12,916.0
2008-05-13,922.772
2008-05-14,925.702
2008-05-15,939.061
2008-05-16,943.289
2008-05-19,940.96
2008-05-20,936.288
2008-05-21,920.711
2008-05-22,921.939
2008-05-23,910.761
2008-05-26,910.761
2008-05-27,916.024
2008-05-28,923.698
2008-05-29,924.66
2008-05-30,930.514
2008-06-02,923.364
2008-06-03,920.531
2008-06-04,921.912
2008-06-05,940.359
2008-06-06,915.017
2008-06-09,915.528
2008-06-10,907.787
2008-06-11,890.052
2008-06-12,891.688
2008-06-13,907.029
2008-06-16,911.177
2008-06-17,907.203
2008-06-18,898.152
2008-06-19,900.309
2008-06-20,884.223
2008-06-23,884.813
2008-06-24,875.972
2008-06-25,880.591
2008-06-26,856.283
2008-06-27,853.76
2008-06-30,852.24
2008-07-01,853.183
2008-07-02,829.968
2008-07-03,820.762
2008-07-04,820.762
2008-07-07,812.755
2008-07-08,826.181
2008-07-09,808.49
2008-07-10,816.234
2008-07-11,809.357
2008-07-14,804.72
2008-07-15,795.426
2008-07-16,813.789
2008-07-17,822.536
2008-07-18,822.476
2008-07-21,826.899
2008-07-22,831.921
2008-07-23,832.995
2008-07-24,807.49
2008-07-25,813.351
2008-07-28,801.052
2008-07-29,816.686
2008-07-30,831.198
2008-07-31,817.479
2008-08-01,813.351
2008-08-04,796.931
2008-08-05,815.674
2008-08-06,823.915
2008-08-07,810.486
2008-08-08,827.259
2008-08-11,834.906
2008-08-12,826.255
2008-08-13,829.018
2008-08-14,836.421
2008-08-15,838.025
2008-08-18,824.038
2008-08-19,817.405
2008-08-20,822.562
2008-08-21,822.975
2008-08-22,829.987
2008-08-25,813.856
2008-08-26,817.743
2008-08-27,826.755
2008-08-28,838.888
2008-08-29,828.748
2008-09-01,828.748
2008-09-02,818.714
2008-09-03,812.362
2008-09-04,789.671
2008-09-05,796.135
2008-09-08,804.757
2008-09-09,770.768
2008-09-10,779.428
2008-09-11,788.285
2008-09-12,797.922
2008-09-15,758.909
2008-09-16,771.196
2008-09-17,736.202
2008-09-18,771.327
2008-09-19,804.702
2008-09-22,769.611
2008-09-23,758.679
2008-09-24,754.661
2008-09-25,764.079
2008-09-26,758.775
2008-09-29,692.671
2008-09-30,724.5
2008-10-01,715.851
2008-10-02,674.027
2008-10-03,660.288
2008-10-06,630.836
2008-10-07,593.503
2008-10-08,588.675
2008-10-09,545.062
2008-10-10,538.14
2008-10-13,600.852
2008-10-14,593.457
2008-10-15,532.696
2008-10-16,553.965
2008-10-17,554.854
2008-10-20,581.008
2008-10-21,561.942
2008-10-22,522.388
2008-10-23,512.602
2008-10-24,494.201
2008-10-27,476.622
2008-10-28,522.892
2008-10-29,528.849
2008-10-30,548.899
2008-10-31,560.878
2008-11-03,558.108
2008-11-04,582.32
2008-11-05,551.474
2008-11-06,520.638
2008-11-07,535.954
2008-11-10,524.579
2008-11-11,510.179
2008-11-12,481.306
2008-11-13,517.646
2008-11-14,492.227
2008-11-17,480.688
2008-11-18,481.475
2008-11-19,448.302
2008-11-20,413.345
2008-11-21,439.663
2008-11-24,474.795
2008-11-25,480.467
2008-11-26,506.745
2008-11-27,506.745
2008-11-28,511.083
2008-12-01,458.9
2008-12-02,477.713
2008-12-03,490.831
2008-12-04,470.471
2008-12-05,491.919
2008-12-08,513.021
2008-12-09,504.484
2008-12-10,518.121
2008-12-11,497.064
2008-12-12,507.083
2008-12-15,496.423
2008-12-16,527.312
2008-12-17,529.419
2008-12-18,516.498
2008-12-19,521.549
2008-12-22,506.916
2008-12-23,502.934
2008-12-24,505.716
2008-12-25,505.716
2008-12-26,510.826
2008-12-29,506.208
2008-12-30,522.156
2008-12-31,533.517
2009-01-01,533.517
2009-01-02,553.045
2009-01-05,556.332
2009-01-06,566.013
2009-01-07,545.565
2009-01-08,549.573
2009-01-09,535.035
2009-01-12,518.366
2009-01-13,521.684
2009-01-14,500.713
2009-01-15,507.747
2009-01-16,515.264
2009-01-19,515.264
2009-01-20,484.338
2009-01-21,506.249
2009-01-22,494.179
2009-01-23,500.612
2009-01-26,504.266
2009-01-27,511.145
2009-01-28,530.406
2009-01-29,509.56
2009-01-30,495.724
2009-02-02,493.761
2009-02-03,501.438
2009-02-04,500.885
2009-02-05,511.215
2009-02-06,527.865
2009-02-09,527.458
2009-02-10,502.176
2009-02-11,504.006
2009-02-12,507.482
2009-02-13,503.815
2009-02-16,503.815
2009-02-17,478.023
2009-02-18,474.417
2009-02-19,467.635
2009-02-20,464.505
2009-02-23,444.976
2009-02-24,465.62
2009-02-25,460.885
2009-02-26,452.55
2009-02-27,446.606
2009-03-02,419.707
2009-03-03,418.268
2009-03-04,432.777
2009-03-05,412.514
2009-03-06,411.201
2009-03-09,406.654
2009-03-10,434.174
2009-03-11,436.039
2009-03-12,454.296
2009-03-13,457.374
2009-03-16,452.297
2009-03-17,468.024
2009-03-18,481.222
2009-03-19,479.443
2009-03-20,466.063
2009-03-23,499.027
2009-03-24,487.636
2009-03-25,491.722
2009-03-26,507.779
2009-03-27,495.858
2009-03-30,477.749
2009-03-31,484.103
2009-04-01,491.272
2009-04-02,512.53
2009-04-03,520.953
2009-04-06,515.176
2009-04-07,499.198
2009-04-08,508.649
2009-04-09,533.209
2009-04-10,533.209
2009-04-13,531.295
2009-04-14,520.335
2009-04-15,526.542
2009-04-16,540.482
2009-04-17,546.132
2009-04-20,519.306
2009-04-21,532.633
2009-04-22,534.427
2009-04-23,536.444
2009-04-24,548.159
2009-04-27,539.504
2009-04-28,537.898
2009-04-29,551.967
2009-04-30,553.792
2009-05-01,555.889
2009-05-04,579.158
2009-05-05,576.898
2009-05-06,581.283
2009-05-07,566.175
2009-05-08,583.616
2009-05-11,571.781
2009-05-12,566.575
2009-05-13,544.207
2009-05-14,551.626
2009-05-15,545.419
2009-05-18,566.121
2009-05-19,567.155
2009-05-20,564.581
2009-05-21,552.04
2009-05-22,552.001
2009-05-25,552.001
2009-05-26,570.65
2009-05-27,560.835
2009-05-28,567.308
2009-05-29,576.471
2009-06-01,598.254
2009-06-02,598.14
2009-06-03,585.163
2009-06-04,594.047
2009-06-05,592.523
2009-06-08,589.448
2009-06-09,595.925
2009-06-10,594.466
2009-06-11,599.021
2009-06-12,597.184
2009-06-15,580.044
2009-06-16,569.605
2009-06-17,567.499
2009-06-18,570.08
2009-06-19,572.898
2009-06-22,550.871
2009-06-23,550.972
2009-06-24,558.263
2009-06-25,571.727
2009-06-26,572.099
2009-06-29,576.305
2009-06-30,573.042
2009-07-01,576.302
2009-07-02,557.048
2009-07-03,557.048
2009-07-06,554.795
2009-07-07,541.044
2009-07-08,538.516
2009-07-09,543.327
2009-07-10,541.757
2009-07-13,553.983
2009-07-14,559.202
2009-07-15,576.926
2009-07-16,584.115
2009-07-17,583.6
2009-07-20,594.084
2009-07-21,595.146
2009-07-22,597.101
2009-07-23,615.463
2009-07-24,620.569
2009-07-27,622.309
2009-07-28,619.375
2009-07-29,613.718
2009-07-30,623.363
2009-07-31,624.38
2009-08-03,638.526
2009-08-04,643.114
2009-08-05,640.921
2009-08-06,636.111
2009-08-07,651.047
2009-08-10,647.386
2009-08-11,638.863
2009-08-12,648.71
2009-08-13,655.148
2009-08-14,646.167
2009-08-17,626.781
2009-08-18,635.196
2009-08-19,639.476
2009-08-20,646.411
2009-08-21,660.911
2009-08-24,658.358
2009-08-25,661.708
2009-08-26,660.788
2009-08-27,663.76
2009-08-28,665.733
2009-08-31,656.8
2009-09-01,639.641
2009-09-02,636.868
2009-09-03,645.509
2009-09-04,655.06
2009-09-07,655.06
2009-09-08,664.449
2009-09-09,672.861
2009-09-10,681.49
2009-09-11,681.86
2009-09-14,688.817
2009-09-15,695.69
2009-09-16,709.051
2009-09-17,703.386
2009-09-18,704.743
2009-09-21,702.817
2009-09-22,708.547
2009-09-23,698.829
2009-09-24,687.09
2009-09-25,683.634
2009-09-28,698.998
2009-09-29,699.434
2009-09-30,696.919
2009-10-01,673.818
2009-10-02,668.2
2009-10-05,683.127
2009-10-06,692.83
2009-10-07,693.669
2009-10-08,703.551
2009-10-09,707.853
2009-10-12,710.843
2009-10-13,708.539
2009-10-14,722.293
2009-10-15,725.172
2009-10-16,717.933
2009-10-19,727.52
2009-10-20,720.907
2009-10-21,713.045
2009-10-22,721.492
2009-10-23,709.445
2009-10-26,700.355
2009-10-27,692.653
2009-10-28,670.011
2009-10-29,689.205
2009-10-30,667.098
2009-11-02,671.239
2009-11-03,678.593
2009-11-04,676.549
2009-11-05,691.586
2009-11-06,690.864
2009-11-09,709.085
2009-11-10,707.923
2009-11-11,712.28
2009-11-12,702.449
2009-11-13,708.166
2009-11-16,720.946
2009-11-17,718.828
2009-11-18,715.301
2009-11-19,701.6
2009-11-20,697.868
2009-11-23,705.438
2009-11-24,704.97
2009-11-25,711.321
2009-11-26,711.321
2009-11-27,696.328
2009-11-30,698.473
2009-12-01,709.091
2009-12-02,712.978
2009-12-03,705.198
2009-12-04,712.684
2009-12-07,712.549
2009-12-08,705.332
2009-12-09,706.732
2009-12-10,711.563
2009-12-11,715.217
2009-12-14,726.587
2009-12-15,723.943
2009-12-16,729.293
2009-12-17,721.665
2009-12-18,725.763
2009-12-21,735.306
2009-12-22,741.022
2009-12-23,746.318
2009-12-24,751.334
2009-12-25,751.334
2009-12-28,750.457
2009-12-29,748.744
2009-12-30,748.551
2009-12-31,740.39
2010-01-01,740.39
2010-01-04,753.663
2010-01-05,757.264
2010-01-06,761.368
2010-01-07,764.638
2010-01-08,767.899
2010-01-11,768.67
2010-01-12,758.12
2010-01-13,767.268
2010-01-14,768.638
2010-01-15,758.316
2010-01-18,758.316
2010-01-19,768.431
2010-01-20,760.28
2010-01-21,748.641
2010-01-22,731.856
2010-01-25,735.308
2010-01-26,731.158
2010-01-27,733.353
2010-01-28,723.309
2010-01-29,712.886
2010-02-01,727.317
2010-02-02,739.017
2010-02-03,734.051
2010-02-04,708.0
2010-02-05,709.806
2010-02-08,705.684
2010-02-09,716.126
2010-02-10,714.467
2010-02-11,724.528
2010-02-12,725.43
2010-02-15,725.43
2010-02-16,740.045
2010-02-17,744.686
2010-02-18,749.421
2010-02-19,753.213
2010-02-22,753.262
2010-02-23,741.509
2010-02-24,748.935
2010-02-25,750.158
2010-02-26,751.959
2010-03-01,765.442
2010-03-02,768.855
2010-03-03,769.476
2010-03-04,771.107
2010-03-05,783.392
2010-03-08,783.664
2010-03-09,784.313
2010-03-10,790.711
2010-03-11,793.56
2010-03-12,794.667
2010-03-15,791.412
2010-03-16,801.006
2010-03-17,806.939
2010-03-18,801.73
2010-03-19,794.109
2010-03-22,802.386
2010-03-23,809.117
2010-03-24,804.577
2010-03-25,798.602
2010-03-26,799.284
2010-03-29,806.342
2010-03-30,807.296
2010-03-31,804.343
2010-04-01,812.364
2010-04-02,812.364
2010-04-05,824.986
2010-04-06,827.014
2010-04-07,820.512
2010-04-08,821.662
2010-04-09,828.972
2010-04-12,830.28
2010-04-13,832.082
2010-04-14,843.591
2010-04-15,842.744
2010-04-16,828.834
2010-04-19,827.27
2010-04-20,839.452
2010-04-21,841.3
2010-04-22,851.353
2010-04-23,860.909
2010-04-26,858.104
2010-04-27,833.465
2010-04-28,838.168
2010-04-29,851.874
2010-04-30,834.002
2010-05-03,847.189
2010-05-04,822.605
2010-05-05,813.849
2010-05-06,786.359
2010-05-07,768.161
2010-05-10,811.082
2010-05-11,807.608
2010-05-12,824.948
2010-05-13,815.232
2010-05-14,794.972
2010-05-17,796.578
2010-05-18,783.465
2010-05-19,777.295
2010-05-20,743.292
2010-05-21,758.595
2010-05-24,748.596
2010-05-25,750.427
2010-05-26,751.094
2010-05-27,782.705
2010-05-28,772.539
2010-05-31,772.539
2010-06-01,752.235
2010-06-02,776.477
2010-06-03,783.06
2010-06-04,750.273
2010-06-07,734.817
2010-06-08,741.706
2010-06-09,742.475
2010-06-10,769.746
2010-06-11,776.563
2010-06-14,778.611
2010-06-15,799.496
2010-06-16,797.265
2010-06-17,797.123
2010-06-18,796.487
2010-06-21,791.857
2010-06-22,774.615
2010-06-23,773.823
2010-06-24,758.442
2010-06-25,765.101
2010-06-28,762.118
2010-06-29,732.585
2010-06-30,725.7
2010-07-01,724.001
2010-07-02,718.49
2010-07-05,718.49
2010-07-06,720.19
2010-07-07,746.043
2010-07-08,753.05
2010-07-09,759.839
2010-07-12,756.574
2010-07-13,772.198
2010-07-14,771.648
2010-07-15,770.999
2010-07-16,745.407
2010-07-19,752.106
2010-07-20,764.012
2010-07-21,752.311
2010-07-22,772.487
2010-07-23,782.022
2010-07-26,793.635
2010-07-27,787.347
2010-07-28,779.299
2010-07-29,774.773
2010-07-30,776.629
2010-08-02,794.448
2010-08-03,788.201
2010-08-04,796.234
2010-08-05,793.774
2010-08-06,790.845
2010-08-09,796.673
2010-08-10,788.075
2010-08-11,762.608
2010-08-12,758.243
2010-08-13,756.292
2010-08-16,756.691
2010-08-17,769.712
2010-08-18,772.079
2010-08-19,760.446
2010-08-20,759.679
2010-08-23,754.006
2010-08-24,741.639
2010-08-25,745.303
2010-08-26,740.013
2010-08-27,756.063
2010-08-30,742.989
2010-08-31,742.97
2010-09-01,768.813
2010-09-02,779.474
2010-09-03,790.544
2010-09-06,790.544
2010-09-07,778.764
2010-09-08,785.202
2010-09-09,786.858
2010-09-10,790.151
2010-09-13,802.18
2010-09-14,801.832
2010-09-15,804.246
2010-09-16,802.484
2010-09-17,804.179
2010-09-20,818.534
2010-09-21,813.495
2010-09-22,806.944
